Bound,EpLenMean,EpThisIter,ESSRenyi,EpRewMean,InitialReturnMax,LearnableVariance,EmpiricalD2,StdIWNorm,ReturnMeanIW,Weights,ReturnStepMaxmin,MinIWNorm,MeanIWNorm,MaxIWNorm,MinIW,TimeElapsed,InitialReturnMin,TimestepsSoFar,ESSClassic,StdIW,EpisodesSoFar,OptimizationReturnMean,J_sample_variance,InitialReturnMean,OptimizationReturnMin,MaxIW,InitialBound,MeanEntropy,Iteration,MeanIW,ReturnStepMax,VarianceInit,InitialReturnStd,OptimizationReturnMax
118.57182,37.04,100,94.90806,343.07332842184036,791.74976,True,1.0536513,0.002290492,362.38528,[ 0.388  0.112  0.16   0.075 -0.068  0.193  0.713 -0.038  0.     0.  0.    -1.05 ],9.359977,0.00508183,0.010613415,0.019947108,0.508183,655.1163346767426,231.15274,371689,95.54983,0.22904922,11800,111.92058,67442.22,343.07336,,1.9947109,105.548386,0.36584538,118,1.0613415,9.359977,-1,81.22643,560.59705
371.07242,37.61,100,19.12731,348.4437815915118,593.7178,True,5.228127,0.0804275,778.33484,[ 0.401  0.104  0.157  0.077 -0.059  0.184  0.7   -0.043  0.     0.  0.    -1.053],9.359981,0.000111922454,0.01837588,0.8092747,0.011192245,660.5722754001617,240.21378,375450,4.9612164,8.04275,11900,108.23001,5243039.5,348.4438,,80.92747,170.32846,0.30064294,119,1.8375882,9.359981,-1,68.70797,353.504
218.09116,38.2,100,67.9709,354.1089301004498,638.82715,True,1.4712178,0.00787554,450.5484,[ 0.361  0.114  0.143  0.063 -0.064  0.181  0.693 -0.068  0.     0.  0.    -1.118],9.359722,0.0015364903,0.012232487,0.044436045,0.15364903,666.8755259513855,229.28964,379270,70.69605,0.78755397,12000,124.819275,126380.01,354.10895,,4.4436045,162.46082,0.25569543,120,1.223249,9.359722,-1,78.86182,409.5375
485.6532,39.7,100,6.8237653,368.08279477698,585.5976,True,14.654666,0.32068756,1158.1782,[ 0.39   0.096  0.151  0.071 -0.053  0.173  0.715 -0.073  0.     0.  0.    -1.163],9.359946,0.000118355005,0.04131265,3.2286553,0.011835501,673.1987948417664,257.2986,383240,1.6325018,32.068756,12100,110.78418,1170535.4,368.08282,,322.86554,192.40349,0.24844457,121,4.1312656,9.359946,-1,70.10536,328.29898
267.69193,37.33,100,22.234158,345.75576780420835,510.62714,True,4.4975843,0.06512723,592.5658,[ 0.374  0.075  0.148  0.087 -0.033  0.152  0.688 -0.048  0.     0.  0.    -1.17 ],9.359659,0.00072617724,0.016453361,0.63975525,0.072617725,678.8559966087341,240.69855,386973,5.9994884,6.5127244,12200,105.05723,876167.75,345.75574,,63.97553,192.56764,0.22661802,122,1.6453363,9.359659,-1,60.83676,269.9286
191.549,39.35,100,75.65926,364.84517321829713,633.21094,True,1.3217152,0.0071976203,409.94193,[ 0.378  0.072  0.151  0.061 -0.062  0.154  0.683 -0.029  0.     0.  0.    -1.192],9.359915,0.0018025213,0.010603058,0.045579843,0.18025213,684.4819424152374,257.43817,390908,68.45549,0.719762,12300,107.40701,121627.22,364.84518,,4.5579844,174.88188,0.21997203,123,1.060306,9.359915,-1,78.6366,375.77277
236.34648,38.86,100,72.10471,360.15121662874714,539.83716,True,1.3868718,0.007940128,427.0691,[ 0.374  0.074  0.152  0.06  -0.067  0.152  0.689 -0.042  0.     0.  0.    -1.199],9.359976,0.00060530764,0.011647318,0.072079524,0.060530763,689.8763630390167,238.43481,394794,68.27184,0.7940128,12400,121.71641,97146.25,360.15125,,7.2079525,198.20007,0.20378143,124,1.1647316,9.359976,-1,63.15122,301.40234
196.44478,38.56,100,85.00084,357.3324736832751,623.79504,True,1.176459,0.004845523,399.42398,[ 0.363  0.08   0.151  0.067 -0.056  0.165  0.695 -0.049  0.     0.  0.    -1.215],9.359936,0.0039413753,0.011123395,0.027289715,0.39413756,696.5977215766907,247.88806,398650,84.050514,0.4845523,12500,109.444405,89833.14,357.3325,,2.7289715,170.19395,0.17377251,125,1.1123395,9.359936,-1,77.33287,375.90698
216.04889,39.74,100,87.7578,368.34305893040676,539.0099,True,1.1394999,0.004809888,388.66254,[ 0.36   0.085  0.152  0.059 -0.062  0.163  0.698 -0.047  0.     0.  0.    -1.245],9.359984,0.0021981313,0.010411474,0.04499505,0.21981314,702.7937922477722,258.0745,402624,82.41135,0.48098883,12600,110.26856,88508.63,368.34305,,4.499505,206.64009,0.1804963,126,1.0411475,9.359984,-1,71.0654,280.9354
178.88492,38.36,100,75.05819,355.4108167313831,815.1791,True,1.3322997,0.008314301,461.16177,[ 0.367  0.078  0.148  0.065 -0.054  0.157  0.689 -0.054  0.     0.  0.    -1.238],9.359964,0.0031534669,0.012344444,0.07096978,0.3153467,708.1431608200073,248.93677,406460,68.79297,0.8314301,12700,106.474045,258639.45,355.41086,,7.096978,110.85712,0.20895973,127,1.2344445,9.359964,-1,79.540665,566.2423
283.9175,39.66,100,22.54733,367.73547532072274,726.43713,True,4.435115,0.055045646,742.8742,[ 0.328  0.096  0.143  0.072 -0.054  0.179  0.691 -0.05   0.     0.  0.    -1.21 ],9.359983,8.72634e-05,0.015137434,0.55303013,0.00872634,715.1921241283417,230.46815,410426,7.030693,5.504565,12800,137.26732,7602406.0,367.73547,,55.303013,149.80435,0.19464713,128,1.5137434,9.359983,-1,87.809715,495.969
228.93202,38.07,100,64.71028,352.91814580667625,575.6715,True,1.5453495,0.014479248,443.6208,[ 0.334  0.098  0.155  0.082 -0.034  0.167  0.731 -0.057  0.     0.  0.    -1.224],9.359866,0.0006753116,0.011474496,0.13403888,0.06753116,720.9408628940582,248.01385,414233,38.575787,1.447925,12900,104.90429,286259.62,352.91815,,13.403889,180.2167,0.18550782,129,1.1474496,9.359866,-1,63.71666,327.65765
149.41678,40.43,100,86.58347,374.6483457966469,813.9875,True,1.1549548,0.0047956766,411.85162,[ 0.297  0.112  0.149  0.084 -0.04   0.165  0.741 -0.07   0.     0.  0.    -1.233],9.359913,0.0021035331,0.010722999,0.040316273,0.21035331,727.8204960823059,222.18677,418276,83.332146,0.4795677,13000,152.46158,85594.68,374.64832,,4.031627,130.45212,0.18951578,130,1.0723,9.359913,-1,87.13798,591.8007
198.56396,39.7,100,52.39822,368.05926045475155,716.87195,True,1.9084618,0.023517245,495.66528,[ 0.298  0.108  0.146  0.082 -0.048  0.15   0.733 -0.075  0.     0.  0.    -1.229],9.359965,0.0012471179,0.0131199695,0.19218302,0.12471179,733.4972574710846,258.30707,422246,23.73621,2.3517244,13100,109.75219,230516.58,368.0593,,19.218302,152.9977,0.2120205,131,1.311997,9.359965,-1,71.541145,458.56488
194.9612,39.21,100,82.9933,363.3762395231655,642.34406,True,1.2049165,0.0056041405,406.48898,[ 0.299  0.108  0.143  0.078 -0.054  0.165  0.719 -0.082  0.     0.  0.    -1.207],9.359985,0.0035074875,0.010978327,0.03556317,0.35074875,740.6103839874268,247.99942,426167,79.32837,0.5604141,13200,115.37682,100169.875,363.37625,,3.5563173,170.67305,0.1948246,132,1.0978326,9.359985,-1,78.55686,394.34464
183.37238,41.07,100,86.36097,380.85300043123016,688.65686,True,1.1579305,0.0044785175,405.68564,[ 0.287  0.116  0.143  0.069 -0.059  0.161  0.72  -0.075  0.     0.  0.    -1.224],9.359895,0.0019206678,0.010447541,0.029050903,0.19206679,747.4988234043121,266.71613,430274,84.476906,0.4478518,13300,114.13687,95353.375,380.85297,,2.9050903,174.25598,0.19142157,133,1.0447541,9.359895,-1,86.52259,421.94073
182.02818,41.05,100,94.261894,380.5637385287277,689.84814,True,1.0608741,0.0025609299,395.18866,[ 0.293  0.108  0.142  0.065 -0.063  0.158  0.721 -0.085  0.     0.  0.    -1.228],9.359973,0.0034152113,0.010351891,0.020224106,0.34152114,756.3131363391876,238.96307,434379,94.2329,0.256093,13400,141.60066,70901.266,380.56372,,2.0224106,173.60928,0.1775818,134,1.0351892,9.359973,-1,79.892944,450.88507
1303.869,40.97,100,2.2267835,379.7439050749956,715.24536,True,44.90782,0.4681479,2741.7976,[ 0.309  0.107  0.147  0.067 -0.064  0.157  0.733 -0.089  0.     0.  0.    -1.241],9.359964,2.3994848e-05,0.05463648,4.7112417,0.0023994849,762.3354840278625,248.95958,438476,1.3437667,46.814796,13500,130.78432,166438320.0,379.7439,,471.1242,165.17027,0.099927425,135,5.463649,9.359964,-1,91.26451,466.28577
167.50618,39.08,100,96.700935,362.13171806945087,679.7483,True,1.0341161,0.0018611534,374.88007,[ 0.289  0.107  0.149  0.089 -0.045  0.136  0.727 -0.068  0.     0.  0.    -1.319],9.35985,0.0052831713,0.010204968,0.016555062,0.52831715,768.6875913143158,230.83871,442384,96.780914,0.18611534,13600,131.293,67181.63,362.1317,,1.6555061,158.20728,0.08646101,136,1.0204967,9.35985,-1,83.39267,448.90958
262.62436,39.28,100,47.18047,364.23034665711583,640.8657,True,2.1195211,0.018845877,542.5271,[ 0.278  0.108  0.146  0.089 -0.049  0.136  0.721 -0.069  0.     0.  0.    -1.332],9.359868,0.00031356665,0.0131775215,0.11392261,0.031356666,774.0208821296692,248.91997,446312,32.837063,1.8845878,13700,115.31038,446723.5,364.23038,,11.3922615,171.97067,0.11535644,137,1.3177521,9.359868,-1,73.29868,391.94574
191.54454,39.86,100,91.55417,369.4660735811259,659.68176,True,1.0922495,0.0028257237,398.37604,[ 0.278  0.113  0.148  0.092 -0.049  0.135  0.751 -0.085  0.     0.  0.    -1.304],9.3599825,0.0042668707,0.010818476,0.020349996,0.42668706,780.5525245666504,257.64844,450298,93.61346,0.28257236,13800,111.817635,86333.91,369.46606,,2.0349996,171.56155,0.10145055,138,1.0818474,9.3599825,-1,72.052444,402.03333
256.49036,39.35,100,53.090736,364.8202835380037,594.75916,True,1.8835678,0.023892153,501.37015,[ 0.272  0.114  0.145  0.094 -0.044  0.139  0.74  -0.087  0.     0.  0.    -1.317],9.359895,0.0010587435,0.012708548,0.23134466,0.10587435,786.5417928695679,238.60826,454233,22.05351,2.3892155,13900,126.21202,373251.6,364.82028,,23.134466,186.39255,0.13702221,139,1.2708548,9.359895,-1,73.73714,356.15088
219.39706,40.61,100,91.83613,376.2287489107488,582.2865,True,1.088896,0.0030346378,401.68216,[ 0.283  0.12   0.149  0.091 -0.056  0.15   0.767 -0.094  0.     0.  0.    -1.282],9.359775,0.005574006,0.010604505,0.020268103,0.55740064,793.0507326126099,238.68951,458294,92.4308,0.3034638,14000,137.53923,75360.27,376.22876,,2.0268104,201.54282,0.11402898,140,1.0604506,9.359775,-1,70.89748,343.597
360.37747,41.31,100,40.580997,383.041557322202,594.7511,True,2.4642076,0.017879289,640.4659,[ 0.291  0.122  0.152  0.091 -0.053  0.153  0.779 -0.09   0.     0.  0.    -1.305],9.359946,0.0003074746,0.015684685,0.07734896,0.03074746,800.8397786617279,258.3968,462425,43.489265,1.7879288,14100,124.64477,306363.8,383.04153,,7.734896,204.61624,0.05130148,141,1.5684685,9.359946,-1,81.10149,336.3543
212.12488,42.63,100,91.02636,395.62754052320946,660.46655,True,1.0985829,0.0033509613,419.8019,[ 0.267  0.122  0.141  0.09  -0.057  0.158  0.741 -0.104  0.     0.  0.    -1.368],9.359964,0.005193952,0.010391668,0.032446463,0.51939523,809.966292142868,278.12723,466688,90.58096,0.33509615,14200,117.500305,101815.22,395.62753,,3.2446463,197.48758,0.04183531,142,1.0391667,9.359964,-1,80.67254,382.33932
192.46346,42.37,100,90.08425,392.76426101571616,725.8093,True,1.1100719,0.0036729102,421.87717,[ 0.259  0.122  0.139  0.085 -0.061  0.159  0.732 -0.105  0.     0.  0.    -1.377],9.359953,0.003514018,0.01071488,0.021734364,0.3514018,816.3355293273926,248.98015,470925,89.48529,0.367291,14300,143.78412,89417.72,392.76425,,2.1734364,175.02144,0.03214264,143,1.071488,9.359953,-1,89.273705,476.82916
248.24481,42.44,100,51.58038,393.8216729246129,707.2036,True,1.9387217,0.018546285,543.6536,[ 0.25   0.127  0.138  0.086 -0.06   0.169  0.729 -0.103  0.     0.  0.    -1.387],9.359976,0.00059344596,0.013170492,0.16275923,0.059344597,823.1936058998108,257.58478,475169,33.523952,1.8546286,14400,136.23688,519925.0,393.82166,,16.275923,181.66061,0.03353115,144,1.3170491,9.359976,-1,84.4013,449.61884
270.82855,40.81,100,55.0468,378.44764981953534,643.053,True,1.8166361,0.018608226,530.8457,[ 0.245  0.12   0.134  0.092 -0.052  0.18   0.701 -0.101  0.     0.  0.    -1.385],9.359982,0.0009054579,0.013341766,0.16542368,0.09054579,831.7321388721466,258.9117,479250,33.95258,1.8608223,14500,119.535934,214673.56,378.44766,,16.542368,185.53178,0.0035062707,145,1.3341767,9.359982,-1,83.57758,384.14127
509.35248,40.27,100,9.244836,373.33831421124137,621.0309,True,10.81685,0.22069725,1122.1046,[ 0.217  0.136  0.132  0.084 -0.063  0.192  0.693 -0.088  0.     0.  0.    -1.415],9.359976,3.5714204e-06,0.031360798,2.2258608,0.00035714204,838.0152008533478,248.10086,483277,1.9792396,22.069727,14600,125.23746,5867666.5,373.3383,,222.58609,187.02907,-0.0001475811,146,3.13608,9.359976,-1,71.96716,372.93002
209.89845,41.09,100,93.973114,381.04467161284737,596.6413,True,1.0641341,0.0027754798,394.5414,[ 0.225  0.129  0.143  0.071 -0.067  0.172  0.73  -0.083  0.     0.  0.    -1.419],9.359906,0.005778251,0.0104266945,0.021392757,0.5778251,848.2158477306366,266.17694,487386,93.383156,0.277548,14700,114.867744,83483.82,381.04468,,2.1392758,202.05229,-0.0059275622,147,1.0426694,9.359906,-1,71.2274,330.46436
234.002,42.67,100,74.75439,395.76662494770096,670.787,True,1.3377141,0.0068601375,466.75085,[ 0.228  0.123  0.145  0.065 -0.071  0.175  0.734 -0.082  0.     0.  0.    -1.425],9.359925,0.0024698554,0.011400376,0.04251153,0.24698554,854.3915684223175,277.50412,491653,73.416115,0.6860137,14800,118.2625,143242.98,395.76663,,4.251153,194.53052,0.005182684,148,1.1400379,9.359925,-1,77.20696,393.28287
209.74625,42.0,100,84.269775,389.5890227068404,708.12573,True,1.186665,0.0051687015,441.16348,[ 0.245  0.118  0.147  0.069 -0.066  0.17   0.738 -0.072  0.     0.  0.    -1.414],9.359978,0.0035509153,0.01111367,0.039612904,0.35509154,860.4685161113739,247.95854,495853,82.21685,0.5168702,14900,141.63046,115154.32,389.58905,,3.9612906,177.15134,-0.008357012,149,1.1113671,9.359978,-1,86.488914,460.16718
335.09146,41.83,100,33.73527,387.91050844637533,670.5018,True,2.9642565,0.04109465,681.41266,[ 0.24   0.117  0.146  0.069 -0.07   0.158  0.731 -0.068  0.     0.  0.    -1.427],9.359957,0.00011780739,0.016801232,0.30845675,0.011780739,867.0082008838654,277.622,500036,14.321357,4.1094656,15000,110.288506,683395.6,387.91052,,30.845676,186.75998,-0.02671758,150,1.6801231,9.359957,-1,73.331505,392.87976
214.49142,42.14,100,86.009865,390.7398362515497,639.0615,True,1.1626574,0.0051191687,421.2149,[ 0.253  0.106  0.143  0.07  -0.066  0.171  0.717 -0.081  0.     0.  0.    -1.446],9.359959,0.0025631657,0.010758895,0.040056143,0.25631657,875.2840988636017,268.7237,504250,81.53991,0.5119168,15100,122.01614,96392.56,390.73984,,4.0056143,199.0214,-0.017625827,151,1.0758896,9.359959,-1,75.74868,370.33783
219.2354,43.02,100,95.36548,399.04127309243654,642.30743,True,1.0485975,0.002160211,416.55426,[ 0.26   0.103  0.143  0.077 -0.062  0.168  0.719 -0.077  0.     0.  0.    -1.437],9.359948,0.0058411406,0.01041268,0.016948247,0.5841141,882.4071042537689,238.74532,508552,95.87365,0.21602112,15200,160.29596,71912.195,399.0413,,1.6948248,206.34904,-0.030931324,152,1.0412681,9.359948,-1,79.8847,403.56213
240.31802,42.74,100,86.49235,396.38740231108255,622.0049,True,1.1561717,0.005193036,440.96204,[ 0.261  0.097  0.141  0.081 -0.061  0.164  0.71  -0.077  0.     0.  0.    -1.45 ],9.359897,0.002778555,0.010970333,0.04579852,0.27785552,888.4354825019836,275.61737,512826,81.693985,0.5193036,15300,120.77003,118259.15,396.38742,,4.579852,209.78593,-0.04369747,153,1.0970331,9.359897,-1,80.07612,346.3875
203.46402,41.79,100,44.205276,387.63045962008925,715.1169,True,2.2621734,0.032789256,526.136,[ 0.272  0.09   0.143  0.076 -0.065  0.165  0.713 -0.072  0.     0.  0.    -1.463],9.35998,0.0010477026,0.014547903,0.2716775,0.104770266,896.281528711319,259.4745,517005,16.447414,3.2789254,15400,128.15598,211343.47,387.6305,,27.16775,173.09541,-0.034845904,154,1.4547905,9.35998,-1,76.63376,455.6424
192.21097,41.58,100,87.11117,385.5672211243551,676.88995,True,1.1479584,0.005139276,409.78265,[ 0.278  0.083  0.146  0.061 -0.072  0.165  0.711 -0.059  0.     0.  0.    -1.454],9.359963,0.002606327,0.010749709,0.036566053,0.2606327,903.9264459609985,266.42856,521163,81.39577,0.5139276,15500,119.13867,90961.695,385.56723,,3.6566055,182.50026,-0.041277412,155,1.074971,9.359963,-1,71.357834,410.4614
201.99068,41.81,100,96.67227,387.6401561722123,651.2751,True,1.0344228,0.0022913897,400.70755,[ 0.282  0.082  0.149  0.056 -0.075  0.167  0.715 -0.053  0.     0.  0.    -1.46 ],9.359904,0.0051636687,0.010204304,0.022669079,0.5163669,910.0570597648621,267.81885,525344,95.1997,0.22913897,15600,119.82131,89811.85,387.6402,,2.266908,192.25763,-0.047204617,156,1.0204303,9.359904,-1,81.63986,383.45624
187.72845,41.36,100,97.270805,383.506139628863,669.53076,True,1.0280577,0.0017900988,391.38602,[ 0.264  0.09   0.149  0.054 -0.073  0.177  0.72  -0.052  0.     0.  0.    -1.466],9.359913,0.0072277705,0.0101365475,0.0178349,0.72277707,915.9037523269653,268.89633,529480,96.975624,0.17900988,15700,114.6098,83945.99,383.50616,,1.78349,182.64691,-0.04279327,157,1.0136547,9.359913,-1,81.75071,400.63443
180.38428,42.13,100,74.67849,390.71201761744635,863.5702,True,1.3390737,0.011647628,480.177,[ 0.257  0.092  0.148  0.056 -0.07   0.179  0.72  -0.05   0.     0.  0.    -1.462],9.359957,0.0019027415,0.011654658,0.106436804,0.19027415,922.9275517463684,267.24396,533693,50.030186,1.1647627,15800,123.468056,192297.75,390.71204,,10.643681,131.64096,-0.067859575,158,1.1654658,9.359957,-1,88.213,596.32623
227.71652,41.7,100,70.776535,386.6532818894276,622.2776,True,1.4128976,0.008236374,449.6183,[ 0.251  0.094  0.145  0.063 -0.064  0.17   0.718 -0.053  0.     0.  0.    -1.487],9.359978,0.0002246676,0.011339238,0.07043644,0.02246676,930.7852728366852,275.64746,537863,65.46218,0.8236374,15900,111.00583,147472.69,386.6533,,7.043644,199.97003,-0.093998455,159,1.1339236,9.359978,-1,70.453186,346.63013
209.02632,42.26,100,91.03993,391.8379509747207,648.988,True,1.0984191,0.0031055335,413.07883,[ 0.242  0.09   0.146  0.064 -0.07   0.159  0.721 -0.057  0.     0.  0.    -1.513],9.35997,0.002528308,0.010497021,0.024392419,0.2528308,937.0212531089783,268.41022,542089,91.951775,0.31055334,16000,123.427734,89123.1,391.83792,,2.439242,197.14157,-0.09671343,160,1.049702,9.35997,-1,76.2993,380.57776
201.89581,41.61,100,92.05367,385.8241751100499,667.7941,True,1.0863228,0.003188575,410.70197,[ 0.244  0.09   0.147  0.065 -0.063  0.156  0.726 -0.058  0.     0.  0.    -1.516],9.35999,0.0058365916,0.010704612,0.023105035,0.5836592,944.8490753173828,258.43134,546250,91.85047,0.3188575,16100,127.39283,88365.42,385.82422,,2.3105035,185.48596,-0.097139865,161,1.0704614,9.35999,-1,82.5477,409.3628
219.86165,42.18,100,80.259514,391.2327868659058,693.1235,True,1.2459582,0.0060053244,451.96616,[ 0.247  0.087  0.144  0.07  -0.06   0.152  0.714 -0.056  0.     0.  0.    -1.516],9.359966,0.0021985017,0.011586785,0.038410783,0.21985017,950.7571244239807,257.8086,550468,78.82547,0.6005325,16200,133.4242,107869.305,391.2328,,3.8410785,183.29576,-0.092445314,162,1.1586785,9.359966,-1,80.624084,435.31488
314.63812,41.46,100,56.06231,384.42160911969336,624.448,True,1.7837296,0.017483227,564.8351,[ 0.257  0.092  0.148  0.064 -0.066  0.16   0.734 -0.058  0.     0.  0.    -1.511],9.359923,0.00030623307,0.013839812,0.14473161,0.030623307,956.9383425712585,267.86523,554614,38.523533,1.7483228,16300,116.55637,272972.34,384.42163,,14.473162,197.08725,-0.105481096,163,1.3839813,9.359923,-1,76.01432,356.58276
216.61327,43.32,100,98.27106,401.81001093866166,632.7904,True,1.0175936,0.0014520425,408.11307,[ 0.252  0.091  0.147  0.067 -0.06   0.144  0.733 -0.06   0.     0.  0.    -1.524],9.359958,0.0073713907,0.010168449,0.01607579,0.7371391,963.9799909591675,257.92288,558946,98.00159,0.14520425,16400,143.88713,76103.53,401.81003,,1.607579,211.97289,-0.11034375,164,1.0168449,9.359958,-1,78.93029,374.86752
1655.1917,41.65,100,12.034808,386.15968285038207,677.72943,True,8.309231,0.40317416,2241.2732,[ 0.254  0.094  0.149  0.065 -0.06   0.147  0.741 -0.059  0.     0.  0.    -1.529],9.359972,1.956519e-05,0.051101957,4.0608683,0.001956519,970.9296298027039,267.6808,563111,1.5811319,40.317413,16500,118.4789,58374836.0,386.15964,,406.08682,182.84088,-0.17947918,165,5.110196,9.359972,-1,77.58998,410.04865
221.68843,42.78,100,88.571556,396.78963181996846,676.39185,True,1.1290306,0.0040839706,437.3002,[ 0.246  0.096  0.148  0.063 -0.061  0.12   0.744 -0.061  0.     0.  0.    -1.598],9.359993,0.0033757275,0.01078378,0.025232982,0.33757275,979.444509267807,267.95123,567389,87.45659,0.40839705,16600,128.83841,102775.18,396.7896,,2.5232983,193.87207,-0.17721735,166,1.0783781,9.359993,-1,72.89868,408.4406
262.27765,43.26,100,62.775425,401.13846403393865,648.5373,True,1.59298,0.010539247,507.83978,[ 0.262  0.092  0.151  0.067 -0.061  0.113  0.757 -0.065  0.     0.  0.    -1.596],9.359902,0.0014021128,0.01228148,0.07759491,0.14021128,985.9956405162811,259.589,571715,57.5902,1.0539248,16700,141.54947,180310.25,401.1385,,7.7594914,206.57729,-0.16683964,167,1.2281481,9.359902,-1,82.15769,388.9483
167.7857,43.53,100,94.02356,403.75917138759905,820.81177,True,1.0635632,0.0028393136,421.73468,[ 0.289  0.086  0.149  0.072 -0.06   0.101  0.758 -0.078  0.     0.  0.    -1.586],9.359997,0.005665601,0.010344481,0.022765594,0.56656015,995.5864789485931,286.52454,576068,92.99409,0.28393137,16800,117.23463,100150.58,403.7592,,2.2765594,157.51564,-0.16384305,168,1.0344481,9.359997,-1,81.13492,534.28723
203.44801,44.27,100,94.99032,410.5966121090977,727.1496,True,1.0527389,0.0023028136,427.27133,[ 0.285  0.091  0.149  0.07  -0.06   0.108  0.759 -0.076  0.     0.  0.    -1.583],9.35984,0.0032482843,0.010354901,0.021109678,0.32482845,1003.7582764625549,304.19263,580495,95.28738,0.23028135,16900,106.403984,109554.305,410.59665,,2.1109679,192.45175,-0.16578722,169,1.03549,9.35984,-1,82.79935,422.95697
239.44235,43.46,100,88.177765,403.06956588496547,629.3008,True,1.1340728,0.0043325173,440.49045,[ 0.28   0.098  0.151  0.07  -0.064  0.115  0.767 -0.073  0.     0.  0.    -1.585],9.359927,0.0031253784,0.010768442,0.028229028,0.31253785,1012.3303956985474,266.45996,584841,86.067924,0.43325174,17000,136.60962,99265.54,403.06958,,2.822903,214.27933,-0.17215137,170,1.0768443,9.359927,-1,74.543945,362.84082
228.87202,43.36,100,86.2492,402.1473468294077,661.9479,True,1.1594311,0.0036218474,442.70148,[ 0.265  0.106  0.148  0.068 -0.064  0.123  0.756 -0.07   0.     0.  0.    -1.591],9.3599825,0.0036290763,0.010991806,0.021468613,0.36290765,1018.7584979534149,294.69397,589177,90.20608,0.36218473,17100,107.45338,115671.875,402.14734,,2.1468613,203.56299,-0.16689286,171,1.0991806,9.3599825,-1,73.487144,367.2539
216.4778,43.18,100,82.28012,400.3022008884878,711.2244,True,1.2153604,0.00525002,451.70117,[ 0.264  0.103  0.147  0.062 -0.067  0.123  0.757 -0.074  0.     0.  0.    -1.586],9.359754,0.0028421967,0.0109660495,0.04074437,0.28421968,1027.3147718906403,275.69287,593495,81.35348,0.525002,17200,124.60934,129167.7,400.3022,,4.074437,186.93488,-0.16160777,172,1.096605,9.359754,-1,80.312965,435.53156
230.94295,44.04,100,90.013435,408.4679995526458,661.66187,True,1.1109452,0.0029780008,440.16318,[ 0.262  0.107  0.146  0.062 -0.065  0.125  0.764 -0.082  0.     0.  0.    -1.581],9.359974,0.004085335,0.010698258,0.022141678,0.40853348,1035.3710389137268,275.50153,597899,92.80863,0.29780006,17300,132.96649,99627.58,408.46802,,2.2141678,209.96944,-0.17092848,173,1.0698259,9.359974,-1,77.55306,386.16034
254.96461,44.62,100,93.133705,413.9315560875501,582.0499,True,1.0737251,0.0027337004,435.9019,[ 0.264  0.106  0.145  0.065 -0.06   0.125  0.765 -0.085  0.     0.  0.    -1.59 ],9.3599615,0.004407631,0.010517811,0.018750545,0.4407631,1044.0225479602814,296.40393,602361,93.67209,0.27337006,17400,117.527626,106287.59,413.9316,,1.8750546,239.31657,-0.16999805,174,1.0517813,9.3599615,-1,69.698814,285.646
234.20311,43.96,100,79.695404,407.8585306806349,632.4197,True,1.2547776,0.0067816935,446.7281,[ 0.251  0.107  0.14   0.064 -0.06   0.125  0.748 -0.083  0.     0.  0.    -1.589],9.359972,0.0026122937,0.010957642,0.050027337,0.26122937,1049.978989124298,294.09647,606757,72.30458,0.6781694,17500,113.76206,120583.15,407.85852,,5.0027337,218.1326,-0.16441199,175,1.0957643,9.359972,-1,76.235085,338.3232
241.98254,43.57,100,53.202854,404.15723984688225,633.9286,True,1.8795984,0.026892563,502.71442,[ 0.248  0.103  0.14   0.064 -0.06   0.132  0.741 -0.088  0.     0.  0.    -1.583],9.359958,0.0011066679,0.012907632,0.2645282,0.11066679,1055.8789691925049,284.84036,611114,18.723734,2.6892562,17600,119.31689,195154.47,404.15726,,26.45282,213.9787,-0.15030874,176,1.2907631,9.359958,-1,76.35026,349.08823
287.512,44.17,100,63.182434,409.70574458505973,736.2408,True,1.5827184,0.020949425,565.3828,[ 0.241  0.1    0.139  0.073 -0.056  0.124  0.73  -0.079  0.     0.  0.    -1.569],9.359935,0.0019657868,0.012943918,0.21176341,0.19657868,1062.087973356247,277.8661,615531,27.62838,2.0949428,17700,131.83966,803962.5,409.70578,,21.176342,188.83353,-0.12571764,177,1.2943918,9.359935,-1,96.21048,458.3747
1104.7041,41.56,100,1.384517,385.4224543554139,596.16125,True,72.227356,0.595531,2624.677,[ 0.263  0.09   0.138  0.077 -0.049  0.12   0.718 -0.084  0.     0.  0.    -1.545],9.359993,7.2205867e-06,0.0695231,5.990287,0.0007220587,1068.7069234848022,286.35797,619687,1.34453,59.553097,17800,99.06448,30316524.0,385.42245,,599.0287,206.57408,-0.15097861,178,6.95231,9.359993,-1,64.23358,309.80328
221.6793,42.96,100,87.61894,398.54927512217955,641.4745,True,1.1413057,0.004060323,427.26913,[ 0.272  0.087  0.145  0.043 -0.081  0.117  0.733 -0.078  0.     0.  0.    -1.57 ],9.359952,0.0032096372,0.010605189,0.02545474,0.32096374,1076.0094213485718,294.49652,623983,87.21564,0.40603235,17900,104.05276,106537.98,398.54926,,2.545474,206.10692,-0.15653832,179,1.0605189,9.359952,-1,69.28421,346.97797
