OptimizationReturnMean,InitialReturnMax,ReturnStepMaxmin,ReturnStepMax,StdIWNorm,OptimizationReturnMin,ESSRenyi,EpLenMean,MaxIWNorm,Bound,OptimizationReturnMax,Weights,InitialBound,ReturnMeanIW,MeanIW,EpThisIter,MeanEntropy,EmpiricalD2,EpRewMean,InitialReturnStd,MeanIWNorm,J_sample_variance,EpisodesSoFar,InitialReturnMean,MinIWNorm,TimeElapsed,Iteration,InitialReturnMin,StdIW,TimestepsSoFar,ESSClassic,MinIW,MaxIW,VarianceInit,LearnableVariance
525.04126,1912.2844,9.359907,9.359907,0.0037670627,,89.39359,97.82,0.025364697,378.48413,1531.6017,[-0.123  0.184 -0.157  0.012 -0.023  0.051 -0.259 -0.885 -0.003  0.  0.   ],332.03876,985.2491,1.0593579,100,0.4189424,1.1186484,905.7240544081377,273.32312,0.010593579,390100.53,24900,905.72406,0.0034207155,1871.3329210281372,249,380.68274,0.3767063,1481531,88.774414,0.34207156,2.5364697,-1.0,
637.12915,2126.939,9.359929,9.359929,0.1234022,,19.604364,99.89,1.239667,992.8096,1839.6514,[-0.12   0.178 -0.159  0.011 -0.028  0.046 -0.274 -0.899 -0.003  0.  0.   ],286.33502,2433.9287,2.3506289,100,0.4189424,5.100905,924.4167145778456,328.3805,0.023506291,113232190.0,25000,924.41675,0.00040361306,1883.7176146507263,250,287.28754,12.3402195,1491520,3.501413,0.040361308,123.966705,-1.0,
669.6973,1748.1934,9.359957,9.359957,0.03578037,,37.42485,96.27,0.33106422,614.246,1527.8105,[-0.129  0.173 -0.152  0.004 -0.039  0.065 -0.265 -0.917  0.012  0.  0.   ],365.62213,1471.5417,1.4833817,100,0.4189424,2.6720214,890.08014002876,271.49478,0.014833817,12720605.0,25100,890.0801,0.0007756376,1896.1555216312408,251,220.38278,3.5780365,1501147,14.666771,0.07756376,33.106422,-1.0,
628.2999,1502.2703,9.3599615,9.3599615,0.014298943,,46.180065,98.85,0.08732545,612.78864,1217.3086,[-0.134  0.179 -0.159  0.011 -0.032  0.071 -0.285 -0.927  0.007  0.  0.   ],462.5804,1275.9849,1.2673055,100,0.4189424,2.1654365,913.261558379247,280.54144,0.012673055,2424959.2,25200,913.2615,0.0008284806,1908.610904932022,252,284.9616,1.4298943,1511032,43.993767,0.08284806,8.732545,-1.0,
681.47815,1993.0665,9.359964,9.359964,0.0034544924,,90.218185,103.46,0.02411381,403.08374,1718.2379,[-0.139  0.189 -0.159  0.019 -0.023  0.072 -0.265 -0.92   0.009  0.  0.   ],358.38672,1032.5841,1.0728061,100,0.4189424,1.108424,956.3067430774379,282.66446,0.010728061,269845.62,25300,956.3067,0.0023801094,1922.2238085269928,253,274.8286,0.34544924,1521378,90.605354,0.23801094,2.411381,-1.0,
628.09076,1670.6548,9.359899,9.359899,0.0027506654,,93.75726,100.7,0.01968576,446.23254,1367.2538,[-0.147  0.189 -0.16   0.021 -0.02   0.078 -0.268 -0.925  0.004  0.  0.   ],430.29535,963.84595,1.0389769,100,0.4189424,1.066584,931.4917392827821,281.19516,0.010389769,210190.47,25400,931.4918,0.0013536913,1935.3391280174255,254,303.401,0.27506655,1531448,93.44995,0.13536914,1.9685761,-1.0,
677.9297,1711.4695,9.359959,9.359959,0.0013049478,,97.596855,106.86,0.013736054,492.23578,1399.3846,[-0.148  0.19  -0.161  0.02  -0.021  0.074 -0.271 -0.922  0.003  0.  0.   ],476.57367,1011.9594,1.0229489,100,0.4189424,1.0246232,990.0145098416785,225.61934,0.010229487,164260.16,25500,990.0145,0.006843552,1949.340119600296,255,312.08484,0.13049477,1542134,98.39873,0.6843552,1.3736055,-1.0,
573.3358,1438.5477,9.359829,9.359829,0.0054437914,,83.20904,96.61,0.04008372,562.7973,1117.1592,[-0.149  0.189 -0.162  0.022 -0.019  0.072 -0.273 -0.923  0.002  0.  0.   ],463.16006,1035.9053,1.129519,100,0.4189424,1.2017925,894.7243961042814,261.88937,0.01129519,405671.03,25600,894.72437,0.0024943836,1963.809411764145,256,321.3886,0.5443792,1551795,81.15026,0.24943838,4.0083723,-1.0,
606.0055,1608.4133,9.359797,9.359797,0.004379486,,91.21636,101.59,0.031454545,480.81644,1275.0275,[-0.158  0.19  -0.164  0.027 -0.014  0.075 -0.284 -0.932  0.002  0.  0.   ],456.86734,986.03876,1.0494865,100,0.4189424,1.0962945,939.3913041642244,241.3602,0.0104948655,282794.47,25700,939.39124,0.004403988,1975.352918624878,257,333.38583,0.43794867,1561954,85.168884,0.4403988,3.1454546,-1.0,
609.67126,1508.8242,9.359758,9.359758,0.28507492,,5.112775,101.0,2.8706467,1903.0396,1183.9435,[-0.165  0.196 -0.167  0.027 -0.013  0.078 -0.284 -0.934  0.002  0.  0.   ],481.90475,3904.8896,3.8277454,100,0.4189424,19.558851,934.5520029504632,211.48834,0.03827745,428997800.0,25800,934.552,7.259837e-05,1989.9402875900269,258,324.8807,28.507488,1572054,1.7709571,0.0072598374,287.06467,-1.0,
635.0,1413.8083,9.359841,9.359841,0.005680878,,84.88129,104.85,0.041325536,608.18555,1079.6989,[-0.152  0.195 -0.167  0.02  -0.02   0.081 -0.267 -0.963  0.002  0.  0.   ],544.9669,1068.5543,1.081408,100,0.4189424,1.178116,969.1094436232679,246.50375,0.01081408,423675.97,25900,969.10944,0.0035717373,2004.1252918243408,259,334.10947,0.5680878,1582539,78.37213,0.35717374,4.1325536,-1.0,
623.8432,1684.5967,9.359983,9.359983,0.006780987,,77.185555,100.4,0.04047009,487.53918,1381.4098,[-0.159  0.199 -0.168  0.026 -0.014  0.085 -0.265 -0.961  0.006  0.  0.   ],421.65112,1062.7793,1.1408345,100,0.4189424,1.2955792,927.030129514298,268.29416,0.011408345,488382.38,26000,927.03015,0.0022698431,2016.596508026123,260,303.18686,0.67809874,1592579,73.89357,0.2269843,4.047009,-1.0,
684.5251,1709.2621,9.359833,9.359833,0.009057431,,77.1092,107.18,0.07753955,611.78217,1402.9105,[-0.163  0.2   -0.169  0.03  -0.011  0.086 -0.272 -0.952  0.005  0.  0.   ],478.09802,1195.7338,1.1879083,100,0.4189424,1.2968621,990.876603483285,261.1213,0.011879082,717353.2,26100,990.87665,0.0046774987,2029.7501966953278,261,306.3516,0.9057431,1603297,63.236755,0.46774986,7.753955,-1.0,
635.1941,1626.051,9.359998,9.359998,0.017844524,,60.766785,101.45,0.16623375,672.3251,1322.0232,[-0.176  0.208 -0.175  0.028 -0.011  0.092 -0.284 -0.969  0.002  0.  0.   ],451.40665,1298.106,1.2153268,100,0.4189424,1.6456358,939.2219220878994,278.16992,0.012153265,4970432.5,26200,939.22186,0.0015869753,2044.321144104004,262,304.0278,1.7844527,1613442,31.686913,0.15869753,16.623375,-1.0,
643.4387,1857.6177,9.359722,9.359722,8.116932,,0.0128208585,103.17,81.58697,51305.316,1545.8079,[-0.157  0.204 -0.175  0.022 -0.018  0.081 -0.282 -0.968  0.002  0.  0.   ],397.9632,100522.76,82.49588,100,0.4189424,7799.7896,955.248482723921,272.17203,0.82495874,551881800000.0,26300,955.24854,3.6421085e-07,2063.2020094394684,263,311.8098,811.6931,1623759,1.0223927,3.6421086e-05,8158.697,-1.0,
624.95496,1987.6794,9.35994,9.35994,0.004955829,,86.13838,100.61,0.04014137,390.91455,1684.0732,[-0.194  0.225 -0.18   0.029 -0.009  0.108 -0.286 -0.935 -0.032  0.  0.   ],332.25745,1033.4088,1.0835239,100,0.4189424,1.1609226,928.5612028919437,314.86166,0.010835239,383544.6,26400,928.56116,0.0012228491,2080.8820445537567,264,303.60626,0.4955829,1633820,82.699486,0.12228492,4.0141373,-1.0,
562.6956,1659.4779,9.359949,9.359949,0.014202899,,65.233055,98.84,0.12190193,532.7052,1308.006,[-0.19   0.227 -0.182  0.028 -0.011  0.101 -0.288 -0.931 -0.032  0.  0.   ],416.32425,1149.0999,1.2299016,100,0.4189424,1.5329651,914.1675650498797,253.55202,0.012299015,1503554.2,26500,914.1675,0.0024516194,2096.422608613968,265,351.47192,1.4202901,1643704,42.852936,0.24516194,12.190193,-1.0,
675.16034,1668.2688,9.3599415,9.3599415,0.0042135525,,86.72311,104.8,0.02037262,514.54297,1374.7869,[-0.172  0.223 -0.183  0.03  -0.01   0.091 -0.285 -0.928 -0.031  0.  0.   ],468.1616,1051.9705,1.074087,100,0.4189424,1.1530952,968.6421485087781,255.76996,0.010740869,286762.9,26600,968.6421,0.0026969176,2112.7608568668365,266,293.48187,0.42135525,1654184,86.66316,0.26969177,2.037262,-1.0,
627.27704,1453.4155,9.359883,9.359883,0.02078643,,61.80784,96.57,0.19839327,656.0313,1187.3599,[-0.173  0.223 -0.182  0.025 -0.014  0.092 -0.286 -0.921 -0.031  0.  0.   ],457.308,1210.6433,1.2657189,100,0.4189424,1.6179178,893.3326495432655,276.83347,0.01265719,4451078.0,26700,893.3326,0.0012794841,2126.065774679184,267,266.0556,2.078643,1663841,27.048761,0.12794842,19.839327,-1.0,
706.5092,1655.3613,9.359634,9.359634,0.0014979513,,98.128914,108.48,0.015742293,513.771,1359.6436,[-0.162  0.221 -0.183  0.019 -0.021  0.089 -0.285 -0.928 -0.036  0.  0.   ],505.61856,1015.0916,1.0174172,100,0.4189424,1.0190676,1002.2269698577719,285.38385,0.010174172,182256.34,26800,1002.22705,0.0066858656,2140.3252975940704,268,295.71777,0.14979513,1674689,97.878296,0.66858655,1.5742292,-1.0,
608.3519,2175.185,9.359903,9.359903,0.002681569,,94.03431,102.61,0.019166844,319.1737,1835.3905,[-0.161  0.22  -0.183  0.018 -0.021  0.089 -0.281 -0.926 -0.037  0.  0.   ],295.59094,992.11053,1.0483001,100,0.4189424,1.0634416,948.1464952424278,290.937,0.010483,297959.9,26900,948.1465,0.005811281,2153.5388526916504,269,339.79456,0.26815692,1684950,93.85841,0.5811281,1.9166844,-1.0,
629.5954,1696.5183,9.359953,9.359953,0.006989495,,77.60839,99.99,0.05440372,468.9635,1401.5614,[-0.159  0.219 -0.183  0.014 -0.024  0.088 -0.282 -0.921 -0.037  0.  0.   ],415.59677,1046.6942,1.1147332,100,0.4189424,1.2885205,924.5523065954184,269.4207,0.011147332,504740.28,27000,924.55237,0.00097062206,2165.554417848587,270,294.9569,0.6989495,1694949,71.78018,0.09706221,5.440372,-1.0,
631.1971,1563.7346,9.359893,9.359893,0.0008787929,,99.351715,103.16,0.014449032,487.835,1242.4242,[-0.17   0.219 -0.185  0.013 -0.024  0.09  -0.292 -0.924 -0.037  0.  0.   ],483.38715,958.4834,1.0038979,100,0.4189424,1.0065252,952.5074947351101,249.92453,0.010038979,174866.42,27100,952.5075,0.008230314,2179.7622871398926,271,321.3104,0.0878793,1705265,99.23952,0.8230314,1.4449033,-1.0,
585.4794,1386.0702,9.359961,9.359961,0.0029831154,,92.5482,101.3,0.022390613,544.53143,1035.706,[-0.171  0.219 -0.185  0.013 -0.024  0.091 -0.292 -0.923 -0.035  0.  0.   ],520.0225,976.7689,1.0315266,100,0.4189424,1.080518,935.8435826498837,223.05977,0.0103152655,252292.16,27200,935.84357,0.0054507703,2198.424698829651,272,350.3642,0.29831153,1715395,92.28213,0.545077,2.2390614,-1.0,
639.7724,1561.459,9.359963,9.359963,0.14116812,,11.248191,106.25,1.1622256,2088.982,1218.7382,[-0.165  0.22  -0.188  0.015 -0.023  0.088 -0.291 -0.927 -0.033  0.  0.   ],514.05554,3485.7056,2.9815085,100,0.4189424,8.890319,982.493237386307,252.07982,0.029815085,170751950.0,27300,982.49335,0.0010425502,2215.9356989860535,273,342.72083,14.116812,1726020,4.2701797,0.10425502,116.222565,-1.0,
608.568,1957.2434,9.359862,9.359862,0.0073715197,,77.49562,101.99,0.051561274,423.735,1624.1133,[-0.157  0.218 -0.186  0.029 -0.009  0.092 -0.288 -0.918 -0.021  0.  0.   ],354.5251,1090.7375,1.1357881,100,0.4189424,1.2903955,941.6980471036834,254.64532,0.011357881,547314.44,27400,941.6981,0.0006332922,2232.0765693187714,274,333.13007,0.737152,1736219,70.36158,0.06332922,5.1561275,-1.0,
627.42456,1842.4204,9.359708,9.359708,0.002571488,,94.82314,101.72,0.021778205,416.78107,1530.3535,[-0.164  0.218 -0.187  0.025 -0.013  0.093 -0.291 -0.918 -0.022  0.  0.   ],386.7652,984.3947,1.04377,100,0.4189424,1.0545949,939.491320893095,309.03036,0.0104377,238184.33,27500,939.4914,0.0053565023,2249.381723165512,275,312.06683,0.2571488,1746391,94.27772,0.53565025,2.1778207,-1.0,
644.396,1637.3748,9.359972,9.359972,0.0040017804,,89.419624,99.52,0.024792392,469.6709,1361.4652,[-0.161  0.218 -0.188  0.025 -0.013  0.088 -0.29  -0.912 -0.024  0.  0.   ],429.09314,989.1319,1.0696007,100,0.4189424,1.1183227,920.3056004746246,263.123,0.010696006,244017.58,27600,920.3056,0.0039109853,2266.4879896640778,276,275.90958,0.40017807,1756343,87.72091,0.39109856,2.4792392,-1.0,
696.1969,1738.4678,9.359866,9.359866,0.009001971,,70.23209,104.11,0.086082,534.7381,1471.6156,[-0.161  0.219 -0.188  0.025 -0.013  0.084 -0.29  -0.903 -0.024  0.  0.   ],441.50873,1157.0671,1.1680024,100,0.4189424,1.4238505,963.0490294207269,262.26538,0.011680023,1266046.2,27700,963.0491,0.0005887411,2280.6972115039825,277,266.85217,0.9001973,1766754,62.735176,0.05887411,8.6082,-1.0,
657.0432,1710.6973,9.359896,9.359896,0.020030115,,54.105656,102.9,0.15512724,552.1596,1415.26,[-0.159  0.215 -0.189  0.022 -0.012  0.072 -0.302 -0.901 -0.027  0.  0.   ],439.27136,1249.8666,1.3325145,100,0.4189424,1.8482356,952.4805397014081,243.02312,0.013325144,1741331.4,27800,952.48065,0.0005283566,2295.3281478881836,278,295.43732,2.0030115,1777044,30.67903,0.05283566,15.512724,-1.0,
620.2604,1617.1432,9.359966,9.359966,0.002450011,,94.22913,98.73,0.020459222,451.36703,1323.9622,[-0.165  0.224 -0.195  0.021 -0.015  0.064 -0.316 -0.904 -0.027  0.  0.   ],428.29843,951.145,1.0394032,100,0.4189424,1.0612429,913.4413310733961,218.62122,0.010394032,172740.08,27900,913.4414,0.005757832,2314.127363920212,279,293.18103,0.24500111,1786917,94.73639,0.5757832,2.0459223,-1.0,
679.1778,2000.3783,9.35992,9.35992,0.1833325,,6.103415,101.09,1.805314,1885.6487,1742.8237,[-0.161  0.223 -0.196  0.019 -0.018  0.062 -0.319 -0.905 -0.027  0.  0.   ],336.6189,4314.7573,3.6704779,100,0.4189424,16.38427,936.7324226203385,285.12973,0.03670478,526751070.0,28000,936.7324,0.00028501728,2332.9797687530518,280,257.55457,18.333252,1797026,3.8538785,0.028501729,180.5314,-1.0,
575.8826,1654.8757,9.359977,9.359977,0.1787283,,6.046778,95.04,1.7879266,1904.4135,1351.1846,[-0.153  0.214 -0.195  0.012 -0.024  0.055 -0.34  -0.876 -0.027  0.  0.   ],383.11118,3923.359,2.906282,100,0.4189424,16.537733,879.5738531013121,224.43407,0.029062819,585247550.0,28100,879.57385,0.00014234161,2351.5150785446167,281,303.69122,17.872831,1806530,2.5760515,0.014234161,178.79266,-1.0,
611.6725,1674.4043,9.359996,9.359996,0.004523847,,84.49036,98.92,0.030867752,472.20227,1370.0935,[-1.530e-01  2.248e-01 -2.013e-01  3.168e-04 -3.814e-02  6.541e-02 -3.466e-01 -8.561e-01 -2.654e-02  0.000e+00  0.000e+00],413.66208,1018.687,1.097638,100,0.4189424,1.183567,915.983338890364,249.2979,0.01097638,279963.97,28200,915.9833,0.0030721342,2365.215500354767,282,304.31085,0.45238465,1816422,85.480125,0.30721343,3.0867753,-1.0,
520.688,1527.3689,9.359841,9.359841,0.043448012,,23.08932,98.38,0.40569296,822.29834,1137.785,[-0.151  0.225 -0.203  0.006 -0.032  0.062 -0.346 -0.859 -0.027  0.  0.   ],452.06128,1775.8838,1.7212673,100,0.4189424,4.331007,910.2719347624572,209.01892,0.017212672,16543814.0,28300,910.272,2.50113e-05,2379.458023071289,283,389.5839,4.344801,1826260,13.5657215,0.00250113,40.569298,-1.0,
614.8594,1519.1315,9.359962,9.359962,0.0017113428,,96.76155,100.41,0.015869875,499.90167,1203.8053,[-0.15   0.226 -0.202  0.015 -0.023  0.059 -0.329 -0.864 -0.027  0.  0.   ],474.44614,963.2048,1.0353805,100,0.4189424,1.0334684,930.1855466110957,232.88481,0.010353805,183004.81,28400,930.18555,0.0056316275,2393.1974523067474,284,315.32617,0.1711343,1836301,97.34067,0.56316274,1.5869875,-1.0,
619.0002,1796.5233,9.359917,9.359917,0.0020669014,,95.538025,104.63,0.018905316,455.8144,1447.3613,[-0.147  0.228 -0.206  0.012 -0.026  0.054 -0.335 -0.869 -0.027  0.  0.   ],429.20532,1007.2134,1.040081,100,0.4189424,1.0467037,968.1622183265958,238.57072,0.010400811,214868.58,28500,968.1622,0.005096528,2407.432928800583,285,349.16205,0.20669016,1846764,96.20087,0.50965285,1.8905315,-1.0,
621.8873,1632.3398,9.359943,9.359943,0.002120677,,95.806274,98.85,0.016309522,440.6026,1339.353,[-0.152  0.231 -0.208  0.013 -0.025  0.056 -0.337 -0.87  -0.027  0.  0.   ],425.17215,940.9076,1.0361552,100,0.4189424,1.0437729,914.8741324989929,248.13557,0.010361552,177137.05,28600,914.87415,0.0057761073,2420.426961183548,286,292.98685,0.2120677,1856649,95.97952,0.57761073,1.6309522,-1.0,
624.90045,1583.1522,9.359906,9.359906,0.0028569945,,94.70364,98.34,0.02571653,460.1683,1297.406,[-0.153  0.232 -0.208  0.011 -0.027  0.057 -0.338 -0.866 -0.027  0.  0.   ],435.70096,948.2141,1.0329767,100,0.4189424,1.0559256,910.6466417923002,230.22162,0.010329767,200157.17,28700,910.64667,0.005518235,2435.208050966263,287,285.74622,0.2856995,1866483,92.894,0.5518235,2.5716531,-1.0,
699.1472,1644.4995,9.359786,9.359786,0.0050169025,,84.610245,101.46,0.029692557,493.29993,1404.8002,[-0.157  0.236 -0.212  0.01  -0.027  0.059 -0.344 -0.87  -0.027  0.  0.   ],445.4968,1029.644,1.0928605,100,0.4189424,1.18189,938.8465545706979,231.90033,0.010928605,311564.16,28800,938.84656,0.003400919,2454.1531352996826,288,239.69937,0.50169027,1876629,82.59427,0.3400919,2.9692557,-1.0,
642.5735,1685.9158,9.359964,9.359964,0.0053864103,,93.1056,99.37,0.057055358,470.46735,1409.3735,[-0.167  0.242 -0.213  0.016 -0.022  0.067 -0.339 -0.874 -0.027  0.  0.   ],413.3411,994.6338,1.0783286,100,0.4189424,1.0740492,919.1157840307543,225.94254,0.010783285,313248.94,28900,919.1158,0.0058172625,2474.071258544922,289,276.5423,0.53864104,1886566,80.031044,0.58172625,5.705536,-1.0,
628.4723,1477.181,9.3599415,9.3599415,0.0032238334,,91.08049,97.62,0.026870562,497.2932,1201.8904,[-0.172  0.245 -0.213  0.015 -0.023  0.073 -0.337 -0.871 -0.021  0.  0.   ],460.6087,961.63983,1.0584816,100,0.4189424,1.09793,903.7629831703912,262.41833,0.010584815,252227.02,29000,903.76294,0.0042809504,2494.1676733493805,290,275.2907,0.32238334,1896328,91.511086,0.42809507,2.6870563,-1.0,
665.7674,1504.7622,9.359963,9.359963,0.021930955,,52.729286,98.82,0.20848812,547.7334,1256.6375,[-0.168  0.246 -0.214  0.014 -0.024  0.073 -0.34  -0.867 -0.021  0.  0.   ],462.4635,1169.4081,1.2464125,100,0.4189424,1.8964794,913.8921330571725,244.49045,0.012464125,3671108.8,29100,913.8922,0.00044252572,2509.079896211624,291,248.12471,2.1930957,1906210,24.414463,0.044252574,20.848812,-1.0,
620.6313,1974.116,9.3599825,9.3599825,0.0057113706,,83.31191,101.95,0.040376864,412.61902,1652.5139,[-0.166  0.246 -0.213  0.007 -0.031  0.08  -0.331 -0.875 -0.021  0.  0.   ],349.99854,1061.4631,1.1297336,100,0.4189424,1.2003086,942.2333329425869,298.67767,0.011297336,378308.53,29200,942.2333,0.002984651,2532.1640763282776,292,321.60205,0.5711371,1916405,79.64438,0.2984651,4.0376863,-1.0,
525.4239,1637.4069,9.359958,9.359958,0.024074046,,53.525085,98.78,0.21476793,782.78485,1249.8635,[-0.169  0.25  -0.215  0.009 -0.03   0.08  -0.334 -0.865 -0.02   0.  0.   ],421.74527,1454.2124,1.5295653,100,0.4189424,1.8682829,912.9672661644919,236.58685,0.015295652,3457432.5,29300,912.9673,0.002101838,2554.182013988495,293,387.5433,2.4074047,1926283,28.758722,0.21018378,21.476793,-1.0,
606.60583,1545.6521,9.359943,9.359943,0.0069904774,,77.007774,102.42,0.042925995,563.514,1205.168,[-0.164  0.251 -0.215  0.014 -0.025  0.085 -0.329 -0.869 -0.019  0.  0.   ],483.39432,1091.9175,1.1886086,100,0.4189424,1.2985702,947.0900093524046,277.0077,0.011886086,374111.06,29400,947.09,0.002918019,2577.058597803116,294,340.4841,0.69904774,1936525,74.30037,0.2918019,4.2925997,-1.0,
686.0348,1645.9888,9.359941,9.359941,0.004434956,,90.12507,105.95,0.039055508,575.60223,1352.5829,[-0.167  0.249 -0.215  0.019 -0.019  0.087 -0.336 -0.866 -0.019  0.  0.   ],485.644,1095.7483,1.0874412,100,0.4189424,1.1095692,979.4406135651361,277.09088,0.010874411,423154.22,29500,979.4406,0.00489461,2600.3841800689697,295,293.40588,0.4434956,1947120,85.7391,0.489461,3.905551,-1.0,
610.3048,1502.5278,9.359972,9.359972,0.004310517,,89.92519,99.05,0.039745044,517.9154,1197.9519,[-0.168  0.253 -0.22   0.022 -0.016  0.089 -0.345 -0.883 -0.018  0.  0.   ],464.12234,993.254,1.0724679,100,0.4189424,1.1120354,914.8806348655261,249.11134,0.010724678,259895.33,29600,914.8806,0.003952844,2620.1392710208893,296,304.57587,0.43105173,1957025,86.09233,0.3952844,3.9745045,-1.0,
648.7951,1505.866,9.359898,9.359898,0.0024474908,,95.87054,99.13,0.02556622,496.48492,1239.7288,[-0.172  0.255 -0.226  0.026 -0.011  0.091 -0.349 -0.894 -0.01   0.  0.   ],463.17255,957.8715,1.0545404,100,0.4189424,1.0430733,914.9323424010609,264.4658,0.010545403,183554.39,29700,914.93225,0.007353881,2638.5908958911896,297,266.13727,0.24474908,1966938,94.88872,0.7353881,2.556622,-1.0,
631.3927,1363.5889,9.359946,9.359946,0.0042784293,,86.603676,96.3,0.027774777,536.0829,1105.9241,[-0.178  0.257 -0.226  0.028 -0.008  0.096 -0.346 -0.894 -0.013  0.  0.   ],479.98087,975.66144,1.0774307,100,0.4189424,1.1546854,889.0574560090862,268.27292,0.010774307,271812.97,29800,889.05743,0.0017174286,2655.0281014442444,298,257.66476,0.42784294,1976568,86.37928,0.17174286,2.7774777,-1.0,
671.06866,1576.3783,9.359959,9.359959,0.0099810315,,75.13326,107.37,0.09507198,630.8293,1254.863,[-0.184  0.257 -0.226  0.028 -0.009  0.096 -0.345 -0.898 -0.013  0.  0.   ],519.67035,1176.4182,1.16497,100,0.4189424,1.3309684,992.5838949892453,243.58916,0.011649701,761762.2,29900,992.5838,0.0036126908,2672.5888261795044,299,321.5152,0.9981031,1987305,57.6687,0.3612691,9.507198,-1.0,
658.0,1627.1494,9.359852,9.359852,0.004930663,,82.87489,100.01,0.030316023,533.61414,1360.8975,[-0.171  0.254 -0.228  0.025 -0.012  0.087 -0.351 -0.907 -0.013  0.  0.   ],436.10715,1069.8269,1.1323278,100,0.4189424,1.2066381,924.2520709943502,247.38771,0.011323278,345436.28,30000,924.252,0.0032992726,2688.0293576717377,300,266.252,0.4930663,1997306,84.061,0.32992727,3.0316024,-1.0,
607.65063,1846.9496,9.359802,9.359802,0.5097798,,2.3180842,104.53,5.130516,4305.9854,1488.4047,[-0.161  0.25  -0.232  0.024 -0.016  0.077 -0.368 -0.916 -0.013  0.  0.   ],412.11072,7945.2334,5.969928,100,0.4189424,43.13907,966.195608690688,230.23586,0.059699275,2816850200.0,30100,966.1956,3.047814e-05,2704.381201028824,301,358.54492,50.977985,2007759,1.352874,0.0030478141,513.05164,-1.0,
686.4164,2199.7002,9.359903,9.359903,0.007726574,,80.603615,107.14,0.05578098,408.31042,1895.4745,[-0.151  0.252 -0.235  0.03  -0.009  0.074 -0.352 -0.943 -0.013  0.  0.   ],330.73206,1143.3445,1.1219492,100,0.4189424,1.2406391,990.6421475397137,318.24768,0.011219492,630722.1,30200,990.6421,0.0023547437,2722.492209672928,302,304.22574,0.77265745,2018473,67.830086,0.23547438,5.5780983,-1.0,
678.78674,1524.0367,9.359881,9.359881,0.18557398,,15.804031,107.4,1.8717746,2291.0024,1212.0934,[-0.158  0.253 -0.235  0.024 -0.015  0.076 -0.357 -0.944 -0.013  0.  0.   ],533.51904,3441.0947,2.8324523,100,0.4189424,6.3274994,990.7300723378374,226.69319,0.028324522,364566880.0,30300,990.7301,0.00027576034,2739.4106957912445,303,311.94336,18.557398,2029213,2.2766147,0.027576035,187.17746,-1.0,
669.468,1719.3994,9.359947,9.359947,0.023558179,,51.000553,103.28,0.2286045,588.9638,1435.0654,[-0.169  0.258 -0.236  0.033 -0.006  0.086 -0.363 -0.933 -0.002  0.  0.   ],437.98218,1311.2521,1.2746933,100,0.4189424,1.960763,953.8019714464033,306.24377,0.012746933,5700423.0,30400,953.80194,0.0017261625,2764.7231845855713,304,284.33392,2.355818,2039541,22.646772,0.17261626,22.86045,-1.0,
660.82117,1786.2278,9.359918,9.359918,0.0018913357,,96.40418,105.5,0.017177751,461.06183,1474.2451,[-0.165  0.259 -0.237  0.023 -0.016  0.09  -0.353 -0.939 -0.001  0.  0.   ],436.93555,1006.83246,1.0303861,100,0.4189424,1.0372994,972.8038366730342,292.49722,0.0103038605,226325.56,30500,972.80383,0.0066174446,2787.803560733795,305,311.98267,0.18913355,2050091,96.74054,0.6617445,1.7177751,-1.0,
714.1027,1571.8069,9.359943,9.359943,0.0026999495,,92.27873,106.34,0.019831937,548.4242,1304.4106,[-0.163  0.26  -0.238  0.021 -0.017  0.088 -0.354 -0.933  0.004  0.  0.   ],509.95688,1039.2977,1.0643201,100,0.4189424,1.0836734,981.49899630982,250.81282,0.010643198,180297.86,30600,981.49896,0.0059219813,2801.6917304992676,306,267.3963,0.26999497,2060725,93.95382,0.59219813,1.9831938,-1.0,
604.3589,1806.8853,9.359881,9.359881,0.0034029365,,90.91946,105.27,0.023957703,471.6031,1439.3146,[-0.161  0.258 -0.238  0.025 -0.013  0.087 -0.352 -0.936  0.007  0.  0.   ],429.864,1040.0939,1.0482686,100,0.4189424,1.0998746,971.9296129643593,267.46524,0.010482686,338153.8,30700,971.9296,0.004801474,2816.1612815856934,307,367.5707,0.34029365,2071252,90.46654,0.48014742,2.3957703,-1.0,
693.093,1871.0609,9.359917,9.359917,0.023705356,,53.88426,103.85,0.23789068,592.2281,1604.3599,[-0.159  0.253 -0.236  0.025 -0.012  0.082 -0.35  -0.932  0.007  0.  0.   ],398.47583,1356.9054,1.2987709,100,0.4189424,1.8558296,959.7940795973083,290.09683,0.012987708,7019906.0,30800,959.79407,0.0008114106,2830.856549024582,308,266.70105,2.3705356,2081637,23.087185,0.08114106,23.789068,-1.0,
732.5363,1768.3724,9.359861,9.359861,1.101608,,1.0097278,109.28,11.079199,9617.545,1492.538,[-0.15   0.254 -0.236  0.025 -0.013  0.084 -0.344 -0.935  0.007  0.  0.   ],477.85895,14897.046,11.913155,100,0.4189424,99.03659,1008.3707235398185,272.986,0.119131535,12218209000.0,30900,1008.3706,1.43063435e-05,2845.840316295624,309,275.83444,110.160805,2092565,1.1559786,0.0014306344,1107.9199,-1.0,
