StdWReturnMean,ReturnMeanIW,DivergenceHarmonic,MinBehavPdf,OptimizationReturnMin,InitialBound,MeanD2-0,Iteration,InitialReturnStd,Weights,EpisodesSoFar,MinIW,Epsilon,ESSRenyiHarmonic,OptimizationReturnMean,EmpiricalD2Harmonic,EpThisIter,VarianceInitializer,ESSRenyiArithmetic,MaxIW,EmpiricalD2Arithmetic,Inner Iteration,ReturnStepMaxmin,EpRewMean,TimeElapsed,MeanIW,StdIW,InitialReturnMax,EpLenMean,OptimizationReturnMax,InitialReturnMean,Penalization,ReturnStepMax,MinTargetPdf,WReturnMean,InitialReturnMin,MeanEntropy,Bound,TimestepsSoFar,LearnableVariance
,3207412300000.0,1.2874137e+35,-71.44075,,-888954.06,1.0,130,285.8469,[-0.198  0.091 -0.305  0.02   0.004  0.146 -0.195 -1.103  0.015  0.  0.   ],13000,0.12213379,2.0,100.0,553.1153,1.0,100,-1.0,100.0,212668930.0,1.0,1,9.359941,887.013749740654,1343.7859082221985,2193468.5,21159588.0,1426.522,96.14,1092.6235,887.0137,True,9.359941,-71.44075,868501.8,333.89844,0.4189424,-7.3383493e+21,887856,
,6060049.0,477940740.0,-79.383514,,-857316.3,1.0,131,287.17178,[-0.173  0.093 -0.305  0.019  0.002  0.158 -0.182 -1.108  0.017  0.  0.   ],13100,0.107543655,2.0,100.0,510.55746,1.0,100,-1.0,100.0,67.94435,1.0,1,9.359845,860.8276759732834,1358.9374296665192,4.282515,10.022488,1834.5243,93.13,1484.2542,860.82764,True,9.359845,-79.383514,823491.9,350.2702,0.4189424,-745522900.0,897169,
,7710800.0,176481940.0,-82.058334,,-932317.0,1.0,132,310.1765,[-0.178  0.093 -0.306  0.018  0.002  0.144 -0.178 -1.11   0.017  0.  0.   ],13200,0.10756089,2.0,100.0,510.84845,1.0,100,-1.0,100.0,113.232864,1.0,1,9.359793,900.428238599344,1373.2272703647614,6.0989137,18.269846,1587.7485,97.44,1198.1687,900.4283,True,9.359793,-82.058334,906980.5,389.57977,0.4189424,-344296770.0,906913,
,552854100000.0,1.5687874e+30,-80.85813,,-1011909.7,1.0,133,314.82126,[-0.173  0.094 -0.306  0.015 -0.002  0.156 -0.185 -1.109  0.016  0.  0.   ],13300,0.036752157,2.0,100.0,623.94366,1.0,100,-1.0,100.0,46241636.0,1.0,1,9.359724,939.5335817798588,1391.691284418106,464232.12,4600827.5,1729.8293,101.6,1414.2395,939.53357,True,9.359724,-80.85813,981835.75,315.5899,0.4189424,-3.766786e+19,917073,
,5295006000.0,266142910.0,-78.96434,,-984793.3,1.0,134,259.3141,[-0.19   0.096 -0.307  0.007 -0.01   0.141 -0.173 -1.121  0.015  0.  0.   ],13400,0.028967736,2.0,100.0,573.04987,1.0,100,-1.0,100.0,359674.06,1.0,1,9.35984,944.3987684436022,1408.8204944133759,3604.538,35786.35,1597.8667,102.12,1226.5178,944.39874,True,9.35984,-78.96434,959132.8,371.3489,0.4189424,-5713627000.0,927285,
,91076170000.0,1.2754464e+35,-81.997246,,-979265.7,1.0,135,287.00272,[-0.183  0.095 -0.307  0.009 -0.007  0.152 -0.178 -1.116  0.017  0.  0.   ],13500,0.03886899,2.0,100.0,599.1291,1.0,100,-1.0,100.0,5286702.5,1.0,1,9.359939,933.1662871279061,1424.4948282241821,53145.53,525995.44,1611.3635,100.99,1277.3264,933.1663,True,9.359939,-81.997246,953169.9,334.03717,0.4189424,-9.319671e+21,937384,
,5979992.5,797161300000.0,-76.77855,,-994461.75,1.0,136,254.53963,[-0.206  0.093 -0.306  0.007 -0.009  0.144 -0.194 -1.11   0.026  0.  0.   ],13600,0.045983374,2.0,100.0,559.8143,1.0,100,-1.0,100.0,77.0069,1.0,1,9.359958,949.2290698973196,1441.5732564926147,5.132312,12.257023,1687.9534,102.73,1298.5386,949.2291,True,9.359958,-76.77855,965826.25,389.41483,0.4189424,-25572780000.0,947657,
,554540900.0,1.0538959e+17,-72.879364,,-1067703.2,1.0,137,284.85037,[-0.222  0.094 -0.308  0.006 -0.009  0.148 -0.215 -1.093  0.028  0.  0.   ],13700,0.18360908,2.0,100.0,693.6378,1.0,100,-1.0,100.0,12714.043,1.0,1,9.359959,978.2344573069621,1455.9392626285553,385.21634,1790.7335,1716.748,105.8,1432.1514,978.23456,True,9.359959,-72.879364,1038082.4,284.59668,0.4189424,-9616553000000.0,958237,
,25800886.0,330263840.0,-78.59464,,-1052418.1,1.0,138,287.28683,[-0.216  0.093 -0.309  0.01  -0.005  0.165 -0.237 -1.082  0.028  0.  0.   ],13800,0.103299126,2.0,100.0,537.38617,1.0,100,-1.0,100.0,652.8791,1.0,1,9.359865,971.4687074474022,1473.2559595108032,19.218433,85.26618,1612.5107,105.21,1178.4282,971.46875,True,9.359865,-78.59464,1026285.1,434.08252,0.4189424,-500718400.0,968758,
,1551898800.0,1.7618722e+21,-82.623474,,-1094209.4,1.0,139,277.83694,[-0.223  0.093 -0.31   0.008 -0.007  0.151 -0.238 -1.081  0.028  0.  0.   ],13900,0.09144537,2.0,100.0,654.6581,1.0,100,-1.0,100.0,45714.168,1.0,1,9.359975,994.4243396648657,1490.3202974796295,1533.726,6384.1064,1673.175,107.71,1333.4088,994.4244,True,9.359975,-82.623474,1066073.1,339.76627,0.4189424,-1181008400000000.0,979529,
,33544202000.0,1.406406e+22,-82.30049,,-833387.2,1.0,140,291.45355,[-0.192  0.095 -0.314  0.038  0.024  0.142 -0.253 -1.053  0.023  0.  0.   ],14000,0.07518935,2.0,100.0,534.8334,1.0,100,-1.0,100.0,2179313.8,1.0,1,9.359886,849.4261223942309,1504.2905895709991,22234.154,216810.34,1636.5267,91.93,1321.934,849.42615,True,9.359886,-82.30049,806469.94,314.59274,0.4189424,-3192188800000000.0,988722,
,12175627.0,47403758000.0,-77.24301,,-1051329.9,1.0,141,274.02823,[-0.202  0.093 -0.315  0.019  0.006  0.128 -0.256 -1.054  0.025  0.  0.   ],14100,0.08599284,2.0,100.0,616.8533,1.0,100,-1.0,100.0,639.7092,1.0,1,9.359945,974.7352102129745,1521.1145317554474,11.019848,64.7822,1612.4076,105.35,1254.5256,974.7352,True,9.359945,-77.24301,1025200.2,357.88196,0.4189424,-5701208600.0,999257,
,147511600.0,31208398000000.0,-97.50692,,-1183947.0,1.0,142,312.60712,[-0.19   0.093 -0.316  0.021  0.007  0.137 -0.259 -1.055  0.025  0.  0.   ],14200,0.07835056,2.0,100.0,640.4462,1.0,100,-1.0,100.0,2744.3857,1.0,1,9.359934,1020.7676725555086,1539.7499618530273,122.53497,338.9319,2098.4558,110.57,1718.1344,1020.76776,True,9.359934,-97.50692,1139689.8,380.32144,0.4189424,-247387000000.0,1010314,
,29225094.0,45228696000.0,-87.45548,,-899262.56,1.0,143,296.4539,[-0.194  0.102 -0.319 -0.019 -0.033  0.141 -0.263 -1.036  0.035  0.  0.   ],14300,0.06026212,2.0,100.0,515.92554,1.0,100,-1.0,100.0,1471.9594,1.0,1,9.359942,886.3202559415956,1555.7052450180054,22.150957,147.51828,1602.6414,95.87,1232.2466,886.3201,True,9.359942,-87.45548,873448.5,370.3947,0.4189424,-5519095300.0,1019901,
,30694940.0,305064400000000.0,-80.265274,,-1156268.5,1.0,144,317.98627,[-0.18   0.104 -0.322 -0.001 -0.016  0.146 -0.257 -1.045  0.035  0.  0.   ],14400,0.023441613,2.0,100.0,677.96967,1.0,100,-1.0,100.0,705.9575,1.0,1,9.359931,1009.0658915600557,1572.6017739772797,23.5404,87.79154,1917.1299,109.28,1586.0337,1009.0659,True,9.359931,-80.265274,1119329.2,331.0962,0.4189424,-645211200000.0,1030829,
,5413952.0,1989329000.0,-90.43712,,-936696.94,1.0,145,301.3551,[-0.168  0.104 -0.323  0.016  0.001  0.151 -0.269 -1.039  0.038  0.  0.   ],14500,0.053143825,2.0,100.0,604.37775,1.0,100,-1.0,100.0,83.18557,1.0,1,9.359696,906.6256547307613,1588.181376695633,5.078299,11.352487,1542.4644,98.07,1240.2164,906.6256,True,9.359696,-90.43712,912785.0,302.24792,0.4189424,-1071926500.0,1040636,
,9465007000.0,4.4411738e+27,-73.00386,,-1091187.0,1.0,146,316.22144,[-1.801e-01  1.007e-01 -3.241e-01  1.456e-02  3.086e-04  1.494e-01 -2.929e-01 -1.024e+00  3.781e-02  0.000e+00  0.000e+00],14600,0.23349966,2.0,100.0,678.9445,1.0,100,-1.0,100.0,609087.6,1.0,1,9.359895,982.0480077585505,1606.591964006424,7256.333,60945.594,1632.1301,106.44,1329.0267,982.048,True,9.359895,-73.00386,1064414.2,303.10336,0.4189424,-1.784189e+18,1051280,
,7202965.5,1275292300000.0,-85.98955,,-961526.9,1.0,147,323.72333,[-0.154  0.1   -0.327  0.008 -0.007  0.153 -0.292 -1.037  0.036  0.  0.   ],14700,0.16075386,2.0,100.0,557.90045,1.0,100,-1.0,100.0,91.03932,1.0,1,9.359834,908.6904934668388,1623.0126581192017,5.6397514,11.71399,1756.5901,98.39,1405.8,908.6905,True,9.359834,-85.98955,930515.2,350.79,0.4189424,-35028173000.0,1061119,
,150573510000.0,5.0504138e+29,-89.832664,,-1055344.2,1.0,148,323.90488,[-0.165  0.098 -0.329 -0.004 -0.018  0.146 -0.315 -1.034  0.037  0.  0.   ],14800,0.30485946,2.0,100.0,558.49194,1.0,100,-1.0,100.0,7960355.0,1.0,1,9.359769,955.1997950574014,1639.1711859703064,87582.2,793067.9,1945.0571,103.5,1548.3494,955.19977,True,9.359769,-89.832664,1017321.0,396.70782,0.4189424,-2.7021571e+19,1071469,
,15115151000.0,2.1256199e+24,-75.59497,,-901590.75,1.0,149,277.85107,[-1.357e-01  9.553e-02 -3.298e-01  2.439e-04 -1.399e-02  1.473e-01 -3.104e-01 -1.042e+00  4.000e-02  0.000e+00  0.000e+00],14900,0.03595452,2.0,100.0,624.73737,1.0,100,-1.0,100.0,747825.75,1.0,1,9.359892,891.5994637488875,1653.7313838005066,8193.659,74431.68,1711.497,96.56,1444.6349,891.5994,True,9.359892,-75.59497,872150.8,266.8621,0.4189424,-4.292177e+16,1081125,
,7407037.0,519876450.0,-75.988525,,-743639.1,1.0,150,282.13245,[-0.125  0.094 -0.334  0.04   0.026  0.124 -0.307 -1.045  0.036  0.  0.   ],15000,0.20302288,2.0,100.0,490.341,1.0,100,-1.0,100.0,399.6698,1.0,1,9.359947,802.8677518658511,1667.2492263317108,5.8598504,39.727673,1390.9082,86.83,1078.3815,802.86774,True,9.359947,-75.988525,724195.4,312.52673,0.4189424,-450739400.0,1089808,
,6824760.5,205464440000.0,-79.375755,,-859269.5,1.0,151,293.7101,[-0.135  0.094 -0.334  0.034  0.02   0.116 -0.308 -1.046  0.034  0.  0.   ],15100,0.057510413,2.0,100.0,568.9089,1.0,100,-1.0,100.0,213.22229,1.0,1,9.359944,865.0109767481429,1680.9260592460632,5.1846256,21.475063,1569.5747,93.69,1273.4727,865.01086,True,9.359944,-79.375755,834509.6,296.1021,0.4189424,-11229974000.0,1099177,
,10951502.0,5031053000.0,-82.53906,,-1069713.5,1.0,152,274.82867,[-0.147  0.094 -0.334  0.032  0.018  0.106 -0.309 -1.047  0.035  0.  0.   ],15200,0.049519997,2.0,100.0,604.8692,1.0,100,-1.0,100.0,264.60736,1.0,1,9.359963,984.9150713195958,1698.6134054660797,8.212585,31.535564,1549.3206,106.71,1169.2747,984.9151,True,9.359963,-82.53906,1045588.5,380.0459,0.4189424,-1722126500.0,1109848,
,4286344300000.0,1.7730406e+25,-86.507904,,-1164845.0,1.0,153,294.76672,[-0.157  0.094 -0.335  0.026  0.013  0.097 -0.312 -1.046  0.034  0.  0.   ],15300,0.090127975,2.0,100.0,674.04236,1.0,100,-1.0,100.0,270237060.0,1.0,1,9.35991,1015.6099813258231,1716.1567595005035,2985634.2,27002076.0,2150.8281,110.07,1809.2605,1015.6099,True,9.35991,-86.507904,1118351.1,341.56763,0.4189424,-1.9577743e+17,1120855,
,14442302.0,55978804000000.0,-84.433014,,-1096714.6,1.0,154,240.2816,[-1.755e-01  1.004e-01 -3.359e-01  1.282e-02 -6.266e-04  8.947e-02 -2.999e-01 -1.052e+00  3.720e-02  0.000e+00  0.000e+00],15400,0.122886196,2.0,100.0,696.6422,1.0,100,-1.0,100.0,255.92873,1.0,1,9.359935,1001.9172574291454,1735.2136080265045,13.106106,37.466183,1869.888,108.21,1564.6129,1001.9172,True,9.359935,-84.433014,1061573.5,305.27502,0.4189424,-262935500000.0,1131676,
,386060680000.0,1.2786896e+28,-77.3876,,-1192248.0,1.0,155,243.67789,[-0.153  0.103 -0.337  0.004 -0.009  0.099 -0.286 -1.059  0.037  0.  0.   ],15500,0.16123043,2.0,100.0,548.50507,1.0,100,-1.0,100.0,11993384.0,1.0,1,9.359896,1050.918568883885,1751.893907546997,151935.45,1215369.2,1682.1602,113.7,1179.7466,1050.9186,True,9.359896,-77.3876,1163808.8,502.41354,0.4189424,-3.2158785e+18,1143046,
,4826429.5,1564451000.0,-92.448006,,-1138737.8,1.0,156,278.08167,[-1.690e-01  1.051e-01 -3.375e-01 -2.285e-04 -1.313e-02  8.029e-02 -2.698e-01 -1.068e+00  3.788e-02  0.000e+00  0.000e+00],15600,0.09155008,2.0,100.0,671.21783,1.0,100,-1.0,100.0,45.26415,1.0,1,9.35992,1003.4498528238032,1766.7171766757965,4.167305,8.386928,2328.5894,108.41,1996.3574,1003.4498,True,9.35992,-92.448006,1084241.0,332.232,0.4189424,-2160332300.0,1153887,
,17523056.0,14005175000.0,-84.194565,,-976366.56,1.0,157,250.16518,[-0.145  0.104 -0.336 -0.009 -0.021  0.077 -0.263 -1.054  0.039  0.  0.   ],15700,0.20386724,2.0,100.0,561.8914,1.0,100,-1.0,100.0,662.41705,1.0,1,9.359858,942.5414458868535,1784.0958995819092,16.644638,72.55121,1589.7217,101.93,1209.0717,942.5414,True,9.359858,-84.194565,950967.0,380.65002,0.4189424,-3023383600.0,1164080,
,138931740.0,2.8289452e+25,-76.22621,,-933190.2,1.0,158,266.11633,[-0.153  0.105 -0.337 -0.005 -0.018  0.065 -0.26  -1.054  0.038  0.  0.   ],15800,0.00508316,2.0,100.0,528.8017,1.0,100,-1.0,100.0,4457.774,1.0,1,9.359985,917.3501219920461,1798.6151037216187,148.0075,549.9289,1440.0154,99.04,1051.4669,917.3501,True,9.359985,-76.22621,912349.2,388.54846,0.4189424,-1.1084827e+17,1173984,
,3585599500.0,1.857643e+19,-85.30377,,-1095076.9,1.0,159,270.0125,[-1.345e-01  1.044e-01 -3.375e-01 -6.363e-04 -1.315e-02  8.869e-02 -2.650e-01 -1.055e+00  3.842e-02  0.000e+00  0.000e+00],15900,0.044950396,2.0,100.0,673.7698,1.0,100,-1.0,100.0,271160.88,1.0,1,9.359886,996.0867001227089,1814.548348903656,3368.923,27108.322,1727.1686,107.59,1404.8517,996.08673,True,9.359886,-85.30377,1065095.4,322.3169,0.4189424,-129224550000000.0,1184743,
,7138111500.0,2.238219e+28,-74.19019,,-1117315.4,1.0,160,292.26935,[-1.220e-01  1.055e-01 -3.412e-01  1.233e-04 -1.209e-02  1.044e-01 -2.878e-01 -1.049e+00  3.842e-02  0.000e+00  0.000e+00],16000,0.0118050035,2.0,100.0,509.91586,1.0,100,-1.0,100.0,150289.48,1.0,1,9.359932,1002.6237563377218,1831.8358294963837,3740.2122,18391.29,1628.0626,108.66,1135.3547,1002.6238,True,9.359932,-74.19019,1090675.9,492.7079,0.4189424,-3.9854366e+18,1195609,
,13483668.0,431955260.0,-82.33505,,-1085643.6,1.0,161,248.89236,[-0.126  0.106 -0.342 -0.003 -0.016  0.08  -0.274 -1.061  0.038  0.  0.   ],16100,0.26273113,2.0,100.0,658.2848,1.0,100,-1.0,100.0,306.13135,1.0,1,9.359966,1000.7867417502858,1849.066397190094,8.497882,35.76244,1483.616,108.32,1141.114,1000.78674,True,9.359966,-82.33505,1063521.5,342.50195,0.4189424,-473258050.0,1206441,
,2267243300000.0,3.799141e+34,-78.94379,,-1124422.9,1.0,162,282.6763,[-0.139  0.107 -0.343 -0.002 -0.015  0.074 -0.276 -1.061  0.037  0.  0.   ],16200,0.11835761,2.0,100.0,702.9025,1.0,100,-1.0,100.0,75709210.0,1.0,1,9.359887,1006.4227353965761,1865.9674026966095,829109.5,7539396.0,1774.0243,108.71,1470.504,1006.4228,True,9.359887,-78.94379,1092792.6,303.52026,0.4189424,-6.165158e+21,1217312,
,7655727000.0,8.699064e+25,-73.203384,,-867848.94,1.0,163,308.22748,[-0.122  0.114 -0.344 -0.014 -0.03   0.053 -0.225 -1.069  0.037  0.  0.   ],16300,0.09590853,2.0,100.0,504.93997,1.0,100,-1.0,100.0,476032.84,1.0,1,9.359967,864.178148503445,1880.4021198749542,5875.2964,47616.246,1609.6685,93.38,1250.4303,864.1781,True,9.359967,-73.203384,841808.0,359.23816,0.4189424,-2.4287987e+17,1226650,
,276865800000.0,1.3654365e+36,-90.42268,,-914860.1,1.0,164,337.77072,[-0.105  0.115 -0.346 -0.01  -0.025  0.076 -0.234 -1.069  0.037  0.  0.   ],16400,0.077152915,2.0,100.0,557.087,1.0,100,-1.0,100.0,16866736.0,1.0,1,9.359947,872.6404110221313,1897.1273276805878,174716.12,1678525.0,1976.6852,94.41,1661.1318,872.6404,True,9.359947,-90.42268,875590.3,315.5534,0.4189424,-4.588737e+22,1236091,
,13819769.0,21954270000.0,-86.70282,,-1016523.4,1.0,165,289.65033,[-0.082  0.116 -0.347  0.002 -0.013  0.087 -0.241 -1.073  0.034  0.  0.   ],16500,0.10293095,2.0,100.0,506.57327,1.0,100,-1.0,100.0,541.90857,1.0,1,9.359881,950.6455805019292,1911.6231582164764,9.521257,54.973614,1695.7043,102.77,1251.6321,950.64557,True,9.359881,-86.70282,987624.25,444.0723,0.4189424,-4295775700.0,1246368,
,6402445000.0,5.5860392e+32,-83.22148,,-980836.1,1.0,166,308.53745,[-0.071  0.116 -0.348 -0.002 -0.016  0.095 -0.244 -1.07   0.034  0.  0.   ],16600,0.070376195,2.0,100.0,554.6297,1.0,100,-1.0,100.0,155103.95,1.0,1,9.359849,925.7546571416267,1929.0730469226837,3056.241,17589.049,1687.4695,100.16,1316.3445,925.75464,True,9.359849,-83.22148,952217.0,371.12497,0.4189424,-6.764041e+20,1256384,
,1231842700000.0,1.2313568e+34,-90.23507,,-774796.1,1.0,167,266.15652,[-0.056  0.115 -0.35   0.003 -0.012  0.111 -0.265 -1.068  0.033  0.  0.   ],16700,0.026094608,2.0,100.0,463.06458,1.0,100,-1.0,100.0,122521190.0,1.0,1,9.359849,824.2784614368002,1943.6321861743927,1296221.9,12202813.0,1562.013,89.03,1200.7991,824.2785,True,9.359849,-90.23507,750274.25,361.2139,0.4189424,-2.7210943e+21,1265287,
,13842792.0,504974370.0,-96.35782,,-1267291.0,1.0,168,339.1677,[-0.074  0.125 -0.357  0.013 -0.002  0.083 -0.246 -1.114  0.033  0.  0.   ],16800,0.09890394,2.0,100.0,778.04834,1.0,100,-1.0,100.0,189.01692,1.0,1,9.359943,1055.1489216115917,1962.5305140018463,8.002103,24.68981,1967.7886,114.4,1690.688,1055.1489,True,9.359943,-96.35782,1228373.9,277.10052,0.4189424,-888371200.0,1276727,
,4513910000000.0,1.23188035e+36,-89.817604,,-1167381.2,1.0,169,343.36877,[-0.083  0.126 -0.358  0.011 -0.004  0.075 -0.238 -1.118  0.033  0.  0.   ],16900,0.08719822,2.0,100.0,605.8311,1.0,100,-1.0,100.0,135577220.0,1.0,1,9.35964,1003.3747642246904,1979.8439400196075,1897914.5,13764045.0,2061.645,108.61,1664.1013,1003.3747,True,9.35964,-89.817604,1124663.1,397.54373,0.4189424,-4.741267e+22,1287588,
,142627020.0,8487527000.0,-89.5064,,-1005189.9,1.0,170,305.92908,[-0.108  0.135 -0.362  0.021  0.008  0.116 -0.273 -1.113  0.034  0.  0.   ],17000,0.111916475,2.0,100.0,515.04974,1.0,100,-1.0,100.0,4016.8909,1.0,1,9.359891,941.4948191907756,1997.3140742778778,87.78065,461.4445,1582.9888,101.88,1156.5437,941.49493,True,9.359891,-89.5064,980005.06,426.44504,0.4189424,-2462844400.0,1297776,
,10884827000.0,4.4512015e+16,-90.05147,,-915128.75,1.0,171,344.01633,[-0.117  0.138 -0.363  0.01  -0.004  0.14  -0.277 -1.118  0.033  0.  0.   ],17100,0.123289995,2.0,100.0,541.5256,1.0,100,-1.0,100.0,593183.25,1.0,1,9.359989,875.5099256371641,2013.380827665329,5951.9487,59019.004,1735.2837,94.83,1401.2993,875.5098,True,9.359989,-90.05147,884864.9,333.9843,0.4189424,-6395901000000.0,1307259,
,150380540.0,131041144.0,-84.61862,,-1215187.8,1.0,172,359.82846,[-0.114  0.134 -0.364  0.007 -0.008  0.11  -0.277 -1.118  0.027  0.  0.   ],17200,0.12250614,2.0,100.0,716.6407,1.0,100,-1.0,100.0,8865.206,1.0,1,9.359956,1020.9768856281838,2030.1431453227997,95.18573,881.5919,2076.0571,110.71,1771.721,1020.97687,True,9.359956,-84.61862,1171870.2,304.33615,0.4189424,-646247100.0,1318330,
,206346460.0,4.784717e+20,-86.933426,,-1114716.5,1.0,173,294.92508,[-0.119  0.136 -0.365  0.005 -0.01   0.098 -0.27  -1.12   0.024  0.  0.   ],17300,0.0989696,2.0,100.0,645.211,1.0,100,-1.0,100.0,5553.5483,1.0,1,9.359924,997.7204147533567,2047.2474117279053,166.58627,657.1583,1792.4232,107.99,1439.9138,997.7204,True,9.359924,-86.933426,1082426.8,352.5094,0.4189424,-706304150000000.0,1329129,
,51267530.0,3555571000.0,-88.965485,,-1106872.8,1.0,174,311.8738,[-1.123e-01  1.362e-01 -3.658e-01 -1.083e-03 -1.562e-02  1.142e-01 -2.865e-01 -1.108e+00  3.763e-02  0.000e+00  0.000e+00],17400,0.03191451,2.0,100.0,649.245,1.0,100,-1.0,100.0,2380.9644,1.0,1,9.359925,989.0639998029197,2063.4482066631317,28.490385,236.74579,1766.4258,107.07,1426.6068,989.06396,True,9.359925,-88.965485,1075512.8,339.81897,0.4189424,-1921208300.0,1339836,
,416445250.0,16786883000.0,-86.44198,,-1187185.9,1.0,175,310.57816,[-0.12   0.135 -0.366 -0.005 -0.02   0.102 -0.288 -1.106  0.039  0.  0.   ],17500,0.07537084,2.0,100.0,714.6308,1.0,100,-1.0,100.0,22974.955,1.0,1,9.359939,1030.0610265532953,2079.7720544338226,240.89267,2285.1292,1719.086,111.73,1403.6558,1030.061,True,9.359939,-86.44198,1157484.4,315.43027,0.4189424,-4264690000.0,1351009,
,175107970.0,54081570000000.0,-84.99391,,-1136956.8,1.0,176,329.80542,[-0.109  0.135 -0.367 -0.002 -0.016  0.11  -0.293 -1.105  0.035  0.  0.   ],17600,0.16490538,2.0,100.0,675.6689,1.0,100,-1.0,100.0,8409.818,1.0,1,9.359957,997.3164605985835,2095.601908683777,128.54298,837.5314,1826.9315,108.02,1505.2839,997.3164,True,9.359957,-84.99391,1103411.8,321.64758,0.4189424,-246865130000.0,1361811,
,323336860.0,5.6641644e+24,-90.53349,,-1180965.6,1.0,177,328.18692,[-0.11   0.137 -0.368  0.003 -0.012  0.091 -0.272 -1.114  0.04   0.  0.   ],17700,0.081945464,2.0,100.0,706.2171,1.0,100,-1.0,100.0,7311.819,1.0,1,9.359881,1020.2936100961372,2112.4667179584503,134.9981,825.5002,1791.5969,110.61,1477.5205,1020.2936,True,9.359881,-90.53349,1148705.6,314.07648,0.4189424,-7.6776956e+16,1372872,
,5493032.5,22874722000.0,-77.85271,,-1071131.5,1.0,178,278.42062,[-0.126  0.138 -0.369  0.017  0.003  0.083 -0.284 -1.109  0.034  0.  0.   ],17800,0.025779776,2.0,100.0,636.84204,1.0,100,-1.0,100.0,66.77981,1.0,1,9.359955,980.3786973136021,2128.60201215744,4.798616,11.354722,1797.4509,106.1,1453.9143,980.3787,True,9.359955,-77.85271,1038660.4,343.53662,0.4189424,-4916543500.0,1383482,
,100011590000.0,1.1440949e+22,-83.79584,,-1222975.9,1.0,179,293.3952,[-1.168e-01  1.393e-01 -3.696e-01  1.316e-02 -6.995e-04  9.423e-02 -2.827e-01 -1.111e+00  3.266e-02  0.000e+00  0.000e+00],17900,0.13861656,2.0,100.0,642.9935,1.0,100,-1.0,100.0,7644192.5,1.0,1,9.359874,1051.2731980165427,2146.3124446868896,79203.516,760508.0,1776.5311,114.12,1368.2515,1051.2732,True,9.359874,-83.79584,1191256.1,408.27963,0.4189424,-3392906000000000.0,1394894,
,4007593000.0,1.076056e+23,-124.339516,,-1250639.0,1.0,180,300.57977,[-0.121  0.14  -0.371 -0.003 -0.017  0.075 -0.287 -1.108  0.038  0.  0.   ],18000,0.029679587,2.0,100.0,618.9103,1.0,100,-1.0,100.0,56976.47,1.0,1,9.359998,1055.123100554076,2166.210193157196,1340.6207,7531.069,2162.641,114.2,1726.4282,1055.1232,True,9.359998,-124.339516,1203633.0,436.21283,0.4189424,-1.5419448e+16,1406314,
,277168830.0,1.201242e+18,-78.96804,,-1123341.0,1.0,181,296.02817,[-0.105  0.153 -0.381 -0.009 -0.025  0.085 -0.302 -1.105  0.032  0.  0.   ],18100,0.14710358,2.0,100.0,660.63477,1.0,100,-1.0,100.0,5048.3916,1.0,1,9.3598385,1003.5720411105656,2185.4635241031647,148.18263,676.6711,1685.474,108.78,1342.5366,1003.572,True,9.3598385,-78.96804,1094789.5,342.93732,0.4189424,-31292882000000.0,1417192,
,129513070000.0,2.0670514e+34,-106.44616,,-1353210.1,1.0,182,318.11246,[-0.114  0.151 -0.381  0.006 -0.009  0.075 -0.316 -1.095  0.026  0.  0.   ],18200,0.077189416,2.0,100.0,774.30054,1.0,100,-1.0,100.0,8957377.0,1.0,1,9.359937,1096.4225862871147,2204.0808148384094,91056.88,891123.44,2227.5962,118.65,1905.4741,1096.4226,True,9.359937,-106.44616,1303338.0,322.122,0.4189424,-7.1701956e+21,1429057,
,66010972000.0,2.6492978e+30,-116.1859,,-1306813.9,1.0,183,335.9768,[-0.108  0.153 -0.382 -0.003 -0.019  0.101 -0.323 -1.091  0.026  0.  0.   ],18300,0.014411031,2.0,100.0,729.44525,1.0,100,-1.0,100.0,1749485.1,1.0,1,9.359829,1069.616366702504,2224.5017466545105,42917.656,196724.4,2227.2026,116.2,1887.0315,1069.6163,True,9.359829,-116.1859,1256959.5,340.1712,0.4189424,-8.114602e+19,1440677,
,18754008.0,316140030.0,-105.059814,,-1247130.9,1.0,184,318.15027,[-0.115  0.155 -0.383  0.004 -0.011  0.077 -0.309 -1.096  0.027  0.  0.   ],18400,0.021395678,2.0,100.0,695.65594,1.0,100,-1.0,100.0,517.00995,1.0,1,9.359897,1048.5665780330023,2243.4708428382874,13.441872,59.715294,2149.1052,113.66,1796.1946,1048.5665,True,9.359897,-105.059814,1200711.5,352.91058,0.4189424,-844102850.0,1452043,
,919650800000.0,6.9369917e+27,-80.0236,,-1166962.8,1.0,185,292.318,[-0.108  0.157 -0.383  0.01  -0.005  0.087 -0.312 -1.096  0.025  0.  0.   ],18500,0.10684523,2.0,100.0,640.2688,1.0,100,-1.0,100.0,56939400.0,1.0,1,9.359966,1025.7246878331273,2260.9985117912292,611964.44,5667423.5,1710.3922,111.18,1324.9363,1025.7247,True,9.359966,-80.0236,1137560.9,385.45587,0.4189424,-2.4488353e+18,1463161,
,68557080.0,61973520000.0,-94.20709,,-1028477.25,1.0,186,313.92654,[-0.097  0.158 -0.385  0.004 -0.01   0.106 -0.332 -1.093  0.032  0.  0.   ],18600,0.070486896,2.0,100.0,597.32135,1.0,100,-1.0,100.0,3948.4348,1.0,1,9.359711,948.9229433147374,2279.3888297080994,53.845413,399.04242,1712.4517,102.84,1360.8501,948.923,True,9.359711,-94.20709,999004.5,351.60162,0.4189424,-7405618000.0,1473445,
