AvgEpLen,MaxNormIw,ESSRenyi,VarRet,VanillaAvgRet,J,MaxVanillaIw,VarDiscRet,EpsThisIter,AvgRet,AvgVanillaIw,AvgDiscRet,Bound,VarVanillaIw,ESSClassic,VarNormIw,IterType,BatchSize,MinNormIw,AvgNormIw,MinVanillaIw,eRenyi2,VarJ
500.0,0.0025,500.0,0.016259443473267486,4999.899261128964,4999.8994,1.0,0.016259443473267486,100,4999.899261128964,1.0,4999.899261128964,4789.494,,400.0,5.434597e-20,2,500,0.0025,0.0024999997,1.0,1.0,0.12735203
500.0,0.002,500.0,0.016666500180604164,4999.90041335838,4999.901,1.0,0.016666500180604164,100,4999.90041335838,1.0,4999.90041335838,4811.7085,,500.00000664260017,5.431875e-20,1,500,0.002,0.0020000003,1.0,1.0,0.12897195
500.0,0.01,500.0,0.021190336698800723,4999.883201701977,4999.8833,1.0,0.021190336698800723,100,4999.883201701977,1.0,4999.883201701977,4579.0728,,100.0,3.5044917e-18,2,500,0.01,0.009999998,1.0,1.0,0.1448373
500.0,0.005,500.0,0.01843620658309415,4999.888848543786,4999.8887,1.0,0.01843620658309415,100,4999.888848543786,1.0,4999.888848543786,4702.3306,,200.00000010221265,2.179301e-19,2,500,0.005,0.0049999994,1.0,1.0,0.1354434
499.05333333333334,0.0033333334,500.0,27088.64250165535,4990.386910418697,4990.386,1.0,27088.64250165535,100,4990.386910418697,1.0,4990.386910418697,4747.431,,299.999969473632,5.4391416e-20,2,500,0.0033333334,0.0033333336,1.0,1.0,164.31175
499.29,0.0025,500.0,20316.498996870087,4992.763456259368,4992.7637,1.0,20316.498996870087,100,4992.763456259368,1.0,4992.763456259368,4782.3584,,400.0,5.434597e-20,2,500,0.0025,0.0024999997,1.0,1.0,142.35768
499.042,0.0024196482,490.0551943955022,23891.964093653347,4990.265995070129,4997.593,1.2017443,23891.964093653347,100,4990.265995070129,0.99332154,4990.265995070129,4807.5005,0.024799366,487.76501049410746,1.0053583e-07,1,500,0.00043793328,0.002,0.21750428,1.0202932,36.47652
500.0,0.01,500.0,0.013176882244236235,4999.889021285054,4999.889,1.0,0.013176882244236235,100,4999.889021285054,1.0,4999.889021285054,4579.0786,,100.0,3.5044917e-18,2,500,0.01,0.009999998,1.0,1.0,0.11421449
500.0,0.005,500.0,0.01984392581118515,4999.888547915829,4999.888,1.0,0.01984392581118515,100,4999.888547915829,1.0,4999.888547915829,4702.33,,200.00000010221265,2.179301e-19,2,500,0.005,0.0049999994,1.0,1.0,0.14051814
500.0,0.0033333334,500.0,0.016757679691976377,4999.892223017273,4999.892,1.0,0.016757679691976377,100,4999.892223017273,1.0,4999.892223017273,4756.937,,299.999969473632,5.4391416e-20,2,500,0.0033333334,0.0033333336,1.0,1.0,0.12923494
500.0,0.0025,500.0,0.014761622988368299,4999.893633253803,4999.8936,1.0,0.014761622988368299,100,4999.893633253803,1.0,4999.893633253803,4789.4883,,400.0,5.434597e-20,2,500,0.0025,0.0024999997,1.0,1.0,0.121346936
500.0,0.002,500.0,0.013514960605254112,4999.897645900737,4999.8984,1.0,0.013514960605254112,100,4999.897645900737,1.0,4999.897645900737,4811.706,,500.00000664260017,5.431875e-20,1,500,0.002,0.0020000003,1.0,1.0,0.11614213
500.0,0.01,500.0,0.012935893477089537,4999.883607356551,4999.884,1.0,0.012935893477089537,100,4999.883607356551,1.0,4999.883607356551,4579.073,,100.0,3.5044917e-18,2,500,0.01,0.009999998,1.0,1.0,0.11313113
500.0,0.005,500.0,0.01683694355616858,4999.876989755529,4999.877,1.0,0.01683694355616858,100,4999.876989755529,1.0,4999.876989755529,4702.319,,200.00000010221265,2.179301e-19,2,500,0.005,0.0049999994,1.0,1.0,0.1294099
500.0,0.0033333334,500.0,0.014449930660392858,4999.879354313394,4999.88,1.0,0.014449930660392858,100,4999.879354313394,1.0,4999.879354313394,4756.925,,299.999969473632,5.4391416e-20,2,500,0.0033333334,0.0033333336,1.0,1.0,0.11998831
500.0,0.0025,500.0,0.013664997725397188,4999.883957422499,4999.884,1.0,0.013664997725397188,100,4999.883957422499,1.0,4999.883957422499,4789.4785,,400.0,5.434597e-20,2,500,0.0025,0.0024999997,1.0,1.0,0.11673902
500.0,0.002,500.0,0.014867909941973057,4999.882650012816,4999.883,1.0,0.014867909941973057,100,4999.882650012816,1.0,4999.882650012816,4811.6904,,500.00000664260017,5.431875e-20,1,500,0.002,0.0020000003,1.0,1.0,0.121802084
500.0,0.01,500.0,0.013193060589463325,4999.890268949579,4999.8896,1.0,0.013193060589463325,100,4999.890268949579,1.0,4999.890268949579,4579.079,,100.0,3.5044917e-18,2,500,0.01,0.009999998,1.0,1.0,0.11428218
500.0,0.005,500.0,0.013682807451582173,4999.886919652994,4999.8867,1.0,0.013682807451582173,100,4999.886919652994,1.0,4999.886919652994,4702.3286,,200.00000010221265,2.179301e-19,2,500,0.005,0.0049999994,1.0,1.0,0.11667857
500.0,0.0033333334,500.0,0.012411069357449045,4999.887669159837,4999.8887,1.0,0.012411069357449045,100,4999.887669159837,1.0,4999.887669159837,4756.9336,,299.999969473632,5.4391416e-20,2,500,0.0033333334,0.0033333336,1.0,1.0,0.11122182
500.0,0.0025,500.0,0.015533467818981045,4999.88645233777,4999.8867,1.0,0.015533467818981045,100,4999.88645233777,1.0,4999.88645233777,4789.4814,,400.0,5.434597e-20,2,500,0.0025,0.0024999997,1.0,1.0,0.1244773
500.0,0.002000749,500.0,0.014767341208157597,4999.886106556722,4999.8867,1.0003703,0.014767341208157597,100,4999.886106556722,0.9999957,4999.886106556722,4811.6943,3.3319257e-08,499.99999914285866,1.332769e-13,1,500,0.0019984331,0.002,0.9992123,1.0,0.12137685
500.0,0.01,500.0,0.009732431054030993,4999.911885619596,4999.9116,1.0,0.009732431054030993,100,4999.911885619596,1.0,4999.911885619596,4579.101,,100.0,3.5044917e-18,2,500,0.01,0.009999998,1.0,1.0,0.09815449
500.0,0.005,500.0,0.010919999493136438,4999.8992400243915,4999.899,1.0,0.010919999493136438,100,4999.8992400243915,1.0,4999.8992400243915,4702.341,,200.00000010221265,2.179301e-19,2,500,0.005,0.0049999994,1.0,1.0,0.104231134
500.0,0.0033333334,500.0,0.012176291564750403,4999.891408089286,4999.8916,1.0,0.012176291564750403,100,4999.891408089286,1.0,4999.891408089286,4756.9365,,299.999969473632,5.4391416e-20,2,500,0.0033333334,0.0033333336,1.0,1.0,0.110152535
500.0,0.0025,500.0,0.011311925283355949,4999.893302590804,4999.893,1.0,0.011311925283355949,100,4999.893302590804,1.0,4999.893302590804,4789.488,,400.0,5.434597e-20,2,500,0.0025,0.0024999997,1.0,1.0,0.10621533
500.0,0.002,500.0,0.011023520932270945,4999.89632924538,4999.897,1.0,0.011023520932270945,100,4999.89632924538,1.0,4999.89632924538,4811.7046,,500.00000664260017,5.431875e-20,1,500,0.002,0.0020000003,1.0,1.0,0.104883574
500.0,0.01,500.0,0.010792681585464394,4999.898218242565,4999.898,1.0,0.010792681585464394,100,4999.898218242565,1.0,4999.898218242565,4579.0874,,100.0,3.5044917e-18,2,500,0.01,0.009999998,1.0,1.0,0.10339079
500.0,0.005,500.0,0.013088049122649159,4999.893256157295,4999.893,1.0,0.013088049122649159,100,4999.893256157295,1.0,4999.893256157295,4702.335,,200.00000010221265,2.179301e-19,2,500,0.005,0.0049999994,1.0,1.0,0.114129156
500.0,0.0033333334,500.0,0.012231730126649906,4999.898547867491,4999.899,1.0,0.012231730126649906,100,4999.898547867491,1.0,4999.898547867491,4756.944,,299.999969473632,5.4391416e-20,2,500,0.0033333334,0.0033333336,1.0,1.0,0.110425144
500.0,0.0025,500.0,0.011565777096331943,4999.898756081448,4999.8984,1.0,0.011565777096331943,100,4999.898756081448,1.0,4999.898756081448,4789.493,,400.0,5.434597e-20,2,500,0.0025,0.0024999997,1.0,1.0,0.10741882
500.0,0.002,500.0,0.012951771256302935,4999.8940652652855,4999.8945,1.0,0.012951771256302935,100,4999.8940652652855,1.0,4999.8940652652855,4811.702,,500.00000664260017,5.431875e-20,1,500,0.002,0.0020000003,1.0,1.0,0.11369626
500.0,0.01,500.0,0.004532840200984744,4999.914637855463,4999.9146,1.0,0.004532840200984744,100,4999.914637855463,1.0,4999.914637855463,4579.104,,100.0,3.5044917e-18,2,500,0.01,0.009999998,1.0,1.0,0.06699692
500.0,0.005,500.0,0.007970073620754511,4999.904063942768,4999.904,1.0,0.007970073620754511,100,4999.904063942768,1.0,4999.904063942768,4702.3457,,200.00000010221265,2.179301e-19,2,500,0.005,0.0049999994,1.0,1.0,0.08904369
500.0,0.0033333334,500.0,0.008849581103686235,4999.9021902076465,4999.9023,1.0,0.008849581103686235,100,4999.9021902076465,1.0,4999.9021902076465,4756.9473,,299.999969473632,5.4391416e-20,2,500,0.0033333334,0.0033333336,1.0,1.0,0.09391162
500.0,0.0025,500.0,0.009237829700333084,4999.903140421213,4999.9033,1.0,0.009237829700333084,100,4999.903140421213,1.0,4999.903140421213,4789.498,,400.0,5.434597e-20,2,500,0.0025,0.0024999997,1.0,1.0,0.0959895
500.0,0.002,500.0,0.009595954007164991,4999.902240382231,4999.903,1.0,0.009595954007164991,100,4999.902240382231,1.0,4999.902240382231,4811.7104,,500.00000664260017,5.431875e-20,1,500,0.002,0.0020000003,1.0,1.0,0.09786381
500.0,0.01,500.0,0.010725001022062378,4999.900858140534,4999.901,1.0,0.010725001022062378,100,4999.900858140534,1.0,4999.900858140534,4579.0903,,100.0,3.5044917e-18,2,500,0.01,0.009999998,1.0,1.0,0.103062235
500.0,0.005,500.0,0.01368677191743767,4999.90065452857,4999.901,1.0,0.01368677191743767,100,4999.90065452857,1.0,4999.90065452857,4702.343,,200.00000010221265,2.179301e-19,2,500,0.005,0.0049999994,1.0,1.0,0.11671149
500.0,0.0033333334,500.0,0.0133344656774611,4999.901302437752,4999.9014,1.0,0.0133344656774611,100,4999.901302437752,1.0,4999.901302437752,4756.9463,,299.999969473632,5.4391416e-20,2,500,0.0033333334,0.0033333336,1.0,1.0,0.11528759
500.0,0.0025,500.0,0.012546090766531938,4999.902469114033,4999.9023,1.0,0.012546090766531938,100,4999.902469114033,1.0,4999.902469114033,4789.497,,400.0,5.434597e-20,2,500,0.0025,0.0024999997,1.0,1.0,0.111878924
500.0,0.0020016546,499.99994039536233,0.012395321843168392,4999.901000027415,4999.9014,1.0008347,0.012395321843168392,100,4999.901000027415,1.0000074,4999.901000027415,4811.709,1.2450346e-07,499.9998855656595,4.9801455e-13,1,500,0.0019970068,0.002,0.99851084,1.0000001,0.111188695
500.0,0.01,500.0,0.014774080465603688,4999.887060419672,4999.8867,1.0,0.014774080465603688,100,4999.887060419672,1.0,4999.887060419672,4579.076,,100.0,3.5044917e-18,2,500,0.01,0.009999998,1.0,1.0,0.120942645
500.0,0.005,500.0,0.012164159656803862,4999.888014509272,4999.8877,1.0,0.012164159656803862,100,4999.888014509272,1.0,4999.888014509272,4702.3296,,200.00000010221265,2.179301e-19,2,500,0.005,0.0049999994,1.0,1.0,0.11002221
500.0,0.0033333334,500.0,0.012950137791717614,4999.890095379335,4999.8896,1.0,0.012950137791717614,100,4999.890095379335,1.0,4999.890095379335,4756.9346,,299.999969473632,5.4391416e-20,2,500,0.0033333334,0.0033333336,1.0,1.0,0.113612205
500.0,0.0025,500.0,0.015076867131936803,4999.883412798955,4999.8833,1.0,0.015076867131936803,100,4999.883412798955,1.0,4999.883412798955,4789.478,,400.0,5.434597e-20,2,500,0.0025,0.0024999997,1.0,1.0,0.12262775
500.0,0.002,500.0,0.015341534002505123,4999.883268132191,4999.884,1.0,0.015341534002505123,100,4999.883268132191,1.0,4999.883268132191,4811.6914,,500.00000664260017,5.431875e-20,1,500,0.002,0.0020000003,1.0,1.0,0.12373667
496.47,0.01,500.0,125380.06278300573,4964.4618212648875,4964.4614,1.0,125380.06278300573,100,4964.4618212648875,1.0,4964.4618212648875,4543.651,,100.0,3.5044917e-18,2,500,0.01,0.009999998,1.0,1.0,352.31558
498.235,0.005,500.0,62690.15023322547,4982.169541101245,4982.169,1.0,62690.15023322547,100,4982.169541101245,1.0,4982.169541101245,4684.611,,200.00000010221265,2.179301e-19,2,500,0.005,0.0049999994,1.0,1.0,249.75327
498.8233333333333,0.0033333334,500.0,41793.62609194447,4988.079024553782,4988.0796,1.0,41793.62609194447,100,4988.079024553782,1.0,4988.079024553782,4745.1245,,299.999969473632,5.4391416e-20,2,500,0.0033333334,0.0033333336,1.0,1.0,204.09384
499.1175,0.0025,500.0,31345.226762291604,4991.029987368392,4991.03,1.0,31345.226762291604,100,4991.029987368392,1.0,4991.029987368392,4780.6245,,400.0,5.434597e-20,2,500,0.0025,0.0024999997,1.0,1.0,176.82439
499.294,0.0023073573,492.46965848283844,25076.202316690324,4992.801693841431,4998.188,1.154052,25076.202316690324,100,4992.801693841431,1.0003237,4992.801693841431,4808.5625,0.017948303,491.20697714319425,7.1746776e-08,1,500,0.0004795117,0.002,0.23983344,1.015291,37.987137
500.0,0.01,500.0,0.00934769969361205,4999.888448628869,4999.8887,1.0,0.00934769969361205,100,4999.888448628869,1.0,4999.888448628869,4579.078,,100.0,3.5044917e-18,2,500,0.01,0.009999998,1.0,1.0,0.096223444
500.0,0.005,500.0,0.010767239584521254,4999.891578666881,4999.8916,1.0,0.010767239584521254,100,4999.891578666881,1.0,4999.891578666881,4702.3335,,200.00000010221265,2.179301e-19,2,500,0.005,0.0049999994,1.0,1.0,0.103519425
500.0,0.0033333334,500.0,0.010993797261403778,4999.894097158325,4999.8945,1.0,0.010993797261403778,100,4999.894097158325,1.0,4999.894097158325,4756.9395,,299.999969473632,5.4391416e-20,2,500,0.0033333334,0.0033333336,1.0,1.0,0.10468616
500.0,0.0025,500.0,0.012154095178158911,4999.893813281457,4999.894,1.0,0.012154095178158911,100,4999.893813281457,1.0,4999.893813281457,4789.489,,400.0,5.434597e-20,2,500,0.0025,0.0024999997,1.0,1.0,0.11011545
500.0,0.0020069785,499.99922514081874,0.012035263399438093,4999.89253847446,4999.8936,1.0035087,0.012035263399438093,100,4999.89253847446,1.0000194,4999.89253847446,4811.701,1.8900179e-06,499.99894403069686,7.5597575e-12,1,500,0.0019889541,0.002,0.9944964,1.0000015,0.109449945
500.0,0.01,500.0,0.009101159693616034,4999.90848591176,4999.908,1.0,0.009101159693616034,100,4999.90848591176,1.0,4999.90848591176,4579.0977,,100.0,3.5044917e-18,2,500,0.01,0.009999998,1.0,1.0,0.094927125
500.0,0.005,500.0,0.010679377933427167,4999.897000318756,4999.8965,1.0,0.010679377933427167,100,4999.897000318756,1.0,4999.897000318756,4702.3384,,200.00000010221265,2.179301e-19,2,500,0.005,0.0049999994,1.0,1.0,0.103091046
500.0,0.0033333334,500.0,0.012842756616946819,4999.889042234112,4999.889,1.0,0.012842756616946819,100,4999.889042234112,1.0,4999.889042234112,4756.934,,299.999969473632,5.4391416e-20,2,500,0.0033333334,0.0033333336,1.0,1.0,0.11314677
500.0,0.0025,500.0,0.012802463441247155,4999.892330124162,4999.8926,1.0,0.012802463441247155,100,4999.892330124162,1.0,4999.892330124162,4789.4873,,400.0,5.434597e-20,2,500,0.0025,0.0024999997,1.0,1.0,0.11301029
500.0,0.002,500.0,0.011695531033463337,4999.8972098473,4999.8975,1.0,0.011695531033463337,100,4999.8972098473,1.0,4999.8972098473,4811.705,,500.00000664260017,5.431875e-20,1,500,0.002,0.0020000003,1.0,1.0,0.10804247
500.0,0.01,500.0,0.015900159924852112,4999.880436405534,4999.8804,1.0,0.015900159924852112,100,4999.880436405534,1.0,4999.880436405534,4579.07,,100.0,3.5044917e-18,2,500,0.01,0.009999998,1.0,1.0,0.1254778
500.0,0.005,500.0,0.018517150933809602,4999.882792195346,4999.883,1.0,0.018517150933809602,100,4999.882792195346,1.0,4999.882792195346,4702.3247,,200.00000010221265,2.179301e-19,2,500,0.005,0.0049999994,1.0,1.0,0.13574706
500.0,0.0033333334,500.0,0.017450811915000027,4999.888415239877,4999.8887,1.0,0.017450811915000027,100,4999.888415239877,1.0,4999.888415239877,4756.9336,,299.999969473632,5.4391416e-20,2,500,0.0033333334,0.0033333336,1.0,1.0,0.13188928
500.0,0.0025,500.0,0.01576044547647866,4999.889558624427,4999.8896,1.0,0.01576044547647866,100,4999.889558624427,1.0,4999.889558624427,4789.4844,,400.0,5.434597e-20,2,500,0.0025,0.0024999997,1.0,1.0,0.12538694
500.0,0.002,500.0,0.014591578026435532,4999.890921037432,4999.8916,1.0,0.014591578026435532,100,4999.890921037432,1.0,4999.890921037432,4811.699,,500.00000664260017,5.431875e-20,1,500,0.002,0.0020000003,1.0,1.0,0.12067898
500.0,0.01,500.0,0.011791660509017761,4999.888825098883,4999.8887,1.0,0.011791660509017761,100,4999.888825098883,1.0,4999.888825098883,4579.078,,100.0,3.5044917e-18,2,500,0.01,0.009999998,1.0,1.0,0.10805949
500.0,0.005,500.0,0.00996692838737237,4999.898997188047,4999.899,1.0,0.00996692838737237,100,4999.898997188047,1.0,4999.898997188047,4702.341,,200.00000010221265,2.179301e-19,2,500,0.005,0.0049999994,1.0,1.0,0.09957732
500.0,0.0033333334,500.0,0.011804178406516944,4999.892795770372,4999.8926,1.0,0.011804178406516944,100,4999.892795770372,1.0,4999.892795770372,4756.9375,,299.999969473632,5.4391416e-20,2,500,0.0033333334,0.0033333336,1.0,1.0,0.10845655
500.0,0.0025,500.0,0.011226502457143375,4999.8959968061545,4999.896,1.0,0.011226502457143375,100,4999.8959968061545,1.0,4999.8959968061545,4789.4907,,400.0,5.434597e-20,2,500,0.0025,0.0024999997,1.0,1.0,0.105817385
500.0,0.002,500.0,0.011031402836806191,4999.89522265453,4999.896,1.0,0.011031402836806191,100,4999.89522265453,1.0,4999.89522265453,4811.7036,,500.00000664260017,5.431875e-20,1,500,0.002,0.0020000003,1.0,1.0,0.104925565
500.0,0.01,500.0,0.11956651822665239,4999.878628720208,4999.8784,1.0,0.11956651822665239,100,4999.878628720208,1.0,4999.878628720208,4579.068,,100.0,3.5044917e-18,2,500,0.01,0.009999998,1.0,1.0,0.3440284
500.0,0.005,500.0,0.06474291339454179,4999.889928644684,4999.8896,1.0,0.06474291339454179,100,4999.889928644684,1.0,4999.889928644684,4702.3315,,200.00000010221265,2.179301e-19,2,500,0.005,0.0049999994,1.0,1.0,0.2537976
500.0,0.0033333334,500.0,0.049830891442309,4999.8840042377815,4999.8843,1.0,0.049830891442309,100,4999.8840042377815,1.0,4999.8840042377815,4756.929,,299.999969473632,5.4391416e-20,2,500,0.0033333334,0.0033333336,1.0,1.0,0.22284259
500.0,0.0025,500.0,0.03929096370928496,4999.893513729846,4999.8936,1.0,0.03929096370928496,100,4999.893513729846,1.0,4999.893513729846,4789.4883,,400.0,5.434597e-20,2,500,0.0025,0.0024999997,1.0,1.0,0.19796026
500.0,0.002000068,500.0,0.03558360447820577,4999.89300004412,4999.8936,1.0000331,0.03558360447820577,100,4999.89300004412,0.99999917,4999.89300004412,4811.701,7.8034557e-10,500.00009044196605,3.121471e-15,1,500,0.001999705,0.0019999999,0.9998517,1.0,0.18842219
500.0,0.01,500.0,0.010857036617052838,4999.8929844198165,4999.893,1.0,0.010857036617052838,100,4999.8929844198165,1.0,4999.8929844198165,4579.0825,,100.0,3.5044917e-18,2,500,0.01,0.009999998,1.0,1.0,0.10368321
500.0,0.005,500.0,0.010731972879492216,4999.9009624018745,4999.9014,1.0,0.010731972879492216,100,4999.9009624018745,1.0,4999.9009624018745,4702.3433,,200.00000010221265,2.179301e-19,2,500,0.005,0.0049999994,1.0,1.0,0.10334963
500.0,0.0033333334,500.0,0.010878693234814225,4999.899825598704,4999.8994,1.0,0.010878693234814225,100,4999.899825598704,1.0,4999.899825598704,4756.9443,,299.999969473632,5.4391416e-20,2,500,0.0033333334,0.0033333336,1.0,1.0,0.10414011
500.0,0.0025,500.0,0.011995035012220042,4999.897245096616,4999.8975,1.0,0.011995035012220042,100,4999.897245096616,1.0,4999.897245096616,4789.492,,400.0,5.434597e-20,2,500,0.0025,0.0024999997,1.0,1.0,0.10939416
500.0,0.002,500.0,0.011444843531835901,4999.899390751939,4999.9,1.0,0.011444843531835901,100,4999.899390751939,1.0,4999.899390751939,4811.7075,,500.00000664260017,5.431875e-20,1,500,0.002,0.0020000003,1.0,1.0,0.106883176
500.0,0.01,500.0,0.010498812102285262,4999.895415551568,4999.8955,1.0,0.010498812102285262,100,4999.895415551568,1.0,4999.895415551568,4579.085,,100.0,3.5044917e-18,2,500,0.01,0.009999998,1.0,1.0,0.10194076
500.0,0.005,500.0,0.012578024778954982,4999.885954094526,4999.8857,1.0,0.012578024778954982,100,4999.885954094526,1.0,4999.885954094526,4702.3276,,200.00000010221265,2.179301e-19,2,500,0.005,0.0049999994,1.0,1.0,0.111874305
500.0,0.0033333334,500.0,0.013579203400475862,4999.886467374811,4999.8867,1.0,0.013579203400475862,100,4999.886467374811,1.0,4999.886467374811,4756.9316,,299.999969473632,5.4391416e-20,2,500,0.0033333334,0.0033333336,1.0,1.0,0.11633767
500.0,0.0025,500.0,0.012696803795653881,4999.889074664363,4999.889,1.0,0.012696803795653881,100,4999.889074664363,1.0,4999.889074664363,4789.484,,400.0,5.434597e-20,2,500,0.0025,0.0024999997,1.0,1.0,0.112542
500.0,0.0020002073,500.0,0.01210404134213338,4999.8936275443,4999.8945,1.0001045,0.01210404134213338,100,4999.8936275443,1.0000008,4999.8936275443,4811.702,2.959226e-09,500.00000814254076,1.1836245e-14,1,500,0.0019996334,0.002,0.99981755,1.0,0.10990516
500.0,0.01,500.0,0.01892423775361166,4999.884652820575,4999.885,1.0,0.01892423775361166,100,4999.884652820575,1.0,4999.884652820575,4579.074,,100.0,3.5044917e-18,2,500,0.01,0.009999998,1.0,1.0,0.13688526
500.0,0.005,500.0,0.021100798452340804,4999.888408354243,4999.888,1.0,0.021100798452340804,100,4999.888408354243,1.0,4999.888408354243,4702.33,,200.00000010221265,2.179301e-19,2,500,0.005,0.0049999994,1.0,1.0,0.14490092
499.75,0.0033333334,500.0,1925.5626295988689,4997.350897669746,4997.351,1.0,1925.5626295988689,100,4997.350897669746,1.0,4997.350897669746,4754.396,,299.999969473632,5.4391416e-20,2,500,0.0033333334,0.0033333336,1.0,1.0,43.80805
499.8125,0.0025,500.0,1444.1831923880518,4997.986506169809,4997.9863,1.0,1444.1831923880518,100,4997.986506169809,1.0,4997.986506169809,4787.581,,400.0,5.434597e-20,2,500,0.0025,0.0024999997,1.0,1.0,37.954887
