MeanEntropy,ReturnStepMaxmin,InitialReturnMax,VarianceInit,J_sample_variance,LearnableVariance,MaxIW,ESSRenyi,MinIW,TimeElapsed,EpLenMean,OptimizationReturnMax,MaxIWNorm,EmpiricalD2,Weights,Iteration,ReturnStepMax,Bound,MinIWNorm,InitialBound,InitialReturnMean,ReturnMeanIW,OptimizationReturnMin,InitialReturnStd,EpThisIter,MeanIWNorm,MeanIW,ESSClassic,EpisodesSoFar,StdIWNorm,TimestepsSoFar,EpRewMean,OptimizationReturnMean,StdIW,InitialReturnMin
0.4189424,0.8619621,-69.08076,-1.0,36753.79,,7.241864,8.808699,0.013358323,6166.621295213699,168.57,135.89551,0.07241864,11.352414,[-1.28   0.903],144,0.8619621,-105.218864,0.00013358322,-125.79302,-118.96049,-82.19775,,27.540062,100,0.0072993166,0.72993165,29.340363,14400,0.0113275265,4666142,-118.96048464104533,86.01577,1.1327527,-204.97626
0.4189424,0.8603563,-69.53662,-1.0,36380.29,,9.129911,15.563552,0.0067492626,6180.689133167267,158.89,108.034744,0.09129911,6.4252687,[-1.172  0.919],145,0.8603563,-108.038826,6.749263e-05,-118.68385,-112.76482,-93.035164,,23.065207,100,0.008753401,0.8753401,33.8137,14500,0.012246569,4682031,-112.76481414481998,64.80655,1.2246569,-177.57137
0.4189424,0.8556695,-68.42341,-1.0,63407.24,,1.8210554,94.67934,0.40163383,6194.060446500778,159.19,176.17535,0.018210554,1.0561967,[-1.11   0.945],146,0.8556695,-121.4882,0.0040163384,-122.32178,-114.16849,-113.10894,,29.53786,100,0.010035929,1.003593,93.97769,14600,0.002540544,4697950,-114.16848037779332,130.43027,0.2540544,-244.59875
0.4189424,0.86924314,-68.96959,-1.0,42460.17,,6.99429,16.79629,0.0033557606,6207.067159175873,156.89,150.23337,0.0699429,5.953696,[-1.117  0.95 ],147,0.86924314,-101.25335,3.3557604e-05,-118.36882,-111.06206,-83.4247,,27.395386,100,0.0076552005,0.7655201,34.273453,14700,0.01060103,4713639,-111.06206109717488,108.1409,1.0601029,-219.20296
0.4189424,0.8570661,-59.27983,-1.0,39069.21,,7.6748343,30.27148,0.035724223,6220.153151035309,154.7,147.51535,0.07674834,3.3034394,[-1.21   0.934],148,0.8570661,-95.163605,0.0003572422,-117.10352,-110.21035,-82.63501,,28.19069,100,0.0076642274,0.7664226,33.461514,14800,0.010807667,4729109,-110.21035535871982,96.58483,1.0807667,-206.79518
0.4189424,0.85714865,-67.9457,-1.0,26939.62,,7.9025416,10.672534,0.010750951,6233.276347875595,156.16,130.90305,0.07902542,9.369846,[-1.314  0.941],149,0.85714865,-87.12815,0.00010750951,-117.44085,-110.81256,-66.83881,,22.739798,100,0.0062438007,0.62438005,24.487587,14900,0.010964408,4744725,-110.81256564110518,88.03617,1.0964408,-198.84874
0.4189424,0.86003655,-68.310394,-1.0,47439.17,,6.08891,10.093733,0.010737594,6248.53529214859,165.35,166.55011,0.0608891,9.907138,[-1.332  0.907],150,0.86003655,-108.6681,0.00010737594,-125.56535,-117.736664,-84.02684,,30.2096,100,0.007521516,0.75215167,38.174984,15000,0.009571898,4761260,-117.7366697396338,117.12384,0.95718986,-234.8605
0.4189424,0.8583353,-68.71797,-1.0,32765.213,,4.917286,8.132816,0.0006958648,6263.808032989502,169.43,190.36833,0.04917286,12.295864,[-1.195  0.9  ],151,0.8583353,-113.76343,6.9586476e-06,-129.65662,-121.02042,-83.48016,,31.919298,100,0.0061246073,0.61246073,36.77301,15100,0.008030912,4778203,-121.02041140466929,138.06589,0.8030912,-259.0863
0.4189424,0.8681743,-69.19756,-1.0,39853.062,,5.33367,8.963882,0.0076070833,6278.597709655762,174.27,160.70444,0.0533367,11.155881,[-1.212  0.866],152,0.8681743,-103.600235,7.607083e-05,-131.18869,-123.52528,-78.00416,,28.471518,100,0.007021833,0.7021833,38.958416,15200,0.008789471,4795630,-123.52528284102678,106.37672,0.87894714,-229.90201
0.4189424,0.86151695,-69.21628,-1.0,29800.0,,3.1230354,75.820724,0.20386827,6293.834840536118,169.39,118.38217,0.031230353,1.3189006,[-1.138  0.891],153,0.86151695,-114.80471,0.0020386826,-127.531586,-121.27831,-107.62323,,25.309305,100,0.008880917,0.88809186,76.31844,15300,0.0049470724,4812569,-121.27830489069224,66.320145,0.49470723,-187.59845
0.4189424,0.86595726,-59.118885,-1.0,40338.48,,2.6735516,88.41827,0.34006482,6309.707598209381,170.74,138.78085,0.026735514,1.130988,[-1.09   0.887],154,0.86595726,-124.3287,0.0034006482,-127.366714,-120.77006,-117.313286,,26.495068,100,0.009862009,0.98620105,85.332664,15400,0.0040886854,4829643,-120.7700594766438,77.12968,0.40886852,-197.89973
0.4189424,0.868013,-69.04403,-1.0,27578.031,,6.226245,11.604421,0.008477562,6326.491111278534,170.72,121.672874,0.06226245,8.617406,[-1.077  0.894],155,0.868013,-112.478,8.477562e-05,-127.91851,-121.56127,-93.816086,,27.40756,100,0.007643835,0.7643835,30.264547,15500,0.011603018,4846715,-121.5612744487822,69.15563,1.1603019,-190.7169
0.4189424,0.86301506,-69.34531,-1.0,24124.244,,7.278097,7.703678,0.011251453,6342.535377264023,160.05,115.81534,0.07278097,12.980812,[-1.021  0.862],156,0.86301506,-106.550995,0.00011251453,-119.98362,-113.8116,-84.31388,,26.00341,100,0.0069790888,0.6979089,22.90752,15600,0.012803115,4862720,-113.811601177454,71.349045,1.2803116,-185.16064
0.4189424,0.86449337,-88.79649,-1.0,45257.535,,6.9322314,11.869897,0.00879927,6356.577658653259,177.8,152.43083,0.06932231,8.424673,[-1.006  0.825],157,0.86449337,-116.81543,8.7992696e-05,-134.80843,-126.76751,-93.476456,,29.228704,100,0.007081287,0.70812875,29.369762,15700,0.01098139,4880500,-126.76751092091203,114.459816,1.098139,-241.22733
0.4189424,0.8642744,-91.71721,-1.0,53393.85,,4.1949196,9.199905,0.009232159,6374.271654844284,193.01,211.7382,0.041949194,10.869678,[-1.046  0.796],158,0.8642744,-114.04057,9.2321585e-05,-148.17023,-138.05505,-80.691635,,31.349752,100,0.006166814,0.61668134,42.315273,15800,0.0072001684,4899801,-138.0550469569862,165.40038,0.72001684,-303.4554
0.4189424,0.85597545,-69.56688,-1.0,49342.082,,7.2912745,10.645106,0.00351382,6391.647903442383,178.07,173.04414,0.072912745,9.393988,[-1.023  0.827],159,0.85597545,-127.50372,3.51382e-05,-134.42078,-126.33374,-102.71728,,27.84545,100,0.00774099,0.77409905,30.441628,15900,0.0117013855,4917608,-126.33374226793647,116.277275,1.1701386,-242.61102
0.4189424,0.86371213,-78.06422,-1.0,23526.268,,3.8284469,6.846663,0.0003636689,6409.047140598297,188.68,134.26663,0.03828447,14.605656,[-1.122  0.809],160,0.86371213,-103.74427,3.636689e-06,-140.76219,-133.6845,-76.6952,,29.913294,100,0.0061775786,0.61775786,37.906704,16000,0.0079064695,4936476,-133.68449472129345,78.64635,0.790647,-212.33084
0.4189424,0.86598325,-88.90169,-1.0,69466.47,,5.739113,21.425718,0.0024329007,6424.260582208633,178.47,156.53761,0.057391126,4.6672883,[-1.021  0.829],161,0.86598325,-124.89944,2.4329007e-05,-135.99316,-127.81186,-107.22461,,30.857649,100,0.00875597,0.875597,39.67315,16100,0.0107972035,4954323,-127.81185565158725,117.62744,1.0797204,-245.4393
0.4189424,0.85853493,-69.25079,-1.0,50393.69,,5.262387,10.661356,0.0037737624,6438.747852802277,168.18,188.15875,0.052623868,9.37967,[-0.982  0.854],162,0.85853493,-106.42903,3.7737624e-05,-129.16512,-120.58479,-80.15074,,31.462584,100,0.0067354613,0.67354614,31.468603,16200,0.009939702,4971141,-120.58480246677995,136.82475,0.9939704,-257.40955
0.4189424,0.865713,-79.42441,-1.0,36181.586,,7.044424,8.652413,0.0102724675,6454.28067779541,180.46,151.58571,0.07044424,11.557469,[-1.052  0.826],163,0.865713,-107.50778,0.000102724676,-136.4925,-128.79216,-81.329506,,31.345228,100,0.0063274587,0.63274586,26.266958,16300,0.010601211,4989187,-128.79215923666953,102.21796,1.0601212,-231.01012
0.4189424,0.86703014,-78.08519,-1.0,136751.23,,5.155093,52.789246,0.11656496,6469.598213195801,191.32,239.25969,0.051550932,1.8943253,[-1.035  0.792],164,0.86703014,-139.66139,0.0011656496,-146.4928,-135.91463,-125.102196,,38.644917,100,0.009857722,0.98577225,53.79273,16400,0.00913629,5008319,-135.91462988495826,181.43024,0.9136291,-317.34488
0.4189424,0.8652046,-89.383385,-1.0,23095.885,,4.2865257,5.752479,0.0045728087,6486.190925121307,192.1,130.11288,0.042865258,17.38381,[-1.061  0.809],165,0.8652046,-114.11622,4.5728088e-05,-144.47092,-137.15439,-83.6107,,28.867409,100,0.0061029387,0.6102939,36.631367,16500,0.008026933,5027529,-137.15439385741948,82.34187,0.80269337,-219.49626
0.4189424,0.8635373,-68.65406,-1.0,37843.633,,3.1389413,78.9656,0.25048396,6501.819155693054,176.18,139.40686,0.03138941,1.2663742,[-1.108  0.844],166,0.8635373,-125.27749,0.0025048396,-131.62614,-124.69078,-117.47289,,31.20861,100,0.009103779,0.91037786,76.68726,16600,0.005019459,5045147,-124.69078444257379,83.370125,0.5019459,-208.06091
0.4189424,0.8598831,-69.96622,-1.0,39169.77,,7.180445,9.566713,0.0028496706,6516.487706899643,176.78,173.80153,0.07180445,10.45291,[-1.068  0.839],167,0.8598831,-106.84719,2.8496705e-05,-134.40833,-126.28272,-80.57637,,31.639744,100,0.0066171978,0.6617199,34.18079,16700,0.00918247,5062825,-126.28273677006364,117.48501,0.91824704,-243.76775
0.4189424,0.8633935,-78.341064,-1.0,30402.062,,5.3683085,10.467021,0.0018518826,6530.560517787933,168.24,116.3764,0.053683084,9.553817,[-0.985  0.863],168,0.8633935,-113.25212,1.8518826e-05,-126.05124,-119.56065,-93.190216,,26.54802,100,0.007695614,0.76956147,32.14679,16800,0.011180461,5079649,-119.56065568134188,75.156815,1.1180462,-194.71747
0.4189424,0.8594693,-70.18028,-1.0,56968.477,,6.9283075,17.719067,0.01964583,6544.913020133972,172.84,143.97783,0.069283076,5.643638,[-1.066  0.838],169,0.8594693,-123.61554,0.0001964583,-129.63545,-122.49685,-106.65683,,29.986025,100,0.009150194,0.9150195,35.275055,16900,0.012394595,5096933,-122.49684144884348,91.66127,1.2394596,-214.15811
0.4189424,0.86630857,-69.67134,-1.0,32561.56,,9.215341,13.742704,0.002278404,6559.6631190776825,160.62,107.51152,0.09215341,7.276588,[-1.025  0.864],170,0.86630857,-105.90975,2.2784041e-05,-120.38354,-114.47744,-89.97797,,23.43208,100,0.008263111,0.82631105,26.399176,17000,0.013797158,5112995,-114.47743945553898,62.705425,1.3797158,-177.18286
0.4189424,0.86081076,-68.926155,-1.0,30025.861,,5.392628,7.3540945,0.0021543743,6574.130445480347,165.17,133.27823,0.05392628,13.597867,[-1.031  0.897],171,0.86081076,-105.88193,2.1543741e-05,-124.69153,-117.95139,-81.02744,,28.18391,100,0.006995815,0.6995815,31.845282,17100,0.010234431,5129512,-117.95139089152217,84.25299,1.0234432,-202.20438
0.4189424,0.8609793,-76.89034,-1.0,36911.73,,11.840509,15.605403,0.017453702,6587.881534576416,152.33,103.58994,0.11840509,6.408037,[-1.     0.932],172,0.8609793,-100.73884,0.00017453702,-114.51358,-108.49758,-85.50985,,21.35835,100,0.008106399,0.81064,24.123497,17200,0.014376779,5144745,-108.49757753789424,71.982704,1.4376777,-180.48029
0.4189424,0.8558562,-68.759705,-1.0,15188.522,,5.7468204,9.250128,0.0012304814,6600.785738945007,146.38,98.055984,0.057468202,10.810661,[-0.984  0.964],173,0.8558562,-89.50469,1.2304814e-05,-109.22738,-103.666855,-71.22193,,20.420954,100,0.0065372773,0.65372777,28.032188,17300,0.010474605,5159383,-103.66685939729214,63.148827,1.0474606,-166.81569
0.4189424,0.86651576,-59.16455,-1.0,28093.459,,6.821983,50.10757,0.103063405,6614.686141252518,146.87,111.129425,0.068219826,1.9957064,[-0.9    0.992],174,0.86651576,-95.94942,0.001030634,-110.61107,-104.9346,-87.930305,,21.911438,100,0.008684208,0.86842084,42.77673,17400,0.010044141,5174070,-104.93460022419691,65.359375,1.0044141,-170.29398
0.4189424,0.8648324,-59.329277,-1.0,14530.046,,5.058836,9.017432,0.013450632,6627.171307563782,136.88,125.391426,0.05058836,11.089631,[-0.86   1.008],175,0.8648324,-74.66597,0.00013450632,-103.60468,-97.447334,-54.161297,,21.114582,100,0.0053672916,0.53672916,28.645733,17500,0.008471009,5187758,-97.44732583239674,87.27337,0.847101,-184.7207
0.4189424,0.86255825,-59.548965,-1.0,20096.463,,6.0062804,15.007139,0.014407513,6639.495426416397,140.11,111.07707,0.060062803,6.663495,[-0.84   0.969],176,0.86255825,-85.800415,0.00014407512,-105.6845,-99.99696,-71.11876,,23.433407,100,0.0069315494,0.69315493,29.671705,17600,0.010671465,5201769,-99.99696271747351,70.629074,1.0671465,-170.62604
0.4189424,0.8697923,-70.61706,-1.0,17492.234,,6.3020563,6.0383835,0.001241509,6651.961855173111,152.88,121.07694,0.063020565,16.560724,[-0.74   0.941],177,0.8697923,-93.91746,1.2415089e-05,-115.039314,-108.64952,-67.91425,,24.387352,100,0.005874865,0.5874865,27.567495,17700,0.009522829,5217057,-108.64951798766852,83.044495,0.95228297,-191.694
0.4189424,0.8619869,-69.54863,-1.0,76499.56,,7.184574,18.925707,0.016710043,6666.930821180344,153.2,167.25533,0.07184574,5.2838182,[-0.757  0.902],178,0.8619869,-104.94908,0.00016710043,-117.1509,-109.257454,-86.80472,,27.193848,100,0.008836626,0.8836627,35.963543,17800,0.011791497,5232377,-109.25745096564293,127.5465,1.1791496,-236.80396
0.4189424,0.8614032,-59.574406,-1.0,39572.535,,5.7002673,9.252759,0.017601434,6680.626482963562,146.72,167.0072,0.05700267,10.807588,[-0.688  0.925],179,0.8614032,-94.53316,0.00017601434,-111.98275,-104.43003,-69.70367,,25.222317,100,0.006652129,0.66521287,30.636845,17900,0.010009284,5247049,-104.43003959849477,122.151566,1.0009284,-226.5816
0.4189424,0.86286795,-70.312096,-1.0,31422.99,,6.170672,7.4993467,0.0044562216,6694.387424230576,154.94,143.65228,0.061706718,13.334495,[-0.795  0.903],180,0.86286795,-98.24965,4.4562214e-05,-117.27579,-110.143654,-72.2056,,24.254839,100,0.006476405,0.6476405,28.248665,18000,0.010321672,5262543,-110.14364864736795,103.82073,1.0321672,-213.96439
0.4189424,0.86336064,-79.93044,-1.0,42993.97,,4.4931893,15.522387,0.004525059,6708.548375368118,164.98,172.27173,0.044931892,6.4423084,[-0.795  0.864],181,0.86336064,-97.39621,4.525059e-05,-126.83172,-118.42499,-76.05847,,31.401823,100,0.006758605,0.6758605,41.708855,18100,0.007989953,5279041,-118.42498505115509,133.77719,0.7989954,-252.20218
0.4189424,0.8614794,-69.10535,-1.0,47440.09,,7.973009,13.507214,0.00659396,6722.469606876373,155.41,161.87303,0.079730086,7.4034514,[-0.704  0.884],182,0.8614794,-92.32321,6.5939596e-05,-118.14744,-110.448166,-71.37402,,28.00456,100,0.006804315,0.6804314,30.725632,18200,0.010216924,5294582,-110.4481567621231,120.53021,1.0216925,-230.97838
0.4189424,0.8650351,-59.60091,-1.0,45840.34,,6.1566014,12.528316,0.0079683615,6737.384892463684,156.18,169.68254,0.061566014,7.981919,[-0.808  0.908],183,0.8650351,-101.126305,7.968361e-05,-119.41454,-111.77177,-79.5337,,27.421467,100,0.007567649,0.7567648,35.98608,18300,0.0100932475,5310200,-111.77176234006882,117.51169,1.0093247,-229.28345
0.4189424,0.8691355,-68.973045,-1.0,38507.875,,7.5682187,27.022911,0.047955684,6751.603964567184,154.86,119.49206,0.075682186,3.7005634,[-0.815  0.943],184,0.8691355,-111.58102,0.00047955682,-116.66187,-110.37971,-99.4961,,25.454922,100,0.009111155,0.9111156,39.43879,18400,0.011290389,5325686,-110.37970672518014,78.0854,1.1290389,-188.4651
0.4189424,0.8635464,-60.38813,-1.0,24246.348,,11.428312,8.455043,0.0031473357,6763.22976732254,139.85,102.48713,0.11428312,11.827261,[-0.817  0.971],185,0.8635464,-95.51941,3.1473355e-05,-104.809494,-99.38031,-76.84805,,22.77792,100,0.0075585223,0.7558523,22.359983,18500,0.014084582,5339671,-99.38031818270683,63.49494,1.4084584,-162.87526
0.4189424,0.86269796,-69.15348,-1.0,35911.008,,2.8477685,83.27093,0.21582116,6777.447603225708,149.02,117.29882,0.028477686,1.2008994,[-0.838  0.933],186,0.86269796,-109.70785,0.0021582115,-112.10084,-105.885765,-102.89702,,23.368479,100,0.009829965,0.9829966,81.89796,18600,0.004621461,5354573,-105.88576372087002,80.566536,0.46214613,-186.4523
0.4189424,0.8588183,-68.949615,-1.0,30513.654,,7.9245257,9.212664,0.00031049908,6791.438002824783,149.6,130.69046,0.079245254,10.854624,[-0.803  0.938],187,0.8588183,-86.45656,3.1049906e-06,-112.82938,-106.174706,-64.531845,,26.428396,100,0.00641257,0.64125705,29.668507,18700,0.009873229,5369533,-106.17470927894115,93.46536,0.9873229,-199.64008
0.4189424,0.86578906,-69.24713,-1.0,23026.982,,5.4352703,9.449491,0.0051586623,6805.176814317703,145.24,132.927,0.0543527,10.582581,[-0.757  0.971],188,0.86578906,-90.67035,5.1586623e-05,-110.3992,-103.660065,-68.74734,,27.022118,100,0.0061768787,0.6176879,28.11831,18800,0.0098760575,5384057,-103.66006401270629,98.51407,0.98760575,-202.17413
0.4189424,0.8665555,-58.54026,-1.0,32553.568,,11.448575,25.607939,0.015020455,6818.277052164078,145.23,104.435905,0.11448575,3.905039,[-0.885  0.956],189,0.8665555,-94.54867,0.00015020455,-108.15049,-102.71795,-83.81333,,24.140514,100,0.008655426,0.8655426,27.243343,18900,0.01414473,5398580,-102.7179453355074,60.258217,1.4144729,-162.97617
0.4189424,0.8652885,-60.107285,-1.0,39234.637,,5.012945,45.459473,0.052826792,6832.854749202728,152.85,119.9357,0.05012945,2.1997616,[-0.897  0.985],190,0.8652885,-110.59152,0.00052826793,-115.01906,-109.017624,-101.69044,,26.253317,100,0.009671283,0.96712846,47.335617,19000,0.0102011375,5413865,-109.01762954369187,71.02535,1.0201138,-180.04298
0.4189424,0.86300135,-70.04048,-1.0,12218.978,,9.498869,9.148099,0.002873044,6844.463562250137,144.07,84.289215,0.09498869,10.931232,[-0.949  1.004],191,0.86300135,-79.30368,2.873044e-05,-107.214584,-102.07027,-62.295307,,19.429115,100,0.006028114,0.60281146,16.856861,19100,0.013387712,5428272,-102.07025916948915,52.259438,1.3387711,-154.3297
0.4189424,0.8557147,-58.512856,-1.0,10391.862,,4.143798,13.659008,0.01419736,6856.870172262192,135.66,83.19016,0.041437976,7.321176,[-1.01   1.041],192,0.8557147,-75.64646,0.00014197359,-101.01484,-96.291405,-62.86595,,19.47697,100,0.0065806,0.6580599,40.791523,19200,0.00792816,5441838,-96.29140632644295,45.411617,0.79281604,-141.70302
0.4189424,0.8615085,-59.717125,-1.0,30168.951,,3.0413313,81.59118,0.3326761,6871.7324640750885,143.56,104.71061,0.030413313,1.2256227,[-1.104  1.017],193,0.8615085,-104.03655,0.003326761,-107.38431,-101.90338,-97.96874,,22.38987,100,0.010033268,1.0033268,76.81708,19300,0.005511855,5456194,-101.90338097676634,62.52435,0.5511855,-164.42773
0.4189424,0.85890937,-58.976715,-1.0,24133.42,,7.86892,46.111153,0.098599695,6884.073814153671,140.36,98.87215,0.078689195,2.1686728,[-1.091  1.028],194,0.85890937,-97.81771,0.0009859969,-104.827385,-99.56575,-90.06922,,20.2016,100,0.009023623,0.9023623,44.16976,19400,0.010145024,5470230,-99.5657569436729,58.2831,1.0145024,-157.84886
0.4189424,0.8643116,-68.06845,-1.0,20594.494,,8.016072,7.168089,0.0017194418,6896.86040186882,140.13,89.653595,0.08016072,13.95072,[-1.139  1.011],195,0.8643116,-88.75436,1.7194418e-05,-104.227615,-98.970215,-69.117615,,19.920418,100,0.007402075,0.74020743,31.177471,19500,0.01099761,5484243,-98.97021886616945,58.75183,1.099761,-157.72205
0.4189424,0.85803473,-68.12504,-1.0,15762.592,,5.0720177,6.850559,0.00036843168,6908.565886974335,135.87,79.824394,0.050720174,14.597348,[-1.117  1.049],196,0.85803473,-82.702385,3.6843167e-06,-100.835686,-95.904045,-63.860294,,20.287529,100,0.0071063996,0.71063995,32.067394,19600,0.010343246,5497830,-95.90404134228825,52.04539,1.0343246,-147.94943
0.4189424,0.8557179,-58.001137,-1.0,34412.715,,6.50673,34.912678,0.024071665,6921.339416980743,137.03,116.55254,0.0650673,2.864289,[-1.241  1.078],197,0.8557179,-97.88705,0.00024071665,-103.45699,-97.63853,-88.03977,,22.276339,100,0.0094065545,0.94065535,45.13014,19700,0.010372036,5511533,-97.63853041142225,76.91515,1.0372037,-174.55368
0.4189424,0.86636615,-58.236786,-1.0,33729.72,,8.355985,13.227453,0.002126146,6932.520506858826,130.97,110.4693,0.08355985,7.5600343,[-1.203  1.101],198,0.86636615,-85.54292,2.1261461e-05,-98.26681,-92.64327,-70.08072,,21.026934,100,0.007956295,0.79562956,25.719257,19800,0.013521343,5524630,-92.64327322036029,76.06281,1.3521343,-168.70609
0.4189424,0.8591303,-68.16141,-1.0,18613.656,,7.736338,7.8228397,0.010337062,6944.734548807144,135.89,88.97638,0.07736338,12.783082,[-1.229  1.067],199,0.8591303,-82.29126,0.00010337062,-101.053604,-95.8157,-63.563877,,17.71298,100,0.0067485897,0.674859,25.38054,19900,0.011571473,5538219,-95.81568886697292,61.322094,1.1571473,-157.13779
0.4189424,0.8629533,-67.85312,-1.0,24701.455,,2.774648,75.86152,0.21562696,6958.698320150375,144.1,89.3746,0.027746478,1.3181914,[-1.35   1.046],200,0.8629533,-105.00897,0.0021562695,-107.214264,-101.97333,-98.99174,,20.70878,100,0.009674154,0.9674154,76.784546,20000,0.005319423,5552629,-101.9733361056447,55.25439,0.5319423,-157.22772
0.4189424,0.8593248,-68.60526,-1.0,31761.74,,13.460932,9.204821,0.003851602,6972.270918130875,150.82,112.375465,0.13460931,10.863873,[-1.392  1.04 ],201,0.8593248,-92.20526,3.851602e-05,-112.46979,-106.43709,-72.32127,,23.581043,100,0.006974804,0.6974804,17.89551,20100,0.014939753,5567711,-106.43709104925394,74.54363,1.4939754,-180.98073
0.4189424,0.86772144,-68.08491,-1.0,26897.682,,4.479721,75.17503,0.23669213,6985.690987110138,150.5,95.953636,0.04479721,1.3302289,[-1.354  1.005],202,0.86772144,-108.09151,0.0023669212,-111.87766,-106.409706,-101.78502,,22.671625,100,0.009595994,0.95959944,70.824265,20200,0.006158997,5582761,-106.409715500772,57.628822,0.6158997,-164.03854
0.4189424,0.85905486,-67.53345,-1.0,16228.504,,4.83613,6.1822677,0.0016935183,6998.758579730988,145.95,133.48965,0.0483613,16.175295,[-1.336  0.992],203,0.85905486,-79.36887,1.6935182e-05,-109.8474,-103.14663,-52.419365,,23.453384,100,0.005141364,0.5141364,36.964157,20300,0.006714005,5597356,-103.14663511261344,97.876465,0.6714005,-201.0231
0.4189424,0.86365014,-67.75885,-1.0,17002.316,,6.533898,7.3051677,0.0062702415,7012.814612150192,156.05,131.13573,0.06533898,13.68894,[-1.469  0.975],204,0.86365014,-76.879364,6.270241e-05,-117.70116,-111.071335,-52.349983,,26.558146,100,0.004932442,0.4932442,28.433756,20400,0.007825264,5612961,-111.0713399463892,87.823235,0.78252643,-198.89458
0.4189424,0.863157,-69.036766,-1.0,26789.611,,5.6973324,12.7648535,0.017585058,7026.353708982468,150.71,101.564064,0.056973323,7.8340106,[-1.32   0.977],205,0.863157,-98.81631,0.00017585057,-112.37724,-106.69056,-82.89964,,20.153162,100,0.008226881,0.82268804,36.036385,20500,0.010960517,5628032,-106.69056022927165,63.910267,1.0960517,-170.60083
0.4189424,0.86710125,-68.11046,-1.0,37863.547,,7.666756,11.886578,0.003658097,7040.422597169876,153.6,121.62024,0.07666756,8.41285,[-1.185  0.971],206,0.86710125,-100.89541,3.658097e-05,-114.83316,-108.5088,-82.55167,,23.897991,100,0.007867031,0.7867031,27.995916,20600,0.012616592,5643392,-108.50880356997251,81.22189,1.2616593,-189.7307
0.4189424,0.8628553,-69.136116,-1.0,30599.713,,8.573534,41.594044,0.030044556,7053.18580198288,142.62,100.07519,0.085735336,2.4041903,[-1.135  1.   ],207,0.8628553,-101.3914,0.00030044554,-106.473785,-100.83343,-92.645744,,17.741589,100,0.0092193205,0.92193216,44.518463,20700,0.010292079,5657654,-100.83342022031546,68.37789,1.029208,-169.2113
0.4189424,0.8588457,-58.43695,-1.0,32001.398,,6.466072,11.86218,0.00820747,7066.05624961853,141.26,120.59036,0.06466072,8.430154,[-1.063  1.012],208,0.8588457,-97.49922,8.20747e-05,-106.17336,-100.20577,-80.17252,,23.339075,100,0.0081179775,0.81179774,32.733383,20800,0.011637297,5671780,-100.20578395307064,78.821526,1.1637298,-179.02731
0.4189424,0.86241525,-69.66113,-1.0,17041.941,,4.750761,7.6231804,0.002752138,7078.003502845764,146.62,133.60193,0.04750761,13.117885,[-0.922  1.012],209,0.86241525,-86.333275,2.752138e-05,-111.15328,-104.37785,-61.793583,,27.883266,100,0.005530364,0.5530364,34.460133,20900,0.007626899,5686442,-104.37785083457828,98.885216,0.76268995,-203.26306
0.4189424,0.8663069,-59.38518,-1.0,34589.727,,9.131378,26.691515,0.024899613,7090.312964916229,139.85,100.82626,0.09131378,3.7465088,[-0.954  0.975],210,0.8663069,-93.9501,0.00024899613,-103.47865,-98.13826,-83.61331,,21.797298,100,0.009284508,0.92845094,31.970982,21000,0.013543411,5700427,-98.1382628184557,62.073185,1.3543411,-160.21144
0.4189424,0.86480296,-68.8642,-1.0,11185.695,,3.0587468,4.9993763,0.0028872432,7104.769739866257,146.57,108.784454,0.030587468,20.002495,[-0.958  1.003],211,0.86480296,-80.88971,2.8872431e-05,-110.709435,-104.78782,-54.405758,,28.259302,100,0.005182562,0.5182561,41.37196,21100,0.0061694165,5715084,-104.78782101660967,72.860825,0.61694163,-177.64865
0.4189424,0.8647872,-58.711563,-1.0,27151.525,,10.242905,9.402152,0.0032539854,7117.758683681488,141.86,108.64867,0.10242905,10.635863,[-0.952  0.96 ],212,0.8647872,-97.502426,3.2539854e-05,-105.69098,-100.11231,-79.308876,,21.064957,100,0.0078074355,0.78074354,23.937325,21200,0.013917345,5729270,-100.11230911299586,67.24792,1.3917345,-167.36023
0.4189424,0.85723,-70.47661,-1.0,29686.945,,1.9501938,95.05593,0.57839626,7132.663757324219,151.14,100.40785,0.019501938,1.0520122,[-0.963  0.924],213,0.85723,-112.44623,0.0057839626,-113.25626,-107.56013,-106.60382,,20.448256,100,0.009908235,0.9908235,93.887184,21300,0.0025282134,5744384,-107.56012176647782,63.324337,0.25282136,-170.88446
0.4189424,0.86342734,-68.66677,-1.0,32089.568,,5.982539,48.801807,0.03781539,7146.819237947464,153.94,107.956154,0.05982539,2.0491045,[-0.969  0.929],214,0.86342734,-106.30316,0.00037815387,-115.202484,-109.315056,-97.87549,,23.726873,100,0.009171698,0.91716987,48.690315,21400,0.009415169,5759778,-109.31506373375655,67.30786,0.94151694,-176.62292
0.4189424,0.8634257,-58.69404,-1.0,23675.717,,4.8253713,14.995722,0.017071482,7160.228994846344,149.44,133.09756,0.04825371,6.6685686,[-0.998  0.949],215,0.8634257,-84.42271,0.00017071482,-112.557655,-106.16459,-67.91356,,27.161383,100,0.006493198,0.6493198,33.063396,21500,0.009238826,5774722,-106.16459739044309,85.627014,0.9238826,-191.79161
