LearnableVariance,MaxIWNorm,ReturnStepMaxmin,InitialReturnStd,ESSRenyi,StdIWNorm,MeanIW,MeanIWNorm,J_sample_variance,MaxIW,Bound,Weights,InitialBound,EpThisIter,InitialReturnMean,EmpiricalD2,TimestepsSoFar,EpLenMean,Iteration,OptimizationReturnMean,TimeElapsed,VarianceInit,MeanEntropy,StdIW,ESSClassic,OptimizationReturnMax,ReturnStepMax,EpRewMean,MinIWNorm,MinIW,OptimizationReturnMin,ReturnMeanIW,InitialReturnMax,EpisodesSoFar,InitialReturnMin
True,0.09658575,0.86572886,26.950014,13.597789,0.013093631,0.84499705,0.008449971,36416.145,9.658575,-93.72192,[-0.579  1.003 -1.533],-103.63696,100,-97.87779,7.354137,2544900,136.77,134,74.89706,3474.867074728012,-1,-0.090359785,1.3093631,29.402271,112.9014,0.86572886,-97.87779975950718,0.00025443803,0.025443804,,-78.10393,-59.873455,13400,-172.77486
True,0.09295227,0.8655357,24.422598,13.475635,0.01179246,0.77420557,0.0077420543,25153.879,9.295227,-88.92846,[-0.562  1.022 -1.509],-101.08955,100,-95.4352,7.4208007,2558289,133.89,135,74.19493,3491.0478110313416,-1,-0.091790035,1.1792461,30.120075,110.04198,0.8655357,-95.43520840808749,2.12908e-05,0.00212908,,-73.52539,-59.588165,13500,-169.63014
True,0.04020156,0.8635831,25.418924,8.526583,0.007426305,0.62154996,0.0062154997,15001.745,4.020156,-75.73303,[-0.544  1.043 -1.511],-100.844284,100,-95.251114,11.728027,2571688,133.99,136,72.5443,3511.2612478733063,-1,-0.023996161,0.74263054,41.193676,117.31891,0.8635831,-95.25111232206226,4.5562934e-05,0.0045562936,,-56.578514,-50.4765,13600,-167.79541
True,0.068837345,0.86162585,26.386358,11.242644,0.007939148,0.5506814,0.005506815,20603.02,6.8837347,-71.54225,[-0.599  1.044 -1.443],-102.85764,100,-96.2282,8.894705,2585155,134.67,137,102.65468,3531.2933745384216,-1,0.008045673,0.7939148,32.48351,139.56241,0.86162585,-96.22820895090699,0.00013717734,0.013717734,,-51.77065,-59.32048,13700,-198.88289
True,0.10212634,0.8623213,24.781574,10.407321,0.014068565,0.73923486,0.0073923483,34738.234,10.212634,-81.84823,[-0.685  1.051 -1.411],-97.98343,100,-92.231834,9.608621,2598042,128.87,138,80.31586,3550.565962791443,-1,-0.0016430615,1.4068565,21.63619,113.41286,0.8623213,-92.23183910563588,3.616693e-05,0.003616693,,-64.01958,-59.134842,13800,-172.5477
True,0.05175312,0.85672575,25.451506,10.510604,0.00888581,0.715826,0.00715826,26877.854,5.175312,-85.83662,[-0.646  1.024 -1.421],-101.78092,100,-95.42368,9.514201,2611430,133.88,139,95.29376,3572.1983540058136,-1,0.016620563,0.88858104,39.35587,122.18024,0.85672575,-95.42367254510522,0.00016949142,0.016949143,,-66.22762,-68.5372,13900,-190.71744
True,0.04958369,0.858879,24.678982,11.453889,0.007659512,0.573563,0.00573563,18047.635,4.958369,-69.9512,[-0.597  1.044 -1.402],-98.251755,100,-92.129005,8.7306595,2624417,129.87,140,91.55349,3593.039030313492,-1,0.023937032,0.7659512,35.927746,134.32874,0.858879,-92.12900586366653,5.5713288e-05,0.005571329,,-51.85989,-49.353756,14000,-183.6825
True,0.031433385,0.8617345,25.89024,9.868293,0.0063093957,0.60587215,0.0060587213,16188.552,3.1433387,-73.92037,[-0.615  1.07  -1.395],-98.528,100,-92.40745,10.133465,2637444,130.27,141,91.208855,3613.1240730285645,-1,0.081050135,0.6309396,47.97405,124.382645,0.8617345,-92.40745388954878,0.00013781028,0.013781028,,-54.436783,-59.233673,14100,-183.61632
True,0.03715583,0.8629412,26.061213,13.516298,0.006679812,0.6079048,0.0060790475,15949.595,3.715583,-72.461044,[-0.579  1.085 -1.338],-101.35376,100,-95.35285,7.398475,2650794,133.5,142,84.67453,3628.690029859543,-1,0.1500569,0.6679812,45.301815,120.33113,0.8629412,-95.35285073235632,0.000102027174,0.010202718,,-56.138474,-59.69626,14200,-180.02739
True,0.057816084,0.8636373,23.83554,14.573073,0.008733508,0.7355397,0.0073553976,36155.06,5.7816086,-84.81455,[-0.551  1.075 -1.269],-98.63872,100,-91.62075,6.8619704,2663721,129.27,143,118.91819,3648.2784769535065,-1,0.22132312,0.8733508,41.496784,151.5322,0.8636373,-91.62074979245662,0.00034465906,0.034465905,,-66.43074,-59.006737,14300,-210.53894
True,0.055397935,0.85716045,20.996954,13.756586,0.008265237,0.7145252,0.007145252,32366.537,5.5397935,-77.4293,[-0.57   1.066 -1.198],-93.78094,100,-87.03831,7.2692456,2676084,123.63,144,115.24079,3668.5417544841766,-1,0.29259935,0.82652384,42.770496,152.83504,0.85716045,-87.0382995429635,0.00043725452,0.043725453,,-59.250114,-49.44405,14400,-202.27908
True,0.07264674,0.86318266,19.668116,43.012207,0.008742178,0.8450462,0.0084504625,21839.861,7.2646737,-86.83408,[-0.622  1.066 -1.126],-98.145584,100,-92.758545,2.3249214,2689135,130.51,145,68.85276,3685.2882566452026,-1,0.30214033,0.87421775,48.303738,103.03641,0.86318266,-92.75854064717889,0.00077653205,0.07765321,,-78.62009,-58.57489,14500,-161.6113
True,0.029431824,0.86084485,23.250978,6.947319,0.0066770874,0.53331393,0.005333138,9379.947,2.9431825,-67.63373,[-0.572  1.047 -1.117],-100.40452,100,-95.19824,14.394042,2702489,133.54,146,60.990223,3704.557869195938,-1,0.35647494,0.66770875,38.94835,96.62278,0.86084485,-95.19823914319277,9.006392e-05,0.009006392,,-47.881367,-59.56568,14600,-156.18846
True,0.025499634,0.8632597,19.773165,87.21595,0.003784937,0.9684758,0.009684757,21306.709,2.5499635,-93.68667,[-0.531  1.072 -1.062],-95.444565,100,-90.54383,1.1465793,2715256,127.67,147,56.478374,3725.429374933243,-1,0.3669298,0.37849373,86.750175,87.11463,0.8632597,-90.54382760435342,0.0030675451,0.30675453,,-88.43903,-59.90757,14700,-147.0222
True,0.049778026,0.8634133,22.190008,7.979251,0.008369982,0.59579986,0.005957998,13141.486,4.9778028,-75.41284,[-0.509  1.065 -1.052],-100.24066,100,-94.790115,12.532505,2728522,132.66,148,68.72624,3743.3373091220856,-1,0.40535286,0.8369983,33.62982,104.46286,0.8634133,-94.79011514037848,6.332348e-05,0.006332348,,-56.11721,-59.053493,14800,-163.51636
True,0.04339261,0.8620391,22.317867,15.394807,0.00961519,0.7546586,0.0075465846,27593.613,4.339261,-82.71402,[-0.498  1.1   -1.014],-98.79785,100,-92.78812,6.495697,2741587,130.65,149,87.504456,3764.120416879654,-1,0.43714294,0.96151906,38.11906,121.46129,0.8620391,-92.78810204908251,0.00018571167,0.018571168,,-67.39717,-58.83127,14900,-180.29256
True,0.037353978,0.8590585,18.808167,4.8673563,0.007641067,0.5404968,0.0054049683,8915.691,3.7353978,-71.41296,[-0.522  1.132 -0.982],-92.89248,100,-87.87984,20.545034,2754014,124.27,150,62.49918,3781.672194004059,-1,0.41282094,0.7641067,33.349113,100.5892,0.8590585,-87.87984541192651,4.826262e-06,0.0004826262,,-48.692375,-49.78983,15000,-150.37903
True,0.08389143,0.8641521,17.58262,7.515099,0.009810817,0.5788334,0.005788334,10857.608,8.389143,-68.99649,[-0.6    1.092 -1.006],-93.65436,100,-88.81936,13.306544,2766614,126.0,151,56.230812,3796.825501203537,-1,0.45522246,0.9810818,25.821207,94.97359,0.8641521,-88.81935342475772,0.00010600698,0.010600698,,-51.35929,-50.076588,15100,-145.05017
True,0.069948934,0.86361146,20.158918,6.088466,0.0116182845,0.64662504,0.0064662504,17141.455,6.9948936,-73.7536,[-0.596  1.128 -0.964],-94.26382,100,-89.326485,16.424498,2779264,126.5,152,58.793873,3811.0769340991974,-1,0.39397165,1.1618285,23.649956,89.425095,0.86361146,-89.32647393524647,4.9137534e-06,0.00049137534,,-53.743954,-58.69525,15200,-148.12035
True,0.053719502,0.86004186,22.36009,8.982358,0.009029839,0.65416825,0.0065416824,16809.967,5.37195,-78.82852,[-0.621  1.089 -1.025],-99.48244,100,-93.91096,11.132935,2792434,131.7,153,73.23328,3830.7376413345337,-1,0.4394203,0.90298396,34.41893,107.55509,0.86004186,-93.91096636533737,0.00010074865,0.010074865,,-60.238712,-59.58915,15300,-167.14424
True,0.058625877,0.8582097,19.009966,9.549146,0.008009008,0.5985184,0.005985183,15896.94,5.862588,-73.73528,[-0.634  1.057 -0.98 ],-99.824615,100,-94.12984,10.472141,2805706,132.72,154,76.71358,3854.4071350097656,-1,0.5166607,0.8009009,35.834385,101.69084,0.8582097,-94.12983946710825,0.00010797419,0.01079742,,-55.306583,-69.15257,15400,-170.84341
True,0.030090919,0.86350286,19.582348,5.4155464,0.0059409654,0.479092,0.00479092,5998.4663,3.0090919,-67.118065,[-0.678  1.07  -0.902],-101.134346,100,-96.22321,18.465357,2819227,135.21,155,51.110737,3875.8414628505707,-1,0.5308767,0.5940965,39.405506,89.12509,0.86350286,-96.22321370258928,2.4878498e-05,0.00248785,,-46.01427,-58.208866,15500,-147.33395
True,0.07613373,0.8605614,21.050121,15.325587,0.012080175,0.83768064,0.008376807,20400.09,7.613373,-87.35353,[-0.683  1.117 -0.888],-96.885864,100,-92.01938,6.5250354,2832145,129.18,156,53.974834,3893.3077051639557,-1,0.6009237,1.2080176,32.471256,86.78817,0.8605614,-92.01937721446157,0.00013466034,0.013466034,,-74.92254,-59.206047,15600,-145.99422
True,0.058504436,0.8596007,16.439892,6.0649004,0.009019055,0.5076483,0.0050764834,8125.3213,5.850444,-64.5525,[-0.678  1.1   -0.818],-97.1359,100,-92.392586,16.488317,2845284,131.39,157,49.906673,3910.625748872757,-1,0.5927754,0.9019056,24.059107,82.8857,0.8596007,-92.3925947894156,1.0102299e-05,0.0010102299,,-45.291904,-59.413574,15700,-142.29927
True,0.049972948,0.86823964,19.805655,10.5398855,0.009113626,0.67881536,0.006788154,13670.677,4.997295,-75.36501,[-0.693  1.152 -0.826],-96.14584,100,-91.229774,9.487769,2858191,129.07,158,56.25178,3931.0429496765137,-1,0.6438602,0.9113625,35.682228,97.691986,0.86823964,-91.2297816349566,0.00021060633,0.021060634,,-60.222477,-49.78958,15800,-147.48157
True,0.025723096,0.8613211,18.620205,87.95707,0.003967634,0.9667099,0.009667099,19837.637,2.5723097,-91.1015,[-0.632  1.181 -0.775],-92.596466,100,-87.84166,1.1369183,2870661,124.7,159,54.80253,3948.292556285858,-1,0.64407533,0.3967634,85.583466,83.30653,0.8613211,-87.84166444286704,0.0035095345,0.35095346,,-86.031624,-59.33766,15900,-142.6442
True,0.06369289,0.8527528,17.090963,8.947495,0.009684653,0.6849558,0.006849557,11756.837,6.3692894,-76.97744,[-0.631  1.169 -0.775],-94.73957,100,-90.15649,11.176312,2883386,127.25,160,47.336327,3967.0563745498657,-1,0.64999235,0.9684653,33.34289,77.41228,0.8527528,-90.15648216620087,3.458276e-05,0.0034582762,,-61.655704,-60.080536,16000,-137.49281
True,0.07060174,0.8683893,19.275074,6.7321362,0.009481366,0.50386786,0.005038678,15602.497,7.060174,-68.482956,[-0.733  1.216 -0.769],-95.416695,100,-89.366135,14.854126,2895990,126.04,161,92.151054,3985.035133600235,-1,0.54379046,0.9481366,22.022266,123.65356,0.8683893,-89.36613094955683,5.7716893e-06,0.00057716895,,-45.16341,-57.863625,16100,-181.51718
True,0.056860406,0.86066103,19.457144,11.290296,0.0107585145,0.64542466,0.0064542466,18908.975,5.686041,-66.44824,[-0.736  1.233 -0.875],-89.433815,100,-84.16384,8.857164,2907935,119.45,162,73.935555,4003.8324239254,-1,0.5352876,1.0758514,26.465384,107.94495,0.86066103,-84.16384110450744,9.731713e-05,0.009731714,,-50.76426,-50.154446,16200,-158.0994
True,0.07073129,0.859326,15.348841,6.319266,0.00907714,0.42391944,0.0042391946,5355.003,7.073129,-50.44671,[-0.584  1.206 -0.884],-88.99565,100,-84.865105,15.824623,2919950,120.15,163,39.051075,4025.421322107315,-1,0.44919914,0.90771407,17.90537,64.89015,0.859326,-84.86511069148779,8.800713e-06,0.00088007125,,-34.015354,-59.02603,16300,-123.91618
True,0.09333754,0.8655849,20.971804,14.177313,0.013911568,0.728912,0.00728912,25979.154,9.333755,-73.675156,[-0.449  1.192 -0.97 ],-91.41621,100,-86.215324,7.053523,2932158,122.08,164,69.8112,4042.2648022174835,-1,0.3641942,1.3911568,21.540022,106.48871,0.8655849,-86.21531953379512,3.8181315e-05,0.0038181315,,-59.862408,-49.537815,16400,-156.02652
True,0.07473358,0.86450744,20.451311,14.45829,0.010578318,0.78043586,0.0078043593,24494.596,7.473358,-77.361755,[-0.42   1.174 -1.055],-91.88532,100,-86.54756,6.916447,2944370,122.12,165,73.585335,4061.403035879135,-1,0.44189525,1.0578319,35.245895,110.69449,0.86450744,-86.5475588169694,0.00035176615,0.035176616,,-63.323895,-49.4384,16500,-160.13289
True,0.056005497,0.8614053,19.175148,8.075346,0.008925879,0.5546603,0.0055466034,11348.737,5.6005497,-60.717556,[-0.423  1.167 -0.977],-88.72194,100,-83.77434,12.38337,2956288,119.18,166,64.653625,4080.5259375572205,-1,0.40836492,0.89258796,27.85756,98.11833,0.8614053,-83.77433938190342,1.2164381e-05,0.0012164381,,-43.30695,-50.30963,16600,-148.42796
True,0.04157227,0.86335576,20.948694,20.216158,0.007350045,0.6607353,0.006607353,25600.24,4.157227,-69.863014,[-0.435  1.209 -1.011],-89.65675,100,-83.04662,4.9465384,2968113,118.25,167,115.25763,4102.907049417496,-1,0.44659212,0.7350044,44.69389,147.55826,0.86335576,-83.04661936581135,0.00046698583,0.046698585,,-55.161522,-50.74598,16700,-198.30424
True,0.04623182,0.8632963,20.550062,8.303764,0.010443066,0.62477297,0.0062477305,16041.192,4.6231823,-69.5797,[-0.491  1.187 -0.972],-92.784966,100,-87.62691,12.04273,2980489,123.76,168,67.11475,4118.498247385025,-1,0.36511505,1.0443066,26.35807,95.558014,0.8632963,-87.62690926790238,4.019312e-05,0.004019312,,-51.679886,-59.183655,16800,-154.74167
True,0.053048447,0.8596566,21.028055,16.98314,0.010796687,0.6480822,0.006480822,34780.246,5.304845,-68.37417,[-0.511  1.158 -1.054],-95.40699,100,-88.81458,5.888192,2993032,125.43,169,108.95793,4138.3496198654175,-1,0.2967843,1.0796686,26.48747,139.03677,0.8596566,-88.81457243338227,3.1670435e-05,0.0031670437,,-52.377274,-58.735737,16900,-197.7725
True,0.026435742,0.86483526,21.362984,9.934439,0.005951968,0.5172496,0.0051724953,14914.621,2.6435742,-65.24874,[-0.425  1.16  -1.122],-91.33927,100,-84.74389,10.065994,3004993,119.61,170,113.11791,4157.016739368439,-1,0.2902078,0.5951968,43.0274,138.63913,0.86483526,-84.74388533845544,9.483672e-05,0.009483673,,-44.32357,-59.222664,17000,-197.8618
True,0.03857093,0.8654653,20.533024,8.893662,0.004979719,0.37713006,0.0037713004,6727.084,3.857093,-50.70215,[-0.457  1.125 -1.129],-89.91458,100,-84.10837,11.243961,3016905,119.12,171,90.07838,4175.797708749771,-1,0.2865598,0.4979719,36.4495,114.8608,0.8654653,-84.108365444839,2.397568e-05,0.002397568,,-31.232708,-59.325935,17100,-174.18674
True,0.04911946,0.8627293,21.609575,8.79708,0.008279913,0.6559565,0.006559565,18366.291,4.9119463,-78.99713,[-0.456  1.088 -1.132],-96.40873,100,-90.56879,11.367409,3029661,127.56,172,84.629486,4195.511381387711,-1,0.32422164,0.8279913,38.560688,115.39828,0.8627293,-90.56878996551036,0.00012675606,0.012675607,,-59.307423,-59.799995,17200,-175.19827
True,0.039032124,0.86436975,19.34419,5.132223,0.0063650263,0.43878582,0.004387858,6155.838,3.9032125,-60.393227,[-0.447  1.056 -1.095],-94.759926,100,-89.83091,19.484734,3042374,127.13,173,58.039566,4210.1023025512695,-1,0.28123367,0.6365026,32.214005,87.00243,0.86436975,-89.8309039773047,4.854568e-05,0.0048545683,,-38.635807,-60.868034,17300,-147.87047
True,0.07100814,0.8615855,19.93764,6.9361734,0.009549155,0.5082619,0.0050826184,11208.902,7.1008143,-63.267857,[-0.426  1.094 -1.138],-95.17053,100,-90.071144,14.4171715,3055061,126.87,174,62.910755,4224.89032459259,-1,0.2291857,0.9549155,22.075846,93.12846,0.8615855,-90.07114346265793,6.095648e-06,0.0006095648,,-43.90547,-59.85344,17400,-152.9819
True,0.027005225,0.8687284,23.527952,78.01817,0.0055167302,0.94735914,0.009473591,34371.03,2.7005227,-91.04952,[-0.293  1.083 -1.19 ],-95.04853,100,-88.92417,1.2817526,3067594,125.33,175,94.80678,4243.46991443634,-1,0.21313475,0.55167305,74.676735,124.3197,0.8687284,-88.92416438221932,0.0015372187,0.15372187,,-84.11585,-59.41124,17500,-183.73094
True,0.06971982,0.8618419,32.740524,17.34522,0.010729163,0.70760953,0.0070760953,53820.51,6.971982,-83.60909,[-0.31   1.075 -1.206],-103.147385,100,-95.3981,5.765277,3080913,133.19,176,137.0802,4263.624922513962,-1,0.2164768,1.0729163,30.311956,172.80801,0.8618419,-95.3981067031622,0.00035124965,0.035124965,,-65.00231,-59.670296,17600,-232.4783
True,0.072389744,0.8669983,24.662529,12.667486,0.010218943,0.71715814,0.0071715806,20496.44,7.2389746,-78.94578,[-0.322  1.104 -1.202],-96.72027,100,-91.25415,7.894226,3093774,128.61,177,72.72912,4278.984527587891,-1,0.28603035,1.0218941,32.998924,113.49941,0.8669983,-91.25415444493294,0.00025727585,0.025727585,,-63.587833,-50.483864,17700,-163.98328
True,0.03785623,0.86462665,21.59636,7.758658,0.0065847477,0.5224966,0.0052249664,8820.46,3.785623,-64.221275,[-0.379  1.106 -1.133],-94.668594,100,-89.55905,12.888827,3106348,125.74,178,63.72717,4298.144634962082,-1,0.3329617,0.6584748,38.636547,93.4964,0.86462665,-89.55905712679028,0.00013620857,0.013620857,,-45.877506,-59.789825,17800,-153.28622
True,0.094035916,0.8631093,19.945927,24.888697,0.012588585,0.80262,0.0080262,23117.309,9.403592,-77.284874,[-0.34   1.076 -1.086],-96.12424,100,-91.1083,4.017888,3119288,129.4,179,59.36951,4318.199905872345,-1,0.2560843,1.2588584,28.901794,91.11244,0.8631093,-91.10829966276884,5.630627e-05,0.0056306273,,-67.23061,-59.365376,17900,-150.47781
True,0.04835347,0.8597522,23.400322,8.801431,0.007294326,0.5287964,0.005287963,12171.68,4.835347,-66.48827,[-0.356  1.077 -1.163],-96.067665,100,-90.43044,11.36179,3131993,127.05,180,78.68644,4337.232994556427,-1,0.2821011,0.7294326,34.44948,119.14352,0.8597522,-90.43044249922038,0.00012643963,0.012643963,,-47.48672,-49.973366,18000,-169.11688
True,0.06539807,0.8631715,21.606247,20.08282,0.008367224,0.62359226,0.0062359227,22415.45,6.539807,-69.098625,[-0.291  1.104 -1.137],-96.62103,100,-90.1915,4.97938,3144689,126.96,181,102.69471,4359.101944208145,-1,0.21809277,0.8367224,35.709595,143.32082,0.8631715,-90.19149173140526,0.00015830048,0.015830047,,-54.75141,-49.56538,18100,-192.8862
True,0.07317435,0.8682165,25.625893,8.713864,0.009513429,0.5405873,0.005405873,21711.322,7.3174353,-68.508095,[-0.217  1.108 -1.201],-97.690636,100,-91.26471,11.475965,3157461,127.72,182,101.51285,4374.391082525253,-1,0.15986593,0.951343,24.408047,133.06865,0.8682165,-91.26471207946538,2.8246184e-05,0.0028246185,,-46.73953,-59.708908,18200,-192.77756
True,0.084350385,0.86953586,24.147036,13.236733,0.012042176,0.7265489,0.007265489,43168.477,8.435039,-73.749084,[-0.239  1.139 -1.259],-91.21958,100,-84.81557,7.5547338,3169480,120.19,183,107.30515,4390.290341615677,-1,0.067932196,1.2042177,26.687042,142.29115,0.86953586,-84.81556285530328,1.9020717e-05,0.0019020719,,-56.14706,-49.829556,18300,-192.12071
True,0.046439536,0.861604,21.130375,11.8821945,0.007876344,0.6351289,0.0063512893,23260.3,4.643954,-69.86176,[-0.212  1.132 -1.351],-92.05399,100,-85.79241,8.415954,3181588,121.08,184,102.05486,4405.625905990601,-1,0.12018082,0.7876344,39.402794,139.21222,0.861604,-85.79241603225469,0.00012670965,0.012670966,,-51.696762,-48.635067,18400,-187.84729
True,0.054380454,0.86927915,21.563196,8.436364,0.007538575,0.57357645,0.005735765,14144.26,5.4380455,-70.566444,[-0.167  1.112 -1.299],-91.89211,100,-86.09173,11.853447,3193780,121.92,185,87.91972,4425.471311569214,-1,0.14159396,0.75385755,36.664795,124.00567,0.86927915,-86.09173453882336,6.31519e-05,0.0063151903,,-50.596405,-50.00579,18500,-174.01146
True,0.028271899,0.86098135,20.252588,6.9345713,0.00618307,0.57856584,0.005785659,10070.516,2.82719,-70.06032,[-0.153  1.082 -1.277],-94.776306,100,-89.612724,14.420502,3206414,126.34,186,65.29438,4444.394071102142,-1,0.19654332,0.61830705,46.683243,94.34109,0.86098135,-89.61272814959288,0.0001043208,0.01043208,,-50.452007,-60.566017,18600,-154.9071
True,0.07943287,0.85663,22.740759,10.1912985,0.013486047,0.82352084,0.008235209,29492.139,7.943287,-82.0694,[-0.216  1.064 -1.222],-92.906555,100,-87.79392,9.812292,3218755,123.41,187,65.584785,4457.4483914375305,-1,0.21335918,1.3486048,27.160912,102.764084,0.85663,-87.79393501833081,6.5125336e-05,0.006512534,,-66.05431,-50.61464,18700,-153.37872
True,0.07677679,0.86472607,23.180923,7.176052,0.012604406,0.6917338,0.0069173384,20719.979,7.6776786,-87.749054,[-0.205  1.096 -1.206],-95.72811,100,-90.06985,13.935239,3231414,126.59,188,79.678215,4470.791847705841,-1,0.18059298,1.2604405,23.14697,118.69749,0.86472607,-90.0698447728157,6.097122e-05,0.006097122,,-66.62677,-51.050575,18800,-169.74806
True,0.08191962,0.85860205,20.345308,6.890919,0.010529847,0.632956,0.00632956,16896.559,8.191962,-74.96624,[-0.202  1.061 -1.238],-92.795425,100,-87.24487,14.511852,3243709,122.95,189,79.27172,4483.885740041733,-1,0.13125612,1.0529848,26.54237,116.564575,0.85860205,-87.24487639531493,6.7294345e-06,0.0006729435,,-53.821728,-49.952026,18900,-166.5166
True,0.050342366,0.865824,22.87684,9.429128,0.00982062,0.70911986,0.0070911986,23364.545,5.034237,-83.59085,[-0.224  1.029 -1.288],-96.52621,100,-90.61589,10.605434,3256476,127.67,190,86.69353,4497.757300376892,-1,0.15931506,0.982062,34.270576,117.378555,0.865824,-90.61588823691011,0.00012437487,0.012437488,,-64.34333,-59.93086,19000,-177.30942
True,0.057403546,0.8622063,24.662525,10.487037,0.010378279,0.8088694,0.008088694,34143.234,5.7403545,-92.33348,[-0.251  1.003 -1.26 ],-101.414795,100,-95.21882,9.535583,3269834,133.58,191,90.66109,4514.042029619217,-1,0.17354538,1.037828,37.78942,126.000275,0.8622063,-95.21880969926715,6.9702146e-05,0.0069702147,,-73.20041,-59.87961,19100,-185.87988
True,0.08599605,0.86368906,23.292654,10.184667,0.011728197,0.7217491,0.007217492,20467.059,8.599605,-84.66287,[-0.241  1.032 -1.245],-99.472145,100,-94.1865,9.818682,3283100,132.66,192,64.382576,4529.16339468956,-1,0.19059254,1.1728196,27.468576,98.47065,0.86368906,-94.18650200203061,3.311916e-05,0.0033119158,,-68.10045,-60.098427,19200,-158.56908
True,0.046979614,0.85910094,24.337948,13.180286,0.008586374,0.73785967,0.007378596,30705.39,4.6979613,-87.078186,[-0.248  1.003 -1.228],-101.59171,100,-94.87782,7.5870886,3296436,133.36,193,106.53931,4550.924596309662,-1,0.2505599,0.8586374,42.477882,140.0286,0.85910094,-94.87781404718757,5.8311845e-05,0.005831185,,-68.58496,-61.388535,19300,-201.41713
True,0.0450208,0.8620358,19.556406,7.065836,0.0070861992,0.56288606,0.005628861,9545.854,4.50208,-71.16699,[-0.244  1.021 -1.168],-100.04263,100,-95.04789,14.152607,3309870,134.34,194,54.794518,4568.589466333389,-1,0.324955,0.70862,38.68709,90.32655,0.8620358,-95.04789073064923,0.00021525833,0.021525834,,-52.376778,-59.515854,19400,-149.8424
True,0.045027584,0.8615015,26.013014,5.984019,0.008343389,0.5551242,0.0055512423,17293.139,4.5027585,-77.2809,[-0.231  1.039 -1.094],-103.69801,100,-97.42125,16.711178,3323489,136.19,195,90.88197,4588.110935926437,-1,0.22267285,0.8343389,30.68483,127.82026,0.8615015,-97.42124531507493,2.111326e-06,0.0002111326,,-51.621883,-60.482964,19500,-188.30322
True,0.056537747,0.85975313,21.87697,32.8402,0.010146557,0.8624335,0.008624334,24582.945,5.6537747,-85.72797,[-0.193  1.046 -1.196],-96.488045,100,-91.2565,3.0450487,3336342,128.53,196,65.68976,4605.07333779335,-1,0.17783426,1.0146557,41.943504,96.27423,0.85975313,-91.25650627970695,0.00013129892,0.013129892,,-76.59889,-60.672024,19600,-156.94626
True,0.03849233,0.8592955,23.86286,5.2122173,0.009009449,0.56706876,0.0056706876,13288.516,3.8492332,-74.71289,[-0.173  1.063 -1.241],-96.43368,100,-91.02519,19.185692,3349176,128.34,197,71.22952,4624.769550323486,-1,0.12602183,0.9009449,28.375177,112.02458,0.8592955,-91.02518810898066,1.9068858e-06,0.00019068859,,-51.022907,-50.230133,19700,-162.25471
True,0.028374199,0.8612464,22.810406,84.36528,0.0045902403,0.947874,0.009478739,34109.35,2.83742,-97.12195,[-0.142  1.03  -1.293],-101.47182,100,-95.21487,1.1853217,3362541,133.65,198,92.49361,4645.969970226288,-1,0.100373045,0.45902407,81.00352,127.18189,0.8612464,-95.2148679278791,0.0021244856,0.21244857,,-90.30985,-60.526573,19800,-187.70847
True,0.08442928,0.8643581,24.491055,17.136717,0.013916071,0.83545333,0.008354533,45455.773,8.442928,-90.925545,[-0.139  1.03  -1.319],-100.6073,100,-94.530266,5.8354235,3375861,133.2,199,87.78055,4662.185133934021,-1,0.049358267,1.391607,26.493385,122.63459,0.8643581,-94.5302695928514,5.5364035e-05,0.0055364035,,-76.2455,-59.67623,19900,-182.31082
True,0.026286095,0.8567615,25.485188,7.88924,0.006573791,0.53445876,0.0053445874,18299.738,2.6286097,-71.16964,[-0.11   1.049 -1.37 ],-98.159645,100,-91.40884,12.675492,3388716,128.55,200,111.115456,4678.693060159683,-1,0.025203755,0.6573791,39.795036,141.65353,0.8567615,-91.40883797392249,2.2139879e-05,0.002213988,,-47.134964,-60.87075,20000,-202.52429
True,0.07878154,0.85691494,27.424065,9.948531,0.01140159,0.70627975,0.0070627974,32028.215,7.878154,-80.058,[-0.179  1.076 -1.394],-99.027306,100,-92.94224,10.051735,3401735,130.19,201,89.60964,4693.888223648071,-1,0.03012863,1.140159,27.731422,122.08083,0.85691494,-92.942244271487,3.4432007e-05,0.0034432006,,-60.765633,-60.471046,20100,-182.55188
True,0.050240196,0.867254,21.25056,62.714813,0.007294765,0.91465414,0.009146541,30558.518,5.0240197,-88.712166,[-0.18   1.103 -1.389],-95.81126,100,-89.92628,1.5945196,3414377,126.42,202,86.62287,4709.257886171341,-1,0.066025674,0.7294765,61.121857,116.668945,0.867254,-89.92628175124526,0.0018881756,0.18881756,,-81.28096,-59.88022,20200,-176.54916
True,0.048317757,0.86674136,24.11649,10.683365,0.008191751,0.60203624,0.006020363,19111.133,4.8317757,-74.6024,[-0.163  1.107 -1.353],-95.72867,100,-89.38008,9.360347,3426991,126.14,203,101.07784,4725.048327445984,-1,0.030862808,0.8191752,35.070065,139.9709,0.86674136,-89.38008093580603,1.41302935e-05,0.0014130294,,-55.17907,-50.487015,20300,-190.45792
True,0.054353837,0.85878557,19.027397,10.1613455,0.009079728,0.6653094,0.0066530937,12338.66,5.435384,-72.982574,[-0.18   1.08  -1.388],-89.092155,100,-84.18095,9.841216,3439013,120.22,204,63.155636,4739.829772949219,-1,0.102590136,0.9079728,34.934387,96.9877,0.85878557,-84.18094307392836,0.00018769769,0.018769769,,-57.57573,-50.348877,20400,-147.33658
