Bound,ReturnStepMaxmin,EpRewMean,StdIW,EmpiricalD2,MaxIWNorm,EpThisIter,TimeElapsed,MinIW,MeanIWNorm,MeanIW,Iteration,OptimizationReturnMean,Weights,MeanEntropy,StdIWNorm,EpLenMean,InitialReturnStd,MaxIW,OptimizationReturnMax,InitialReturnMin,TimestepsSoFar,InitialReturnMax,J_sample_variance,ESSRenyi,VarianceInit,InitialBound,ReturnStepMax,EpisodesSoFar,InitialReturnMean,ESSClassic,OptimizationReturnMin,ReturnMeanIW,LearnableVariance,MinIWNorm
-111.07504,0.86391735,-118.58706512853503,0.70860964,6.1003137,0.040898245,100,2944.522184610367,0.0031005864,0.0065148603,0.65148616,140,298.2522,[-0.22   0.845 -2.041],-0.6188966,0.0070860963,163.26,60.561943,4.0898247,355.87772,-416.83923,3456454,-60.961517,124717.21,16.3926,-1,-132.4817,0.86391735,14000,-118.58707,45.807438,,-76.75693,True,3.1005864e-05
-108.32492,0.86199373,-118.0074734556675,0.7942996,3.8059587,0.051984787,100,2958.457590341568,0.018876366,0.0070330175,0.70330167,141,298.2259,[-0.225  0.857 -2.038],-0.6291748,0.007942996,162.16,62.173424,5.1984787,355.5355,-416.23337,3472670,-60.697876,153525.77,26.274588,-1,-131.88193,0.86199373,14100,-118.00748,43.946106,,-81.25745,True,0.00018876366
-111.1919,0.8568692,-116.36079992294312,0.90310043,5.0057693,0.054346528,100,2974.2833223342896,0.0076750387,0.007641801,0.7641801,142,297.52908,[-0.194  0.862 -2.048],-0.6190474,0.009031004,159.29,67.07443,5.434653,352.5698,-413.8899,3488599,-61.320107,192170.22,19.97695,-1,-130.15714,0.8568692,14200,-116.3608,41.725292,,-80.32458,True,7.675039e-05
-108.90337,0.8671981,-109.73392902806401,0.86596537,3.114445,0.051511697,100,2986.5273513793945,0.0743764,0.0080650225,0.8065023,143,306.54257,[-0.194  0.874 -2.038],-0.58797413,0.008659654,150.55,63.667984,5.15117,355.9486,-416.27652,3503654,-60.3279,198696.44,32.108448,-1,-123.60982,0.8671981,14300,-109.733925,46.449074,,-84.415504,True,0.0007437639
-121.588295,0.8589026,-110.42495735511184,0.29870275,1.1019684,0.017943831,100,3000.4141325950623,0.43778473,0.009744345,0.9744345,144,304.6668,[-0.223  0.871 -2.007],-0.5740362,0.0029870274,152.04,55.238514,1.7943832,354.04584,-415.09177,3518858,-61.045937,177411.75,90.746704,-1,-124.26135,0.8589026,14400,-110.42496,91.41048,,-107.06358,True,0.004377847
-109.96542,0.8626237,-120.41324317008257,0.67441034,6.2896605,0.029493308,100,3014.5589487552643,0.015851485,0.0063660247,0.63660246,145,296.33527,[-0.229  0.873 -1.993],-0.58081037,0.0067441035,164.46,69.62683,2.9493308,355.63632,-416.7485,3535304,-61.11219,117993.04,15.89911,-1,-134.30487,0.8626237,14500,-120.41324,47.118526,,-75.126366,True,0.00015851484
-119.81316,0.86188614,-111.76511050835252,0.5607513,1.3105572,0.033929594,100,3029.0198493003845,0.19140851,0.009402343,0.94023436,146,304.92743,[-0.217  0.859 -2.   ],-0.59049267,0.0056075137,154.4,54.077507,3.3929596,346.28302,-416.69254,3550744,-70.40951,187673.02,76.30342,-1,-125.65486,0.86188614,14600,-111.765114,73.763336,,-103.91224,True,0.0019140851
-101.00192,0.8610156,-109.34138172328473,0.85517424,7.6126165,0.046388533,100,3042.1245510578156,0.008154382,0.0066990796,0.6699078,147,216.29106,[-0.211  0.855 -2.009],-0.59439915,0.008551742,151.23,42.288708,4.6388535,254.45029,-325.63245,3565867,-71.18217,88611.516,13.136088,-1,-120.19579,0.8610156,14700,-109.34138,38.028694,,-71.053535,True,8.154382e-05
-86.11026,0.86081266,-115.05628087595105,0.72164965,4.11849,0.038979862,100,3054.693588733673,0.009122887,0.0059477743,0.5947774,148,293.84036,[-0.198  0.867 -2.013],-0.6499023,0.0072164964,157.57,64.16893,3.8979862,348.14703,-408.89664,3581624,-60.749603,111812.9,24.280743,-1,-128.68617,0.86081266,14800,-115.05628,40.451073,,-58.44968,True,9.122887e-05
-116.94989,0.86442125,-118.96008005082608,0.8922342,3.127809,0.06610582,100,3070.326244831085,0.07337289,0.008272942,0.8272943,149,297.8627,[-0.206  0.861 -2.069],-0.6308352,0.008922341,162.37,63.740265,6.6105824,356.04288,-416.82278,3597861,-60.779903,202180.92,31.971262,-1,-132.85417,0.86442125,14900,-118.96007,46.228764,,-92.377335,True,0.0007337289
-122.605675,0.86415714,-130.66561048835516,1.3030834,6.140603,0.11310558,100,3085.9308185577393,0.009617245,0.0075582825,0.7558283,150,285.7635,[-0.205  0.852 -2.05 ],-0.645142,0.013030834,176.48,77.15669,11.310558,355.77863,-416.42908,3615509,-60.650444,301482.53,16.285046,-1,-144.54657,0.86415714,15000,-130.66562,25.174095,,-88.2083,True,9.617244e-05
-123.60199,0.8562911,-125.15543474256992,1.0454384,4.881724,0.09051207,100,3101.398766517639,0.047623552,0.007884886,0.7884887,151,286.73184,[-0.194  0.864 -2.064],-0.6113042,0.010454384,170.08,77.72672,9.051207,350.26172,-411.8873,3632517,-61.62558,214292.64,20.484568,-1,-138.88501,0.8562911,15100,-125.15544,36.258842,,-93.267006,True,0.00047623552
-122.08181,0.8598342,-123.74472660139203,0.7941922,3.2921047,0.042409457,100,3114.7281024456024,0.033863436,0.008580199,0.85802007,152,292.97144,[-0.208  0.856 -2.03 ],-0.5640941,0.007941921,168.68,69.626305,4.240946,354.65512,-416.71616,3649385,-62.061043,193294.53,30.375704,-1,-137.63525,0.8598342,15200,-123.74472,53.85743,,-96.87859,True,0.00033863436
-115.31416,0.8594749,-119.40084536880255,0.60682607,1.6683077,0.039828315,100,3128.221361398697,0.06909832,0.008509277,0.85092765,153,297.2755,[-0.22   0.859 -1.983],-0.53965116,0.0060682604,163.56,59.106575,3.9828317,355.8504,-416.67633,3665741,-60.825928,166498.88,59.940983,-1,-133.29005,0.8594749,15300,-119.40085,66.28833,,-97.37444,True,0.0006909832
-105.0842,0.8687747,-118.00981694146991,0.6448433,4.919132,0.03342473,100,3141.961660861969,0.029448617,0.0061271023,0.61271036,154,298.036,[-0.209  0.863 -1.959],-0.5308608,0.006448432,162.26,59.715816,3.3424733,354.49023,-416.0458,3681967,-61.555588,105717.04,20.328789,-1,-131.878,0.8687747,15400,-118.00981,47.446476,,-74.32577,True,0.00029448618
-102.44108,0.8663109,-114.76981056392192,1.0695987,4.0710454,0.075723015,100,3157.2717871665955,0.012588712,0.0075640576,0.7564058,155,258.23648,[-0.205  0.876 -1.95 ],-0.5464788,0.010695986,157.15,63.120148,7.5723014,312.53177,-373.0063,3697682,-60.474518,171706.42,24.563715,-1,-127.203354,0.8663109,15500,-114.76981,33.338345,,-77.354126,True,0.00012588712
-108.873825,0.8588834,-114.72998983904719,0.78664464,3.371494,0.051154137,100,3171.5237562656403,0.01782946,0.007886143,0.7886143,156,301.06042,[-0.174  0.883 -1.965],-0.4984818,0.007866447,157.67,64.244835,5.1154137,355.34552,-415.7904,3713449,-60.44487,173532.55,29.66044,-1,-128.58966,0.8588834,15600,-114.72999,50.125027,,-83.42519,True,0.00017829459
-109.1797,0.85875106,-108.67331733673811,0.8110053,4.683746,0.055107884,100,3184.5880105495453,0.03174807,0.007564344,0.7564344,157,305.32352,[-0.194  0.883 -1.917],-0.49401906,0.008110054,150.49,49.29746,5.5107884,353.83334,-413.99683,3728498,-60.163475,170026.53,21.350433,-1,-122.47321,0.85875106,15700,-108.67332,46.522682,,-79.31402,True,0.0003174807
-87.45133,0.85936165,-105.78231292277574,0.8683248,6.3803816,0.050110724,100,3198.195131778717,0.0031478985,0.005877829,0.587783,158,211.85916,[-0.205  0.896 -1.913],-0.5661294,0.0086832475,147.24,38.587513,5.0110726,257.12955,-317.64148,3743222,-60.51192,70051.93,15.673044,-1,-116.37037,0.85936165,15800,-105.78232,31.423021,,-60.706535,True,3.1478983e-05
-124.97151,0.8653486,-112.89552382439375,0.67814404,1.7593633,0.040953718,100,3213.331502199173,0.13290198,0.009109864,0.91098624,159,303.9127,[-0.225  0.892 -1.985],-0.5690224,0.006781441,155.1,60.83852,4.0953717,356.2821,-416.80823,3758732,-60.526123,191117.36,56.838745,-1,-126.78914,0.8653486,15900,-112.89553,64.344215,,-106.54289,True,0.0013290198
-98.77958,0.86325973,-104.0247056786716,0.7527702,2.3068964,0.055009063,100,3227.1563625335693,0.027935587,0.007715251,0.7715252,160,299.0426,[-0.229  0.885 -1.988],-0.58472484,0.007527701,145.13,46.03948,5.5009065,341.952,-403.0673,3773245,-61.115303,158695.23,43.34828,-1,-117.46027,0.86325973,16000,-104.024704,51.230217,,-78.37299,True,0.00027935585
-89.13497,0.8592101,-103.7476080775261,0.77379304,4.894162,0.04098234,100,3241.552344083786,0.04718051,0.006941791,0.69417906,161,198.76337,[-0.198  0.887 -2.004],-0.57561594,0.0077379304,143.89,42.29441,4.098234,241.56522,-302.51096,3787634,-60.945732,73257.25,20.432507,-1,-113.83131,0.8592101,16100,-103.747604,44.592506,,-66.82706,True,0.0004718051
-103.80243,0.863745,-111.10228644669056,0.7717243,6.477561,0.037177272,100,3255.6278851032257,0.0042454666,0.0070866,0.70865995,162,305.5824,[-0.165  0.895 -1.995],-0.6116719,0.0077172425,152.87,60.964787,3.7177272,355.62054,-416.68466,3802921,-61.064117,153312.67,15.437909,-1,-124.99177,0.863745,16200,-111.10229,45.747715,,-68.45222,True,4.2454663e-05
-102.31824,0.85782444,-118.31908380925655,0.8396135,6.0579023,0.054924317,100,3271.4386558532715,0.003114815,0.0066925054,0.66925055,163,280.83417,[-0.136  0.903 -2.031],-0.6365647,0.008396136,162.31,62.43576,5.4924316,338.5333,-399.15326,3819152,-60.619976,144215.88,16.507364,-1,-131.62419,0.85782444,16300,-118.31909,38.851322,,-69.570625,True,3.114815e-05
-101.57432,0.86581254,-115.61091088652611,0.9176524,5.671626,0.05656649,100,3285.5350410938263,0.020989813,0.0067764907,0.6776491,164,290.20642,[-0.175  0.898 -2.056],-0.6780936,0.009176524,158.24,64.854645,5.656649,344.8803,-405.81732,3834976,-60.937016,163085.16,17.631628,-1,-129.13815,0.86581254,16400,-115.610916,35.288578,,-69.35895,True,0.00020989812
-111.73768,0.85720503,-105.85021159052849,0.69597065,1.6612588,0.036194943,100,3300.1261019706726,0.18437058,0.008846318,0.8846319,165,310.89832,[-0.174  0.909 -2.097],-0.6641564,0.006959707,146.76,52.723194,3.6194942,356.20386,-416.74854,3849652,-60.544685,188415.81,60.195316,-1,-119.74182,0.85720503,16500,-105.85021,61.768375,,-93.832794,True,0.0018437058
-119.2687,0.8534273,-115.38321303784848,0.7436064,1.9471914,0.053466853,100,3314.787441253662,0.108802505,0.009279121,0.9279121,166,301.43585,[-0.189  0.905 -2.083],-0.65349615,0.0074360636,156.79,77.43479,5.3466854,356.76642,-416.81906,3865331,-60.052643,217860.44,51.35602,-1,-129.27718,0.8534273,16600,-115.38321,60.8938,,-99.880806,True,0.001088025
-116.36289,0.8606951,-115.5920025241375,0.62999064,1.6188333,0.036062155,100,3329.4312167167664,0.24320245,0.008873937,0.8873937,167,293.7536,[-0.162  0.906 -2.072],-0.6406019,0.006299907,158.44,60.52343,3.6062157,349.37274,-409.3456,3881175,-59.97286,172838.88,61.772884,-1,-129.23685,0.8606951,16700,-115.592,66.489105,,-99.00208,True,0.0024320243
-111.91077,0.8588697,-111.2623798623681,0.5955952,1.9531834,0.032341786,100,3344.1933085918427,0.118282005,0.008621466,0.86214674,168,301.34534,[-0.153  0.9   -2.06 ],-0.610872,0.0059559518,153.12,65.019844,3.2341785,351.46957,-412.60773,3896487,-61.138157,165456.6,51.198467,-1,-125.01597,0.8588697,16800,-111.26238,67.69365,,-92.689255,True,0.0011828201
-103.51701,0.86229473,-106.98902456551791,0.9713101,2.726219,0.06257462,100,3358.8870623111725,0.04839723,0.008466109,0.8466108,169,246.08008,[-0.15   0.895 -2.03 ],-0.5887825,0.009713101,148.39,53.484413,6.2574615,292.1419,-353.0691,3911326,-60.9272,156750.84,36.68084,-1,-118.75798,0.86229473,16900,-106.98902,43.172684,,-84.08495,True,0.0004839723
-91.923676,0.8583543,-110.40936736777425,0.5320845,3.958471,0.02572204,100,3371.8743963241577,0.025270892,0.005880058,0.5880058,170,306.46866,[-0.178  0.9   -2.008],-0.6148662,0.005320845,151.74,52.308437,2.572204,356.4581,-416.87802,3926500,-60.41992,90542.09,25.26228,-1,-124.305305,0.8583543,17000,-110.40936,54.980156,,-64.27646,True,0.0002527089
-105.801895,0.8689154,-108.38399281173945,0.93254167,2.4798696,0.057576865,100,3385.100791454315,0.061266918,0.008398786,0.83987856,171,295.52655,[-0.219  0.904 -2.034],-0.607459,0.009325416,149.56,56.204098,5.7576866,343.3217,-403.91055,3941456,-60.588867,211029.73,40.3247,-1,-121.84768,0.8689154,17100,-108.383995,44.786194,,-84.599815,True,0.00061266916
-121.87898,0.8615427,-124.78165603280067,0.6462421,2.1459217,0.033497144,100,3399.424093723297,0.096505314,0.008175434,0.8175434,172,291.99796,[-0.247  0.899 -2.026],-0.59798366,0.0064624213,169.62,74.23175,3.3497143,356.48782,-416.77963,3958418,-60.291817,157977.9,46.60002,-1,-138.67432,0.8615427,17200,-124.78165,61.54452,,-101.52768,True,0.0009650531
-92.87991,0.85662645,-110.4902448105812,0.72557557,5.4951015,0.037979405,100,3411.765044927597,0.014282392,0.0064204447,0.64204454,173,192.57115,[-0.271  0.895 -2.017],-0.5805423,0.0072557554,151.54,52.43374,3.7979405,242.90776,-303.0614,3973572,-60.153645,61089.324,18.198027,-1,-120.592285,0.85662645,17300,-110.49024,43.914936,,-69.199066,True,0.00014282392
-97.03758,0.86010844,-110.1516978904605,0.76180613,5.1499343,0.0422577,100,3426.271806240082,0.0043006917,0.006689744,0.6689743,174,306.2254,[-0.225  0.896 -1.999],-0.5970701,0.0076180613,151.59,55.157722,4.22577,355.69186,-416.3771,3988731,-60.685238,145811.58,19.417723,-1,-124.03093,0.86010844,17400,-110.1517,43.539,,-65.54078,True,4.3006916e-05
-121.01557,0.8657511,-115.31299490645527,1.007093,2.2358754,0.0652013,100,3441.823323726654,0.11469761,0.009087335,0.90873355,175,299.6051,[-0.247  0.908 -2.016],-0.6006536,0.010070929,158.29,60.79339,6.52013,353.5831,-414.9181,4004560,-61.334988,246313.9,44.725212,-1,-129.1436,0.8657511,17500,-115.31299,44.879444,,-100.334885,True,0.0011469761
-109.08007,0.8588209,-111.1488857230544,0.9499322,2.7839892,0.06097796,100,3455.1305327415466,0.03054988,0.0077487286,0.7748729,176,290.6358,[-0.231  0.915 -2.02 ],-0.60607964,0.009499323,153.21,63.49058,6.097796,340.67136,-401.7847,4019881,-61.11333,187135.05,35.91968,-1,-124.5417,0.8588209,17600,-111.14889,39.95397,,-86.73376,True,0.0003054988
-105.61224,0.86618066,-100.65591803699732,0.5653916,1.2173619,0.03829055,100,3467.778906106949,0.26810056,0.009193876,0.9193876,177,227.73067,[-0.197  0.91  -2.025],-0.60886234,0.005653916,140.76,42.880413,3.8290548,267.60504,-328.3866,4033957,-60.78155,110493.89,82.14484,-1,-111.60214,0.86618066,17700,-100.65593,72.55934,,-93.53483,True,0.0026810055
-93.80108,0.8592471,-108.9107996083796,0.72800684,3.167181,0.062358737,100,3482.5242927074432,0.06114708,0.00657293,0.657293,178,307.88962,[-0.211  0.909 -2.028],-0.6075455,0.007280068,149.66,58.987682,6.2358737,356.71384,-416.8004,4048923,-60.08657,136599.25,31.573818,-1,-122.804146,0.8592471,17800,-108.91079,44.908684,,-69.075676,True,0.0006114708
-119.29228,0.8663534,-122.27191699400544,0.83897954,2.349444,0.06540017,100,3497.8096475601196,0.0697458,0.008763216,0.87632173,179,294.1957,[-0.244  0.904 -2.026],-0.5845622,0.008389795,166.44,74.429474,6.5400167,355.6078,-416.46762,4065567,-60.859848,204736.56,42.563263,-1,-136.15416,0.8663534,17900,-122.27191,52.175972,,-98.01371,True,0.000697458
-104.49832,0.86147994,-105.98091631263495,1.0488895,2.9691045,0.057380445,100,3511.629312992096,0.0420281,0.008894718,0.88947195,180,176.059,[-0.239  0.911 -2.003],-0.5946738,0.010488894,147.42,39.32592,5.7380447,220.1037,-282.03992,4080309,-61.93622,102585.75,33.680187,-1,-115.38225,0.86147994,18000,-105.98092,41.83092,,-88.298805,True,0.000420281
-103.578766,0.86171144,-114.43217198595404,0.9379973,5.7219725,0.050942443,100,3524.7733342647552,0.0038714588,0.007651217,0.76512176,181,226.63483,[-0.235  0.901 -2.014],-0.6602175,0.009379972,157.02,53.87664,5.0942445,270.75055,-341.06702,4096011,-70.31648,123658.08,17.47649,-1,-125.80108,0.86171144,18100,-114.432175,39.952995,,-76.38362,True,3.871459e-05
-124.23081,0.8570465,-114.21824168667197,0.60361636,1.4554363,0.033880427,100,3538.6907110214233,0.16404256,0.009437728,0.9437728,182,300.2659,[-0.22   0.895 -2.079],-0.6600039,0.006036164,156.43,64.126976,3.3880427,354.9776,-414.48413,4111654,-59.506535,191747.61,68.70792,-1,-128.03438,0.8570465,18200,-114.21824,70.96929,,-107.56282,True,0.0016404255
-128.61029,0.86256164,-118.13478963583708,0.67770106,1.4969201,0.039609604,100,3554.095376729965,0.1664693,0.009665601,0.9665601,183,298.75528,[-0.208  0.9   -2.079],-0.66223156,0.0067770104,160.99,66.81435,3.9609604,356.0242,-416.89008,4127753,-60.86587,215009.78,66.80383,-1,-132.03113,0.86256164,18300,-118.13479,67.04177,,-111.6083,True,0.001664693
-120.03328,0.85917604,-118.60676373779773,0.5385546,1.4307889,0.030356955,100,3570.100387573242,0.07381648,0.0088777235,0.8877723,184,298.12216,[-0.212  0.894 -2.081],-0.68582976,0.0053855465,161.93,72.54043,3.0356956,356.0958,-416.7289,4143946,-60.63311,168155.56,69.89151,-1,-132.49773,0.85917604,18400,-118.606766,73.09902,,-103.41752,True,0.00073816476
-130.65587,0.8636835,-118.61797073617578,0.43487993,1.2237566,0.032683354,100,3584.205587387085,0.24232695,0.009480235,0.94802344,185,298.19568,[-0.227  0.896 -2.105],-0.69177204,0.0043487996,161.55,68.1488,3.2683356,355.8145,-416.81363,4160101,-60.99913,179034.89,81.7156,-1,-132.51175,0.8636835,18500,-118.61798,82.615486,,-115.28607,True,0.0024232694
-118.65087,0.86029667,-123.38687979564071,0.89155185,3.8121042,0.05424754,100,3597.9325432777405,0.022977445,0.007826389,0.78263885,186,293.40167,[-0.234  0.892 -2.111],-0.69909126,0.008915518,168.3,79.10333,5.424754,346.17053,-416.78857,4176931,-70.61806,190078.48,26.232231,-1,-137.27983,0.86029667,18600,-123.38687,43.522007,,-91.52542,True,0.00022977445
-106.21396,0.8626323,-107.03183878168464,0.87567747,3.534317,0.03825743,100,3608.9215364456177,0.0021348626,0.007890543,0.7890544,187,309.3717,[-0.23   0.882 -2.118],-0.7449339,0.0087567745,148.49,56.534275,3.8257432,355.30917,-416.40353,4191780,-61.09436,189911.98,28.29401,-1,-120.91195,0.8626323,18700,-107.03184,44.810635,,-80.119644,True,2.1348626e-05
-120.07987,0.8610783,-106.84636641934515,0.10252761,1.0091058,0.01402468,100,3621.621407032013,0.7909826,0.009978782,0.9978782,188,310.02792,[-0.209  0.877 -2.164],-0.74245226,0.0010252761,148.24,53.33445,1.402468,356.5852,-416.87427,4206604,-60.289062,178606.7,99.09763,-1,-120.74217,0.8610783,18800,-106.84637,98.95534,,-106.12094,True,0.007909826
-119.32935,0.8625855,-120.20871702671052,1.1617744,3.1208162,0.09288897,100,3635.458067893982,0.026615215,0.0086222235,0.8622223,189,296.73795,[-0.211  0.877 -2.161],-0.78319705,0.011617743,163.49,75.69846,9.2888975,355.62506,-416.94666,4222953,-61.3216,272869.12,32.0429,-1,-134.10693,0.8625855,18900,-120.20871,35.51721,,-94.776985,True,0.00026615214
-127.25606,0.8659954,-128.85152382194997,0.81281734,2.853264,0.04572589,100,3649.731692314148,0.014927299,0.008584833,0.85848325,190,288.12497,[-0.225  0.872 -2.202],-0.7946227,0.008128174,173.76,87.84449,4.572589,355.81976,-416.9765,4240329,-61.156754,202032.67,35.04758,-1,-142.75073,0.8659954,19000,-128.85152,52.730316,,-103.778046,True,0.00014927298
-118.8486,0.8573418,-121.02932731479406,1.0076818,5.637991,0.069402084,100,3666.524622440338,0.0075489464,0.007777488,0.7777489,191,295.7088,[-0.2    0.876 -2.214],-0.8177431,0.010076819,165.0,73.57274,6.9402084,355.66632,-416.73813,4256829,-61.071804,209297.22,17.736814,-1,-134.9206,0.8573418,19100,-121.02933,37.33181,,-85.86453,True,7.5489465e-05
-145.32877,0.8628325,-135.6076874473691,0.54944575,1.270955,0.033936482,100,3683.4915161132812,0.18724081,0.009656452,0.96564513,192,281.02887,[-0.173  0.868 -2.237],-0.81664884,0.005494457,182.08,88.224815,3.3936484,356.00635,-416.63657,4275037,-60.63021,201764.92,78.68099,-1,-149.49557,0.8628325,19200,-135.6077,75.54276,,-129.67203,True,0.0018724081
-128.11469,0.8644422,-133.03971966296433,1.0659983,4.017398,0.07770329,100,3699.309146642685,0.007470532,0.0077253236,0.77253234,193,283.88745,[-0.164  0.87  -2.236],-0.8363217,0.010659983,178.35,95.53466,7.770329,356.1993,-416.92715,4292872,-60.727856,229152.0,24.891735,-1,-146.93727,0.8644422,19300,-133.03973,34.434597,,-100.259155,True,7.470532e-05
-111.17341,0.8596363,-131.0316611200571,0.7507924,4.184269,0.053713474,100,3716.2510919570923,0.024034413,0.006353777,0.6353777,194,285.82556,[-0.151  0.862 -2.255],-0.8082882,0.0075079235,176.27,94.0979,5.3713474,355.43823,-416.8572,4310499,-61.41897,134383.02,23.899038,-1,-144.92688,0.8596363,19400,-131.03166,41.731163,,-82.75002,True,0.00024034412
-114.49354,0.85641277,-114.64227874308824,0.90069836,2.9739401,0.04305004,100,3731.502851486206,0.047109865,0.008884464,0.8884465,195,302.1542,[-0.122  0.863 -2.227],-0.84960485,0.009006984,157.97,63.832825,4.305004,355.94345,-416.79648,4326296,-60.85302,228437.88,33.625423,-1,-128.53549,0.85641277,19500,-114.64229,49.315247,,-90.53452,True,0.00047109864
-122.93194,0.86464155,-120.74517143651843,0.9254445,2.9225433,0.055286083,100,3746.121216773987,0.06205438,0.009084322,0.90843225,196,295.68448,[-0.106  0.867 -2.269],-0.8418159,0.009254445,164.93,70.334816,5.5286083,355.05243,-416.42966,4342789,-61.377235,238601.98,34.216774,-1,-134.62616,0.86464155,19600,-120.74516,49.07242,,-99.20177,True,0.0006205438
-112.48977,0.86452484,-122.33621428966522,0.93202025,6.4990563,0.06032231,100,3761.467940568924,0.012875532,0.006397026,0.6397027,197,294.60712,[-0.115  0.874 -2.261],-0.89361125,0.009320202,165.96,82.86258,6.0322313,355.0782,-416.94333,4359385,-61.865143,162129.27,15.386849,-1,-136.23433,0.86452484,19700,-122.33621,32.02328,,-77.058975,True,0.00012875532
-127.19564,0.8630272,-136.98064735800028,0.9266418,4.833319,0.068405814,100,3777.1337604522705,0.03464303,0.0074015986,0.7401599,198,279.98572,[-0.086  0.87  -2.313],-0.8789663,0.0092664175,183.05,96.56344,6.840582,355.9655,-416.96634,4377690,-61.000824,191432.08,20.689716,-1,-150.8795,0.8630272,19800,-136.98065,38.950306,,-96.63922,True,0.00034643032
-130.13513,0.8592404,-126.48684602499009,0.85322857,3.9047248,0.041532286,100,3793.3960201740265,0.04754706,0.008263129,0.82631296,199,290.39932,[-0.119  0.873 -2.298],-0.8788016,0.008532285,170.72,88.66484,4.1532288,355.26886,-416.88617,4394762,-61.617325,202471.02,25.609999,-1,-140.38306,0.8592404,19900,-126.486855,48.397858,,-102.675705,True,0.0004754706
-138.84328,0.86284626,-128.98783863559365,0.3702114,1.1158048,0.029333575,100,3807.438563346863,0.2756732,0.009881917,0.98819166,200,287.94534,[-0.122  0.865 -2.298],-0.8800061,0.0037021139,172.79,93.324936,2.9333575,356.33835,-416.93317,4412041,-60.59481,195173.73,89.621414,-1,-142.8856,0.86284626,20000,-128.98784,87.69225,,-124.162834,True,0.002756732
-96.31786,0.86522144,-115.54784969240427,1.0634813,3.63603,0.07349232,100,3820.7043204307556,0.015637709,0.00667281,0.667281,201,301.25177,[-0.115  0.867 -2.299],-0.90675515,0.010634814,157.72,70.79414,7.3492317,355.9773,-416.79965,4427813,-60.822357,204892.28,27.502523,-1,-129.44118,0.86522144,20100,-115.54785,28.248184,,-69.825554,True,0.00015637708
-112.289986,0.86603385,-138.37649903848768,0.84667605,6.286284,0.047827464,100,3836.1277747154236,0.0057007438,0.0054716356,0.54716355,202,278.65845,[-0.123  0.875 -2.326],-0.9506678,0.00846676,185.36,100.2084,4.7827463,355.4458,-417.03494,4446349,-61.58915,117680.78,15.907649,-1,-152.27766,0.86603385,20200,-138.37651,29.460121,,-77.43634,True,5.7007437e-05
-126.02384,0.8520047,-118.19144148617983,0.3918637,1.1479739,0.02767598,100,3847.7157073020935,0.28472322,0.009689485,0.9689486,203,298.74982,[-0.142  0.881 -2.37 ],-0.9585614,0.003918637,160.32,77.936844,2.7675982,356.2198,-416.94125,4462381,-60.721466,187246.97,87.10999,-1,-132.08948,0.8520047,20300,-118.191444,85.94338,,-111.13299,True,0.0028472322
-125.9507,0.8654431,-130.0466941268742,0.8267868,4.2545657,0.056657404,100,3860.687287092209,0.026735341,0.0076524382,0.7652438,204,286.91028,[-0.133  0.882 -2.378],-0.9438477,0.008267868,174.93,92.42478,5.6657405,356.92587,-416.95697,4479874,-60.031086,175380.98,23.504162,-1,-143.94525,0.8654431,20400,-130.04669,46.140076,,-97.282684,True,0.0002673534
-114.24561,0.8623555,-106.51237200900913,0.37176907,1.1460595,0.020674994,100,3872.5969066619873,0.31440818,0.009410856,0.9410856,205,308.63446,[-0.143  0.89  -2.363],-0.9487265,0.003717691,147.89,45.838497,2.0674994,364.92694,-415.14685,4494663,-50.21991,169580.9,87.2555,-1,-120.35059,0.8623555,20500,-106.512375,86.50078,,-99.43121,True,0.0031440817
-114.23485,0.85537535,-123.2979247249663,0.752487,4.5955963,0.047044743,100,3885.1669421195984,0.01474095,0.0063737794,0.637378,206,293.70847,[-0.151  0.889 -2.368],-0.9306802,0.00752487,166.27,85.885315,4.7044744,356.27872,-417.00638,4511290,-60.72767,127164.83,21.759962,-1,-137.19814,0.85537535,20600,-123.29792,41.77439,,-84.436485,True,0.0001474095
-128.68672,0.8572708,-125.76181286498904,0.6582855,1.4411465,0.03626221,100,3897.0279080867767,0.15594736,0.009465136,0.9465136,207,291.19852,[-0.18   0.887 -2.35 ],-0.92089814,0.0065828552,169.92,82.03709,3.6262212,355.50668,-416.96033,4528282,-61.453644,212018.36,69.3892,-1,-139.66048,0.8572708,20700,-125.76181,67.399124,,-112.00167,True,0.0015594736
-107.2442,0.86350906,-122.45643036440015,0.75951433,3.915248,0.03698025,100,3908.7879672050476,0.013935677,0.0078652045,0.78652036,208,294.5299,[-0.181  0.883 -2.34 ],-0.97785985,0.007595143,164.73,93.64855,3.698025,356.24487,-416.98633,4544755,-60.741463,174155.88,25.541166,-1,-136.35597,0.86350906,20800,-122.456436,51.746258,,-79.741196,True,0.00013935677
-133.10266,0.8583277,-128.91492752045394,0.9275044,3.1372418,0.073359594,100,3920.8320105075836,0.05913951,0.00834515,0.83451515,209,288.1249,[-0.174  0.885 -2.397],-0.9624023,0.009275044,171.78,101.77653,7.3359594,366.57114,-417.03983,4561933,-50.46868,221322.81,31.875134,-1,-142.81624,0.8583277,20900,-128.91493,44.737236,,-108.48026,True,0.0005913951
