VarianceInitializer,MinTargetPdf,EpThisIter,Epsilon,EpRewMean,LearnableVariance,OptimizationReturnMin,MeanD2-0,MaxIW,TimeElapsed,EpLenMean,OptimizationReturnMean,EmpiricalD2Arithmetic,InitialReturnMax,ESSRenyiHarmonic,TimestepsSoFar,StdWReturnMean,InitialReturnMin,StdIW,ReturnMeanIW,InitialReturnStd,Weights,OptimizationReturnMax,WReturnMean,MinIW,InitialBound,ESSRenyiArithmetic,MinBehavPdf,EpisodesSoFar,ReturnStepMaxmin,Iteration,DivergenceHarmonic,MeanEntropy,Penalization,MeanIW,InitialReturnMean,Inner Iteration,ReturnStepMax,Bound,EmpiricalD2Harmonic
-1.0,-62.650925,100,2.0,-60.01228866070509,,,1.0,19032005000.0,2125.971931219101,88.34,24.87951,1.0,-41.143364,100.0,2151582,,-84.8918,1893475200.0,122632045000.0,7.972277,[-0.414  4.061],43.748436,682.5473,0.13627607,-746.3394,100.0,-62.650925,20300,0.87034893,203,3.1696206e+29,0.4189424,True,196520900.0,-60.01229,1,0.87034893,-3.5917733e+16,1.0
-1.0,-67.77711,100,2.0,-61.92003858625889,,,1.0,1327.3312,2139.9590532779694,90.79,20.32283,1.0,-41.112503,100.0,2160661,,-82.24287,194.45827,27916.125,9.641861,[-0.444  3.94 ],41.130363,505.98285,0.0037426862,-562.3686,100.0,-67.77711,20400,0.8587061,204,178743250.0,0.4189424,True,63.856205,-61.920033,1,0.8587061,-781824.7,1.0
-1.0,-54.21888,100,2.0,-60.260628322958944,,,1.0,118690920.0,2151.857877254486,88.19,23.75459,1.0,-49.733555,100.0,2169480,,-84.01522,12842824.0,648815360.0,7.8687973,[-0.438  4.002],34.281666,626.19867,0.12829575,-665.3707,100.0,-54.21888,20500,0.86101604,205,1.2890882e+30,0.4189424,True,2416874.5,-60.260624,1,0.86101604,-4.447786e+16,1.0
-1.0,-58.528378,100,2.0,-61.88129980936647,,,1.0,7398933500.0,2166.8328726291656,90.88,19.059107,1.0,-40.686996,100.0,2178568,,-80.94041,738773570.0,6729080000.0,7.9588423,[-0.445  4.127],40.25341,426.5927,0.012208435,-480.59848,100.0,-58.528378,20600,0.8591902,206,6.87714e+31,0.4189424,True,89439390.0,-61.881294,1,0.8591902,-4.479072e+17,1.0
-1.0,-65.8656,100,2.0,-60.07761543661356,,,1.0,25504348.0,2180.004611492157,87.92,29.216875,1.0,-40.603638,100.0,2187360,,-89.29449,3618224.0,187495570.0,8.403895,[-0.445  4.002],48.69085,924.25104,0.02724383,-1003.27155,100.0,-65.8656,20700,0.85553354,207,1.3457296e+24,0.4189424,True,654258.06,-60.077618,1,0.85553354,-91675490000000.0,1.0
-1.0,-57.526123,100,2.0,-59.65523750513792,,,1.0,1561161.2,2193.3062455654144,87.21,18.673717,1.0,-40.848953,100.0,2196081,,-78.32896,166638.88,2286787.8,7.1042895,[-0.508  3.894],37.480003,399.1787,0.09175986,-446.0009,100.0,-57.526123,20800,0.85649467,208,7.258383e+20,0.4189424,True,29584.312,-59.65524,1,0.85649467,-1261533100000.0,1.0
-1.0,-61.620296,100,2.0,-60.712726956903936,,,1.0,889.54877,2208.048649072647,88.99,45.62878,1.0,-49.45175,100.0,2204980,,-106.34151,125.89098,87699.51,8.494676,[-0.578  3.998],56.889755,2154.145,0.079651825,-2262.019,100.0,-61.620296,20900,0.8661328,209,769833900.0,0.4189424,True,46.132286,-60.712723,1,0.8661328,-3080966.0,1.0
-1.0,-65.24205,100,2.0,-59.70163236945868,,,1.0,3227753.8,2217.8375437259674,86.68,22.439253,1.0,-39.818634,100.0,2213648,,-82.140884,330090.16,19438284.0,8.473155,[-0.56   3.938],42.32225,575.31433,0.02247763,-635.0161,100.0,-65.24205,21000,0.8652793,210,4.89488e+16,0.4189424,True,44239.38,-59.70163,1,0.8652793,-13228967000.0,1.0
-1.0,-59.408825,100,2.0,-60.998972205668686,,,1.0,25348768.0,2229.4703352451324,89.63,21.11328,1.0,-40.63299,100.0,2222611,,-82.11225,2538200.2,21570330.0,8.367447,[-0.639  4.035],41.47926,515.7847,0.0046916953,-573.1313,100.0,-59.408825,21100,0.8557727,211,1.0935555e+20,0.4189424,True,298279.62,-60.998978,1,0.8557727,-599759000000.0,1.0
-1.0,-53.760254,100,2.0,-58.61677220106125,,,1.0,15465746.0,2239.2512645721436,85.69,16.025288,1.0,-49.45777,100.0,2231180,,-74.64206,1557158.1,21384336.0,6.3712115,[-0.558  4.13 ],25.184288,297.40216,0.035571713,-318.54193,100.0,-53.760254,21200,0.85885227,212,1.2708719e+22,0.4189424,True,205557.94,-58.61677,1,0.85885227,-2383377900000.0,1.0
-1.0,-57.238773,100,2.0,-59.452212974578146,,,1.0,2403842000.0,2249.6982266902924,87.13,18.291164,1.0,-49.76436,100.0,2239893,,-77.74338,261137360.0,4461142000.0,6.9882402,[-0.619  4.239],27.97902,383.40216,0.024152078,-409.49396,100.0,-57.238773,21300,0.8569517,213,1.6622212e+30,0.4189424,True,40947120.0,-59.452206,1,0.8569517,-3.3642494e+16,1.0
-1.0,-62.60791,100,2.0,-59.27733860850334,,,1.0,480961.2,2262.465443134308,86.35,27.928535,1.0,-40.31971,100.0,2248528,,-87.20587,57220.715,3985777.0,8.666331,[-0.638  4.116],46.88616,855.1083,0.054026242,-928.38,100.0,-62.60791,21400,0.8541543,214,1.0792793e+20,0.4189424,True,10672.057,-59.277344,1,0.8541543,-761267550000.0,1.0
-1.0,-70.572495,100,2.0,-58.870157758146526,,,1.0,18126.219,2273.8760001659393,86.13,25.951923,1.0,-49.460724,100.0,2257141,,-84.82208,1815.2299,57369.766,8.289306,[-0.88  4.05],35.36136,742.2149,0.05136356,-783.89276,100.0,-70.572495,21500,0.85861146,215,63710716000.0,0.4189424,True,280.0077,-58.870155,1,0.85861146,-10578028.0,1.0
-1.0,-62.196316,100,2.0,-58.81610436335206,,,1.0,5930803700.0,2284.423216342926,86.17,21.03131,1.0,-49.202435,100.0,2265758,,-79.84741,590762430.0,5135251000.0,7.682939,[-0.988  3.988],30.644978,501.34344,0.008768049,-532.6456,100.0,-62.196316,21600,0.86044884,216,6.891056e+21,0.4189424,True,62847090.0,-58.816105,1,0.86044884,-2603739800000.0,1.0
-1.0,-54.68923,100,2.0,-59.215696036368605,,,1.0,71199850.0,2296.3750047683716,86.53,18.784822,1.0,-49.39842,100.0,2274411,,-78.00052,8098345.5,449225920.0,7.186984,[-0.915  4.089],28.6021,404.5223,0.260297,-431.78918,100.0,-54.68923,21700,0.8638284,217,6.774797e+29,0.4189424,True,1435072.8,-59.2157,1,0.8638284,-2.244516e+16,1.0
-1.0,-83.73479,100,2.0,-61.162343880087136,,,1.0,139234600.0,2307.4633207321167,89.83,24.312891,1.0,-49.82076,100.0,2283394,,-85.475235,18610750.0,410545500.0,8.5839615,[-0.898  3.965],35.654476,664.801,0.044067863,-707.1727,100.0,-83.73479,21800,0.8605381,218,4.2934484e+32,0.4189424,True,3917626.5,-61.16234,1,0.8605381,-8.7803137e+17,1.0
-1.0,-60.521626,100,2.0,-59.36238943517208,,,1.0,23147680.0,2317.9377858638763,86.5,26.842232,1.0,-39.876534,100.0,2292044,,-86.20462,3768846.0,325782000.0,9.259593,[-0.869  4.087],46.328087,806.2454,1.5355877,-877.7842,100.0,-60.521626,21900,0.8543,219,4.3869334e+29,0.4189424,True,892846.0,-59.362392,1,0.8543,-4.7385777e+16,1.0
-1.0,-57.22093,100,2.0,-59.6942002171278,,,1.0,11397785000.0,2328.8139894008636,87.08,25.618137,1.0,-40.43314,100.0,2300752,,-85.31234,1136073300.0,25809037000.0,8.8231,[-0.855  3.963],44.8792,734.1361,0.013198602,-801.26917,100.0,-57.22093,22000,0.8599242,220,3.8338955e+29,0.4189424,True,122245970.0,-59.6942,1,0.8599242,-4.1570894e+16,1.0
-1.0,-63.685535,100,2.0,-61.142417729049924,,,1.0,1722.6418,2343.0766530036926,89.48,32.603607,1.0,-39.61212,100.0,2309700,,-93.746025,286.1534,106839.195,10.575232,[-0.873  4.086],54.133904,1174.8307,0.13735852,-1272.5077,100.0,-63.685535,22100,0.8635171,221,90227700000.0,0.4189424,True,95.974785,-61.14241,1,0.8635171,-29448684.0,1.0
-1.0,-56.43319,100,2.0,-57.98257158845663,,,1.0,31462853000.0,2352.60919547081,84.87,23.34112,1.0,-39.486443,100.0,2318187,,-81.32369,3132590000.0,34303750000.0,7.264208,[-0.978  4.154],41.83725,597.5766,0.046178494,-655.9178,100.0,-56.43319,22200,0.85890806,222,2.4243227e+30,0.4189424,True,329943140.0,-57.982574,1,0.85890806,-9.084486e+16,1.0
-1.0,-67.1411,100,2.0,-57.99428406894207,,,1.0,39797.54,2362.620695590973,84.33,26.10895,1.0,-40.68663,100.0,2326620,,-84.10323,3994.5906,293917.75,7.1255393,[-0.996  4.031],43.416603,732.4505,0.058470473,-795.27997,100.0,-67.1411,22300,0.86360997,223,1240332200.0,0.4189424,True,589.57446,-57.99428,1,0.86360997,-2506805.8,1.0
-1.0,-59.797874,100,2.0,-59.228495015650985,,,1.0,160964.22,2373.230622291565,86.71,22.471426,1.0,-40.147728,100.0,2335291,,-81.69992,21377.195,1477193.4,7.7976627,[-0.887  4.093],41.552193,565.7685,0.13287064,-623.317,100.0,-59.797874,22400,0.8641817,224,352966320000000.0,0.4189424,True,4265.688,-59.2285,1,0.8641817,-1082745100.0,1.0
-1.0,-58.46248,100,2.0,-59.72628635436296,,,1.0,11772094.0,2383.788267850876,87.14,32.280136,1.0,-49.76593,100.0,2344005,,-92.006424,1402154.6,210817810.0,8.713806,[-0.647  4.024],42.240494,1117.9375,0.15135455,-1177.4088,100.0,-58.46248,22500,0.85910875,225,7.4710805e+23,0.4189424,True,269192.38,-59.726288,1,0.85910875,-51407940000000.0,1.0
-1.0,-61.470608,100,2.0,-61.333926821947095,,,1.0,4470.1704,2394.142401456833,90.22,30.745344,1.0,-39.62538,100.0,2353027,,-92.07927,500.09714,68679.64,10.02771,[-0.719  3.922],52.453888,1045.831,0.13796031,-1137.5367,100.0,-61.470608,22600,0.8599266,226,128958264.0,0.4189424,True,119.40814,-61.333927,1,0.8599266,-1110178.4,1.0
-1.0,-61.176033,100,2.0,-61.666927224695684,,,1.0,165788560.0,2407.2530133724213,90.5,24.463995,1.0,-39.989952,100.0,2362077,,-86.13092,20204552.0,1661683000.0,8.614729,[-0.723  3.984],46.14097,672.70044,0.06857085,-743.66223,100.0,-61.176033,22700,0.86000407,227,3.5976022e+31,0.4189424,True,4151372.2,-61.666927,1,0.86000407,-4.2565596e+17,1.0
-1.0,-53.949753,100,2.0,-59.70024447709322,,,1.0,273416.9,2419.836538553238,87.4,21.661802,1.0,-49.42424,100.0,2370817,,-81.362045,27256.24,497067.56,7.6554775,[-0.73   3.859],31.937805,527.8399,0.030515367,-561.838,100.0,-53.949753,22800,0.86364925,228,638728900000000.0,0.4189424,True,3480.4885,-59.700245,1,0.86364925,-859801660.0,1.0
-1.0,-59.788414,100,2.0,-60.59989659115672,,,1.0,2501.2715,2434.0753083229065,88.56,19.68484,1.0,-39.99774,100.0,2379673,,-80.28474,263.76456,15119.421,7.471792,[-0.489  3.792],40.286995,443.3206,0.046561986,-497.41876,100.0,-59.788414,22900,0.8665484,229,782379800.0,0.4189424,True,74.97529,-60.5999,1,0.8665484,-1528392.5,1.0
-1.0,-65.45657,100,2.0,-60.92950845852494,,,1.0,34328228.0,2446.067229270935,88.97,31.87556,1.0,-39.980217,100.0,2388570,,-92.80507,3416324.5,370791420.0,9.052464,[-0.595  3.86 ],52.824852,1097.9984,0.2506233,-1191.007,100.0,-65.45657,23000,0.8683065,230,6.1903264e+28,0.4189424,True,407821.7,-60.92951,1,0.8683065,-2.3142598e+16,1.0
-1.0,-55.937546,100,2.0,-58.40107049882412,,,1.0,1161121.8,2457.737138032913,85.01,25.262705,1.0,-39.983578,100.0,2397071,,-83.66377,115460.055,6138368.5,8.011638,[-0.653  3.749],43.680195,702.39044,0.082791306,-765.9852,100.0,-55.937546,23100,0.85997236,231,1894890300000000.0,0.4189424,True,13458.961,-58.401073,1,0.85997236,-2774609200.0,1.0
-1.0,-56.20656,100,2.0,-59.65776185914874,,,1.0,2853333.2,2470.8827047348022,86.85,24.779444,1.0,-49.335278,100.0,2405756,,-84.4372,478422.47,43327972.0,8.08614,[-0.745  3.665],35.101925,679.4063,0.09510845,-720.4755,100.0,-56.20656,23200,0.85698104,232,3.937891e+24,0.4189424,True,123982.85,-59.65776,1,0.85698104,-81502835000000.0,1.0
-1.0,-56.171577,100,2.0,-60.29967481046915,,,1.0,45978496.0,2481.618946790695,88.05,15.099479,1.0,-39.74568,100.0,2414561,,-75.399155,4936756.5,127931256.0,7.3242354,[-0.8    3.777],35.653473,281.6387,0.026497044,-324.00873,100.0,-56.171577,23300,0.86055404,233,6.2345967e+29,0.4189424,True,910078.4,-60.29967,1,0.86055404,-3.3456973e+16,1.0
-1.0,-73.431305,100,2.0,-60.4767117780447,,,1.0,141819440.0,2495.872593164444,88.19,29.159414,1.0,-40.326084,100.0,2423380,,-89.63612,15312000.0,1582277500.0,8.839472,[-0.795  3.652],49.31004,928.4076,0.006659244,-1009.4528,100.0,-73.431305,23400,0.8635497,234,2.8088956e+31,0.4189424,True,2751983.2,-60.476707,1,0.8635497,-4.2955346e+17,1.0
-1.0,-62.805393,100,2.0,-60.501441166102886,,,1.0,574361660.0,2510.055687904358,88.0,26.359505,1.0,-40.400826,100.0,2432180,,-86.86095,60927256.0,2348166700.0,9.777556,[-0.8    3.527],46.46012,790.4241,0.07683278,-862.3712,100.0,-62.805393,23500,0.8582067,235,1.0797089e+34,0.4189424,True,10120911.0,-60.501442,1,0.8582067,-7.476405e+18,1.0
-1.0,-59.65239,100,2.0,-59.54356017813087,,,1.0,1266262300.0,2522.561954021454,86.69,26.650486,1.0,-49.578506,100.0,2440849,,-86.194046,125997450.0,9681189000.0,9.325187,[-0.809  3.651],36.61554,797.2075,0.059658967,-841.89465,100.0,-59.65239,23600,0.85830474,236,1.7058208e+32,0.4189424,True,13879645.0,-59.543556,1,0.85830474,-5.83682e+17,1.0
-1.0,-56.92975,100,2.0,-61.18520915478468,,,1.0,1120682800.0,2536.8920419216156,89.38,16.07178,1.0,-49.5232,100.0,2449787,,-77.25699,112382910.0,2144890100.0,7.8378296,[-0.807  3.776],27.733788,319.73367,0.8059908,-345.37115,100.0,-56.92975,23700,0.8559492,237,1.6799378e+30,0.4189424,True,13019122.0,-61.18521,1,0.8559492,-3.3231027e+16,1.0
-1.0,-62.951805,100,2.0,-59.866690023094414,,,1.0,19656680000.0,2550.5890822410583,87.61,21.181389,1.0,-39.9225,100.0,2458548,,-81.04808,1955751600.0,96337990000.0,8.010654,[-0.821  3.652],41.12558,512.8219,0.040287126,-569.19556,100.0,-62.951805,23800,0.8582453,238,8.449257e+29,0.4189424,True,197223700.0,-59.866695,1,0.8582453,-5.1821847e+16,1.0
-1.0,-58.15027,100,2.0,-59.19975293710828,,,1.0,3766665.8,2565.071477651596,85.94,21.124084,1.0,-49.02627,100.0,2467142,,-80.32384,374723.3,3631568.0,7.759688,[-0.828  3.527],31.297565,506.4397,0.032685053,-539.08954,100.0,-58.15027,23900,0.86597407,239,3.1290933e+16,0.4189424,True,43666.156,-59.199753,1,0.86597407,-5779391500.0,1.0
-1.0,-64.86702,100,2.0,-60.38452910095453,,,1.0,191308320.0,2578.303252696991,88.11,30.01818,1.0,-48.966537,100.0,2475953,,-90.40271,19076704.0,1094977300.0,8.631421,[-0.916  3.438],41.436172,975.5926,0.085618384,-1032.8225,100.0,-64.86702,24000,0.85775375,240,2.6540844e+29,0.4189424,True,2345747.0,-60.384525,1,0.85775375,-2.9484613e+16,1.0
-1.0,-56.84796,100,2.0,-61.36609738752246,,,1.0,32055338.0,2589.4822311401367,89.26,23.478365,1.0,-39.624405,100.0,2484879,,-84.84446,4968415.5,467705400.0,9.696127,[-0.952  3.319],45.220055,645.2483,0.1534685,-713.40686,100.0,-56.84796,24100,0.86101055,241,4.9874565e+28,0.4189424,True,986926.5,-61.366093,1,0.86101055,-1.5222307e+16,1.0
-1.0,-61.4815,100,2.0,-59.760069827139375,,,1.0,335219040.0,2602.3244314193726,87.4,23.385689,1.0,-39.37796,100.0,2493619,,-83.14576,43777840.0,1904450000.0,8.167395,[-0.911  3.437],43.7678,613.59686,0.11067846,-677.4472,100.0,-61.4815,24200,0.85860986,242,3.9637666e+34,0.4189424,True,9180705.0,-59.760067,1,0.85860986,-1.2712829e+19,1.0
-1.0,-57.598225,100,2.0,-61.91215388417244,,,1.0,142039260.0,2617.457238674164,89.73,23.847475,1.0,-50.155396,100.0,2502592,,-85.75963,14418774.0,1134542500.0,9.282223,[-0.913  3.312],35.604233,654.8617,0.018130314,-697.115,100.0,-57.598225,24300,0.8560047,243,2.7652783e+34,0.4189424,True,1956680.5,-61.91216,1,0.8560047,-7.0267006e+18,1.0
-1.0,-69.34112,100,2.0,-63.94862793281674,,,1.0,215241490.0,2632.6047360897064,93.27,42.114758,1.0,-39.237106,100.0,2511919,,-106.063385,30129936.0,8509995500.0,11.918734,[-0.939  3.189],66.82628,1915.7089,0.078776725,-2064.5593,100.0,-69.34112,24400,0.8615917,244,3.207465e+34,0.4189424,True,5996352.0,-63.948627,1,0.8615917,-2.6659639e+19,1.0
-1.0,-84.13874,100,2.0,-61.13096951514483,,,1.0,1625755.5,2642.072432279587,89.16,33.999355,1.0,-39.05256,100.0,2520835,,-95.130325,188371.66,39111510.0,9.823876,[-0.954  3.314],56.077766,1252.4647,0.14952959,-1357.2843,100.0,-84.13874,24500,0.86222243,245,2.3054485e+23,0.4189424,True,51115.203,-61.130966,1,0.86222243,-50331304000000.0,1.0
-1.0,-61.61414,100,2.0,-59.96860541805625,,,1.0,27222389000.0,2652.752145051956,87.19,28.64163,1.0,-39.514587,100.0,2529554,,-88.61024,2753554700.0,248960730000.0,9.942886,[-1.01   3.425],49.09565,919.20404,0.47737348,-999.54614,100.0,-61.61414,24600,0.86314714,246,4.9256897e+30,0.4189424,True,332031700.0,-59.968605,1,0.86314714,-1.783195e+17,1.0
-1.0,-56.697586,100,2.0,-60.03164814427495,,,1.0,106684040.0,2666.935795545578,87.24,24.762442,1.0,-39.783806,100.0,2538278,,-84.79409,14026358.0,864914560.0,8.666208,[-1.024  3.301],45.010284,688.2817,0.124221906,-755.80975,100.0,-56.697586,24700,0.85871786,247,3.4071386e+30,0.4189424,True,2616171.0,-60.03165,1,0.85871786,-1.2465141e+17,1.0
-1.0,-59.873543,100,2.0,-61.243649372905494,,,1.0,534617000.0,2681.131136894226,89.12,26.195993,1.0,-39.277782,100.0,2547190,,-87.439644,55420100.0,1636870400.0,10.17246,[-0.998  3.423],48.16186,789.709,0.15546839,-867.0249,100.0,-59.873543,24800,0.8585216,248,2.086755e+33,0.4189424,True,8994385.0,-61.243652,1,0.8585216,-3.5320027e+18,1.0
-1.0,-59.075836,100,2.0,-62.18773187428713,,,1.0,7970016.5,2696.9002401828766,90.18,35.81144,1.0,-49.51899,100.0,2556208,,-97.99917,1087641.8,197178600.0,8.91925,[-0.986  3.548],48.48018,1362.012,0.1115078,-1440.3505,100.0,-59.075836,24900,0.8590086,249,8.0709924e+24,0.4189424,True,203492.84,-62.18773,1,0.8590086,-222572270000000.0,1.0
-1.0,-67.73816,100,2.0,-60.905907033532856,,,1.0,2575977000.0,2711.0387794971466,89.26,37.863426,1.0,-39.191208,100.0,2565134,,-98.76933,257424530.0,14204413000.0,10.875232,[-0.927  3.658],59.578125,1551.9097,0.15913093,-1670.2213,100.0,-67.73816,25000,0.8655584,250,2.0174718e+33,0.4189424,True,29292488.0,-60.905907,1,0.8655584,-5.3144235e+18,1.0
-1.0,-65.59413,100,2.0,-62.358419804424045,,,1.0,8777272000.0,2722.2298362255096,90.91,34.593494,1.0,-40.696583,100.0,2574225,,-96.95191,873188200.0,6377245000.0,9.125764,[-0.913  3.534],56.25533,1279.9891,0.02001995,-1385.4713,100.0,-65.59413,25100,0.8606013,251,1.1892704e+31,0.4189424,True,89347660.0,-62.358418,1,0.8606013,-3.6378634e+17,1.0
-1.0,-55.333534,100,2.0,-59.486450732052326,,,1.0,484902460.0,2734.3059301376343,86.47,19.393854,1.0,-49.28842,100.0,2582872,,-78.8803,48255450.0,137203680.0,7.525277,[-0.915  3.409],29.59188,432.75128,0.15008679,-461.9396,100.0,-55.333534,25200,0.8632617,252,8.964784e+25,0.4189424,True,5232878.5,-59.486454,1,0.8632617,-276371990000000.0,1.0
-1.0,-58.349014,100,2.0,-60.741035754829646,,,1.0,145240210.0,2744.2893941402435,88.56,25.972641,1.0,-48.601578,100.0,2591728,,-86.71368,14453280.0,274381060.0,8.598164,[-0.865  3.523],38.1121,748.5065,0.048354972,-796.92126,100.0,-58.349014,25300,0.86342597,253,7.618542e+31,0.4189424,True,1651712.4,-60.741035,1,0.86342597,-4.2261063e+17,1.0
-1.0,-52.30072,100,2.0,-62.261915062963965,,,1.0,32961540.0,2758.8845002651215,90.85,29.844759,1.0,-48.67759,100.0,2600813,,-92.106674,3294019.8,87949810.0,9.45061,[-0.861  3.398],43.429085,980.0237,0.26169685,-1042.8903,100.0,-52.30072,25400,0.8584931,254,7.060805e+23,0.4189424,True,419198.47,-62.261913,1,0.8584931,-52828460000000.0,1.0
-1.0,-63.12664,100,2.0,-60.98864528104663,,,1.0,9641.463,2773.592997789383,89.14,32.2114,1.0,-40.163677,100.0,2609727,,-93.20004,965.5296,145831.69,9.03334,[-0.801  3.289],53.036366,1119.1753,0.027000692,-1212.9341,100.0,-63.12664,25500,0.86722076,255,59645150.0,0.4189424,True,153.68138,-60.988644,1,0.86722076,-869957.2,1.0
-1.0,-70.05052,100,2.0,-61.409661840796474,,,1.0,11277234.0,2785.583432197571,89.52,26.467695,1.0,-39.368195,100.0,2618679,,-87.87736,1248009.1,45722480.0,9.642432,[-0.808  3.226],48.509163,793.5154,0.015085471,-871.94916,100.0,-70.05052,25600,0.8547091,256,2.3151709e+23,0.4189424,True,208429.14,-61.409664,1,0.8547091,-37741434000000.0,1.0
-1.0,-61.161358,100,2.0,-61.816147513091565,,,1.0,74245980.0,2796.3574047088623,90.66,22.158432,1.0,-39.39061,100.0,2627745,,-83.97458,7827622.0,211725760.0,8.202443,[-0.865  3.337],44.58397,558.2761,0.17403133,-624.5299,100.0,-61.161358,25700,0.86170393,257,7.975055e+30,0.4189424,True,1230325.1,-61.816147,1,0.86170393,-1.8711262e+17,1.0
-1.0,-70.27723,100,2.0,-61.00402365520596,,,1.0,1240605800.0,2809.042080640793,88.9,38.261555,1.0,-49.237663,100.0,2636635,,-99.26558,123577650.0,3754180600.0,9.59154,[-0.925  3.228],50.027916,1555.9443,0.09962225,-1639.3668,100.0,-70.27723,25800,0.8621597,258,6.9153294e+31,0.4189424,True,13832156.0,-61.004025,1,0.8621597,-6.9376126e+17,1.0
-1.0,-64.45624,100,2.0,-61.11658155158162,,,1.0,174717950.0,2818.6369762420654,88.66,34.16963,1.0,-48.565056,100.0,2645501,,-95.28621,17429384.0,2151381500.0,10.249397,[-0.942  3.104],46.721153,1272.6136,0.04354183,-1345.3724,100.0,-64.45624,25900,0.8640313,259,9.784102e+28,0.4189424,True,2047328.5,-61.11658,1,0.8640313,-2.2759693e+16,1.0
-1.0,-57.250572,100,2.0,-62.18998703673482,,,1.0,23572194.0,2828.1309030056,90.77,27.99191,1.0,-39.713448,100.0,2654578,,-90.1819,2718171.8,459368800.0,10.626633,[-0.879  3.211],50.468452,896.4725,0.06289403,-981.37,100.0,-57.250572,26000,0.85820806,260,4.2997138e+27,0.4189424,True,608392.9,-62.189987,1,0.85820806,-5567222000000000.0,1.0
-1.0,-60.970238,100,2.0,-60.65690807566047,,,1.0,147548800.0,2837.5959548950195,87.96,33.711185,1.0,-39.727432,100.0,2663374,,-94.368095,19907118.0,3618051000.0,9.771504,[-0.909  3.333],54.640663,1231.9265,0.010704549,-1331.442,100.0,-60.970238,26100,0.8631977,261,8.530029e+30,0.4189424,True,4268918.5,-60.656914,1,0.8631977,-2.9066043e+17,1.0
-1.0,-65.05396,100,2.0,-60.50608512237668,,,1.0,92959940.0,2846.7066214084625,87.46,43.887486,1.0,-40.175667,100.0,2672120,,-104.39357,9856457.0,1524954100.0,10.111562,[-0.923  3.209],64.2179,2028.355,0.17793289,-2165.815,100.0,-65.05396,26200,0.85928506,262,5.0312407e+30,0.4189424,True,1502841.9,-60.506084,1,0.85928506,-3.0833904e+17,1.0
-1.0,-71.674225,100,2.0,-61.36222548723221,,,1.0,523652930.0,2856.954685688019,89.32,32.871006,1.0,-39.30965,100.0,2681052,,-94.23323,52090416.0,607113800.0,10.673522,[-0.928  3.333],54.92358,1194.4271,0.22009023,-1294.9755,100.0,-71.674225,26300,0.8560544,263,3.0987438e+25,0.4189424,True,5418522.0,-61.36222,1,0.8560544,-559744330000000.0,1.0
-1.0,-64.92354,100,2.0,-61.51771574482322,,,1.0,2660.559,2868.44402718544,89.16,33.956985,1.0,-48.840477,100.0,2689968,,-95.4747,266.4338,58023.88,9.216516,[-0.988  3.224],46.634224,1238.0209,0.019726116,-1310.5095,100.0,-64.92354,26400,0.8685479,264,255393380.0,0.4189424,True,49.279774,-61.517715,1,0.8685479,-1216515.9,1.0
-1.0,-63.843254,100,2.0,-61.48735303968191,,,1.0,349350.88,2883.32129073143,89.44,26.183245,1.0,-49.320732,100.0,2698912,,-87.6706,34740.914,348007.88,9.099716,[-0.984  3.161],38.34987,768.3673,0.045694504,-817.3891,100.0,-63.843254,26500,0.8682793,265,230037160000000.0,0.4189424,True,3740.06,-61.48735,1,0.8682793,-743890050.0,1.0
-1.0,-59.75207,100,2.0,-60.90364849582315,,,1.0,278375330.0,2897.324939966202,88.63,28.548115,1.0,-48.58006,100.0,2707775,,-89.45177,33832724.0,1234934900.0,10.130997,[-0.887  3.083],40.871708,917.6321,0.2032538,-973.3121,100.0,-59.75207,26600,0.85825634,266,2.5847098e+31,0.4189424,True,5286496.5,-60.903652,1,0.85825634,-2.830937e+17,1.0
-1.0,-62.320282,100,2.0,-62.805290067344906,,,1.0,1022856300.0,2909.5564160346985,91.52,36.160545,1.0,-39.8844,100.0,2716927,,-98.965836,102179464.0,3669755400.0,10.407433,[-0.879  3.208],59.081436,1415.8997,0.08189109,-1532.2488,100.0,-62.320282,26700,0.8627955,267,4.6592757e+30,0.4189424,True,11863078.0,-62.805294,1,0.8627955,-2.5115399e+17,1.0
-1.0,-62.05874,100,2.0,-62.457570427954195,,,1.0,16062824.0,2921.6530985832214,91.52,26.017694,1.0,-39.312695,100.0,2726079,,-88.475266,1680056.8,158808800.0,9.439625,[-0.862  3.331],49.16257,766.027,0.059609145,-846.589,100.0,-62.05874,26800,0.86129713,268,1.5951096e+27,0.4189424,True,261256.31,-62.457573,1,0.86129713,-3217683000000000.0,1.0
-1.0,-69.19229,100,2.0,-59.79905208796263,,,1.0,2701619700.0,2933.524812221527,87.2,26.364782,1.0,-40.200287,100.0,2734799,,-86.16383,268770100.0,5899192300.0,9.051926,[-0.797  3.439],45.963547,777.03906,0.4453312,-847.45715,100.0,-69.19229,26900,0.85999674,269,7.216923e+30,0.4189424,True,27446768.0,-59.799053,1,0.85999674,-1.8918292e+17,1.0
-1.0,-59.607727,100,2.0,-61.00056016474962,,,1.0,10918659000.0,2946.0402998924255,89.2,25.881199,1.0,-39.18965,100.0,2743719,,-86.88176,1086921000.0,23059400000.0,9.422332,[-0.769  3.317],47.69211,758.61676,0.015346784,-834.43005,100.0,-59.607727,27000,0.8602621,270,1.4540691e+30,0.4189424,True,115495630.0,-61.00056,1,0.8602621,-9.142489e+16,1.0
