ReturnMeanIW,OptimizationReturnMean,InitialReturnMin,ReturnStepMaxmin,MaxIW,OptimizationReturnMin,EpThisIter,EpRewMean,MeanIW,TimeElapsed,InitialReturnMax,OptimizationReturnMax,VarianceInit,Bound,ESSClassic,InitialReturnStd,EmpiricalD2,EpisodesSoFar,Iteration,MeanIWNorm,StdIW,MinIWNorm,MaxIWNorm,Weights,InitialReturnMean,InitialBound,MinIW,StdIWNorm,J_sample_variance,MeanEntropy,EpLenMean,LearnableVariance,ReturnStepMax,TimestepsSoFar,ESSRenyi
-54.861626,138.23276,-237.64003,0.8592082,5.883111,,100,-99.40728173568844,0.57384896,1954.8074102401733,-61.18615,176.45389,-1,-78.10439,34.185608,24.806389,8.609522,7000,70,0.00573849,0.7962261,9.2635026e-05,0.058831107,[ 0.248  1.036 -0.686],-99.40727,-107.32861,0.009263502,0.00796226,32074.219,0.7430487,139.34,True,0.8592082,2543510,11.6150465
-82.76637,47.357334,-138.53676,0.8652042,5.1572104,,100,-91.17942603006959,0.9322808,1966.5988297462463,-62.04065,76.49611,-1,-90.94837,42.41117,19.001965,3.139289,7100,71,0.009322808,1.0863647,0.00022793277,0.051572103,[ 0.348  1.077 -0.676],-91.17942,-95.79732,0.022793278,0.010863648,20893.205,0.68673986,128.89,True,0.8652042,2556399,31.854347
-77.52062,53.522152,-145.87067,0.8592564,10.93742,,100,-92.34851334363222,0.8422974,1979.5729448795319,-61.33673,84.533936,-1,-88.03127,26.111628,17.38535,4.672678,7200,72,0.008422974,1.4168912,0.00015677584,0.109374195,[ 0.274  1.065 -0.732],-92.34852,-97.21087,0.015677584,0.014168913,22017.3,0.6380614,130.9,True,0.8592564,2569489,21.401005
-51.56225,56.383545,-152.75084,0.8582093,3.5903158,,100,-96.36729083910585,0.5501366,1993.3902788162231,-62.066475,90.684364,-1,-71.896255,36.387966,20.628304,15.948546,7300,73,0.0055013653,0.7273799,0.00010447911,0.035903156,[ 0.278  1.029 -0.781],-96.367294,-101.458984,0.010447912,0.0072737983,9319.242,0.65299046,135.77,True,0.8582093,2583066,6.270164
-64.556145,62.21198,-154.75015,0.8592541,5.436592,,100,-92.53817501589656,0.7131283,2006.825618505478,-61.964676,92.78548,-1,-82.05749,34.531303,19.998566,11.511267,7400,74,0.007131284,0.9819245,6.5251355e-05,0.054365918,[ 0.291  1.081 -0.766],-92.53818,-97.69651,0.0065251356,0.009819243,16466.38,0.70041126,130.42,True,0.8592541,2596108,8.687141
-53.98813,77.90252,-173.73941,0.86396295,3.498858,,100,-95.83689162537456,0.6017349,2018.607613325119,-61.61886,112.12055,-1,-75.56343,40.239906,21.87149,13.879041,7500,75,0.0060173487,0.73330104,6.58363e-06,0.03498858,[ 0.238  1.042 -0.719],-95.83689,-101.62821,0.000658363,0.00733301,15674.306,0.69209945,135.34,True,0.86396295,2609642,7.205109
-62.948463,74.53648,-171.45334,0.8676177,10.602102,,100,-96.91685517042875,0.68864894,2030.8466243743896,-61.101624,110.351715,-1,-80.755554,23.910105,22.77193,9.708149,7600,76,0.0068864888,1.2284871,0.00018504697,0.10602102,[ 0.048  1.075 -0.727],-96.916855,-102.63196,0.018504698,0.012284872,24070.084,0.7189876,136.58,True,0.8676177,2623300,10.300625
-68.89336,64.54975,-156.31802,0.8618927,7.377795,,100,-91.7682712239027,0.76414275,2042.5286478996277,-61.2574,95.06062,-1,-83.04421,25.915773,19.926327,7.37547,7700,77,0.0076414268,1.2919785,4.595494e-05,0.07377795,[ 0.069  1.122 -0.7  ],-91.76827,-96.97887,0.0045954944,0.012919786,21282.43,0.68191224,129.74,True,0.8618927,2636274,13.558457
-38.81361,44.0768,-131.02902,0.8625585,3.756169,,100,-86.9522229218483,0.47436154,2054.9820199012756,-49.948883,81.08014,-1,-59.268017,26.965683,16.9256,21.932152,7800,78,0.004743615,0.78066945,3.4590807e-06,0.03756169,[ 0.076  1.17  -0.737],-86.952225,-91.31986,0.00034590808,0.0078066946,5646.506,0.5868852,124.2,True,0.8625585,2648694,4.559516
-56.94732,56.72915,-141.51715,0.8621683,9.076682,,100,-84.78799789205193,0.737293,2066.568513393402,-60.526028,80.99112,-1,-74.212036,20.44702,17.514818,13.395012,7900,79,0.00737293,1.4542977,1.4895954e-05,0.09076682,[ 0.207  1.183 -0.832],-84.78799,-89.50523,0.0014895955,0.014542977,21416.537,0.48683858,120.31,True,0.8621683,2660725,7.4654655
-43.38066,50.63988,-136.30014,0.85427046,3.8770804,,100,-85.66025618448853,0.5393541,2077.0465157032013,-52.469162,83.83098,-1,-59.8008,40.24252,17.511467,13.061816,8000,80,0.0053935405,0.65724534,0.00015715779,0.038770802,[ 0.235  1.158 -0.932],-85.66026,-90.20358,0.01571578,0.006572453,7313.4116,0.5227679,121.12,True,0.85427046,2672837,7.6559033
-72.33808,63.32357,-146.77869,0.85645986,11.76907,,100,-83.4551170065999,0.8988857,2087.0478613376617,-50.786854,95.99184,-1,-83.893456,25.17633,17.936161,5.578079,8100,81,0.008988858,1.5496292,6.0234684e-05,0.1176907,[ 0.249  1.2   -0.896],-83.45512,-88.34774,0.0060234684,0.015496292,29978.438,0.44564754,118.61,True,0.85645986,2684698,17.927319
-59.857346,52.868763,-131.598,0.862429,6.756265,,100,-78.72924729004502,0.7905791,2098.3020119667053,-50.13871,81.4593,-1,-69.6149,29.409594,14.761645,4.947952,8200,82,0.007905791,1.224824,0.00017216324,0.06756265,[ 0.228  1.223 -0.973],-78.72924,-83.115845,0.017216325,0.0122482395,16413.877,0.45033684,112.45,True,0.862429,2695943,20.210382
-47.201992,68.13324,-150.33713,0.8516799,6.6776905,,100,-82.20389056935906,0.58321565,2110.7436401844025,-51.37295,98.96417,-1,-63.367825,33.555244,19.589203,10.406534,8300,83,0.005832157,0.82069033,0.00017130977,0.0667769,[ 0.312  1.248 -0.969],-82.203896,-87.215126,0.017130978,0.008206903,11745.567,0.49204305,116.71,True,0.8516799,2707614,9.609347
-52.65184,70.72554,-152.87537,0.8627834,8.497311,,100,-82.14982865780593,0.73303896,2122.172194480896,-50.760674,102.11469,-1,-67.99132,23.062998,18.06968,9.061255,8400,84,0.0073303897,1.338865,4.9635924e-05,0.084973104,[ 0.198  1.23  -0.927],-82.149826,-87.24568,0.0049635926,0.01338865,29508.672,0.4611314,117.07,True,0.8627834,2719321,11.035998
-36.109726,63.45259,-144.3464,0.86618465,7.1914873,,100,-80.89381114885211,0.45271996,2133.4100222587585,-59.985977,84.36043,-1,-52.8456,17.179325,18.02816,12.098383,8500,85,0.004527199,0.9940218,1.5377871e-05,0.071914874,[ 0.168  1.273 -0.958],-80.89381,-85.70535,0.0015377871,0.009940218,8985.938,0.38743353,115.47,True,0.86618465,2730868,8.265568
-52.80497,64.00749,-144.21884,0.8647053,5.462581,,100,-80.21135381534695,0.6842689,2142.8706028461456,-52.093967,92.12488,-1,-65.88122,34.188824,18.390944,7.3988566,8600,86,0.006842689,0.9493678,0.00021884657,0.05462581,[ 0.295  1.281 -1.032],-80.21135,-85.018654,0.021884657,0.009493678,14529.535,0.42059624,114.72,True,0.8647053,2742340,13.515602
-64.31999,45.401783,-125.583496,0.865563,9.521151,,100,-80.18171099156142,0.79094785,2153.183206796646,-50.784622,74.798874,-1,-74.10564,26.712446,16.624763,5.4645696,8700,87,0.007909479,1.3101052,0.00032841178,0.095211506,[ 0.423  1.277 -0.998],-80.18171,-84.36783,0.03284118,0.013101052,13291.6,0.4289462,114.74,True,0.865563,2753814,18.299704
-50.017914,70.1241,-153.75238,0.8542055,4.488862,,100,-83.62828146159649,0.5911686,2164.650814294815,-52.283398,101.46898,-1,-67.25097,38.39779,17.419582,11.306371,8800,88,0.005911685,0.74878365,0.00028351406,0.04488862,[ 0.394  1.243 -0.99 ],-83.62828,-88.75336,0.028351407,0.0074878368,10692.928,0.49945867,118.92,True,0.8542055,2765706,8.844571
-44.294327,56.98927,-140.77469,0.85811734,5.614517,,100,-83.78542017161845,0.54989016,2175.730844974518,-50.71729,90.0574,-1,-65.03096,22.35839,19.557005,19.52854,8900,89,0.0054989024,1.0247147,4.945807e-06,0.056145173,[ 0.404  1.217 -0.919],-83.78542,-88.477905,0.0004945807,0.010247147,11832.154,0.41647345,118.68,True,0.85811734,2777574,5.1207104
-45.61868,91.013214,-175.88516,0.8634108,4.7477612,,100,-84.8719590599835,0.596643,2186.5527050495148,-51.73474,124.15042,-1,-63.3283,31.16453,21.016716,9.124363,9000,90,0.0059664296,0.8867279,4.4337798e-05,0.04747761,[ 0.525  1.188 -1.002],-84.87196,-90.734795,0.00443378,0.00886728,20648.049,0.4288023,120.32,True,0.8634108,2789606,10.959669
-45.010445,41.400467,-121.4866,0.86528504,9.5517,,100,-80.08613286212086,0.571875,2197.921377182007,-51.991306,69.4953,-1,-61.708275,16.720627,13.363923,17.002226,9100,91,0.005718749,1.276273,1.5575695e-06,0.095516995,[ 0.533  1.228 -0.99 ],-80.086136,-84.13569,0.00015575695,0.012762728,9250.605,0.3652615,114.26,True,0.86528504,2801032,5.8815827
-52.08246,70.230934,-153.79898,0.8641455,5.822339,,100,-83.56804614797234,0.6504723,2210.820585012436,-52.224716,101.574265,-1,-68.99951,37.666035,18.291273,10.88892,9200,92,0.006504723,0.8367894,0.00012108161,0.05822339,[ 0.538  1.185 -1.054],-83.56805,-88.69468,0.012108161,0.008367895,13961.935,0.412069,119.07,True,0.8641455,2812939,9.183647
-43.142372,54.523914,-140.07837,0.85636574,8.1414,,100,-85.5544506251812,0.5283561,2221.3979783058167,-61.632725,78.44565,-1,-61.30102,24.260847,18.77691,15.124024,9300,93,0.0052835606,0.93354225,4.128349e-05,0.081414,[ 0.501  1.219 -1.007],-85.55444,-90.22373,0.004128349,0.009335421,10137.436,0.40127817,121.92,True,0.85636574,2825131,6.6119967
-40.40448,58.214325,-140.27972,0.85466325,4.179688,,100,-82.06539621144533,0.5271305,2232.6474907398224,-51.42775,88.851974,-1,-57.187485,29.150667,17.916046,12.882259,9400,94,0.005271305,0.8217918,1.0474978e-05,0.041796878,[ 0.5    1.264 -1.018],-82.06539,-86.741394,0.0010474978,0.008217919,8832.858,0.37820703,116.79,True,0.85466325,2836810,7.7626133
-56.104797,75.77045,-155.26553,0.8580123,6.376463,,100,-79.49508205398917,0.7277518,2244.1273970603943,-51.296864,103.96867,-1,-71.28727,30.18198,17.618294,8.605525,9500,95,0.007277517,1.1068614,3.0154863e-05,0.063764624,[ 0.479  1.309 -1.041],-79.49509,-84.67059,0.0030154863,0.011068613,22057.465,0.3603622,113.4,True,0.8580123,2848150,11.620441
-73.39592,73.55799,-153.85434,0.8619855,3.697204,,100,-80.29635251611471,0.90646964,2254.9409849643707,-51.817993,102.03635,-1,-80.29273,60.35786,18.546175,1.8085049,9600,96,0.009064695,0.7346237,0.0005075389,0.03697204,[ 0.467  1.27  -1.059],-80.29636,-85.42483,0.05075389,0.0073462366,22646.209,0.3242304,114.75,True,0.8619855,2859625,55.294292
-43.017574,58.07671,-137.92496,0.86330026,6.9622993,,100,-79.84824828892947,0.54510283,2265.194514989853,-50.40294,87.52202,-1,-62.776268,22.191423,15.872337,18.470268,9700,97,0.005451028,1.0207033,1.6397931e-07,0.06962299,[ 0.428  1.26  -1.095],-79.84824,-84.44575,1.6397931e-05,0.010207033,9239.845,0.25985327,114.21,True,0.86330026,2871046,5.4141064
-43.73386,77.568054,-156.52768,0.85786057,4.9830403,,100,-78.95962245285511,0.5584107,2277.3271028995514,-51.81703,104.71065,-1,-63.471924,33.889633,19.514385,14.310975,9800,98,0.0055841072,0.7799289,3.428634e-05,0.049830403,[ 0.409  1.299 -1.159],-78.95962,-84.17721,0.0034286338,0.007799289,11996.774,0.24013866,112.7,True,0.85786057,2882316,6.987644
-84.583786,102.69466,-187.8854,0.8672801,1.6109903,,100,-85.19075494810939,0.986286,2289.193771839142,-50.851208,137.0342,-1,-90.978065,95.89053,22.336777,1.0424123,9900,99,0.009862861,0.20417747,0.005101362,0.016109902,[ 0.378  1.261 -1.179],-85.19075,-91.45359,0.5101362,0.0020417746,35505.9,0.23747748,120.84,True,0.8672801,2894400,95.931335
-50.835686,85.44387,-167.40862,0.86161673,5.4556775,,100,-81.96475088745356,0.65832794,2299.3437156677246,-51.25669,116.151924,-1,-66.174904,38.945595,19.284466,7.5560255,10000,100,0.0065832795,0.8242741,0.00016575586,0.054556772,[ 0.362  1.264 -1.181],-81.96475,-87.54504,0.016575586,0.00824274,19105.832,0.2489359,116.67,True,0.86161673,2906067,13.234471
-55.61916,92.281044,-170.51985,0.85728365,6.5193486,,100,-78.23880611419678,0.7163176,2309.2413778305054,-51.362362,119.157486,-1,-72.463394,32.132862,18.678633,8.782031,10100,101,0.0071631754,1.0410239,2.3140234e-05,0.06519348,[ 0.484  1.26  -1.17 ],-78.23881,-83.9228,0.0023140234,0.010410238,24945.05,0.24206664,111.63,True,0.85728365,2917230,11.386888
-47.22099,59.23148,-143.51324,0.8645104,4.991038,,100,-84.28176228836179,0.5821235,2320.2743067741394,-51.676624,91.836624,-1,-65.48936,30.911594,20.756289,14.583378,10200,102,0.0058212345,0.870276,0.00012412178,0.049910378,[ 0.464  1.226 -1.177],-84.28177,-89.065544,0.012412178,0.00870276,11401.219,0.27577665,119.18,True,0.8645104,2929148,6.857122
-60.32444,76.79328,-159.3237,0.8557427,10.11234,,100,-82.53041608557105,0.76791865,2330.430179834366,-51.546947,107.77675,-1,-73.20026,23.575232,20.936743,5.878021,10300,103,0.0076791863,1.3826247,2.0478912e-05,0.1011234,[ 0.463  1.19  -1.143],-82.53041,-87.8412,0.0020478913,0.013826246,29043.863,0.20057715,117.53,True,0.8557427,2940901,17.01253
-57.840565,74.36012,-157.4743,0.8586131,4.5825725,,100,-83.11418292984366,0.73157585,2341.097245454788,-50.743572,106.73073,-1,-73.68416,38.140404,19.697052,9.110253,10400,104,0.0073157577,0.9316874,0.00019110148,0.045825724,[ 0.391  1.191 -1.218],-83.11418,-88.363335,0.019110149,0.009316875,20400.248,0.2407084,117.86,True,0.8586131,2952687,10.976644
-49.267605,72.59837,-154.18646,0.8571062,3.6489792,,100,-81.58808685034514,0.61220974,2352.4206335544586,-50.763683,103.422775,-1,-63.861893,45.41227,19.751205,8.063355,10500,105,0.0061220974,0.6712143,0.00033547304,0.036489792,[ 0.291  1.206 -1.178],-81.58809,-86.72764,0.033547305,0.006712143,11893.796,0.3202667,116.06,True,0.8571062,2964293,12.401785
-73.85403,76.612625,-160.06871,0.85857075,6.8188233,,100,-83.45608408927917,0.9041585,2364.1600873470306,-61.418407,98.6503,-1,-80.53579,59.23959,17.510836,1.5682377,10600,106,0.009041584,0.749994,0.0020718828,0.068188235,[ 0.33   1.202 -1.099],-83.456085,-88.79171,0.20718828,0.0074999407,25341.146,0.3565508,119.75,True,0.85857075,2976268,63.765846
-58.80515,68.61148,-153.7901,0.85571754,6.44266,,100,-85.17861829206348,0.69519746,2375.9622144699097,-51.316742,102.47336,-1,-74.18974,36.220642,19.397356,9.006536,10700,107,0.0069519742,0.92250806,0.00022449046,0.06442659,[ 0.351  1.206 -1.062],-85.17862,-90.304955,0.022449046,0.009225081,15932.844,0.43410173,120.77,True,0.85571754,2988345,11.103048
-57.36822,69.16296,-154.43044,0.8614716,6.01615,,100,-85.26747986257077,0.68198603,2387.657146692276,-50.818367,103.61207,-1,-72.74773,37.59541,19.374763,8.926098,10800,108,0.006819859,0.87865084,0.000121003926,0.060161497,[ 0.344  1.222 -0.985],-85.26747,-90.41517,0.012100393,0.008786508,14999.992,0.51586676,121.2,True,0.8614716,3000465,11.203104
-56.918835,76.08184,-163.13318,0.8593395,6.798764,,100,-87.05133708819747,0.6694616,2399.6090276241302,-51.583595,111.54958,-1,-73.96962,24.413923,22.054485,9.832104,10900,109,0.0066946167,1.1779525,3.368276e-05,0.06798764,[ 0.324  1.214 -0.903],-87.05134,-92.489105,0.0033682764,0.011779525,21719.879,0.5033357,123.28,True,0.8593395,3012793,10.170763
-54.480927,84.63222,-170.5666,0.8649776,4.8592997,,100,-85.93438802734018,0.64072067,2410.0920417308807,-50.932938,119.63367,-1,-73.195526,41.510586,19.70001,10.834667,11000,110,0.0064072073,0.76055026,0.0002095719,0.048592996,[ 0.34   1.168 -0.916],-85.934395,-91.61994,0.02095719,0.007605503,17363.805,0.5677185,121.51,True,0.8649776,3024944,9.229632
-55.294106,92.2102,-179.697,0.86045,5.4205055,,100,-87.48680968597532,0.63992614,2422.784774541855,-52.235497,127.46151,-1,-79.380226,28.304123,19.137161,16.169422,11100,111,0.006399261,1.0184791,8.258474e-06,0.054205053,[ 0.355  1.137 -0.851],-87.48681,-93.4767,0.0008258474,0.01018479,22031.174,0.4748315,123.91,True,0.86045,3037335,6.184513
-59.85339,60.50211,-146.89276,0.86418176,9.041919,,100,-86.39064771667122,0.683593,2434.253645181656,-50.800766,96.091995,-1,-75.141106,25.655186,18.961226,9.748253,11200,112,0.006835929,1.163685,3.7452195e-05,0.09041919,[ 0.284  1.166 -0.944],-86.39065,-91.28706,0.0037452197,0.011636849,13767.329,0.4589016,122.87,True,0.86418176,3049622,10.258248
-52.96187,55.26599,-135.9762,0.8540559,4.8726664,,100,-80.71020434364677,0.67812735,2445.0496990680695,-51.749443,84.22675,-1,-67.12045,36.6993,17.688637,9.757896,11300,113,0.006781274,0.89060813,4.0391013e-05,0.048726663,[ 0.256  1.21  -0.96 ],-80.710205,-85.242744,0.0040391013,0.008906081,11193.836,0.48473153,115.11,True,0.8540559,3061133,10.248111
-59.91686,46.90545,-129.1557,0.8635646,7.467872,,100,-82.25025042682886,0.71744037,2456.35515999794,-49.89068,79.26502,-1,-74.48694,30.644371,14.85325,11.453529,11400,114,0.007174404,1.0793227,6.590043e-05,0.07467872,[ 0.191  1.25  -0.934],-82.25025,-86.555435,0.006590043,0.010793227,11503.753,0.5128706,118.18,True,0.8635646,3072951,8.730933
-65.730225,82.979645,-165.624,0.85750705,6.241654,,100,-82.64434764519333,0.7990846,2467.3209512233734,-50.6385,114.98549,-1,-75.82556,45.792515,17.804272,3.3437796,11500,115,0.007990846,0.86941105,0.000440135,0.06241654,[ 0.234  1.208 -0.906],-82.64435,-88.165146,0.0440135,0.00869411,23018.957,0.54361826,117.43,True,0.85750705,3084694,29.906277
-53.56658,61.054882,-147.07132,0.85989416,5.828871,,100,-86.01643655404449,0.6620222,2479.372738599777,-50.095215,96.976105,-1,-71.60462,30.82312,20.067064,13.538334,11600,116,0.006620222,0.9917786,0.00013285727,0.058288705,[ 0.318  1.224 -0.875],-86.016426,-90.91881,0.013285727,0.009917785,15366.117,0.5494402,122.61,True,0.85989416,3096955,7.386433
-48.667355,53.868614,-136.14702,0.8561895,3.7570672,,100,-82.2784058226645,0.6310014,2490.496893644333,-51.529892,84.61713,-1,-62.40368,34.948418,18.87172,9.161513,11700,117,0.006310014,0.86088574,0.00031519073,0.03757067,[ 0.357  1.271 -0.869],-82.27841,-86.816635,0.031519074,0.008608858,10642.747,0.634485,117.32,True,0.8561895,3108687,10.915227
-40.132572,79.63344,-165.01938,0.8629174,3.918139,,100,-85.38594242066145,0.4831521,2501.7948405742645,-51.73847,113.280914,-1,-61.841385,33.54135,18.389952,15.575596,11800,118,0.0048315204,0.68009466,3.754949e-05,0.03918139,[ 0.367  1.277 -0.784],-85.38594,-90.88659,0.003754949,0.0068009472,10097.57,0.61098474,122.09,True,0.8629174,3120896,6.4203
-46.74215,34.61673,-112.271545,0.85666794,5.2107744,,100,-77.65481864050031,0.56579965,2512.275895833969,-51.08537,61.186176,-1,-65.11843,26.79082,12.747331,24.111181,11900,119,0.0056579965,0.93530333,2.9654417e-05,0.052107744,[ 0.333  1.333 -0.808],-77.654816,-81.3972,0.0029654417,0.009353032,4618.675,0.5643633,110.98,True,0.85666794,3131994,4.1474533
-47.786053,46.12122,-129.23354,0.8546529,5.2763247,,100,-83.11231960341334,0.6345534,2522.8141555786133,-51.38836,77.84518,-1,-60.46753,29.26614,17.971945,8.666263,12000,120,0.0063455333,0.9865046,0.00024347895,0.052763246,[ 0.372  1.273 -0.855],-83.11233,-87.420105,0.024347896,0.009865046,11284.053,0.63748795,118.65,True,0.8546529,3143859,11.539
-62.07023,71.75943,-155.2128,0.86515844,4.18622,,100,-83.45336949110032,0.7645236,2533.198140144348,-52.363377,102.84943,-1,-70.604355,48.102036,17.495815,2.7208533,12100,121,0.0076452363,0.79411685,7.5510055e-05,0.0418622,[ 0.396  1.295 -0.781],-83.45337,-88.62713,0.0075510056,0.007941168,18062.416,0.59415346,118.64,True,0.86515844,3155723,36.753174
-69.21301,33.404068,-114.868324,0.85321367,12.439882,,100,-81.46425463333726,0.82105833,2544.6349079608917,-50.095337,64.77299,-1,-79.61843,21.744953,15.505995,7.385176,12200,122,0.008210584,1.5575825,1.2926713e-05,0.12439882,[ 0.3    1.287 -0.825],-81.46426,-85.2932,0.0012926713,0.015575822,10741.141,0.6077513,115.9,True,0.85321367,3167313,13.540638
-57.197765,61.45037,-146.02167,0.8682801,6.170087,,100,-84.57129576906561,0.6809009,2555.1888370513916,-51.1549,94.86677,-1,-70.56661,27.591856,18.567877,7.543897,12300,123,0.0068090083,1.1030296,0.00012753045,0.061700866,[ 0.324  1.24  -0.811],-84.57129,-89.438675,0.012753045,0.011030296,14169.168,0.61609656,121.28,True,0.8682801,3179441,13.255748
-58.42357,64.51596,-145.92993,0.8692186,6.864381,,100,-81.41397050708532,0.7072124,2567.0692245960236,-50.461884,95.46805,-1,-71.9356,32.907967,17.769468,7.716054,12400,124,0.0070721237,1.0097985,0.00028762565,0.06864381,[ 0.315  1.286 -0.803],-81.41397,-86.278305,0.028762566,0.010097985,14314.357,0.6969591,115.6,True,0.8692186,3191001,12.959992
-47.907593,52.544968,-134.43413,0.8628167,8.979934,,100,-81.88916340947151,0.6412708,2579.292773962021,-50.44969,83.984436,-1,-62.827347,22.911415,17.504204,11.085283,12500,125,0.006412708,1.1762795,6.743469e-05,0.08979934,[ 0.333  1.297 -0.722],-81.88917,-86.3703,0.0067434693,0.011762796,14963.064,0.6693669,117.03,True,0.8628167,3202704,9.020969
-33.74729,51.63026,-131.30746,0.85823154,4.5378637,,100,-79.67720910206437,0.42507848,2589.312763929367,-51.42299,79.884476,-1,-54.015034,24.21051,14.481167,21.44245,12600,126,0.004250785,0.752093,5.499391e-06,0.045378637,[ 0.407  1.346 -0.75 ],-79.67721,-84.054115,0.0005499391,0.00752093,4666.351,0.5962909,114.67,True,0.85823154,3214171,4.663646
-59.48387,61.78268,-144.3547,0.8631581,13.918491,,100,-82.57203165337444,0.7584931,2601.2787849903107,-50.955204,93.399506,-1,-74.85028,18.630672,17.008213,10.198247,12700,127,0.0075849313,1.5851405,3.6366408e-05,0.1391849,[ 0.324  1.301 -0.823],-82.57203,-87.38385,0.0036366407,0.015851403,25508.713,0.5526952,118.0,True,0.8631581,3225971,9.805607
-50.717327,64.220184,-147.50064,0.85487676,5.899234,,100,-83.28045414924621,0.6135459,2611.841886997223,-52.454956,95.045685,-1,-67.088715,33.466217,16.568504,11.087299,12800,128,0.006135459,0.8650971,8.800709e-05,0.058992337,[ 0.343  1.253 -0.866],-83.28046,-88.197136,0.008800709,0.008650971,11761.742,0.59280455,118.92,True,0.85487676,3237863,9.019329
-35.91066,49.110073,-130.1651,0.85732514,3.3393993,,100,-81.05502460971475,0.47002465,2623.074769258499,-51.646652,78.51845,-1,-53.91426,30.174824,17.152948,17.217579,12900,129,0.0047002467,0.7149971,9.234289e-06,0.033393994,[ 0.23   1.288 -0.826],-81.05502,-85.39386,0.0009234289,0.007149971,5525.5884,0.5709856,114.97,True,0.85732514,3249360,5.8080177
-42.125114,40.18323,-117.21403,0.8593652,7.1311755,,100,-77.03079403340817,0.570068,2634.9837930202484,-51.209366,66.00466,-1,-61.269463,21.232271,15.2480135,24.008469,13000,130,0.00570068,1.0980006,5.278046e-06,0.07131176,[ 0.245  1.344 -0.848],-77.03079,-80.93793,0.0005278046,0.010980006,7018.2817,0.44826367,110.28,True,0.8593652,3260388,4.165197
-43.00088,48.000843,-127.95232,0.86737126,5.9896383,,100,-79.95147216603159,0.569515,2646.165242433548,-51.36467,76.58765,-1,-60.273495,23.877876,17.66046,16.400698,13100,131,0.0056951493,1.0168638,1.554654e-07,0.059896383,[ 0.185  1.331 -0.971],-79.95147,-84.21655,1.554654e-05,0.010168638,8544.418,0.33667013,113.72,True,0.86737126,3271760,6.0973015
-50.53886,35.05625,-109.63374,0.85873026,5.0307693,,100,-74.57749508738517,0.6911183,2657.5469064712524,-49.939278,59.694466,-1,-61.317287,35.31433,13.394027,8.698907,13200,132,0.006911183,0.93536454,0.00014395069,0.05030769,[ 0.123  1.342 -1.082],-74.5775,-78.23195,0.014395069,0.009353645,7277.181,0.37666056,107.27,True,0.85873026,3282487,11.495697
-31.909828,52.447456,-128.56842,0.86407083,3.240873,,100,-76.120964666754,0.44598624,2667.2695665359497,-50.116592,78.45183,-1,-49.412666,35.21739,15.286417,16.679804,13300,133,0.004459863,0.60488397,6.245269e-05,0.03240873,[ 0.166  1.309 -1.042],-76.120964,-80.40658,0.006245269,0.0060488395,4713.477,0.3598936,109.39,True,0.86407083,3293426,5.9952745
-52.19298,104.24554,-188.75833,0.858413,7.2696943,,100,-84.51279998242855,0.64948267,2678.484811782837,-51.410637,137.34769,-1,-72.450615,25.72703,22.055756,10.365915,13400,134,0.006494826,1.1035401,1.2121268e-05,0.07269694,[ 0.167  1.264 -1.059],-84.5128,-90.80474,0.0012121268,0.011035401,31303.062,0.26410386,120.54,True,0.858413,3305480,9.647001
-52.08805,82.47514,-162.10876,0.86186445,8.0441675,,100,-79.63362211585044,0.6552285,2687.9808220863342,-51.07409,111.034676,-1,-69.46678,26.550907,19.4213,10.343451,13500,135,0.006552285,1.0897987,2.6649908e-05,0.080441676,[ 0.148  1.249 -1.155],-79.63362,-85.03724,0.002664991,0.0108979875,20841.457,0.22586508,113.14,True,0.86186445,3316794,9.6679535
-36.20111,44.52933,-125.643684,0.85803413,6.124681,,100,-81.1143545497954,0.47698507,2698.109752178192,-50.424793,75.21889,-1,-55.870804,21.857637,16.921345,22.057507,13600,136,0.0047698505,0.90187514,1.8155168e-05,0.06124681,[ 0.248  1.269 -1.193],-81.11436,-85.30248,0.0018155167,0.009018751,5569.9253,0.12986039,115.74,True,0.85803413,3328368,4.533604
-49.182705,68.717026,-153.42961,0.85465455,3.813078,,100,-84.71257899299263,0.60542816,2708.169731616974,-51.104324,102.32529,-1,-65.10711,36.44186,20.910696,9.695058,13700,137,0.006054282,0.7995542,0.0001290839,0.03813078,[ 0.248  1.296 -1.289],-84.71258,-89.8269,0.01290839,0.007995542,12234.524,0.19011827,119.76,True,0.85465455,3340344,10.314533
-55.171978,95.000824,-175.05963,0.85932374,7.079106,,100,-80.0588212095201,0.70068324,2718.1096279621124,-50.557602,124.50203,-1,-71.96524,31.368986,20.831247,8.282106,13800,138,0.0070068324,1.0364103,1.8071112e-05,0.07079106,[ 0.223  1.276 -1.229],-80.058815,-85.89414,0.0018071112,0.010364102,26622.773,0.18161,114.16,True,0.85932374,3351760,12.0742235
-35.00858,58.02167,-135.43605,0.8582818,5.740989,,100,-77.41438241899013,0.4530121,2728.7832112312317,-50.24388,85.19217,-1,-53.31792,25.288269,17.482227,16.448236,13900,139,0.0045301216,0.7786543,1.7288396e-05,0.05740989,[ 0.243  1.308 -1.237],-77.41438,-81.92891,0.0017288396,0.0077865426,6211.178,0.15386006,110.64,True,0.8582818,3362824,6.079679
