MeanD2-0,Epsilon,MaxIW,MinBehavPdf,StdIW,TimestepsSoFar,WReturnMean,LearnableVariance,Inner Iteration,Iteration,OptimizationReturnMin,EpThisIter,MeanEntropy,Weights,DivergenceHarmonic,StdWReturnMean,Penalization,EpisodesSoFar,OptimizationReturnMean,EmpiricalD2Arithmetic,ReturnStepMaxmin,ESSRenyiHarmonic,InitialReturnMean,InitialReturnMin,EpRewMean,MeanIW,ESSRenyiArithmetic,ReturnStepMax,MinTargetPdf,InitialReturnMax,InitialBound,TimeElapsed,EpLenMean,EmpiricalD2Harmonic,ReturnMeanIW,OptimizationReturnMax,InitialReturnStd,Bound,MinIW,VarianceInitializer
1.0,2.0,5091.3647,-62.976536,646.41156,1730515,2475.611,,1,136,,100,0.4189424,[0.642 2.862],61107284.0,,True,13600,48.593204,1.0,0.8645346,100.0,-64.05136,-112.644554,-64.05135039955377,144.872,100.0,0.8645346,-62.976536,-50.392868,-2604.781,635.9307200908661,93.48,1.0,197317.98,62.251686,10.691654,-1207099.6,0.07670099,-1.0
1.0,2.0,16775872.0,-62.27652,1779446.9,1739587,646.877,,1,137,,100,0.4189424,[0.632 2.924],2.0878558e+31,,True,13700,23.810884,1.0,0.8636254,100.0,-62.05723,-85.86812,-62.05723589360714,368048.25,100.0,0.8636254,-62.27652,-50.44246,-688.70764,639.3421137332916,90.72,1.0,207756930.0,35.42566,8.93974,-1.9114584e+17,0.0095805,-1.0
1.0,2.0,1086368800.0,-65.388054,108207176.0,1748961,730.457,,1,138,,100,0.4189424,[0.621 3.048],4.0564887e+31,,True,13800,25.058262,1.0,0.8584704,100.0,-64.105576,-89.16383,-64.10557236894965,12125610.0,100.0,0.8584704,-65.388054,-50.412926,-780.5087,642.3023025989532,93.74,1.0,3093793300.0,38.750908,10.126227,-3.187995e+17,0.0047119264,-1.0
1.0,2.0,608013700.0,-69.02182,61366588.0,1758086,1347.9222,,1,139,,100,0.4189424,[0.615 3.173],7.440511e+35,,True,13900,35.13942,1.0,0.8689861,100.0,-62.419308,-97.55873,-62.41930782735348,7747928.5,100.0,0.8689861,-69.02182,-40.531296,-1456.3208,645.9403419494629,91.25,1.0,3571000600.0,57.027435,10.636881,-9.350779e+19,0.11894919,-1.0
1.0,2.0,252799300.0,-71.933876,25152226.0,1767434,992.76825,,1,140,,100,0.4189424,[0.566 3.058],1.6390002e+19,,True,14000,29.67574,1.0,0.8600522,100.0,-63.966785,-93.642525,-63.96678504183888,2538166.8,100.0,0.8600522,-71.933876,-41.79921,-1082.3539,649.4963276386261,93.48,1.0,506796600.0,51.843315,10.588616,-363211980000.0,0.022198137,-1.0
1.0,2.0,7711009300.0,-59.89895,767195600.0,1776687,639.13916,,1,141,,100,0.4189424,[0.64  2.958],1.567696e+29,,True,14100,23.705887,1.0,0.86098254,100.0,-63.133507,-86.83939,-63.13350874304771,80530830.0,100.0,0.86098254,-59.89895,-42.277344,-705.3288,653.3610575199127,92.53,1.0,8333069000.0,44.56205,8.784653,-2.6208378e+16,0.103915684,-1.0
1.0,2.0,661671550.0,-62.844223,75568850.0,1785801,1013.7853,,1,142,,100,0.4189424,[0.62  3.081],1.5419375e+29,,True,14200,30.02478,1.0,0.8632599,100.0,-62.21232,-92.2371,-62.21231827110052,13228745.0,100.0,0.8632599,-62.844223,-41.663567,-1099.0381,656.6985528469086,91.14,1.0,3736372500.0,50.573532,10.597068,-3.3477943e+16,0.24458423,-1.0
1.0,2.0,11708.347,-61.712486,1245.2267,1794915,1365.3683,,1,143,,100,0.4189424,[0.629 3.206],3107350500.0,,True,14300,35.593487,1.0,0.85782564,100.0,-62.392807,-97.98629,-62.392804611474276,267.46942,100.0,0.85782564,-61.712486,-50.40852,-1440.8198,659.3760430812836,91.14,1.0,199165.28,47.57777,9.923311,-4405289.5,0.10475468,-1.0
1.0,2.0,4075680300.0,-63.074574,456285060.0,1804062,1308.2585,,1,144,,100,0.4189424,[0.381 3.24 ],4.315165e+29,,True,14400,34.67217,1.0,0.85820127,100.0,-62.623367,-97.29554,-62.62337152317166,69175950.0,100.0,0.85820127,-63.074574,-50.402496,-1381.5526,663.0837197303772,91.47,1.0,59894800000.0,46.893044,10.300451,-4.814984e+16,0.02928171,-1.0
1.0,2.0,1684904.2,-71.8786,184652.36,1813080,939.6337,,1,145,,100,0.4189424,[0.39  3.116],2.3631026e+20,,True,14500,29.040712,1.0,0.85903883,100.0,-61.651752,-90.69247,-61.65175422266125,38422.22,100.0,0.85903883,-71.8786,-40.63823,-1023.1435,666.3684983253479,90.18,1.0,7689915.0,50.054237,9.8117695,-1283820700000.0,0.07864041,-1.0
1.0,2.0,105218530.0,-56.014385,11421475.0,1822415,855.99994,,1,146,,100,0.4189424,[0.461 3.013],1.366528e+36,,True,14600,27.773483,1.0,0.8585341,100.0,-63.4585,-91.23199,-63.45850482836366,1797825.2,100.0,0.8585341,-56.014385,-40.986526,-940.14996,669.9419074058533,93.35,1.0,980916200.0,50.24546,9.199655,-9.837431e+19,0.29296583,-1.0
1.0,2.0,3065052000.0,-63.01423,312167580.0,1831640,1278.6372,,1,147,,100,0.4189424,[0.458 2.888],9.726929e+25,,True,14700,34.135544,1.0,0.85472226,100.0,-63.299957,-97.4355,-63.29995679795742,39471370.0,100.0,0.85472226,-63.01423,-40.639305,-1386.16,673.4183762073517,92.25,1.0,47199814000.0,56.796196,10.649024,-1060533660000000.0,0.040263925,-1.0
1.0,2.0,669185200.0,-73.00679,79404300.0,1841023,857.607,,1,148,,100,0.4189424,[0.502 2.771],1.4883679e+29,,True,14800,27.41771,1.0,0.8581727,100.0,-64.48306,-91.90077,-64.48306164503097,15390253.0,100.0,0.8581727,-73.00679,-40.795815,-944.661,676.610657453537,93.83,1.0,6402792000.0,51.104958,10.289614,-3.3586137e+16,0.14395653,-1.0
1.0,2.0,6136941.0,-65.50878,629367.25,1850127,2221.4355,,1,149,,100,0.4189424,[0.492 2.646],7.285428e+24,,True,14900,45.78193,1.0,0.8605283,100.0,-62.14208,-107.92401,-62.142083906829356,89307.28,100.0,0.8605283,-65.50878,-49.91623,-2333.5967,679.2722814083099,91.04,1.0,117300530.0,58.007782,11.200479,-302746370000000.0,0.06449466,-1.0
1.0,2.0,1390380.8,-67.82746,211713.44,1859575,1730.9014,,1,150,,100,0.4189424,[0.577 2.738],2.0430381e+21,,True,15000,39.89591,1.0,0.85877424,100.0,-65.03862,-104.934525,-65.03861768677831,50021.65,100.0,0.85877424,-67.82746,-50.64829,-1829.13,682.9584491252899,94.48,1.0,39366864.0,54.286236,11.799066,-4440177000000.0,0.031402707,-1.0
1.0,2.0,25483280000.0,-66.111275,2549027600.0,1868973,801.7179,,1,151,,100,0.4189424,[0.655 2.835],1.1631572e+31,,True,15100,26.306492,1.0,0.85865355,100.0,-64.20647,-90.512955,-64.2064639018476,292952000.0,100.0,0.85865355,-66.111275,-41.08505,-883.1528,687.0009150505066,93.98,1.0,86648520000.0,49.427906,10.473131,-2.7774263e+17,0.38033113,-1.0
1.0,2.0,36557824.0,-64.386505,3977217.0,1878402,1092.8394,,1,152,,100,0.4189424,[0.643 2.96 ],1.5933934e+31,,True,15200,31.521362,1.0,0.87021637,100.0,-64.41708,-95.938446,-64.41708627045155,803790.6,100.0,0.87021637,-64.386505,-41.547523,-1191.4457,690.5849575996399,94.29,1.0,843843840.0,54.390923,9.962095,-3.9363447e+17,0.16588332,-1.0
1.0,2.0,10434329000.0,-61.665577,1038137700.0,1887544,738.02466,,1,153,,100,0.4189424,[0.679 2.84 ],1.8246905e+29,,True,15300,25.600742,1.0,0.85923666,100.0,-62.52585,-88.126595,-62.525852365642784,105050910.0,100.0,0.85923666,-61.665577,-50.661285,-784.8115,694.2803564071655,91.42,1.0,27913232000.0,37.46531,9.089921,-1.998631e+16,0.067713186,-1.0
1.0,2.0,14791.818,-59.668377,1472.1812,1896980,2088.569,,1,154,,100,0.4189424,[0.648 2.719],52704764.0,,True,15400,44.503143,1.0,0.86451197,100.0,-64.09578,-108.59892,-64.09577384397387,191.41565,100.0,0.86451197,-59.668377,-41.030712,-2240.7466,698.0915174484253,94.36,1.0,243595.84,67.56821,10.394171,-1348408.0,0.014832683,-1.0
1.0,2.0,28725.734,-62.674232,3139.9133,1906470,1238.9722,,1,155,,100,0.4189424,[0.656 2.781],67728870000.0,,True,15500,33.78864,1.0,0.87016755,100.0,-64.840805,-98.62945,-64.84080569371581,627.59863,100.0,0.87016755,-62.674232,-50.244896,-1317.0043,701.6461772918701,94.9,1.0,440299.3,48.384552,9.864067,-20748860.0,0.01775795,-1.0
1.0,2.0,46196148.0,-68.40102,6465929.0,1915769,917.88336,,1,156,,100,0.4189424,[0.557 2.857],2.359967e+30,,True,15600,28.603584,1.0,0.85880977,100.0,-63.61147,-92.21505,-63.61146520495415,1294518.5,100.0,0.85880977,-68.40102,-50.821625,-974.9949,705.3091785907745,92.99,1.0,696916900.0,41.393425,9.985905,-8.773936e+16,0.031769235,-1.0
1.0,2.0,3098840300.0,-61.91099,316890270.0,1925163,794.3751,,1,157,,100,0.4189424,[0.537 2.733],8.921404e+29,,True,15700,26.708399,1.0,0.8638543,100.0,-63.902885,-90.61128,-63.90288473680616,42295604.0,100.0,0.8638543,-61.91099,-50.432144,-848.18567,709.1211688518524,93.94,1.0,31602401000.0,40.17914,9.002036,-5.082728e+16,0.046009693,-1.0
1.0,2.0,12775270.0,-75.546005,1625851.8,1934354,1184.2896,,1,158,,100,0.4189424,[0.501 2.614],1.6630828e+28,,True,15800,32.777103,1.0,0.8596738,100.0,-63.309757,-96.08686,-63.30975939646363,360997.9,100.0,0.8596738,-75.546005,-41.258133,-1284.493,712.9244222640991,91.91,1.0,427844830.0,54.828728,10.485758,-1.2922663e+16,0.37705484,-1.0
1.0,2.0,2250140.0,-75.10965,294880.0,1943610,728.7586,,1,159,,100,0.4189424,[0.558 2.725],2.6531288e+26,,True,15900,25.346853,1.0,0.86190426,100.0,-63.743355,-89.09021,-63.743355227857826,73274.69,100.0,0.86190426,-75.10965,-50.297302,-778.9191,716.458713054657,92.56,1.0,27751022.0,38.792908,9.289543,-817076260000000.0,0.0018380514,-1.0
1.0,2.0,83995110.0,-64.041824,8729047.0,1952911,666.7302,,1,160,,100,0.4189424,[0.511 2.609],5.9647327e+29,,True,16000,24.000113,1.0,0.85957915,100.0,-63.43719,-87.4373,-63.43718999505043,1301570.1,100.0,0.85957915,-64.041824,-49.40604,-714.94116,719.8667140007019,93.01,1.0,805194800.0,38.03126,9.52496,-3.7235374e+16,0.00095832726,-1.0
1.0,2.0,96740510.0,-65.815865,10871225.0,1962397,1950.5254,,1,161,,100,0.4189424,[0.536 2.731],6.76074e+33,,True,16100,42.65726,1.0,0.85903937,100.0,-65.09134,-107.748604,-65.09134445086121,2416073.0,100.0,0.85903937,-65.815865,-50.27231,-2060.6396,722.7933659553528,94.86,1.0,4589532700.0,57.476295,11.44044,-9.0542704e+18,0.023394626,-1.0
1.0,2.0,49201064.0,-65.83795,6478599.0,1971675,984.06287,,1,162,,100,0.4189424,[0.55  2.607],1.7262298e+27,,True,16200,29.6469,1.0,0.8615333,100.0,-63.78385,-93.43075,-63.783849630951885,979240.25,100.0,0.8615333,-65.83795,-41.1131,-1075.2981,726.1546132564545,92.78,1.0,353032200.0,52.31765,10.253014,-3790744600000000.0,0.05429545,-1.0
1.0,2.0,1749294500.0,-63.020153,174016200.0,1981436,773.2367,,1,163,,100,0.4189424,[0.596 2.491],1.26082236e+30,,True,16300,25.828423,1.0,0.85416734,100.0,-66.65046,-92.47888,-66.6504597349465,18577132.0,100.0,0.85416734,-63.020153,-50.154022,-832.94806,729.8443138599396,97.61,1.0,3995500500.0,42.32486,10.301912,-6.7049692e+16,0.045168348,-1.0
1.0,2.0,41651716.0,-67.13304,4768592.0,1990990,951.8903,,1,164,,100,0.4189424,[0.598 2.366],9.94468e+29,,True,16400,28.805506,1.0,0.856155,100.0,-65.65659,-94.462105,-65.65659710988402,927482.94,100.0,0.856155,-67.13304,-50.979748,-1014.9132,733.9331450462341,95.54,1.0,515305340.0,43.482357,11.051381,-6.2849274e+16,0.14628097,-1.0
1.0,2.0,497596000.0,-60.94921,49512444.0,2000467,910.6336,,1,165,,100,0.4189424,[0.617 2.489],2.8363238e+29,,True,16500,28.419346,1.0,0.8630885,100.0,-64.81903,-93.23838,-64.81903588250279,5442742.0,100.0,0.8630885,-60.94921,-50.88194,-970.43475,737.785501241684,94.77,1.0,2042365300.0,42.35644,10.147635,-3.1848986e+16,0.11357921,-1.0
1.0,2.0,10944681000.0,-70.21063,1088895100.0,2010070,809.7838,,1,166,,100,0.4189424,[0.596 2.366],2.4991373e+33,,True,16600,26.489807,1.0,0.86608857,100.0,-65.80887,-92.29867,-65.80886107891799,110384904.0,100.0,0.86608857,-70.21063,-50.631676,-867.6545,741.9226784706116,96.03,1.0,33304260000.0,41.666992,10.395865,-2.8930644e+18,2.0848787,-1.0
1.0,2.0,5831598600.0,-64.36377,745249540.0,2019603,1479.7484,,1,167,,100,0.4189424,[0.636 2.484],7.2105836e+30,,True,16700,36.91187,1.0,0.86498356,100.0,-65.31246,-102.224335,-65.31246209442615,114272160.0,100.0,0.86498356,-64.36377,-50.88636,-1567.5986,745.9092690944672,95.33,1.0,67110650000.0,51.337975,10.828763,-2.359074e+17,0.08182239,-1.0
1.0,2.0,1679369100.0,-70.97508,167192540.0,2029272,1513.9401,,1,168,,100,0.4189424,[0.623 2.36 ],2.8763692e+31,,True,16800,37.262318,1.0,0.85706353,100.0,-66.51347,-103.77579,-66.51346947029234,18479594.0,100.0,0.85706353,-70.97508,-50.967873,-1606.8937,749.5635275840759,96.69,1.0,16561530000.0,52.807915,11.200888,-4.9853895e+17,0.04218738,-1.0
1.0,2.0,122362110000.0,-70.62903,12226860000.0,2039229,1945.5997,,1,169,,100,0.4189424,[0.617 2.235],1.0801413e+34,,True,16900,42.15909,1.0,0.8624907,100.0,-68.21567,-110.37475,-68.21566212117672,1351782800.0,100.0,0.8624907,-70.62903,-51.195976,-2062.3342,753.8099625110626,99.57,1.0,1127864900000.0,59.178772,12.969618,-1.2132519e+19,0.14852677,-1.0
1.0,2.0,3756.343,-70.4031,389.79498,2048986,1395.5626,,1,170,,100,0.4189424,[0.618 2.36 ],167389620.0,,True,17000,35.33217,1.0,0.85858905,100.0,-67.05642,-102.388596,-67.05642435073852,79.18952,100.0,0.85858905,-70.4031,-50.63845,-1484.8295,757.5357620716095,97.57,1.0,54321.273,51.750145,12.132618,-1209279.1,0.07546866,-1.0
1.0,2.0,3561794300.0,-72.001564,354345730.0,2058693,1896.7087,,1,171,,100,0.4189424,[0.507 2.418],1.0681678e+35,,True,17100,41.71722,1.0,0.8640897,100.0,-66.60227,-108.319496,-66.60227288112044,36280028.0,100.0,0.8640897,-72.001564,-50.513844,-2008.0896,761.308756351471,97.07,1.0,18118950000.0,57.805653,12.505286,-3.640316e+19,0.019704457,-1.0
1.0,2.0,5115415.5,-77.663185,552753.6,2068580,1389.1362,,1,172,,100,0.4189424,[0.516 2.293],8.203015e+26,,True,17200,35.215565,1.0,0.86887,100.0,-68.344185,-103.559746,-68.34418049484492,90890.69,100.0,0.86887,-77.663185,-51.233967,-1480.4008,765.098249912262,98.87,1.0,47982104.0,52.32578,12.206566,-2613947700000000.0,0.032610577,-1.0
1.0,2.0,2234191600.0,-66.10254,239296300.0,2078403,1460.8076,,1,173,,100,0.4189424,[0.443 2.192],1.0127763e+35,,True,17300,36.241196,1.0,0.86954933,100.0,-67.835526,-104.07672,-67.83552730500698,32111916.0,100.0,0.86954933,-66.10254,-50.511272,-1556.448,769.060067653656,98.23,1.0,10024535000.0,53.56545,12.1401615,-3.043722e+19,0.04758369,-1.0
1.0,2.0,231861340.0,-71.06136,23861182.0,2088269,2948.976,,1,174,,100,0.4189424,[0.475 2.312],4.665371e+27,,True,17400,52.5675,1.0,0.8622055,100.0,-67.76787,-120.33537,-67.76787330135703,3784452.8,100.0,0.8622055,-71.06136,-50.315453,-3112.3982,773.0444400310516,98.66,1.0,10988940000.0,70.01992,13.624764,-1.1162603e+16,0.05141884,-1.0
1.0,2.0,10886660.0,-68.97178,1551171.0,2097905,607.7805,,1,175,,100,0.4189424,[0.52  2.429],7.624405e+26,,True,17500,22.611082,1.0,0.8615031,100.0,-66.06686,-88.67794,-66.06685793608428,435767.16,100.0,0.8615031,-68.97178,-50.572388,-656.1801,776.9741425514221,96.36,1.0,94627780.0,38.105553,9.82443,-1336467400000000.0,0.7540683,-1.0
1.0,2.0,3616347.2,-62.042633,367630.44,2107354,1450.3973,,1,176,,100,0.4189424,[0.555 2.309],9.966247e+17,,True,17600,36.520157,1.0,0.8557064,100.0,-64.46996,-100.99013,-64.46996978968382,51036.94,100.0,0.8557064,-62.042633,-50.60614,-1535.0138,781.1118414402008,94.49,1.0,41937080.0,50.383987,10.801643,-84517220000.0,0.013799447,-1.0
1.0,2.0,16657772.0,-66.217636,1692967.9,2116827,1277.841,,1,177,,100,0.4189424,[0.312 2.248],1.1266063e+23,,True,17700,34.023075,1.0,0.86586094,100.0,-64.974106,-98.99718,-64.97410285651684,265826.97,100.0,0.86586094,-66.217636,-50.117672,-1357.4794,784.5449953079224,94.73,1.0,205291940.0,48.879505,10.966827,-26731405000000.0,0.0086001,-1.0
1.0,2.0,223894290.0,-70.07123,30011094.0,2126445,1933.6476,,1,178,,100,0.4189424,[0.388 2.348],7.6903945e+27,,True,17800,42.29237,1.0,0.86024874,100.0,-66.26036,-108.55273,-66.26035918191076,4388902.0,100.0,0.86024874,-70.07123,-41.186337,-2084.9177,788.5225043296814,96.18,1.0,7516041700.0,67.366394,12.041734,-1.3265998e+16,0.007040382,-1.0
1.0,2.0,19377048000.0,-60.31095,1927919500.0,2135855,834.8614,,1,179,,100,0.4189424,[0.443 2.235],1.0678138e+28,,True,17900,27.270805,1.0,0.8569174,100.0,-64.60138,-91.87218,-64.60137183606625,197960180.0,100.0,0.8569174,-60.31095,-50.929176,-890.7382,792.2383470535278,94.1,1.0,64176316000.0,40.943,9.548014,-5774185000000000.0,0.2911121,-1.0
1.0,2.0,33400.832,-73.95032,3335.292,2145376,1238.598,,1,180,,100,0.4189424,[0.404 2.117],116181254000.0,,True,18000,33.53046,1.0,0.8661628,100.0,-65.477425,-99.00789,-65.47742847904563,436.0657,100.0,0.8661628,-73.95032,-50.93675,-1315.624,796.2291567325592,95.21,1.0,160234.42,48.07114,10.691416,-26415452.0,0.01562132,-1.0
1.0,2.0,579122600.0,-72.72397,65409950.0,2155169,859.5665,,1,181,,100,0.4189424,[0.297 2.181],4.25432e+29,,True,18100,26.999636,1.0,0.859071,100.0,-67.575134,-94.574776,-67.57513708174228,10062477.0,100.0,0.859071,-72.72397,-50.46514,-924.4209,799.8030223846436,97.93,1.0,2511624700.0,44.109634,11.427425,-4.2301988e+16,0.066921495,-1.0
1.0,2.0,5720782.0,-67.19233,628613.9,2164671,1571.1101,,1,182,,100,0.4189424,[0.318 2.058],2.4204478e+28,,True,18200,37.79846,1.0,0.86569816,100.0,-65.53264,-103.3311,-65.53264309614897,115123.7,100.0,0.86569816,-67.19233,-41.05088,-1700.4028,803.6669337749481,95.02,1.0,60883104.0,62.28022,11.932597,-2.0115316e+16,0.009998616,-1.0
1.0,2.0,5065.29,-62.841896,514.4913,2174497,2248.5793,,1,183,,100,0.4189424,[0.255 1.95 ],110156510.0,,True,18300,45.77468,1.0,0.8663088,100.0,-68.18195,-113.956635,-68.18195053711534,92.70625,100.0,0.8663088,-62.841896,-50.12107,-2384.41,807.3272120952606,98.26,1.0,173591.9,63.835564,12.379729,-1599229.9,0.01287045,-1.0
1.0,2.0,1365900800.0,-61.515778,139361710.0,2184336,1408.2019,,1,184,,100,0.4189424,[0.258 2.013],3.6181605e+29,,True,18400,35.87544,1.0,0.86895186,100.0,-67.64781,-103.523254,-67.64781450808049,18636068.0,100.0,0.86895186,-61.515778,-50.58597,-1501.6124,811.1356036663055,98.39,1.0,17194426000.0,52.937283,11.007031,-5.618833e+16,0.22265741,-1.0
1.0,2.0,58061548.0,-65.73622,5822442.0,2194033,762.77484,,1,185,,100,0.4189424,[0.291 2.133],4.0328077e+21,,True,18500,25.238733,1.0,0.86214304,100.0,-66.90978,-92.14852,-66.90978683725,684876.25,100.0,0.86214304,-65.73622,-50.607468,-820.29596,814.779379606247,96.97,1.0,44635332.0,41.541054,11.215217,-3652942600000.0,0.021871334,-1.0
1.0,2.0,166265700000.0,-72.37327,16543021000.0,2203539,2226.1577,,1,186,,100,0.4189424,[0.219 2.236],3.2404912e+30,,True,18600,45.772884,1.0,0.85713935,100.0,-65.214455,-110.98734,-65.21445623487234,1664776100.0,100.0,0.85713935,-72.37327,-50.121063,-2349.645,818.598445892334,95.06,1.0,2294152400000.0,60.86628,11.445548,-2.223014e+17,0.01756848,-1.0
1.0,2.0,4976183.0,-62.743546,529302.3,2212940,793.71,,1,187,,100,0.4189424,[0.222 2.111],9.2600595e+20,,True,18700,26.134483,1.0,0.8658618,100.0,-64.55335,-90.687836,-64.55335069343448,79269.68,100.0,0.8658618,-62.743546,-50.3383,-847.9784,822.7700898647308,94.01,1.0,44692916.0,40.349537,10.521346,-1651484500000.0,0.00030842551,-1.0
1.0,2.0,349961000.0,-71.08405,35054892.0,2222598,1339.1056,,1,188,,100,0.4189424,[-0.01   2.203],4.194455e+26,,True,18800,34.583252,1.0,0.8630973,100.0,-66.55656,-101.13981,-66.55655521526933,4351366.0,100.0,0.8630973,-71.08405,-50.19663,-1425.6111,826.6964209079742,96.58,1.0,3444808000.0,50.94318,11.962613,-1771697000000000.0,1.2077682,-1.0
1.0,2.0,14119.406,-65.072716,1766.104,2232017,1247.5288,,1,189,,100,0.4189424,[0.038 2.318],278557730.0,,True,18900,33.409367,1.0,0.8690409,100.0,-64.73544,-98.14481,-64.73544512853026,330.58023,100.0,0.8690409,-65.072716,-40.797077,-1357.1527,830.0065052509308,94.19,1.0,385970.5,57.347736,11.460498,-2215624.2,0.025718287,-1.0
1.0,2.0,65135084.0,-71.73387,7557046.0,2241355,894.6123,,1,190,,100,0.4189424,[0.034 2.256],1.7481024e+30,,True,19000,28.279364,1.0,0.85614586,100.0,-64.24554,-92.5249,-64.24554168447852,1527706.8,100.0,0.85614586,-71.73387,-49.598743,-956.0331,833.4538397789001,93.38,1.0,842952900.0,42.92616,9.741152,-8.12094e+16,0.64969546,-1.0
1.0,2.0,485479900.0,-69.41744,53847076.0,2250937,1153.1055,,1,191,,100,0.4189424,[0.047 2.38 ],9.988324e+29,,True,19100,32.031143,1.0,0.86307025,100.0,-66.11219,-98.14334,-66.11219725221396,7896230.5,100.0,0.86307025,-69.41744,-49.984764,-1230.4117,837.3916201591492,95.82,1.0,4520579600.0,48.158577,11.2743635,-7.7263155e+16,0.0024063964,-1.0
1.0,2.0,335055420.0,-75.99606,46672890.0,2260432,1119.0994,,1,192,,100,0.4189424,[0.023 2.502],8.809577e+33,,True,19200,31.597212,1.0,0.86586165,100.0,-64.810745,-96.40796,-64.81074632748961,7595489.5,100.0,0.86586165,-75.99606,-49.998096,-1190.8926,841.1301736831665,94.95,1.0,7282535000.0,46.409863,10.987064,-6.738711e+18,0.08394316,-1.0
1.0,2.0,512394.75,-64.73781,62279.973,2269522,883.6209,,1,193,,100,0.4189424,[1.045e-06 2.625e+00],1.3102806e+19,,True,19300,27.827673,1.0,0.85481834,100.0,-62.386105,-90.213776,-62.38610223382712,14142.546,100.0,0.85481834,-64.73781,-40.685226,-965.387,844.8658587932587,90.9,1.0,6746913.5,49.52855,10.45187,-295993380000.0,0.008218428,-1.0
1.0,2.0,22798372.0,-70.163605,2543855.8,2278874,809.43024,,1,194,,100,0.4189424,[-0.083  2.532],5.7479455e+28,,True,19400,26.396889,1.0,0.86896324,100.0,-64.1458,-90.54269,-64.14579610288143,520821.62,100.0,0.86896324,-70.163605,-49.74575,-864.90784,848.3719780445099,93.52,1.0,310003300.0,40.796936,10.612939,-1.330118e+16,0.202517,-1.0
1.0,2.0,214629820.0,-59.031258,22550664.0,2288104,1426.9697,,1,195,,100,0.4189424,[-0.1    2.656],1.224191e+30,,True,19500,36.2845,1.0,0.86518,100.0,-63.501865,-99.78636,-63.50186297446489,3328075.8,100.0,0.86518,-59.031258,-50.044178,-1509.444,851.919379234314,92.3,1.0,2648360700.0,49.742184,10.507368,-9.125424e+16,0.084235705,-1.0
1.0,2.0,289201900.0,-63.820816,31251170.0,2297207,1024.256,,1,196,,100,0.4189424,[-0.084  2.78 ],9.179159e+30,,True,19600,30.573679,1.0,0.8640069,100.0,-62.408916,-92.9826,-62.408915968686344,5514969.5,100.0,0.8640069,-63.820816,-50.036976,-1085.7319,855.5395061969757,91.03,1.0,2729492700.0,42.94562,9.460757,-1.8625931e+17,0.09529222,-1.0
1.0,2.0,11465228.0,-54.93207,1142040.9,2306352,626.5601,,1,197,,100,0.4189424,[-0.097  2.904],4.3252358e+17,,True,19700,22.993874,1.0,0.85701734,100.0,-62.561295,-85.55517,-62.5612920896709,125923.71,100.0,0.85701734,-54.93207,-40.913834,-692.9857,859.3074462413788,91.45,1.0,7975999.0,44.641335,9.8914995,-43695555000.0,0.07654257,-1.0
1.0,2.0,101727970.0,-61.868256,12044173.0,2315159,759.50775,,1,198,,100,0.4189424,[-0.011  2.995],9.202778e+28,,True,19800,26.139214,1.0,0.8635663,100.0,-60.55941,-86.69862,-60.55941116183996,2242709.2,100.0,0.8635663,-61.868256,-40.22796,-831.4889,862.7545070648193,88.07,1.0,834471940.0,46.470665,8.732086,-2.1837151e+16,0.03812388,-1.0
1.0,2.0,770.1957,-65.11722,118.30899,2324324,951.0913,,1,199,,100,0.4189424,[0.016 3.117],68704470.0,,True,19900,29.3704,1.0,0.86422193,100.0,-62.553024,-91.92342,-62.55302386730909,45.32195,100.0,0.86422193,-65.11722,-40.0453,-1040.7987,866.5034093856812,91.65,1.0,32442.557,51.878124,9.405902,-776043.3,0.006785407,-1.0
1.0,2.0,75333540.0,-57.211605,9915852.0,2333290,956.175,,1,200,,100,0.4189424,[0.007 3.055],1.5804518e+30,,True,20000,29.375154,1.0,0.8618081,100.0,-61.34537,-90.72052,-61.345365311205384,2119543.0,100.0,0.8618081,-57.211605,-40.021355,-1041.8508,870.4422659873962,89.66,1.0,1355743000.0,50.699165,9.657911,-1.0771371e+17,0.45299512,-1.0
1.0,2.0,4239.0913,-62.805443,440.97083,2342409,967.6354,,1,201,,100,0.4189424,[-0.015  2.932],203469890.0,,True,20100,29.78196,1.0,0.8636044,100.0,-62.24314,-92.0251,-62.243139822632074,95.98434,100.0,0.8636044,-62.805443,-39.988018,-1057.8923,873.9158773422241,91.19,1.0,51234.754,52.037083,8.981657,-1338756.9,0.010112156,-1.0
1.0,2.0,424999870.0,-67.28168,42424496.0,2351464,723.2458,,1,202,,100,0.4189424,[-0.121  2.997],2.6528532e+30,,True,20200,25.19187,1.0,0.8589833,100.0,-62.09625,-87.288124,-62.0962547492981,5261489.5,100.0,0.8589833,-67.28168,-50.07762,-769.3978,877.3926944732666,90.55,1.0,250312560.0,37.210503,9.41358,-7.517378e+16,0.33887798,-1.0
1.0,2.0,575471360.0,-70.06312,57479424.0,2360441,757.2025,,1,203,,100,0.4189424,[-0.116  2.873],7.4869574e+28,,True,20300,25.882078,1.0,0.8547973,100.0,-61.421375,-87.30345,-61.42137491092086,6663549.5,100.0,0.8547973,-70.06312,-49.39989,-805.09015,881.4123382568359,89.77,1.0,4584660500.0,37.90356,9.344547,-1.310363e+16,0.21472628,-1.0
