LearnableVariance,VarianceInit,MeanIWNorm,EmpiricalD2,Bound,EpThisIter,MinIWNorm,ReturnStepMaxmin,InitialReturnMean,ESSRenyi,EpisodesSoFar,StdIW,TimestepsSoFar,InitialReturnMax,OptimizationReturnMin,Iteration,Weights,InitialBound,MinIW,InitialReturnMin,EpLenMean,MaxIW,ESSClassic,MeanIW,ReturnMeanIW,InitialReturnStd,OptimizationReturnMax,StdIWNorm,J_sample_variance,EpRewMean,MeanEntropy,ReturnStepMax,TimeElapsed,MaxIWNorm,OptimizationReturnMean
True,-1,0.007111756,6.309801,-60.64742,100,0.0001616997,0.8569695,-68.86459,15.84836,27900,0.83827657,6638674,-49.812813,,279,[-0.138  1.726 -1.687],-73.98203,0.01616997,-153.52347,99.1,4.454451,41.851875,0.7111757,-47.792736,17.746107,103.710655,0.008382766,17328.102,-68.86458987489343,-0.21475191,0.8569695,2505.83691072464,0.04454451,84.658875
True,-1,0.00602525,16.388678,-60.37127,100,8.58133e-07,0.8631265,-72.16601,6.1017737,28000,0.97021013,6648988,-49.913174,,280,[-0.1    1.736 -1.634],-76.464455,8.58133e-05,-128.95337,103.14,4.5588408,27.832869,0.602525,-42.969902,16.32117,79.04019,0.009702101,9682.313,-72.16600788280368,-0.2760502,0.8631265,2510.616707086563,0.045588408,56.787357
True,-1,0.0071800356,12.302171,-61.915062,100,0.00012929093,0.85885906,-69.964645,8.128647,28100,1.1979147,6659058,-49.76384,,281,[-0.106  1.76  -1.695],-74.12908,0.012929093,-124.933334,100.7,8.136299,26.43023,0.71800363,-47.308502,15.599329,75.169495,0.011979147,14720.76,-69.96464339569211,-0.27334136,0.85885906,2513.9957365989685,0.08136299,54.968693
True,-1,0.0068094875,10.191643,-58.988758,100,4.4899087e-05,0.859126,-69.57038,9.811961,28200,1.0383443,6669082,-40.111893,,282,[-0.122  1.783 -1.692],-73.685455,0.004489909,-123.45248,100.24,6.8892956,30.073692,0.68094873,-45.851624,16.910818,83.34058,0.010383443,11122.056,-69.57037734091281,-0.2574453,0.859126,2518.3999104499817,0.068892956,53.8821
True,-1,0.005424923,8.900967,-48.62693,100,0.00030993018,0.8632251,-68.61547,11.234735,28300,0.7544355,6678948,-39.92649,,283,[-0.089  1.762 -1.676],-72.70902,0.030993018,-122.80648,98.66,5.6145144,34.083122,0.5424923,-36.414036,14.343158,82.87999,0.007544355,6513.58,-68.61546679452061,-0.1871425,0.8632251,2523.253088951111,0.056145143,54.191017
True,-1,0.009634879,1.3111677,-70.752174,100,0.0017887648,0.86173874,-68.542656,76.26789,28400,0.55188805,6688766,-49.9374,,284,[-0.142  1.765 -1.606],-72.587685,0.17887649,-121.35078,98.18,3.47091,75.295395,0.9634879,-66.12037,14.661245,71.413376,0.00551888,14819.75,-68.54266413807869,-0.19664624,0.86173874,2527.852210998535,0.0347091,52.80811
True,-1,0.0068426435,11.706469,-62.356895,100,1.5672598e-05,0.8693732,-69.26255,8.542286,28500,1.0017047,6698714,-49.440014,,285,[-0.127  1.757 -1.616],-73.76024,0.0015672599,-134.93097,99.48,5.7259016,31.816267,0.6842644,-46.968147,14.33216,85.49095,0.010017047,13686.906,-69.26255165487528,-0.20271772,0.8693732,2532.0665698051453,0.057259016,65.66841
True,-1,0.0060129757,9.110764,-54.15853,100,2.9628918e-05,0.8657561,-70.40312,10.976028,28600,1.0003328,6708859,-49.980026,,286,[-0.109  1.78  -1.622],-74.52588,0.002962892,-123.68265,101.45,7.378141,26.54178,0.60129744,-41.71439,15.776925,73.70262,0.010003327,8755.098,-70.4031217598915,-0.19665657,0.8657561,2536.429561853409,0.07378141,53.279522
True,-1,0.004416314,15.475214,-46.11879,100,1.5927233e-05,0.8569672,-69.66937,6.461946,28700,0.6005852,6718905,-40.011322,,287,[-0.093  1.802 -1.616],-73.69675,0.0015927234,-120.82124,100.46,3.1409998,35.095184,0.4416314,-30.27568,15.631838,80.80992,0.0060058525,3846.2297,-69.66937855571508,-0.26916495,0.8569672,2540.942633867264,0.031409997,51.15186
True,-1,0.009392075,1.6992537,-71.99896,100,0.0015550152,0.8589506,-69.52063,58.849365,28800,0.7769506,6728911,-49.96425,,288,[-0.062  1.821 -1.688],-74.08731,0.15550153,-137.00043,100.06,5.934906,59.370903,0.9392076,-66.04604,15.598226,87.03618,0.0077695055,19217.527,-69.52062958702444,-0.2729527,0.8589506,2546.0608468055725,0.05934906,67.4798
True,-1,0.0074055595,9.073538,-60.40052,100,0.00018726719,0.8594402,-69.654495,11.021059,28900,1.1471506,6738917,-49.90107,,289,[-0.072  1.832 -1.692],-73.21105,0.01872672,-106.69699,100.06,8.868161,29.41589,0.740556,-49.68732,13.471574,56.79592,0.011471506,9622.288,-69.65449023008347,-0.23184077,0.8594402,2550.195031642914,0.08868161,37.042496
True,-1,0.006568391,8.484134,-55.110302,100,0.00016140405,0.85769236,-67.82691,11.786707,29000,0.8995346,6748708,-40.252605,,290,[-0.134  1.825 -1.651],-71.69083,0.016140405,-115.91747,97.91,6.3581266,34.77652,0.656839,-43.855667,14.787303,75.66487,0.008995345,7978.1206,-67.8269089075923,-0.15441324,0.85769236,2555.2872154712677,0.063581266,48.09056
True,-1,0.008635979,1.9249208,-61.270836,100,0.00035194887,0.8588892,-67.98646,51.950188,29100,0.7784548,6758459,-49.569817,,291,[-0.131  1.837 -1.573],-71.47096,0.03519489,-104.535286,97.51,4.2265244,55.171265,0.8635979,-56.436375,13.511798,54.96547,0.0077845477,9649.921,-67.98645907223225,-0.2053634,0.8588892,2558.940617799759,0.042265244,36.548824
True,-1,0.00845969,6.249123,-65.39149,100,5.879103e-06,0.8655965,-65.9058,16.002245,29200,1.2066604,6768030,-40.28234,,292,[-0.123  1.829 -1.624],-70.281136,0.0005879103,-131.26016,95.71,6.385477,32.95418,0.8459691,-54.45391,13.876148,90.97782,0.012066604,19572.39,-65.90579920753837,-0.21151172,0.8655965,2563.1748802661896,0.06385477,65.35436
True,-1,0.009864513,1.0695941,-72.80313,100,0.0057317307,0.86196387,-69.884544,93.49341,29300,0.26526946,6778163,-48.98183,,293,[-0.127  1.808 -1.63 ],-73.684456,0.5731731,-113.99727,101.33,1.7713159,93.256256,0.9864514,-68.87322,14.287758,65.01544,0.0026526945,13142.546,-69.88454245343804,-0.19489135,0.86196387,2568.695145368576,0.01771316,44.112724
True,-1,0.007530985,12.607144,-66.86457,100,4.950609e-05,0.86421764,-71.063675,7.93201,29400,0.9423699,6788366,-49.772068,,294,[-0.121  1.807 -1.614],-74.87044,0.004950609,-114.20282,102.03,4.7888126,38.97403,0.7530984,-53.34808,14.142454,64.430756,0.009423699,9445.992,-71.0636738923192,-0.16555175,0.86421764,2573.458150625229,0.047888126,43.13914
True,-1,0.0060158568,7.796517,-52.94841,100,0.0001558247,0.8685087,-68.56795,12.826241,29500,0.80309933,6798185,-49.768597,,295,[-0.14   1.785 -1.584],-72.94647,0.01558247,-131.35574,98.19,5.3239045,35.94346,0.6015857,-40.722588,16.175312,81.58714,0.008030994,8899.235,-68.56794869378209,-0.16113135,0.8685087,2577.113322496414,0.053239044,62.787796
True,-1,0.008299971,3.9136324,-64.56514,100,0.00037402406,0.86954033,-68.31218,25.55171,29600,1.2125478,6808030,-50.238922,,296,[-0.051  1.78  -1.58 ],-73.373505,0.037402406,-151.83972,98.45,9.518715,31.9056,0.8299971,-54.55237,16.000296,101.6008,0.012125476,27910.334,-68.31218255490064,-0.12235323,0.86954033,2581.68745303154,0.09518715,83.52754
True,-1,0.0047775023,14.750995,-47.64913,100,9.929775e-06,0.86481714,-66.76222,6.779204,29700,0.8967678,6817727,-49.74951,,297,[-0.055  1.764 -1.541],-70.84873,0.0009929775,-122.59515,96.97,6.4456697,22.107412,0.4777502,-31.954082,12.179831,72.84564,0.008967677,5833.787,-66.76222294107079,-0.19842403,0.86481714,2587.0997071266174,0.064456694,55.832935
True,-1,0.009805905,1.1370533,-72.50461,100,0.004479938,0.8572213,-70.17686,87.94663,29800,0.40579808,6827835,-49.99391,,298,[ 0.024  1.772 -1.617],-73.81856,0.44799384,-109.25072,101.08,3.1491141,85.37849,0.9805905,-68.621376,13.691873,59.256805,0.004057981,11979.192,-70.1768649354577,-0.19230694,0.8572213,2591.9282965660095,0.03149114,39.073856
True,-1,0.006964228,9.775625,-59.77881,100,9.325301e-06,0.86315334,-71.203445,10.229525,29900,1.3421959,6838125,-50.005074,,299,[ 0.023  1.767 -1.611],-75.18232,0.0009325301,-119.366165,102.9,8.515062,21.21172,0.6964229,-47.33847,16.094732,69.36109,0.013421957,12157.4795,-71.20344344973564,-0.25804138,0.86315334,2596.192239522934,0.08515062,48.162724
True,-1,0.007451422,6.5228424,-62.890835,100,6.337205e-05,0.8574532,-71.14326,15.33074,30000,1.1463401,6848334,-50.317673,,300,[ 0.078  1.751 -1.677],-75.84137,0.006337205,-140.94307,102.09,7.4218926,29.70241,0.7451422,-50.89195,15.151093,90.6254,0.011463402,18640.615,-71.14326072409749,-0.30907062,0.8574532,2600.096538543701,0.07421892,69.799805
True,-1,0.0067674853,8.033465,-61.46584,100,8.092286e-05,0.8634811,-69.87561,12.447928,30100,0.9426941,6858410,-49.51056,,301,[ 0.018  1.763 -1.728],-75.60741,0.008092286,-171.95416,100.76,4.21726,34.009197,0.6767485,-45.21997,16.587904,122.4436,0.009426941,24623.463,-69.87561124742031,-0.32089543,0.8634811,2604.5627834796906,0.0421726,102.07855
True,-1,0.00898952,3.700228,-68.26276,100,0.00019182923,0.86328536,-68.97599,27.025362,30200,0.98392564,6868342,-50.328354,,302,[ 0.015  1.783 -1.74 ],-72.938644,0.019182922,-118.87957,99.32,5.362157,45.49621,0.898952,-60.640205,14.320144,68.551216,0.009839256,14429.38,-68.97599140778183,-0.2762155,0.86328536,2608.921063184738,0.053621568,49.903584
True,-1,0.0067799673,3.036499,-55.825005,100,0.00011451178,0.8637931,-72.52412,32.932663,30300,0.88304126,6878766,-50.48493,,303,[ 0.008  1.796 -1.695],-76.629654,0.011451178,-123.16602,104.24,6.9573727,37.087646,0.67799675,-48.670883,15.078549,72.68109,0.008830411,9174.922,-72.52411666452885,-0.28569135,0.8637931,2613.27086520195,0.06957372,50.641903
True,-1,0.0063037183,6.1290393,-52.331593,100,0.00014877848,0.85652053,-68.49817,16.315771,30400,0.9356043,6888656,-50.136047,,304,[ 0.046  1.806 -1.705],-72.84432,0.014877847,-130.38464,98.9,6.0286026,31.221903,0.6303718,-41.57186,16.182865,80.2486,0.009356043,10557.135,-68.49816798567772,-0.25869718,0.85652053,2618.0986535549164,0.060286026,61.886475
True,-1,0.0061204364,11.957524,-55.745716,100,2.2486794e-05,0.8634019,-69.91323,8.362935,30500,1.1348426,6898759,-50.01785,,305,[ 0.039  1.788 -1.678],-73.519455,0.0022486795,-108.18679,101.03,9.1335335,22.53265,0.6120436,-43.27551,13.074617,58.16894,0.011348425,6760.0996,-69.91323349297046,-0.28313103,0.8634019,2622.472796678543,0.091335334,38.273556
True,-1,0.007121226,5.0779285,-62.476337,100,0.0002040562,0.86316496,-71.38846,19.69307,30600,0.80016255,6909050,-50.283005,,306,[ 0.123  1.779 -1.702],-76.565155,0.02040562,-155.30084,102.91,3.7366781,44.19801,0.71212256,-50.81104,18.0198,105.01784,0.008001626,17257.158,-71.38846234485507,-0.29310527,0.86316496,2627.279420375824,0.03736678,83.912384
True,-1,0.008694075,1.7429211,-62.667156,100,0.0002996012,0.8618299,-66.96133,57.374943,30700,0.6867673,6918774,-50.404446,,307,[ 0.174  1.764 -1.712],-70.52316,0.029960122,-106.85501,97.24,5.0508456,61.577023,0.8694076,-57.964832,11.701574,56.450565,0.0068676732,9441.957,-66.9613264657557,-0.33076844,0.8618299,2632.2005655765533,0.050508454,39.893684
True,-1,0.0062768366,12.062237,-57.603065,100,0.00012990185,0.86659914,-68.82809,8.290337,30800,0.8259958,6928745,-49.36939,,308,[ 0.204  1.765 -1.75 ],-72.997925,0.012990185,-125.094894,99.71,4.9380527,36.607162,0.62768364,-43.12094,14.459338,75.72551,0.008259959,8337.699,-68.82808605879545,-0.33637664,0.86659914,2636.992251396179,0.049380526,56.266808
True,-1,0.0054724757,10.652126,-50.64684,100,0.00011109039,0.86337847,-69.0467,9.387797,30900,0.89900774,6938737,-40.518944,,309,[ 0.163  1.785 -1.755],-73.3251,0.011109039,-128.35239,99.92,4.783582,27.03632,0.5472476,-36.68313,14.346385,87.83344,0.008990077,8540.523,-69.04669951871037,-0.34193355,0.86337847,2641.130231142044,0.04783582,59.305687
True,-1,0.006537509,11.589839,-59.570007,100,7.274287e-05,0.8619146,-69.44186,8.628247,31000,1.0804161,6948823,-50.356667,,310,[ 0.19   1.764 -1.761],-74.02615,0.0072742873,-137.5293,100.86,6.611434,26.800846,0.65375084,-43.96325,15.74675,87.17263,0.0108041605,13857.949,-69.44184966742992,-0.37035036,0.8619146,2645.745770931244,0.066114336,68.08745
True,-1,0.009667747,1.3261125,-70.42131,100,0.000783758,0.8591655,-69.10137,75.40839,31100,0.45437983,6958804,-50.198864,,311,[ 0.164  1.785 -1.789],-73.240776,0.0783758,-124.1821,99.81,2.7455926,81.907074,0.9667747,-65.6545,13.125981,73.98323,0.0045437985,15467.638,-69.1013718995452,-0.37788126,0.8591655,2650.951445579529,0.027455926,55.080723
True,-1,0.0057390304,11.815073,-52.604324,100,6.3398886e-07,0.865354,-68.40129,8.463765,31200,0.7502523,6968684,-50.08409,,312,[ 0.189  1.786 -1.797],-72.96576,6.339889e-05,-136.93414,98.8,3.572062,36.914227,0.57390296,-36.91484,15.762101,86.85005,0.007502523,9524.815,-68.40129802450538,-0.46468297,0.865354,2655.4756066799164,0.03572062,68.532845
True,-1,0.0074367803,6.2590075,-67.65731,100,0.00021230365,0.8636027,-69.98934,15.9769745,31300,0.9054746,6978696,-50.463715,,313,[ 0.134  1.786 -1.884],-76.37179,0.021230366,-191.47366,100.12,4.8105583,40.282642,0.74367803,-51.68968,19.109127,141.00995,0.009054746,33111.43,-69.9893398052454,-0.44313726,0.8636027,2659.74204993248,0.048105583,121.48433
True,-1,0.0051140566,14.351673,-52.466,100,1.4615248e-06,0.86120594,-69.94439,6.9678288,31400,0.84001327,6988792,-49.828186,,314,[ 0.099  1.774 -1.862],-74.9193,0.00014615248,-149.24736,100.96,5.6434155,27.041677,0.5114057,-33.61924,17.417385,99.419174,0.008400133,11215.558,-69.94438853263856,-0.52459776,0.86120594,2664.226911306381,0.056434155,79.30297
True,-1,0.006511867,9.450131,-58.402782,100,9.540255e-05,0.86348087,-69.73954,10.581863,31500,0.84840375,6998852,-50.026974,,315,[ 0.05   1.785 -1.944],-74.67646,0.009540255,-148.10757,100.6,4.5943565,37.072212,0.65118676,-43.226166,16.512283,98.0806,0.008484038,14891.744,-69.73954153046012,-0.5222096,0.86348087,2668.6040875911713,0.045943566,78.368034
True,-1,0.005352441,10.563907,-54.3502,100,9.8156386e-05,0.8656825,-72.760216,9.466195,31600,0.64098823,7009370,-49.88701,,316,[ 0.042  1.802 -1.941],-77.555176,0.009815639,-143.84874,105.18,3.8935342,41.082016,0.5352441,-38.76555,18.288622,93.96173,0.006409882,8094.523,-72.76021567866206,-0.505728,0.8656825,2673.243721008301,0.03893534,71.088524
True,-1,0.0052698213,14.510623,-48.69984,100,9.826677e-05,0.8646892,-67.53008,6.891503,31700,0.5839183,7019154,-49.594437,,317,[-0.008  1.814 -1.925],-71.19423,0.009826677,-109.92435,97.84,2.80849,44.888206,0.5269821,-34.74208,12.175625,60.32991,0.0058391825,4280.6587,-67.53008704960347,-0.47618598,0.8646892,2677.362031698227,0.0280849,42.394257
True,-1,0.0067861318,8.937895,-60.855274,100,0.00050166884,0.8631444,-67.66477,11.188317,31800,0.999225,7028921,-50.113865,,318,[-2.414e-04  1.831e+00 -1.895e+00],-72.53383,0.050166883,-146.07138,97.67,5.6136727,31.564533,0.6786133,-46.298622,16.239725,95.95752,0.00999225,16059.531,-67.66477365806699,-0.45899457,0.8631444,2680.8363687992096,0.056136727,78.40661
True,-1,0.0057860627,8.293512,-49.96875,100,9.986347e-05,0.86333203,-69.049904,12.057617,31900,0.82132435,7038871,-49.621033,,319,[-0.012  1.814 -1.878],-73.023224,0.0099863475,-119.19957,99.5,5.11646,33.168102,0.5786063,-38.526203,12.748972,69.57854,0.008213243,7103.9556,-69.04990812435746,-0.42266867,0.86333203,2685.885059595108,0.051164597,50.149662
True,-1,0.008997274,1.4495584,-69.3342,100,0.0017574286,0.8662401,-68.72374,68.98653,32000,0.5187771,7048822,-49.81317,,320,[ 0.044  1.806 -1.842],-74.99896,0.17574286,-188.25679,99.51,3.10058,75.04915,0.8997274,-61.778976,16.922405,138.44362,0.0051877713,33187.74,-68.72373898163438,-0.44101173,0.8662401,2690.1373307704926,0.0310058,119.53306
True,-1,0.009763477,1.1664476,-69.84507,100,0.003635909,0.8633324,-66.50662,85.73038,32100,0.34408826,7058451,-49.884857,,321,[ 0.071  1.805 -1.86 ],-71.491875,0.3635909,-149.55789,96.29,2.2436876,88.95194,0.97634774,-64.46088,16.232676,99.673035,0.0034408825,22698.098,-66.50661856070161,-0.43901467,0.8633324,2694.6969521045685,0.022436876,83.05127
True,-1,0.007276321,7.4396486,-67.10502,100,0.00030781596,0.86781955,-71.7237,13.441495,32200,0.8838753,7068759,-50.148518,,322,[ 0.054  1.807 -1.858],-77.47961,0.030781597,-172.67747,103.08,5.1702137,40.394825,0.72763216,-51.405342,19.2139,122.52896,0.008838753,24231.059,-71.72369957625865,-0.42520148,0.86781955,2698.784453392029,0.051702134,100.95378
True,-1,0.00809296,6.1063867,-66.73965,100,0.00019761764,0.85738367,-67.05018,16.376297,32300,1.1317656,7078408,-40.147095,,323,[ 1.744e-03  1.819e+00 -1.844e+00],-72.772095,0.019761765,-171.65738,96.49,7.39291,33.83314,0.809296,-52.600166,17.326933,131.51028,0.011317655,35622.453,-67.05017973482609,-0.4378855,0.85738367,2703.8691194057465,0.0739291,104.6072
True,-1,0.009096834,1.9911138,-65.50432,100,0.0013998247,0.85487884,-66.78598,50.22315,32400,0.77784437,7088046,-49.672226,,324,[ 0.006  1.836 -1.857],-70.63292,0.13998248,-115.40817,96.38,4.6648335,57.765156,0.9096834,-60.076027,12.974657,65.73595,0.0077784434,12780.551,-66.78598466411233,-0.47143558,0.85487884,2708.3765964508057,0.046648335,48.62219
True,-1,0.0076254564,11.141156,-62.360817,100,8.57562e-05,0.8615644,-68.21771,8.975729,32500,1.0965284,7097869,-49.88875,,325,[ 0.03   1.829 -1.89 ],-72.40588,0.00857562,-125.64533,98.23,6.086871,32.596684,0.7625457,-48.38136,14.389867,75.756584,0.010965283,15004.601,-68.21770698577166,-0.47839358,0.8615644,2712.4259016513824,0.06086871,57.427628
True,-1,0.007131896,11.707743,-59.860764,100,1.5427924e-05,0.86263967,-67.906685,8.541356,32600,1.2248253,7107687,-50.177246,,326,[ 0.019  1.811 -1.897],-71.7604,0.0015427925,-115.6115,98.18,9.698209,25.320108,0.7131897,-46.674664,13.650415,65.43426,0.0122482525,11452.038,-67.90668495491147,-0.4769066,0.86263967,2716.7954699993134,0.096982084,47.704815
True,-1,0.0059560183,12.966814,-55.864475,100,3.1968608e-05,0.8653544,-69.46173,7.7119946,32700,0.8377779,7117757,-50.045578,,327,[-1.107e-03  1.829e+00 -1.896e+00],-73.80654,0.003196861,-130.34409,100.7,5.4941616,33.573456,0.595602,-40.219074,15.342741,80.29851,0.008377778,9167.467,-69.46173655673861,-0.47527814,0.8653544,2721.7340335845947,0.054941613,60.882347
True,-1,0.008906698,2.2070463,-66.10359,100,0.0006179963,0.86275953,-68.80448,45.309425,32800,1.0295026,7127703,-50.049053,,328,[-0.007  1.848 -1.894],-73.95961,0.061799634,-154.65373,99.46,6.6207485,42.807373,0.8906699,-58.445072,15.287921,104.604675,0.010295026,28407.0,-68.80448162436485,-0.4950356,0.86275953,2725.758331298828,0.06620748,85.84925
True,-1,0.0077610184,3.80595,-59.239952,100,0.00018073508,0.8567386,-67.18127,26.274649,32900,1.3888812,7137389,-50.023045,,329,[ 0.009  1.838 -1.914],-71.24938,0.018073509,-122.04349,96.86,10.961655,23.795208,0.77610177,-51.303528,14.101283,72.02045,0.013888812,16746.807,-67.18126793175935,-0.48651898,0.8567386,2729.5854370594025,0.10961655,54.86223
True,-1,0.0069113844,7.147688,-60.85038,100,0.0003070511,0.865098,-70.54916,13.990538,33000,0.78114456,7147540,-50.17437,,330,[ 0.033  1.825 -1.905],-75.14342,0.03070511,-137.82796,101.51,4.98261,43.909393,0.6911385,-48.567535,16.068602,87.65359,0.0078114453,12379.341,-70.54915446460247,-0.46764067,0.865098,2734.9139070510864,0.0498261,67.2788
True,-1,0.006805002,7.725987,-62.88518,100,0.00015580746,0.851751,-69.13414,12.94333,33100,1.049495,7157450,-49.972584,,331,[-0.026  1.83  -1.887],-73.9648,0.015580746,-144.91968,99.1,6.146603,29.598883,0.68050027,-49.458054,19.385017,94.9471,0.01049495,15537.838,-69.13414271131158,-0.4459728,0.851751,2739.364996910095,0.06146603,75.78553
True,-1,0.00711788,10.075885,-57.733192,100,4.9912047e-05,0.86293864,-66.89749,9.924686,33200,1.1542071,7167087,-49.768387,,332,[-0.038  1.815 -1.865],-70.49878,0.004991205,-108.03887,96.37,7.6987743,27.552334,0.7117881,-46.301765,13.043495,58.270485,0.011542072,8570.866,-66.8974868324399,-0.43753108,0.86293864,2743.496654033661,0.07698774,41.141388
True,-1,0.0051428075,10.163086,-46.965355,100,3.892342e-05,0.85863996,-67.93854,9.839531,33300,0.98294425,7176896,-40.07273,,333,[-0.086  1.83  -1.856],-71.99977,0.003892342,-121.83716,98.09,8.060506,21.491215,0.5142807,-34.01829,13.574297,81.76443,0.009829442,6951.6504,-67.93853064849972,-0.4408262,0.85863996,2748.42915225029,0.08060506,53.898624
True,-1,0.0066004884,5.752145,-60.56181,100,3.855446e-05,0.86129445,-70.34155,17.384819,33400,0.7963446,7186989,-50.179066,,334,[-0.09   1.849 -1.86 ],-76.4937,0.0038554461,-184.56424,100.93,4.380555,40.722813,0.6600489,-45.80674,19.537333,134.38518,0.007963446,23943.016,-70.34155264407396,-0.44815907,0.86129445,2752.9014236927032,0.04380555,114.222694
True,-1,0.008253184,3.9720612,-62.70182,100,0.00032425715,0.86499685,-69.46314,25.175846,33500,1.3723863,7197046,-49.70147,,335,[-0.075  1.832 -1.867],-74.16207,0.032425717,-140.9679,100.57,12.376996,26.559767,0.8253184,-53.336838,15.124801,91.266426,0.013723862,26553.303,-69.46314155876637,-0.4512912,0.86499685,2757.298320055008,0.12376996,71.50475
True,-1,0.009811807,1.0369812,-71.111465,100,0.0062203207,0.86328554,-67.790146,96.43376,33600,0.20636988,7206791,-49.5637,,336,[-0.09   1.847 -1.87 ],-72.1351,0.6220321,-130.34871,97.45,1.6737905,95.7636,0.98118067,-66.6869,15.226487,80.785,0.0020636986,16915.959,-67.79014871388674,-0.46228006,0.86328554,2761.3033154010773,0.016737904,62.55856
True,-1,0.009306375,1.4283999,-67.698044,100,0.0016137108,0.86723465,-68.54482,70.00841,33700,0.6605314,7216707,-49.916515,,337,[-0.085  1.847 -1.881],-72.57413,0.16137108,-120.879135,99.16,4.194208,66.49986,0.9306376,-62.882397,13.65608,70.962616,0.0066053136,14268.254,-68.54482408493757,-0.4822993,0.86723465,2766.1940133571625,0.041942082,52.334312
True,-1,0.005911757,13.62956,-59.986973,100,5.329552e-05,0.8632045,-69.495,7.3369937,33800,0.81767166,7226659,-50.17701,,338,[-0.11   1.848 -1.901],-74.74365,0.005329552,-157.45947,99.52,4.7682095,34.32837,0.5911757,-40.609886,17.410727,107.28246,0.008176716,13959.2295,-69.49500615283847,-0.48513812,0.8632045,2771.176460981369,0.047682095,87.96447
True,-1,0.0073743653,8.450593,-63.707153,100,7.615546e-05,0.8577305,-70.70676,11.833489,33900,1.4660019,7236855,-50.12658,,339,[-0.119  1.867 -1.904],-75.0992,0.0076155467,-131.7734,101.96,8.782993,20.19376,0.7374366,-50.938354,15.457214,81.64683,0.014660016,19169.81,-70.70675304159522,-0.5627834,0.8577305,2775.889305830002,0.08782993,61.066654
True,-1,0.008141477,2.369822,-60.614735,100,0.00066972803,0.86209893,-68.41494,42.19726,34000,0.72175264,7246785,-49.95318,,340,[-0.096  1.855 -1.982],-72.87443,0.06697281,-133.78456,99.3,3.4036715,55.99399,0.81414765,-53.749702,13.459004,83.83138,0.007217526,14829.486,-68.41494025766849,-0.5698569,0.86209893,2780.480453491211,0.034036715,65.36962
True,-1,0.0070018414,5.547462,-64.397736,100,1.3924205e-05,0.8691956,-71.18559,18.026262,34100,0.84669816,7256978,-49.53076,,341,[-0.13   1.862 -1.989],-78.14127,0.0013924205,-208.6705,101.93,4.147724,40.61264,0.70018417,-48.014977,23.100182,159.13974,0.008466981,36652.785,-71.18559364065528,-0.5707158,0.8691956,2785.0466752052307,0.04147724,137.48491
True,-1,0.009663803,1.7257417,-68.64675,100,0.0010361538,0.8682663,-67.13663,57.9461,34200,0.84396535,7266629,-50.32121,,342,[-0.138  1.876 -1.99 ],-71.41327,0.10361537,-128.29892,96.51,6.5097957,56.731197,0.9663803,-63.02865,14.537555,77.97771,0.008439654,18844.154,-67.13663458496332,-0.57003826,0.8682663,2789.5022127628326,0.06509796,61.162285
True,-1,0.0062373597,12.391819,-57.314926,100,3.621891e-05,0.8623837,-69.05126,8.06984,34300,0.90677583,7276604,-50.21855,,343,[-0.126  1.868 -1.989],-73.05732,0.0036218911,-120.181656,99.75,4.26763,32.118393,0.62373596,-43.212803,14.547393,69.963104,0.009067758,8193.255,-69.05125917628408,-0.58765286,0.8623837,2794.201583623886,0.0426763,51.1304
True,-1,0.005837114,9.926282,-53.55262,100,7.058692e-05,0.86816883,-67.747444,10.0742655,34400,0.71077675,7286433,-49.690483,,344,[-0.125  1.885 -2.007],-72.03948,0.007058692,-128.7612,98.29,4.128404,40.277805,0.58371145,-40.030117,12.53632,79.07072,0.0071077673,7321.7896,-67.74744710311293,-0.60101515,0.86816883,2798.940951347351,0.04128404,61.013756
True,-1,0.0074057765,3.743312,-59.10372,100,0.00011838961,0.8612253,-68.72889,26.714312,34500,0.7062955,7296321,-50.004128,,345,[-0.115  1.9   -2.02 ],-72.70735,0.011838961,-119.35368,98.88,4.102894,52.368057,0.74057764,-51.40635,14.3147955,69.349556,0.0070629553,9367.4795,-68.72889284133912,-0.61539465,0.8612253,2803.440064907074,0.04102894,50.62479
True,-1,0.0056892466,12.915597,-48.959824,100,1.1947289e-05,0.8632997,-66.09479,7.7425766,34600,0.8408833,7305910,-39.9403,,346,[-0.077  1.892 -2.034],-69.89121,0.0011947289,-113.89276,95.89,4.935938,31.401619,0.5689247,-35.316124,11.972143,73.95246,0.008408833,6768.0557,-66.09478725627065,-0.6313555,0.8632997,2807.6507489681244,0.049359377,47.797977
True,-1,0.008649794,4.190863,-68.93864,100,5.9697948e-05,0.8686935,-68.37797,23.861433,34700,1.2605816,7315754,-49.473763,,347,[-0.08   1.875 -2.05 ],-72.64553,0.005969795,-128.02696,98.44,7.867697,32.01145,0.8649795,-60.202248,16.072899,78.5532,0.012605817,19192.438,-68.37796617597341,-0.6312545,0.8686935,2812.342192173004,0.07867697,59.648994
True,-1,0.0076718125,7.9292507,-63.865234,100,6.13516e-05,0.8592153,-68.87939,12.611532,34800,1.1319141,7325711,-50.298126,,348,[-0.092  1.864 -2.05 ],-72.944374,0.0061351606,-121.94968,99.57,8.05039,31.477602,0.76718134,-52.418663,14.317267,71.65155,0.011319143,12473.475,-68.8793905800581,-0.630058,0.8592153,2817.2927310466766,0.0805039,53.070282
