InitialBound,EmpiricalD2,ReturnMeanIW,Bound,J_sample_variance,ESSClassic,MaxIWNorm,MeanIWNorm,InitialReturnMax,OptimizationReturnMax,ReturnStepMax,TimeElapsed,InitialReturnStd,Iteration,MeanEntropy,LearnableVariance,InitialReturnMean,ESSRenyi,EpLenMean,MeanIW,TimestepsSoFar,EpRewMean,VarianceInit,OptimizationReturnMin,MinIW,ReturnStepMaxmin,StdIW,MinIWNorm,EpThisIter,MaxIW,Weights,EpisodesSoFar,OptimizationReturnMean,InitialReturnMin,StdIWNorm
-97.3164,2.2594337,-81.264915,-88.62708,20134.902,47.28145,0.06113045,0.008950172,-53.62738,93.30821,0.8549671,2878.9723658561707,17.721676,70,0.59197193,True,-92.41856,44.258877,133.25,0.8950173,2100360,-92.41855361297726,-1,,0.046083666,0.8549671,0.9450783,0.00046083666,100,6.113045,[ 1.326  1.209 -0.809],7000,54.51704,-146.9356,0.009450783
-92.65078,12.658782,-46.021748,-62.97781,16068.081,19.145826,0.07746489,0.0059087216,-54.44011,88.53166,0.85909265,2895.2601947784424,18.056202,71,0.49108058,True,-87.885056,7.8996544,126.22,0.59087217,2112982,-87.88506126180292,-1,,0.00029390762,0.85909265,1.2142488,2.9390762e-06,100,7.7464895,[ 1.387  1.229 -0.827],7100,55.086708,-142.97177,0.012142488
-95.47463,13.244,-54.384377,-73.334946,15620.348,22.54345,0.099682644,0.0061157914,-63.335983,92.88301,0.8635467,2914.9786307811737,19.880947,72,0.5265527,True,-90.267334,7.5505886,130.44,0.61157906,2126026,-90.26733368515968,-1,,0.016127156,0.8635467,1.1336305,0.00016127156,100,9.968265,[ 1.392  1.249 -0.928],7200,65.95166,-156.219,0.011336305
-98.3959,16.875969,-46.130234,-68.44879,9673.815,35.01071,0.0343717,0.005058897,-53.68573,109.30127,0.8583876,2933.3488731384277,20.122248,73,0.49553624,True,-92.963,5.9255857,133.69,0.5058897,2139395,-92.96299856811761,-1,,0.0012756299,0.8583876,0.68924916,1.2756298e-05,100,3.43717,[ 1.41   1.207 -0.892],7300,70.024,-162.987,0.006892491
-96.42648,7.6534033,-71.53585,-86.12817,21856.137,30.085377,0.08826863,0.00762436,-54.050186,104.19049,0.8566109,2949.3172912597656,20.098114,74,0.5267939,True,-91.151794,13.066083,130.94,0.7624359,2152489,-91.1518012240529,-1,,0.029085316,0.8566109,1.162277,0.00029085315,100,8.826863,[ 1.467  1.158 -0.923],7400,67.088875,-158.24068,0.011622769
-100.15943,14.992548,-34.427715,-53.838688,5118.3438,29.615416,0.026094347,0.0038777345,-54.803795,95.59031,0.8583964,2965.2990217208862,18.873495,75,0.4427705,True,-95.146286,6.6699805,136.17,0.38777342,2166106,-95.14629543989896,-1,,0.0004441031,0.8583964,0.59780276,4.441031e-06,100,2.6094348,[ 1.465  1.12  -0.892],7500,55.247814,-150.3941,0.005978028
-97.0008,15.303915,-44.749916,-63.909492,9032.853,33.012188,0.041390948,0.00523892,-64.2997,82.62874,0.8541735,2985.7517890930176,20.703379,76,0.4491683,True,-92.1032,6.5342755,132.71,0.52389205,2179377,-92.10319531276822,-1,,0.011159253,0.8541735,0.7462812,0.00011159253,100,4.139095,[ 1.553  1.138 -0.976],7600,54.82524,-146.92844,0.007462812
-102.25765,4.1030884,-79.91095,-92.24406,46264.74,28.867094,0.110870704,0.0087918015,-65.29653,117.361275,0.85476893,3007.4465227127075,21.238447,77,0.45020366,True,-96.169075,24.371885,138.69,0.8791803,2193246,-96.16906483858824,-1,,0.015968155,0.85476893,1.3801035,0.00015968154,100,11.08707,[ 1.686  1.157 -0.97 ],7700,86.48875,-182.6578,0.013801035
-99.51552,13.019295,-63.812386,-80.10383,12295.918,26.217115,0.08394566,0.0068717073,-55.729805,79.722725,0.85600686,3022.6465022563934,18.297539,78,0.4729225,True,-95.00043,7.6809077,136.71,0.68717074,2206917,-95.00043455630541,-1,,0.001124342,0.85600686,1.1527895,1.1243419e-05,100,8.394567,[ 1.677  1.19  -0.969],7800,40.452095,-135.45253,0.011527894
-103.189865,12.885242,-65.89391,-84.81598,18448.05,21.93899,0.08227975,0.006754068,-54.03921,104.101425,0.8572522,3041.11377620697,22.45557,79,0.41421804,True,-97.91852,7.760816,140.39,0.6754069,2220956,-97.9185131713748,-1,,0.00033759107,0.8572522,1.2740142,3.3759106e-06,100,8.227975,[ 1.657  1.149 -0.946],7900,60.222122,-158.14064,0.012740143
-109.822495,9.37359,-70.15898,-86.95269,18821.828,24.727423,0.094825886,0.0067060054,-64.51626,100.040184,0.8645859,3062.370602607727,24.429329,80,0.46230203,True,-104.33729,10.668271,149.33,0.6706004,2235889,-104.33728819325566,-1,,0.015970813,0.8645859,1.1700187,0.00015970813,100,9.482589,[ 1.76   1.121 -1.005],8000,60.219162,-164.55644,0.011700187
-100.877655,13.95458,-61.815536,-81.885635,17030.969,35.550507,0.055215996,0.0067004305,-65.97602,95.20446,0.8545654,3082.0236966609955,19.102856,81,0.507103,True,-95.50498,7.1661057,137.6,0.6700431,2249649,-95.50498415842652,-1,,0.010609036,0.8545654,0.9021725,0.00010609036,100,5.5216,[ 1.774  1.15  -0.957],8100,65.67549,-161.18048,0.009021725
-99.372536,20.483408,-52.621964,-76.00467,13452.808,28.67266,0.046419237,0.0059829084,-65.650696,89.34329,0.85947305,3100.5931520462036,19.260738,82,0.44979876,True,-94.20608,4.882,136.05,0.59829086,2263254,-94.20606993839145,-1,,0.0002976263,0.85947305,0.9436401,2.976263e-06,100,4.641924,[ 1.764  1.189 -0.912],8200,60.787918,-154.99399,0.009436402
-102.46089,16.303198,-49.118862,-68.36374,9185.564,24.355242,0.05541551,0.0052489913,-65.12216,77.86597,0.86441374,3121.0882811546326,18.728662,83,0.4295068,True,-97.694626,6.133766,140.15,0.5248991,2277269,-97.69462642371654,-1,,0.00050903414,0.86441374,0.9250581,5.0903413e-06,100,5.541551,[ 1.78   1.233 -0.969],8300,45.293503,-142.98813,0.00925058
-94.01601,15.0785,-43.776093,-62.831352,8148.619,28.900415,0.049250707,0.004998356,-54.661354,92.55535,0.862091,3136.563430786133,18.611591,84,0.43493655,True,-89.10878,6.6319594,129.57,0.49983558,2290226,-89.10878083229065,-1,,0.0049750684,0.862091,0.7839866,4.9750684e-05,100,4.925071,[ 1.79   1.278 -0.989],8400,58.107925,-147.2167,0.007839867
-96.04648,3.2808602,-76.581116,-86.49508,26571.17,40.949696,0.05392812,0.0086264685,-53.700073,110.50052,0.85402066,3152.206433534622,18.751013,85,0.45318624,True,-90.57313,30.47981,131.07,0.8626468,2303333,-90.5731328868866,-1,,0.04598641,0.85402066,1.0359021,0.0004598641,100,5.392812,[ 1.811  1.234 -0.984],8500,73.627464,-164.20059,0.010359021
-98.42636,13.568528,-54.360535,-72.72707,7851.919,25.842237,0.06752929,0.005381504,-65.14406,84.4389,0.8558527,3171.715663433075,19.834597,86,0.48696962,True,-93.44026,7.369996,135.22,0.5381503,2316855,-93.44026100561022,-1,,0.007901015,0.8558527,0.91162634,7.901015e-05,100,6.752929,[ 1.762  1.261 -0.966],8600,56.1427,-149.58296,0.009116263
-100.08351,1.7445841,-88.77616,-96.665405,35134.746,58.95735,0.051839605,0.009565069,-54.21271,124.97603,0.86563826,3190.766801595688,19.564762,87,0.4443082,True,-94.110535,57.32025,135.81,0.95650697,2330436,-94.11054925575853,-1,,0.08803236,0.86563826,0.79806244,0.0008803236,100,5.1839604,[ 1.755  1.221 -0.932],8700,85.07819,-179.18874,0.007980624
-101.66343,12.370353,-60.029526,-78.670105,16296.112,28.982578,0.061978053,0.006564775,-66.180695,92.81656,0.85709244,3213.012761592865,21.305485,88,0.44015726,True,-96.36353,8.083844,139.67,0.6564776,2344403,-96.36353058069945,-1,,0.0012746449,0.85709244,1.027623,1.2746448e-05,100,6.1978054,[ 1.758  1.23  -0.975],8800,62.63372,-158.99725,0.01027623
-97.61751,19.385427,-53.56667,-73.03491,7426.5884,21.58306,0.05893318,0.0056895865,-64.612686,68.03825,0.8623625,3228.0668041706085,15.676486,89,0.39718327,True,-93.19581,5.158514,135.02,0.56895864,2357905,-93.19581183433533,-1,,0.00019305287,0.8623625,1.0844991,1.9305287e-06,100,5.893318,[ 1.628  1.255 -0.979],8900,39.455128,-132.65094,0.010844992
-91.83242,2.8117828,-69.55798,-77.61944,14437.241,55.607704,0.0375497,0.007850454,-52.717094,91.508934,0.8582567,3244.5025401115417,16.612322,90,0.40184537,True,-87.02488,35.564625,125.77,0.7850454,2370482,-87.02488431230188,-1,,0.039944332,0.8582567,0.70142484,0.00039944332,100,3.75497,[ 1.58   1.299 -1.022],9000,57.20114,-144.22603,0.007014248
-96.352005,7.4437823,-55.677856,-72.79312,35595.96,28.105925,0.08172924,0.0068741916,-53.64148,134.5535,0.8587861,3264.7372348308563,19.327562,91,0.41739863,True,-90.078835,13.434031,130.69,0.6874191,2383551,-90.07884130135179,-1,,0.018116416,0.8587861,1.0994343,0.00018116416,100,8.172924,[ 1.676  1.3   -1.017],9100,98.11614,-188.19498,0.010994341
-96.170074,10.3411255,-53.154827,-70.084694,11960.869,35.524605,0.05672368,0.005873717,-53.827362,104.11215,0.8596152,3282.855867624283,21.714363,92,0.49521124,True,-90.90542,9.670127,130.88,0.58737165,2396639,-90.90542769044637,-1,,0.013340957,0.8596152,0.7913078,0.00013340957,100,5.672368,[ 1.549  1.305 -1.002],9200,67.03409,-157.93951,0.007913078
-94.85998,8.450434,-63.117134,-81.245316,30092.916,33.800114,0.067162074,0.0071574016,-53.790314,133.29341,0.8617476,3297.7442433834076,19.600515,93,0.51590025,True,-88.623856,11.833713,127.82,0.7157402,2409421,-88.62385338306427,-1,,0.006202412,0.8617476,1.0016705,6.202412e-05,100,6.7162075,[ 1.541  1.29  -0.924],9300,98.45986,-187.08372,0.010016705
-97.55959,13.064963,-46.75356,-64.57352,7637.829,43.773464,0.03574115,0.005269407,-65.53877,82.363144,0.85917556,3314.407067298889,17.234241,94,0.56213367,True,-92.629524,7.654059,134.08,0.5269407,2422829,-92.62953112363816,-1,,0.011736841,0.85917556,0.5972099,0.00011736841,100,3.5741153,[ 1.667  1.265 -0.903],9400,55.272385,-147.90192,0.005972099
-89.90048,11.860891,-52.02114,-68.38173,9580.102,44.014,0.038794044,0.0061884765,-53.231476,89.28383,0.8635141,3333.77764749527,16.678831,95,0.648407,True,-85.14997,8.431069,123.01,0.61884767,2435130,-85.14996976464987,-1,,0.017154258,0.8635141,0.697956,0.00017154258,100,3.8794045,[ 1.651  1.304 -0.857],9500,57.365337,-142.5153,0.00697956
-96.5699,10.691379,-53.071007,-69.80582,13927.256,28.62073,0.06050835,0.006124168,-53.807125,99.73419,0.8621771,3352.659589290619,16.378387,96,0.6712978,True,-91.45187,9.353331,132.46,0.61241686,2448376,-91.45186666071415,-1,,0.02197149,0.8621771,0.9671478,0.0002197149,100,6.050835,[ 1.652  1.315 -0.771],9600,62.08946,-153.54132,0.009671478
-94.30291,16.130766,-46.8469,-66.51517,10001.255,21.578136,0.058421925,0.005309167,-63.58318,83.32971,0.86371505,3367.060892343521,16.399199,97,0.5842585,True,-89.40582,6.1993337,128.75,0.5309167,2461251,-89.405818336308,-1,,0.0011139762,0.86371505,1.0121338,1.1139762e-05,100,5.8421926,[ 1.583  1.362 -0.748],9700,57.507076,-146.91289,0.010121338
-93.18153,1.0684505,-87.06316,-92.3156,23396.654,93.97432,0.016731635,0.00986756,-54.015648,98.42635,0.8601837,3381.5798857212067,17.336794,98,0.59085083,True,-88.100136,93.59348,127.71,0.98675597,2474022,-88.10013107031584,-1,,0.48344114,0.8601837,0.24986643,0.004834411,100,1.6731635,[ 1.625  1.324 -0.835],9800,64.341866,-152.442,0.0024986642
-98.53501,18.375282,-55.85189,-78.60715,17336.363,23.794184,0.058719397,0.0062833903,-53.373344,105.87907,0.8602583,3400.6838750839233,19.302847,99,0.4910582,True,-93.2266,5.4420934,133.54,0.62833905,2487376,-93.2266052043438,-1,,0.0003125788,0.8602583,1.1244826,3.125788e-06,100,5.8719397,[ 1.651  1.325 -0.828],9900,66.0258,-159.25241,0.011244826
-91.09976,10.756063,-59.472664,-74.61739,13334.716,38.533817,0.048435107,0.00715147,-63.860626,74.67328,0.8633436,3419.6779527664185,17.53998,100,0.52526665,True,-86.481964,9.297082,124.93,0.7151471,2499869,-86.48196121916175,-1,,0.0089535015,0.8633436,0.90321785,8.953501e-05,100,4.8435106,[ 1.638  1.352 -0.928],10000,52.051945,-138.5339,0.009032178
-96.08874,8.370496,-59.351643,-74.73846,19316.254,26.426954,0.07030781,0.0068287337,-53.48075,106.06837,0.85921377,3438.992297887802,20.176472,101,0.5049841,True,-90.77044,11.946724,130.76,0.68287337,2512945,-90.77043643057347,-1,,0.0032771307,0.85921377,1.1393994,3.2771306e-05,100,7.0307813,[ 1.596  1.314 -0.894],10100,68.77869,-159.54912,0.011393994
-87.85583,7.3087893,-67.33822,-79.09808,15797.87,35.13308,0.06412751,0.008269975,-53.270714,77.22639,0.85500205,3457.501874446869,15.148035,102,0.5314032,True,-83.50592,13.682157,121.24,0.8269975,2525069,-83.50592366680503,-1,,0.018301968,0.85500205,1.123719,0.00018301967,100,6.412751,[ 1.451  1.306 -0.914],10200,46.991177,-130.4971,0.01123719
-91.23901,18.936312,-45.346832,-64.84711,9806.797,19.382246,0.09174282,0.0055027693,-51.82847,82.60714,0.85639966,3475.286829471588,18.122318,103,0.479289,True,-86.757835,5.2808595,124.66,0.55027694,2537535,-86.75782890751958,-1,,9.8546945e-05,0.85639966,1.122263,9.854695e-07,100,9.174282,[ 1.331  1.331 -0.888],10300,47.67778,-134.43561,0.011222629
-88.8134,13.225559,-62.272484,-79.550385,19374.87,23.231806,0.08771082,0.0076327706,-52.89143,89.638245,0.8595338,3488.8184978961945,17.97571,104,0.43676484,True,-84.0624,7.561117,120.56,0.763277,2549591,-84.06240479171277,-1,,0.0006480413,0.8595338,1.3874947,6.480413e-06,100,8.771082,[ 1.271  1.379 -0.94 ],10400,58.467274,-142.52968,0.013874947
-88.83812,17.797676,-48.541695,-67.93469,9287.603,23.606861,0.05496694,0.0056373198,-52.762974,85.14349,0.8624169,3502.117796897888,19.542225,105,0.37342644,True,-84.24124,5.618711,120.87,0.563732,2561678,-84.24123145088554,-1,,0.0011819208,0.8624169,1.0141001,1.1819207e-05,100,5.496694,[ 1.237  1.425 -0.982],10500,53.66523,-137.90646,0.010141
-86.96308,19.58364,-47.94295,-69.17238,9324.088,35.096245,0.04636505,0.005737051,-53.091145,90.826096,0.86654747,3515.2236540317535,17.08994,106,0.3532748,True,-82.16584,5.106303,118.09,0.5737051,2573487,-82.16584441244602,-1,,0.00049053953,0.86654747,0.78017724,4.905395e-06,100,4.636505,[ 1.135  1.398 -1.046],10600,61.751392,-143.91724,0.007801772
-84.74904,11.127577,-53.578133,-71.32011,22585.531,27.374823,0.064057626,0.0070138043,-52.96924,106.59033,0.8563863,3529.3892543315887,18.150402,107,0.32954398,True,-79.4304,8.986683,114.43,0.7013805,2584930,-79.43039284169674,-1,,0.0053679626,0.8563863,1.142409,5.3679625e-05,100,6.4057627,[ 1.126  1.352 -1.066],10700,80.12917,-159.55957,0.011424089
-87.02406,16.788918,-33.60871,-51.672504,7868.656,17.6217,0.06650247,0.0044587613,-51.85344,80.40361,0.8664117,3549.4074149131775,17.52019,108,0.21722959,True,-82.615486,5.9563103,118.86,0.44587612,2596816,-82.61549146741629,-1,,0.0007727706,0.8664117,0.9640437,7.727706e-06,100,6.650247,[ 1.143  1.392 -1.089],10800,49.641556,-132.25705,0.009640437
-84.071884,4.686429,-64.77765,-74.376785,15199.237,40.609234,0.0713799,0.008269685,-52.995827,80.02891,0.8573806,3568.928020954132,14.3458395,109,0.18027426,True,-79.63772,21.33821,114.49,0.82696855,2608265,-79.63772440284491,-1,,0.016137326,0.8573806,1.0000829,0.00016137326,100,7.13799,[ 1.095  1.396 -1.202],10900,53.38701,-133.02473,0.010000829
-87.82558,8.924656,-53.235527,-67.62137,16637.885,24.931967,0.09512833,0.006763173,-52.573227,91.89113,0.86589265,3582.939429283142,18.770079,110,0.16532938,True,-83.0101,11.204914,119.16,0.6763173,2620181,-83.01010094806551,-1,,0.0031348248,0.86589265,1.173545,3.134825e-05,100,9.512833,[ 1.194  1.391 -1.239],11000,61.454258,-144.46436,0.01173545
-88.26418,13.812786,-53.332485,-70.91782,14753.263,29.599548,0.062178977,0.0067573963,-52.516136,89.43253,0.8651084,3601.362385749817,17.523314,111,0.19334282,True,-83.53257,7.239669,120.48,0.67573965,2632229,-83.53255922630429,-1,,0.005801053,0.8651084,1.0421365,5.8010526e-05,100,6.217898,[ 1.148  1.362 -1.254],11100,58.416115,-141.94867,0.010421364
-82.97278,10.299169,-52.667175,-67.67959,12800.438,44.813377,0.03836756,0.007035193,-52.725296,87.61124,0.862719,3614.1036319732666,16.661125,112,0.28244376,True,-78.29489,9.709521,113.28,0.70351934,2643557,-78.2948921662569,-1,,0.010489979,0.862719,0.7807089,0.00010489979,100,3.8367558,[ 1.198  1.389 -1.226],11200,62.04164,-140.33653,0.007807088
-86.21386,9.520167,-47.392315,-63.48294,23178.963,22.41324,0.105314225,0.0063297367,-52.444313,104.00436,0.8602916,3631.9484260082245,17.844204,113,0.2906689,True,-80.99891,10.504017,117.11,0.63297373,2655268,-80.99890797302128,-1,,0.013686653,0.8602916,1.1776798,0.00013686653,100,10.531423,[ 1.206  1.387 -1.136],11300,75.44976,-156.44867,0.0117767975
-91.87967,12.105405,-50.419502,-68.74977,20085.541,18.739492,0.0881419,0.0061529665,-53.226906,104.825294,0.8617228,3652.8282718658447,19.068932,114,0.2268025,True,-86.61126,8.260773,123.9,0.6152966,2667658,-86.61126331299543,-1,,0.0022033236,0.8617228,1.2812841,2.2033237e-05,100,8.814191,[ 1.322  1.399 -1.128],11400,71.44093,-158.0522,0.01281284
-81.83718,11.136252,-34.313828,-49.023094,7284.8594,24.83855,0.043214303,0.0048566028,-53.095375,79.13851,0.863656,3670.1055495738983,14.913341,115,0.1305753,True,-77.42938,8.979682,112.11,0.48566025,2678869,-77.42938215598464,-1,,0.0030617174,0.863656,0.84482545,3.061717e-05,100,4.32143,[ 1.327  1.432 -1.192],11500,54.8045,-132.23389,0.008448254
-82.35042,17.821976,-42.620956,-60.5188,8861.422,20.341976,0.061227977,0.0056201476,-53.080166,74.10722,0.86474645,3687.5519704818726,15.303959,116,0.06644417,True,-78.11084,5.61105,113.14,0.56201476,2690183,-78.11083822458983,-1,,0.0031968458,0.86474645,1.1121566,3.196846e-05,100,6.122798,[ 1.314  1.412 -1.288],11600,49.07654,-127.187386,0.0111215655
-86.91915,10.71405,-47.130802,-62.685448,13571.982,28.611465,0.06762583,0.0062695076,-52.4868,90.075424,0.85410845,3704.6054360866547,18.466211,117,0.0759878,True,-82.16707,9.333538,118.24,0.62695074,2702007,-82.16707259654999,-1,,0.008281887,0.85410845,0.99032474,8.2818864e-05,100,6.762583,[ 1.425  1.415 -1.352],11700,60.395153,-142.56223,0.0099032475
-87.133606,17.136337,-42.21164,-59.31726,6232.7803,19.826197,0.089604236,0.005143131,-53.10283,70.86275,0.8576684,3719.4059834480286,15.37204,118,0.01692799,True,-83.00142,5.8355527,119.45,0.5143131,2713952,-83.0014209368825,-1,,0.0014957237,0.8576684,1.0342466,1.4957237e-05,100,8.960423,[ 1.427  1.446 -1.343],11800,40.964157,-123.965576,0.010342466
-83.59406,14.588504,-43.542393,-59.791313,8133.7603,31.590014,0.051613387,0.0057810764,-53.490917,74.13542,0.86364406,3735.6685440540314,15.420607,119,0.02621959,True,-79.33985,6.8547125,114.54,0.57810766,2725406,-79.33985164389014,-1,,0.0067579933,0.86364406,0.8507335,6.757993e-05,100,5.161339,[ 1.484  1.418 -1.402],11900,48.286495,-127.62634,0.008507336
-88.46109,13.0414095,-52.201004,-69.915634,14230.642,30.48222,0.081765465,0.006499013,-53.6446,93.51583,0.85834724,3749.4157903194427,19.144966,120,0.08070753,True,-83.555756,7.667883,120.59,0.64990133,2737465,-83.55574589118362,-1,,0.013346226,0.85834724,0.98145896,0.00013346225,100,8.176547,[ 1.477  1.388 -1.393],12000,63.604683,-147.16043,0.009814589
-86.78909,13.482438,-48.24318,-63.946842,10338.682,31.053543,0.07825425,0.0061884196,-53.358414,74.94493,0.863256,3763.095803499222,16.54106,121,0.13046455,True,-82.512314,7.417056,119.48,0.61884195,2749413,-82.51231708973646,-1,,0.021612737,0.863256,0.9221045,0.00021612737,100,7.825425,[ 1.458  1.366 -1.338],12100,45.79103,-128.30334,0.009221045
-89.75356,1.9175446,-77.23024,-84.29263,26975.305,48.964954,0.06848003,0.009464259,-52.866386,100.13674,0.8648745,3777.0127992630005,21.230614,122,0.10523451,True,-84.65346,52.150024,121.81,0.9464261,2761594,-84.65346033364534,-1,,0.10285123,0.8648745,0.96622515,0.0010285123,100,6.8480034,[ 1.385  1.385 -1.288],12200,68.34967,-153.00313,0.009662251
-85.3085,18.092344,-48.590218,-66.66133,10045.253,27.407207,0.053690545,0.0063913083,-53.95633,73.49919,0.86379325,3795.336604118347,15.751489,123,0.10187229,True,-81.05998,5.5271997,117.34,0.6391308,2773328,-81.05997928336262,-1,,0.003346483,0.86379325,1.0401695,3.346483e-05,100,5.369055,[ 1.407  1.398 -1.314],12300,46.395542,-127.45552,0.010401694
-86.117294,16.283003,-42.711086,-60.534805,6807.5254,30.999966,0.04393152,0.005290017,-52.608253,79.902855,0.85492975,3813.620087623596,17.482119,124,0.09976975,True,-81.70026,6.141373,117.84,0.5290017,2785112,-81.70025803685188,-1,,0.0023590582,0.85492975,0.7892255,2.3590583e-05,100,4.393152,[ 1.384  1.365 -1.317],12400,50.81085,-132.51111,0.007892256
-88.6028,10.0700035,-48.69716,-65.61998,14146.026,35.57265,0.04995778,0.0059813736,-53.516716,106.46824,0.8618606,3828.145746231079,20.665674,125,0.14588207,True,-83.26997,9.930483,119.82,0.59813744,2797094,-83.26996251940727,-1,,0.012002964,0.8618606,0.8049668,0.00012002963,100,4.995778,[ 1.363  1.332 -1.319],12500,76.71499,-159.98495,0.008049668
-90.023186,11.262666,-52.08271,-70.39722,16299.349,35.84968,0.041780252,0.006363514,-52.88662,110.831154,0.8683413,3845.437702178955,22.065733,126,0.12624308,True,-84.56592,8.878893,121.01,0.63635147,2809195,-84.56592433556915,-1,,0.003948969,0.8683413,0.85124356,3.948969e-05,100,4.1780252,[ 1.271  1.335 -1.273],12600,79.15185,-163.71777,0.008512435
-88.83148,7.6800323,-55.728367,-71.612434,20716.041,38.98853,0.044075754,0.006885022,-52.024017,119.925705,0.8686172,3863.321105480194,19.521124,127,0.18635593,True,-83.099815,13.020779,119.65,0.6885024,2821160,-83.0998182374239,-1,,0.0067159394,0.8686172,0.86127687,6.7159395e-05,100,4.4075756,[ 1.225  1.306 -1.293],12700,88.8499,-171.94972,0.008612769
-86.97466,8.221277,-60.816032,-73.88033,14704.87,21.356255,0.094305046,0.00711762,-52.648376,84.04196,0.8564925,3877.691237926483,18.07406,128,0.16907468,True,-82.41833,12.16356,118.43,0.7117621,2833003,-82.41832749187947,-1,,0.021025715,0.8564925,1.3658544,0.00021025715,100,9.430505,[ 1.207  1.288 -1.233],12800,54.272007,-136.69034,0.013658544
-89.56074,15.947561,-38.755123,-58.3357,5375.5835,38.77498,0.027889017,0.0044713025,-53.43168,93.66389,0.8608584,3891.789416074753,18.946299,129,0.1571445,True,-84.65755,6.270551,121.89,0.44713023,2845192,-84.65755352973937,-1,,0.0016103849,0.8608584,0.56185305,1.6103848e-05,100,2.7889018,[ 1.234  1.255 -1.25 ],12900,62.43801,-147.09557,0.0056185303
-86.17577,17.636173,-41.41163,-62.88743,15264.379,22.639572,0.07706429,0.0054749786,-52.199623,101.21557,0.85148555,3904.3173110485077,18.679237,130,0.080020726,True,-81.061935,5.670164,116.95,0.5474979,2856887,-81.06193799003958,-1,,0.0016548268,0.85148555,1.0120636,1.6548267e-05,100,7.706429,[ 1.227  1.291 -1.262],13000,72.35325,-153.41519,0.010120637
-93.692764,9.074715,-61.20457,-77.26912,17168.615,38.98124,0.04520163,0.00707562,-52.962196,107.02062,0.8630407,3917.47411441803,22.859194,131,0.15258065,True,-88.35999,11.01963,126.49,0.707562,2869536,-88.35999887987971,-1,,0.02005361,0.8630407,0.8852551,0.0002005361,100,4.520163,[ 1.158  1.272 -1.339],13100,71.62282,-159.98282,0.008852551
-89.49971,19.106897,-50.112587,-70.964355,12559.741,25.587658,0.061997775,0.0062062647,-53.551865,89.55786,0.86641645,3935.2838323116302,17.42098,132,0.09850371,True,-84.729385,5.233712,121.63,0.6206265,2881699,-84.72938837006689,-1,,0.00030153437,0.86641645,1.05837,3.0153435e-06,100,6.1997776,[ 1.144  1.286 -1.266],13200,58.380337,-143.10973,0.0105837
-88.86907,7.331816,-50.938866,-66.524315,23038.975,30.868366,0.07337235,0.006518239,-51.722267,120.95484,0.8642205,3953.2148752212524,19.225344,133,0.10686713,True,-83.113174,13.639185,119.23,0.65182394,2893622,-83.11317016705871,-1,,0.02823291,0.8642205,0.9754655,0.0002823291,100,7.3372355,[ 1.027  1.299 -1.32 ],13300,89.56394,-172.67711,0.009754654
-85.28343,11.855099,-45.525173,-61.073452,8929.999,39.79961,0.04710106,0.005984445,-52.31165,83.1608,0.8643352,3970.174211502075,20.16456,134,0.16972363,True,-80.76769,8.435189,115.21,0.59844464,2905143,-80.76768826976418,-1,,0.014708147,0.8643352,0.7360109,0.00014708148,100,4.7101064,[ 0.93   1.312 -1.312],13400,54.704758,-135.47244,0.007360109
-86.047134,13.602595,-55.603115,-70.32035,10848.564,23.567106,0.07466742,0.0070543103,-52.308624,67.40306,0.8568806,3986.65753698349,14.459516,135,0.13531677,True,-82.05675,7.351538,117.93,0.70543116,2916936,-82.05674707710743,-1,,0.0029510395,0.8568806,1.2704033,2.9510395e-05,100,7.4667416,[ 0.853  1.305 -1.249],13500,37.654938,-119.711685,0.012704034
-82.33815,14.488119,-39.968597,-57.0622,12860.241,22.990906,0.08092398,0.005817825,-52.131016,82.59418,0.8604399,4005.1993312835693,18.027794,136,0.07102668,True,-77.84731,6.9022074,112.05,0.5817825,2928141,-77.84730816155673,-1,,0.0010413185,0.8604399,1.0647647,1.0413185e-05,100,8.092399,[ 0.88   1.338 -1.284],13600,56.87788,-134.72519,0.010647646
-82.67971,9.596199,-57.598763,-71.13386,11639.301,30.698637,0.050727062,0.0071954285,-51.800842,79.278076,0.8587574,4022.449136734009,16.317024,137,0.0953724,True,-78.3104,10.420793,112.32,0.71954286,2939373,-78.31040636092425,-1,,0.0057229195,0.8587574,1.0811054,5.7229194e-05,100,5.072706,[ 0.891  1.368 -1.348],13700,52.76851,-131.07892,0.010811054
-86.36525,11.981797,-48.431515,-68.79716,16250.098,40.52549,0.039709575,0.006024918,-52.17778,124.32779,0.8679804,4035.4932012557983,20.502527,138,0.092814736,True,-80.481735,8.345993,115.61,0.60249186,2950934,-80.48173810184002,-1,,0.0020191213,0.8679804,0.72988176,2.0191213e-05,100,3.9709578,[ 0.902  1.396 -1.324],13800,96.023834,-176.50557,0.007298817
-84.6007,13.260384,-40.1075,-57.5226,8245.458,40.099773,0.034310635,0.0052676527,-52.771896,90.700745,0.86309636,4048.740791082382,17.383312,139,0.12657365,True,-79.81828,7.54126,114.81,0.5267653,2962415,-79.81828284308314,-1,,0.018094117,0.86309636,0.643814,0.00018094116,100,3.4310637,[ 0.994  1.413 -1.326],13900,63.65436,-143.47264,0.00643814
