EpRewMean,Epsilon,Weights,StdIW,MaxIW,Inner Iteration,OptimizationReturnMin,InitialBound,InitialReturnMax,MeanEntropy,MinIW,ESSRenyiArithmetic,MinTargetPdf,MinBehavPdf,EmpiricalD2Harmonic,EpThisIter,TimeElapsed,OptimizationReturnMax,EpisodesSoFar,InitialReturnStd,ESSRenyiHarmonic,StdWReturnMean,ReturnStepMax,Bound,DivergenceHarmonic,EpLenMean,MeanD2-0,Iteration,MeanIW,InitialReturnMean,WReturnMean,InitialReturnMin,TimestepsSoFar,OptimizationReturnMean,Penalization,VarianceInitializer,ReturnMeanIW,ReturnStepMaxmin,LearnableVariance,EmpiricalD2Arithmetic
-71.48997347265482,2.0,[0.157 1.741],16370126.0,156135340.0,1,,-3048.0688,-50.40806,0.4189424,0.45650792,100.0,-78.72459,-78.72459,1.0,100,1481.0212829113007,72.96464,13600,13.371342,100.0,,0.8664371,-1.9120433e+18,1.1608823e+32,103.87,1.0,136,3192236.2,-71.489975,2870.6096,-123.372696,1753697,51.882725,True,-1.0,5408142000.0,0.8664371,,1.0
-66.92285896003246,2.0,[0.156 1.866],16838366.0,167736420.0,1,,-1499.16,-49.938362,0.4189424,0.5893022,100.0,-73.78377,-73.78377,1.0,100,1489.255576133728,52.487114,13700,12.120037,100.0,,0.8590779,-35156333000000.0,1.4655054e+23,97.41,1.0,137,2123003.5,-66.92286,1407.3312,-102.425476,1763438,35.502613,True,-1.0,2081038300.0,0.8590779,,1.0
-70.21648545622826,2.0,[0.086 1.763],2815594.8,26230758.0,1,,-1245.4692,-49.90043,0.4189424,0.17719592,100.0,-63.98591,-63.98591,1.0,100,1499.1003768444061,52.186043,13800,11.7895975,100.0,,0.8611603,-225637870000000.0,6.1780135e+24,101.93,1.0,138,408140.03,-70.216484,1154.6906,-102.08647,1773631,31.869986,True,-1.0,43708060.0,0.8611603,,1.0
-69.04155733466149,2.0,[0.324 1.839],14197644.0,134013030.0,1,,-2479.5496,-50.084217,0.4189424,0.20023702,100.0,-71.611786,-71.611786,1.0,100,1507.7221422195435,65.43277,13900,13.29931,100.0,,0.863453,-3.3382807e+16,5.4715076e+28,99.39,1.0,139,2253326.2,-69.041565,2336.837,-115.51698,1783570,46.475426,True,-1.0,2993728800.0,0.863453,,1.0
-66.73706973344088,2.0,[0.354 1.96 ],18275886.0,173156030.0,1,,-2158.4868,-50.061794,0.4189424,0.005063767,100.0,-65.41911,-65.41911,1.0,100,1516.8776919841766,60.372776,14000,11.292518,100.0,,0.8539082,-2.0256517e+17,2.7797614e+30,96.5,1.0,140,2891627.5,-66.73707,2036.9926,-110.43457,1793220,43.6975,True,-1.0,2471993300.0,0.8539082,,1.0
-66.6140595151484,2.0,[0.355 2.085],8390893.0,61886884.0,1,,-1831.4078,-49.712852,0.4189424,0.17929423,100.0,-61.606243,-61.606243,1.0,100,1525.9092655181885,56.46425,14100,12.645217,100.0,,0.858682,-2.129764e+17,4.016162e+30,96.15,1.0,141,1524598.4,-66.61406,1725.1357,-106.1771,1802835,39.56304,True,-1.0,2024931000.0,0.858682,,1.0
-67.15823642507195,2.0,[0.386 2.206],265022690.0,2663877600.0,1,,-1491.031,-50.22872,0.4189424,0.11618487,100.0,-68.218155,-68.218155,1.0,100,1535.414136648178,52.53636,14200,11.453497,100.0,,0.8615923,-1.990455e+16,4.680656e+28,98.01,1.0,142,27050466.0,-67.15823,1399.03,-102.76508,1812636,35.606846,True,-1.0,10118778000.0,0.8615923,,1.0
-66.1906718108058,2.0,[0.43  2.323],259196540.0,2543985200.0,1,,-1386.7539,-50.42919,0.4189424,0.039334364,100.0,-76.2111,-76.2111,1.0,100,1544.612441778183,50.06092,14300,11.259119,100.0,,0.8637984,-1.33120905e+17,2.5394493e+30,95.59,1.0,143,34165616.0,-66.190674,1303.2195,-100.49011,1822195,34.299442,True,-1.0,22807796000.0,0.8637984,,1.0
-66.7937576392293,2.0,[0.471 2.441],165083060.0,1656666200.0,1,,-1304.3414,-50.77887,0.4189424,0.09488595,100.0,-68.24787,-68.24787,1.0,100,1553.238707780838,48.94565,14400,11.834387,100.0,,0.85881716,-717757150000000.0,8.078414e+25,96.64,1.0,144,18084162.0,-66.793755,1224.4875,-99.72452,1831859,32.930763,True,-1.0,12500214000.0,0.85881716,,1.0
-65.27863244175911,2.0,[0.525 2.554],1644941000.0,16534408000.0,1,,-2016.4878,-50.59809,0.4189424,0.35615045,100.0,-71.34659,-71.34659,1.0,100,1562.0220501422882,56.97999,14500,10.909826,100.0,,0.86013496,-1.07505657e+18,9.867688e+31,95.4,1.0,145,169719460.0,-65.278625,1908.2675,-107.57808,1841399,42.299442,True,-1.0,359654850000.0,0.86013496,,1.0
-62.81230396270752,2.0,[0.548 2.677],2047.4591,19340.36,1,,-895.87244,-50.97403,0.4189424,0.10101328,100.0,-63.45729,-63.45729,1.0,100,1570.9918534755707,39.19751,14600,9.804677,100.0,,0.85809946,-1561237.2,679032100.0,91.39,1.0,146,349.15485,-62.812305,844.65936,-90.17154,1850538,27.359236,True,-1.0,226668.69,0.85809946,,1.0
-65.5011758261919,2.0,[0.438 2.618],49380450.0,487339170.0,1,,-1458.1536,-40.70487,0.4189424,0.46680635,100.0,-73.33191,-73.33191,1.0,100,1578.156317949295,59.773624,14700,10.754025,100.0,,0.86157316,-3.265444e+18,7.517763e+32,95.04,1.0,147,6808768.5,-65.501175,1339.0619,-100.47849,1860042,34.977318,True,-1.0,3662319000.0,0.86157316,,1.0
-63.76442971050739,2.0,[0.441 2.743],29083.46,287995.94,1,,-1768.9918,-50.097404,0.4189424,0.06282497,100.0,-63.355106,-63.355106,1.0,100,1586.4813690185547,53.1989,14800,10.577702,100.0,,0.86612546,-6791715000.0,5172404400000000.0,92.92,1.0,148,4292.2886,-63.764427,1674.6569,-103.2963,1869334,39.53187,True,-1.0,7020601.5,0.86612546,,1.0
-63.60633834853768,2.0,[0.348 2.659],1565.3804,15608.264,1,,-845.3236,-40.820065,0.4189424,0.08783151,100.0,-60.376213,-60.376213,1.0,100,1595.2082538604736,48.635784,14900,9.913693,100.0,,0.8592993,-10047196.0,16037081000.0,92.8,1.0,149,248.83287,-63.60634,766.47845,-89.45585,1878614,25.84951,True,-1.0,62077.055,0.8592993,,1.0
-63.23877485230565,2.0,[0.598 2.674],82483.82,641599.4,1,,-820.4625,-51.10711,0.4189424,0.23867796,100.0,-58.588326,-58.588326,1.0,100,1603.8505256175995,38.043076,15000,10.040938,100.0,,0.85948,-14562475000.0,9.106389e+16,92.13,1.0,150,17956.32,-63.23878,772.2215,-89.150185,1887827,25.911411,True,-1.0,4428034.5,0.85948,,1.0
-62.50309652164579,2.0,[0.517 2.77 ],480977.88,3809990.2,1,,-1048.03,-50.39077,0.4189424,0.09356931,100.0,-79.0726,-79.0726,1.0,100,1613.2576155662537,42.076477,15100,9.548179,100.0,,0.8637492,-107241120000000.0,3.3022298e+24,91.51,1.0,151,135956.34,-62.503098,989.01807,-92.46725,1896978,29.964153,True,-1.0,48407024.0,0.8637492,,1.0
-64.5367929789424,2.0,[0.451 2.664],19745356.0,161592600.0,1,,-1309.5737,-41.37623,0.4189424,0.05057033,100.0,-63.16868,-63.16868,1.0,100,1621.8170475959778,56.204414,15200,10.601097,100.0,,0.86137104,-9.328462e+18,7.8483956e+33,94.74,1.0,152,2857149.8,-64.53679,1204.2793,-97.58064,1906452,33.04385,True,-1.0,2355686000.0,0.86137104,,1.0
-65.87473473384976,2.0,[0.491 2.545],4447613.0,40573404.0,1,,-936.8683,-40.51811,0.4189424,0.0704756,100.0,-70.10661,-70.10661,1.0,100,1631.3416788578033,52.361378,15300,10.780731,100.0,,0.87003255,-6.1185644e+17,4.4822627e+31,96.46,1.0,153,1088526.2,-65.87473,845.4807,-92.879486,1916098,27.004751,True,-1.0,515317200.0,0.87003255,,1.0
-64.21296938225628,2.0,[0.525 2.666],13789141.0,114252850.0,1,,-845.2264,-41.69455,0.4189424,0.7850527,100.0,-56.37087,-56.37087,1.0,100,1640.164925813675,48.019463,15400,10.8657055,100.0,,0.865325,-7.1304957e+16,8.606225e+29,93.5,1.0,154,2342545.0,-64.21297,768.3667,-89.71401,1925448,25.501043,True,-1.0,802195400.0,0.865325,,1.0
-63.849285525530576,2.0,[0.566 2.784],5135882.5,42558210.0,1,,-894.2601,-50.286263,0.4189424,0.17129989,100.0,-67.19476,-67.19476,1.0,100,1649.0680449008942,40.818428,15500,9.791167,100.0,,0.8696643,-7.37401e+16,1.7628883e+30,93.5,1.0,155,971138.6,-63.84928,838.72406,-91.10469,1934798,27.255405,True,-1.0,318638140.0,0.8696643,,1.0
-63.68614968672395,2.0,[0.543 2.661],10141848.0,100358870.0,1,,-1160.92,-50.640335,0.4189424,0.4997452,100.0,-73.238594,-73.238594,1.0,100,1656.9327206611633,44.63716,15600,9.823126,100.0,,0.8603394,-3.2523348e+16,2.3979862e+29,93.39,1.0,156,1594541.2,-63.686153,1094.507,-95.2775,1944137,31.591345,True,-1.0,1609944200.0,0.8603394,,1.0
-63.768154298067095,2.0,[0.511 2.782],9048.102,75898.49,1,,-743.4735,-51.0432,0.4189424,0.030860472,100.0,-67.61452,-67.61452,1.0,100,1664.3143961429596,37.510098,15700,9.07037,100.0,,0.8596982,-11259307.0,49759298000.0,93.21,1.0,157,1621.4688,-63.768158,696.575,-88.5533,1953458,24.785145,True,-1.0,797365.7,0.8596982,,1.0
-63.84916189432144,2.0,[0.406 2.714],47.888832,334.8704,1,,-1811.1448,-40.267075,0.4189424,0.18220387,100.0,-63.23728,-63.23728,1.0,100,1672.6177394390106,63.18094,15800,10.489035,100.0,,0.8687774,-4220324.5,987457700.0,93.96,1.0,158,24.643007,-63.849167,1678.0887,-103.44801,1962854,39.598854,True,-1.0,39036.14,0.8687774,,1.0
-62.61797128349543,2.0,[0.414 2.652],184734830.0,1515980200.0,1,,-778.2616,-50.342506,0.4189424,0.13190001,100.0,-65.01645,-65.01645,1.0,100,1681.264912366867,37.74285,15900,9.065938,100.0,,0.85853744,-1.6030862e+16,1.1397687e+29,90.99,1.0,159,30727002.0,-62.61797,730.77905,-88.08536,1971953,25.467384,True,-1.0,12744414000.0,0.85853744,,1.0
-64.95791243970395,2.0,[0.377 2.532],138552130.0,1188699600.0,1,,-1522.0176,-40.061546,0.4189424,0.052104797,100.0,-67.73425,-67.73425,1.0,100,1690.9122264385223,60.780403,16000,10.5458355,100.0,,0.86181164,-5.3409574e+17,1.8811628e+31,94.58,1.0,160,24049630.0,-64.95791,1398.8787,-100.84195,1981411,35.884037,True,-1.0,14846225000.0,0.86181164,,1.0
-65.51702889978885,2.0,[0.396 2.409],1013.3385,8444.666,1,,-1409.2722,-41.00954,0.4189424,0.12936464,100.0,-76.38365,-76.38365,1.0,100,1699.0395877361298,58.588024,16100,11.548756,100.0,,0.86295056,-19836348.0,29481100000.0,95.32,1.0,161,295.0911,-65.51703,1294.8566,-99.597565,1990943,34.080536,True,-1.0,190611.03,0.86295056,,1.0
-65.47140839979052,2.0,[0.148 2.384],1072585.1,8577303.0,1,,-2365.135,-50.002987,0.4189424,0.022645801,100.0,-72.64959,-72.64959,1.0,100,1707.944162607193,61.455944,16200,11.153074,100.0,,0.86280495,-67224930000000.0,2.8512974e+23,94.84,1.0,162,205865.0,-65.471405,2239.2437,-111.45893,2000427,45.987526,True,-1.0,397146180.0,0.86280495,,1.0
-65.96756348550319,2.0,[0.204 2.272],11080666.0,109172320.0,1,,-1434.5836,-40.23948,0.4189424,0.047607657,100.0,-76.30037,-76.30037,1.0,100,1717.499983549118,59.892624,16300,12.157282,100.0,,0.86256695,-2.1959622e+19,3.3728642e+34,95.84,1.0,163,1490485.6,-65.96756,1315.0151,-100.1321,2010011,34.16454,True,-1.0,913491100.0,0.86256695,,1.0
-64.34564184978605,2.0,[0.241 2.153],7085005.0,54528380.0,1,,-2173.5056,-40.244644,0.4189424,0.0072888494,100.0,-70.1693,-70.1693,1.0,100,1725.352019071579,67.57066,16400,11.47621,100.0,,0.8637991,-1.33215325e+20,7.661578e+35,93.57,1.0,164,1402163.9,-64.34564,2021.3151,-107.81531,2019368,43.46966,True,-1.0,1619819600.0,0.8637991,,1.0
-67.14811440438032,2.0,[0.253 2.028],37680830.0,367422530.0,1,,-1277.9813,-49.937805,0.4189424,0.14114471,100.0,-69.933105,-69.933105,1.0,100,1733.2229189872742,49.907486,16500,11.218369,100.0,,0.863312,-1.2816834e+16,2.3830931e+28,97.74,1.0,165,5758749.0,-67.14811,1194.9572,-99.84529,2029142,32.69718,True,-1.0,4133613600.0,0.863312,,1.0
-65.94080951735377,2.0,[0.223 2.15 ],79317010.0,655281340.0,1,,-1433.4332,-50.65739,0.4189424,0.022490153,100.0,-69.65873,-69.65873,1.0,100,1740.949589252472,50.228672,16600,11.321087,100.0,,0.8632505,-1.9799225e+17,5.542836e+30,95.65,1.0,166,13957262.0,-65.94081,1349.3376,-100.88606,2038707,34.94525,True,-1.0,9510645000.0,0.8632505,,1.0
-64.24222160816193,2.0,[0.234 2.274],35609700.0,255560740.0,1,,-1485.6758,-40.60363,0.4189424,0.080231234,100.0,-63.302296,-63.302296,1.0,100,1749.2004082202911,59.104362,16700,10.555215,100.0,,0.86666167,-1.7416168e+17,2.2370186e+30,93.18,1.0,167,5349334.5,-64.24222,1369.2334,-99.70799,2048025,35.46577,True,-1.0,3746473000.0,0.86666167,,1.0
-62.797861298918725,2.0,[0.248 2.399],5113640.5,40368076.0,1,,-843.7134,-50.699646,0.4189424,0.009910745,100.0,-86.60654,-86.60654,1.0,100,1758.2044036388397,38.647476,16800,9.43735,100.0,,0.86709905,-8056626400000000.0,2.618571e+28,91.39,1.0,168,1112195.4,-62.797863,793.9268,-89.34712,2057164,26.549261,True,-1.0,534825250.0,0.86709905,,1.0
-64.92433191031218,2.0,[0.281 2.519],172087.4,1195250.0,1,,-778.1849,-40.92652,0.4189424,1.8109734,100.0,-66.49826,-66.49826,1.0,100,1766.580150604248,48.365105,16900,10.317372,100.0,,0.8596234,-2.1472172e+17,7.583433e+30,94.7,1.0,169,55261.83,-64.92433,700.21313,-89.291626,2066634,24.367294,True,-1.0,22499600.0,0.8596234,,1.0
-66.0691981716454,2.0,[0.337 2.631],1152188.2,11575181.0,1,,-992.6098,-50.084526,0.4189424,0.0062987874,100.0,-70.13018,-70.13018,1.0,100,1774.468330860138,44.595726,17000,10.379158,100.0,,0.8666889,-931064400000.0,1.9724088e+20,96.22,1.0,170,130221.87,-66.06919,926.31934,-94.68025,2076256,28.611055,True,-1.0,34271110.0,0.8666889,,1.0
-63.748217169940474,2.0,[0.248 2.543],220366.8,1693358.0,1,,-860.9476,-49.663986,0.4189424,0.018029068,100.0,-65.054756,-65.054756,1.0,100,1782.548261165619,40.810005,17100,9.5481415,100.0,,0.8647565,-80436090000000.0,2.0993133e+24,93.38,1.0,171,61499.9,-63.748222,805.43396,-90.47399,2085594,26.72577,True,-1.0,43888784.0,0.8647565,,1.0
-62.03498176246882,2.0,[0.197 2.658],3392765400.0,34100790000.0,1,,-915.97784,-49.96737,0.4189424,0.32120326,100.0,-79.69304,-79.69304,1.0,100,1791.0883119106293,39.657692,17200,10.116449,100.0,,0.85807633,-4.2753608e+16,6.6508404e+29,90.53,1.0,172,343425570.0,-62.03498,863.555,-89.62506,2094647,27.59008,True,-1.0,84168204000.0,0.85807633,,1.0
-63.82704519048333,2.0,[0.199 2.783],5359383.0,51091970.0,1,,-889.75446,-40.792187,0.4189424,0.33313075,100.0,-60.862667,-60.862667,1.0,100,1800.2632806301117,49.63412,17300,10.005925,100.0,,0.8626364,-1.4015659e+18,2.9130518e+32,93.39,1.0,173,1077493.9,-63.827045,807.6392,-90.42631,2103986,26.599262,True,-1.0,718173900.0,0.8626364,,1.0
-64.6361806024611,2.0,[0.158 2.901],3923348.5,36234056.0,1,,-1158.3622,-50.243275,0.4189424,0.53928256,100.0,-76.06148,-76.06148,1.0,100,1809.1878507137299,45.650166,17400,10.577528,100.0,,0.86279666,-1.2247306e+18,3.1085237e+32,94.27,1.0,174,745021.94,-64.636185,1088.9004,-95.89344,2113413,31.257263,True,-1.0,317421860.0,0.86279666,,1.0
-60.80213507309556,2.0,[0.156 2.776],193541.25,1644379.8,1,,-2789.17,-49.48599,0.4189424,0.015386763,100.0,-69.51305,-69.51305,1.0,100,1817.1845445632935,61.984875,17500,9.684208,100.0,,0.8630532,-676732600000.0,2.7916638e+19,88.71,1.0,175,35367.094,-60.802135,2661.1038,-111.47086,2122284,50.66872,True,-1.0,55048200.0,0.8630532,,1.0
-64.06754167467356,2.0,[-0.082  2.855],54604450.0,491941400.0,1,,-840.85846,-50.226334,0.4189424,0.003866179,100.0,-67.10846,-67.10846,1.0,100,1825.23455452919,40.020897,17600,10.104228,100.0,,0.86277205,-1.5382296e+19,8.3011357e+34,93.96,1.0,176,9014674.0,-64.067535,787.4715,-90.24723,2131680,26.17969,True,-1.0,3553389800.0,0.86277205,,1.0
-61.711829159855846,2.0,[0.146 2.959],52390.035,384351.97,1,,-903.88086,-39.80101,0.4189424,0.0024627107,100.0,-62.58454,-62.58454,1.0,100,1833.3374030590057,48.95305,17700,9.629216,100.0,,0.8552207,-8321600000000.0,1.0852667e+22,90.17,1.0,177,13660.784,-61.71183,824.00397,-88.75406,2140697,27.042229,True,-1.0,6833981.5,0.8552207,,1.0
-63.428023948222396,2.0,[-0.095  2.892],478862900.0,3621640200.0,1,,-1022.05914,-50.228878,0.4189424,0.06046522,100.0,-57.718437,-57.718437,1.0,100,1841.6998624801636,42.385197,17800,10.504898,100.0,,0.8601029,-4.2964437e+17,5.1475887e+31,92.54,1.0,178,81860856.0,-63.428024,962.1784,-92.614075,2149951,29.18605,True,-1.0,49697740000.0,0.8601029,,1.0
-62.15554070070386,2.0,[-0.324  2.791],4749594.5,40697416.0,1,,-692.97284,-49.995426,0.4189424,0.1346843,100.0,-66.477486,-66.477486,1.0,100,1849.2767238616943,35.770687,17900,9.636581,100.0,,0.8548426,-5.0878015e+16,1.4229631e+30,90.25,1.0,179,834963.75,-62.155537,650.3229,-85.76611,2158976,23.610573,True,-1.0,165151940.0,0.8548426,,1.0
-63.13542164117098,2.0,[-0.285  2.91 ],15290633.0,152155860.0,1,,-892.1344,-49.599995,0.4189424,0.36681163,100.0,-64.442566,-64.442566,1.0,100,1856.80264878273,40.638294,18000,10.12535,100.0,,0.8694551,-1368324000000000.0,6.1784278e+26,92.1,1.0,180,2085519.6,-63.13542,837.08813,-90.23829,2168186,27.102869,True,-1.0,842304260.0,0.8694551,,1.0
-61.653166043013336,2.0,[-0.325  3.028],2169.5068,19644.326,1,,-1469.1305,-40.60752,0.4189424,0.089117385,100.0,-68.57538,-68.57538,1.0,100,1865.8563029766083,56.47438,18100,10.374338,100.0,,0.86236084,-29091578.0,72336090000.0,89.71,1.0,181,401.5264,-61.653164,1362.8221,-97.0819,2177157,35.428734,True,-1.0,498611.12,0.86236084,,1.0
-61.90310715422034,2.0,[-0.226  2.951],346811780.0,3386677500.0,1,,-1136.8379,-40.331444,0.4189424,0.08719555,100.0,-56.00579,-56.00579,1.0,100,1874.8578608036041,52.19706,18200,10.397468,100.0,,0.8593475,-4.537775e+16,2.4965722e+29,89.73,1.0,182,42900596.0,-61.903107,1046.0222,-92.5285,2186130,30.6254,True,-1.0,10353695000.0,0.8593475,,1.0
-62.03379925772548,2.0,[-0.222  2.826],1747405.9,16126309.0,1,,-2854.1929,-39.35514,0.4189424,0.009666771,100.0,-75.39499,-75.39499,1.0,100,1883.3925156593323,73.21024,18300,11.0499735,100.0,,0.8584744,-4255273000000000.0,5.6729623e+26,90.16,1.0,183,294664.94,-62.0338,2675.5427,-112.565384,2195146,50.53158,True,-1.0,312122880.0,0.8584744,,1.0
-63.19178943827748,2.0,[-0.182  2.708],26297.771,264352.5,1,,-1233.6907,-49.309734,0.4189424,0.042147167,100.0,-68.651215,-68.651215,1.0,100,1892.576344013214,46.516598,18400,9.826176,100.0,,0.8622954,-38537876.0,256447090000.0,92.06,1.0,184,3195.1196,-63.191788,1161.567,-95.82633,2204352,32.63454,True,-1.0,2012598.2,0.8622954,,1.0
-65.49185790777206,2.0,[-0.285  2.637],21308794.0,154330450.0,1,,-908.29645,-50.13279,0.4189424,0.018288689,100.0,-66.25902,-66.25902,1.0,100,1901.0798037052155,42.28315,18500,11.126391,100.0,,0.85294265,-5.802328e+19,9.479331e+35,95.31,1.0,185,4076606.5,-65.49186,848.7027,-92.41594,2213883,26.924082,True,-1.0,1494250800.0,0.85294265,,1.0
-61.749313276410106,2.0,[-0.265  2.761],19659542.0,196683620.0,1,,-950.8692,-48.86048,0.4189424,0.10539681,100.0,-61.68442,-61.68442,1.0,100,1908.5894865989685,41.04078,18600,10.109095,100.0,,0.861308,-1.2710409e+16,5.125061e+28,90.12,1.0,186,2536076.0,-61.749317,894.72595,-89.90126,2222895,28.151949,True,-1.0,1901930600.0,0.861308,,1.0
-61.0170424695313,2.0,[-0.294  2.882],1068656.5,8567297.0,1,,-994.99744,-49.393036,0.4189424,0.002428325,100.0,-71.84485,-71.84485,1.0,100,1915.8185856342316,40.714684,18700,9.6682825,100.0,,0.86070085,-2699283000000.0,2.3862126e+21,88.73,1.0,187,215366.8,-61.01704,939.74316,-90.10772,2231768,29.090675,True,-1.0,80756490.0,0.86070085,,1.0
-62.21697207480669,2.0,[-0.055  2.955],1087117.4,10306103.0,1,,-1069.6056,-39.372696,0.4189424,0.26512527,100.0,-62.887604,-62.887604,1.0,100,1924.5079646110535,52.5244,18800,9.835634,100.0,,0.86230326,-1.835823e+19,3.9852882e+34,90.61,1.0,188,241090.92,-62.216972,977.6494,-91.897095,2240829,29.680122,True,-1.0,178809260.0,0.86230326,,1.0
-61.59591168493032,2.0,[-0.103  2.839],76123600.0,763516600.0,1,,-1684.312,-49.887856,0.4189424,0.0033127007,100.0,-55.383495,-55.383495,1.0,100,1933.6863288879395,50.50344,18900,9.706376,100.0,,0.8572937,-7.756273e+16,8.322708e+29,90.19,1.0,189,9261535.0,-61.59591,1599.2957,-100.3913,2249848,38.795387,True,-1.0,7812826000.0,0.8572937,,1.0
-64.61054803788662,2.0,[-0.114  2.715],1916763.2,10765739.0,1,,-857.90405,-49.89055,0.4189424,0.005343632,100.0,-64.22905,-64.22905,1.0,100,1941.704502105713,41.15821,19000,10.12229,100.0,,0.8654181,-3.9620614e+16,4.92333e+29,94.63,1.0,190,564566.1,-64.61055,801.43976,-91.04876,2259311,26.438213,True,-1.0,167977100.0,0.8654181,,1.0
-62.44754994034767,2.0,[-0.158  2.832],1834957.8,17732106.0,1,,-746.34644,-49.85963,0.4189424,0.09622112,100.0,-76.25743,-76.25743,1.0,100,1949.8483390808105,37.18127,19100,9.769031,100.0,,0.85166043,-111477694000.0,5.84593e+18,91.3,1.0,191,235744.45,-62.447548,700.2669,-87.0409,2268441,24.59335,True,-1.0,60040450.0,0.85166043,,1.0
-62.726911855489014,2.0,[0.083 2.897],37977516.0,365783500.0,1,,-944.6208,-41.10049,0.4189424,0.024254747,100.0,-66.67795,-66.67795,1.0,100,1958.0691537857056,49.4156,19200,9.538772,100.0,,0.8632659,-1.2627538e+17,2.4067085e+30,92.0,1.0,192,5746204.0,-62.726913,863.22656,-90.51609,2277641,27.789179,True,-1.0,5028228600.0,0.8632659,,1.0
-62.257467930018905,2.0,[0.096 2.773],30517.486,298032.4,1,,-924.73914,-40.560997,0.4189424,0.032578498,100.0,-59.787174,-59.787174,1.0,100,1965.935708284378,49.01204,19300,9.926202,100.0,,0.8616908,-35169518000.0,1.9289186e+17,90.95,1.0,193,5845.9995,-62.257465,844.66974,-89.57304,2286736,27.31557,True,-1.0,2040187.9,0.8616908,,1.0
-64.60455338001252,2.0,[0.013 2.867],6294319.5,51652830.0,1,,-787.8996,-40.889603,0.4189424,0.18111727,100.0,-77.781906,-77.781906,1.0,100,1975.3711378574371,48.122406,19400,10.723154,100.0,,0.8627407,-14276554000000.0,3.4204483e+22,94.07,1.0,194,1074530.5,-64.60455,710.7099,-89.01201,2296143,24.407454,True,-1.0,278237300.0,0.8627407,,1.0
-61.860510716736314,2.0,[0.081 2.972],1318794.5,11446175.0,1,,-720.6091,-40.866814,0.4189424,0.07124925,100.0,-56.93078,-56.93078,1.0,100,1983.8029434680939,44.78325,19500,9.371143,100.0,,0.85969746,-8.783398e+18,1.7262561e+34,90.03,1.0,195,288880.97,-61.86051,653.76105,-85.65006,2305146,23.78955,True,-1.0,60917540.0,0.85969746,,1.0
-63.465859398543834,2.0,[0.106 2.85 ],105114650.0,1048543600.0,1,,-1288.685,-39.801914,0.4189424,0.024329344,100.0,-57.75421,-57.75421,1.0,100,1992.7881307601929,56.334805,19600,10.7478485,100.0,,0.86972106,-3.422887e+17,1.0469368e+31,92.49,1.0,196,12251642.0,-63.46586,1182.9012,-96.13672,2314395,32.67086,True,-1.0,6764595000.0,0.86972106,,1.0
-64.15828355252742,2.0,[0.121 2.974],234123120.0,2323901000.0,1,,-1241.1339,-49.93304,0.4189424,0.100025505,100.0,-75.32162,-75.32162,1.0,100,2002.4530758857727,46.802845,19700,10.335371,100.0,,0.85596883,-6.8098197e+16,8.698103e+29,93.84,1.0,197,31977936.0,-64.15828,1168.1199,-96.735886,2323779,32.577602,True,-1.0,10622103000.0,0.85596883,,1.0
-62.41592421993613,2.0,[0.154 3.094],32109908.0,317013600.0,1,,-986.51715,-39.76159,0.4189424,0.04655062,100.0,-67.69297,-67.69297,1.0,100,2010.4457705020905,51.072052,19800,9.592138,100.0,,0.8583086,-3.2001678e+17,1.3547363e+31,91.12,1.0,198,4043994.2,-62.415928,899.5758,-90.83364,2332891,28.417717,True,-1.0,3021019400.0,0.8583086,,1.0
-62.38891980528832,2.0,[0.139 2.97 ],11009970.0,105196860.0,1,,-739.53955,-49.707516,0.4189424,0.17334758,100.0,-62.49379,-62.49379,1.0,100,2018.4851014614105,37.294125,19900,9.348481,100.0,,0.85881567,-4.3241104e+16,8.6991015e+29,90.98,1.0,199,1671070.2,-62.38892,693.1801,-87.00164,2341989,24.612722,True,-1.0,1061083400.0,0.85881567,,1.0
-62.90864166334271,2.0,[0.148 2.846],145312930.0,1460564600.0,1,,-717.0661,-49.886795,0.4189424,0.11417173,100.0,-68.94075,-68.94075,1.0,100,2027.1100635528564,37.14525,20000,9.441209,100.0,,0.8626722,-124941170000000.0,7.378513e+24,91.41,1.0,200,14836006.0,-62.90864,671.07495,-87.03204,2351130,24.123402,True,-1.0,10299960000.0,0.8626722,,1.0
-63.554348608851434,2.0,[0.099 2.961],153337660.0,1401132700.0,1,,-531.976,-50.499855,0.4189424,0.47559217,100.0,-61.41484,-61.41484,1.0,100,2035.6024193763733,33.585457,20100,8.535681,100.0,,0.85529816,-3.9521855e+16,1.1048719e+30,92.82,1.0,201,24376412.0,-63.554344,494.3783,-84.08531,2360412,20.530962,True,-1.0,9303263000.0,0.85529816,,1.0
-64.2857407219708,2.0,[0.105 3.086],197378190.0,1944568000.0,1,,-1169.2166,-40.938232,0.4189424,0.015624419,100.0,-61.892677,-61.892677,1.0,100,2043.935707807541,54.178864,20200,10.991109,100.0,,0.8636504,-4.5963808e+18,2.2067589e+33,94.25,1.0,202,27915374.0,-64.28574,1071.3768,-95.117096,2369837,30.831354,True,-1.0,12512774000.0,0.8636504,,1.0
-63.29321624487638,2.0,[0.115 2.961],148198.9,1137482.8,1,,-628.4204,-40.695496,0.4189424,0.069351226,100.0,-59.862972,-59.862972,1.0,100,2050.961627960205,44.773743,20300,8.356077,100.0,,0.8586441,-7732960700000.0,1.3391796e+22,92.66,1.0,203,32589.14,-63.293213,561.6,-85.46924,2379103,22.17602,True,-1.0,15080936.0,0.8586441,,1.0
