MeanIW,MinIW,LearnableVariance,StdIW,ESSClassic,MeanEntropy,EpThisIter,OptimizationReturnMean,StdIWNorm,EpisodesSoFar,ESSRenyi,InitialReturnMax,OptimizationReturnMin,MaxIWNorm,InitialReturnMin,InitialReturnMean,Iteration,InitialReturnStd,ReturnStepMax,MinIWNorm,OptimizationReturnMax,Weights,TimestepsSoFar,J_sample_variance,TimeElapsed,Bound,ReturnStepMaxmin,ReturnMeanIW,InitialBound,MeanIWNorm,EpRewMean,MaxIW,EmpiricalD2,VarianceInit,EpLenMean
0.67865527,0.012585303,True,1.1655637,25.318563,0.37394273,100,38.985947,0.011655636,14000,7.0965967,-50.981735,,0.065344915,-114.06335,-75.0774,140,13.947774,0.86481977,0.00012585302,63.08161,[ 0.111  1.458 -1.024],2798778,8271.538,2465.1670472621918,-65.801445,0.86481977,-51.528954,-78.87951,0.0067865523,-75.07740208029747,6.5344915,14.091262,-1,107.41
0.72364867,0.032609995,True,1.1811224,27.292576,0.45782414,100,63.248123,0.011811225,14100,10.674969,-60.182137,,0.084819384,-139.31345,-76.06533,141,14.970049,0.85976243,0.00032609995,79.13131,[ 0.102  1.413 -1.045],2809678,18457.697,2476.1630289554596,-67.21645,0.85976243,-53.003365,-80.70911,0.0072364868,-76.06532428219914,8.481938,9.367709,-1,109.0
0.5275985,0.010430807,True,0.79634523,30.50436,0.4828879,100,49.599125,0.0079634525,14200,8.10233,-49.048023,,0.07031915,-126.97722,-77.3781,142,16.501524,0.86021376,0.00010430807,77.9292,[ 0.064  1.405 -0.961],2820698,7030.9004,2487.6452617645264,-54.124134,0.86021376,-39.254524,-81.61067,0.0052759843,-77.3780989907682,7.031915,12.342129,-1,110.2
0.47847947,0.006463727,True,0.58329237,40.22376,0.54131204,100,34.4262,0.0058329236,14300,4.454595,-50.414673,,0.034543727,-111.061615,-76.63541,143,14.391323,0.85835123,6.463727e-05,60.646942,[ 0.089  1.447 -0.936],2831706,3440.849,2497.669110059738,-53.45038,0.85835123,-35.91001,-80.33747,0.004784794,-76.63541548505425,3.454373,22.448729,-1,110.08
0.5296118,0.0017804948,True,0.6617138,39.04604,0.55554146,100,51.14535,0.0066171377,14400,6.810717,-50.80924,,0.03145723,-125.99845,-74.8531,144,14.962372,0.85868436,1.7804949e-05,75.18921,[ 0.186  1.476 -0.878],2842486,5988.321,2507.655582666397,-54.732063,0.85868436,-38.63867,-79.05305,0.0052961176,-74.85309881627559,3.145723,14.682742,-1,107.8
0.5703015,0.003840448,True,1.0203463,23.803837,0.51685315,100,53.235264,0.010203463,14500,7.7310295,-50.301056,,0.068792306,-129.77155,-76.53628,145,16.550285,0.8545316,3.840448e-05,79.47049,[ 0.136  1.527 -0.863],2853419,9216.897,2516.642803668976,-60.94542,0.8545316,-45.387928,-80.86201,0.005703015,-76.53628146559,6.879231,12.934888,-1,109.33
0.7588683,0.0040207575,True,1.0622554,33.790535,0.53579885,100,91.18537,0.0106225535,14600,11.92684,-49.854065,,0.069014154,-167.81699,-76.631615,146,19.34479,0.85935193,4.0207575e-05,117.96292,[ 0.134  1.477 -0.902],2864419,28030.33,2527.1739642620087,-71.74458,0.85935193,-55.546936,-82.22552,0.007588682,-76.63160997450352,6.901416,8.384451,-1,110.0
0.5324379,0.0028155365,True,0.7707204,32.306564,0.56697893,100,73.64443,0.007707204,14700,8.972492,-51.590683,,0.06176421,-150.0017,-76.35726,147,16.844112,0.85844886,2.8155364e-05,98.41101,[ 0.218  1.511 -0.883],2875373,9646.567,2537.404910802841,-57.215565,0.85844886,-40.523182,-81.357315,0.0053243786,-76.35726368054748,6.176421,11.145176,-1,109.54
0.5136359,0.006859976,True,0.68640554,35.89537,0.57040423,100,59.124645,0.0068640555,14800,9.437535,-50.223373,,0.031942405,-134.48734,-75.36269,148,15.726097,0.85775614,6.859976e-05,84.26396,[ 0.249  1.465 -0.852],2886139,6940.697,2547.3015837669373,-51.674477,0.85775614,-37.08194,-79.845604,0.0051363586,-75.36269372552633,3.1942406,10.595987,-1,107.66
0.42209694,0.0025347308,True,0.5058164,41.05052,0.5614607,100,63.292587,0.0050581642,14900,6.761197,-50.756725,,0.02573951,-142.93259,-79.64,149,16.637451,0.864712,2.5347308e-05,92.17586,[ 0.28   1.413 -0.849],2897518,4799.573,2557.580913543701,-51.733955,0.864712,-33.41089,-84.40442,0.0042209686,-79.63999573528767,2.573951,14.79028,-1,113.79
0.627281,0.003381161,True,1.3238227,18.335678,0.53063256,100,30.302414,0.013238228,15000,7.307032,-51.251907,,0.0904938,-106.39711,-76.094696,150,13.501646,0.8635165,3.3811608e-05,55.145203,[ 0.092  1.402 -0.857],2908428,7965.5063,2568.5525205135345,-56.512127,0.8635165,-43.392,-79.641266,0.00627281,-76.09469913363456,9.04938,13.685447,-1,109.1
0.7468735,0.029765613,True,1.0704335,32.74268,0.58151454,100,31.762161,0.010704335,15100,9.558571,-51.334236,,0.050166983,-106.93976,-75.177605,151,13.082428,0.857401,0.00029765614,55.605522,[ 0.113  1.453 -0.888],2919234,8497.687,2579.080892086029,-66.156944,0.857401,-54.62715,-78.742256,0.007468736,-75.17759704098106,5.0166984,10.461815,-1,108.06
0.722607,0.020336412,True,1.1397897,28.669975,0.6091694,100,48.059128,0.011397896,15200,12.750424,-51.102272,,0.07157099,-125.776566,-77.71744,152,14.675079,0.85717154,0.00020336412,74.67429,[ 0.089  1.415 -0.837],2930338,12478.266,2589.040918827057,-66.0199,0.85717154,-54.2786,-81.90999,0.007226071,-77.71743838086724,7.1570997,7.8428764,-1,111.04
0.50293833,0.003059823,True,0.8052883,28.060438,0.5843489,100,30.958889,0.008052883,15300,4.4257298,-51.52923,,0.048052736,-109.35754,-78.39864,153,12.443446,0.85769176,3.059823e-05,57.82831,[ 0.039  1.375 -0.81 ],2941566,3855.4094,2599.0794587135315,-55.55711,0.85769176,-38.229645,-82.04389,0.005029383,-78.39864565074444,4.8052735,22.595144,-1,112.28
0.55592227,0.010205327,True,0.5762278,48.207043,0.6430988,100,45.38499,0.0057622776,15400,7.6032805,-50.303474,,0.024297172,-121.652435,-76.26744,154,17.233412,0.8659017,0.000102053265,71.34896,[ 0.041  1.434 -0.835],2952463,5662.3774,2609.952309370041,-55.46254,0.8659017,-40.75639,-80.322525,0.0055592223,-76.26744055509567,2.4297173,13.152218,-1,108.97
0.6774301,0.000606377,True,1.5342311,16.315252,0.53071,100,47.540062,0.01534231,15500,6.71377,-50.254204,,0.13092001,-122.33507,-74.795006,155,12.557927,0.86172545,6.0637703e-06,72.080864,[-0.049  1.47  -0.776],2963223,12947.167,2619.347805261612,-65.17207,0.86172545,-49.43418,-78.87285,0.0067743007,-74.7950045453012,13.092001,14.894761,-1,107.6
0.693357,0.0022236095,True,1.0073873,32.144463,0.5203223,100,38.242134,0.010073872,15600,7.948056,-49.936684,,0.060848225,-112.20701,-73.964874,156,13.342301,0.8571241,2.2236094e-05,62.270325,[-0.064  1.447 -0.888],2973890,8330.108,2629.044655561447,-61.89565,0.8571241,-48.628784,-77.70511,0.0069335704,-73.96487320244313,6.0848227,12.581693,-1,106.67
0.5898389,0.00952789,True,0.9920233,26.118967,0.55194956,100,47.01548,0.009920233,15700,6.810093,-59.315563,,0.08045227,-124.185425,-77.169945,157,14.089375,0.86833376,9.52789e-05,64.86986,[-0.061  1.497 -0.899],2984881,7837.3774,2639.62562084198,-62.795307,0.86833376,-46.932762,-81.30946,0.005898389,-77.169950915277,8.045227,14.684088,-1,109.91
0.46300605,0.009748388,True,0.6867252,31.25149,0.5680237,100,49.16544,0.006867252,15800,7.5649014,-50.57659,,0.04962698,-124.10005,-74.934616,158,15.072255,0.8625132,9.748388e-05,73.52346,[-0.101  1.452 -0.867],2995682,4762.554,2650.099984884262,-50.01114,0.8625132,-34.971096,-79.071266,0.00463006,-74.93461599826813,4.962698,13.218943,-1,108.01
0.602748,0.0028135944,True,1.0565231,24.555172,0.54238886,100,50.487446,0.010565231,15900,6.141125,-50.84295,,0.07698354,-130.06155,-79.574104,159,16.057535,0.86360747,2.8135944e-05,79.218605,[-0.065  1.402 -0.851],3006981,10709.335,2659.830249071121,-62.3862,0.86360747,-44.891613,-83.909485,0.006027479,-79.57410226643086,7.6983542,16.28366,-1,112.99
0.51976556,0.0020683391,True,0.8371237,27.824411,0.48253602,100,73.687645,0.008371237,16000,8.643047,-49.354263,,0.050545078,-146.59149,-72.90385,160,14.676855,0.8592533,2.068339e-05,97.23723,[-0.128  1.456 -0.877],3017429,10108.622,2671.0363409519196,-53.69303,0.8592533,-37.072147,-77.79023,0.005197655,-72.90384529426694,5.0545077,11.569993,-1,104.48
0.54822135,0.0062143006,True,0.75676125,34.41764,0.4777143,100,60.97426,0.0075676125,16100,5.4371357,-49.544712,,0.032228936,-135.02158,-74.04732,161,16.344734,0.86162186,6.214301e-05,85.47687,[-0.149  1.412 -0.936],3028044,7870.4307,2680.0474643707275,-60.12191,0.86162186,-40.820156,-78.54803,0.005482213,-74.04731617599725,3.2228937,18.392036,-1,106.15
0.61908126,0.009463467,True,0.75738335,40.052784,0.49059102,100,82.04971,0.007573834,16200,8.561584,-50.191372,,0.04200655,-159.53937,-77.48965,162,15.913046,0.8592197,9.463466e-05,109.34799,[-0.056  1.363 -0.941],3039150,13850.401,2691.0393397808075,-65.09546,0.8592197,-46.920662,-82.80762,0.006190812,-77.48964298412204,4.200655,11.680081,-1,111.06
0.5783624,0.00091347133,True,1.0552726,23.0994,0.43818212,100,55.760273,0.010552725,16300,8.225402,-50.19028,,0.0687866,-134.56781,-78.80754,163,16.518055,0.8694744,9.134713e-06,84.37753,[-0.058  1.409 -0.928],3050405,10045.285,2701.1661143302917,-59.861713,0.8694744,-44.221546,-83.29314,0.0057836236,-78.80754049822689,6.87866,12.157461,-1,112.55
0.7178249,0.042690504,True,0.9970379,34.13854,0.46268764,100,53.510708,0.009970378,16400,14.653328,-50.049408,,0.08049745,-128.26697,-74.756256,164,15.135276,0.8588108,0.00042690503,78.21756,[-0.099  1.452 -0.981],3061087,12347.073,2710.3247196674347,-65.20385,0.8588108,-54.03456,-79.03183,0.0071782484,-74.75626105114817,8.049746,6.8243885,-1,106.82
0.65768784,0.019218042,True,0.90736634,34.442604,0.49554428,100,49.452126,0.0090736635,16500,10.077775,-51.214924,,0.06339806,-125.110214,-75.65809,165,15.530266,0.8613218,0.00019218042,73.895294,[-0.031  1.416 -0.956],3071936,8906.476,2719.5525290966034,-61.513172,0.8613218,-48.376385,-79.82843,0.006576878,-75.65808839648962,6.3398066,9.922825,-1,108.49
0.5068962,0.0077438443,True,0.5309892,47.679893,0.53210264,100,55.901783,0.005309892,16600,6.737859,-49.835964,,0.026242577,-132.38536,-76.48358,166,16.177147,0.8583869,7.743844e-05,82.54939,[-0.17   1.405 -0.923],3082833,5714.7485,2730.006194114685,-54.67444,0.8583869,-37.674095,-80.89642,0.0050689625,-76.48358058571816,2.6242578,14.84151,-1,108.97
0.7703755,0.031008208,True,1.5146362,20.55265,0.5981818,100,50.486244,0.015146362,16700,14.630652,-49.742405,,0.14826235,-130.39758,-79.91134,167,16.527754,0.86157614,0.00031008208,80.65518,[-0.307  1.383 -0.887],3094246,18275.705,2741.3486800193787,-71.05727,0.86157614,-59.693657,-84.25792,0.0077037555,-79.9113374954462,14.826235,6.834965,-1,114.13
0.799464,0.06504665,True,1.073751,35.66477,0.60833687,100,49.93921,0.0107375095,16800,27.310394,-49.745842,,0.06987498,-127.42937,-77.49016,168,15.762144,0.86068934,0.00065046654,77.683525,[-0.267  1.359 -0.821],3105295,14491.271,2752.8852031230927,-69.00706,0.86068934,-60.879047,-81.7378,0.00799464,-77.490156891793,6.987498,3.6616094,-1,110.49
0.8393232,0.008239794,True,1.1567243,34.490685,0.59720635,100,66.0754,0.011567242,16900,14.992866,-50.103333,,0.065721825,-146.20818,-80.13278,169,16.805851,0.8688253,8.2397935e-05,96.10484,[-0.391  1.344 -0.811],3116665,22821.988,2764.4840638637543,-76.96628,0.8688253,-64.37969,-85.006386,0.008393231,-80.13277605310083,6.5721827,6.669839,-1,113.7
0.38246492,0.0017510529,True,0.8021055,18.52453,0.5328457,100,64.28515,0.008021054,17000,6.323428,-49.895134,,0.056245144,-145.02383,-80.738686,170,17.409323,0.8624382,1.7510529e-05,95.1287,[-0.33   1.386 -0.822],3128155,7682.9463,2775.558163881302,-47.620346,0.8624382,-28.396431,-85.57281,0.003824649,-80.73868276506663,5.6245146,15.814206,-1,114.9
0.6847741,0.001108501,True,0.96431047,33.52246,0.52800584,100,51.049118,0.009643104,17100,7.5151296,-49.669533,,0.049945988,-126.37613,-75.32701,171,15.723802,0.8518155,1.108501e-05,76.7066,[-0.379  1.434 -0.886],3138937,10720.405,2786.448719739914,-65.71767,0.8518155,-50.351143,-79.53955,0.006847741,-75.32701348185539,4.994599,13.306491,-1,107.82
0.8841323,0.07158697,True,0.8889916,49.72595,0.53500557,100,55.70114,0.008889915,17200,46.054813,-50.797012,,0.04576656,-133.96167,-78.26053,172,15.231241,0.8615102,0.00071586965,83.16466,[-0.337  1.383 -0.891],3150091,16659.338,2796.6220266819,-75.71576,0.8615102,-69.13582,-82.72592,0.008841324,-78.26052808105946,4.576656,2.1713257,-1,111.54
0.6038483,0.003382782,True,0.78560054,37.139168,0.5810006,100,48.83111,0.007856006,17300,7.9425,-50.292484,,0.047031503,-128.49203,-79.66093,173,16.538374,0.8691861,3.382782e-05,78.199554,[-0.284  1.357 -0.884],3161483,7641.6895,2807.1216299533844,-63.089825,0.8691861,-47.892178,-83.943985,0.006038483,-79.66092845872045,4.7031503,12.590494,-1,113.92
0.66978556,0.0043594493,True,1.3699644,19.291721,0.5011596,100,43.576656,0.013699644,17400,18.146046,-50.087845,,0.11664453,-123.558655,-79.982,174,14.829866,0.8610773,4.3594493e-05,73.47081,[-0.265  1.315 -0.838],3172916,10942.859,2818.0132174491882,-62.16155,0.8610773,-52.493008,-84.10062,0.0066978554,-79.98200002729892,11.6644535,5.5108423,-1,114.33
0.5927525,0.0006307332,True,1.2494683,18.371279,0.37658694,100,62.839184,0.012494682,17500,4.1068306,-59.040695,,0.08367474,-143.98282,-81.14364,175,17.116995,0.86320966,6.307332e-06,84.94212,[-0.179  1.309 -0.918],3184459,16267.128,2828.9061291217804,-68.00656,0.86320966,-44.323597,-85.94306,0.005927526,-81.14363670453429,8.367474,24.349676,-1,115.43
0.98873246,0.513276,True,0.2880443,92.176834,0.38006532,100,40.63552,0.0028804427,17600,92.979706,-50.252277,,0.019084828,-119.90332,-79.2678,176,13.615029,0.85943925,0.00513276,69.65105,[-0.139  1.303 -1.042],3195742,14505.979,2839.9311678409576,-82.864136,0.85943925,-78.719215,-83.26457,0.009887325,-79.26779759004712,1.9084828,1.0755035,-1,112.83
0.6611241,0.0030621204,True,1.2932031,20.720243,0.34173945,100,54.90412,0.012932032,17700,11.381369,-49.671776,,0.09328292,-134.54959,-79.64548,177,16.372538,0.8567798,3.0621202e-05,84.877815,[-0.126  1.296 -1.039],3207114,15419.418,2850.4952704906464,-63.497833,0.8567798,-50.20358,-84.130455,0.006611241,-79.64547226190567,9.328293,8.786289,-1,113.72
0.52638924,0.004814335,True,0.81589264,29.390692,0.33404633,100,56.8571,0.008158926,17800,6.44899,-50.228176,,0.04461354,-135.39487,-78.537766,178,17.61154,0.8636619,4.814335e-05,85.16669,[-0.225  1.272 -1.077],3218267,8084.3384,2861.582157611847,-56.69867,0.8636619,-38.926716,-83.05093,0.005263893,-78.53776349112391,4.4613543,15.506305,-1,111.53
0.6442277,0.003474418,True,0.83368313,37.38811,0.3332824,100,78.43379,0.008336832,17900,9.908381,-50.35559,,0.046449143,-161.41553,-82.981735,179,18.277231,0.8592575,3.474418e-05,111.05994,[-0.203  1.229 -1.085],3230084,16690.516,2873.3297679424286,-67.097824,0.8592575,-50.004654,-88.36226,0.0064422768,-82.98173944294453,4.6449146,10.092465,-1,118.17
0.62971807,0.00075991865,True,0.9256972,31.636013,0.3006745,100,86.17455,0.009256973,18000,8.276046,-50.318924,,0.051851377,-169.82825,-83.653694,180,22.44984,0.8687283,7.599186e-06,119.50932,[-0.119  1.256 -1.086],3241941,19018.357,2884.476567029953,-69.83875,0.8687283,-50.160923,-89.31464,0.00629718,-83.65369232043624,5.1851377,12.083065,-1,118.57
0.5463194,0.014666512,True,0.68950635,38.567146,0.33655134,100,41.81897,0.006895063,18100,7.5464134,-50.054825,,0.039188493,-118.2874,-76.46843,181,15.830863,0.85469127,0.00014666512,68.232574,[-0.112  1.295 -1.118],3252882,5379.0283,2894.9770216941833,-54.43888,0.85469127,-40.08574,-80.41135,0.005463194,-76.46842409521341,3.9188495,13.251328,-1,109.41
0.75238955,0.008453318,True,1.2465084,26.703953,0.32122728,100,80.37204,0.012465084,18200,12.8922615,-49.40981,,0.09449142,-163.36467,-82.99264,182,20.244864,0.8649124,8.4533174e-05,113.954865,[-0.218  1.277 -1.082],3264615,30475.094,2906.859049320221,-72.82127,0.8649124,-57.655228,-88.438126,0.007523895,-82.99263607993721,9.449142,7.7565913,-1,117.33
0.5502469,0.025754355,True,0.7765945,33.42327,0.40212938,100,52.624916,0.007765945,18300,8.411479,-50.183884,,0.051167667,-134.42209,-81.79717,183,18.732273,0.85609484,0.00025754355,84.238205,[-0.233  1.241 -1.098],3276233,7702.644,2917.0341703891754,-60.02141,0.85609484,-44.571957,-86.2779,0.005502469,-81.79717398390174,5.116767,11.888515,-1,116.18
0.69028854,0.004202848,True,1.1557218,26.294043,0.36694655,100,77.07446,0.011557218,18400,11.04314,-59.547585,,0.076125704,-160.12054,-83.04608,184,19.03742,0.8606795,4.2028478e-05,100.57296,[-0.236  1.224 -1.017],3288037,22519.094,2928.204945087433,-70.315506,0.8606795,-54.254246,-88.38344,0.006902886,-83.04608234107495,7.6125703,9.055395,-1,118.04
0.7772281,0.005800082,True,1.2420548,28.139006,0.35888675,100,62.776222,0.012420547,18500,12.383913,-49.96808,,0.09445381,-145.59894,-82.822716,185,19.033148,0.8576419,5.8000816e-05,95.63086,[-0.256  1.263 -1.052],3299744,21756.492,2939.5614609718323,-74.10024,0.8576419,-60.308853,-87.67601,0.0077722804,-82.82271821796894,9.445381,8.074992,-1,117.07
0.6792448,0.025308553,True,0.9171755,35.419857,0.3461168,100,58.23284,0.009171755,18600,18.851513,-50.120262,,0.051392537,-136.75139,-78.51855,186,16.329094,0.8607862,0.0002530855,86.63113,[-0.281  1.302 -1.06 ],3310940,12445.638,2949.838346719742,-60.025536,0.8607862,-49.52679,-83.076935,0.006792449,-78.51854784756898,5.1392536,5.304614,-1,111.96
0.55360204,0.0071710846,True,0.78701204,33.101566,0.368916,100,53.936905,0.007870121,18700,6.8825793,-50.141068,,0.049382407,-133.77359,-79.83669,187,15.951842,0.8636474,7.171084e-05,83.63252,[-0.161  1.311 -1.073],3322297,7394.4575,2961.327855825424,-62.59458,0.8636474,-45.597534,-84.29582,0.005536021,-79.83668933227658,4.938241,14.529437,-1,113.57
0.62988627,0.0029848176,True,1.0295439,27.236353,0.33747813,100,86.29904,0.010295439,18800,6.7308083,-49.613316,,0.056348365,-165.32672,-79.027664,188,18.199999,0.8568547,2.9848175e-05,115.71341,[-0.147  1.271 -1.05 ],3333553,19735.865,2972.311351776123,-69.96853,0.8568547,-48.726883,-84.53856,0.006298863,-79.02766918182373,5.6348367,14.857057,-1,112.56
0.6887603,0.0040031,True,1.2255026,24.004631,0.32046136,100,38.886,0.012255025,18900,5.886141,-50.599724,,0.08049357,-122.50606,-83.620056,189,17.471571,0.8615001,4.0031002e-05,71.906334,[-0.205  1.233 -1.081],3345443,10948.775,2983.4537563323975,-71.15369,0.8615001,-54.322258,-87.70359,0.006887602,-83.62005561813712,8.049357,16.98906,-1,118.9
0.5276505,0.00066122215,True,0.9503607,23.562536,0.26449585,100,44.705246,0.009503607,19000,6.797095,-50.733055,,0.070878215,-126.9447,-82.239456,190,16.941002,0.86179036,6.612221e-06,76.21165,[-0.185  1.19  -1.098],3357169,7294.671,2995.4396979808807,-57.697975,0.86179036,-41.467484,-86.47095,0.0052765054,-82.23945570483804,7.087822,14.712168,-1,117.26
0.51781005,0.00061600836,True,0.79260457,29.913254,0.23148698,100,39.84879,0.007926046,19100,4.255257,-49.804695,,0.038173694,-120.82042,-80.97163,191,15.89315,0.85781455,6.1600836e-06,71.015724,[-0.102  1.216 -1.154],3368665,5290.208,3006.7065331935883,-60.421074,0.85781455,-40.89764,-84.99898,0.0051781004,-80.9716313906014,3.8173695,23.500341,-1,114.96
0.5044098,0.004823062,True,0.6014567,41.29143,0.22740617,100,60.84797,0.0060145664,19200,6.2572513,-50.0718,,0.03117762,-140.93797,-80.09,192,17.961052,0.85945106,4.823062e-05,90.86617,[-0.019  1.249 -1.187],3380041,6794.6294,3018.0941512584686,-58.04767,0.85945106,-39.266827,-84.78793,0.005044098,-80.09000527501107,3.117762,15.981459,-1,113.76
0.67125773,0.0057969466,True,0.73949856,45.17411,0.1421263,100,63.529716,0.0073949853,19300,22.302364,-51.200745,,0.03644858,-142.70804,-79.17832,193,16.372879,0.8647036,5.7969464e-05,91.50729,[-0.063  1.287 -1.192],3391357,11989.771,3029.2860102653503,-61.171764,0.8647036,-51.09893,-83.93526,0.006712577,-79.17832355156541,3.6448581,4.4838295,-1,113.16
0.73157316,0.0033142697,True,1.1978606,27.166521,0.16209982,100,48.894276,0.011978606,19400,10.867973,-49.834534,,0.07691927,-125.66564,-76.77136,194,14.91204,0.8576879,3.3142696e-05,75.83111,[-0.043  1.289 -1.277],3402296,11676.378,3038.6038048267365,-71.201546,0.8576879,-58.49519,-80.96022,0.007315731,-76.77136378332972,7.6919274,9.201347,-1,109.39
0.6660341,0.02125699,True,0.83902305,38.656013,0.19637135,100,74.459885,0.00839023,19500,8.34868,-50.966328,,0.04486039,-155.87802,-81.41814,195,19.69795,0.858352,0.0002125699,104.9117,[ 0.023  1.261 -1.257],3413797,16023.728,3049.1141521930695,-70.15759,0.858352,-52.1749,-86.614075,0.0066603404,-81.41813762903213,4.486039,11.9779415,-1,115.01
0.7927143,0.009789038,True,1.3594406,25.374624,0.2202052,100,50.60576,0.013594405,19600,14.1378565,-50.00894,,0.12257004,-134.75879,-84.15303,196,20.213892,0.86477757,9.7890384e-05,84.74985,[-0.051  1.239 -1.223],3425655,16511.67,3059.917773962021,-76.88342,0.86477757,-64.93683,-88.64499,0.007927144,-84.15303185909987,12.257004,7.073208,-1,118.58
0.6110797,0.009463941,True,0.8440358,34.390602,0.21911478,100,56.742588,0.008440359,19700,5.652373,-50.223007,,0.045402337,-135.43573,-78.69314,197,15.794494,0.86333287,9.463941e-05,85.21272,[-0.047  1.268 -1.199],3436877,9813.213,3070.191483736038,-65.30288,0.86333287,-46.31412,-83.207664,0.0061107967,-78.69313938841223,4.5402336,17.691685,-1,112.22
0.7161866,0.00042227207,True,1.2429425,24.925455,0.17057797,100,66.1997,0.012429424,19800,6.544851,-49.442352,,0.08222911,-144.86127,-78.66157,198,18.479734,0.86241174,4.2227207e-06,95.418915,[-0.054  1.307 -1.2  ],3448097,20059.033,3080.2315394878387,-73.889565,0.86241174,-55.014816,-83.49027,0.007161865,-78.6615630620718,8.222911,15.279187,-1,112.2
0.68421537,0.0009808443,True,0.8739615,38.000492,0.17300965,100,97.68795,0.008739615,19900,11.492434,-50.949455,,0.048523862,-179.87166,-82.18371,199,20.837423,0.86790967,9.808442e-06,128.92221,[-0.071  1.273 -1.248],3459765,22948.408,3090.458123922348,-73.03862,0.86790967,-55.352383,-88.17943,0.006842154,-82.18371488168836,4.8523865,8.701377,-1,116.68
0.55630803,0.008983154,True,0.5900629,47.058056,0.22505057,100,51.512577,0.0059006293,20000,7.3383555,-50.435566,,0.03320671,-129.0528,-77.54022,200,14.670613,0.8626278,8.9831534e-05,78.61723,[-0.055  1.304 -1.246],3470847,6069.221,3100.7381880283356,-59.571888,0.8626278,-43.692024,-81.84197,0.0055630803,-77.5402204182744,3.3206708,13.627031,-1,110.82
0.50617665,0.0028912853,True,0.7664021,30.372066,0.1615986,100,37.08824,0.007664021,20100,5.6215053,-50.23575,,0.043980215,-115.336334,-78.24809,201,16.060175,0.86288834,2.8912853e-05,65.100586,[-0.032  1.33  -1.194],3481989,4199.1196,3111.304051876068,-55.918617,0.86288834,-39.703556,-82.092636,0.0050617666,-78.24809246867895,4.3980217,17.78883,-1,111.42
0.64931214,0.0065366365,True,0.8629425,36.149776,0.20586123,100,50.67,0.008629425,20200,9.039401,-50.52646,,0.03941166,-128.66023,-77.990234,202,17.603365,0.86391795,6.536637e-05,78.13377,[ 0.052  1.3   -1.257],3493123,9540.703,3120.8109464645386,-63.19635,0.86391795,-48.931957,-82.2789,0.006493121,-77.99023617565632,3.9411662,11.062679,-1,111.34
0.94369704,0.26214832,True,0.46313593,80.58973,0.20351566,100,72.13949,0.004631359,20300,80.01567,-51.03647,,0.028642196,-150.29562,-78.156136,203,19.085346,0.8597146,0.002621483,99.259155,[ 0.029  1.329 -1.213],3504236,21836.334,3130.1755628585815,-79.395515,0.8597146,-73.794876,-83.165985,0.0094369715,-78.15613471984864,2.8642197,1.2497551,-1,111.13
0.7030463,0.0014590626,True,1.0728219,30.04303,0.15596205,100,50.888153,0.010728218,20400,7.7180595,-50.573822,,0.055344045,-130.97137,-80.08322,204,21.315931,0.8627349,1.4590625e-05,80.39755,[ 0.071  1.325 -1.215],3515577,12366.758,3139.7729206085205,-69.70205,0.8627349,-53.987534,-84.44893,0.0070304633,-80.08321957707405,5.5344048,12.956625,-1,113.41
0.7302205,0.029756397,True,1.0228279,33.761074,0.22890797,100,69.693634,0.010228279,20500,20.675022,-50.34597,,0.074227914,-149.07144,-79.377815,205,19.143753,0.8632705,0.00029756397,98.72547,[ 0.12   1.292 -1.263],3526920,18526.385,3149.7240195274353,-66.903275,0.8632705,-55.975037,-84.34686,0.007302204,-79.37781367331743,7.4227915,4.8367543,-1,113.43
0.564045,0.014769692,True,0.9031358,28.060192,0.23340379,100,54.791126,0.009031357,20600,7.5001082,-50.428345,,0.058780506,-133.9695,-79.17837,206,17.679379,0.8564092,0.00014769692,83.54115,[ 0.144  1.289 -1.19 ],3538186,8404.626,3159.87966632843,-60.363846,0.8564092,-44.057713,-83.64402,0.00564045,-79.17836999282241,5.878051,13.333141,-1,112.66
0.59825075,0.009853911,True,0.70244294,42.040558,0.28062442,100,76.29439,0.007024429,20700,9.608367,-50.13246,,0.0383452,-153.55118,-77.25678,207,17.333393,0.85336727,9.85391e-05,103.41872,[ 0.136  1.327 -1.186],3549262,11862.033,3169.8194386959076,-62.571228,0.85336727,-46.058945,-82.37515,0.0059825075,-77.25678544342517,3.8345199,10.407596,-1,110.76
0.6851442,0.008387926,True,0.97342336,33.128483,0.29192773,100,60.35205,0.009734234,20800,10.328043,-50.997524,,0.05979554,-138.60919,-78.25714,208,16.548046,0.8631865,8.387926e-05,87.611664,[ 0.178  1.353 -1.138],3560408,12925.562,3179.44296002388,-67.29879,0.8631865,-52.922005,-82.87745,0.0068514426,-78.25714260622858,5.979554,9.682377,-1,111.46
0.5260985,0.0024335098,True,0.98261756,22.279306,0.27794987,100,53.96014,0.009826175,20900,7.3127556,-50.12904,,0.08195918,-129.43109,-75.47095,209,15.568268,0.8616251,2.4335097e-05,79.30205,[ 0.169  1.39  -1.127],3571211,8083.123,3189.0289101600647,-53.49191,0.8616251,-37.537643,-79.78532,0.005260985,-75.47094692081212,8.195918,13.674736,-1,108.03
