VarianceInitializer,InitialReturnStd,MinIW,StdWReturnMean,ESSRenyiHarmonic,EpisodesSoFar,MeanD2-0,Bound,Epsilon,TimeElapsed,EmpiricalD2Harmonic,Inner Iteration,OptimizationReturnMean,Weights,ESSRenyiArithmetic,StdIW,InitialReturnMax,InitialReturnMin,TimestepsSoFar,OptimizationReturnMax,ReturnStepMax,InitialReturnMean,EpLenMean,LearnableVariance,WReturnMean,MinBehavPdf,Iteration,EpRewMean,ReturnMeanIW,EpThisIter,ReturnStepMaxmin,Penalization,DivergenceHarmonic,MinTargetPdf,InitialBound,EmpiricalD2Arithmetic,MeanIW,MeanEntropy,MaxIW,OptimizationReturnMin
-1.0,9.379592,0.03998337,,100.0,13500,1.0,-4.619962e+16,2.0,1755.2222509384155,1.0,1,36.4116,[-0.23   3.889],100.0,250344750.0,-50.135155,-97.95235,1635480,47.817192,0.8551432,-61.54075,89.96,,1413.7812,-60.551086,135,-61.540749288499356,17917596000.0,100,0.8551432,True,3.6743683e+29,-60.551086,-1489.9927,1.0,27642836.0,0.4189424,2510628000.0,
-1.0,8.303048,0.0053422665,,100.0,13600,1.0,-2.9918998e+16,2.0,1765.2472281455994,1.0,1,25.862627,[-0.255  4.011],100.0,75390960.0,-39.211124,-85.08592,1644129,45.874798,0.8615782,-59.223297,86.49,,737.8161,-58.982273,136,-59.22329442992807,1833767800.0,100,0.8615782,True,1.8190299e+29,-58.982273,-807.96106,1.0,8324795.0,0.4189424,757702000.0,
-1.0,7.257712,0.01202049,,100.0,13700,1.0,-1317653900.0,2.0,1775.9742195606232,1.0,1,18.028105,[-0.287  3.891],100.0,6816.105,-49.839325,-78.60913,1653036,28.769806,0.85911,-60.581024,89.07,,377.6869,-62.09941,137,-60.58102720245719,518146.12,100,0.85911,True,2279060200000000.0,-62.09941,-405.27457,1.0,1500.866,0.4189424,59458.08,
-1.0,8.9442625,0.046385944,,100.0,13800,1.0,-16420805000000.0,2.0,1788.1369619369507,1.0,1,23.650982,[-0.202  3.8  ],100.0,165082.08,-49.795776,-86.30186,1662186,36.50608,0.8572328,-62.650875,91.5,,639.3687,-73.1055,138,-62.650875086039306,23127728.0,100,0.8572328,True,1.3663729e+23,-73.1055,-683.7884,1.0,57116.355,0.4189424,939552.2,
-1.0,8.618627,0.11914174,,100.0,13900,1.0,-1.9509382e+16,2.0,1799.9817147254944,1.0,1,25.180527,[-0.269  3.694],100.0,13983862.0,-39.370388,-85.49191,1670983,46.121525,0.86986905,-60.311386,87.97,,708.3396,-66.01845,139,-60.311387215703725,834772350.0,100,0.86986905,True,7.5703313e+28,-66.01845,-779.2411,1.0,2317336.8,0.4189424,107304424.0,
-1.0,9.853093,0.06885354,,100.0,14000,1.0,-2.785264e+18,2.0,1810.537231683731,1.0,1,24.587132,[-0.309  3.576],100.0,29751194.0,-49.411293,-86.81801,1680082,37.406715,0.8619764,-62.230885,90.99,,701.61035,-59.452415,140,-62.23087829619646,387447300.0,100,0.8619764,True,3.5659633e+33,-59.452415,-748.249,1.0,3902658.5,0.4189424,293883900.0,
-1.0,8.976388,0.22300422,,100.0,14100,1.0,-34337934000000.0,2.0,1820.2611954212189,1.0,1,30.151861,[-0.305  3.7  ],100.0,364743.22,-40.85493,-89.63144,1688754,48.77651,0.86331856,-59.47958,86.72,,989.71014,-62.685932,141,-59.479581423699855,63459076.0,100,0.86331856,True,1.8747635e+23,-62.685932,-1069.0111,1.0,82252.79,0.4189424,2557067.5,
-1.0,9.437468,0.20119873,,100.0,14200,1.0,-1082512500000.0,2.0,1833.1783301830292,1.0,1,23.258387,[-0.251  3.588],100.0,898920.56,-40.864964,-84.49248,1697713,43.627514,0.8543302,-61.234085,89.59,,630.0183,-64.290306,142,-61.234090086817744,38997340.0,100,0.8543302,True,2.9109528e+20,-64.290306,-693.4601,1.0,135507.08,0.4189424,8082875.5,
-1.0,9.302837,0.04486491,,100.0,14300,1.0,-1.4456846e+18,2.0,1843.967891216278,1.0,1,24.263186,[-0.323  3.69 ],100.0,3566928100.0,-40.4524,-85.85049,1706750,45.398087,0.85542005,-61.5873,90.37,,675.245,-57.13497,143,-61.58729993358254,267621390.0,100,0.85542005,True,4.428324e+32,-57.13497,-743.94055,1.0,359364130.0,0.4189424,35849830000.0,
-1.0,6.197499,0.038981542,,100.0,14400,1.0,-1598197900.0,2.0,1853.4573137760162,1.0,1,16.680012,[-0.303  3.813],100.0,876.3089,-49.3788,-75.218765,1715305,25.839966,0.8517065,-58.53875,85.55,,316.63187,-73.33865,144,-58.538751457929614,87316.16,100,0.8517065,True,5155709000000000.0,-73.33865,-338.88742,1.0,360.83905,0.4189424,5423.659,
-1.0,8.938991,0.028909009,,100.0,14500,1.0,-603678400000000.0,2.0,1863.2320010662079,1.0,1,31.527441,[-0.542  3.888],100.0,380100.25,-39.969894,-91.66402,1724060,51.694122,0.85729706,-60.136574,87.55,,1073.8851,-62.262077,145,-60.136575219333174,48442588.0,100,0.85729706,True,4.5929215e+25,-62.262077,-1162.9537,1.0,66257.41,0.4189424,3659841.0,
-1.0,8.793895,0.31385836,,100.0,14600,1.0,-1.417831e+16,2.0,1873.0346250534058,1.0,1,21.762266,[-0.599  3.776],100.0,4242073.5,-39.798492,-81.599014,1732763,41.80052,0.8556577,-59.836746,87.03,,550.9288,-61.732616,146,-59.83675024345517,221884820.0,100,0.8556577,True,5.9260406e+28,-61.732616,-609.1679,1.0,1000893.75,0.4189424,30455850.0,
-1.0,7.684448,0.13220881,,100.0,14700,1.0,-2758400800.0,2.0,1882.9282824993134,1.0,1,20.413294,[-0.565  3.897],100.0,94103.07,-40.877747,-79.593735,1741362,38.71599,0.8626639,-59.18044,85.99,,475.7533,-57.363297,147,-59.18043978318572,3604985.0,100,0.8626639,True,3039904300000000.0,-57.363297,-525.7152,1.0,16148.295,0.4189424,680305.94,
-1.0,9.131854,0.22024646,,100.0,14800,1.0,-7.012517e+17,2.0,1893.1714224815369,1.0,1,24.15544,[-0.65   3.988],100.0,3138698.2,-39.728,-83.897354,1750109,44.169353,0.8575292,-59.74191,87.47,,666.87616,-68.51519,148,-59.74191246777773,325563230.0,100,0.8575292,True,1.1628033e+32,-68.51519,-731.9019,1.0,774694.94,0.4189424,27367806.0,
-1.0,8.281933,0.0083028795,,100.0,14900,1.0,-5.74211e+18,2.0,1902.6287369728088,1.0,1,24.804153,[-0.628  3.865],100.0,93660850.0,-39.8647,-83.906,1758708,44.041298,0.86162233,-59.10184,85.99,,683.8364,-57.43108,149,-59.10184416487813,848136000.0,100,0.86162233,True,7.887603e+33,-57.43108,-748.4872,1.0,13041242.0,0.4189424,903804600.0,
-1.0,8.507466,0.2852289,,100.0,15000,1.0,-2.9871667e+18,2.0,1912.8656060695648,1.0,1,25.749275,[-0.639  3.741],100.0,54736692.0,-49.101078,-86.45319,1767599,37.352116,0.8643699,-60.703915,88.91,,735.40216,-69.04493,150,-60.703918241262436,3778255400.0,100,0.8643699,True,4.1257283e+33,-69.04493,-781.9053,1.0,5758995.0,0.4189424,550288800.0,
-1.0,8.449249,0.2891134,,100.0,15100,1.0,-1.132792e+17,2.0,1923.1879539489746,1.0,1,24.787561,[-0.665  3.863],100.0,1947526.2,-48.946182,-84.7463,1776337,35.800117,0.8626098,-59.95874,87.38,,685.81287,-59.664837,151,-59.958739985376596,180115970.0,100,0.8626098,True,7.030805e+30,-59.664837,-728.53235,1.0,470274.44,0.4189424,13693113.0,
-1.0,6.817505,0.39235327,,100.0,15200,1.0,-3398716000000000.0,2.0,1934.096162557602,1.0,1,19.943035,[-0.64   3.985],100.0,3030436.0,-49.678085,-79.10592,1784957,29.427834,0.854939,-59.16288,86.2,,444.20297,-66.08081,152,-59.16288463234901,285381100.0,100,0.854939,True,1.386242e+28,-66.08081,-473.06763,1.0,694519.6,0.4189424,23586766.0,
-1.0,8.462188,0.04103504,,100.0,15300,1.0,-59862675000000.0,2.0,1944.0831260681152,1.0,1,23.046686,[-0.661  4.109],100.0,3172710.0,-49.509743,-83.36064,1793783,33.8509,0.8708584,-60.31395,88.26,,602.75854,-65.580444,153,-60.31395201638341,229320320.0,100,0.8708584,True,2.456239e+24,-65.580444,-640.95105,1.0,469098.72,0.4189424,30521678.0,
-1.0,8.850873,0.49336934,,100.0,15400,1.0,-514269720000000.0,2.0,1953.7605991363525,1.0,1,18.25877,[-0.722  4.   ],100.0,25162072.0,-39.557808,-77.51192,1802422,37.95411,0.8612084,-59.253143,86.39,,411.72064,-64.96478,154,-59.253146411925556,110405710.0,100,0.8612084,True,1.1470676e+26,-64.96478,-459.7333,1.0,2845338.2,0.4189424,252673940.0,
-1.0,7.9451795,0.2603546,,100.0,15500,1.0,-4521192400000000.0,2.0,1964.6739599704742,1.0,1,20.035162,[-0.672  4.114],100.0,10634607.0,-39.788536,-80.31488,1811235,40.526344,0.85915333,-60.279716,88.13,,464.53354,-63.162037,155,-60.279719055444005,192375200.0,100,0.85915333,True,6.820226e+27,-63.162037,-519.2759,1.0,1664568.5,0.4189424,102851740.0,
-1.0,8.672434,0.056690987,,100.0,15600,1.0,-854268100000000.0,2.0,1976.5034666061401,1.0,1,27.194887,[-0.641  3.993],100.0,530149.1,-39.439556,-87.55693,1820054,48.117374,0.86373687,-60.362038,88.19,,814.7731,-58.33972,156,-60.36204218417406,86770080.0,100,0.86373687,True,1.2252457e+26,-58.33972,-891.9419,1.0,116386.03,0.4189424,4083969.2,
-1.0,8.927752,0.08033965,,100.0,15700,1.0,-5714290000.0,2.0,1987.8943004608154,1.0,1,26.408674,[-0.592  4.108],100.0,54281.13,-40.00808,-85.38206,1828742,45.373978,0.8633818,-58.973377,86.88,,777.123,-55.859764,157,-58.97337977409363,5654864.5,100,0.8633818,True,6919579400000000.0,-55.859764,-845.74414,1.0,10116.558,0.4189424,517592.9,
-1.0,8.5511675,0.2987623,,100.0,15800,1.0,-1.2609623e+18,2.0,2001.2807602882385,1.0,1,21.32903,[-0.683  4.022],100.0,28397930.0,-49.366,-82.84434,1837760,33.478336,0.86685574,-61.515312,90.18,,528.05,-69.82092,158,-61.5153077596426,166701760.0,100,0.86685574,True,1.13917695e+33,-69.82092,-565.4071,1.0,4890849.5,0.4189424,248959740.0,
-1.0,7.870502,0.10485143,,100.0,15900,1.0,-2843547300000000.0,2.0,2011.764232158661,1.0,1,25.083725,[-0.721  3.903],100.0,44589020.0,-40.103523,-84.95645,1846485,44.85293,0.86275053,-59.872726,87.25,,691.13806,-52.06327,159,-59.87272615596652,3195536600.0,100,0.86275053,True,1.7980393e+27,-52.06327,-758.1916,1.0,4795231.5,0.4189424,448153600.0,
-1.0,9.582675,0.4678403,,100.0,16000,1.0,-872926270000000.0,2.0,2024.993676662445,1.0,1,26.680641,[-0.769  3.787],100.0,62720290.0,-40.504864,-85.663506,1855044,45.15864,0.85840267,-58.98286,85.59,,803.6843,-63.602577,160,-58.98286299332976,1442489100.0,100,0.85840267,True,1.649046e+26,-63.602577,-871.65765,1.0,8733284.0,0.4189424,558247040.0,
-1.0,8.33515,0.016723594,,100.0,16100,1.0,-162057850000.0,2.0,2034.7952408790588,1.0,1,23.224333,[-0.72   3.902],100.0,701026.9,-40.174118,-82.19591,1863692,42.02179,0.85850924,-58.971573,86.48,,608.84436,-67.35501,161,-58.97157392427325,7721122.5,100,0.85850924,True,7.5795444e+18,-67.35501,-667.70123,1.0,81972.09,0.4189424,7009623.0,
-1.0,9.019161,0.19070923,,100.0,16200,1.0,-1200695600.0,2.0,2049.3078677654266,1.0,1,27.113464,[-0.963  3.841],100.0,8910.433,-39.9794,-88.18337,1872593,48.20397,0.85865194,-61.06991,89.01,,816.48535,-68.466446,162,-61.06990473806858,1238057.4,100,0.85865194,True,239817550000000.0,-68.466446,-893.9344,1.0,2485.1404,0.4189424,67033.35,
-1.0,8.592264,0.0017639722,,100.0,16300,1.0,-3.2510197e+16,2.0,2059.8583812713623,1.0,1,24.34803,[-1.058  3.76 ],100.0,78417890.0,-48.99634,-84.24973,1881369,35.25339,0.8609301,-59.901703,87.76,,666.6534,-60.396656,163,-59.90170645266771,1292652900.0,100,0.8609301,True,6.1585428e+29,-60.396656,-708.0778,1.0,8483349.0,0.4189424,787422700.0,
-1.0,7.964648,0.3859729,,100.0,16400,1.0,-1.75904e+17,2.0,2070.4973905086517,1.0,1,23.916618,[-1.283  3.87 ],100.0,23380682.0,-39.731094,-84.29135,1890189,44.560257,0.85606813,-60.374733,88.2,,635.4402,-60.638596,164,-60.374733662754295,1986818000.0,100,0.85606813,True,7.063227e+30,-60.638596,-701.6233,1.0,3454530.0,0.4189424,228733870.0,
-1.0,8.020389,0.013624324,,100.0,16500,1.0,-3961710600.0,2.0,2080.8787348270416,1.0,1,19.975033,[-1.287  3.745],100.0,118786.37,-40.09905,-79.22258,1898809,39.12353,0.8613229,-59.247547,86.2,,463.32864,-65.241936,165,-59.24754540130496,1720237.5,100,0.8613229,True,6023909600000000.0,-65.241936,-514.34705,1.0,15011.425,0.4189424,1187487.8,
-1.0,10.341141,0.030173317,,100.0,16600,1.0,-1.432612e+19,2.0,2091.0260016918182,1.0,1,30.232841,[-1.049  3.671],100.0,9210763000.0,-39.499283,-91.56621,1907703,52.066925,0.86678827,-61.333363,88.94,,1020.964,-59.316147,166,-61.333364329785105,320578300000.0,100,0.86678827,True,2.513344e+34,-59.316147,-1111.3225,1.0,930686140.0,0.4189424,92576110000.0,
-1.0,8.208412,1.1839921,,100.0,16700,1.0,-5.3888192e+17,2.0,2102.3604485988617,1.0,1,28.526087,[-1.033  3.795],100.0,42264210.0,-48.929916,-87.24174,1916249,38.31182,0.860857,-58.715652,85.46,,881.11554,-60.984383,167,-58.715651150047776,3376596000.0,100,0.860857,True,1.2131053e+32,-60.984383,-930.0388,1.0,5409024.0,0.4189424,421232740.0,
-1.0,8.912492,0.1244192,,100.0,16800,1.0,-1314792100000.0,2.0,2114.6387231349945,1.0,1,27.192406,[-1.036  3.67 ],100.0,617684.6,-49.340515,-88.0468,1925122,38.706284,0.8687694,-60.85439,88.73,,818.8594,-56.35515,168,-60.85439357712865,43187100.0,100,0.8687694,True,6.931102e+20,-56.35515,-868.7948,1.0,109041.25,0.4189424,6051531.0,
-1.0,9.631282,1.1643828,,100.0,16900,1.0,-3.740815e+17,2.0,2127.0314421653748,1.0,1,28.487942,[-1.274  3.594],100.0,28312476.0,-39.579243,-89.924385,1934079,50.345142,0.86238563,-61.436447,89.57,,904.3243,-62.34866,169,-61.436445626169444,1330204700.0,100,0.86238563,True,1.9604002e+31,-62.34866,-988.8072,1.0,3786616.2,0.4189424,282134180.0,
-1.0,8.160796,0.13166727,,100.0,17000,1.0,-8.279573e+16,2.0,2138.5833129882812,1.0,1,22.090065,[-1.269  3.719],100.0,60056376.0,-49.496426,-82.95708,1942960,33.46065,0.8593665,-60.867012,88.81,,554.5695,-58.307716,170,-60.867012041658164,1424105700.0,100,0.8593665,True,4.921765e+30,-58.307716,-591.8877,1.0,7800825.0,0.4189424,583268600.0,
-1.0,8.641128,0.4925457,,100.0,17100,1.0,-2068857700000000.0,2.0,2149.6659321784973,1.0,1,27.165289,[-1.289  3.595],100.0,3476085.5,-39.399967,-87.46817,1951815,48.068203,0.8622837,-60.30288,88.55,,812.622,-56.349907,171,-60.30288189008832,384966720.0,100,0.8622837,True,7.2155915e+26,-56.349907,-889.6355,1.0,643391.6,0.4189424,30476304.0,
-1.0,9.781419,0.3309496,,100.0,17200,1.0,-2.4687963e+17,2.0,2161.836310148239,1.0,1,32.0306,[-1.232  3.707],100.0,53643156.0,-39.201523,-92.42583,1960596,53.224304,0.85907656,-60.395226,87.81,,1121.6355,-59.409225,172,-60.39522587805986,842968900.0,100,0.85907656,True,6.8355434e+30,-59.409225,-1216.0581,1.0,6282989.0,0.4189424,538074750.0,
-1.0,9.104246,0.030078277,,100.0,17300,1.0,-486284.72,2.0,2175.1446619033813,1.0,1,27.520142,[-1.207  3.585],100.0,493.6854,-48.46983,-89.179504,1969592,40.709675,0.8579782,-61.659367,89.96,,840.2454,-74.38877,173,-61.65936356619,56768.805,100,0.8579782,True,60451970.0,-74.38877,-895.48444,1.0,129.52415,0.4189424,3321.5686,
-1.0,9.246555,0.009453509,,100.0,17400,1.0,-1599726200000000.0,2.0,2189.3425693511963,1.0,1,29.69781,[-1.316  3.645],100.0,62652790.0,-48.73591,-89.76577,1978279,41.02986,0.85824853,-60.067955,86.87,,967.4588,-57.301113,174,-60.06795881688595,2423964200.0,100,0.85824853,True,8.1270385e+26,-57.301113,-1023.57086,1.0,7647371.5,0.4189424,625025860.0,
-1.0,8.948646,0.022391878,,100.0,17500,1.0,-1.9655853e+17,2.0,2198.7064533233643,1.0,1,34.958214,[-1.35   3.765],100.0,870220100.0,-39.389744,-94.76201,1986975,55.372265,0.8637101,-59.803795,86.96,,1302.1552,-60.042877,175,-59.80379124715924,57104556000.0,100,0.8637101,True,3.698766e+30,-60.042877,-1404.3512,1.0,94467830.0,0.4189424,8745388000.0,
-1.0,9.664539,0.0012062147,,100.0,17600,1.0,-37997520.0,2.0,2208.9861483573914,1.0,1,36.145966,[-1.345  3.89 ],100.0,6410.713,-39.307106,-96.18611,1995783,56.879005,0.8576436,-60.040146,88.08,,1399.9342,-65.32703,176,-60.040144357085225,703013.3,100,0.8576436,True,119598105000.0,-65.32703,-1507.7693,1.0,1597.5463,0.4189424,43729.39,
-1.0,7.6330433,0.14032973,,100.0,17700,1.0,-2334500400.0,2.0,2219.963027715683,1.0,1,17.956982,[-1.238  3.955],100.0,398704.56,-49.11328,-77.72516,2004492,28.611877,0.85673815,-59.768177,87.09,,380.71652,-59.53556,177,-59.76817749246955,656258.2,100,0.85673815,True,7314771700000000.0,-59.53556,-408.00204,1.0,42758.566,0.4189424,4005895.0,
-1.0,7.478152,0.064530104,,100.0,17800,1.0,-16586034.0,2.0,2231.6941916942596,1.0,1,21.592642,[-1.146  4.04 ],100.0,1528.8593,-39.363922,-80.961205,2013203,41.597282,0.8615215,-59.36856,87.11,,522.16486,-59.70746,178,-59.3685657055676,64690.316,100,0.8615215,True,82049020000.0,-59.70746,-579.8369,1.0,299.08792,0.4189424,14081.54,
-1.0,8.72633,0.07138745,,100.0,17900,1.0,-48274180000000.0,2.0,2241.292207479477,1.0,1,24.17744,[-1.044  3.969],100.0,598537.44,-40.129135,-83.56543,2021829,43.436295,0.84901285,-59.387993,86.26,,660.6974,-64.09409,179,-59.3879900559783,27459286.0,100,0.84901285,True,5.891973e+23,-64.09409,-723.58325,1.0,104839.38,0.4189424,5778862.5,
-1.0,7.579738,0.3156859,,100.0,18000,1.0,-3.9218777e+16,2.0,2253.818811416626,1.0,1,25.824316,[-1.099  4.081],100.0,6551406.5,-49.420204,-85.01039,2030486,35.590187,0.8556389,-59.186073,86.57,,724.3478,-57.61021,180,-59.18607307508588,241629970.0,100,0.8556389,True,8.6279895e+29,-57.61021,-766.5667,1.0,935499.6,0.4189424,63533580.0,
-1.0,10.33939,0.07741648,,100.0,18100,1.0,-1.1089977e+16,2.0,2265.208859205246,1.0,1,33.691044,[-1.084  3.957],100.0,68254120.0,-48.925415,-95.6426,2039533,46.717186,0.8612795,-61.951553,90.47,,1241.9894,-60.401913,181,-61.95155604273081,12011459000.0,100,0.8612795,True,2.3237866e+28,-60.401913,-1314.7346,1.0,11944824.0,0.4189424,577027700.0,
-1.0,8.442567,0.01608004,,100.0,18200,1.0,-7.6356556e+16,2.0,2279.3852388858795,1.0,1,19.692472,[-1.123  3.838],100.0,74586140.0,-39.959663,-78.161194,2048052,38.20153,0.8649714,-58.46872,85.19,,459.0704,-59.263275,182,-58.468720817267894,2241495000.0,100,0.8649714,True,2.4638383e+30,-59.263275,-507.7129,1.0,8339623.5,0.4189424,748880260.0,
-1.0,7.804994,0.1320969,,100.0,18300,1.0,-9.452124e+16,2.0,2294.1543605327606,1.0,1,24.36916,[-1.116  3.963],100.0,263071180.0,-39.974434,-84.06442,2056769,44.08999,0.85941726,-59.695263,87.17,,654.77386,-61.132256,183,-59.69526174455881,7154810400.0,100,0.85941726,True,2.1278516e+30,-61.132256,-719.5675,1.0,35146428.0,0.4189424,2473836300.0,
-1.0,8.459996,0.01605644,,100.0,18400,1.0,-1055995140.0,2.0,2306.2493777275085,1.0,1,34.005943,[-1.09   4.085],100.0,6234.7114,-39.399113,-92.04121,2065244,52.642094,0.867186,-58.035263,84.75,,1227.9756,-49.689377,184,-58.035265001505614,1564328.6,100,0.867186,True,130300490000000.0,-49.689377,-1320.3403,1.0,1577.3812,0.4189424,44342.523,
-1.0,8.558242,0.06403134,,100.0,18500,1.0,-13487206000000.0,2.0,2316.133736371994,1.0,1,21.100664,[-1.179  4.172],100.0,1937249.4,-49.917843,-82.032776,2074198,32.114933,0.85986924,-60.93211,89.54,,518.48157,-57.234352,185,-60.93211075901985,31751942.0,100,0.85986924,True,1.539063e+23,-57.234352,-552.85754,1.0,277925.5,0.4189424,19350352.0,
-1.0,8.515653,0.21937189,,100.0,18600,1.0,-2779624500000000.0,2.0,2326.266259908676,1.0,1,21.184753,[-1.417  4.093],100.0,1799484.8,-49.346115,-81.49991,2083006,32.153793,0.86819065,-60.315155,88.08,,521.3101,-58.751896,186,-60.31515492871404,76288110.0,100,0.86819065,True,6.5055775e+27,-58.751896,-555.77026,1.0,351941.03,0.4189424,15660830.0,
-1.0,7.477189,0.43252313,,100.0,18700,1.0,-10520148000000.0,2.0,2337.168368577957,1.0,1,18.43249,[-1.38   3.973],100.0,224641.2,-48.691597,-77.397125,2091589,28.705528,0.8582485,-58.964634,85.83,,395.665,-61.567158,187,-58.964636267572644,4946158.5,100,0.8582485,True,1.4669781e+23,-61.567158,-423.12982,1.0,44266.75,0.4189424,2112005.5,
-1.0,7.635986,0.097584754,,100.0,18800,1.0,-5.0753427e+16,2.0,2350.7582840919495,1.0,1,19.607704,[-1.322  3.862],100.0,346503500.0,-39.4466,-79.35669,2100310,39.910088,0.85915387,-59.748985,87.21,,442.7704,-56.507904,188,-59.74898414239287,2067296800.0,100,0.85915387,True,9.1378184e+29,-56.507904,-495.86014,1.0,36769000.0,0.4189424,3483136500.0,
-1.0,8.020827,0.06086418,,100.0,18900,1.0,-1.9052997e+17,2.0,2363.8453590869904,1.0,1,20.285774,[-1.329  3.987],100.0,13922723.0,-39.320297,-79.53073,2108908,40.210434,0.8629808,-59.244957,85.98,,475.84637,-56.494846,189,-59.24495589390397,1369030000.0,100,0.8629808,True,1.2497237e+31,-56.494846,-529.73816,1.0,2142194.5,0.4189424,134532420.0,
-1.0,7.0077457,0.0040427973,,100.0,19000,1.0,-1.11692145e+17,2.0,2374.5135560035706,1.0,1,17.792875,[-1.333  4.112],100.0,7205045.5,-39.36297,-75.64927,2117337,36.2863,0.860024,-57.856396,84.29,,365.69495,-57.642918,190,-57.856392988860605,187134690.0,100,0.860024,True,6.4761515e+30,-57.642918,-409.58267,1.0,1303414.8,0.4189424,69001370.0,
-1.0,8.628133,0.006131274,,100.0,19100,1.0,-411540850000.0,2.0,2389.0408256053925,1.0,1,22.327368,[-1.333  4.237],100.0,220035.19,-39.950356,-82.52139,2126122,42.571037,0.8660774,-60.19402,87.85,,572.95605,-60.32791,191,-60.19402381286025,6175138.5,100,0.8660774,True,4.640859e+19,-60.32791,-633.3608,1.0,31443.65,0.4189424,2130633.5,
-1.0,8.687259,0.016233196,,100.0,19200,1.0,-109483950.0,2.0,2402.6448719501495,1.0,1,26.008614,[-1.252  4.331],100.0,5840.8154,-39.989418,-86.14177,2134939,46.15235,0.8617554,-60.13316,88.17,,751.91644,-57.34551,192,-60.133156047910454,370107.53,100,0.8617554,True,2361711700000.0,-57.34551,-822.9093,1.0,1276.9337,0.4189424,53317.805,
-1.0,8.208121,0.0063500786,,100.0,19300,1.0,-5.3440294e+16,2.0,2416.226722240448,1.0,1,19.648687,[-1.156  4.25 ],100.0,125326700.0,-39.90374,-79.183395,2143629,39.279655,0.8633412,-59.534706,86.9,,453.44418,-62.473465,193,-59.53470722973347,5059750000.0,100,0.8633412,True,1.0797156e+30,-62.473465,-504.86813,1.0,14016141.0,0.4189424,1259191200.0,
-1.0,7.238213,0.3056968,,100.0,19400,1.0,-2.0092043e+17,2.0,2428.765240907669,1.0,1,21.770632,[-1.133  4.127],100.0,79177900.0,-40.49686,-81.2266,2152336,40.72974,0.8656062,-59.455967,87.07,,526.3521,-57.134705,194,-59.45596861198545,3744672300.0,100,0.8656062,True,1.3202135e+31,-57.134705,-581.64465,1.0,10418996.0,0.4189424,786930300.0,
-1.0,8.566584,0.2704916,,100.0,19500,1.0,-2.203111e+17,2.0,2441.275333404541,1.0,1,24.813148,[-1.183  4.013],100.0,265371820.0,-39.191124,-85.02309,2161143,45.831963,0.86462474,-60.20993,88.07,,689.07874,-64.83022,195,-60.20993557199836,6236373000.0,100,0.86462474,True,9.900143e+30,-64.83022,-759.0922,1.0,27908090.0,0.4189424,2667945700.0,
-1.0,8.5616045,0.19146077,,100.0,19600,1.0,-6995437000000000.0,2.0,2454.721566915512,1.0,1,26.769085,[-1.171  3.888],100.0,18475652.0,-48.45772,-85.698494,2169757,37.240772,0.8593645,-58.929405,86.14,,789.885,-59.024094,196,-58.929409249424936,1355921700.0,100,0.8593645,True,2.289799e+28,-59.024094,-836.1113,1.0,3593114.2,0.4189424,137401600.0,
-1.0,9.409126,0.2657328,,100.0,19700,1.0,-2153049900000000.0,2.0,2469.1138570308685,1.0,1,24.405056,[-1.135  4.008],100.0,17812454.0,-49.747757,-85.321915,2178642,35.574158,0.87152624,-60.91686,88.85,,684.13837,-70.256714,197,-60.91685916379094,63091270.0,100,0.87152624,True,2.6050265e+27,-70.256714,-726.3199,1.0,1928886.8,0.4189424,178793040.0,
-1.0,7.5842686,0.0063037877,,100.0,19800,1.0,-585735.3,2.0,2481.5166041851044,1.0,1,21.950678,[-1.195  4.118],100.0,157.5436,-39.903145,-81.47232,2187329,41.569176,0.8674539,-59.52164,86.87,,539.35333,-54.749035,198,-59.521642245948314,22682.293,100,0.8674539,True,95555450.0,-54.749035,-596.9496,1.0,51.91352,0.4189424,965.0841,
-1.0,8.422635,0.24245325,,100.0,19900,1.0,-1.2634217e+17,2.0,2495.823186159134,1.0,1,24.330507,[-1.21   4.057],100.0,3349070.8,-39.282913,-83.62529,2195967,44.342377,0.86344475,-59.29478,86.38,,662.9145,-62.34372,199,-59.29478103488684,266148540.0,100,0.86344475,True,3.7158934e+30,-62.34372,-728.45245,1.0,856297.44,0.4189424,24000646.0,
-1.0,9.260211,1.2002953,,100.0,20000,1.0,-9.9771376e+17,2.0,2509.7690773010254,1.0,1,28.057222,[-1.223  4.181],100.0,10567467000.0,-39.41283,-87.80157,2204717,48.388737,0.8609696,-59.74435,87.5,,872.95917,-63.323746,200,-59.74434626057744,410718270000.0,100,0.8609696,True,1.6340934e+32,-63.323746,-951.00256,1.0,1160511200.0,0.4189424,106079130000.0,
-1.0,8.980675,0.011636978,,100.0,20100,1.0,-105697180000.0,2.0,2519.6417422294617,1.0,1,36.58514,[-1.204  4.305],100.0,253447.67,-39.491447,-96.83655,2213540,57.3451,0.85996294,-60.2514,88.23,,1419.125,-64.32224,201,-60.25140750974417,23219530.0,100,0.85996294,True,9.293798e+17,-64.32224,-1528.7327,1.0,29086.928,0.4189424,2547137.2,
-1.0,7.921,0.0021774173,,100.0,20200,1.0,-2490908.0,2.0,2529.345201730728,1.0,1,29.043282,[-1.117  4.395],100.0,3214.871,-39.959805,-87.632095,2222107,47.67229,0.8591207,-58.588814,85.67,,906.2544,-67.67827,202,-58.58881512954831,314259.75,100,0.8591207,True,825572030.0,-67.67827,-982.00336,1.0,405.8152,0.4189424,32330.0,
