DivergenceHarmonic,EpLenMean,WReturnMean,TimestepsSoFar,ESSRenyiArithmetic,Weights,MaxIW,EpisodesSoFar,Epsilon,EpThisIter,EpRewMean,InitialReturnMax,OptimizationReturnMean,StdWReturnMean,OptimizationReturnMin,VarianceInitializer,MinBehavPdf,StdIW,MeanD2-0,MeanEntropy,ReturnStepMaxmin,MinTargetPdf,EmpiricalD2Harmonic,Iteration,OptimizationReturnMax,LearnableVariance,ESSRenyiHarmonic,InitialReturnMin,Inner Iteration,ReturnStepMax,ReturnMeanIW,InitialBound,TimeElapsed,Penalization,Bound,MinIW,EmpiricalD2Arithmetic,MeanIW,InitialReturnStd,InitialReturnMean
5.4903974e+29,86.28,616.9743,1596289,100.0,[-0.621  4.096],40487440.0,12400,2.0,100,-59.18125067949295,-39.94735,23.586319,,,-1.0,-55.44418,4199161.0,1.0,0.4189424,0.85542643,-55.44418,1.0,124,42.82022,,100.0,-82.76757,1,0.85542643,75398504.0,-678.08673,1229.3395812511444,True,-4.5287514e+16,0.017118745,1.0,615915.94,7.7884393,-59.18125
2.3248944e+27,84.73,1294.0133,1604762,100.0,[-0.644  4.219],49505676.0,12500,2.0,100,-58.27432440713048,-41.48482,34.94707,,,-1.0,-58.219116,4923565.0,1.0,0.4189424,0.8542889,-58.219116,1.0,125,51.736576,,100.0,-93.2214,1,0.8542889,612396300.0,-1383.2285,1236.8661329746246,True,-4302053500000000.0,0.022578865,1.0,536229.2,8.527341,-58.274326
3.9678523e+30,88.27,534.9564,1613589,100.0,[-0.689  4.335],356781700.0,12600,2.0,100,-60.162267629206184,-41.169712,21.615944,,,-1.0,-66.90136,37117212.0,1.0,0.4189424,0.8583542,-66.90136,1.0,126,40.6085,,100.0,-81.77821,1,0.8583542,1115263400.0,-589.9188,1244.7415988445282,True,-1.0949403e+17,0.0916252,1.0,5599741.5,8.228447,-60.162266
2.2410427e+21,86.58,536.8168,1622247,100.0,[-0.709  4.212],5982260.5,12700,2.0,100,-58.897620682269334,-39.29972,21.635567,,,-1.0,-64.7615,621716.94,1.0,0.4189424,0.86535573,-64.7615,1.0,127,41.233467,,100.0,-80.53319,1,0.86535573,26569750.0,-593.48584,1252.7285315990448,True,-2682920600000.0,0.08359772,1.0,88091.46,8.289692,-58.89762
60215216.0,88.58,1076.4313,1631105,100.0,[-0.639  4.109],1881.2433,12800,2.0,100,-60.41163780778646,-40.09005,31.721138,,,-1.0,-63.06819,187.64015,1.0,0.4189424,0.8631534,-63.06819,1.0,128,52.042725,,100.0,-92.132774,1,0.8631534,46179.41,-1166.7047,1260.9252393245697,True,-746750.06,0.08515489,1.0,34.22131,8.378593,-60.411636
1.7021772e+28,86.66,449.24884,1639771,100.0,[-0.659  4.168],84264056.0,12900,2.0,100,-59.61948425233364,-49.3989,19.718391,,,-1.0,-62.528183,8649669.0,1.0,0.4189424,0.8560853,-62.528183,1.0,129,29.938976,,100.0,-79.337875,1,0.8560853,413428740.0,-479.1242,1267.6061689853668,True,-3898119000000000.0,0.075280614,1.0,1284591.5,7.7739215,-59.619484
1.2207998e+24,87.63,859.8021,1648534,100.0,[-0.685  4.29 ],5668040.5,13000,2.0,100,-59.938529430627824,-40.380592,28.115984,,,-1.0,-60.920116,613354.06,1.0,0.4189424,0.86294687,-60.920116,1.0,130,47.67392,,100.0,-88.05451,1,0.86294687,47892144.0,-935.55634,1275.332170009613,True,-83707235000000.0,0.08746439,1.0,118807.59,8.324279,-59.938534
504358720.0,87.66,767.42615,1657300,100.0,[-0.747  4.182],6885.3975,13100,2.0,100,-59.850455388724804,-49.754593,26.491213,,,-1.0,-58.744488,709.54407,1.0,0.4189424,0.85433674,-58.744488,1.0,131,36.587074,,100.0,-86.34167,1,0.85433674,85731.734,-812.0433,1283.1158678531647,True,-1087815.2,0.08328038,1.0,130.11559,8.101968,-59.85046
1.4822028e+31,86.26,532.2789,1665926,100.0,[-0.637  4.241],34591136.0,13200,2.0,100,-59.08224564954639,-40.28511,21.507383,,,-1.0,-62.31041,3796198.2,1.0,0.4189424,0.8584211,-62.31041,1.0,132,40.30452,,100.0,-80.58963,1,0.8584211,144875440.0,-586.42365,1291.5736792087555,True,-2.0846832e+17,0.21177179,1.0,674795.75,8.349331,-59.08224
1.7533053e+19,87.0,513.7678,1674626,100.0,[-0.632  4.116],696942200.0,13300,2.0,100,-59.33218950152397,-40.388992,21.311838,,,-1.0,-64.97876,69342080.0,1.0,0.4189424,0.85773,-64.97876,1.0,133,40.255035,,100.0,-80.64403,1,0.85773,58820770.0,-567.77734,1299.75949716568,True,-226235560000.0,0.00677501,1.0,7000889.5,7.7183814,-59.33219
1.9250046e+30,86.18,566.07904,1683244,100.0,[-0.399  4.027],726016900.0,13400,2.0,100,-59.26344247356057,-39.591583,22.15673,,,-1.0,-58.637863,72211670.0,1.0,0.4189424,0.8616556,-58.637863,1.0,134,41.82859,,100.0,-81.42017,1,0.8616556,493706180.0,-624.3959,1306.608924150467,True,-8.091724e+16,0.08494886,1.0,8247624.5,8.669386,-59.263447
939356200.0,87.85,792.2035,1692029,100.0,[-0.391  4.152],4923.8516,13500,2.0,100,-60.10072589024902,-49.58838,26.97875,,,-1.0,-64.04601,570.57214,1.0,0.4189424,0.85610557,-64.04601,1.0,135,37.491096,,100.0,-87.079475,1,0.85610557,56660.004,-839.053,1314.7430322170258,True,-1492646.0,0.04563667,1.0,165.31374,8.021884,-60.100727
2.2947006e+28,88.73,713.9658,1700902,100.0,[-0.141  4.165],48594470.0,13600,2.0,100,-60.639808847904206,-50.39672,25.5261,,,-1.0,-54.78759,8432869.0,1.0,0.4189424,0.8631887,-54.78759,1.0,136,35.769188,,100.0,-86.16591,1,0.8631887,912817900.0,-756.6105,1322.6007544994354,True,-6460409000000000.0,0.04950753,1.0,2161852.2,7.8983583,-60.63981
172539230000.0,87.02,738.42554,1709604,100.0,[-0.188  4.049],27313.219,13700,2.0,100,-59.46728282481432,-40.293568,26.005312,,,-1.0,-54.857994,3119.4194,1.0,0.4189424,0.86329734,-54.857994,1.0,137,45.179028,,100.0,-85.472595,1,0.86329734,211898.19,-806.4584,1330.9817283153534,True,-28473480.0,0.22882272,1.0,592.18085,7.883478,-59.46728
6.0365833e+29,88.46,589.4159,1718450,100.0,[-0.087  3.975],25779796.0,13800,2.0,100,-60.45894728437066,-40.062668,22.772057,,,-1.0,-58.844147,4065325.5,1.0,0.4189424,0.856845,-58.844147,1.0,138,43.168335,,100.0,-83.231,1,0.856845,386284400.0,-651.5286,1338.458028793335,True,-4.826196e+16,0.07550811,1.0,979136.0,8.417209,-60.458946
1660523500.0,89.34,1105.753,1727384,100.0,[-0.119  3.854],408.29953,13900,2.0,100,-61.06346628457308,-39.954742,31.90965,,,-1.0,-62.763386,75.184715,1.0,0.4189424,0.8604076,-62.763386,1.0,139,53.01837,,100.0,-92.973114,1,0.8604076,35084.086,-1199.446,1346.2741267681122,True,-3853243.2,0.11291737,1.0,39.623566,9.355604,-61.063465
7.424013e+29,87.69,1145.5706,1736153,100.0,[-0.368  3.875],60020364.0,14000,2.0,100,-60.06563702508807,-49.48323,32.704063,,,-1.0,-60.43515,9948937.0,1.0,0.4189424,0.8547846,-60.43515,1.0,140,43.28647,,100.0,-92.7697,1,0.8547846,1849128000.0,-1208.0222,1354.0470659732819,True,-5.381489e+16,0.13021424,1.0,2171187.2,8.718657,-60.06564
150430900000000.0,85.62,577.0808,1744715,100.0,[-0.373  4.   ],61820.016,14100,2.0,100,-58.71343246370554,-40.652435,22.66713,,,-1.0,-63.76343,6391.9404,1.0,0.4189424,0.8621621,-63.76343,1.0,141,40.728127,,100.0,-81.38056,1,0.8621621,430242.3,-632.36945,1361.0164840221405,True,-678596500.0,0.18952133,1.0,1213.7517,7.9549985,-58.713432
3.3073792e+25,86.83,1022.1651,1753398,100.0,[-0.277  4.079],18980136.0,14200,2.0,100,-59.471780032068494,-49.740795,30.903759,,,-1.0,-62.17537,2459577.5,1.0,0.4189424,0.8630825,-62.17537,1.0,142,40.634747,,100.0,-90.37554,1,0.8630825,191261250.0,-1077.1992,1368.4982583522797,True,-316530940000000.0,0.17742048,1.0,448328.53,8.192844,-59.47178
1282333200000000.0,87.39,466.2442,1762137,100.0,[-0.226  4.194],269514.97,14300,2.0,100,-59.61843628570438,-40.76494,19.9386,,,-1.0,-60.278065,26880.865,1.0,0.4189424,0.86277634,-60.278065,1.0,143,38.7921,,100.0,-79.55704,1,0.86277634,557328.7,-516.4014,1376.8013231754303,True,-1796803000.0,0.0026830959,1.0,3523.5728,8.28833,-59.61844
1.4778934e+25,87.9,659.51306,1770927,100.0,[-0.313  4.283],4138136.0,14400,2.0,100,-59.872190666496756,-40.46192,23.953041,,,-1.0,-61.474754,460007.0,1.0,0.4189424,0.861702,-61.474754,1.0,144,43.36331,,100.0,-83.82523,1,0.861702,16669301.0,-722.1871,1385.5655188560486,True,-240960150000000.0,0.14232336,1.0,86343.54,9.260929,-59.872192
1.2824461e+34,89.3,633.0972,1779857,100.0,[-0.241  4.385],5516711.5,14500,2.0,100,-60.94961839959026,-40.844894,23.789402,,,-1.0,-71.68538,939487.0,1.0,0.4189424,0.8631731,-71.68538,1.0,145,43.894127,,100.0,-84.73902,1,0.8631731,86991050.0,-697.31415,1394.3570759296417,True,-7.272959e+18,0.22848082,1.0,262082.81,8.195211,-60.94962
1.1482669e+26,88.01,501.53503,1788658,100.0,[-0.252  4.509],65209170.0,14600,2.0,100,-60.212872657775875,-41.27311,21.023565,,,-1.0,-53.353455,6524811.0,1.0,0.4189424,0.8660431,-53.353455,1.0,146,39.963326,,100.0,-81.236435,1,0.8660431,53052990.0,-554.76605,1402.400229692459,True,-570457760000000.0,0.018836154,1.0,867720.75,7.7165313,-60.21287
1.2837291e+17,89.32,602.53296,1797590,100.0,[-0.199  4.622],166189.11,14700,2.0,100,-60.47996627435088,-40.073784,23.282547,,,-1.0,-59.684715,18330.734,1.0,0.4189424,0.85848606,-59.684715,1.0,147,43.68873,,100.0,-83.76251,1,0.85848606,2322719.5,-666.1512,1410.3654289245605,True,-22798092000.0,0.16188124,1.0,4564.1953,7.775345,-60.47997
6.244493e+32,88.26,938.9781,1806416,100.0,[-0.281  4.717],59013420000000.0,14800,2.0,100,-60.102937554717066,-40.556755,29.280014,,,-1.0,-61.81213,5871760000000.0,1.0,0.4189424,0.86698806,-61.81213,1.0,148,48.826195,,100.0,-89.38295,1,0.86698806,172869200000000.0,-1018.43555,1418.759512424469,True,-1.9859618e+18,0.1914469,1.0,590150040000.0,9.036539,-60.102936
152530460.0,87.65,723.3211,1815181,100.0,[-0.279  4.842],2847.3376,14900,2.0,100,-59.85983978956938,-39.639606,25.475578,,,-1.0,-67.387794,366.87125,1.0,0.4189424,0.8599291,-67.387794,1.0,149,45.695812,,100.0,-85.33542,1,0.8599291,47861.37,-792.9182,1426.4533412456512,True,-907488.0,0.05065335,1.0,96.782196,8.620673,-59.85984
8.923761e+19,87.06,585.4635,1823887,100.0,[-0.283  4.78 ],203145.89,15000,2.0,100,-59.62181522935629,-40.13385,22.79636,,,-1.0,-64.31033,25561.31,1.0,0.4189424,0.8544766,-64.31033,1.0,150,42.284325,,100.0,-82.418175,1,0.8544766,2885542.0,-645.05634,1433.972962141037,True,-563006900000.0,0.17085221,1.0,7334.3057,8.111074,-59.62181
2.653873e+30,87.48,551.1911,1832635,100.0,[-0.371  4.691],846904400.0,15100,2.0,100,-59.82448498204351,-40.880398,22.077705,,,-1.0,-56.049706,84476880.0,1.0,0.4189424,0.86312985,-56.049706,1.0,151,41.021793,,100.0,-81.90219,1,0.86312985,888153860.0,-607.27893,1441.776849746704,True,-9.1379355e+16,0.116224766,1.0,9696792.0,7.985358,-59.824482
1.7802191e+31,87.07,659.41534,1841342,100.0,[-0.356  4.816],7923254300.0,15200,2.0,100,-59.35755729109049,-49.746193,24.605196,,,-1.0,-61.550613,790701800.0,1.0,0.4189424,0.8584293,-61.550613,1.0,152,34.21656,,100.0,-83.96275,1,0.8584293,20010865000.0,-698.4375,1449.0821900367737,True,-1.6466003e+17,0.313686,1.0,89328930.0,7.3484488,-59.35756
7.346971e+35,87.47,579.0865,1850089,100.0,[-0.353  4.941],101408700.0,15300,2.0,100,-59.64005031734705,-40.603195,22.908054,,,-1.0,-58.95182,10191972.0,1.0,0.4189424,0.8645458,-58.95182,1.0,153,41.94491,,100.0,-82.5481,1,0.8645458,511623780.0,-637.726,1456.5122635364532,True,-5.026798e+19,0.0060403175,1.0,1383515.9,7.369373,-59.640053
5.504693e+28,86.45,823.95245,1858734,100.0,[-0.371  4.817],49870246000.0,15400,2.0,100,-59.05853483855724,-39.277695,27.482298,,,-1.0,-59.39611,4961835500.0,1.0,0.4189424,0.8651536,-59.39611,1.0,154,47.263138,,100.0,-86.54083,1,0.8651536,358551420000.0,-898.4031,1464.8025839328766,True,-1.7470257e+16,0.4278952,1.0,500790370.0,8.287082,-59.058537
1.307526e+28,86.88,533.491,1867422,100.0,[-0.347  4.939],167160240.0,15500,2.0,100,-59.396409282684324,-40.041504,21.859272,,,-1.0,-65.334366,17525192.0,1.0,0.4189424,0.86329806,-65.334366,1.0,155,41.21418,,100.0,-81.255684,1,0.86329806,500136000.0,-590.1057,1472.7941465377808,True,-6474367000000000.0,0.34023157,1.0,2761245.5,7.460775,-59.39641
2.9719421e+23,88.81,566.403,1876303,100.0,[-0.372  5.062],10149263.0,15600,2.0,100,-60.527258026897904,-50.050438,22.741892,,,-1.0,-65.631714,1069294.9,1.0,0.4189424,0.8565413,-65.631714,1.0,156,33.21871,,100.0,-83.26915,1,0.8565413,22598938.0,-603.1801,1480.4008853435516,True,-20052336000000.0,0.03348263,1.0,149437.67,7.0149455,-60.527256
5.8491116e+20,88.08,465.39865,1885111,100.0,[-0.607  5.149],52520710.0,15700,2.0,100,-59.94442429333925,-40.38875,20.030811,,,-1.0,-55.606194,5224545.5,1.0,0.4189424,0.85977405,-55.606194,1.0,157,39.586487,,100.0,-79.975235,1,0.85977405,38506580.0,-517.6279,1488.281909942627,True,-1263371000000.0,0.040518,1.0,538443.44,8.010325,-59.944424
1.4074952e+30,83.64,372.93286,1893475,100.0,[-0.676  5.253],5672093700.0,15800,2.0,100,-57.249634446650745,-40.392967,17.82852,,,-1.0,-57.762104,570214600.0,1.0,0.4189424,0.8516376,-57.762104,1.0,158,34.68519,,100.0,-75.078156,1,0.8516376,12932112000.0,-413.02917,1496.186194896698,True,-4.7576276e+16,0.13419914,1.0,65822244.0,7.421367,-57.249634
2610972700.0,85.07,471.45374,1901982,100.0,[-0.685  5.378],2140.2183,15900,2.0,100,-58.40464347779751,-40.25509,20.618748,,,-1.0,-52.291798,303.38165,1.0,0.4189424,0.8647482,-52.291798,1.0,159,38.768303,,100.0,-79.02339,1,0.8647482,31031.916,-521.5462,1504.1734573841095,True,-2590994.0,0.09031831,1.0,100.922325,6.805951,-58.404644
843917700.0,87.16,632.9461,1910698,100.0,[-0.932  5.416],7191.7627,16000,2.0,100,-59.28304888188839,-40.34133,23.71393,,,-1.0,-58.823616,928.97284,1.0,0.4189424,0.8665694,-58.823616,1.0,160,42.655647,,100.0,-82.99698,1,0.8665694,74044.87,-693.5895,1512.730750322342,True,-1835947.5,0.011191214,1.0,244.31537,8.402123,-59.283047
8.674657e+19,86.65,409.61844,1919363,100.0,[-0.827  5.348],3479957.2,16100,2.0,100,-59.188836031258106,-40.037174,18.847374,,,-1.0,-62.216377,351526.38,1.0,0.4189424,0.86389035,-62.216377,1.0,161,37.999035,,100.0,-78.03621,1,0.86389035,3007804.2,-457.7426,1520.7227127552032,True,-448283700000.0,0.034625962,1.0,47640.11,7.3752947,-59.18884
6.7562016e+30,85.63,425.2129,1927926,100.0,[-0.903  5.248],51647316.0,16200,2.0,100,-58.463622412085535,-39.628925,19.467773,,,-1.0,-56.606796,7579388.5,1.0,0.4189424,0.85824853,-56.606796,1.0,162,38.30247,,100.0,-77.9314,1,0.85824853,524794300.0,-474.11102,1528.3077607154846,True,-1.27111155e+17,0.0031243651,1.0,1582747.2,6.798431,-58.46362
7.963272e+31,88.24,594.95166,1936750,100.0,[-0.898  5.123],4651839500.0,16300,2.0,100,-59.7672981184721,-40.587734,23.160511,,,-1.0,-57.56049,541532400.0,1.0,0.4189424,0.86348754,-57.56049,1.0,163,42.340076,,100.0,-82.92781,1,0.86348754,20085684000.0,-654.6985,1536.143256187439,True,-5.3324634e+17,0.03827543,1.0,76330290.0,7.651299,-59.7673
5.2970365e+29,86.59,644.1864,1945409,100.0,[-0.925  5.245],80516870000.0,16400,2.0,100,-59.35004292547703,-39.746727,23.854885,,,-1.0,-58.660545,8011707000.0,1.0,0.4189424,0.8699734,-58.660545,1.0,164,43.4582,,100.0,-83.204926,1,0.8699734,407828000000.0,-707.1338,1543.6644942760468,True,-4.5818677e+16,0.0025269373,1.0,829961660.0,8.667814,-59.35004
3560154400.0,87.27,515.34326,1954136,100.0,[-0.913  5.121],25267.729,16500,2.0,100,-59.66214660704136,-39.650898,20.903725,,,-1.0,-68.706505,2973.4336,1.0,0.4189424,0.85896796,-68.706505,1.0,165,40.914974,,100.0,-80.56587,1,0.85896796,58414.13,-571.1364,1551.5760040283203,True,-3387904.5,0.027148178,1.0,540.59283,8.85311,-59.662148
7.8234856e+29,83.66,392.64603,1962502,100.0,[-0.804  5.183],629399500.0,16600,2.0,100,-57.13555483862758,-39.47719,18.557514,,,-1.0,-51.836723,63091156.0,1.0,0.4189424,0.8549983,-51.836723,1.0,166,36.21588,,100.0,-75.69307,1,0.8549983,2168719000.0,-436.36108,1559.0968713760376,True,-3.8670258e+16,0.00014106966,1.0,8368719.5,6.947279,-57.13555
3.2186278e+27,86.33,663.9271,1971135,100.0,[-0.816  5.058],83338290.0,16700,2.0,100,-59.26156894654036,-40.08516,24.529446,,,-1.0,-52.978516,8290577.0,1.0,0.4189424,0.8592783,-52.978516,1.0,167,43.705856,,100.0,-83.791016,1,0.8592783,33450004.0,-727.5952,1566.236641407013,True,-3612379700000000.0,0.008737398,1.0,891927.8,7.8888164,-59.261574
3.2126146e+29,87.85,281.16293,1979920,100.0,[-0.872  5.17 ],4148621300.0,16800,2.0,100,-60.06256894260645,-40.544388,15.351875,,,-1.0,-63.384926,414584580.0,1.0,0.4189424,0.8577076,-63.384926,1.0,168,34.870056,,100.0,-75.414444,1,0.8577076,10986457000.0,-321.68784,1573.6780574321747,True,-2.2972781e+16,0.056230076,1.0,47615380.0,6.744099,-60.06257
6.8736807e+27,85.75,295.56122,1988495,100.0,[-0.863  5.295],277262560.0,16900,2.0,100,-58.42135506749153,-40.35463,15.781519,,,-1.0,-77.38978,27605440.0,1.0,0.4189424,0.8611349,-77.38978,1.0,169,33.848244,,100.0,-74.20287,1,0.8611349,72820610.0,-333.746,1580.8065040111542,True,-3166253400000000.0,0.026161287,1.0,3082784.0,6.8194513,-58.421356
7.984598e+23,88.08,324.97726,1997303,100.0,[-0.908  5.179],2201686000.0,17000,2.0,100,-60.01445103287697,-40.16751,16.123795,,,-1.0,-55.343494,219047150.0,1.0,0.4189424,0.8627203,-55.343494,1.0,170,35.970734,,100.0,-76.138245,1,0.8627203,452442600.0,-368.10233,1588.251612663269,True,-38539757000000.0,0.3155872,1.0,22475054.0,8.062292,-60.01445
5.968207e+30,87.85,729.0113,2006088,100.0,[-0.973  5.071],47976583000.0,17100,2.0,100,-59.99623009994626,-39.975967,25.547693,,,-1.0,-60.182594,4779216400.0,1.0,0.4189424,0.8635565,-60.182594,1.0,171,45.567955,,100.0,-85.54392,1,0.8635565,76791020000.0,-798.2198,1596.3677299022675,True,-1.6909077e+17,0.270141,1.0,520264830.0,8.736514,-59.99623
1.00985695e+26,87.08,419.58868,2014796,100.0,[-0.971  5.196],8112219.5,17200,2.0,100,-59.30922666788101,-40.042145,19.286926,,,-1.0,-58.25242,1089540.0,1.0,0.4189424,0.8591956,-58.25242,1.0,172,38.55401,,100.0,-78.59615,1,0.8591956,75640740.0,-469.1306,1604.2418797016144,True,-497906530000000.0,0.03225033,1.0,281039.3,6.899504,-59.309227
4.7446646e+28,86.58,648.19586,2023454,100.0,[-1.205  5.108],1818561900.0,17300,2.0,100,-59.51314571887255,-40.074745,24.169653,,,-1.0,-65.755,181173390.0,1.0,0.4189424,0.85993034,-65.755,1.0,173,43.608055,,100.0,-83.6828,1,0.85993034,2784991200.0,-711.5799,1612.1732697486877,True,-1.3807501e+16,0.18610111,1.0,19895252.0,8.001477,-59.51315
2.0165171e+25,86.21,350.2964,2032075,100.0,[-1.235  4.987],29521074.0,17400,2.0,100,-58.85001762971282,-40.038906,16.970922,,,-1.0,-70.65492,3169171.2,1.0,0.4189424,0.8585837,-70.65492,1.0,174,35.782032,,100.0,-75.82094,1,0.8585837,97740220.0,-392.96994,1619.4199810028076,True,-191650470000000.0,0.032454703,1.0,517656.9,7.8920374,-58.85002
2.2614344e+34,88.16,569.34875,2040891,100.0,[-1.291  4.875],15893223000.0,17500,2.0,100,-60.206965514719485,-39.914875,22.203575,,,-1.0,-63.102875,1582516600.0,1.0,0.4189424,0.86280483,-63.102875,1.0,175,42.495663,,100.0,-82.41054,1,0.86280483,24607105000.0,-629.54,1627.0319526195526,True,-9.0523216e+18,0.18769097,1.0,171921340.0,8.737853,-60.206966
1.2642628e+25,88.34,757.52295,2049725,100.0,[-1.274  4.751],4827462.5,17600,2.0,100,-60.21006517395377,-40.37011,26.293413,,,-1.0,-58.915283,480371.8,1.0,0.4189424,0.8606683,-58.915283,1.0,176,46.13337,,100.0,-86.50348,1,0.8606683,43073028.0,-828.45764,1633.9003915786743,True,-252248100000000.0,0.2227942,1.0,63645.13,8.135065,-60.210064
1.0138381e+26,88.9,746.6563,2058615,100.0,[-1.214  4.861],212059740.0,17700,2.0,100,-60.63657318800688,-49.269913,25.985466,,,-1.0,-57.54383,21178816.0,1.0,0.4189424,0.85990906,-57.54383,1.0,177,37.352127,,100.0,-86.62204,1,0.85990906,111663440.0,-793.1569,1640.7626259326935,True,-468267300000000.0,0.042051774,1.0,2410033.5,8.450559,-60.636578
3.8466335e+26,87.51,862.98737,2067366,100.0,[-1.269  4.749],112873530.0,17800,2.0,100,-59.85949240833521,-39.703632,28.001781,,,-1.0,-57.139614,11451790.0,1.0,0.4189424,0.8604429,-57.139614,1.0,178,48.157642,,100.0,-87.861275,1,0.8604429,1224029300.0,-940.2852,1648.3438925743103,True,-1516177100000000.0,0.11105825,1.0,1643135.6,8.881865,-59.859493
1.1884536e+35,87.12,675.14215,2076078,100.0,[-1.211  4.86 ],414362760000.0,17900,2.0,100,-59.62415338307619,-40.44285,24.559769,,,-1.0,-57.62868,41336640000.0,1.0,0.4189424,0.8674761,-57.62868,1.0,179,43.741074,,100.0,-84.18392,1,0.8674761,473334870000.0,-738.9112,1655.5966522693634,True,-2.198613e+19,0.33815354,1.0,4499210000.0,8.482923,-59.62415
4.18308e+29,85.51,702.41205,2084629,100.0,[-1.209  4.735],106991330.0,18000,2.0,100,-58.513640618175266,-40.033646,25.331614,,,-1.0,-51.432983,13340361.0,1.0,0.4189424,0.8597609,-51.432983,1.0,180,43.811607,,100.0,-83.84525,1,0.8597609,918973440.0,-766.3868,1662.5732436180115,True,-4.1381404e+16,0.017751245,1.0,2426168.5,7.7923965,-58.51364
1.8973329e+30,87.08,509.46735,2093337,100.0,[-1.207  4.86 ],396290080.0,18100,2.0,100,-59.51302160963416,-40.2713,20.983604,,,-1.0,-63.444633,40654690.0,1.0,0.4189424,0.85924053,-63.444633,1.0,181,40.225327,,100.0,-80.49663,1,0.85924053,1283007600.0,-563.39874,1669.7401401996613,True,-7.4293305e+16,0.005277188,1.0,6220955.0,8.315987,-59.513027
40454427000000.0,87.34,556.76825,2102071,100.0,[-1.196  4.984],1039529.25,18200,2.0,100,-59.677734436243774,-39.390446,22.091612,,,-1.0,-56.088997,103671.484,1.0,0.4189424,0.856648,-56.088997,1.0,182,42.378902,,100.0,-81.76935,1,0.856648,1249284.9,-616.62695,1677.5104410648346,True,-382017920.0,0.038854755,1.0,11749.725,8.290287,-59.677734
2.1087948e+31,87.09,532.49225,2110780,100.0,[-1.294  4.907],8987977.0,18300,2.0,100,-59.57802010595798,-39.826855,21.33416,,,-1.0,-56.707527,1005697.7,1.0,0.4189424,0.8647067,-56.707527,1.0,183,41.085323,,100.0,-80.91218,1,0.8647067,36872972.0,-588.7519,1685.9969539642334,True,-2.5838623e+17,0.14056279,1.0,189840.73,8.794656,-59.578022
1.8804228e+24,86.91,465.897,2119471,100.0,[-1.243  5.021],26301698.0,18400,2.0,100,-59.41968372389674,-49.704475,19.966806,,,-1.0,-61.025867,2689023.5,1.0,0.4189424,0.86340344,-61.025867,1.0,184,29.682014,,100.0,-79.38649,1,0.86340344,34106012.0,-495.2603,1694.437269449234,True,-40271110000000.0,0.027129337,1.0,419719.0,8.199005,-59.41968
3.840294e+21,86.57,349.07526,2128128,100.0,[-1.296  5.134],1788651.8,18500,2.0,100,-59.07657207429409,-39.737778,17.029026,,,-1.0,-57.669933,233034.3,1.0,0.4189424,0.86421776,-57.669933,1.0,185,36.36782,,100.0,-76.1056,1,0.86421776,7820921.0,-393.1586,1702.653938293457,True,-2732101500000.0,0.084996834,1.0,63752.05,7.686843,-59.076572
6.5046973e+30,85.19,396.70966,2136647,100.0,[-1.233  5.026],142725810.0,18600,2.0,100,-58.57175782099366,-39.727287,18.438879,,,-1.0,-72.01358,14364967.0,1.0,0.4189424,0.85559833,-72.01358,1.0,186,37.283348,,100.0,-77.010635,1,0.85559833,567577200.0,-443.0409,1710.5574107170105,True,-1.1817406e+17,0.13091052,1.0,2085034.9,7.531099,-58.57176
1.370634e+31,85.34,816.7201,2145181,100.0,[-1.229  5.151],139595180.0,18700,2.0,100,-58.23934512734413,-39.802773,27.577753,,,-1.0,-56.269344,13922840.0,1.0,0.4189424,0.8694192,-56.269344,1.0,187,46.014328,,100.0,-85.8171,1,0.8694192,893212200.0,-887.28577,1718.3018732070923,True,-2.6129174e+17,0.37719437,1.0,1618334.5,7.4958344,-58.239346
3.7903373e+30,86.54,288.17584,2153835,100.0,[-1.238  5.026],372884130.0,18800,2.0,100,-59.07535064160824,-39.24913,15.527661,,,-1.0,-55.377884,37421212.0,1.0,0.4189424,0.8587234,-55.377884,1.0,188,35.35388,,100.0,-74.60301,1,0.8587234,145941470.0,-329.83527,1726.356108903885,True,-8.111327e+16,0.009927546,1.0,4936864.5,6.8605804,-59.07535
7.655028e+30,87.65,462.52094,2162600,100.0,[-1.247  5.151],1090587400.0,18900,2.0,100,-59.475334582924845,-39.404785,19.965569,,,-1.0,-58.657806,111145410.0,1.0,0.4189424,0.858292,-58.657806,1.0,189,40.036118,,100.0,-79.4409,1,0.858292,4621081600.0,-515.9433,1734.9658753871918,True,-1.478278e+17,0.14237657,1.0,16244604.0,7.9935637,-59.475338
1.4906239e+22,86.89,580.92474,2171289,100.0,[-1.231  5.275],3345212.5,19000,2.0,100,-59.58284259855747,-49.254013,22.712425,,,-1.0,-59.6457,385294.38,1.0,0.4189424,0.8591345,-59.6457,1.0,190,33.041252,,100.0,-82.295265,1,0.8591345,28768566.0,-617.31134,1743.696440935135,True,-4443023600000.0,0.04486029,1.0,58070.05,8.066635,-59.58284
1.0165079e+32,85.4,352.53,2179829,100.0,[-1.166  5.168],264351920.0,19100,2.0,100,-58.36873355492949,-49.293243,17.46255,,,-1.0,-69.91175,29376872.0,1.0,0.4189424,0.85776985,-69.91175,1.0,191,26.53804,,100.0,-75.83128,1,0.85776985,270020350.0,-376.003,1751.3242802619934,True,-2.366856e+17,0.019527934,1.0,4337882.5,6.898506,-58.368736
