AvgRet,VarDiscRet,ESSRenyi,MaxVanillaIw,VarVanillaIw,AvgEpLen,VanillaAvgRet,VarNormIw,VarRet,MaxNormIw,VarJ,J,IterType,Bound,ESSClassic,AvgDiscRet,EpsThisIter,MinNormIw,SamplesThisIter,AvgNormIw,MinVanillaIw,delta,renyi2,AvgVanillaIw,BatchSize
60.4963862728,84.7472118554,nan,13.7788,4.93755,500.0,60.4963862728,6.82411e-09,84.7472118554,0.000512248,49.3422,12302.7,1,61.4294,1.14137761091,60.4963862728,100,3.30395e-13,50000,5.52486e-05,8.88723e-09,0.7,nan,1.48612,100
62.3835898198,133.493538339,nan,14.3281,4.2174,500.0,62.3835898198,6.5412e-09,133.493538339,0.000564281,95.1406,12930.9,1,63.8656,0.932501429004,62.3835898198,100,1.10604e-11,50000,5.52486e-05,2.80845e-07,0.7,nan,1.40286,100
60.8834370655,126.553756495,nan,15.8279,4.28528,500.0,60.8834370655,7.68978e-09,126.553756495,0.000670486,170.853,12653.2,1,61.1786,0.664616984548,60.8834370655,100,1.72921e-14,50000,5.52486e-05,4.08207e-10,0.7,nan,1.30423,100
61.1568463379,225.430436251,nan,11.4895,1.9521,500.0,61.1568463379,4.6831e-09,225.430436251,0.000562753,127.967,12559.9,1,62.361,0.974320614141,61.1568463379,100,1.38793e-13,50000,5.52486e-05,2.83369e-09,0.7,nan,1.12799,100
62.0289586756,120.437418283,nan,11.4405,2.05605,500.0,62.0289586756,4.64402e-09,120.437418283,0.000543719,99.2046,12561.3,1,62.4466,1.41281126853,62.0289586756,100,7.695e-12,50000,5.52486e-05,1.61912e-07,0.7,nan,1.16249,100
64.1866870327,79.1863480992,nan,7.84146,1.72826,500.0,64.1866870327,4.14407e-09,79.1863480992,0.000383977,71.8335,12619.5,1,63.21,0.940475345266,64.1866870327,100,3.73708e-13,50000,5.52486e-05,7.63175e-09,0.7,nan,1.12827,100
63.6194670711,147.125471246,nan,10.7205,2.46905,500.0,63.6194670711,4.74136e-09,147.125471246,0.000469788,57.3936,12731.4,1,63.8675,1.62388238875,63.6194670711,100,6.40445e-12,50000,5.52486e-05,1.46149e-07,0.7,nan,1.26077,100
61.3948259857,59.3461156551,nan,8.65735,1.68977,500.0,61.3948259857,3.76903e-09,59.3461156551,0.000408871,69.0804,12080.9,1,60.5311,1.01972863395,61.3948259857,100,4.66076e-13,50000,5.52486e-05,9.86861e-09,0.7,nan,1.16982,100
67.3987848097,24.4967110983,nan,9.21349,2.58673,500.0,67.3987848097,4.79723e-09,24.4967110983,0.000396774,89.906,13118.5,1,64.917,0.618040003772,67.3987848097,100,1.42751e-09,50000,5.52486e-05,3.31482e-05,0.7,nan,1.28293,100
64.4266510595,41.3367124629,nan,8.159,1.53916,500.0,64.4266510595,3.71562e-09,41.3367124629,0.000400876,75.4383,12491.4,1,62.6063,1.054838724,64.4266510595,100,2.64501e-09,50000,5.52486e-05,5.38336e-05,0.7,nan,1.12447,100
64.4532512737,47.0642987999,nan,12.7154,3.02632,500.0,64.4532512737,5.84632e-09,47.0642987999,0.000558875,94.5177,12799.5,1,63.3549,1.09193334771,64.4532512737,100,6.9117e-12,50000,5.52486e-05,1.57254e-07,0.7,nan,1.25701,100
64.3198797374,39.520205856,nan,14.6527,3.94097,500.0,64.3198797374,6.82067e-09,39.520205856,0.000609578,129.845,12849.1,1,62.9633,0.743344320697,64.3198797374,100,1.30526e-11,50000,5.52486e-05,3.1375e-07,0.7,nan,1.32803,100
63.3563554805,63.6924462757,nan,11.0961,2.54252,500.0,63.3563554805,4.95882e-09,63.6924462757,0.000490035,86.6866,12623.0,1,62.7311,1.13823939565,63.3563554805,100,6.25117e-11,50000,5.52486e-05,1.41548e-06,0.7,nan,1.25102,100
63.8580565359,84.3557749449,nan,25.8905,7.98464,500.0,63.8580565359,9.2098e-09,84.3557749449,0.000879302,98.7727,13262.5,1,64.9932,1.47809870612,63.8580565359,100,8.12563e-13,50000,5.52486e-05,2.39254e-08,0.7,nan,1.62676,100
61.156946791,121.947029004,nan,26.3671,14.4891,500.0,61.156946791,1.19902e-08,121.947029004,0.000758498,95.0157,13195.7,1,63.8197,0.794240288615,61.156946791,100,2.31326e-16,50000,5.52486e-05,8.04141e-12,0.7,nan,1.92057,100
61.2712978701,202.750714143,nan,15.3193,4.64163,500.0,61.2712978701,7.26135e-09,202.750714143,0.000605914,112.265,12986.7,1,63.7212,0.80425343333,61.2712978701,100,7.29446e-13,50000,5.52486e-05,1.84425e-08,0.7,nan,1.39684,100
59.0467756413,261.602475551,nan,27.3604,14.8745,500.0,59.0467756413,1.1627e-08,261.602475551,0.000764954,108.202,13306.4,1,64.5244,0.800141518556,59.0467756413,100,3.17107e-18,50000,5.52486e-05,1.13421e-13,0.7,nan,1.9761,100
67.8170259563,44.6899248312,nan,10.2015,2.88012,500.0,67.8170259563,5.20576e-09,44.6899248312,0.00043371,61.8945,13281.2,1,66.3059,1.04479863867,67.8170259563,100,3.60465e-16,50000,5.52486e-05,8.47866e-12,0.7,nan,1.29953,100
65.6648630339,67.6585028197,nan,14.5425,5.2289,500.0,65.6648630339,6.82205e-09,67.6585028197,0.000525282,67.1103,13210.0,1,65.5386,1.15806093382,65.6648630339,100,6.02124e-13,50000,5.52486e-05,1.66699e-08,0.7,nan,1.52957,100
69.235808705,19.0341070976,nan,7.11749,1.48134,500.0,69.235808705,3.28474e-09,19.0341070976,0.000335159,53.2783,13160.3,1,66.2943,1.2179955371,69.235808705,100,1.13525e-11,50000,5.52486e-05,2.41084e-07,0.7,nan,1.17327,100
65.8654576801,48.4698447012,nan,9.5534,1.71869,500.0,65.8654576801,3.8163e-09,48.4698447012,0.000450173,58.192,12782.6,1,64.2508,1.66144628067,65.8654576801,100,3.10842e-10,50000,5.52486e-05,6.59656e-06,0.7,nan,1.17246,100
65.8910067171,134.61210147,nan,11.1806,2.17383,500.0,65.8910067171,4.70575e-09,134.61210147,0.000520198,101.188,13256.4,1,66.1036,1.06609505448,65.8910067171,100,2.45604e-11,50000,5.52486e-05,5.27879e-07,0.7,nan,1.18746,100
68.078077413,66.9762029319,nan,29.8159,10.1888,500.0,68.078077413,1.08889e-08,66.9762029319,0.000974718,179.52,14224.0,1,68.2682,0.838692207155,68.078077413,100,2.82686e-19,50000,5.52486e-05,8.64716e-15,0.7,nan,1.69001,100
67.8610165782,50.4293347923,nan,21.3106,5.19349,500.0,67.8610165782,7.07216e-09,50.4293347923,0.000786397,99.8459,13594.7,1,67.2213,1.785904115,67.8610165782,100,5.07443e-14,50000,5.52486e-05,1.37512e-09,0.7,nan,1.49718,100
64.5119569641,73.6370724511,nan,14.7034,4.74674,500.0,64.5119569641,6.56971e-09,73.6370724511,0.000547008,92.3383,13089.7,1,64.684,0.962542888518,64.5119569641,100,1.16944e-11,50000,5.52486e-05,3.14341e-07,0.7,nan,1.48507,100
65.0835994479,102.28036186,nan,27.5338,12.2073,500.0,65.0835994479,1.2254e-08,102.28036186,0.000872359,160.815,13872.9,1,66.2478,0.652799437414,65.0835994479,100,9.03205e-17,50000,5.52486e-05,2.85074e-12,0.7,nan,1.74378,100
69.1686649434,66.0011363949,nan,8.9594,2.30556,500.0,69.1686649434,4.51953e-09,66.0011363949,0.000396678,52.8321,13553.4,1,68.1212,1.20384225723,69.1686649434,100,2.92054e-12,50000,5.52486e-05,6.59635e-08,0.7,nan,1.24785,100
67.487986214,58.2413385492,nan,9.8345,1.70812,500.0,67.487986214,3.659e-09,58.2413385492,0.00045517,53.8008,13128.9,1,66.2284,1.94638339975,67.487986214,100,1.80355e-16,50000,5.52486e-05,3.8968e-12,0.7,nan,1.19371,100
67.2213228023,93.3605595971,nan,14.9113,4.06888,500.0,67.2213228023,6.62181e-09,93.3605595971,0.000601542,130.993,13798.8,1,67.8514,0.923723687474,67.2213228023,100,8.64539e-13,50000,5.52486e-05,2.14306e-08,0.7,nan,1.36953,100
69.0178871125,113.355417474,nan,18.3215,8.48038,500.0,69.0178871125,8.80655e-09,113.355417474,0.000590412,65.1442,14118.4,1,70.0102,1.19133793056,69.0178871125,100,3.17513e-15,50000,5.52486e-05,9.85295e-11,0.7,nan,1.71446,100
67.133707174,60.5700010416,nan,7.97352,1.35542,500.0,67.133707174,3.26069e-09,60.5700010416,0.000391082,87.8503,13085.9,1,65.6123,0.861631129404,67.133707174,100,2.84318e-11,50000,5.52486e-05,5.79677e-07,0.7,nan,1.12643,100
68.6397252271,104.164952521,nan,21.479,5.44612,500.0,68.6397252271,7.38315e-09,104.164952521,0.000790847,86.2735,14055.5,1,69.6078,1.83953460623,68.6397252271,100,1.90369e-27,50000,5.52486e-05,5.17033e-23,0.7,nan,1.50053,100
71.1187429166,61.7335135309,nan,13.73,4.39781,500.0,71.1187429166,6.56507e-09,61.7335135309,0.000530484,92.1293,14245.2,1,70.5384,0.993541633683,71.1187429166,100,1.48988e-12,50000,5.52486e-05,3.85611e-08,0.7,nan,1.42995,100
71.2312325566,53.6782119949,nan,10.3849,3.14323,500.0,71.2312325566,5.49049e-09,53.6782119949,0.000434031,65.5038,14030.0,1,70.0099,1.00125179525,71.2312325566,100,1.48216e-11,50000,5.52486e-05,3.54631e-07,0.7,nan,1.32192,100
70.143167684,71.7850998328,nan,17.5989,5.69008,500.0,70.143167684,7.64688e-09,71.7850998328,0.000645161,101.384,14259.4,1,70.1271,1.03697541959,70.143167684,100,1.29266e-13,50000,5.52486e-05,3.52615e-09,0.7,nan,1.50709,100
66.6916953727,192.010432305,nan,22.3971,5.40409,500.0,66.6916953727,7.13357e-09,192.010432305,0.000813738,88.2536,13877.5,1,69.0267,2.26396002357,66.6916953727,100,1.00016e-12,50000,5.52486e-05,2.75281e-08,0.7,nan,1.52065,100
68.8253971277,128.660143855,nan,14.1329,3.08499,500.0,68.8253971277,5.45554e-09,128.660143855,0.000594325,80.9528,13858.5,1,69.1418,1.70801521005,68.8253971277,100,1.02636e-12,50000,5.52486e-05,2.44066e-08,0.7,nan,1.3138,100
69.2403113493,32.4690340725,nan,7.77006,1.33752,500.0,69.2403113493,3.15653e-09,32.4690340725,0.000377467,78.4003,13264.3,1,66.6892,0.94521578587,69.2403113493,100,2.56174e-09,50000,5.52486e-05,5.27328e-05,0.7,nan,1.13728,100
71.3375429223,35.9720584184,nan,10.3205,1.72661,500.0,71.3375429223,3.69724e-09,35.9720584184,0.000477578,64.3793,13723.6,1,68.9224,1.75031765738,71.3375429223,100,1.37768e-10,50000,5.52486e-05,2.97718e-06,0.7,nan,1.19393,100
68.1291791633,120.283297374,nan,15.8118,4.42685,500.0,68.1291791633,6.55666e-09,120.283297374,0.000608521,61.3958,13726.6,1,68.6587,1.96477303633,68.1291791633,100,1.12195e-15,50000,5.52486e-05,2.91528e-11,0.7,nan,1.43558,100
70.5319251329,56.4940463286,nan,7.04854,1.58319,500.0,70.5319251329,3.63405e-09,56.4940463286,0.000337697,69.1311,13667.2,1,68.6776,1.05790657252,70.5319251329,100,1.01463e-10,50000,5.52486e-05,2.11777e-06,0.7,nan,1.15317,100
69.4373983641,127.247181801,nan,13.634,3.84819,500.0,69.4373983641,6.04528e-09,127.247181801,0.000540384,61.1398,14026.7,1,70.3833,1.9378238419,69.4373983641,100,4.96802e-12,50000,5.52486e-05,1.25344e-07,0.7,nan,1.39393,100
71.1321543646,65.0492079756,nan,11.6251,2.62435,500.0,71.1321543646,4.94033e-09,65.0492079756,0.000504389,86.7272,14062.9,1,70.1092,1.2456570828,71.1321543646,100,2.69572e-13,50000,5.52486e-05,6.2131e-09,0.7,nan,1.27337,100
68.8050465376,267.668129441,nan,20.3302,5.5364,500.0,68.8050465376,6.93334e-09,267.668129441,0.000719448,70.8683,14228.3,1,70.84,2.36647523805,68.8050465376,100,2.09467e-13,50000,5.52486e-05,5.91913e-09,0.7,nan,1.56122,100
71.0727894699,82.1894945824,nan,11.0093,2.99634,500.0,71.0727894699,5.01767e-09,82.1894945824,0.000450522,67.045,14094.3,1,70.5812,1.22274901779,71.0727894699,100,1.137e-13,50000,5.52486e-05,2.77846e-09,0.7,nan,1.3501,100
69.7628822597,56.5310290604,nan,6.49005,2.02257,500.0,69.7628822597,3.98451e-09,56.5310290604,0.00028806,45.6601,13598.1,1,68.6941,1.04306476943,69.7628822597,100,8.59996e-11,50000,5.52486e-05,1.93759e-06,0.7,nan,1.24476,100
69.5984073508,130.234765464,nan,12.3334,3.91492,500.0,69.5984073508,6.00318e-09,130.234765464,0.000482962,55.2651,14062.8,1,70.4384,1.33192392471,69.5984073508,100,1.07597e-12,50000,5.52486e-05,2.74771e-08,0.7,nan,1.41089,100
70.6104404179,106.45110977,nan,14.9001,4.72034,500.0,70.6104404179,6.35618e-09,106.45110977,0.000546766,88.1321,14414.9,1,71.8082,1.23239128637,70.6104404179,100,7.39415e-17,50000,5.52486e-05,2.01501e-12,0.7,nan,1.5056,100
69.8686812939,117.15436761,nan,10.666,2.75217,500.0,69.8686812939,4.90912e-09,117.15436761,0.000450468,69.6652,13910.8,1,69.691,1.26320667033,69.8686812939,100,1.77525e-13,50000,5.52486e-05,4.20335e-09,0.7,nan,1.30815,100
67.4764230724,130.892264089,nan,21.9859,7.57021,500.0,67.4764230724,8.44512e-09,130.892264089,0.000734333,106.974,14122.0,1,69.2795,1.17998276443,67.4764230724,100,6.13582e-16,50000,5.52486e-05,1.83706e-11,0.7,nan,1.65414,100
70.6456984666,81.0321755092,nan,8.98966,1.83222,500.0,70.6456984666,3.80858e-09,81.0321755092,0.00040986,56.7124,13916.6,1,70.1934,1.45462218856,70.6456984666,100,1.67601e-13,50000,5.52486e-05,3.67609e-09,0.7,nan,1.2118,100
70.8782553869,78.8717230313,nan,10.6695,3.40505,500.0,70.8782553869,5.16889e-09,78.8717230313,0.000415703,57.8204,14064.1,1,70.7233,1.35807765824,70.8782553869,100,5.0212e-14,50000,5.52486e-05,1.28875e-09,0.7,nan,1.41803,100
73.517501367,63.0385385555,nan,11.3417,2.39453,500.0,73.517501367,4.468e-09,63.0385385555,0.000489917,86.4339,14440.2,1,72.0706,1.26430181623,73.517501367,100,2.15829e-12,50000,5.52486e-05,4.99646e-08,0.7,nan,1.27901,100
71.1416688017,107.914310408,nan,8.52398,2.19411,500.0,71.1416688017,4.19882e-09,107.914310408,0.000372887,48.6942,14085.4,1,71.2674,1.69583762478,71.1416688017,100,2.38594e-10,50000,5.52486e-05,5.45411e-06,0.7,nan,1.26295,100
70.5053515992,70.2934599568,nan,17.0547,4.38983,500.0,70.5053515992,6.45378e-09,70.2934599568,0.000653924,113.523,14134.6,1,70.0352,1.18817348754,70.5053515992,100,8.65951e-13,50000,5.52486e-05,2.25845e-08,0.7,nan,1.44091,100
68.3466699513,157.610808285,nan,14.7077,4.69748,500.0,68.3466699513,6.48714e-09,157.610808285,0.00054656,104.543,14238.3,1,70.627,1.04600307833,68.3466699513,100,6.93911e-15,50000,5.52486e-05,1.86728e-10,0.7,nan,1.48671,100
70.3237877424,48.6473775012,nan,10.2235,3.14302,500.0,70.3237877424,5.40518e-09,48.6473775012,0.000423967,64.8825,13804.3,1,69.1583,1.1950316572,70.3237877424,100,4.85868e-10,50000,5.52486e-05,1.17162e-05,0.7,nan,1.33226,100
72.9299885331,31.2873642332,nan,8.43393,1.71185,500.0,72.9299885331,3.93914e-09,31.2873642332,0.000404574,103.617,14058.2,1,70.0062,0.712333790547,72.9299885331,100,8.60513e-12,50000,5.52486e-05,1.79387e-07,0.7,nan,1.15174,100
71.0872301168,50.1315839867,nan,10.4293,2.33344,500.0,71.0872301168,4.43126e-09,50.1315839867,0.000454486,59.7348,13833.9,1,69.712,1.85430099416,71.0872301168,100,3.24908e-11,50000,5.52486e-05,7.45582e-07,0.7,nan,1.26782,100
72.9023978105,27.0775689006,nan,4.44451,0.795357,500.0,72.9023978105,1.99481e-09,27.0775689006,0.000222584,40.9547,13710.1,1,69.7439,1.12267359939,72.9023978105,100,1.98875e-10,50000,5.52486e-05,3.97109e-06,0.7,nan,1.10319,100
73.626040849,62.2252519544,nan,11.4048,2.48324,500.0,73.626040849,4.67513e-09,62.2252519544,0.000494853,71.9393,14457.3,1,72.5599,1.75348953846,73.626040849,100,5.99357e-11,50000,5.52486e-05,1.38133e-06,0.7,nan,1.27331,100
70.5442845768,102.882334509,nan,15.2999,4.24986,500.0,70.5442845768,6.31301e-09,102.882334509,0.000589683,65.9153,14153.0,1,70.7528,1.53839041968,70.5442845768,100,3.48058e-13,50000,5.52486e-05,9.0307e-09,0.7,nan,1.43348,100
74.0803533583,36.2006617827,nan,14.3771,2.48375,500.0,74.0803533583,4.51488e-09,36.2006617827,0.000612971,86.1524,14348.4,1,71.7287,1.60231470395,74.0803533583,100,7.91156e-10,50000,5.52486e-05,1.85563e-05,0.7,nan,1.29584,100
