AvgRet,VarRet,AvgNormIw,MinNormIw,AvgDiscRet,VarDiscRet,VanillaAvgRet,J,ESSRenyi,VarNormIw,eRenyi2,MaxNormIw,BatchSize,MinVanillaIw,VarVanillaIw,ESSClassic,AvgEpLen,AvgVanillaIw,EpsThisIter,MaxVanillaIw,Delta,Bound,VarJ,IterType
-106.392070926,8.28938757803,0.0025,0.0025,-106.392070926,8.28938757803,-106.392070926,-106.521,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,18.35,1.0,100,1.0,1.0,-106.521,2.37434,2
-106.649465541,5.47647493362,0.002,0.0019998,-106.649465541,5.47647493362,-106.649465541,-106.546,499.996185332,4.13474e-15,1.00001,0.00200029,500,0.999899,1.03371e-09,499.9999346,18.61,1.0,100,1.00014,1.0,-106.546,2.36584,1
-106.118037873,8.04670469404,0.01,0.01,-106.118037873,8.04670469404,-106.118037873,-106.118,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,18.2,1.0,100,1.0,1.0,-106.118,2.82245,2
-106.520239998,3.65307647748,0.005,0.005,-106.520239998,3.65307647748,-106.520239998,-106.319,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,18.16,1.0,100,1.0,1.0,-106.319,2.41492,2
-106.444063079,3.28597197846,0.00333333,0.00333333,-106.444063079,3.28597197846,-106.444063079,-106.361,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,17.55,1.0,100,1.0,1.0,-106.361,2.23063,2
-106.257989766,6.6870001146,0.0025,0.0025,-106.257989766,6.6870001146,-106.257989766,-106.335,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,16.52,1.0,100,1.0,1.0,-106.335,2.32138,2
-106.536180021,14.683084898,0.002,0.002,-106.536180021,14.683084898,-106.536180021,-106.375,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,19.78,1.0,100,1.0,1.0,-106.375,2.68789,1
-106.855313281,4.32541510609,0.01,0.01,-106.855313281,4.32541510609,-106.855313281,-106.855,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,17.5,1.0,100,1.0,1.0,-106.855,2.06934,2
-106.347012042,4.34998578781,0.005,0.005,-106.347012042,4.34998578781,-106.347012042,-106.601,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,16.75,1.0,100,1.0,1.0,-106.601,2.0878,2
-106.032336893,9.48527671026,0.00333333,0.00333333,-106.032336893,9.48527671026,-106.032336893,-106.412,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,18.17,1.0,100,1.0,1.0,-106.412,2.47143,2
-106.529811042,5.11789046775,0.0025,0.0025,-106.529811042,5.11789046775,-106.529811042,-106.441,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,16.42,1.0,100,1.0,1.0,-106.441,2.41874,2
-106.50457227,3.07603537236,0.002,0.002,-106.50457227,3.07603537236,-106.50457227,-106.454,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,16.79,1.0,100,1.0,1.0,-106.454,2.29999,1
-106.609695492,4.23191489126,0.01,0.01,-106.609695492,4.23191489126,-106.609695492,-106.61,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,17.51,1.0,100,1.0,1.0,-106.61,2.04685,2
-106.41104865,7.7443203976,0.005,0.005,-106.41104865,7.7443203976,-106.41104865,-106.51,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,17.88,1.0,100,1.0,1.0,-106.51,2.43682,2
-106.588476637,3.96310199701,0.00333333,0.00333333,-106.588476637,3.96310199701,-106.588476637,-106.536,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,16.16,1.0,100,1.0,1.0,-106.536,2.29519,2
-106.440830117,3.1129766905,0.0025,0.0025,-106.440830117,3.1129766905,-106.440830117,-106.513,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,17.53,1.0,100,1.0,1.0,-106.513,2.17327,2
-106.384901072,4.37597764322,0.002,0.002,-106.384901072,4.37597764322,-106.384901072,-106.487,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,16.22,1.0,100,1.0,1.0,-106.487,2.15582,1
-106.402281425,3.85376500746,0.01,0.01,-106.402281425,3.85376500746,-106.402281425,-106.402,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,15.95,1.0,100,1.0,1.0,-106.402,1.95326,2
-106.837568077,3.97886421044,0.005,0.005,-106.837568077,3.97886421044,-106.837568077,-106.62,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,17.32,1.0,100,1.0,1.0,-106.62,1.98104,2
-106.266832572,8.939570608,0.00333333,0.00333333,-106.266832572,8.939570608,-106.266832572,-106.502,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,17.26,1.0,100,1.0,1.0,-106.502,2.36519,2
-105.533462229,17.7791754679,0.0025,0.0025,-105.533462229,17.7791754679,-105.533462229,-106.26,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,19.85,1.0,100,1.0,1.0,-106.26,2.96174,2
-106.518539904,4.14575704171,0.002,0.002,-106.518539904,4.14575704171,-106.518539904,-106.312,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,16.04,1.0,100,1.0,1.0,-106.312,2.80162,1
-106.700658118,3.95428033481,0.01,0.01,-106.700658118,3.95428033481,-106.700658118,-106.701,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,16.24,1.0,100,1.0,1.0,-106.701,1.97857,2
-106.86389999,5.22239927274,0.005,0.005,-106.86389999,5.22239927274,-106.86389999,-106.782,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,16.86,1.0,100,1.0,1.0,-106.782,2.13287,2
-106.384735643,10.0016835214,0.00333333,0.00333333,-106.384735643,10.0016835214,-106.384735643,-106.65,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,18.25,1.0,100,1.0,1.0,-106.65,2.52357,2
-106.529956641,10.6973066549,0.0025,0.0025,-106.529956641,10.6973066549,-106.529956641,-106.62,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,19.67,1.0,100,1.0,1.0,-106.62,2.72518,2
-106.151200926,7.25484973375,0.002,0.002,-106.151200926,7.25484973375,-106.151200926,-106.526,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,17.49,1.0,100,1.0,1.0,-106.526,2.72266,1
-105.708887397,7.54311616909,0.01,0.01,-105.708887397,7.54311616909,-105.708887397,-105.709,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,18.41,1.0,100,1.0,1.0,-105.709,2.73271,2
-106.771159579,7.96104645525,0.005,0.005,-106.771159579,7.96104645525,-106.771159579,-106.24,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,17.46,1.0,100,1.0,1.0,-106.24,2.82076,2
-106.667406807,4.27783251455,0.00333333,0.00333333,-106.667406807,4.27783251455,-106.667406807,-106.382,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,17.65,1.0,100,1.0,1.0,-106.382,2.59937,2
-106.440246492,3.76856464695,0.0025,0.0025,-106.440246492,3.76856464695,-106.440246492,-106.397,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,16.52,1.0,100,1.0,1.0,-106.397,2.44967,2
-106.393661347,15.0613745658,0.002,0.002,-106.393661347,15.0613745658,-106.393661347,-106.396,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,18.19,1.0,100,1.0,1.0,-106.396,2.78978,1
-106.737531023,3.54652047447,0.01,0.01,-106.737531023,3.54652047447,-106.737531023,-106.738,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,17.23,1.0,100,1.0,1.0,-106.738,1.87378,2
-106.172652517,3.12064666556,0.005,0.005,-106.172652517,3.12064666556,-106.172652517,-106.455,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,17.52,1.0,100,1.0,1.0,-106.455,1.83848,2
-106.329988179,12.6659824498,0.00333333,0.00333333,-106.329988179,12.6659824498,-106.329988179,-106.413,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,19.45,1.0,100,1.0,1.0,-106.413,2.53705,2
-106.312148515,7.45787197515,0.0025,0.0025,-106.312148515,7.45787197515,-106.312148515,-106.388,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,18.72,1.0,100,1.0,1.0,-106.388,2.58364,2
-106.509427949,2.85366579375,0.002,0.002,-106.509427949,2.85366579375,-106.509427949,-106.412,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,16.99,1.0,100,1.0,1.0,-106.412,2.43054,1
-106.74286255,5.19481523938,0.01,0.01,-106.74286255,5.19481523938,-106.74286255,-106.743,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,17.74,1.0,100,1.0,1.0,-106.743,2.26779,2
-106.494660144,3.34279734893,0.005,0.005,-106.494660144,3.34279734893,-106.494660144,-106.619,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,16.7,1.0,100,1.0,1.0,-106.619,2.05949,2
-106.294868136,7.63084724879,0.00333333,0.00333333,-106.294868136,7.63084724879,-106.294868136,-106.511,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,18.96,1.0,100,1.0,1.0,-106.511,2.31715,2
-106.458857169,4.26665655952,0.0025,0.0025,-106.458857169,4.26665655952,-106.458857169,-106.498,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,17.1,1.0,100,1.0,1.0,-106.498,2.25464,2
-106.755954431,5.76620817922,0.002,0.002,-106.755954431,5.76620817922,-106.755954431,-106.549,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,17.9,1.0,100,1.0,1.0,-106.549,2.28453,1
-106.291630945,7.2541495692,0.01,0.01,-106.291630945,7.2541495692,-106.291630945,-106.292,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,17.59,1.0,100,1.0,1.0,-106.292,2.67985,2
-105.777240238,21.0531798457,0.005,0.005,-105.777240238,21.0531798457,-105.777240238,-106.034,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,20.96,1.0,100,1.0,1.0,-106.034,3.7521,2
-106.701034285,4.57209456538,0.00333333,0.00333333,-106.701034285,4.57209456538,-106.701034285,-106.257,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,16.69,1.0,100,1.0,1.0,-106.257,3.31558,2
-106.35873448,3.15507935888,0.0025,0.0025,-106.35873448,3.15507935888,-106.35873448,-106.282,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,16.49,1.0,100,1.0,1.0,-106.282,3.0046,2
-106.414978891,8.60586058379,0.002,0.002,-106.414978891,8.60586058379,-106.414978891,-106.309,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,19.32,1.0,100,1.0,1.0,-106.309,2.98812,1
-106.735359978,4.20506949339,0.01,0.01,-106.735359978,4.20506949339,-106.735359978,-106.735,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,17.06,1.0,100,1.0,1.0,-106.735,2.04035,2
-106.690447331,6.23928632893,0.005,0.005,-106.690447331,6.23928632893,-106.690447331,-106.713,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,17.73,1.0,100,1.0,1.0,-106.713,2.27386,2
-106.812637503,4.16966051696,0.00333333,0.00333333,-106.812637503,4.16966051696,-106.812637503,-106.746,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,18.51,1.0,100,1.0,1.0,-106.746,2.19663,2
-106.811656852,3.82244885937,0.0025,0.0025,-106.811656852,3.82244885937,-106.811656852,-106.763,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,17.33,1.0,100,1.0,1.0,-106.763,2.13676,2
-106.723061048,3.6568319419,0.002,0.002,-106.723061048,3.6568319419,-106.723061048,-106.755,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,16.89,1.0,100,1.0,1.0,-106.755,2.0921,1
-106.340505461,3.94296665486,0.01,0.01,-106.340505461,3.94296665486,-106.340505461,-106.34,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,16.82,1.0,100,1.0,1.0,-106.34,1.97574,2
-106.453585563,4.56323056545,0.005,0.005,-106.453585563,4.56323056545,-106.453585563,-106.397,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,17.18,1.0,100,1.0,1.0,-106.397,2.05275,2
-106.312365059,6.37511304464,0.00333333,0.00333333,-106.312365059,6.37511304464,-106.312365059,-106.369,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,18.6,1.0,100,1.0,1.0,-106.369,2.21688,2
-106.815280888,4.20475742846,0.0025,0.0025,-106.815280888,4.20475742846,-106.815280888,-106.48,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,15.88,1.0,100,1.0,1.0,-106.48,2.18265,2
-106.376985775,8.60268181234,0.002,7.90901e-08,-106.376985775,8.60268181234,-106.376985775,-104.112,,0.00170206,inf,0.922424,500,0.000169085,7779.36,1.17463273364,18.54,4.27577,100,1972.04,1.0,-104.112,2.46735,1
-106.35659496,6.94884633422,0.01,0.01,-106.35659496,6.94884633422,-106.35659496,-106.357,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,17.5,1.0,100,1.0,1.0,-106.357,2.62285,2
-106.601189364,4.49151958778,0.005,0.005,-106.601189364,4.49151958778,-106.601189364,-106.479,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,15.95,1.0,100,1.0,1.0,-106.479,2.38284,2
-106.273981231,2.99706561491,0.00333333,0.00333333,-106.273981231,2.99706561491,-106.273981231,-106.411,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,15.8,1.0,100,1.0,1.0,-106.411,2.18716,2
-106.724452203,3.12043754061,0.0025,0.0025,-106.724452203,3.12043754061,-106.724452203,-106.489,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,17.41,1.0,100,1.0,1.0,-106.489,2.09249,2
-106.718641659,3.86745609461,0.002,,-106.718641659,3.86745609461,-106.718641659,-102.95,0.00174026330836,0.00185043,287313.0,0.961323,500,,5.37043e-11,1.08065520261,16.9,3.4072e-07,100,0.000163771,1.0,-102.95,2.80109,1
-107.071600753,4.64411842269,0.01,0.01,-107.071600753,4.64411842269,-107.071600753,-107.072,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,16.66,1.0,100,1.0,1.0,-107.072,2.14422,2
-106.124147475,12.9099271294,0.005,0.005,-106.124147475,12.9099271294,-106.124147475,-106.598,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,17.55,1.0,100,1.0,1.0,-106.598,2.98558,2
-106.350601133,9.50517170012,0.00333333,0.00333333,-106.350601133,9.50517170012,-106.350601133,-106.515,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,20.41,1.0,100,1.0,1.0,-106.515,3.01542,2
-106.538720688,4.65532761123,0.0025,0.0025,-106.538720688,4.65532761123,-106.538720688,-106.521,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,17.34,1.0,100,1.0,1.0,-106.521,2.82345,2
-106.387578905,5.46814478927,0.002,0.00199435,-106.387578905,5.46814478927,-106.387578905,-106.494,499.999940395,6.40744e-12,1.0,0.00201392,500,0.99713,1.60171e-06,499.999325519,18.61,0.999952,100,1.00691,1.0,-106.494,2.73339,1
-105.871042029,6.88402355148,0.01,0.01,-105.871042029,6.88402355148,-105.871042029,-105.871,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,18.12,1.0,100,1.0,1.0,-105.871,2.61059,2
-106.338928959,5.48395856214,0.005,0.005,-106.338928959,5.48395856214,-106.338928959,-106.105,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,18.44,1.0,100,1.0,1.0,-106.105,2.48533,2
-106.317923461,8.26855629923,0.00333333,0.00333333,-106.317923461,8.26855629923,-106.317923461,-106.176,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,16.54,1.0,100,1.0,1.0,-106.176,2.61852,2
-106.25919216,13.6055443166,0.0025,0.0025,-106.25919216,13.6055443166,-106.25919216,-106.197,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,18.57,1.0,100,1.0,1.0,-106.197,2.91739,2
-106.87541711,4.75529125063,0.002,0.00199822,-106.87541711,4.75529125063,-106.87541711,-106.332,499.996185332,1.6468e-13,1.00001,0.00200196,500,0.999117,4.11712e-08,500.000177482,16.38,1.00001,100,1.00099,1.0,-106.332,2.79742,1
-106.44224663,3.20319948386,0.01,0.01,-106.44224663,3.20319948386,-106.44224663,-106.442,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,16.94,1.0,100,1.0,1.0,-106.442,1.78078,2
-106.555192907,3.46197811249,0.005,0.005,-106.555192907,3.46197811249,-106.555192907,-106.499,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,16.84,1.0,100,1.0,1.0,-106.499,1.81727,2
-105.744815349,24.2461906411,0.00333333,0.00333333,-105.744815349,24.2461906411,-105.744815349,-106.247,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,19.19,1.0,100,1.0,1.0,-106.247,3.2139,2
-106.394954859,5.42576343642,0.0025,0.0025,-106.394954859,5.42576343642,-106.394954859,-106.284,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,18.32,1.0,100,1.0,1.0,-106.284,3.0156,2
-106.65062478,3.72964321138,0.002,0.00199998,-106.65062478,3.72964321138,-106.65062478,-106.358,500.0,1.59726e-16,1.0,0.0020001,500,0.999989,3.99348e-11,499.999409549,16.29,1.0,100,1.00005,1.0,-106.358,2.83463,1
-106.658085869,3.18708719365,0.01,0.01,-106.658085869,3.18708719365,-106.658085869,-106.658,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,15.77,1.0,100,1.0,1.0,-106.658,1.77629,2
-106.736252748,4.33128150277,0.005,0.005,-106.736252748,4.33128150277,-106.736252748,-106.697,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,16.16,1.0,100,1.0,1.0,-106.697,1.92954,2
-106.407963919,8.01689135426,0.00333333,0.00333333,-106.407963919,8.01689135426,-106.407963919,-106.601,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,18.66,1.0,100,1.0,1.0,-106.601,2.26853,2
-106.462897303,3.29356265934,0.0025,0.0025,-106.462897303,3.29356265934,-106.462897303,-106.566,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,17.66,1.0,100,1.0,1.0,-106.566,2.16296,2
-106.973072803,3.12509224387,0.002,0.00199984,-106.973072803,3.12509224387,-106.973072803,-106.648,500.0,3.33281e-16,1.0,0.00200003,500,0.999921,8.33677e-11,500.000628002,17.33,1.0,100,1.00002,1.0,-106.648,2.09475,1
-106.368127987,7.74827178339,0.01,0.01,-106.368127987,7.74827178339,-106.368127987,-106.368,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,17.12,1.0,100,1.0,1.0,-106.368,2.76962,2
-106.090683183,9.97217965558,0.005,0.005,-106.090683183,9.97217965558,-106.090683183,-106.229,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,18.9,1.0,100,1.0,1.0,-106.229,2.96494,2
-106.731238997,5.17401521821,0.00333333,0.00333333,-106.731238997,5.17401521821,-106.731238997,-106.397,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,17.44,1.0,100,1.0,1.0,-106.397,2.76115,2
-106.553218791,6.04908555209,0.0025,0.0025,-106.553218791,6.04908555209,-106.553218791,-106.436,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,16.39,1.0,100,1.0,1.0,-106.436,2.68695,2
-106.251276329,11.1391638148,0.002,0.002,-106.251276329,11.1391638148,-106.251276329,-106.399,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,17.77,1.0,100,1.0,1.0,-106.399,2.82609,1
-106.786665491,3.43583296235,0.01,0.01,-106.786665491,3.43583296235,-106.786665491,-106.787,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,18.07,1.0,100,1.0,1.0,-106.787,1.84431,2
-106.524396044,5.85140389408,0.005,0.005,-106.524396044,5.85140389408,-106.524396044,-106.656,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,16.23,1.0,100,1.0,1.0,-106.656,2.14811,2
-106.636110407,3.02343675797,0.00333333,0.00333333,-106.636110407,3.02343675797,-106.636110407,-106.649,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,15.94,1.0,100,1.0,1.0,-106.649,2.01843,2
-106.416559225,5.84893901279,0.0025,0.0025,-106.416559225,5.84893901279,-106.416559225,-106.591,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,17.15,1.0,100,1.0,1.0,-106.591,2.12445,2
-106.797456591,3.43408961791,0.002,0.00199993,-106.797456591,3.43408961791,-106.797456591,-106.632,500.0,1.29421e-16,1.0,0.00200003,500,0.999964,3.23354e-11,500.00026254,16.65,1.0,100,1.00001,1.0,-106.632,2.07302,1
-106.344849167,3.48363784612,0.01,0.01,-106.344849167,3.48363784612,-106.344849167,-106.345,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,16.67,1.0,100,1.0,1.0,-106.345,1.85709,2
-106.867473448,3.01930922025,0.005,0.005,-106.867473448,3.01930922025,-106.867473448,-106.606,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,15.93,1.0,100,1.0,1.0,-106.606,1.81308,2
-106.592468081,7.74627067772,0.00333333,0.00333333,-106.592468081,7.74627067772,-106.592468081,-106.602,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,17.86,1.0,100,1.0,1.0,-106.602,2.17895,2
-105.992187177,6.09596277251,0.0025,0.0025,-105.992187177,6.09596277251,-105.992187177,-106.449,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,18.98,1.0,100,1.0,1.0,-106.449,2.26699,2
-106.982484778,5.02375162285,0.002,0.002,-106.982484778,5.02375162285,-106.982484778,-106.556,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,17.18,1.0,100,1.0,1.0,-106.556,2.26971,1
-106.131956808,3.06310707612,0.01,0.01,-106.131956808,3.06310707612,-106.131956808,-106.132,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,17.77,1.0,100,1.0,1.0,-106.132,1.7414,2
-106.047854689,18.2634311436,0.005,0.005,-106.047854689,18.2634311436,-106.047854689,-106.09,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,18.67,1.0,100,1.0,1.0,-106.09,3.24937,2
-106.991747471,4.8334520808,0.00333333,0.00333333,-106.991747471,4.8334520808,-106.991747471,-106.391,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,16.64,1.0,100,1.0,1.0,-106.391,2.96896,2
-106.498477359,8.00412782992,0.0025,0.0025,-106.498477359,8.00412782992,-106.498477359,-106.418,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,17.91,1.0,100,1.0,1.0,-106.418,2.93159,2
-106.507903477,4.54448371842,0.002,0.002,-106.507903477,4.54448371842,-106.507903477,-106.436,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,16.92,1.0,100,1.0,1.0,-106.436,2.78864,1
-106.414481498,6.46944345031,0.01,0.01,-106.414481498,6.46944345031,-106.414481498,-106.414,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,17.31,1.0,100,1.0,1.0,-106.414,2.53076,2
-106.452838762,4.31680755201,0.005,0.005,-106.452838762,4.31680755201,-106.452838762,-106.434,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,16.7,1.0,100,1.0,1.0,-106.434,2.31075,2
-106.862182678,4.24497457484,0.00333333,0.00333333,-106.862182678,4.24497457484,-106.862182678,-106.577,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,17.11,1.0,100,1.0,1.0,-106.577,2.23637,2
-106.443692904,4.05169806982,0.0025,0.0025,-106.443692904,4.05169806982,-106.443692904,-106.543,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,17.1,1.0,100,1.0,1.0,-106.543,2.18108,2
-106.55943305,8.79920890211,0.002,0.002,-106.55943305,8.79920890211,-106.55943305,-106.547,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,18.24,1.0,100,1.0,1.0,-106.547,2.35542,1
-106.370264174,3.14471976756,0.01,0.01,-106.370264174,3.14471976756,-106.370264174,-106.37,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,16.91,1.0,100,1.0,1.0,-106.37,1.76445,2
-106.543926431,9.66245626053,0.005,0.005,-106.543926431,9.66245626053,-106.543926431,-106.457,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,19.22,1.0,100,1.0,1.0,-106.457,2.51934,2
-106.585731919,4.7425048048,0.00333333,0.00333333,-106.585731919,4.7425048048,-106.585731919,-106.5,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,16.15,1.0,100,1.0,1.0,-106.5,2.40834,2
-106.589214099,2.98189281933,0.0025,0.0025,-106.589214099,2.98189281933,-106.589214099,-106.522,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,15.55,1.0,100,1.0,1.0,-106.522,2.25601,2
-106.166816679,8.02667828235,0.002,0.002,-106.166816679,8.02667828235,-106.166816679,-106.451,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,18.82,1.0,100,1.0,1.0,-106.451,2.38352,1
-106.502333947,8.07250439673,0.01,0.01,-106.502333947,8.07250439673,-106.502333947,-106.502,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,19.86,1.0,100,1.0,1.0,-106.502,2.82697,2
-106.587374936,5.25119801163,0.005,0.005,-106.587374936,5.25119801163,-106.587374936,-106.545,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,17.17,1.0,100,1.0,1.0,-106.545,2.56847,2
-106.490445408,3.75440996862,0.00333333,0.00333333,-106.490445408,3.75440996862,-106.490445408,-106.527,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,16.81,1.0,100,1.0,1.0,-106.527,2.37437,2
-106.280497366,8.67961897932,0.0025,0.0025,-106.280497366,8.67961897932,-106.280497366,-106.465,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,19.01,1.0,100,1.0,1.0,-106.465,2.52741,2
-106.800104484,3.62069159518,0.002,,-106.800104484,3.62069159518,-106.800104484,-105.076,2.3206881375e-09,0.00197236,2.15453e+11,0.993066,500,,5.89631e-25,1.01398682324,16.51,3.45802e-14,100,1.71702e-11,1.0,-105.076,0.108651,1
-106.152794,13.4727328067,0.01,0.01,-106.152794,13.4727328067,-106.152794,-106.153,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,18.01,1.0,100,1.0,1.0,-106.153,3.65212,2
-106.448216408,4.79671298552,0.005,0.005,-106.448216408,4.79671298552,-106.448216408,-106.3,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,17.69,1.0,100,1.0,1.0,-106.3,3.01085,2
-106.201222024,2.83053363716,0.00333333,0.00333333,-106.201222024,2.83053363716,-106.201222024,-106.267,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,17.77,1.0,100,1.0,1.0,-106.267,2.64192,2
-106.156638077,19.3541315992,0.0025,0.0025,-106.156638077,19.3541315992,-106.156638077,-106.24,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,18.33,1.0,100,1.0,1.0,-106.24,3.16658,2
-106.330334318,7.32142567937,0.002,1.5981e-19,-106.330334318,7.32142567937,-106.330334318,-105.379,50.9868510625,2.86562e-05,9.80645,0.0597497,500,7.45866e-17,6.24212,61.3518313695,17.78,0.933442,100,27.8864,1.0,-105.379,8.05466,1
