MaxVanillaIw,AvgVanillaIw,MaxNormIw,VarJ,Delta,MinVanillaIw,J,VarNormIw,VanillaAvgRet,VarVanillaIw,MinNormIw,AvgDiscRet,VarDiscRet,eRenyi2,ESSClassic,BatchSize,AvgRet,ESSRenyi,EpsThisIter,AvgEpLen,AvgNormIw,Bound,IterType,VarRet
1.0,1.0,0.01,0.11864705,0.55,1.0,4999.8867,3.5044917e-18,4999.8867424659375,,0.01,4999.8867424659375,0.014216888327100106,1.0,100.0,200,4999.8867424659375,200.0,100,500.0,0.009999998,4547.6196,2,0.014216888327100106
1.0,1.0,0.005,0.12576078,0.55,1.0,4999.881,2.179301e-19,4999.874476149311,,0.005,4999.874476149311,0.017658867406215258,1.0,200.00000010221265,200,4999.874476149311,200.0,100,500.0,0.0049999994,4680.0796,1,0.017658867406215258
1.0,1.0,0.01,0.11195325,0.55,1.0,4999.8843,3.5044917e-18,4999.884088634994,,0.01,4999.884088634994,0.012655377860280528,1.0,100.0,200,4999.884088634994,200.0,100,500.0,0.009999998,4547.617,2,0.012655377860280528
1.0,1.0,0.005,0.10960371,0.55,1.0,4999.887,2.179301e-19,4999.890490106514,,0.005,4999.890490106514,0.011590558965261498,1.0,200.00000010221265,200,4999.890490106514,200.0,100,500.0,0.0049999994,4680.086,1,0.011590558965261498
1.0,1.0,0.01,0.09851464,0.55,1.0,4999.877,3.5044917e-18,4999.877202954286,,0.01,4999.877202954286,0.009803091854468671,1.0,100.0,200,4999.877202954286,200.0,100,500.0,0.009999998,4547.61,2,0.009803091854468671
1.0,1.0,0.005,0.10326656,0.55,1.0,4999.883,2.179301e-19,4999.888572093889,,0.005,4999.888572093889,0.011673875590892203,1.0,200.00000010221265,200,4999.888572093889,200.0,100,500.0,0.0049999994,4680.0815,1,0.011673875590892203
1.0,1.0,0.01,0.14205503,0.55,1.0,4999.8813,3.5044917e-18,4999.8819325700615,,0.01,4999.8819325700615,0.020377170324625923,1.0,100.0,200,4999.8819325700615,200.0,100,500.0,0.009999998,4547.6143,2,0.020377170324625923
1.0002586,0.9999858,0.005001364,0.13583228,0.55,0.99933827,4999.8774,4.192062e-13,4999.87228552897,1.6767014e-08,0.004996762,4999.87228552897,0.01685963551165211,1.0,199.99996139459597,200,4999.87228552897,200.0,100,500.0,0.005,4680.076,1,0.01685963551165211
1.0,1.0,0.01,0.11603882,0.55,1.0,4999.875,3.5044917e-18,4999.87547556987,,0.01,4999.87547556987,0.013603625068103763,1.0,100.0,200,4999.87547556987,200.0,100,500.0,0.009999998,4547.608,2,0.013603625068103763
1.0056976,1.0000836,0.0050280676,0.115230694,0.55,0.99560004,4999.8667,9.560822e-11,4999.857309052805,3.8249636e-06,0.004977584,4999.857309052805,0.01309117891322125,1.0000012,199.99921745108298,200,4999.857309052805,199.99976158170512,100,500.0,0.005,4680.0654,1,0.01309117891322125
1.0,1.0,0.01,0.114832014,0.55,1.0,4999.882,3.5044917e-18,4999.881564224813,,0.01,4999.881564224813,0.013315264628181129,1.0,100.0,200,4999.881564224813,200.0,100,500.0,0.009999998,4547.6147,2,0.013315264628181129
1.0037192,1.0001462,0.0050178627,0.12086178,0.55,0.9975126,4999.883,2.625344e-11,4999.882752842027,1.050439e-06,0.004986834,4999.882752842027,0.016229943796415257,1.0000029,199.99983036766068,200,4999.882752842027,199.99942779704725,100,500.0,0.005,4680.081,1,0.016229943796415257
1.0,1.0,0.01,0.1228519,0.55,1.0,4999.873,3.5044917e-18,4999.873632403112,,0.01,4999.873632403112,0.015239009566649262,1.0,100.0,200,4999.873632403112,200.0,100,500.0,0.009999998,4547.606,2,0.015239009566649262
1.0027624,1.0000424,0.005013599,0.12320629,0.55,0.9978055,4999.8774,1.2244354e-11,4999.879553855398,4.8981667e-07,0.004988815,4999.879553855398,0.01544093054184356,1.0000004,199.999896892398,200,4999.879553855398,199.99992847445185,100,500.0,0.005,4680.076,1,0.01544093054184356
1.0,1.0,0.01,0.10337463,0.55,1.0,4999.898,3.5044917e-18,4999.897454369126,,0.01,4999.897454369126,0.010789889380459269,1.0,100.0,200,4999.897454369126,200.0,100,500.0,0.009999998,4547.631,2,0.010789889380459269
1.0035601,1.0000724,0.0050174375,0.106025465,0.55,0.9984198,4999.9004,2.5019972e-11,4999.902972487794,1.0009364e-06,0.004991738,4999.902972487794,0.011920501157149972,1.0000007,199.9997988792825,200,4999.902972487794,199.99985694895486,100,500.0,0.005,4680.099,1,0.011920501157149972
1.0,1.0,0.01,0.14966512,0.55,1.0,4999.864,3.5044917e-18,4999.863785745874,,0.01,4999.863785745874,0.022630733541198104,1.0,100.0,200,4999.863785745874,200.0,100,500.0,0.009999998,4547.5967,2,0.022630733541198104
1.0011241,0.9999686,0.0050057783,0.14889388,0.55,0.99485,4999.867,1.9036292e-11,4999.869116819419,7.614038e-07,0.004974406,4999.869116819419,0.0222866002624858,1.0000004,199.99983488713897,200,4999.869116819419,199.99992847445185,100,500.0,0.005,4680.066,1,0.0222866002624858
1.0,1.0,0.01,0.12796292,0.55,1.0,4999.8667,3.5044917e-18,4999.866689427188,,0.01,4999.866689427188,0.0165351952832512,1.0,100.0,200,4999.866689427188,200.0,100,500.0,0.009999998,4547.5996,2,0.0165351952832512
1.1627257,0.9987597,0.005820848,55.477257,0.55,0.19032064,4995.9585,6.757077e-07,4958.781456748241,0.026961304,0.00095278496,4958.781456748241,168971.25487542577,1.0252134,194.76224026767275,200,4958.781456748241,195.0813436986235,100,495.9,0.005,4672.151,1,168971.25487542577
1.0,1.0,0.01,497.47968,0.55,1.0,4949.861,3.5044917e-18,4949.860499408784,,0.01,4949.860499408784,249985.9238725828,1.0,100.0,200,4949.860499408784,200.0,100,495.01,0.009999998,4497.5938,2,249985.9238725828
1.4356807,0.99620515,0.0072057485,264.12827,0.55,0.5568537,4981.1777,5.5350813e-07,4999.8813107376345,0.021972604,0.0027948748,4999.8813107376345,0.015361782042124447,1.0185347,195.68904737723398,200,4999.8813107376345,196.36052437662158,100,500.0,0.005,4658.427,1,0.015361782042124447
1.0,1.0,0.01,0.12912151,0.55,1.0,4999.8716,3.5044917e-18,4999.8717082557605,,0.01,4999.8717082557605,0.016838279124351083,1.0,100.0,200,4999.8717082557605,200.0,100,500.0,0.009999998,4547.6045,2,0.016838279124351083
1.3002013,0.9916786,0.0065555577,270.8892,0.55,0.60332114,4980.701,4.5166578e-07,4949.889095479473,0.017767202,0.0030419186,4949.889095479473,249988.81187860528,1.0169754,196.46824771170344,200,4949.889095479473,196.6615902833522,100,495.01,0.005,4658.1973,1,249988.81187860528
1.0,1.0,0.01,0.11439997,0.55,1.0,4999.8813,3.5044917e-18,4999.88170148634,,0.01,4999.88170148634,0.013220557371931122,1.0,100.0,200,4999.88170148634,200.0,100,500.0,0.009999998,4547.6143,2,0.013220557371931122
1.0014093,0.99999046,0.0050070942,0.12041859,0.55,0.99704987,4999.878,1.599902e-11,4999.872745860648,6.3994736e-07,0.004985297,4999.872745860648,0.016065397298995795,1.0000005,199.9998808395413,200,4999.872745860648,199.99990463261383,100,500.0,0.005,4680.0767,1,0.016065397298995795
1.0,1.0,0.01,0.10138787,0.55,1.0,4999.8887,3.5044917e-18,4999.888236678486,,0.01,4999.888236678486,0.01038479835262213,1.0,100.0,200,4999.888236678486,200.0,100,500.0,0.009999998,4547.6216,2,0.01038479835262213
1.0,1.0,0.005,0.10973158,0.55,1.0,4999.8857,2.179301e-19,4999.882346091256,,0.005,4999.882346091256,0.013929551509453963,1.0,200.00000010221265,200,4999.882346091256,200.0,100,500.0,0.0049999994,4680.0845,1,0.013929551509453963
1.0,1.0,0.01,0.12827559,0.55,1.0,4999.887,3.5044917e-18,4999.887215218231,,0.01,4999.887215218231,0.01662179337185213,1.0,100.0,200,4999.887215218231,200.0,100,500.0,0.009999998,4547.62,2,0.01662179337185213
1.0031842,1.0000392,0.0050157243,0.1487964,0.55,0.9924484,4999.871,7.882818e-11,4999.853463579349,3.1533823e-06,0.0049620476,4999.853463579349,0.027809501583253307,1.0000025,199.9993669039555,200,4999.853463579349,199.99949932223728,100,500.0,0.005,4680.07,1,0.027809501583253307
1.0,1.0,0.01,0.100642756,0.55,1.0,4999.8955,3.5044917e-18,4999.895364045828,,0.01,4999.895364045828,0.010231690551673289,1.0,100.0,200,4999.895364045828,200.0,100,500.0,0.009999998,4547.6284,2,0.010231690551673289
1.0,1.0,0.005,0.12362373,0.55,1.0,4999.883,2.179301e-19,4999.86970581316,,0.005,4999.86970581316,0.020307172544452374,1.0,200.00000010221265,200,4999.86970581316,200.0,100,500.0,0.0049999994,4680.0815,1,0.020307172544452374
1.0,1.0,0.01,0.1347396,0.55,1.0,4999.875,3.5044917e-18,4999.875269677839,,0.01,4999.875269677839,0.01834026396221397,1.0,100.0,200,4999.875269677839,200.0,100,500.0,0.009999998,4547.608,2,0.01834026396221397
1.0004796,1.0000083,0.005002356,0.1373175,0.55,0.99959296,4999.8667,4.6743886e-13,4999.857465343335,1.8697362e-08,0.004997923,4999.857465343335,0.019595049168594707,1.0,199.9999852880498,200,4999.857465343335,200.0,100,500.0,0.005,4680.0654,1,0.019595049168594707
1.0,1.0,0.01,0.11118032,0.55,1.0,4999.8887,3.5044917e-18,4999.88881697463,,0.01,4999.88881697463,0.012481058675881196,1.0,100.0,200,4999.88881697463,200.0,100,500.0,0.009999998,4547.6216,2,0.012481058675881196
1.0,1.0,0.005,0.10993525,0.55,1.0,4999.8877,2.179301e-19,4999.887177296349,,0.005,4999.887177296349,0.01192319493392225,1.0,200.00000010221265,200,4999.887177296349,200.0,100,500.0,0.0049999994,4680.0864,1,0.01192319493392225
1.0,1.0,0.01,0.16609332,0.55,1.0,4999.859,3.5044917e-18,4999.859275558702,,0.01,4999.859275558702,0.027868065648120437,1.0,100.0,200,4999.859275558702,200.0,100,500.0,0.009999998,4547.592,2,0.027868065648120437
1.0016596,0.9997455,0.005009573,0.15163045,0.55,0.9918215,4999.8643,6.758384e-11,4999.86765635155,2.7019717e-06,0.0049603703,4999.86765635155,0.018825172018374758,1.000001,199.99945365601144,200,4999.86765635155,199.99980926531862,100,500.0,0.005,4680.063,1,0.018825172018374758
1.0,1.0,0.01,0.12074809,0.55,1.0,4999.8813,3.5044917e-18,4999.881322995257,,0.01,4999.881322995257,0.014731797327789653,1.0,100.0,200,4999.881322995257,200.0,100,500.0,0.009999998,4547.6143,2,0.014731797327789653
1.0059838,1.0001851,0.0050289882,0.11815819,0.55,0.9929351,4999.881,8.495567e-11,4999.87930205668,3.3994747e-06,0.004963757,4999.87930205668,0.013527130641626212,1.000002,199.9993179416902,200,4999.87930205668,199.99959468923691,100,500.0,0.005,4680.0796,1,0.013527130641626212
1.0,1.0,0.01,0.119288586,0.55,1.0,4999.879,3.5044917e-18,4999.879226131663,,0.01,4999.879226131663,0.014375386161861011,1.0,100.0,200,4999.879226131663,200.0,100,500.0,0.009999998,4547.612,2,0.014375386161861011
1.0016351,1.0000051,0.00500815,0.115467384,0.55,0.9985676,4999.887,6.0457208e-12,4999.893870394255,2.418296e-07,0.0049928124,4999.893870394255,0.012462633465677855,1.0000002,199.9999138357546,200,4999.893870394255,199.99995231629555,100,500.0,0.005,4680.086,1,0.012462633465677855
1.0,1.0,0.01,0.09394013,0.55,1.0,4999.8887,3.5044917e-18,4999.888698387649,,0.01,4999.888698387649,0.008914653688090548,1.0,100.0,200,4999.888698387649,200.0,100,500.0,0.009999998,4547.6216,2,0.008914653688090548
1.001969,1.0000848,0.00500942,0.09775646,0.55,0.9930131,4999.892,2.9345762e-11,4999.8941389157335,1.1740328e-06,0.0049646446,4999.8941389157335,0.010418260692875676,1.0000007,199.99972911822485,200,4999.8941389157335,199.99985694895486,100,500.0,0.005,4680.091,1,0.010418260692875676
1.0,1.0,0.01,0.115123816,0.55,1.0,4999.9014,3.5044917e-18,4999.901435117522,,0.01,4999.901435117522,0.013381407524968964,1.0,100.0,200,4999.901435117522,200.0,100,500.0,0.009999998,4547.6343,2,0.013381407524968964
1.0018885,0.9998743,0.0050100726,0.1391196,0.55,0.98738045,4999.8906,6.875011e-11,4999.879337399247,2.7493181e-06,0.004937523,4999.879337399247,0.025827028055530898,1.0000024,199.9994470898288,200,4999.879337399247,199.99952316397867,100,500.0,0.005,4680.0894,1,0.025827028055530898
1.0,1.0,0.01,0.104567125,0.55,1.0,4999.888,3.5044917e-18,4999.887681937789,,0.01,4999.887681937789,0.011048678583075563,1.0,100.0,200,4999.887681937789,200.0,100,500.0,0.009999998,4547.621,2,0.011048678583075563
1.0019109,0.99990237,0.0050100437,0.19603062,0.55,0.97979516,4999.8774,1.20045e-10,4999.865788919741,4.8008715e-06,0.0048994543,4999.865788919741,0.06855098625545548,1.0000025,199.99905175102717,200,4999.865788919741,199.99949932223728,100,500.0,0.005,4680.076,1,0.06855098625545548
1.0,1.0,0.01,0.122046895,0.55,1.0,4999.8823,3.5044917e-18,4999.8825918572875,,0.01,4999.8825918572875,0.015044590928200834,1.0,100.0,200,4999.8825918572875,200.0,100,500.0,0.009999998,4547.615,2,0.015044590928200834
1.0015751,0.9999943,0.005007904,0.121891305,0.55,0.9975824,4999.8877,1.2509577e-11,4999.891923639963,5.003783e-07,0.00498794,4999.891923639963,0.01495528066515727,1.0000005,199.9998961759264,200,4999.891923639963,199.99990463261383,100,500.0,0.005,4680.0864,1,0.01495528066515727
1.0,1.0,0.01,0.12089697,0.55,1.0,4999.865,3.5044917e-18,4999.865166189437,,0.01,4999.865166189437,0.014763327483071216,1.0,100.0,200,4999.865166189437,200.0,100,500.0,0.009999998,4547.598,2,0.014763327483071216
1.0031372,0.9997577,0.005016902,0.13262242,0.55,0.9832576,4999.877,1.2347151e-10,4999.886897337834,4.9364776e-06,0.0049174796,4999.886897337834,0.020836104526388285,1.0000029,199.99902249851007,200,4999.886897337834,199.99942779704725,100,500.0,0.005,4680.075,1,0.020836104526388285
1.0,1.0,0.01,0.16426292,0.55,1.0,4999.8647,3.5044917e-18,4999.864707918491,,0.01,4999.864707918491,0.027251888416568785,1.0,100.0,200,4999.864707918491,200.0,100,500.0,0.009999998,4547.5977,2,0.027251888416568785
1.0012155,0.9999201,0.0050064772,0.14316788,0.55,0.9965324,4999.874,1.032216e-11,4999.8820946247315,4.1281692e-07,0.00498306,4999.8820946247315,0.01409273814718083,1.0000002,199.9999314404184,200,4999.8820946247315,199.99995231629555,100,500.0,0.005,4680.0728,1,0.01409273814718083
1.0,1.0,0.01,0.12130048,0.55,1.0,4999.8794,3.5044917e-18,4999.879065069815,,0.01,4999.879065069815,0.014867642048547802,1.0,100.0,200,4999.879065069815,200.0,100,500.0,0.009999998,4547.6123,2,0.014867642048547802
1.0045234,1.0000786,0.005022222,0.11559589,0.55,0.9981516,4999.883,3.093041e-11,4999.885128657988,1.2374106e-06,0.004990366,4999.885128657988,0.012063183625844643,1.0000006,199.99976577019643,200,4999.885128657988,199.9998807907815,100,500.0,0.005,4680.0815,1,0.012063183625844643
1.0,1.0,0.01,447.7506,0.55,1.0,4954.8774,3.5044917e-18,4954.877494557594,,0.01,4954.877494557594,202505.6605243964,1.0,100.0,200,4954.877494557594,200.0,100,495.51,0.009999998,4502.6104,2,202505.6605243964
1.1397297,0.99033684,0.005754253,30.060196,0.55,0.09336017,4997.7676,6.318941e-07,4999.897725718137,0.024789637,0.00047135563,4999.897725718137,0.01276954302999879,1.0187719,195.09351220132638,200,4999.897725718137,196.31480077761987,100,500.0,0.005000001,4674.979,1,0.01276954302999879
1.0,1.0,0.01,0.1069104,0.55,1.0,4999.881,3.5044917e-18,4999.881126923209,,0.01,4999.881126923209,0.011549775626518198,1.0,100.0,200,4999.881126923209,200.0,100,500.0,0.009999998,4547.614,2,0.011549775626518198
1.0024284,0.9999605,0.0050123404,0.110847056,0.55,0.9966726,4999.8906,1.9965687e-11,4999.898742715037,7.985604e-07,0.0049835597,4999.898742715037,0.013138475531918931,1.0000005,199.99980992555177,200,4999.898742715037,199.99990463261383,100,500.0,0.005,4680.0894,1,0.013138475531918931
1.0,1.0,0.01,0.12370973,0.55,1.0,4999.891,3.5044917e-18,4999.891474784938,,0.01,4999.891474784938,0.01545342743579699,1.0,100.0,200,4999.891474784938,200.0,100,500.0,0.009999998,4547.624,2,0.01545342743579699
1.0019909,1.00007,0.005009604,0.11500447,0.55,0.99490535,4999.8916,3.689198e-11,4999.890488655899,1.475888e-06,0.004974179,4999.890488655899,0.011323002247505272,1.0000011,199.99971600729108,200,4999.890488655899,199.99978542350902,100,500.0,0.005,4680.0903,1,0.011323002247505272
1.0,1.0,0.01,0.228823,0.55,1.0,4999.8594,3.5044917e-18,4999.8591641362555,,0.01,4999.8591641362555,0.05288007969723021,1.0,100.0,200,4999.8591641362555,200.0,100,500.0,0.009999998,4547.5923,2,0.05288007969723021
1.0014268,0.9999686,0.0050072917,0.17943592,0.55,0.9823335,4999.878,7.7155456e-11,4999.895116150377,3.0860215e-06,0.004911822,4999.895116150377,0.012865184747302178,1.0000023,199.99937631636928,200,4999.895116150377,199.99954700572573,100,500.0,0.005,4680.0767,1,0.012865184747302178
1.0,1.0,0.01,0.123177096,0.55,1.0,4999.8667,3.5044917e-18,4999.867125259761,,0.01,4999.867125259761,0.015325731452165033,1.0,100.0,200,4999.867125259761,200.0,100,500.0,0.009999998,4547.5996,2,0.015325731452165033
1.0019203,0.999996,0.0050096214,0.11955759,0.55,0.9977973,4999.878,5.649126e-12,4999.8872220532785,2.2596244e-07,0.0049890066,4999.8872220532785,0.01332648580897506,1.0000001,199.99992373092002,200,4999.8872220532785,199.99997615814493,100,500.0,0.005,4680.0767,1,0.01332648580897506
1.0,1.0,0.01,0.11508187,0.55,1.0,4999.885,3.5044917e-18,4999.884722744107,,0.01,4999.884722744107,0.013376333400943827,1.0,100.0,200,4999.884722744107,200.0,100,500.0,0.009999998,4547.6177,2,0.013376333400943827
1.0,1.0,0.005,0.11444875,0.55,1.0,4999.884,2.179301e-19,4999.883151824387,,0.005,4999.883151824387,0.01308530458358828,1.0,200.00000010221265,200,4999.883151824387,200.0,100,500.0,0.0049999994,4680.0825,1,0.01308530458358828
1.0,1.0,0.01,0.11021707,0.55,1.0,4999.8774,3.5044917e-18,4999.877543109061,,0.01,4999.877543109061,0.012268187281662995,1.0,100.0,200,4999.877543109061,200.0,100,500.0,0.009999998,4547.6104,2,0.012268187281662995
1.0,1.0,0.005,0.11743945,0.55,1.0,4999.868,2.179301e-19,4999.858122163563,,0.005,4999.858122163563,0.015397199974586185,1.0,200.00000010221265,200,4999.858122163563,200.0,100,500.0,0.0049999994,4680.067,1,0.015397199974586185
1.0,1.0,0.01,0.13231765,0.55,1.0,4999.8765,3.5044917e-18,4999.876936537249,,0.01,4999.876936537249,0.017688757948924754,1.0,100.0,200,4999.876936537249,200.0,100,500.0,0.009999998,4547.6094,2,0.017688757948924754
1.0023351,0.99982375,0.005012559,0.12790084,0.55,0.9915481,4999.882,4.886621e-11,4999.885497455988,1.953958e-06,0.0049586147,4999.885497455988,0.015406290705191958,1.0000008,199.99958283183113,200,4999.885497455988,199.9998331071339,100,500.0,0.005,4680.0806,1,0.015406290705191958
1.0,1.0,0.01,0.11278135,0.55,1.0,4999.884,3.5044917e-18,4999.883764430883,,0.01,4999.883764430883,0.012855760877807496,1.0,100.0,200,4999.883764430883,200.0,100,500.0,0.009999998,4547.6167,2,0.012855760877807496
1.0015883,0.9999321,0.0050082817,0.11002289,0.55,0.9963632,4999.8877,1.9160017e-11,4999.890026275563,7.66299e-07,0.0049821544,4999.890026275563,0.011604335794632215,1.0000004,199.9998404039701,200,4999.890026275563,199.99992847445185,100,500.0,0.005,4680.0864,1,0.011604335794632215
1.0,1.0,0.01,0.105771475,0.55,1.0,4999.8843,3.5044917e-18,4999.88492360132,,0.01,4999.88492360132,0.011298735412968186,1.0,100.0,200,4999.88492360132,200.0,100,500.0,0.009999998,4547.617,2,0.011298735412968186
1.0065058,1.0002072,0.0050314865,0.102740936,0.55,0.9957678,4999.8936,4.474229e-11,4999.901651434568,1.7904375e-06,0.0049778074,4999.901651434568,0.009903238110391444,1.0000014,199.99961723859732,200,4999.901651434568,199.99971389811435,100,500.0,0.005,4680.0923,1,0.009903238110391444
1.0,1.0,0.01,0.12292899,0.55,1.0,4999.8667,3.5044917e-18,4999.8666640386955,,0.01,4999.8666640386955,0.015268149970637843,1.0,100.0,200,4999.8666640386955,200.0,100,500.0,0.009999998,4547.5996,2,0.015268149970637843
1.0,1.0,0.005,0.12245905,0.55,1.0,4999.8726,2.179301e-19,4999.877569615815,,0.005,4999.877569615815,0.014972443295712515,1.0,200.00000010221265,200,4999.877569615815,200.0,100,500.0,0.0049999994,4680.0713,1,0.014972443295712515
1.0,1.0,0.01,0.0926318,0.55,1.0,4999.8984,3.5044917e-18,4999.898198066197,,0.01,4999.898198066197,0.008665975871336667,1.0,100.0,200,4999.898198066197,200.0,100,500.0,0.009999998,4547.6313,2,0.008665975871336667
1.000362,1.0000015,0.0050018025,0.11446084,0.55,0.99966484,4999.8843,2.9568383e-13,4999.869214702261,1.18279955e-08,0.0049983165,4999.869214702261,0.017374193974063427,1.0000019,199.99999005218064,200,4999.869214702261,199.99961853100103,100,500.0,0.005,4680.083,1,0.017374193974063427
1.0,1.0,0.01,0.13457783,0.55,1.0,4999.8506,3.5044917e-18,4999.850824275931,,0.01,4999.850824275931,0.01829161990886125,1.0,100.0,200,4999.850824275931,200.0,100,500.0,0.009999998,4547.5835,2,0.01829161990886125
1.0,1.0,0.005,0.1310053,0.55,1.0,4999.865,2.179301e-19,4999.879062967275,,0.005,4999.879062967275,0.015972609727017834,1.0,200.00000010221265,200,4999.879062967275,200.0,100,500.0,0.0049999994,4680.064,1,0.015972609727017834
1.0,1.0,0.01,0.11466845,0.55,1.0,4999.877,3.5044917e-18,4999.877573285084,,0.01,4999.877573285084,0.01328087938183913,1.0,100.0,200,4999.877573285084,200.0,100,500.0,0.009999998,4547.61,2,0.01328087938183913
1.0005678,1.0000036,0.005002821,0.11156617,0.55,0.99971193,4999.8813,3.4774096e-13,4999.884039409021,1.3909815e-08,0.004998542,4999.884039409021,0.01183699802528961,1.0,199.9999778333813,200,4999.884039409021,200.0,100,500.0,0.005,4680.08,1,0.01183699802528961
1.0,1.0,0.01,0.12791824,0.55,1.0,4999.878,3.5044917e-18,4999.878303422351,,0.01,4999.878303422351,0.016525553859435792,1.0,100.0,200,4999.878303422351,200.0,100,500.0,0.009999998,4547.611,2,0.016525553859435792
1.0,1.0,0.005,0.13280785,0.55,1.0,4999.8813,2.179301e-19,4999.884000836622,,0.005,4999.884000836622,0.019094023989588867,1.0,200.00000010221265,200,4999.884000836622,200.0,100,500.0,0.0049999994,4680.08,1,0.019094023989588867
1.0,1.0,0.01,124.57832,0.55,1.0,4987.3584,3.5044917e-18,4987.358235313425,,0.01,4987.358235313425,15676.523129798386,1.0,100.0,200,4987.358235313425,200.0,100,498.76,0.009999998,4535.0913,2,15676.523129798386
1.118245,1.001928,0.005580466,46.89716,0.55,0.5307951,4996.5635,2.1690492e-07,4999.876762478407,0.008709685,0.0026488684,4999.876762478407,0.01510879494248978,1.0072569,198.28821258000437,200,4999.876762478407,198.55908343741268,100,500.0,0.005,4675.604,1,0.01510879494248978
1.0,1.0,0.01,0.11384707,0.55,1.0,4999.888,3.5044917e-18,4999.8880011329375,,0.01,4999.8880011329375,0.013088330623949478,1.0,100.0,200,4999.8880011329375,200.0,100,500.0,0.009999998,4547.621,2,0.013088330623949478
1.0,1.0,0.005,0.10720285,0.55,1.0,4999.8887,2.179301e-19,4999.8891686302995,,0.005,4999.8891686302995,0.010123389156171137,1.0,200.00000010221265,200,4999.8891686302995,200.0,100,500.0,0.0049999994,4680.0874,1,0.010123389156171137
1.0,1.0,0.01,0.11049835,0.55,1.0,4999.8833,3.5044917e-18,4999.883266428555,,0.01,4999.883266428555,0.012336738052041912,1.0,100.0,200,4999.883266428555,200.0,100,500.0,0.009999998,4547.616,2,0.012336738052041912
1.0007968,1.0000685,0.0050036414,0.110693775,0.55,0.9983415,4999.887,5.1415677e-12,4999.8904162377985,2.0569138e-07,0.0049913656,4999.8904162377985,0.012409438882459036,1.0000001,199.99994537638065,200,4999.8904162377985,199.99997615814493,100,500.0,0.005,4680.086,1,0.012409438882459036
1.0,1.0,0.01,0.099341825,0.55,1.0,4999.9,3.5044917e-18,4999.900269456551,,0.01,4999.900269456551,0.009966620937771694,1.0,100.0,200,4999.900269456551,200.0,100,500.0,0.009999998,4547.633,2,0.009966620937771694
1.0,1.0,0.005,0.1135651,0.55,1.0,4999.883,2.179301e-19,4999.864633552072,,0.005,4999.864633552072,0.015442422901544878,1.0,200.00000010221265,200,4999.864633552072,200.0,100,500.0,0.0049999994,4680.0815,1,0.015442422901544878
1.0,1.0,0.01,0.097918265,0.55,1.0,4999.902,3.5044917e-18,4999.90247685308,,0.01,4999.90247685308,0.009684873336813676,1.0,100.0,200,4999.90247685308,200.0,100,500.0,0.009999998,4547.635,2,0.009684873336813676
1.0708756,0.9981652,0.0053642206,31.191803,0.55,0.6034081,4997.6865,1.0545163e-07,4992.584447212156,0.0042026015,0.0030225862,4992.584447212156,5330.000895365574,1.0036567,199.16410611407446,200,4992.584447212156,199.27131562153215,100,499.28,0.005,4677.3013,1,5330.000895365574
1.0,1.0,0.01,497.48322,0.55,1.0,4949.895,3.5044917e-18,4949.895475333103,,0.01,4949.895475333103,249989.45379956168,1.0,100.0,200,4949.895475333103,200.0,100,495.01,0.009999998,4497.628,2,249989.45379956168
1.3119341,1.00482,0.006528205,169.34827,0.55,0.2703146,4987.922,8.9411736e-07,4999.881858556075,0.036110297,0.0013450898,4999.881858556075,0.012596758760537034,1.0353472,193.12736595040334,200,4999.881858556075,193.1719093871105,100,500.0,0.005,4662.518,1,0.012596758760537034
1.0,1.0,0.01,0.104211405,0.55,1.0,4999.904,3.5044917e-18,4999.904238789969,,0.01,4999.904238789969,0.01097059158686432,1.0,100.0,200,4999.904238789969,200.0,100,500.0,0.009999998,4547.6367,2,0.01097059158686432
1.0018328,1.0000336,0.005008996,0.1714679,0.55,0.9876459,4999.884,6.631815e-11,4999.862429216109,2.652905e-06,0.0049380637,4999.862429216109,0.04846054456780296,1.0000007,199.99945533276596,200,4999.862429216109,199.99985694895486,100,500.0,0.005,4680.0825,1,0.04846054456780296
1.0,1.0,0.01,497.4842,0.55,1.0,4949.9053,3.5044917e-18,4949.905346347744,,0.01,4949.905346347744,249990.44809523955,1.0,100.0,200,4949.905346347744,200.0,100,495.01,0.009999998,4497.638,2,249990.44809523955
1.3174064,0.9989888,0.0065936996,249.71231,0.55,0.4835374,4982.2217,5.058425e-07,4999.887586378269,0.0201928,0.0024201344,4999.887586378269,0.014317715195294392,1.0220009,196.05291775872666,200,4999.887586378269,195.69454221398982,100,500.0,0.005000001,4658.922,1,0.014317715195294392
1.0,1.0,0.01,0.10988243,0.55,1.0,4999.8867,3.5044917e-18,4999.886753189313,,0.01,4999.886753189313,0.01219709309126628,1.0,100.0,200,4999.886753189313,200.0,100,500.0,0.009999998,4547.6196,2,0.01219709309126628
1.0008906,0.9999353,0.0050047766,0.10471125,0.55,0.99819654,4999.8926,5.4026167e-12,4999.897078904727,2.1607751e-07,0.0049913055,4999.897078904727,0.009906171479717058,1.0000001,199.9999622692859,200,4999.897078904727,199.99997615814493,100,500.0,0.005,4680.0913,1,0.009906171479717058
1.0,1.0,0.01,0.1265164,0.55,1.0,4999.8804,3.5044917e-18,4999.880525778043,,0.01,4999.880525778043,0.01617382490391653,1.0,100.0,200,4999.880525778043,200.0,100,500.0,0.009999998,4547.6133,2,0.01617382490391653
