AvgNormIw,AvgRet,BatchSize,VarDiscRet,MaxVanillaIw,ESSClassic,AvgVanillaIw,VarRet,IterType,J,VanillaAvgRet,VarVanillaIw,MinVanillaIw,AvgDiscRet,AvgEpLen,MaxNormIw,Bound,EpsThisIter,ESSRenyi,VarNormIw,MinNormIw,eRenyi2,Delta,VarJ
0.0025,-97.9388263905,500,1080.6308803,16889.6,1.78484963045,57.1578,839.378927873,,-102.822,-97.9388263905,730725.0,0.0260984,-104.245085676,69.07,0.738727,-inf,100,nan,0.00139792,1.14151e-06,nan,0.6,31.8814
0.002,-102.082801842,500,1063.21685325,4.05983,432.928397588,1.02789,1063.21685325,1,-98.3407,-102.082801842,0.164017,0.216668,-102.082801842,57.06,0.00789931,-113.899,100,431.846505241,6.20944e-07,0.000421577,1.15782,0.6,34.8386
0.01,-104.836665564,500,569.746660952,1.0,100.0,1.0,569.746660952,2,-104.837,-104.836665564,,1.0,-104.836665564,64.71,0.01,-126.596,100,500.0,3.50449e-18,0.01,1.0,0.6,23.7497
0.005,-97.4663212377,500,597.321276574,1.0,200.000000102,1.0,597.321276574,2,-101.151,-97.4663212377,,1.0,-97.4663212377,73.14,0.005,-116.538,100,500.0,2.1793e-19,0.005,1.0,0.6,24.3162
0.00333333,-99.040583025,500,523.422426298,1.0,299.999969474,1.0,523.422426298,2,-100.448,-99.040583025,,1.0,-99.040583025,74.98,0.00333333,-113.011,100,500.0,5.43914e-20,0.00333333,1.0,0.6,23.8308
0.0025,-102.397326725,500,351.236090289,1.0,400.0,1.0,351.236090289,2,-100.935,-102.397326725,,1.0,-102.397326725,78.33,0.0025,-111.815,100,500.0,5.4346e-20,0.0025,1.0,0.6,22.6621
0.002,-99.0315132787,500,458.182608312,104.515,30.4218697313,1.23171,458.182608312,1,-82.3228,-99.0315132787,23.4644,5.50478e-06,-99.0315132787,69.27,0.169707,-102.175,100,120.140684456,6.18659e-05,8.93844e-09,4.16179,0.6,262.731
0.01,-93.5215672324,500,744.119123936,1.0,100.0,1.0,744.119123936,2,-93.5216,-93.5215672324,,1.0,-93.5215672324,110.41,0.01,-103.302,100,500.0,3.50449e-18,0.01,1.0,0.6,27.1418
0.005,-93.3008975395,500,2567.39297999,1.0,200.000000102,1.0,2567.39297999,2,-93.4112,-93.3008975395,,1.0,-93.3008975395,147.07,0.005,-120.512,100,500.0,2.1793e-19,0.005,1.0,0.6,40.4872
0.00333333,-91.9690956312,500,930.146789309,1.0,299.999969474,1.0,930.146789309,2,-92.9305,-91.9690956312,,1.0,-91.9690956312,117.47,0.00333333,-115.058,100,500.0,5.43914e-20,0.00333333,1.0,0.6,37.4195
0.0025,-94.812322359,500,1085.42947277,1.0,400.0,1.0,1085.42947277,2,-93.401,-94.812322359,,1.0,-94.812322359,103.98,0.0025,-112.564,100,500.0,5.4346e-20,0.0025,1.0,0.6,36.3245
0.002,-97.4872726917,500,720.700097127,14.7562,124.852479251,1.15662,720.700097127,1,-70.3652,-97.4872726917,4.02767,8.33905e-06,-97.4872726917,105.58,0.0255161,-103.433,100,134.33049684,1.2043e-05,1.44197e-08,3.72216,0.6,131.024
0.01,-81.7215748587,500,2494.60557993,1.0,100.0,1.0,2494.60557993,2,-81.7216,-81.7215748587,,1.0,-81.7215748587,260.12,0.01,-98.8999,100,500.0,3.50449e-18,0.01,1.0,0.6,49.6957
0.005,-82.4589310187,500,3156.84916677,1.0,200.000000102,1.0,3156.84916677,2,-82.0902,-82.4589310187,,1.0,-82.4589310187,247.7,0.005,-97.9483,100,500.0,2.1793e-19,0.005,1.0,0.6,52.8924
0.00333333,-79.8494030822,500,2608.31072779,1.0,299.999969474,1.0,2608.31072779,2,-81.3433,-79.8494030822,,1.0,-79.8494030822,250.5,0.00333333,-94.2914,100,500.0,5.43914e-20,0.00333333,1.0,0.6,52.22
0.0025,-65.9393448499,500,3866.69420741,1.0,400.0,1.0,3866.69420741,2,-77.4923,-65.9393448499,,1.0,-65.9393448499,286.97,0.0025,-88.7057,100,500.0,5.4346e-20,0.0025,1.0,0.6,55.1969
0.002,-92.4019338222,500,2557.65055782,39.3828,28.5303841887,1.27617,2557.65055782,1,4.9284,-92.4019338222,26.967,,-92.4019338222,217.38,0.0617203,-37.6729,100,28.3409519967,6.62332e-05,,17.6423,0.6,149.853
0.01,-8.49521270076,500,3398.58004584,1.0,100.0,1.0,3398.58004584,2,-8.49521,-8.49521270076,,1.0,-8.49521270076,448.23,0.01,-20.0981,100,500.0,3.50449e-18,0.01,1.0,0.6,58.0051
0.005,-17.7400779021,500,2948.88254835,1.0,200.000000102,1.0,2948.88254835,2,-13.1176,-17.7400779021,,1.0,-17.7400779021,463.82,0.005,-22.7076,100,500.0,2.1793e-19,0.005,1.0,0.6,56.2438
0.00333333,-12.4642056956,500,3221.69746606,1.0,299.999969474,1.0,3221.69746606,2,-12.8998,-12.4642056956,,1.0,-12.4642056956,462.14,0.00333333,-22.4356,100,500.0,5.43914e-20,0.00333333,1.0,0.6,56.322
0.0025,-17.2676545131,500,3670.09831208,1.0,400.0,1.0,3670.09831208,2,-13.9918,-17.2676545131,,1.0,-17.2676545131,466.29,0.0025,-23.5225,100,500.0,5.4346e-20,0.0025,1.0,0.6,57.3677
0.002,-14.0781762452,500,3047.77093035,19.4683,68.609292351,1.13555,3047.77093035,1,31.0498,-14.0781762452,8.12406,1.04536e-20,-14.0781762452,463.46,0.0342886,8.04125,100,68.6330087558,2.5201e-05,1.84115e-23,7.28512,0.6,62.1137
0.01,22.5864566802,500,744.529130875,1.0,100.0,1.0,744.529130875,2,22.5865,22.5864566802,,1.0,22.5864566802,500.0,0.01,16.0376,100,500.0,3.50449e-18,0.01,1.0,0.6,27.1493
0.005,24.4536706247,500,1396.08739975,1.0,200.000000102,1.0,1396.08739975,2,23.5201,24.4536706247,,1.0,24.4536706247,497.44,0.005,17.2361,100,500.0,2.1793e-19,0.005,1.0,0.6,32.565
0.00333333,25.0116351755,500,1567.17037917,1.0,299.999969474,1.0,1567.17037917,2,24.0173,25.0116351755,,1.0,25.0116351755,495.25,0.00333333,16.7736,100,500.0,5.43914e-20,0.00333333,1.0,0.6,34.9949
0.0025,29.2016068781,500,1243.04731661,1.0,400.0,1.0,1243.04731661,2,25.3133,29.2016068781,,1.0,29.2016068781,496.27,0.0025,19.0402,100,500.0,5.4346e-20,0.0025,1.0,0.6,35.0881
0.002,26.207830392,500,909.801479867,8.99482,135.536901164,1.0044,909.801479867,1,42.6967,26.207830392,2.7182,1.39278e-10,26.207830392,500.0,0.0179108,32.1001,100,140.185428417,1.07777e-05,2.77335e-13,3.5667,0.6,43.2892
0.01,40.3090406455,500,455.460694048,1.0,100.0,1.0,455.460694048,2,40.309,40.3090406455,,1.0,40.3090406455,500.0,0.01,32.791,100,500.0,3.50449e-18,0.01,1.0,0.6,21.2345
0.005,41.1216486663,500,783.013517599,1.0,200.000000102,1.0,783.013517599,2,40.7153,41.1216486663,,1.0,41.1216486663,500.0,0.005,31.1708,100,500.0,2.1793e-19,0.005,1.0,0.6,24.7631
0.00333333,38.2019447173,500,485.710731433,1.0,299.999969474,1.0,485.710731433,2,39.8775,38.2019447173,,1.0,38.2019447173,500.0,0.00333333,32.0845,100,500.0,5.43914e-20,0.00333333,1.0,0.6,23.885
0.0025,42.8326657362,500,502.405692006,1.0,400.0,1.0,502.405692006,2,40.6163,42.8326657362,,1.0,42.8326657362,500.0,0.0025,33.8673,100,500.0,5.4346e-20,0.0025,1.0,0.6,23.5341
0.002,36.156776107,500,914.416076636,4.44024,256.32109827,1.01437,914.416076636,1,44.1595,36.156776107,0.980156,5.88862e-07,36.156776107,498.08,0.00875468,35.8068,100,261.143705358,3.81033e-06,1.16104e-09,1.91465,0.6,28.6857
0.01,41.4097599122,500,435.246017945,1.0,100.0,1.0,435.246017945,2,41.4098,41.4097599122,,1.0,41.4097599122,500.0,0.01,33.2898,100,500.0,3.50449e-18,0.01,1.0,0.6,20.758
0.005,38.143162677,500,453.364053199,1.0,200.000000102,1.0,453.364053199,2,39.7765,38.143162677,,1.0,38.143162677,500.0,0.005,34.0347,100,500.0,2.1793e-19,0.005,1.0,0.6,21.0364
0.00333333,44.7940346566,500,622.45117989,1.0,299.999969474,1.0,622.45117989,2,41.449,44.7940346566,,1.0,44.7940346566,500.0,0.00333333,36.7609,100,500.0,5.43914e-20,0.00333333,1.0,0.6,22.495
0.0025,41.715753517,500,466.981107164,1.0,400.0,1.0,466.981107164,2,41.5157,41.715753517,,1.0,41.715753517,500.0,0.0025,37.4557,100,500.0,5.4346e-20,0.0025,1.0,0.6,22.251
0.002,43.2270533146,500,550.785946153,136.698,13.7466251146,1.24667,550.785946153,1,61.8961,43.2270533146,55.0861,2.22904e-09,43.2270533146,500.0,0.219301,47.2385,100,30.6890220696,0.000141774,3.57598e-12,16.2925,0.6,136.601
0.01,42.3567429014,500,667.212672833,1.0,100.0,1.0,667.212672833,2,42.3567,42.3567429014,,1.0,42.3567429014,500.0,0.01,33.2489,100,500.0,3.50449e-18,0.01,1.0,0.6,25.701
0.005,42.6705704006,500,462.570060885,1.0,200.000000102,1.0,462.570060885,2,42.5137,42.6705704006,,1.0,42.6705704006,500.0,0.005,36.0735,100,500.0,2.1793e-19,0.005,1.0,0.6,23.6488
0.00333333,46.554570955,500,595.39850963,1.0,299.999969474,1.0,595.39850963,2,43.8606,46.554570955,,1.0,46.554570955,500.0,0.00333333,38.0395,100,500.0,5.43914e-20,0.00333333,1.0,0.6,23.9365
0.0025,46.3062719674,500,475.742307658,1.0,400.0,1.0,475.742307658,2,44.472,46.3062719674,,1.0,46.3062719674,500.0,0.0025,39.4308,100,500.0,5.4346e-20,0.0025,1.0,0.6,23.4219
0.002,47.6159822575,500,859.268296685,4.21399,363.516584072,0.973369,859.268296685,1,46.852,47.6159822575,0.356435,0.0556607,47.6159822575,497.02,0.00865856,41.2299,100,359.485200337,1.50482e-06,0.000114367,1.39088,0.6,24.7057
0.01,42.6941648717,500,403.571809812,1.0,100.0,1.0,403.571809812,2,42.6942,42.6941648717,,1.0,42.6941648717,500.0,0.01,35.1935,100,500.0,3.50449e-18,0.01,1.0,0.6,19.9884
0.005,46.202542453,500,436.424867053,1.0,200.000000102,1.0,436.424867053,2,44.4484,46.202542453,,1.0,46.202542453,500.0,0.005,38.5324,100,500.0,2.1793e-19,0.005,1.0,0.6,20.4664
0.00333333,46.5686619219,500,445.101528287,1.0,299.999969474,1.0,445.101528287,2,45.1551,46.5686619219,,1.0,46.5686619219,500.0,0.00333333,40.3247,100,500.0,5.43914e-20,0.00333333,1.0,0.6,20.6672
0.0025,43.8883497214,500,637.59938793,1.0,400.0,1.0,637.59938793,2,44.8384,43.8883497214,,1.0,43.8883497214,499.6,0.0025,40.6096,100,500.0,5.4346e-20,0.0025,1.0,0.6,21.8736
0.002,45.9813853633,500,400.111615183,169.235,15.2779774299,1.50414,400.111615183,1,59.0484,45.9813853633,71.9234,2.7283e-06,45.9813853633,500.0,0.225026,45.307,100,37.8833920625,0.000127162,3.62773e-09,13.1984,0.6,192.647
0.01,40.1315775556,500,338.017845083,1.0,100.0,1.0,338.017845083,2,40.1316,40.1315775556,,1.0,40.1315775556,500.0,0.01,32.6007,100,500.0,3.50449e-18,0.01,1.0,0.6,18.2931
0.005,47.0665011707,500,387.687681741,1.0,200.000000102,1.0,387.687681741,2,43.599,47.0665011707,,1.0,47.0665011707,500.0,0.005,38.0669,100,500.0,2.1793e-19,0.005,1.0,0.6,19.2678
0.00333333,45.6556370166,500,447.214210727,1.0,299.999969474,1.0,447.214210727,2,44.2846,45.6556370166,,1.0,45.6556370166,500.0,0.00333333,39.7676,100,500.0,5.43914e-20,0.00333333,1.0,0.6,19.9002
0.0025,47.7376739479,500,431.290000754,1.0,400.0,1.0,431.290000754,2,45.1478,47.7376739479,,1.0,47.7376739479,500.0,0.0025,41.0921,100,500.0,5.4346e-20,0.0025,1.0,0.6,20.1493
0.002,44.8926228158,500,491.622833716,11.7715,85.4229129085,0.916431,491.622833716,1,54.8187,44.8926228158,4.08414,,44.8926228158,500.0,0.0256898,46.0204,100,84.9949857809,1.94518e-05,,5.8827,0.6,46.8067
0.01,46.5641512629,500,412.984909263,1.0,100.0,1.0,412.984909263,2,46.5641,46.5641512629,,1.0,46.5641512629,500.0,0.01,38.5905,100,500.0,3.50449e-18,0.01,1.0,0.6,20.2202
0.005,48.1309751053,500,448.183964489,1.0,200.000000102,1.0,448.183964489,2,47.3476,48.1309751053,,1.0,48.1309751053,500.0,0.005,41.5539,100,500.0,2.1793e-19,0.005,1.0,0.6,20.6614
0.00333333,50.060868508,500,326.380153626,1.0,299.999969474,1.0,326.380153626,2,48.252,50.060868508,,1.0,50.060868508,500.0,0.00333333,43.5215,100,500.0,5.43914e-20,0.00333333,1.0,0.6,19.8478
0.0025,50.5660784809,500,349.028235297,1.0,400.0,1.0,349.028235297,2,48.8305,50.5660784809,,1.0,50.5660784809,500.0,0.0025,44.7338,100,500.0,5.4346e-20,0.0025,1.0,0.6,19.5663
0.002,51.0642224462,500,452.932810877,46.1782,55.4993105835,1.08511,452.932810877,1,60.8836,51.0642224462,9.44942,2.76845e-09,51.0642224462,500.0,0.0851121,51.1383,100,83.8163916993,3.21007e-05,5.10259e-12,5.96542,0.6,92.7285
0.01,45.415162107,500,357.755029066,1.0,100.0,1.0,357.755029066,2,45.4152,45.415162107,,1.0,45.415162107,500.0,0.01,38.9732,100,500.0,3.50449e-18,0.01,1.0,0.6,18.8196
0.005,53.4187308771,500,332.283405012,1.0,200.000000102,1.0,332.283405012,2,49.4169,53.4187308771,,1.0,53.4187308771,500.0,0.005,43.9505,100,500.0,2.1793e-19,0.005,1.0,0.6,18.9099
0.00333333,45.7064613715,500,419.128521782,1.0,299.999969474,1.0,419.128521782,2,48.1801,45.7064613715,,1.0,45.7064613715,500.0,0.00333333,43.6463,100,500.0,5.43914e-20,0.00333333,1.0,0.6,19.4875
0.0025,47.7914275988,500,313.109528178,1.0,400.0,1.0,313.109528178,2,48.0829,47.7914275988,,1.0,47.7914275988,500.0,0.0025,44.1566,100,500.0,5.4346e-20,0.0025,1.0,0.6,19.0353
0.002,49.6274971454,500,428.893119218,7.89387,172.534195814,0.884532,428.893119218,1,53.9314,49.6274971454,1.48795,5.37021e-08,49.6274971454,500.0,0.0178487,47.7625,100,168.644280285,7.60712e-06,1.21425e-10,2.96482,0.6,28.4517
0.01,53.7895414047,500,337.851208101,1.0,100.0,1.0,337.851208101,2,53.7895,53.7895414047,,1.0,53.7895414047,500.0,0.01,45.8216,100,500.0,3.50449e-18,0.01,1.0,0.6,18.2886
0.005,55.6890567574,500,263.940626226,1.0,200.000000102,1.0,263.940626226,2,54.7393,55.6890567574,,1.0,55.6890567574,500.0,0.005,49.1051,100,500.0,2.1793e-19,0.005,1.0,0.6,17.2855
0.00333333,51.2156534474,500,351.482102813,1.0,299.999969474,1.0,351.482102813,2,53.5648,51.2156534474,,1.0,51.2156534474,500.0,0.00333333,48.9645,100,500.0,5.43914e-20,0.00333333,1.0,0.6,17.8309
0.0025,52.3908898312,500,314.26191288,1.0,400.0,1.0,314.26191288,2,53.2713,52.3908898312,,1.0,52.3908898312,500.0,0.0025,49.2873,100,500.0,5.4346e-20,0.0025,1.0,0.6,17.7903
0.002,50.4965918059,500,352.318821993,9.17514,181.81777749,0.993933,352.318821993,1,56.9882,50.4965918059,1.7323,2.88228e-10,50.4965918059,500.0,0.0184623,51.0289,100,178.828633702,7.01406e-06,5.79974e-13,2.79597,0.6,32.2783
0.01,51.0540964756,500,418.013859725,1.0,100.0,1.0,418.013859725,2,51.0541,51.0540964756,,1.0,51.0540964756,500.0,0.01,42.9434,100,500.0,3.50449e-18,0.01,1.0,0.6,20.3429
0.005,53.084267291,500,393.015103829,1.0,200.000000102,1.0,393.015103829,2,52.0692,53.084267291,,1.0,53.084267291,500.0,0.005,46.3104,100,500.0,2.1793e-19,0.005,1.0,0.6,20.0621
0.00333333,51.4583490604,500,359.272672813,1.0,299.999969474,1.0,359.272672813,2,51.8656,51.4583490604,,1.0,51.4583490604,500.0,0.00333333,46.8049,100,500.0,5.43914e-20,0.00333333,1.0,0.6,19.6715
0.0025,52.0677635243,500,342.658852275,1.0,400.0,1.0,342.658852275,2,51.9161,52.0677635243,,1.0,52.0677635243,500.0,0.0025,47.5334,100,500.0,5.4346e-20,0.0025,1.0,0.6,19.366
0.002,54.2025900266,500,319.010970431,48.8367,88.4081122488,1.13277,319.010970431,1,56.5937,54.2025900266,5.98592,1.81995e-05,54.2025900266,500.0,0.0862249,50.4184,100,210.479788881,1.86597e-05,3.21327e-08,2.37552,0.6,46.5036
0.01,51.6135483496,500,376.897338014,1.0,100.0,1.0,376.897338014,2,51.6136,51.6135483496,,1.0,51.6135483496,500.0,0.01,43.5234,100,500.0,3.50449e-18,0.01,1.0,0.6,19.3165
0.005,52.2789181038,500,241.569760687,1.0,200.000000102,1.0,241.569760687,2,51.9462,52.2789181038,,1.0,52.2789181038,500.0,0.005,46.2256,100,500.0,2.1793e-19,0.005,1.0,0.6,17.5001
0.00333333,50.8165471198,500,294.900886962,1.0,299.999969474,1.0,294.900886962,2,51.5697,50.8165471198,,1.0,50.8165471198,500.0,0.00333333,46.8988,100,500.0,5.43914e-20,0.00333333,1.0,0.6,17.3715
0.0025,48.3484484601,500,292.251708759,1.0,400.0,1.0,292.251708759,2,50.7644,48.3484484601,,1.0,48.3484484601,500.0,0.0025,46.7193,100,500.0,5.4346e-20,0.0025,1.0,0.6,17.3379
0.002,50.802935088,500,301.278296323,85.8218,32.1652068127,1.09122,301.278296323,1,60.057,50.802935088,17.3539,5.30008e-13,50.802935088,500.0,0.157296,50.6941,100,74.6600614568,5.82956e-05,9.71408e-16,6.69702,0.6,111.414
0.01,54.7817427785,500,287.74014983,1.0,100.0,1.0,287.74014983,2,54.7817,54.7817427785,,1.0,54.7817427785,500.0,0.01,46.6717,100,500.0,3.50449e-18,0.01,1.0,0.6,16.8779
0.005,52.9758767556,500,289.42334219,1.0,200.000000102,1.0,289.42334219,2,53.8788,52.9758767556,,1.0,52.9758767556,500.0,0.005,48.1441,100,500.0,2.1793e-19,0.005,1.0,0.6,16.9266
0.00333333,53.1247092062,500,323.931283333,1.0,299.999969474,1.0,323.931283333,2,53.6274,53.1247092062,,1.0,53.1247092062,500.0,0.00333333,48.9451,100,500.0,5.43914e-20,0.00333333,1.0,0.6,17.2636
0.0025,52.3117887752,500,315.868783155,1.0,400.0,1.0,315.868783155,2,53.2985,52.3117887752,,1.0,52.3117887752,500.0,0.0025,49.2435,100,500.0,5.4346e-20,0.0025,1.0,0.6,17.3789
0.002,55.9562080316,500,302.692054755,4.10211,363.805636622,1.00595,302.692054755,1,55.0521,55.9562080316,0.379589,0.00151167,55.9562080316,500.0,0.00815567,50.7925,100,362.504630371,1.50044e-06,3.00545e-06,1.37929,0.6,21.6058
0.01,51.4437076067,500,279.565957667,1.0,100.0,1.0,279.565957667,2,51.4437,51.4437076067,,1.0,51.4437076067,500.0,0.01,43.4983,100,500.0,3.50449e-18,0.01,1.0,0.6,16.6364
0.005,52.1088653925,500,288.401202301,1.0,200.000000102,1.0,288.401202301,2,51.7763,52.1088653925,,1.0,52.1088653925,500.0,0.005,46.158,100,500.0,2.1793e-19,0.005,1.0,0.6,16.7706
0.00333333,51.3759053416,500,299.003339109,1.0,299.999969474,1.0,299.003339109,2,51.6428,51.3759053416,,1.0,51.3759053416,500.0,0.00333333,47.0556,100,500.0,5.43914e-20,0.00333333,1.0,0.6,16.9177
0.0025,49.96171513,500,290.804721032,1.0,400.0,1.0,290.804721032,2,51.2225,49.96171513,,1.0,49.96171513,500.0,0.0025,47.2498,100,500.0,5.4346e-20,0.0025,1.0,0.6,16.9458
0.002,54.7976601756,500,316.996246176,3.66147,290.687474553,0.967743,316.996246176,1,53.8268,54.7976601756,0.675707,0.000322439,54.7976601756,500.0,0.00756704,49.2027,100,295.234802352,2.88601e-06,6.66373e-07,1.69357,0.6,22.2771
0.01,54.347635096,500,290.688472435,1.0,100.0,1.0,290.688472435,2,54.3476,54.347635096,,1.0,54.347635096,500.0,0.01,46.9088,100,500.0,3.50449e-18,0.01,1.0,0.6,16.9641
0.005,53.0194105369,500,278.566509308,1.0,200.000000102,1.0,278.566509308,2,53.6835,53.0194105369,,1.0,53.0194105369,500.0,0.005,48.1164,100,500.0,2.1793e-19,0.005,1.0,0.6,16.7995
0.00333333,53.3429133452,500,242.027660384,1.0,299.999969474,1.0,242.027660384,2,53.57,53.3429133452,,1.0,53.3429133452,500.0,0.00333333,49.0245,100,500.0,5.43914e-20,0.00333333,1.0,0.6,16.372
0.0025,49.0793723397,500,384.319800938,1.0,400.0,1.0,384.319800938,2,52.4473,49.0793723397,,1.0,49.0793723397,500.0,0.0025,48.4671,100,500.0,5.4346e-20,0.0025,1.0,0.6,17.3186
0.002,53.247816097,500,330.508240568,3.84447,426.124854479,0.978383,330.508240568,1,53.2952,53.247816097,0.166283,0.0204498,53.247816097,500.0,0.00785883,49.4211,100,422.219370049,6.94849e-07,4.18033e-05,1.18422,0.6,18.5064
0.01,51.3127260451,500,338.267385495,1.0,100.0,1.0,338.267385495,2,51.3127,51.3127260451,,1.0,51.3127260451,500.0,0.01,43.2713,100,500.0,3.50449e-18,0.01,1.0,0.6,18.2999
0.005,53.482248019,500,339.22930655,1.0,200.000000102,1.0,339.22930655,2,52.3975,53.482248019,,1.0,53.482248019,500.0,0.005,46.5486,100,500.0,2.1793e-19,0.005,1.0,0.6,18.345
0.00333333,50.6051779936,500,296.9766651,1.0,299.999969474,1.0,296.9766651,2,51.8001,50.6051779936,,1.0,50.6051779936,500.0,0.00333333,47.0245,100,500.0,5.43914e-20,0.00333333,1.0,0.6,17.9743
0.0025,50.199844491,500,265.310672758,1.0,400.0,1.0,265.310672758,2,51.4,50.199844491,,1.0,50.199844491,500.0,0.0025,47.2642,100,500.0,5.4346e-20,0.0025,1.0,0.6,17.5628
0.002,55.2612124417,500,377.744744315,20.3753,11.6825633215,0.247466,377.744744315,1,64.4464,55.2612124417,2.56487,3.04066e-23,55.2612124417,500.0,0.164671,60.3479,100,499.998331076,0.00016753,2.45744e-25,1.0,0.6,63.5492
0.01,48.1512543757,500,244.175156974,1.0,100.0,1.0,244.175156974,2,48.1513,48.1512543757,,1.0,48.1512543757,500.0,0.01,39.1993,100,500.0,3.50449e-18,0.01,1.0,0.6,15.5478
0.005,53.1379876576,500,309.027872761,1.0,200.000000102,1.0,309.027872761,2,50.6446,53.1379876576,,1.0,53.1379876576,500.0,0.005,44.1775,100,500.0,2.1793e-19,0.005,1.0,0.6,16.7348
0.00333333,52.0647816373,500,305.710296155,1.0,299.999969474,1.0,305.710296155,2,51.118,52.0647816373,,1.0,52.0647816373,500.0,0.00333333,45.8376,100,500.0,5.43914e-20,0.00333333,1.0,0.6,16.9716
0.0025,54.0371793584,500,351.673743629,1.0,400.0,1.0,351.673743629,2,51.8478,54.0371793584,,1.0,54.0371793584,500.0,0.0025,47.2749,100,500.0,5.4346e-20,0.0025,1.0,0.6,17.4546
0.002,53.5253119654,500,312.622876495,4.14003,245.688121974,1.00829,312.622876495,1,54.8134,53.5253119654,1.05445,2.58185e-06,53.5253119654,500.0,0.00821195,49.0538,100,252.157431023,4.1487e-06,5.12123e-09,1.98289,0.6,24.9348
0.01,52.0179726979,500,360.443342742,1.0,100.0,1.0,360.443342742,2,52.018,52.0179726979,,1.0,52.0179726979,500.0,0.01,42.1068,100,500.0,3.50449e-18,0.01,1.0,0.6,18.8902
0.005,53.0387157993,500,371.316964304,1.0,200.000000102,1.0,371.316964304,2,52.5283,53.0387157993,,1.0,53.0387157993,500.0,0.005,45.5201,100,500.0,2.1793e-19,0.005,1.0,0.6,19.039
0.00333333,50.4157182931,500,371.001291489,1.0,299.999969474,1.0,371.001291489,2,51.8241,50.4157182931,,1.0,50.4157182931,500.0,0.00333333,46.0222,100,500.0,5.43914e-20,0.00333333,1.0,0.6,19.107
0.0025,50.4915860696,500,357.573280714,1.0,400.0,1.0,357.573280714,2,51.491,50.4915860696,,1.0,50.4915860696,500.0,0.0025,46.4663,100,500.0,5.4346e-20,0.0025,1.0,0.6,19.0431
0.002,54.8176141967,500,369.205958123,3.57744,430.531043697,0.986507,369.205958123,1,53.0346,54.8176141967,0.157346,0.24124,54.8176141967,500.0,0.00725273,48.1572,100,424.519712117,6.46719e-07,0.000489079,1.1778,0.6,20.5641
0.01,50.2833077397,500,289.839200334,1.0,100.0,1.0,289.839200334,2,50.2833,50.2833077397,,1.0,50.2833077397,500.0,0.01,43.7779,100,500.0,3.50449e-18,0.01,1.0,0.6,16.9393
0.005,50.7410053507,500,300.41447352,1.0,200.000000102,1.0,300.41447352,2,50.5122,50.7410053507,,1.0,50.7410053507,500.0,0.005,43.9502,100,500.0,2.1793e-19,0.005,1.0,0.6,17.0947
0.00333333,51.2651016276,500,309.302755884,1.0,299.999969474,1.0,309.302755884,2,50.7631,51.2651016276,,1.0,51.2651016276,500.0,0.00333333,45.4053,100,500.0,5.43914e-20,0.00333333,1.0,0.6,17.2341
0.0025,55.3023563297,500,299.009721958,1.0,400.0,1.0,299.009721958,2,51.8979,55.3023563297,,1.0,55.3023563297,500.0,0.0025,47.258,100,500.0,5.4346e-20,0.0025,1.0,0.6,17.3387
0.002,50.9488586104,500,354.578066701,29.279,165.594573707,1.06198,354.578066701,1,56.1364,50.9488586104,2.28207,0.000376074,50.9488586104,500.0,0.0551405,49.1919,100,189.502109131,8.09388e-06,7.08251e-07,2.63849,0.6,78.343
0.01,52.6461704176,500,246.434073576,1.0,100.0,1.0,246.434073576,2,52.6462,52.6461704176,,1.0,52.6461704176,500.0,0.01,44.9194,100,500.0,3.50449e-18,0.01,1.0,0.6,15.6195
0.005,53.7004747451,500,394.991379115,1.0,200.000000102,1.0,394.991379115,2,53.1733,53.7004747451,,1.0,53.7004747451,500.0,0.005,47.5182,100,500.0,2.1793e-19,0.005,1.0,0.6,17.8265
0.00333333,52.3877924216,500,388.437615696,1.0,299.999969474,1.0,388.437615696,2,52.9115,52.3877924216,,1.0,52.3877924216,500.0,0.00333333,47.2058,100,500.0,5.43914e-20,0.00333333,1.0,0.6,18.4439
0.0025,53.0771757365,500,332.975808456,1.0,400.0,1.0,332.975808456,2,52.9529,53.0771757365,,1.0,53.0771757365,500.0,0.0025,48.0116,100,500.0,5.4346e-20,0.0025,1.0,0.6,18.3725
0.002,53.5996231492,500,401.965727521,2.2975,467.84328656,0.994954,401.965727521,1,53.4495,53.5996231492,0.0681789,0.407613,53.5996231492,500.0,0.00461831,48.8406,100,459.772997781,2.75489e-07,0.00081936,1.08749,0.6,19.1036
0.01,54.6770104227,500,365.550320162,1.0,100.0,1.0,365.550320162,2,54.677,54.6770104227,,1.0,54.6770104227,500.0,0.01,44.3612,100,500.0,3.50449e-18,0.01,1.0,0.6,19.0235
0.005,51.5231618432,500,423.293141836,1.0,200.000000102,1.0,423.293141836,2,53.1001,51.5231618432,,1.0,51.5231618432,500.0,0.005,45.8057,100,500.0,2.1793e-19,0.005,1.0,0.6,19.8233
0.00333333,52.0617657942,500,346.860898255,1.0,299.999969474,1.0,346.860898255,2,52.754,52.0617657942,,1.0,52.0617657942,500.0,0.00333333,46.7982,100,500.0,5.43914e-20,0.00333333,1.0,0.6,19.4082
0.0025,50.3141140362,500,311.672545216,1.0,400.0,1.0,311.672545216,2,52.144,50.3141140362,,1.0,50.3141140362,500.0,0.0025,46.9861,100,500.0,5.4346e-20,0.0025,1.0,0.6,18.9938
