VarDiscRet,ESSClassic,MinVanillaIw,AvgVanillaIw,VarNormIw,VanillaAvgRet,J,MinNormIw,Bound,VarJ,VarRet,AvgEpLen,AvgNormIw,VarVanillaIw,AvgRet,MaxVanillaIw,BatchSize,IterType,EpsThisIter,AvgDiscRet,ESSRenyi,MaxNormIw,eRenyi2
64112.1925034206,100.0,1.0,1.0,3.5044917e-18,1126.774318137967,1126.7744,0.01,950.3844,251.93466,64112.1925034206,122.9,0.009999998,,1126.774318137967,1.0,500,2,100,1126.774318137967,500.0,0.01,1.0
56884.20955392189,200.00000010221265,1.0,1.0,2.179301e-19,1201.5101364350944,1164.1422,0.005,1039.4156,247.5673,56884.20955392189,130.91,0.0049999994,,1201.5101364350944,1.0,500,2,100,1201.5101364350944,500.0,0.005,1.0
90591.62335617733,299.999969473632,1.0,1.0,5.4391416e-20,1204.9811497512333,1177.7552,0.0033333334,1070.0259,266.6938,90591.62335617733,131.19,0.0033333336,,1204.9811497512333,1.0,500,2,100,1204.9811497512333,500.0,0.0033333334,1.0
96972.31997215081,400.0,1.0,1.0,5.434597e-20,1195.5056534955395,1182.1927,0.0025,1087.9801,278.21558,96972.31997215081,130.26,0.0024999997,,1195.5056534955395,1.0,500,2,100,1195.5056534955395,500.0,0.0025,1.0
50812.80220906308,1.603708123063101,7.1988696e-05,4.8932633,0.0012456009,1216.3744007363578,1826.5936,2.9423594e-08,1511.2516,2929.5405,50812.80220906308,132.31,0.0020000003,7456.175,1216.3744007363578,1930.7979,500,1,100,1216.3744007363578,35.7037692003235,0.78916574,14.004124
54601.715703428024,100.0,1.0,1.0,3.5044917e-18,1209.2190044967892,1209.219,0.01,1028.5077,232.49881,54601.715703428024,131.57,0.009999998,,1209.2190044967892,1.0,500,2,100,1209.2190044967892,500.0,0.01,1.0
86044.08054720738,200.00000010221265,1.0,1.0,2.179301e-19,1231.9925986585774,1220.6058,0.005,1090.7755,264.10098,86044.08054720738,134.44,0.0049999994,,1231.9925986585774,1.0,500,2,100,1231.9925986585774,500.0,0.005,1.0
65738.24306760442,299.999969473632,1.0,1.0,5.4391416e-20,1163.4103635963172,1201.5408,0.0033333334,1095.5347,262.52643,65738.24306760442,126.93,0.0033333336,,1163.4103635963172,1.0,500,2,100,1163.4103635963172,500.0,0.0033333334,1.0
91302.60707789083,400.0,1.0,1.0,5.434597e-20,1206.251314912966,1202.7181,0.0025,1110.9142,272.56494,91302.60707789083,131.54,0.0024999997,,1206.251314912966,1.0,500,2,100,1206.251314912966,500.0,0.0025,1.0
85021.92298062655,73.01627272694031,0.0008715739,1.123691,2.3438035e-05,1218.5443449053366,1382.5405,1.5512699e-06,1219.9437,1585.1447,85021.92298062655,132.99,0.0019999999,7.3986907,1218.5443449053366,45.453377,500,1,100,1218.5443449053366,135.40725801322685,0.08090014,3.6925642
92123.44821887664,100.0,1.0,1.0,3.5044917e-18,1179.4331680978278,1179.4331,0.01,997.68225,301.99704,92123.44821887664,128.69,0.009999998,,1179.4331680978278,1.0,500,2,100,1179.4331680978278,500.0,0.01,1.0
83428.46006983786,200.00000010221265,1.0,1.0,2.179301e-19,1211.4977465335305,1195.4655,0.005,1052.7341,295.22064,83428.46006983786,131.89,0.0049999994,,1211.4977465335305,1.0,500,2,100,1211.4977465335305,500.0,0.005,1.0
80980.86220294463,299.999969473632,1.0,1.0,5.4391416e-20,1229.906479711754,1206.9458,0.0033333334,1090.4061,291.70322,80980.86220294463,134.05,0.0033333336,,1229.906479711754,1.0,500,2,100,1229.906479711754,500.0,0.0033333334,1.0
75620.17590515429,400.0,1.0,1.0,5.434597e-20,1240.3148969420074,1215.2881,0.0025,1113.8145,287.65054,75620.17590515429,135.27,0.0024999997,,1240.3148969420074,1.0,500,2,100,1240.3148969420074,500.0,0.0025,1.0
90293.4523811319,366.40918988085747,0.17186144,1.04191,1.4613007e-06,1208.4784960086563,1245.9757,0.0003298969,1140.1201,339.36368,90293.4523811319,131.54,0.002,0.39658847,1208.4784960086563,6.190295,500,1,100,1208.4784960086563,367.56860213644063,0.011882591,1.3602903
75720.11165243913,100.0,1.0,1.0,3.5044917e-18,1213.95512759077,1213.9551,0.01,1026.6173,273.79355,75720.11165243913,132.33,0.009999998,,1213.95512759077,1.0,500,2,100,1213.95512759077,500.0,0.01,1.0
72048.5200157599,200.00000010221265,1.0,1.0,2.179301e-19,1237.5541047726333,1225.7546,0.005,1090.1697,270.71146,72048.5200157599,134.58,0.0049999994,,1237.5541047726333,1.0,500,2,100,1237.5541047726333,500.0,0.005,1.0
73932.026957678,299.999969473632,1.0,1.0,5.4391416e-20,1194.2706211569428,1215.26,0.0033333334,1104.5553,271.06146,73932.026957678,130.18,0.0033333336,,1194.2706211569428,1.0,500,2,100,1194.2706211569428,500.0,0.0033333334,1.0
51777.284290723175,400.0,1.0,1.0,5.434597e-20,1179.6053780990098,1206.3462,0.0025,1110.4731,261.07272,51777.284290723175,128.67,0.0024999997,,1179.6053780990098,1.0,500,2,100,1179.6053780990098,500.0,0.0025,1.0
71339.14446240218,328.5816521108031,0.045828953,1.0128297,2.0909483e-06,1193.7600415894644,1235.0143,9.0496855e-05,1134.6531,350.35928,71339.14446240218,130.01,0.002,0.53623635,1193.7600415894644,8.438744,500,1,100,1193.7600415894644,365.02388235421074,0.016663697,1.3697734
108348.27873628064,100.0,1.0,1.0,3.5044917e-18,1226.3421808421858,1226.3422,0.01,1043.7156,327.51306,108348.27873628064,133.55,0.009999998,,1226.3421808421858,1.0,500,2,100,1226.3421808421858,500.0,0.01,1.0
58910.44176182129,200.00000010221265,1.0,1.0,2.179301e-19,1151.6244672136386,1188.9833,0.005,1059.8468,290.15295,58910.44176182129,125.82,0.0049999994,,1151.6244672136386,1.0,500,2,100,1151.6244672136386,500.0,0.005,1.0
89025.14157404215,299.999969473632,1.0,1.0,5.4391416e-20,1177.4672573960622,1185.1447,0.0033333334,1079.7051,292.46127,89025.14157404215,128.55,0.0033333336,,1177.4672573960622,1.0,500,2,100,1177.4672573960622,500.0,0.0033333334,1.0
94309.68821260707,400.0,1.0,1.0,5.434597e-20,1225.3270510713269,1195.1901,0.0025,1103.8767,296.3015,94309.68821260707,133.38,0.0024999997,,1225.3270510713269,1.0,500,2,100,1225.3270510713269,500.0,0.0025,1.0
100664.59422378328,500.00000664260017,1.0,1.0,5.431875e-20,1216.554638040401,1199.4631,0.002,1114.4955,300.40024,100664.59422378328,132.79,0.0020000003,,1216.554638040401,1.0,500,1,100,1216.554638040401,500.0,0.002,1.0
98800.95044535227,100.0,1.0,1.0,3.5044917e-18,1218.9427216305482,1218.9426,0.01,1018.72437,312.7506,98800.95044535227,132.92,0.009999998,,1218.9427216305482,1.0,500,2,100,1218.9427216305482,500.0,0.01,1.0
103988.8469523971,200.00000010221265,1.0,1.0,2.179301e-19,1211.6162549019664,1215.2794,0.005,1073.7037,316.8507,103988.8469523971,131.73,0.0049999994,,1211.6162549019664,1.0,500,2,100,1211.6162549019664,500.0,0.005,1.0
68859.56523860389,299.999969473632,1.0,1.0,5.4391416e-20,1237.2817629195242,1222.6136,0.0033333334,1107.0176,299.6011,68859.56523860389,134.54,0.0033333336,,1237.2817629195242,1.0,500,2,100,1237.2817629195242,500.0,0.0033333334,1.0
92109.26517330535,400.0,1.0,1.0,5.434597e-20,1174.1530127735198,1210.4983,0.0025,1110.3892,300.92853,92109.26517330535,128.15,0.0024999997,,1174.1530127735198,1.0,500,2,100,1174.1530127735198,500.0,0.0025,1.0
72997.95582784907,500.00000664260017,1.0,1.0,5.431875e-20,1180.1295982317652,1204.4247,0.002,1114.8844,295.03824,72997.95582784907,128.97,0.0020000003,,1180.1295982317652,1.0,500,1,100,1180.1295982317652,500.0,0.002,1.0
80476.74255388163,100.0,1.0,1.0,3.5044917e-18,1184.9108551622003,1184.9108,0.01,1004.3688,282.26224,80476.74255388163,129.26,0.009999998,,1184.9108551622003,1.0,500,2,100,1184.9108551622003,500.0,0.01,1.0
78841.79376836964,200.00000010221265,1.0,1.0,2.179301e-19,1238.9946051506938,1211.9526,0.005,1079.4329,282.12396,78841.79376836964,134.81,0.0049999994,,1238.9946051506938,1.0,500,2,100,1238.9946051506938,500.0,0.005,1.0
95311.98426455769,299.999969473632,1.0,1.0,5.4391416e-20,1247.012478347671,1223.6393,0.0033333334,1114.6886,291.18506,95311.98426455769,135.58,0.0033333336,,1247.012478347671,1.0,500,2,100,1247.012478347671,500.0,0.0033333334,1.0
63219.95173781519,400.0,1.0,1.0,5.434597e-20,1216.664135241241,1221.8954,0.0025,1127.5414,281.50952,63219.95173781519,132.55,0.0024999997,,1216.664135241241,1.0,500,2,100,1216.664135241241,500.0,0.0025,1.0
77069.62243093447,500.00000664260017,1.0,1.0,5.431875e-20,1180.0764495138915,1213.5319,0.002,1129.139,280.95853,77069.62243093447,128.65,0.0020000003,,1180.0764495138915,1.0,500,1,100,1180.0764495138915,500.0,0.002,1.0
58660.42658383925,100.0,1.0,1.0,3.5044917e-18,1183.7751576933824,1183.775,0.01,994.71277,240.98509,58660.42658383925,129.26,0.009999998,,1183.7751576933824,1.0,500,2,100,1183.7751576933824,500.0,0.01,1.0
58472.79977304159,200.00000010221265,1.0,1.0,2.179301e-19,1117.15523424614,1150.4651,0.005,1016.77783,243.08537,58472.79977304159,122.08,0.0049999994,,1117.15523424614,1.0,500,2,100,1117.15523424614,500.0,0.005,1.0
52851.31437620803,299.999969473632,1.0,1.0,5.4391416e-20,1205.6345319882098,1168.855,0.0033333334,1059.6998,239.81444,52851.31437620803,131.23,0.0033333336,,1205.6345319882098,1.0,500,2,100,1205.6345319882098,500.0,0.0033333334,1.0
108721.24255543858,400.0,1.0,1.0,5.434597e-20,1248.5541372571972,1188.7798,0.0025,1059.1193,266.8946,108721.24255543858,136.14,0.0024999997,,1248.5541372571972,1.0,500,2,100,1248.5541372571972,500.0,0.0025,1.0
85579.57247481965,500.00000664260017,1.0,1.0,5.431875e-20,1210.7786722011704,1193.1796,0.002,1077.2076,272.0448,85579.57247481965,132.12,0.0020000003,,1210.7786722011704,1.0,500,1,100,1210.7786722011704,500.0,0.002,1.0
82725.8492483428,100.0,1.0,1.0,3.5044917e-18,1225.254913015659,1225.2548,0.01,1044.8835,286.1793,82725.8492483428,133.69,0.009999998,,1225.254913015659,1.0,500,2,100,1225.254913015659,500.0,0.01,1.0
77938.1980129423,200.00000010221265,1.0,1.0,2.179301e-19,1166.6505640677174,1195.9526,0.005,1060.0039,283.52658,77938.1980129423,127.1,0.0049999994,,1166.6505640677174,1.0,500,2,100,1166.6505640677174,500.0,0.005,1.0
68136.0234100149,299.999969473632,1.0,1.0,5.4391416e-20,1192.9630279873695,1194.956,0.0033333334,1081.7426,275.82318,68136.0234100149,130.31,0.0033333336,,1192.9630279873695,1.0,500,2,100,1192.9630279873695,500.0,0.0033333334,1.0
51871.51183035059,400.0,1.0,1.0,5.434597e-20,1177.5874239095951,1190.614,0.0025,1092.5682,264.4874,51871.51183035059,128.41,0.0024999997,,1177.5874239095951,1.0,500,2,100,1177.5874239095951,500.0,0.0025,1.0
118903.55125001867,500.00000664260017,1.0,1.0,5.431875e-20,1212.5491944481546,1195.001,0.002,1097.9252,282.1042,118903.55125001867,132.02,0.0020000003,,1212.5491944481546,1.0,500,1,100,1212.5491944481546,500.0,0.002,1.0
91730.40626207281,100.0,1.0,1.0,3.5044917e-18,1211.5172140463446,1211.5173,0.01,1039.4802,301.3521,91730.40626207281,131.93,0.009999998,,1211.5172140463446,1.0,500,2,100,1211.5172140463446,500.0,0.01,1.0
60202.36653431685,200.00000010221265,1.0,1.0,2.179301e-19,1216.2777402799445,1213.8973,0.005,1090.1042,274.24875,60202.36653431685,132.36,0.0049999994,,1216.2777402799445,1.0,500,2,100,1216.2777402799445,500.0,0.005,1.0
109762.06588745676,299.999969473632,1.0,1.0,5.4391416e-20,1228.6395653993088,1218.8115,0.0033333334,1105.5,293.9581,109762.06588745676,134.27,0.0033333336,,1228.6395653993088,1.0,500,2,100,1228.6395653993088,500.0,0.0033333334,1.0
89391.6365494614,400.0,1.0,1.0,5.434597e-20,1169.2926101685998,1206.4318,0.0025,1107.4286,295.62262,89391.6365494614,127.49,0.0024999997,,1169.2926101685998,1.0,500,2,100,1169.2926101685998,500.0,0.0025,1.0
63691.17862794609,500.00000664260017,1.0,1.0,5.431875e-20,1207.4695284616034,1206.6394,0.002,1118.0883,287.272,63691.17862794609,131.77,0.0020000003,,1207.4695284616034,1.0,500,1,100,1207.4695284616034,500.0,0.002,1.0
64795.389414731544,100.0,1.0,1.0,3.5044917e-18,1165.153255427379,1165.1533,0.01,991.7344,253.27344,64795.389414731544,127.4,0.009999998,,1165.153255427379,1.0,500,2,100,1165.153255427379,500.0,0.01,1.0
88620.92030410406,200.00000010221265,1.0,1.0,2.179301e-19,1245.7521484432013,1205.4526,0.005,1072.7529,278.50516,88620.92030410406,135.74,0.0049999994,,1245.7521484432013,1.0,500,2,100,1245.7521484432013,500.0,0.005,1.0
108208.8732693343,299.999969473632,1.0,1.0,5.4391416e-20,1231.626157215637,1214.1772,0.0033333334,1104.9589,295.92438,108208.8732693343,134.37,0.0033333336,,1231.626157215637,1.0,500,2,100,1231.626157215637,500.0,0.0033333334,1.0
70151.26471677609,400.0,1.0,1.0,5.434597e-20,1264.6817536962649,1226.8033,0.0025,1132.2174,288.99677,70151.26471677609,137.6,0.0024999997,,1264.6817536962649,1.0,500,2,100,1264.6817536962649,500.0,0.0025,1.0
76121.41674318812,500.00000664260017,1.0,1.0,5.431875e-20,1168.4885896113058,1215.1404,0.002,1130.5402,287.1088,76121.41674318812,127.79,0.0020000003,,1168.4885896113058,1.0,500,1,100,1168.4885896113058,500.0,0.002,1.0
98656.87698891641,100.0,1.0,1.0,3.5044917e-18,1262.2506532177163,1262.2506,0.01,1038.737,312.5225,98656.87698891641,137.4,0.009999998,,1262.2506532177163,1.0,500,2,100,1262.2506532177163,500.0,0.01,1.0
104067.65853221258,200.00000010221265,1.0,1.0,2.179301e-19,1257.6456873664524,1259.9481,0.005,1100.079,316.7869,104067.65853221258,136.98,0.0049999994,,1257.6456873664524,1.0,500,2,100,1257.6456873664524,500.0,0.005,1.0
104572.45945859348,299.999969473632,1.0,1.0,5.4391416e-20,1181.5400893882606,1233.8123,0.0033333334,1103.2797,320.58966,104572.45945859348,128.85,0.0033333336,,1181.5400893882606,1.0,500,2,100,1181.5400893882606,500.0,0.0033333334,1.0
70051.89459360986,400.0,1.0,1.0,5.434597e-20,1201.4827333800793,1225.7297,0.0025,1112.6852,307.59894,70051.89459360986,130.89,0.0024999997,,1201.4827333800793,1.0,500,2,100,1201.4827333800793,500.0,0.0025,1.0
79182.3692614971,500.00000664260017,1.0,1.0,5.431875e-20,1182.0212864591347,1216.9882,0.002,1115.878,302.78287,79182.3692614971,128.79,0.0020000003,,1182.0212864591347,1.0,500,1,100,1182.0212864591347,500.0,0.002,1.0
89734.38482451759,100.0,1.0,1.0,3.5044917e-18,1176.8870663909265,1176.8871,0.01,964.4869,298.05542,89734.38482451759,128.32,0.009999998,,1176.8870663909265,1.0,500,2,100,1176.8870663909265,500.0,0.01,1.0
88058.75066168024,200.00000010221265,1.0,1.0,2.179301e-19,1227.7004400523658,1202.2937,0.005,1052.1041,297.7467,88058.75066168024,133.73,0.0049999994,,1227.7004400523658,1.0,500,2,100,1227.7004400523658,500.0,0.005,1.0
70549.38619128661,299.999969473632,1.0,1.0,5.4391416e-20,1243.5799964947225,1216.0558,0.0033333334,1093.4265,287.68414,70549.38619128661,135.31,0.0033333336,,1243.5799964947225,1.0,500,2,100,1243.5799964947225,500.0,0.0033333334,1.0
79225.20335411643,400.0,1.0,1.0,5.434597e-20,1230.1194595982815,1219.5718,0.0025,1113.3717,285.86172,79225.20335411643,133.99,0.0024999997,,1230.1194595982815,1.0,500,2,100,1230.1194595982815,500.0,0.0025,1.0
93339.99308832835,500.00000664260017,1.0,1.0,5.431875e-20,1201.32808341147,1215.9231,0.002,1120.9348,289.669,93339.99308832835,131.19,0.0020000003,,1201.32808341147,1.0,500,1,100,1201.32808341147,500.0,0.002,1.0
111020.76406068863,100.0,1.0,1.0,3.5044917e-18,1262.5527591464156,1262.5527,0.01,1042.1294,331.52762,111020.76406068863,137.41,0.009999998,,1262.5527591464156,1.0,500,2,100,1262.5527591464156,500.0,0.01,1.0
58412.91932727971,200.00000010221265,1.0,1.0,2.179301e-19,1209.9736410288967,1236.2632,0.005,1080.4004,290.79343,58412.91932727971,131.75,0.0049999994,,1209.9736410288967,1.0,500,2,100,1209.9736410288967,500.0,0.005,1.0
94396.55995899824,299.999969473632,1.0,1.0,5.4391416e-20,1226.0688971600423,1232.8651,0.0033333334,1105.6036,295.88483,94396.55995899824,133.77,0.0033333336,,1226.0688971600423,1.0,500,2,100,1226.0688971600423,500.0,0.0033333334,1.0
76608.10805345722,400.0,1.0,1.0,5.434597e-20,1204.5252544060077,1225.78,0.0025,1115.5684,291.15625,76608.10805345722,131.34,0.0024999997,,1204.5252544060077,1.0,500,2,100,1204.5252544060077,500.0,0.0025,1.0
94971.43957114886,500.00000664260017,1.0,1.0,5.431875e-20,1196.9295084925245,1220.01,0.002,1121.4337,294.5422,94971.43957114886,130.6,0.0020000003,,1196.9295084925245,1.0,500,1,100,1196.9295084925245,500.0,0.002,1.0
65421.711456462974,100.0,1.0,1.0,3.5044917e-18,1213.4903516005493,1213.4904,0.01,1020.29944,254.49458,65421.711456462974,132.61,0.009999998,,1213.4903516005493,1.0,500,2,100,1213.4903516005493,500.0,0.01,1.0
105571.36992708739,200.00000010221265,1.0,1.0,2.179301e-19,1197.7879401581777,1205.6392,0.005,1055.3108,291.03818,105571.36992708739,130.85,0.0049999994,,1197.7879401581777,1.0,500,2,100,1197.7879401581777,500.0,0.005,1.0
73658.18920915254,299.999969473632,1.0,1.0,5.4391416e-20,1215.1290262959606,1208.8025,0.0033333334,1086.0599,284.24643,73658.18920915254,132.62,0.0033333336,,1215.1290262959606,1.0,500,2,100,1215.1290262959606,500.0,0.0033333334,1.0
114335.07015653948,400.0,1.0,1.0,5.434597e-20,1252.103099415965,1219.6277,0.0025,1110.4489,298.74152,114335.07015653948,136.57,0.0024999997,,1252.103099415965,1.0,500,2,100,1252.103099415965,500.0,0.0025,1.0
109698.01509589805,500.00000664260017,1.0,1.0,5.431875e-20,1220.809160402421,1219.8639,0.002,1122.2114,305.15186,109698.01509589805,133.14,0.0020000003,,1220.809160402421,1.0,500,1,100,1220.809160402421,500.0,0.002,1.0
108267.14613682116,100.0,1.0,1.0,3.5044917e-18,1181.53059294518,1181.5305,0.01,989.17975,327.39038,108267.14613682116,128.97,0.009999998,,1181.53059294518,1.0,500,2,100,1181.53059294518,500.0,0.01,1.0
93170.43685925112,200.00000010221265,1.0,1.0,2.179301e-19,1237.142431848598,1209.3365,0.005,1069.8661,316.99332,93170.43685925112,134.74,0.0049999994,,1237.142431848598,1.0,500,2,100,1237.142431848598,500.0,0.005,1.0
93841.04494667597,299.999969473632,1.0,1.0,5.4391416e-20,1167.5159659788549,1195.3965,0.0033333334,1081.5193,313.60175,93841.04494667597,127.2,0.0033333336,,1167.5159659788549,1.0,500,2,100,1167.5159659788549,500.0,0.0033333334,1.0
77153.0643876815,400.0,1.0,1.0,5.434597e-20,1241.289519199588,1206.8696,0.0025,1108.2491,305.36835,77153.0643876815,135.26,0.0024999997,,1241.289519199588,1.0,500,2,100,1241.289519199588,500.0,0.0025,1.0
75554.49406749295,500.00000664260017,1.0,1.0,5.431875e-20,1176.5350390392168,1200.8026,0.002,1112.5938,299.51108,75554.49406749295,128.33,0.0020000003,,1176.5350390392168,1.0,500,1,100,1176.5350390392168,500.0,0.002,1.0
61411.01020989393,100.0,1.0,1.0,3.5044917e-18,1237.456418919383,1237.4564,0.01,1063.4725,246.57027,61411.01020989393,134.86,0.009999998,,1237.456418919383,1.0,500,2,100,1237.456418919383,500.0,0.01,1.0
67866.37967788632,200.00000010221265,1.0,1.0,2.179301e-19,1194.2745316727264,1215.8655,0.005,1092.8403,253.88673,67866.37967788632,130.36,0.0049999994,,1194.2745316727264,1.0,500,2,100,1194.2745316727264,500.0,0.005,1.0
107489.89510505593,299.999969473632,1.0,1.0,5.4391416e-20,1209.5552244621547,1213.762,0.0033333334,1106.9608,280.09433,107489.89510505593,132.11,0.0033333336,,1209.5552244621547,1.0,500,2,100,1209.5552244621547,500.0,0.0033333334,1.0
94993.03347507113,400.0,1.0,1.0,5.434597e-20,1171.6504505703062,1203.2341,0.0025,1110.7417,287.54636,94993.03347507113,128.08,0.0024999997,,1171.6504505703062,1.0,500,2,100,1171.6504505703062,500.0,0.0025,1.0
85092.42570608937,500.00000664260017,1.0,1.0,5.431875e-20,1189.8567922462325,1200.5588,0.002,1103.2224,288.1376,85092.42570608937,129.75,0.0020000003,,1189.8567922462325,1.0,500,1,100,1189.8567922462325,500.0,0.002,1.0
89195.43121708074,100.0,1.0,1.0,3.5044917e-18,1175.5198750673023,1175.5199,0.01,969.6012,297.159,89195.43121708074,128.15,0.009999998,,1175.5198750673023,1.0,500,2,100,1175.5198750673023,500.0,0.01,1.0
70904.2259841065,200.00000010221265,1.0,1.0,2.179301e-19,1168.3157493932588,1171.9177,0.005,1026.3113,281.5356,70904.2259841065,127.52,0.0049999994,,1168.3157493932588,1.0,500,2,100,1168.3157493932588,500.0,0.005,1.0
67980.21194274367,299.999969473632,1.0,1.0,5.4391416e-20,1191.1267235331966,1178.3208,0.0033333334,1059.4336,274.5123,67980.21194274367,130.17,0.0033333336,,1191.1267235331966,1.0,500,2,100,1191.1267235331966,500.0,0.0033333334,1.0
75584.03153696773,400.0,1.0,1.0,5.434597e-20,1176.547104557826,1177.8772,0.0025,1074.9178,274.27246,75584.03153696773,128.47,0.0024999997,,1176.547104557826,1.0,500,2,100,1176.547104557826,500.0,0.0025,1.0
70990.6688989532,500.00000664260017,1.0,1.0,5.431875e-20,1202.2383625949672,1182.7496,0.002,1090.66,272.6379,70990.6688989532,131.21,0.0020000003,,1202.2383625949672,1.0,500,1,100,1202.2383625949672,500.0,0.002,1.0
46151.20753942529,100.0,1.0,1.0,3.5044917e-18,1221.1875424992688,1221.1875,0.01,1041.3801,213.75148,46151.20753942529,133.15,0.009999998,,1221.1875424992688,1.0,500,2,100,1221.1875424992688,500.0,0.01,1.0
85962.78453130256,200.00000010221265,1.0,1.0,2.179301e-19,1196.080222160934,1208.6339,0.005,1074.3953,256.0352,85962.78453130256,130.32,0.0049999994,,1196.080222160934,1.0,500,2,100,1196.080222160934,500.0,0.005,1.0
68248.40811877385,299.999969473632,1.0,1.0,5.4391416e-20,1187.53011524066,1201.5994,0.0033333334,1091.9939,257.53375,68248.40811877385,129.61,0.0033333336,,1187.53011524066,1.0,500,2,100,1187.53011524066,500.0,0.0033333334,1.0
77143.64277133514,400.0,1.0,1.0,5.434597e-20,1202.1320102079521,1201.7324,0.0025,1106.8113,262.3658,77143.64277133514,130.92,0.0024999997,,1202.1320102079521,1.0,500,2,100,1202.1320102079521,500.0,0.0025,1.0
83906.2259341062,500.00000664260017,1.0,1.0,5.431875e-20,1225.0490732398778,1206.3959,0.002,1121.4958,267.89752,83906.2259341062,133.49,0.0020000003,,1225.0490732398778,1.0,500,1,100,1225.0490732398778,500.0,0.002,1.0
55821.733157034134,100.0,1.0,1.0,3.5044917e-18,1178.0937093915898,1178.0938,0.01,992.99066,235.08192,55821.733157034134,128.86,0.009999998,,1178.0937093915898,1.0,500,2,100,1178.0937093915898,500.0,0.01,1.0
92754.14558471006,200.00000010221265,1.0,1.0,2.179301e-19,1234.5748082394964,1206.3342,0.005,1070.9369,272.65836,92754.14558471006,134.6,0.0049999994,,1234.5748082394964,1.0,500,2,100,1234.5748082394964,500.0,0.005,1.0
98397.54898232153,299.999969473632,1.0,1.0,5.4391416e-20,1178.1652814344634,1196.9447,0.0033333334,1029.5023,286.72156,98397.54898232153,128.65,0.0033333336,,1178.1652814344634,1.0,500,2,100,1178.1652814344634,500.0,0.0033333334,1.0
91173.8091437651,400.0,1.0,1.0,5.434597e-20,1223.1896282655403,1203.5059,0.0025,1058.4965,290.43347,91173.8091437651,133.3,0.0024999997,,1223.1896282655403,1.0,500,2,100,1223.1896282655403,500.0,0.0025,1.0
76486.34673681691,500.00000664260017,1.0,1.0,5.431875e-20,1209.3352974652566,1204.6718,0.002,1074.9714,287.45615,76486.34673681691,131.74,0.0020000003,,1209.3352974652566,1.0,500,1,100,1209.3352974652566,500.0,0.002,1.0
97273.77931940564,100.0,1.0,1.0,3.5044917e-18,1205.7025818739544,1205.7025,0.01,999.13007,310.3241,97273.77931940564,131.79,0.009999998,,1205.7025818739544,1.0,500,2,100,1205.7025818739544,500.0,0.01,1.0
77377.05830935824,200.00000010221265,1.0,1.0,2.179301e-19,1190.3385313331166,1198.0205,0.005,1051.9518,294.1278,77377.05830935824,129.98,0.0049999994,,1190.3385313331166,1.0,500,2,100,1190.3385313331166,500.0,0.005,1.0
80304.45476779075,299.999969473632,1.0,1.0,5.4391416e-20,1219.310198294777,1205.1172,0.0033333334,1085.8525,290.30212,80304.45476779075,132.89,0.0033333336,,1219.310198294777,1.0,500,2,100,1219.310198294777,500.0,0.0033333334,1.0
78050.51655129275,400.0,1.0,1.0,5.434597e-20,1236.5798416963114,1212.9829,0.0025,1109.6967,287.59274,78050.51655129275,134.85,0.0024999997,,1236.5798416963114,1.0,500,2,100,1236.5798416963114,500.0,0.0025,1.0
82020.32390875704,500.00000664260017,1.0,1.0,5.431875e-20,1201.6415073919038,1210.7145,0.002,1118.3325,287.10327,82020.32390875704,130.74,0.0020000003,,1201.6415073919038,1.0,500,1,100,1201.6415073919038,500.0,0.002,1.0
106004.0218100574,100.0,1.0,1.0,3.5044917e-18,1260.521496980684,1260.5214,0.01,1031.7681,323.9506,106004.0218100574,137.13,0.009999998,,1260.521496980684,1.0,500,2,100,1260.521496980684,500.0,0.01,1.0
102635.06619422363,200.00000010221265,1.0,1.0,2.179301e-19,1231.2522240043113,1245.8868,0.005,1084.1338,321.6994,102635.06619422363,134.11,0.0049999994,,1231.2522240043113,1.0,500,2,100,1231.2522240043113,500.0,0.005,1.0
83207.7759404341,299.999969473632,1.0,1.0,5.4391416e-20,1207.23291582043,1233.0022,0.0033333334,1100.9314,311.10168,83207.7759404341,131.22,0.0033333336,,1207.23291582043,1.0,500,2,100,1207.23291582043,500.0,0.0033333334,1.0
75165.5069883256,400.0,1.0,1.0,5.434597e-20,1241.644125170931,1235.1626,0.0025,1120.7859,302.00278,75165.5069883256,135.2,0.0024999997,,1241.644125170931,1.0,500,2,100,1241.644125170931,500.0,0.0025,1.0
80587.04062344997,500.00000664260017,1.0,1.0,5.431875e-20,1192.2529986183579,1226.5807,0.002,1124.279,298.68945,80587.04062344997,130.11,0.0020000003,,1192.2529986183579,1.0,500,1,100,1192.2529986183579,500.0,0.002,1.0
89904.49975416008,100.0,1.0,1.0,3.5044917e-18,1218.6972579156209,1218.6971,0.01,991.18115,298.3378,89904.49975416008,132.69,0.009999998,,1218.6972579156209,1.0,500,2,100,1218.6972579156209,500.0,0.01,1.0
68284.57411558143,200.00000010221265,1.0,1.0,2.179301e-19,1191.3706511356515,1205.0339,0.005,1044.1559,280.16116,68284.57411558143,130.03,0.0049999994,,1191.3706511356515,1.0,500,2,100,1191.3706511356515,500.0,0.005,1.0
72675.96896031153,299.999969473632,1.0,1.0,5.4391416e-20,1179.0979230806067,1196.3887,0.0033333334,1065.0322,276.51294,72675.96896031153,128.95,0.0033333336,,1179.0979230806067,1.0,500,2,100,1179.0979230806067,500.0,0.0033333334,1.0
