VarJ,eRenyi2,MinNormIw,VanillaAvgRet,MaxVanillaIw,MaxNormIw,ESSRenyi,VarRet,ESSClassic,AvgEpLen,BatchSize,AvgNormIw,VarNormIw,MinVanillaIw,AvgDiscRet,VarDiscRet,IterType,J,VarVanillaIw,AvgVanillaIw,AvgRet,Delta,EpsThisIter,Bound
34.6046,1.11096,0.00151747,-384.863029513,3.22546,0.0160264,180.023922046,1307.44979071,174.503064963,500.0,200,0.005,3.67116e-06,0.305405,-384.863029513,1307.44979071,1,-375.547,0.148701,1.00629,-384.863029513,0.5,100,-414.991
29.8975,1.0,0.01,-374.049343796,1.0,0.01,200.0,902.886490126,100.0,500.0,200,0.01,3.50449e-18,1.0,-374.049343796,902.886490126,2,-374.049,,1.0,-374.049343796,0.5,100,-422.91
29.0846,1.03222,0.00214643,-372.662377652,1.53975,0.00777692,193.756293361,793.434035451,193.662043426,500.0,200,0.005,8.22283e-07,0.424972,-372.662377652,793.434035451,1,-372.277,0.0322336,0.989951,-372.662377652,0.5,100,-407.379
33.4912,1.0,0.01,-371.649086567,1.0,0.01,200.0,1132.98906638,100.0,500.0,200,0.01,3.50449e-18,1.0,-371.649086567,1132.98906638,2,-371.649,,1.0,-371.649086567,0.5,100,-417.95
33.923,1.05989,0.00216816,-373.181973574,1.87069,0.00952757,188.698757902,986.682512703,187.93385009,500.0,200,0.005,1.61318e-06,0.425708,-373.181973574,986.682512703,1,-370.349,0.0621905,0.981727,-373.181973574,0.5,100,-404.827
27.4191,1.0,0.01,-367.643600906,1.0,0.01,200.0,759.401997741,100.0,500.0,200,0.01,3.50449e-18,1.0,-367.643600906,759.401997741,2,-367.644,,1.0,-367.643600906,0.5,100,-411.659
32.0229,1.15518,0.000959095,-374.673278041,2.73677,0.01384,173.132837418,1184.19034459,172.435635564,500.0,200,0.005,4.01641e-06,0.189655,-374.673278041,1184.19034459,1,-365.974,0.157052,0.988718,-374.673278041,0.5,100,-402.882
34.233,1.0,0.01,-374.48367701,1.0,0.01,200.0,1183.73546436,100.0,500.0,200,0.01,3.50449e-18,1.0,-374.48367701,1183.73546436,2,-374.484,,1.0,-374.48367701,0.5,100,-422.738
33.0981,1.0721,0.00143347,-372.061727205,1.89957,0.00975011,186.549007874,1314.92113061,184.066745436,500.0,200,0.005,2.17493e-06,0.279277,-372.061727205,1314.92113061,1,-370.586,0.0825535,0.974127,-372.061727205,0.5,100,-408.916
34.2143,1.0,0.01,-376.828496301,1.0,0.01,200.0,1182.44011202,100.0,500.0,200,0.01,3.50449e-18,1.0,-376.828496301,1182.44011202,2,-376.828,,1.0,-376.828496301,0.5,100,-425.648
32.1886,1.05613,0.00158862,-366.956231424,1.54008,0.00768041,189.371130468,916.644180315,189.627892463,500.0,200,0.005,1.3743e-06,0.31855,-366.956231424,916.644180315,1,-369.968,0.0552581,1.0026,-366.956231424,0.5,100,-405.444
29.3386,1.0,0.01,-368.460228163,1.0,0.01,200.0,869.446325375,100.0,500.0,200,0.01,3.50449e-18,1.0,-368.460228163,869.446325375,2,-368.46,,1.0,-368.460228163,0.5,100,-412.358
28.4108,1.0383,0.00151551,-366.804075641,1.48129,0.00717588,192.622925128,894.709414731,193.080195218,500.0,200,0.005,9.00477e-07,0.312841,-366.804075641,894.709414731,1,-366.346,0.0383712,1.03213,-366.804075641,0.5,100,-398.273
33.7444,1.0,0.01,-372.264599919,1.0,0.01,200.0,1150.1840614,100.0,500.0,200,0.01,3.50449e-18,1.0,-372.264599919,1150.1840614,2,-372.265,,1.0,-372.264599919,0.5,100,-420.159
31.7415,1.14432,0.000512829,-371.796039518,2.34781,0.0117875,174.77650314,769.851315475,171.95771439,500.0,200,0.005,4.0974e-06,0.102144,-371.796039518,769.851315475,1,-367.942,0.16255,0.995885,-371.796039518,0.5,100,-404.17
38.1002,1.0,0.01,-371.223801174,1.0,0.01,200.0,1466.28928754,100.0,500.0,200,0.01,3.50449e-18,1.0,-371.223801174,1466.28928754,2,-371.224,,1.0,-371.223801174,0.5,100,-425.792
32.5739,1.10923,0.00144396,-362.636101781,2.1924,0.0109158,180.305133789,895.975211276,180.612968668,500.0,200,0.005,2.697e-06,0.290014,-362.636101781,895.975211276,1,-362.714,0.108795,1.00423,-362.636101781,0.5,100,-403.352
31.6699,1.0,0.01,-366.565987428,1.0,0.01,200.0,1013.11332503,100.0,500.0,200,0.01,3.50449e-18,1.0,-366.565987428,1013.11332503,2,-366.566,,1.0,-366.565987428,0.5,100,-414.657
28.8075,1.0461,0.00147571,-368.509749354,1.50215,0.00742651,191.187200594,902.947470894,190.909123915,500.0,200,0.005,1.19645e-06,0.29849,-368.509749354,902.947470894,1,-365.739,0.0489498,1.01134,-368.509749354,0.5,100,-400.519
34.8672,1.0,0.01,-367.434764088,1.0,0.01,200.0,1228.00067739,100.0,500.0,200,0.01,3.50449e-18,1.0,-367.434764088,1228.00067739,2,-367.435,,1.0,-367.434764088,0.5,100,-416.603
33.0054,1.05767,0.00142131,-368.794211767,1.61585,0.00836861,189.095302715,1018.14498681,187.41536331,500.0,200,0.005,1.68714e-06,0.274433,-368.794211767,1018.14498681,1,-366.224,0.062899,0.96542,-368.794211767,0.5,100,-401.98
36.5396,1.0,0.01,-373.997698117,1.0,0.01,200.0,1348.62975189,100.0,500.0,200,0.01,3.50449e-18,1.0,-373.997698117,1348.62975189,2,-373.998,,1.0,-373.997698117,0.5,100,-426.439
31.4738,1.05393,0.00283458,-365.179342046,2.15155,0.010875,189.766495317,802.311027074,188.347785851,500.0,200,0.005,1.55441e-06,0.560805,-365.179342046,802.311027074,1,-367.565,0.0608434,0.989223,-365.179342046,0.5,100,-405.633
29.7444,1.0,0.01,-363.450639374,1.0,0.01,200.0,893.669023546,100.0,500.0,200,0.01,3.50449e-18,1.0,-363.450639374,893.669023546,2,-363.451,,1.0,-363.450639374,0.5,100,-411.058
30.216,1.04133,0.00143566,-367.878055421,1.7786,0.00908299,192.062210092,1039.75462182,191.114911913,500.0,200,0.005,1.16812e-06,0.281126,-367.878055421,1039.75462182,1,-364.192,0.0447904,0.979082,-367.878055421,0.5,100,-398.545
29.4934,1.0,0.01,-364.552484141,1.0,0.01,200.0,878.649493827,100.0,500.0,200,0.01,3.50449e-18,1.0,-364.552484141,878.649493827,2,-364.552,,1.0,-364.552484141,0.5,100,-410.13
28.0656,1.03848,0.00191377,-359.080310667,2.04127,0.0101349,192.589536566,756.791068979,191.802339465,500.0,200,0.005,1.07387e-06,0.385452,-359.080310667,756.791068979,1,-360.638,0.0435626,1.00705,-359.080310667,0.5,100,-393.48
33.6583,1.0,0.01,-370.939957792,1.0,0.01,200.0,1144.32233253,100.0,500.0,200,0.01,3.50449e-18,1.0,-370.939957792,1144.32233253,2,-370.94,,1.0,-370.939957792,0.5,100,-423.841
34.1922,1.05568,0.00228019,-364.29281384,2.23544,0.0110418,189.451085617,1229.20579326,188.342058881,500.0,200,0.005,1.55521e-06,0.46163,-364.29281384,1229.20579326,1,-365.476,0.0637434,1.01226,-364.29281384,0.5,100,-403.91
34.0945,1.0,0.01,-365.120968238,1.0,0.01,200.0,1174.17846509,100.0,500.0,200,0.01,3.50449e-18,1.0,-365.120968238,1174.17846509,2,-365.121,,1.0,-365.120968238,0.5,100,-413.549
40.3001,1.15367,0.00165589,-369.972542322,3.61472,0.0192533,173.359054249,1280.75064202,168.517391467,500.0,200,0.005,4.694e-06,0.310885,-369.972542322,1280.75064202,1,-362.848,0.165455,0.938724,-369.972542322,0.5,100,-399.839
35.8713,1.0,0.01,-367.606435723,1.0,0.01,200.0,1299.74941087,100.0,500.0,200,0.01,3.50449e-18,1.0,-367.606435723,1299.74941087,2,-367.606,,1.0,-367.606435723,0.5,100,-416.405
37.1947,1.11062,0.000892261,-365.917298091,6.02836,0.0300986,180.079494998,1019.74216946,163.785332116,500.0,200,0.005,5.55553e-06,0.178708,-365.917298091,1019.74216946,1,-363.408,0.222859,1.00143,-365.917298091,0.5,100,-399.772
28.9361,1.0,0.01,-366.09938516,1.0,0.01,200.0,845.754982445,100.0,500.0,200,0.01,3.50449e-18,1.0,-366.09938516,845.754982445,2,-366.099,,1.0,-366.09938516,0.5,100,-412.961
31.387,1.02179,0.00252965,-361.325210674,1.40193,0.00698206,195.735455685,1135.76751304,196.178273739,500.0,200,0.005,4.8947e-07,0.50793,-361.325210674,1135.76751304,1,-362.973,0.0197339,1.00395,-361.325210674,0.5,100,-397.49
29.8463,1.0,0.01,-363.036091749,1.0,0.01,200.0,899.799123843,100.0,500.0,200,0.01,3.50449e-18,1.0,-363.036091749,899.799123843,2,-363.036,,1.0,-363.036091749,0.5,100,-408.548
29.9414,1.0436,0.00168714,-363.353970605,1.64036,0.00806747,191.644862209,1108.22331596,191.25668799,500.0,200,0.005,1.14863e-06,0.343047,-363.353970605,1108.22331596,1,-361.547,0.0474877,1.01665,-363.353970605,0.5,100,-395.152
31.4063,1.0,0.01,-368.413289215,1.0,0.01,200.0,996.316641352,100.0,500.0,200,0.01,3.50449e-18,1.0,-368.413289215,996.316641352,2,-368.413,,1.0,-368.413289215,0.5,100,-414.395
32.5906,1.16546,0.000246953,-369.220699005,1.99296,0.0101861,171.605342865,1355.14336371,168.633321344,500.0,200,0.005,4.67351e-06,0.0483175,-369.220699005,1355.14336371,1,-363.777,0.178906,0.978274,-369.220699005,0.5,100,-401.992
32.0565,1.0,0.01,-364.868905998,1.0,0.01,200.0,1037.9984166,100.0,500.0,200,0.01,3.50449e-18,1.0,-364.868905998,1037.9984166,2,-364.869,,1.0,-364.868905998,0.5,100,-413.144
33.0575,1.07439,0.00156705,-357.669359252,1.85286,0.0094791,186.152690508,952.405834223,184.5600746,500.0,200,0.005,2.10196e-06,0.306308,-357.669359252,952.405834223,1,-358.778,0.080311,0.977339,-357.669359252,0.5,100,-394.16
33.9215,1.0,0.01,-362.46254283,1.0,0.01,200.0,1162.29193319,100.0,500.0,200,0.01,3.50449e-18,1.0,-362.46254283,1162.29193319,2,-362.463,,1.0,-362.46254283,0.5,100,-408.164
34.1843,1.04315,0.00175173,-367.786825641,1.52212,0.0076805,191.727647623,1155.89190068,189.852787678,500.0,200,0.005,1.34291e-06,0.347156,-367.786825641,1155.89190068,1,-363.601,0.0527428,0.990897,-367.786825641,0.5,100,-400.979
30.4517,1.0,0.01,-362.300459484,1.0,0.01,200.0,936.675118764,100.0,500.0,200,0.01,3.50449e-18,1.0,-362.300459484,936.675118764,2,-362.3,,1.0,-362.300459484,0.5,100,-411.378
32.0333,1.05566,0.00210062,-365.418619776,1.74457,0.00862577,189.45450858,1221.77653,191.406487498,500.0,200,0.005,1.12806e-06,0.424852,-365.418619776,1221.77653,1,-362.159,0.0461438,1.01125,-365.418619776,0.5,100,-397.815
29.0966,1.0,0.01,-360.623000762,1.0,0.01,200.0,855.163582615,100.0,500.0,200,0.01,3.50449e-18,1.0,-360.623000762,855.163582615,2,-360.623,,1.0,-360.623000762,0.5,100,-406.353
32.7605,1.04599,0.00150267,-368.243205861,1.35985,0.00691801,191.207007042,1452.72224564,190.745261118,500.0,200,0.005,1.21907e-06,0.295373,-368.243205861,1452.72224564,1,-362.704,0.0471025,0.98283,-368.243205861,0.5,100,-400.135
33.938,1.0,0.01,-364.151165203,1.0,0.01,200.0,1163.42174995,100.0,500.0,200,0.01,3.50449e-18,1.0,-364.151165203,1163.42174995,2,-364.151,,1.0,-364.151165203,0.5,100,-410.637
29.7611,1.04059,0.00240108,-358.507581526,1.45176,0.00713705,192.1979211,680.498341364,193.674525791,500.0,200,0.005,8.20614e-07,0.488407,-358.507581526,680.498341364,1,-360.017,0.0339541,1.01706,-358.507581526,0.5,100,-393.548
30.7024,1.0,0.01,-359.14737315,1.0,0.01,200.0,952.161695331,100.0,500.0,200,0.01,3.50449e-18,1.0,-359.14737315,952.161695331,2,-359.147,,1.0,-359.14737315,0.5,100,-403.361
33.0616,1.14473,0.00109269,-358.624718685,5.38115,0.0263209,174.713146409,1111.10043943,161.706548981,500.0,200,0.005,5.94996e-06,0.223395,-358.624718685,1111.10043943,1,-354.587,0.248693,1.02222,-358.624718685,0.5,100,-389.222
28.9892,1.0,0.01,-362.304129438,1.0,0.01,200.0,848.861760513,100.0,500.0,200,0.01,3.50449e-18,1.0,-362.304129438,848.861760513,2,-362.304,,1.0,-362.304129438,0.5,100,-406.838
30.3178,1.06134,0.00181305,-364.973146462,2.11171,0.0105821,188.440693276,996.165806778,187.070851515,500.0,200,0.005,1.73652e-06,0.361803,-364.973146462,996.165806778,1,-361.637,0.069152,0.997774,-364.973146462,0.5,100,-396.702
31.2804,1.0,0.01,-355.568768087,1.0,0.01,200.0,988.345316093,100.0,500.0,200,0.01,3.50449e-18,1.0,-355.568768087,988.345316093,2,-355.569,,1.0,-355.568768087,0.5,100,-402.15
31.8748,1.05462,0.00204541,-365.881416815,1.59975,0.00804021,189.641333027,1049.34505032,190.225946201,500.0,200,0.005,1.291e-06,0.406974,-365.881416815,1049.34505032,1,-358.787,0.0511087,0.994844,-365.881416815,0.5,100,-396.536
38.6036,1.0,0.01,-365.73813504,1.0,0.01,200.0,1505.29464094,100.0,500.0,200,0.01,3.50449e-18,1.0,-365.73813504,1505.29464094,2,-365.738,,1.0,-365.73813504,0.5,100,-414.596
35.3839,1.09729,0.000502256,-367.339867062,1.51563,0.00750974,182.267116478,846.460277351,183.265417292,500.0,200,0.005,2.29431e-06,0.101366,-367.339867062,846.460277351,1,-363.272,0.0934516,1.00911,-367.339867062,0.5,100,-399.461
31.0618,1.0,0.01,-360.373396068,1.0,0.01,200.0,974.578357542,100.0,500.0,200,0.01,3.50449e-18,1.0,-360.373396068,974.578357542,2,-360.373,,1.0,-360.373396068,0.5,100,-407.686
33.5317,1.06207,0.0015393,-363.312608059,1.77989,0.00873547,188.31160843,1558.47345813,189.650185318,500.0,200,0.005,1.37118e-06,0.313639,-363.312608059,1558.47345813,1,-359.452,0.0569255,1.01877,-363.312608059,0.5,100,-398.131
32.2079,1.0,0.01,-361.278772064,1.0,0.01,200.0,1047.82831909,100.0,500.0,200,0.01,3.50449e-18,1.0,-361.278772064,1047.82831909,2,-361.279,,1.0,-361.278772064,0.5,100,-409.188
33.6481,1.03699,0.0020135,-358.814310752,1.9158,0.00980277,192.86630331,1098.79606503,192.866611903,500.0,200,0.005,9.29288e-07,0.393506,-358.814310752,1098.79606503,1,-358.764,0.0354938,0.977173,-358.814310752,0.5,100,-398.243
29.8814,1.0,0.01,-360.364344753,1.0,0.01,200.0,901.917138117,100.0,500.0,200,0.01,3.50449e-18,1.0,-360.364344753,901.917138117,2,-360.364,,1.0,-360.364344753,0.5,100,-407.049
30.2054,1.05722,0.000669367,-351.439597012,1.87734,0.00938654,189.17506773,914.382992927,188.457934425,500.0,200,0.005,1.53882e-06,0.133875,-351.439597012,914.382992927,1,-354.068,0.0615545,1.00001,-351.439597012,0.5,100,-388.011
30.835,1.0,0.01,-360.290456803,1.0,0.01,200.0,960.398712784,100.0,500.0,200,0.01,3.50449e-18,1.0,-360.290456803,960.398712784,2,-360.29,,1.0,-360.290456803,0.5,100,-404.617
31.3489,1.0521,0.00251918,-356.860923475,1.73144,0.00883795,190.095556431,947.175843508,190.232156448,500.0,200,0.005,1.29011e-06,0.493532,-356.860923475,947.175843508,1,-356.965,0.0495155,0.979549,-356.860923475,0.5,100,-390.719
29.6347,1.0,0.01,-360.334383251,1.0,0.01,200.0,887.085996239,100.0,500.0,200,0.01,3.50449e-18,1.0,-360.334383251,887.085996239,2,-360.334,,1.0,-360.334383251,0.5,100,-407.352
30.2742,1.04464,0.0017526,-356.58305471,2.13504,0.0105805,191.454093204,1034.54707502,189.598956221,500.0,200,0.005,1.37834e-06,0.353657,-356.58305471,1034.54707502,1,-357.032,0.0561245,1.00895,-356.58305471,0.5,100,-392.245
27.9575,1.0,0.01,-359.134633064,1.0,0.01,200.0,789.517617927,100.0,500.0,200,0.01,3.50449e-18,1.0,-359.134633064,789.517617927,2,-359.135,,1.0,-359.134633064,0.5,100,-403.617
31.0164,1.11557,0.0017325,-363.762373169,2.73597,0.0136392,179.280517021,1153.9378931,178.418424496,500.0,200,0.005,3.03921e-06,0.347532,-363.762373169,1153.9378931,1,-357.744,0.122294,1.00298,-363.762373169,0.5,100,-392.712
31.4875,1.0,0.01,-362.949911681,1.0,0.01,200.0,1001.47635487,100.0,500.0,200,0.01,3.50449e-18,1.0,-362.949911681,1001.47635487,2,-362.95,,1.0,-362.949911681,0.5,100,-411.447
32.9198,1.10793,0.00249527,-359.250848059,3.45377,0.0168589,180.517061693,889.844844042,171.094188732,500.0,200,0.005,4.2449e-06,0.511189,-359.250848059,889.844844042,1,-357.936,0.178153,1.02431,-359.250848059,0.5,100,-394.032
31.2661,1.0,0.01,-361.538804425,1.0,0.01,200.0,987.440231589,100.0,500.0,200,0.01,3.50449e-18,1.0,-361.538804425,987.440231589,2,-361.539,,1.0,-361.538804425,0.5,100,-407.384
33.7341,1.14475,0.00113472,-361.930386758,7.24307,0.0363762,174.709926108,973.23259772,152.917117326,500.0,200,0.005,7.73614e-06,0.22594,-361.930386758,973.23259772,1,-357.862,0.306715,0.995578,-361.930386758,0.5,100,-392.952
35.662,1.0,0.01,-358.37060405,1.0,0.01,200.0,1284.62269348,100.0,500.0,200,0.01,3.50449e-18,1.0,-358.37060405,1284.62269348,2,-358.371,,1.0,-358.37060405,0.5,100,-405.023
31.5892,1.09841,0.00158456,-354.710867249,1.76639,0.00887313,182.081172841,846.938995989,181.87004914,500.0,200,0.005,2.50469e-06,0.315441,-354.710867249,846.938995989,1,-353.4,0.0992599,0.995358,-354.710867249,0.5,100,-388.536
30.2351,1.0,0.01,-356.322289931,1.0,0.01,200.0,923.394077731,100.0,500.0,200,0.01,3.50449e-18,1.0,-356.322289931,923.394077731,2,-356.322,,1.0,-356.322289931,0.5,100,-402.996
30.1748,1.04976,0.00207313,-362.703837087,1.99178,0.0100127,190.519005153,1034.37635637,188.190913205,500.0,200,0.005,1.57665e-06,0.412398,-362.703837087,1034.37635637,1,-357.867,0.0623903,0.994628,-362.703837087,0.5,100,-392.217
30.305,1.0,0.01,-355.132951612,1.0,0.01,200.0,927.668649706,100.0,500.0,200,0.01,3.50449e-18,1.0,-355.132951612,927.668649706,2,-355.133,,1.0,-355.132951612,0.5,100,-400.38
29.8382,1.07392,0.00100315,-364.298042605,1.91255,0.00971443,186.233774826,985.184713934,183.004897939,500.0,200,0.005,2.33334e-06,0.197497,-364.298042605,985.184713934,1,-357.315,0.0904417,0.984385,-364.298042605,0.5,100,-391.698
34.9806,1.0,0.01,-362.31059403,1.0,0.01,200.0,1236.00176122,100.0,500.0,200,0.01,3.50449e-18,1.0,-362.31059403,1236.00176122,2,-362.311,,1.0,-362.31059403,0.5,100,-411.644
33.0981,1.04837,0.00205444,-361.732982603,1.54463,0.00788471,190.773013624,1135.83071238,188.954626853,500.0,200,0.005,1.46873e-06,0.40247,-361.732982603,1135.83071238,1,-360.009,0.0563665,0.979511,-361.732982603,0.5,100,-399.419
28.9757,1.0,0.01,-352.980134541,1.0,0.01,200.0,848.072862999,100.0,500.0,200,0.01,3.50449e-18,1.0,-352.980134541,848.072862999,2,-352.98,,1.0,-352.980134541,0.5,100,-396.611
31.0505,1.05667,0.00358186,-358.528219564,2.52487,0.0127983,189.273752975,1109.40516694,187.637320356,500.0,200,0.005,1.65543e-06,0.706638,-358.528219564,1109.40516694,1,-353.798,0.0644301,0.986413,-358.528219564,0.5,100,-389.798
29.8321,1.0,0.01,-360.176814555,1.0,0.01,200.0,898.945406088,100.0,500.0,200,0.01,3.50449e-18,1.0,-360.176814555,898.945406088,2,-360.177,,1.0,-360.176814555,0.5,100,-405.665
34.7038,1.13421,0.0014886,-363.000349421,4.77709,0.0238123,176.334931367,1447.8007169,164.667238733,500.0,200,0.005,5.39122e-06,0.298634,-363.000349421,1447.8007169,1,-357.221,0.216975,1.00307,-363.000349421,0.5,100,-394.613
33.8384,1.0,0.01,-361.096444005,1.0,0.01,200.0,1156.60257923,100.0,500.0,200,0.01,3.50449e-18,1.0,-361.096444005,1156.60257923,2,-361.096,,1.0,-361.096444005,0.5,100,-409.515
30.0326,1.08614,0.000782623,-354.553424646,1.5813,0.00787108,184.13868229,805.474814519,181.791331667,500.0,200,0.005,2.51664e-06,0.157229,-354.553424646,805.474814519,1,-354.561,0.101573,1.0045,-354.553424646,0.5,100,-390.242
29.2764,1.0,0.01,-359.621530509,1.0,0.01,200.0,865.76231647,100.0,500.0,200,0.01,3.50449e-18,1.0,-359.621530509,865.76231647,2,-359.622,,1.0,-359.621530509,0.5,100,-403.435
28.0732,1.04992,0.00234157,-353.194209591,1.78307,0.00880166,190.490278218,693.388532874,190.490763768,500.0,200,0.005,1.25426e-06,0.474361,-353.194209591,693.388532874,1,-354.915,0.0514746,1.01291,-353.194209591,0.5,100,-386.947
29.728,1.0,0.01,-356.821557408,1.0,0.01,200.0,892.678954732,100.0,500.0,200,0.01,3.50449e-18,1.0,-356.821557408,892.678954732,2,-356.822,,1.0,-356.821557408,0.5,100,-404.376
30.0442,1.05111,0.00191465,-357.615584378,1.6851,0.00837567,190.275145183,956.76712455,190.277141767,500.0,200,0.005,1.28388e-06,0.385209,-357.615584378,956.76712455,1,-355.421,0.0519684,1.00595,-357.615584378,0.5,100,-389.895
26.8372,1.0,0.01,-358.11785776,1.0,0.01,200.0,727.511654898,100.0,500.0,200,0.01,3.50449e-18,1.0,-358.11785776,727.511654898,2,-358.118,,1.0,-358.11785776,0.5,100,-403.819
28.6628,1.03877,0.00237155,-354.974612103,1.49511,0.00746237,192.534614356,982.159925393,192.925918253,500.0,200,0.005,9.2129e-07,0.475147,-354.974612103,982.159925393,1,-355.29,0.0369818,1.00177,-354.974612103,0.5,100,-389.516
29.4688,1.0,0.01,-352.969814569,1.0,0.01,200.0,877.1799284,100.0,500.0,200,0.01,3.50449e-18,1.0,-352.969814569,877.1799284,2,-352.97,,1.0,-352.969814569,0.5,100,-394.666
31.5375,1.09144,0.000821333,-360.674977967,1.89396,0.00917552,183.244400998,1194.13919115,182.173052533,500.0,200,0.005,2.45872e-06,0.169535,-360.674977967,1194.13919115,1,-353.458,0.104758,1.03207,-360.674977967,0.5,100,-387.78
32.9436,1.0,0.01,-358.246889063,1.0,0.01,200.0,1096.24598816,100.0,500.0,200,0.01,3.50449e-18,1.0,-358.246889063,1096.24598816,2,-358.247,,1.0,-358.246889063,0.5,100,-406.804
31.14,1.05587,0.00315186,-353.29245806,1.9996,0.0101024,189.416691712,722.992894803,190.450913665,500.0,200,0.005,1.25978e-06,0.623859,-353.29245806,722.992894803,1,-353.838,0.0493553,0.989668,-353.29245806,0.5,100,-389.12
30.1682,1.0,0.01,-353.204132414,1.0,0.01,200.0,919.314822807,100.0,500.0,200,0.01,3.50449e-18,1.0,-353.204132414,919.314822807,2,-353.204,,1.0,-353.204132414,0.5,100,-399.027
32.5444,1.04831,0.00197151,-361.024828293,1.71334,0.00846681,190.783947381,1606.68891558,190.406629257,500.0,200,0.005,1.26592e-06,0.398955,-361.024828293,1606.68891558,1,-355.055,0.0518386,1.0118,-361.024828293,0.5,100,-395.54
30.692,1.0,0.01,-356.649189374,1.0,0.01,200.0,951.514170087,100.0,500.0,200,0.01,3.50449e-18,1.0,-356.649189374,951.514170087,2,-356.649,,1.0,-356.649189374,0.5,100,-400.168
30.2531,1.09608,0.00148461,-355.841659619,2.23342,0.0111911,182.469196144,862.308165911,182.964869502,500.0,200,0.005,2.33935e-06,0.296285,-355.841659619,862.308165911,1,-353.517,0.093174,0.997859,-355.841659619,0.5,100,-385.734
35.7569,1.0,0.01,-356.899981231,1.0,0.01,200.0,1291.47065356,100.0,500.0,200,0.01,3.50449e-18,1.0,-356.899981231,1291.47065356,2,-356.9,,1.0,-356.899981231,0.5,100,-404.367
34.596,1.09108,0.00116924,-359.757883369,3.38006,0.0169743,183.305124644,1138.51452596,178.091042636,500.0,200,0.005,3.09098e-06,0.232828,-359.757883369,1138.51452596,1,-355.561,0.122563,0.99564,-359.757883369,0.5,100,-390.835
30.606,1.0,0.01,-355.981134533,1.0,0.01,200.0,946.18739087,100.0,500.0,200,0.01,3.50449e-18,1.0,-355.981134533,946.18739087,2,-355.981,,1.0,-355.981134533,0.5,100,-406.12
27.5466,1.04541,0.00158274,-351.193612972,1.5476,0.00788825,191.312187206,653.872658988,190.506272479,500.0,200,0.005,1.25211e-06,0.31052,-351.193612972,653.872658988,1,-352.009,0.0481949,0.980955,-351.193612972,0.5,100,-388.258
28.5665,1.0,0.01,-354.577530405,1.0,0.01,200.0,824.287118779,100.0,500.0,200,0.01,3.50449e-18,1.0,-354.577530405,824.287118779,2,-354.578,,1.0,-354.577530405,0.5,100,-400.924
30.5075,1.09544,0.00102226,-358.882523723,2.61085,0.0125735,182.574735299,984.657141223,179.331066306,500.0,200,0.005,2.89586e-06,0.212269,-358.882523723,984.657141223,1,-353.704,0.124862,1.03823,-358.882523723,0.5,100,-388.004
29.6791,1.0,0.01,-355.954276441,1.0,0.01,200.0,889.743879815,100.0,500.0,200,0.01,3.50449e-18,1.0,-355.954276441,889.743879815,2,-355.954,,1.0,-355.954276441,0.5,100,-400.708
30.1338,1.06059,0.000676281,-358.626341946,2.10321,0.0105022,188.575169229,882.444831509,183.929246116,500.0,200,0.005,2.19534e-06,0.135435,-358.626341946,882.444831509,1,-355.734,0.0880456,1.00132,-358.626341946,0.5,100,-388.38
35.0168,1.0,0.01,-355.724389568,1.0,0.01,200.0,1238.56471856,100.0,500.0,200,0.01,3.50449e-18,1.0,-355.724389568,1238.56471856,2,-355.724,,1.0,-355.724389568,0.5,100,-402.183
32.8374,1.05816,0.00237317,-360.64177588,2.4101,0.0118068,189.006831849,974.871926854,188.584747574,500.0,200,0.005,1.52088e-06,0.484432,-360.64177588,974.871926854,1,-356.385,0.0633728,1.02064,-360.64177588,0.5,100,-390.178
30.1701,1.0,0.01,-356.45280934,1.0,0.01,200.0,919.427106651,100.0,500.0,200,0.01,3.50449e-18,1.0,-356.45280934,919.427106651,2,-356.453,,1.0,-356.45280934,0.5,100,-401.462
32.4844,1.07359,0.00144889,-355.845878691,1.529,0.00775483,186.290952363,1080.44752717,186.213976984,500.0,200,0.005,1.86013e-06,0.285673,-355.845878691,1080.44752717,1,-353.991,0.0723121,0.985836,-355.845878691,0.5,100,-390.507
27.983,1.0,0.01,-354.495818225,1.0,0.01,200.0,790.956074553,100.0,500.0,200,0.01,3.50449e-18,1.0,-354.495818225,790.956074553,2,-354.496,,1.0,-354.495818225,0.5,100,-403.114
28.655,1.03832,0.00205295,-356.285428457,1.92136,0.00966351,192.617993506,996.569166559,191.871706578,500.0,200,0.005,1.0644e-06,0.40818,-356.285428457,996.569166559,1,-353.927,0.0420778,0.994131,-356.285428457,0.5,100,-388.957
34.0095,1.0,0.01,-359.500039831,1.0,0.01,200.0,1168.33141044,100.0,500.0,200,0.01,3.50449e-18,1.0,-359.500039831,1168.33141044,2,-359.5,,1.0,-359.500039831,0.5,100,-412.384
31.9764,1.09791,0.000401997,-352.508824082,3.4686,0.0177639,182.164108237,915.093446983,176.524054026,500.0,200,0.005,3.34145e-06,0.0784945,-352.508824082,915.093446983,1,-352.826,0.1274,0.976307,-352.508824082,0.5,100,-392.008
31.3169,1.0,0.01,-357.084422375,1.0,0.01,200.0,990.655442878,100.0,500.0,200,0.01,3.50449e-18,1.0,-357.084422375,990.655442878,2,-357.084,,1.0,-357.084422375,0.5,100,-404.325
32.5813,1.05529,0.00221949,-357.166328536,1.76369,0.00885117,189.520638811,1217.36091212,190.513761949,500.0,200,0.005,1.25107e-06,0.442257,-357.166328536,1217.36091212,1,-355.352,0.0496738,0.996304,-357.166328536,0.5,100,-389.667
