AvgEpLen,VanillaAvgRet,AvgNormIw,MinVanillaIw,AvgDiscRet,Bound,MaxVanillaIw,Delta,ESSRenyi,EpsThisIter,VarDiscRet,VarRet,VarVanillaIw,MaxNormIw,BatchSize,VarJ,VarNormIw,AvgRet,eRenyi2,J,MinNormIw,AvgVanillaIw,IterType,ESSClassic
497.86,4640.38900715,0.01,1.0,4640.38900715,3239.78,1.0,0.1,100.0,100,21786.7038728,21786.7038728,,0.01,100,146.863,3.50449e-18,4640.38900715,1.0,4640.39,0.01,1.0,1,100.0
497.72,4638.84683832,0.01,1.0,4638.84683832,3238.2,1.0,0.1,100.0,100,24269.6874828,24269.6874828,,0.01,100,155.006,3.50449e-18,4638.84683832,1.0,4638.85,0.01,1.0,1,100.0
498.71,4647.86174215,0.01,1.0,4647.86174215,3247.33,1.0,0.1,100.0,100,15276.7791456,15276.7791456,,0.01,100,122.98,3.50449e-18,4647.86174215,1.0,4647.86,0.01,1.0,1,100.0
498.63,4647.79848489,0.01,1.0,4647.79848489,3246.82,1.0,0.1,100.0,100,17252.8675694,17252.8675694,,0.01,100,130.692,3.50449e-18,4647.79848489,1.0,4647.8,0.01,1.0,1,100.0
500.0,4659.93461549,0.01,1.0,4659.93461549,3259.38,1.0,0.1,100.0,100,73.1855421727,73.1855421727,,0.01,100,8.51197,3.50449e-18,4659.93461549,1.0,4659.93,0.01,1.0,1,100.0
497.81,4639.97105087,0.01,1.0,4639.97105087,3239.2,1.0,0.1,100.0,100,42616.0627217,42616.0627217,,0.01,100,205.402,3.50449e-18,4639.97105087,1.0,4639.97,0.01,1.0,1,100.0
494.59,4609.05717718,0.01,1.0,4609.05717718,3208.41,1.0,0.1,100.0,100,98336.6321185,98336.6321185,,0.01,100,312.015,3.50449e-18,4609.05717718,1.0,4609.06,0.01,1.0,1,100.0
500.0,4662.00945169,0.01,1.0,4662.00945169,3260.96,1.0,0.1,100.0,100,19.0816225783,19.0816225783,,0.01,100,4.34634,3.50449e-18,4662.00945169,1.0,4662.01,0.01,1.0,1,100.0
498.66,4648.10743606,0.01,1.0,4648.10743606,3247.69,1.0,0.1,100.0,100,16400.8769991,16400.8769991,,0.01,100,127.424,3.50449e-18,4648.10743606,1.0,4648.11,0.01,1.0,1,100.0
500.0,4660.34111765,0.01,1.0,4660.34111765,3259.23,1.0,0.1,100.0,100,57.974298333,57.974298333,,0.01,100,7.5759,3.50449e-18,4660.34111765,1.0,4660.34,0.01,1.0,1,100.0
500.0,4660.25677078,0.01,1.0,4660.25677078,3258.95,1.0,0.1,100.0,100,47.87212219,47.87212219,,0.01,100,6.8843,3.50449e-18,4660.25677078,1.0,4660.26,0.01,1.0,1,100.0
500.0,4661.62148267,0.01,1.0,4661.62148267,3261.01,1.0,0.1,100.0,100,29.5321328658,29.5321328658,,0.01,100,5.4071,3.50449e-18,4661.62148267,1.0,4661.62,0.01,1.0,1,100.0
500.0,4659.81824531,0.01,1.0,4659.81824531,3259.37,1.0,0.1,100.0,100,58.0690887585,58.0690887585,,0.01,100,7.58213,3.50449e-18,4659.81824531,1.0,4659.82,0.01,1.0,1,100.0
497.09,4632.91458436,0.01,1.0,4632.91458436,3232.26,1.0,0.1,100.0,100,33123.8486277,33123.8486277,,0.01,100,181.087,3.50449e-18,4632.91458436,1.0,4632.91,0.01,1.0,1,100.0
498.81,4648.85760281,0.01,1.0,4648.85760281,3248.31,1.0,0.1,100.0,100,6813.49317947,6813.49317947,,0.01,100,82.1301,3.50449e-18,4648.85760281,1.0,4648.86,0.01,1.0,1,100.0
500.0,4660.27084045,0.01,1.0,4660.27084045,3259.2,1.0,0.1,100.0,100,57.7300310641,57.7300310641,,0.01,100,7.55995,3.50449e-18,4660.27084045,1.0,4660.27,0.01,1.0,1,100.0
499.38,4654.22604536,0.01,1.0,4654.22604536,3253.67,1.0,0.1,100.0,100,3749.3336288,3749.3336288,,0.01,100,60.9249,3.50449e-18,4654.22604536,1.0,4654.23,0.01,1.0,1,100.0
498.08,4642.17902444,0.01,1.0,4642.17902444,3241.66,1.0,0.1,100.0,100,19776.5912778,19776.5912778,,0.01,100,139.924,3.50449e-18,4642.17902444,1.0,4642.18,0.01,1.0,1,100.0
497.96,4641.17544121,0.01,1.0,4641.17544121,3240.79,1.0,0.1,100.0,100,36521.9022213,36521.9022213,,0.01,100,190.149,3.50449e-18,4641.17544121,1.0,4641.18,0.01,1.0,1,100.0
498.15,4642.93726467,0.01,1.0,4642.93726467,3242.1,1.0,0.1,100.0,100,29231.2160311,29231.2160311,,0.01,100,170.114,3.50449e-18,4642.93726467,1.0,4642.94,0.01,1.0,1,100.0
500.0,4661.24810136,0.01,1.0,4661.24810136,3260.7,1.0,0.1,100.0,100,33.4217684425,33.4217684425,,0.01,100,5.75218,3.50449e-18,4661.24810136,1.0,4661.25,0.01,1.0,1,100.0
500.0,4659.86369182,0.01,1.0,4659.86369182,3259.46,1.0,0.1,100.0,100,59.916582059,59.916582059,,0.01,100,7.70179,3.50449e-18,4659.86369182,1.0,4659.86,0.01,1.0,1,100.0
497.45,4636.05993544,0.01,1.0,4636.05993544,3235.22,1.0,0.1,100.0,100,24131.0154604,24131.0154604,,0.01,100,154.563,3.50449e-18,4636.05993544,1.0,4636.06,0.01,1.0,1,100.0
500.0,4660.62197307,0.01,1.0,4660.62197307,3260.02,1.0,0.1,100.0,100,42.8539199127,42.8539199127,,0.01,100,6.51349,3.50449e-18,4660.62197307,1.0,4660.62,0.01,1.0,1,100.0
499.32,4653.31089397,0.01,1.0,4653.31089397,3252.45,1.0,0.1,100.0,100,4455.49564128,4455.49564128,,0.01,100,66.4149,3.50449e-18,4653.31089397,1.0,4653.31,0.01,1.0,1,100.0
498.59,4645.32807234,0.01,1.0,4645.32807234,3244.69,1.0,0.1,100.0,100,17806.161444,17806.161444,,0.01,100,132.771,3.50449e-18,4645.32807234,1.0,4645.33,0.01,1.0,1,100.0
497.97,4640.90282739,0.01,1.0,4640.90282739,3239.99,1.0,0.1,100.0,100,21710.3545085,21710.3545085,,0.01,100,146.606,3.50449e-18,4640.90282739,1.0,4640.9,0.01,1.0,1,100.0
496.83,4630.34170669,0.01,1.0,4630.34170669,3229.91,1.0,0.1,100.0,100,44588.642876,44588.642876,,0.01,100,210.102,3.50449e-18,4630.34170669,1.0,4630.34,0.01,1.0,1,100.0
500.0,4660.35949225,0.01,1.0,4660.35949225,3259.36,1.0,0.1,100.0,100,49.0829199815,49.0829199815,,0.01,100,6.97079,3.50449e-18,4660.35949225,1.0,4660.36,0.01,1.0,1,100.0
498.21,4643.53182577,0.01,1.0,4643.53182577,3242.78,1.0,0.1,100.0,100,15926.5941235,15926.5941235,,0.01,100,125.568,3.50449e-18,4643.53182577,1.0,4643.53,0.01,1.0,1,100.0
498.76,4648.53839146,0.01,1.0,4648.53839146,3247.82,1.0,0.1,100.0,100,14126.563364,14126.563364,,0.01,100,118.259,3.50449e-18,4648.53839146,1.0,4648.54,0.01,1.0,1,100.0
495.96,4622.26820899,0.01,1.0,4622.26820899,3221.37,1.0,0.1,100.0,100,59656.3947137,59656.3947137,,0.01,100,243.022,3.50449e-18,4622.26820899,1.0,4622.27,0.01,1.0,1,100.0
500.0,4659.58307254,0.01,1.0,4659.58307254,3258.73,1.0,0.1,100.0,100,49.2169934602,49.2169934602,,0.01,100,6.98029,3.50449e-18,4659.58307254,1.0,4659.58,0.01,1.0,1,100.0
498.72,4646.20588498,0.01,1.0,4646.20588498,3245.82,1.0,0.1,100.0,100,14611.7113747,14611.7113747,,0.01,100,120.273,3.50449e-18,4646.20588498,1.0,4646.21,0.01,1.0,1,100.0
500.0,4659.41105812,0.01,1.0,4659.41105812,3258.73,1.0,0.1,100.0,100,60.490120993,60.490120993,,0.01,100,7.73855,3.50449e-18,4659.41105812,1.0,4659.41,0.01,1.0,1,100.0
499.46,4655.92924709,0.01,1.0,4655.92924709,3255.21,1.0,0.1,100.0,100,2963.94182196,2963.94182196,,0.01,100,54.1692,3.50449e-18,4655.92924709,1.0,4655.93,0.01,1.0,1,100.0
500.0,4660.55945369,0.01,1.0,4660.55945369,3259.89,1.0,0.1,100.0,100,43.2171111128,43.2171111128,,0.01,100,6.54104,3.50449e-18,4660.55945369,1.0,4660.56,0.01,1.0,1,100.0
500.0,4659.89227838,0.01,1.0,4659.89227838,3259.22,1.0,0.1,100.0,100,72.17861674,72.17861674,,0.01,100,8.45322,3.50449e-18,4659.89227838,1.0,4659.89,0.01,1.0,1,100.0
498.75,4648.45991856,0.01,1.0,4648.45991856,3247.9,1.0,0.1,100.0,100,13849.8478695,13849.8478695,,0.01,100,117.095,3.50449e-18,4648.45991856,1.0,4648.46,0.01,1.0,1,100.0
499.38,4654.66489657,0.01,1.0,4654.66489657,3253.77,1.0,0.1,100.0,100,3789.95364884,3789.95364884,,0.01,100,61.254,3.50449e-18,4654.66489657,1.0,4654.66,0.01,1.0,1,100.0
500.0,4660.1786622,0.01,1.0,4660.1786622,3259.43,1.0,0.1,100.0,100,67.2814882718,67.2814882718,,0.01,100,8.16144,3.50449e-18,4660.1786622,1.0,4660.18,0.01,1.0,1,100.0
500.0,4659.88167441,0.01,1.0,4659.88167441,3259.52,1.0,0.1,100.0,100,48.3844276792,48.3844276792,,0.01,100,6.92101,3.50449e-18,4659.88167441,1.0,4659.88,0.01,1.0,1,100.0
498.02,4642.01949484,0.01,1.0,4642.01949484,3241.31,1.0,0.1,100.0,100,21241.0680327,21241.0680327,,0.01,100,145.013,3.50449e-18,4642.01949484,1.0,4642.02,0.01,1.0,1,100.0
499.4,4654.90307744,0.01,1.0,4654.90307744,3254.37,1.0,0.1,100.0,100,3618.89953728,3618.89953728,,0.01,100,59.8557,3.50449e-18,4654.90307744,1.0,4654.9,0.01,1.0,1,100.0
499.4,4654.81310837,0.01,1.0,4654.81310837,3254.24,1.0,0.1,100.0,100,3580.94060356,3580.94060356,,0.01,100,59.541,3.50449e-18,4654.81310837,1.0,4654.81,0.01,1.0,1,100.0
496.72,4628.00993092,0.01,1.0,4628.00993092,3227.2,1.0,0.1,100.0,100,42759.8876833,42759.8876833,,0.01,100,205.748,3.50449e-18,4628.00993092,1.0,4628.01,0.01,1.0,1,100.0
500.0,4661.31396974,0.01,1.0,4661.31396974,3260.5,1.0,0.1,100.0,100,30.2694206428,30.2694206428,,0.01,100,5.4742,3.50449e-18,4661.31396974,1.0,4661.31,0.01,1.0,1,100.0
498.2,4643.20568103,0.01,1.0,4643.20568103,3242.0,1.0,0.1,100.0,100,28509.3711264,28509.3711264,,0.01,100,168.001,3.50449e-18,4643.20568103,1.0,4643.21,0.01,1.0,1,100.0
500.0,4660.05133427,0.01,1.0,4660.05133427,3259.08,1.0,0.1,100.0,100,65.4396246535,65.4396246535,,0.01,100,8.04892,3.50449e-18,4660.05133427,1.0,4660.05,0.01,1.0,1,100.0
498.85,4649.81669572,0.01,1.0,4649.81669572,3249.25,1.0,0.1,100.0,100,6262.07339739,6262.07339739,,0.01,100,78.7366,3.50449e-18,4649.81669572,1.0,4649.82,0.01,1.0,1,100.0
500.0,4661.17507384,0.01,1.0,4661.17507384,3260.58,1.0,0.1,100.0,100,38.6453380509,38.6453380509,,0.01,100,6.18536,3.50449e-18,4661.17507384,1.0,4661.18,0.01,1.0,1,100.0
499.37,4653.43890634,0.01,1.0,4653.43890634,3252.76,1.0,0.1,100.0,100,3812.22299289,3812.22299289,,0.01,100,61.4337,3.50449e-18,4653.43890634,1.0,4653.44,0.01,1.0,1,100.0
498.52,4648.37655598,0.01,1.0,4648.37655598,3247.76,1.0,0.1,100.0,100,19548.2795161,19548.2795161,,0.01,100,139.114,3.50449e-18,4648.37655598,1.0,4648.38,0.01,1.0,1,100.0
498.83,4649.38539366,0.01,1.0,4649.38539366,3248.65,1.0,0.1,100.0,100,6642.04530768,6642.04530768,,0.01,100,81.0902,3.50449e-18,4649.38539366,1.0,4649.39,0.01,1.0,1,100.0
499.42,4655.18552577,0.01,1.0,4655.18552577,3254.48,1.0,0.1,100.0,100,3274.66029758,3274.66029758,,0.01,100,56.9378,3.50449e-18,4655.18552577,1.0,4655.19,0.01,1.0,1,100.0
500.0,4661.36113588,0.01,1.0,4661.36113588,3260.51,1.0,0.1,100.0,100,32.1163034103,32.1163034103,,0.01,100,5.63871,3.50449e-18,4661.36113588,1.0,4661.36,0.01,1.0,1,100.0
499.39,4654.89240068,0.01,1.0,4654.89240068,3254.09,1.0,0.1,100.0,100,3709.96754519,3709.96754519,,0.01,100,60.6042,3.50449e-18,4654.89240068,1.0,4654.89,0.01,1.0,1,100.0
497.34,4636.12531885,0.01,1.0,4636.12531885,3235.8,1.0,0.1,100.0,100,39382.5781396,39382.5781396,,0.01,100,197.456,3.50449e-18,4636.12531885,1.0,4636.13,0.01,1.0,1,100.0
498.94,4650.76489521,0.01,1.0,4650.76489521,3250.31,1.0,0.1,100.0,100,5575.68184277,5575.68184277,,0.01,100,74.2962,3.50449e-18,4650.76489521,1.0,4650.77,0.01,1.0,1,100.0
500.0,4660.79089718,0.01,1.0,4660.79089718,3260.07,1.0,0.1,100.0,100,49.7748911968,49.7748911968,,0.01,100,7.01976,3.50449e-18,4660.79089718,1.0,4660.79,0.01,1.0,1,100.0
498.59,4647.83973357,0.01,1.0,4647.83973357,3247.41,1.0,0.1,100.0,100,18063.2883082,18063.2883082,,0.01,100,133.726,3.50449e-18,4647.83973357,1.0,4647.84,0.01,1.0,1,100.0
498.57,4646.85279136,0.01,1.0,4646.85279136,3246.16,1.0,0.1,100.0,100,18524.0911951,18524.0911951,,0.01,100,135.421,3.50449e-18,4646.85279136,1.0,4646.85,0.01,1.0,1,100.0
498.6,4647.25618137,0.01,1.0,4647.25618137,3246.72,1.0,0.1,100.0,100,17684.9153211,17684.9153211,,0.01,100,132.318,3.50449e-18,4647.25618137,1.0,4647.26,0.01,1.0,1,100.0
500.0,4661.16377111,0.01,1.0,4661.16377111,3260.08,1.0,0.1,100.0,100,33.4903985244,33.4903985244,,0.01,100,5.75811,3.50449e-18,4661.16377111,1.0,4661.16,0.01,1.0,1,100.0
500.0,4660.7442933,0.01,1.0,4660.7442933,3259.66,1.0,0.1,100.0,100,52.8402281647,52.8402281647,,0.01,100,7.23268,3.50449e-18,4660.7442933,1.0,4660.74,0.01,1.0,1,100.0
500.0,4659.87080504,0.01,1.0,4659.87080504,3259.11,1.0,0.1,100.0,100,55.8241975665,55.8241975665,,0.01,100,7.43411,3.50449e-18,4659.87080504,1.0,4659.87,0.01,1.0,1,100.0
494.97,4614.22057892,0.01,1.0,4614.22057892,3213.53,1.0,0.1,100.0,100,75091.2025085,75091.2025085,,0.01,100,272.654,3.50449e-18,4614.22057892,1.0,4614.22,0.01,1.0,1,100.0
500.0,4661.0783305,0.01,1.0,4661.0783305,3260.42,1.0,0.1,100.0,100,30.0342921141,30.0342921141,,0.01,100,5.4529,3.50449e-18,4661.0783305,1.0,4661.08,0.01,1.0,1,100.0
500.0,4660.85157547,0.01,1.0,4660.85157547,3260.0,1.0,0.1,100.0,100,46.7845776283,46.7845776283,,0.01,100,6.80563,3.50449e-18,4660.85157547,1.0,4660.85,0.01,1.0,1,100.0
497.42,4637.15897155,0.01,1.0,4637.15897155,3236.44,1.0,0.1,100.0,100,29745.6876191,29745.6876191,,0.01,100,171.605,3.50449e-18,4637.15897155,1.0,4637.16,0.01,1.0,1,100.0
497.23,4633.11046826,0.01,1.0,4633.11046826,3232.57,1.0,0.1,100.0,100,67628.930266,67628.930266,,0.01,100,258.752,3.50449e-18,4633.11046826,1.0,4633.11,0.01,1.0,1,100.0
500.0,4658.42967741,0.01,1.0,4658.42967741,3258.07,1.0,0.1,100.0,100,61.3751405362,61.3751405362,,0.01,100,7.79493,3.50449e-18,4658.42967741,1.0,4658.43,0.01,1.0,1,100.0
497.98,4642.75283616,0.01,1.0,4642.75283616,3242.11,1.0,0.1,100.0,100,35885.5303207,35885.5303207,,0.01,100,188.485,3.50449e-18,4642.75283616,1.0,4642.75,0.01,1.0,1,100.0
497.38,4635.04721064,0.01,1.0,4635.04721064,3234.06,1.0,0.1,100.0,100,38837.9663951,38837.9663951,,0.01,100,196.086,3.50449e-18,4635.04721064,1.0,4635.05,0.01,1.0,1,100.0
499.34,4653.67564522,0.01,1.0,4653.67564522,3253.03,1.0,0.1,100.0,100,4188.45766777,4188.45766777,,0.01,100,64.3939,3.50449e-18,4653.67564522,1.0,4653.68,0.01,1.0,1,100.0
497.44,4636.56526151,0.01,1.0,4636.56526151,3235.92,1.0,0.1,100.0,100,29357.5906937,29357.5906937,,0.01,100,170.482,3.50449e-18,4636.56526151,1.0,4636.57,0.01,1.0,1,100.0
500.0,4661.21495905,0.01,1.0,4661.21495905,3260.25,1.0,0.1,100.0,100,35.0419244692,35.0419244692,,0.01,100,5.88992,3.50449e-18,4661.21495905,1.0,4661.21,0.01,1.0,1,100.0
498.35,4645.27680911,0.01,1.0,4645.27680911,3244.71,1.0,0.1,100.0,100,13430.7448541,13430.7448541,,0.01,100,115.31,3.50449e-18,4645.27680911,1.0,4645.28,0.01,1.0,1,100.0
497.27,4634.54409241,0.01,1.0,4634.54409241,3233.75,1.0,0.1,100.0,100,33660.5986818,33660.5986818,,0.01,100,182.549,3.50449e-18,4634.54409241,1.0,4634.54,0.01,1.0,1,100.0
499.38,4654.15264909,0.01,1.0,4654.15264909,3253.27,1.0,0.1,100.0,100,3755.93081566,3755.93081566,,0.01,100,60.9784,3.50449e-18,4654.15264909,1.0,4654.15,0.01,1.0,1,100.0
500.0,4659.78386158,0.01,1.0,4659.78386158,3259.34,1.0,0.1,100.0,100,47.5524313131,47.5524313131,,0.01,100,6.86127,3.50449e-18,4659.78386158,1.0,4659.78,0.01,1.0,1,100.0
498.14,4643.1233573,0.01,1.0,4643.1233573,3242.49,1.0,0.1,100.0,100,20402.5842413,20402.5842413,,0.01,100,142.122,3.50449e-18,4643.1233573,1.0,4643.12,0.01,1.0,1,100.0
499.37,4654.23211867,0.01,1.0,4654.23211867,3253.67,1.0,0.1,100.0,100,3849.93451884,3849.93451884,,0.01,100,61.7368,3.50449e-18,4654.23211867,1.0,4654.23,0.01,1.0,1,100.0
500.0,4661.05247493,0.01,1.0,4661.05247493,3260.36,1.0,0.1,100.0,100,39.2102571915,39.2102571915,,0.01,100,6.23042,3.50449e-18,4661.05247493,1.0,4661.05,0.01,1.0,1,100.0
500.0,4660.73483737,0.01,1.0,4660.73483737,3260.18,1.0,0.1,100.0,100,41.5168718452,41.5168718452,,0.01,100,6.41107,3.50449e-18,4660.73483737,1.0,4660.74,0.01,1.0,1,100.0
497.96,4641.02437146,0.01,1.0,4641.02437146,3240.35,1.0,0.1,100.0,100,37171.0822272,37171.0822272,,0.01,100,191.832,3.50449e-18,4641.02437146,1.0,4641.02,0.01,1.0,1,100.0
498.84,4648.98123255,0.01,1.0,4648.98123255,3248.42,1.0,0.1,100.0,100,6616.83734506,6616.83734506,,0.01,100,80.9362,3.50449e-18,4648.98123255,1.0,4648.98,0.01,1.0,1,100.0
499.39,4653.75218264,0.01,1.0,4653.75218264,3253.19,1.0,0.1,100.0,100,3626.71970818,3626.71970818,,0.01,100,59.9204,3.50449e-18,4653.75218264,1.0,4653.75,0.01,1.0,1,100.0
500.0,4660.01371179,0.01,1.0,4660.01371179,3259.47,1.0,0.1,100.0,100,44.397152128,44.397152128,,0.01,100,6.62973,3.50449e-18,4660.01371179,1.0,4660.01,0.01,1.0,1,100.0
500.0,4660.00604518,0.01,1.0,4660.00604518,3259.32,1.0,0.1,100.0,100,62.2016646131,62.2016646131,,0.01,100,7.84728,3.50449e-18,4660.00604518,1.0,4660.01,0.01,1.0,1,100.0
500.0,4659.06616046,0.01,1.0,4659.06616046,3258.34,1.0,0.1,100.0,100,74.1207731711,74.1207731711,,0.01,100,8.56618,3.50449e-18,4659.06616046,1.0,4659.07,0.01,1.0,1,100.0
500.0,4660.90982893,0.01,1.0,4660.90982893,3260.06,1.0,0.1,100.0,100,37.2477246983,37.2477246983,,0.01,100,6.07251,3.50449e-18,4660.90982893,1.0,4660.91,0.01,1.0,1,100.0
499.33,4653.54676098,0.01,1.0,4653.54676098,3253.29,1.0,0.1,100.0,100,4283.59016434,4283.59016434,,0.01,100,65.1211,3.50449e-18,4653.54676098,1.0,4653.55,0.01,1.0,1,100.0
498.68,4648.74608592,0.01,1.0,4648.74608592,3247.94,1.0,0.1,100.0,100,15945.4383196,15945.4383196,,0.01,100,125.642,3.50449e-18,4648.74608592,1.0,4648.75,0.01,1.0,1,100.0
498.61,4648.34760325,0.01,1.0,4648.34760325,3247.49,1.0,0.1,100.0,100,17490.8225406,17490.8225406,,0.01,100,131.59,3.50449e-18,4648.34760325,1.0,4648.35,0.01,1.0,1,100.0
495.57,4620.01159079,0.01,1.0,4620.01159079,3219.21,1.0,0.1,100.0,100,75986.6823985,75986.6823985,,0.01,100,274.275,3.50449e-18,4620.01159079,1.0,4620.01,0.01,1.0,1,100.0
498.69,4647.72923204,0.01,1.0,4647.72923204,3247.34,1.0,0.1,100.0,100,15620.1848781,15620.1848781,,0.01,100,124.354,3.50449e-18,4647.72923204,1.0,4647.73,0.01,1.0,1,100.0
498.16,4643.51968514,0.01,1.0,4643.51968514,3242.64,1.0,0.1,100.0,100,16561.0129507,16561.0129507,,0.01,100,128.045,3.50449e-18,4643.51968514,1.0,4643.52,0.01,1.0,1,100.0
500.0,4661.01574099,0.01,1.0,4661.01574099,3260.46,1.0,0.1,100.0,100,30.1940888646,30.1940888646,,0.01,100,5.46737,3.50449e-18,4661.01574099,1.0,4661.02,0.01,1.0,1,100.0
500.0,4659.96567487,0.01,1.0,4659.96567487,3259.43,1.0,0.1,100.0,100,56.3450880261,56.3450880261,,0.01,100,7.46872,3.50449e-18,4659.96567487,1.0,4659.97,0.01,1.0,1,100.0
498.57,4647.59862123,0.01,1.0,4647.59862123,3246.94,1.0,0.1,100.0,100,18650.0122757,18650.0122757,,0.01,100,135.881,3.50449e-18,4647.59862123,1.0,4647.6,0.01,1.0,1,100.0
496.75,4629.14852201,0.01,1.0,4629.14852201,3228.16,1.0,0.1,100.0,100,47309.4247936,47309.4247936,,0.01,100,216.417,3.50449e-18,4629.14852201,1.0,4629.15,0.01,1.0,1,100.0
499.34,4654.53051279,0.01,1.0,4654.53051279,3253.92,1.0,0.1,100.0,100,4114.46557254,4114.46557254,,0.01,100,63.8226,3.50449e-18,4654.53051279,1.0,4654.53,0.01,1.0,1,100.0
500.0,4659.3597151,0.01,1.0,4659.3597151,3258.96,1.0,0.1,100.0,100,62.9591035638,62.9591035638,,0.01,100,7.89489,3.50449e-18,4659.3597151,1.0,4659.36,0.01,1.0,1,100.0
500.0,4660.68135116,0.01,1.0,4660.68135116,3259.9,1.0,0.1,100.0,100,44.1069072183,44.1069072183,,0.01,100,6.608,3.50449e-18,4660.68135116,1.0,4660.68,0.01,1.0,1,100.0
500.0,4660.50005483,0.01,1.0,4660.50005483,3259.92,1.0,0.1,100.0,100,48.8718311821,48.8718311821,,0.01,100,6.9558,3.50449e-18,4660.50005483,1.0,4660.5,0.01,1.0,1,100.0
500.0,4659.84897985,0.01,1.0,4659.84897985,3259.29,1.0,0.1,100.0,100,54.3905245894,54.3905245894,,0.01,100,7.33803,3.50449e-18,4659.84897985,1.0,4659.85,0.01,1.0,1,100.0
500.0,4660.38171781,0.01,1.0,4660.38171781,3259.92,1.0,0.1,100.0,100,73.868701844,73.868701844,,0.01,100,8.55162,3.50449e-18,4660.38171781,1.0,4660.38,0.01,1.0,1,100.0
498.65,4647.369742,0.01,1.0,4647.369742,3246.9,1.0,0.1,100.0,100,16572.7537018,16572.7537018,,0.01,100,128.09,3.50449e-18,4647.369742,1.0,4647.37,0.01,1.0,1,100.0
498.56,4646.46689193,0.01,1.0,4646.46689193,3245.36,1.0,0.1,100.0,100,18821.7870479,18821.7870479,,0.01,100,136.505,3.50449e-18,4646.46689193,1.0,4646.47,0.01,1.0,1,100.0
500.0,4659.39834921,0.01,1.0,4659.39834921,3258.81,1.0,0.1,100.0,100,32.645559012,32.645559012,,0.01,100,5.68498,3.50449e-18,4659.39834921,1.0,4659.4,0.01,1.0,1,100.0
500.0,4659.70748118,0.01,1.0,4659.70748118,3259.19,1.0,0.1,100.0,100,54.1381375358,54.1381375358,,0.01,100,7.32095,3.50449e-18,4659.70748118,1.0,4659.71,0.01,1.0,1,100.0
500.0,4660.38927975,0.01,1.0,4660.38927975,3259.59,1.0,0.1,100.0,100,54.7251098986,54.7251098986,,0.01,100,7.36055,3.50449e-18,4660.38927975,1.0,4660.39,0.01,1.0,1,100.0
495.39,4614.81373505,0.01,1.0,4614.81373505,3214.36,1.0,0.1,100.0,100,73413.4850235,73413.4850235,,0.01,100,269.591,3.50449e-18,4614.81373505,1.0,4614.81,0.01,1.0,1,100.0
496.55,4626.40849904,0.01,1.0,4626.40849904,3225.78,1.0,0.1,100.0,100,52916.133561,52916.133561,,0.01,100,228.882,3.50449e-18,4626.40849904,1.0,4626.41,0.01,1.0,1,100.0
499.36,4654.00233151,0.01,1.0,4654.00233151,3253.37,1.0,0.1,100.0,100,3886.70161961,3886.70161961,,0.01,100,62.0309,3.50449e-18,4654.00233151,1.0,4654.0,0.01,1.0,1,100.0
499.17,4652.86003599,0.01,1.0,4652.86003599,3252.21,1.0,0.1,100.0,100,3481.81026321,3481.81026321,,0.01,100,58.7111,3.50449e-18,4652.86003599,1.0,4652.86,0.01,1.0,1,100.0
499.22,4653.80706616,0.01,1.0,4653.80706616,3253.07,1.0,0.1,100.0,100,5480.61404743,5480.61404743,,0.01,100,73.6601,3.50449e-18,4653.80706616,1.0,4653.81,0.01,1.0,1,100.0
494.2,4607.03062874,0.01,1.0,4607.03062874,3206.3,1.0,0.1,100.0,100,81718.9494032,81718.9494032,,0.01,100,284.432,3.50449e-18,4607.03062874,1.0,4607.03,0.01,1.0,1,100.0
497.13,4633.4315442,0.01,1.0,4633.4315442,3232.84,1.0,0.1,100.0,100,26314.1656667,26314.1656667,,0.01,100,161.403,3.50449e-18,4633.4315442,1.0,4633.43,0.01,1.0,1,100.0
498.61,4645.54524666,0.01,1.0,4645.54524666,3245.03,1.0,0.1,100.0,100,17545.5636496,17545.5636496,,0.01,100,131.796,3.50449e-18,4645.54524666,1.0,4645.54,0.01,1.0,1,100.0
498.77,4649.33734971,0.01,1.0,4649.33734971,3248.33,1.0,0.1,100.0,100,7239.97663888,7239.97663888,,0.01,100,84.6615,3.50449e-18,4649.33734971,1.0,4649.34,0.01,1.0,1,100.0
499.32,4652.87860828,0.01,1.0,4652.87860828,3252.29,1.0,0.1,100.0,100,4501.01705119,4501.01705119,,0.01,100,66.7533,3.50449e-18,4652.87860828,1.0,4652.88,0.01,1.0,1,100.0
500.0,4660.51161187,0.01,1.0,4660.51161187,3259.8,1.0,0.1,100.0,100,52.2869839326,52.2869839326,,0.01,100,7.19472,3.50449e-18,4660.51161187,1.0,4660.51,0.01,1.0,1,100.0
500.0,4661.00699029,0.01,1.0,4661.00699029,3260.66,1.0,0.1,100.0,100,38.1945128247,38.1945128247,,0.01,100,6.1492,3.50449e-18,4661.00699029,1.0,4661.01,0.01,1.0,1,100.0
495.94,4622.67226291,0.01,1.0,4622.67226291,3221.92,1.0,0.1,100.0,100,72774.304019,72774.304019,,0.01,100,268.415,3.50449e-18,4622.67226291,1.0,4622.67,0.01,1.0,1,100.0
500.0,4660.73030255,0.01,1.0,4660.73030255,3260.26,1.0,0.1,100.0,100,47.9920774091,47.9920774091,,0.01,100,6.89287,3.50449e-18,4660.73030255,1.0,4660.73,0.01,1.0,1,100.0
