MaxVanillaIw,AvgEpLen,VarNormIw,ESSRenyi,SamplesThisIter,EpsThisIter,ESSClassic,MinNormIw,J,VarRet,BatchSize,VanillaAvgRet,MinVanillaIw,MaxNormIw,VarJ,delta,AvgNormIw,AvgRet,AvgVanillaIw,VarVanillaIw,Bound,VarDiscRet,IterType,renyi2,AvgDiscRet
7.5178,500.0,3.91859e-09,nan,50000,100,1.17702866656,3.73641e-14,13180.9,233.228273494,100,62.5826384764,6.26416e-10,0.000448416,150.23,0.4,5.52486e-05,62.5826384764,0.926255,1.10141,60.3218,233.228273494,1,nan,62.5826384764
7.03398,500.0,4.30733e-09,nan,50000,100,0.993287179785,8.14852e-14,13245.9,256.242194453,100,62.2654407428,1.47714e-09,0.000388023,158.174,0.4,5.52486e-05,62.2654407428,1.00153,1.41545,60.3209,256.242194453,1,nan,62.2654407428
7.91141,500.0,4.0622e-09,nan,50000,100,0.880754723638,2.60162e-11,13791.8,167.39700217,100,66.9479604602,4.71569e-07,0.000436468,173.454,0.4,5.52486e-05,66.9479604602,1.00143,1.33464,62.6004,167.39700217,1,nan,66.9479604602
5.24755,500.0,2.31336e-09,nan,50000,100,1.07032546655,1.95876e-10,13746.5,154.349331579,100,69.2490698805,3.54729e-06,0.000289761,119.366,0.4,5.52486e-05,69.2490698805,1.00055,0.758709,64.0796,154.349331579,1,nan,69.2490698805
5.28028,500.0,2.63272e-09,nan,50000,100,0.877408149014,1.17533e-11,13055.9,163.77654587,100,64.949095148,1.93983e-07,0.00031993,152.082,0.4,5.52486e-05,64.949095148,0.91185,0.717148,59.8843,163.77654587,1,nan,64.949095148
5.5993,500.0,2.28429e-09,nan,50000,100,1.03672590336,3.5824e-09,13517.5,174.499350646,100,67.5219086104,6.18886e-05,0.000324113,144.638,0.4,5.52486e-05,67.5219086104,0.954462,0.68175,62.217,174.499350646,1,nan,67.5219086104
5.99627,500.0,2.15297e-09,nan,50000,100,0.88807687359,2.37474e-09,13278.1,150.80394083,100,66.7991993402,4.03587e-05,0.000352826,147.162,0.4,5.52486e-05,66.7991993402,0.93895,0.621842,60.6481,150.80394083,1,nan,66.7991993402
4.81575,500.0,2.0765e-09,nan,50000,100,0.913789351889,7.86796e-10,13751.8,127.434772948,100,69.8455884684,1.4069e-05,0.000269316,120.038,0.4,5.52486e-05,69.8455884684,0.987923,0.66395,64.0763,127.434772948,1,nan,69.8455884684
5.87384,500.0,2.81893e-09,nan,50000,100,0.979568237085,1.91833e-10,13651.9,173.443800823,100,67.3596222476,3.40564e-06,0.000330861,161.241,0.4,5.52486e-05,67.3596222476,0.98084,0.888461,62.7079,173.443800823,1,nan,67.3596222476
5.68713,500.0,1.97194e-09,nan,50000,100,0.955392958401,7.229e-10,13541.8,181.139424074,100,68.2471280282,1.28404e-05,0.000320178,128.027,0.4,5.52486e-05,68.2471280282,0.981347,0.622151,62.9071,181.139424074,1,nan,68.2471280282
5.4135,500.0,2.07178e-09,nan,50000,100,0.992504455226,1.30678e-08,13879.1,136.828252324,100,70.2208847549,0.000219791,0.000321862,151.597,0.4,5.52486e-05,70.2208847549,0.929245,0.586087,63.8079,136.828252324,1,nan,70.2208847549
5.07544,500.0,2.36077e-09,nan,50000,100,0.853480852058,7.57477e-11,13785.3,170.557399231,100,69.2805908443,1.30606e-06,0.000294361,139.707,0.4,5.52486e-05,69.2805908443,0.95261,0.701844,63.7535,170.557399231,1,nan,69.2805908443
5.547,500.0,2.99056e-09,nan,50000,100,0.960413673071,1.48056e-12,13805.8,232.865069484,100,67.1368553527,2.4417e-08,0.000336349,152.542,0.4,5.52486e-05,67.1368553527,0.911149,0.813371,63.4787,232.865069484,1,nan,67.1368553527
5.20997,500.0,2.31433e-09,nan,50000,100,0.934205937542,6.50005e-11,14074.2,145.374663792,100,70.8393900487,1.15978e-06,0.000291995,121.078,0.4,5.52486e-05,70.8393900487,0.985783,0.736792,65.2517,145.374663792,1,nan,70.8393900487
4.76331,500.0,2.34265e-09,nan,50000,100,0.948652941428,2.97397e-09,14007.8,190.676157992,100,70.4140713868,5.20042e-05,0.0002724,127.139,0.4,5.52486e-05,70.4140713868,0.966102,0.716327,65.1427,190.676157992,1,nan,70.4140713868
5.55437,500.0,2.4829e-09,nan,50000,100,0.894178280343,2.40093e-09,13965.9,176.101265164,100,69.8937639623,4.26148e-05,0.000312934,138.555,0.4,5.52486e-05,69.8937639623,0.980626,0.782209,64.6417,176.101265164,1,nan,69.8937639623
4.78356,500.0,2.18966e-09,nan,50000,100,0.894964271927,4.24461e-09,13691.8,104.099622267,100,69.6369276591,7.7124e-05,0.000263269,124.18,0.4,5.52486e-05,69.6369276591,1.00386,0.7229,63.3422,104.099622267,1,nan,69.6369276591
5.25765,500.0,2.08369e-09,nan,50000,100,0.837592160668,4.22651e-10,13845.1,125.977528801,100,70.2480212379,7.34738e-06,0.000302441,140.967,0.4,5.52486e-05,70.2480212379,0.960443,0.629699,64.0317,125.977528801,1,nan,70.2480212379
4.53351,500.0,2.05991e-09,nan,50000,100,0.868021989849,8.67184e-10,14021.1,155.182495611,100,71.101600267,1.50919e-05,0.000260497,123.708,0.4,5.52486e-05,71.101600267,0.96151,0.623896,65.3967,155.182495611,1,nan,71.101600267
3.85663,500.0,1.85869e-09,nan,50000,100,0.868652445216,3.42602e-09,13709.7,97.1124830923,100,70.6043724724,5.91768e-05,0.000223278,109.201,0.4,5.52486e-05,70.6043724724,0.954295,0.554535,64.371,97.1124830923,1,nan,70.6043724724
5.96706,500.0,2.5698e-09,nan,50000,100,1.06718351854,5.67844e-10,14132.5,141.575929777,100,70.8847402106,1.02498e-05,0.000330579,148.093,0.4,5.52486e-05,70.8847402106,0.997256,0.837277,65.3133,141.575929777,1,nan,70.8847402106
5.45804,500.0,2.32774e-09,nan,50000,100,1.25558884333,1.21419e-09,13621.2,154.731297868,100,68.5098196588,2.07003e-05,0.000320145,129.965,0.4,5.52486e-05,68.5098196588,0.941914,0.676571,63.2235,154.731297868,1,nan,68.5098196588
4.04695,500.0,1.79525e-09,nan,50000,100,0.856435726368,1.10333e-08,14153.1,103.461035836,100,72.8635338544,0.00018416,0.000242459,120.302,0.4,5.52486e-05,72.8635338544,0.922171,0.500156,66.0857,103.461035836,1,nan,72.8635338544
5.15587,500.0,1.64982e-09,nan,50000,100,0.905077291513,1.00687e-07,14411.0,100.192328681,100,74.5564115708,0.00180549,0.000287527,121.027,0.4,5.52486e-05,74.5564115708,0.990707,0.530498,67.2865,100.192328681,1,nan,74.5564115708
4.68753,500.0,2.13908e-09,nan,50000,100,0.923313119037,9.16822e-09,14214.0,109.268933854,100,72.5452585577,0.000161361,0.000266337,123.642,0.4,5.52486e-05,72.5452585577,0.972375,0.662601,66.4183,109.268933854,1,nan,72.5452585577
4.59014,500.0,2.25178e-09,nan,50000,100,0.886868890484,1.19659e-09,13883.9,130.299281001,100,70.1191848638,2.02484e-05,0.000271257,123.815,0.4,5.52486e-05,70.1191848638,0.934901,0.644783,64.6109,130.299281001,1,nan,70.1191848638
3.89263,500.0,1.17722e-09,nan,50000,100,0.890386542941,4.36944e-07,14277.9,77.8802604232,100,75.0660698433,0.0077747,0.000218769,100.114,0.4,5.52486e-05,75.0660698433,0.983059,0.372711,67.2122,77.8802604232,1,nan,75.0660698433
4.88197,500.0,2.09786e-09,nan,50000,100,1.09724334344,5.89732e-10,14340.6,154.426854375,100,72.8066582459,1.0344e-05,0.000278329,120.709,0.4,5.52486e-05,72.8066582459,0.969075,0.645428,67.2366,154.426854375,1,nan,72.8066582459
4.79043,500.0,2.49104e-09,nan,50000,100,0.857473631796,1.12914e-11,14192.4,184.828294016,100,71.0420401376,1.94523e-07,0.000278067,123.41,0.4,5.52486e-05,71.0420401376,0.951802,0.739318,66.4151,184.828294016,1,nan,71.0420401376
4.32175,500.0,1.83516e-09,nan,50000,100,0.772710644755,3.36621e-10,14061.5,127.599336607,100,71.7793532853,5.96409e-06,0.000243926,123.343,0.4,5.52486e-05,71.7793532853,0.978867,0.576075,65.3207,127.599336607,1,nan,71.7793532853
5.13918,500.0,1.64056e-09,nan,50000,100,1.60730854594,1.35082e-10,14144.6,126.311106391,100,72.8057896734,2.29565e-06,0.000302402,109.324,0.4,5.52486e-05,72.8057896734,0.938924,0.473817,66.3278,126.311106391,1,nan,72.8057896734
4.95544,500.0,1.92562e-09,nan,50000,100,0.872627787201,1.01484e-09,13985.0,144.76996665,100,71.2396595286,1.75045e-05,0.000287295,127.61,0.4,5.52486e-05,71.2396595286,0.952961,0.572898,65.0955,144.76996665,1,nan,71.2396595286
4.97696,500.0,1.81497e-09,nan,50000,100,0.960943272518,1.30987e-08,14156.2,163.578054712,100,72.1267838054,0.000215388,0.000302672,141.695,0.4,5.52486e-05,72.1267838054,0.908476,0.490742,65.6531,163.578054712,1,nan,72.1267838054
3.39353,500.0,1.2784e-09,nan,50000,100,0.930974893648,2.19346e-07,14387.9,80.7860749591,100,75.4004736286,0.00378204,0.000196814,95.5206,0.4,5.52486e-05,75.4004736286,0.952616,0.380068,67.9652,80.7860749591,1,nan,75.4004736286
3.71942,500.0,1.32267e-09,nan,50000,100,0.940768512006,1.03527e-07,14152.8,100.393194668,100,73.7691642056,0.00180558,0.000213261,102.047,0.4,5.52486e-05,73.7691642056,0.963573,0.402327,66.6028,100.393194668,1,nan,73.7691642056
5.05835,500.0,2.31521e-09,nan,50000,100,0.999896622532,5.19703e-09,14259.6,106.037812329,100,72.5503853256,9.4491e-05,0.00027821,121.883,0.4,5.52486e-05,72.5503853256,1.00452,0.765353,66.5573,106.037812329,1,nan,72.5503853256
4.24434,500.0,1.62669e-09,nan,50000,100,0.883656155451,4.99371e-09,14357.6,191.101447474,100,73.3905167557,8.83172e-05,0.000239988,101.24,0.4,5.52486e-05,73.3905167557,0.977109,0.508802,67.6482,191.101447474,1,nan,73.3905167557
5.24819,500.0,1.8361e-09,nan,50000,100,1.11115702098,1.43896e-08,14327.4,108.870276331,100,73.6890260169,0.000259104,0.000291464,116.14,0.4,5.52486e-05,73.6890260169,0.994823,0.595311,66.955,108.870276331,1,nan,73.6890260169
3.87589,500.0,1.52658e-09,nan,50000,100,0.995667517651,3.84348e-08,14184.3,97.7935018412,100,73.7789468642,0.000687312,0.000216741,104.477,0.4,5.52486e-05,73.7789468642,0.987986,0.488179,66.7081,97.7935018412,1,nan,73.7789468642
4.38115,500.0,1.43622e-09,nan,50000,100,1.05717622984,5.2162e-08,14277.4,119.330653971,100,73.8997394589,0.000877792,0.000260346,115.872,0.4,5.52486e-05,73.8997394589,0.929734,0.40672,66.6142,119.330653971,1,nan,73.8997394589
3.26746,500.0,1.39662e-09,nan,50000,100,0.771846660263,2.40681e-08,14336.3,82.968084922,100,74.8593894679,0.000398296,0.000197445,113.799,0.4,5.52486e-05,74.8593894679,0.914293,0.382477,67.2405,82.968084922,1,nan,74.8593894679
4.20393,500.0,2.00501e-09,nan,50000,100,0.852262325037,1.56453e-08,14616.5,95.6771002486,100,75.1072751113,0.000276195,0.000238135,115.431,0.4,5.52486e-05,75.1072751113,0.975335,0.624857,68.3228,95.6771002486,1,nan,75.1072751113
3.66478,500.0,1.37828e-09,nan,50000,100,0.850506667516,5.33752e-08,14470.0,86.7417127512,100,75.5004293621,0.000951955,0.00020548,106.177,0.4,5.52486e-05,75.5004293621,0.985368,0.43842,67.8595,86.7417127512,1,nan,75.5004293621
4.01473,500.0,1.94482e-09,nan,50000,100,0.976287312282,1.94114e-10,15074.4,168.331512692,100,76.8054381302,3.52788e-06,0.000220901,114.887,0.4,5.52486e-05,76.8054381302,1.0041,0.642383,70.9733,168.331512692,1,nan,76.8054381302
3.67457,500.0,1.36921e-09,nan,50000,100,0.849998328345,5.41903e-08,14810.8,117.180582283,100,77.0899177299,0.000956479,0.000208187,103.748,0.4,5.52486e-05,77.0899177299,0.975159,0.426557,69.6906,117.180582283,1,nan,77.0899177299
3.23628,500.0,1.33752e-09,nan,50000,100,0.815646744312,1.23256e-07,14787.3,72.465875083,100,77.6455492779,0.00219592,0.000181651,103.336,0.4,5.52486e-05,77.6455492779,0.984302,0.424536,69.6763,72.465875083,1,nan,77.6455492779
3.64871,500.0,1.30457e-09,nan,50000,100,0.90226756806,4.05997e-08,14778.9,111.181154461,100,77.092101534,0.000699917,0.000211648,106.914,0.4,5.52486e-05,77.092101534,0.952457,0.387717,69.4953,111.181154461,1,nan,77.092101534
3.25011,500.0,9.18871e-10,nan,50000,100,0.790365563317,6.38853e-07,14695.1,55.1576301731,100,78.2193558086,0.0116182,0.000178715,93.8553,0.4,5.52486e-05,78.2193558086,1.00475,0.303899,69.3644,55.1576301731,1,nan,78.2193558086
4.26518,500.0,1.84236e-09,nan,50000,100,0.864401368283,1.60207e-08,14963.1,111.045588427,100,76.903761212,0.000291369,0.000234518,136.408,0.4,5.52486e-05,76.903761212,1.00481,0.609395,69.6672,111.045588427,1,nan,76.903761212
3.2807,500.0,8.81509e-10,nan,50000,100,0.905257821613,3.26472e-07,14907.3,58.5853744541,100,79.4007407128,0.00586013,0.00018277,86.6061,0.4,5.52486e-05,79.4007407128,0.991706,0.284021,70.4719,58.5853744541,1,nan,79.4007407128
2.91091,500.0,9.2556e-10,nan,50000,100,0.795595298741,2.91339e-07,14703.1,98.9083237725,100,77.7452361015,0.00512498,0.000165476,88.36,0.4,5.52486e-05,77.7452361015,0.971887,0.286414,69.5557,98.9083237725,1,nan,77.7452361015
3.94038,500.0,1.31549e-09,nan,50000,100,1.16400748177,2.69525e-09,14989.1,94.9020284444,100,78.6140333142,4.96101e-05,0.000214075,97.5421,0.4,5.52486e-05,78.6140333142,1.01693,0.445688,71.0003,94.9020284444,1,nan,78.6140333142
3.77321,500.0,1.36484e-09,nan,50000,100,0.875334155395,2.31979e-10,14598.5,147.633983567,100,75.7012673439,3.97136e-06,0.000220404,114.192,0.4,5.52486e-05,75.7012673439,0.94583,0.400004,68.3474,147.633983567,1,nan,75.7012673439
3.43476,500.0,1.19055e-09,nan,50000,100,0.867763421298,9.44489e-10,14849.9,116.424831183,100,77.7590952634,1.66153e-05,0.000195247,91.3737,0.4,5.52486e-05,77.7590952634,0.971927,0.368444,70.3606,116.424831183,1,nan,77.7590952634
4.0946,500.0,1.39703e-09,nan,50000,100,0.857409391256,1.50858e-08,14969.9,89.3949662134,100,78.3111341445,0.000266827,0.0002315,106.988,0.4,5.52486e-05,78.3111341445,0.977198,0.437047,70.2733,89.3949662134,1,nan,78.3111341445
3.35003,500.0,1.17121e-09,nan,50000,100,0.935638529134,1.64202e-08,14987.6,84.0439522396,100,79.0121801479,0.000297707,0.000184772,93.852,0.4,5.52486e-05,79.0121801479,1.00169,0.384999,70.9468,84.0439522396,1,nan,79.0121801479
3.72166,500.0,2.01697e-09,nan,50000,100,0.93519070986,4.50811e-11,14951.0,159.457680779,100,75.9113044273,7.38455e-07,0.0002272,117.166,0.4,5.52486e-05,75.9113044273,0.905005,0.5412,70.1649,159.457680779,1,nan,75.9113044273
3.26166,500.0,1.33531e-09,nan,50000,100,0.89739461638,5.99312e-08,14895.0,133.428416945,100,77.3847618451,0.00101461,0.00019266,98.5734,0.4,5.52486e-05,77.3847618451,0.935337,0.382714,70.467,133.428416945,1,nan,77.3847618451
4.12514,500.0,1.4295e-09,nan,50000,100,0.932381651675,3.06621e-08,15019.4,114.145709834,100,78.0691634758,0.000537645,0.000235258,106.452,0.4,5.52486e-05,78.0691634758,0.968758,0.439514,70.8824,114.145709834,1,nan,78.0691634758
2.91705,500.0,1.0265e-09,nan,50000,100,0.882376825624,2.12141e-08,14913.8,75.7157305814,100,78.7993414494,0.000358233,0.000172743,95.8896,0.4,5.52486e-05,78.7993414494,0.932961,0.292715,70.5593,75.7157305814,1,nan,78.7993414494
3.18741,500.0,1.34418e-09,nan,50000,100,0.827708472275,1.76472e-08,14815.2,116.721993936,100,77.0836808365,0.000299349,0.000187904,99.2788,0.4,5.52486e-05,77.0836808365,0.937181,0.386777,69.9493,116.721993936,1,nan,77.0836808365
2.98131,500.0,1.03908e-09,nan,50000,100,0.813414986593,5.70864e-08,15033.8,98.110494938,100,79.2825061622,0.000994297,0.000171168,85.535,0.4,5.52486e-05,79.2825061622,0.962287,0.315222,71.3669,98.110494938,1,nan,79.2825061622
3.32825,500.0,1.24323e-09,nan,50000,100,0.836145281164,2.29848e-07,15022.4,113.02466307,100,78.4862884096,0.00397455,0.000192473,103.158,0.4,5.52486e-05,78.4862884096,0.955362,0.371745,70.9092,113.02466307,1,nan,78.4862884096
3.42662,500.0,1.32871e-09,nan,50000,100,0.830975489771,1.59858e-08,14894.1,89.8863331333,100,77.9468098613,0.000283918,0.000192933,100.094,0.4,5.52486e-05,77.9468098613,0.981252,0.419129,70.187,89.8863331333,1,nan,77.9468098613
3.58338,500.0,1.44734e-09,nan,50000,100,1.00603112521,5.66164e-08,15048.0,108.302185748,100,78.3028231739,0.00101402,0.000200072,98.9199,0.4,5.52486e-05,78.3028231739,0.989525,0.464281,71.2581,108.302185748,1,nan,78.3028231739
3.31032,500.0,1.1549e-09,nan,50000,100,0.907668418287,7.00502e-08,14911.2,138.390044818,100,78.0181938303,0.00126011,0.000184023,91.3042,0.4,5.52486e-05,78.0181938303,0.993846,0.373713,70.7062,138.390044818,1,nan,78.0181938303
3.60678,500.0,1.22608e-09,nan,50000,100,0.859801463603,4.99755e-07,15043.3,66.2175498989,100,79.367469582,0.00893955,0.000201633,96.0397,0.4,5.52486e-05,79.367469582,0.988279,0.392314,71.0682,66.2175498989,1,nan,79.367469582
3.12753,500.0,1.03416e-09,nan,50000,100,0.753014727045,7.98114e-08,14809.7,57.9046918591,100,78.540336657,0.00144137,0.000173177,101.065,0.4,5.52486e-05,78.540336657,0.997775,0.337294,69.8638,57.9046918591,1,nan,78.540336657
3.14795,500.0,1.14004e-09,nan,50000,100,0.821625320974,2.85395e-08,15000.6,89.9592742804,100,78.8865735676,0.000491661,0.000182729,97.081,0.4,5.52486e-05,78.8865735676,0.951789,0.338345,70.8924,89.9592742804,1,nan,78.8865735676
3.30121,500.0,1.56857e-09,nan,50000,100,0.938819996647,1.63024e-08,14908.5,122.40693482,100,77.2452830423,0.000285143,0.000188739,100.062,0.4,5.52486e-05,77.2452830423,0.966346,0.479873,70.5356,122.40693482,1,nan,77.2452830423
3.32596,500.0,1.07289e-09,nan,50000,100,0.899256966974,1.08292e-07,14832.8,85.9208977771,100,78.1327605903,0.0018577,0.000193881,94.0166,0.4,5.52486e-05,78.1327605903,0.947769,0.315732,69.9671,85.9208977771,1,nan,78.1327605903
3.32622,500.0,1.16366e-09,nan,50000,100,0.89167979001,3.48901e-07,15077.7,77.1218013176,100,79.4095564783,0.00603682,0.00019224,98.8155,0.4,5.52486e-05,79.4095564783,0.955933,0.348367,71.2491,77.1218013176,1,nan,79.4095564783
2.67165,500.0,6.25727e-10,nan,50000,100,0.823507628627,5.08525e-07,15203.9,41.8653921949,100,81.8171647895,0.00915029,0.000148476,75.7974,0.4,5.52486e-05,81.8171647895,0.994132,0.202596,72.2815,41.8653921949,1,nan,81.8171647895
2.84937,500.0,7.32556e-10,nan,50000,100,0.845414605026,6.9315e-07,15118.9,57.1623904622,100,80.9222989619,0.0124203,0.000159017,79.9833,0.4,5.52486e-05,80.9222989619,0.989979,0.235207,71.829,57.1623904622,1,nan,80.9222989619
3.13364,500.0,8.47303e-10,nan,50000,100,0.813041159032,4.95142e-07,15164.1,56.0447522348,100,80.8450709112,0.00878248,0.00017667,87.4359,0.4,5.52486e-05,80.8450709112,0.97996,0.266571,71.7065,56.0447522348,1,nan,80.8450709112
2.91111,500.0,9.15027e-10,nan,50000,100,0.746185462756,1.55103e-07,15058.4,72.8227147867,100,79.8580366399,0.00270097,0.00016717,97.4731,0.4,5.52486e-05,79.8580366399,0.962106,0.277483,71.1823,72.8227147867,1,nan,79.8580366399
2.94889,500.0,7.64228e-10,nan,50000,100,0.894205262807,9.91335e-08,15172.8,48.7512362657,100,81.2650503886,0.00176989,0.000165171,79.9144,0.4,5.52486e-05,81.2650503886,0.986387,0.243599,71.9999,48.7512362657,1,nan,81.2650503886
3.21506,500.0,9.76568e-10,nan,50000,100,0.816916765335,2.23482e-07,15381.8,71.5278246945,100,81.6293421804,0.00403716,0.000177974,91.5264,0.4,5.52486e-05,81.6293421804,0.998057,0.318691,72.8779,71.5278246945,1,nan,81.6293421804
2.63431,500.0,9.14081e-10,nan,50000,100,0.829018866343,1.33118e-07,15343.8,86.4747655904,100,81.3242850627,0.00225882,0.000155246,81.8414,0.4,5.52486e-05,81.3242850627,0.937491,0.263194,72.9552,86.4747655904,1,nan,81.3242850627
2.5604,500.0,6.4277e-10,nan,50000,100,0.863410585188,2.29101e-07,15342.8,58.9451582806,100,82.2973136793,0.00406305,0.000144372,70.087,0.4,5.52486e-05,82.2973136793,0.979819,0.202165,73.1897,58.9451582806,1,nan,82.2973136793
2.88747,500.0,9.32277e-10,nan,50000,100,0.779577514552,5.09444e-07,15140.1,59.391931323,100,80.500011568,0.00926497,0.00015877,85.1554,0.4,5.52486e-05,80.500011568,1.00478,0.308348,71.7354,59.391931323,1,nan,80.500011568
2.58162,500.0,6.4368e-10,nan,50000,100,0.783907648214,1.6505e-06,15398.2,43.753981573,100,82.7776506094,0.0291435,0.000146206,74.2029,0.4,5.52486e-05,82.7776506094,0.975548,0.200689,73.1799,43.753981573,1,nan,82.7776506094
3.02862,500.0,1.10841e-09,nan,50000,100,0.86847379118,2.36561e-08,15361.2,77.0555001203,100,81.1163327494,0.000409823,0.000174821,91.7976,0.4,5.52486e-05,81.1163327494,0.957137,0.332664,72.8154,77.0555001203,1,nan,81.1163327494
2.85452,500.0,8.47153e-10,nan,50000,100,0.832413775788,1.03938e-06,15389.1,54.5486469773,100,82.1389778016,0.0191102,0.000155254,82.2408,0.4,5.52486e-05,82.1389778016,1.01581,0.286378,73.1559,54.5486469773,1,nan,82.1389778016
2.74519,500.0,7.50275e-10,nan,50000,100,0.863131880415,6.21454e-07,15457.7,64.2987029081,100,82.6807352294,0.0112018,0.000152298,79.4737,0.4,5.52486e-05,82.6807352294,0.995862,0.243768,73.5058,64.2987029081,1,nan,82.6807352294
2.26329,500.0,5.65147e-10,nan,50000,100,0.780215811123,7.71931e-07,15395.7,43.3516718621,100,82.9848397438,0.0136734,0.000127774,64.6163,0.4,5.52486e-05,82.9848397438,0.97863,0.177319,73.5368,43.3516718621,1,nan,82.9848397438
2.91754,500.0,8.4452e-10,nan,50000,100,0.757594482554,2.49393e-07,15322.3,75.7221460406,100,81.4652348815,0.00437104,0.000166462,85.6325,0.4,5.52486e-05,81.4652348815,0.968327,0.259425,72.5278,75.7221460406,1,nan,81.4652348815
2.71418,500.0,7.98716e-10,nan,50000,100,0.794063489961,7.97422e-07,15304.7,51.1666324,100,81.849584037,0.0139217,0.000155466,90.1278,0.4,5.52486e-05,81.849584037,0.964551,0.243444,72.5905,51.1666324,1,nan,81.849584037
2.78221,500.0,1.07594e-09,nan,50000,100,0.811502217237,5.1062e-07,15393.0,72.1900168816,100,81.4609679629,0.00887093,0.000160147,88.4939,0.4,5.52486e-05,81.4609679629,0.959826,0.324737,73.0106,72.1900168816,1,nan,81.4609679629
2.40821,500.0,5.63803e-10,nan,50000,100,0.756496873207,1.06922e-06,15508.3,38.0842536947,100,83.6976349302,0.0194313,0.000132513,68.4307,0.4,5.52486e-05,83.6976349302,1.00405,0.186208,73.9055,38.0842536947,1,nan,83.6976349302
2.61301,500.0,8.50387e-10,nan,50000,100,0.731645491628,4.01085e-07,15421.5,69.5982915825,100,82.0426735795,0.00699653,0.000149794,80.5072,0.4,5.52486e-05,82.0426735795,0.963758,0.258768,73.1323,69.5982915825,1,nan,82.0426735795
3.02758,500.0,8.21746e-10,nan,50000,100,0.874525767542,5.34774e-07,15305.1,67.8371921584,100,81.541492071,0.00939642,0.000172308,86.1761,0.4,5.52486e-05,81.541492071,0.970762,0.2537,72.5298,67.8371921584,1,nan,81.541492071
2.11555,500.0,4.40003e-10,nan,50000,100,0.689772308515,1.88354e-06,15315.5,30.3969693684,100,83.0303062408,0.0327614,0.000121628,64.5235,0.4,5.52486e-05,83.0303062408,0.96097,0.133117,73.0469,30.3969693684,1,nan,83.0303062408
2.93117,500.0,8.07207e-10,nan,50000,100,0.855767746856,2.46515e-07,15407.3,59.3732932413,100,82.1959701393,0.00434292,0.000166381,81.5123,0.4,5.52486e-05,82.1959701393,0.973328,0.25053,72.9886,59.3732932413,1,nan,82.1959701393
2.92681,500.0,7.73318e-10,nan,50000,100,0.790494159377,1.62318e-07,15607.1,75.8283295976,100,83.181539061,0.00291639,0.000162898,82.9308,0.4,5.52486e-05,83.181539061,0.99266,0.249641,74.0067,75.8283295976,1,nan,83.181539061
2.32738,500.0,4.50244e-10,nan,50000,100,0.759180102031,1.65398e-06,15506.2,37.7606543432,100,83.9708301483,0.0291607,0.000132008,68.3407,0.4,5.52486e-05,83.9708301483,0.974064,0.139952,73.8227,37.7606543432,1,nan,83.9708301483
2.36102,500.0,4.90165e-10,nan,50000,100,0.715773734201,1.607e-06,15261.8,31.9885727089,100,82.6039746538,0.0285906,0.000132706,67.5604,0.4,5.52486e-05,82.6039746538,0.982945,0.155152,72.6187,31.9885727089,1,nan,82.6039746538
2.914,500.0,8.4755e-10,nan,50000,100,0.823383266628,1.07827e-07,15388.3,70.2365354602,100,81.9003866205,0.00187193,0.000167852,86.0856,0.4,5.52486e-05,81.9003866205,0.959147,0.255442,72.9379,70.2365354602,1,nan,81.9003866205
2.67961,500.0,5.79572e-10,nan,50000,100,0.869185686147,4.43177e-07,15443.8,60.4323540129,100,83.0473222462,0.00792623,0.000149824,75.1069,0.4,5.52486e-05,83.0473222462,0.988123,0.18539,73.4539,60.4323540129,1,nan,83.0473222462
3.43668,500.0,9.48537e-10,nan,50000,100,1.03229717702,8.86278e-07,15434.0,70.6002848809,100,82.0558145196,0.016102,0.00018916,93.612,0.4,5.52486e-05,82.0558145196,1.00376,0.313092,72.9819,70.6002848809,1,nan,82.0558145196
2.46017,500.0,6.73705e-10,nan,50000,100,0.781882184447,3.13126e-07,15579.1,45.4879310902,100,83.7542817367,0.00565167,0.000136304,77.589,0.4,5.52486e-05,83.7542817367,0.997192,0.219475,74.2545,45.4879310902,1,nan,83.7542817367
2.32252,500.0,5.28305e-10,nan,50000,100,0.757290998812,6.82208e-07,15490.3,50.3517277088,100,83.4535167768,0.0119119,0.000133013,65.8643,0.4,5.52486e-05,83.4535167768,0.964688,0.16107,73.9069,50.3517277088,1,nan,83.4535167768
2.48285,500.0,5.10611e-10,nan,50000,100,0.800044410586,8.35916e-07,15694.2,64.3882375898,100,84.6226193725,0.015032,0.000138069,68.6051,0.4,5.52486e-05,84.6226193725,0.993521,0.165121,74.8794,64.3882375898,1,nan,84.6226193725
2.44948,500.0,7.06143e-10,nan,50000,100,0.803107775319,3.05346e-07,15542.6,70.1408355911,100,83.0378729657,0.00522882,0.000143041,77.6879,0.4,5.52486e-05,83.0378729657,0.946091,0.20707,74.0596,70.1408355911,1,nan,83.0378729657
3.08963,500.0,9.0715e-10,nan,50000,100,0.833151488229,5.74724e-07,15594.8,73.5561743455,100,82.804463034,0.00996328,0.000178223,87.9268,0.4,5.52486e-05,82.804463034,0.957777,0.272625,73.9933,73.5561743455,1,nan,82.804463034
2.66079,500.0,1.01962e-09,nan,50000,100,0.844131998152,8.09518e-08,15428.1,99.3763066519,100,81.3831766003,0.00137677,0.00015645,83.4453,0.4,5.52486e-05,81.3831766003,0.939631,0.294924,73.428,99.3763066519,1,nan,81.3831766003
