#{"env_id": "ContCartPole-v0", "t_start": 1523346731.0352097}
r,l,t
938.469485,95,5407.248323
928.496015,94,5407.295354
209.79249,22,5407.312474
908.544509,92,5407.358639
169.853494,18,5407.368278
878.560411,89,5407.474113
908.545163,92,5407.520847
928.455939,94,5407.578094
888.524953,90,5407.623504
658.971539,67,5407.665033
888.577611,90,5407.710188
858.63596,87,5407.775697
898.546052,91,5407.821716
928.508888,94,5407.880227
918.50008,93,5407.926728
918.516507,93,5407.979897
908.485964,92,5408.026204
918.46403,93,5408.080453
928.54201,94,5408.128353
918.506729,93,5408.181929
788.729956,80,5408.222003
868.555967,88,5408.279705
788.743775,80,5408.3196
918.513382,93,5408.3822
918.457913,93,5408.429006
928.516177,94,5408.482928
888.59382,90,5408.528067
888.565271,90,5408.580901
908.510617,92,5408.627284
169.855851,18,5408.636587
908.523884,92,5408.682304
898.530827,91,5408.727831
888.615223,90,5408.781547
898.564528,91,5408.827256
918.527516,93,5408.883733
928.563271,94,5408.930379
868.593512,88,5408.98096
788.728056,80,5409.021434
918.523294,93,5409.083747
898.535852,91,5409.129493
179.826512,19,5409.147385
918.521497,93,5409.194027
938.492499,95,5409.285999
918.5107,93,5409.332484
868.564499,88,5409.382737
848.601768,86,5409.425551
878.495313,89,5409.483196
878.576346,89,5409.528319
868.590324,88,5409.583886
848.625926,86,5409.627351
908.536433,92,5409.686209
888.511311,90,5409.731395
908.541038,92,5409.829267
888.550536,90,5409.891816
179.831955,19,5409.910603
888.574742,90,5409.955342
938.481476,95,5410.049
738.832413,75,5410.086559
888.533988,90,5410.146864
888.588378,90,5410.192054
169.837468,18,5410.201248
908.540806,92,5410.248425
898.528786,91,5410.294109
878.589666,89,5410.347245
908.495322,92,5410.39364
918.500352,93,5410.449661
818.656357,83,5410.4915
908.487303,92,5410.549489
878.558149,89,5410.594036
908.585113,92,5410.650009
878.588871,89,5410.694731
928.465493,94,5410.752128
928.454647,94,5410.79965
928.539684,94,5410.852954
928.524442,94,5410.900899
908.53092,92,5410.952959
818.65704,83,5410.994996
888.569152,90,5411.053096
858.68212,87,5411.096615
898.574991,91,5411.154044
728.879859,74,5411.191183
928.448317,94,5411.255906
918.530986,93,5411.302208
878.549277,89,5411.352972
918.505203,93,5411.399443
928.450872,94,5411.455586
888.539399,90,5411.501268
918.449806,93,5411.55589
918.493142,93,5411.602815
958.42653,97,5411.658394
888.546266,90,5411.703093
918.440915,93,5510.504466
908.573489,92,5510.550386
908.566036,92,5510.603625
838.65795,85,5510.646499
928.480457,94,5510.706798
918.52887,93,5510.753664
928.491213,94,5510.807202
928.468032,94,5510.854044
818.663988,83,5510.931418
948.462723,96,5511.005587
918.519244,93,5511.062677
908.471268,92,5511.108449
189.822238,20,5511.126668
928.523106,94,5511.173691
918.534692,93,5511.262843
918.518774,93,5511.309397
958.481186,97,5511.364904
908.473815,92,5511.410805
918.531417,93,5511.462873
798.793192,81,5511.503727
788.806283,80,5511.556664
848.615722,86,5511.599554
918.514504,93,5511.663047
918.50487,93,5511.70959
828.648178,84,5511.759306
888.483829,90,5511.804279
918.529084,93,5511.863476
888.58729,90,5511.90842
888.55803,90,5511.961791
908.539655,92,5512.008149
898.545426,91,5512.0628
898.540432,91,5512.108635
898.548107,91,5512.163625
928.476215,94,5512.210329
199.796659,21,5512.228665
868.541583,88,5512.272828
888.514204,90,5512.31793
898.497775,91,5512.363783
908.574352,92,5512.410109
918.512058,93,5512.465487
758.824687,77,5512.504538
908.466441,92,5512.565293
938.448539,95,5512.612576
848.718457,86,5512.662108
918.573375,93,5512.708682
738.80191,75,5512.757133
778.758004,79,5512.796854
888.534258,90,5512.864888
898.500387,91,5512.91036
918.531169,93,5512.966132
908.544246,92,5513.01246
918.548784,93,5513.066702
918.472718,93,5513.113209
938.489518,95,5513.167996
908.517848,92,5513.21377
898.533862,91,5513.266013
948.450666,96,5513.313745
938.496088,95,5513.36795
908.513317,92,5513.413829
938.490606,95,5513.467768
898.515091,91,5513.513828
908.595924,92,5513.566905
848.590308,86,5513.609882
928.59086,94,5513.66802
828.602467,84,5513.709906
938.479724,95,5513.768817
958.429353,97,5513.817183
898.522722,91,5513.867139
828.673328,84,5513.909178
888.537428,90,5513.96653
918.521065,93,5514.013385
888.579821,90,5514.067528
958.448807,97,5514.116621
938.469692,95,5514.170815
928.419912,94,5514.217855
828.706382,84,5514.265574
898.511372,91,5514.311355
928.497517,94,5514.371184
918.482324,93,5514.417722
908.512413,92,5514.470615
928.500906,94,5514.518382
878.584364,89,5514.570679
948.377246,96,5514.619154
918.568701,93,5514.672939
898.494227,91,5514.718322
858.581135,87,5514.770379
898.491348,91,5514.81573
918.522787,93,5514.873807
898.535599,91,5514.919378
928.533544,94,5514.974366
179.832619,19,5514.984168
918.527681,93,5515.074001
898.464251,91,5515.119768
838.665906,85,5515.170132
828.659268,84,5515.212198
938.447933,95,5515.275867
768.760679,78,5515.315013
888.558588,90,5515.373593
878.562907,89,5515.4177
908.472653,92,5515.473234
938.450312,95,5515.521196
908.51532,92,5515.573938
918.505202,93,5515.620868
878.564084,89,5515.672885
898.519649,91,5515.71799
888.474087,90,5515.794003
928.489775,94,5515.841035
918.561862,93,5515.895945
928.426238,94,5515.942811
918.513602,93,5515.99606
788.683239,80,5516.035942
888.60217,90,5516.094258
908.579927,92,5516.140553
938.516224,95,5516.196794
898.526672,91,5516.242458
938.433538,95,5516.296858
918.505103,93,5516.343457
888.505304,90,5516.394668
908.469024,92,5516.440603
928.499861,94,5516.497236
619.042073,63,5516.528792
838.694479,85,5516.592741
798.755528,81,5516.633441
808.692262,82,5516.691362
928.55619,94,5516.738635
908.546484,92,5516.796934
928.480354,94,5516.843951
918.486352,93,5516.898114
778.767022,79,5516.937449
928.479081,94,5516.998594
918.532711,93,5517.044843
778.816854,79,5517.090844
878.586712,89,5517.135746
938.539471,95,5517.199321
858.633847,87,5517.24333
888.525844,90,5517.297051
928.479274,94,5517.34378
898.562859,91,5517.397147
908.504556,92,5517.442995
938.486823,95,5517.499562
918.540674,93,5517.546129
908.534127,92,5517.598877
938.482568,95,5517.64666
908.553209,92,5517.698774
928.45219,94,5517.746198
738.797028,75,5517.791105
898.501007,91,5517.836702
858.64894,87,5517.897439
788.732269,80,5517.93753
888.629945,90,5517.999306
868.552989,88,5518.043276
938.514528,95,5518.101874
858.619843,87,5518.146097
908.478138,92,5518.201196
928.496025,94,5518.248104
908.553686,92,5518.300736
938.479493,95,5518.34802
898.519694,91,5518.400243
888.523099,90,5518.44523
868.604844,88,5518.49919
838.704643,85,5518.541799
928.463672,94,5518.602009
818.725243,83,5518.643795
908.510206,92,5518.700894
808.682843,82,5518.741942
908.59299,92,5518.800706
918.515791,93,5518.847037
888.560263,90,5518.899645
738.833381,75,5518.937052
918.543888,93,5519.000937
908.49506,92,5519.046846
189.812886,20,5519.064633
199.799391,21,5519.075498
888.571591,90,5519.120819
888.510733,90,5519.20009
898.52645,91,5519.245887
898.498301,91,5519.300642
868.556608,88,5519.344293
888.562152,90,5519.399719
938.460977,95,5519.447853
958.458828,97,5519.518204
948.506421,96,5519.610628
878.53434,89,5519.660333
928.45836,94,5519.707244
918.45873,93,5519.76255
898.563813,91,5519.808216
958.440211,97,5519.864796
858.649576,87,5519.908254
938.478033,95,5519.963485
908.553419,92,5520.00984
898.521419,91,5520.061735
698.97796,71,5520.09733
908.520769,92,5520.161941
938.520385,95,5520.209061
888.600647,90,5520.260947
888.553717,90,5520.306031
958.441813,97,5520.364508
669.002228,68,5520.398589
918.469578,93,5520.462361
918.537481,93,5520.508972
918.530204,93,5520.562099
918.505211,93,5520.608531
928.524044,94,5624.101711
219.764836,23,5624.113834
828.724529,84,5624.196497
918.50061,93,5624.243307
928.492096,94,5624.301768
928.434686,94,5624.348537
888.492575,90,5624.399896
878.538317,89,5624.444308
658.940574,67,5624.488794
938.481303,95,5624.536151
908.609864,92,5624.600908
888.574623,90,5624.646145
918.457106,93,5624.701257
908.483631,92,5624.74719
888.540593,90,5624.799207
888.534682,90,5624.844017
878.514456,89,5624.898567
918.541865,93,5624.944737
639.041997,65,5624.986145
888.592962,90,5625.030964
848.610909,86,5625.096097
788.726501,80,5625.136368
928.45968,94,5625.200053
928.472732,94,5625.246941
908.494229,92,5625.298692
908.482372,92,5625.344374
888.538257,90,5625.397116
948.436465,96,5625.444645
958.509259,97,5625.499926
928.453017,94,5625.546585
948.450203,96,5625.598627
888.531317,90,5625.643496
928.502426,94,5625.6971
918.486507,93,5625.743572
888.535646,90,5625.795045
878.574706,89,5625.839406
878.561034,89,5625.894673
838.620116,85,5625.936816
938.450487,95,5625.997404
938.466153,95,5626.04461
878.547179,89,5626.093812
908.541191,92,5626.139669
788.729726,80,5626.188896
918.487149,93,5626.234922
199.802409,21,5626.259361
918.522576,93,5626.305456
908.498942,92,5626.393991
898.565843,91,5626.439266
918.471917,93,5626.494201
908.547402,92,5626.540556
918.442665,93,5626.594434
908.479779,92,5626.640381
888.510171,90,5626.692523
928.465613,94,5626.739381
938.498513,95,5626.794427
908.50323,92,5626.840076
878.614805,89,5626.89092
928.41366,94,5626.937374
798.724899,81,5626.986006
798.672233,81,5627.026801
688.932158,70,5627.080781
918.527255,93,5627.127528
219.778496,23,5627.157395
888.567564,90,5627.20186
718.836263,73,5627.238623
918.448288,93,5627.291585
908.502289,92,5627.336983
928.475756,94,5627.391427
898.467746,91,5627.436453
878.549516,89,5627.488357
908.455157,92,5627.533841
888.503187,90,5627.587801
918.411883,93,5627.634248
898.549964,91,5627.687914
928.419584,94,5627.734622
898.477161,91,5627.787541
918.515071,93,5627.833516
938.437935,95,5627.888715
938.458362,95,5627.935699
928.530383,94,5627.987271
918.530561,93,5628.03352
908.531137,92,5628.085718
868.545828,88,5628.129567
888.529541,90,5628.18415
908.533703,92,5628.229744
898.458565,91,5628.28416
918.454862,93,5628.330183
888.525141,90,5628.38325
888.531443,90,5628.428139
808.726274,82,5628.478764
928.479532,94,5628.525425
898.532801,91,5628.582356
898.613482,91,5628.627806
858.63813,87,5628.680052
928.496519,94,5628.726625
928.560565,94,5628.782731
948.450546,96,5628.830302
888.501043,90,5628.880434
938.435678,95,5628.927723
878.573676,89,5628.979312
928.458062,94,5629.026205
908.448083,92,5629.080446
888.572752,90,5629.125278
898.537163,91,5629.179203
938.445669,95,5629.226148
868.622846,88,5629.277651
908.478552,92,5629.323176
928.496002,94,5629.379847
928.448903,94,5629.426454
898.51451,91,5629.477417
918.51923,93,5629.523724
868.544976,88,5629.575524
888.53008,90,5629.620721
888.585069,90,5629.675978
808.706793,82,5629.716476
898.594543,91,5629.796873
918.502161,93,5629.842901
798.700309,81,5629.891318
918.405188,93,5629.937364
928.475619,94,5629.99688
888.554258,90,5630.041352
888.525627,90,5630.094035
928.512857,94,5630.140916
898.481542,91,5630.194015
908.436606,92,5630.240229
918.504367,93,5630.294915
888.559849,90,5630.339337
878.544391,89,5630.392003
758.860543,77,5630.430253
918.507228,93,5630.493367
908.506987,92,5630.538995
918.487969,93,5630.592459
888.523605,90,5630.637282
908.507094,92,5630.691308
718.895462,73,5630.72776
808.698997,82,5630.786583
928.507348,94,5630.833224
918.4344,93,5630.891526
868.521186,88,5630.934997
189.810874,20,5630.954656
948.439623,96,5631.002248
888.552024,90,5631.088153
928.493782,94,5631.135292
908.510262,92,5631.188966
778.7833,79,5631.228276
928.463112,94,5631.289514
878.553513,89,5631.333621
928.530437,94,5631.38916
948.47234,96,5631.436977
888.552688,90,5631.487133
858.555026,87,5631.530796
878.509668,89,5631.586191
948.503373,96,5631.633945
888.564287,90,5631.686061
898.533142,91,5631.73115
778.760892,79,5631.780235
908.566502,92,5631.825904
818.616496,83,5631.881733
928.482111,94,5631.928277
898.510053,91,5631.984844
868.610008,88,5632.028922
928.477422,94,5632.086012
818.664096,83,5632.127751
888.558063,90,5632.184208
788.6868,80,5632.224479
888.575788,90,5632.284261
898.561538,91,5632.329406
938.501613,95,5632.38617
898.506626,91,5632.431168
918.517775,93,5632.484572
808.723346,82,5632.525343
868.550994,88,5632.58116
898.463159,91,5632.626666
938.466932,95,5632.684504
918.473593,93,5632.730796
918.53648,93,5632.783106
908.550881,92,5632.828736
898.493041,91,5632.881514
868.570261,88,5632.925096
778.766715,79,5632.974785
918.520321,93,5633.021703
898.491603,91,5633.080884
938.498522,95,5633.128196
908.488031,92,5633.180671
928.529398,94,5633.227057
908.537746,92,5633.279918
788.684485,80,5633.319781
908.517419,92,5633.380058
848.633538,86,5633.422957
808.671479,82,5633.474374
938.469147,95,5633.521737
908.478541,92,5633.5789
888.513462,90,5633.623885
908.495102,92,5633.678324
878.535109,89,5633.722603
938.460971,95,5633.77919
908.533136,92,5633.824798
898.505803,91,5633.87675
888.512816,90,5633.921316
858.615866,87,5633.973926
928.538375,94,5634.021012
898.506366,91,5738.000394
888.535371,90,5738.045536
768.788098,78,5738.094429
559.191304,57,5738.123616
758.78838,77,5738.195453
898.579463,91,5738.242166
898.569766,91,5738.304139
908.47603,92,5738.350338
928.557497,94,5738.406469
928.466859,94,5738.45338
918.492917,93,5738.50642
898.472356,91,5738.5527
898.559205,91,5738.606219
599.077494,61,5738.637588
898.545627,91,5738.707487
678.938853,69,5738.742609
928.494772,94,5738.809734
868.529609,88,5738.854074
698.915589,71,5738.899276
888.517013,90,5738.944958
778.740783,79,5739.005151
708.881167,72,5739.04171
928.551948,94,5739.113358
928.504658,94,5739.160533
878.552352,89,5739.211209
898.584226,91,5739.257599
858.624847,87,5739.311363
888.58564,90,5739.356265
768.763425,78,5739.407221
858.578835,87,5739.451729
898.520106,91,5739.51503
928.499077,94,5739.561934
918.445158,93,5739.616846
888.55121,90,5739.662258
918.505563,93,5739.717349
778.794346,79,5739.757326
908.463441,92,5739.81747
908.463847,92,5739.863656
748.808184,76,5739.909916
938.474145,95,5739.957321
768.839963,78,5740.011431
888.534217,90,5740.056671
938.44942,95,5740.120571
898.533894,91,5740.165942
888.520537,90,5740.217849
898.493484,91,5740.2637
918.534212,93,5740.319603
938.472625,95,5740.367764
898.512029,91,5740.419429
878.598923,89,5740.463906
838.638311,85,5740.516722
908.50048,92,5740.56327
918.494547,93,5740.621923
908.544426,92,5740.668089
928.461961,94,5740.722451
888.522259,90,5740.767848
798.677946,81,5740.816496
938.418983,95,5740.864206
898.557139,91,5740.921669
938.426519,95,5740.969152
898.531828,91,5741.022112
958.445448,97,5741.070537
858.589476,87,5741.120345
928.508755,94,5741.167112
728.830026,74,5741.213595
888.539473,90,5741.258841
918.520453,93,5741.322961
928.48779,94,5741.370346
898.477571,91,5741.422437
908.469871,92,5741.468537
878.527714,89,5741.522153
888.48205,90,5741.567071
898.508372,91,5741.623205
948.524956,96,5741.671062
768.715182,78,5741.717243
908.470212,92,5741.763567
888.540541,90,5741.823415
928.460286,94,5741.870676
738.847227,75,5741.916172
928.55758,94,5741.963282
878.574886,89,5742.023592
888.55311,90,5742.094835
878.482005,89,5742.150175
938.411817,95,5742.197507
888.492404,90,5742.250789
948.50107,96,5742.298756
808.722109,82,5742.346662
629.077002,64,5742.385079
918.508217,93,5742.484706
928.49283,94,5742.532231
888.567017,90,5742.583764
908.54617,92,5742.629847
908.545101,92,5742.684659
908.525418,92,5742.730634
908.509353,92,5742.784999
918.536865,93,5742.831635
908.475552,92,5742.885275
928.543299,94,5742.931968
918.460956,93,5742.985237
898.511107,91,5743.031046
908.534882,92,5743.08499
908.544135,92,5743.131323
868.586294,88,5743.183444
898.587189,91,5743.228733
768.768142,78,5743.278425
838.689496,85,5743.320803
938.499124,95,5743.387206
908.561299,92,5743.433052
898.492367,91,5743.485062
948.41394,96,5743.533048
948.483809,96,5743.587382
878.503563,89,5743.63209
908.486107,92,5743.685461
629.06389,64,5743.717676
928.493925,94,5743.786781
858.567694,87,5743.830258
948.422953,96,5743.887818
918.416971,93,5743.934153
918.482053,93,5743.986074
908.481958,92,5744.03229
878.535489,89,5744.084358
848.615612,86,5744.127866
888.558294,90,5744.185475
738.842012,75,5744.222816
639.032882,65,5744.285909
908.483044,92,5744.347726
918.528762,93,5744.419379
808.686063,82,5744.460433
928.54142,94,5744.520313
918.483794,93,5744.566757
748.816723,76,5744.611242
908.566066,92,5744.657317
918.53591,93,5744.719588
838.719798,85,5744.762245
908.499766,92,5744.819262
918.421022,93,5744.866077
878.459158,89,5744.918404
948.425819,96,5744.965964
928.497322,94,5745.020602
668.914752,68,5745.054812
539.19343,55,5745.101475
928.423482,94,5745.148983
898.474151,91,5745.219851
938.459033,95,5745.267315
908.516165,92,5745.320234
968.449899,98,5745.369515
539.14046,55,5745.402139
888.523232,90,5745.447223
908.486831,92,5745.521075
918.534054,93,5745.567572
758.839264,77,5745.613623
908.536039,92,5745.65945
908.54973,92,5745.720511
768.797913,78,5745.760083
938.473219,95,5745.822988
898.536422,91,5745.874418
908.517606,92,5745.963191
898.508666,91,5746.018175
189.808718,20,5746.037042
928.409792,94,5746.084164
888.542878,90,5746.172438
868.53463,88,5746.216532
908.621175,92,5746.273717
878.503166,89,5746.318121
918.409514,93,5746.374396
828.678916,84,5746.41657
918.445716,93,5746.47436
888.473127,90,5746.520139
868.524915,88,5746.572924
848.593729,86,5746.616692
878.556584,89,5746.674047
908.495163,92,5746.720372
898.509566,91,5746.77549
898.4791,91,5746.820789
878.596238,89,5746.874878
918.514686,93,5746.92161
938.443292,95,5746.978037
938.449247,95,5747.025865
878.500713,89,5747.075446
928.513273,94,5747.122885
908.55262,92,5747.177733
898.502587,91,5747.223391
918.422218,93,5747.278689
718.860542,73,5747.314863
918.51141,93,5747.378655
609.089866,62,5747.409733
908.565106,92,5747.477793
918.430425,93,5747.524512
638.958025,65,5747.565019
938.4787,95,5747.613802
898.515388,91,5747.717016
788.729671,80,5747.764462
768.764263,78,5747.818419
928.53838,94,5747.865895
898.518095,91,5747.925468
918.427197,93,5747.971773
898.513317,91,5748.025607
878.540099,89,5748.069918
189.815721,20,5748.090211
898.459621,91,5748.136109
808.661598,82,5851.484426
888.471356,90,5851.530133
838.602385,85,5851.588023
898.516441,91,5851.63486
898.533781,91,5851.692178
918.437233,93,5851.739014
938.447358,95,5851.794367
958.441544,97,5851.84304
898.469773,91,5851.892814
908.531178,92,5851.938954
928.457604,94,5851.995005
878.510836,89,5852.039575
778.733708,79,5852.087753
938.434061,95,5852.135314
888.531912,90,5852.193265
189.826031,20,5852.203593
898.508254,91,5852.294329
908.572842,92,5852.340325
918.497035,93,5852.395525
908.507491,92,5852.441489
898.521862,91,5852.494841
888.581427,90,5852.539709
878.558393,89,5852.593498
908.497207,92,5852.639782
898.506581,91,5852.694826
958.437815,97,5852.743284
918.505369,93,5852.795416
888.545889,90,5852.840427
928.468678,94,5852.895953
858.606888,87,5852.9395
908.576096,92,5852.99516
918.508923,93,5853.041428
868.561479,88,5853.092884
908.533651,92,5853.138978
928.49931,94,5853.195701
888.522097,90,5853.240673
898.524709,91,5853.293798
908.449924,92,5853.339668
908.462883,92,5853.394131
898.484184,91,5853.439937
888.573387,90,5853.493382
209.78032,22,5853.504587
898.543013,91,5853.593465
878.532735,89,5853.638072
908.45407,92,5853.693979
928.457746,94,5853.741084
888.504422,90,5853.793201
908.50316,92,5853.839099
708.921852,72,5853.884519
878.512968,89,5853.9291
898.542182,91,5853.99413
928.434449,94,5854.041014
868.543437,88,5854.092239
938.395559,95,5854.140007
938.433059,95,5854.195785
888.552487,90,5854.240907
818.672574,83,5854.289738
908.54316,92,5854.335572
918.517374,93,5854.394639
928.506801,94,5854.44123
888.484512,90,5854.492808
918.49192,93,5854.539242
898.57181,91,5854.593144
908.499137,92,5854.639441
878.554643,89,5854.692546
908.528137,92,5854.738694
918.537953,93,5854.794303
948.485988,96,5854.842098
938.519229,95,5854.895403
888.536142,90,5854.940384
878.515459,89,5854.992849
728.830494,74,5855.029834
908.526348,92,5855.094206
808.763853,82,5855.135312
648.992159,66,5855.181312
898.538762,91,5855.226768
868.53303,88,5855.292127
888.518759,90,5855.337168
958.387327,97,5855.396778
888.500521,90,5855.441593
888.613388,90,5855.49297
898.513312,91,5855.538141
918.530297,93,5855.594209
948.474879,96,5855.642658
838.647332,85,5855.690693
878.479755,89,5855.735823
908.450674,92,5855.794312
948.448161,96,5855.842179
938.433859,95,5855.895755
908.51738,92,5855.941361
918.510773,93,5855.994689
938.520871,95,5856.042012
928.511699,94,5856.094903
619.062558,63,5856.139795
888.503711,90,5856.248334
928.433253,94,5856.295182
888.545887,90,5856.348248
938.364402,95,5856.395818
888.524054,90,5856.448251
928.448521,94,5856.495285
938.473439,95,5856.550833
848.59952,86,5856.593719
908.496213,92,5856.649487
958.452456,97,5856.698139
918.503889,93,5856.750316
808.653179,82,5856.791223
928.48363,94,5856.85037
948.46388,96,5856.898491
908.470274,92,5856.94952
918.50961,93,5856.996293
878.477317,89,5857.048467
628.983476,64,5857.080363
868.552212,88,5857.147862
928.423669,94,5857.194605
898.517749,91,5857.249212
878.545902,89,5857.293366
828.64758,84,5857.345177
898.474083,91,5857.390817
698.91144,71,5857.438838
948.400636,96,5857.486987
898.571132,91,5857.548473
878.51534,89,5857.593019
938.432892,95,5857.650651
918.492635,93,5857.697119
938.438114,95,5857.76158
898.455568,91,5857.837702
898.501718,91,5857.899308
898.53335,91,5857.944586
898.509154,91,5857.999458
239.725491,25,5858.012146
938.54313,95,5858.100898
928.414585,94,5858.148192
948.478836,96,5858.201532
908.539704,92,5858.247776
928.473249,94,5858.300821
908.488217,92,5858.346421
918.428195,93,5858.400228
888.506098,90,5858.445101
918.514755,93,5858.500184
888.548473,90,5858.544684
888.476367,90,5858.597841
878.565736,89,5858.642488
908.51099,92,5858.698875
918.576558,93,5858.745922
928.467471,94,5858.800305
968.498586,98,5858.848981
878.540747,89,5858.897387
918.500077,93,5858.943724
898.525037,91,5858.998703
908.518312,92,5859.044779
918.491633,93,5859.099676
888.509461,90,5859.144634
888.470954,90,5859.197927
888.561388,90,5859.243242
918.505809,93,5859.299417
918.523505,93,5859.345695
898.493808,91,5859.398412
898.524987,91,5859.443842
918.500971,93,5859.513408
888.539792,90,5859.59957
898.538892,91,5859.663288
918.466307,93,5859.710089
898.467287,91,5859.764157
938.508866,95,5859.811727
898.526238,91,5859.864518
878.542593,89,5859.908794
898.460816,91,5859.964133
888.49978,90,5860.0096
898.521213,91,5860.064563
838.626789,85,5860.107015
858.542707,87,5860.16268
908.522601,92,5860.208925
878.551819,89,5860.264104
898.487543,91,5860.309374
908.549255,92,5860.365283
908.553321,92,5860.411326
878.554874,89,5860.463877
908.534023,92,5860.509966
908.473466,92,5860.565356
898.516392,91,5860.610743
908.544319,92,5860.664843
928.549789,94,5860.711779
878.465421,89,5860.763741
199.805658,21,5860.774601
888.546019,90,5860.864273
888.498939,90,5860.908815
888.525973,90,5860.963721
908.555863,92,5861.01
918.468638,93,5861.065738
928.448348,94,5861.113018
898.557875,91,5861.164936
209.778702,22,5861.17623
878.512107,89,5861.290366
888.583737,90,5861.369085
888.573418,90,5861.424381
928.474853,94,5861.471233
918.439492,93,5861.525682
898.451639,91,5861.571079
808.737019,82,5861.619812
848.589211,86,5861.662493
938.486498,95,5967.409832
908.527473,92,5967.456023
888.513286,90,5967.507487
898.535116,91,5967.552827
888.495739,90,5967.607062
938.514799,95,5967.65486
589.122802,60,5967.692516
928.540014,94,5967.739766
898.542272,91,5967.808382
908.453976,92,5967.854024
818.683255,83,5967.904421
768.7713,78,5967.943442
928.505193,94,5968.010002
908.523413,92,5968.056168
898.553397,91,5968.108767
918.507266,93,5968.15529
928.506044,94,5968.210229
818.703622,83,5968.251811
888.572122,90,5968.308079
938.501232,95,5968.355659
878.53041,89,5968.408614
928.495071,94,5968.455314
908.515436,92,5968.509792
928.47887,94,5968.556442
888.5386,90,5968.608068
898.564519,91,5968.653789
898.470904,91,5968.708689
868.534054,88,5968.752778
888.475924,90,5968.808112
928.521962,94,5968.85484
958.436093,97,5968.911578
898.556915,91,5968.957248
878.553749,89,5969.008082
888.572921,90,5969.05286
888.496565,90,5969.108355
908.449015,92,5969.154833
888.522098,90,5969.208586
908.47648,92,5969.254851
918.490926,93,5969.310008
918.506149,93,5969.356276
888.513445,90,5969.408254
888.502112,90,5969.453147
908.482778,92,5969.509188
938.433491,95,5969.556809
848.628291,86,5969.606097
918.535861,93,5969.652676
948.47051,96,5969.711926
938.403735,95,5969.759826
918.529031,93,5969.810708
898.488281,91,5969.856177
219.774208,23,5969.876328
888.528472,90,5969.921033
918.456686,93,5970.011277
219.773054,23,5970.023119
888.458996,90,5970.110224
908.553229,92,5970.156069
928.480011,94,5970.211558
928.482837,94,5970.258752
898.572013,91,5970.310388
928.511838,94,5970.357844
738.809105,75,5970.403134
898.495338,91,5970.448935
918.552021,93,5970.512836
928.429112,94,5970.559717
928.437502,94,5970.613334
908.559171,92,5970.659081
948.505673,96,5970.714129
898.523896,91,5970.75981
918.509603,93,5970.813005
938.430866,95,5970.860878
758.760856,77,5970.905588
898.554253,91,5970.95124
918.512643,93,5971.013764
908.531547,92,5971.059878
918.454285,93,5971.114212
888.527691,90,5971.158833
908.517704,92,5971.213696
918.449814,93,5971.260737
918.565743,93,5971.314819
808.69525,82,5971.355933
938.474867,95,5971.416168
898.547832,91,5971.461366
958.482403,97,5971.517291
898.473358,91,5971.562932
918.473677,93,5971.616055
708.842332,72,5971.65221
898.461837,91,5971.715186
898.505519,91,5971.760753
918.485687,93,5971.816546
898.547911,91,5971.862379
908.511273,92,5971.916438
938.517163,95,5971.963998
888.517225,90,5972.015903
898.534295,91,5972.061245
938.471481,95,5972.118616
888.535474,90,5972.163802
898.52681,91,5972.216924
918.50523,93,5972.26384
918.482266,93,5972.318145
888.545196,90,5972.363615
888.523869,90,5972.417195
878.523813,89,5972.488862
878.515912,89,5972.543676
898.571008,91,5972.588978
898.494486,91,5972.644683
938.448199,95,5972.69221
918.563432,93,5972.745848
908.494275,92,5972.791581
908.532814,92,5972.84514
898.479431,91,5972.89093
918.448628,93,5972.946245
888.486858,90,5972.998286
788.700319,80,5973.091361
898.569426,91,5973.145615
918.475504,93,5973.206765
918.500478,93,5973.253398
938.472487,95,5973.307938
928.494693,94,5973.355244
898.566731,91,5973.407075
888.543946,90,5973.452466
908.525375,92,5973.508456
878.55828,89,5973.553015
938.427341,95,5973.610153
898.545653,91,5973.655442
938.467523,95,5973.710337
918.578231,93,5973.757298
908.494018,92,5973.809294
908.478964,92,5973.855036
888.603257,90,5973.908332
908.546875,92,5973.954304
898.529714,91,5974.009332
868.554485,88,5974.053186
898.540072,91,5974.109507
888.545626,90,5974.154469
958.435843,97,5974.212771
888.528205,90,5974.258323
898.515942,91,5974.310206
918.469035,93,5974.356757
908.525675,92,5974.411226
878.578868,89,5974.455644
898.50427,91,5974.511071
938.479563,95,5974.558743
918.544274,93,5974.612501
918.47652,93,5974.659417
908.518178,92,5974.713727
888.600548,90,5974.759437
928.526576,94,5974.815589
948.463362,96,5974.863878
818.73021,83,5974.910558
908.541905,92,5974.956821
868.521998,88,5975.013874
808.669006,82,5975.055176
928.455217,94,5975.117844
938.463637,95,5975.165796
918.518005,93,5975.218216
918.489012,93,5975.265267
918.479,93,5975.31973
878.549361,89,5975.365224
948.458093,96,5975.422758
898.538648,91,5975.468448
918.547531,93,5975.522094
818.701182,83,5975.564116
928.44918,94,5975.624082
898.537847,91,5975.670311
898.564134,91,5975.72374
938.444843,95,5975.771752
928.485981,94,5975.826159
748.850293,76,5975.864831
888.524299,90,5975.925187
898.520569,91,5975.971245
908.537867,92,5976.027115
908.469279,92,5976.073235
898.579359,91,5976.127408
918.522357,93,5976.174172
888.503268,90,5976.227602
878.584798,89,5976.272494
898.462913,91,5976.328789
878.535246,89,5976.374048
918.462841,93,5976.431945
918.508579,93,5976.478681
