ESSClassic,VarDiscRet,MinNormIw,ESSRenyi,J,VanillaAvgRet,AvgEpLen,BatchSize,MaxVanillaIw,Delta,AvgRet,AvgVanillaIw,MinVanillaIw,MaxNormIw,AvgNormIw,IterType,AvgDiscRet,VarNormIw,VarJ,EpsThisIter,eRenyi2,VarRet,Bound,VarVanillaIw
400.0,10371.6376051,0.0025,500.0,-92.5228,-97.1532569972,131.07,500,1.0,0.8,-97.1532569972,1.0,1.0,0.0025,0.0025,2,-97.1532569972,5.4346e-20,93.1592,100,1.0,10371.6376051,-102.952,
300.345933747,3711.77457651,8.49999e-06,282.634278614,-84.266,-76.9973743066,108.81,500,5.42169,0.8,-76.9973743066,1.0361,0.00440341,0.0104656,0.002,1,-76.9973743066,2.66432e-06,91.788,100,1.76907,3711.77457651,-96.6733,0.715037
100.0,6050.62018879,0.01,500.0,-84.8238,-84.8238450345,117.12,500,1.0,0.8,-84.8238450345,1.0,1.0,0.01,0.01,2,-84.8238450345,3.50449e-18,77.3958,100,1.0,6050.62018879,-105.681,
200.000000102,4886.24239798,0.005,500.0,-82.3653,-79.9068453825,112.07,500,1.0,0.8,-79.9068453825,1.0,1.0,0.005,0.005,2,-79.9068453825,2.1793e-19,73.6192,100,1.0,4886.24239798,-97.1135,
299.999969474,3762.99347636,0.00333333,500.0,-80.2703,-76.080324204,107.54,500,1.0,0.8,-76.080324204,1.0,1.0,0.00333333,0.00333333,2,-76.080324204,5.43914e-20,69.7407,100,1.0,3762.99347636,-92.3121,
400.0,3740.07685997,0.0025,500.0,-79.4299,-76.9086762396,108.7,500,1.0,0.8,-76.9086762396,1.0,1.0,0.0025,0.0025,2,-76.9086762396,5.4346e-20,67.6432,100,1.0,3740.07685997,-89.8585,
153.057610523,7143.50471263,1.89687e-27,165.671838698,-69.305,-86.9080351569,119.87,500,5.17548,0.8,-86.9080351569,0.949319,9.00366e-25,0.0109036,0.002,1,-86.9080351569,9.08515e-06,35.5087,100,3.01801,7143.50471263,-85.5094,2.0469
100.0,10265.5825924,0.01,500.0,-98.5995,-98.5994974682,133.45,500,1.0,0.8,-98.5994974682,1.0,1.0,0.01,0.01,2,-98.5994974682,3.50449e-18,100.811,100,1.0,10265.5825924,-119.457,
200.000000102,8238.72762807,0.005,500.0,-94.7951,-90.9906404702,124.43,500,1.0,0.8,-90.9906404702,1.0,1.0,0.005,0.005,2,-90.9906404702,2.1793e-19,95.7816,100,1.0,8238.72762807,-109.543,
299.999969474,12189.9095017,0.00333333,500.0,-98.6389,-106.326452525,142.36,500,1.0,0.8,-106.326452525,1.0,1.0,0.00333333,0.00333333,2,-106.326452525,5.43914e-20,100.838,100,1.0,12189.9095017,-110.681,
400.0,6046.5396218,0.0025,500.0,-94.7301,-83.0037591206,114.78,500,1.0,0.8,-83.0037591206,1.0,1.0,0.0025,0.0025,2,-83.0037591206,5.4346e-20,95.7527,100,1.0,6046.5396218,-105.159,
41.6548127559,7149.81713189,0.00075657,499.997913846,-82.2236,-87.2429745002,120.48,500,74.9039,0.8,-87.2429745002,1.0412,0.393871,0.14388,0.002,1,-87.2429745002,4.41018e-05,129.868,100,1.0,7149.81713189,-91.5513,11.9527
100.0,8207.94357647,0.01,500.0,-90.8267,-90.82664674,124.87,500,1.0,0.8,-90.82664674,1.0,1.0,0.01,0.01,2,-90.82664674,3.50449e-18,90.1436,100,1.0,8207.94357647,-111.684,
200.000000102,7176.37792967,0.005,500.0,-89.0224,-87.2180538596,119.77,500,1.0,0.8,-87.2180538596,1.0,1.0,0.005,0.005,2,-87.2180538596,2.1793e-19,87.284,100,1.0,7176.37792967,-103.771,
299.999969474,14167.396761,0.00333333,500.0,-96.6512,-111.908847975,148.98,500,1.0,0.8,-111.908847975,1.0,1.0,0.00333333,0.00333333,2,-111.908847975,5.43914e-20,99.3511,100,1.0,14167.396761,-108.693,
400.0,7165.20637445,0.0025,500.0,-94.245,-87.0265727818,120.18,500,1.0,0.8,-87.0265727818,1.0,1.0,0.0025,0.0025,2,-87.0265727818,5.4346e-20,95.884,100,1.0,7165.20637445,-104.674,
390.797750159,1401.2716077,0.000939312,378.352754906,-85.3152,-70.7296920955,101.5,500,5.6202,0.8,-70.7296920955,0.989942,0.464932,0.0113546,0.002,1,-70.7296920955,1.11997e-06,76.3771,100,1.32152,1401.2716077,-96.038,0.274389
100.0,7125.57395985,0.01,500.0,-88.918,-88.9179752885,122.71,500,1.0,0.8,-88.9179752885,1.0,1.0,0.01,0.01,2,-88.9179752885,3.50449e-18,83.99,100,1.0,7125.57395985,-109.775,
200.000000102,2574.6333067,0.005,500.0,-81.2133,-73.5085907775,104.38,500,1.0,0.8,-73.5085907775,1.0,1.0,0.005,0.005,2,-73.5085907775,2.1793e-19,69.7206,100,1.0,2574.6333067,-95.9615,
299.999969474,2574.29751255,0.00333333,500.0,-78.5208,-73.1359123424,104.57,500,1.0,0.8,-73.1359123424,1.0,1.0,0.00333333,0.00333333,2,-73.1359123424,5.43914e-20,64.0676,100,1.0,2574.29751255,-90.5627,
400.0,9259.16973609,0.0025,500.0,-82.5757,-94.7402822888,129.14,500,1.0,0.8,-94.7402822888,1.0,1.0,0.0025,0.0025,2,-94.7402822888,5.4346e-20,73.617,100,1.0,9259.16973609,-93.0042,
370.978334841,2579.07850642,0.000115752,375.03003197,-77.3363,-74.6583153725,105.85,500,3.60405,0.8,-74.6583153725,0.999283,0.0578346,0.00721327,0.002,1,-74.6583153725,1.39394e-06,62.0534,100,1.33323,2579.07850642,-88.1064,0.347986
100.0,4882.34421232,0.01,500.0,-80.2495,-80.2494830422,111.96,500,1.0,0.8,-80.2494830422,1.0,1.0,0.01,0.01,2,-80.2494830422,3.50449e-18,69.5235,100,1.0,4882.34421232,-101.106,
200.000000102,5997.13362406,0.005,500.0,-82.4647,-84.6798975547,117.47,500,1.0,0.8,-84.6798975547,1.0,1.0,0.005,0.005,2,-84.6798975547,2.1793e-19,73.4183,100,1.0,5997.13362406,-97.2128,
299.999969474,6051.37605599,0.00333333,500.0,-82.645,-83.0056923376,114.97,500,1.0,0.8,-83.0056923376,1.0,1.0,0.00333333,0.00333333,2,-83.0056923376,5.43914e-20,74.7698,100,1.0,6051.37605599,-94.6869,
400.0,9245.34931702,0.0025,500.0,-85.7544,-95.0827478465,129.8,500,1.0,0.8,-95.0827478465,1.0,1.0,0.0025,0.0025,2,-95.0827478465,5.4346e-20,80.6853,100,1.0,9245.34931702,-96.183,
279.454066166,4916.29733948,2.28861e-11,277.68388438,-78.6203,-81.558174144,114.04,500,4.61037,0.8,-81.558174144,1.0209,1.16822e-08,0.00903199,0.002,1,-81.558174144,3.16314e-06,72.789,100,1.80061,4916.29733948,-91.1367,0.82418
100.0,1387.14545729,0.01,500.0,-70.3001,-70.3001136532,101.39,500,1.0,0.8,-70.3001136532,1.0,1.0,0.01,0.01,2,-70.3001136532,3.50449e-18,37.0577,100,1.0,1387.14545729,-91.1562,
200.000000102,7102.94104207,0.005,500.0,-79.3378,-88.375400248,122.26,500,1.0,0.8,-88.375400248,1.0,1.0,0.005,0.005,2,-88.375400248,2.1793e-19,65.4544,100,1.0,7102.94104207,-94.0858,
299.999969474,8168.68008036,0.00333333,500.0,-83.5642,-92.0172066075,125.97,500,1.0,0.8,-92.0172066075,1.0,1.0,0.00333333,0.00333333,2,-92.0172066075,5.43914e-20,74.7501,100,1.0,8168.68008036,-95.6061,
400.0,6016.95784333,0.0025,500.0,-83.5768,-83.6143736905,116.08,500,1.0,0.8,-83.6143736905,1.0,1.0,0.0025,0.0025,2,-83.6143736905,5.4346e-20,75.365,100,1.0,6016.95784333,-94.0053,
123.672352246,8189.13517515,6.71726e-15,123.838149306,-70.8045,-91.5688443074,126.26,500,7.82478,0.8,-91.5688443074,1.01602,3.41243e-12,0.0154028,0.002,1,-91.5688443074,1.21962e-05,48.7165,100,4.03753,8189.13517515,-89.547,3.1475
100.0,12153.8699058,0.01,500.0,-106.697,-106.697038551,143.12,500,1.0,0.8,-106.697038551,1.0,1.0,0.01,0.01,2,-106.697038551,3.50449e-18,109.692,100,1.0,12153.8699058,-127.554,
200.000000102,4904.11262191,0.005,500.0,-94.1716,-81.6462156826,114.16,500,1.0,0.8,-81.6462156826,1.0,1.0,0.005,0.005,2,-81.6462156826,2.1793e-19,92.7393,100,1.0,4904.11262191,-108.92,
299.999969474,5994.43885063,0.00333333,500.0,-91.4549,-86.021507954,119.04,500,1.0,0.8,-86.021507954,1.0,1.0,0.00333333,0.00333333,2,-86.021507954,5.43914e-20,87.9014,100,1.0,5994.43885063,-103.497,
400.0,8172.4756145,0.0025,500.0,-91.4581,-91.4678366469,125.37,500,1.0,0.8,-91.4678366469,1.0,1.0,0.0025,0.0025,2,-91.4678366469,5.4346e-20,88.4176,100,1.0,8172.4756145,-101.887,
348.826653938,4886.20168397,0.000124824,345.39231137,-85.7929,-81.3539310974,113.87,500,3.81097,0.8,-81.3539310974,0.971494,0.060633,0.00784559,0.002,1,-81.3539310974,1.73698e-06,84.3875,100,1.44763,4886.20168397,-97.0156,0.409841
100.0,7149.04784205,0.01,500.0,-87.3162,-87.3161819789,120.17,500,1.0,0.8,-87.3161819789,1.0,1.0,0.01,0.01,2,-87.3161819789,3.50449e-18,84.1282,100,1.0,7149.04784205,-108.173,
200.000000102,7126.50075574,0.005,500.0,-87.6226,-87.9289615558,120.49,500,1.0,0.8,-87.9289615558,1.0,1.0,0.005,0.005,2,-87.9289615558,2.1793e-19,84.0624,100,1.0,7126.50075574,-102.371,
299.999969474,4933.68777099,0.00333333,500.0,-85.3652,-80.8503055342,113.28,500,1.0,0.8,-80.8503055342,1.0,1.0,0.00333333,0.00333333,2,-80.8503055342,5.43914e-20,79.6825,100,1.0,4933.68777099,-97.407,
400.0,4904.23448567,0.0025,500.0,-84.1373,-80.4537136842,112.44,500,1.0,0.8,-80.4537136842,1.0,1.0,0.0025,0.0025,2,-80.4537136842,5.4346e-20,77.3324,100,1.0,4904.23448567,-94.5659,
213.797504244,9186.47952966,2.34999e-06,212.051648681,-76.3717,-95.0818895054,129.84,500,5.80864,0.8,-95.0818895054,1.00241,0.00117783,0.0115894,0.002,1,-95.0818895054,5.36537e-06,72.6409,100,2.35792,9186.47952966,-90.6947,1.34781
100.0,6064.26764539,0.01,500.0,-82.899,-82.8990492609,115.68,500,1.0,0.8,-82.8990492609,1.0,1.0,0.01,0.01,2,-82.8990492609,3.50449e-18,77.4831,100,1.0,6064.26764539,-103.756,
200.000000102,3754.20272421,0.005,500.0,-80.7831,-78.6672511703,110.89,500,1.0,0.8,-78.6672511703,1.0,1.0,0.005,0.005,2,-78.6672511703,2.1793e-19,69.7468,100,1.0,3754.20272421,-95.5313,
299.999969474,8083.45515623,0.00333333,500.0,-84.9001,-93.1339998575,127.33,500,1.0,0.8,-93.1339998575,1.0,1.0,0.00333333,0.00333333,2,-93.1339998575,5.43914e-20,77.1007,100,1.0,8083.45515623,-96.943,
400.0,7098.01522858,0.0025,500.0,-85.7832,-88.432411281,121.96,500,1.0,0.8,-88.432411281,1.0,1.0,0.0025,0.0025,2,-88.432411281,5.4346e-20,78.851,100,1.0,7098.01522858,-96.2126,
235.45534268,7226.29475872,1.63439e-08,234.490557827,-78.4563,-86.4053555174,119.08,500,4.71888,0.8,-86.4053555174,1.00261,8.19323e-06,0.00941323,0.002,1,-86.4053555174,4.50318e-06,69.3682,100,2.13228,7226.29475872,-92.0779,1.13167
100.0,9279.46374593,0.01,500.0,-93.6334,-93.6334068377,128.22,500,1.0,0.8,-93.6334068377,1.0,1.0,0.01,0.01,2,-93.6334068377,3.50449e-18,95.8471,100,1.0,9279.46374593,-114.49,
200.000000102,3755.12609475,0.005,500.0,-85.1456,-76.6578442259,108.0,500,1.0,0.8,-76.6578442259,1.0,1.0,0.005,0.005,2,-76.6578442259,2.1793e-19,80.7723,100,1.0,3755.12609475,-99.8938,
299.999969474,4938.99748944,0.00333333,500.0,-83.1244,-79.0818146074,110.53,500,1.0,0.8,-79.0818146074,1.0,1.0,0.00333333,0.00333333,2,-79.0818146074,5.43914e-20,77.3788,100,1.0,4938.99748944,-95.1662,
400.0,7122.52154276,0.0025,500.0,-84.5286,-88.7412244371,122.49,500,1.0,0.8,-88.7412244371,1.0,1.0,0.0025,0.0025,2,-88.7412244371,5.4346e-20,79.1161,100,1.0,7122.52154276,-94.9571,
203.220706297,6052.0017937,2.33966e-12,196.585085551,-74.5074,-83.366571449,115.84,500,4.75439,0.8,-83.366571449,1.02294,1.19666e-09,0.00929555,0.002,1,-83.366571449,5.85323e-06,66.7727,100,2.54343,6052.0017937,-89.3832,1.53121
100.0,6030.50114255,0.01,500.0,-83.8185,-83.8184695585,116.53,500,1.0,0.8,-83.8184695585,1.0,1.0,0.01,0.01,2,-83.8184695585,3.50449e-18,77.267,100,1.0,6030.50114255,-104.677,
200.000000102,3712.50962498,0.005,500.0,-80.9311,-78.043778635,109.84,500,1.0,0.8,-78.043778635,1.0,1.0,0.005,0.005,2,-78.043778635,2.1793e-19,69.5063,100,1.0,3712.50962498,-95.6805,
299.999969474,7104.10180896,0.00333333,500.0,-83.1862,-87.6964605385,120.78,500,1.0,0.8,-87.6964605385,1.0,1.0,0.00333333,0.00333333,2,-87.6964605385,5.43914e-20,74.6678,100,1.0,7104.10180896,-95.2291,
400.0,7204.83047388,0.0025,500.0,-83.568,-84.7131862442,116.66,500,1.0,0.8,-84.7131862442,1.0,1.0,0.0025,0.0025,2,-84.7131862442,5.4346e-20,77.234,100,1.0,7204.83047388,-93.9974,
232.726635539,9244.16843884,2.51422e-06,241.623017527,-76.8413,-95.6152759098,130.61,500,6.93341,0.8,-95.6152759098,0.987241,0.00124107,0.014046,0.002,1,-95.6152759098,4.60298e-06,69.6725,100,2.06934,9244.16843884,-90.2603,1.12157
100.0,4916.82393175,0.01,500.0,-80.2035,-80.2035380122,112.09,500,1.0,0.8,-80.2035380122,1.0,1.0,0.01,0.01,2,-80.2035380122,3.50449e-18,69.7686,100,1.0,4916.82393175,-101.061,
200.000000102,6044.18278594,0.005,500.0,-81.494,-82.7844144022,115.15,500,1.0,0.8,-82.7844144022,1.0,1.0,0.005,0.005,2,-82.7844144022,2.1793e-19,73.6706,100,1.0,6044.18278594,-96.2422,
299.999969474,10258.0389795,0.00333333,500.0,-87.2449,-98.7467443573,133.58,500,1.0,0.8,-98.7467443573,1.0,1.0,0.00333333,0.00333333,2,-98.7467443573,5.43914e-20,84.0806,100,1.0,10258.0389795,-99.2868,
400.0,11315.3716307,0.0025,500.0,-90.6423,-100.834588184,135.71,500,1.0,0.8,-100.834588184,1.0,1.0,0.0025,0.0025,2,-100.834588184,5.4346e-20,90.2072,100,1.0,11315.3716307,-101.071,
299.385493989,6088.59372409,0.00113784,350.263864692,-85.7579,-83.1269968782,114.9,500,16.6707,0.8,-83.1269968782,1.04216,0.592903,0.0319926,0.002,1,-83.1269968782,2.68572e-06,86.7318,100,1.4275,6088.59372409,-96.9024,0.729236
100.0,3768.63343605,0.01,500.0,-76.9946,-76.9945745118,108.8,500,1.0,0.8,-76.9945745118,1.0,1.0,0.01,0.01,2,-76.9945745118,3.50449e-18,61.0815,100,1.0,3768.63343605,-97.8514,
200.000000102,6008.58755366,0.005,500.0,-81.4742,-85.9539084955,118.76,500,1.0,0.8,-85.9539084955,1.0,1.0,0.005,0.005,2,-85.9539084955,2.1793e-19,69.7122,100,1.0,6008.58755366,-96.2225,
299.999969474,3784.04733361,0.00333333,500.0,-79.8108,-76.48378748,107.75,500,1.0,0.8,-76.48378748,1.0,1.0,0.00333333,0.00333333,2,-76.48378748,5.43914e-20,67.0383,100,1.0,3784.04733361,-91.8526,
400.0,9264.27494196,0.0025,500.0,-83.3773,-94.0771142177,128.42,500,1.0,0.8,-94.0771142177,1.0,1.0,0.0025,0.0025,2,-94.0771142177,5.4346e-20,75.5094,100,1.0,9264.27494196,-93.8059,
192.963217628,8286.37893754,7.0188e-10,200.670940638,-74.0896,-90.8461801852,124.17,500,4.85075,0.8,-90.8461801852,0.935112,3.28168e-07,0.0103747,0.002,1,-90.8461801852,6.37743e-06,57.643,100,2.49164,8286.37893754,-88.8131,1.39416
100.0,7071.33742514,0.01,500.0,-88.312,-88.3120041882,122.09,500,1.0,0.8,-88.3120041882,1.0,1.0,0.01,0.01,2,-88.3120041882,3.50449e-18,83.6697,100,1.0,7071.33742514,-109.171,
200.000000102,7207.07298413,0.005,500.0,-87.2837,-86.2553108394,118.76,500,1.0,0.8,-86.2553108394,1.0,1.0,0.005,0.005,2,-86.2553108394,2.1793e-19,84.0766,100,1.0,7207.07298413,-102.033,
299.999969474,7184.04990199,0.00333333,500.0,-86.8268,-85.912948444,118.52,500,1.0,0.8,-85.912948444,1.0,1.0,0.00333333,0.00333333,2,-85.912948444,5.43914e-20,84.1649,100,1.0,7184.04990199,-98.8696,
400.0,4880.39886582,0.0025,500.0,-85.52,-81.5997523111,113.83,500,1.0,0.8,-81.5997523111,1.0,1.0,0.0025,0.0025,2,-81.5997523111,5.4346e-20,80.7826,100,1.0,4880.39886582,-95.9494,
440.245062013,6005.08826207,4.46469e-05,447.555217418,-83.8244,-85.3804550692,118.53,500,1.40347,0.8,-85.3804550692,0.973754,0.0217376,0.0028826,0.002,1,-85.3804550692,5.44014e-07,80.5259,100,1.11718,6005.08826207,-93.6842,0.128958
100.0,8227.43450316,0.01,500.0,-90.434,-90.4340235679,123.91,500,1.0,0.8,-90.4340235679,1.0,1.0,0.01,0.01,2,-90.4340235679,3.50449e-18,90.2505,100,1.0,8227.43450316,-111.291,
200.000000102,2554.83485342,0.005,500.0,-83.5524,-76.6708118561,108.59,500,1.0,0.8,-76.6708118561,1.0,1.0,0.005,0.005,2,-76.6708118561,2.1793e-19,73.3797,100,1.0,2554.83485342,-98.3007,
299.999969474,7160.27577409,0.00333333,500.0,-84.662,-86.8812720641,120.37,500,1.0,0.8,-86.8812720641,1.0,1.0,0.00333333,0.00333333,2,-86.8812720641,5.43914e-20,77.1691,100,1.0,7160.27577409,-96.7039,
400.0,11259.4112148,0.0025,500.0,-88.982,-101.941788739,137.96,500,1.0,0.8,-101.941788739,1.0,1.0,0.0025,0.0025,2,-101.941788739,5.4346e-20,85.4927,100,1.0,11259.4112148,-99.4106,
238.348591441,3784.038029,1.07726e-06,240.586433102,-77.0248,-76.7389500655,108.53,500,4.75927,0.8,-76.7389500655,1.03545,0.000557725,0.00919266,0.002,1,-76.7389500655,4.39988e-06,72.4321,100,2.07826,3784.038029,-90.4716,1.17934
100.0,2595.56906381,0.01,500.0,-73.367,-73.366989737,104.7,500,1.0,0.8,-73.366989737,1.0,1.0,0.01,0.01,2,-73.366989737,3.50449e-18,50.6914,100,1.0,2595.56906381,-94.2184,
200.000000102,10265.0014963,0.005,500.0,-85.9977,-98.6283574322,133.69,500,1.0,0.8,-98.6283574322,1.0,1.0,0.005,0.005,2,-98.6283574322,2.1793e-19,80.7807,100,1.0,10265.0014963,-100.747,
299.999969474,6023.66837493,0.00333333,500.0,-85.4885,-84.4702890933,117.25,500,1.0,0.8,-84.4702890933,1.0,1.0,0.00333333,0.00333333,2,-84.4702890933,5.43914e-20,79.6158,100,1.0,6023.66837493,-97.5316,
400.0,7047.07173412,0.0025,500.0,-86.4147,-89.1932905814,123.59,500,1.0,0.8,-89.1932905814,1.0,1.0,0.0025,0.0025,2,-89.1932905814,5.4346e-20,80.6271,100,1.0,7047.07173412,-96.8443,
156.29455867,3722.24259234,9.45083e-11,176.891750517,-74.4479,-77.8740780134,110.47,500,5.43068,0.8,-77.8740780134,0.871756,4.11941e-08,0.0124592,0.002,1,-77.8740780134,8.81398e-06,58.433,100,2.82659,3722.24259234,-90.1313,1.67457
100.0,2544.28605695,0.01,500.0,-76.2743,-76.2743348159,109.05,500,1.0,0.8,-76.2743348159,1.0,1.0,0.01,0.01,2,-76.2743348159,3.50449e-18,50.1881,100,1.0,2544.28605695,-97.1302,
200.000000102,3732.84449159,0.005,500.0,-77.658,-79.0416435201,112.0,500,1.0,0.8,-79.0416435201,1.0,1.0,0.005,0.005,2,-79.0416435201,2.1793e-19,55.7593,100,1.0,3732.84449159,-92.4053,
299.999969474,10332.8412456,0.00333333,500.0,-84.2152,-97.3297838345,131.79,500,1.0,0.8,-97.3297838345,1.0,1.0,0.00333333,0.00333333,2,-97.3297838345,5.43914e-20,74.6228,100,1.0,10332.8412456,-96.2568,
400.0,8177.86065946,0.0025,500.0,-86.1215,-91.840279789,125.87,500,1.0,0.8,-91.840279789,1.0,1.0,0.0025,0.0025,2,-91.840279789,5.4346e-20,78.8121,100,1.0,8177.86065946,-96.5499,
304.958669966,6050.24221113,3.31809e-09,300.194604189,-80.8781,-83.5106456633,115.6,500,4.83073,0.8,-83.5106456633,1.04645,1.73611e-06,0.00923259,0.002,1,-83.5106456633,2.56339e-06,78.9937,100,1.66559,6050.24221113,-92.9159,0.701769
100.0,9341.65432782,0.01,500.0,-92.9308,-92.9307645015,126.37,500,1.0,0.8,-92.9307645015,1.0,1.0,0.01,0.01,2,-92.9307645015,3.50449e-18,96.1678,100,1.0,9341.65432782,-113.788,
200.000000102,9302.33212227,0.005,500.0,-93.2232,-93.5156690012,127.18,500,1.0,0.8,-93.5156690012,1.0,1.0,0.005,0.005,2,-93.5156690012,2.1793e-19,96.067,100,1.0,9302.33212227,-107.971,
299.999969474,4910.61773792,0.00333333,500.0,-88.3993,-78.7514468282,110.13,500,1.0,0.8,-78.7514468282,1.0,1.0,0.00333333,0.00333333,2,-78.7514468282,5.43914e-20,88.4286,100,1.0,4910.61773792,-100.441,
400.0,2587.68979068,0.0025,500.0,-84.6009,-73.2057231954,103.89,500,1.0,0.8,-73.2057231954,1.0,1.0,0.0025,0.0025,2,-73.2057231954,5.4346e-20,80.9225,100,1.0,2587.68979068,-95.0295,
388.005785172,7107.33525365,9.39135e-06,387.660533805,-82.4089,-87.5034935416,120.98,500,1.93913,0.8,-87.5034935416,0.975104,0.00457877,0.00397728,0.002,1,-87.5034935416,1.15688e-06,85.2675,100,1.28979,7107.33525365,-93.0021,0.274997
100.0,8237.19480593,0.01,500.0,-89.6254,-89.6254385242,122.64,500,1.0,0.8,-89.6254385242,1.0,1.0,0.01,0.01,2,-89.6254385242,3.50449e-18,90.3041,100,1.0,8237.19480593,-110.483,
200.000000102,10252.993252,0.005,500.0,-93.939,-98.2525837024,133.31,500,1.0,0.8,-98.2525837024,1.0,1.0,0.005,0.005,2,-98.2525837024,2.1793e-19,95.7666,100,1.0,10252.993252,-108.687,
299.999969474,3725.62677615,0.00333333,500.0,-88.8315,-78.6165848818,110.58,500,1.0,0.8,-78.6165848818,1.0,1.0,0.00333333,0.00333333,2,-78.6165848818,5.43914e-20,85.9988,100,1.0,3725.62677615,-100.873,
400.0,9316.07116804,0.0025,500.0,-89.7943,-92.6825688958,126.48,500,1.0,0.8,-92.6825688958,1.0,1.0,0.0025,0.0025,2,-92.6825688958,5.4346e-20,88.6304,100,1.0,9316.07116804,-100.223,
190.910531347,8180.24178257,2.94393e-19,193.832237557,-79.8022,-91.4126893768,125.14,500,3.97361,0.8,-91.4126893768,0.981092,1.44413e-16,0.00810038,0.002,1,-91.4126893768,6.48909e-06,108.75,100,2.57955,8180.24178257,-94.7832,1.5615
100.0,6035.92980279,0.01,500.0,-82.6774,-82.6773711056,115.14,500,1.0,0.8,-82.6773711056,1.0,1.0,0.01,0.01,2,-82.6773711056,3.50449e-18,77.3018,100,1.0,6035.92980279,-103.533,
200.000000102,11351.1295996,0.005,500.0,-91.7667,-100.856035165,135.86,500,1.0,0.8,-100.856035165,1.0,1.0,0.005,0.005,2,-100.856035165,2.1793e-19,93.2159,100,1.0,11351.1295996,-106.515,
299.999969474,4919.89409137,0.00333333,500.0,-88.4101,-81.6968247056,114.46,500,1.0,0.8,-81.6968247056,1.0,1.0,0.00333333,0.00333333,2,-81.6968247056,5.43914e-20,86.2491,100,1.0,4919.89409137,-100.452,
400.0,4903.87807983,0.0025,500.0,-86.0666,-79.0363646978,110.4,500,1.0,0.8,-79.0363646978,1.0,1.0,0.0025,0.0025,2,-79.0363646978,5.4346e-20,82.5189,100,1.0,4903.87807983,-96.4952,
222.899110879,3732.21650216,2.85886e-08,263.467727731,-74.5265,-78.2830565979,110.41,500,3.23343,0.8,-78.2830565979,1.02767,1.46898e-05,0.00629276,0.002,1,-78.2830565979,4.98264e-06,73.7219,100,1.89777,3732.21650216,-87.3761,1.31554
100.0,8209.69312896,0.01,500.0,-90.7958,-90.7958055614,124.7,500,1.0,0.8,-90.7958055614,1.0,1.0,0.01,0.01,2,-90.7958055614,3.50449e-18,90.1532,100,1.0,8209.69312896,-111.653,
200.000000102,11262.9715681,0.005,500.0,-96.3787,-101.961503257,137.82,500,1.0,0.8,-101.961503257,1.0,1.0,0.005,0.005,2,-101.961503257,2.1793e-19,98.3369,100,1.0,11262.9715681,-111.127,
299.999969474,6039.02178707,0.00333333,500.0,-92.1241,-83.6150059199,116.94,500,1.0,0.8,-83.6150059199,1.0,1.0,0.00333333,0.00333333,2,-83.6150059199,5.43914e-20,92.0643,100,1.0,6039.02178707,-104.166,
400.0,9204.27262378,0.0025,500.0,-92.9492,-95.4244142175,129.95,500,1.0,0.8,-95.4244142175,1.0,1.0,0.0025,0.0025,2,-95.4244142175,5.4346e-20,92.9353,100,1.0,9204.27262378,-103.378,
305.191964907,9263.2004356,0.000120709,325.650788524,-89.6397,-94.885084082,129.16,500,5.16364,0.8,-94.885084082,0.99084,0.0598015,0.0104228,0.002,1,-94.885084082,2.55837e-06,99.7343,100,1.53539,9263.2004356,-101.198,0.627928
100.0,6034.67521367,0.01,500.0,-83.9031,-83.903076262,116.67,500,1.0,0.8,-83.903076262,1.0,1.0,0.01,0.01,2,-83.903076262,3.50449e-18,77.2938,100,1.0,6034.67521367,-104.76,
200.000000102,6033.22660177,0.005,500.0,-84.6478,-85.392463332,118.09,500,1.0,0.8,-85.392463332,1.0,1.0,0.005,0.005,2,-85.392463332,2.1793e-19,77.2927,100,1.0,6033.22660177,-99.396,
299.999969474,6074.61968635,0.00333333,500.0,-83.9933,-82.6843661705,114.71,500,1.0,0.8,-82.6843661705,1.0,1.0,0.00333333,0.00333333,2,-82.6843661705,5.43914e-20,77.3838,100,1.0,6074.61968635,-96.0352,
400.0,2550.29329648,0.0025,500.0,-81.6743,-74.7174102561,106.73,500,1.0,0.8,-74.7174102561,1.0,1.0,0.0025,0.0025,2,-74.7174102561,5.4346e-20,71.6835,100,1.0,2550.29329648,-92.1029,
211.846843045,11309.4643634,8.02496e-16,272.011929783,-79.738,-101.273867192,136.37,500,8.09519,0.8,-101.273867192,1.20187,4.82246e-13,0.013471,0.002,1,-101.273867192,5.45169e-06,93.7063,100,1.83815,11309.4643634,-92.3842,1.96872
100.0,4920.49119724,0.01,500.0,-80.9474,-80.9474362811,113.32,500,1.0,0.8,-80.9474362811,1.0,1.0,0.01,0.01,2,-80.9474362811,3.50449e-18,69.7946,100,1.0,4920.49119724,-101.804,
200.000000102,7159.23305853,0.005,500.0,-83.7171,-86.4868028721,119.13,500,1.0,0.8,-86.4868028721,1.0,1.0,0.005,0.005,2,-86.4868028721,2.1793e-19,77.3766,100,1.0,7159.23305853,-98.4651,
299.999969474,6031.00119761,0.00333333,500.0,-83.9642,-84.4582554933,116.89,500,1.0,0.8,-84.4582554933,1.0,1.0,0.00333333,0.00333333,2,-84.4582554933,5.43914e-20,77.3419,100,1.0,6031.00119761,-96.0061,
400.0,3714.14470664,0.0025,500.0,-82.6637,-78.7623482431,111.91,500,1.0,0.8,-78.7623482431,1.0,1.0,0.0025,0.0025,2,-78.7623482431,5.4346e-20,73.5572,100,1.0,3714.14470664,-93.0923,
