ESSClassic,MaxVanillaIw,VarNormIw,MinVanillaIw,VarRet,VarVanillaIw,BatchSize,Delta,AvgEpLen,AvgNormIw,VanillaAvgRet,J,AvgDiscRet,AvgVanillaIw,MinNormIw,VarDiscRet,Bound,EpsThisIter,VarJ,eRenyi2,IterType,AvgRet,MaxNormIw,ESSRenyi
400.0,1.0,5.4346e-20,1.0,98.5248270064,,500,0.9,500.0,0.0025,77.7948403185,74.5072,77.7948403185,1.0,0.0025,98.5248270064,72.9662,100,11.1633,1.0,2,77.7948403185,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,123.494568723,,500,0.9,500.0,0.002,81.7966452945,75.9651,81.7966452945,1.0,0.002,123.494568723,74.5868,100,11.5173,1.0,1,81.7966452945,0.002,500.0
100.0,1.0,3.50449e-18,1.0,170.799449093,,500,0.9,500.0,0.01,69.8921656455,69.8922,69.8921656455,1.0,0.01,170.799449093,67.076,100,13.0035,1.0,2,69.8921656455,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,58.1488179704,,500,0.9,500.0,0.005,82.4606264796,76.1764,82.4606264796,1.0,0.005,58.1488179704,73.963,100,12.3621,1.0,2,82.4606264796,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,100.307243985,,500,0.9,500.0,0.00333333,76.2862274517,76.213,76.2862274517,1.0,0.00333333,100.307243985,74.4058,100,11.6183,1.0,2,76.2862274517,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,119.324117276,,500,0.9,500.0,0.0025,74.9371859046,75.894,74.9371859046,1.0,0.0025,119.324117276,74.3289,100,11.4489,1.0,2,74.9371859046,0.0025,500.0
500.000006643,1.0,2.6312e-19,1.0,126.853554982,5.74415e-14,500,0.9,500.0,0.002,71.0042746124,74.9161,71.0042746124,1.0,0.002,126.853554982,73.5162,100,11.5674,1.0,1,71.0042746124,0.002,500.0
100.0,1.0,3.50449e-18,1.0,145.185977668,,500,0.9,500.0,0.01,71.4441108843,71.4441,71.4441108843,1.0,0.01,145.185977668,68.6026,100,11.9889,1.0,2,71.4441108843,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,79.8583390374,,500,0.9,500.0,0.005,78.0710197554,74.7576,78.0710197554,1.0,0.005,79.8583390374,72.6142,100,11.0624,1.0,2,78.0710197554,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,100.949659276,,500,0.9,500.0,0.00333333,76.7412180346,75.4188,76.7412180346,1.0,0.00333333,100.949659276,73.6687,100,10.7597,1.0,2,76.7412180346,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,47.8457256071,,500,0.9,500.0,0.0025,84.6654680886,77.7305,84.6654680886,1.0,0.0025,47.8457256071,76.1812,100,10.7099,1.0,2,84.6654680886,0.0025,500.0
500.000006643,1.0,9.97292e-20,1.0,107.096681863,9.49764e-15,500,0.9,500.0,0.002,72.5539936672,76.6952,72.5539936672,1.0,0.002,107.096681863,75.3095,100,10.8284,1.0,1,72.5539936672,0.002,500.0
100.0,1.0,3.50449e-18,1.0,106.934815629,,500,0.9,500.0,0.01,76.1398682394,76.1399,76.1398682394,1.0,0.01,106.934815629,73.1119,100,10.2891,1.0,2,76.1398682394,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,171.313400864,,500,0.9,500.0,0.005,74.3682565807,75.2541,74.3682565807,1.0,0.005,171.313400864,73.1048,100,11.7693,1.0,2,74.3682565807,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,38.7977312046,,500,0.9,500.0,0.00333333,78.3658963117,76.2913,78.3658963117,1.0,0.00333333,38.7977312046,74.5365,100,10.3586,1.0,2,78.3658963117,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,115.914030585,,500,0.9,500.0,0.0025,78.5798178551,76.8635,78.5798178551,1.0,0.0025,115.914030585,75.3003,100,10.495,1.0,2,78.5798178551,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,140.775621846,,500,0.9,500.0,0.002,73.6973542943,76.2302,73.6973542943,1.0,0.002,140.775621846,74.8321,100,10.8441,1.0,1,73.6973542943,0.002,500.0
100.0,1.0,3.50449e-18,1.0,153.961964464,,500,0.9,500.0,0.01,75.7267281238,75.7267,75.7267281238,1.0,0.01,153.961964464,72.6654,100,12.3459,1.0,2,75.7267281238,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,129.80129457,,500,0.9,500.0,0.005,73.3708372386,74.5488,73.3708372386,1.0,0.005,129.80129457,72.3841,100,11.9101,1.0,2,73.3708372386,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,62.3452201013,,500,0.9,500.0,0.00333333,71.6124525151,73.57,71.6124525151,1.0,0.00333333,62.3452201013,71.8026,100,10.8193,1.0,2,71.6124525151,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,66.6058468758,,500,0.9,500.0,0.0025,75.2152678027,73.9813,75.2152678027,1.0,0.0025,66.6058468758,72.4507,100,10.2365,1.0,2,75.2152678027,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,109.348776966,,500,0.9,500.0,0.002,77.0814765204,74.6013,77.0814765204,1.0,0.002,109.348776966,73.2323,100,10.3449,1.0,1,77.0814765204,0.002,500.0
100.0,1.0,3.50449e-18,1.0,236.144522349,,500,0.9,500.0,0.01,70.5044595124,70.5045,70.5044595124,1.0,0.01,236.144522349,67.444,100,15.29,1.0,2,70.5044595124,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,57.5705770748,,500,0.9,500.0,0.005,76.8992376717,73.7018,76.8992376717,1.0,0.005,57.5705770748,71.5378,100,12.4745,1.0,2,76.8992376717,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,80.6034529732,,500,0.9,500.0,0.00333333,83.6633614946,77.0224,83.6633614946,1.0,0.00333333,80.6034529732,75.2288,100,12.3447,1.0,2,83.6633614946,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,99.4351474095,,500,0.9,500.0,0.0025,76.356800227,76.856,76.356800227,1.0,0.0025,99.4351474095,75.3027,100,11.7893,1.0,2,76.356800227,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,104.530123478,,500,0.9,500.0,0.002,75.8871232739,76.6622,75.8871232739,1.0,0.002,104.530123478,75.2729,100,11.4907,1.0,1,75.8871232739,0.002,500.0
100.0,1.0,3.50449e-18,1.0,87.3891006077,,500,0.9,500.0,0.01,75.4350074276,75.435,75.4350074276,1.0,0.01,87.3891006077,72.4343,100,9.30135,1.0,2,75.4350074276,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,104.688401991,,500,0.9,500.0,0.005,71.3626685284,73.3988,71.3626685284,1.0,0.005,104.688401991,71.277,100,9.96114,1.0,2,71.3626685284,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,163.051764047,,500,0.9,500.0,0.00333333,67.7985301607,71.5321,67.7985301607,1.0,0.00333333,163.051764047,69.7799,100,11.2662,1.0,2,67.7985301607,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,45.095586569,,500,0.9,500.0,0.0025,74.8956468326,72.373,74.8956468326,1.0,0.0025,45.095586569,70.8556,100,10.4152,1.0,2,74.8956468326,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,314.944577375,,500,0.9,500.0,0.002,72.7959509594,72.4576,72.7959509594,1.0,0.002,314.944577375,71.0819,100,12.2135,1.0,1,72.7959509594,0.002,500.0
100.0,1.0,3.50449e-18,1.0,34.1259011383,,500,0.9,500.0,0.01,83.0304940781,83.0305,83.0304940781,1.0,0.01,34.1259011383,79.9381,100,5.81246,1.0,2,83.0304940781,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,111.3752171,,500,0.9,500.0,0.005,76.6184727318,79.8245,76.6184727318,1.0,0.005,111.3752171,77.6378,100,9.07202,1.0,2,76.6184727318,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,110.697120542,,500,0.9,500.0,0.00333333,78.3928723545,79.3473,78.3928723545,1.0,0.00333333,110.697120542,77.5619,100,9.58401,1.0,2,78.3928723545,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,35.7166604271,,500,0.9,500.0,0.0025,75.9245410872,78.4916,75.9245410872,1.0,0.0025,35.7166604271,76.9454,100,8.94016,1.0,2,75.9245410872,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,269.957409286,,500,0.9,500.0,0.002,73.9709165605,77.5875,73.9709165605,1.0,0.002,269.957409286,76.2045,100,10.9846,1.0,1,73.9709165605,0.002,500.0
100.0,1.0,3.50449e-18,1.0,156.742397813,,500,0.9,500.0,0.01,74.4097566181,74.4098,74.4097566181,1.0,0.01,156.742397813,71.3656,100,12.4569,1.0,2,74.4097566181,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,103.841648174,,500,0.9,500.0,0.005,73.9968722826,74.2033,73.9968722826,1.0,0.005,103.841648174,72.0508,100,11.3592,1.0,2,73.9968722826,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,132.948692869,,500,0.9,500.0,0.00333333,75.3342666524,74.5803,75.3342666524,1.0,0.00333333,132.948692869,72.8228,100,11.4096,1.0,2,75.3342666524,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,147.446327093,,500,0.9,500.0,0.0025,77.134300115,75.2188,77.134300115,1.0,0.0025,147.446327093,73.6967,100,11.634,1.0,2,77.134300115,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,109.936379315,,500,0.9,500.0,0.002,77.4496531609,75.665,77.4496531609,1.0,0.002,109.936379315,74.3036,100,11.4387,1.0,1,77.4496531609,0.002,500.0
100.0,1.0,3.50449e-18,1.0,67.934449591,,500,0.9,500.0,0.01,74.4212839807,74.4213,74.4212839807,1.0,0.01,67.934449591,71.519,100,8.20092,1.0,2,74.4212839807,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,177.051170701,,500,0.9,500.0,0.005,70.534594642,72.4779,70.534594642,1.0,0.005,177.051170701,70.4257,100,11.1823,1.0,2,70.534594642,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,190.287146015,,500,0.9,500.0,0.00333333,74.0678089977,73.0079,74.0678089977,1.0,0.00333333,190.287146015,71.2792,100,12.1128,1.0,2,74.0678089977,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,50.6428102202,,500,0.9,500.0,0.0025,72.4681353839,72.873,72.4681353839,1.0,0.0025,50.6428102202,71.3759,100,11.0738,1.0,2,72.4681353839,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,143.20362267,,500,0.9,500.0,0.002,73.6525038676,73.0289,73.6525038676,1.0,0.002,143.20362267,71.6478,100,11.2496,1.0,1,73.6525038676,0.002,500.0
100.0,1.0,3.50449e-18,1.0,67.4852668108,,500,0.9,500.0,0.01,74.3074132317,74.3074,74.3074132317,1.0,0.01,67.4852668108,71.3323,100,8.17376,1.0,2,74.3074132317,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,63.9700300076,,500,0.9,500.0,0.005,78.9092057091,76.6083,78.9092057091,1.0,0.005,63.9700300076,74.4767,100,8.38835,1.0,2,78.9092057091,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,62.6029250705,,500,0.9,500.0,0.00333333,82.6520776927,78.6229,82.6520776927,1.0,0.00333333,62.6029250705,76.8824,100,8.69976,1.0,2,82.6520776927,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,163.546148513,,500,0.9,500.0,0.0025,71.0744929978,76.7358,71.0744929978,1.0,0.0025,163.546148513,75.2285,100,10.3887,1.0,2,71.0744929978,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,19.4581415643,,500,0.9,500.0,0.002,82.3226833949,77.8532,82.3226833949,1.0,0.002,19.4581415643,76.505,100,9.75639,1.0,1,82.3226833949,0.002,500.0
100.0,1.0,3.50449e-18,1.0,49.1834211985,,500,0.9,500.0,0.01,80.4152714402,80.4153,80.4152714402,1.0,0.01,49.1834211985,77.4446,100,6.97794,1.0,2,80.4152714402,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,46.6892944608,,500,0.9,500.0,0.005,79.6416626137,80.0285,79.6416626137,1.0,0.005,46.6892944608,77.8798,100,6.89976,1.0,2,79.6416626137,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,133.080083385,,500,0.9,500.0,0.00333333,79.6249304209,79.894,79.6249304209,1.0,0.00333333,133.080083385,78.0531,100,8.70002,1.0,2,79.6249304209,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,96.18233998,,500,0.9,500.0,0.0025,75.800299699,78.8705,75.800299699,1.0,0.0025,96.18233998,77.2763,100,9.14959,1.0,2,75.800299699,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,93.248746224,,500,0.9,500.0,0.002,78.2322087918,78.7429,78.2322087918,1.0,0.002,93.248746224,77.317,100,9.24665,1.0,1,78.2322087918,0.002,500.0
100.0,1.0,3.50449e-18,1.0,63.5291267977,,500,0.9,500.0,0.01,77.733400462,77.7334,77.733400462,1.0,0.01,63.5291267977,74.8024,100,7.93056,1.0,2,77.733400462,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,111.884780018,,500,0.9,500.0,0.005,65.8141122413,71.7738,65.8141122413,1.0,0.005,111.884780018,69.7012,100,11.0611,1.0,2,65.8141122413,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,90.5380447684,,500,0.9,500.0,0.00333333,73.3603499545,72.3026,73.3603499545,1.0,0.00333333,90.5380447684,70.6104,100,10.5831,1.0,2,73.3603499545,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,105.393323028,,500,0.9,500.0,0.0025,80.3729168132,74.3202,80.3729168132,1.0,0.0025,105.393323028,72.8041,100,11.0588,1.0,2,80.3729168132,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,117.282957896,,500,0.9,500.0,0.002,75.0392708828,74.464,75.0392708828,1.0,0.002,117.282957896,73.1013,100,11.0065,1.0,1,75.0392708828,0.002,500.0
100.0,1.0,3.50449e-18,1.0,224.606355201,,500,0.9,500.0,0.01,75.3174129989,75.3174,75.3174129989,1.0,0.01,224.606355201,72.1516,100,14.9118,1.0,2,75.3174129989,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,178.034047016,,500,0.9,500.0,0.005,80.6776168166,77.9975,80.6776168166,1.0,0.005,178.034047016,75.7589,100,14.3698,1.0,2,80.6776168166,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,221.276255761,,500,0.9,500.0,0.00333333,68.6386662806,74.8779,68.6386662806,1.0,0.00333333,221.276255761,73.0501,100,15.1705,1.0,2,68.6386662806,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,94.1282596656,,500,0.9,500.0,0.0025,76.0361573164,75.1674,76.0361573164,1.0,0.0025,94.1282596656,73.5845,100,14.0056,1.0,2,76.0361573164,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,57.1198552766,,500,0.9,500.0,0.002,79.7301746183,76.08,79.7301746183,1.0,0.002,57.1198552766,74.6642,100,13.0983,1.0,1,79.7301746183,0.002,500.0
100.0,1.0,3.50449e-18,1.0,130.434848549,,500,0.9,500.0,0.01,74.673838107,74.6738,74.673838107,1.0,0.01,130.434848549,71.61,100,11.3636,1.0,2,74.673838107,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,299.333679716,,500,0.9,500.0,0.005,77.5217337336,76.0978,77.5217337336,1.0,0.005,299.333679716,73.9182,100,14.6548,1.0,2,77.5217337336,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,93.989519247,,500,0.9,500.0,0.00333333,79.3579571183,77.1845,79.3579571183,1.0,0.00333333,93.989519247,75.3959,100,13.2874,1.0,2,79.3579571183,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,126.683503957,,500,0.9,500.0,0.0025,69.3843892938,75.2345,69.3843892938,1.0,0.0025,126.683503957,73.6854,100,13.2355,1.0,2,69.3843892938,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,33.9338932551,,500,0.9,500.0,0.002,72.1165545611,74.6109,72.1165545611,1.0,0.002,33.9338932551,73.2254,100,12.1826,1.0,1,72.1165545611,0.002,500.0
100.0,1.0,3.50449e-18,1.0,94.7593073869,,500,0.9,500.0,0.01,82.7324599152,82.7325,82.7324599152,1.0,0.01,94.7593073869,79.7021,100,9.68564,1.0,2,82.7324599152,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,67.0020080424,,500,0.9,500.0,0.005,81.6217955982,82.1771,81.6217955982,1.0,0.005,67.0020080424,79.9481,100,8.9655,1.0,2,81.6217955982,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,251.440360357,,500,0.9,500.0,0.00333333,67.9631777589,77.4392,67.9631777589,1.0,0.00333333,251.440360357,75.6192,100,13.4707,1.0,2,67.9631777589,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,95.7030549025,,500,0.9,500.0,0.0025,79.3411268892,77.9146,79.3411268892,1.0,0.0025,95.7030549025,76.3385,100,12.6672,1.0,2,79.3411268892,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,218.0603044,,500,0.9,500.0,0.002,71.548971541,76.6415,71.548971541,1.0,0.002,218.0603044,75.2318,100,13.3427,1.0,1,71.548971541,0.002,500.0
100.0,1.0,3.50449e-18,1.0,88.9421194011,,500,0.9,500.0,0.01,74.9763407067,74.9763,74.9763407067,1.0,0.01,88.9421194011,71.9946,100,9.38364,1.0,2,74.9763407067,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,217.368674882,,500,0.9,500.0,0.005,73.4339665161,74.2051,73.4339665161,1.0,0.005,217.368674882,72.084,100,12.3377,1.0,2,73.4339665161,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,41.8786934017,,500,0.9,500.0,0.00333333,77.7187110683,75.3763,77.7187110683,1.0,0.00333333,41.8786934017,73.6444,100,10.8647,1.0,2,77.7187110683,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,63.9795310028,,500,0.9,500.0,0.0025,81.8682104566,76.9993,81.8682104566,1.0,0.0025,63.9795310028,75.4575,100,10.5957,1.0,2,81.8682104566,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,57.9640399764,,500,0.9,500.0,0.002,78.5230378947,77.3041,78.5230378947,1.0,0.002,57.9640399764,75.925,100,10.0828,1.0,1,78.5230378947,0.002,500.0
100.0,1.0,3.50449e-18,1.0,33.3412000635,,500,0.9,500.0,0.01,80.495760612,80.4958,80.495760612,1.0,0.01,33.3412000635,77.5852,100,5.74524,1.0,2,80.495760612,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,153.133768828,,500,0.9,500.0,0.005,77.3291862754,78.9125,77.3291862754,1.0,0.005,153.133768828,76.7746,100,9.73714,1.0,2,77.3291862754,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,62.0082412584,,500,0.9,500.0,0.00333333,79.9408796996,79.2553,79.9408796996,1.0,0.00333333,62.0082412584,77.4325,100,9.16,1.0,2,79.9408796996,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,86.240861572,,500,0.9,500.0,0.0025,70.7946484795,77.1401,70.7946484795,1.0,0.0025,86.240861572,75.5616,100,9.88411,1.0,2,70.7946484795,0.0025,500.0
500.000067678,1.0,8.2521e-19,0.999999,139.687079398,2.15398e-13,500,0.9,500.0,0.002,73.6096530258,76.434,73.6096530258,1.0,0.002,139.687079398,75.0221,100,10.3831,1.0,1,73.6096530258,0.002,500.0
100.0,1.0,3.50449e-18,1.0,197.994017337,,500,0.9,500.0,0.01,71.6777605816,71.6778,71.6777605816,1.0,0.01,197.994017337,68.5293,100,14.0005,1.0,2,71.6777605816,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,116.846101856,,500,0.9,500.0,0.005,77.6789423427,74.6783,77.6789423427,1.0,0.005,116.846101856,72.4521,100,12.8394,1.0,2,77.6789423427,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,104.181956914,,500,0.9,500.0,0.00333333,77.2265131999,75.5277,77.2265131999,1.0,0.00333333,104.181956914,73.71,100,12.0716,1.0,2,77.2265131999,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,91.9236774016,,500,0.9,500.0,0.0025,75.5414432645,75.5312,75.5414432645,1.0,0.0025,91.9236774016,73.9569,100,11.491,1.0,2,75.5414432645,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,47.4362979665,,500,0.9,500.0,0.002,79.8785411889,76.4007,79.8785411889,1.0,0.002,47.4362979665,74.9926,100,10.8651,1.0,1,79.8785411889,0.002,500.0
100.0,1.0,3.50449e-18,1.0,166.717301065,,500,0.9,500.0,0.01,71.5115672257,71.5116,71.5115672257,1.0,0.01,166.717301065,68.5639,100,12.8472,1.0,2,71.5115672257,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,162.819941005,,500,0.9,500.0,0.005,78.8431325609,75.1774,78.8431325609,1.0,0.005,162.819941005,72.9384,100,13.2875,1.0,2,78.8431325609,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,90.7952439792,,500,0.9,500.0,0.00333333,79.0612675693,76.472,79.0612675693,1.0,0.00333333,90.7952439792,74.6439,100,12.289,1.0,2,79.0612675693,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,83.8855148858,,500,0.9,500.0,0.0025,79.6121533994,77.257,79.6121533994,1.0,0.0025,83.8855148858,75.6739,100,11.6566,1.0,2,79.6121533994,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,173.811264572,,500,0.9,500.0,0.002,73.9221819317,76.5901,73.9221819317,1.0,0.002,173.811264572,75.174,100,12.0372,1.0,1,73.9221819317,0.002,500.0
100.0,1.0,3.50449e-18,1.0,45.9358577055,,500,0.9,500.0,0.01,81.773925472,81.7739,81.773925472,1.0,0.01,45.9358577055,78.7356,100,6.74363,1.0,2,81.773925472,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,47.9207540893,,500,0.9,500.0,0.005,80.835655162,81.3048,80.835655162,1.0,0.005,47.9207540893,79.1563,100,6.83221,1.0,2,80.835655162,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,44.7978164784,,500,0.9,500.0,0.00333333,76.8966469941,79.8354,76.8966469941,1.0,0.00333333,44.7978164784,78.0812,100,7.08667,1.0,2,76.8966469941,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,32.7507220977,,500,0.9,500.0,0.0025,74.2255902797,78.433,74.2255902797,1.0,0.0025,32.7507220977,76.9138,100,7.18833,1.0,2,74.2255902797,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,126.812724299,,500,0.9,500.0,0.002,77.2388483449,78.1942,77.2388483449,1.0,0.002,126.812724299,76.8245,100,8.16546,1.0,1,77.2388483449,0.002,500.0
100.0,1.0,3.50449e-18,1.0,118.773332593,,500,0.9,500.0,0.01,73.8322305588,73.8322,73.8322305588,1.0,0.01,118.773332593,70.9056,100,10.8437,1.0,2,73.8322305588,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,120.412589268,,500,0.9,500.0,0.005,74.9333903934,74.3828,74.9333903934,1.0,0.005,120.412589268,72.2081,100,10.895,1.0,2,74.9333903934,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,123.31404352,,500,0.9,500.0,0.00333333,69.9109716193,72.8922,69.9109716193,1.0,0.00333333,123.31404352,71.1166,100,11.1477,1.0,2,69.9109716193,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,94.6365428849,,500,0.9,500.0,0.0025,80.0099768815,74.6717,80.0099768815,1.0,0.0025,94.6365428849,73.1339,100,11.2305,1.0,2,80.0099768815,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,42.4314537051,,500,0.9,500.0,0.002,72.4518016718,74.2277,72.4518016718,1.0,0.002,42.4314537051,72.8523,100,10.4924,1.0,1,72.4518016718,0.002,500.0
100.0,1.0,3.50449e-18,1.0,24.660926865,,500,0.9,500.0,0.01,74.0889946468,74.089,74.0889946468,1.0,0.01,24.660926865,71.4328,100,4.94109,1.0,2,74.0889946468,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,23.3479732044,,500,0.9,500.0,0.005,79.2163272722,76.6527,79.2163272722,1.0,0.005,23.3479732044,74.618,100,5.50788,1.0,2,79.2163272722,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,94.0989904965,,500,0.9,500.0,0.00333333,77.9959090977,77.1004,77.9959090977,1.0,0.00333333,94.0989904965,75.3931,100,7.18875,1.0,2,77.9959090977,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,85.4294832478,,500,0.9,500.0,0.0025,78.6017851249,77.4758,78.6017851249,1.0,0.0025,85.4294832478,75.9144,100,7.76692,1.0,2,78.6017851249,0.0025,500.0
499.999945607,1.0,5.41992e-19,0.999999,76.8268976135,1.36669e-13,500,0.9,500.0,0.002,78.4821136679,77.677,78.4821136679,1.0,0.002,76.8268976135,76.2805,100,7.97708,1.0,1,78.4821136679,0.002,500.0
100.0,1.0,3.50449e-18,1.0,49.651585628,,500,0.9,500.0,0.01,81.1199040727,81.1199,81.1199040727,1.0,0.01,49.651585628,77.9366,100,7.01107,1.0,2,81.1199040727,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,96.7676781591,,500,0.9,500.0,0.005,75.1534427567,78.1367,75.1534427567,1.0,0.005,96.7676781591,75.8857,100,9.02093,1.0,2,75.1534427567,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,106.239589358,,500,0.9,500.0,0.00333333,78.7695061133,78.3476,78.7695061133,1.0,0.00333333,106.239589358,76.5097,100,9.45513,1.0,2,78.7695061133,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,69.4141633221,,500,0.9,500.0,0.0025,82.9849216036,79.5069,82.9849216036,1.0,0.0025,69.4141633221,77.9153,100,9.39477,1.0,2,82.9849216036,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,86.8399020448,,500,0.9,500.0,0.002,72.7655245408,78.1586,72.7655245408,1.0,0.002,86.8399020448,76.735,100,9.75065,1.0,1,72.7655245408,0.002,500.0
100.0,1.0,3.50449e-18,1.0,201.192428388,,500,0.9,500.0,0.01,73.6619509229,73.6619,73.6619509229,1.0,0.01,201.192428388,70.7005,100,14.1131,1.0,2,73.6619509229,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,113.524302916,,500,0.9,500.0,0.005,79.8702423779,76.7661,79.8702423779,1.0,0.005,113.524302916,74.5668,100,12.8616,1.0,2,79.8702423779,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,164.326659979,,500,0.9,500.0,0.00333333,74.001598516,75.8446,74.001598516,1.0,0.00333333,164.326659979,74.0488,100,12.8921,1.0,2,74.001598516,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,34.4398633015,,500,0.9,500.0,0.0025,77.1862630625,76.18,77.1862630625,1.0,0.0025,34.4398633015,74.6248,100,11.5549,1.0,2,77.1862630625,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,71.2499863512,,500,0.9,500.0,0.002,81.2460220547,77.1932,81.2460220547,1.0,0.002,71.2499863512,75.8022,100,11.1815,1.0,1,81.2460220547,0.002,500.0
100.0,1.0,3.50449e-18,1.0,118.960284027,,500,0.9,500.0,0.01,76.1758153587,76.1758,76.1758153587,1.0,0.01,118.960284027,73.2177,100,10.8522,1.0,2,76.1758153587,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,60.5938842201,,500,0.9,500.0,0.005,81.7495938795,78.9627,81.7495938795,1.0,0.005,60.5938842201,76.871,100,9.83087,1.0,2,81.7495938795,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,79.7085443316,,500,0.9,500.0,0.00333333,81.3670050673,79.7642,81.3670050673,1.0,0.00333333,79.7085443316,78.03,100,9.59266,1.0,2,81.3670050673,0.00333333,500.0
