MinVanillaIw,AvgEpLen,Bound,MinNormIw,VanillaAvgRet,VarVanillaIw,VarRet,AvgDiscRet,AvgVanillaIw,BatchSize,VarNormIw,AvgNormIw,AvgRet,MaxVanillaIw,ESSClassic,EpsThisIter,ESSRenyi,MaxNormIw,VarJ,Delta,IterType,VarDiscRet,J,eRenyi2
0.122541,118.71,-165.239,0.00123947,-86.6141819002,0.154827,7195.98687628,-86.6141819002,0.988653,100,1.58401e-05,0.01,-86.6141819002,2.06703,86.4440517578,100,90.3990709011,0.0209076,58.5622,0.2,1,7195.98687628,-77.4933,1.10621
0.616686,102.65,-155.37,0.0063566,-72.4678330934,0.0135375,2585.52585903,-72.4678330934,0.97015,100,1.43834e-06,0.01,-72.4678330934,1.19328,98.5960629531,100,98.8318353525,0.0123,46.7129,0.2,1,2585.52585903,-71.4507,1.01182
0.92028,111.38,-162.423,0.00917837,-79.3219531079,0.00653062,3746.10584226,-79.3219531079,1.00266,100,6.496e-07,0.01,-79.3219531079,1.31664,99.3609928809,100,99.2894242649,0.0131314,57.9203,0.2,1,3746.10584226,-78.6972,1.00716
0.22511,121.32,-168.565,0.00219786,-88.4491902809,0.0635049,7106.65413773,-88.4491902809,1.02422,100,6.05365e-06,0.01,-88.4491902809,1.57841,94.3457614192,100,93.0568616308,0.0154108,65.022,0.2,1,7106.65413773,-82.0799,1.07461
0.503595,103.47,-155.104,0.00492349,-72.7871454938,0.0160466,2607.49140573,-72.7871454938,1.02284,100,1.53379e-06,0.01,-72.7871454938,1.33465,98.5042855537,100,98.1199713943,0.0130484,41.4664,0.2,1,2607.49140573,-70.8874,1.01916
0.813911,122.54,-171.371,0.00804348,-89.1051431543,0.0295499,7108.48392247,-89.1051431543,1.01189,100,2.88595e-06,0.01,-89.1051431543,1.74132,97.222284015,100,97.5734492901,0.0172086,76.9686,0.2,1,7108.48392247,-86.9119,1.02487
0.908754,103.8,-156.522,0.00913013,-73.4471083586,0.00926559,2599.34266893,-73.4471083586,0.995335,100,9.35265e-07,0.01,-73.4471083586,1.46861,99.0825494745,100,99.2468528558,0.014755,47.1659,0.2,1,2599.34266893,-72.7792,1.00759
0.408206,125.05,-171.721,0.00401074,-91.9543091577,0.0789412,8262.31311646,-91.9543091577,1.01778,100,7.62066e-06,0.01,-91.9543091577,1.4334,92.9847746573,100,91.675579835,0.0140835,71.7946,0.2,1,8262.31311646,-84.5874,1.0908
0.72893,109.05,-160.937,0.00734485,-78.0862324391,0.0128756,4936.0280765,-78.0862324391,0.992438,100,1.30726e-06,0.01,-78.0862324391,1.38325,98.7223836617,100,98.5764908349,0.0139379,64.6117,0.2,1,4936.0280765,-76.9085,1.01444
0.216747,132.14,-179.182,0.00221605,-97.4931424953,0.0764011,9264.76378293,-97.4931424953,0.978076,100,7.98646e-06,0.01,-97.4931424953,1.43943,92.6727079304,100,93.0517623368,0.014717,82.6479,0.2,1,9264.76378293,-92.6951,1.07467
0.351488,131.29,-178.84,0.00361918,-97.4243216604,0.0446242,10318.8660938,-97.4243216604,0.971182,100,4.73118e-06,0.01,-97.4243216604,1.21355,95.5257231859,100,97.0355071236,0.0124956,96.5487,0.2,1,10318.8660938,-94.1396,1.03055
0.81281,122.59,-171.037,0.0079635,-88.700001936,0.0412384,7092.51569788,-88.700001936,1.02067,100,3.95851e-06,0.01,-88.700001936,2.23794,96.2288678198,100,97.4691463028,0.0219262,77.2593,0.2,1,7092.51569788,-86.5325,1.02597
0.521371,115.6,-165.657,0.00526141,-82.9778798668,0.0168527,4908.9602878,-82.9778798668,0.990935,100,1.71624e-06,0.01,-82.9778798668,1.21989,98.3293026864,100,97.9127467834,0.0123105,63.1692,0.2,1,4908.9602878,-81.3442,1.02132
0.576957,121.57,-171.342,0.00578976,-88.3616235943,0.0119237,7120.37072345,-88.3616235943,0.996513,100,1.20073e-06,0.01,-88.3616235943,1.11607,98.8252513997,100,98.8277717484,0.0111998,80.905,0.2,1,7120.37072345,-87.4204,1.01186
0.923363,102.3,-156.097,0.00920053,-72.7759404589,0.00251874,2567.34388781,-72.7759404589,1.0036,100,2.50072e-07,0.01,-72.7759404589,1.13803,99.7530117117,100,99.7390422227,0.0113395,49.6072,0.2,1,2567.34388781,-72.5605,1.00262
0.257926,118.0,-164.951,0.00245418,-85.8581271072,0.102859,7203.74530158,-85.8581271072,1.05096,100,9.31251e-06,0.01,-85.8581271072,1.45683,91.5588273063,100,91.4923116254,0.0138619,61.8169,0.2,1,7203.74530158,-77.7294,1.09299
0.930214,98.71,-152.893,0.00932395,-69.5844067174,0.00223229,1367.53898068,-69.5844067174,0.997661,100,2.24277e-07,0.01,-69.5844067174,1.14301,99.7784522716,100,99.7362554842,0.0114569,35.2571,0.2,1,1367.53898068,-69.3559,1.00264
0.246295,118.27,-167.939,0.00257053,-86.1802073571,0.0552529,7202.88301535,-86.1802073571,0.958152,100,6.01847e-06,0.01,-86.1802073571,1.19453,94.3767359837,100,95.9802652882,0.0124671,74.4441,0.2,1,7202.88301535,-82.7821,1.04188
0.495411,117.02,-166.783,0.00503243,-85.3490023665,0.0439077,7208.13663934,-85.3490023665,0.984437,100,4.5307e-06,0.01,-85.3490023665,1.53145,95.7071693146,100,95.8333342854,0.0155566,71.6342,0.2,1,7208.13663934,-81.5598,1.04348
0.834693,124.28,-173.57,0.00833583,-91.5280991344,0.0234996,9435.89076771,-91.5280991344,1.00133,100,2.34372e-06,0.01,-91.5280991344,1.53386,97.7323526085,100,97.3095195175,0.0153182,88.9106,0.2,1,9435.89076771,-88.9956,1.02765
0.921242,107.77,-160.615,0.00931831,-77.5345602442,0.00419284,5007.46084897,-77.5345602442,0.988636,100,4.28978e-07,0.01,-77.5345602442,1.22482,99.5771450897,100,99.28638056,0.0123889,67.1184,0.2,1,5007.46084897,-76.887,1.00719
0.206391,112.63,-162.289,0.00207852,-80.7664011203,0.0563622,4862.10252986,-80.7664011203,0.992968,100,5.71634e-06,0.01,-80.7664011203,1.42682,94.6439295996,100,95.5807694674,0.0143693,53.1149,0.2,1,4862.10252986,-76.9539,1.04624
0.708136,106.38,-158.852,0.0071681,-75.8796309242,0.0130802,3797.38152691,-75.8796309242,0.987899,100,1.34026e-06,0.01,-75.8796309242,1.28861,98.6905267357,100,98.8979944898,0.0130439,56.4712,0.2,1,3797.38152691,-74.9599,1.01114
0.721088,120.62,-170.597,0.00743018,-88.170969891,0.0186857,7165.24149023,-88.170969891,0.970485,100,1.98395e-06,0.01,-88.170969891,1.31492,98.0737524177,100,97.616380303,0.0135491,78.4573,0.2,1,7165.24149023,-86.1565,1.02442
0.595241,134.35,-181.824,0.00587231,-100.396481376,0.0676582,11383.0250558,-100.396481376,1.01364,100,6.58494e-06,0.01,-100.396481376,1.88981,93.8798893668,100,95.2366506921,0.0186438,98.0469,0.2,1,11383.0250558,-96.3255,1.05002
0.866472,120.54,-170.236,0.00878076,-87.5588617329,0.012508,7140.3256878,-87.5588617329,0.986785,100,1.28453e-06,0.01,-87.5588617329,1.39021,98.7442837083,100,98.4330241625,0.0140883,78.7234,0.2,1,7140.3256878,-86.1458,1.01592
0.588235,114.17,-164.1,0.00593181,-81.7591822526,0.0269128,4913.88194045,-81.7591822526,0.991662,100,2.73673e-06,0.01,-81.7591822526,1.44479,97.3621139913,100,97.2526381982,0.0145694,59.8856,0.2,1,4913.88194045,-79.5009,1.02825
0.738509,110.45,-162.755,0.00739012,-79.696552102,0.0104255,4937.56233112,-79.696552102,0.99932,100,1.04397e-06,0.01,-79.696552102,1.28779,98.9770252493,100,98.9850869974,0.0128866,66.2858,0.2,1,4937.56233112,-78.9001,1.01025
0.547042,131.55,-177.777,0.00497133,-97.394735938,0.0613287,10320.7187805,-97.394735938,1.10039,100,5.06487e-06,0.01,-97.394735938,1.62518,95.2251784371,100,91.8893280494,0.0147691,83.7574,0.2,1,10320.7187805,-90.7454,1.08827
0.689165,93.83,-86.7251,0.00688375,-65.2942876346,0.0201664,129.639177157,-65.2942876346,1.00115,100,2.01201e-06,0.01,-65.2942876346,1.44883,98.0469840608,100,97.6563249424,0.0144717,11.1944,0.2,1,129.639177157,-65.0386,1.024
0.569831,112.2,-164.533,0.00568791,-81.5986407569,0.015728,6098.00373647,-81.5986407569,1.00183,100,1.56707e-06,0.01,-81.5986407569,1.31958,98.4723327376,100,98.7064601685,0.0131718,74.5276,0.2,1,6098.00373647,-80.5605,1.0131
0.788262,125.87,-175.258,0.00793887,-92.0321302629,0.00427476,8190.0260241,-92.0321302629,0.992916,100,4.33598e-07,0.01,-92.0321302629,1.12496,99.5725521738,100,99.5938886933,0.0113298,89.1764,0.2,1,8190.0260241,-91.6595,1.00408
0.393339,138.94,-185.797,0.00388765,-103.199987193,0.0239677,11226.6893732,-103.199987193,1.01176,100,2.34136e-06,0.01,-103.199987193,1.50884,97.7345487292,100,97.0679571094,0.014913,100.588,0.2,1,11226.6893732,-101.118,1.03021
0.484781,116.67,-165.933,0.00486777,-84.2659757918,0.0386093,6002.51316572,-84.2659757918,0.995899,100,3.89279e-06,0.01,-84.2659757918,1.29534,96.2891452957,100,95.8274882955,0.0130067,64.7442,0.2,1,6002.51316572,-80.7087,1.04354
0.318875,123.38,-172.546,0.0031642,-90.356924177,0.0246941,8252.55989759,-90.356924177,1.00776,100,2.43154e-06,0.01,-90.356924177,1.32616,97.6493545026,100,97.2168760808,0.0131596,83.0119,0.2,1,8252.55989759,-87.9313,1.02863
0.356992,112.19,-162.96,0.00358731,-80.789729026,0.0318367,4919.60629281,-80.789729026,0.995154,100,3.21475e-06,0.01,-80.789729026,1.17672,96.9155447278,100,96.8022939142,0.0118245,60.8242,0.2,1,4919.60629281,-78.1661,1.03303
0.777436,130.04,-178.365,0.00770096,-95.912750082,0.0414607,9224.24584693,-95.912750082,1.00953,100,4.06815e-06,0.01,-95.912750082,2.25485,96.1284769088,100,97.897069416,0.0223356,89.8878,0.2,1,9224.24584693,-94.0456,1.02148
0.945709,105.26,-157.829,0.00943729,-74.5667216955,0.00306648,2614.85871244,-74.5667216955,1.0021,100,3.05366e-07,0.01,-74.5667216955,1.21728,99.6986279951,100,99.6497898751,0.0121473,48.985,0.2,1,2614.85871244,-74.2554,1.00351
0.395576,114.16,-163.235,0.00396981,-82.9339996094,0.0389279,6096.11483303,-82.9339996094,0.996462,100,3.92049e-06,0.01,-82.9339996094,1.56134,96.2637054124,100,94.754924685,0.0156688,59.8557,0.2,1,6096.11483303,-77.5295,1.05535
0.915179,133.42,-182.09,0.00923454,-99.117473886,0.00757605,10217.4506202,-99.117473886,0.991039,100,7.71367e-07,0.01,-99.117473886,1.41522,99.2421607067,100,99.0009862795,0.0142801,98.3037,0.2,1,10217.4506202,-98.2422,1.01009
0.87227,123.07,-172.98,0.0085911,-90.1559817095,0.0231832,8262.46721084,-90.1559817095,1.01532,100,2.24889e-06,0.01,-90.1559817095,1.93353,97.8220646733,100,98.6219788333,0.0190436,86.403,0.2,1,8262.46721084,-88.9706,1.01397
0.923247,103.46,-156.648,0.00926015,-73.5550811975,0.00914359,2597.14823349,-73.5550811975,0.997011,100,9.1985e-07,0.01,-73.5550811975,1.67927,99.097584713,100,99.2528886318,0.0168431,47.5759,0.2,1,2597.14823349,-72.9071,1.00753
0.250899,107.63,-158.195,0.00247989,-76.4193982007,0.0362055,3754.7190329,-76.4193982007,1.01173,100,3.53705e-06,0.01,-76.4193982007,1.25452,96.6167873417,100,96.0036292876,0.0123997,43.7908,0.2,1,3754.7190329,-73.0644,1.04163
0.362033,125.51,-174.213,0.00359934,-91.9866055931,0.0273027,8146.48708552,-91.9866055931,1.00583,100,2.6987e-06,0.01,-91.9866055931,1.17487,97.3978193581,100,97.4715925992,0.0116805,83.1983,0.2,1,8146.48708552,-89.7097,1.02594
0.107864,125.86,-171.16,0.001063,-92.3695236751,0.114243,8180.88008765,-92.3695236751,1.01472,100,1.10953e-05,0.01,-92.3695236751,1.47701,90.102782901,100,89.6725414957,0.0145559,62.0267,0.2,1,8180.88008765,-83.0584,1.11517
0.124777,117.24,-164.84,0.0012555,-84.523656043,0.0894559,6012.85055082,-84.523656043,0.993841,100,9.05681e-06,0.01,-84.523656043,1.48847,91.7715228564,100,92.788814117,0.014977,54.0755,0.2,1,6012.85055082,-78.2308,1.07772
0.33532,129.73,-176.731,0.00352696,-95.7597396539,0.0819536,9175.60452346,-95.7597396539,0.950736,100,9.06667e-06,0.01,-95.7597396539,1.46752,91.7633521384,100,93.4674258209,0.0154357,81.8476,0.2,1,9175.60452346,-90.4385,1.06989
0.601059,119.78,-169.998,0.00597177,-87.4616656099,0.0204527,7146.79225604,-87.4616656099,1.0065,100,2.01893e-06,0.01,-87.4616656099,1.33248,98.0403864569,100,97.8839326325,0.0132388,78.3179,0.2,1,7146.79225604,-85.6737,1.02162
0.180972,123.67,-168.441,0.00177567,-90.7814631179,0.118148,8212.17950138,-90.7814631179,1.01917,100,1.13745e-05,0.01,-90.7814631179,1.49562,89.8789821768,100,88.9372063803,0.0146749,58.5066,0.2,1,8212.17950138,-79.9756,1.12439
0.891752,117.09,-167.435,0.00882079,-84.7880888012,0.0152314,6036.23276102,-84.7880888012,1.01097,100,1.49027e-06,0.01,-84.7880888012,1.49179,98.5460621408,100,98.4562687732,0.0147561,71.9837,0.2,1,6036.23276102,-83.3552,1.01568
0.784945,105.96,-157.723,0.00781641,-74.534709958,0.00415268,2600.23031148,-74.534709958,1.00423,100,4.11779e-07,0.01,-74.534709958,1.14551,99.5940034601,100,99.4105127886,0.0114069,47.6461,0.2,1,2600.23031148,-74.0482,1.00593
0.96073,112.62,-164.296,0.0096314,-80.9161170301,0.000797564,4913.84533834,-80.9161170301,0.997498,100,8.0157e-08,0.01,-80.9161170301,1.08825,99.9206975005,100,99.8828473883,0.0109098,69.433,0.2,1,4913.84533834,-80.8184,1.00117
0.954959,99.67,-153.303,0.00955443,-69.9296876207,0.00129232,1346.78885031,-69.9296876207,0.999493,100,1.29363e-07,0.01,-69.9296876207,1.17356,99.872097752,100,99.8815986375,0.0117416,35.4796,0.2,1,1346.78885031,-69.8275,1.00119
0.570073,110.42,-161.813,0.00561401,-79.7603065775,0.0370947,4944.97372315,-79.7603065775,1.01545,100,3.59747e-06,0.01,-79.7603065775,1.72488,96.5609845955,100,97.2631024356,0.0169864,58.434,0.2,1,4944.97372315,-77.219,1.02814
0.334628,109.02,-159.433,0.0033236,-77.5433559103,0.0336249,3713.58073767,-77.5433559103,1.00682,100,3.31706e-06,0.01,-77.5433559103,1.27742,96.8205179101,100,97.0855722755,0.0126876,50.2852,0.2,1,3713.58073767,-74.7626,1.03002
0.558062,118.73,-167.487,0.00580363,-85.584616995,0.0306984,5987.67163671,-85.584616995,0.961574,100,3.32009e-06,0.01,-85.584616995,1.46161,96.8176923652,100,96.5637514578,0.0152002,68.8828,0.2,1,5987.67163671,-82.5877,1.03559
0.923622,118.7,-169.007,0.00920059,-85.8685544956,0.00763262,6050.60654124,-85.8685544956,1.00387,100,7.57384e-07,0.01,-85.8685544956,1.48584,99.2557739711,100,99.4073556348,0.0148011,74.8097,0.2,1,6050.60654124,-85.3313,1.00596
0.702735,117.78,-168.291,0.00704257,-85.2804280952,0.00766802,6066.03923934,-85.2804280952,0.99784,100,7.70125e-07,0.01,-85.2804280952,1.09663,99.2433845608,100,99.1733434564,0.0109901,74.5557,0.2,1,6066.03923934,-84.5157,1.00834
0.434696,121.02,-170.402,0.00435473,-88.4150358523,0.0356267,7140.01766249,-88.4150358523,0.998217,100,3.57541e-06,0.01,-88.4150358523,1.37885,96.581376073,100,96.1190231174,0.0138131,75.1699,0.2,1,7140.01766249,-85.3059,1.04038
0.45968,120.2,-169.578,0.00460218,-87.6689813678,0.0322408,7129.81593818,-87.6689813678,0.998831,100,3.23163e-06,0.01,-87.6689813678,1.38205,96.8998563609,100,96.5575492735,0.0138366,76.8676,0.2,1,7129.81593818,-84.6756,1.03565
0.437269,135.5,-182.146,0.00456059,-100.645702047,0.0491087,11370.2801821,-100.645702047,0.958799,100,5.34199e-06,0.01,-100.645702047,1.43878,94.9770653143,100,95.4059691511,0.015006,98.5412,0.2,1,11370.2801821,-96.7327,1.04815
0.835702,112.34,-163.465,0.00839216,-80.5204321356,0.00661118,4972.47624192,-80.5204321356,0.995813,100,6.66689e-07,0.01,-80.5204321356,1.23668,99.3443285962,100,98.9967919245,0.0124188,66.5741,0.2,1,4972.47624192,-79.6154,1.01013
0.529908,109.93,-160.843,0.00521733,-78.6704015799,0.0200554,3740.29116949,-78.6704015799,1.01567,100,1.94413e-06,0.01,-78.6704015799,1.16998,98.1116696668,100,97.7271122753,0.0115193,51.3362,0.2,1,3740.29116949,-76.4513,1.02326
0.34822,115.75,-164.902,0.00344059,-83.5885312481,0.0314908,6032.09361257,-83.5885312481,1.01209,100,3.07427e-06,0.01,-83.5885312481,1.87241,97.0463794945,100,97.0201206164,0.0185003,68.4652,0.2,1,6032.09361257,-80.2018,1.03071
0.878941,111.9,-163.208,0.0087315,-80.4064035439,0.0219659,4911.60218244,-80.4064035439,1.00663,100,2.16774e-06,0.01,-80.4064035439,1.85663,97.899075499,100,98.609040905,0.018444,64.7136,0.2,1,4911.60218244,-79.194,1.01411
0.557018,104.4,-156.946,0.00553419,-73.9673973037,0.00905875,2586.31148505,-73.9673973037,1.0065,100,8.94207e-07,0.01,-73.9673973037,1.15671,99.122508234,100,99.0442941964,0.0114924,46.7045,0.2,1,2586.31148505,-73.1288,1.00965
0.887521,112.93,-164.509,0.00895738,-81.3146790224,0.00327535,4873.01682546,-81.3146790224,0.990827,100,3.33628e-07,0.01,-81.3146790224,1.15193,99.670818745,100,99.496292051,0.0116259,67.6098,0.2,1,4873.01682546,-80.8711,1.00506
0.0242135,137.45,-178.241,0.000240135,-102.523946449,0.32631,11208.762691,-102.523946449,1.00833,100,3.2094e-05,0.01,-102.523946449,2.94909,75.8880505451,100,79.5079659066,0.0292472,64.1343,0.2,1,11208.762691,-84.6768,1.25774
0.852238,109.01,-161.37,0.00845593,-78.4170646496,0.0112982,4953.76466519,-78.4170646496,1.00786,100,1.11227e-06,0.01,-78.4170646496,1.28116,98.9108452127,100,98.9268838498,0.0127117,66.2668,0.2,1,4953.76466519,-77.4909,1.01085
0.390154,114.48,-164.285,0.00392983,-82.0754117244,0.0350214,4869.81068323,-82.0754117244,0.992801,100,3.55311e-06,0.01,-82.0754117244,1.63062,96.6019794931,100,96.9776002373,0.0164244,59.4593,0.2,1,4869.81068323,-79.5663,1.03117
0.9574,100.69,-153.591,0.0094971,-70.2482448846,0.00199089,1369.27580131,-70.2482448846,1.0081,100,1.95904e-07,0.01,-70.2482448846,1.17843,99.8064205418,100,99.8234770943,0.0116896,35.602,0.2,1,1369.27580131,-70.0957,1.00177
0.134006,116.13,-164.308,0.00142613,-84.0251389194,0.0786077,6008.44558858,-84.0251389194,0.939647,100,8.90298e-06,0.01,-84.0251389194,1.38786,91.899971393,100,95.3718014164,0.01477,63.5416,0.2,1,6008.44558858,-78.879,1.04853
0.355461,117.82,-167.131,0.00346676,-86.1727560429,0.0539242,7212.69418688,-86.1727560429,1.02534,100,5.12917e-06,0.01,-86.1727560429,1.85769,95.167527714,100,95.7099973644,0.0181177,72.9187,0.2,1,7212.69418688,-81.8539,1.04482
0.786879,112.14,-163.438,0.00791637,-80.6769058262,0.0120289,4931.01004216,-80.6769058262,0.993989,100,1.21748e-06,0.01,-80.6769058262,1.33893,98.8090180178,100,98.4932146992,0.0134703,64.3523,0.2,1,4931.01004216,-79.3751,1.0153
0.679118,125.06,-174.12,0.00682576,-91.6339330332,0.0118129,8181.66261595,-91.6339330332,0.994934,100,1.19335e-06,0.01,-91.6339330332,1.34956,98.8323835797,100,97.8450455831,0.0135643,84.2925,0.2,1,8181.66261595,-89.7784,1.02202
0.142905,112.5,-161.653,0.00144781,-82.0189297609,0.0755144,6097.73530378,-82.0189297609,0.987037,100,7.75108e-06,0.01,-82.0189297609,1.38725,92.873310266,100,93.3373552572,0.0140547,56.7495,0.2,1,6097.73530378,-75.2995,1.07138
0.829598,117.33,-167.863,0.00811123,-85.885190534,0.0418084,7217.63809442,-85.885190534,1.02278,100,3.9967e-06,0.01,-85.885190534,1.98306,96.1938403926,100,97.122429765,0.019389,74.6982,0.2,1,7217.63809442,-83.2085,1.02963
0.399414,124.87,-172.622,0.00405582,-91.2578865477,0.0356803,8231.25020733,-91.2578865477,0.984792,100,3.67909e-06,0.01,-91.2578865477,1.44188,96.4857065371,100,96.2173648286,0.0146414,80.0745,0.2,1,8231.25020733,-87.5697,1.03931
0.38795,106.44,-157.753,0.00400726,-75.8365073393,0.0404722,3808.66005242,-75.8365073393,0.968116,100,4.31819e-06,0.01,-75.8365073393,1.38622,95.9002352632,100,95.936895756,0.0143187,46.0115,0.2,1,3808.66005242,-72.5765,1.04235
0.352098,119.29,-168.17,0.00349353,-86.833993171,0.044929,7188.21903091,-86.833993171,1.00786,100,4.42312e-06,0.01,-86.833993171,1.46192,95.8048019628,100,94.7536296154,0.0145052,69.7384,0.2,1,7188.21903091,-82.4638,1.05537
0.411313,118.22,-167.475,0.00421111,-86.2978959453,0.0598551,7168.16829781,-86.2978959453,0.976733,100,6.27408e-06,0.01,-86.2978959453,1.68982,94.1519225169,100,94.3399672421,0.0173007,69.3736,0.2,1,7168.16829781,-81.5819,1.06
0.560978,117.2,-167.864,0.00567507,-84.9233858187,0.0151986,6052.03182906,-84.9233858187,0.988496,100,1.55544e-06,0.01,-84.9233858187,1.3583,98.4834543341,100,98.6930704438,0.0137411,74.2925,0.2,1,6052.03182906,-83.8844,1.01324
0.295341,113.65,-164.332,0.00295885,-82.5413308147,0.0520071,6103.99856437,-82.5413308147,0.998162,100,5.21988e-06,0.01,-82.5413308147,1.65811,95.0862603398,100,96.0411101264,0.0166116,62.9468,0.2,1,6103.99856437,-79.202,1.04122
0.896059,115.16,-166.055,0.00902128,-83.2974155703,0.0111084,6155.46024938,-83.2974155703,0.993272,100,1.12594e-06,0.01,-83.2974155703,1.43887,98.8976137577,100,98.6571347354,0.0144862,73.5022,0.2,1,6155.46024938,-82.0616,1.01361
0.521716,116.16,-165.825,0.00522434,-83.7141552758,0.026018,6064.58826256,-83.7141552758,0.998627,100,2.60896e-06,0.01,-83.7141552758,1.35214,97.4821866928,100,97.2895662531,0.01354,69.2716,0.2,1,6064.58826256,-81.2421,1.02786
0.757317,105.88,-157.81,0.00756931,-74.6806586862,0.00681503,2534.7077683,-74.6806586862,1.00051,100,6.80808e-07,0.01,-74.6806586862,1.24156,99.3305210912,100,99.3331025834,0.0124092,46.2089,0.2,1,2534.7077683,-74.1078,1.00671
0.48761,118.95,-168.443,0.00498722,-86.6858492671,0.0448318,7159.28616522,-86.6858492671,0.97772,100,4.68982e-06,0.01,-86.6858492671,1.28084,95.5630732599,100,95.8632103254,0.0131002,73.816,0.2,1,7159.28616522,-83.2347,1.04315
0.695831,108.7,-160.674,0.00691874,-78.1985167159,0.0206211,4930.81394678,-78.1985167159,1.00572,100,2.03873e-06,0.01,-78.1985167159,1.33364,98.021586497,100,97.8859086364,0.0132606,62.7642,0.2,1,4930.81394678,-76.3503,1.0216
0.857927,137.48,-183.987,0.00861837,-102.232558471,0.0195849,11235.8435073,-102.232558471,0.995463,100,1.97638e-06,0.01,-102.232558471,1.41832,98.080936029,100,97.0288738295,0.0142479,98.4294,0.2,1,11235.8435073,-99.2905,1.03062
0.724474,103.95,-156.234,0.00723673,-73.2158246617,0.00806477,2585.39190839,-73.2158246617,1.00111,100,8.04695e-07,0.01,-73.2158246617,1.29498,99.2096439986,100,99.0697238271,0.0129355,46.5175,0.2,1,2585.39190839,-72.4161,1.00939
0.513143,130.27,-178.788,0.00523444,-96.7821615294,0.0240183,10370.9729422,-96.7821615294,0.980321,100,2.49922e-06,0.01,-96.7821615294,1.45469,97.5855382309,100,97.7198262978,0.0148389,95.7466,0.2,1,10370.9729422,-94.3925,1.02333
0.200321,115.58,-165.158,0.002083,-83.5678296426,0.0599264,6034.62340243,-83.5678296426,0.961693,100,6.47955e-06,0.01,-83.5678296426,1.52764,93.9719378358,100,95.7455553393,0.0158849,67.549,0.2,1,6034.62340243,-79.8963,1.04443
0.898299,114.68,-166.217,0.00897243,-83.313501664,0.00963425,6076.23061297,-83.313501664,1.00118,100,9.6116e-07,0.01,-83.313501664,1.38918,99.0573797147,100,98.8777808097,0.0138755,73.2983,0.2,1,6076.23061297,-82.3173,1.01135
0.520839,129.97,-178.028,0.00528401,-96.5035859221,0.0519203,10383.7534712,-96.5035859221,0.985688,100,5.3439e-06,0.01,-96.5035859221,1.60189,94.9754002545,100,95.429705724,0.0162515,90.875,0.2,1,10383.7534712,-92.6247,1.04789
0.165922,110.69,-161.507,0.00166223,-79.4242329076,0.0417566,4917.78762102,-79.4242329076,0.99819,100,4.19082e-06,0.01,-79.4242329076,1.32454,96.0163784017,100,96.5884235858,0.0132695,58.8957,0.2,1,4917.78762102,-76.6178,1.03532
0.75246,99.78,-153.234,0.00746143,-70.0116853894,0.00415954,1364.43574583,-70.0116853894,1.00847,100,4.08999e-07,0.01,-70.0116853894,1.10897,99.5967387509,100,99.5230524265,0.0109966,32.2246,0.2,1,1364.43574583,-69.6076,1.00479
0.773424,111.56,-162.984,0.00775688,-79.9159380968,0.00747961,4913.71717654,-79.9159380968,0.997081,100,7.52347e-07,0.01,-79.9159380968,1.21214,99.2606790337,100,99.0917601392,0.0121568,65.7652,0.2,1,4913.71717654,-79.1756,1.00917
0.6308,114.15,-164.789,0.00649461,-82.5642939875,0.034603,6105.20222095,-82.5642939875,0.971267,100,3.66806e-06,0.01,-82.5642939875,1.54542,96.4958771499,100,97.1656737675,0.0159113,68.99,0.2,1,6105.20222095,-80.159,1.02917
0.1882,123.98,-169.844,0.00183084,-91.1953455853,0.0687853,8210.26607047,-91.1953455853,1.02794,100,6.5097e-06,0.01,-91.1953455853,1.3317,93.9455820921,100,93.668792486,0.0129551,71.2476,0.2,1,8210.26607047,-83.6419,1.06759
0.640993,110.55,-162.097,0.00623051,-79.2941349843,0.0189043,4901.63365986,-79.2941349843,1.0288,100,1.78608e-06,0.01,-79.2941349843,1.52237,98.2625091222,100,98.31252938,0.0147976,62.827,0.2,1,4901.63365986,-77.9561,1.01716
0.928743,105.0,-157.596,0.00935858,-74.3629160351,0.00317026,2553.18537083,-74.3629160351,0.992397,100,3.21902e-07,0.01,-74.3629160351,1.28313,99.6823129748,100,99.6051230464,0.0129297,47.5672,0.2,1,2553.18537083,-74.0123,1.00396
0.793428,100.29,-153.493,0.00795491,-70.461263174,0.00789198,1373.8279693,-70.461263174,0.997407,100,7.93307e-07,0.01,-70.461263174,1.26395,99.2207181665,100,99.1708813404,0.0126724,32.0158,0.2,1,1373.8279693,-69.7556,1.00836
0.513832,124.04,-172.303,0.00530062,-90.7011505625,0.0525452,8244.72857257,-90.7011505625,0.969381,100,5.5917e-06,0.01,-90.7011505625,1.54433,94.7546139321,100,95.1668867742,0.0159311,79.069,0.2,1,8244.72857257,-86.782,1.05079
0.92068,99.48,-153.027,0.00922922,-69.7870457552,0.00410781,1362.07657788,-69.7870457552,0.997571,100,4.12784e-07,0.01,-69.7870457552,1.30879,99.5930015816,100,99.6025330076,0.0131198,34.4718,0.2,1,1362.07657788,-69.4508,1.00399
0.859229,126.71,-175.831,0.00856344,-93.5047236986,0.0174749,9292.58758601,-93.5047236986,1.00337,100,1.73578e-06,0.01,-93.5047236986,1.54774,98.310602881,100,97.8294355226,0.0154254,90.0259,0.2,1,9292.58758601,-91.4819,1.02219
