AvgEpLen,AvgDiscRet,VarJ,AvgVanillaIw,Bound,BatchSize,VarVanillaIw,MinVanillaIw,ESSRenyi,VarDiscRet,VarNormIw,J,VarRet,ESSClassic,MinNormIw,MaxVanillaIw,MaxNormIw,eRenyi2,AvgNormIw,AvgRet
500.0,4999.929682379471,0.06906922,1.0,4579.119,100,,1.0,100.0,0.004818693509697184,3.5044917e-18,4999.9297,0.004818693509697184,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.929682379471
500.0,4999.929084665272,0.06653951,1.0,4579.1187,100,,1.0,100.0,0.004475768458592601,3.5044917e-18,4999.929,0.004475768458592601,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.929084665272
500.0,4999.928881692348,0.07134918,1.0,4579.1187,100,,1.0,100.0,0.005141063399514877,3.5044917e-18,4999.929,0.005141063399514877,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.928881692348
500.0,4999.920000522531,0.068063445,1.0,4579.109,100,,1.0,100.0,0.004681109718867829,3.5044917e-18,4999.9194,0.004681109718867829,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.920000522531
500.0,4999.937659922011,0.070038214,1.0,4579.127,100,,1.0,100.0,0.004955538337236252,3.5044917e-18,4999.9375,0.004955538337236252,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.937659922011
495.01,4949.933965679686,155.47849,0.9700972,4551.608,100,0.06868333,0.26442683,94.5291234636891,249993.33505997015,7.298285e-06,4984.4243,249993.33505997015,93.26155602739892,0.0027257765,1.546224,0.015938856,1.057875,0.010000002,4949.933965679686
500.0,4999.936406496323,0.06514267,1.0,4579.1255,100,,1.0,100.0,0.004285410559734541,3.5044917e-18,4999.936,0.004285410559734541,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.936406496323
500.0,4999.936089030208,0.06479667,1.0,4579.126,100,,1.0,100.0,0.004236749095928139,3.5044917e-18,4999.9365,0.004236749095928139,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.936089030208
500.0,4999.929998678515,0.07878181,1.0,4579.1196,100,,1.0,100.0,0.0062696685767464205,3.5044917e-18,4999.93,0.0062696685767464205,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.929998678515
500.0,4999.939190687506,0.06306125,1.0,4579.129,100,,1.0,100.0,0.0040173113041640654,3.5044917e-18,4999.9395,0.0040173113041640654,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.939190687506
500.0,4999.939737827986,0.059253026,1.0,4579.1294,100,,1.0,100.0,0.003545476742764231,3.5044917e-18,4999.94,0.003545476742764231,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.939737827986
500.0,4999.9351969203035,0.061750747,1.0,4579.1245,100,,1.0,100.0,0.0038525311360485498,3.5044917e-18,4999.935,0.0038525311360485498,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.9351969203035
500.0,4999.933017297856,0.071124345,1.0,4579.123,100,,1.0,100.0,0.005110128276820729,3.5044917e-18,4999.9336,0.005110128276820729,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.933017297856
500.0,4999.931432607033,0.07426967,1.0,4579.121,100,,1.0,100.0,0.0055715704510464,3.5044917e-18,4999.9316,0.0055715704510464,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.931432607033
500.0,4999.917881596708,0.078920096,1.0,4579.1074,100,,1.0,100.0,0.006292910364791014,3.5044917e-18,4999.918,0.006292910364791014,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.917881596708
500.0,4999.928957860393,0.068483986,0.9999705,4579.119,100,1.2356045e-07,0.99943507,100.0,0.004739702680068191,1.2356507e-11,4999.9297,0.004739702680068191,100.00000762962024,0.009994646,1.0013369,0.010013665,1.0,0.009999999,4999.928957860393
500.0,4999.931993443696,0.0683708,1.0,4579.1216,100,,1.0,100.0,0.004723195497360926,3.5044917e-18,4999.932,0.004723195497360926,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.931993443696
500.0,4999.941355560204,0.0703705,0.99993616,4579.1313,100,5.196903e-07,0.99836725,99.99994039539075,0.005002106789682484,5.1975157e-11,4999.942,0.005002106789682484,99.999950405787,0.00998431,1.0025266,0.010025906,1.0000006,0.01,4999.941355560204
500.0,4999.935472293803,0.06874988,0.99974877,4579.125,100,4.1989556e-06,0.99282753,99.99971389852362,0.004793327736140121,4.2010787e-10,4999.936,0.004793327736140121,99.99957264790942,0.00993077,1.0036057,0.010038579,1.0000029,0.01,4999.935472293803
500.0,4999.941860689215,0.059780847,0.9999804,4579.132,100,9.387538e-07,0.9981459,99.99992847447743,0.0036112008953768176,9.387859e-11,4999.9424,0.0036112008953768176,99.99991226030026,0.009981655,1.0034459,0.010034655,1.0000007,0.009999999,4999.941860689215
500.0,4999.93627697029,0.06308666,1.0,4579.126,100,,1.0,100.0,0.004022242542458945,3.5044917e-18,4999.9365,0.004022242542458945,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.93627697029
500.0,4999.9387098685875,0.06358777,1.0,4579.1284,100,,1.0,100.0,0.0040839435167496045,3.5044917e-18,4999.939,0.0040839435167496045,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.9387098685875
500.0,4999.934887248903,0.065675646,1.0,4579.1245,100,,1.0,100.0,0.004352587310753273,3.5044917e-18,4999.935,0.004352587310753273,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.934887248903
500.0,4999.926695913928,0.07914851,1.0,4579.116,100,,1.0,100.0,0.006328793581797621,3.5044917e-18,4999.927,0.006328793581797621,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.926695913928
500.0,4999.937578151938,0.0641758,0.99999285,4579.1274,100,1.1610673e-08,0.99957854,100.0,0.004162327069003916,1.1610359e-12,4999.938,0.004162327069003916,99.9999771116562,0.009995857,1.0001507,0.010001578,1.0,0.010000002,4999.937578151938
500.0,4999.92841326871,0.06692064,0.99995595,4579.118,100,1.3396e-06,0.994172,99.99971389852362,0.0045284695100186985,1.3397124e-10,4999.929,0.0045284695100186985,99.99987410956719,0.009942157,1.0026777,0.010027219,1.0000029,0.01,4999.92841326871
500.0,4999.933654011463,0.073682256,0.9999954,4579.124,100,4.1102848e-07,0.9967571,99.99998807907247,0.005500349834157971,4.1103163e-11,4999.9346,0.005500349834157971,99.99994277930364,0.009967617,1.0008337,0.010008384,1.0000001,0.010000002,4999.933654011463
500.0,4999.926830523441,0.07730415,0.99999964,4579.117,100,1.0281251e-06,0.99666584,99.99992847447743,0.006047469342990779,1.0281254e-10,4999.9277,0.006047469342990779,99.9998855591366,0.009966662,1.0020462,0.0100204665,1.0000007,0.01,4999.926830523441
500.0,4999.924797178046,0.068443604,1.0,4579.1143,100,,1.0,100.0,0.004733040740356148,3.5044917e-18,4999.925,0.004733040740356148,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.924797178046
500.0,4999.916896449143,0.08154331,1.0,4579.1064,100,,1.0,100.0,0.006716150967855027,3.5044917e-18,4999.917,0.006716150967855027,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.916896449143
500.0,4999.93332581805,0.07009396,1.0,4579.1226,100,,1.0,100.0,0.004962912823927278,3.5044917e-18,4999.933,0.004962912823927278,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.93332581805
500.0,4999.935884914677,0.06936099,0.999973,4579.126,100,5.588537e-07,0.99797267,99.99996423722592,0.0048507445577242155,5.588882e-11,4999.9365,0.0048507445577242155,99.99991988924192,0.009979996,1.0022599,0.010022869,1.0000004,0.010000002,4999.935884914677
500.0,4999.930198014387,0.06585226,0.99995387,4579.1206,100,3.2301668e-07,0.99827063,99.99997615814777,0.004382118820310206,3.2304555e-11,4999.931,0.004382118820310206,99.99996185127739,0.009983167,1.0011733,0.0100121945,1.0000002,0.01,4999.930198014387
500.0,4999.922295147291,0.07801071,1.0,4579.112,100,,1.0,100.0,0.006145568921925242,3.5044917e-18,4999.9224,0.006145568921925242,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.922295147291
500.0,4999.92313876558,0.06598077,1.0000249,4579.113,100,7.008064e-08,0.9995948,100.0,0.00440303653775619,7.007743e-12,4999.9233,0.00440303653775619,99.99999237079624,0.009995699,1.0010314,0.010010065,1.0,0.010000002,4999.92313876558
500.0,4999.941096960537,0.05914636,1.0000217,4579.131,100,1.7271752e-06,0.99646443,99.99990463265931,0.003538625188548072,1.7270983e-10,4999.942,0.003538625188548072,99.99984741560175,0.009964428,1.0035357,0.0100351395,1.000001,0.01,4999.941096960537
500.0,4999.923959427531,0.08256097,1.0001304,4579.114,100,2.043835e-06,0.99689627,99.99982118638542,0.006903938959894619,2.0433033e-10,4999.925,0.006903938959894619,99.99979403352108,0.009967663,1.0031463,0.010030155,1.0000018,0.010000002,4999.923959427531
500.0,4999.940677865891,0.06288993,1.0000116,4579.131,100,6.835649e-07,0.9966326,99.99996423722592,0.004001204978516455,6.835448e-11,4999.9414,0.004001204978516455,99.9999160776862,0.00996621,1.0014573,0.010014458,1.0000004,0.010000002,4999.940677865891
500.0,4999.935801810634,0.071349345,0.9999635,4579.1255,100,2.0333749e-07,0.9985319,99.99998807907247,0.005146470332647555,2.0335395e-11,4999.936,0.005146470332647555,99.99997329615064,0.009985683,1.0005952,0.010006317,1.0000001,0.010000002,4999.935801810634
500.0,4999.926714718259,0.07483349,0.9999038,4579.1167,100,1.5514809e-06,0.9946945,99.99994039539075,0.005667433118198518,1.5517686e-10,4999.9272,0.005667433118198518,99.99983213738213,0.009947902,1.0017081,0.010018045,1.0000006,0.01,4999.926714718259
500.0,4999.93605631525,0.05626816,0.9999777,4579.1265,100,8.010576e-07,0.9969111,99.99994039539075,0.0031974016867049263,8.0109676e-11,4999.937,0.0031974016867049263,99.99991226006597,0.009969333,1.0017582,0.010017806,1.0000006,0.01,4999.93605631525
500.0,4999.937340154161,0.06608735,1.0000588,4579.1274,100,8.206109e-07,0.9953104,99.99996423722592,0.004424206142122742,8.205112e-11,4999.938,0.004424206142122742,99.99988556590283,0.00995252,1.0010067,0.010009479,1.0000004,0.010000002,4999.937340154161
500.0,4999.921801045504,0.07964385,0.99961776,4579.112,100,1.1625156e-06,0.99572146,99.99995231630692,0.006424696366793667,1.1634006e-10,4999.9224,0.006424696366793667,99.99988551542054,0.009961022,1.0014563,0.010018392,1.0000005,0.01,4999.921801045504
500.0,4999.935031929159,0.06397293,1.0,4579.1245,100,,1.0,100.0,0.004134629058341577,3.5044917e-18,4999.935,0.004134629058341577,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.935031929159
500.0,4999.944179851432,0.05172279,1.0,4579.134,100,,1.0,100.0,0.00269931546345897,3.5044917e-18,4999.9443,0.00269931546345897,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.944179851432
500.0,4999.92548691011,0.11438217,0.99994504,4579.1157,100,2.6177423e-07,0.99763197,99.99998807907247,0.013258277069718785,2.6180294e-11,4999.9263,0.013258277069718785,99.9999809254686,0.009976868,1.0005561,0.010006111,1.0000001,0.010000002,4999.92548691011
500.0,4999.936999654014,0.06460127,1.0,4579.1265,100,,1.0,100.0,0.004215548434839783,3.5044917e-18,4999.937,0.004215548434839783,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.936999654014
500.0,4999.939937384877,0.06302334,1.0,4579.1294,100,,1.0,100.0,0.004010528033862091,3.5044917e-18,4999.94,0.004010528033862091,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.939937384877
500.0,4999.929048612611,0.06635954,1.0,4579.1187,100,,1.0,100.0,0.004448833729495504,3.5044917e-18,4999.929,0.004448833729495504,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.929048612611
500.0,4999.939669183525,0.06547813,0.999979,4579.1294,100,1.0262426e-06,0.9958406,99.99991655356695,0.004339956381757086,1.02629696e-10,4999.94,0.004339956381757086,99.99990463063564,0.009958615,1.0017639,0.0100178495,1.0000008,0.01,4999.939669183525
500.0,4999.931086907129,0.06488293,0.9999951,4579.121,100,4.4986148e-08,0.99959284,100.0,0.004252269192577484,4.498495e-12,4999.9316,0.004252269192577484,99.99997711170857,0.009995977,1.0006249,0.010006297,1.0,0.010000002,4999.931086907129
500.0,4999.9363322133795,0.07123762,1.0,4579.126,100,,1.0,100.0,0.005128335543320376,3.5044917e-18,4999.9365,0.005128335543320376,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.9363322133795
500.0,4999.928472675623,0.0715763,1.0,4579.118,100,,1.0,100.0,0.005176176794846323,3.5044917e-18,4999.9287,0.005176176794846323,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.928472675623
500.0,4999.939032630032,0.06693312,1.0000949,4579.129,100,6.0527503e-07,0.9961945,99.99996423722592,0.004527730732765569,6.051569e-11,4999.9395,0.004527730732765569,99.99995041365644,0.009961001,1.0016761,0.010015811,1.0000004,0.009999999,4999.939032630032
500.0,4999.931122421252,0.06255519,1.0000179,4579.121,100,9.278286e-08,0.9991573,99.99998807907247,0.003954629494006665,9.277652e-12,4999.9316,0.003954629494006665,99.99998092685837,0.009991394,1.0009809,0.010009629,1.0000001,0.010000002,4999.931122421252
500.0,4999.92093902977,0.07716538,0.9998504,4579.111,100,9.653188e-07,0.9962629,99.99994039539075,0.006018846973987396,9.656049e-11,4999.9214,0.006018846973987396,99.99988935731757,0.00996412,1.0023766,0.010025266,1.0000006,0.010000002,4999.92093902977
500.0,4999.939910693362,0.064685546,1.0,4579.1294,100,,1.0,100.0,0.004226667894630679,3.5044917e-18,4999.94,0.004226667894630679,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.939910693362
500.0,4999.93378315998,0.06456869,1.0,4579.123,100,,1.0,100.0,0.00420956994072287,3.5044917e-18,4999.9336,0.00420956994072287,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.93378315998
500.0,4999.921628905921,0.09073321,1.000005,4579.1113,100,4.2321884e-07,0.99710214,99.99997615814777,0.008330929518814634,4.232112e-11,4999.922,0.008330929518814634,99.99996185322743,0.009970972,1.0010042,0.010009993,1.0000002,0.01,4999.921628905921
500.0,4999.932515533646,0.07324757,0.9999848,4579.122,100,8.8828597e-07,0.99668574,99.99976158198933,0.005428821420975577,8.883169e-11,4999.933,0.005428821420975577,99.99991989018929,0.009967009,1.0014817,0.010014969,1.0000024,0.009999999,4999.932515533646
500.0,4999.939587893014,0.061222583,1.0,4579.1294,100,,1.0,100.0,0.0037866043434299688,3.5044917e-18,4999.94,0.0037866043434299688,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.939587893014
500.0,4999.9477492040805,0.05434186,1.0000145,4579.1377,100,1.8802348e-07,0.99867105,99.99998807907247,0.002983490865854113,1.8802206e-11,4999.948,0.002983490865854113,99.99996185359122,0.009986565,1.0011842,0.010011697,1.0000001,0.010000002,4999.9477492040805
500.0,4999.9355783969595,0.059777774,1.0000722,4579.1255,100,2.2893155e-07,0.9983248,99.99998807907247,0.0036104811446912885,2.2890204e-11,4999.936,0.0036104811446912885,99.99997329905364,0.009982527,1.0009464,0.010008741,1.0000001,0.010000002,4999.9355783969595
500.0,4999.925143963425,0.061393812,1.0,4579.1147,100,,1.0,100.0,0.0038088224957532964,3.5044917e-18,4999.9253,0.0038088224957532964,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.925143963425
500.0,4999.928408691151,0.062486753,0.9999869,4579.118,100,3.9461533e-08,0.99951667,100.0,0.003946019443991801,3.94632e-12,4999.9287,0.003946019443991801,99.999988555759,0.0099952975,1.0011146,0.010011277,1.0,0.010000002,4999.928408691151
500.0,4999.931039871884,0.07068276,0.9998984,4579.121,100,3.9590245e-07,0.997866,99.99997615814777,0.005052921899693983,3.959826e-11,4999.9316,0.005052921899693983,99.99995040391386,0.009979674,1.0017276,0.010018294,1.0000002,0.01,4999.931039871884
500.0,4999.923561492984,0.07369149,1.0000194,4579.1133,100,8.999022e-07,0.9962515,99.99995231630692,0.00549891869380945,8.998573e-11,4999.924,0.00549891869380945,99.99990844910262,0.009962322,1.0018126,0.010017931,1.0000005,0.01,4999.923561492984
500.0,4999.929531461503,0.062190443,1.0000409,4579.12,100,8.17412e-07,0.9984191,99.99995231630692,0.003907665867341582,8.173477e-11,4999.9307,0.003907665867341582,99.99990082200061,0.009983783,1.0038545,0.010038135,1.0000005,0.010000002,4999.929531461503
500.0,4999.933741977354,0.06286234,1.0,4579.123,100,,1.0,100.0,0.003994848927542531,3.5044917e-18,4999.9336,0.003994848927542531,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.933741977354
500.0,4999.933351941909,0.06604238,0.9998939,4579.123,100,1.2741136e-06,0.9950778,99.99995231630692,0.0044160466117317615,1.274385e-10,4999.9336,0.0044160466117317615,99.99987028665333,0.009951834,1.0013121,0.010014184,1.0000005,0.009999999,4999.933351941909
500.0,4999.942898419822,0.06751955,1.0,4579.1323,100,,1.0,100.0,0.004602895441238432,3.5044917e-18,4999.943,0.004602895441238432,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.942898419822
500.0,4999.928120018903,0.091708645,0.9999334,4579.118,100,1.729765e-07,0.9982572,99.99998807907247,0.008512558926688528,1.7299967e-11,4999.9287,0.008512558926688528,99.99997329534584,0.009983237,1.0006993,0.010007659,1.0000001,0.01,4999.928120018903
500.0,4999.921772726679,0.06430746,0.999983,4579.112,100,4.062735e-07,0.99848723,99.99996423722592,0.00417893655794048,4.0628466e-11,4999.9224,0.00417893655794048,99.9999542228697,0.009985042,1.0018384,0.0100185545,1.0000004,0.01,4999.921772726679
500.0,4999.931647167465,0.072595485,1.0,4579.121,100,,1.0,100.0,0.0053222464229270615,3.5044917e-18,4999.9316,0.0053222464229270615,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.931647167465
500.0,4999.9378489394285,0.07068916,0.9999809,4579.128,100,3.6051794e-08,0.9995681,100.0,0.0050413689947419816,3.6052552e-12,4999.9385,0.0050413689947419816,100.0,0.009995872,1.0007102,0.010007293,1.0,0.01,4999.9378489394285
500.0,4999.930755562398,0.07305774,1.0,4579.1206,100,,1.0,100.0,0.005392521092128147,3.5044917e-18,4999.931,0.005392521092128147,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.930755562398
500.0,4999.927127115908,0.06949909,1.0000538,4579.117,100,3.1829393e-07,0.9986458,99.99997615814777,0.004878628217222584,3.1825886e-11,4999.9277,0.004878628217222584,99.99996185508996,0.009985921,1.0020602,0.010020063,1.0000002,0.01,4999.927127115908
500.0,4999.940422779584,0.058176316,1.0000088,4579.1304,100,9.4135316e-08,0.9980631,100.0,0.0034202065032772457,9.4134926e-12,4999.941,0.0034202065032772457,99.99997711202289,0.009980543,1.0003967,0.010003879,1.0,0.01,4999.940422779584
500.0,4999.930350308051,0.076586924,1.0,4579.12,100,,1.0,100.0,0.005928703426407066,3.5044917e-18,4999.9307,0.005928703426407066,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.930350308051
500.0,4999.920769760644,0.08264735,0.9999655,4579.111,100,1.7055328e-07,0.998481,99.99998807907247,0.006907346749616875,1.7056771e-11,4999.9214,0.006907346749616875,99.99996948137643,0.0099851545,1.000496,0.0100053055,1.0000001,0.01,4999.920769760644
500.0,4999.929305887564,0.07203382,1.0,4579.119,100,,1.0,100.0,0.005239506136034942,3.5044917e-18,4999.9297,0.005239506136034942,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.929305887564
500.0,4999.936295544726,0.062677875,1.0,4579.126,100,,1.0,100.0,0.003970003891795189,3.5044917e-18,4999.9365,0.003970003891795189,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.936295544726
500.0,4999.923348430668,0.070296004,0.9999997,4579.1133,100,1.698689e-07,0.9989115,99.99998807907247,0.0049942709597176095,1.6986535e-11,4999.924,0.0049942709597176095,99.99997711181335,0.009989118,1.0008032,0.010008035,1.0000001,0.010000002,4999.923348430668
500.0,4999.940972666059,0.06820831,1.0,4579.1304,100,,1.0,100.0,0.004698466015979125,3.5044917e-18,4999.941,0.004698466015979125,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.940972666059
500.0,4999.928234222556,0.07377008,1.0,4579.1177,100,,1.0,100.0,0.005494351436854946,3.5044917e-18,4999.928,0.005494351436854946,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.928234222556
500.0,4999.935268806901,0.06268683,1.0,4579.125,100,,1.0,100.0,0.003967616289888382,3.5044917e-18,4999.9355,0.003967616289888382,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.935268806901
500.0,4999.933333084142,0.058434006,1.0,4579.1226,100,,1.0,100.0,0.003447129786755882,3.5044917e-18,4999.933,0.003447129786755882,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.933333084142
500.0,4999.949075922919,0.050811004,1.0,4579.138,100,,1.0,100.0,0.0026071772374517883,3.5044917e-18,4999.9487,0.0026071772374517883,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.949075922919
500.0,4999.937745078142,0.061057493,1.0,4579.127,100,,1.0,100.0,0.0037633801199664367,3.5044917e-18,4999.9375,0.0037633801199664367,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.937745078142
500.0,4999.9332687050955,0.06380685,1.0,4579.1226,100,,1.0,100.0,0.004113369022498091,3.5044917e-18,4999.933,0.004113369022498091,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.9332687050955
500.0,4999.925221424081,0.07873089,1.0,4579.1147,100,,1.0,100.0,0.006262993410639573,3.5044917e-18,4999.9253,0.006262993410639573,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.925221424081
500.0,4999.941398273793,0.06391043,0.99998564,4579.131,100,1.2617288e-08,0.99976015,99.99980926550052,0.004125993622005502,1.2618209e-12,4999.942,0.004125993622005502,99.99999237049647,0.009997745,1.0002832,0.010002976,1.0000019,0.01,4999.941398273793
500.0,4999.928226534595,0.066297695,1.0000666,4579.118,100,2.7573788e-07,0.9987134,99.99998807907247,0.004442040708169895,2.7570344e-11,4999.9287,0.004442040708169895,99.9999656700226,0.009986468,1.0019217,0.010018549,1.0000001,0.01,4999.928226534595
500.0,4999.932704299265,0.0702606,1.0,4579.1226,100,,1.0,100.0,0.004981927785779543,3.5044917e-18,4999.933,0.004981927785779543,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.932704299265
500.0,4999.932216517355,0.07803862,1.0,4579.1216,100,,1.0,100.0,0.006150189460207186,3.5044917e-18,4999.932,0.006150189460207186,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.932216517355
500.0,4999.936738117023,0.068294175,1.0,4579.1265,100,,1.0,100.0,0.004708749288345211,3.5044917e-18,4999.937,0.004708749288345211,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.936738117023
500.0,4999.936501628095,0.055782326,0.9999926,4579.1265,100,1.3647143e-07,0.9995305,100.0,0.0031427413658733534,1.3647402e-11,4999.937,0.0031427413658733534,99.99998855582449,0.009995379,1.0011432,0.010011506,1.0,0.01,4999.936501628095
500.0,4999.920321031699,0.079483934,0.9998596,4579.1104,100,6.2095086e-07,0.99643666,99.99996423722592,0.006393142994822935,6.211241e-11,4999.921,0.006393142994822935,99.9999465867574,0.009965766,1.0010587,0.010011993,1.0000004,0.01,4999.920321031699
500.0,4999.930919570892,0.075671464,1.0000446,4579.121,100,1.058946e-07,0.9993064,99.99998807907247,0.005785533059177138,1.0588198e-11,4999.9316,0.005785533059177138,99.99998092736764,0.009992618,1.0011213,0.010010766,1.0000001,0.01,4999.930919570892
500.0,4999.930796399421,0.06558124,1.0000081,4579.1206,100,4.1285566e-09,0.99987453,100.0,0.004346368382843302,4.1285597e-13,4999.931,0.004346368382843302,99.9999961853337,0.009998664,1.0002613,0.010002532,1.0,0.010000002,4999.930796399421
500.0,4999.930842850583,0.0794951,1.0000186,4579.1206,100,1.2227274e-07,0.99825865,99.99998807907247,0.006392353084197946,1.2226987e-11,4999.931,0.006392353084197946,100.00000381462637,0.009982401,1.0007001,0.010006815,1.0000001,0.01,4999.930842850583
500.0,4999.94296034021,0.052691724,1.0,4579.133,100,,1.0,100.0,0.0028008986854820605,3.5044917e-18,4999.9434,0.0028008986854820605,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.94296034021
500.0,4999.926479522423,0.07873972,1.0000271,4579.116,100,6.831102e-07,0.99713075,99.99996423722592,0.006273395483210723,6.830679e-11,4999.927,0.006273395483210723,99.99992752274882,0.009971038,1.0020316,0.010020045,1.0000004,0.01,4999.926479522423
500.0,4999.943169802146,0.053100657,0.9999201,4579.133,100,8.500443e-07,0.9962638,99.99996423722592,0.002848448367699876,8.501755e-11,4999.9434,0.002848448367699876,99.99991225501158,0.009963434,1.0015739,0.010016539,1.0000004,0.01,4999.943169802146
500.0,4999.9316606328375,0.0700251,0.99993646,4579.1216,100,1.0253082e-07,0.9991988,99.99998807907247,0.0049572528968615985,1.0254635e-11,4999.932,0.0049572528968615985,99.99997329542734,0.009992623,1.0008053,0.010008689,1.0000001,0.01,4999.9316606328375
500.0,4999.925899985613,0.073432,1.0,4579.1157,100,,1.0,100.0,0.0054486328308850284,3.5044917e-18,4999.9263,0.0054486328308850284,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.925899985613
500.0,4999.929275902205,0.07920373,0.9998734,4579.119,100,1.37584e-06,0.994945,99.99995231630692,0.006360076499711294,1.3761885e-10,4999.9297,0.006360076499711294,99.99986265365574,0.0099507095,1.0014273,0.010015541,1.0000005,0.01,4999.929275902205
500.0,4999.934358539215,0.077962466,1.0,4579.124,100,,1.0,100.0,0.006136896600948253,3.5044917e-18,4999.9346,0.006136896600948253,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.934358539215
500.0,4999.929548218585,0.06988482,1.00001,4579.119,100,3.4593776e-07,0.9978604,99.99997615814777,0.004940487933796566,3.4593217e-11,4999.9297,0.004940487933796566,99.99995422410953,0.009978503,1.0014687,0.010014586,1.0000002,0.01,4999.929548218585
500.0,4999.931551133595,0.070839465,1.0,4579.121,100,,1.0,100.0,0.005064795316593304,3.5044917e-18,4999.9316,0.005064795316593304,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.931551133595
500.0,4999.946681984164,0.059266362,1.0,4579.136,100,,1.0,100.0,0.003546995018411056,3.5044917e-18,4999.947,0.003546995018411056,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.946681984164
500.0,4999.933972434492,0.068905465,1.0,4579.1235,100,,1.0,100.0,0.004794501479716006,3.5044917e-18,4999.934,0.004794501479716006,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.933972434492
500.0,4999.924023700455,0.07406745,1.0,4579.1133,100,,1.0,100.0,0.005540337531478385,3.5044917e-18,4999.924,0.005540337531478385,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.924023700455
500.0,4999.929854532229,0.07151835,1.0,4579.119,100,,1.0,100.0,0.005164599104898165,3.5044917e-18,4999.9297,0.005164599104898165,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.929854532229
500.0,4999.928392241305,0.070265196,1.0,4579.1177,100,,1.0,100.0,0.0049875103667770026,3.5044917e-18,4999.928,0.0049875103667770026,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.928392241305
500.0,4999.9173056955,0.11096882,0.99990624,4579.107,100,1.2030214e-06,0.9946319,99.99974966111864,0.012524830936770955,1.2032558e-10,4999.918,0.012524830936770955,99.999862658162,0.0099472515,1.0017821,0.01001876,1.0000025,0.01,4999.9173056955
500.0,4999.939138350177,0.06240481,1.0000383,4579.129,100,1.0374282e-06,0.9970357,99.99991655356695,0.003937748689412199,1.0373444e-10,4999.9395,0.003937748689412199,99.99987793447431,0.009969975,1.0027428,0.0100270435,1.0000008,0.01,4999.939138350177
