J,AvgVanillaIw,eRenyi2,VanillaAvgRet,MaxVanillaIw,MinVanillaIw,AvgRet,AvgDiscRet,BatchSize,VarRet,AvgNormIw,VarVanillaIw,VarJ,VarNormIw,AvgEpLen,Bound,VarDiscRet,MinNormIw,MaxNormIw,ESSClassic,ESSRenyi
1163.3569,1.0,1.0,1163.3570725517745,1.0,1.0,1163.3570725517745,1163.3570725517745,100,393024.36550829513,0.009999998,,623.7741,3.5044917e-18,117.36,742.5513,393024.36550829513,0.01,0.01,100.0,100.0
1300.2098,1.0,1.0,1300.2099225638224,1.0,1.0,1300.2099225638224,1300.2099225638224,100,265620.59391957236,0.009999998,,512.80054,3.5044917e-18,131.05,1038.4697,265620.59391957236,0.01,0.01,100.0,100.0
1241.6989,1.0,1.0,1241.6989578124587,1.0,1.0,1241.6989578124587,1241.6989578124587,100,234363.49766008483,0.009999998,,481.68442,3.5044917e-18,125.2,982.4833,234363.49766008483,0.01,0.01,100.0,100.0
1167.5472,1.0,1.0,1167.5471115201392,1.0,1.0,1167.5471115201392,1167.5471115201392,100,172659.99325839028,0.009999998,,413.44095,3.5044917e-18,117.79,945.36365,172659.99325839028,0.01,0.01,100.0,100.0
1217.5677,1.0,1.0,1217.5677797351682,1.0,1.0,1217.5677797351682,1217.5677797351682,100,240959.83914789182,0.009999998,,488.41608,3.5044917e-18,122.79,996.22565,240959.83914789182,0.01,0.01,100.0,100.0
1229.6785,1.0,1.0,1229.6784921005822,1.0,1.0,1229.6784921005822,1229.6784921005822,100,246467.15171005114,0.009999998,,493.96606,3.5044917e-18,124.0,951.9487,246467.15171005114,0.01,0.01,100.0,100.0
1245.1948,1.0,1.0,1245.1949367548586,1.0,1.0,1245.1949367548586,1245.1949367548586,100,194701.65008013157,0.009999998,,439.0383,3.5044917e-18,125.55,1007.8622,194701.65008013157,0.01,0.01,100.0,100.0
1213.4751,1.0,1.0,1213.4751422234074,1.0,1.0,1213.4751422234074,1213.4751422234074,100,162917.83464737952,0.009999998,,401.60757,3.5044917e-18,122.38,1008.12384,162917.83464737952,0.01,0.01,100.0,100.0
1225.7047,1.0,1.0,1225.704717756282,1.0,1.0,1225.704717756282,1225.704717756282,100,191697.65830079906,0.009999998,,435.63824,3.5044917e-18,123.6,1039.7104,191697.65830079906,0.01,0.01,100.0,100.0
1279.7054,1.0,1.0,1279.7055181395983,1.0,1.0,1279.7055181395983,1279.7055181395983,100,307430.1423051256,0.009999998,,551.6846,3.5044917e-18,129.0,1003.65845,307430.1423051256,0.01,0.01,100.0,100.0
1290.2955,1.0,1.0,1290.2954617630553,1.0,1.0,1290.2954617630553,1290.2954617630553,100,251415.3796291771,0.009999998,,498.9,3.5044917e-18,130.06,988.99945,251415.3796291771,0.01,0.01,100.0,100.0
1230.2794,1.0,1.0,1230.2794817426688,1.0,1.0,1230.2794817426688,1230.2794817426688,100,239962.25996540973,0.009999998,,487.40396,3.5044917e-18,124.06,987.89606,239962.25996540973,0.01,0.01,100.0,100.0
1205.7703,1.0,1.0,1205.7702936640335,1.0,1.0,1205.7702936640335,1205.7702936640335,100,266761.78898007807,0.009999998,,513.90094,3.5044917e-18,121.61,939.824,266761.78898007807,0.01,0.01,100.0,100.0
1185.9756,1.0,1.0,1185.9756808248835,1.0,1.0,1185.9756808248835,1185.9756808248835,100,189581.74039511668,0.009999998,,433.22733,3.5044917e-18,119.63,973.049,189581.74039511668,0.01,0.01,100.0,100.0
1235.7899,1.0,1.0,1235.7900248730707,1.0,1.0,1235.7900248730707,1235.7900248730707,100,167857.72032819234,0.009999998,,407.65076,3.5044917e-18,124.61,1013.6069,167857.72032819234,0.01,0.01,100.0,100.0
1177.5569,1.0,1.0,1177.5568674980202,1.0,1.0,1177.5568674980202,1177.5568674980202,100,167714.4890529195,0.009999998,,407.4768,3.5044917e-18,118.79,949.4811,167714.4890529195,0.01,0.01,100.0,100.0
1253.0898,1.0,1.0,1253.0898696195018,1.0,1.0,1253.0898696195018,1253.0898696195018,100,270646.8622264892,0.009999998,,517.6296,3.5044917e-18,126.34,987.98395,270646.8622264892,0.01,0.01,100.0,100.0
1176.3778,1.0,1.0,1176.3778835458888,1.0,1.0,1176.3778835458888,1176.3778835458888,100,281975.1999632256,0.009999998,,528.3516,3.5044917e-18,118.67,938.2037,281975.1999632256,0.01,0.01,100.0,100.0
1176.2642,1.0,1.0,1176.26406946533,1.0,1.0,1176.26406946533,1176.26406946533,100,189340.2456803461,0.009999998,,432.9513,3.5044917e-18,118.66,950.7142,189340.2456803461,0.01,0.01,100.0,100.0
1203.5684,1.0,1.0,1203.568483828667,1.0,1.0,1203.568483828667,1203.568483828667,100,173611.68610949593,0.009999998,,414.57877,3.5044917e-18,121.39,985.592,173611.68610949593,0.01,0.01,100.0,100.0
1166.1725,1.0,1.0,1166.1724544233052,1.0,1.0,1166.1724544233052,1166.1724544233052,100,284617.3505632486,0.009999998,,530.8212,3.5044917e-18,117.65,937.2551,284617.3505632486,0.01,0.01,100.0,100.0
1115.971,1.0,1.0,1115.970824497535,1.0,1.0,1115.970824497535,1115.970824497535,100,225339.85659134726,0.009999998,,472.3203,3.5044917e-18,112.63,897.1529,225339.85659134726,0.01,0.01,100.0,100.0
1159.8656,1.0,1.0,1159.8656828872245,1.0,1.0,1159.8656828872245,1159.8656828872245,100,192949.42416152745,0.009999998,,437.0583,3.5044917e-18,117.02,929.265,192949.42416152745,0.01,0.01,100.0,100.0
1181.8489,1.0,1.0,1181.8488695050482,1.0,1.0,1181.8488695050482,1181.8488695050482,100,165506.76006966797,0.009999998,,404.786,3.5044917e-18,119.22,946.19885,165506.76006966797,0.01,0.01,100.0,100.0
1183.6918,1.0,1.0,1183.6918050991133,1.0,1.0,1183.6918050991133,1183.6918050991133,100,256820.4070829225,0.009999998,,504.23425,3.5044917e-18,119.4,941.3086,256820.4070829225,0.01,0.01,100.0,100.0
1194.7847,1.0,1.0,1194.7846509191527,1.0,1.0,1194.7846509191527,1194.7846509191527,100,231711.76000686717,0.009999998,,478.9516,3.5044917e-18,120.51,903.5906,231711.76000686717,0.01,0.01,100.0,100.0
1181.2618,1.0,1.0,1181.2617429244522,1.0,1.0,1181.2617429244522,1181.2617429244522,100,253347.70297373322,0.009999998,,500.81354,3.5044917e-18,119.16,888.3816,253347.70297373322,0.01,0.01,100.0,100.0
1231.2828,1.0,1.0,1231.2827925061172,1.0,1.0,1231.2827925061172,1231.2827925061172,100,178852.09348140314,0.009999998,,420.78925,3.5044917e-18,124.16,1036.03,178852.09348140314,0.01,0.01,100.0,100.0
1289.0146,1.0,1.0,1289.0148103674737,1.0,1.0,1289.0148103674737,1289.0148103674737,100,193624.5523080679,0.009999998,,437.82224,3.5044917e-18,129.93,1029.8004,193624.5523080679,0.01,0.01,100.0,100.0
1284.0349,1.0,1.0,1284.0348840515444,1.0,1.0,1284.0348840515444,1284.0348840515444,100,307623.3885603555,0.009999998,,551.8579,3.5044917e-18,129.43,987.7881,307623.3885603555,0.01,0.01,100.0,100.0
1253.9968,1.0,1.0,1253.9967507273861,1.0,1.0,1253.9967507273861,1253.9967507273861,100,244802.56724114635,0.009999998,,492.2952,3.5044917e-18,126.43,1036.0203,244802.56724114635,0.01,0.01,100.0,100.0
1218.696,1.0,1.0,1218.696107573914,1.0,1.0,1218.696107573914,1218.696107573914,100,273668.8266168049,0.009999998,,520.5114,3.5044917e-18,122.9,946.8561,273668.8266168049,0.01,0.01,100.0,100.0
1287.488,1.0,1.0,1287.4879966553578,1.0,1.0,1287.4879966553578,1287.4879966553578,100,251764.56812184342,0.009999998,,499.24634,3.5044917e-18,129.78,1033.3218,251764.56812184342,0.01,0.01,100.0,100.0
1249.8818,1.0,1.0,1249.8818056369712,1.0,1.0,1249.8818056369712,1249.8818056369712,100,251962.2165924643,0.009999998,,499.4423,3.5044917e-18,126.02,1028.54,251962.2165924643,0.01,0.01,100.0,100.0
1151.256,1.0,1.0,1151.2560294167724,1.0,1.0,1151.2560294167724,1151.2560294167724,100,193220.68053301846,0.009999998,,437.36536,3.5044917e-18,116.16,910.55774,193220.68053301846,0.01,0.01,100.0,100.0
1107.5402,1.0,1.0,1107.5402104292566,1.0,1.0,1107.5402104292566,1107.5402104292566,100,154060.54714622427,0.009999998,,390.538,3.5044917e-18,111.79,930.8037,154060.54714622427,0.01,0.01,100.0,100.0
1197.2717,1.0,1.0,1197.2717205344688,1.0,1.0,1197.2717205344688,1197.2717205344688,100,238162.75635437795,0.009999998,,485.573,3.5044917e-18,120.76,911.12524,238162.75635437795,0.01,0.01,100.0,100.0
1297.6097,1.0,1.0,1297.6097616050413,1.0,1.0,1297.6097616050413,1297.6097616050413,100,227601.58793120063,0.009999998,,474.6847,3.5044917e-18,130.79,1008.93823,227601.58793120063,0.01,0.01,100.0,100.0
1252.7903,1.0,1.0,1252.7904253793045,1.0,1.0,1252.7904253793045,1252.7904253793045,100,140888.44160961112,0.009999998,,373.4696,3.5044917e-18,126.31,1017.98193,140888.44160961112,0.01,0.01,100.0,100.0
1248.8704,1.0,1.0,1248.8703845831094,1.0,1.0,1248.8703845831094,1248.8703845831094,100,235553.59540730942,0.009999998,,482.90582,3.5044917e-18,125.92,1008.17035,235553.59540730942,0.01,0.01,100.0,100.0
1214.7021,1.0,1.0,1214.702208508366,1.0,1.0,1214.702208508366,1214.702208508366,100,248283.61767456337,0.009999998,,495.783,3.5044917e-18,122.5,943.7044,248283.61767456337,0.01,0.01,100.0,100.0
1222.591,1.0,1.0,1222.5908969581087,1.0,1.0,1222.5908969581087,1222.5908969581087,100,224122.4145151152,0.009999998,,471.04263,3.5044917e-18,123.29,920.453,224122.4145151152,0.01,0.01,100.0,100.0
1191.4644,1.0,1.0,1191.4643450762276,1.0,1.0,1191.4643450762276,1191.4643450762276,100,215911.01922336462,0.009999998,,462.3331,3.5044917e-18,120.18,947.3997,215911.01922336462,0.01,0.01,100.0,100.0
1217.0856,1.0,1.0,1217.0856706928612,1.0,1.0,1217.0856706928612,1217.0856706928612,100,239813.34862331933,0.009999998,,487.2527,3.5044917e-18,122.74,952.8208,239813.34862331933,0.01,0.01,100.0,100.0
1225.1782,1.0,1.0,1225.1782770218692,1.0,1.0,1225.1782770218692,1225.1782770218692,100,210772.73074383594,0.009999998,,456.79865,3.5044917e-18,123.55,1018.1441,210772.73074383594,0.01,0.01,100.0,100.0
1174.7802,1.0,1.0,1174.7801464546,1.0,1.0,1174.7801464546,1174.7801464546,100,166191.61383013154,0.009999998,,405.62262,3.5044917e-18,118.51,956.8063,166191.61383013154,0.01,0.01,100.0,100.0
1279.3162,1.0,1.0,1279.3163033920216,1.0,1.0,1279.3163033920216,1279.3163033920216,100,253620.78940409503,0.009999998,,501.08344,3.5044917e-18,128.96,1012.5266,253620.78940409503,0.01,0.01,100.0,100.0
1187.483,1.0,1.0,1187.4829833388173,1.0,1.0,1187.4829833388173,1187.4829833388173,100,364186.75733490364,0.009999998,,600.45386,3.5044917e-18,119.78,855.8911,364186.75733490364,0.01,0.01,100.0,100.0
1192.4736,1.0,1.0,1192.4737055121918,1.0,1.0,1192.4737055121918,1192.4737055121918,100,159942.68689394268,0.009999998,,397.9237,3.5044917e-18,120.28,986.27997,159942.68689394268,0.01,0.01,100.0,100.0
1208.0812,1.0,1.0,1208.0811214196758,1.0,1.0,1208.0811214196758,1208.0811214196758,100,296195.0479965205,0.009999998,,541.51,3.5044917e-18,121.84,912.67645,296195.0479965205,0.01,0.01,100.0,100.0
1191.2667,1.0,1.0,1191.2667335905792,1.0,1.0,1191.2667335905792,1191.2667335905792,100,189457.24790080736,0.009999998,,433.08505,3.5044917e-18,120.16,984.23145,189457.24790080736,0.01,0.01,100.0,100.0
1184.0844,1.0,1.0,1184.0845164316277,1.0,1.0,1184.0845164316277,1184.0845164316277,100,199893.24506310644,0.009999998,,444.85315,3.5044917e-18,119.44,920.6615,199893.24506310644,0.01,0.01,100.0,100.0
1268.3955,1.0,1.0,1268.3954829030783,1.0,1.0,1268.3954829030783,1268.3954829030783,100,273812.11642618384,0.009999998,,520.6477,3.5044917e-18,127.87,1026.0118,273812.11642618384,0.01,0.01,100.0,100.0
1239.9027,1.0,1.0,1239.9026004956486,1.0,1.0,1239.9026004956486,1239.9026004956486,100,188907.88754023818,0.009999998,,432.4567,3.5044917e-18,125.02,1022.7685,188907.88754023818,0.01,0.01,100.0,100.0
1209.8737,1.0,1.0,1209.8737942893424,1.0,1.0,1209.8737942893424,1209.8737942893424,100,220674.9340955898,0.009999998,,467.4058,3.5044917e-18,122.02,991.05615,220674.9340955898,0.01,0.01,100.0,100.0
1154.6735,1.0,1.0,1154.6734916684136,1.0,1.0,1154.6734916684136,1154.6734916684136,100,216792.13409397524,0.009999998,,463.27554,3.5044917e-18,116.5,909.7652,216792.13409397524,0.01,0.01,100.0,100.0
1224.487,1.0,1.0,1224.4871647261239,1.0,1.0,1224.4871647261239,1224.4871647261239,100,171336.70464495278,0.009999998,,411.85355,3.5044917e-18,123.48,1042.7003,171336.70464495278,0.01,0.01,100.0,100.0
1165.0865,1.0,1.0,1165.0864432050853,1.0,1.0,1165.0864432050853,1165.0864432050853,100,309945.37766920344,0.009999998,,553.93677,3.5044917e-18,117.54,835.1758,309945.37766920344,0.01,0.01,100.0,100.0
1235.8976,1.0,1.0,1235.8976515002325,1.0,1.0,1235.8976515002325,1235.8976515002325,100,216074.82153510858,0.009999998,,462.50845,3.5044917e-18,124.62,1002.77185,216074.82153510858,0.01,0.01,100.0,100.0
1130.0627,1.0,1.0,1130.0628270240009,1.0,1.0,1130.0628270240009,1130.0628270240009,100,236731.78064389536,0.009999998,,484.11206,3.5044917e-18,114.04,914.6117,236731.78064389536,0.01,0.01,100.0,100.0
1221.8748,1.0,1.0,1221.874845216774,1.0,1.0,1221.874845216774,1221.874845216774,100,276746.3022716039,0.009999998,,523.4299,3.5044917e-18,123.22,950.03516,276746.3022716039,0.01,0.01,100.0,100.0
1215.582,1.0,1.0,1215.5820158748254,1.0,1.0,1215.5820158748254,1215.5820158748254,100,229722.86098673512,0.009999998,,476.8916,3.5044917e-18,122.59,976.566,229722.86098673512,0.01,0.01,100.0,100.0
1165.1531,1.0,1.0,1165.1530247500184,1.0,1.0,1165.1530247500184,1165.1530247500184,100,176404.5855748791,0.009999998,,417.90018,3.5044917e-18,117.55,961.4847,176404.5855748791,0.01,0.01,100.0,100.0
1246.488,1.0,1.0,1246.4880602396524,1.0,1.0,1246.4880602396524,1246.4880602396524,100,268667.4604404963,0.009999998,,515.7332,3.5044917e-18,125.68,981.3812,268667.4604404963,0.01,0.01,100.0,100.0
1241.7833,1.0,1.0,1241.7834019776049,1.0,1.0,1241.7834019776049,1241.7834019776049,100,258071.91795501913,0.009999998,,505.4614,3.5044917e-18,125.21,972.469,258071.91795501913,0.01,0.01,100.0,100.0
1317.4032,1.0,1.0,1317.403326133788,1.0,1.0,1317.403326133788,1317.403326133788,100,310515.0654621373,0.009999998,,554.4456,3.5044917e-18,132.77,971.5017,310515.0654621373,0.01,0.01,100.0,100.0
1184.98,1.0,1.0,1184.9799407509631,1.0,1.0,1184.9799407509631,1184.9799407509631,100,199440.49037968533,0.009999998,,444.34906,3.5044917e-18,119.53,955.2211,199440.49037968533,0.01,0.01,100.0,100.0
1187.9728,1.0,1.0,1187.972652036296,1.0,1.0,1187.972652036296,1187.972652036296,100,272767.769705932,0.009999998,,519.6538,3.5044917e-18,119.83,965.7881,272767.769705932,0.01,0.01,100.0,100.0
1188.352,1.0,1.0,1188.352074244205,1.0,1.0,1188.352074244205,1188.352074244205,100,161073.4826696559,0.009999998,,399.32788,3.5044917e-18,119.87,958.5937,161073.4826696559,0.01,0.01,100.0,100.0
1250.1075,1.0,1.0,1250.1075805962503,1.0,1.0,1250.1075805962503,1250.1075805962503,100,207565.76936780725,0.009999998,,453.31018,3.5044917e-18,126.04,1008.5669,207565.76936780725,0.01,0.01,100.0,100.0
1207.1758,1.0,1.0,1207.1757213968483,1.0,1.0,1207.1757213968483,1207.1757213968483,100,221618.1596308753,0.009999998,,468.40366,3.5044917e-18,121.75,953.85156,221618.1596308753,0.01,0.01,100.0,100.0
1228.8763,1.0,1.0,1228.8763306595972,1.0,1.0,1228.8763306595972,1228.8763306595972,100,199301.87296567584,0.009999998,,444.1946,3.5044917e-18,123.92,991.5448,199301.87296567584,0.01,0.01,100.0,100.0
1171.5632,1.0,1.0,1171.5632505711824,1.0,1.0,1171.5632505711824,1171.5632505711824,100,302005.11069961026,0.009999998,,546.7952,3.5044917e-18,118.19,873.6344,302005.11069961026,0.01,0.01,100.0,100.0
1206.9868,1.0,1.0,1206.9868072761187,1.0,1.0,1206.9868072761187,1206.9868072761187,100,250341.59900200006,0.009999998,,497.83347,3.5044917e-18,121.73,962.07874,250341.59900200006,0.01,0.01,100.0,100.0
1226.6029,1.0,1.0,1226.6030712456472,1.0,1.0,1226.6030712456472,1226.6030712456472,100,191555.19877558827,0.009999998,,435.47635,3.5044917e-18,123.69,1022.9357,191555.19877558827,0.01,0.01,100.0,100.0
1086.2369,1.0,1.0,1086.2371109775097,1.0,1.0,1086.2371109775097,1086.2371109775097,100,151999.15572357847,0.009999998,,387.91644,3.5044917e-18,109.66,909.50024,151999.15572357847,0.01,0.01,100.0,100.0
1296.9276,1.0,1.0,1296.927625224113,1.0,1.0,1296.927625224113,1296.927625224113,100,252885.17432280938,0.009999998,,500.35617,3.5044917e-18,130.72,993.10706,252885.17432280938,0.01,0.01,100.0,100.0
1289.9963,1.0,1.0,1289.9964390076582,1.0,1.0,1289.9964390076582,1289.9964390076582,100,194693.6652783053,0.009999998,,439.0293,3.5044917e-18,130.03,1048.4557,194693.6652783053,0.01,0.01,100.0,100.0
1168.6649,1.0,1.0,1168.6650173660491,1.0,1.0,1168.6650173660491,1168.6650173660491,100,167449.12548704553,0.009999998,,407.1543,3.5044917e-18,117.9,970.04694,167449.12548704553,0.01,0.01,100.0,100.0
1162.3733,1.0,1.0,1162.3733340454773,1.0,1.0,1162.3733340454773,1162.3733340454773,100,228587.49884676884,0.009999998,,475.7117,3.5044917e-18,117.27,924.19995,228587.49884676884,0.01,0.01,100.0,100.0
1275.295,1.0,1.0,1275.295186267103,1.0,1.0,1275.295186267103,1275.295186267103,100,197350.9350657077,0.009999998,,442.0152,3.5044917e-18,128.56,1049.7451,197350.9350657077,0.01,0.01,100.0,100.0
1268.7947,1.0,1.0,1268.7945777244165,1.0,1.0,1268.7945777244165,1268.7945777244165,100,284401.9583495017,0.009999998,,530.62036,3.5044917e-18,127.91,975.0737,284401.9583495017,0.01,0.01,100.0,100.0
1129.6558,1.0,1.0,1129.6559053483165,1.0,1.0,1129.6559053483165,1129.6559053483165,100,171033.12721464568,0.009999998,,411.4885,3.5044917e-18,114.0,909.9961,171033.12721464568,0.01,0.01,100.0,100.0
1221.7991,1.0,1.0,1221.7990109061786,1.0,1.0,1221.7990109061786,1221.7990109061786,100,217343.86759669925,0.009999998,,463.86465,3.5044917e-18,123.21,1014.76434,217343.86759669925,0.01,0.01,100.0,100.0
1246.7831,1.0,1.0,1246.7830778545524,1.0,1.0,1246.7830778545524,1246.7830778545524,100,174989.43972572548,0.009999998,,416.22052,3.5044917e-18,125.71,999.3506,174989.43972572548,0.01,0.01,100.0,100.0
1251.5996,1.0,1.0,1251.5997487313325,1.0,1.0,1251.5997487313325,1251.5997487313325,100,231035.75780730767,0.009999998,,478.25247,3.5044917e-18,126.19,1022.6822,231035.75780730767,0.01,0.01,100.0,100.0
1166.4688,1.0,1.0,1166.4688164500194,1.0,1.0,1166.4688164500194,1166.4688164500194,100,205914.95061596122,0.009999998,,451.50394,3.5044917e-18,117.68,912.3053,205914.95061596122,0.01,0.01,100.0,100.0
1304.812,1.0,1.0,1304.8120208089586,1.0,1.0,1304.8120208089586,1304.8120208089586,100,278146.783828919,0.009999998,,524.7526,3.5044917e-18,131.51,1019.5062,278146.783828919,0.01,0.01,100.0,100.0
1254.486,1.0,1.0,1254.4859562399124,1.0,1.0,1254.4859562399124,1254.4859562399124,100,256421.3199280331,0.009999998,,503.84232,3.5044917e-18,126.48,923.733,256421.3199280331,0.01,0.01,100.0,100.0
1214.988,1.0,1.0,1214.9881346080872,1.0,1.0,1214.9881346080872,1214.9881346080872,100,206204.3597794295,0.009999998,,451.8211,3.5044917e-18,122.53,965.0307,206204.3597794295,0.01,0.01,100.0,100.0
1200.0961,1.0,1.0,1200.0960905735187,1.0,1.0,1200.0960905735187,1200.0960905735187,100,205752.42837421852,0.009999998,,451.3257,3.5044917e-18,121.04,1007.36914,205752.42837421852,0.01,0.01,100.0,100.0
1189.9775,1.0,1.0,1189.9775170860228,1.0,1.0,1189.9775170860228,1189.9775170860228,100,206188.50097871464,0.009999998,,451.80374,3.5044917e-18,120.03,942.5454,206188.50097871464,0.01,0.01,100.0,100.0
1166.9635,1.0,1.0,1166.963519652999,1.0,1.0,1166.963519652999,1166.963519652999,100,174108.1374446074,0.009999998,,415.1711,3.5044917e-18,117.73,969.1862,174108.1374446074,0.01,0.01,100.0,100.0
1255.4026,1.0,1.0,1255.4025702667775,1.0,1.0,1255.4025702667775,1255.4025702667775,100,223157.9633225477,0.009999998,,470.02808,3.5044917e-18,126.57,990.2958,223157.9633225477,0.01,0.01,100.0,100.0
1240.8856,1.0,1.0,1240.885595961301,1.0,1.0,1240.885595961301,1240.885595961301,100,258433.4999429879,0.009999998,,505.81537,3.5044917e-18,125.12,985.87964,258433.4999429879,0.01,0.01,100.0,100.0
1239.6842,1.0,1.0,1239.6842293761918,1.0,1.0,1239.6842293761918,1239.6842293761918,100,221800.3579013128,0.009999998,,468.59613,3.5044917e-18,125.0,998.1446,221800.3579013128,0.01,0.01,100.0,100.0
1175.2712,1.0,1.0,1175.271319113345,1.0,1.0,1175.271319113345,1175.271319113345,100,160025.72874911941,0.009999998,,398.02698,3.5044917e-18,118.56,933.73,160025.72874911941,0.01,0.01,100.0,100.0
1156.2645,1.0,1.0,1156.2644198629741,1.0,1.0,1156.2644198629741,1156.2644198629741,100,230843.23413502835,0.009999998,,478.05316,3.5044917e-18,116.66,928.1885,230843.23413502835,0.01,0.01,100.0,100.0
1164.6726,1.0,1.0,1164.6727057324688,1.0,1.0,1164.6727057324688,1164.6727057324688,100,246108.84113479897,0.009999998,,493.60687,3.5044917e-18,117.5,891.1492,246108.84113479897,0.01,0.01,100.0,100.0
1178.2736,1.0,1.0,1178.2736071448298,1.0,1.0,1178.2736071448298,1178.2736071448298,100,241724.71804764596,0.009999998,,489.19064,3.5044917e-18,118.86,919.8999,241724.71804764596,0.01,0.01,100.0,100.0
1220.3961,1.0,1.0,1220.3960984362018,1.0,1.0,1220.3960984362018,1220.3960984362018,100,248816.15202766622,0.009999998,,496.3144,3.5044917e-18,123.07,993.16174,248816.15202766622,0.01,0.01,100.0,100.0
1272.7064,1.0,1.0,1272.7064955852145,1.0,1.0,1272.7064955852145,1272.7064955852145,100,241385.69335103108,0.009999998,,488.84747,3.5044917e-18,128.3,1045.4725,241385.69335103108,0.01,0.01,100.0,100.0
1243.0779,1.0,1.0,1243.0778798145952,1.0,1.0,1243.0778798145952,1243.0778798145952,100,354112.3158182062,0.009999998,,592.0905,3.5044917e-18,125.34,945.1497,354112.3158182062,0.01,0.01,100.0,100.0
1229.8772,1.0,1.0,1229.8772279575637,1.0,1.0,1229.8772279575637,1229.8772279575637,100,170358.64952530817,0.009999998,,410.67633,3.5044917e-18,124.02,1022.8447,170358.64952530817,0.01,0.01,100.0,100.0
1216.8907,1.0,1.0,1216.8907376134548,1.0,1.0,1216.8907376134548,1216.8907376134548,100,233716.21938349443,0.009999998,,481.01877,3.5044917e-18,122.72,947.5769,233716.21938349443,0.01,0.01,100.0,100.0
1245.9094,1.0,1.0,1245.909567297902,1.0,1.0,1245.909567297902,1245.909567297902,100,194634.9589246689,0.009999998,,438.9631,3.5044917e-18,125.62,1047.2914,194634.9589246689,0.01,0.01,100.0,100.0
1309.8959,1.0,1.0,1309.8960150412013,1.0,1.0,1309.8960150412013,1309.8960150412013,100,276216.9622756967,0.009999998,,522.929,3.5044917e-18,132.02,1069.1962,276216.9622756967,0.01,0.01,100.0,100.0
1191.9802,1.0,1.0,1191.9802700450296,1.0,1.0,1191.9802700450296,1191.9802700450296,100,191725.96081271797,0.009999998,,435.6704,3.5044917e-18,120.23,967.27094,191725.96081271797,0.01,0.01,100.0,100.0
1129.6316,1.0,1.0,1129.6315925411586,1.0,1.0,1129.6315925411586,1129.6315925411586,100,184250.0393073944,0.009999998,,427.09195,3.5044917e-18,114.0,860.3173,184250.0393073944,0.01,0.01,100.0,100.0
1250.5048,1.0,1.0,1250.5048542730763,1.0,1.0,1250.5048542730763,1250.5048542730763,100,222879.65840893748,0.009999998,,469.7349,3.5044917e-18,126.08,1015.6964,222879.65840893748,0.01,0.01,100.0,100.0
1171.2698,1.0,1.0,1171.2697569870809,1.0,1.0,1171.2697569870809,1171.2697569870809,100,221730.90693153336,0.009999998,,468.52277,3.5044917e-18,118.16,966.7612,221730.90693153336,0.01,0.01,100.0,100.0
1215.0867,1.0,1.0,1215.0866773331045,1.0,1.0,1215.0866773331045,1215.0866773331045,100,190535.00051690705,0.009999998,,434.31512,3.5044917e-18,122.54,981.11945,190535.00051690705,0.01,0.01,100.0,100.0
1287.8003,1.0,1.0,1287.800380414759,1.0,1.0,1287.800380414759,1287.800380414759,100,349307.6172542356,0.009999998,,588.06,3.5044917e-18,129.81,946.1062,349307.6172542356,0.01,0.01,100.0,100.0
1219.0747,1.0,1.0,1219.0746914397591,1.0,1.0,1219.0746914397591,1219.0746914397591,100,192475.74733023348,0.009999998,,436.52145,3.5044917e-18,122.94,1004.46625,192475.74733023348,0.01,0.01,100.0,100.0
1192.7749,1.0,1.0,1192.7750551212805,1.0,1.0,1192.7750551212805,1192.7750551212805,100,253060.4839962323,0.009999998,,500.52957,3.5044917e-18,120.31,925.14343,253060.4839962323,0.01,0.01,100.0,100.0
1241.9899,1.0,1.0,1241.9898448451067,1.0,1.0,1241.9898448451067,1241.9898448451067,100,178683.8037823814,0.009999998,,420.5912,3.5044917e-18,125.23,1038.3218,178683.8037823814,0.01,0.01,100.0,100.0
1316.9027,1.0,1.0,1316.9027074068456,1.0,1.0,1316.9027074068456,1316.9027074068456,100,262343.8736562905,0.009999998,,509.62772,3.5044917e-18,132.72,1046.7467,262343.8736562905,0.01,0.01,100.0,100.0
1096.4335,1.0,1.0,1096.4334940899091,1.0,1.0,1096.4334940899091,1096.4334940899091,100,160769.60389707962,0.009999998,,398.95102,3.5044917e-18,110.68,882.66504,160769.60389707962,0.01,0.01,100.0,100.0
1245.9788,1.0,1.0,1245.97866833095,1.0,1.0,1245.97866833095,1245.97866833095,100,267566.4233042355,0.009999998,,514.67535,3.5044917e-18,125.63,963.1997,267566.4233042355,0.01,0.01,100.0,100.0
1134.4663,1.0,1.0,1134.466271656852,1.0,1.0,1134.466271656852,1134.466271656852,100,191754.2287958557,0.009999998,,435.7025,3.5044917e-18,114.48,894.6091,191754.2287958557,0.01,0.01,100.0,100.0
1300.0007,1.0,1.0,1300.0008095524474,1.0,1.0,1300.0008095524474,1300.0008095524474,100,322945.16301076015,0.009999998,,565.4341,3.5044917e-18,131.03,1025.6359,322945.16301076015,0.01,0.01,100.0,100.0
1266.5895,1.0,1.0,1266.5894911237606,1.0,1.0,1266.5894911237606,1266.5894911237606,100,169090.89909263712,0.009999998,,409.14545,3.5044917e-18,127.69,1063.7628,169090.89909263712,0.01,0.01,100.0,100.0
1141.9508,1.0,1.0,1141.9508943701474,1.0,1.0,1141.9508943701474,1141.9508943701474,100,122596.90094621183,0.009999998,,348.38333,3.5044917e-18,115.23,955.95605,122596.90094621183,0.01,0.01,100.0,100.0
