Delta,AvgDiscRet,Bound,VarRet,VarJ,MaxVanillaIw,eRenyi2,VarDiscRet,MaxNormIw,VarNormIw,AvgRet,AvgNormIw,AvgVanillaIw,J,EpsThisIter,VanillaAvgRet,IterType,ESSClassic,AvgEpLen,VarVanillaIw,ESSRenyi,MinNormIw,MinVanillaIw,BatchSize
0.3,-29.4647927997,-38.8822,7234.11541603,84.2073,1.0,1.0,7234.11541603,0.00333333,5.43914e-20,-29.4647927997,0.00333333,1.0,-27.609,100,-29.4647927997,2,299.999969474,272.08,,500.0,0.00333333,1.0,500
0.3,-50.1689679738,-43.0118,6637.97099255,84.0029,1.0,1.0,6637.97099255,0.0025,5.4346e-20,-50.1689679738,0.0025,1.0,-33.249,100,-50.1689679738,2,400.0,221.84,,500.0,0.0025,1.0,500
0.3,-38.559815275,5.0166,6794.62325003,494.81,285.195,1.00001,6794.62325003,0.419303,0.000355661,-38.559815275,0.002,1.36033,13.7488,100,-38.559815275,1,5.57180873933,250.94,164.538,499.995291277,0.000196387,0.133576,500
0.3,-37.9524867567,-57.0044,7093.91557402,83.8032,1.0,1.0,7093.91557402,0.01,3.50449e-18,-37.9524867567,0.01,1.0,-37.9525,100,-37.9524867567,2,100.0,257.4,,500.0,0.01,1.0,500
0.3,-40.9602412722,-52.9281,6667.22751882,82.5471,1.0,1.0,6667.22751882,0.005,2.1793e-19,-40.9602412722,0.005,1.0,-39.4564,100,-40.9602412722,2,200.000000102,241.46,,500.0,0.005,1.0,500
0.3,-41.4922176591,-51.1732,6944.93519374,82.6767,1.0,1.0,6944.93519374,0.00333333,5.43914e-20,-41.4922176591,0.00333333,1.0,-40.135,100,-41.4922176591,2,299.999969474,243.68,,500.0,0.00333333,1.0,500
0.3,-44.0543903146,-50.6948,6783.37266845,82.5127,1.0,1.0,6783.37266845,0.0025,5.4346e-20,-44.0543903146,0.0025,1.0,-41.1148,100,-44.0543903146,2,400.0,235.79,,500.0,0.0025,1.0,500
0.3,-45.478070801,-29.5623,6673.20920942,431.385,219.516,7.26801,6673.20920942,0.331201,0.000221983,-45.478070801,0.002,1.32558,-6.24504,100,-45.478070801,1,8.86763555271,236.17,97.5148,68.7945844839,1.1402e-09,7.55715e-07,500
0.3,-37.3150078291,-56.3478,6911.01669912,82.7158,1.0,1.0,6911.01669912,0.01,3.50449e-18,-37.3150078291,0.01,1.0,-37.315,100,-37.3150078291,2,100.0,254.52,,500.0,0.01,1.0,500
0.3,-24.5166530572,-44.374,7019.5059847,83.286,1.0,1.0,7019.5059847,0.005,2.1793e-19,-24.5166530572,0.005,1.0,-30.9158,100,-24.5166530572,2,200.000000102,287.26,,500.0,0.005,1.0,500
0.3,-37.2976330514,-44.0317,7094.89385624,83.5149,1.0,1.0,7094.89385624,0.00333333,5.43914e-20,-37.2976330514,0.00333333,1.0,-33.0431,100,-37.2976330514,2,299.999969474,252.76,,500.0,0.00333333,1.0,500
0.3,-30.2328383045,-41.8569,6765.1185877,83.1078,1.0,1.0,6765.1185877,0.0025,5.4346e-20,-30.2328383045,0.0025,1.0,-32.3405,100,-30.2328383045,2,400.0,269.62,,500.0,0.0025,1.0,500
0.3,-27.3460263176,-31.6427,7000.96110341,129.415,13.8307,2.89689,7000.96110341,0.0278664,6.57762e-06,-27.3460263176,0.002,0.992644,-17.1555,100,-27.3460263176,1,189.313779212,276.5,1.6203,172.59907967,3.91543e-06,0.00194331,500
0.3,-38.2813183045,-57.4878,7018.47434025,83.3564,1.0,1.0,7018.47434025,0.01,3.50449e-18,-38.2813183045,0.01,1.0,-38.2813,100,-38.2813183045,2,100.0,252.82,,500.0,0.01,1.0,500
0.3,-39.3469026812,-52.3951,6874.60189135,82.9298,1.0,1.0,6874.60189135,0.005,2.1793e-19,-39.3469026812,0.005,1.0,-38.8141,100,-39.3469026812,2,200.000000102,246.55,,500.0,0.005,1.0,500
0.3,-27.4735870962,-46.1228,6940.23098007,83.0889,1.0,1.0,6940.23098007,0.00333333,5.43914e-20,-27.4735870962,0.00333333,1.0,-35.0339,100,-27.4735870962,2,299.999969474,276.57,,500.0,0.00333333,1.0,500
0.3,-33.365422083,-44.3204,6914.73622261,83.0045,1.0,1.0,6914.73622261,0.0025,5.4346e-20,-33.365422083,0.0025,1.0,-34.6168,100,-33.365422083,2,400.0,262.15,,500.0,0.0025,1.0,500
0.3,-45.7672466313,-40.6839,6692.78278667,104.058,3.91279,1.65612,6692.78278667,0.00833416,2.25869e-06,-45.7672466313,0.002,0.938977,-29.5019,100,-45.7672466313,1,319.786274415,227.74,0.497859,301.910000199,2.86262e-06,0.00134397,500
0.3,-31.0720081115,-50.2713,6925.05477134,82.7998,1.0,1.0,6925.05477134,0.01,3.50449e-18,-31.0720081115,0.01,1.0,-31.072,100,-31.0720081115,2,100.0,271.5,,500.0,0.01,1.0,500
0.3,-41.6089891804,-49.9165,6820.7701763,82.6556,1.0,1.0,6820.7701763,0.005,2.1793e-19,-41.6089891804,0.005,1.0,-36.3405,100,-41.6089891804,2,200.000000102,245.35,,500.0,0.005,1.0,500
0.3,-35.0683187624,-47.0012,6827.08924937,82.5102,1.0,1.0,6827.08924937,0.00333333,5.43914e-20,-35.0683187624,0.00333333,1.0,-35.9164,100,-35.0683187624,2,299.999969474,252.85,,500.0,0.00333333,1.0,500
0.3,-45.2104161547,-47.843,6753.37015666,82.4233,1.0,1.0,6753.37015666,0.0025,5.4346e-20,-45.2104161547,0.0025,1.0,-38.2399,100,-45.2104161547,2,400.0,237.92,,500.0,0.0025,1.0,500
0.3,-38.1506679375,-18.0133,6943.05497786,317.019,160.767,13.7632,6943.05497786,0.272582,0.000171164,-38.1506679375,0.002,1.17958,13.8519,100,-38.1506679375,1,11.4402112048,250.0,59.5403,36.3287184711,2.12247e-15,1.25181e-12,500
0.3,-34.1656656704,-52.9896,6948.63782057,82.9407,1.0,1.0,6948.63782057,0.01,3.50449e-18,-34.1656656704,0.01,1.0,-34.1657,100,-34.1656656704,2,100.0,263.16,,500.0,0.01,1.0,500
0.3,-47.8929374122,-54.4954,6842.51546773,82.908,1.0,1.0,6842.51546773,0.005,2.1793e-19,-47.8929374122,0.005,1.0,-41.0293,100,-47.8929374122,2,200.000000102,227.59,,500.0,0.005,1.0,500
0.3,-33.3181041188,-49.4681,7249.92904227,83.5953,1.0,1.0,7249.92904227,0.00333333,5.43914e-20,-33.3181041188,0.00333333,1.0,-38.4589,100,-33.3181041188,2,299.999969474,268.19,,500.0,0.00333333,1.0,500
0.3,-40.4233214936,-48.56,6946.70402112,83.4336,1.0,1.0,6946.70402112,0.0025,5.4346e-20,-40.4233214936,0.0025,1.0,-38.95,100,-40.4233214936,2,400.0,246.61,,500.0,0.0025,1.0,500
0.3,-31.2752195513,-35.0035,6997.14423929,200.134,35.062,6.82711,6997.14423929,0.0652443,2.31259e-05,-31.2752195513,0.002,1.07479,-12.5446,100,-31.2752195513,1,73.856122186,272.0,6.67863,73.2374793941,1.03058e-08,5.53831e-06,500
0.3,-37.1996077805,-56.6089,7265.8188208,84.8125,1.0,1.0,7265.8188208,0.01,3.50449e-18,-37.1996077805,0.01,1.0,-37.1996,100,-37.1996077805,2,100.0,260.71,,500.0,0.01,1.0,500
0.3,-41.43537781,-53.0419,6819.68641264,83.5273,1.0,1.0,6819.68641264,0.005,2.1793e-19,-41.43537781,0.005,1.0,-39.3175,100,-41.43537781,2,200.000000102,245.26,,500.0,0.005,1.0,500
0.3,-26.6801956226,-46.311,7325.67676446,84.2862,1.0,1.0,7325.67676446,0.00333333,5.43914e-20,-26.6801956226,0.00333333,1.0,-35.1051,100,-26.6801956226,2,299.999969474,269.98,,500.0,0.00333333,1.0,500
0.3,-37.9713427054,-45.5263,7201.82033455,84.3334,1.0,1.0,7201.82033455,0.0025,5.4346e-20,-37.9713427054,0.0025,1.0,-35.8216,100,-37.9713427054,2,400.0,251.47,,500.0,0.0025,1.0,500
0.3,-31.5162610107,-24.9612,7254.07931297,415.589,116.636,4.00882,7254.07931297,0.192582,7.55447e-05,-31.5162610107,0.002,1.21128,-7.58191,100,-31.5162610107,1,25.1909573292,267.38,27.7099,124.72496481,5.52968e-05,0.03349,500
0.3,-37.7581547898,-56.6789,7162.21651213,84.2057,1.0,1.0,7162.21651213,0.01,3.50449e-18,-37.7581547898,0.01,1.0,-37.7582,100,-37.7581547898,2,100.0,251.92,,500.0,0.01,1.0,500
0.3,-42.9602209047,-53.9271,6946.04189718,83.6083,1.0,1.0,6946.04189718,0.005,2.1793e-19,-42.9602209047,0.005,1.0,-40.3592,100,-42.9602209047,2,200.000000102,239.15,,500.0,0.005,1.0,500
0.3,-52.2307265139,-55.3945,6430.79452888,82.5452,1.0,1.0,6430.79452888,0.00333333,5.43914e-20,-52.2307265139,0.00333333,1.0,-44.3164,100,-52.2307265139,2,299.999969474,217.69,,500.0,0.00333333,1.0,500
0.3,-25.7947246923,-49.3309,7470.25584176,83.8063,1.0,1.0,7470.25584176,0.0025,5.4346e-20,-25.7947246923,0.0025,1.0,-39.686,100,-25.7947246923,2,400.0,277.31,,500.0,0.0025,1.0,500
0.3,-42.0167688442,-37.0919,7060.71634565,225.12,36.9402,5.64032,7060.71634565,0.0572757,2.43727e-05,-42.0167688442,0.002,1.28991,-16.6041,100,-42.0167688442,1,70.6117197249,243.99,10.1382,88.6474853668,2.42009e-08,1.56085e-05,500
0.3,-48.1535301379,-67.3353,6689.80292153,81.3812,1.0,1.0,6689.80292153,0.01,3.50449e-18,-48.1535301379,0.01,1.0,-48.1535,100,-48.1535301379,2,100.0,229.98,,500.0,0.01,1.0,500
0.3,-33.0730797084,-54.1769,7197.89943583,83.2542,1.0,1.0,7197.89943583,0.005,2.1793e-19,-33.0730797084,0.005,1.0,-40.6133,100,-33.0730797084,2,200.000000102,261.26,,500.0,0.005,1.0,500
0.3,-33.5776830661,-49.3427,6758.96645998,82.839,1.0,1.0,6758.96645998,0.00333333,5.43914e-20,-33.5776830661,0.00333333,1.0,-38.2681,100,-33.5776830661,2,299.999969474,267.11,,500.0,0.00333333,1.0,500
0.3,-42.4754760869,-48.9108,7114.42447841,83.1316,1.0,1.0,7114.42447841,0.0025,5.4346e-20,-42.4754760869,0.0025,1.0,-39.3199,100,-42.4754760869,2,400.0,245.42,,500.0,0.0025,1.0,500
0.3,-37.8408278934,-41.8062,6850.79049465,179.014,40.7518,2.48664,6850.79049465,0.0777474,1.36849e-05,-37.8408278934,0.002,1.04831,-28.2789,100,-37.8408278934,1,113.266276238,251.3,3.75977,201.074293628,6.87916e-05,0.0360575,500
0.3,-16.9599436046,-35.8513,7207.62054274,84.4722,1.0,1.0,7207.62054274,0.01,3.50449e-18,-16.9599436046,0.01,1.0,-16.9599,100,-16.9599436046,2,100.0,303.25,,500.0,0.01,1.0,500
0.3,-26.5968134685,-35.1366,7178.37630092,84.5239,1.0,1.0,7178.37630092,0.005,2.1793e-19,-26.5968134685,0.005,1.0,-21.7784,100,-26.5968134685,2,200.000000102,273.4,,500.0,0.005,1.0,500
0.3,-44.8044553658,-40.3607,6692.79618572,84.198,1.0,1.0,6692.79618572,0.00333333,5.43914e-20,-44.8044553658,0.00333333,1.0,-29.4537,100,-44.8044553658,2,299.999969474,236.0,,500.0,0.00333333,1.0,500
0.3,-31.0416125864,-39.5582,7084.56984599,84.0885,1.0,1.0,7084.56984599,0.0025,5.4346e-20,-31.0416125864,0.0025,1.0,-29.8507,100,-31.0416125864,2,400.0,271.68,,500.0,0.0025,1.0,500
0.3,-34.8497268955,-31.8503,7012.98243443,137.963,6.83305,2.85989,7012.98243443,0.0129317,7.00127e-06,-34.8497268955,0.002,1.05679,-17.1668,100,-34.8497268955,1,182.028840074,266.94,1.95478,174.831739773,8.39377e-14,4.43524e-11,500
0.3,-38.0041754322,-56.8525,6870.06121999,82.4704,1.0,1.0,6870.06121999,0.01,3.50449e-18,-38.0041754322,0.01,1.0,-38.0042,100,-38.0041754322,2,100.0,250.77,,500.0,0.01,1.0,500
0.3,-32.2852975165,-48.7978,7206.54851939,83.523,1.0,1.0,7206.54851939,0.005,2.1793e-19,-32.2852975165,0.005,1.0,-35.1447,100,-32.2852975165,2,200.000000102,265.0,,500.0,0.005,1.0,500
0.3,-45.3948546199,-49.7091,6802.67956705,83.1803,1.0,1.0,6802.67956705,0.00333333,5.43914e-20,-45.3948546199,0.00333333,1.0,-38.5614,100,-45.3948546199,2,299.999969474,226.84,,500.0,0.00333333,1.0,500
0.3,-20.859230632,-43.79,7238.79359377,83.9022,1.0,1.0,7238.79359377,0.0025,5.4346e-20,-20.859230632,0.0025,1.0,-34.1359,100,-20.859230632,2,400.0,294.59,,500.0,0.0025,1.0,500
0.3,-8.54921944081,-29.1035,6933.21862575,137.423,19.2033,2.84131,6933.21862575,0.0361917,7.70526e-06,-8.54921944081,0.002,1.0612,-14.5483,100,-8.54921944081,1,171.088547025,322.94,2.16931,175.975150116,6.23895e-08,3.31039e-05,500
0.3,-35.4000235132,-54.7355,7031.96992453,83.4365,1.0,1.0,7031.96992453,0.01,3.50449e-18,-35.4000235132,0.01,1.0,-35.4,100,-35.4000235132,2,100.0,261.5,,500.0,0.01,1.0,500
0.3,-47.5485510339,-55.1466,6643.73351674,82.5007,1.0,1.0,6643.73351674,0.005,2.1793e-19,-47.5485510339,0.005,1.0,-41.4743,100,-47.5485510339,2,200.000000102,228.2,,500.0,0.005,1.0,500
0.3,-30.478750784,-49.0311,6959.84777112,82.8323,1.0,1.0,6959.84777112,0.00333333,5.43914e-20,-30.478750784,0.00333333,1.0,-37.8091,100,-30.478750784,2,299.999969474,269.45,,500.0,0.00333333,1.0,500
0.3,-38.1470423604,-47.7585,7163.22663489,83.1794,1.0,1.0,7163.22663489,0.0025,5.4346e-20,-38.1470423604,0.0025,1.0,-37.8936,100,-38.1470423604,2,400.0,251.62,,500.0,0.0025,1.0,500
0.3,-36.8589576992,-34.7417,6846.35247803,209.435,29.0118,7.77079,6846.35247803,0.0541851,2.69942e-05,-36.8589576992,0.002,1.07084,-10.1453,100,-36.8589576992,1,64.6408235557,255.44,7.73856,64.3435333606,1.35322e-11,7.24541e-09,500
0.3,-40.9166654558,-59.7453,6897.72139708,82.6362,1.0,1.0,6897.72139708,0.01,3.50449e-18,-40.9166654558,0.01,1.0,-40.9167,100,-40.9166654558,2,100.0,247.97,,500.0,0.01,1.0,500
0.3,-43.4386914496,-55.7788,7134.63855364,83.3523,1.0,1.0,7134.63855364,0.005,2.1793e-19,-43.4386914496,0.005,1.0,-42.1777,100,-43.4386914496,2,200.000000102,240.66,,500.0,0.005,1.0,500
0.3,-53.6345059612,-57.1019,6256.51042509,82.0095,1.0,1.0,6256.51042509,0.00333333,5.43914e-20,-53.6345059612,0.00333333,1.0,-45.9966,100,-53.6345059612,2,299.999969474,207.08,,500.0,0.00333333,1.0,500
0.3,-33.6707275687,-52.5326,7130.29644338,82.6886,1.0,1.0,7130.29644338,0.0025,5.4346e-20,-33.6707275687,0.0025,1.0,-42.9151,100,-33.6707275687,2,400.0,259.2,,500.0,0.0025,1.0,500
0.3,-37.2698664625,-15.9546,7129.21638484,234.215,94.0457,28.3336,7129.21638484,0.125135,0.000106556,-37.2698664625,0.002,1.50311,29.8338,100,-37.2698664625,1,18.1253900469,261.9,60.1864,17.6468992413,3.55448e-38,2.67139e-35,500
0.3,-51.9315289751,-70.804,6437.05615577,79.8291,1.0,1.0,6437.05615577,0.01,3.50449e-18,-51.9315289751,0.01,1.0,-51.9315,100,-51.9315289751,2,100.0,216.67,,500.0,0.01,1.0,500
0.3,-22.5953809828,-50.6083,6789.73085799,82.2339,1.0,1.0,6789.73085799,0.005,2.1793e-19,-22.5953809828,0.005,1.0,-37.2635,100,-22.5953809828,2,200.000000102,292.72,,500.0,0.005,1.0,500
0.3,-47.3105921716,-51.5585,6560.39773753,81.8269,1.0,1.0,6560.39773753,0.00333333,5.43914e-20,-47.3105921716,0.00333333,1.0,-40.6125,100,-47.3105921716,2,299.999969474,233.71,,500.0,0.00333333,1.0,500
0.3,-43.2267156703,-50.7875,6907.55754787,82.0526,1.0,1.0,6907.55754787,0.0025,5.4346e-20,-43.2267156703,0.0025,1.0,-41.2661,100,-43.2267156703,2,400.0,234.59,,500.0,0.0025,1.0,500
0.3,-44.569779843,-25.4599,6854.30753722,225.519,43.3459,8.45514,6854.30753722,0.0979903,3.90501e-05,-44.569779843,0.002,0.884698,-0.381859,100,-44.569779843,1,46.541908429,236.98,7.64105,59.1356455904,1.55827e-27,6.893e-25,500
0.3,-38.1049989318,-57.0698,6751.95732384,81.7584,1.0,1.0,6751.95732384,0.01,3.50449e-18,-38.1049989318,0.01,1.0,-38.105,100,-38.1049989318,2,100.0,249.92,,500.0,0.01,1.0,500
0.3,-22.8357794075,-43.8806,6931.2381238,82.6527,1.0,1.0,6931.2381238,0.005,2.1793e-19,-22.8357794075,0.005,1.0,-30.4704,100,-22.8357794075,2,200.000000102,284.51,,500.0,0.005,1.0,500
0.3,-36.6389658952,-43.4759,6773.35678538,82.4498,1.0,1.0,6773.35678538,0.00333333,5.43914e-20,-36.6389658952,0.00333333,1.0,-32.5266,100,-36.6389658952,2,299.999969474,258.08,,500.0,0.00333333,1.0,500
0.3,-37.1154802444,-43.2847,6649.37815422,82.1471,1.0,1.0,6649.37815422,0.0025,5.4346e-20,-37.1154802444,0.0025,1.0,-33.6738,100,-37.1154802444,2,400.0,251.93,,500.0,0.0025,1.0,500
0.3,-38.4528540225,-39.1787,7199.60845024,86.0064,1.42452,1.07026,7199.60845024,0.00284538,2.91283e-07,-38.4528540225,0.002,1.00128,-30.2621,100,-38.4528540225,1,466.124311377,254.53,0.073008,467.174826337,0.000399319,0.199916,500
0.3,-23.902146278,-43.038,6923.00190094,82.7875,1.0,1.0,6923.00190094,0.01,3.50449e-18,-23.902146278,0.01,1.0,-23.9021,100,-23.902146278,2,100.0,289.33,,500.0,0.01,1.0,500
0.3,-25.274736751,-38.487,7140.74548963,83.4388,1.0,1.0,7140.74548963,0.005,2.1793e-19,-25.274736751,0.005,1.0,-24.5884,100,-25.274736751,2,200.000000102,287.84,,500.0,0.005,1.0,500
0.3,-36.7198188725,-39.9804,6786.85633294,83.1488,1.0,1.0,6786.85633294,0.00333333,5.43914e-20,-36.7198188725,0.00333333,1.0,-28.6322,100,-36.7198188725,2,299.999969474,256.34,,500.0,0.00333333,1.0,500
0.3,-38.4164995298,-40.9061,7190.63729454,83.5639,1.0,1.0,7190.63729454,0.0025,5.4346e-20,-38.4164995298,0.0025,1.0,-31.0783,100,-38.4164995298,2,400.0,250.45,,500.0,0.0025,1.0,500
0.3,-33.3252197746,-40.3179,7049.20147139,83.5637,1.0,1.0,7049.20147139,0.002,5.43187e-20,-33.3252197746,0.002,1.0,-31.5277,100,-33.3252197746,1,500.000006643,261.66,,500.0,0.002,1.0,500
0.3,-36.4153720239,-55.2708,7116.63532459,83.9373,1.0,1.0,7116.63532459,0.01,3.50449e-18,-36.4153720239,0.01,1.0,-36.4154,100,-36.4153720239,2,100.0,255.61,,500.0,0.01,1.0,500
0.3,-47.4676303761,-55.3314,6365.52217346,81.8792,1.0,1.0,6365.52217346,0.005,2.1793e-19,-47.4676303761,0.005,1.0,-41.9415,100,-47.4676303761,2,200.000000102,234.24,,500.0,0.005,1.0,500
0.3,-32.6511922601,-49.9983,6904.55143137,82.2627,1.0,1.0,6904.55143137,0.00333333,5.43914e-20,-32.6511922601,0.00333333,1.0,-38.8447,100,-32.6511922601,2,299.999969474,268.51,,500.0,0.00333333,1.0,500
0.3,-46.0441200726,-50.3039,6759.1247238,82.2069,1.0,1.0,6759.1247238,0.0025,5.4346e-20,-46.0441200726,0.0025,1.0,-40.6446,100,-46.0441200726,2,400.0,240.07,,500.0,0.0025,1.0,500
0.3,-27.0577118663,-46.5667,7367.8114986,83.0346,1.0,1.0,7367.8114986,0.002,5.43187e-20,-27.0577118663,0.002,1.0,-37.9272,100,-27.0577118663,1,500.000006643,281.44,,500.0,0.002,1.0,500
0.3,-52.1663075208,-71.6456,6243.02322063,78.6167,1.0,1.0,6243.02322063,0.01,3.50449e-18,-52.1663075208,0.01,1.0,-52.1663,100,-52.1663075208,2,100.0,214.17,,500.0,0.01,1.0,500
0.3,-36.8911800449,-58.3027,7097.44778476,81.6202,1.0,1.0,7097.44778476,0.005,2.1793e-19,-36.8911800449,0.005,1.0,-44.5287,100,-36.8911800449,2,200.000000102,250.57,,500.0,0.005,1.0,500
0.3,-38.6527598406,-53.8164,7117.84239,82.4488,1.0,1.0,7117.84239,0.00333333,5.43914e-20,-38.6527598406,0.00333333,1.0,-42.5701,100,-38.6527598406,2,299.999969474,250.16,,500.0,0.00333333,1.0,500
0.3,-39.4175833179,-51.5216,7053.48840161,82.7403,1.0,1.0,7053.48840161,0.0025,5.4346e-20,-39.4175833179,0.0025,1.0,-41.782,100,-39.4175833179,2,400.0,251.23,,500.0,0.0025,1.0,500
0.3,-34.296322971,-48.9962,7115.53020517,83.0338,1.0,1.0,7115.53020517,0.002,5.43187e-20,-34.296322971,0.002,1.0,-40.2848,100,-34.296322971,1,500.000006643,267.33,,500.0,0.002,1.0,500
0.3,-37.6609596185,-56.5269,7255.60761845,84.7529,1.0,1.0,7255.60761845,0.01,3.50449e-18,-37.6609596185,0.01,1.0,-37.661,100,-37.6609596185,2,100.0,246.28,,500.0,0.01,1.0,500
0.3,-28.6982226442,-46.7111,7188.11782836,84.6742,1.0,1.0,7188.11782836,0.005,2.1793e-19,-28.6982226442,0.005,1.0,-33.1796,100,-28.6982226442,2,200.000000102,279.51,,500.0,0.005,1.0,500
0.3,-23.3835158075,-40.9627,7240.93885481,84.7977,1.0,1.0,7240.93885481,0.00333333,5.43914e-20,-23.3835158075,0.00333333,1.0,-29.9142,100,-23.3835158075,2,299.999969474,282.42,,500.0,0.00333333,1.0,500
0.3,-46.4333393029,-43.6122,6978.53906367,84.6838,1.0,1.0,6978.53906367,0.0025,5.4346e-20,-46.4333393029,0.0025,1.0,-34.044,100,-46.4333393029,2,400.0,228.26,,500.0,0.0025,1.0,500
0.3,-33.660713386,-42.566,7084.7703804,84.4978,1.0,1.0,7084.7703804,0.002,5.43187e-20,-33.660713386,0.002,1.0,-33.9674,100,-33.660713386,1,500.000006643,266.48,,500.0,0.002,1.0,500
0.3,-46.2162624962,-65.6018,6646.8744687,81.1197,1.0,1.0,6646.8744687,0.01,3.50449e-18,-46.2162624962,0.01,1.0,-46.2163,100,-46.2162624962,2,100.0,235.03,,500.0,0.01,1.0,500
0.3,-40.7500573363,-57.1908,6845.21066228,81.7683,1.0,1.0,6845.21066228,0.005,2.1793e-19,-40.7500573363,0.005,1.0,-43.4832,100,-40.7500573363,2,200.000000102,238.75,,500.0,0.005,1.0,500
0.3,-38.7357496513,-53.0929,7029.40245168,82.3534,1.0,1.0,7029.40245168,0.00333333,5.43914e-20,-38.7357496513,0.00333333,1.0,-41.9007,100,-38.7357496513,2,299.999969474,252.54,,500.0,0.00333333,1.0,500
0.3,-30.4689509197,-48.7355,7120.94985582,82.9066,1.0,1.0,7120.94985582,0.0025,5.4346e-20,-30.4689509197,0.0025,1.0,-39.0428,100,-30.4689509197,2,400.0,275.78,,500.0,0.0025,1.0,500
0.3,-33.8986335938,-46.6834,6826.70206928,82.7932,1.00002,1.0,6826.70206928,0.00200003,7.14016e-17,-33.8986335938,0.002,1.0,-38.0139,100,-33.8986335938,1,499.999787516,267.7,1.78189e-11,500.0,0.00199996,0.999981,500
0.3,-31.1607213164,-49.9624,6840.05082924,82.29,1.0,1.0,6840.05082924,0.01,3.50449e-18,-31.1607213164,0.01,1.0,-31.1607,100,-31.1607213164,2,100.0,271.8,,500.0,0.01,1.0,500
0.3,-32.2057081261,-44.978,6906.61026475,82.4916,1.0,1.0,6906.61026475,0.005,2.1793e-19,-32.2057081261,0.005,1.0,-31.6832,100,-32.2057081261,2,200.000000102,271.78,,500.0,0.005,1.0,500
0.3,-22.5537392561,-39.6582,7323.2889369,83.4972,1.0,1.0,7323.2889369,0.00333333,5.43914e-20,-22.5537392561,0.00333333,1.0,-28.6401,100,-22.5537392561,2,299.999969474,292.79,,500.0,0.00333333,1.0,500
0.3,-33.1661145737,-39.6156,7100.68666495,83.6068,1.0,1.0,7100.68666495,0.0025,5.4346e-20,-33.1661145737,0.0025,1.0,-29.7716,100,-33.1661145737,2,400.0,269.51,,500.0,0.0025,1.0,500
0.3,-42.6823182451,-41.1585,6938.18037094,83.6212,1.00001,1.0,6938.18037094,0.00200002,1.43083e-17,-42.6823182451,0.002,1.0,-32.3537,100,-42.6823182451,1,500.000043414,240.86,3.54764e-12,500.0,0.00199998,0.99999,500
0.3,-54.0869387083,-73.3039,6113.28660568,77.7956,1.0,1.0,6113.28660568,0.01,3.50449e-18,-54.0869387083,0.01,1.0,-54.0869,100,-54.0869387083,2,100.0,212.04,,500.0,0.01,1.0,500
0.3,-30.0286146256,-55.6463,6959.17326909,81.3361,1.0,1.0,6959.17326909,0.005,2.1793e-19,-30.0286146256,0.005,1.0,-42.0578,100,-30.0286146256,2,200.000000102,272.9,,500.0,0.005,1.0,500
0.3,-33.1062843955,-50.1689,7084.34421288,82.2558,1.0,1.0,7084.34421288,0.00333333,5.43914e-20,-33.1062843955,0.00333333,1.0,-39.0739,100,-33.1062843955,2,299.999969474,262.97,,500.0,0.00333333,1.0,500
0.3,-40.9135006016,-49.2222,6739.94082668,82.1175,1.0,1.0,6739.94082668,0.0025,5.4346e-20,-40.9135006016,0.0025,1.0,-39.5338,100,-40.9135006016,2,400.0,250.58,,500.0,0.0025,1.0,500
0.3,-29.5465368084,-46.5648,7272.1398275,82.7676,1.0,1.0,7272.1398275,0.002,5.43187e-20,-29.5465368084,0.002,1.0,-37.5364,100,-29.5465368084,1,500.000006643,275.67,,500.0,0.002,1.0,500
0.3,-30.1563047969,-49.1489,7163.37720718,84.2125,1.0,1.0,7163.37720718,0.01,3.50449e-18,-30.1563047969,0.01,1.0,-30.1563,100,-30.1563047969,2,100.0,270.43,,500.0,0.01,1.0,500
0.3,-48.3172114754,-52.7854,6600.09164331,83.0384,1.0,1.0,6600.09164331,0.005,2.1793e-19,-48.3172114754,0.005,1.0,-39.2368,100,-48.3172114754,2,200.000000102,219.85,,500.0,0.005,1.0,500
0.3,-47.4971049957,-53.0526,6547.02544162,82.2958,1.0,1.0,6547.02544162,0.00333333,5.43914e-20,-47.4971049957,0.00333333,1.0,-41.9902,100,-47.4971049957,2,299.999969474,228.54,,500.0,0.00333333,1.0,500
0.3,-54.484367076,-54.6941,6176.82065725,81.4707,1.0,1.0,6176.82065725,0.0025,5.4346e-20,-54.484367076,0.0025,1.0,-45.1138,100,-54.484367076,2,400.0,207.79,,500.0,0.0025,1.0,500
0.3,-41.572564357,-52.9744,6979.71612349,81.8167,1.0,1.0,6979.71612349,0.002,5.43187e-20,-41.572564357,0.002,1.0,-44.4055,100,-41.572564357,1,500.000006643,244.93,,500.0,0.002,1.0,500
0.3,-41.1884007736,-60.5161,6943.76702996,82.9116,1.0,1.0,6943.76702996,0.01,3.50449e-18,-41.1884007736,0.01,1.0,-41.1884,100,-41.1884007736,2,100.0,240.66,,500.0,0.01,1.0,500
0.3,-29.1523122837,-48.8371,7141.4074606,83.7161,1.0,1.0,7141.4074606,0.005,2.1793e-19,-29.1523122837,0.005,1.0,-35.1704,100,-29.1523122837,2,200.000000102,272.15,,500.0,0.005,1.0,500
0.3,-48.554342631,-50.7905,6854.50121552,83.5107,1.0,1.0,6854.50121552,0.00333333,5.43914e-20,-48.554342631,0.00333333,1.0,-39.6317,100,-48.554342631,2,299.999969474,232.02,,500.0,0.00333333,1.0,500
