MaxVanillaIw,Bound,VanillaAvgRet,renyi2,BatchSize,J,AvgDiscRet,AvgEpLen,EpsThisIter,delta,VarRet,AvgRet,ESSClassic,AvgVanillaIw,VarVanillaIw,VarDiscRet,MinNormIw,MinVanillaIw,SamplesThisIter,VarNormIw,IterType,AvgNormIw,ESSRenyi,MaxNormIw,VarJ
2.58804e+10,2805.58,1345.86617227,nan,100,536321.0,1345.86617227,145.348837209,344,0.6,576136.441444,1345.86617227,2.0056820841,3.82486e+06,8.62787e+16,576136.441444,,,50000,1.53819e-06,1,1.61499e-05,nan,0.109276,25682.9
1.10647e+11,2903.18,1544.36519597,nan,100,536726.0,1544.36519597,166.666666667,300,0.6,600383.422846,1544.36519597,3.99999585392,8.21183e+06,9.06822e+17,600383.422846,,,50000,4.61163e-06,1,1.85185e-05,nan,0.24952,23958.2
8.90625e+09,2442.12,1285.90199696,nan,100,443084.0,1285.90199696,138.888888889,360,0.6,371364.8133,1285.90199696,3.99999356138,552404.0,4.89615e+15,371364.8133,,,50000,3.82113e-06,1,1.54321e-05,nan,0.248807,18656.0
9.08179e+06,2338.73,1314.1046335,nan,100,435358.0,1314.1046335,142.045454545,352,0.6,361333.770898,1314.1046335,3.89033684421,915.851,5.354e+09,361333.770898,,,50000,1.59e-06,1,1.57828e-05,nan,0.156506,23085.7
3.70043e+07,3082.71,1313.7818234,nan,100,512653.0,1313.7818234,142.045454545,352,0.6,567402.90959,1313.7818234,2.84008160354,9286.96,1.23184e+11,567402.90959,,,50000,3.55777e-07,1,1.57828e-05,nan,0.0628873,25135.5
5.22766e+06,2470.56,1377.44219217,nan,100,447625.0,1377.44219217,148.80952381,336,0.6,429302.756432,1377.44219217,3.32629722336,718.754,2.17327e+09,429302.756432,,,50000,1.15009e-06,1,1.65344e-05,nan,0.120258,22437.2
1.55852e+06,2631.93,1331.33938387,nan,100,450261.0,1331.33938387,143.67816092,348,0.6,413464.828698,1331.33938387,2.9041164709,456.085,2.38673e+08,413464.828698,,,50000,2.92421e-07,1,1.59642e-05,nan,0.0545525,20059.2
465179.0,2504.77,1329.28141431,nan,100,428325.0,1329.28141431,143.67816092,348,0.6,428616.85156,1329.28141431,3.17180685267,130.799,2.02576e+07,428616.85156,,,50000,3.01771e-07,1,1.59642e-05,nan,0.056776,21454.1
9.56937e+14,2633.48,1410.30361371,nan,100,510375.0,1410.30361371,152.43902439,328,0.6,449244.364811,1410.30361371,3.96230526998,7.11983e+10,6.26274e+25,449244.364811,,,50000,3.54432e-06,1,1.69377e-05,nan,0.22765,22221.4
1.39577e+06,2290.59,1314.48376413,nan,100,407721.0,1314.48376413,142.045454545,352,0.6,317452.28978,1314.48376413,3.47040556596,205.536,1.4227e+08,317452.28978,,,50000,8.3889e-07,1,1.57828e-05,nan,0.107179,19037.1
5585.33,2264.51,1394.08135433,nan,100,389185.0,1394.08135433,150.602409639,332,0.6,324162.069181,1394.08135433,6.41242698324,14.9219,19708.0,324162.069181,,,50000,2.47841e-08,1,1.67336e-05,nan,0.00626346,13828.3
3.54681e+06,2625.27,1346.01625195,nan,100,450217.0,1346.01625195,145.348837209,344,0.6,391631.655406,1346.01625195,4.07500637701,1075.73,1.65372e+09,391631.655406,,,50000,3.72726e-07,1,1.61499e-05,nan,0.0532478,19447.5
7.12637e+06,2379.08,1344.69514779,nan,100,452002.0,1344.69514779,145.348837209,344,0.6,306013.29287,1344.69514779,4.36231008317,1679.52,4.79136e+09,306013.29287,,,50000,4.43021e-07,1,1.61499e-05,nan,0.0685253,21427.5
4.11339e+06,3191.82,1446.08105899,nan,100,511122.0,1446.08105899,156.25,320,0.6,635771.742396,1446.08105899,8.96039329042,1243.22,1.94453e+09,635771.742396,,,50000,3.79204e-07,1,1.73611e-05,nan,0.057442,22110.8
9.75815e+08,2969.54,1427.88756371,nan,100,537026.0,1427.88756371,154.320987654,324,0.6,517236.973925,1427.88756371,1.67066842152,311245.0,1.56301e+14,517236.973925,,,50000,4.74375e-07,1,1.71468e-05,nan,0.0537585,24381.5
1.2952e+07,2551.6,1314.25999017,nan,100,449332.0,1314.25999017,142.045454545,352,0.6,384548.326678,1314.25999017,3.22915050381,1884.16,1.31402e+10,384548.326678,,,50000,9.22006e-07,1,1.57828e-05,nan,0.108494,20123.8
2.71802e+13,2834.19,1393.09785595,nan,100,499738.0,1393.09785595,150.602409639,332,0.6,549691.227446,1393.09785595,3.99999753097,1.82063e+09,4.94462e+22,549691.227446,,,50000,4.17703e-06,1,1.67336e-05,nan,0.249816,22497.4
6.58815e+06,2287.16,1330.41991196,nan,100,435541.0,1330.41991196,143.67816092,348,0.6,357645.058996,1330.41991196,2.92339973116,793.29,3.79604e+09,357645.058996,,,50000,1.53732e-06,1,1.59642e-05,nan,0.13258,23224.9
28798.1,2463.33,1362.67533797,nan,100,429806.0,1362.67533797,147.058823529,340,0.6,498316.373305,1362.67533797,1.91343757237,23.4097,129978.0,498316.373305,,,50000,6.33252e-08,1,1.63399e-05,nan,0.020101,20010.3
506379.0,2812.06,1483.79640719,nan,100,493984.0,1483.79640719,160.256410256,312,0.6,522849.930604,1483.79640719,1.42796614147,268.261,5.22086e+07,522849.930604,,,50000,2.30024e-07,1,1.78063e-05,nan,0.0336118,22708.3
9.25203e+10,2703.82,1543.40385916,nan,100,523304.0,1543.40385916,166.666666667,300,0.6,584715.860037,1543.40385916,3.99999291659,6.86705e+06,6.34041e+17,584715.860037,,,50000,4.61094e-06,1,1.85185e-05,nan,0.249502,28105.3
3.62522e+22,2670.99,1257.56339253,nan,100,512301.0,1257.56339253,135.869565217,368,0.6,400304.090176,1257.56339253,3.99998062022,2.19395e+18,inf,400304.090176,,,50000,3.75748e-06,1,1.50966e-05,nan,0.249452,26507.3
4.69031e+10,3540.03,1484.26892558,nan,100,578174.0,1484.26892558,160.256410256,312,0.6,847898.787539,1484.26892558,4.0,3.50684e+06,1.57051e+17,847898.787539,,,50000,4.04905e-06,1,1.78063e-05,nan,0.238154,24938.3
510424.0,2159.48,1300.07056902,nan,100,381849.0,1300.07056902,140.449438202,356,0.6,269307.220486,1300.07056902,2.02073774361,155.07,3.27362e+07,269307.220486,,,50000,3.31535e-07,1,1.56055e-05,nan,0.0513668,15834.0
515650.0,2752.29,1464.77538857,nan,100,478292.0,1464.77538857,158.227848101,316,0.6,550946.243805,1464.77538857,2.78034929752,143.966,2.71282e+07,550946.243805,,,50000,4.0456e-07,1,1.75809e-05,nan,0.0629704,24902.9
5.49003e+07,3045.13,1428.91079915,nan,100,526071.0,1428.91079915,154.320987654,324,0.6,639564.832679,1428.91079915,3.58651483353,7674.78,2.33566e+11,639564.832679,,,50000,1.16585e-06,1,1.71468e-05,nan,0.122657,26750.4
1.4438e+24,2881.59,1360.32057154,nan,100,522990.0,1360.32057154,147.058823529,340,0.6,422641.963455,1360.32057154,4.0,9.43658e+19,inf,422641.963455,,,50000,4.08477e-06,1,1.63399e-05,nan,0.25,19937.8
1.46045e+12,2755.36,1410.95086989,nan,100,479088.0,1410.95086989,152.43902439,328,0.6,481164.792305,1410.95086989,4.0,1.14877e+08,1.48241e+20,481164.792305,,,50000,3.22263e-06,1,1.69377e-05,nan,0.215331,21292.2
2.58959e+19,2897.09,1445.41475255,nan,100,538904.0,1445.41475255,156.25,320,0.6,600616.18117,1445.41475255,4.0,1.79832e+15,inf,600616.18117,,,50000,4.34005e-06,1,1.73611e-05,nan,0.25,24133.1
94592.1,2789.25,1582.92625073,nan,100,478691.0,1582.92625073,171.232876712,292,0.6,527602.220344,1582.92625073,1.86305662373,49.5902,1.52096e+06,527602.220344,,,50000,2.2388e-07,1,1.90259e-05,nan,0.0362914,21044.5
1.79223e+06,3307.81,1605.47155346,nan,100,565618.0,1605.47155346,173.611111111,288,0.6,842959.521166,1605.47155346,2.53001478992,703.666,4.59945e+08,842959.521166,,,50000,3.45656e-07,1,1.92901e-05,nan,0.0491318,27176.4
1.6184e+13,2786.68,1446.48847712,nan,100,543942.0,1446.48847712,156.25,320,0.6,539149.674587,1446.48847712,3.8330087547,1.40265e+09,1.89799e+22,539149.674587,,,50000,2.9077e-06,1,1.73611e-05,nan,0.200315,23797.2
1.36561e+11,2418.52,1312.90081173,nan,100,439730.0,1312.90081173,142.045454545,352,0.6,437651.541571,1312.90081173,4.0,8.62191e+06,1.17727e+18,437651.541571,,,50000,3.94494e-06,1,1.57828e-05,nan,0.249982,22238.1
1.24717e+11,3205.71,1444.54323012,nan,100,545481.0,1444.54323012,156.25,320,0.6,598820.947095,1444.54323012,3.98923585569,9.27347e+06,1.08302e+18,598820.947095,,,50000,3.79582e-06,1,1.73611e-05,nan,0.233487,22964.1
1.02042e+09,3224.54,1541.64010902,nan,100,551384.0,1541.64010902,166.666666667,300,0.6,681030.594344,1541.64010902,3.9998645304,77173.7,7.7129e+13,681030.594344,,,50000,4.4411e-06,1,1.85185e-05,nan,0.24486,22444.6
2.30884e+10,3208.72,1462.8544974,nan,100,543005.0,1462.8544974,158.227848101,316,0.6,558801.410681,1462.8544974,3.99999929038,2.40961e+06,4.00785e+16,558801.410681,,,50000,2.13353e-06,1,1.75809e-05,nan,0.168456,21993.3
1.38365e+07,2309.34,1443.50441155,nan,100,452241.0,1443.50441155,156.25,320,0.6,356335.653401,1443.50441155,6.48775675892,1887.85,1.62224e+10,356335.653401,,,50000,1.37194e-06,1,1.73611e-05,nan,0.127244,20396.8
633602.0,2420.15,1519.81802753,nan,100,446720.0,1519.81802753,164.473684211,304,0.6,377026.301707,1519.81802753,1.73793681602,210.193,6.76966e+07,377026.301707,,,50000,5.11724e-07,1,1.82749e-05,nan,0.0550873,20956.5
72977.5,2674.61,1520.6002257,nan,100,458182.0,1520.6002257,164.473684211,304,0.6,655366.238169,1520.6002257,3.72290420018,17.5681,429660.0,655366.238169,,,50000,4.64924e-07,1,1.82749e-05,nan,0.0759132,20253.6
203028.0,2735.55,1444.30748816,nan,100,471721.0,1444.30748816,156.25,320,0.6,528928.596337,1444.30748816,1.94292454029,129.917,1.17712e+07,528928.596337,,,50000,2.10204e-07,1,1.73611e-05,nan,0.0271311,20829.1
6.41313e+11,3227.27,1464.16006738,nan,100,535341.0,1464.16006738,158.227848101,316,0.6,692047.595978,1464.16006738,4.0,4.51022e+07,2.89213e+19,692047.595978,,,50000,4.39443e-06,1,1.75809e-05,nan,0.249984,24602.2
32889.5,2945.08,1675.71123315,nan,100,509911.0,1675.71123315,181.15942029,276,0.6,609018.872301,1675.71123315,0.890636015216,50.3199,518385.0,609018.872301,,,50000,8.29487e-08,1,2.01288e-05,nan,0.0131564,20126.5
8.78819e+09,nan,1461.46547153,nan,100,nan,1461.46547153,158.227848101,316,0.6,605545.66475,1461.46547153,3.86495239062,834289.0,5.64034e+15,605545.66475,,,50000,2.50468e-06,1,1.75809e-05,nan,0.185193,nan
59646.6,3706.15,1808.35171738,nan,100,606204.0,1808.35171738,195.3125,256,0.6,1187820.62094,1808.35171738,2.74003128738,63.9591,1.0034e+06,1187820.62094,,,50000,1.15516e-07,1,2.17014e-05,nan,0.0202382,21941.1
8.19777e+06,3222.68,1628.96280338,nan,100,546905.0,1628.96280338,176.056338028,284,0.6,899542.616919,1628.96280338,4.00000341556,752.672,5.27539e+09,899542.616919,,,50000,3.56337e-06,1,1.95618e-05,nan,0.213059,24254.5
28745.7,3448.8,1866.66445503,nan,100,586611.0,1866.66445503,201.612903226,248,0.6,986622.8944,1866.66445503,3.90599789595,43.2004,335414.0,986622.8944,,,50000,9.01898e-08,1,2.24014e-05,nan,0.014906,25211.3
64399.0,3671.96,1780.68727748,nan,100,579500.0,1780.68727748,192.307692308,260,0.6,1191398.54733,1780.68727748,3.90096060664,44.1062,802241.0,1191398.54733,,,50000,1.88284e-07,1,2.13675e-05,nan,0.0311985,22341.1
54674.3,3390.93,1808.71628251,nan,100,574347.0,1808.71628251,195.3125,256,0.6,913729.621216,1808.71628251,3.40805707773,72.9143,1.40737e+06,913729.621216,,,50000,1.24669e-07,1,2.17014e-05,nan,0.0162726,21046.9
37460.3,3511.27,1929.492376,nan,100,590853.0,1929.492376,208.333333333,240,0.6,1125208.36275,1929.492376,6.03437221158,33.1721,377046.0,1125208.36275,,,50000,1.83604e-07,1,2.31481e-05,nan,0.0261405,19148.5
7.18621e+06,3530.66,1678.13425074,nan,100,593945.0,1678.13425074,181.15942029,276,0.6,934099.347828,1678.13425074,3.99638111003,974.721,4.22386e+09,934099.347828,,,50000,1.8013e-06,1,2.01288e-05,nan,0.148401,23572.5
1.40216e+06,3386.69,1702.30858999,nan,100,578082.0,1702.30858999,183.823529412,272,0.6,854073.409466,1702.30858999,3.01983820279,457.101,2.44498e+08,854073.409466,,,50000,4.88167e-07,1,2.04248e-05,nan,0.0626534,23854.2
1.95327e+06,3879.75,2143.24172052,nan,100,652866.0,2143.24172052,231.481481481,216,0.6,1575947.75516,2143.24172052,4.00001945456,210.805,3.92486e+08,1575947.75516,,,50000,5.84262e-06,1,2.57202e-05,nan,0.238317,22590.1
30737.4,3459.84,1929.62334989,nan,100,592261.0,1929.62334989,208.333333333,240,0.6,1000315.32518,1929.62334989,4.20795677149,32.0062,225822.0,1000315.32518,,,50000,1.18122e-07,1,2.31481e-05,nan,0.0222305,18591.8
153618.0,3762.05,1867.10027693,nan,100,590793.0,1867.10027693,201.612903226,248,0.6,1087061.17029,1867.10027693,7.75051098781,95.8773,4.60492e+06,1087061.17029,,,50000,2.51387e-07,1,2.24014e-05,nan,0.0358923,20830.2
12533.7,3652.41,1867.36325642,nan,100,600972.0,1867.36325642,201.612903226,248,0.6,1126023.44685,1867.36325642,4.13924226484,39.6507,157077.0,1126023.44685,,,50000,5.01374e-08,1,2.24014e-05,nan,0.00708113,20820.2
351219.0,3498.75,1809.31219305,nan,100,582209.0,1809.31219305,195.3125,256,0.6,945484.639063,1809.31219305,2.90428429835,154.088,1.7097e+07,945484.639063,,,50000,3.39124e-07,1,2.17014e-05,nan,0.0494649,20245.8
778150.0,3146.86,1701.75002777,nan,100,564729.0,1701.75002777,183.823529412,272,0.6,797854.662707,1701.75002777,4.55929820594,182.426,5.75914e+07,797854.662707,,,50000,7.21938e-07,1,2.04248e-05,nan,0.0871233,25552.4
1.59933e+06,3656.96,1727.61916851,nan,100,602896.0,1727.61916851,186.567164179,268,0.6,1094099.44607,1727.61916851,3.9783004745,298.356,2.36225e+08,1094099.44607,,,50000,1.14036e-06,1,2.07297e-05,nan,0.111121,25477.6
22051.4,3474.43,1864.73113867,nan,100,572435.0,1864.73113867,201.612903226,248,0.6,1069363.14248,1864.73113867,2.75220926357,29.4702,147738.0,1069363.14248,,,50000,8.53645e-08,1,2.24014e-05,nan,0.0167621,22452.6
2.09747e+07,3124.8,1752.13537422,nan,100,554145.0,1752.13537422,189.393939394,264,0.6,890920.346648,1752.13537422,4.00000457695,1884.25,3.70994e+10,890920.346648,,,50000,4.62739e-06,1,2.10438e-05,nan,0.23425,26060.6
398123.0,3758.31,1930.48108556,nan,100,609925.0,1930.48108556,208.333333333,240,0.6,1307382.87286,1930.48108556,3.9996383475,61.8141,1.47163e+07,1307382.87286,,,50000,2.06374e-06,1,2.31482e-05,nan,0.149089,22672.4
8.00822e+11,3642.14,1836.38363374,nan,100,594977.0,1836.38363374,198.412698413,252,0.6,1088053.7572,1836.38363374,4.0,7.06193e+07,5.65497e+19,1088053.7572,,,50000,5.51109e-06,1,2.20459e-05,nan,0.25,22230.0
521784.0,3614.62,1995.13430055,nan,100,599527.0,1995.13430055,215.517241379,232,0.6,1171822.33866,1995.13430055,3.99758589936,74.5611,2.61225e+07,1171822.33866,,,50000,2.69445e-06,1,2.39464e-05,nan,0.167578,20023.5
37734.2,3452.99,1925.2239743,nan,100,585860.0,1925.2239743,208.333333333,240,0.6,911881.424487,1925.2239743,4.20247348911,57.6453,674299.0,911881.424487,,,50000,1.08732e-07,1,2.31481e-05,nan,0.0151526,19468.9
3652.12,3605.83,2033.35030622,nan,100,607826.0,2033.35030622,219.298245614,228,0.6,1196730.98717,2033.35030622,5.92747908995,14.1313,11064.8,1196730.98717,,,50000,3.28977e-08,1,2.43665e-05,nan,0.00629734,19867.9
873797.0,3520.62,1866.78934354,nan,100,585413.0,1866.78934354,201.612903226,248,0.6,984390.14407,1866.78934354,3.99865221874,138.599,7.00048e+07,984390.14407,,,50000,1.82876e-06,1,2.24014e-05,nan,0.141229,22203.3
1338.75,3665.33,2064.67431927,nan,100,609240.0,2064.67431927,223.214285714,224,0.6,1215079.23358,2064.67431927,2.30674264698,12.2995,5714.07,1215079.23358,,,50000,2.32343e-08,1,2.48016e-05,nan,0.00269956,19336.5
8713.59,3482.19,1961.68465556,nan,100,589488.0,1961.68465556,211.86440678,236,0.6,1098593.84306,1961.68465556,7.61344665596,15.6876,34017.3,1098593.84306,,,50000,7.6598e-08,1,2.35405e-05,nan,0.0130754,22679.8
27127.8,3689.94,2144.66411263,nan,100,621442.0,2144.66411263,231.481481481,216,0.6,1230826.73123,2144.66411263,3.85217444208,16.331,89322.1,1230826.73123,,,50000,2.21555e-07,1,2.57202e-05,nan,0.0427243,20322.2
3.13095e+06,2938.09,1701.93534968,nan,100,555300.0,1701.93534968,183.823529412,272,0.6,643501.170768,1701.93534968,3.07509705337,698.731,1.05308e+09,643501.170768,,,50000,8.99826e-07,1,2.04248e-05,nan,0.0915219,23993.2
4026.22,3407.19,1961.38467602,nan,100,580642.0,1961.38467602,211.86440678,236,0.6,1053848.5828,1961.38467602,0.854742120061,14.122,14155.1,1053848.5828,,,50000,3.93322e-08,1,2.35405e-05,nan,0.00671143,21306.3
263949.0,3702.23,1897.88264876,nan,100,611948.0,1897.88264876,204.918032787,244,0.6,966371.24744,1897.88264876,3.93031450971,255.068,2.94341e+07,966371.24744,,,50000,2.34538e-07,1,2.27687e-05,nan,0.0235614,23049.1
1.09025e+09,3662.75,1929.95905477,nan,100,598095.0,1929.95905477,208.333333333,240,0.6,1186577.05473,1929.95905477,4.0,100982.0,1.10053e+14,1186577.05473,,,50000,5.78289e-06,1,2.31481e-05,nan,0.249919,23023.1
2.57522e+10,3554.38,1866.18776173,nan,100,584561.0,1866.18776173,201.612903226,248,0.6,922577.403782,1866.18776173,4.0,2.30764e+06,5.94204e+16,922577.403782,,,50000,5.59953e-06,1,2.24014e-05,nan,0.24999,20571.2
239165.0,3325.3,1753.29841576,nan,100,575375.0,1753.29841576,189.393939394,264,0.6,938777.713076,1753.29841576,3.08788082223,102.728,7.19858e+06,938777.713076,,,50000,3.02076e-07,1,2.10438e-05,nan,0.0489929,22518.5
9.40059e+08,3359.57,2067.38659262,nan,100,594913.0,2067.38659262,223.214285714,224,0.6,1020566.27293,2067.38659262,4.00000054465,93269.6,8.76632e+13,1020566.27293,,,50000,6.19863e-06,1,2.48016e-05,nan,0.249974,20803.8
5914.34,3794.38,2032.00149228,nan,100,612583.0,2032.00149228,219.298245614,228,0.6,1293803.96999,2032.00149228,3.99558468812,21.3065,34135.8,1293803.96999,,,50000,4.46448e-08,1,2.43665e-05,nan,0.00676373,20334.1
8080.67,3764.07,1997.90309701,nan,100,622401.0,1997.90309701,215.517241379,232,0.6,1205162.22966,1997.90309701,4.65278777203,27.5547,58181.4,1205162.22966,,,50000,4.39413e-08,1,2.39464e-05,nan,0.0070225,24358.6
31716.3,3425.17,1930.17566327,nan,100,573240.0,1930.17566327,208.333333333,240,0.6,1045458.63625,1930.17566327,7.09856037139,24.4053,222101.0,1045458.63625,,,50000,1.99809e-07,1,2.31482e-05,nan,0.0300826,20658.0
1365.96,3862.24,2229.60581193,nan,100,643216.0,2229.60581193,240.384615385,208,0.6,1554307.90247,2229.60581193,1.87424746372,9.66084,2450.01,1554307.90247,,,50000,1.87269e-08,1,2.67094e-05,nan,0.00377648,19107.1
1.63327e+09,3644.58,1897.97193004,nan,100,606189.0,1897.97193004,204.918032787,244,0.6,1022355.77654,1897.97193004,4.0,150712.0,2.42971e+14,1022355.77654,,,50000,5.54539e-06,1,2.27687e-05,nan,0.246744,23138.9
10347.1,3701.18,1929.11723978,nan,100,588780.0,1929.11723978,208.333333333,240,0.6,1032305.47548,1929.11723978,2.05425857044,54.7275,248714.0,1032305.47548,2.30202e-39,5.4425e-33,50000,4.44961e-08,1,2.31481e-05,nan,0.00437652,19092.9
119953.0,3527.91,2030.80615816,nan,100,590130.0,2030.80615816,219.298245614,228,0.6,1223419.79453,2030.80615816,3.98596297081,24.496,1.42138e+06,1223419.79453,,,50000,1.40639e-06,1,2.43665e-05,nan,0.119318,22090.1
465808.0,3610.25,1961.94047683,nan,100,602634.0,1961.94047683,211.86440678,236,0.6,820687.795072,1961.94047683,7.12681630532,319.409,5.39307e+07,820687.795072,,,50000,2.92936e-07,1,2.35405e-05,nan,0.0343301,17845.6
48632.0,3600.11,2065.29920861,nan,100,594402.0,2065.29920861,223.214285714,224,0.6,1033850.35755,2065.29920861,8.04582530477,29.6064,493070.0,1033850.35755,,,50000,3.46015e-07,1,2.48016e-05,nan,0.0407395,20221.9
4.88481e+06,3132.52,1751.92740675,nan,100,556053.0,1751.92740675,189.393939394,264,0.6,646606.909093,1751.92740675,7.72701319721,999.41,3.1713e+09,646606.909093,,,50000,1.40604e-06,1,2.10438e-05,nan,0.102856,22214.2
1.65545e+09,3701.69,1838.32944381,nan,100,588781.0,1838.32944381,198.412698413,252,0.6,1213996.13398,1838.32944381,4.0,146029.0,2.41653e+14,1213996.13398,,,50000,5.50767e-06,1,2.20459e-05,nan,0.249922,22435.0
8.80137e+06,3846.98,2227.775247,nan,100,633534.0,2227.775247,240.384615385,208,0.6,1318750.14411,2227.775247,3.99999909105,955.203,8.27539e+09,1318750.14411,,,50000,6.47031e-06,1,2.67094e-05,nan,0.246104,17680.6
1.60163e+10,3940.86,2415.02618135,nan,100,653634.0,2415.02618135,260.416666667,192,0.6,1629874.03498,2415.02618135,4.0,1.85374e+06,2.96874e+16,1629874.03498,,,50000,7.23312e-06,1,2.89352e-05,nan,0.249999,20191.9
1252.77,3742.94,2269.54530627,nan,100,623495.0,2269.54530627,245.098039216,204,0.6,1165117.92247,2269.54530627,2.41772354451,10.9575,3285.09,1165117.92247,,,50000,2.02918e-08,1,2.72331e-05,nan,0.00311356,18147.2
185761.0,3569.56,1930.92043835,nan,100,592186.0,1930.92043835,208.333333333,240,0.6,1046830.53627,1930.92043835,3.99830691484,70.6763,4.55163e+06,1046830.53627,,,50000,4.8826e-07,1,2.31482e-05,nan,0.0608411,19522.5
700.683,3704.24,2183.46186459,nan,100,617923.0,2183.46186459,235.849056604,212,0.6,1426981.03363,2183.46186459,1.9358032,8.39726,1974.37,1426981.03363,,,50000,1.92281e-08,1,2.62054e-05,nan,0.00218663,19062.1
5925.04,3431.48,1996.19312357,nan,100,587410.0,1996.19312357,215.517241379,232,0.6,959377.250614,1996.19312357,3.47204878863,22.8729,40306.9,959377.250614,,,50000,4.41791e-08,1,2.39464e-05,nan,0.00620312,20196.8
7716.93,3301.38,2033.67772247,nan,100,574217.0,2033.67772247,219.298245614,228,0.6,903024.838051,2033.67772247,1.75440498062,11.8916,18371.8,903024.838051,,,50000,7.71352e-08,1,2.43665e-05,nan,0.0158123,21323.2
5.59524e+07,3586.18,1927.79249439,nan,100,587836.0,1927.79249439,208.333333333,240,0.6,1041769.06367,1927.79249439,3.99998570217,5231.26,2.89857e+11,1041769.06367,,,50000,5.6755e-06,1,2.31482e-05,nan,0.247587,18666.9
1.8187e+07,3936.8,2186.43007353,nan,100,641773.0,2186.43007353,235.849056604,212,0.6,1688929.99276,2186.43007353,4.0000017595,1915.62,3.46688e+10,1688929.99276,,,50000,6.4879e-06,1,2.62055e-05,nan,0.248796,22406.3
697396.0,3717.51,2361.43291911,nan,100,635373.0,2361.43291911,255.102040816,196,0.6,1258467.5023,2361.43291911,4.00011614678,87.2727,5.51386e+07,1258467.5023,,,50000,5.81623e-06,1,2.83447e-05,nan,0.226502,18994.9
5383.59,3734.44,2144.34070894,nan,100,618341.0,2144.34070894,231.481481481,216,0.6,1110020.9891,2144.34070894,3.98213089679,24.1551,43522.5,1110020.9891,,,50000,4.93451e-08,1,2.57202e-05,nan,0.0057324,19432.6
17707.7,3730.07,2228.14802154,nan,100,634992.0,2228.14802154,240.384615385,208,0.6,1272388.43628,2228.14802154,3.83880079032,15.0601,63623.9,1272388.43628,,,50000,2.0012e-07,1,2.67094e-05,nan,0.0314048,18889.4
6982.42,3766.57,2184.03424034,nan,100,642199.0,2184.03424034,235.849056604,212,0.6,1331702.76891,2184.03424034,3.14044996006,12.6877,9456.34,1331702.76891,,,50000,4.03402e-08,1,2.62054e-05,nan,0.0144216,19831.6
2.79084e+07,3861.53,2070.26231303,nan,100,623442.0,2070.26231303,223.214285714,224,0.6,1351145.28116,2070.26231303,4.00000401312,2785.69,7.72641e+10,1351145.28116,,,50000,6.12453e-06,1,2.48016e-05,nan,0.248475,18676.1
141929.0,3601.95,2144.97955679,nan,100,607832.0,2144.97955679,231.481481481,216,0.6,1141810.44294,2144.97955679,4.2100453369,25.8647,2.07764e+06,1141810.44294,,,50000,2.05449e-06,1,2.57202e-05,nan,0.141136,19191.2
3.66272e+08,3688.97,2105.53781544,nan,100,614414.0,2105.53781544,227.272727273,220,0.6,1212536.90831,2105.53781544,4.0,37015.0,1.355e+13,1212536.90831,,,50000,6.30657e-06,1,2.52525e-05,nan,0.24988,21258.3
660815.0,3865.51,2186.10511996,nan,100,641447.0,2186.10511996,235.849056604,212,0.6,1521137.491,2186.10511996,4.00015586937,79.0876,4.57709e+07,1521137.491,,,50000,5.02523e-06,1,2.62055e-05,nan,0.218959,21658.5
186.25,3879.75,2577.76253443,nan,100,657686.0,2577.76253443,277.777777778,180,0.6,1598753.98266,2577.76253443,2.00265298445,5.25476,336.751,1598753.98266,,,50000,1.16175e-08,1,3.08642e-05,nan,0.00109395,17003.4
309057.0,3750.82,2270.29598266,nan,100,623371.0,2270.29598266,245.098039216,204,0.6,1191262.37163,2270.29598266,3.99996764438,45.5261,1.04442e+07,1191262.37163,,,50000,3.73722e-06,1,2.72331e-05,nan,0.184874,17376.5
6.1683e+06,3943.39,2314.76865736,nan,100,638044.0,2314.76865736,250.0,200,0.6,1783259.30443,2314.76865736,4.00000129695,692.229,4.22719e+09,1783259.30443,,,50000,6.80687e-06,1,2.77778e-05,nan,0.247522,20186.8
4.33775e+06,3609.03,2069.84040327,nan,100,603284.0,2069.84040327,223.214285714,224,0.6,1208938.5331,2069.84040327,4.00000092214,443.781,1.86654e+09,1208938.5331,,,50000,5.82986e-06,1,2.48016e-05,nan,0.242424,19760.8
271940.0,3948.35,2365.4741496,nan,100,658987.0,2365.4741496,255.102040816,196,0.6,1642377.17764,2365.4741496,4.00091569524,37.6798,8.38404e+06,1642377.17764,,,50000,4.74438e-06,1,2.83447e-05,nan,0.204567,20534.3
64865.9,3613.67,1810.19292058,nan,100,575988.0,1810.19292058,195.3125,256,0.6,1103889.71544,1810.19292058,3.13419750762,71.7959,1.21316e+06,1103889.71544,,,50000,1.10839e-07,1,2.17014e-05,nan,0.0196067,23467.4
2757.78,3480.6,2143.53660538,nan,100,594812.0,2143.53660538,231.481481481,216,0.6,1246714.63915,2143.53660538,8.0526938776,8.30268,3505.69,1246714.63915,,,50000,3.36422e-08,1,2.57202e-05,nan,0.00854308,19483.8
4.44949e+07,3838.93,2414.32015509,nan,100,644424.0,2414.32015509,260.416666667,192,0.6,1646530.55954,2414.32015509,4.0,5186.99,2.29132e+11,1646530.55954,,,50000,7.13029e-06,1,2.89352e-05,nan,0.248211,18182.1
