VarRet,AvgDiscRet,eRenyi2,ESSClassic,BatchSize,IterType,J,MinVanillaIw,VanillaAvgRet,MinNormIw,AvgEpLen,VarJ,Delta,VarVanillaIw,EpsThisIter,VarNormIw,MaxNormIw,MaxVanillaIw,Bound,VarDiscRet,AvgRet,AvgVanillaIw,AvgNormIw,ESSRenyi
22.1768479845,4674.72818406,1.0,100.0,500,2,4674.73,1.0,4674.72818406,0.01,500.0,4.68563,0.9,,100,3.50449e-18,0.01,1.0,4518.73,22.1768479845,4674.72818406,1.0,0.01,500.0
12.6597908047,4675.2482389,1.0,200.000000102,500,2,4674.99,1.0,4675.2482389,0.005,500.0,4.16074,0.9,,100,2.1793e-19,0.005,1.0,4564.68,12.6597908047,4675.2482389,1.0,0.005,500.0
19.6323676304,4674.56801317,1.0,299.999969474,500,2,4674.85,1.0,4674.56801317,0.00333333,500.0,4.24961,0.9,,100,5.43914e-20,0.00333333,1.0,4584.78,19.6323676304,4674.56801317,1.0,0.00333333,500.0
9.91791112403,4675.80119915,1.0,400.0,500,2,4675.09,1.0,4675.80119915,0.0025,500.0,4.02111,0.9,,100,5.4346e-20,0.0025,1.0,4597.09,9.91791112403,4675.80119915,1.0,0.0025,500.0
22.2940056542,4674.60530267,1.00045,499.76975901,500,1,4675.03,0.91724,4674.60530267,0.0018341,500.0,4.10643,0.9,0.000462545,100,1.84942e-09,0.00210922,1.05483,4605.25,22.2940056542,4674.60530267,1.00021,0.002,499.774200413
15.2344285988,4675.46177641,1.0,100.0,500,2,4675.46,1.0,4675.46177641,0.01,500.0,3.88356,0.9,,100,3.50449e-18,0.01,1.0,4519.46,15.2344285988,4675.46177641,1.0,0.01,500.0
15.5972915373,4674.52068301,1.0,200.000000102,500,2,4674.99,1.0,4674.52068301,0.005,500.0,3.93485,0.9,,100,2.1793e-19,0.005,1.0,4564.68,15.5972915373,4674.52068301,1.0,0.005,500.0
16.3884956469,4674.48583223,1.0,299.999969474,500,2,4674.82,1.0,4674.48583223,0.00333333,500.0,3.97328,0.9,,100,5.43914e-20,0.00333333,1.0,4584.76,16.3884956469,4674.48583223,1.0,0.00333333,500.0
17.1733386579,4674.65931586,1.0,400.0,500,2,4674.78,1.0,4674.65931586,0.0025,500.0,4.01194,0.9,,100,5.4346e-20,0.0025,1.0,4596.78,17.1733386579,4674.65931586,1.0,0.0025,500.0
16.5126455334,4675.29388292,1.00049,499.746758093,500,1,4674.92,0.919103,4675.29388292,0.00183833,500.0,3.98418,0.9,0.000508142,100,2.03285e-09,0.00210791,1.05388,4605.14,16.5126455334,4675.29388292,0.99993,0.002,499.755442608
16.3350263982,4674.95492491,1.0,100.0,500,2,4674.96,1.0,4674.95492491,0.01,500.0,4.0214,0.9,,100,3.50449e-18,0.01,1.0,4518.96,16.3350263982,4674.95492491,1.0,0.01,500.0
19.1179909161,4674.90022569,1.0,200.000000102,500,2,4674.93,1.0,4674.90022569,0.005,500.0,4.18928,0.9,,100,2.1793e-19,0.005,1.0,4564.62,19.1179909161,4674.90022569,1.0,0.005,500.0
18.204024405,4674.69479469,1.0,299.999969474,500,2,4674.85,1.0,4674.69479469,0.00333333,500.0,4.20945,0.9,,100,5.43914e-20,0.00333333,1.0,4584.78,18.204024405,4674.69479469,1.0,0.00333333,500.0
17.8841179138,4675.27093556,1.0,400.0,500,2,4674.96,1.0,4675.27093556,0.0025,500.0,4.21297,0.9,,100,5.4346e-20,0.0025,1.0,4596.96,17.8841179138,4675.27093556,1.0,0.0025,500.0
34.8265143248,4674.69973514,1.00093,499.478492159,500,1,4674.97,0.852379,4674.69973514,0.00170555,500.0,4.42866,0.9,0.00104536,100,4.18532e-09,0.00210468,1.05185,4605.17,34.8265143248,4674.69973514,0.999534,0.002,499.534920725
22.5939356914,4674.20947886,1.0,100.0,500,2,4674.21,1.0,4674.20947886,0.01,500.0,4.72947,0.9,,100,3.50449e-18,0.01,1.0,4518.21,22.5939356914,4674.20947886,1.0,0.01,500.0
19.8914420057,4674.75272638,1.0,200.000000102,500,2,4674.48,1.0,4674.75272638,0.005,500.0,4.59391,0.9,,100,2.1793e-19,0.005,1.0,4564.17,19.8914420057,4674.75272638,1.0,0.005,500.0
31.08895736,4674.95438154,1.0,299.999969474,500,2,4674.64,1.0,4674.95438154,0.00333333,500.0,4.93745,0.9,,100,5.43914e-20,0.00333333,1.0,4584.57,31.08895736,4674.95438154,1.0,0.00333333,500.0
12.3310687944,4675.48739019,1.0,400.0,500,2,4674.85,1.0,4675.48739019,0.0025,500.0,4.63365,0.9,,100,5.4346e-20,0.0025,1.0,4596.85,12.3310687944,4675.48739019,1.0,0.0025,500.0
20.0648023857,4674.50431292,1.0011,499.329159574,500,1,4674.86,0.792097,4674.50431292,0.00158534,500.0,4.38829,0.9,0.00134487,100,5.38724e-09,0.00216927,1.08385,4605.05,20.0648023857,4674.50431292,0.999278,0.002,499.448669591
14.3775089561,4675.06894241,1.0,100.0,500,2,4675.07,1.0,4675.06894241,0.01,500.0,3.77277,0.9,,100,3.50449e-18,0.01,1.0,4519.07,14.3775089561,4675.06894241,1.0,0.01,500.0
14.3620528612,4675.2825367,1.0,200.000000102,500,2,4675.18,1.0,4675.2825367,0.005,500.0,3.77327,0.9,,100,2.1793e-19,0.005,1.0,4564.87,14.3620528612,4675.2825367,1.0,0.005,500.0
10.0558379348,4675.97218314,1.0,299.999969474,500,2,4675.44,1.0,4675.97218314,0.00333333,500.0,3.59877,0.9,,100,5.43914e-20,0.00333333,1.0,4585.38,10.0558379348,4675.97218314,1.0,0.00333333,500.0
14.889906346,4674.73548274,1.0,400.0,500,2,4675.26,1.0,4674.73548274,0.0025,500.0,3.67314,0.9,,100,5.4346e-20,0.0025,1.0,4597.26,14.889906346,4674.73548274,1.0,0.0025,500.0
10.5352889437,4675.56676205,1.00026,499.868521778,500,1,4675.35,0.937818,4675.56676205,0.00187549,500.0,3.57131,0.9,0.00026354,100,1.054e-09,0.00208306,1.04161,4605.57,10.5352889437,4675.56676205,1.00008,0.002,499.868189283
24.8361584189,4674.59945193,1.0,100.0,500,2,4674.6,1.0,4674.59945193,0.01,500.0,4.9586,0.9,,100,3.50449e-18,0.01,1.0,4518.6,24.8361584189,4674.59945193,1.0,0.01,500.0
15.109867394,4674.78801917,1.0,200.000000102,500,2,4674.69,1.0,4674.78801917,0.005,500.0,4.44771,0.9,,100,2.1793e-19,0.005,1.0,4564.39,15.109867394,4674.78801917,1.0,0.005,500.0
14.1476077673,4675.10817416,1.0,299.999969474,500,2,4674.83,1.0,4675.10817416,0.00333333,500.0,4.23024,0.9,,100,5.43914e-20,0.00333333,1.0,4584.77,14.1476077673,4675.10817416,1.0,0.00333333,500.0
20.810679364,4674.64873771,1.0,400.0,500,2,4674.79,1.0,4674.64873771,0.0025,500.0,4.31024,0.9,,100,5.4346e-20,0.0025,1.0,4596.79,20.810679364,4674.64873771,1.0,0.0025,500.0
15.7684461969,4674.97842756,1.00106,499.399375122,500,1,4674.9,0.869011,4674.97842756,0.00173606,500.0,4.13719,0.9,0.00120779,100,4.82028e-09,0.00213518,1.0688,4605.1,15.7684461969,4674.97842756,1.00113,0.002,499.470318799
16.7666077575,4674.89010952,1.0,100.0,500,2,4674.89,1.0,4674.89010952,0.01,500.0,4.07418,0.9,,100,3.50449e-18,0.01,1.0,4518.89,16.7666077575,4674.89010952,1.0,0.01,500.0
13.7941774824,4675.82395169,1.0,200.000000102,500,2,4675.36,1.0,4675.82395169,0.005,500.0,3.91736,0.9,,100,2.1793e-19,0.005,1.0,4565.05,13.7941774824,4675.82395169,1.0,0.005,500.0
23.5010007611,4674.42294746,1.0,299.999969474,500,2,4675.05,1.0,4674.42294746,0.00333333,500.0,4.26377,0.9,,100,5.43914e-20,0.00333333,1.0,4584.98,23.5010007611,4674.42294746,1.0,0.00333333,500.0
28.1792842787,4674.81786625,1.0,400.0,500,2,4674.99,1.0,4674.81786625,0.0025,500.0,4.54081,0.9,,100,5.4346e-20,0.0025,1.0,4596.99,28.1792842787,4674.81786625,1.0,0.0025,500.0
15.7220307129,4675.58678806,1.0012,499.266370178,500,1,4675.19,0.755469,4675.58678806,0.00151339,500.0,4.23935,0.9,0.00146764,100,5.88965e-09,0.00213711,1.06682,4605.39,15.7220307129,4675.58678806,0.998378,0.002,499.401095507
13.7297468568,4675.62529923,1.0,100.0,500,2,4675.62,1.0,4675.62529923,0.01,500.0,3.68677,0.9,,100,3.50449e-18,0.01,1.0,4519.62,13.7297468568,4675.62529923,1.0,0.01,500.0
14.1460287758,4675.04404127,1.0,200.000000102,500,2,4675.33,1.0,4675.04404127,0.005,500.0,3.72597,0.9,,100,2.1793e-19,0.005,1.0,4565.03,14.1460287758,4675.04404127,1.0,0.005,500.0
15.4426364184,4674.78434541,1.0,299.999969474,500,2,4675.15,1.0,4674.78434541,0.00333333,500.0,3.79719,0.9,,100,5.43914e-20,0.00333333,1.0,4585.08,15.4426364184,4674.78434541,1.0,0.00333333,500.0
20.8262225643,4674.94479538,1.0,400.0,500,2,4675.1,1.0,4674.94479538,0.0025,500.0,3.99706,0.9,,100,5.4346e-20,0.0025,1.0,4597.1,20.8262225643,4674.94479538,1.0,0.0025,500.0
14.0569480187,4675.69772943,1.00055,499.725323394,500,1,4675.25,0.903389,4675.69772943,0.00180632,500.0,3.89986,0.9,0.00055117,100,2.20357e-09,0.00214002,1.07028,4605.47,14.0569480187,4675.69772943,1.00025,0.002,499.72471858
15.7542604746,4674.83514813,1.0,100.0,500,2,4674.84,1.0,4674.83514813,0.01,500.0,3.94927,0.9,,100,3.50449e-18,0.01,1.0,4518.84,15.7542604746,4674.83514813,1.0,0.01,500.0
18.9599643521,4675.44581751,1.0,200.000000102,500,2,4675.14,1.0,4675.44581751,0.005,500.0,4.15653,0.9,,100,2.1793e-19,0.005,1.0,4564.83,18.9599643521,4675.44581751,1.0,0.005,500.0
15.9769493536,4675.43262323,1.0,299.999969474,500,2,4675.24,1.0,4675.43262323,0.00333333,500.0,4.0999,0.9,,100,5.43914e-20,0.00333333,1.0,4585.17,15.9769493536,4675.43262323,1.0,0.00333333,500.0
18.3063557548,4675.15626293,1.0,400.0,500,2,4675.22,1.0,4675.15626293,0.0025,500.0,4.13992,0.9,,100,5.4346e-20,0.0025,1.0,4597.22,18.3063557548,4675.15626293,1.0,0.0025,500.0
17.5282600907,4675.05239414,1.00061,499.659471285,500,1,4675.23,0.906415,4675.05239414,0.00181163,500.0,4.06582,0.9,0.000683982,100,2.7323e-09,0.00212937,1.06539,4605.44,17.5282600907,4675.05239414,1.00066,0.002,499.695724754
11.8566727363,4675.98975408,1.0,100.0,500,2,4675.99,1.0,4675.98975408,0.01,500.0,3.42611,0.9,,100,3.50449e-18,0.01,1.0,4519.99,11.8566727363,4675.98975408,1.0,0.01,500.0
12.0041033063,4675.87611443,1.0,200.000000102,500,2,4675.93,1.0,4675.87611443,0.005,500.0,3.43721,0.9,,100,2.1793e-19,0.005,1.0,4565.62,12.0041033063,4675.87611443,1.0,0.005,500.0
14.9892139435,4675.05460767,1.0,299.999969474,500,2,4675.64,1.0,4675.05460767,0.00333333,500.0,3.60474,0.9,,100,5.43914e-20,0.00333333,1.0,4585.57,14.9892139435,4675.05460767,1.0,0.00333333,500.0
18.6599163952,4674.7974505,1.0,400.0,500,2,4675.43,1.0,4674.7974505,0.0025,500.0,3.80751,0.9,,100,5.4346e-20,0.0025,1.0,4597.43,18.6599163952,4674.7974505,1.0,0.0025,500.0
17.1815867544,4675.38773378,1.00097,499.335076689,500,1,4675.48,0.836196,4675.38773378,0.00167707,500.0,3.79003,0.9,0.00132682,100,5.337e-09,0.00211417,1.05414,4605.68,17.1815867544,4675.38773378,0.99721,0.002,499.517132708
15.0689229641,4674.74455097,1.0,100.0,500,2,4674.74,1.0,4674.74455097,0.01,500.0,3.86243,0.9,,100,3.50449e-18,0.01,1.0,4518.75,15.0689229641,4674.74455097,1.0,0.01,500.0
17.5074939973,4674.66834024,1.0,200.000000102,500,2,4674.71,1.0,4674.66834024,0.005,500.0,4.01584,0.9,,100,2.1793e-19,0.005,1.0,4564.4,17.5074939973,4674.66834024,1.0,0.005,500.0
14.933447319,4675.54944001,1.0,299.999969474,500,2,4674.99,1.0,4675.54944001,0.00333333,500.0,3.9796,0.9,,100,5.43914e-20,0.00333333,1.0,4584.92,14.933447319,4675.54944001,1.0,0.00333333,500.0
17.411119095,4675.40797157,1.0,400.0,500,2,4675.09,1.0,4675.40797157,0.0025,500.0,4.02745,0.9,,100,5.4346e-20,0.0025,1.0,4597.09,17.411119095,4675.40797157,1.0,0.0025,500.0
16.6637214748,4674.97185385,1.0011,499.407588098,500,1,4675.13,0.783171,4674.97185385,0.00156752,500.0,3.94504,0.9,0.00118707,100,4.7554e-09,0.00215159,1.07499,4605.33,16.6637214748,4674.97185385,0.99925,0.002,499.450751164
15.6733962674,4675.21729161,1.0,100.0,500,2,4675.22,1.0,4675.21729161,0.01,500.0,3.93911,0.9,,100,3.50449e-18,0.01,1.0,4519.22,15.6733962674,4675.21729161,1.0,0.01,500.0
16.627127046,4675.34067306,1.0,200.000000102,500,2,4675.28,1.0,4675.34067306,0.005,500.0,3.99907,0.9,,100,2.1793e-19,0.005,1.0,4564.97,16.627127046,4675.34067306,1.0,0.005,500.0
14.6257598749,4675.17190842,1.0,299.999969474,500,2,4675.24,1.0,4675.17190842,0.00333333,500.0,3.93583,0.9,,100,5.43914e-20,0.00333333,1.0,4585.18,14.6257598749,4675.17190842,1.0,0.00333333,500.0
17.593787881,4674.51803018,1.0,400.0,500,2,4675.06,1.0,4674.51803018,0.0025,500.0,4.00888,0.9,,100,5.4346e-20,0.0025,1.0,4597.06,17.593787881,4674.51803018,1.0,0.0025,500.0
16.6713143008,4674.88235205,1.00037,499.81114933,500,1,4675.06,0.929557,4674.88235205,0.00185938,500.0,3.977,0.9,0.000378525,100,1.51453e-09,0.00207796,1.03883,4605.28,16.6713143008,4674.88235205,0.999857,0.002,499.815115177
15.2194930245,4675.17295505,1.0,100.0,500,2,4675.17,1.0,4675.17295505,0.01,500.0,3.88166,0.9,,100,3.50449e-18,0.01,1.0,4519.17,15.2194930245,4675.17295505,1.0,0.01,500.0
13.6563276475,4675.71357253,1.0,200.000000102,500,2,4675.44,1.0,4675.71357253,0.005,500.0,3.79032,0.9,,100,2.1793e-19,0.005,1.0,4565.13,13.6563276475,4675.71357253,1.0,0.005,500.0
11.6828836746,4675.14695583,1.0,299.999969474,500,2,4675.34,1.0,4675.14695583,0.00333333,500.0,3.66777,0.9,,100,5.43914e-20,0.00333333,1.0,4585.28,11.6828836746,4675.14695583,1.0,0.00333333,500.0
22.6597539358,4674.73618349,1.0,400.0,500,2,4675.19,1.0,4674.73618349,0.0025,500.0,3.97078,0.9,,100,5.4346e-20,0.0025,1.0,4597.19,22.6597539358,4674.73618349,1.0,0.0025,500.0
2706.67384741,4670.28701726,1.00663,496.31503791,500,1,4674.94,0.37595,4670.28701726,0.000755243,499.51,9.55734,0.9,0.00737401,100,2.9759e-08,0.00234923,1.16941,4604.94,2706.67384741,4670.28701726,0.995572,0.002,496.707390799
16.8884240279,4674.97631016,1.0,100.0,500,2,4674.98,1.0,4674.97631016,0.01,500.0,4.08894,0.9,,100,3.50449e-18,0.01,1.0,4518.98,16.8884240279,4674.97631016,1.0,0.01,500.0
12.8402658607,4675.29659541,1.0,200.000000102,500,2,4675.14,1.0,4675.29659541,0.005,500.0,3.83945,0.9,,100,2.1793e-19,0.005,1.0,4564.83,12.8402658607,4675.29659541,1.0,0.005,500.0
17.9273950634,4675.44587078,1.0,299.999969474,500,2,4675.24,1.0,4675.44587078,0.00333333,500.0,3.9705,0.9,,100,5.43914e-20,0.00333333,1.0,4585.17,17.9273950634,4675.44587078,1.0,0.00333333,500.0
11.4525659854,4675.32105987,1.0,400.0,500,2,4675.26,1.0,4675.32105987,0.0025,500.0,3.82876,0.9,,100,5.4346e-20,0.0025,1.0,4597.26,11.4525659854,4675.32105987,1.0,0.0025,500.0
17.0179331593,4674.9590302,1.00062,499.619723911,500,1,4675.24,0.877754,4674.9590302,0.00175595,500.0,3.82565,0.9,0.000762131,100,3.05007e-09,0.0020914,1.04543,4605.45,17.0179331593,4674.9590302,0.999747,0.002,499.691140823
14.8935949252,4675.59024582,1.0,100.0,500,2,4675.59,1.0,4675.59024582,0.01,500.0,3.83991,0.9,,100,3.50449e-18,0.01,1.0,4519.59,14.8935949252,4675.59024582,1.0,0.01,500.0
12.5577267642,4675.45360026,1.0,200.000000102,500,2,4675.52,1.0,4675.45360026,0.005,500.0,3.6869,0.9,,100,2.1793e-19,0.005,1.0,4565.21,12.5577267642,4675.45360026,1.0,0.005,500.0
11.3457127934,4675.98781356,1.0,299.999969474,500,2,4675.68,1.0,4675.98781356,0.00333333,500.0,3.58531,0.9,,100,5.43914e-20,0.00333333,1.0,4585.61,11.3457127934,4675.98781356,1.0,0.00333333,500.0
11.0061006602,4675.85930448,1.0,400.0,500,2,4675.72,1.0,4675.85930448,0.0025,500.0,3.51726,0.9,,100,5.4346e-20,0.0025,1.0,4597.72,11.0061006602,4675.85930448,1.0,0.0025,500.0
12.8639537866,4675.13199001,1.00026,499.864285554,500,1,4675.63,0.939164,4675.13199001,0.00187707,500.0,3.50926,0.9,0.00027216,100,1.08718e-09,0.00208446,1.04293,4605.85,12.8639537866,4675.13199001,1.00067,0.002,499.868785016
13.9299406311,4675.58166894,1.0,100.0,500,2,4675.58,1.0,4675.58166894,0.01,500.0,3.71357,0.9,,100,3.50449e-18,0.01,1.0,4519.59,13.9299406311,4675.58166894,1.0,0.01,500.0
12.9709860659,4675.45483497,1.0,200.000000102,500,2,4675.52,1.0,4675.45483497,0.005,500.0,3.64966,0.9,,100,2.1793e-19,0.005,1.0,4565.21,12.9709860659,4675.45483497,1.0,0.005,500.0
13.0239065916,4674.98838621,1.0,299.999969474,500,2,4675.34,1.0,4674.98838621,0.00333333,500.0,3.63873,0.9,,100,5.43914e-20,0.00333333,1.0,4585.27,13.0239065916,4674.98838621,1.0,0.00333333,500.0
13.452723596,4675.55424692,1.0,400.0,500,2,4675.39,1.0,4675.55424692,0.0025,500.0,3.64256,0.9,,100,5.4346e-20,0.0025,1.0,4597.39,13.452723596,4675.55424692,1.0,0.0025,500.0
11.1640155487,4675.40033839,1.00018,499.911028536,500,1,4675.41,0.956981,4675.40033839,0.00191234,500.0,3.56823,0.9,0.00017884,100,7.1415e-10,0.0020585,1.03012,4605.64,11.1640155487,4675.40033839,1.00085,0.002,499.911800687
13.0267319528,4675.88823077,1.0,100.0,500,2,4675.89,1.0,4675.88823077,0.01,500.0,3.59119,0.9,,100,3.50449e-18,0.01,1.0,4519.89,13.0267319528,4675.88823077,1.0,0.01,500.0
15.3156268444,4675.66737992,1.0,200.000000102,500,2,4675.78,1.0,4675.66737992,0.005,500.0,3.74723,0.9,,100,2.1793e-19,0.005,1.0,4565.47,15.3156268444,4675.66737992,1.0,0.005,500.0
18.089580569,4674.90519225,1.0,299.999969474,500,2,4675.49,1.0,4674.90519225,0.00333333,500.0,3.937,0.9,,100,5.43914e-20,0.00333333,1.0,4585.42,18.089580569,4674.90519225,1.0,0.00333333,500.0
19.0322014557,4675.18315898,1.0,400.0,500,2,4675.41,1.0,4675.18315898,0.0025,500.0,4.04385,0.9,,100,5.4346e-20,0.0025,1.0,4597.41,19.0322014557,4675.18315898,1.0,0.0025,500.0
13.1124924434,4675.71262557,1.0006,499.659173967,500,1,4675.52,0.898781,4675.71262557,0.00179833,500.0,3.87582,0.9,0.000682533,100,2.73247e-09,0.00208901,1.04406,4605.73,13.1124924434,4675.71262557,0.999573,0.002,499.699475306
17.9144147097,4674.80499539,1.0,100.0,500,2,4674.81,1.0,4674.80499539,0.01,500.0,4.21133,0.9,,100,3.50449e-18,0.01,1.0,4518.81,17.9144147097,4674.80499539,1.0,0.01,500.0
19.2669308065,4674.67360806,1.0,200.000000102,500,2,4674.74,1.0,4674.67360806,0.005,500.0,4.29059,0.9,,100,2.1793e-19,0.005,1.0,4564.43,19.2669308065,4674.67360806,1.0,0.005,500.0
14.8171046091,4675.15395027,1.0,299.999969474,500,2,4674.88,1.0,4675.15395027,0.00333333,500.0,4.14736,0.9,,100,5.43914e-20,0.00333333,1.0,4584.81,14.8171046091,4675.15395027,1.0,0.00333333,500.0
16.1563115324,4674.97478116,1.0,400.0,500,2,4674.9,1.0,4674.97478116,0.0025,500.0,4.11106,0.9,,100,5.4346e-20,0.0025,1.0,4596.9,16.1563115324,4674.97478116,1.0,0.0025,500.0
12.5451007421,4675.61588505,1.00066,499.580944278,500,1,4675.09,0.866172,4675.61588505,0.0017341,500.0,3.93107,0.9,0.000838696,100,3.36158e-09,0.00209394,1.04591,4605.3,12.5451007421,4675.61588505,0.998988,0.002,499.671436829
17.1785537698,4674.55157621,1.0,100.0,500,2,4674.55,1.0,4674.55157621,0.01,500.0,4.12393,0.9,,100,3.50449e-18,0.01,1.0,4518.55,17.1785537698,4674.55157621,1.0,0.01,500.0
12.5478436209,4675.28065697,1.0,200.000000102,500,2,4674.92,1.0,4675.28065697,0.005,500.0,3.85325,0.9,,100,2.1793e-19,0.005,1.0,4564.61,12.5478436209,4675.28065697,1.0,0.005,500.0
13.0060684944,4675.64091564,1.0,299.999969474,500,2,4675.16,1.0,4675.64091564,0.00333333,500.0,3.78247,0.9,,100,5.43914e-20,0.00333333,1.0,4585.09,13.0060684944,4675.64091564,1.0,0.00333333,500.0
14.5451974604,4675.54301817,1.0,400.0,500,2,4675.25,1.0,4675.54301817,0.0025,500.0,3.7892,0.9,,100,5.4346e-20,0.0025,1.0,4597.25,14.5451974604,4675.54301817,1.0,0.0025,500.0
15.789747297,4674.98845918,1.00058,499.726662583,500,1,4675.24,0.916812,4674.98845918,0.00183102,500.0,3.7719,0.9,0.000550142,100,2.19431e-09,0.0021322,1.06762,4605.45,15.789747297,4674.98845918,1.00142,0.002,499.712632449
17.0128738758,4675.07930548,1.0,100.0,500,2,4675.08,1.0,4675.07930548,0.01,500.0,4.10398,0.9,,100,3.50449e-18,0.01,1.0,4519.08,17.0128738758,4675.07930548,1.0,0.01,500.0
12.7699050181,4675.47208449,1.0,200.000000102,500,2,4675.28,1.0,4675.47208449,0.005,500.0,3.84461,0.9,,100,2.1793e-19,0.005,1.0,4564.97,12.7699050181,4675.47208449,1.0,0.005,500.0
15.6476312685,4675.38137254,1.0,299.999969474,500,2,4675.31,1.0,4675.38137254,0.00333333,500.0,3.8756,0.9,,100,5.43914e-20,0.00333333,1.0,4585.24,15.6476312685,4675.38137254,1.0,0.00333333,500.0
12.7247975371,4675.62384218,1.0,400.0,500,2,4675.39,1.0,4675.62384218,0.0025,500.0,3.79907,0.9,,100,5.4346e-20,0.0025,1.0,4597.39,12.7247975371,4675.62384218,1.0,0.0025,500.0
10.6360784754,4675.26561999,1.00067,499.550444234,500,1,4675.41,0.846979,4675.26561999,0.0016977,500.0,3.62917,0.9,0.000897899,100,3.60748e-09,0.0021232,1.05926,4605.62,10.6360784754,4675.26561999,0.997796,0.002,499.666436667
10.4626287013,4675.54003924,1.0,100.0,500,2,4675.54,1.0,4675.54003924,0.01,500.0,3.21837,0.9,,100,3.50449e-18,0.01,1.0,4519.54,10.4626287013,4675.54003924,1.0,0.01,500.0
16.1320640782,4675.14373856,1.0,200.000000102,500,2,4675.34,1.0,4675.14373856,0.005,500.0,3.63367,0.9,,100,2.1793e-19,0.005,1.0,4565.03,16.1320640782,4675.14373856,1.0,0.005,500.0
13.5328557606,4675.0872578,1.0,299.999969474,500,2,4675.26,1.0,4675.0872578,0.00333333,500.0,3.64454,0.9,,100,5.43914e-20,0.00333333,1.0,4585.19,13.5328557606,4675.0872578,1.0,0.00333333,500.0
11.639537442,4675.91431852,1.0,400.0,500,2,4675.42,1.0,4675.91431852,0.0025,500.0,3.59497,0.9,,100,5.4346e-20,0.0025,1.0,4597.42,11.639537442,4675.91431852,1.0,0.0025,500.0
10.5536158868,4675.84135493,1.00049,499.725383779,500,1,4675.54,0.901439,4675.84135493,0.00180642,500.0,3.50419,0.9,0.000548858,100,2.20408e-09,0.00209751,1.0467,4605.75,10.5536158868,4675.84135493,0.998037,0.002,499.754966238
12.3583924436,4675.59323232,1.0,100.0,500,2,4675.59,1.0,4675.59323232,0.01,500.0,3.4978,0.9,,100,3.50449e-18,0.01,1.0,4519.6,12.3583924436,4675.59323232,1.0,0.01,500.0
14.14661898,4675.39454471,1.0,200.000000102,500,2,4675.49,1.0,4675.39454471,0.005,500.0,3.6235,0.9,,100,2.1793e-19,0.005,1.0,4565.19,14.14661898,4675.39454471,1.0,0.005,500.0
12.32115366,4675.6537536,1.0,299.999969474,500,2,4675.55,1.0,4675.6537536,0.00333333,500.0,3.58118,0.9,,100,5.43914e-20,0.00333333,1.0,4585.48,12.32115366,4675.6537536,1.0,0.00333333,500.0
17.6358869429,4675.02874349,1.0,400.0,500,2,4675.42,1.0,4675.02874349,0.0025,500.0,3.74618,0.9,,100,5.4346e-20,0.0025,1.0,4597.42,17.6358869429,4675.02874349,1.0,0.0025,500.0
11.1656541984,4676.02386445,1.00069,499.611176304,500,1,4675.58,0.875781,4676.02386445,0.00175213,500.0,3.60482,0.9,0.000779706,100,3.12083e-09,0.00212992,1.06462,4605.79,11.1656541984,4676.02386445,0.999678,0.002,499.65423431
12.8218127275,4676.08643308,1.0,100.0,500,2,4676.09,1.0,4676.08643308,0.01,500.0,3.56281,0.9,,100,3.50449e-18,0.01,1.0,4520.09,12.8218127275,4676.08643308,1.0,0.01,500.0
14.7952159057,4675.62697083,1.0,200.000000102,500,2,4675.86,1.0,4675.62697083,0.005,500.0,3.70447,0.9,,100,2.1793e-19,0.005,1.0,4565.55,14.7952159057,4675.62697083,1.0,0.005,500.0
11.649694417,4675.45515401,1.0,299.999969474,500,2,4675.72,1.0,4675.45515401,0.00333333,500.0,3.60958,0.9,,100,5.43914e-20,0.00333333,1.0,4585.66,11.649694417,4675.45515401,1.0,0.00333333,500.0
14.6328308449,4675.52648402,1.0,400.0,500,2,4675.67,1.0,4675.52648402,0.0025,500.0,3.66069,0.9,,100,5.4346e-20,0.0025,1.0,4597.67,14.6328308449,4675.52648402,1.0,0.0025,500.0
14.495849524,4675.76436978,1.00029,499.849970967,500,1,4675.71,0.931112,4675.76436978,0.00186277,500.0,3.65313,0.9,0.000300533,100,1.20284e-09,0.00206873,1.03406,4605.94,14.495849524,4675.76436978,0.999704,0.002,499.854130398
10.229551675,4675.56978212,1.0,100.0,500,2,4675.57,1.0,4675.56978212,0.01,500.0,3.18235,0.9,,100,3.50449e-18,0.01,1.0,4519.58,10.229551675,4675.56978212,1.0,0.01,500.0
10.0999247402,4676.24632254,1.0,200.000000102,500,2,4675.91,1.0,4676.24632254,0.005,500.0,3.19024,0.9,,100,2.1793e-19,0.005,1.0,4565.6,10.0999247402,4676.24632254,1.0,0.005,500.0
13.7064709012,4675.3279426,1.0,299.999969474,500,2,4675.71,1.0,4675.3279426,0.00333333,500.0,3.37386,0.9,,100,5.43914e-20,0.00333333,1.0,4585.65,13.7064709012,4675.3279426,1.0,0.00333333,500.0
14.8872029927,4675.0723591,1.0,400.0,500,2,4675.55,1.0,4675.0723591,0.0025,500.0,3.50701,0.9,,100,5.4346e-20,0.0025,1.0,4597.55,14.8872029927,4675.0723591,1.0,0.0025,500.0
13.9018416666,4675.25043198,1.00028,499.846639555,500,1,4675.51,0.930265,4675.25043198,0.00186242,500.0,3.53081,0.9,0.00030625,100,1.22749e-09,0.00207116,1.03453,4605.74,13.9018416666,4675.25043198,0.998986,0.002,499.859908742
