EpsThisIter,Bound,MaxVanillaIw,MaxNormIw,IterType,AvgEpLen,VarRet,BatchSize,SamplesThisIter,AvgVanillaIw,AvgDiscRet,VarNormIw,ESSRenyi,VarDiscRet,VarVanillaIw,ESSClassic,MinNormIw,J,AvgNormIw,AvgRet,renyi2,delta,VarJ,VanillaAvgRet,MinVanillaIw
124,4650.02,15.8165,0.00044454,1,403.225806452,3416560.17713,100,50000,1.59406,4029.68946672,2.24858e-09,nan,3416560.17713,2.84647,3.28354126987,3.53309e-21,859841.0,4.48029e-05,4029.68946672,nan,0.7,11216.0,4029.68946672,1.25705e-16
132,4628.09,65.2744,0.0011689,1,378.787878788,3248374.38615,100,50000,2.35027,3784.89943301,4.27262e-09,nan,3248374.38615,13.3237,2.8138047146,,849150.0,4.20875e-05,3784.89943301,nan,0.7,11421.7,3784.89943301,
112,4650.28,6.06779,0.000228577,1,446.428571429,1071945.00672,100,50000,1.31676,4462.54592288,1.60383e-09,nan,1071945.00672,1.1302,2.99513119913,1.17264e-15,877363.0,4.96032e-05,4462.54592288,nan,0.7,6357.67,4462.54592288,3.1129e-11
132,4656.17,13.057,0.000333981,1,378.787878788,4514181.21797,100,50000,1.64541,3784.93537925,1.86493e-09,nan,4514181.21797,2.85038,5.03874122071,5.57133e-21,847337.0,4.20875e-05,3784.93537925,nan,0.7,13416.0,3784.93537925,2.17811e-16
134,4648.79,13.7429,0.000295754,1,373.134328358,4322276.90608,100,50000,1.92651,3728.27328346,2.42498e-09,nan,4322276.90608,5.23607,3.37500302825,,847054.0,4.14594e-05,3728.27328346,nan,0.7,12870.5,3728.27328346,
112,4670.56,4.61122,0.000196864,1,446.428571429,2411335.95333,100,50000,1.16187,4462.61957241,8.54867e-10,nan,2411335.95333,0.469024,2.45888852108,2.90544e-10,879335.0,4.96032e-05,4462.61957241,nan,0.7,9086.73,4462.61957241,6.80551e-06
100,4672.04,1.00326,5.57367e-05,1,500.0,0.00180968040773,100,50000,1.0,4999.3264407,3.56991e-16,,0.00180968040773,1.15665e-07,0.55584701748,5.52397e-05,899879.0,5.55556e-05,4999.3264407,inf,0.7,0.568106,4999.3264407,0.994317
110,4669.99,3.40669,0.000154043,1,454.545454545,2074531.03769,100,50000,1.11693,4543.89775206,7.22447e-10,nan,2074531.03769,0.353336,1.59645132854,4.17041e-10,883123.0,5.05051e-05,4543.89775206,nan,0.7,8228.6,4543.89775206,9.22296e-06
122,4668.37,10.2832,0.000350889,1,409.836065574,3713221.75943,100,50000,1.33452,4095.96128986,1.50804e-09,nan,3713221.75943,1.29517,2.83979264145,1.03287e-16,866129.0,4.55373e-05,4095.96128986,nan,0.7,11118.8,4095.96128986,3.02695e-12
122,4652.49,13.007,0.000382686,1,409.836065574,3292756.52482,100,50000,1.54775,4095.99235392,2.03025e-09,nan,3292756.52482,2.3454,3.11816551663,2.59921e-21,861012.0,4.55373e-05,4095.99235392,nan,0.7,11334.4,4095.99235392,8.83436e-17
124,4649.94,11.8796,0.000348915,1,403.225806452,3437787.26806,100,50000,1.52541,4029.74765396,2.18729e-09,nan,3437787.26806,2.53552,4.28027639116,9.30189e-16,860257.0,4.48029e-05,4029.74765396,nan,0.7,11280.4,4029.74765396,3.16702e-11
100,4671.98,1.00826,5.6015e-05,1,500.0,0.030654992056,100,50000,0.999989,4999.25479959,2.94539e-15,,0.030654992056,9.54284e-07,0.556202316111,5.50843e-05,899866.0,5.55556e-05,4999.25479959,inf,0.7,2.33494,4999.25479959,0.991507
110,4665.51,3.14766,0.000146715,1,454.545454545,2029330.81144,100,50000,1.08355,4543.80815896,8.00898e-10,nan,2029330.81144,0.368642,2.12572479528,3.90947e-11,880925.0,5.05051e-05,4543.80815896,nan,0.7,8502.99,4543.80815896,8.38748e-07
144,4646.39,129.428,0.00207983,1,347.222222222,4223005.39665,100,50000,2.40085,3468.6152939,4.82231e-09,nan,4223005.39665,18.6748,5.57681375824,,844270.0,3.85803e-05,3468.6152939,nan,0.7,12778.8,3468.6152939,
100,4672.02,1.00843,5.60236e-05,1,500.0,0.00407306057055,100,50000,1.0,4999.30430355,1.11268e-15,,0.00407306057055,3.60512e-07,0.555974386945,5.53291e-05,899875.0,5.55555e-05,4999.30430355,inf,0.7,0.852855,4999.30430355,0.995927
112,4650.1,4.69043,0.000180781,1,446.428571429,1344244.12997,100,50000,1.28697,4462.56423426,1.59808e-09,nan,1344244.12997,1.07577,2.0778503843,9.10315e-14,879619.0,4.96032e-05,4462.56423426,nan,0.7,6545.17,4462.56423426,2.36185e-09
100,4672.01,1.00798,5.59987e-05,1,500.0,0.00535258278527,100,50000,1.0,4999.28910503,4.45941e-16,,0.00535258278527,1.44486e-07,0.556230489021,5.51794e-05,899872.0,5.55556e-05,4999.28910503,inf,0.7,0.97652,4999.28910503,0.993233
100,4672.04,1.00608,5.58936e-05,1,500.0,0.00179941249362,100,50000,0.999991,4999.32332532,5.96086e-16,,0.00179941249362,1.9313e-07,0.555766982606,5.51869e-05,899878.0,5.55556e-05,4999.32332532,inf,0.7,0.56763,4999.32332532,0.993354
112,4670.62,6.11216,0.000269652,1,446.428571429,2411305.67006,100,50000,1.12435,4462.59162459,7.66304e-10,nan,2411305.67006,0.393715,2.10044056363,2.95317e-16,872171.0,4.96032e-05,4462.59162459,nan,0.7,10738.5,4462.59162459,6.6939e-12
112,4669.45,4.72772,0.000208395,1,446.428571429,2400580.90348,100,50000,1.12531,4462.60959707,7.6847e-10,nan,2400580.90348,0.395508,2.34400213094,6.69991e-11,876690.0,4.96032e-05,4462.60959707,nan,0.7,9647.76,4462.60959707,1.51996e-06
112,4649.78,5.3436,0.000219328,1,446.428571429,1987551.42581,100,50000,1.20851,4462.53987483,1.31363e-09,nan,1987551.42581,0.779743,1.68190245441,1.67166e-11,878851.0,4.96032e-05,4462.53987483,nan,0.7,8012.85,4462.53987483,4.07274e-07
134,4660.01,34.1494,0.000835476,1,373.134328358,4691960.78781,100,50000,1.69462,3728.25258352,2.35988e-09,nan,4691960.78781,3.94266,4.08275784601,4.71202e-24,847993.0,4.14594e-05,3728.25258352,nan,0.7,13368.5,3728.25258352,1.926e-19
142,4650.81,22.7057,0.000379901,1,352.112676056,4643303.91277,100,50000,2.33832,3517.67769883,2.95013e-09,nan,4643303.91277,10.5383,4.83160417891,,835409.0,3.91236e-05,3517.67769883,nan,0.7,14045.9,3517.67769883,
112,4670.53,4.51749,0.000204721,1,446.428571429,2411354.28672,100,50000,1.09457,4462.63654096,8.08584e-10,nan,2411354.28672,0.393727,1.98182003783,2.69634e-11,874925.0,4.96032e-05,4462.63654096,nan,0.7,10212.6,4462.63654096,5.94989e-07
120,4653.73,8.51501,0.00023134,1,416.666666667,2528271.35888,100,50000,1.70404,4164.39168887,2.23754e-09,nan,2528271.35888,3.03138,4.74065008653,4.61725e-29,865893.0,4.62963e-05,4164.39168887,nan,0.7,9535.44,4164.39168887,1.69949e-24
586,4603.79,1.45371e+06,0.027323,1,85.3242320819,3067359.97671,100,50000,504.404,844.638557125,9.22674e-08,nan,3067359.97671,2.61183e+08,13.117388269,,591562.0,9.48047e-06,844.638557125,nan,0.7,32184.2,844.638557125,
144,4641.15,813.486,0.0111062,1,347.222222222,4398041.24918,100,50000,2.82586,3468.68737809,5.9065e-08,nan,4398041.24918,316.884,11.9758126164,,833284.0,3.85802e-05,3468.68737809,nan,0.7,13799.6,3468.68737809,
124,4667.11,5.94836,0.000192867,1,403.225806452,3909762.11605,100,50000,1.3818,4029.77370779,1.22693e-09,nan,3909762.11605,1.16707,3.33295101814,6.04573e-22,841596.0,4.48029e-05,4029.77370779,nan,0.7,14853.0,4029.77370779,1.86461e-17
122,4664.87,8.92554,0.000300324,1,409.836065574,3680743.01963,100,50000,1.35335,4096.01986053,1.26932e-09,nan,3680743.01963,1.12114,2.39711805734,5.91774e-14,859727.0,4.55373e-05,4096.01986053,nan,0.7,12255.8,4096.01986053,1.75873e-09
112,4670.63,4.59322,0.000209818,1,446.428571429,2411353.69195,100,50000,1.08589,4462.63588319,7.60414e-10,nan,2411353.69195,0.364419,1.94589800864,4.02204e-10,878611.0,4.96032e-05,4462.63588319,nan,0.7,9313.91,4462.63588319,8.80485e-06
122,4648.18,17.9242,0.000587198,1,409.836065574,3517031.03851,100,50000,1.39003,4095.98975953,1.53548e-09,nan,3517031.03851,1.43072,3.34877786022,9.36867e-18,851784.0,4.55373e-05,4095.98975953,nan,0.7,13008.8,4095.98975953,2.85978e-13
112,4670.54,3.72463,0.000166165,1,446.428571429,2411322.57602,100,50000,1.11187,4462.60718533,7.34514e-10,nan,2411322.57602,0.369053,1.86890362492,2.95877e-09,873895.0,4.96032e-05,4462.60718533,nan,0.7,10366.5,4462.60718533,6.63218e-05
100,4672.05,1.00552,5.5862e-05,1,500.0,0.00274701314312,100,50000,1.00001,4999.33089881,7.79618e-16,nan,0.00274701314312,2.526e-07,0.555886609403,5.49846e-05,899880.0,5.55556e-05,4999.33089881,nan,0.7,0.700292,4999.33089881,0.989731
144,4633.86,15.8557,0.000281875,1,347.222222222,4750070.84477,100,50000,2.17017,3468.66413725,2.86847e-09,nan,4750070.84477,9.07624,4.46007973011,,811702.0,3.85802e-05,3468.66413725,nan,0.7,16412.8,3468.66413725,
120,4668.89,13.8839,0.000442978,1,416.666666667,3489333.24363,100,50000,1.45103,4164.42900888,1.48177e-09,nan,3489333.24363,1.45559,5.25980007826,2.40629e-16,860491.0,4.62963e-05,4164.42900888,nan,0.7,12300.5,4164.42900888,7.54183e-12
124,4668.28,9.01948,0.000290615,1,403.225806452,3919441.51784,100,50000,1.3905,4029.78381899,1.41972e-09,nan,3919441.51784,1.36751,4.34218484553,1.98047e-26,849238.0,4.48029e-05,4029.78381899,nan,0.7,13908.8,4029.78381899,6.14655e-22
100,4672.05,1.0,5.55558e-05,1,500.0,0.00246032421564,100,50000,1.0,4999.32768657,2.69124e-22,nan,0.00246032421564,8.08485e-14,0.555558275613,5.55556e-05,899879.0,5.55556e-05,4999.32768657,nan,0.7,0.662421,4999.32768657,1.0
100,4672.05,1.00255,5.56978e-05,1,500.0,0.00136704687619,100,50000,0.999991,4999.32849705,3.03877e-16,nan,0.00136704687619,9.84552e-08,0.555658801536,5.52837e-05,899879.0,5.55556e-05,4999.32849705,nan,0.7,0.493316,4999.32849705,0.995099
112,4670.34,4.97668,0.000215892,1,446.428571429,2411284.11194,100,50000,1.14344,4462.57163527,8.40295e-10,nan,2411284.11194,0.446519,1.95270943558,2.21718e-10,880589.0,4.96032e-05,4462.57163527,nan,0.7,8729.74,4462.57163527,5.11099e-06
100,4672.04,1.00018,5.55653e-05,1,500.0,0.00226667618628,100,50000,1.0,4999.32490559,3.07502e-19,nan,0.00226667618628,9.96155e-11,0.555555689305,5.55424e-05,899878.0,5.55555e-05,4999.32490559,nan,0.7,0.634978,4999.32490559,0.999763
100,4672.06,1.00753,5.5973e-05,1,500.0,0.000954366694688,100,50000,1.00002,4999.33830133,9.41787e-16,nan,0.000954366694688,3.05151e-07,0.555942388466,5.52148e-05,899881.0,5.55556e-05,4999.33830133,nan,0.7,0.412222,4999.33830133,0.993885
120,4668.89,4.26504,0.000138925,1,416.666666667,3489382.44619,100,50000,1.42131,4164.45628095,1.20168e-09,nan,3489382.44619,1.13259,2.60147798084,2.8451e-14,856848.0,4.62963e-05,4164.45628095,nan,0.7,13064.4,4164.45628095,8.73452e-10
100,4672.04,1.00513,5.58408e-05,1,500.0,0.00162917302105,100,50000,0.999998,4999.32153929,1.05949e-15,nan,0.00162917302105,3.43272e-07,0.555876710063,5.49428e-05,899878.0,5.55556e-05,4999.32153929,nan,0.7,0.53934,4999.32153929,0.988968
100,4672.02,1.00535,5.5853e-05,1,500.0,0.00513422995481,100,50000,0.999994,4999.29861098,8.0224e-16,nan,0.00513422995481,2.59923e-07,0.556002908372,5.52861e-05,899874.0,5.55556e-05,4999.29861098,nan,0.7,0.956372,4999.29861098,0.995144
134,4643.63,209.335,0.00395817,1,373.134328358,3805175.09594,100,50000,2.19266,3728.27115442,1.60966e-08,nan,3805175.09594,45.0227,22.7867720143,9.5605e-39,833576.0,4.14594e-05,3728.27115442,nan,0.7,13701.9,3728.27115442,5.05626e-34
120,4653.82,9.20457,0.000270007,1,416.666666667,3074516.46116,100,50000,1.57825,4164.3592931,1.81073e-09,nan,3074516.46116,2.10432,3.28799916384,5.79179e-14,858570.0,4.62963e-05,4164.3592931,nan,0.7,11748.7,4164.3592931,1.97443e-09
100,4672.04,1.0015,5.56387e-05,1,500.0,0.000789097123135,100,50000,0.999999,4999.32698396,9.44453e-17,nan,0.000789097123135,3.05999e-08,0.555611972474,5.54007e-05,899879.0,5.55555e-05,4999.32698396,nan,0.7,0.375369,4999.32698396,0.997212
100,4671.98,1.00575,5.5875e-05,1,500.0,0.0141033246122,100,50000,1.0,4999.26280332,2.43764e-15,nan,0.0141033246122,7.89799e-07,0.555920794385,5.50415e-05,899867.0,5.55556e-05,4999.26280332,nan,0.7,1.58519,4999.26280332,0.99075
112,4670.54,3.11629,0.000145421,1,446.428571429,2411323.22691,100,50000,1.06297,4462.60773281,8.57281e-10,nan,2411323.22691,0.39368,2.39714147498,1.0859e-14,876974.0,4.96032e-05,4462.60773281,nan,0.7,9614.54,4462.60773281,2.32701e-10
122,4667.42,10.9687,0.000359738,1,409.836065574,3703440.19665,100,50000,1.38847,4096.00249324,1.3533e-09,nan,3703440.19665,1.25815,4.06540141263,,857809.0,4.55373e-05,4096.00249324,nan,0.7,12703.9,4096.00249324,
112,4669.38,5.28277,0.00023171,1,446.428571429,2400516.1116,100,50000,1.1309,4462.54859765,7.65487e-10,nan,2400516.1116,0.397897,2.18251555289,1.81382e-10,875513.0,4.96032e-05,4462.54859765,nan,0.7,9988.73,4462.54859765,4.13534e-06
100,4672.05,1.00641,5.59113e-05,1,500.0,0.00173528424094,100,50000,1.0,4999.33094566,3.31491e-16,nan,0.00173528424094,1.07403e-07,0.555905863941,5.53714e-05,899880.0,5.55556e-05,4999.33094566,nan,0.7,0.556742,4999.33094566,0.996687
100,4671.99,1.00598,5.58879e-05,1,500.0,0.0141830380928,100,50000,1.0,4999.26771004,9.95404e-16,nan,0.0141830380928,3.22513e-07,0.555835357736,5.52216e-05,899868.0,5.55556e-05,4999.26771004,nan,0.7,1.58942,4999.26771004,0.993991
100,4672.02,1.00419,5.57882e-05,1,500.0,0.00557217701683,100,50000,1.0,4999.30400498,1.19295e-15,nan,0.00557217701683,3.86516e-07,0.555968105632,5.5241e-05,899875.0,5.55556e-05,4999.30400498,nan,0.7,0.997434,4999.30400498,0.99434
100,4672.03,1.00561,5.58671e-05,1,500.0,0.0124783781662,100,50000,1.0,4999.31384041,1.35116e-15,nan,0.0124783781662,4.37774e-07,0.557037289801,5.51543e-05,899877.0,5.55556e-05,4999.31384041,nan,0.7,1.49123,4999.31384041,0.992778
100,4672.04,1.00458,5.58103e-05,1,500.0,0.00223618110787,100,50000,0.999995,4999.32009786,6.35416e-16,nan,0.00223618110787,2.05872e-07,0.555773204181,5.52034e-05,899877.0,5.55556e-05,4999.32009786,nan,0.7,0.633122,4999.32009786,0.993657
120,4667.86,9.18773,0.000312995,1,416.666666667,3480899.0883,100,50000,1.35899,4164.35749587,1.24562e-09,nan,3480899.0883,1.07332,3.11880438515,3.88273e-28,855309.0,4.62963e-05,4164.35749587,nan,0.7,13276.4,4164.35749587,1.13975e-23
136,4649.77,69.1652,0.00144071,1,367.647058824,3921723.13479,100,50000,1.9611,3673.21198621,4.45262e-09,nan,3921723.13479,10.2622,10.3377756584,3.62345e-28,832890.0,4.08497e-05,3673.21198621,nan,0.7,13861.8,3673.21198621,1.73954e-23
110,4669.8,3.72652,0.000167926,1,454.545454545,2074547.95857,100,50000,1.12078,4543.91421296,6.68825e-10,nan,2074547.95857,0.329369,2.530497784,7.46227e-10,877562.0,5.05051e-05,4543.91421296,nan,0.7,9671.7,4543.91421296,1.65598e-05
112,4650.08,4.94532,0.000185047,1,446.428571429,1066062.65892,100,50000,1.32563,4462.53253699,1.59992e-09,nan,1066062.65892,1.14267,3.07982671636,7.21229e-13,873562.0,4.96032e-05,4462.53253699,nan,0.7,6922.3,4462.53253699,1.92746e-08
112,4670.59,3.8978,0.000170348,1,446.428571429,2411302.72963,100,50000,1.13499,4462.58875892,7.03297e-10,nan,2411302.72963,0.368216,1.7043372588,2.8138e-10,873857.0,4.96032e-05,4462.58875892,nan,0.7,10330.9,4462.58875892,6.43837e-06
132,4632.73,17.5347,0.00037969,1,378.787878788,3966681.3594,100,50000,1.94367,3784.86501841,2.5491e-09,nan,3966681.3594,5.43655,3.27952763847,3.24875e-22,829873.0,4.20875e-05,3784.86501841,nan,0.7,14600.4,3784.86501841,1.50032e-17
100,4672.0,1.00744,5.59689e-05,1,500.0,0.00855263806038,100,50000,1.0,4999.28595271,1.72499e-15,nan,0.00855263806038,5.58898e-07,0.556337357474,5.50504e-05,899872.0,5.55556e-05,4999.28595271,nan,0.7,1.2343,4999.28595271,0.990909
112,4650.11,4.82079,0.000181803,1,446.428571429,1258798.89665,100,50000,1.31531,4462.61642699,1.66561e-09,nan,1258798.89665,1.17114,2.47964006049,3.95444e-18,875502.0,4.96032e-05,4462.61642699,nan,0.7,7182.46,4462.61642699,1.04858e-13
110,4669.82,3.47526,0.000161255,1,454.545454545,2074490.58661,100,50000,1.08845,4543.85116845,6.6066e-10,nan,2074490.58661,0.30685,1.8259739286,1.46962e-12,877403.0,5.05051e-05,4543.85116845,nan,0.7,9707.27,4543.85116845,3.16723e-08
100,4672.05,1.01035,5.61301e-05,1,500.0,0.000985002793709,100,50000,1.0,4999.33222912,3.57291e-16,nan,0.000985002793709,1.15762e-07,0.556186120765,5.5403e-05,899880.0,5.55556e-05,4999.33222912,nan,0.7,0.419106,4999.33222912,0.997257
110,4670.79,2.75169,0.000124688,1,454.545454545,2083671.83875,100,50000,1.11458,4543.92039934,6.48934e-10,nan,2083671.83875,0.316047,1.83112245902,1.3941e-10,874852.0,5.05051e-05,4543.92039934,nan,0.7,10358.6,4543.92039934,3.07659e-06
110,4669.78,5.85948,0.00026377,1,454.545454545,2074547.49125,100,50000,1.12194,4543.91501856,6.43485e-10,nan,2074547.49125,0.317546,1.63935947844,6.15271e-10,875415.0,5.05051e-05,4543.91501856,nan,0.7,10127.6,4543.91501856,1.36678e-05
100,4672.01,1.00544,5.58578e-05,1,500.0,0.0124264519163,100,50000,0.999999,4999.28841338,8.1627e-16,nan,0.0124264519163,2.64469e-07,0.555761905665,5.51225e-05,899872.0,5.55555e-05,4999.28841338,nan,0.7,1.48754,4999.28841338,0.992203
112,4669.34,4.59959,0.000204663,1,446.428571429,2400561.93874,100,50000,1.11478,4462.59157357,7.80204e-10,nan,2400561.93874,0.394063,1.76982001764,2.50385e-11,872681.0,4.96032e-05,4462.59157357,nan,0.7,10587.0,4462.59157357,5.62713e-07
132,4627.82,24.8201,0.000450572,1,378.787878788,3646205.64871,100,50000,2.31843,3784.90163511,3.49833e-09,nan,3646205.64871,10.6155,4.30847722602,,840759.0,4.20875e-05,3784.90163511,nan,0.7,12920.3,3784.90163511,
100,4672.04,1.00267,5.57042e-05,1,500.0,0.00129100206789,100,50000,0.999999,4999.322026,1.34496e-16,nan,0.00129100206789,4.35771e-08,0.555651860812,5.53838e-05,899878.0,5.55556e-05,4999.322026,nan,0.7,0.480396,4999.322026,0.996907
112,4649.97,5.16704,0.000195975,1,446.428571429,1900455.48715,100,50000,1.30783,4462.58415314,1.34333e-09,nan,1900455.48715,0.933828,2.0385396121,4.98692e-12,872136.0,4.96032e-05,4462.58415314,nan,0.7,9312.76,4462.58415314,1.31484e-07
112,4670.56,6.92173,0.000300803,1,446.428571429,2411324.93319,100,50000,1.14141,4462.60936534,8.44423e-10,nan,2411324.93319,0.447121,2.41049298967,4.99348e-12,875834.0,4.96032e-05,4462.60936534,nan,0.7,9966.58,4462.60936534,1.14904e-07
124,4669.16,8.54345,0.000293164,1,403.225806452,3929125.13586,100,50000,1.30566,4029.78736151,1.30688e-09,nan,3929125.13586,1.10989,3.01974275157,1.06232e-14,851454.0,4.48029e-05,4029.78736151,nan,0.7,13683.8,4029.78736151,3.09585e-10
100,4672.04,1.00376,5.57637e-05,1,500.0,0.0040585916946,100,50000,1.00001,4999.32197905,2.64725e-16,nan,0.0040585916946,8.57742e-08,0.555898689375,5.54439e-05,899878.0,5.55556e-05,4999.32197905,nan,0.7,0.850389,4999.32197905,0.998003
120,4668.5,8.12899,0.000285446,1,416.666666667,3489341.77287,100,50000,1.31843,4164.43207724,1.23028e-09,nan,3489341.77287,0.997769,2.31445779722,1.53108e-20,861335.0,4.62963e-05,4164.43207724,nan,0.7,12180.9,4164.43207724,4.36024e-16
112,4670.69,5.20448,0.000232187,1,446.428571429,2411350.71017,100,50000,1.11185,4462.63316142,7.32578e-10,nan,2411350.71017,0.36807,1.86249657118,6.92542e-18,876094.0,4.96032e-05,4462.63316142,nan,0.7,9864.8,4462.63316142,1.55233e-13
100,4672.02,1.00995,5.61081e-05,1,500.0,0.00806643279845,100,50000,1.00001,4999.30341286,2.32366e-15,nan,0.00806643279845,7.52875e-07,0.556044336104,5.48744e-05,899875.0,5.55556e-05,4999.30341286,nan,0.7,1.1998,4999.30341286,0.987747
134,4635.77,34.4317,0.000731017,1,373.134328358,3751110.04105,100,50000,1.95278,3728.26542249,2.75598e-09,nan,3751110.04105,6.1142,3.16376596187,,830732.0,4.14594e-05,3728.26542249,nan,0.7,14029.5,3728.26542249,
1008,4625.3,1.0641e+08,0.0392431,1,49.6031746032,1849789.5342,100,50000,14944.7,486.933778355,1.13073e-07,nan,1849789.5342,8.31375e+11,12.2711994722,,558508.0,5.51146e-06,486.933778355,nan,0.7,50802.1,486.933778355,
154,4651.72,277.744,0.00426868,1,324.675324675,5605418.4813,100,50000,2.34724,3242.80426432,9.83191e-09,nan,5605418.4813,41.6236,11.3354249684,,807787.0,3.6075e-05,3242.80426432,nan,0.7,17413.0,3242.80426432,
110,4670.71,3.83121,0.000177567,1,454.545454545,2083700.44228,100,50000,1.08971,4543.95144882,8.24083e-10,nan,2083700.44228,0.383637,2.49102243103,4.94209e-11,879672.0,5.05051e-05,4543.95144882,nan,0.7,9141.82,4543.95144882,1.06632e-06
120,4668.77,7.54483,0.000249669,1,416.666666667,3489354.85211,100,50000,1.39904,4164.44045414,1.38635e-09,nan,3489354.85211,1.26603,2.32698736697,9.4331e-23,865295.0,4.62963e-05,4164.44045414,nan,0.7,11561.5,4164.44045414,2.85062e-18
188,4627.2,3293.61,0.0144398,1,265.957446809,5001532.58918,100,50000,6.74033,2654.48497086,7.71303e-08,nan,5001532.58918,4012.81,11.9368655602,,771575.0,2.95508e-05,2654.48497086,nan,0.7,17269.9,2654.48497086,
100,4672.06,1.00015,5.5564e-05,1,500.0,0.000227715610093,100,50000,1.0,4999.34664459,2.06093e-19,nan,0.000227715610093,6.6776e-11,0.555570186825,5.55513e-05,899883.0,5.55556e-05,4999.34664459,nan,0.7,0.203893,4999.34664459,0.999924
100,4672.06,1.00681,5.59341e-05,1,500.0,0.000676440711834,100,50000,1.0,4999.33864592,4.0811e-16,nan,0.000676440711834,1.32228e-07,0.555702394557,5.49628e-05,899881.0,5.55556e-05,4999.33864592,nan,0.7,0.346886,4999.33864592,0.98933
110,4669.79,4.57409,0.000209977,1,454.545454545,2074552.2245,100,50000,1.10019,4543.9209126,7.8236e-10,nan,2074552.2245,0.371257,1.70979822314,2.69786e-10,879252.0,5.05051e-05,4543.9209126,nan,0.7,9097.89,4543.9209126,5.87698e-06
124,4668.13,4.47515,0.000150581,1,403.225806452,3919410.32874,100,50000,1.33151,4029.7670981,1.20513e-09,nan,3919410.32874,1.06441,2.46773632989,4.946e-17,847846.0,4.48029e-05,4029.7670981,nan,0.7,14114.4,4029.7670981,1.46991e-12
144,4646.55,41055.7,0.0756449,1,347.222222222,5134000.41826,100,50000,20.9391,3468.66897812,2.64779e-06,nan,5134000.41826,779957.0,12.0029886275,1.22279e-32,817047.0,3.85803e-05,3468.66897812,nan,0.7,16348.4,3468.66897812,6.63662e-27
110,4670.63,4.20129,0.000185951,1,454.545454545,2083618.91553,100,50000,1.14109,4543.86280165,7.65829e-10,nan,2083618.91553,0.390931,2.15941020203,1.32521e-11,879656.0,5.05051e-05,4543.86280165,nan,0.7,9094.29,4543.86280165,2.99411e-07
176,4640.22,124.338,0.00102003,1,284.090909091,5648221.57544,100,50000,3.84772,2836.1845123,3.84074e-09,nan,5648221.57544,57.068,7.13688252131,,788741.0,3.15657e-05,2836.1845123,nan,0.7,18350.4,2836.1845123,
100,4672.05,1.00849,5.60274e-05,1,500.0,0.00218689992499,100,50000,0.999996,4999.3280977,6.09941e-16,nan,0.00218689992499,1.97619e-07,0.555989989607,5.51722e-05,899879.0,5.55556e-05,4999.3280977,nan,0.7,0.624422,4999.3280977,0.993096
100,4672.04,1.00657,5.59204e-05,1,500.0,0.00374570231949,100,50000,1.0,4999.31730397,8.01351e-16,nan,0.00374570231949,2.59637e-07,0.555925400265,5.52023e-05,899878.0,5.55556e-05,4999.31730397,nan,0.7,0.816934,4999.31730397,0.993642
122,4648.6,11.0158,0.000303017,1,409.836065574,2948314.74527,100,50000,1.65546,4095.92810179,2.21766e-09,nan,2948314.74527,2.93086,4.3891460823,6.43001e-19,852106.0,4.55373e-05,4095.92810179,nan,0.7,12022.1,4095.92810179,2.33756e-14
112,4669.41,4.55108,0.000200213,1,446.428571429,2400538.54211,100,50000,1.12754,4462.57082175,7.15013e-10,nan,2400538.54211,0.369454,2.01496275456,2.55145e-19,874249.0,4.96032e-05,4462.57082175,nan,0.7,10245.9,4462.57082175,5.79976e-15
100,4671.98,1.00084,5.56022e-05,1,500.0,0.018586571929,100,50000,0.999999,4999.26515225,1.76908e-17,nan,0.018586571929,5.73189e-09,0.555599598458,5.54658e-05,899868.0,5.55556e-05,4999.26515225,nan,0.7,1.82027,4999.26515225,0.998384
112,4669.62,4.70776,0.000210132,1,446.428571429,2400561.62859,100,50000,1.1113,4462.59157066,6.71928e-10,nan,2400561.62859,0.337261,2.18109827565,1.00003e-16,873444.0,4.96032e-05,4462.59157066,nan,0.7,10497.9,4462.59157066,2.24045e-12
100,4672.05,1.00673,5.59293e-05,1,500.0,0.0023664740467,100,50000,1.0,4999.32746725,5.08252e-16,nan,0.0023664740467,1.64674e-07,0.555987263745,5.52803e-05,899879.0,5.55555e-05,4999.32746725,nan,0.7,0.649896,4999.32746725,0.995046
100,4672.02,1.00585,5.58806e-05,1,500.0,0.00205740922104,100,50000,1.0,4999.29772203,3.9667e-16,nan,0.00205740922104,1.28522e-07,0.555816871674,5.53283e-05,899874.0,5.55556e-05,4999.29772203,nan,0.7,0.604976,4999.29772203,0.995911
100,4672.04,1.005,5.5833e-05,1,500.0,0.00199123078448,100,50000,1.00001,4999.31767808,5.6992e-16,nan,0.00199123078448,1.84657e-07,0.555993675704,5.52988e-05,899877.0,5.55556e-05,4999.31767808,nan,0.7,0.596036,4999.31767808,0.995387
110,4667.96,3.55853,0.000157889,1,454.545454545,2056405.93012,100,50000,1.13829,4543.94393548,7.25614e-10,nan,2056405.93012,0.368592,2.2473873319,1.99825e-11,878217.0,5.05051e-05,4543.94393548,nan,0.7,9397.1,4543.94393548,4.50371e-07
100,4672.05,1.00582,5.58794e-05,1,500.0,0.00144515426268,100,50000,0.999994,4999.3324077,6.25394e-16,nan,0.00144515426268,2.02624e-07,0.555720331645,5.51622e-05,899880.0,5.55556e-05,4999.3324077,nan,0.7,0.507347,4999.3324077,0.992915
