BatchSize,ESSClassic,AvgRet,VarNormIw,J,eRenyi2,VanillaAvgRet,MinVanillaIw,VarJ,MaxVanillaIw,AvgVanillaIw,Bound,VarRet,EpsThisIter,IterType,MaxNormIw,AvgNormIw,AvgDiscRet,AvgEpLen,ESSRenyi,VarDiscRet,MinNormIw,VarVanillaIw
500,385.9839471534598,93.07997133985775,1.1839303e-06,93.48537,1.1811961,93.07997133985775,0.18268892,3.7566025,5.36858,0.9979414,89.31955,11.866572294305724,100,1,0.01075931,0.002,93.07997133985775,500.0,423.29974059883995,11.866572294305724,0.00036613157,0.2947652
500,100.0,93.06378021457866,3.5044917e-18,93.06378,1.0,93.06378021457866,1.0,3.4935856,1.0,1.0,84.61858,12.328425436461139,100,2,0.01,0.009999998,93.06378021457866,500.0,500.0,12.328425436461139,0.01,
500,200.00000010221265,92.62896715117499,2.179301e-19,92.846375,1.0,92.62896715117499,1.0,3.6656692,1.0,1.0,86.789215,14.72180696637592,100,2,0.005,0.0049999994,92.62896715117499,500.0,500.0,14.72180696637592,0.005,
500,299.999969473632,93.05980194961083,5.4391416e-20,92.91753,1.0,93.05980194961083,1.0,3.6203146,1.0,1.0,87.97188,12.540806117241253,100,2,0.0033333334,0.0033333336,93.05980194961083,500.0,500.0,12.540806117241253,0.0033333334,
500,400.0,93.00625857478782,5.434597e-20,92.939705,1.0,93.00625857478782,1.0,3.6248798,1.0,1.0,88.65665,13.36674831017616,100,2,0.0025,0.0024999997,93.00625857478782,500.0,500.0,13.36674831017616,0.0025,
500,380.06136947845425,92.97551911082478,1.2648376e-06,93.73662,1.2460244,92.97551911082478,0.09080824,3.928923,3.342013,0.9785294,89.46037,10.538262123288469,100,1,0.0068306844,0.002,92.97551911082478,500.0,401.27626069011836,10.538262123288469,0.00018560146,0.30277675
500,100.0,93.21695966661821,3.5044917e-18,93.21696,1.0,93.21695966661821,1.0,3.2064395,1.0,1.0,84.790535,10.385105565338932,100,2,0.01,0.009999998,93.21695966661821,500.0,500.0,10.385105565338932,0.01,
500,200.00000010221265,93.37494497397833,2.179301e-19,93.295944,1.0,93.37494497397833,1.0,3.0562766,1.0,1.0,87.33756,8.472645623572216,100,2,0.005,0.0049999994,93.37494497397833,500.0,500.0,8.472645623572216,0.005,
500,299.999969473632,93.15157696448244,5.4391416e-20,93.247826,1.0,93.15157696448244,1.0,3.0428927,1.0,1.0,88.343575,9.173779728431946,100,2,0.0033333334,0.0033333336,93.15157696448244,500.0,500.0,9.173779728431946,0.0033333334,
500,400.0,92.87644902028882,5.434597e-20,93.154976,1.0,92.87644902028882,1.0,3.0906246,1.0,1.0,88.907776,10.431122327356716,100,2,0.0025,0.0024999997,92.87644902028882,500.0,500.0,10.431122327356716,0.0025,
500,457.24548390167297,93.22989217361855,3.747671e-07,93.45406,1.0755928,93.22989217361855,0.35934865,3.1830673,3.4610455,1.0087041,89.51428,11.146235898078357,100,1,0.0068623605,0.002,93.22989217361855,500.0,464.8599547409508,11.146235898078357,0.00071249565,0.09532987
500,100.0,92.75073754782157,3.5044917e-18,92.75073,1.0,92.75073754782157,1.0,3.2553265,1.0,1.0,84.276024,10.70419047393458,100,2,0.01,0.009999998,92.75073754782157,500.0,500.0,10.70419047393458,0.01,
500,200.00000010221265,93.2723461630979,2.179301e-19,93.01154,1.0,93.2723461630979,1.0,3.6367152,1.0,1.0,87.0141,15.876976285112464,100,2,0.005,0.0049999994,93.2723461630979,500.0,500.0,15.876976285112464,0.005,
500,299.999969473632,93.54475240402681,5.4391416e-20,93.189285,1.0,93.54475240402681,1.0,3.4912024,1.0,1.0,88.2924,10.024794812559856,100,2,0.0033333334,0.0033333336,93.54475240402681,500.0,500.0,10.024794812559856,0.0033333334,
500,400.0,93.57290368956217,5.434597e-20,93.28519,1.0,93.57290368956217,1.0,3.3962152,1.0,1.0,89.04436,9.556817262813107,100,2,0.0025,0.0024999997,93.57290368956217,500.0,500.0,9.556817262813107,0.0025,
500,466.9350731883039,93.12305895863909,2.838184e-07,93.56576,1.0628222,93.12305895863909,0.29516354,3.289495,1.927481,1.0044321,89.650185,9.244128594100992,100,1,0.003837952,0.002,93.12305895863909,500.0,470.44556400529007,9.244128594100992,0.0005877222,0.071584955
500,100.0,93.87724738965028,3.5044917e-18,93.87725,1.0,93.87724738965028,1.0,2.9454286,1.0,1.0,85.44117,8.76318047758521,100,2,0.01,0.009999998,93.87724738965028,500.0,500.0,8.76318047758521,0.01,
500,200.00000010221265,93.89647651449508,2.179301e-19,93.886856,1.0,93.89647651449508,1.0,3.1767268,1.0,1.0,87.9083,11.623690853368078,100,2,0.005,0.0049999994,93.89647651449508,500.0,500.0,11.623690853368078,0.005,
500,299.999969473632,93.648208028756,5.4391416e-20,93.80731,1.0,93.648208028756,1.0,3.2621114,1.0,1.0,88.90626,11.821159816339357,100,2,0.0033333334,0.0033333336,93.648208028756,500.0,500.0,11.821159816339357,0.0033333334,
500,400.0,93.2399132755467,5.434597e-20,93.66545,1.0,93.2399132755467,1.0,3.2981446,1.0,1.0,89.42101,11.46006776115423,100,2,0.0025,0.0024999997,93.2399132755467,500.0,500.0,11.46006776115423,0.0025,
500,500.00000664260017,93.34793856562887,5.431875e-20,93.601974,1.0,93.34793856562887,1.0,3.234365,1.0,1.0,89.80563,8.80191439239015,100,1,0.002,0.0020000003,93.34793856562887,500.0,500.0,8.80191439239015,0.002,
500,100.0,93.11728574550703,3.5044917e-18,93.11729,1.0,93.11728574550703,1.0,3.245329,1.0,1.0,84.7251,10.63854557322799,100,2,0.01,0.009999998,93.11728574550703,500.0,500.0,10.63854557322799,0.01,
500,200.00000010221265,92.89958757653466,2.179301e-19,93.00844,1.0,92.89958757653466,1.0,3.2705626,1.0,1.0,87.05152,10.946772845934943,100,2,0.005,0.0049999994,92.89958757653466,500.0,500.0,10.946772845934943,0.005,
500,299.999969473632,93.28996595907434,5.4391416e-20,93.10228,1.0,93.28996595907434,1.0,3.2001188,1.0,1.0,88.23848,9.369984430547516,100,2,0.0033333334,0.0033333336,93.28996595907434,500.0,500.0,9.369984430547516,0.0033333334,
500,400.0,93.3359056966043,5.434597e-20,93.16069,1.0,93.3359056966043,1.0,3.304249,1.0,1.0,88.873665,13.039424632117736,100,2,0.0025,0.0024999997,93.3359056966043,500.0,500.0,13.039424632117736,0.0025,
500,500.00000664260017,93.48482049691911,5.431875e-20,93.225525,1.0,93.48482049691911,1.0,3.290875,1.0,1.0,89.3911,10.4979593878072,100,1,0.002,0.0020000003,93.48482049691911,500.0,500.0,10.4979593878072,0.002,
500,100.0,93.53360772061,3.5044917e-18,93.5336,1.0,93.53360772061,1.0,3.2850027,1.0,1.0,85.10963,10.900247057424025,100,2,0.01,0.009999998,93.53360772061,500.0,500.0,10.900247057424025,0.01,
500,200.00000010221265,93.45934795095744,2.179301e-19,93.496475,1.0,93.45934795095744,1.0,3.261107,1.0,1.0,87.539825,10.581453565992387,100,2,0.005,0.0049999994,93.45934795095744,500.0,500.0,10.581453565992387,0.005,
500,299.999969473632,93.33532243686919,5.4391416e-20,93.44276,1.0,93.33532243686919,1.0,3.2936141,1.0,1.0,88.57918,11.370441964271578,100,2,0.0033333334,0.0033333336,93.33532243686919,500.0,500.0,11.370441964271578,0.0033333334,
500,400.0,93.37965376226104,5.434597e-20,93.42698,1.0,93.37965376226104,1.0,3.3557096,1.0,1.0,89.173546,12.62269716186013,100,2,0.0025,0.0024999997,93.37965376226104,500.0,500.0,12.62269716186013,0.0025,
500,500.00000664260017,93.64184335740732,5.431875e-20,93.46996,1.0,93.64184335740732,1.0,3.2833223,1.0,1.0,89.66558,8.910034568972584,100,1,0.002,0.0020000003,93.64184335740732,500.0,500.0,8.910034568972584,0.002,
500,100.0,93.57027375111461,3.5044917e-18,93.570274,1.0,93.57027375111461,1.0,3.15915,1.0,1.0,85.0707,10.081038632589063,100,2,0.01,0.009999998,93.57027375111461,500.0,500.0,10.081038632589063,0.01,
500,200.00000010221265,93.68950581815997,2.179301e-19,93.62988,1.0,93.68950581815997,1.0,3.302894,1.0,1.0,87.61148,11.950385524534386,100,2,0.005,0.0049999994,93.68950581815997,500.0,500.0,11.950385524534386,0.005,
500,299.999969473632,93.68865837360235,5.4391416e-20,93.64949,1.0,93.68865837360235,1.0,3.2299154,1.0,1.0,88.73433,9.572260220872726,100,2,0.0033333334,0.0033333336,93.68865837360235,500.0,500.0,9.572260220872726,0.0033333334,
500,400.0,93.15877209587528,5.434597e-20,93.5268,1.0,93.15877209587528,1.0,3.2637436,1.0,1.0,89.27014,11.242869293267532,100,2,0.0025,0.0024999997,93.15877209587528,500.0,500.0,11.242869293267532,0.0025,
500,500.00000664260017,93.54016975084575,5.431875e-20,93.52948,1.0,93.54016975084575,1.0,3.3162987,1.0,1.0,89.722206,12.506001074517725,100,1,0.002,0.0020000003,93.54016975084575,500.0,500.0,12.506001074517725,0.002,
500,100.0,93.35325259643159,3.5044917e-18,93.35326,1.0,93.35325259643159,1.0,2.9218774,1.0,1.0,84.879745,8.623599838176306,100,2,0.01,0.009999998,93.35325259643159,500.0,500.0,8.623599838176306,0.01,
500,200.00000010221265,93.51952519938357,2.179301e-19,93.436386,1.0,93.51952519938357,1.0,3.1817393,1.0,1.0,87.44471,11.813880060529373,100,2,0.005,0.0049999994,93.51952519938357,500.0,500.0,11.813880060529373,0.005,
500,299.999969473632,93.63774604497532,5.4391416e-20,93.5035,1.0,93.63774604497532,1.0,3.1899703,1.0,1.0,88.61131,10.35734456494482,100,2,0.0033333334,0.0033333336,93.63774604497532,500.0,500.0,10.35734456494482,0.0033333334,
500,400.0,93.04697532798049,5.434597e-20,93.38937,1.0,93.04697532798049,1.0,3.3047516,1.0,1.0,89.11239,13.13281411628949,100,2,0.0025,0.0024999997,93.04697532798049,500.0,500.0,13.13281411628949,0.0025,
500,500.00000664260017,93.26304065712547,5.431875e-20,93.36411,1.0,93.26304065712547,1.0,3.2829654,1.0,1.0,89.53866,10.29394495425816,100,1,0.002,0.0020000003,93.26304065712547,500.0,500.0,10.29394495425816,0.002,
500,100.0,93.40555275711073,3.5044917e-18,93.405556,1.0,93.40555275711073,1.0,3.3774903,1.0,1.0,84.912384,11.522669484627125,100,2,0.01,0.009999998,93.40555275711073,500.0,500.0,11.522669484627125,0.01,
500,200.00000010221265,93.62841812006991,2.179301e-19,93.51698,1.0,93.62841812006991,1.0,3.3000338,1.0,1.0,87.511406,10.452695008029218,100,2,0.005,0.0049999994,93.62841812006991,500.0,500.0,10.452695008029218,0.005,
500,299.999969473632,93.68756542509513,5.4391416e-20,93.573845,1.0,93.68756542509513,1.0,3.3370037,1.0,1.0,88.566444,11.724180196479482,100,2,0.0033333334,0.0033333336,93.68756542509513,500.0,500.0,11.724180196479482,0.0033333334,
500,400.0,93.77103854692714,5.434597e-20,93.623146,1.0,93.77103854692714,1.0,3.2916148,1.0,1.0,89.286606,10.002997447115904,100,2,0.0025,0.0024999997,93.77103854692714,500.0,500.0,10.002997447115904,0.0025,
500,499.9999573644805,93.17479939846915,3.6275688e-17,93.533485,1.0,93.17479939846915,0.99998575,3.3363085,1.0000069,0.9999997,89.65477,12.277875387259135,100,1,0.0020000145,0.002,93.17479939846915,500.0,500.0,12.277875387259135,0.0019999722,9.049452e-12
500,100.0,92.93790288652191,3.5044917e-18,92.93791,1.0,92.93790288652191,1.0,3.241564,1.0,1.0,84.37877,10.613878069004569,100,2,0.01,0.009999998,92.93790288652191,500.0,500.0,10.613878069004569,0.01,
500,200.00000010221265,93.73616502407322,2.179301e-19,93.337036,1.0,93.73616502407322,1.0,3.159806,1.0,1.0,87.284805,9.234749363637851,100,2,0.005,0.0049999994,93.73616502407322,500.0,500.0,9.234749363637851,0.005,
500,299.999969473632,93.0507185778063,5.4391416e-20,93.24159,1.0,93.0507185778063,1.0,3.2884078,1.0,1.0,88.299965,12.54290355558096,100,2,0.0033333334,0.0033333336,93.0507185778063,500.0,500.0,12.54290355558096,0.0033333334,
500,400.0,93.39742121192877,5.434597e-20,93.28055,1.0,93.39742121192877,1.0,3.2649562,1.0,1.0,89.00098,10.283504362789516,100,2,0.0025,0.0024999997,93.39742121192877,500.0,500.0,10.283504362789516,0.0025,
500,500.00000664260017,92.85299334295989,5.431875e-20,93.195045,1.0,92.85299334295989,1.0,3.224478,1.0,1.0,89.36728,9.293224818132774,100,1,0.002,0.0020000003,92.85299334295989,500.0,500.0,9.293224818132774,0.002,
500,100.0,93.37153666880111,3.5044917e-18,93.37154,1.0,93.37153666880111,1.0,2.9036527,1.0,1.0,84.98431,8.51636391308503,100,2,0.01,0.009999998,93.37153666880111,500.0,500.0,8.51636391308503,0.01,
500,200.00000010221265,93.60357564530835,2.179301e-19,93.48755,1.0,93.60357564530835,1.0,2.8947997,1.0,1.0,87.54961,8.385461065121351,100,2,0.005,0.0049999994,93.60357564530835,500.0,500.0,8.385461065121351,0.005,
500,299.999969473632,93.89532248912546,5.4391416e-20,93.623474,1.0,93.89532248912546,1.0,2.8478956,1.0,1.0,88.75379,7.536313896650602,100,2,0.0033333334,0.0033333336,93.89532248912546,500.0,500.0,7.536313896650602,0.0033333334,
500,400.0,93.46763941719793,5.434597e-20,93.58452,1.0,93.46763941719793,1.0,2.9024816,1.0,1.0,89.36725,9.442282595251182,100,2,0.0025,0.0024999997,93.46763941719793,500.0,500.0,9.442282595251182,0.0025,
500,500.00000664260017,93.45523160634576,5.431875e-20,93.558655,1.0,93.45523160634576,1.0,2.8835342,1.0,1.0,89.76614,7.94229350599385,100,1,0.002,0.0020000003,93.45523160634576,500.0,500.0,7.94229350599385,0.002,
500,100.0,93.24045554398344,3.5044917e-18,93.24045,1.0,93.24045554398344,1.0,2.9331765,1.0,1.0,84.93499,8.690428780629661,100,2,0.01,0.009999998,93.24045554398344,500.0,500.0,8.690428780629661,0.01,
500,200.00000010221265,93.76571926985694,2.179301e-19,93.50308,1.0,93.76571926985694,1.0,2.9132764,1.0,1.0,87.490074,8.316042903007073,100,2,0.005,0.0049999994,93.76571926985694,500.0,500.0,8.316042903007073,0.005,
500,299.999969473632,93.79016032618296,5.4391416e-20,93.59878,1.0,93.79016032618296,1.0,3.077406,1.0,1.0,88.68918,11.496950233692337,100,2,0.0033333334,0.0033333336,93.79016032618296,500.0,500.0,11.496950233692337,0.0033333334,
500,400.0,93.85519295669563,5.434597e-20,93.66288,1.0,93.85519295669563,1.0,3.0693514,1.0,1.0,89.41104,9.316247762307624,100,2,0.0025,0.0024999997,93.85519295669563,500.0,500.0,9.316247762307624,0.0025,
500,499.9999706214956,93.44504722403853,1.5335485e-17,93.61933,1.0,93.44504722403853,0.99999064,3.1209738,1.0000046,1.0000004,89.81637,11.091667982226475,100,1,0.0020000087,0.002,93.44504722403853,500.0,500.0,11.091667982226475,0.0019999808,3.8422278e-12
500,100.0,93.32411412258396,3.5044917e-18,93.32412,1.0,93.32411412258396,1.0,3.082958,1.0,1.0,84.91471,9.600637500679214,100,2,0.01,0.009999998,93.32411412258396,500.0,500.0,9.600637500679214,0.01,
500,200.00000010221265,93.3787754738279,2.179301e-19,93.35144,1.0,93.3787754738279,1.0,3.149634,1.0,1.0,87.377884,10.438648261345415,100,2,0.005,0.0049999994,93.3787754738279,500.0,500.0,10.438648261345415,0.005,
500,299.999969473632,92.98930830831411,5.4391416e-20,93.230736,1.0,92.98930830831411,1.0,3.3565805,1.0,1.0,88.303116,14.012204609631807,100,2,0.0033333334,0.0033333336,92.98930830831411,500.0,500.0,14.012204609631807,0.0033333334,
500,400.0,93.07846321880575,5.434597e-20,93.19266,1.0,93.07846321880575,1.0,3.3596628,1.0,1.0,88.92522,11.446514330905309,100,2,0.0025,0.0024999997,93.07846321880575,500.0,500.0,11.446514330905309,0.0025,
500,500.00000664260017,93.26118623686854,5.431875e-20,93.206375,1.0,93.26118623686854,1.0,3.3619444,1.0,1.0,89.38946,11.475007450175418,100,1,0.002,0.0020000003,93.26118623686854,500.0,500.0,11.475007450175418,0.002,
500,100.0,92.71290849561525,3.5044917e-18,92.712906,1.0,92.71290849561525,1.0,3.4029057,1.0,1.0,84.221565,11.6967383991405,100,2,0.01,0.009999998,92.71290849561525,500.0,500.0,11.6967383991405,0.01,
500,200.00000010221265,93.0867120239197,2.179301e-19,92.89981,1.0,93.0867120239197,1.0,3.3455741,1.0,1.0,86.89553,10.844548136113412,100,2,0.005,0.0049999994,93.0867120239197,500.0,500.0,10.844548136113412,0.005,
500,299.999969473632,93.14195971336885,5.4391416e-20,92.98053,1.0,93.14195971336885,1.0,3.3479972,1.0,1.0,88.07806,11.31558768937041,100,2,0.0033333334,0.0033333336,93.14195971336885,500.0,500.0,11.31558768937041,0.0033333334,
500,400.0,93.60013012519735,5.434597e-20,93.13542,1.0,93.60013012519735,1.0,3.3476224,1.0,1.0,88.8475,11.021333393737457,100,2,0.0025,0.0024999997,93.60013012519735,500.0,500.0,11.021333393737457,0.0025,
500,500.00000664260017,93.52147215020885,5.431875e-20,93.21264,1.0,93.52147215020885,1.0,3.3159888,1.0,1.0,89.37741,10.13472015065111,100,1,0.002,0.0020000003,93.52147215020885,500.0,500.0,10.13472015065111,0.002,
500,100.0,92.83153627779525,3.5044917e-18,92.831535,1.0,92.83153627779525,1.0,3.5259762,1.0,1.0,84.41988,12.558088898394898,100,2,0.01,0.009999998,92.83153627779525,500.0,500.0,12.558088898394898,0.01,
500,200.00000010221265,93.53165792700821,2.179301e-19,93.181595,1.0,93.53165792700821,1.0,3.6659534,1.0,1.0,87.0428,14.344282912321889,100,2,0.005,0.0049999994,93.53165792700821,500.0,500.0,14.344282912321889,0.005,
500,299.999969473632,93.21356239412984,5.4391416e-20,93.192245,1.0,93.21356239412984,1.0,3.584038,1.0,1.0,88.17995,11.774618115974016,100,2,0.0033333334,0.0033333336,93.21356239412984,500.0,500.0,11.774618115974016,0.0033333334,
500,400.0,93.99911212735529,5.434597e-20,93.39397,1.0,93.99911212735529,1.0,3.5400572,1.0,1.0,89.053185,11.21593292523073,100,2,0.0025,0.0024999997,93.99911212735529,500.0,500.0,11.21593292523073,0.0025,
500,500.00000664260017,93.1380084513423,5.431875e-20,93.34278,1.0,93.1380084513423,1.0,3.5201018,1.0,1.0,89.460266,11.894074385454315,100,1,0.002,0.0020000003,93.1380084513423,500.0,500.0,11.894074385454315,0.002,
500,100.0,93.35426742038622,3.5044917e-18,93.35426,1.0,93.35426742038622,1.0,3.2563086,1.0,1.0,84.900055,10.710655276732407,100,2,0.01,0.009999998,93.35426742038622,500.0,500.0,10.710655276732407,0.01,
500,200.00000010221265,93.56628836003864,2.179301e-19,93.460266,1.0,93.56628836003864,1.0,3.0343502,1.0,1.0,87.48224,7.867212381438395,100,2,0.005,0.0049999994,93.56628836003864,500.0,500.0,7.867212381438395,0.005,
500,299.999969473632,93.57252861937633,5.4391416e-20,93.497696,1.0,93.57252861937633,1.0,3.2662323,1.0,1.0,88.60121,13.719045376059247,100,2,0.0033333334,0.0033333336,93.57252861937633,500.0,500.0,13.719045376059247,0.0033333334,
500,400.0,92.96474975237736,5.434597e-20,93.364456,1.0,92.96474975237736,1.0,3.2939897,1.0,1.0,89.12398,11.296594342194938,100,2,0.0025,0.0024999997,92.96474975237736,500.0,500.0,11.296594342194938,0.0025,
500,500.00000664260017,92.71342954771961,5.431875e-20,93.23426,1.0,92.71342954771961,1.0,3.2969816,1.0,1.0,89.44146,10.71705253102924,100,1,0.002,0.0020000003,92.71342954771961,500.0,500.0,10.71705253102924,0.002,
500,100.0,93.76656187785234,3.5044917e-18,93.76656,1.0,93.76656187785234,1.0,3.0807915,1.0,1.0,85.39221,9.587147637887057,100,2,0.01,0.009999998,93.76656187785234,500.0,500.0,9.587147637887057,0.01,
500,200.00000010221265,93.22180466263171,2.179301e-19,93.49418,1.0,93.22180466263171,1.0,3.2311816,1.0,1.0,87.45347,11.354960660823055,100,2,0.005,0.0049999994,93.22180466263171,500.0,500.0,11.354960660823055,0.005,
500,299.999969473632,93.3756602219261,5.4391416e-20,93.45468,1.0,93.3756602219261,1.0,3.0711083,1.0,1.0,88.52246,7.479481837463457,100,2,0.0033333334,0.0033333336,93.3756602219261,500.0,500.0,7.479481837463457,0.0033333334,
500,400.0,92.95724933113715,5.434597e-20,93.33032,1.0,92.95724933113715,1.0,3.1288338,1.0,1.0,89.0589,10.785569683238904,100,2,0.0025,0.0024999997,92.95724933113715,500.0,500.0,10.785569683238904,0.0025,
500,500.00000664260017,93.86802540688939,5.431875e-20,93.43786,1.0,93.86802540688939,1.0,3.0741048,1.0,1.0,89.61738,7.940290570895658,100,1,0.002,0.0020000003,93.86802540688939,500.0,500.0,7.940290570895658,0.002,
500,100.0,93.25306282782405,3.5044917e-18,93.25307,1.0,93.25306282782405,1.0,3.2726476,1.0,1.0,84.78724,10.81840748605137,100,2,0.01,0.009999998,93.25306282782405,500.0,500.0,10.81840748605137,0.01,
500,200.00000010221265,93.51594340132966,2.179301e-19,93.38451,1.0,93.51594340132966,1.0,3.310197,1.0,1.0,87.342705,11.282862088169225,100,2,0.005,0.0049999994,93.51594340132966,500.0,500.0,11.282862088169225,0.005,
500,299.999969473632,93.74369603933181,5.4391416e-20,93.504234,1.0,93.74369603933181,1.0,3.181171,1.0,1.0,88.57113,8.443148759431484,100,2,0.0033333334,0.0033333336,93.74369603933181,500.0,500.0,8.443148759431484,0.0033333334,
500,400.0,93.50075722430205,5.434597e-20,93.50336,1.0,93.50075722430205,1.0,3.2627573,1.0,1.0,89.23116,12.346252248127406,100,2,0.0025,0.0024999997,93.50075722430205,500.0,500.0,12.346252248127406,0.0025,
500,500.00000664260017,93.38405840934224,5.431875e-20,93.47951,1.0,93.38405840934224,1.0,3.254276,1.0,1.0,89.65834,10.462450795145585,100,1,0.002,0.0020000003,93.38405840934224,500.0,500.0,10.462450795145585,0.002,
500,100.0,92.69364702992314,3.5044917e-18,92.69365,1.0,92.69364702992314,1.0,3.3312845,1.0,1.0,84.27141,11.20955240409725,100,2,0.01,0.009999998,92.69364702992314,500.0,500.0,11.20955240409725,0.01,
500,200.00000010221265,93.36779159008054,2.179301e-19,93.030716,1.0,93.36779159008054,1.0,3.5015464,1.0,1.0,87.05952,13.330262327892514,100,2,0.005,0.0049999994,93.36779159008054,500.0,500.0,13.330262327892514,0.005,
500,299.999969473632,93.51414161117735,5.4391416e-20,93.191864,1.0,93.51414161117735,1.0,3.337522,1.0,1.0,88.31428,8.82798786983496,100,2,0.0033333334,0.0033333336,93.51414161117735,500.0,500.0,8.82798786983496,0.0033333334,
500,400.0,93.40596155748165,5.434597e-20,93.24538,1.0,93.40596155748165,1.0,3.27555,1.0,1.0,89.02126,9.560981734653058,100,2,0.0025,0.0024999997,93.40596155748165,500.0,500.0,9.560981734653058,0.0025,
500,500.00000664260017,93.42550440385983,5.431875e-20,93.28142,1.0,93.42550440385983,1.0,3.2687447,1.0,1.0,89.495674,10.586457175509052,100,1,0.002,0.0020000003,93.42550440385983,500.0,500.0,10.586457175509052,0.002,
500,100.0,93.63309079074783,3.5044917e-18,93.63309,1.0,93.63309079074783,1.0,3.4050841,1.0,1.0,85.18554,11.711713839571464,100,2,0.01,0.009999998,93.63309079074783,500.0,500.0,11.711713839571464,0.01,
500,200.00000010221265,93.21433275351909,2.179301e-19,93.423706,1.0,93.21433275351909,1.0,3.2842555,1.0,1.0,87.450386,9.990292691466566,100,2,0.005,0.0049999994,93.21433275351909,500.0,500.0,9.990292691466566,0.005,
500,299.999969473632,92.78698351687109,5.4391416e-20,93.21147,1.0,92.78698351687109,1.0,3.199455,1.0,1.0,88.33428,8.956149394930227,100,2,0.0033333334,0.0033333336,92.78698351687109,500.0,500.0,8.956149394930227,0.0033333334,
500,400.0,93.31282082475327,5.434597e-20,93.23681,1.0,93.31282082475327,1.0,3.1190817,1.0,1.0,88.97417,8.280244884312237,100,2,0.0025,0.0024999997,93.31282082475327,500.0,500.0,8.280244884312237,0.0025,
500,500.00000664260017,92.89670216193937,5.431875e-20,93.168785,1.0,92.89670216193937,1.0,3.2041523,1.0,1.0,89.35616,12.450234973367545,100,1,0.002,0.0020000003,92.89670216193937,500.0,500.0,12.450234973367545,0.002,
500,100.0,93.91540344534724,3.5044917e-18,93.9154,1.0,93.91540344534724,1.0,2.8172095,1.0,1.0,85.54861,8.01683848645908,100,2,0.01,0.009999998,93.91540344534724,500.0,500.0,8.01683848645908,0.01,
500,200.00000010221265,93.29790535364184,2.179301e-19,93.60665,1.0,93.29790535364184,1.0,3.301575,1.0,1.0,87.55558,13.811586841934231,100,2,0.005,0.0049999994,93.29790535364184,500.0,500.0,13.811586841934231,0.005,
500,299.999969473632,93.17948581455175,5.4391416e-20,93.46427,1.0,93.17948581455175,1.0,3.2897804,1.0,1.0,88.52359,10.652039239713575,100,2,0.0033333334,0.0033333336,93.17948581455175,500.0,500.0,10.652039239713575,0.0033333334,
500,400.0,93.48325974477349,5.434597e-20,93.46901,1.0,93.48325974477349,1.0,3.2048576,1.0,1.0,89.190254,8.703249839530041,100,2,0.0025,0.0024999997,93.48325974477349,500.0,500.0,8.703249839530041,0.0025,
500,500.00000664260017,92.78638057443806,5.431875e-20,93.33249,1.0,92.78638057443806,1.0,3.21617,1.0,1.0,89.505455,10.36515591198293,100,1,0.002,0.0020000003,92.78638057443806,500.0,500.0,10.36515591198293,0.002,
500,100.0,93.7227020111156,3.5044917e-18,93.7227,1.0,93.7227020111156,1.0,3.165076,1.0,1.0,85.09973,10.118893902232644,100,2,0.01,0.009999998,93.7227020111156,500.0,500.0,10.118893902232644,0.01,
500,200.00000010221265,93.51031838139684,2.179301e-19,93.61651,1.0,93.51031838139684,1.0,3.0840096,1.0,1.0,87.51915,9.07270153506485,100,2,0.005,0.0049999994,93.51031838139684,500.0,500.0,9.07270153506485,0.005,
500,299.999969473632,92.79939182962258,5.4391416e-20,93.34414,1.0,92.79939182962258,1.0,3.265455,1.0,1.0,88.36567,12.648723088922067,100,2,0.0033333334,0.0033333336,92.79939182962258,500.0,500.0,12.648723088922067,0.0033333334,
500,400.0,93.43995924809244,5.434597e-20,93.36809,1.0,93.43995924809244,1.0,3.265221,1.0,1.0,89.0566,10.757782652489825,100,2,0.0025,0.0024999997,93.43995924809244,500.0,500.0,10.757782652489825,0.0025,
500,500.00000664260017,93.84696867637955,5.431875e-20,93.463875,1.0,93.84696867637955,1.0,3.2813725,1.0,1.0,89.60757,11.118065215300799,100,1,0.002,0.0020000003,93.84696867637955,500.0,500.0,11.118065215300799,0.002,
500,100.0,92.9985864626494,3.5044917e-18,92.99858,1.0,92.9985864626494,1.0,3.1790497,1.0,1.0,84.550186,10.208442766675228,100,2,0.01,0.009999998,92.9985864626494,500.0,500.0,10.208442766675228,0.01,
500,200.00000010221265,93.42327575838766,2.179301e-19,93.21092,1.0,93.42327575838766,1.0,3.1401558,1.0,1.0,87.23701,9.620825668990578,100,2,0.005,0.0049999994,93.42327575838766,500.0,500.0,9.620825668990578,0.005,
500,299.999969473632,92.61741451056051,5.4391416e-20,93.01309,1.0,92.61741451056051,1.0,3.1416419,1.0,1.0,88.135414,9.75125899909455,100,2,0.0033333334,0.0033333336,92.61741451056051,500.0,500.0,9.75125899909455,0.0033333334,
500,400.0,93.29889156208816,5.434597e-20,93.08454,1.0,93.29889156208816,1.0,3.27365,1.0,1.0,88.82961,13.329427463695122,100,2,0.0025,0.0024999997,93.29889156208816,500.0,500.0,13.329427463695122,0.0025,
500,500.00000664260017,93.67848447914349,5.431875e-20,93.20333,1.0,93.67848447914349,1.0,3.2056496,1.0,1.0,89.397606,8.314737243259644,100,1,0.002,0.0020000003,93.67848447914349,500.0,500.0,8.314737243259644,0.002,
