#{"env_id": "ContCartPole-v0", "t_start": 1523301732.6263733}
r,l,t
829.161832,84,2157.605603
1018.751709,103,2157.655012
968.8199,98,2157.707798
998.774804,101,2157.804687
1048.808786,106,2157.90254
1048.888386,106,2157.997823
1068.820849,108,2158.094231
988.800058,100,2158.185669
1048.742623,106,2158.283903
1008.815947,102,2158.376937
988.805218,100,2158.518388
998.806751,101,2158.614003
1018.860574,103,2158.710814
988.849365,100,2158.804888
1058.760226,107,2158.903668
1058.774742,107,2158.998841
1008.860749,102,2159.091958
998.774335,101,2159.186855
1068.758676,108,2159.285735
1068.86649,108,2159.381001
1008.784994,102,2159.473769
998.785065,101,2159.568958
1028.782212,104,2159.666102
988.814122,100,2159.759684
998.724144,101,2159.855788
998.814647,101,2159.952365
968.912642,98,2160.047208
978.91572,99,2160.094929
1008.844795,102,2160.145992
988.785207,100,2160.240902
1098.758269,111,2160.343199
1058.877737,107,2160.43785
1068.857121,108,2160.534569
1068.784374,108,2160.63004
1008.749339,102,2160.723683
1038.826014,105,2160.821753
1018.919197,103,2160.922171
978.755285,99,2161.01689
1048.784652,106,2161.116331
1038.923212,105,2161.213387
1008.738437,102,2161.30966
988.834109,100,2161.406847
1048.825921,106,2161.507161
1048.774983,106,2161.604842
1008.874908,102,2161.700601
1008.80223,102,2161.82886
1038.823198,105,2161.957546
1018.81633,103,2162.053508
1028.74046,104,2162.150873
998.894638,101,2162.246036
1048.948581,106,2162.345576
1058.766547,107,2162.443185
1008.76136,102,2162.537961
1048.78203,106,2162.636526
1068.886602,108,2162.734702
1098.818153,111,2162.83325
1008.794593,102,2162.924931
978.714656,99,2163.019308
1078.760475,109,2163.119639
998.915615,101,2163.213353
968.774748,98,2163.309197
978.866718,99,2163.357233
879.025602,89,2163.402295
1018.900127,103,2163.452072
948.908995,96,2163.501839
968.782683,98,2163.548998
1038.744201,105,2163.602127
878.962493,89,2163.645045
1058.762869,107,2163.698868
1018.80882,103,2163.792861
1028.878773,104,2192.936505
1078.83139,109,2193.034041
1018.841462,103,2193.125929
1068.859166,108,2193.223406
998.811863,101,2193.316031
998.773354,101,2193.411046
978.852737,99,2193.505025
1048.875429,106,2193.603365
1068.859294,108,2193.69936
1048.758681,106,2193.793563
1048.824523,106,2193.888459
1008.862885,102,2193.981831
1028.760736,104,2194.078027
1058.89757,107,2194.174628
1078.911197,109,2194.270651
1008.823635,102,2194.362061
1008.928458,102,2194.457443
998.830217,101,2194.551963
998.870285,101,2194.647369
1068.876359,108,2194.745951
1008.917958,102,2194.838198
1018.836418,103,2194.934103
968.804775,98,2195.028374
988.890368,100,2195.07578
1048.83203,106,2195.126902
1008.929598,102,2195.220134
1058.853565,107,2195.317498
1058.92052,107,2195.412467
1008.887315,102,2195.504708
1038.915218,105,2195.601218
998.872011,101,2195.694862
968.78937,98,2195.788437
988.702354,100,2195.835785
948.910121,96,2195.882237
1018.886857,103,2195.931356
978.823595,99,2195.978716
1068.914719,108,2196.077991
1048.858591,106,2196.172037
1078.946065,109,2196.26848
1068.889801,108,2196.36261
1078.803712,109,2196.45803
1018.830787,103,2196.550155
1008.936993,102,2196.64472
1068.780807,108,2196.742224
1018.883167,103,2196.834884
1038.818907,105,2196.931099
1038.847916,105,2197.026299
1008.819955,102,2197.119804
998.766641,101,2197.214408
1038.821216,105,2197.311478
1048.833044,106,2197.407136
988.909329,100,2197.499164
978.86456,99,2197.546419
1018.913075,103,2197.598025
1038.880887,105,2197.69451
1068.907614,108,2197.804542
1048.849629,106,2197.928257
1068.835075,108,2198.025303
1068.812373,108,2198.120182
978.816829,99,2198.210974
1018.795647,103,2198.308544
1038.839524,105,2198.404982
1008.891081,102,2198.498773
1008.778922,102,2198.594528
1008.950959,102,2198.690478
1028.780488,104,2198.787084
1008.8213,102,2198.881807
1008.862826,102,2198.97751
948.84095,96,2199.023801
998.895125,101,2199.072941
978.872036,99,2199.120326
1058.884781,107,2199.171636
1078.932391,109,2199.268104
1098.804745,111,2199.364564
1018.874439,103,2199.456414
1118.817097,113,2199.556892
988.826572,100,2199.645988
988.887155,100,2199.69345
1048.793209,106,2199.743713
1028.891545,104,2199.8379
988.811816,100,2199.931054
1058.873963,107,2200.029597
978.809294,99,2200.120774
1078.840191,109,2200.220615
998.931056,101,2200.311982
1058.767581,107,2200.409938
1008.839037,102,2200.502629
1028.850947,104,2200.599177
1018.794487,103,2200.694246
1018.91534,103,2200.790495
1058.873788,107,2200.889486
998.82796,101,2200.982688
978.796164,99,2201.030348
1038.793338,105,2201.080419
1088.887593,110,2201.215562
1038.840711,105,2201.332973
1018.824969,103,2201.442936
968.867781,98,2201.555625
1088.892146,110,2201.657123
998.824145,101,2201.747677
1058.852512,107,2201.846203
998.974923,101,2201.940013
1008.947506,102,2202.036353
1068.82025,108,2202.135513
1008.914463,102,2202.229012
988.884303,100,2202.323535
1088.808329,110,2202.423593
1038.914935,105,2202.516894
988.900908,100,2227.352881
1038.882482,105,2227.451627
1008.911201,102,2227.54651
928.882962,94,2227.639063
968.833061,98,2227.686394
1068.794743,108,2227.741958
1058.824578,107,2227.837042
1058.855773,107,2227.932646
1028.835015,104,2228.026781
1068.843706,108,2228.123849
978.773781,99,2228.215167
1048.876944,106,2228.313996
1068.855138,108,2228.410506
909.03773,92,2228.454408
1048.781158,106,2228.504941
1068.886657,108,2228.601434
1018.810422,103,2228.694553
1018.797624,103,2228.789981
1028.886452,104,2228.885339
978.880259,99,2228.978545
978.83505,99,2229.036479
1038.833706,105,2229.136144
918.936146,93,2229.182918
1038.866273,105,2229.234492
1088.816257,110,2229.333357
1028.801518,104,2229.426327
1058.77189,107,2229.523431
1048.788613,106,2229.619871
888.987881,90,2229.663217
1028.821591,104,2229.714684
1018.875766,103,2229.809704
1018.907897,103,2229.90503
958.847064,97,2229.997318
1038.914171,105,2230.096804
958.846288,97,2230.188917
958.819764,97,2230.284952
988.910171,100,2230.381658
1018.797131,103,2230.478607
1058.890728,107,2230.579995
1018.755144,103,2230.70487
1018.819237,103,2230.829416
968.924431,98,2230.922205
1008.752534,102,2231.019298
1058.854362,107,2231.117557
1008.864674,102,2231.210573
1058.84971,107,2231.308292
1028.910658,104,2231.402196
1048.847993,106,2231.498295
1028.761292,104,2231.592636
1008.878092,102,2231.686967
1068.795633,108,2231.785056
1008.838199,102,2231.877088
1008.90102,102,2231.972217
998.828731,101,2232.066735
968.929498,98,2232.113246
978.810802,99,2232.16104
1018.826575,103,2232.257815
968.883666,98,2232.350415
918.951426,93,2232.398952
1088.848282,110,2232.509272
1038.877704,105,2232.604536
1098.882706,111,2232.702361
1018.839964,103,2232.793637
1038.819466,105,2232.889303
988.879568,100,2232.981855
1078.905518,109,2233.08105
988.819991,100,2233.171707
1038.887878,105,2233.268905
988.7524,100,2233.36116
1038.836546,105,2233.458721
1028.917601,104,2233.553396
988.861712,100,2233.647173
968.79323,98,2233.740941
908.931975,92,2233.833198
1048.772252,106,2233.883477
1028.853275,104,2233.934026
1038.81556,105,2234.029559
978.832773,99,2234.12142
978.783485,99,2234.2165
988.843657,100,2234.263891
1068.885257,108,2234.31581
1018.910079,103,2234.408427
1058.866116,107,2234.504921
1028.818529,104,2234.598468
1048.82367,106,2234.694662
1078.834551,109,2234.790994
1038.762125,105,2234.883842
968.844358,98,2234.975752
998.931149,101,2235.024034
1038.941056,105,2235.074642
1078.890322,109,2235.171777
1018.841555,103,2235.263831
1058.830675,107,2235.361066
1008.845959,102,2235.453991
1028.846925,104,2235.550233
968.866055,98,2235.643002
1048.815214,106,2235.741878
958.83622,97,2235.832645
1048.823501,106,2235.93194
1008.850137,102,2236.034238
998.868093,101,2236.180438
998.83018,101,2236.275577
1018.947733,103,2236.371738
1048.833886,106,2236.468362
1048.803328,106,2236.563579
1068.954271,108,2236.659794
998.90598,101,2236.751419
988.905648,100,2236.846784
1038.881075,105,2236.94542
1008.888507,102,2237.040483
1048.868478,106,2262.242021
1008.910565,102,2262.335772
1028.807563,104,2262.432622
968.865991,98,2262.525508
968.768261,98,2262.620871
1018.816775,103,2262.719114
988.846347,100,2262.813608
1008.840686,102,2262.910373
1009.003305,102,2263.005693
1078.865985,109,2263.104778
1028.846316,104,2263.197828
1108.889046,112,2263.296802
978.872113,99,2263.385872
1018.929281,103,2263.48343
1038.892729,105,2263.580179
1048.869345,106,2263.676519
1038.927959,105,2263.771792
1038.942974,105,2263.867534
1028.929389,104,2263.962612
968.949266,98,2264.055803
978.816445,99,2264.152495
1048.908239,106,2264.251436
1108.860427,112,2264.349928
1008.888132,102,2264.440835
1008.932914,102,2264.536062
1008.96208,102,2264.631668
1028.899992,104,2264.728616
1018.848612,103,2264.823725
1028.798514,104,2264.919905
1078.863331,109,2265.017946
1078.881601,109,2265.113339
1018.912186,103,2265.211656
1008.840958,102,2265.307143
1028.9169,104,2265.409858
1048.870308,106,2265.537871
958.892559,97,2265.62876
1068.862016,108,2265.730019
1048.895797,106,2265.824311
1038.752169,105,2265.919099
1068.85592,108,2266.015715
968.845215,98,2266.105928
1029.002188,104,2266.204055
1008.857204,102,2266.298553
1008.89639,102,2266.393831
988.88644,100,2266.487883
978.908858,99,2266.582631
978.904975,99,2266.629587
1088.863915,110,2266.683086
1028.910666,104,2266.775292
1018.80509,103,2266.870743
1098.87813,111,2266.969643
1118.769135,113,2267.065607
998.831492,101,2267.154882
1038.893652,105,2267.251388
1018.835942,103,2267.345517
978.857177,99,2267.4387
1058.849092,107,2267.537569
1028.861284,104,2267.630775
1028.895098,104,2267.725746
998.868326,101,2267.819257
1038.932159,105,2267.916065
1008.802114,102,2268.009297
998.843716,101,2268.104063
978.808517,99,2268.198161
988.913028,100,2268.245469
1018.958766,103,2268.295051
1058.93558,107,2268.391935
1058.882199,107,2268.486612
1028.914361,104,2268.580604
1078.85184,109,2268.678015
988.76498,100,2268.769841
1008.920065,102,2268.889188
988.889395,100,2268.983357
1038.956084,105,2269.081628
1048.898439,106,2269.177116
1098.818885,111,2269.274481
1098.877754,111,2269.369216
1128.909967,114,2269.465627
1098.857477,111,2269.559162
1028.873093,104,2269.650874
1018.903175,103,2269.745203
1048.907825,106,2269.841646
998.855588,101,2269.934513
1048.842105,106,2270.032503
1098.863857,111,2270.129709
998.93312,101,2270.22019
1008.919984,102,2270.315784
1068.792739,108,2270.428207
1038.847616,105,2270.554499
1108.950435,112,2270.653107
1038.903449,105,2270.744771
1028.850519,104,2270.839654
1028.766227,104,2270.934973
1008.845171,102,2271.029481
948.89216,96,2271.122377
978.931433,99,2271.170215
1038.830259,105,2271.223004
1098.908134,111,2271.321694
978.912065,99,2271.412095
978.798554,99,2271.50754
1038.81637,105,2271.606516
879.063641,89,2271.694632
978.837927,99,2271.742317
1038.928618,105,2271.798962
1048.877044,106,2299.622918
958.8087,97,2299.714875
968.835059,98,2299.811693
988.847258,100,2299.859782
1048.738355,106,2299.911838
1048.818198,106,2300.008058
1058.872685,107,2300.104435
998.856986,101,2300.197446
978.738837,99,2300.244972
988.813045,100,2300.293431
1018.808058,103,2300.39052
1028.758583,104,2300.486154
1018.780949,103,2300.581119
1078.820173,109,2300.679737
1058.845629,107,2300.774538
1068.880911,108,2300.871921
1058.84221,107,2300.967405
998.874583,101,2301.060206
1018.815617,103,2301.156793
1048.811836,106,2301.253397
1028.820099,104,2301.348063
1108.861283,112,2301.447368
968.925631,98,2301.53617
978.818586,99,2301.583208
1098.734547,111,2301.637529
1008.821511,102,2301.728739
1038.752821,105,2301.825368
948.815847,96,2301.916621
1008.776282,102,2301.96548
899.001861,91,2302.010198
998.67649,101,2302.058835
978.831153,99,2302.109832
998.744474,101,2302.158316
1028.778118,104,2302.20781
1018.855004,103,2302.302968
998.779672,101,2302.397098
1098.724068,111,2302.496385
978.796384,99,2302.585589
1028.727825,104,2302.683063
998.781472,101,2302.776496
1018.851754,103,2302.871962
1068.802394,108,2302.969418
1038.803438,105,2303.081132
1068.799329,108,2303.1931
1008.822373,102,2303.285285
988.838,100,2303.379202
978.79759,99,2303.473893
1068.785653,108,2303.573173
988.75957,100,2303.664492
958.831411,97,2303.710455
1028.768657,104,2303.761084
948.808484,96,2303.806943
1058.811736,107,2303.857768
1018.873447,103,2303.95082
1018.885374,103,2304.045718
958.813874,97,2304.091672
1058.758875,107,2304.142629
978.788692,99,2304.233644
958.894811,97,2304.327839
1058.87297,107,2304.427706
1018.853346,103,2304.520916
1068.812782,108,2304.618069
1018.865367,103,2304.710766
998.88159,101,2304.829104
1068.746767,108,2304.95043
998.854002,101,2305.043305
988.8411,100,2305.13765
1028.792137,104,2305.23465
1028.85354,104,2305.329874
958.813675,97,2305.421583
998.818478,101,2305.469601
1018.875781,103,2305.51983
1038.820427,105,2305.616745
1038.837359,105,2305.712117
988.779054,100,2305.804883
978.785527,99,2305.851887
998.766119,101,2305.900694
988.814014,100,2305.995143
1008.881499,102,2306.091483
1028.768552,104,2306.187829
978.824958,99,2306.281097
1008.83504,102,2306.378115
1038.824297,105,2306.474862
998.88658,101,2306.569176
978.831017,99,2306.683882
1048.745156,106,2306.818496
1008.82614,102,2306.911435
948.892668,96,2306.956907
1028.746431,104,2307.007065
998.866378,101,2307.100511
1018.838919,103,2307.196716
958.827506,97,2307.243753
1058.840604,107,2307.294874
998.729128,101,2307.386757
1028.889157,104,2307.484028
918.874642,93,2307.574947
1028.797215,104,2307.676454
928.930754,94,2307.721755
988.814103,100,2307.771026
1048.770735,106,2307.869027
968.880301,98,2307.96028
978.718778,99,2308.007167
1048.804462,106,2308.059255
948.800206,96,2308.149758
998.907995,101,2308.197925
958.860828,97,2308.245282
988.861402,100,2308.341621
1008.801204,102,2308.488816
948.877287,96,2308.547039
1098.792746,111,2308.6006
1048.813385,106,2308.693659
1028.829148,104,2308.788017
1038.799041,105,2308.88351
968.810918,98,2308.976326
978.769726,99,2309.071918
1018.769986,103,2309.168974
1048.736656,106,2309.265568
1068.769354,108,2337.143922
1038.756107,105,2337.236992
1018.88485,103,2337.331115
1068.790713,108,2337.428892
919.021867,93,2337.521879
1018.741417,103,2337.570894
978.779269,99,2337.620007
1018.72903,103,2337.717212
988.841229,100,2337.856625
1048.758947,106,2337.970978
988.821488,100,2338.065184
1038.850329,105,2338.164301
938.72482,95,2338.209778
1008.858643,102,2338.258649
1028.72713,104,2338.355528
988.851188,100,2338.449864
968.936749,98,2338.544964
988.830862,100,2338.641275
1018.843797,103,2338.737705
958.827275,97,2338.784287
1008.938735,102,2338.832841
988.799829,100,2338.927227
1008.760904,102,2339.023775
1058.844152,107,2339.121367
1038.829201,105,2339.216912
978.868936,99,2339.309503
1078.655832,109,2339.409656
968.831915,98,2339.499786
998.814421,101,2339.548125
1078.759405,109,2339.600526
1058.761491,107,2339.694981
1028.749371,104,2339.789158
1048.860054,106,2339.885205
1058.88786,107,2339.981225
1018.796428,103,2340.07492
1048.838992,106,2340.171656
859.014763,87,2340.212829
1018.818897,103,2340.265251
1038.759078,105,2340.360986
1008.814353,102,2340.454711
1008.758574,102,2340.549818
968.805884,98,2340.596247
1058.816466,107,2340.647273
1038.788547,105,2340.740735
998.886827,101,2340.833466
1078.712868,109,2340.932343
938.834164,95,2341.020479
1018.799294,103,2341.069191
1058.799316,107,2341.120673
1078.786032,109,2341.216466
1058.708417,107,2341.310268
1038.750426,105,2341.403806
1068.73426,108,2341.499251
968.795817,98,2341.588933
1068.88736,108,2341.687962
1008.74184,102,2341.779524
1048.73805,106,2341.875597
1068.732823,108,2341.971145
988.84021,100,2342.061773
988.77432,100,2342.108876
1018.85862,103,2342.157628
1048.86969,106,2342.253039
1008.774517,102,2342.34556
1018.765198,103,2342.440269
978.785021,99,2342.532987
1048.836886,106,2342.630261
1098.821053,111,2342.726835
1058.802629,107,2342.81921
978.902212,99,2342.909734
1028.740017,104,2343.006097
968.804317,98,2343.159319
938.842452,95,2343.204112
1008.799854,102,2343.255449
998.883717,101,2343.349454
1028.81425,104,2343.445371
1028.847904,104,2343.540448
1038.958882,105,2343.634945
1018.850003,103,2343.728351
1048.73847,106,2343.8243
968.796549,98,2343.915169
978.848239,99,2344.009855
988.806002,100,2344.057123
968.801722,98,2344.10375
998.796438,101,2344.151608
978.901763,99,2344.198666
998.778715,101,2344.246409
1028.905675,104,2344.296426
1008.780728,102,2344.391962
1018.773302,103,2344.486493
1018.78207,103,2344.580889
978.834704,99,2344.673516
1008.823203,102,2344.769324
998.904084,101,2344.864396
1028.869537,104,2344.960354
1018.789,103,2345.054197
1018.699728,103,2345.148396
958.766695,97,2345.19395
1048.789187,106,2345.24374
918.968254,93,2345.287802
1008.817858,102,2345.336385
908.817337,92,2345.426029
978.75186,99,2345.472584
998.845138,101,2345.52464
978.777584,99,2345.617715
988.770718,100,2345.665038
978.795332,99,2345.712119
938.883887,95,2345.756874
1048.676124,106,2345.809958
988.864281,100,2345.901596
1008.834667,102,2345.996584
998.71584,101,2346.090768
1078.685261,109,2346.188757
1068.803557,108,2346.283193
1038.812188,105,2346.375768
998.757852,101,2346.468389
1008.795725,102,2346.563512
1018.866435,103,2346.65843
978.80929,99,2375.804559
908.806514,92,2375.848633
968.834276,98,2375.900017
968.703746,98,2375.946733
988.845794,100,2375.996193
1058.781962,107,2376.094898
1008.693399,102,2376.187858
978.711327,99,2376.281693
988.726915,100,2376.329138
978.753074,99,2376.376676
958.795368,97,2376.470941
978.805443,99,2376.567122
918.862591,93,2376.611309
1018.711511,103,2376.66428
1058.800655,107,2376.761028
1078.656114,109,2376.857276
998.700342,101,2376.948707
1068.644398,108,2377.047085
1028.845652,104,2377.140325
1028.688785,104,2377.235021
1048.79517,106,2377.331219
1058.754095,107,2377.427008
958.813282,97,2377.517598
948.843127,96,2377.612049
1008.814564,102,2377.710516
998.767622,101,2377.805346
868.975282,88,2377.894374
1068.721723,108,2377.946015
1008.687025,102,2377.99639
1048.758152,106,2378.093652
1018.74485,103,2378.18747
998.887017,101,2378.281718
948.74608,96,2378.374123
1068.714811,108,2378.474971
1018.694532,103,2378.567748
1038.911041,105,2378.664913
988.731438,100,2378.757286
1038.801447,105,2378.854664
1028.80846,104,2378.949157
1008.746371,102,2379.043196
1058.711852,107,2379.140629
1008.701315,102,2379.232904
1078.850932,109,2379.331178
1078.730447,109,2379.426238
1038.836718,105,2379.519372
1018.876816,103,2379.613155
988.710576,100,2379.707018
1018.812404,103,2379.803573
968.819734,98,2379.896353
998.690072,101,2379.944389
1008.768616,102,2379.993388
1008.750455,102,2380.09035
958.885861,97,2380.183368
968.744934,98,2380.229986
1008.892951,102,2380.281243
878.955054,89,2380.323604
1008.815788,102,2380.376313
978.706324,99,2380.471037
978.760178,99,2380.567229
1008.799778,102,2380.664772
988.674982,100,2380.759264
988.746473,100,2380.80762
978.862345,99,2380.855351
1018.712298,103,2380.953533
1028.703912,104,2381.050485
998.814589,101,2381.145017
978.779637,99,2381.192416
1008.694454,102,2381.241369
998.809051,101,2381.337141
809.022663,82,2381.376515
1018.727494,103,2381.434278
1028.791659,104,2381.531194
878.837208,89,2381.619576
968.738337,98,2381.666909
908.943563,92,2381.717319
968.770868,98,2381.764571
1058.781447,107,2381.820456
988.790523,100,2381.913183
1028.803409,104,2382.011298
1018.694159,103,2382.106428
958.744124,97,2382.15307
1008.731535,102,2382.202006
968.830288,98,2382.296643
998.763575,101,2382.344894
948.777015,96,2382.391724
1058.939372,107,2382.49283
978.697241,99,2382.585548
988.883019,100,2382.633708
1038.79241,105,2382.685163
938.652257,95,2382.780161
1028.776565,104,2382.842651
988.767171,100,2382.900996
948.816826,96,2382.947591
1018.781617,103,2382.999888
1048.727341,106,2383.096919
988.76003,100,2383.189792
1038.714539,105,2383.287229
978.812959,99,2383.380565
988.784643,100,2383.429121
1048.720724,106,2383.480357
958.779981,97,2383.571553
978.856823,99,2383.618465
1018.77361,103,2383.669505
918.903168,93,2383.75957
968.736337,98,2383.806348
968.761253,98,2383.857523
1058.729242,107,2383.95774
948.685396,96,2384.048026
1018.871126,103,2384.147277
968.823935,98,2384.244969
1058.873888,107,2384.345857
1038.901873,105,2384.441205
798.996603,81,2384.479976
1008.685097,102,2384.536037
948.803381,96,2384.582174
1028.693223,104,2384.633084
1048.808793,106,2384.730808
1048.811701,106,2384.82725
948.832634,96,2384.918512
968.780731,98,2384.965425
1018.815055,103,2385.018101
1018.819638,103,2385.113742
1018.697771,103,2385.21045
958.65218,97,2385.256787
1018.901011,103,2385.30646
928.826751,94,2385.351416
1058.753207,107,2413.612473
1098.753804,111,2413.709387
1028.687068,104,2413.800984
998.9021,101,2413.895704
1058.785415,107,2413.993113
1078.806495,109,2414.088745
1038.815437,105,2414.181566
1068.81449,108,2414.277598
998.887856,101,2414.368579
1018.816599,103,2414.464254
1008.869466,102,2414.55848
978.807578,99,2414.651779
1048.813979,106,2414.749645
948.826201,96,2414.840627
1028.751102,104,2414.939252
699.156374,71,2415.018323
1098.809481,111,2415.070722
1058.819321,107,2415.129656
1068.837623,108,2415.224747
629.397172,64,2415.255025
1138.861906,115,2415.322787
869.07133,88,2415.408746
1068.702453,108,2415.472188
1028.86563,104,2415.531522
1058.773048,107,2415.627082
998.808287,101,2415.718793
1048.773301,106,2415.81581
1038.731038,105,2415.910083
1088.721333,110,2416.006897
988.730745,100,2416.097221
1058.767881,107,2416.194964
938.837163,95,2416.283928
1008.851775,102,2416.332064
1088.785899,110,2416.385454
1038.713814,105,2416.477683
998.884743,101,2416.570386
1068.824737,108,2416.668263
948.707683,96,2416.75688
1008.781676,102,2416.805394
1068.770924,108,2416.857286
1028.848354,104,2416.950089
1038.90582,105,2417.045615
908.942296,92,2417.134058
1028.755535,104,2417.183706
1058.810875,107,2417.236248
819.0053,83,2417.275959
1028.819133,104,2417.329828
1038.781845,105,2417.425171
1078.723294,109,2417.521955
819.072384,83,2417.604203
1028.799659,104,2417.653763
968.826741,98,2417.70622
968.862165,98,2417.752486
1018.693337,103,2417.80335
938.975648,95,2417.84827
1048.73237,106,2417.899657
1018.783469,103,2417.992869
1048.880467,106,2418.088986
978.898536,99,2418.18022
1118.988932,113,2418.281387
1068.690983,108,2418.373176
988.828065,100,2418.464211
1008.779163,102,2418.559773
968.814128,98,2418.606002
1008.810106,102,2418.654405
1038.920644,105,2418.749975
1028.757174,104,2418.844111
819.097869,83,2418.928684
1058.744411,107,2418.979091
1038.854213,105,2419.033566
1008.794797,102,2419.126344
938.765395,95,2419.17139
988.802604,100,2419.220217
908.886886,92,2419.263865
1028.840564,104,2419.31747
1038.893441,105,2419.412599
938.940861,95,2419.502353
988.780155,100,2419.549837
998.878814,101,2419.599799
1068.817304,108,2419.698049
1008.898334,102,2419.789932
958.931801,97,2419.835756
1068.840403,108,2419.887071
1098.838497,111,2419.982927
998.803838,101,2420.072835
968.706742,98,2420.119097
1048.781902,106,2420.169944
1078.757486,109,2420.266317
1038.848336,105,2420.359011
918.946834,93,2420.403391
998.835006,101,2420.452331
988.880041,100,2420.547263
998.890079,101,2420.642499
1078.819181,109,2420.741072
1048.652594,106,2420.834384
1078.765871,109,2420.930601
958.786005,97,2421.019823
948.797908,96,2421.066812
1058.889634,107,2421.120781
1028.768606,104,2421.214279
1038.739318,105,2421.309507
1058.740386,107,2421.405624
948.857383,96,2421.495756
1008.768081,102,2421.544353
958.907386,97,2421.591185
988.853439,100,2421.638895
998.743608,101,2421.68815
958.887405,97,2421.734147
978.663461,99,2421.782474
1018.908608,103,2421.879067
998.777308,101,2421.973269
1038.876862,105,2422.070471
1048.84719,106,2422.165607
1038.77806,105,2422.259977
1088.857121,110,2422.357115
958.878633,97,2422.445531
1048.841148,106,2422.544314
1048.790573,106,2422.638782
998.85081,101,2422.730712
1108.747865,112,2422.83122
988.824364,100,2422.920266
759.169688,77,2422.956566
998.675519,101,2423.015399
958.789596,97,2450.32292
1018.786749,103,2450.371782
1018.743242,103,2450.421049
1008.906643,102,2450.516024
1088.680756,110,2450.615134
998.772282,101,2450.705976
988.834767,100,2450.800515
1028.820661,104,2450.89747
1018.747267,103,2450.991798
1018.784299,103,2451.087033
958.711574,97,2451.13314
1038.607913,105,2451.183554
1048.805399,106,2451.279411
1068.831027,108,2451.375256
1068.772296,108,2451.470331
1068.789937,108,2451.565345
1078.796369,109,2451.660947
1078.733519,109,2451.755742
1038.652679,105,2451.849095
1098.8031,111,2451.947114
739.039939,75,2452.025365
1048.735214,106,2452.075711
1018.740864,103,2452.133692
998.793784,101,2452.228067
1068.859039,108,2452.326626
1008.71876,102,2452.418903
1008.788491,102,2452.514193
1018.794966,103,2452.609505
1008.807031,102,2452.70403
898.904254,91,2452.793817
1028.855677,104,2452.843127
659.287408,67,2452.883403
1068.738995,108,2452.951224
1048.826076,106,2453.033975
1038.816184,105,2453.159561
998.917707,101,2453.283574
1038.72882,105,2453.412029
1018.754232,103,2453.535985
1078.835963,109,2453.665274
869.026988,88,2453.778483
1048.825291,106,2453.845392
998.841198,101,2453.912989
938.83932,95,2453.972335
1028.678781,104,2454.04029
899.036981,91,2454.097687
968.627875,98,2454.162973
809.072326,82,2454.214635
839.034147,85,2454.26494
1018.78012,103,2454.313719
1048.774391,106,2454.369562
1008.726174,102,2454.462643
899.050416,91,2454.552414
978.706515,99,2454.59933
1078.854713,109,2454.656112
938.857286,95,2454.744057
1028.785749,104,2454.793779
1038.711269,105,2454.844219
779.131016,79,2454.881794
1088.756976,110,2454.942055
1008.72614,102,2455.033527
988.794562,100,2455.127571
978.900365,99,2455.175009
998.927462,101,2455.223486
1058.808275,107,2455.32159
1028.769095,104,2455.415465
1078.796705,109,2455.512983
1018.758571,103,2455.605087
1008.693238,102,2455.699913
1058.742903,107,2455.797539
978.830385,99,2455.888896
988.753071,100,2455.984072
988.797339,100,2456.079008
958.926399,97,2456.125022
1058.834136,107,2456.17745
948.717964,96,2456.267351
1028.784353,104,2456.365833
889.025332,90,2456.458279
1028.731421,104,2456.508054
1008.761344,102,2456.560043
1028.78266,104,2456.657097
978.713431,99,2456.751961
998.749146,101,2456.850239
988.762414,100,2456.947135
1028.848792,104,2457.046792
918.920964,93,2457.092148
1028.814076,104,2457.144629
1028.838395,104,2457.242192
1038.86041,105,2457.340402
1038.808252,105,2457.43744
968.741256,98,2457.530571
988.879002,100,2457.627781
968.852156,98,2457.723243
988.723593,100,2457.820543
1098.783063,111,2457.922482
1048.741874,106,2458.016198
1048.751666,106,2458.111552
808.908953,82,2458.150852
1008.80228,102,2458.204977
998.81693,101,2458.300185
1008.765003,102,2458.396967
978.856339,99,2458.491972
1018.850375,103,2458.590506
988.854866,100,2458.685228
978.870282,99,2458.733006
1068.749594,108,2458.785687
908.944867,92,2458.830034
1018.84089,103,2458.87953
998.778223,101,2458.975877
818.998323,83,2459.016482
1028.787478,104,2459.074134
1018.74843,103,2459.170319
1038.807594,105,2459.266848
1018.859143,103,2459.360861
1048.842724,106,2459.458486
1028.757795,104,2459.553059
1018.782328,103,2459.647845
1028.736977,104,2459.743225
849.062958,86,2459.784536
1038.753639,105,2459.839781
1058.727446,107,2459.936192
1058.751007,107,2460.032082
1048.769527,106,2460.126574
1078.783165,109,2487.54822
1018.900322,103,2487.641457
968.84166,98,2487.734926
968.760012,98,2487.782253
1118.685105,113,2487.838154
1048.733811,106,2487.952829
988.78516,100,2488.065734
908.937375,92,2488.110027
1008.8061,102,2488.163028
928.917579,94,2488.208132
978.765356,99,2488.257603
909.011599,92,2488.301853
1088.846169,110,2488.358347
1048.750409,106,2488.451748
1038.747931,105,2488.54653
1048.797988,106,2488.642125
1058.746117,107,2488.737467
1048.703381,106,2488.832197
958.804509,97,2488.923079
988.813503,100,2488.970521
948.862197,96,2489.017824
1008.70149,102,2489.066386
1048.786452,106,2489.117743
1028.817306,104,2489.212122
1038.912998,105,2489.307894
888.938379,90,2489.350612
1028.958888,104,2489.402693
1018.772709,103,2489.497097
