J,AvgNormIw,VarJ,MinNormIw,MaxNormIw,eRenyi2,VanillaAvgRet,VarRet,VarDiscRet,ESSRenyi,AvgEpLen,AvgRet,Delta,AvgDiscRet,ESSClassic,AvgVanillaIw,VarNormIw,Bound,BatchSize,IterType,MinVanillaIw,EpsThisIter,MaxVanillaIw,VarVanillaIw
-67.3232,0.01,34.8115,0.00757955,0.010643,1.00324,-67.7194639163,1398.58707125,1398.58707125,99.6771066551,97.06,-67.7194639163,0.1,-67.7194639163,99.6917139085,0.995251,3.124e-07,-192.633,100,1,0.754356,100,1.05925,0.0030944
-60.995,0.01,9.63416,0.00864708,0.0121077,1.00263,-61.0651196916,94.553949917,94.553949917,99.7380698111,89.14,-61.0651196916,0.1,-61.0651196916,99.7764330871,1.00674,2.26366e-07,-88.3377,100,1,0.870538,100,1.21893,0.00229429
-67.7842,0.01,48.0338,0.00919622,0.0131968,1.0037,-68.2624223661,2624.00450329,2624.00450329,99.630900681,97.05,-68.2624223661,0.1,-68.2624223661,99.5195403539,1.01042,4.87645e-07,-193.159,100,1,0.929201,100,1.33343,0.00497857
-64.3895,0.01,31.2609,0.00702722,0.0110221,1.00458,-64.946871945,1364.90958752,1364.90958752,99.5439915054,93.16,-64.946871945,0.1,-64.946871945,99.4328288007,0.995714,5.7619e-07,-189.638,100,1,0.69971,100,1.09749,0.00571261
-78.3527,0.01,71.7185,0.00815008,0.0126298,1.01236,-79.937942965,6139.29057096,6139.29057096,98.7786507094,111.08,-79.937942965,0.1,-79.937942965,99.0152835404,0.998836,1.00456e-06,-204.265,100,1,0.814059,100,1.26151,0.0100222
-77.353,0.01,73.1729,0.0090529,0.0147534,1.01014,-78.65070559,6199.83246013,6199.83246013,98.9964063888,109.08,-78.65070559,0.1,-78.65070559,98.8453545154,0.996938,1.17992e-06,-203.127,100,1,0.902517,100,1.47082,0.0117271
-69.7385,0.01,51.8881,0.00663175,0.0121594,1.01536,-71.7625408676,3830.98655845,3830.98655845,98.4875369111,100.97,-71.7625408676,0.1,-71.7625408676,98.0838110387,0.979895,1.97336e-06,-195.838,100,1,0.649841,100,1.19149,0.0189481
-66.0729,0.01,35.0304,0.00934753,0.0113839,1.00134,-66.2415008983,1364.1544588,1364.1544588,99.8666041732,95.49,-66.2415008983,0.1,-66.2415008983,99.8358727933,1.00801,1.66027e-07,-191.289,100,1,0.942239,100,1.14751,0.00168697
-72.6648,0.01,57.7775,0.00820445,0.0128043,1.0054,-73.3524789096,3781.28169988,3781.28169988,99.4627409319,104.07,-73.3524789096,0.1,-73.3524789096,99.6315265557,1.01377,3.73533e-07,-198.144,100,1,0.831745,100,1.29807,0.00383894
-79.6618,0.01,71.2014,0.0066301,0.0140201,1.01265,-81.2749052164,6097.45345533,6097.45345533,98.7511730855,112.9,-81.2749052164,0.1,-81.2749052164,98.607298231,1.01204,1.42664e-06,-205.593,100,1,0.670992,100,1.41888,0.0146119
-76.2065,0.01,67.1209,0.00371572,0.0117311,1.02391,-79.6883705291,6147.92896702,6147.92896702,97.6646589116,110.67,-79.6883705291,0.1,-79.6883705291,97.5053109252,1.00674,2.58437e-06,-202.837,100,1,0.374076,100,1.18102,0.0261932
-70.2349,0.01,48.2063,0.00907092,0.0115282,1.00271,-70.5854913436,2582.17956665,2582.17956665,99.7301014943,100.81,-70.5854913436,0.1,-70.5854913436,99.7345462663,0.996903,2.68829e-07,-195.547,100,1,0.904282,100,1.14925,0.00267167
-73.8648,0.01,67.8061,0.00700488,0.0106648,1.00489,-74.4758011745,5027.537313,5027.537313,99.5135837229,104.03,-74.4758011745,0.1,-74.4758011745,99.4604540283,0.999777,5.47943e-07,-199.312,100,1,0.700332,100,1.06624,0.00547699
-75.8292,0.01,68.856,0.0095907,0.0111853,1.00284,-76.1984183398,4982.60452692,4982.60452692,99.7168593558,107.14,-76.1984183398,0.1,-76.1984183398,99.8413804687,0.991096,1.60485e-07,-201.147,100,1,0.95053,100,1.10857,0.0015764
-64.2242,0.01,31.8766,0.00807324,0.0110464,1.00355,-64.6795274118,1343.33659456,1343.33659456,99.6465228105,93.39,-64.6795274118,0.1,-64.6795274118,99.6397147513,0.997354,3.65223e-07,-189.586,100,1,0.805188,100,1.10171,0.00363293
-77.2155,0.01,71.0199,0.00592818,0.0124087,1.01858,-79.267491293,6168.90658823,6168.90658823,98.175999206,109.75,-79.267491293,0.1,-79.267491293,98.4248313872,1.00601,1.61652e-06,-203.515,100,1,0.596379,100,1.24833,0.0163599
-75.1517,0.01,65.9084,0.0089663,0.0154324,1.00755,-76.1173615697,4979.1211967,4979.1211967,99.2508453103,106.76,-76.1173615697,0.1,-76.1173615697,98.9204340712,1.00632,1.10238e-06,-200.766,100,1,0.902299,100,1.55299,0.0111636
-70.7026,0.01,56.3106,0.0077092,0.0139899,1.00734,-71.6933234578,3819.34746767,3819.34746767,99.2717639756,101.05,-71.6933234578,0.1,-71.6933234578,99.0265754349,1.01075,9.92937e-07,-196.3,100,1,0.779204,100,1.41403,0.0101439
-64.9674,0.01,33.8112,0.00803392,0.0107838,1.00279,-65.3205053481,1380.78656795,1380.78656795,99.7213757509,94.1,-65.3205053481,0.1,-65.3205053481,99.7979064216,1.00539,2.04541e-07,-190.284,100,1,0.807722,100,1.0842,0.00206752
-63.9206,0.01,31.4801,0.00747775,0.01086,1.0058,-64.6360260625,1383.94619318,1383.94619318,99.4235440597,92.69,-64.6360260625,0.1,-64.6360260625,99.6234058383,1.00287,3.8181e-07,-189.424,100,1,0.749923,100,1.08912,0.00384006
-67.2215,0.01,43.8612,0.00685668,0.0112684,1.00856,-68.2965344261,2621.25101797,2621.25101797,99.1513528841,97.11,-68.2965344261,0.1,-68.2965344261,99.0848692909,0.993578,9.3292e-07,-192.898,100,1,0.681265,100,1.1196,0.00920977
-72.6728,0.01,58.0382,0.0075728,0.0116466,1.00482,-73.2814749102,3787.63785095,3787.63785095,99.5204194266,102.86,-73.2814749102,0.1,-73.2814749102,99.4686258928,0.99651,5.39569e-07,-198.115,100,1,0.754637,100,1.1606,0.00535809
-73.5474,0.01,62.3524,0.0043051,0.0121957,1.01569,-75.4306995599,5010.49574513,5010.49574513,98.4557141019,105.5,-75.4306995599,0.1,-75.4306995599,97.5734796968,0.975236,2.51199e-06,-199.667,100,1,0.419849,100,1.18937,0.0238912
-66.1353,0.01,35.4805,0.00963927,0.0110591,1.00073,-66.2262267733,1339.25596253,1339.25596253,99.9271328126,95.56,-66.2262267733,0.1,-66.2262267733,99.9030049279,1.00235,9.80731e-08,-191.284,100,1,0.966193,100,1.10851,0.000985347
-75.1489,0.01,64.9641,0.00688561,0.0129039,1.00828,-76.2745935701,4991.87491154,4991.87491154,99.1791240474,106.85,-76.2745935701,0.1,-76.2745935701,98.942319107,0.99219,1.0798e-06,-200.806,100,1,0.683184,100,1.28031,0.01063
-77.6638,0.01,75.1525,0.00539817,0.0108015,1.00777,-78.6144677344,6187.70683281,6187.70683281,99.2291372789,108.69,-78.6144677344,0.1,-78.6144677344,99.1570317587,0.9996,8.58715e-07,-203.291,100,1,0.539601,100,1.07972,0.00858028
-72.4618,0.01,60.6894,0.00924178,0.0107904,1.0011,-72.5951505667,3806.57521269,3806.57521269,99.8899718118,102.68,-72.5951505667,0.1,-72.5951505667,99.8818795183,0.993223,1.19471e-07,-197.673,100,1,0.917915,100,1.07173,0.00117857
-65.8007,0.01,39.3964,0.00574263,0.0116598,1.01348,-67.5044213337,2595.59582882,2595.59582882,98.6695165991,96.87,-67.5044213337,0.1,-67.5044213337,98.5506634916,0.983036,1.48549e-06,-191.783,100,1,0.564521,100,1.1462,0.0143552
-65.2961,0.01,34.7871,0.00867085,0.0110188,1.00287,-65.6507646875,1358.62195474,1358.62195474,99.7139079171,94.73,-65.6507646875,0.1,-65.6507646875,99.682763293,0.990282,3.21477e-07,-190.614,100,1,0.858659,100,1.09118,0.0031526
-75.3144,0.01,67.8075,0.00806864,0.0115123,1.00438,-75.8615367858,5003.48249991,5003.48249991,99.564253991,106.58,-75.8615367858,0.1,-75.8615367858,99.6217846458,0.995685,3.83467e-07,-200.725,100,1,0.803383,100,1.14626,0.00380165
-69.2001,0.01,54.8311,0.00762807,0.0114602,1.00986,-70.4442537306,3826.77213975,3826.77213975,99.0237284406,99.94,-70.4442537306,0.1,-70.4442537306,99.3053431366,1.00672,7.06585e-07,-194.956,100,1,0.767931,100,1.15371,0.00716109
-70.1438,0.01,48.4562,0.0048869,0.0126461,1.018,-72.465139055,3807.78071409,3807.78071409,98.2319990145,102.22,-72.465139055,0.1,-72.465139055,98.2126622508,0.997897,1.83824e-06,-196.408,100,1,0.487663,100,1.26195,0.0183052
-80.8565,0.01,78.8006,0.0057688,0.0121175,1.01538,-82.6752555999,7306.0071408,7306.0071408,98.4857215446,113.76,-82.6752555999,0.1,-82.6752555999,98.3191508676,0.997107,1.72686e-06,-206.956,100,1,0.575211,100,1.20825,0.0171688
-70.4646,0.01,49.9896,0.00548927,0.011365,1.01962,-73.0420399043,3801.38404751,3801.38404751,98.0758969179,103.61,-73.0420399043,0.1,-73.0420399043,97.7043672885,0.98636,2.3733e-06,-196.82,100,1,0.541439,100,1.121,0.0230899
-73.2,0.01,63.0013,0.00495598,0.0121851,1.01394,-75.2787024739,5001.51638856,5001.51638856,98.6252950138,104.99,-75.2787024739,0.1,-75.2787024739,98.5834653279,0.991007,1.45141e-06,-199.211,100,1,0.491141,100,1.20755,0.0142542
-68.9948,0.01,48.9267,0.00879208,0.0119284,1.00242,-69.2975427759,2581.26818658,2581.26818658,99.7583402119,98.93,-69.2975427759,0.1,-69.2975427759,99.778364204,1.00223,2.24393e-07,-194.289,100,1,0.881168,100,1.1955,0.00225395
-61.817,0.01,8.86115,0.00923716,0.0111673,1.00188,-61.8616748124,80.9938325391,80.9938325391,99.8126566078,90.03,-61.8616748124,0.1,-61.8616748124,99.8226910573,1.0015,1.79366e-07,-87.1917,100,1,0.925098,100,1.1184,0.00179903
-71.8916,0.01,58.7766,0.00939402,0.0116699,1.00363,-72.3699840987,3798.35226624,3798.35226624,99.6385454444,102.28,-72.3699840987,0.1,-72.3699840987,99.7093595475,1.00484,2.9446e-07,-197.254,100,1,0.943952,100,1.17264,0.00297319
-72.7884,0.01,56.1719,0.00813663,0.0136412,1.00741,-73.7337262499,3766.69253485,3766.69253485,99.2644690434,104.81,-73.7337262499,0.1,-73.7337262499,99.0943768566,0.993815,9.23131e-07,-198.393,100,1,0.80863,100,1.35569,0.00911747
-64.5799,0.01,32.8116,0.00835636,0.0117166,1.003,-64.9546566179,1359.62142023,1359.62142023,99.7011914665,93.66,-64.9546566179,0.1,-64.9546566179,99.6794572083,1.00217,3.24828e-07,-189.9,100,1,0.837452,100,1.17421,0.00326241
-75.1846,0.01,64.3291,0.0058937,0.0120999,1.0116,-76.8285640514,4942.65969576,4942.65969576,98.8530320569,108.08,-76.8285640514,0.1,-76.8285640514,98.4988349794,0.983967,1.53939e-06,-201.051,100,1,0.579921,100,1.19059,0.0149042
-77.1339,0.01,67.7048,0.00936209,0.0125336,1.00466,-77.7396704072,4957.47370626,4957.47370626,99.5359951152,108.76,-77.7396704072,0.1,-77.7396704072,99.6068056875,0.997848,3.98743e-07,-202.566,100,1,0.934194,100,1.25066,0.00397029
-75.2545,0.01,63.1536,0.00552241,0.014729,1.02941,-78.9969858176,6166.18370491,6166.18370491,97.1432032306,110.08,-78.9969858176,0.1,-78.9969858176,96.2985570873,1.00633,3.88254e-06,-202.234,100,1,0.555735,100,1.48222,0.0393183
-65.289,0.01,43.2659,0.00592171,0.0122802,1.00907,-66.4152726597,2616.8893542,2616.8893542,99.1011253211,94.21,-66.4152726597,0.1,-66.4152726597,98.6527222833,0.982844,1.37945e-06,-190.996,100,1,0.582011,100,1.20695,0.0133253
-71.5677,0.01,58.1417,0.0092445,0.0123744,1.00506,-72.2259776507,3811.58131129,3811.58131129,99.4967404962,101.75,-72.2259776507,0.1,-72.2259776507,99.5272255302,1.00222,4.79771e-07,-197.026,100,1,0.9265,100,1.24018,0.00481901
-71.9945,0.01,59.2424,0.00942788,0.014871,1.00398,-72.4998750952,3801.30512281,3801.30512281,99.6038339235,102.16,-72.4998750952,0.1,-72.4998750952,99.440398892,0.997579,5.68434e-07,-197.377,100,1,0.940506,100,1.4835,0.00565685
-64.0455,0.01,26.3389,0.00681393,0.0115667,1.00943,-65.3048951182,1375.04805183,1375.04805183,99.0662606992,94.11,-65.3048951182,0.1,-65.3048951182,99.1737881465,0.993311,8.41519e-07,-189.776,100,1,0.676835,100,1.14893,0.00830298
-67.4523,0.01,42.2428,0.00621703,0.0125533,1.01068,-68.7578773832,2581.52778638,2581.52778638,98.9430211833,98.08,-68.7578773832,0.1,-68.7578773832,98.766925508,1.00579,1.26106e-06,-193.25,100,1,0.625304,100,1.2626,0.0127571
-66.4181,0.01,39.5181,0.00493857,0.0117745,1.01493,-68.5599559666,2622.08116406,2622.08116406,98.5289037692,97.56,-68.5599559666,0.1,-68.5599559666,98.4990123892,1.00141,1.53925e-06,-192.489,100,1,0.494554,100,1.17912,0.015436
-75.8444,0.01,67.5689,0.00935918,0.0124818,1.00412,-76.3719728991,4978.07555525,4978.07555525,99.5896321268,106.61,-76.3719728991,0.1,-76.3719728991,99.6065184479,1.00408,3.99057e-07,-201.245,100,1,0.939734,100,1.25327,0.00402317
-81.9052,0.01,82.3002,0.00907227,0.0140772,1.00595,-82.6558540736,7310.39037815,7310.39037815,99.408427631,114.01,-82.6558540736,0.1,-82.6558540736,99.1974139719,1.00672,8.1727e-07,-207.419,100,1,0.913321,100,1.41717,0.00828287
-66.4869,0.01,48.7231,0.00872872,0.0122509,1.00281,-66.8499434605,2610.59637586,2610.59637586,99.7202495774,95.2,-66.8499434605,0.1,-66.8499434605,99.7434491473,0.995816,2.59793e-07,-191.802,100,1,0.869219,100,1.21997,0.00257623
-70.0344,0.01,51.6315,0.0036587,0.0130029,1.03272,-74.939287951,5012.33028232,5012.33028232,96.8314582929,104.6,-74.939287951,0.1,-74.939287951,96.2462910465,0.975693,3.93954e-06,-197.208,100,1,0.356977,100,1.26868,0.0375034
-74.5257,0.01,69.3537,0.00957774,0.011359,1.00182,-74.753411855,5023.32756616,5023.32756616,99.8186426243,104.71,-74.753411855,0.1,-74.753411855,99.8418030734,0.999045,1.60084e-07,-199.781,100,1,0.95686,100,1.13482,0.00159779
-78.5868,0.01,75.7613,0.00940876,0.0121639,1.00461,-79.1878026582,6177.70205265,6177.70205265,99.5410975379,109.75,-79.1878026582,0.1,-79.1878026582,99.6471260515,0.994757,3.57736e-07,-204.017,100,1,0.935942,100,1.21001,0.00353994
-74.8853,0.01,66.236,0.00925746,0.0159524,1.00625,-75.7302507542,4991.3913733,4991.3913733,99.3786912604,105.92,-75.7302507542,0.1,-75.7302507542,99.1194137279,1.00674,8.97364e-07,-200.417,100,1,0.931988,100,1.606,0.00909505
-73.7536,0.01,62.4667,0.00729419,0.013192,1.01381,-75.5161910926,5000.50452289,5000.50452289,98.6373325356,105.63,-75.5161910926,0.1,-75.5161910926,98.6929143425,1.02094,1.33776e-06,-199.756,100,1,0.744691,100,1.34682,0.0139436
-81.033,0.01,78.2124,0.00435284,0.0122817,1.01879,-83.5516374782,7286.31374172,7286.31374172,98.1559417309,115.14,-83.5516374782,0.1,-83.5516374782,98.3003147281,1.00441,1.74653e-06,-207.344,100,1,0.437205,100,1.23359,0.0176199
-89.3583,0.01,93.9014,0.00764893,0.0113705,1.00867,-90.3336851327,9468.29874131,9468.29874131,99.1399980334,122.74,-90.3336851327,0.1,-90.3336851327,99.4781545896,1.00359,5.29863e-07,-215.043,100,1,0.767637,100,1.14112,0.00533671
-74.8808,0.01,67.8389,0.00939912,0.0122487,1.00404,-75.4063112439,4984.40340246,4984.40340246,99.5974952357,105.6,-75.4063112439,0.1,-75.4063112439,99.6418716633,1.00441,3.63067e-07,-200.274,100,1,0.944054,100,1.23027,0.00366275
-91.113,0.01,96.8469,0.00696876,0.0123033,1.01839,-93.3033645743,10578.219192,10578.219192,98.1945016235,125.92,-93.3033645743,0.1,-93.3033645743,98.637610635,0.988708,1.39514e-06,-217.408,100,1,0.689007,100,1.21644,0.0136381
-79.2832,0.01,73.4172,0.00558003,0.0116702,1.01073,-80.5115798488,6121.90227703,6121.90227703,98.9380499035,112.59,-80.5115798488,0.1,-80.5115798488,99.0048458263,1.00136,1.01529e-06,-205.096,100,1,0.558763,100,1.16861,0.0101806
-70.3938,0.01,58.6994,0.0093728,0.012473,1.00417,-70.9458975215,3832.72394372,3832.72394372,99.5850921903,100.34,-70.9458975215,0.1,-70.9458975215,99.6311791937,1.00172,3.73922e-07,-195.796,100,1,0.93889,100,1.24944,0.00375208
-69.1962,0.01,49.0913,0.00908757,0.0114364,1.00205,-69.4524694508,2596.0416922,2596.0416922,99.7956882536,99.33,-69.4524694508,0.1,-69.4524694508,99.8022760441,0.99364,2.00103e-07,-194.459,100,1,0.902977,100,1.13636,0.00197566
-64.1703,0.01,34.5806,0.00879049,0.0116501,1.00179,-64.396112261,1352.49569079,1352.49569079,99.8214220904,92.25,-64.396112261,0.1,-64.396112261,99.7555814751,1.00024,2.47488e-07,-189.424,100,1,0.87926,100,1.1653,0.00247607
-78.5638,0.01,73.0773,0.00862807,0.0129496,1.00923,-79.7228513098,6133.16893587,6133.16893587,99.0857790557,111.07,-79.7228513098,0.1,-79.7228513098,99.3916682318,1.00689,6.18278e-07,-204.283,100,1,0.868754,100,1.30388,0.00626831
-86.3011,0.01,87.8808,0.00933044,0.0124197,1.00711,-87.2546794127,8360.28367285,8360.28367285,99.2943251393,119.73,-87.2546794127,0.1,-87.2546794127,99.5818956725,0.992365,4.24096e-07,-211.898,100,1,0.925921,100,1.23248,0.00417645
-64.0859,0.01,24.7096,0.00414671,0.0799988,1.0,-66.9500008066,2595.8784295,2595.8784295,99.9999642372,96.17,-66.9500008066,0.1,-66.9500008066,44.1991373317,0.989627,0.000127524,-189.227,100,1,0.410369,100,7.9169,1.24892
-74.5236,0.01,67.8279,0.00941395,0.0134826,1.0038,-75.0334617868,5015.11258149,5015.11258149,99.6219083433,105.4,-75.0334617868,0.1,-75.0334617868,99.5460402932,1.00495,4.60641e-07,-199.904,100,1,0.946051,100,1.35493,0.00465208
-67.2537,0.01,34.4715,0.00906102,0.010737,1.00199,-67.5034474938,1373.17703868,1373.17703868,99.8009479451,97.5,-67.5034474938,0.1,-67.5034474938,99.8553089726,1.00361,1.46331e-07,-192.502,100,1,0.909369,100,1.07757,0.00147388
-68.3138,0.01,47.2097,0.00882571,0.0127236,1.00438,-68.8800185399,2586.21214484,2586.21214484,99.5639231087,98.29,-68.8800185399,0.1,-68.8800185399,99.4733486378,1.00379,5.34796e-07,-193.729,100,1,0.885913,100,1.27717,0.00538854
-78.7008,0.01,72.0524,0.00548981,0.0119848,1.01093,-80.0650588343,6125.19596549,6125.19596549,98.918986293,111.46,-80.0650588343,0.1,-80.0650588343,99.127212557,1.00388,8.89375e-07,-204.524,100,1,0.55111,100,1.20313,0.00896288
-76.9488,0.01,68.7043,0.00804558,0.0106222,1.00219,-77.1953328706,4968.030102,4968.030102,99.7810993705,108.22,-77.1953328706,0.1,-77.1953328706,99.7275221148,0.99904,2.75995e-07,-202.229,100,1,0.803786,100,1.0612,0.00275465
-63.2762,0.01,32.6164,0.00777289,0.0110023,1.00458,-63.845269461,1376.7302922,1376.7302922,99.5438497562,91.86,-63.845269461,0.1,-63.845269461,99.5815655041,1.0035,4.24453e-07,-188.703,100,1,0.780012,100,1.10409,0.00427432
-77.5341,0.01,72.6438,0.00782661,0.0125626,1.01183,-79.0023582298,6168.47742711,6168.47742711,98.8303565811,109.7,-79.0023582298,0.1,-79.0023582298,98.7637350451,0.995076,1.26437e-06,-203.415,100,1,0.778807,100,1.25007,0.0125195
-67.2002,0.01,45.2648,0.0075793,0.0113347,1.00719,-68.0864898621,2613.53250689,2613.53250689,99.2858870039,96.95,-68.0864898621,0.1,-68.0864898621,99.2562553463,0.996631,7.56905e-07,-192.793,100,1,0.755376,100,1.12965,0.00751814
-74.9451,0.01,65.7696,0.0059192,0.0109633,1.00906,-76.0062452072,4977.24329836,4977.24329836,99.1025185432,106.22,-76.0062452072,0.1,-76.0062452072,99.0811602006,1.00668,9.36731e-07,-200.653,100,1,0.595871,100,1.10364,0.00949278
-65.169,0.01,36.4405,0.00982757,0.0106116,1.00028,-65.2026309894,1368.39470151,1368.39470151,99.9724702351,93.67,-65.2026309894,0.1,-65.2026309894,99.9813692016,0.997413,1.8836e-08,-190.185,100,1,0.980215,100,1.05841,0.000187387
-69.2227,0.01,51.6541,0.00390863,0.0114839,1.01535,-71.0339630297,3834.9766637,3834.9766637,98.4878375515,100.14,-71.0339630297,0.1,-71.0339630297,98.0164052406,0.993372,2.04414e-06,-195.315,100,1,0.388273,100,1.14078,0.0201714
-67.3902,0.01,41.34,0.00519505,0.0116513,1.00982,-68.9413525188,2599.01623978,2599.01623978,99.0279367688,98.19,-68.9413525188,0.1,-68.9413525188,98.894362278,0.991911,1.12927e-06,-193.145,100,1,0.515303,100,1.1557,0.0111108
-63.1413,0.01,22.6229,0.00432381,0.0842083,1.0,-66.2619533131,1352.22864603,1352.22864603,99.9999165536,94.88,-66.2619533131,0.1,-66.2619533131,45.4595891929,0.93844,0.000121187,-188.27,100,1,0.405764,100,7.90244,1.06726
-72.7924,0.01,57.3376,0.00777744,0.0116812,1.00672,-73.6309460513,3781.89609804,3781.89609804,99.3326791367,104.43,-73.6309460513,0.1,-73.6309460513,99.4714622554,1.01026,5.36727e-07,-198.354,100,1,0.785724,100,1.1801,0.00547798
-76.5105,0.01,57.7309,0.00143653,0.0146519,1.07815,-84.6391697773,7218.71826873,7218.71826873,92.7510592956,117.17,-84.6391697773,0.1,-84.6391697773,90.1641804839,0.951943,1.1019e-05,-206.45,100,1,0.13675,100,1.39478,0.0998537
-75.304,0.01,64.4141,0.0059079,0.0123261,1.02962,-79.0650958195,6166.72552622,6166.72552622,97.1228795564,109.96,-79.0650958195,0.1,-79.0650958195,97.4325046718,1.02293,2.66178e-06,-202.287,100,1,0.604339,100,1.26087,0.0278527
-75.1265,0.01,67.1532,0.00863872,0.0128669,1.00611,-75.8863842273,4987.70731559,4987.70731559,99.3923383398,106.05,-75.8863842273,0.1,-75.8863842273,99.4205281533,0.98814,5.88751e-07,-200.649,100,1,0.853627,100,1.27143,0.00574869
-81.8943,0.01,77.8557,0.00582077,0.0116159,1.01529,-84.0798324807,7231.85221715,7231.85221715,98.4938044866,116.06,-84.0798324807,0.1,-84.0798324807,98.5857268996,1.0052,1.44907e-06,-207.99,100,1,0.585103,100,1.16763,0.0146417
-68.6028,0.01,47.7896,0.00881619,0.0110788,1.00367,-69.0598471953,2608.43611883,2608.43611883,99.6341312196,98.5,-69.0598471953,0.1,-69.0598471953,99.743635201,0.998322,2.59597e-07,-193.975,100,1,0.880139,100,1.10602,0.00258726
-78.5432,0.01,76.9158,0.00958144,0.0111102,1.00252,-78.864366239,6167.33652849,6167.33652849,99.7488385477,109.81,-78.864366239,0.1,-78.864366239,99.8441275154,0.994039,1.57727e-07,-203.842,100,1,0.952432,100,1.10439,0.00155852
-74.8133,0.01,64.6417,0.00609946,0.0120466,1.01019,-76.1359432179,4987.26167524,4987.26167524,98.9916166503,106.67,-76.1359432179,0.1,-76.1359432179,99.1939408239,1.01539,8.20799e-07,-200.59,100,1,0.619335,100,1.2232,0.00846263
-80.9231,0.01,75.3395,0.00559276,0.0129265,1.02369,-84.0435902178,7240.67719126,7240.67719126,97.6855626242,116.18,-84.0435902178,0.1,-84.0435902178,97.7558654602,0.98551,2.31887e-06,-207.538,100,1,0.551172,100,1.27392,0.0225215
-75.6285,0.01,65.6724,0.00744281,0.0146949,1.00612,-76.436935496,4962.66964448,4962.66964448,99.3919261643,107.59,-76.436935496,0.1,-76.436935496,99.1336338943,0.997567,8.82801e-07,-201.153,100,1,0.742471,100,1.46592,0.00878511
-78.2068,0.01,72.6077,0.00673952,0.0111737,1.01043,-79.4599985793,6167.36091024,6167.36091024,98.9674997676,110.31,-79.4599985793,0.1,-79.4599985793,99.1633503542,0.998475,8.52211e-07,-204.001,100,1,0.672924,100,1.11567,0.00849614
-78.501,0.01,68.2711,0.00879607,0.0124239,1.00384,-78.9716272132,4936.65157463,4936.65157463,99.6174482729,110.69,-78.9716272132,0.1,-78.9716272132,99.561944523,1.0077,4.44438e-07,-203.882,100,1,0.886377,100,1.25195,0.00451306
-78.8118,0.01,74.7017,0.00828892,0.0123022,1.00728,-79.7353978969,6157.59080804,6157.59080804,99.2768863401,110.7,-79.7353978969,0.1,-79.7353978969,99.4916864802,0.990771,5.16059e-07,-204.41,100,1,0.821242,100,1.21887,0.00506578
-73.2613,0.01,59.0355,0.00756514,0.0108047,1.00441,-73.8205923347,3810.47472563,3810.47472563,99.5610516151,104.22,-73.8205923347,0.1,-73.8205923347,99.5059688634,0.995722,5.01493e-07,-198.677,100,1,0.753277,100,1.07584,0.00497211
-78.3495,0.01,76.4945,0.00887597,0.0125916,1.00419,-78.8747770374,6179.36800098,6179.36800098,99.5829642375,109.57,-78.8747770374,0.1,-78.8747770374,99.5741835902,1.0058,4.31974e-07,-203.754,100,1,0.89275,100,1.26647,0.00437003
-90.243,0.01,92.5992,0.00586677,0.0121891,1.01141,-91.884369425,9388.06916006,9388.06916006,98.8714293123,125.44,-91.884369425,0.1,-91.884369425,98.8386567594,0.983795,1.18686e-06,-216.098,100,1,0.57717,100,1.19915,0.0114871
-72.9292,0.01,57.9275,0.00613474,0.013507,1.02204,-75.8395814388,4980.7752974,4980.7752974,97.8434364211,106.31,-75.8395814388,0.1,-75.8395814388,97.8428621563,0.990344,2.22695e-06,-199.442,100,1,0.60755,100,1.33766,0.0218415
-69.2889,0.01,48.1976,0.00792277,0.0158791,1.00388,-69.7818623595,2582.09536643,2582.09536643,99.6132015213,99.51,-69.7818623595,0.1,-69.7818623595,99.2702273292,1.00383,7.42583e-07,-194.671,100,1,0.795309,100,1.59399,0.00748276
-77.7002,0.01,74.4554,0.00844888,0.0133228,1.00672,-78.5485934398,6165.48020523,6165.48020523,99.3326085626,109.33,-78.5485934398,0.1,-78.5485934398,99.1317497034,0.997606,8.84693e-07,-203.262,100,1,0.842865,100,1.32909,0.00880461
-71.2929,0.01,57.4214,0.00602624,0.0114079,1.00836,-72.3079167479,3807.32721382,3807.32721382,99.1710572018,102.16,-72.3079167479,0.1,-72.3079167479,99.1821781077,0.995456,8.32904e-07,-196.957,100,1,0.599886,100,1.1356,0.00825352
-72.7514,0.01,54.9822,0.0030128,0.0132678,1.02975,-76.7618110164,4963.88252383,4963.88252383,97.1106017457,107.44,-76.7618110164,0.1,-76.7618110164,95.5681178955,0.969744,4.68425e-06,-199.742,100,1,0.292165,100,1.28663,0.0440509
-75.0218,0.01,67.1594,0.00455021,0.0109047,1.00608,-75.893795457,4988.37537015,4988.37537015,99.3958949674,106.3,-75.893795457,0.1,-75.893795457,99.1685082105,0.987461,8.46929e-07,-200.54,100,1,0.449315,100,1.07679,0.00825822
-82.8382,0.01,82.4901,0.00788404,0.0123161,1.00578,-83.5858434229,7278.17590102,7278.17590102,99.4256652047,115.3,-83.5858434229,0.1,-83.5858434229,99.5232645062,0.993391,4.83875e-07,-208.351,100,1,0.783193,100,1.22347,0.004775
-66.0203,0.01,35.5891,0.00934564,0.010924,1.00081,-66.1241798659,1360.36097022,1360.36097022,99.91884862,95.27,-66.1241798659,0.1,-66.1241798659,99.9091243369,1.00211,9.18848e-08,-191.189,100,1,0.936534,100,1.0947,0.000922725
