VarDiscRet,VarNormIw,Bound,BatchSize,EpsThisIter,AvgVanillaIw,MaxNormIw,ESSClassic,J,VarVanillaIw,ESSRenyi,AvgRet,AvgDiscRet,MinVanillaIw,IterType,VanillaAvgRet,VarJ,VarRet,eRenyi2,MaxVanillaIw,MinNormIw,AvgNormIw,AvgEpLen
961.0704546593253,3.5044917e-18,4251.3276,500,100,1.0,0.01,100.0,4645.1987,,500.0,4645.199252023338,4645.199252023338,1.0,2,4645.199252023338,30.84573,961.0704546593253,1.0,1.0,0.01,0.009999998,500.0
3852.935958687066,2.179301e-19,4364.4185,500,100,1.0,0.005,200.00000010221265,4642.931,,500.0,4640.663550883293,4640.663550883293,1.0,2,4640.663550883293,48.867943,3852.935958687066,1.0,1.0,0.005,0.0049999994,499.49
858.0694662576632,5.4391416e-20,4417.771,500,100,1.0,0.0033333334,299.999969473632,4645.1753,,500.0,4649.661706856837,4649.661706856837,1.0,2,4649.661706856837,43.419807,858.0694662576632,1.0,1.0,0.0033333334,0.0033333336,500.0
837.6027081222664,5.434597e-20,4449.2573,500,100,1.0,0.0025,400.0,4646.1953,,500.0,4649.2553546123145,4649.2553546123145,1.0,2,4649.2553546123145,40.3037,837.6027081222664,1.0,1.0,0.0025,0.0024999997,500.0
1733.7289953524191,2.729266e-08,4470.4224,500,100,1.0019804,0.002436609,496.61826301875146,4647.1294,0.006850217,496.8346558395992,4644.802828411953,4644.802828411953,0.6838783,1,4644.802828411953,34.77611,1733.7289953524191,1.006371,1.2207172,0.0013650532,0.002,499.8
713.0316499616545,3.5044917e-18,4260.487,500,100,1.0,0.01,100.0,4654.3613,,500.0,4654.361529432026,4654.361529432026,1.0,2,4654.361529432026,26.568804,713.0316499616545,1.0,1.0,0.01,0.009999998,500.0
627.1594508819626,2.179301e-19,4373.7363,500,100,1.0,0.005,200.00000010221265,4652.249,,500.0,4650.1375347014055,4650.1375347014055,1.0,2,4650.1375347014055,25.842897,627.1594508819626,1.0,1.0,0.005,0.0049999994,500.0
743.168917207111,5.4391416e-20,4423.9385,500,100,1.0,0.0033333334,299.999969473632,4651.3433,,500.0,4649.530791524329,4649.530791524329,1.0,2,4649.530791524329,26.308277,743.168917207111,1.0,1.0,0.0033333334,0.0033333336,500.0
796.8694251979508,5.434597e-20,4454.475,500,100,1.0,0.0025,400.0,4651.413,,500.0,4651.623433692762,4651.623433692762,1.0,2,4651.623433692762,26.76442,796.8694251979508,1.0,1.0,0.0025,0.0024999997,500.0
799.8533660895912,3.6647472e-09,4474.3364,500,100,1.0008982,0.0022172437,499.5432389243612,4650.567,0.00091783365,499.52569935377204,4646.3127033053015,4646.3127033053015,0.8943498,1,4646.3127033053015,26.912764,799.8533660895912,1.0009495,1.1096177,0.0017870944,0.002,500.0
690.9205937150753,3.5044917e-18,4253.7656,500,100,1.0,0.01,100.0,4647.631,,500.0,4647.630934530188,4647.630934530188,1.0,2,4647.630934530188,26.153625,690.9205937150753,1.0,1.0,0.01,0.009999998,500.0
5315.809683363259,2.179301e-19,4368.014,500,100,1.0,0.005,200.00000010221265,4646.519,,500.0,4645.407748608148,4645.407748608148,1.0,2,4645.407748608148,54.5396,5315.809683363259,1.0,1.0,0.005,0.0049999994,499.38
764.1271250436992,5.4391416e-20,4420.041,500,100,1.0,0.0033333334,299.999969473632,4647.439,,500.0,4649.278706247359,4649.278706247359,1.0,2,4649.278706247359,47.29587,764.1271250436992,1.0,1.0,0.0033333334,0.0033333336,500.0
963.9585921450615,5.434597e-20,4450.2607,500,100,1.0,0.0025,400.0,4647.1997,,500.0,4646.4820042690835,4646.4820042690835,1.0,2,4646.4820042690835,43.776997,963.9585921450615,1.0,1.0,0.0025,0.0024999997,500.0
974.8179349763759,2.2374637e-08,4471.252,500,100,1.0022585,0.0023338106,497.2242699035898,4647.7983,0.0056189545,497.7429338146003,4645.78035520855,4645.78035520855,0.6162751,1,4645.78035520855,33.60272,974.8179349763759,1.0045346,1.1695408,0.0012297727,0.002,500.0
920.678935979801,3.5044917e-18,4257.04,500,100,1.0,0.01,100.0,4650.9077,,500.0,4650.908051522936,4650.908051522936,1.0,2,4650.908051522936,30.19057,920.678935979801,1.0,1.0,0.01,0.009999998,499.94
565.8184084090576,2.179301e-19,4372.9336,500,100,1.0,0.005,200.00000010221265,4651.44,,500.0,4651.971472656533,4651.971472656533,1.0,2,4651.971472656533,27.131115,565.8184084090576,1.0,1.0,0.005,0.0049999994,500.0
693.1087274052807,5.4391416e-20,4426.093,500,100,1.0,0.0033333334,299.999969473632,4653.493,,500.0,4657.5995388329375,4657.5995388329375,1.0,2,4657.5995388329375,26.97942,693.1087274052807,1.0,1.0,0.0033333334,0.0033333336,500.0
714.3133071862704,5.434597e-20,4454.879,500,100,1.0,0.0025,400.0,4651.8135,,500.0,4646.774797757439,4646.774797757439,1.0,2,4646.774797757439,27.040194,714.3133071862704,1.0,1.0,0.0025,0.0024999997,500.0
846.4309419419774,1.01662705e-08,4475.097,500,100,0.99952567,0.0023297502,498.7349916547718,4651.443,0.0025391572,498.85950950702124,4647.912560538413,4647.912560538413,0.82533884,1,4647.912560538413,26.677435,846.4309419419774,1.0022862,1.1643226,0.001651461,0.002,500.0
864.5922488958379,3.5044917e-18,4253.8125,500,100,1.0,0.01,100.0,4647.6807,,500.0,4647.680727056204,4647.680727056204,1.0,2,4647.680727056204,29.256563,864.5922488958379,1.0,1.0,0.01,0.009999998,500.0
812.2815178733208,2.179301e-19,4369.289,500,100,1.0,0.005,200.00000010221265,4647.796,,500.0,4647.910769711906,4647.910769711906,1.0,2,4647.910769711906,28.810862,812.2815178733208,1.0,1.0,0.005,0.0049999994,500.0
865.1290785196743,5.4391416e-20,4421.4155,500,100,1.0,0.0033333334,299.999969473632,4648.8154,,500.0,4650.854871062755,4650.854871062755,1.0,2,4650.854871062755,28.999128,865.1290785196743,1.0,1.0,0.0033333334,0.0033333336,500.0
610.9660960560642,5.434597e-20,4452.7783,500,100,1.0,0.0025,400.0,4649.7124,,500.0,4652.404553755524,4652.404553755524,1.0,2,4652.404553755524,28.006098,610.9660960560642,1.0,1.0,0.0025,0.0024999997,500.0
823.6949963070304,1.4095194e-08,4473.8037,500,100,0.9990995,0.0023583984,498.24774741370373,4650.2085,0.0035174547,498.5200589860761,4649.540364943241,4649.540364943241,0.66493464,1,4649.540364943241,27.187687,823.6949963070304,1.0029687,1.1781373,0.0013310679,0.002,499.96
604.6486393587732,3.5044917e-18,4255.812,500,100,1.0,0.01,100.0,4649.6875,,500.0,4649.6877813904175,4649.6877813904175,1.0,2,4649.6877813904175,24.466345,604.6486393587732,1.0,1.0,0.01,0.009999998,500.0
82993.66725195,2.179301e-19,4356.036,500,100,1.0,0.005,200.00000010221265,4634.548,,500.0,4619.407711511065,4619.407711511065,1.0,2,4619.407711511065,203.98624,82993.66725195,1.0,1.0,0.005,0.0049999994,496.87
587.1004928628358,5.4391416e-20,4411.3857,500,100,1.0,0.0033333334,299.999969473632,4638.79,,500.0,4647.274016842397,4647.274016842397,1.0,2,4647.274016842397,167.24228,587.1004928628358,1.0,1.0,0.0033333334,0.0033333336,500.0
754.6269146435898,5.434597e-20,4444.0137,500,100,1.0,0.0025,400.0,4640.951,,500.0,4647.435514271384,4647.435514271384,1.0,2,4647.435514271384,145.52759,754.6269146435898,1.0,1.0,0.0025,0.0024999997,500.0
586.4556953715656,6.405872e-08,4469.2983,500,100,1.0044909,0.002499843,492.13444490632196,4646.743,0.016158842,492.709740050428,4649.622114882991,4649.622114882991,0.32253337,1,4649.622114882991,49.063446,586.4556953715656,1.0147963,1.2555348,0.0006421828,0.0019999999,500.0
783.6335675629966,3.5044917e-18,4251.3086,500,100,1.0,0.01,100.0,4645.184,,500.0,4645.184059794492,4645.184059794492,1.0,2,4645.184059794492,27.853136,783.6335675629966,1.0,1.0,0.01,0.009999998,500.0
791.6325460419121,2.179301e-19,4367.675,500,100,1.0,0.005,200.00000010221265,4646.1865,,500.0,4647.188636055241,4647.188636055241,1.0,2,4647.188636055241,27.942108,791.6325460419121,1.0,1.0,0.005,0.0049999994,500.0
2261.688336073885,5.4391416e-20,4416.608,500,100,1.0,0.0033333334,299.999969473632,4644.0117,,500.0,4639.663068955794,4639.663068955794,1.0,2,4639.663068955794,35.725636,2261.688336073885,1.0,1.0,0.0033333334,0.0033333336,499.71
864.3451114256902,5.434597e-20,4448.2627,500,100,1.0,0.0025,400.0,4645.2,,500.0,4648.766295062953,4648.766295062953,1.0,2,4648.766295062953,34.28417,864.3451114256902,1.0,1.0,0.0025,0.0024999997,500.0
928.1060265671357,1.5204298e-08,4469.8633,500,100,1.0015529,0.0023060692,498.11051983950426,4646.346,0.0038128898,498.0942802518982,4647.531573389324,4647.531573389324,0.7285372,1,4647.531573389324,31.011843,928.1060265671357,1.003826,1.1548252,0.0014548152,0.002,500.0
679.1888638368657,3.5044917e-18,4255.029,500,100,1.0,0.01,100.0,4648.9077,,500.0,4648.907472300611,4648.907472300611,1.0,2,4648.907472300611,25.930605,679.1888638368657,1.0,1.0,0.01,0.009999998,500.0
928.7692272782166,2.179301e-19,4368.0806,500,100,1.0,0.005,200.00000010221265,4646.5947,,500.0,4644.282523636808,4644.282523636808,1.0,2,4644.282523636808,28.307005,928.7692272782166,1.0,1.0,0.005,0.0049999994,500.0
3844.506544101452,5.4391416e-20,4416.5884,500,100,1.0,0.0033333334,299.999969473632,4643.994,,500.0,4638.792903830267,4638.792903830267,1.0,2,4638.792903830267,42.619293,3844.506544101452,1.0,1.0,0.0033333334,0.0033333336,499.46
693.773051327853,5.434597e-20,4448.6377,500,100,1.0,0.0025,400.0,4645.577,,500.0,4650.326200681628,4650.326200681628,1.0,2,4650.326200681628,39.262314,693.773051327853,1.0,1.0,0.0025,0.0024999997,500.0
85718.8789366336,5.865444e-08,4467.159,500,100,0.99564904,0.002459899,492.78835888075054,4644.5317,0.014536288,493.1185903050553,4618.35402643001,4618.35402643001,0.26675814,1,4618.35402643001,49.85791,85718.8789366336,1.0139549,1.224598,0.00053584774,0.002,496.87
1016.3202345609005,3.5044917e-18,4257.1777,500,100,1.0,0.01,100.0,4651.0522,,500.0,4651.05264622523,4651.05264622523,1.0,2,4651.05264622523,31.72,1016.3202345609005,1.0,1.0,0.01,0.009999998,499.94
1127.4661968389705,2.179301e-19,4371.2397,500,100,1.0,0.005,200.00000010221265,4649.7534,,500.0,4648.45493784777,4648.45493784777,1.0,2,4648.45493784777,32.601566,1127.4661968389705,1.0,1.0,0.005,0.0049999994,499.87
578.794957621388,5.4391416e-20,4423.734,500,100,1.0,0.0033333334,299.999969473632,4651.1396,,500.0,4653.91116074268,4653.91116074268,1.0,2,4653.91116074268,30.056913,578.794957621388,1.0,1.0,0.0033333334,0.0033333336,500.0
1280.7187808480205,5.434597e-20,4454.015,500,100,1.0,0.0025,400.0,4650.954,,500.0,4650.39786518869,4650.39786518869,1.0,2,4650.39786518869,31.537987,1280.7187808480205,1.0,1.0,0.0025,0.0024999997,499.83
795.5125105565074,1.3907492e-08,4475.128,500,100,0.99776286,0.002292254,498.27103442018677,4651.546,0.003461334,498.46851479627554,4651.13843391278,4651.13843391278,0.6987673,1,4651.13843391278,28.93296,795.5125105565074,1.0030724,1.143563,0.001400668,0.0019999999,500.0
712.1413670582515,3.5044917e-18,4256.3823,500,100,1.0,0.01,100.0,4650.2603,,500.0,4650.260619213525,4650.260619213525,1.0,2,4650.260619213525,26.552212,712.1413670582515,1.0,1.0,0.01,0.009999998,500.0
1082.16076481189,2.179301e-19,4371.159,500,100,1.0,0.005,200.00000010221265,4649.673,,500.0,4649.08502785637,4649.08502785637,1.0,2,4649.08502785637,29.808134,1082.16076481189,1.0,1.0,0.005,0.0049999994,499.93
541.8081163983217,5.4391416e-20,4423.2407,500,100,1.0,0.0033333334,299.999969473632,4650.6465,,500.0,4652.594241299197,4652.594241299197,1.0,2,4652.594241299197,27.803658,541.8081163983217,1.0,1.0,0.0033333334,0.0033333336,500.0
863.9501495441879,5.434597e-20,4453.4146,500,100,1.0,0.0025,400.0,4650.3535,,500.0,4649.476891272917,4649.476891272917,1.0,2,4649.476891272917,28.175646,863.9501495441879,1.0,1.0,0.0025,0.0024999997,500.0
854.2125184562592,7.933566e-09,4474.2393,500,100,0.9979191,0.0022375963,499.0122733509777,4650.5366,0.0019751454,499.1499951266784,4649.68888812822,4649.68888812822,0.7059869,1,4649.68888812822,27.40573,854.2125184562592,1.0017029,1.11647,0.0014149182,0.002,500.0
28477.14394167354,3.5044917e-18,4237.017,500,100,1.0,0.01,100.0,4630.8857,,500.0,4630.88618281197,4630.88618281197,1.0,2,4630.88618281197,167.90585,28477.14394167354,1.0,1.0,0.01,0.009999998,498.23
554.6629191006115,2.179301e-19,4363.611,500,100,1.0,0.005,200.00000010221265,4642.118,,500.0,4653.349653793652,4653.349653793652,1.0,2,4653.349653793652,120.403046,554.6629191006115,1.0,1.0,0.005,0.0049999994,500.0
806.1789471332746,5.4391416e-20,4417.814,500,100,1.0,0.0033333334,299.999969473632,4645.219,,500.0,4651.4230627841025,4651.4230627841025,1.0,2,4651.4230627841025,99.74907,806.1789471332746,1.0,1.0,0.0033333334,0.0033333336,500.0
698.9585029002352,5.434597e-20,4449.899,500,100,1.0,0.0025,400.0,4646.838,,500.0,4651.6930661051165,4651.6930661051165,1.0,2,4651.6930661051165,87.42573,698.9585029002352,1.0,1.0,0.0025,0.0024999997,500.0
810.0200039288114,2.7504138e-08,4471.6333,500,100,0.9988273,0.002444499,496.5922064576595,4648.3857,0.006859916,496.5830129772339,4646.995856573389,4646.995856573389,0.5629414,1,4646.995856573389,49.808964,810.0200039288114,1.006881,1.2208161,0.0011272046,0.002,500.0
1413.4167345174824,3.5044917e-18,4251.6367,500,100,1.0,0.01,100.0,4645.5034,,500.0,4645.503856249441,4645.503856249441,1.0,2,4645.503856249441,37.406948,1413.4167345174824,1.0,1.0,0.01,0.009999998,499.88
2128.601890878038,2.179301e-19,4365.2544,500,100,1.0,0.005,200.00000010221265,4643.7656,,500.0,4642.027836736035,4642.027836736035,1.0,2,4642.027836736035,41.908466,2128.601890878038,1.0,1.0,0.005,0.0049999994,499.73
560.1785383322676,5.4391416e-20,4418.4785,500,100,1.0,0.0033333334,299.999969473632,4645.882,,500.0,4650.111528258128,4650.111528258128,1.0,2,4650.111528258128,36.94167,560.1785383322676,1.0,1.0,0.0033333334,0.0033333336,500.0
739.7632383924803,5.434597e-20,4449.9604,500,100,1.0,0.0025,400.0,4646.8975,,500.0,4649.94684291702,4649.94684291702,1.0,2,4649.94684291702,34.780834,739.7632383924803,1.0,1.0,0.0025,0.0024999997,500.0
873.1739469321327,1.6934969e-08,4471.4146,500,100,1.0004994,0.0026600729,497.89618869034985,4647.894,0.0042379717,498.1110797455566,4648.525244983615,4648.525244983615,0.7787652,1,4648.525244983615,31.656002,873.1739469321327,1.0037922,1.3307006,0.001556753,0.0020000003,500.0
850.0086698288977,3.5044917e-18,4253.8154,500,100,1.0,0.01,100.0,4647.692,,500.0,4647.691735489693,4647.691735489693,1.0,2,4647.691735489693,29.00877,850.0086698288977,1.0,1.0,0.01,0.009999998,500.0
778.4716674133549,2.179301e-19,4368.708,500,100,1.0,0.005,200.00000010221265,4647.222,,500.0,4646.752996826649,4646.752996826649,1.0,2,4646.752996826649,28.39575,778.4716674133549,1.0,1.0,0.005,0.0049999994,500.0
4718.108980829918,5.4391416e-20,4416.4404,500,100,1.0,0.0033333334,299.999969473632,4643.846,,500.0,4637.09298675698,4637.09298675698,1.0,2,4637.09298675698,46.01438,4718.108980829918,1.0,1.0,0.0033333334,0.0033333336,499.35
677.3112762545617,5.434597e-20,4448.2466,500,100,1.0,0.0025,400.0,4645.1855,,500.0,4649.205741484664,4649.205741484664,1.0,2,4649.205741484664,41.964436,677.3112762545617,1.0,1.0,0.0025,0.0024999997,500.0
636.7933888904531,2.2481006e-08,4470.7637,500,100,1.0003122,0.0023021994,497.2112040632703,4647.362,0.0056237616,497.4530211379676,4651.304954579567,4651.304954579567,0.662883,1,4651.304954579567,33.63307,636.7933888904531,1.00512,1.1514591,0.0013253522,0.002,500.0
856.780378217255,3.5044917e-18,4248.279,500,100,1.0,0.01,100.0,4642.155,,500.0,4642.155047727641,4642.155047727641,1.0,2,4642.155047727641,29.124084,856.780378217255,1.0,1.0,0.01,0.009999998,500.0
861.0398596346889,2.179301e-19,4366.7817,500,100,1.0,0.005,200.00000010221265,4645.294,,500.0,4648.432316473726,4648.432316473726,1.0,2,4648.432316473726,29.328691,861.0398596346889,1.0,1.0,0.005,0.0049999994,500.0
630.4312294438092,5.4391416e-20,4419.39,500,100,1.0,0.0033333334,299.999969473632,4646.795,,500.0,4649.79710600371,4649.79710600371,1.0,2,4649.79710600371,28.03564,630.4312294438092,1.0,1.0,0.0033333334,0.0033333336,500.0
594.9037502609821,5.434597e-20,4450.0596,500,100,1.0,0.0025,400.0,4646.998,,500.0,4647.606241380787,4647.606241380787,1.0,2,4647.606241380787,27.145163,594.9037502609821,1.0,1.0,0.0025,0.0024999997,500.0
1495.205668552146,4.2596318e-09,4469.6904,500,100,1.0006694,0.0022585501,499.4692541189255,4645.949,0.0010663341,499.36470745111484,4640.568563125004,4640.568563125004,0.86878884,1,4640.568563125004,29.02353,1495.205668552146,1.0012722,1.1300309,0.0017364154,0.0019999999,499.8
719.6887091119054,3.5044917e-18,4255.1646,500,100,1.0,0.01,100.0,4649.035,,500.0,4649.034992779773,4649.034992779773,1.0,2,4649.034992779773,26.69255,719.6887091119054,1.0,1.0,0.01,0.009999998,500.0
708.6238653240579,2.179301e-19,4369.4224,500,100,1.0,0.005,200.00000010221265,4647.9307,,500.0,4646.8268850835775,4646.8268850835775,1.0,2,4646.8268850835775,26.612679,708.6238653240579,1.0,1.0,0.005,0.0049999994,500.0
2137.948322427577,5.4391416e-20,4419.1797,500,100,1.0,0.0033333334,299.999969473632,4646.585,,500.0,4643.89369444833,4643.89369444833,1.0,2,4643.89369444833,34.370068,2137.948322427577,1.0,1.0,0.0033333334,0.0033333336,499.61
838.3489849412833,5.434597e-20,4450.816,500,100,1.0,0.0025,400.0,4647.7544,,500.0,4651.264165286979,4651.264165286979,1.0,2,4651.264165286979,33.129627,838.3489849412833,1.0,1.0,0.0025,0.0024999997,500.0
594.1266805036341,8.309191e-09,4472.1646,500,100,0.9979855,0.0022204192,498.96560083566226,4648.4873,0.0020689366,499.0046209903917,4649.60909630303,4649.60909630303,0.80499274,1,4649.60909630303,29.938232,594.1266805036341,1.0019947,1.1079731,0.0016132353,0.0019999999,500.0
704.549324426771,3.5044917e-18,4256.0337,500,100,1.0,0.01,100.0,4649.901,,500.0,4649.900631205039,4649.900631205039,1.0,2,4649.900631205039,26.410286,704.549324426771,1.0,1.0,0.01,0.009999998,500.0
745.4257586434688,2.179301e-19,4372.244,500,100,1.0,0.005,200.00000010221265,4650.757,,500.0,4651.6136641502135,4651.6136641502135,1.0,2,4651.6136641502135,26.80431,745.4257586434688,1.0,1.0,0.005,0.0049999994,500.0
623.1702785929543,5.4391416e-20,4423.3887,500,100,1.0,0.0033333334,299.999969473632,4650.794,,500.0,4650.866520395947,4650.866520395947,1.0,2,4650.866520395947,26.165424,623.1702785929543,1.0,1.0,0.0033333334,0.0033333336,500.0
3683.964933199804,5.434597e-20,4451.558,500,100,1.0,0.0025,400.0,4648.497,,500.0,4641.608327564209,4641.608327564209,1.0,2,4641.608327564209,37.961468,3683.964933199804,1.0,1.0,0.0025,0.0024999997,499.46
804.6962165607222,1.4036069e-08,4473.012,500,100,0.9993877,0.0022838232,498.25519556763743,4649.4917,0.0035047217,498.119834860422,4650.04999746859,4650.04999746859,0.75534385,1,4650.04999746859,32.142086,804.6962165607222,1.0037745,1.1412125,0.0015116133,0.002,500.0
611.9054685971422,3.5044917e-18,4255.878,500,100,1.0,0.01,100.0,4649.755,,500.0,4649.754702743845,4649.754702743845,1.0,2,4649.754702743845,24.61276,611.9054685971422,1.0,1.0,0.01,0.009999998,500.0
555.4955059250583,2.179301e-19,4373.709,500,100,1.0,0.005,200.00000010221265,4652.222,,500.0,4654.689516950258,4654.689516950258,1.0,2,4654.689516950258,24.16511,555.4955059250583,1.0,1.0,0.005,0.0049999994,500.0
853.8780716698654,5.4391416e-20,4422.4834,500,100,1.0,0.0033333334,299.999969473632,4649.888,,500.0,4645.220327831764,4645.220327831764,1.0,2,4645.220327831764,26.114666,853.8780716698654,1.0,1.0,0.0033333334,0.0033333336,500.0
685.8969182081605,5.434597e-20,4452.495,500,100,1.0,0.0025,400.0,4649.4336,,500.0,4648.069617599647,4648.069617599647,1.0,2,4648.069617599647,26.112473,685.8969182081605,1.0,1.0,0.0025,0.0024999997,500.0
853.9861590723159,7.000708e-09,4473.6504,500,100,1.0018802,0.0022415284,499.12815410595374,4649.9565,0.0017567646,499.09742975123805,4650.410591559704,4650.410591559704,0.84379196,1,4650.410591559704,26.35451,853.9861590723159,1.0018084,1.1228714,0.0016844169,0.0019999999,500.0
762.1278674799601,3.5044917e-18,4257.9897,500,100,1.0,0.01,100.0,4651.8667,,500.0,4651.866939682233,4651.866939682233,1.0,2,4651.866939682233,27.468285,762.1278674799601,1.0,1.0,0.01,0.009999998,500.0
6266.868899909636,2.179301e-19,4368.902,500,100,1.0,0.005,200.00000010221265,4647.415,,500.0,4642.9633287916895,4642.9633287916895,1.0,2,4642.9633287916895,59.15379,6266.868899909636,1.0,1.0,0.005,0.0049999994,499.26
814.3848280744585,5.4391416e-20,4419.9707,500,100,1.0,0.0033333334,299.999969473632,4647.3755,,500.0,4647.29373050226,4647.29373050226,1.0,2,4647.29373050226,51.005207,814.3848280744585,1.0,1.0,0.0033333334,0.0033333336,500.0
631.8397994632301,5.434597e-20,4451.619,500,100,1.0,0.0025,400.0,4648.5576,,500.0,4652.1062982092035,4652.1062982092035,1.0,2,4652.1062982092035,45.95353,631.8397994632301,1.0,1.0,0.0025,0.0024999997,500.0
480.58121903068866,2.1217632e-08,4474.6353,500,100,1.0010906,0.0023001535,497.3669887639102,4651.197,0.005315985,497.65582415631854,4657.241497932428,4657.241497932428,0.6740359,1,4657.241497932428,35.115894,480.58121903068866,1.0047104,1.1513312,0.001346603,0.002,500.0
947.6592681017883,3.5044917e-18,4252.3564,500,100,1.0,0.01,100.0,4646.2256,,500.0,4646.225535738089,4646.225535738089,1.0,2,4646.225535738089,30.62977,947.6592681017883,1.0,1.0,0.01,0.009999998,500.0
725.7616999175286,2.179301e-19,4369.0225,500,100,1.0,0.005,200.00000010221265,4647.5303,,500.0,4648.834979572737,4648.834979572737,1.0,2,4648.834979572737,28.810526,725.7616999175286,1.0,1.0,0.005,0.0049999994,500.0
615.9246940152625,5.4391416e-20,4421.289,500,100,1.0,0.0033333334,299.999969473632,4648.6895,,500.0,4651.007338007079,4651.007338007079,1.0,2,4651.007338007079,27.555515,615.9246940152625,1.0,1.0,0.0033333334,0.0033333336,500.0
8598.849189476805,5.434597e-20,4449.6416,500,100,1.0,0.0025,400.0,4646.576,,500.0,4640.237530753916,4640.237530753916,1.0,2,4640.237530753916,52.06812,8598.849189476805,1.0,1.0,0.0025,0.0024999997,499.09
556.7864991253723,2.0144618e-08,4472.578,500,100,0.99580026,0.0023731894,497.4995553575368,4649.1235,0.004993942,497.72663165428236,4654.950228825988,4654.950228825988,0.6785034,1,4654.950228825988,37.700573,556.7864991253723,1.0045675,1.1816113,0.0013627299,0.002,500.0
503.79756607972445,3.5044917e-18,4259.7207,500,100,1.0,0.01,100.0,4653.587,,500.0,4653.586983150769,4653.586983150769,1.0,2,4653.586983150769,22.332941,503.79756607972445,1.0,1.0,0.01,0.009999998,500.0
618.9881968980835,2.179301e-19,4373.9053,500,100,1.0,0.005,200.00000010221265,4652.419,,500.0,4651.251341756416,4651.251341756416,1.0,2,4651.251341756416,23.603863,618.9881968980835,1.0,1.0,0.005,0.0049999994,500.0
533.6970510244445,5.4391416e-20,4425.909,500,100,1.0,0.0033333334,299.999969473632,4653.3145,,500.0,4655.105581613059,4655.105581613059,1.0,2,4655.105581613059,23.433996,533.6970510244445,1.0,1.0,0.0033333334,0.0033333336,500.0
805.5066771471589,5.434597e-20,4455.3804,500,100,1.0,0.0025,400.0,4652.3193,,500.0,4649.335042152326,4649.335042152326,1.0,2,4649.335042152326,24.782993,805.5066771471589,1.0,1.0,0.0025,0.0024999997,500.0
781.5534137125219,5.2055147e-09,4476.4014,500,100,0.99958044,0.0022064913,499.35144062013705,4652.672,0.0013002866,499.30121942567143,4652.825415852092,4652.825415852092,0.8984587,1,4652.825415852092,24.980133,781.5534137125219,1.0013995,1.1027827,0.0017976717,0.002,500.0
865.2188387616219,3.5044917e-18,4252.6597,500,100,1.0,0.01,100.0,4646.538,,500.0,4646.537822958301,4646.537822958301,1.0,2,4646.537822958301,29.26718,865.2188387616219,1.0,1.0,0.01,0.009999998,499.9
837.5848816017572,2.179301e-19,4368.523,500,100,1.0,0.005,200.00000010221265,4647.037,,500.0,4647.536655430951,4647.536655430951,1.0,2,4647.536655430951,29.036823,837.5848816017572,1.0,1.0,0.005,0.0049999994,500.0
458.6229150209225,5.4391416e-20,4420.973,500,100,1.0,0.0033333334,299.999969473632,4648.379,,500.0,4651.062494546812,4651.062494546812,1.0,2,4651.062494546812,26.777557,458.6229150209225,1.0,1.0,0.0033333334,0.0033333336,500.0
810.9931625198303,5.434597e-20,4451.0684,500,100,1.0,0.0025,400.0,4648.008,,500.0,4646.895402208158,4646.895402208158,1.0,2,4646.895402208158,27.182936,810.9931625198303,1.0,1.0,0.0025,0.0024999997,500.0
777.8000898555083,8.2041e-09,4473.08,500,100,0.9984443,0.0022423787,498.9786330310841,4649.3994,0.0020446486,499.0265285833195,4653.175029718316,4653.175029718316,0.8080429,1,4653.175029718316,26.617048,777.8000898555083,1.0019507,1.1194451,0.0016186038,0.002,500.0
797.5268477276769,3.5044917e-18,4256.72,500,100,1.0,0.01,100.0,4650.5977,,500.0,4650.598124800657,4650.598124800657,1.0,2,4650.598124800657,28.098938,797.5268477276769,1.0,1.0,0.01,0.009999998,500.0
2392.8400174225953,2.179301e-19,4371.8604,500,100,1.0,0.005,200.00000010221265,4650.374,,500.0,4650.1499585121865,4650.1499585121865,1.0,2,4650.1499585121865,39.740173,2392.8400174225953,1.0,1.0,0.005,0.0049999994,499.7
733.6950154982845,5.4391416e-20,4422.3604,500,100,1.0,0.0033333334,299.999969473632,4649.7656,,500.0,4648.548828196434,4648.548828196434,1.0,2,4648.548828196434,35.996033,733.6950154982845,1.0,1.0,0.0033333334,0.0033333336,500.0
811.6929118066191,5.434597e-20,4452.764,500,100,1.0,0.0025,400.0,4649.703,,500.0,4649.514133437627,4649.514133437627,1.0,2,4649.514133437627,34.244583,811.6929118066191,1.0,1.0,0.0025,0.0024999997,500.0
753.8806132937777,2.154585e-08,4474.2593,500,100,1.0035708,0.0025284903,497.32653055134,4650.8096,0.005424999,497.7194850293887,4651.03861003007,4651.03861003007,0.6896117,1,4651.03861003007,29.318205,753.8806132937777,1.0045819,1.2687595,0.0013743159,0.002,499.97
1043.6421742643952,3.5044917e-18,4254.4087,500,100,1.0,0.01,100.0,4648.2783,,500.0,4648.27859688331,4648.27859688331,1.0,2,4648.27859688331,32.14351,1043.6421742643952,1.0,1.0,0.01,0.009999998,500.0
20695.80196263636,2.179301e-19,4362.823,500,100,1.0,0.005,200.00000010221265,4641.331,,500.0,4634.384101446586,4634.384101446586,1.0,2,4634.384101446586,103.96773,20695.80196263636,1.0,1.0,0.005,0.0049999994,498.49
