VarDiscRet,VarVanillaIw,J,BatchSize,AvgDiscRet,VarNormIw,VarRet,MinNormIw,MinVanillaIw,MaxNormIw,AvgRet,ESSClassic,AvgVanillaIw,MaxVanillaIw,Bound,IterType,Delta,ESSRenyi,AvgNormIw,eRenyi2,VanillaAvgRet,AvgEpLen,EpsThisIter,VarJ
0.0077392118071156,,4999.9077,400,4999.897708077467,2.179301e-19,0.0077392118071156,0.005,1.0,0.005,4999.897708077467,200.00000010221265,1.0,1.0,4740.4707,2,0.65,400.0,0.0049999994,1.0,4999.897708077467,500.0,100,0.08809867
0.006724778945879694,,4999.9126,400,4999.923006537906,5.4391416e-20,0.006724778945879694,0.0033333334,1.0,0.0033333334,4999.923006537906,299.999969473632,1.0,1.0,4788.083,2,0.65,400.0,0.0033333336,1.0,4999.923006537906,500.0,100,0.086297445
0.008229351600182113,4.1118508e-07,4999.913,400,4999.913101732234,2.5696138e-12,0.008229351600182113,0.0024920593,0.9968759,0.0025040922,4999.913101732234,399.99983216215736,1.0000523,1.0016893,4816.4634,1,0.65,399.9998569489037,0.0025,1.0000004,4999.913101732234,500.0,100,0.08725412
0.00868573536181189,,4999.9116,400,4999.911837762093,3.5044917e-18,0.00868573536181189,0.01,1.0,0.01,4999.911837762093,100.0,1.0,1.0,4633.0117,2,0.65,400.0,0.009999998,1.0,4999.911837762093,500.0,100,0.09274875
0.006461681125089391,,4999.919,400,4999.926930556445,2.179301e-19,0.006461681125089391,0.005,1.0,0.005,4999.926930556445,200.00000010221265,1.0,1.0,4740.4814,2,0.65,400.0,0.0049999994,1.0,4999.926930556445,500.0,100,0.08693255
0.007464988128821836,,4999.9116,400,4999.894447951069,5.4391416e-20,0.007464988128821836,0.0033333334,1.0,0.0033333334,4999.894447951069,299.999969473632,1.0,1.0,4788.082,2,0.65,400.0,0.0033333336,1.0,4999.894447951069,500.0,100,0.0874121
0.009258738134961654,1.0502301e-06,4999.912,400,4999.911958779935,6.564077e-12,0.009258738134961654,0.00248791,0.9951532,0.0025050675,4999.911958779935,399.9995727496198,0.99998915,1.0020162,4816.4624,1,0.65,399.9996662142678,0.0025,1.0000008,4999.911958779935,500.0,100,0.08949568
0.008122806797208596,,4999.9097,400,4999.909550289373,3.5044917e-18,0.008122806797208596,0.01,1.0,0.01,4999.909550289373,100.0,1.0,1.0,4633.01,2,0.65,400.0,0.009999998,1.0,4999.909550289373,500.0,100,0.08965927
0.00982216380470208,,4999.9014,400,4999.89354123469,2.179301e-19,0.00982216380470208,0.005,1.0,0.005,4999.89354123469,200.00000010221265,1.0,1.0,4740.464,2,0.65,400.0,0.0049999994,1.0,4999.89354123469,500.0,100,0.0945635
0.012529832903026112,,4999.9,400,4999.897036208531,5.4391416e-20,0.012529832903026112,0.0033333334,1.0,0.0033333334,4999.897036208531,299.999969473632,1.0,1.0,4788.0703,2,0.65,400.0,0.0033333336,1.0,4999.897036208531,500.0,100,0.10050691
0.009016223542939161,4.157413e-07,4999.9023,400,4999.906548717952,2.5986823e-12,0.009016223542939161,0.0024943107,0.99766827,0.0025043972,4999.906548717952,399.999862663222,0.99994385,1.0017027,4816.4526,1,0.65,399.9998569489037,0.0025,1.0000004,4999.906548717952,500.0,100,0.09911225
0.008349279589026367,,4999.903,400,4999.903277646865,3.5044917e-18,0.008349279589026367,0.01,1.0,0.01,4999.903277646865,100.0,1.0,1.0,4633.003,2,0.65,400.0,0.009999998,1.0,4999.903277646865,500.0,100,0.09090656
0.012943014953122186,,4999.8994,400,4999.894771942309,2.179301e-19,0.012943014953122186,0.005,1.0,0.005,4999.894771942309,200.00000010221265,1.0,1.0,4740.4624,2,0.65,400.0,0.0049999994,1.0,4999.894771942309,500.0,100,0.1027442
0.008703570407374682,,4999.9023,400,4999.908728340902,5.4391416e-20,0.008703570407374682,0.0033333334,1.0,0.0033333334,4999.908728340902,299.999969473632,1.0,1.0,4788.0728,2,0.65,400.0,0.0033333336,1.0,4999.908728340902,500.0,100,0.09965482
0.008429643026553685,6.806435e-08,4999.9033,400,4999.904019593157,4.2541348e-13,0.008429643026553685,0.002497214,0.99887043,0.002501316,4999.904019593157,399.9999847409797,0.9999848,1.0005112,4816.4536,1,0.65,400.0,0.0025,1.0,4999.904019593157,500.0,100,0.09763124
0.006292990895670242,,4999.917,400,4999.917603043856,3.5044917e-18,0.006292990895670242,0.01,1.0,0.01,4999.917603043856,100.0,1.0,1.0,4633.017,2,0.65,400.0,0.009999998,1.0,4999.917603043856,500.0,100,0.07893469
249989.29577419622,,4974.906,400,4949.893935733894,2.179301e-19,249989.29577419622,0.005,1.0,0.005,4949.893935733894,200.00000010221265,1.0,1.0,4715.4688,2,0.65,400.0,0.0049999994,1.0,4949.893935733894,495.01,100,352.6617
0.005939074774395829,,4983.2407,400,4999.910162780745,5.4391416e-20,0.005939074774395829,0.0033333334,1.0,0.0033333334,4999.910162780745,299.999969473632,1.0,1.0,4771.411,2,0.65,400.0,0.0033333336,1.0,4999.910162780745,500.0,100,288.18826
0.009133413575013587,0.015499,4990.6084,400,4999.907630300758,9.541984e-08,0.009133413575013587,0.0013426326,0.5411151,0.0038736728,4999.907630300758,393.99978880357895,1.0075636,1.5611887,4805.604,1,0.65,393.3054769960166,0.0024999997,1.0170212,4999.907630300758,500.0,100,185.88956
0.01274537160132979,,4999.886,400,4999.886662992504,3.5044917e-18,0.01274537160132979,0.01,1.0,0.01,4999.886662992504,100.0,1.0,1.0,4632.9863,2,0.65,400.0,0.009999998,1.0,4999.886662992504,500.0,100,0.112341926
0.007761473305406598,,4999.9,400,4999.913743300512,2.179301e-19,0.007761473305406598,0.005,1.0,0.005,4999.913743300512,200.00000010221265,1.0,1.0,4740.463,2,0.65,400.0,0.0049999994,1.0,4999.913743300512,500.0,100,0.10165937
0.009134801218200464,,4999.9,400,4999.898440988813,5.4391416e-20,0.009134801218200464,0.0033333334,1.0,0.0033333334,4999.898440988813,299.999969473632,1.0,1.0,4788.0703,2,0.65,400.0,0.0033333336,1.0,4999.898440988813,500.0,100,0.09952051
0.01149311675131537,,4999.9014,400,4999.907587911238,5.434597e-20,0.01149311675131537,0.0025,1.0,0.0025,4999.907587911238,400.0,1.0,1.0,4816.4517,1,0.65,400.0,0.0024999997,1.0,4999.907587911238,500.0,100,0.101422876
0.0079239901121524,,4999.897,400,4999.897041964647,3.5044917e-18,0.0079239901121524,0.01,1.0,0.01,4999.897041964647,100.0,1.0,1.0,4632.997,2,0.65,400.0,0.009999998,1.0,4999.897041964647,500.0,100,0.088584796
0.006895771624823755,,4999.907,400,4999.917250415381,2.179301e-19,0.006895771624823755,0.005,1.0,0.005,4999.917250415381,200.00000010221265,1.0,1.0,4740.47,2,0.65,400.0,0.0049999994,1.0,4999.917250415381,500.0,100,0.08624133
0.008963315281659761,,4999.9097,400,4999.91303824036,5.4391416e-20,0.008963315281659761,0.0033333334,1.0,0.0033333334,4999.91303824036,299.999969473632,1.0,1.0,4788.08,2,0.65,400.0,0.0033333336,1.0,4999.91303824036,500.0,100,0.08901958
0.009505595665916846,1.0232198e-07,4999.9087,400,4999.906680669489,6.3952104e-13,0.009505595665916846,0.0024966248,0.9986419,0.0025022014,4999.906680669489,399.9999237054544,0.999992,1.0008725,4816.459,1,0.65,399.99995231628986,0.0025,1.0000001,4999.906680669489,500.0,100,0.09107427
0.009149255675662549,,4999.909,400,4999.909554626524,3.5044917e-18,0.009149255675662549,0.01,1.0,0.01,4999.909554626524,100.0,1.0,1.0,4633.01,2,0.65,400.0,0.009999998,1.0,4999.909554626524,500.0,100,0.095180005
