AvgVanillaIw,VarRet,AvgEpLen,J,ESSClassic,VarDiscRet,AvgRet,MaxNormIw,AvgNormIw,eRenyi2,VarJ,MinNormIw,MinVanillaIw,AvgDiscRet,VarNormIw,BatchSize,IterType,ESSRenyi,EpsThisIter,MaxVanillaIw,Bound,VanillaAvgRet,VarVanillaIw
1.0,139993.81430991713,500.0,466.76474,100.0,139993.81430991713,466.76474154873904,0.01,0.009999998,1.0,372.28198,0.01,1.0,466.76474154873904,3.5044917e-18,500,2,500.0,100,1.0,354.1044,466.76474154873904,
1.0,146203.48316736086,500.0,456.12143,200.00000010221265,146203.48316736086,445.4780687375574,0.005,0.0049999994,1.0,376.5381,0.005,1.0,445.4780687375574,2.179301e-19,500,2,500.0,100,1.0,370.3911,445.4780687375574,
1.0,173018.43882578713,500.0,449.11362,299.999969473632,173018.43882578713,435.09810527836214,0.0033333334,0.0033333336,1.0,389.506,0.0033333334,1.0,435.09810527836214,5.4391416e-20,500,2,500.0,100,1.0,379.1151,435.09810527836214,
1.0,149777.29899560605,500.0,450.08618,400.0,149777.29899560605,453.00387177770693,0.0025,0.0024999997,1.0,388.4056,0.0025,1.0,453.00387177770693,5.434597e-20,500,2,500.0,100,1.0,389.4657,453.00387177770693,
1.0,139874.87392815258,500.0,457.4213,500.00000664260017,139874.87392815258,486.7614611600901,0.002,0.0020000003,1.0,385.48355,0.002,1.0,486.7614611600901,5.431875e-20,500,1,500.0,100,1.0,403.20068,486.7614611600901,
1.0,171488.97709271978,500.0,500.5159,100.0,171488.97709271978,500.5158811207702,0.01,0.009999998,1.0,412.0365,0.01,1.0,500.5158811207702,3.5044917e-18,500,2,500.0,100,1.0,364.0277,500.5158811207702,
1.0,138890.01842164743,500.0,510.2523,200.00000010221265,138890.01842164743,519.9886778855334,0.005,0.0049999994,1.0,392.08722,0.005,1.0,519.9886778855334,2.179301e-19,500,2,500.0,100,1.0,413.74057,519.9886778855334,
1.0,190690.93775540384,500.0,487.7684,299.999969473632,190690.93775540384,442.8005855100596,0.0033333334,0.0033333336,1.0,407.95505,0.0033333334,1.0,442.8005855100596,5.4391416e-20,500,2,500.0,100,1.0,408.96692,442.8005855100596,
1.0,137194.08913572732,500.0,474.5513,400.0,137194.08913572732,434.90008111237063,0.0025,0.0024999997,1.0,399.12418,0.0025,1.0,434.90008111237063,5.434597e-20,500,2,500.0,100,1.0,406.3072,434.90008111237063,
1.0,142632.99300405674,500.0,474.89597,500.00000664260017,142632.99300405674,476.27444265428386,0.002,0.0020000003,1.0,394.56546,0.002,1.0,476.27444265428386,5.431875e-20,500,1,500.0,100,1.0,413.8566,476.27444265428386,
1.0,167999.52224898947,500.0,465.84012,100.0,167999.52224898947,465.84013062806474,0.01,0.009999998,1.0,407.8229,0.01,1.0,465.84013062806474,3.5044917e-18,500,2,500.0,100,1.0,353.0593,465.84013062806474,
1.0,180889.9488803076,500.0,442.91797,200.00000010221265,180889.9488803076,419.99587784849683,0.005,0.0049999994,1.0,416.20392,0.005,1.0,419.99587784849683,2.179301e-19,500,2,500.0,100,1.0,359.49,419.99587784849683,
1.0,176717.80758737223,500.0,463.06424,299.999969473632,176717.80758737223,503.3566458362339,0.0033333334,0.0033333336,1.0,417.86652,0.0033333334,1.0,503.3566458362339,5.4391416e-20,500,2,500.0,100,1.0,389.87012,503.3566458362339,
1.0,144421.1022997731,500.0,443.93365,400.0,144421.1022997731,386.5421394567532,0.0025,0.0024999997,1.0,409.63577,0.0025,1.0,386.5421394567532,5.434597e-20,500,2,500.0,100,1.0,380.5457,386.5421394567532,
1.0,171270.39692903377,500.0,452.8374,500.00000664260017,171270.39692903377,488.45217509074644,0.002,0.0020000003,1.0,410.45078,0.002,1.0,488.45217509074644,5.431875e-20,500,1,500.0,100,1.0,396.14148,488.45217509074644,
1.0,164082.1359776414,500.0,481.78198,100.0,164082.1359776414,481.78198423823727,0.01,0.009999998,1.0,403.0401,0.01,1.0,481.78198423823727,3.5044917e-18,500,2,500.0,100,1.0,361.83997,481.78198423823727,
1.0,178482.371797027,500.0,462.10028,200.00000010221265,178482.371797027,442.41857220688536,0.005,0.0049999994,1.0,412.25818,0.005,1.0,442.41857220688536,2.179301e-19,500,2,500.0,100,1.0,374.2063,442.41857220688536,
1.0,156753.8936562663,500.0,462.71704,299.999969473632,156753.8936562663,463.95049288472603,0.0033333334,0.0033333336,1.0,406.24387,0.0033333334,1.0,463.95049288472603,5.4391416e-20,500,2,500.0,100,1.0,390.09283,463.95049288472603,
1.0,198426.67122376774,500.0,465.96176,400.0,198426.67122376774,475.69604280465586,0.0025,0.0024999997,1.0,415.83377,0.0025,1.0,475.69604280465586,5.434597e-20,500,2,500.0,100,1.0,399.2616,475.69604280465586,
1.0,154258.72012984197,500.0,455.22702,500.00000664260017,154258.72012984197,412.28801916583376,0.002,0.0020000003,1.0,411.50742,0.002,1.0,412.28801916583376,5.431875e-20,500,1,500.0,100,1.0,395.56857,412.28801916583376,
1.0,125492.24099584851,500.0,498.48956,100.0,125492.24099584851,498.489558599791,0.01,0.009999998,1.0,352.47314,0.01,1.0,498.489558599791,3.5044917e-18,500,2,500.0,100,1.0,387.87457,498.489558599791,
1.0,151362.8538846338,500.0,465.29544,200.00000010221265,151362.8538846338,432.1013312883128,0.005,0.0049999994,1.0,371.6788,0.005,1.0,432.1013312883128,2.179301e-19,500,2,500.0,100,1.0,384.91562,432.1013312883128,
1.0,170127.03158410566,500.0,470.73422,299.999969473632,170127.03158410566,481.6117904065615,0.0033333334,0.0033333336,1.0,385.09457,0.0033333334,1.0,481.6117904065615,5.4391416e-20,500,2,500.0,100,1.0,404.19818,481.6117904065615,
1.0,153717.06397956924,500.0,479.8073,400.0,153717.06397956924,507.0265730669038,0.0025,0.0024999997,1.0,386.6721,0.0025,1.0,507.0265730669038,5.434597e-20,500,2,500.0,100,1.0,422.18542,507.0265730669038,
1.0,148702.56727488086,500.0,461.93292,500.00000664260017,148702.56727488086,390.43503128929717,0.002,0.0020000003,1.0,387.72845,0.002,1.0,390.43503128929717,5.431875e-20,500,1,500.0,100,1.0,410.39435,390.43503128929717,
1.0,192375.54857465293,500.0,450.33743,100.0,192375.54857465293,450.3374680926721,0.01,0.009999998,1.0,436.40784,0.01,1.0,450.3374680926721,3.5044917e-18,500,2,500.0,100,1.0,322.45282,450.3374680926721,
1.0,171946.10917466946,500.0,433.1092,200.00000010221265,171946.10917466946,415.8809081884498,0.005,0.0049999994,1.0,425.01297,0.005,1.0,415.8809081884498,2.179301e-19,500,2,500.0,100,1.0,342.68112,415.8809081884498,
1.0,175486.85530974946,500.0,441.66565,299.999969473632,175486.85530974946,458.7786263528011,0.0033333334,0.0033333336,1.0,422.47028,0.0033333334,1.0,458.7786263528011,5.4391416e-20,500,2,500.0,100,1.0,367.83145,458.7786263528011,
1.0,129452.862266101,500.0,431.52386,400.0,129452.862266101,401.09847005594327,0.0025,0.0024999997,1.0,407.68735,0.0025,1.0,401.09847005594327,5.434597e-20,500,2,500.0,100,1.0,367.58157,401.09847005594327,
1.0,183386.14475789887,500.0,443.0119,500.00000664260017,183386.14475789887,488.9638568770625,0.002,0.0020000003,1.0,412.0747,0.002,1.0,488.9638568770625,5.431875e-20,500,1,500.0,100,1.0,385.82016,488.9638568770625,
1.0,151748.16279615936,500.0,491.5581,100.0,151748.16279615936,491.55810442039086,0.01,0.009999998,1.0,387.596,0.01,1.0,491.55810442039086,3.5044917e-18,500,2,500.0,100,1.0,371.22855,491.55810442039086,
1.0,112564.2156210444,500.0,469.6112,200.00000010221265,112564.2156210444,447.66427952753685,0.005,0.0049999994,1.0,362.3759,0.005,1.0,447.66427952753685,2.179301e-19,500,2,500.0,100,1.0,384.52536,447.66427952753685,
1.0,142020.5106369301,500.0,443.96036,299.999969473632,142020.5106369301,392.6585787815646,0.0033333334,0.0033333336,1.0,368.41132,0.0033333334,1.0,392.6585787815646,5.4391416e-20,500,2,500.0,100,1.0,372.88162,392.6585787815646,
1.0,127240.69152002859,500.0,427.4545,400.0,127240.69152002859,377.93711864549704,0.0025,0.0024999997,1.0,366.2029,0.0025,1.0,377.93711864549704,5.434597e-20,500,2,500.0,100,1.0,365.8985,377.93711864549704,
1.0,155756.6350266927,500.0,417.6669,500.00000664260017,155756.6350266927,378.5162932118059,0.002,0.0020000003,1.0,372.16486,0.002,1.0,378.5162932118059,5.431875e-20,500,1,500.0,100,1.0,362.60956,378.5162932118059,
1.0,168526.4126302935,500.0,528.3597,100.0,168526.4126302935,528.3597412728975,0.01,0.009999998,1.0,408.4619,0.01,1.0,528.3597412728975,3.5044917e-18,500,2,500.0,100,1.0,412.6259,528.3597412728975,
1.0,155075.0828653301,500.0,491.09802,200.00000010221265,155075.0828653301,453.8364319145835,0.005,0.0049999994,1.0,401.95917,0.005,1.0,453.8364319145835,2.179301e-19,500,2,500.0,100,1.0,396.32687,453.8364319145835,
1.0,173003.02718544035,500.0,474.22888,299.999969473632,173003.02718544035,440.49049526566046,0.0033333334,0.0033333336,1.0,406.66232,0.0033333334,1.0,440.49049526566046,5.4391416e-20,500,2,500.0,100,1.0,396.84857,440.49049526566046,
1.0,148816.99757032955,500.0,454.31094,400.0,148816.99757032955,394.55723786208694,0.0025,0.0024999997,1.0,402.55817,0.0025,1.0,394.55723786208694,5.434597e-20,500,2,500.0,100,1.0,387.2976,394.55723786208694,
1.0,133712.43442892074,500.0,460.23163,500.00000664260017,133712.43442892074,483.91412474277286,0.002,0.0020000003,1.0,395.29453,0.002,1.0,483.91412474277286,5.431875e-20,500,1,500.0,100,1.0,400.2931,483.91412474277286,
1.0,151548.7474077711,500.0,485.61942,100.0,151548.7474077711,485.6194387694546,0.01,0.009999998,1.0,387.34128,0.01,1.0,485.6194387694546,3.5044917e-18,500,2,500.0,100,1.0,357.59332,485.6194387694546,
1.0,135581.22095092974,500.0,473.96655,200.00000010221265,135581.22095092974,462.31375155058805,0.005,0.0049999994,1.0,377.18048,0.005,1.0,462.31375155058805,2.179301e-19,500,2,500.0,100,1.0,383.43842,462.31375155058805,
1.0,154043.52050508498,500.0,466.434,299.999969473632,154043.52050508498,451.36877587745056,0.0033333334,0.0033333336,1.0,381.82623,0.0033333334,1.0,451.36877587745056,5.4391416e-20,500,2,500.0,100,1.0,391.90436,451.36877587745056,
1.0,135681.9866668569,500.0,468.77686,400.0,135681.9866668569,475.80550204634994,0.0025,0.0024999997,1.0,378.07562,0.0025,1.0,475.80550204634994,5.434597e-20,500,2,500.0,100,1.0,402.44684,475.80550204634994,
1.0,166891.7337185796,500.0,447.8297,500.00000664260017,166891.7337185796,364.0408775843137,0.002,0.0020000003,1.0,386.2029,0.002,1.0,364.0408775843137,5.431875e-20,500,1,500.0,100,1.0,388.50232,364.0408775843137,
1.0,176093.88882860373,500.0,522.63965,100.0,176093.88882860373,522.6396026801892,0.01,0.009999998,1.0,417.53198,0.01,1.0,522.6396026801892,3.5044917e-18,500,2,500.0,100,1.0,380.49646,522.6396026801892,
1.0,174218.4207617572,500.0,538.5344,200.00000010221265,174218.4207617572,554.4293665698151,0.005,0.0049999994,1.0,416.72202,0.005,1.0,554.4293665698151,2.179301e-19,500,2,500.0,100,1.0,438.024,554.4293665698151,
1.0,171311.91427519117,500.0,505.91843,299.999969473632,171311.91427519117,440.6863154025413,0.0033333334,0.0033333336,1.0,417.65063,0.0033333334,1.0,440.6863154025413,5.4391416e-20,500,2,500.0,100,1.0,423.85202,440.6863154025413,
1.0,189969.67146561926,500.0,490.55035,400.0,189969.67146561926,444.44624892105713,0.0025,0.0024999997,1.0,422.55182,0.0025,1.0,444.44624892105713,5.434597e-20,500,2,500.0,100,1.0,419.47876,444.44624892105713,
1.0,179547.32167924545,500.0,480.52997,500.00000664260017,179547.32167924545,440.4482050658075,0.002,0.0020000003,1.0,422.83813,0.002,1.0,440.4482050658075,5.431875e-20,500,1,500.0,100,1.0,416.9616,440.4482050658075,
1.0,159486.02238692675,500.0,444.43793,100.0,159486.02238692675,444.4379395030613,0.01,0.009999998,1.0,397.3552,0.01,1.0,444.4379395030613,3.5044917e-18,500,2,500.0,100,1.0,299.1502,444.4379395030613,
1.0,190023.61270794456,500.0,412.00916,200.00000010221265,190023.61270794456,379.5803697587133,0.005,0.0049999994,1.0,417.20364,0.005,1.0,379.5803697587133,2.179301e-19,500,2,500.0,100,1.0,309.13898,379.5803697587133,
1.0,184066.03415032747,500.0,426.14096,299.999969473632,184066.03415032747,454.40456124983217,0.0033333334,0.0033333336,1.0,420.9281,0.0033333334,1.0,454.40456124983217,5.4391416e-20,500,2,500.0,100,1.0,342.14783,454.40456124983217,
1.0,146062.82470583622,500.0,433.55695,400.0,146062.82470583622,455.8049778264641,0.0025,0.0024999997,1.0,411.34036,0.0025,1.0,455.8049778264641,5.434597e-20,500,2,500.0,100,1.0,360.81674,455.8049778264641,
1.0,142213.8653213714,500.0,426.48694,500.00000664260017,142213.8653213714,398.20665159857936,0.002,0.0020000003,1.0,404.62207,0.002,1.0,398.20665159857936,5.431875e-20,500,1,500.0,100,1.0,361.42612,398.20665159857936,
1.0,121640.71869109065,500.0,487.3171,100.0,121640.71869109065,487.3170912112578,0.01,0.009999998,1.0,347.02206,0.01,1.0,487.3170912112578,3.5044917e-18,500,2,500.0,100,1.0,387.2772,487.3170912112578,
1.0,146130.43461165947,500.0,484.16827,200.00000010221265,146130.43461165947,481.01947621410955,0.005,0.0049999994,1.0,364.08328,0.005,1.0,481.01947621410955,2.179301e-19,500,2,500.0,100,1.0,399.01678,481.01947621410955,
1.0,160859.35236652417,500.0,484.41418,299.999969473632,160859.35236652417,484.90596481481646,0.0033333334,0.0033333336,1.0,376.10477,0.0033333334,1.0,484.90596481481646,5.4391416e-20,500,2,500.0,100,1.0,410.50946,484.90596481481646,
1.0,152449.23937469788,500.0,475.5547,400.0,152449.23937469788,448.9763645752332,0.0025,0.0024999997,1.0,379.5494,0.0025,1.0,448.9763645752332,5.434597e-20,500,2,500.0,100,1.0,411.55133,448.9763645752332,
1.0,154224.35994401432,500.0,454.8346,500.00000664260017,154224.35994401432,371.9540962426964,0.002,0.0020000003,1.0,384.05722,0.002,1.0,371.9540962426964,5.431875e-20,500,1,500.0,100,1.0,397.58826,371.9540962426964,
1.0,127471.83749619407,500.0,457.0485,100.0,127471.83749619407,457.04849975672676,0.01,0.009999998,1.0,355.24237,0.01,1.0,457.04849975672676,3.5044917e-18,500,2,500.0,100,1.0,353.14948,457.04849975672676,
1.0,161293.22624140052,500.0,445.50183,200.00000010221265,161293.22624140052,433.95523563215994,0.005,0.0049999994,1.0,378.24863,0.005,1.0,433.95523563215994,2.179301e-19,500,2,500.0,100,1.0,360.20837,433.95523563215994,
1.0,142466.05532754975,500.0,443.14917,299.999969473632,142466.05532754975,438.44383955070225,0.0033333334,0.0033333336,1.0,377.3675,0.0033333334,1.0,438.44383955070225,5.4391416e-20,500,2,500.0,100,1.0,372.8429,438.44383955070225,
1.0,144162.2478414491,500.0,444.28784,400.0,144162.2478414491,447.70401379620057,0.0025,0.0024999997,1.0,377.47678,0.0025,1.0,447.70401379620057,5.434597e-20,500,2,500.0,100,1.0,383.40082,447.70401379620057,
1.0,145868.78323571876,500.0,426.09793,500.00000664260017,145868.78323571876,353.33801588465633,0.002,0.0020000003,1.0,379.73218,0.002,1.0,353.33801588465633,5.431875e-20,500,1,500.0,100,1.0,371.63892,353.33801588465633,
1.0,165410.7647434278,500.0,464.7397,100.0,165410.7647434278,464.73971654706133,0.01,0.009999998,1.0,404.66855,0.01,1.0,464.73971654706133,3.5044917e-18,500,2,500.0,100,1.0,335.97437,464.73971654706133,
1.0,155248.3458598093,500.0,487.35107,200.00000010221265,155248.3458598093,509.9624369088691,0.005,0.0049999994,1.0,399.04578,0.005,1.0,509.9624369088691,2.179301e-19,500,2,500.0,100,1.0,396.30023,509.9624369088691,
1.0,163446.4530638338,500.0,497.6081,299.999969473632,163446.4530638338,518.1221085165419,0.0033333334,0.0033333336,1.0,400.38245,0.0033333334,1.0,518.1221085165419,5.4391416e-20,500,2,500.0,100,1.0,423.2654,518.1221085165419,
1.0,128907.47426386873,500.0,500.3602,400.0,128907.47426386873,508.6164784861631,0.0025,0.0024999997,1.0,390.07294,0.0025,1.0,508.6164784861631,5.434597e-20,500,2,500.0,100,1.0,435.97754,508.6164784861631,
1.0,120702.23049184162,500.0,480.659,500.00000664260017,120702.23049184162,401.8540265609882,0.002,0.0020000003,1.0,383.63672,0.002,1.0,401.8540265609882,5.431875e-20,500,1,500.0,100,1.0,423.0734,401.8540265609882,
1.0,147414.60427613047,500.0,482.7572,100.0,147414.60427613047,482.75719935716074,0.01,0.009999998,1.0,382.02155,0.01,1.0,482.75719935716074,3.5044917e-18,500,2,500.0,100,1.0,359.02765,482.75719935716074,
1.0,141380.91491202355,500.0,451.59686,200.00000010221265,141380.91491202355,420.436579120418,0.005,0.0049999994,1.0,379.37415,0.005,1.0,420.436579120418,2.179301e-19,500,2,500.0,100,1.0,364.10687,420.436579120418,
1.0,138245.9740169533,500.0,444.02426,299.999969473632,138245.9740169533,428.87895382126874,0.0033333334,0.0033333336,1.0,376.4116,0.0033333334,1.0,428.87895382126874,5.4391416e-20,500,2,500.0,100,1.0,372.589,428.87895382126874,
1.0,158690.46096250013,500.0,445.5205,400.0,158690.46096250013,450.0094170658555,0.0025,0.0024999997,1.0,381.50607,0.0025,1.0,450.0094170658555,5.434597e-20,500,2,500.0,100,1.0,383.65573,450.0094170658555,
1.0,193819.11622772762,500.0,458.0759,500.00000664260017,193819.11622772762,508.29739516109424,0.002,0.0020000003,1.0,394.2642,0.002,1.0,508.29739516109424,5.431875e-20,500,1,500.0,100,1.0,395.58203,508.29739516109424,
1.0,207748.40478186784,500.0,471.8734,100.0,207748.40478186784,471.87345434598404,0.01,0.009999998,1.0,453.50955,0.01,1.0,471.87345434598404,3.5044917e-18,500,2,500.0,100,1.0,324.6412,471.87345434598404,
1.0,196658.45367979372,500.0,440.37204,200.00000010221265,196658.45367979372,408.8706360605531,0.005,0.0049999994,1.0,448.52393,0.005,1.0,408.8706360605531,2.179301e-19,500,2,500.0,100,1.0,336.26315,408.8706360605531,
1.0,163417.9896809009,500.0,441.42484,299.999969473632,163417.9896809009,443.5304085653626,0.0033333334,0.0033333336,1.0,433.64267,0.0033333334,1.0,443.5304085653626,5.4391416e-20,500,2,500.0,100,1.0,356.4203,443.5304085653626,
1.0,166028.7094175277,500.0,435.07196,400.0,166028.7094175277,416.01346355112685,0.0025,0.0024999997,1.0,426.90472,0.0025,1.0,416.01346355112685,5.434597e-20,500,2,500.0,100,1.0,361.45587,416.01346355112685,
1.0,180277.73848094125,500.0,445.7779,500.00000664260017,180277.73848094125,488.6013226132761,0.002,0.0020000003,1.0,426.5579,0.002,1.0,488.6013226132761,5.431875e-20,500,1,500.0,100,1.0,379.93365,488.6013226132761,
1.0,176367.73407170485,500.0,412.5213,100.0,176367.73407170485,412.521321534006,0.01,0.009999998,1.0,417.85648,0.01,1.0,412.521321534006,3.5044917e-18,500,2,500.0,100,1.0,296.85706,412.521321534006,
1.0,122839.28073343982,500.0,415.95093,200.00000010221265,122839.28073343982,419.3805863091724,0.005,0.0049999994,1.0,384.8626,0.005,1.0,419.3805863091724,2.179301e-19,500,2,500.0,100,1.0,334.16394,419.3805863091724,
1.0,158221.18909622682,500.0,447.5558,299.999969473632,158221.18909622682,510.76545695073554,0.0033333334,0.0033333336,1.0,391.09702,0.0033333334,1.0,510.76545695073554,5.4391416e-20,500,2,500.0,100,1.0,379.10236,510.76545695073554,
1.0,136423.33360055118,500.0,438.21008,400.0,136423.33360055118,410.17305159115335,0.0025,0.0024999997,1.0,385.674,0.0025,1.0,410.17305159115335,5.434597e-20,500,2,500.0,100,1.0,378.92767,410.17305159115335,
1.0,161479.10513814888,500.0,441.4029,500.00000664260017,161479.10513814888,454.17406535922754,0.002,0.0020000003,1.0,388.59906,0.002,1.0,454.17406535922754,5.431875e-20,500,1,500.0,100,1.0,388.3791,454.17406535922754,
1.0,139834.8670387982,500.0,511.84668,100.0,139834.8670387982,511.8467005644068,0.01,0.009999998,1.0,372.0706,0.01,1.0,511.8467005644068,3.5044917e-18,500,2,500.0,100,1.0,390.30646,511.8467005644068,
1.0,189654.82059668508,500.0,468.237,200.00000010221265,189654.82059668508,424.62729376728913,0.005,0.0049999994,1.0,406.20093,0.005,1.0,424.62729376728913,2.179301e-19,500,2,500.0,100,1.0,382.2951,424.62729376728913,
1.0,138317.07336024995,500.0,486.89307,299.999969473632,138317.07336024995,524.2051478118216,0.0033333334,0.0033333336,1.0,395.39877,0.0033333334,1.0,524.2051478118216,5.4391416e-20,500,2,500.0,100,1.0,413.84113,524.2051478118216,
1.0,173380.532267671,500.0,480.2334,400.0,173380.532267671,460.25448049372767,0.0025,0.0024999997,1.0,400.37466,0.0025,1.0,460.25448049372767,5.434597e-20,500,2,500.0,100,1.0,415.7069,460.25448049372767,
1.0,168578.0637644488,500.0,468.1187,500.00000664260017,168578.0637644488,419.6599228423195,0.002,0.0020000003,1.0,402.74738,0.002,1.0,419.6599228423195,5.431875e-20,500,1,500.0,100,1.0,410.40445,419.6599228423195,
1.0,125885.85747377358,500.0,467.50397,100.0,125885.85747377358,467.5039809594158,0.01,0.009999998,1.0,353.02548,0.01,1.0,467.5039809594158,3.5044917e-18,500,2,500.0,100,1.0,350.08405,467.5039809594158,
1.0,176684.34846104446,500.0,456.94827,200.00000010221265,176684.34846104446,446.3926179125221,0.005,0.0049999994,1.0,387.14813,0.005,1.0,446.3926179125221,2.179301e-19,500,2,500.0,100,1.0,368.73212,446.3926179125221,
1.0,146512.48863070097,500.0,486.4295,299.999969473632,146512.48863070097,545.3917108159505,0.0033333334,0.0033333336,1.0,387.31104,0.0033333334,1.0,545.3917108159505,5.4391416e-20,500,2,500.0,100,1.0,414.4013,545.3917108159505,
1.0,160347.948789276,500.0,480.27725,400.0,160347.948789276,461.82081323641535,0.0025,0.0024999997,1.0,390.26538,0.0025,1.0,461.82081323641535,5.434597e-20,500,2,500.0,100,1.0,415.7135,461.82081323641535,
1.0,144734.1049911436,500.0,488.464,500.00000664260017,144734.1049911436,521.210851914854,0.002,0.0020000003,1.0,388.29254,0.002,1.0,521.210851914854,5.431875e-20,500,1,500.0,100,1.0,430.71643,521.210851914854,
1.0,160723.55977824127,500.0,488.7556,100.0,160723.55977824127,488.7556325978647,0.01,0.009999998,1.0,398.8939,0.01,1.0,488.7556325978647,3.5044917e-18,500,2,500.0,100,1.0,379.56595,488.7556325978647,
1.0,153501.34601354078,500.0,500.5162,200.00000010221265,153501.34601354078,512.2768221311637,0.005,0.0049999994,1.0,394.5626,0.005,1.0,512.2768221311637,2.179301e-19,500,2,500.0,100,1.0,415.42804,512.2768221311637,
1.0,172426.74000098882,500.0,495.71664,299.999969473632,172426.74000098882,486.1173670340441,0.0033333334,0.0033333336,1.0,400.9156,0.0033333334,1.0,486.1173670340441,5.4391416e-20,500,2,500.0,100,1.0,426.24246,486.1173670340441,
1.0,136314.11023951645,500.0,496.97803,400.0,136314.11023951645,500.762430947168,0.0025,0.0024999997,1.0,392.80084,0.0025,1.0,500.762430947168,5.434597e-20,500,2,500.0,100,1.0,436.8116,500.762430947168,
1.0,143410.85364461681,500.0,487.2147,500.00000664260017,143410.85364461681,448.16109184888666,0.002,0.0020000003,1.0,390.14185,0.002,1.0,448.16109184888666,5.431875e-20,500,1,500.0,100,1.0,433.4002,448.16109184888666,
1.0,113469.586837975,500.0,424.61212,100.0,113469.586837975,424.61212863792025,0.01,0.009999998,1.0,335.16397,0.01,1.0,424.61212863792025,3.5044917e-18,500,2,500.0,100,1.0,324.41348,424.61212863792025,
1.0,125369.87318920995,500.0,432.96912,200.00000010221265,125369.87318920995,441.3261654581995,0.005,0.0049999994,1.0,343.94092,0.005,1.0,441.3261654581995,2.179301e-19,500,2,500.0,100,1.0,359.1527,441.3261654581995,
1.0,134992.136273448,500.0,438.94666,299.999969473632,134992.136273448,450.90153903689645,0.0033333334,0.0033333336,1.0,351.40067,0.0033333334,1.0,450.90153903689645,5.4391416e-20,500,2,500.0,100,1.0,373.9429,450.90153903689645,
1.0,145966.93615735957,500.0,442.59512,400.0,145966.93615735957,453.5406628630465,0.0025,0.0024999997,1.0,358.85733,0.0025,1.0,453.5406628630465,5.434597e-20,500,2,500.0,100,1.0,386.3002,453.5406628630465,
1.0,159756.22970292257,500.0,435.09827,500.00000664260017,159756.22970292257,405.1106156276829,0.002,0.0020000003,1.0,367.25934,0.002,1.0,405.1106156276829,5.431875e-20,500,1,500.0,100,1.0,384.74658,405.1106156276829,
1.0,153952.1640889589,500.0,485.4316,100.0,153952.1640889589,485.4316625592966,0.01,0.009999998,1.0,390.4006,0.01,1.0,485.4316625592966,3.5044917e-18,500,2,500.0,100,1.0,368.8122,485.4316625592966,
1.0,184518.65295778032,500.0,467.52322,200.00000010221265,184518.65295778032,449.6149128110862,0.005,0.0049999994,1.0,409.7118,0.005,1.0,449.6149128110862,2.179301e-19,500,2,500.0,100,1.0,382.38223,449.6149128110862,
1.0,175756.25117184603,500.0,446.37164,299.999969473632,175756.25117184603,404.0683307603103,0.0033333334,0.0033333336,1.0,413.28384,0.0033333334,1.0,404.0683307603103,5.4391416e-20,500,2,500.0,100,1.0,376.8543,404.0683307603103,
1.0,160206.37910294178,500.0,456.2165,400.0,160206.37910294178,485.751276980808,0.0025,0.0024999997,1.0,409.93228,0.0025,1.0,485.751276980808,5.434597e-20,500,2,500.0,100,1.0,375.60028,485.751276980808,
1.0,150819.17119093702,500.0,455.13162,500.00000664260017,150819.17119093702,450.79190326090327,0.002,0.0020000003,1.0,405.34244,0.002,1.0,450.79190326090327,5.431875e-20,500,1,500.0,100,1.0,383.02628,450.79190326090327,
1.0,153328.2381639338,500.0,435.11655,100.0,153328.2381639338,435.1165665818859,0.01,0.009999998,1.0,389.6087,0.01,1.0,435.1165665818859,3.5044917e-18,500,2,500.0,100,1.0,331.55542,435.1165665818859,
1.0,146133.2177430664,500.0,426.54926,200.00000010221265,146133.2177430664,417.98201436700083,0.005,0.0049999994,1.0,385.10623,0.005,1.0,417.98201436700083,2.179301e-19,500,2,500.0,100,1.0,336.07,417.98201436700083,
1.0,178093.7615402278,500.0,432.26572,299.999969473632,178093.7615402278,443.69861149802983,0.0033333334,0.0033333336,1.0,397.12402,0.0033333334,1.0,443.69861149802983,5.4391416e-20,500,2,500.0,100,1.0,358.3897,443.69861149802983,
1.0,171896.2807369655,500.0,436.43616,400.0,171896.2807369655,448.94751171861964,0.0025,0.0024999997,1.0,401.09494,0.0025,1.0,448.94751171861964,5.434597e-20,500,2,500.0,100,1.0,369.36255,448.94751171861964,
1.0,153917.7775213061,500.0,432.67575,500.00000664260017,153917.7775213061,417.6339108803388,0.002,0.0020000003,1.0,399.04138,0.002,1.0,417.6339108803388,5.431875e-20,500,1,500.0,100,1.0,372.6833,417.6339108803388,
1.0,154069.25337581726,500.0,500.80707,100.0,154069.25337581726,500.8070398843631,0.01,0.009999998,1.0,390.54904,0.01,1.0,500.8070398843631,3.5044917e-18,500,2,500.0,100,1.0,389.99597,500.8070398843631,
1.0,137546.97949328585,500.0,484.0218,200.00000010221265,137546.97949328585,467.23650366276985,0.005,0.0049999994,1.0,380.30484,0.005,1.0,467.23650366276985,2.179301e-19,500,2,500.0,100,1.0,405.6665,467.23650366276985,
1.0,119286.87630918891,500.0,477.39343,299.999969473632,119286.87630918891,464.13662602113754,0.0033333334,0.0033333336,1.0,368.61053,0.0033333334,1.0,464.13662602113754,5.4391416e-20,500,2,500.0,100,1.0,413.41663,464.13662602113754,
