EpRewMean,MinIW,MaxD2w0t,ReturnMeanIW,Iteration,StdD2w0t,MeanD2w0t,Bound,InitialReturnMin,InitialReturnMean,EpThisIter,ReturnStepMax,StdIW,InitialReturnStd,MaxIW,Weights,TimestepsSoFar,J_sample_variance,TimeElapsed,EpisodesSoFar,EmpiricalD2,EpLenMean,ReturnStepMaxmin,InitialBound,MeanIW,MinD2w0t,InitialReturnMax
-108.63406170451015,0.008662312,15.146606,740.4457,172,0.68062115,0.10487248,581.15594,-4.4422455,1.5258789e-06,100,100.0,3.1427164,2.7031105,29.472248,[ 0.817  0.15   0.507 -0.213 -1.381],368217,2468038.8,1943.0671758651733,17200,5.514783,16.82,86.44373,474.29248,1.3739184,,8.004456
-107.69106867157485,0.00095390587,260.90778,1400.9098,173,5.6350904,0.5260579,1070.1926,-4.5804214,4.348755e-06,100,100.0,10.952532,2.8380566,189.72775,[ 0.827  0.15   0.533 -0.218 -1.392],369874,31553296.0,1953.5643780231476,17300,55.07112,16.57,86.35702,491.8397,2.6566775,,7.856468
-108.56629417061181,0.0008335606,502.09082,1217.9637,174,8.398565,0.5389445,836.4413,-4.20092,6.1035157e-06,100,100.0,14.534888,2.8319678,146.45346,[ 0.829  0.164  0.561 -0.22  -1.389],371571,43742144.0,1963.3307869434357,17400,134.92769,16.97,86.59158,479.27838,2.4611309,,7.993393
-108.06564704736553,0.0084183505,89.9393,887.01086,175,1.8009537,0.1355587,736.65186,-4.5949554,1.6784668e-06,100,100.0,6.595462,2.9658408,82.55648,[ 0.853  0.189  0.572 -0.212 -1.384],373240,11217290.0,1975.2697522640228,17500,9.286049,16.69,86.4226,489.19193,1.6583084,,7.3737717
-108.02748202508414,0.00024317211,2014.4171,2445.566,176,32.033863,1.9951547,1765.663,-3.7504272,1.6784668e-06,100,100.0,32.06655,2.5077767,406.19702,[ 0.839  0.191  0.542 -0.234 -1.372],374870,275451620.0,1986.6325809955597,17600,188.38979,16.3,86.14379,502.04834,4.6510158,,7.2830734
-108.59618081114108,3.0672116e-05,10341.748,3964.143,177,93.15577,3.4147747,2988.368,-3.7473602,-5.264282e-06,100,100.0,60.67577,2.3753717,610.5834,[ 0.843  0.186  0.528 -0.205 -1.374],376525,882299100.0,1998.5162756443024,17700,1030.0917,16.55,86.25735,496.18106,7.8823476,,7.5698624
-108.52067144804461,0.00085256447,150.08237,1031.2382,178,3.607453,0.2842666,795.5415,-4.034836,-2.670288e-06,100,100.0,6.968485,2.6021168,103.254074,[ 0.829  0.155  0.505 -0.217 -1.386],378204,12322458.0,2012.0268304347992,17800,31.908648,16.79,86.44897,486.71085,1.9401728,,8.593452
-108.91374555673002,0.015372887,10.141624,649.5793,179,0.39937797,0.059496026,541.37146,-3.4413452,-7.019043e-06,100,100.0,2.008321,2.3581445,19.389223,[ 0.828  0.177  0.497 -0.235 -1.393],379873,974401.94,2022.7590517997742,17900,2.4603763,16.69,86.34728,489.59042,1.194984,,6.217987
-108.48993619408378,0.0043322654,58.42093,751.20465,180,1.8625569,0.19057557,566.39136,-4.5741653,-4.5013426e-06,100,100.0,4.8632755,2.7237897,64.21622,[ 0.856  0.169  0.494 -0.22  -1.409],381577,6153725.0,2032.6990904808044,18000,12.285192,17.04,86.66164,475.38483,1.4073222,,6.942833
-108.59520909626488,0.22382583,3.9174526,623.04584,181,0.22404188,0.040022723,535.54803,-4.380478,3.2806397e-06,100,100.0,0.6037269,2.82651,4.844387,[ 0.852  0.173  0.494 -0.189 -1.408],383235,96025.14,2042.6002576351166,18100,1.2775193,16.58,86.251076,489.62012,1.12857,,7.2430344
-107.94220647985965,0.07002476,12.821295,649.0145,182,0.36684036,0.057976063,548.1449,-3.789627,1.6021728e-06,100,100.0,2.1106536,2.4015186,29.254211,[ 0.853  0.178  0.481 -0.196 -1.41 ],384864,1326880.1,2051.818035840988,18200,2.2990942,16.29,86.1173,501.02283,1.1537645,,8.576729
-107.97126668355739,0.0005028035,1269.9796,1985.4656,183,7.7512217,0.27147672,1498.9706,-3.9469833,1.7547608e-06,100,100.0,29.967152,2.7671041,308.49942,[ 0.847  0.195  0.465 -0.178 -1.422],386523,188041150.0,2061.865315437317,18300,44.880478,16.59,86.36505,490.49536,4.0589056,,9.25412
-108.52919968845836,0.004501953,15.278813,726.8942,184,0.75302917,0.10164375,594.0204,-4.3596573,4.4250487e-06,100,100.0,2.6517093,3.0879145,35.99679,[ 0.87   0.225  0.438 -0.173 -1.435],388250,1784222.8,2074.122433423996,18400,5.4649377,17.27,86.78198,466.43906,1.3818154,,8.304787
-107.45386787444771,0.04246641,4.218627,661.2948,185,0.30881536,0.051419687,576.24,-4.2283936,9.918213e-07,100,100.0,1.178932,3.0261378,7.127611,[ 0.871  0.223  0.451 -0.145 -1.465],389885,372354.16,2084.5123093128204,18500,2.4033303,16.35,86.2084,498.06137,1.1893086,,10.547493
-108.34889784525365,0.0031682702,35.96874,756.9872,186,1.171322,0.13425925,579.30347,-4.601898,1.1444092e-06,100,100.0,3.6908529,2.8663595,36.47292,[ 0.878  0.227  0.451 -0.157 -1.468],391574,3232575.8,2094.961497783661,18600,9.011311,16.89,86.57508,474.32083,1.4273393,,8.319931
-107.88765386896272,0.0003897414,512.90704,1568.7256,187,13.270004,0.9015168,1095.3738,-4.237007,-3.7384034e-06,100,100.0,19.049177,2.7062452,194.78723,[ 0.88   0.235  0.454 -0.174 -1.47 ],393184,92118740.0,2104.0930376052856,18700,63.207504,16.1,85.98646,510.30887,2.948081,,7.6263657
-108.13672036883575,0.17963387,3.3697639,594.1207,188,0.20711379,0.03777873,515.8266,-4.264984,-2.2888185e-06,100,100.0,0.64526874,2.715465,4.006033,[ 0.876  0.226  0.466 -0.207 -1.466],394845,102400.766,2116.197836637497,18800,1.4978805,16.61,86.33972,486.9317,1.0789059,,9.061523
-108.73817300687146,0.001372548,322.34805,861.34894,189,2.5225275,0.18131171,663.8988,-4.8873672,-1.2130738e-05,100,100.0,4.3299685,2.950929,46.067543,[ 0.878  0.237  0.464 -0.195 -1.457],396564,5071932.5,2125.7429251670837,18900,8.595907,17.19,86.72534,468.5539,1.6395098,,8.179039
-108.13854470033242,0.033604372,17.22807,679.0177,190,0.3609069,0.053105745,564.4985,-5.0005035,1.2207031e-06,100,100.0,1.7736595,2.6873837,16.004478,[ 0.89   0.224  0.499 -0.184 -1.462],398231,750061.8,2137.392174720764,19000,2.81891,16.67,86.39536,482.27515,1.2584839,,8.105698
-107.92102009721152,1.2292885e-05,2844.6086,2851.6218,191,46.67016,2.7620082,1869.4961,-4.389229,-9.231568e-06,100,100.0,52.671772,2.6497478,539.3194,[ 0.907  0.225  0.51  -0.165 -1.465],399870,638716400.0,2147.51314330101,19100,700.9907,16.39,86.19729,496.989,5.7308445,,5.993622
-108.0878224288506,0.012443776,11.857298,714.85834,192,0.5511797,0.08862254,603.2075,-4.5762405,-1.0528564e-05,100,100.0,1.8576443,2.838615,13.7319565,[ 0.897  0.193  0.506 -0.163 -1.464],401553,934947.7,2160.1671233177185,19200,3.2417567,16.83,86.496284,483.03738,1.3194997,,9.057762
-108.46883756504575,0.0010837431,17.29208,696.49304,193,0.2933664,0.0461851,581.67285,-3.8559113,-5.41687e-06,100,100.0,1.7573156,2.5320175,14.29095,[ 0.905  0.192  0.479 -0.166 -1.487],403180,756419.06,2170.870064973831,19300,2.956897,16.27,86.05148,501.91998,1.2583247,,8.264984
-107.9973724689211,0.18217821,2.01793,576.6635,194,0.23611888,0.043622743,502.8729,-4.481537,5.569458e-06,100,100.0,0.5958634,2.8893862,4.731496,[ 0.889  0.178  0.486 -0.173 -1.489],404871,97675.375,2180.0823934078217,19400,1.346566,16.91,86.584465,478.6551,1.066407,,8.780952
-108.64278033653896,0.19194654,3.5088024,596.785,195,0.2253947,0.04067567,514.19464,-4.002281,4.119873e-06,100,100.0,0.6332196,2.5783136,5.3720894,[ 0.892  0.18   0.471 -0.178 -1.498],406550,107078.55,2189.6856894493103,19500,1.4198662,16.79,86.438065,481.87146,1.0837672,,7.751877
-107.99333421268953,0.034741044,7.238576,715.2303,196,0.43383956,0.06923663,614.01556,-4.268074,-3.7384034e-06,100,100.0,2.166496,3.0182536,17.364702,[ 0.889  0.178  0.462 -0.19  -1.487],408205,1140562.6,2199.4374356269836,19600,5.0552716,16.55,86.33642,492.12897,1.3126912,,7.081192
-108.93831020690178,0.1067718,7.406641,592.31744,197,0.23835467,0.04315206,502.33405,-4.0248947,3.890991e-06,100,100.0,0.7765391,2.77435,4.5225277,[ 0.904  0.186  0.474 -0.19  -1.493],409929,146128.98,2210.269217967987,19700,1.5914257,17.24,86.737686,465.33765,1.1152033,,6.3735886
-108.4795097107647,0.0001863061,1262.0936,2070.404,198,22.90097,1.3293003,1411.518,-3.5016785,-6.1798096e-06,100,100.0,28.640203,2.2333908,356.38373,[ 0.894  0.183  0.474 -0.203 -1.496],411533,234162430.0,2219.229154586792,19800,139.43666,16.04,85.926865,511.2873,3.7874713,,6.474724
-107.77874686625468,0.002120817,144.29288,1157.9888,199,3.1648297,0.3674118,866.2977,-4.2573624,9.155273e-07,100,100.0,10.751799,3.0167804,113.80078,[ 0.91   0.164  0.453 -0.195 -1.497],413200,25598978.0,2232.65145945549,19900,25.744911,16.67,86.42974,485.54095,2.25624,,7.312607
-108.72538088444364,0.0003464548,148.40112,1290.0006,200,3.836008,0.41228047,969.8186,-5.4551163,9.918213e-07,100,100.0,8.541557,2.7832239,76.532036,[ 0.894  0.166  0.42  -0.193 -1.493],414892,18108862.0,2244.1593718528748,20000,54.554707,16.92,86.53413,475.8714,2.4537437,,7.013336
-108.2076437916546,0.08184801,3.6248155,613.63306,201,0.2731583,0.046743285,529.14496,-5.9278793,2.8991699e-06,100,100.0,0.8802664,2.854855,5.4206123,[ 0.91   0.174  0.449 -0.191 -1.5  ],416536,203274.81,2255.368891954422,20100,1.8659858,16.44,86.18784,494.72266,1.102433,,11.126556
-107.82634671507074,0.027321294,234.84444,900.36053,202,2.0218792,0.10868027,702.7504,-5.5654373,9.155273e-07,100,100.0,4.7706914,2.7041948,46.27948,[ 0.914  0.175  0.449 -0.204 -1.499],418210,5575742.0,2264.6485455036163,20200,13.594468,16.74,86.48099,481.326,1.704985,,6.1189957
-108.25434305453538,0.055814534,3.878588,635.87256,203,0.31816566,0.056120507,547.8556,-4.02269,-4.577637e-06,100,100.0,1.273447,2.8653123,6.6060777,[ 0.927  0.185  0.459 -0.182 -1.447],419873,417178.3,2275.832055568695,20300,2.708941,16.63,86.35922,490.40814,1.1663088,,9.293968
-108.64287151339582,0.013404647,33.103317,709.54834,204,0.53494346,0.07517937,559.6132,-4.185379,7.171631e-06,100,100.0,2.1383634,2.7756362,19.115177,[ 0.932  0.191  0.475 -0.18  -1.453],421563,1144442.9,2285.556998729706,20400,3.778195,16.9,86.498665,465.47522,1.3218559,,9.914467
-108.46726224883072,0.0035219926,35.83765,930.0017,205,1.3242329,0.15281488,747.8709,-3.9366531,-1.0147095e-05,100,100.0,5.4360676,2.6570787,48.078846,[ 0.925  0.19   0.468 -0.204 -1.455],423246,6519538.5,2294.6309399604797,20500,20.955124,16.83,86.47513,480.35303,1.7869823,,9.585686
-107.87829944492128,0.0014204131,107.92428,830.06024,206,1.786775,0.17656672,668.1968,-4.1894073,-6.1035155e-07,100,100.0,4.9244494,2.8119605,38.353153,[ 0.936  0.21   0.475 -0.203 -1.455],424901,6143499.0,2304.9101836681366,20600,11.816061,16.55,86.32753,492.5203,1.53096,,8.37056
-108.80955456994303,0.16732253,2.0580935,584.17377,207,0.20768414,0.038305536,495.23877,-3.9804611,-1.4648437e-05,100,100.0,0.6823456,2.955732,5.8874006,[ 0.883  0.232  0.438 -0.209 -1.464],426584,111593.445,2316.377991437912,20700,1.3363153,16.83,86.419754,473.5969,1.0728672,,10.883171
-107.74474858958956,0.19473836,2.5413363,576.0382,208,0.2027325,0.037191927,503.01074,-4.7829056,-2.2888183e-07,100,100.0,0.45311534,3.0978093,3.4217548,[ 0.881  0.241  0.435 -0.212 -1.475],428241,54669.22,2325.1878097057343,20800,1.2012326,16.57,86.3554,488.23355,1.0462705,,12.774033
-107.51191692353711,0.01317082,66.03142,853.35504,209,1.0247883,0.119776525,686.7356,-4.615738,1.1367798e-05,100,100.0,3.4721153,2.9155185,30.836323,[ 0.877  0.236  0.441 -0.218 -1.477],429895,3129513.2,2334.0959165096283,20900,5.5645237,16.54,86.36501,488.17062,1.5850372,,9.537491
-108.46342859034478,0.015132755,152.88783,876.3514,210,1.639127,0.09476694,714.67633,-4.880989,-1.2359619e-05,100,100.0,4.4839125,2.8499997,38.521305,[ 0.885  0.241  0.42  -0.208 -1.481],431521,5368461.0,2344.9529786109924,21000,12.646907,16.26,86.04034,499.8689,1.5927916,,10.238411
-108.09884287931929,7.007178e-05,1769.2661,2252.7375,211,31.25227,1.8058622,1688.0078,-5.9970474,4.8065185e-06,100,100.0,32.508484,3.1498725,325.8484,[ 0.911  0.256  0.411 -0.209 -1.484],433217,239312670.0,2357.0591945648193,21100,269.37515,16.96,86.61123,473.7265,4.5623727,,10.563751
-108.82329148661638,0.020396141,4.857059,637.40295,212,0.3471069,0.059877,539.85693,-4.108963,-2.822876e-06,100,100.0,1.4985179,2.7060509,10.86515,[ 0.917  0.274  0.416 -0.225 -1.488],434929,538416.3,2368.9476182460785,21200,3.3665266,17.12,86.65983,470.6424,1.2008848,,8.913368
-108.42278159585871,0.02597102,8.258591,650.2604,213,0.3235596,0.05478709,552.3113,-4.6467514,-1.3046265e-05,100,100.0,1.1044092,3.1743543,7.5982313,[ 0.928  0.28   0.427 -0.227 -1.488],436594,326525.88,2379.1225695610046,21300,2.2054691,16.65,86.33704,486.87323,1.1823559,,11.342125
-108.26559689469417,5.776656e-06,2716.4797,2115.766,214,26.620298,1.1150866,1724.1216,-5.3418655,-3.0517577e-07,100,100.0,31.707687,3.1226327,396.1551,[ 0.934  0.278  0.447 -0.212 -1.499],438271,252815100.0,2390.450751543045,21400,120.696266,16.77,86.45505,482.41345,4.114416,,10.92807
-107.97708452984588,0.0037118646,48.89473,697.9223,215,0.6622417,0.06643126,594.04736,-4.1077347,2.7465821e-06,100,100.0,2.286995,2.662075,15.806493,[ 0.989  0.259  0.464 -0.243 -1.519],439926,1257370.2,2404.3342514038086,21500,7.2015386,16.55,86.34055,490.171,1.2836952,,7.4969635
-107.89969873118012,0.17746013,2.1086447,548.93585,216,0.2112095,0.039706994,465.1563,-5.2377167,2.0599366e-06,100,100.0,0.56120694,3.4789355,4.7854643,[ 0.983  0.238  0.464 -0.259 -1.524],441661,75856.79,2414.3890297412872,21600,1.247294,17.35,86.9172,452.85767,1.0466448,,9.2775955
-108.49705508989253,0.005302303,28.981293,841.4358,217,0.8761595,0.1042996,706.3424,-3.6440659,1.3732911e-06,100,100.0,3.258795,2.564866,33.499424,[ 0.991  0.232  0.456 -0.265 -1.523],443312,2546781.2,2423.712424993515,21700,9.033184,16.51,86.24024,497.22922,1.56559,,8.398323
-107.4937658214773,0.017464675,8.886047,707.13586,218,0.51600695,0.08386891,585.44867,-4.7912674,9.307862e-06,100,100.0,2.2069285,3.3576877,15.074321,[ 0.99   0.249  0.459 -0.271 -1.523],444949,1309510.6,2434.0536465644836,21800,3.998805,16.37,86.23031,494.6539,1.2759227,,9.616898
-108.09896194184816,0.0029465612,23.884562,757.06415,219,0.8958872,0.11159306,607.23303,-3.7843094,8.468628e-06,100,100.0,3.906389,2.7286546,68.349754,[ 0.989  0.254  0.48  -0.268 -1.532],446612,3761945.5,2444.3984909057617,21900,13.798022,16.63,86.3859,481.36826,1.4143889,,9.643814
-108.12735647330685,0.14210322,4.153133,594.2164,220,0.21558183,0.039182276,514.3278,-4.3773575,1.2283325e-05,100,100.0,0.7791666,2.9041567,4.6115704,[ 0.961  0.246  0.469 -0.267 -1.538],448276,146820.4,2455.4982085227966,22000,1.5923591,16.64,86.37463,485.7483,1.085287,,8.487473
-107.97709787604195,0.39533192,2.3170705,575.7614,221,0.20404167,0.037875168,487.5472,-4.563553,-1.8310546e-06,100,100.0,0.48912808,2.906671,6.049027,[ 0.971  0.255  0.463 -0.26  -1.544],449977,59863.99,2464.3656075000763,22100,1.173842,17.01,86.66608,463.4159,1.0781916,,9.317741
-108.30499299763575,0.016742744,15.843702,721.2305,222,0.48278725,0.070874885,601.32434,-6.0644684,-4.348755e-06,100,100.0,2.3483422,2.7598138,19.357592,[ 0.965  0.258  0.457 -0.267 -1.545],451626,1409067.6,2472.4739005565643,22200,5.9566283,16.49,86.25554,488.5056,1.3176142,,9.807495
-107.84752205871766,0.00073763006,52.549435,811.8461,223,1.4853352,0.14485253,647.30035,-4.588066,-4.7302246e-06,100,100.0,4.61214,3.2524278,50.610573,[ 0.945  0.253  0.442 -0.271 -1.551],453277,5114911.5,2482.6437425613403,22300,11.926239,16.51,86.285805,485.4137,1.5177628,,12.484131
-107.57829540589327,2.1253604e-06,34019.543,9233.361,224,450.35184,25.19425,6315.282,-5.095787,-4.119873e-06,100,100.0,160.6774,3.5274491,1617.207,[ 0.933  0.249  0.436 -0.255 -1.555],454973,6183335000.0,2493.15935754776,22400,6900.0605,16.96,86.68315,470.28247,18.532854,,12.967911
-108.12362743847203,0.011203133,11.204055,770.53973,225,0.3903327,0.061116826,679.4784,-4.3109894,-7.781982e-06,100,100.0,1.8599142,2.956714,11.705082,[ 0.949  0.269  0.468 -0.253 -1.559],456632,861947.8,2507.3163969516754,22500,4.277269,16.59,86.31552,490.3064,1.4216244,,7.827751
-108.29575980501326,0.0385789,6.3142257,640.5968,226,0.2734013,0.046914063,540.36566,-4.343498,-8.468628e-06,100,100.0,1.3645104,2.8826017,12.070611,[ 0.983  0.267  0.481 -0.252 -1.63 ],458296,459743.4,2518.490223169327,22600,2.678732,16.64,86.349304,481.30637,1.1747727,,7.6966553
-108.11329187297372,0.010871515,164.41718,815.0701,227,1.3706782,0.11055281,590.5618,-4.8269577,3.5095215e-06,100,100.0,6.1681466,3.1275997,59.886414,[ 0.996  0.277  0.477 -0.252 -1.628],459983,8448051.0,2527.8608326911926,22700,14.615188,16.87,86.58093,473.18176,1.5742397,,13.65136
-108.08892273982953,0.008689008,11.418845,722.2545,228,0.5469865,0.07766625,598.25635,-3.9829865,7.6293944e-08,100,100.0,2.6994262,2.5861557,19.4566,[ 0.977  0.26   0.483 -0.253 -1.626],461600,1858705.6,2538.3296287059784,22800,7.2993565,16.17,86.01074,502.29865,1.2986841,,9.081993
-107.42540271983417,0.035487242,2.6648216,620.3324,229,0.24814351,0.043821886,545.1976,-4.8557053,7.3242186e-06,100,100.0,1.0053109,3.257769,5.8697176,[ 0.962  0.25   0.477 -0.251 -1.625],463236,254441.84,2548.6789078712463,22900,2.0678835,16.36,86.22115,498.56418,1.1173223,,9.626663
-108.27266275066614,0.064503215,29.01533,722.8321,230,0.4025707,0.05552802,571.9198,-4.687454,-1.0681152e-06,100,100.0,2.6462789,3.015849,26.157467,[ 0.961  0.241  0.476 -0.25  -1.636],464928,1583351.9,2557.751227617264,23000,2.977196,16.92,86.57561,472.13153,1.372106,,11.209923
-107.89726638492247,0.00033675646,565.9003,820.43317,231,2.8849463,0.121692285,647.14984,-4.441803,7.93457e-06,100,100.0,6.5207286,2.9094856,66.07463,[ 0.957  0.225  0.486 -0.26  -1.631],466578,9532823.0,2568.2055196762085,23100,20.10459,16.5,86.29244,491.68973,1.5527204,,8.341782
-108.31154362926962,0.074538454,17.02888,738.26953,232,0.36854848,0.057553522,629.9229,-4.124069,2.2888185e-06,100,100.0,1.6167303,2.4990683,12.490068,[ 0.93   0.21   0.494 -0.261 -1.62 ],468238,659058.56,2578.6335179805756,23200,2.8011467,16.6,86.32108,489.97092,1.3516878,,6.2461014
-108.30869891556478,0.0016772876,209.7998,962.81036,233,3.3044643,0.23903047,725.19855,-3.9969559,-3.0517577e-07,100,100.0,8.554264,2.801007,86.80664,[ 0.941  0.198  0.491 -0.283 -1.613],469870,19384846.0,2589.0621156692505,23300,33.89759,16.32,86.09116,496.68964,1.7558297,,8.611534
-107.67244901080882,0.00016378216,62580.53,4575.9185,234,352.71545,5.4169765,3242.3042,-6.0028,-2.0599366e-06,100,100.0,73.89106,2.5972612,751.1941,[ 0.96   0.21   0.482 -0.298 -1.608],471478,1257673300.0,2600.540440797806,23400,1792.8977,16.08,85.97053,509.9761,9.141523,,7.2547455
-108.37275496229812,0.024584845,49.516647,720.72754,235,0.5705938,0.06561761,585.3158,-4.0942535,3.4332274e-06,100,100.0,2.7254035,2.7878344,17.414171,[ 0.986  0.232  0.476 -0.261 -1.614],473145,1710671.4,2613.7672798633575,23500,6.507935,16.67,86.356445,483.44818,1.3560791,,9.106216
-108.66438235178903,0.016427994,241.08932,768.87805,236,1.362825,0.08236336,602.3153,-4.05365,-7.2479247e-06,100,100.0,2.6954727,2.775709,23.593498,[ 0.968  0.222  0.468 -0.271 -1.614],474847,1749126.5,2623.6842687129974,23600,5.883396,17.02,86.65081,472.68768,1.4676311,,6.6893463
-108.36892451623633,0.013905581,35.546688,816.2373,237,0.8386612,0.10266242,663.13635,-3.6850204,4.9591063e-06,100,100.0,2.9375806,2.5388942,39.37357,[ 0.992  0.194  0.487 -0.275 -1.621],476478,2311747.0,2634.179261445999,23700,11.742577,16.31,86.07442,492.57184,1.4649785,,7.307129
-108.30261225181505,0.0003479372,56.747597,823.88983,238,1.5530536,0.17022945,649.68195,-3.8301468,9.613037e-06,100,100.0,3.4964342,2.9208567,27.090158,[ 1.009  0.202  0.501 -0.27  -1.619],478149,2980613.2,2644.355308532715,23800,17.397097,16.71,86.40828,483.15955,1.5455948,,8.896683
-108.46273401663743,0.040858887,4.668245,624.5829,239,0.24001552,0.04233335,535.6214,-3.8981552,,100,100.0,1.0541868,3.1635942,8.5653715,[ 0.987  0.198  0.488 -0.261 -1.633],479852,259927.4,2654.872905731201,23900,2.151177,17.03,86.61452,467.66696,1.1794604,,9.966324
-108.1679607353799,0.04657801,15.072681,665.43524,240,0.5665659,0.07925497,552.83356,-3.8541565,-1.6784668e-06,100,100.0,2.5498602,2.6673338,29.40484,[ 1.     0.204  0.492 -0.253 -1.641],481478,1748068.2,2664.3361105918884,24000,3.6190023,16.26,86.06064,506.35208,1.1910038,,8.729401
-108.18612122010717,0.012624696,7.5940022,747.06866,241,0.45400208,0.0683214,636.56964,-4.0605392,3.5858154e-06,100,100.0,2.1188474,2.6312344,15.550539,[ 0.994  0.199  0.512 -0.234 -1.647],483106,1093901.4,2674.426931142807,24100,5.848382,16.28,86.091324,501.78543,1.3567306,,9.173279
-108.45192139753007,0.055203445,4.1436973,619.6635,242,0.2560594,0.045572508,532.15985,-3.8226395,7.93457e-06,100,100.0,1.145017,2.8050916,8.565021,[ 0.984  0.187  0.507 -0.234 -1.648],484781,333045.28,2683.7337744235992,24200,2.1817384,16.75,86.40187,478.629,1.1342558,,9.043945
-107.89122501820103,0.12687121,3.1230702,643.18286,243,0.25777477,0.044978105,552.3496,-4.0061646,6.1035155e-07,100,100.0,0.7997718,2.4396489,6.968738,[ 0.969  0.186  0.498 -0.237 -1.626],486378,187954.33,2694.1758801937103,24300,1.5605525,15.97,85.87109,509.3794,1.1218147,,8.407898
-108.01018185212104,0.0016601118,373.47766,1304.9594,244,8.579914,0.72085357,837.256,-4.706024,-2.822876e-06,100,100.0,14.008327,2.9921021,151.32953,[ 0.967  0.184  0.509 -0.242 -1.629],488035,50984236.0,2703.125955581665,24400,45.632027,16.57,86.329155,489.57175,2.4663637,,7.834999
-107.94329476748861,0.060541615,12.066143,663.7728,245,0.37961373,0.058855694,561.0948,-4.357239,-2.5177003e-06,100,100.0,1.3179513,2.6185462,10.716695,[ 0.963  0.187  0.538 -0.245 -1.639],489677,480089.7,2714.4486978054047,24500,2.3107932,16.42,86.21526,495.94067,1.194006,,9.528679
-107.59816689524393,0.3206613,1.175574,577.6346,246,0.18182589,0.033235036,514.29785,-4.448326,-1.0299683e-05,100,100.0,0.275111,2.8673418,2.1792715,[ 0.955  0.183  0.548 -0.256 -1.641],491295,18813.984,2723.1687936782837,24600,1.0997978,16.18,86.05583,505.5413,1.0213369,,9.746239
-107.76835106738417,5.945996e-05,5272.536,2199.512,247,38.69159,1.1929598,1755.7576,-4.39637,4.5776366e-07,100,100.0,27.189201,2.8285758,267.66367,[ 0.958  0.187  0.546 -0.254 -1.643],492943,176452860.0,2731.432673215866,24700,353.03903,16.48,86.28992,494.6534,4.313408,,9.4809265
-108.14407778164585,0.018375168,11.415712,701.89215,248,0.53976536,0.080531865,589.69617,-4.0814667,2.5177003e-06,100,100.0,2.264779,2.7085512,19.33383,[ 0.937  0.171  0.53  -0.264 -1.642],494589,1321659.2,2743.828681230545,24800,4.53471,16.46,86.217766,494.49728,1.2817422,,7.8142548
-107.78033937682662,0.0017696717,908.4427,1477.3741,249,13.802466,0.8174214,932.4053,-4.11084,4.7302246e-06,100,100.0,21.184137,3.120916,214.98541,[ 0.942  0.174  0.54  -0.272 -1.647],496245,111074940.0,2753.3137464523315,24900,201.07288,16.56,86.33892,488.78452,2.8373957,,10.470375
-108.48768525147497,0.042358242,8.822452,625.9232,250,0.33239424,0.052276976,531.06287,-5.161972,-1.0299683e-05,100,100.0,1.1841811,2.6391199,8.093155,[ 0.914  0.154  0.547 -0.266 -1.65 ],497882,384860.72,2764.826562643051,25000,2.4839578,16.37,86.11892,498.94086,1.1124616,,8.013214
-107.63106957470448,0.123172656,6.246126,650.0017,251,0.29392582,0.048728097,552.13965,-4.545204,-1.04522705e-05,100,100.0,0.9790428,2.7255497,7.502209,[ 0.908  0.152  0.534 -0.277 -1.64 ],499501,279821.22,2774.32798576355,25100,1.6780171,16.19,86.07954,502.48697,1.1494312,,8.041794
-107.95500922071257,0.00027186962,233.13556,1199.2742,252,5.7197437,0.4467494,876.6687,-4.599228,5.645752e-06,100,100.0,11.067564,3.1170366,111.1153,[ 0.906  0.142  0.55  -0.276 -1.635],501204,29022878.0,2783.763607978821,25200,49.335396,17.03,86.6748,471.302,2.3620582,,8.479446
-108.17769228787724,0.03676504,33.44759,748.47327,253,0.744809,0.093331985,614.4127,-4.2214966,-1.1520386e-05,100,100.0,2.9026763,2.891722,27.376076,[ 0.906  0.128  0.55  -0.263 -1.637],502864,2193520.8,2794.1297392845154,25300,5.182855,16.6,86.3226,491.16382,1.3766941,,8.144104
-107.82621718695653,0.01841765,52.04127,688.1806,254,0.7018863,0.08481768,555.1839,-5.1367493,-8.621216e-06,100,100.0,3.303058,2.663815,32.97217,[ 0.912  0.138  0.544 -0.242 -1.634],504543,2653839.2,2804.2948598861694,25400,5.721948,16.79,86.49922,478.60516,1.2921965,,6.8799515
-108.27379437065669,0.021163812,9.903135,631.80115,255,0.35608298,0.05522832,531.2635,-4.733383,-1.1444092e-06,100,100.0,2.2222548,3.0541632,19.06799,[ 0.902  0.136  0.523 -0.254 -1.628],506262,1080427.2,2815.015082836151,25500,4.494328,17.19,86.75492,467.13947,1.2071807,,8.596008
-108.13640689774127,0.011104066,42.89202,817.5087,256,1.3951217,0.1626939,662.2069,-3.999977,-4.653931e-06,100,100.0,4.185493,2.6225333,44.11355,[ 0.921  0.145  0.526 -0.249 -1.623],507911,4697261.5,2825.136097431183,25600,10.308791,16.49,86.273674,496.16183,1.4898785,,8.076347
-107.78150608812857,0.4072035,1.4145758,579.9789,257,0.18445477,0.0338932,506.11975,-4.070915,-7.93457e-06,100,100.0,0.23984951,2.6117718,1.7893118,[ 0.925  0.14   0.51  -0.243 -1.625],509546,16216.533,2835.2430052757263,25700,1.0540501,16.35,86.18514,491.27136,1.0338047,,8.1755295
