MinIW,InitialReturnMin,ReturnStepMax,ReturnStepMaxmin,StdIW,EmpiricalD2,InitialBound,InitialReturnMean,MinD2w0t,EpLenMean,EpRewMean,MeanIW,EpThisIter,StdD2w0t,InitialReturnStd,Bound,MaxIW,Weights,MeanD2w0t,EpisodesSoFar,Iteration,TimeElapsed,J_sample_variance,InitialReturnMax,MaxD2w0t,ReturnMeanIW,TimestepsSoFar
0.80474246,-99.77171,100.0,99.99337,0.05971988,1.0043483,-422.60147,-97.426476,,50.1,-146.1270286740406,0.9894904,100,0.30070022,2.101689,-422.20343,1.1779757,[ 0.433 -0.636  0.175  0.375 -0.01 ],0.10034377,8500,85,1261.4186627864838,23.117527,-89.26903,1.0176166,-96.70113,415626
0.7389428,-99.64885,100.0,100.0,0.098718226,1.011726,-423.4751,-97.48392,,54.3,-150.34508273512816,0.9839608,100,0.31222612,2.271289,-422.84793,1.210626,[ 0.439 -0.635  0.175  0.374 -0.012],0.10897928,8600,86,1276.4600694179535,63.85725,-88.04112,1.0171487,-96.21503,421056
0.74848914,-99.7637,100.0,100.0,0.08619162,1.0081567,-420.927,-97.7893,,50.24,-146.68888573914586,0.98681986,100,0.30136123,1.624595,-420.47272,1.2515557,[ 0.437 -0.644  0.174  0.375 -0.013],0.100724064,8700,87,1291.7847919464111,44.283085,-92.69864,1.0116305,-96.92233,426080
0.76740855,-99.66206,100.0,100.0,0.06752154,1.0046352,-424.44897,-97.30766,,56.34,-152.2117855519598,0.9869716,100,0.3169369,2.092257,-423.99274,1.2025073,[ 0.434 -0.648  0.173  0.372 -0.013],0.11294172,8800,88,1308.3258471488953,30.396797,-90.819374,1.0087222,-96.42377,431714
0.648463,-99.73021,100.0,100.0,0.12410536,1.0204072,-423.60944,-97.406136,,57.18,-153.13925809854447,0.97628266,100,0.32024974,1.8204037,-422.4914,1.3852675,[ 0.434 -0.65   0.172  0.369 -0.014],0.115075745,8900,89,1326.1235992908478,83.70302,-91.91283,1.0295222,-95.22866,437432
0.795585,-99.87646,100.0,99.99938,0.103353426,1.0102987,-425.1624,-97.328445,,53.99,-149.8817638350277,0.98388034,100,0.31138772,2.1247308,-424.52087,1.4675405,[ 0.43  -0.657  0.169  0.37  -0.012],0.108337976,9000,90,1343.7120847702026,53.342754,-90.40177,1.0170629,-96.100876,442831
0.7506502,-99.77049,100.0,100.0,0.076171406,1.0062232,-428.85028,-97.75411,,56.47,-152.82923370060482,0.9838751,100,0.31764424,1.9149902,-428.2493,1.3029085,[ 0.425 -0.657  0.167  0.367 -0.011],0.113342725,9100,91,1361.0691306591034,41.61631,-90.16391,1.0162507,-96.55682,448478
0.7359836,-99.86957,100.0,100.0,0.09564557,1.011769,-420.66235,-96.88059,,62.48,-157.79023726349516,0.98698455,100,0.3319659,2.7646775,-420.0592,1.2873206,[ 0.423 -0.658  0.166  0.361 -0.008],0.12544449,9200,92,1378.720473766327,63.337666,-88.843254,1.0173563,-95.66406,454726
0.5246902,-99.91388,100.0,100.0,0.17126761,1.0405068,-425.74774,-97.518936,,57.31,-153.36729799528234,0.93849903,100,0.32207137,1.972109,-423.20404,1.7806648,[ 0.426 -0.654  0.168  0.364 -0.005],0.11587376,9300,93,1396.3685109615326,167.87311,-90.06586,1.0632452,-93.03883,460457
0.88168097,-99.85346,100.0,100.0,0.044374857,1.0024571,-423.3669,-97.59693,,51.34,-147.5608189555772,0.99456656,100,0.30392447,1.8568931,-423.0958,1.1252267,[ 0.414 -0.659  0.166  0.368 -0.002],0.10281287,9400,94,1411.8992307186127,18.473223,-91.59478,1.005931,-97.05912,465591
0.68472636,-99.732796,100.0,100.0,0.104393765,1.0115535,-427.01883,-97.086525,,54.42,-150.00772697040702,0.96148974,100,0.31385103,2.0522783,-425.40997,1.324436,[ 0.414 -0.657  0.167  0.37  -0.004],0.10968293,9500,95,1429.454182624817,64.27977,-90.614655,1.0435599,-93.93724,471033
0.8418338,-99.833595,100.0,100.0,0.05406995,1.0032701,-423.84424,-97.640945,,54.38,-150.62671894914203,0.9885575,100,0.31208196,2.0176916,-423.28583,1.1379994,[ 0.421 -0.664  0.169  0.369 -0.013],0.10902111,9600,96,1447.8483209609985,24.34464,-89.03494,1.0106809,-96.613014,476471
0.82781696,-99.69042,100.0,100.0,0.08270047,1.0066274,-423.62296,-97.41964,,55.44,-151.41557389539904,0.9887612,100,0.3148515,2.0270722,-423.0611,1.2687705,[ 0.419 -0.66   0.167  0.367 -0.016],0.11118395,9700,97,1465.2861742973328,45.676434,-89.89365,1.0129055,-96.36305,482015
0.79535925,-99.729904,100.0,100.0,0.093644045,1.0123115,-427.0241,-97.62814,,53.78,-150.00276535153705,0.9837143,100,0.31088567,1.9628229,-426.46277,1.2574708,[ 0.418 -0.65   0.166  0.366 -0.014],0.107925124,9800,98,1482.242811203003,47.73658,-91.111694,1.0217142,-96.41802,487393
0.8823143,-99.72493,100.0,100.0,0.04187445,1.0017558,-424.22986,-96.92323,,62.92,-158.23853228548973,0.9944346,100,0.33205694,2.3681006,-423.89142,1.1259923,[ 0.411 -0.652  0.165  0.367 -0.016],0.12598856,9900,99,1501.047195672989,22.568192,-88.95735,1.0048915,-96.39415,493685
0.79901385,-99.74164,100.0,100.0,0.059366353,1.0043316,-426.63525,-97.06134,,65.04,-160.5110638889064,0.9859942,100,0.337471,2.197885,-426.06653,1.2195982,[ 0.408 -0.646  0.164  0.369 -0.016],0.13049708,10000,100,1521.001987695694,32.306587,-89.9944,1.0148225,-95.940994,500189
0.67438096,-99.768814,100.0,100.0,0.10510526,1.0165297,-426.5432,-97.42978,,63.23,-159.14876335321438,0.9602981,100,0.33533943,1.9341773,-424.87988,1.2666155,[ 0.402 -0.641  0.163  0.374 -0.017],0.1275867,10100,101,1539.9035184383392,73.09386,-89.75169,1.0371745,-94.22906,506512
0.8430753,-99.773705,100.0,100.0,0.053075057,1.0029058,-426.7573,-97.60092,,61.54,-157.66930322731338,0.9941303,100,0.3290078,2.039318,-426.47028,1.1934825,[ 0.402 -0.631  0.162  0.377 -0.024],0.12325723,10200,102,1558.9608142375946,21.941275,-92.01993,1.0076345,-97.05439,512666
0.7535709,-99.86432,100.0,99.99589,0.08693481,1.0132415,-423.1935,-97.423515,,60.64,-156.5666086111003,0.98894006,100,0.32760608,2.0553598,-422.7355,1.2182995,[ 0.4   -0.633  0.162  0.38  -0.023],0.121707425,10300,103,1574.9905843734741,47.132126,-90.81868,1.0193071,-96.38003,518730
0.8149755,-99.66253,100.0,100.0,0.069408916,1.0066897,-426.08862,-97.51131,,55.57,-151.65916110948842,0.9853239,100,0.31523007,1.9808031,-425.52148,1.2031544,[ 0.405 -0.629  0.163  0.382 -0.021],0.11146518,10400,104,1591.3492138385773,36.708252,-89.82762,1.0139426,-96.3996,524287
0.68025374,-99.86847,100.0,100.0,0.13381964,1.018093,-422.9912,-97.33531,,57.62,-153.51261271846997,0.9754809,100,0.3211405,1.9974351,-421.95367,1.3877833,[ 0.408 -0.626  0.164  0.379 -0.017],0.11590047,10500,105,1608.975984096527,93.00404,-91.86364,1.0283778,-95.31041,530049
0.83852416,-99.883415,100.0,100.0,0.067580864,1.0065342,-428.45227,-97.46464,,63.74,-159.73000055811522,0.9874131,100,0.33440343,2.0952346,-428.00647,1.2408786,[ 0.404 -0.634  0.163  0.379 -0.022],0.127821,10600,106,1628.6272609233856,32.361115,-89.83842,1.0113643,-96.57541,536423
0.8276211,-99.563385,100.0,100.0,0.06712387,1.0057292,-421.5268,-97.44266,,58.62,-154.57942172015788,0.98757344,100,0.3223437,1.9615902,-421.1367,1.1969773,[ 0.399 -0.63   0.16   0.377 -0.021],0.11747455,10700,107,1645.1963069438934,25.37398,-91.434906,1.016427,-96.692505,542285
0.8989793,-99.77436,100.0,100.0,0.030210385,1.0013274,-427.89227,-97.66109,,62.81,-159.01735887492396,0.99499077,100,0.33169052,2.065176,-427.5956,1.0843148,[ 0.394 -0.633  0.161  0.378 -0.022],0.12572128,10800,108,1663.202647447586,10.218283,-90.17627,1.0037458,-97.231255,548566
0.73370546,-99.838486,100.0,100.0,0.10056625,1.0111184,-427.3567,-97.68456,,58.43,-154.68163299262122,0.9838189,100,0.32248268,1.867875,-426.51794,1.3321348,[ 0.396 -0.638  0.161  0.377 -0.022],0.11730959,10900,109,1680.0964043140411,66.2664,-90.98961,1.0173742,-96.15327,554409
0.83300436,-99.72737,100.0,100.0,0.0679214,1.0042969,-425.43164,-97.39409,,62.11,-158.0095951209939,0.9927872,100,0.3306062,1.9795045,-424.9956,1.2831433,[ 0.389 -0.636  0.159  0.371 -0.021],0.12451129,11000,110,1697.673767566681,29.137836,-90.65021,1.0103521,-96.55274,560620
0.83526415,-99.72947,100.0,100.0,0.0600371,1.0034815,-425.62033,-97.21188,,58.57,-154.27276186197278,0.9964486,100,0.32196048,2.0609539,-425.35754,1.1894736,[ 0.383 -0.631  0.157  0.368 -0.023],0.11727658,11100,111,1714.0575394630432,26.094645,-91.943,1.005351,-96.75218,566477
0.7366463,-99.73252,100.0,100.0,0.079980865,1.0061076,-425.40033,-97.49707,,61.79,-157.8093614648706,0.9780249,100,0.33044055,1.9772947,-424.52237,1.2431914,[ 0.382 -0.634  0.156  0.366 -0.024],0.12408127,11200,112,1731.1314890384674,36.37809,-91.70862,1.0176741,-95.914734,572656
0.7471634,-99.76352,100.0,100.0,0.09995116,1.0100121,-427.25742,-97.351654,,62.72,-158.57271664938378,0.97978,100,0.33260614,2.2927978,-426.38284,1.3057266,[ 0.383 -0.641  0.158  0.363 -0.028],0.12596428,11300,113,1748.3323547840118,64.92661,-91.509445,1.0197967,-95.772255,578928
0.8205539,-99.77983,100.0,100.0,0.0777206,1.0069073,-425.54413,-97.710144,,67.73,-163.94071365293047,0.98785985,100,0.34304753,2.0806694,-425.0203,1.2216823,[ 0.388 -0.639  0.159  0.359 -0.025],0.1357921,11400,114,1766.435293674469,34.59041,-89.72405,1.0176421,-96.793434,585701
0.56536686,-99.80173,100.0,100.0,0.1427803,1.023139,-425.57983,-97.41347,,60.13,-156.04517975903275,0.9691113,100,0.32716224,2.2074378,-424.30972,1.370082,[ 0.382 -0.64   0.158  0.356 -0.028],0.12095877,11500,115,1783.246345758438,100.30634,-91.097,1.0356886,-95.15342,591714
0.65866953,-99.84623,100.0,100.0,0.11185134,1.0133553,-426.01422,-97.178024,,62.43,-158.04960279538128,0.97190726,100,0.33275494,2.4047325,-424.81213,1.2978035,[ 0.392 -0.637  0.16   0.355 -0.028],0.12568352,11600,116,1799.6907606124878,74.35135,-90.281494,1.0303811,-94.8499,597957
0.80049205,-99.73172,100.0,100.0,0.08728964,1.0076377,-424.9214,-97.45619,,56.74,-152.75353668863275,0.984551,100,0.31790146,1.8785017,-424.0454,1.2967377,[ 0.393 -0.643  0.157  0.352 -0.03 ],0.11373678,11700,117,1816.6803841590881,45.44319,-92.34439,1.0161204,-96.187164,603631
0.83235276,-99.803604,100.0,100.0,0.06367098,1.0056584,-423.1991,-97.20792,,61.98,-157.65866751733355,0.9909681,100,0.33013186,2.0207965,-422.89532,1.2026426,[ 0.384 -0.638  0.155  0.354 -0.031],0.12418271,11800,118,1834.4205436706543,26.625507,-91.31181,1.0086132,-96.60332,609829
0.832811,-99.79391,100.0,100.0,0.05874587,1.0041112,-426.76718,-97.93097,,59.88,-156.3632678434631,0.9856444,100,0.32566085,1.8408396,-426.1692,1.1966501,[ 0.381 -0.642  0.154  0.355 -0.033],0.12012199,11900,119,1851.2539103031158,26.369947,-90.58985,1.0222254,-96.73032,615817
0.77102804,-99.73076,100.0,100.0,0.07152213,1.006565,-423.1461,-97.60665,,60.83,-156.98283489447152,0.9926851,100,0.32758313,2.0250802,-422.81174,1.1900218,[ 0.374 -0.633  0.154  0.35  -0.034],0.12191426,12000,120,1868.9867141246796,31.862118,-90.484825,1.0138115,-96.92817,621900
0.8756392,-99.796165,100.0,100.0,0.044753686,1.002042,-423.86737,-97.26528,,58.4,-154.21263535954407,0.9952693,100,0.32162106,1.9306178,-423.61133,1.12757,[ 0.38  -0.636  0.156  0.351 -0.033],0.11696115,12100,121,1885.9786434173584,19.327301,-91.12145,1.0054657,-96.772316,627740
0.5903491,-99.71555,100.0,100.0,0.09028076,1.0105549,-425.5406,-97.437965,,59.19,-155.16037657419912,0.98100036,100,0.3243139,1.9594787,-424.8782,1.2663648,[ 0.38  -0.635  0.157  0.355 -0.034],0.11884069,12200,122,1901.4587786197662,43.91005,-91.79988,1.0224109,-96.107216,633659
0.8152909,-99.83444,100.0,100.0,0.058586035,1.0037086,-423.38565,-97.182335,,65.94,-161.54112108141047,0.9894716,100,0.33918574,1.9953403,-422.9475,1.1237153,[ 0.375 -0.64   0.157  0.358 -0.036],0.13220406,12300,123,1918.0780882835388,28.441072,-91.469666,1.008673,-96.33403,640253
0.8628954,-99.77238,100.0,100.0,0.042597257,1.0020249,-428.55634,-97.413155,,65.85,-160.73952993516298,0.99502486,100,0.33872452,2.073934,-428.33557,1.178986,[ 0.375 -0.64   0.159  0.362 -0.036],0.13192008,12400,124,1935.0103464126587,13.754226,-91.796394,1.0123038,-96.97213,646838
0.80181336,-99.69837,100.0,100.0,0.06217147,1.0045301,-426.02686,-96.95727,,72.04,-167.36208239386897,0.9910625,100,0.35227537,2.193123,-425.5451,1.1721476,[ 0.376 -0.64   0.159  0.363 -0.033],0.14453371,12500,125,1953.9795525074005,30.300184,-90.11546,1.013368,-95.98891,654042
0.8551119,-99.716965,100.0,100.0,0.027817275,1.000922,-427.6443,-97.39332,,65.5,-161.36812924835849,0.99657106,100,0.33773598,2.1632438,-427.4771,1.0707288,[ 0.377 -0.643  0.159  0.359 -0.03 ],0.1311309,12600,126,1970.2795550823212,9.439373,-89.78842,1.0051758,-97.058876,660592
0.75975275,-99.88718,100.0,100.0,0.062179428,1.0038031,-427.1896,-97.425255,,64.97,-160.81096872123246,0.98522717,100,0.3373375,2.2167363,-426.56488,1.1686883,[ 0.377 -0.646  0.16   0.357 -0.03 ],0.13036881,12700,127,1988.1581718921661,36.267807,-87.892075,1.011521,-96.23709,667089
0.77805316,-99.61065,100.0,100.0,0.061111078,1.0040666,-425.58524,-97.418884,,58.69,-154.6314340998878,0.9902698,100,0.32251,1.8095618,-425.16565,1.1545435,[ 0.373 -0.64   0.158  0.361 -0.028],0.117611036,12800,128,2004.8383338451385,19.896687,-89.67464,1.0132406,-96.628494,672958
0.8505147,-99.7458,100.0,100.0,0.044757638,1.0023483,-427.57263,-97.16116,,65.66,-161.20854775697603,0.9939731,100,0.33819008,2.0954084,-427.36377,1.1080358,[ 0.37  -0.643  0.158  0.362 -0.025],0.13149141,12900,129,2022.9203429222107,12.700666,-90.30909,1.0059389,-96.741684,679524
0.86110806,-99.79274,100.0,100.0,0.047616504,1.0027173,-426.73468,-97.09465,,62.79,-158.343937666871,0.9962356,100,0.33166215,2.2703056,-426.58438,1.2521243,[ 0.368 -0.645  0.158  0.36  -0.027],0.12568507,13000,130,2039.974309206009,14.816958,-91.0889,1.0044531,-96.809235,685803
0.91577417,-99.823105,100.0,100.0,0.02704337,1.0012765,-424.03754,-97.53203,,64.33,-160.32781346254617,0.99568146,100,0.33518133,1.9342359,-423.8593,1.0918468,[ 0.366 -0.646  0.158  0.361 -0.026],0.12879331,13100,131,2057.0754039287567,8.973918,-89.891365,1.0052378,-97.18431,692236
0.63561964,-99.79024,100.0,100.0,0.13735414,1.0271423,-426.90347,-97.26343,,67.09,-162.76333863336473,0.9707169,100,0.34310052,2.0845046,-425.92853,1.4043181,[ 0.367 -0.647  0.157  0.362 -0.023],0.13506067,13200,132,2074.740957736969,85.210335,-89.14342,1.0393809,-95.22015,698945
0.8818799,-99.73775,100.0,100.0,0.052092522,1.0023701,-423.54626,-97.66455,,57.71,-153.94265187956753,0.994485,100,0.31989738,1.7785968,-423.3046,1.2334901,[ 0.378 -0.646  0.159  0.362 -0.022],0.1155491,13300,133,2090.4395163059235,14.541836,-92.330246,1.0052857,-97.21102,704716
0.76134634,-99.69723,100.0,100.0,0.09549582,1.0107985,-427.236,-97.11021,,61.8,-157.38898184399207,0.97258115,100,0.33099353,2.195099,-426.04095,1.3208106,[ 0.375 -0.645  0.159  0.361 -0.026],0.124302745,13400,134,2108.064112663269,54.740604,-91.159424,1.027616,-94.93869,710896
0.7688989,-99.65728,100.0,100.0,0.0885706,1.0132825,-426.3846,-97.22825,,62.17,-157.85915058726127,0.9713236,100,0.33176875,2.0872655,-425.20233,1.3095033,[ 0.374 -0.635  0.158  0.362 -0.02 ],0.12501764,13500,135,2125.067115545273,55.33996,-91.786354,1.0391809,-95.09526,717113
0.7659883,-99.6911,100.0,99.99732,0.08941196,1.0103215,-423.82123,-97.21913,,64.99,-160.60629516199648,0.9801485,100,0.33777043,2.3189533,-423.10364,1.3577802,[ 0.379 -0.627  0.156  0.359 -0.021],0.13055472,13600,136,2145.2481513023376,59.730217,-89.97648,1.0205417,-95.787,723612
0.7805272,-99.66234,100.0,100.0,0.075829715,1.0086392,-425.23865,-97.54758,,57.4,-153.5662936678071,0.97492576,100,0.32046583,1.6856165,-424.18298,1.2387785,[ 0.379 -0.617  0.156  0.363 -0.023],0.11540981,13700,137,2161.906447172165,43.268566,-93.23501,1.0195749,-95.54393,729352
0.78506607,-99.656715,100.0,100.0,0.07424242,1.0058178,-428.18912,-97.1644,,65.39,-161.0021994357661,0.9932936,100,0.33764988,2.220681,-427.9201,1.2190377,[ 0.377 -0.616  0.154  0.355 -0.019],0.13097109,13800,138,2179.8152754306793,34.67843,-90.11742,1.0090353,-96.66107,735891
0.8314798,-99.71271,100.0,100.0,0.053191666,1.0036669,-426.62103,-97.34111,,61.76,-157.55081988648118,0.9897806,100,0.32981545,2.165805,-426.19812,1.130063,[ 0.38  -0.614  0.155  0.354 -0.019],0.12381588,13900,139,2197.071220636368,19.782259,-88.55373,1.0105268,-96.51972,742067
0.8130588,-99.732025,100.0,100.0,0.067536496,1.0059468,-427.79333,-97.262726,,63.46,-159.19410778297515,0.9843614,100,0.33429015,2.0460436,-427.09827,1.2019846,[ 0.383 -0.616  0.156  0.357 -0.024],0.1274582,14000,140,2216.2875225543976,32.70183,-90.62613,1.0193787,-95.86656,748413
0.9124476,-99.75502,100.0,100.0,0.0331505,1.0015266,-426.7759,-97.61954,,63.19,-159.28835001789963,0.99649763,100,0.33258086,1.8327982,-426.57764,1.1124856,[ 0.382 -0.616  0.154  0.36  -0.021],0.12649839,14100,141,2232.2660009860992,8.99415,-90.06419,1.0060303,-97.24215,754732
0.79948604,-99.70207,100.0,100.0,0.06473079,1.0044597,-427.39337,-97.29003,,62.75,-158.489963147222,0.9873239,100,0.33213225,1.9892992,-426.73227,1.1499504,[ 0.383 -0.614  0.153  0.358 -0.022],0.12582172,14200,142,2250.2088062763214,26.47565,-91.75298,1.0113322,-96.192955,761007
0.68437505,-99.69241,100.0,100.0,0.09570654,1.0117626,-428.2143,-97.45235,,68.77,-164.66408229974226,0.98141766,100,0.34560922,2.1914074,-427.55206,1.2028522,[ 0.386 -0.623  0.154  0.356 -0.024],0.13801801,14300,143,2268.1945881843567,49.717358,-91.442215,1.0198104,-96.247284,767884
0.720891,-99.74714,100.0,100.0,0.10816562,1.0115012,-427.30322,-97.59975,,57.22,-153.3860980262204,0.9814577,100,0.319506,1.9385914,-426.4381,1.2774642,[ 0.39  -0.618  0.155  0.353 -0.025],0.1148583,14400,144,2284.5112183094025,75.411545,-90.212006,1.0242643,-96.060265,773606
0.7992574,-99.79555,100.0,100.0,0.048563648,1.0022494,-428.108,-97.7129,,59.38,-155.61568376988555,0.99154705,100,0.3239082,1.9458213,-427.8297,1.1062824,[ 0.385 -0.624  0.155  0.351 -0.025],0.11890594,14500,145,2301.0464453697205,20.49529,-90.41047,1.0076431,-97.19718,779544
0.81846356,-99.841606,100.0,100.0,0.054647937,1.0035715,-427.563,-97.482574,,61.84,-157.82121146886215,0.9914694,100,0.32985342,1.9635681,-427.1749,1.1798421,[ 0.388 -0.625  0.156  0.354 -0.027],0.123917304,14600,146,2319.1810092926025,22.365435,-90.57452,1.010993,-96.73721,785728
0.8091502,-99.81225,100.0,100.0,0.06759066,1.0058715,-425.72095,-97.37116,,58.31,-154.18291265542268,0.9894361,100,0.32178715,2.233074,-425.2435,1.1974822,[ 0.39  -0.624  0.156  0.353 -0.023],0.11691669,14700,147,2335.844977617264,30.300262,-88.63218,1.0144997,-96.45045,791559
0.61685026,-99.71175,100.0,100.0,0.10239067,1.0098864,-425.30548,-97.076706,,57.16,-152.62717731085965,0.9632368,100,0.32034963,2.46221,-423.88712,1.2682672,[ 0.397 -0.629  0.159  0.351 -0.022],0.11509103,14800,148,2353.7752923965454,67.435196,-89.72354,1.0347143,-94.34924,797275
0.65846646,-99.67587,100.0,100.0,0.10068964,1.0115963,-425.97662,-97.04415,,67.41,-162.85988304246342,0.9839378,100,0.34257463,1.9812953,-425.18378,1.2392786,[ 0.397 -0.629  0.158  0.349 -0.031],0.13522898,14900,149,2373.2575821876526,55.64259,-89.02617,1.0203959,-95.76575,804016
0.76365465,-99.756004,100.0,100.0,0.06781023,1.0055315,-426.1138,-97.59162,,58.39,-154.54807606285237,0.9817189,100,0.32232225,2.0259984,-425.3969,1.2050663,[ 0.405 -0.63   0.16   0.348 -0.031],0.117204,15000,150,2391.338979244232,33.644337,-90.09447,1.0213997,-96.160194,809855
0.75868624,-99.70713,100.0,100.0,0.063743785,1.0045447,-428.0938,-97.260506,,59.6,-155.30934616802375,0.99285764,100,0.32443875,2.1881638,-427.83923,1.1754005,[ 0.403 -0.631  0.161  0.349 -0.025],0.119353846,15100,151,2409.7274141311646,25.68807,-90.557625,1.0086844,-96.77962,815815
0.8018588,-99.51941,100.0,100.0,0.1070001,1.013863,-425.7392,-97.10794,,57.4,-153.01717270164264,0.97781765,100,0.31996346,2.0110111,-424.81277,1.4117017,[ 0.407 -0.63   0.162  0.347 -0.025],0.115221836,15200,152,2427.6806643009186,60.082253,-91.20578,1.021195,-95.54679,821555
0.7911627,-99.71014,100.0,100.0,0.0935049,1.0160944,-425.58948,-97.61837,,62.79,-158.910750033896,0.97693115,100,0.33297214,1.9979072,-424.89026,1.3060077,[ 0.399 -0.63   0.16   0.347 -0.022],0.12618124,15300,153,2446.467203617096,43.11911,-89.834595,1.0316653,-96.1165,827834
0.85866874,-99.72632,100.0,100.0,0.06493789,1.0054559,-428.18304,-97.47695,,60.29,-156.26662434905396,0.9903033,100,0.32647452,2.019818,-427.61475,1.1728951,[ 0.389 -0.625  0.156  0.347 -0.023],0.12089063,15400,154,2462.79212975502,27.833895,-91.97801,1.0125,-96.476395,833863
0.6715361,-99.642715,100.0,100.0,0.09255468,1.0078919,-427.2614,-96.97206,,66.32,-161.63785060629374,0.9798439,100,0.34067222,2.1683402,-426.48297,1.2576807,[ 0.384 -0.624  0.154  0.351 -0.024],0.13321537,15500,155,2480.7964277267456,47.971573,-89.195435,1.0222626,-95.46863,840495
0.71298134,-99.8246,100.0,100.0,0.083797485,1.0080097,-427.2149,-97.81895,,56.57,-152.94567474538968,0.9735828,100,0.31861943,1.9638761,-426.0508,1.1999944,[ 0.386 -0.622  0.156  0.353 -0.03 ],0.11380377,15600,156,2497.608882665634,57.88967,-87.420876,1.0317222,-95.53494,846152
0.71988773,-99.84017,100.0,100.0,0.12543355,1.0160663,-425.7566,-97.348145,,60.64,-156.4874695421783,0.9766318,100,0.32807648,2.01141,-424.72388,1.5152569,[ 0.384 -0.622  0.156  0.362 -0.033],0.12188281,15700,157,2515.177577495575,76.89706,-91.40641,1.0370333,-95.37773,852216
0.9283396,-99.79428,100.0,100.0,0.027357364,1.0013809,-426.77368,-97.575294,,61.75,-157.85019019874835,0.99610966,100,0.3292958,2.0146494,-426.62195,1.0946186,[ 0.373 -0.619  0.154  0.366 -0.032],0.12360814,15800,158,2531.512925386429,11.576735,-89.96948,1.0040021,-97.26961,858391
0.8729279,-99.632065,100.0,99.9934,0.034419086,1.0020065,-427.33267,-97.252266,,68.94,-164.62122290413987,0.99314916,100,0.3453924,2.2853298,-427.0394,1.0816777,[ 0.372 -0.617  0.154  0.367 -0.029],0.13812444,15900,159,2550.409900188446,13.116531,-87.19539,1.0124521,-96.67063,865285
0.7631067,-99.83624,100.0,100.0,0.088190004,1.0091492,-419.88943,-97.45198,,58.71,-154.6711923996173,0.98113006,100,0.32330632,2.07678,-418.9942,1.323812,[ 0.372 -0.617  0.156  0.367 -0.028],0.11792202,16000,160,2565.607841014862,64.56223,-91.59228,1.0213904,-95.8569,871156
0.7637569,-99.8026,100.0,100.0,0.07789972,1.0090244,-427.30466,-97.34636,,62.76,-158.5919377319997,0.97617674,100,0.3331705,2.2834742,-426.1328,1.2512257,[ 0.371 -0.61   0.156  0.373 -0.029],0.1262258,16100,161,2583.250354528427,39.95424,-88.915146,1.0221871,-95.20387,877432
0.896706,-99.83475,100.0,100.0,0.04633779,1.0025567,-425.6555,-97.61795,,57.79,-153.99709254245417,0.9931417,100,0.32027164,1.8715042,-425.30142,1.234221,[ 0.367 -0.604  0.152  0.366 -0.027],0.115778506,16200,162,2599.318705558777,14.132321,-91.6871,1.0083733,-96.92782,883211
0.6060865,-99.74045,100.0,100.0,0.16179311,1.0492198,-427.49918,-97.46607,,65.71,-161.63741385144615,0.95129687,100,0.3422499,2.106001,-425.62344,1.6257563,[ 0.367 -0.604  0.152  0.367 -0.023],0.13311644,16300,163,2615.6003246307373,144.93701,-89.691826,1.0648131,-93.49851,889782
0.7543225,-99.70676,100.0,99.988235,0.09960419,1.0130817,-421.59116,-97.507034,,59.22,-155.26541825474777,0.98597443,100,0.32433018,1.9417502,-420.9372,1.2053359,[ 0.376 -0.595  0.154  0.37  -0.021],0.11887656,16400,164,2632.647011756897,56.184307,-91.44394,1.0240858,-96.18673,895704
0.9100302,-99.76319,100.0,100.0,0.032293905,1.0016307,-424.83612,-97.529495,,56.87,-152.9605229247396,0.99379987,100,0.31786937,1.783908,-424.56885,1.1026914,[ 0.38  -0.587  0.153  0.369 -0.021],0.1138766,16500,165,2648.9189813137054,10.811889,-90.43164,1.0088426,-97.00304,901391
0.6371749,-99.870926,100.0,100.0,0.13318086,1.0259432,-427.27753,-97.37178,,64.3,-160.10447480001667,0.9731764,100,0.3368731,2.2508924,-426.1011,1.4283669,[ 0.38  -0.583  0.152  0.368 -0.019],0.12941073,16600,166,2666.4509851932526,104.09829,-91.092514,1.0347234,-95.1867,907821
0.66162825,-99.59042,100.0,100.0,0.091863625,1.0126288,-422.45096,-97.40256,,57.85,-153.76308302953183,0.960333,100,0.32253256,2.0361993,-420.81726,1.2563848,[ 0.389 -0.58   0.154  0.37  -0.018],0.11666195,16700,167,2682.483854532242,62.90377,-91.2785,1.0312561,-94.28296,913606
0.7393782,-99.67621,100.0,100.0,0.10008062,1.0125693,-424.9784,-97.67174,,55.64,-151.8648603739771,0.98535657,100,0.31549603,1.7919232,-424.3673,1.391694,[ 0.391 -0.589  0.156  0.377 -0.012],0.11164279,16800,168,2698.8770904541016,47.52095,-92.39426,1.0174938,-96.49044,919170
0.79414773,-99.70233,100.0,100.0,0.071654096,1.0046707,-426.15894,-97.42309,,60.54,-156.49893680782958,0.9861536,100,0.327021,2.022516,-425.65656,1.2713449,[ 0.385 -0.592  0.155  0.376 -0.014],0.12137785,16900,169,2715.3536698818207,34.656063,-91.424965,1.0114081,-96.47414,925224
0.5896677,-99.71546,100.0,100.0,0.1338644,1.0224663,-424.0727,-97.56721,,59.25,-155.38595704842203,0.96774393,100,0.32584557,1.6969088,-422.678,1.3788764,[ 0.386 -0.591  0.156  0.378 -0.011],0.11946503,17000,170,2731.3108015060425,108.86116,-92.306404,1.0328074,-94.79459,931149
