MinIW,J_sample_variance,ReturnStepMaxmin,EpisodesSoFar,EpLenMean,Bound,MeanIW,InitialReturnMin,MaxIW,MeanD2w0t,StdIW,MaxD2w0t,EpThisIter,InitialReturnMax,InitialReturnMean,EmpiricalD2,TimestepsSoFar,ReturnMeanIW,TimeElapsed,Iteration,InitialBound,StdD2w0t,Weights,InitialReturnStd,MinD2w0t,ReturnStepMax,EpRewMean
0.8152718,241.82611,98.540955,8400,350.61,-106.72712,0.99774045,-40.0467,1.2684666,0.70426077,0.06309293,1.0102743,100,26.660841,4.196167e-07,1.0069427,1840129,-6.8251963,3780.36860704422,84,-106.832306,0.45971075,[-0.63  -0.628 -0.268 -0.322 -0.159],15.702782,,100.0,-80.47227913142308
0.6746383,135.33855,98.60553,8500,394.63,-106.48117,0.9908406,-33.901405,1.4565302,0.7979798,0.10244023,1.0294194,100,24.085703,1.3732911e-06,1.020862,1879592,-6.5348907,3859.667805671692,85,-106.627594,0.41239294,[-0.628 -0.629 -0.267 -0.322 -0.162],12.140928,,100.0,-77.83492089051315
0.7886714,165.0973,98.56673,8600,373.35,-104.0002,1.0144281,-36.861332,1.3652923,0.7511056,0.07477945,1.014429,100,25.099503,1.7738342e-06,1.0102123,1916927,-4.091618,3928.7216470241547,86,-104.09812,0.4374806,[-0.631 -0.63  -0.268 -0.321 -0.163],12.64904,,100.0,-80.88010750029997
0.6926514,181.7785,98.52341,8700,360.62,-104.2747,0.9909425,-40.772236,1.4268312,0.72890013,0.09693498,1.030044,100,29.791231,-6.67572e-07,1.0196613,1952989,-4.3300385,4000.479580640793,87,-104.42447,0.4531949,[-0.632 -0.63  -0.268 -0.322 -0.166],13.838278,,100.0,-85.93509218195987
0.8530952,247.55379,98.5623,8800,362.63,-105.73122,1.0018059,-41.30053,1.270298,0.7278088,0.051653996,1.0087205,100,37.77498,-8.201599e-07,1.0060265,1989252,-5.850933,4070.0673921108246,88,-105.7979,0.44795585,[-0.634 -0.628 -0.268 -0.32  -0.163],15.766912,,100.0,-79.36243529749473
0.7885692,165.90276,98.54286,8900,364.76,-104.11323,1.0048608,-38.12561,1.2982216,0.7326681,0.062362436,1.0135125,100,21.296984,4.386902e-07,1.0081171,2025728,-4.2297077,4142.227738142014,89,-104.20244,0.44613028,[-0.634 -0.627 -0.267 -0.32  -0.166],13.019397,,100.0,-83.37323506663364
0.6319377,174.51657,98.624664,9000,398.67,-106.922676,1.0211558,-37.11805,1.6297537,0.8102957,0.13203274,1.0454133,100,29.829626,-1.6403199e-06,1.0299565,2065595,-6.937209,4219.530768156052,90,-107.15343,0.4086347,[-0.638 -0.627 -0.268 -0.32  -0.167],12.951078,,100.0,-74.81862537381932
0.6285901,200.9286,98.56265,9100,369.28,-103.22539,0.9991034,-39.44909,1.5112877,0.74740845,0.11430724,1.0306412,100,24.78108,4.005432e-07,1.021045,2102523,-3.2546594,4293.2464072704315,91,-103.392586,0.4447327,[-0.642 -0.623 -0.268 -0.319 -0.166],13.972228,,100.0,-80.7521438857897
0.69426984,164.84108,98.54173,9200,368.0,-104.23177,1.0122064,-36.388306,1.4937761,0.74282783,0.094992176,1.0288036,100,30.247717,1.5258789e-07,1.0171436,2139323,-4.3187222,4367.34274148941,92,-104.331245,0.44493088,[-0.639 -0.622 -0.267 -0.32  -0.165],12.706592,,100.0,-84.32095158679735
0.6338552,190.75787,98.60277,9300,386.3,-104.351105,1.0293884,-36.680824,1.6677351,0.7852353,0.13495678,1.0468994,100,25.728168,2.6130676e-06,1.0294241,2177953,-4.372922,4446.278119802475,93,-104.52575,0.42612827,[-0.643 -0.621 -0.267 -0.32  -0.166],13.354707,,100.0,-76.72506115893947
0.77519125,214.95258,98.52333,9400,358.76,-102.13796,1.0048693,-47.18998,1.3027664,0.720555,0.07136478,1.0123668,100,28.872595,8.9645386e-07,1.0075843,2213829,-2.2573574,4517.609951257706,94,-102.19452,0.452119,[-0.644 -0.617 -0.266 -0.32  -0.166],14.57547,,100.0,-85.50435407343156
0.7117132,207.83626,98.60693,9500,386.78,-106.581825,0.98901534,-41.612362,1.4590962,0.78064585,0.08711891,1.023795,100,25.483053,-7.6293944e-08,1.0164466,2252507,-6.6503606,4596.202381849289,95,-106.71,0.42239797,[-0.645 -0.616 -0.265 -0.32  -0.167],14.611174,,100.0,-76.01519159825693
0.6534849,256.97906,98.48587,9600,343.83,-102.83905,1.0068836,-41.855507,1.4878509,0.69268954,0.09354607,1.0253804,100,25.102932,-1.8501282e-06,1.0140998,2286890,-2.9121892,4665.259633779526,96,-102.972115,0.4668598,[-0.646 -0.614 -0.265 -0.319 -0.163],16.07437,,100.0,-88.38690732295161
0.73003465,160.96999,98.55765,9700,378.22,-104.01184,1.0039961,-38.899784,1.3656077,0.7614028,0.08021792,1.0166049,100,22.155123,-1.335144e-06,1.0109588,2324712,-4.099493,4740.696287870407,97,-104.089,0.43206003,[-0.654 -0.614 -0.267 -0.319 -0.165],12.648199,,100.0,-83.651803906123
0.8058581,204.04639,98.58383,9800,376.73,-105.11531,0.99402595,-47.95537,1.1927911,0.7558005,0.057180196,1.0090609,100,27.715773,2.1266937e-06,1.0056556,2362385,-5.2403674,4816.068196296692,98,-105.18778,0.4323402,[-0.653 -0.613 -0.267 -0.317 -0.165],14.553269,,100.0,-78.3915014138319
0.89502424,176.71594,98.56465,9900,378.17,-104.80524,0.996955,-41.600037,1.1008972,0.7569195,0.028757613,1.0020435,100,23.349916,-1.2969971e-06,1.0013922,2400202,-4.9544735,4894.100138902664,99,-104.82686,0.42962015,[-0.656 -0.615 -0.268 -0.318 -0.165],13.246602,,100.0,-82.31839833075037
0.8537251,219.76833,98.574745,10000,385.44,-105.40995,1.0033025,-35.066223,1.1579041,0.77238196,0.043103978,1.0045247,100,34.638298,-1.5258789e-06,1.0033648,2438746,-5.5445075,4970.1670072078705,100,-105.45629,0.4210855,[-0.657 -0.615 -0.268 -0.318 -0.165],14.713384,,100.0,-81.95516294839794
0.78561366,171.81508,98.55,10100,370.91,-103.75435,0.9982581,-38.59793,1.2115523,0.7448033,0.0620137,1.0114002,100,25.855474,5.912781e-07,1.0073762,2475837,-3.8684435,5043.770332813263,101,-103.83324,0.4393989,[-0.657 -0.615 -0.268 -0.317 -0.167],13.166577,,100.0,-83.45541313366088
0.61559916,173.51187,98.58267,10200,396.58,-104.573814,1.0046762,-34.052864,1.7540923,0.80121696,0.09817209,1.028587,100,25.586052,4.386902e-07,1.0188979,2515495,-4.6409507,5122.934916257858,102,-104.69802,0.40920407,[-0.657 -0.618 -0.269 -0.319 -0.168],13.075084,,100.0,-82.75269817907278
0.9165089,215.98251,98.520645,10300,354.69,-102.281265,0.99972034,-39.70215,1.1010581,0.7099014,0.025950134,1.0019759,100,27.421932,-9.536743e-07,1.0012661,2550964,-2.4293804,5193.52437877655,103,-102.304306,0.45438114,[-0.658 -0.616 -0.268 -0.319 -0.17 ],14.654385,,100.0,-85.01250512333291
0.5354023,162.02655,98.53056,10400,366.19,-102.0353,0.9926313,-36.515495,1.820217,0.7525561,0.17981055,1.09019,100,35.92681,7.05719e-07,1.058307,2587583,-1.9610244,5266.4180274009705,104,-102.27692,0.4552562,[-0.657 -0.614 -0.267 -0.318 -0.171],13.0207405,,100.0,-85.95167197042323
0.7398733,198.62163,98.51077,10500,347.47,-103.0228,1.000905,-29.131767,1.2781239,0.697239,0.05997535,1.0089773,100,32.38466,1.0681152e-06,1.0054986,2622330,-3.1375356,5337.562526941299,105,-103.09646,0.46195596,[-0.648 -0.616 -0.266 -0.321 -0.17 ],14.038104,,100.0,-84.99636413185003
0.6368667,175.02585,98.50055,10600,350.88,-102.72026,1.008946,-36.193687,1.6567568,0.7119208,0.1359054,1.0437455,100,27.82738,-1.1444092e-06,1.028739,2657418,-2.7390237,5408.019729137421,106,-102.966805,0.464197,[-0.648 -0.618 -0.266 -0.322 -0.172],13.899878,,100.0,-87.62392994380777
0.8917275,222.61542,98.52156,10700,351.49,-104.36681,1.001754,-33.266224,1.1546566,0.70398486,0.036704306,1.0035809,100,31.632961,-1.2207031e-06,1.0023072,2692567,-4.5054746,5479.245480060577,107,-104.399,0.45760217,[-0.654 -0.616 -0.267 -0.319 -0.172],14.911388,,100.0,-84.08432856714357
0.860883,235.89879,98.56171,10800,362.52,-105.69412,1.0065417,-54.283875,1.1544656,0.7261592,0.038522717,1.0037142,100,29.78542,1.1634827e-06,1.0025773,2728819,-5.8320756,5551.8448786735535,108,-105.727005,0.44718364,[-0.654 -0.617 -0.267 -0.32  -0.173],15.122152,,100.0,-79.44629768790682
0.65787905,161.17865,98.547485,10900,374.57,-103.27313,0.9976914,-44.173912,1.3880526,0.75494224,0.09898449,1.0250493,100,28.34872,-9.536743e-09,1.016174,2766276,-3.3569658,5627.352574586868,109,-103.41765,0.43689376,[-0.654 -0.616 -0.267 -0.32  -0.175],12.758815,,100.0,-84.75032603088297
0.81718916,215.34232,98.59505,11000,374.78,-104.52182,0.9976015,-41.01046,1.1689093,0.7517004,0.05166941,1.0073677,100,30.152708,-1.6784668e-06,1.0051644,2803754,-4.6475782,5702.348635673523,110,-104.56494,0.43450865,[-0.648 -0.617 -0.266 -0.321 -0.175],14.544339,,100.0,-75.88475757966265
0.8397079,179.77827,98.53157,11100,365.33,-105.0048,1.0096837,-35.46364,1.1743225,0.73224735,0.046752255,1.0060147,100,26.983225,2.1743774e-06,1.0037252,2840287,-5.1417127,5772.224613666534,111,-105.04331,0.44458225,[-0.648 -0.616 -0.266 -0.321 -0.174],13.4045,,100.0,-85.56498520918804
0.7367524,225.79443,98.5625,11200,363.06,-105.595215,1.0173326,-34.49226,1.5511686,0.73357826,0.10809736,1.0279377,100,39.466892,-2.155304e-06,1.0176929,2876593,-5.6467524,5842.645081996918,112,-105.71864,0.45056787,[-0.647 -0.617 -0.266 -0.321 -0.175],15.100183,,100.0,-79.42073232900502
0.7038554,208.56703,98.55794,11300,360.03,-104.57424,0.9964923,-39.31745,1.2289267,0.72409314,0.072383285,1.0158272,100,24.693958,-1.7166138e-07,1.0102006,2912596,-4.67412,5911.574618816376,113,-104.68989,0.45149383,[-0.648 -0.617 -0.265 -0.322 -0.174],14.457165,,100.0,-79.57761219940659
0.8678159,203.93318,98.53633,11400,363.41,-103.257286,0.99657506,-55.049263,1.1844883,0.7284438,0.044133876,1.0059164,100,28.31519,-8.201599e-07,1.0040807,2948937,-3.3911757,5984.996924877167,114,-103.30861,0.44659263,[-0.644 -0.618 -0.264 -0.322 -0.177],14.513911,,100.0,-84.25209211689798
0.6572695,154.5944,98.53941,11500,368.34,-102.892204,1.0044774,-36.751472,1.5524161,0.74330336,0.09684682,1.0228206,100,23.083565,1.0299683e-06,1.0154072,2985771,-2.952625,6056.195410013199,115,-103.01084,0.44442284,[-0.645 -0.619 -0.264 -0.322 -0.178],12.13892,,100.0,-84.82644791299285
0.70249367,206.99608,98.57309,11600,373.31,-105.74732,1.0050967,-38.9965,1.4422312,0.75437796,0.09953036,1.031259,100,27.367765,-4.7683716e-07,1.0197079,3023102,-5.806647,6126.433932542801,116,-105.88995,0.43951178,[-0.645 -0.619 -0.264 -0.324 -0.177],14.334625,,100.0,-79.68590195350728
0.7943146,176.56534,98.58203,11700,381.9,-106.18621,1.0072147,-36.129074,1.2738473,0.76727337,0.06878017,1.0135227,100,24.152218,2.708435e-06,1.0085988,3061292,-6.3063536,6201.8114404678345,117,-106.25384,0.42668688,[-0.643 -0.622 -0.264 -0.326 -0.175],13.3264065,,100.0,-79.81126024874352
0.7475907,168.58748,98.61047,11800,389.27,-106.458275,1.0073847,-37.527756,1.3017309,0.78213483,0.07041504,1.0123498,100,22.089344,2.4032593e-06,1.0087006,3100219,-6.5716434,6275.311671257019,118,-106.5168,0.41715813,[-0.642 -0.624 -0.265 -0.327 -0.175],12.896034,,100.0,-75.81504110797894
0.78423685,135.8612,98.54709,11900,377.12,-102.670364,0.9987414,-36.658333,1.2744753,0.7562744,0.05295703,1.0076547,100,23.359661,-1.9073487e-07,1.0051817,3137931,-2.7992742,6338.469861030579,119,-102.730354,0.43170074,[-0.641 -0.627 -0.265 -0.328 -0.173],11.557459,,100.0,-85.40040945518163
0.73988616,201.82787,98.49446,12000,358.96,-103.59449,1.0029788,-39.934883,1.5758559,0.7242319,0.09697865,1.0232593,100,26.855303,-9.536743e-07,1.0155554,3173827,-3.655583,6397.209018230438,120,-103.702194,0.45399964,[-0.64  -0.628 -0.266 -0.329 -0.174],14.459315,,100.0,-90.73484412691195
0.71882653,205.41988,98.62158,12100,397.88,-105.42937,0.992896,-61.91658,1.3444207,0.80208224,0.08826627,1.0213785,100,34.13778,1.5068055e-06,1.0147195,3213615,-5.506658,6463.538208961487,121,-105.55666,0.40637416,[-0.641 -0.629 -0.265 -0.329 -0.173],14.673521,,100.0,-75.28355776280387
0.9380145,174.87762,98.570114,12200,385.12,-103.87288,0.9989583,-52.179367,1.0512011,0.77049303,0.01687234,1.0008545,100,26.672508,1.14440915e-07,1.0006198,3252127,-4.025869,6529.532755374908,122,-103.87632,0.42082244,[-0.647 -0.63  -0.266 -0.33  -0.172],13.10411,,100.0,-82.77873759922055
0.7237928,249.19745,98.50421,12300,353.65,-104.76178,0.9978022,-38.227814,1.2652729,0.7109445,0.06847015,1.0140473,100,42.807198,2.1362305e-06,1.0090417,3287492,-4.8671308,6590.19855594635,123,-104.830185,0.45735854,[-0.647 -0.63  -0.267 -0.33  -0.172],15.773778,,100.0,-87.66839300626867
0.8031897,259.8777,98.4769,12400,342.71,-101.92863,0.99627846,-47.93061,1.2402701,0.6876886,0.050126094,1.0084847,100,32.56543,1.0681152e-06,1.0054231,3321763,-2.0490193,6647.025511264801,124,-101.984276,0.46588516,[-0.646 -0.631 -0.267 -0.33  -0.174],15.989372,,100.0,-89.63532177596612
0.6622178,186.25105,98.5981,12500,375.2,-105.37586,1.0141174,-37.516315,1.398092,0.7583725,0.09868996,1.0286938,100,22.50073,2.0599366e-06,1.0188667,3359283,-5.4412904,6709.401734828949,125,-105.49291,0.43742824,[-0.646 -0.631 -0.267 -0.331 -0.175],13.534511,,100.0,-75.39666306127577
0.7237699,187.24251,98.603806,12600,378.2,-103.21756,1.0032991,-45.08037,1.3051555,0.7612508,0.083309494,1.0168383,100,35.592167,6.4849854e-07,1.01155,3397103,-3.3078616,6772.069799661636,126,-103.33099,0.4320249,[-0.648 -0.629 -0.267 -0.331 -0.178],13.596955,,100.0,-74.92060244778929
0.7209313,144.66414,98.561295,12700,366.84,-103.92978,1.000422,-29.520899,1.315299,0.7377639,0.0752927,1.0147388,100,24.917162,-2.2888183e-07,1.0103884,3433787,-4.0293336,6831.623891830444,127,-103.99572,0.4445089,[-0.65  -0.627 -0.267 -0.33  -0.18 ],11.786013,,100.0,-80.46735131033962
0.82225996,179.60294,98.5685,12800,374.99,-104.86953,1.002309,-38.978348,1.3050814,0.7533373,0.061761837,1.011157,100,30.25756,-2.479553e-07,1.0079402,3471286,-4.980865,6889.8858325481415,128,-104.91707,0.4349683,[-0.65  -0.627 -0.268 -0.331 -0.181],13.191359,,100.0,-80.90596517650734
0.5476122,257.1342,98.5408,12900,355.43,-104.273026,1.0102983,-48.49048,1.7946879,0.73258126,0.17338817,1.0773644,100,28.29491,-2.002716e-06,1.0513105,3506829,-4.105498,6942.578544855118,129,-104.73479,0.4675428,[-0.65  -0.627 -0.268 -0.332 -0.181],16.317873,,100.0,-81.60754568434453
0.6377865,204.27007,98.56065,13000,373.26,-104.77164,0.99670875,-51.213226,1.724087,0.7575133,0.13615245,1.0417565,100,32.117096,1.5258789e-07,1.0280507,3544155,-4.7847853,7001.415254354477,130,-104.94578,0.4415007,[-0.653 -0.629 -0.269 -0.331 -0.187],15.151682,,100.0,-81.99643330697299
0.78282154,216.91405,98.57373,13100,383.24,-104.10611,1.0041745,-43.890583,1.3345269,0.769798,0.059776332,1.0104097,100,26.368155,2.670288e-07,1.0075,3582479,-4.217582,7058.269983291626,131,-104.16735,0.42490885,[-0.654 -0.627 -0.268 -0.328 -0.188],14.484232,,100.0,-81.6814457394341
0.7336562,200.27377,98.55582,13200,365.47,-105.39942,1.019405,-39.84111,1.61462,0.7380587,0.101805046,1.0247976,100,33.404346,7.2479247e-07,1.0166354,3619026,-5.441622,7113.177495956421,132,-105.58756,0.44782072,[-0.654 -0.627 -0.268 -0.329 -0.187],14.165407,,100.0,-81.168129516966
0.82329255,177.1842,98.56471,13300,376.82,-102.88364,1.0057688,-41.807034,1.2055184,0.7558565,0.05353896,1.0074815,100,24.718027,-2.5749207e-06,1.0050906,3656708,-3.0107338,7172.850135803223,133,-102.91437,0.43215686,[-0.653 -0.63  -0.268 -0.331 -0.184],13.072119,,100.0,-82.01189152852248
0.55983907,157.53308,98.57924,13400,374.74,-105.00618,0.9956127,-36.570816,1.7071478,0.7603984,0.12449946,1.0418904,100,27.146986,2.3269654e-06,1.026379,3694182,-5.0398884,7230.768842458725,134,-105.17941,0.43972027,[-0.653 -0.63  -0.267 -0.332 -0.184],12.705408,,100.0,-78.83707436275203
0.8682185,214.08241,98.45416,13500,328.62,-101.13195,0.9987009,-44.0224,1.1079519,0.65784514,0.029823778,1.0024501,100,28.523832,1.9836425e-06,1.001466,3727044,-1.2784307,7285.749051809311,135,-101.1514,0.47506496,[-0.655 -0.627 -0.267 -0.331 -0.186],14.6172085,,100.0,-89.68554203382952
0.70274675,202.95688,98.533966,13600,356.39,-104.84542,0.99764216,-37.51991,1.3511115,0.7216965,0.11033623,1.032261,100,25.463808,-3.4332274e-06,1.0203899,3762683,-4.8240848,7343.022666931152,136,-105.08399,0.4581753,[-0.655 -0.627 -0.267 -0.331 -0.185],14.436131,,100.0,-83.04556737944567
0.78967226,222.10667,98.54855,13700,365.11,-105.709236,1.0009828,-42.656628,1.258259,0.73287565,0.05471505,1.0088346,100,36.618378,1.1825562e-06,1.0062529,3799194,-5.825977,7402.882360696793,137,-105.787544,0.4454653,[-0.651 -0.631 -0.265 -0.334 -0.187],14.873524,,100.0,-82.41437515551763
0.7282627,210.70085,98.535065,13800,356.97,-101.32707,0.9951953,-46.922638,1.218682,0.7168647,0.059401937,1.0098244,100,35.84011,-1.3160706e-06,1.0069046,3834891,-1.4371079,7461.815221071243,138,-101.40125,0.45377848,[-0.652 -0.631 -0.265 -0.334 -0.19 ],14.661222,,100.0,-82.98402651663785
0.86229616,120.63339,98.60872,13900,402.4,-105.11099,1.0007066,-30.39597,1.159239,0.80668014,0.046981994,1.0059171,100,32.14485,-8.2969666e-07,1.0044045,3875131,-5.243015,7529.615669965744,139,-105.135475,0.39728537,[-0.652 -0.631 -0.265 -0.333 -0.192],10.849028,,100.0,-78.72523930733809
0.5711709,232.29922,98.52063,14000,360.29,-102.901184,0.99784744,-36.89055,1.6307691,0.73262984,0.1318009,1.0451268,100,31.718122,9.536743e-07,1.0304357,3911160,-2.8795843,7587.528129577637,140,-103.12073,0.45631957,[-0.652 -0.63  -0.266 -0.333 -0.192],14.984929,,100.0,-86.35738992629605
0.6566305,137.2016,98.56279,14100,373.89,-103.31581,1.0153805,-39.40785,1.6560494,0.75881857,0.13834843,1.0470349,100,22.454407,-2.0980835e-07,1.0287536,3948549,-3.3315763,7644.463562011719,141,-103.48123,0.44079116,[-0.649 -0.631 -0.265 -0.336 -0.194],11.751144,,100.0,-81.73391513474076
0.7460873,156.65208,98.58594,14200,388.1,-104.70685,1.0117526,-35.869144,1.2842011,0.7796628,0.069568284,1.012599,100,27.849527,-2.307892e-06,1.0085888,3987359,-4.8197165,7703.163551330566,142,-104.7897,0.41865563,[-0.646 -0.636 -0.266 -0.339 -0.193],12.460544,,100.0,-80.35015636317704
0.83792615,165.35492,98.521835,14300,377.53,-101.32684,1.001978,-44.676105,1.1929888,0.75632143,0.04458751,1.0039749,100,30.6091,1.0871887e-06,1.0028716,4025112,-1.4606173,7761.05136680603,143,-101.36868,0.4307707,[-0.648 -0.634 -0.265 -0.338 -0.195],12.820788,,100.0,-90.26165271822792
0.8785315,185.9132,98.52338,14400,362.15,-101.53496,1.0023328,-47.96778,1.1655295,0.72509795,0.03526824,1.0034614,100,36.425446,6.1035155e-07,1.0022081,4061327,-1.6826371,7815.314786195755,144,-101.56455,0.44735718,[-0.646 -0.634 -0.265 -0.338 -0.194],13.530584,,100.0,-86.30359882946584
0.7108592,185.01799,98.61557,14500,389.85,-105.727585,1.0045303,-39.748337,1.4515787,0.78553593,0.09196,1.0204642,100,29.032854,-9.155273e-07,1.0142459,4100312,-5.8146853,7872.506067276001,145,-105.8423,0.41757414,[-0.645 -0.634 -0.265 -0.338 -0.193],13.263781,,100.0,-74.93393490230186
0.7215649,195.49582,98.546875,14600,376.54,-101.98551,1.0137947,-36.257034,1.8797799,0.76437813,0.13105297,1.0441347,100,33.13857,4.863739e-07,1.0275112,4137966,-2.018813,7928.042026996613,146,-102.12052,0.4377922,[-0.643 -0.634 -0.265 -0.339 -0.194],13.998625,,100.0,-85.3100144581663
0.8752833,181.1497,98.54704,14700,356.94,-104.63187,1.0040848,-44.047638,1.1672628,0.7150092,0.03739601,1.004368,100,31.471218,2.670288e-07,1.002723,4173660,-4.7725377,7982.144003868103,147,-104.65549,0.4526609,[-0.64  -0.636 -0.266 -0.339 -0.192],13.337419,,100.0,-80.84032060517126
0.8952561,215.43475,98.52031,14800,343.13,-104.240265,1.0002955,-35.188496,1.1513426,0.687243,0.033334192,1.0036681,100,25.85481,-1.9073487e-07,1.0023308,4207973,-4.38202,8032.565251350403,148,-104.25612,0.4646741,[-0.64  -0.636 -0.266 -0.339 -0.191],14.7757,,100.0,-82.29859945431939
0.82208985,252.80841,98.485855,14900,333.02,-102.60228,0.9995733,-40.164032,1.1835371,0.66736484,0.043590683,1.0051432,100,33.73568,4.7683716e-07,1.0032047,4241275,-2.7361667,8081.556214332581,149,-102.6395,0.47257113,[-0.64  -0.637 -0.266 -0.339 -0.191],15.682314,,100.0,-85.61045394009962
0.7616359,146.33615,98.58594,15000,382.81,-105.40215,1.001309,-39.571304,1.3061975,0.7701852,0.07825645,1.0140433,100,21.661087,-3.8719177e-06,1.0103499,4279556,-5.491922,8138.498357057571,150,-105.51407,0.42614976,[-0.64  -0.637 -0.266 -0.34  -0.192],12.440082,,100.0,-79.25376392690882
0.77122927,177.23094,98.555664,15100,369.65,-105.01208,1.0012704,-49.52785,1.2363653,0.74215484,0.06533082,1.009658,100,24.064217,1.4495849e-06,1.0066794,4316521,-5.1247716,8194.119324684143,151,-105.088326,0.44071457,[-0.638 -0.637 -0.265 -0.339 -0.194],13.637134,,100.0,-82.12343032817462
0.8299903,180.5011,98.54367,15200,371.39,-105.048775,1.0096186,-39.60426,1.2669228,0.7453875,0.056452136,1.0092407,100,21.804646,1.5258789e-06,1.006065,4353660,-5.1721635,8249.851413726807,152,-105.08978,0.43863836,[-0.639 -0.639 -0.265 -0.339 -0.196],13.42348,,100.0,-84.73685985929318
0.8412203,170.26772,98.584015,15300,388.5,-105.296036,0.9976859,-43.698845,1.1137022,0.7779862,0.03445549,1.003997,100,22.436129,1.9836425e-06,1.0025283,4392510,-5.4405284,8307.554673910141,153,-105.34861,0.4167902,[-0.639 -0.64  -0.265 -0.339 -0.196],13.026907,,100.0,-80.8058576489197
0.7722055,180.80232,98.553314,15400,363.1,-102.62584,0.99996597,-42.056458,1.2784188,0.7307611,0.069735065,1.0187888,100,21.654736,1.0490418e-06,1.0119513,4428820,-2.7275324,8362.523037910461,154,-102.70639,0.44872543,[-0.642 -0.64  -0.266 -0.339 -0.196],13.589354,,100.0,-81.09586011160172
0.79476786,218.8839,98.57115,15500,376.91,-102.87397,0.9967576,-38.542618,1.2141858,0.75597507,0.05444241,1.0098778,100,27.873363,-5.1498415e-07,1.0059079,4466511,-3.008955,8420.366781949997,155,-102.929436,0.4320196,[-0.645 -0.639 -0.266 -0.338 -0.198],14.712895,,100.0,-80.81793831056264
0.61324877,107.1261,98.568436,15600,391.76,-103.874565,0.99890924,-34.653847,1.607485,0.79217297,0.11751548,1.0306017,100,17.936623,2.6893615e-06,1.0219738,4505687,-3.9270842,8479.33528804779,156,-104.01583,0.41645044,[-0.648 -0.638 -0.267 -0.338 -0.198],10.149648,,100.0,-84.53472391010331
0.81207913,204.01009,98.50018,15700,354.44,-102.51352,1.0046269,-35.152885,1.2424,0.7113572,0.057721406,1.0101929,100,38.952347,-9.3460085e-07,1.0065823,4541131,-2.6365314,8532.445630073547,157,-102.56471,0.4558709,[-0.646 -0.64  -0.267 -0.339 -0.2  ],14.140298,,100.0,-88.576694293629
0.5381393,223.87318,98.54805,15800,360.31,-104.59534,0.9906623,-41.603195,1.5131488,0.72883403,0.111404076,1.0309057,100,27.163298,-9.155273e-07,1.0203962,4577162,-4.6459823,8587.535858392715,158,-104.74872,0.45386264,[-0.647 -0.637 -0.267 -0.338 -0.2  ],15.025952,,100.0,-81.41978403680554
0.7220313,185.972,98.54718,15900,367.98,-102.36893,0.9904131,-49.126404,1.3784609,0.7432096,0.08968046,1.0247854,100,37.250397,-4.310608e-06,1.0179954,4613960,-2.4191601,8643.512774467468,159,-102.50733,0.44520074,[-0.651 -0.637 -0.267 -0.338 -0.204],14.051094,,100.0,-83.31439190979889
0.758304,201.22998,98.60533,16000,367.49,-106.09224,0.99866486,-36.277534,1.2788095,0.7377029,0.060322423,1.0098219,100,28.736534,1.5449524e-06,1.0064696,4650709,-6.2086344,8698.844869852066,160,-106.1347,0.44298235,[-0.651 -0.635 -0.266 -0.336 -0.201],14.281417,,100.0,-72.51720502695667
0.8188311,173.69774,98.50986,16100,354.41,-103.35737,1.00649,-39.278458,1.2961042,0.71137565,0.06281682,1.0105418,100,23.032343,-3.0517577e-07,1.0066854,4686150,-3.4815373,8752.033264160156,161,-103.401024,0.45595104,[-0.651 -0.636 -0.265 -0.336 -0.201],13.151192,,100.0,-86.8564917973125
0.6393946,159.33708,98.61786,16200,400.73,-104.54642,1.0096203,-45.185314,1.5599751,0.8096948,0.110477865,1.0327938,100,32.253418,2.222061e-06,1.0205213,4726223,-4.6216307,8811.978680849075,162,-104.70101,0.40305197,[-0.65  -0.637 -0.265 -0.337 -0.203],12.740525,,100.0,-76.5686667431746
0.71616995,191.50592,98.5518,16300,365.18,-104.961876,1.0021049,-52.409966,1.453387,0.73688585,0.1019314,1.0243443,100,25.661526,1.7547608e-06,1.0161712,4762741,-5.015079,8867.988661050797,163,-105.15653,0.44776797,[-0.652 -0.634 -0.264 -0.335 -0.202],14.171718,,100.0,-81.83530505684665
0.8594558,171.93594,98.530594,16400,373.07,-104.10274,1.0029942,-37.385887,1.2132236,0.74767774,0.046481267,1.0053898,100,22.361633,-1.8310546e-06,1.0037608,4800048,-4.2380075,8924.772901058197,164,-104.12374,0.43612126,[-0.655 -0.632 -0.265 -0.333 -0.205],12.863519,,100.0,-87.55976494958233
0.7947651,212.42755,98.5717,16500,387.05,-104.94139,1.0000726,-43.38403,1.2500299,0.776982,0.062231295,1.009287,100,28.746346,-9.155273e-07,1.0064998,4838753,-5.0612245,8982.960673809052,165,-104.992485,0.41973677,[-0.655 -0.632 -0.265 -0.334 -0.205],14.518975,,100.0,-82.8874644775625
0.6072458,174.3073,98.54416,16600,381.68,-103.84903,0.99701947,-44.656063,1.5905236,0.77146673,0.10692145,1.0338501,100,41.318916,1.8119812e-06,1.0209641,4876921,-3.9251006,9039.810978651047,166,-103.98748,0.42958933,[-0.656 -0.632 -0.265 -0.335 -0.206],13.238205,,100.0,-86.99280838375549
