ReturnStepMax,MeanD2w0t,MaxIW,TimestepsSoFar,InitialReturnMean,StdD2w0t,Iteration,Weights,StdIW,InitialBound,MinIW,MinD2w0t,TimeElapsed,InitialReturnMax,EpRewMean,EpLenMean,MaxD2w0t,ReturnStepMaxmin,EmpiricalD2,J_sample_variance,MeanIW,InitialReturnMin,EpThisIter,ReturnMeanIW,Bound,EpisodesSoFar,InitialReturnStd
100.0,0.31654,1.0,647710,-7.152558e-08,0.4651386,86,[-1.125 -1.519 -0.698 -0.888 -0.354],,-7.726141,1.0,,1551.9372396469116,3.2961926,-133.30365896765719,158.27,1.0,97.315506,1.0,2.0656033,1.0,-3.1906238,100,2.3242366,-7.726141,8600,1.4300165
100.0,0.29254,1.0,662337,2.5749208e-07,0.4549213,87,[-1.125 -1.519 -0.698 -0.888 -0.354],,-6.9102407,1.0,,1580.4236257076263,4.063794,-130.1367809691306,146.27,1.0,97.2206,1.0,2.5628595,1.0,-3.1070004,100,3.1401372,-6.9102407,8700,1.5928688
100.0,0.3008,1.0,677377,3.004074e-07,0.45859757,88,[-1.125 -1.519 -0.698 -0.888 -0.354],,-7.640524,1.0,,1612.0900490283966,3.8331616,-127.95672361423571,150.4,1.0,97.29845,1.0,2.1264222,1.0,-2.84453,100,2.4098542,-7.640524,8800,1.4509163
100.0,0.30886,1.0,692820,-3.004074e-07,0.4620125,89,[-1.125 -1.519 -0.698 -0.888 -0.354],,-7.851232,1.0,,1644.5993146896362,3.3033972,-132.0942888323409,154.43,1.0,97.28926,1.0,1.8625188,1.0,-2.7668142,100,2.1991458,-7.851232,8900,1.3579005
100.0,0.32076,1.0,708858,-3.2424927e-07,0.46677974,90,[-1.125 -1.519 -0.698 -0.888 -0.354],,-7.722723,1.0,,1674.726862192154,3.1491008,-133.0710106876726,160.38,1.0,97.34056,1.0,2.0451882,1.0,-3.2671828,100,2.327655,-7.722723,9000,1.4229323
100.0,0.32066,1.0,724891,-2.6226044e-07,0.4667293,91,[-1.125 -1.519 -0.698 -0.888 -0.354],,-7.7415304,1.0,,1706.9851078987122,3.6831675,-132.7757512432488,160.33,1.0,97.34372,1.0,1.9570997,1.0,-3.4139204,100,2.3088474,-7.7415304,9100,1.3919514
100.0,0.30622,1.0,740202,-1.8596648e-07,0.46091104,92,[-1.125 -1.519 -0.698 -0.888 -0.354],,-7.383276,1.0,,1738.864904165268,3.6257815,-130.3105867082356,153.11,1.0,97.29782,1.0,2.0823772,1.0,-2.8143902,100,2.667102,-7.383276,9200,1.4358112
100.0,0.34912,1.0,757658,2.4318695e-07,0.4766755,93,[-1.125 -1.519 -0.698 -0.888 -0.354],,-8.319816,1.0,,1773.559148311615,3.341662,-133.25864123691116,174.56,1.0,97.473206,1.0,1.8668162,1.0,-2.6322045,100,1.7305626,-8.319816,9300,1.3594661
100.0,0.3487,1.0,775093,1.4305115e-07,0.47655496,94,[-1.125 -1.519 -0.698 -0.888 -0.354],,-8.554697,1.0,,1808.3845703601837,3.9158573,-133.4671506999235,174.35,1.0,97.46898,1.0,2.2002778,1.0,-3.069213,100,1.4956812,-8.554697,9400,1.4758981
100.0,0.30688,1.0,790437,-1.039505e-06,0.46119097,95,[-1.125 -1.519 -0.698 -0.888 -0.354],,-7.611955,1.0,,1838.5497241020203,3.2306314,-131.19782358112488,153.44,1.0,97.289925,1.0,1.3938503,1.0,-2.418026,100,2.4384227,-7.611955,9500,1.1746966
100.0,0.29038,1.0,804956,2.6226044e-07,0.45394927,96,[-1.125 -1.519 -0.698 -0.888 -0.354],,-7.114559,1.0,,1868.5660390853882,3.3808312,-129.6598226741154,145.19,1.0,97.21393,1.0,2.3230407,1.0,-3.4594045,100,2.9358184,-7.114559,9600,1.5165126
100.0,0.31314,1.0,820613,-2.3841858e-08,0.46377623,97,[-1.125 -1.519 -0.698 -0.888 -0.354],,-7.240439,1.0,,1899.4669177532196,4.4257193,-133.94133643050566,156.57,1.0,97.28927,1.0,2.2052066,1.0,-3.44668,100,2.809939,-7.240439,9700,1.4775503
100.0,0.31672,1.0,836449,-8.201599e-07,0.46521178,98,[-1.125 -1.519 -0.698 -0.888 -0.354],,-7.9522076,1.0,,1932.4192144870758,3.1658158,-130.59214588074053,158.36,1.0,97.35069,1.0,1.9338572,1.0,-2.6975775,100,2.09817,-7.9522076,9800,1.3836614
100.0,0.31854,1.0,852376,4.7683717e-08,0.4658988,99,[-1.125 -1.519 -0.698 -0.888 -0.354],,-7.8684034,1.0,,1963.7420525550842,3.2811623,-130.2810997997666,159.27,1.0,97.36403,1.0,2.2117956,1.0,-2.6109724,100,2.1819742,-7.8684034,9900,1.479756
100.0,0.31236,1.0,867994,3.33786e-08,0.4634589,100,[-1.125 -1.519 -0.698 -0.888 -0.354],,-7.703578,1.0,,1994.5550117492676,3.3005998,-132.32677143407264,156.18,1.0,97.30546,1.0,1.9852054,1.0,-2.4276228,100,2.3468,-7.703578,10000,1.4019108
100.0,0.31326,1.0,883657,3.4809113e-07,0.46382406,101,[-1.125 -1.519 -0.698 -0.888 -0.354],,-7.6095023,1.0,,2025.5966291427612,2.972846,-128.21632954472622,156.63,1.0,97.36281,1.0,1.9235147,1.0,-3.234541,100,2.4408755,-7.6095023,10100,1.3799565
100.0,0.30458,1.0,898886,-7.343292e-07,0.46023163,102,[-1.125 -1.519 -0.698 -0.888 -0.354],,-7.3497715,1.0,,2056.9564752578735,3.6454458,-129.52943327761525,152.29,1.0,97.29891,1.0,2.4119706,1.0,-3.2195153,100,2.700606,-7.3497715,10200,1.5452673
100.0,0.3103,1.0,914401,2.7894973e-07,0.46263245,103,[-1.125 -1.519 -0.698 -0.888 -0.354],,-7.591318,1.0,,2089.1091589927673,3.5735216,-130.84080867287545,155.15,1.0,97.31337,1.0,2.0735354,1.0,-2.85293,100,2.4590595,-7.591318,10300,1.4327595
100.0,0.30318,1.0,929560,4.7683717e-08,0.45963338,104,[-1.125 -1.519 -0.698 -0.888 -0.354],,-7.324176,1.0,,2120.4648699760437,2.86583,-131.04364080308278,151.59,1.0,97.27107,1.0,2.1651735,1.0,-2.685677,100,2.7262022,-7.324176,10400,1.4640771
100.0,0.56570655,11.00209,944697,-2.3126603e-07,1.0863703,105,[-1.125 -1.519 -0.698 -0.888 -0.354],1.4145132,-7.4734025,0.0129255615,,2152.2256984710693,3.2479448,-130.71179730747804,151.37,16.849733,97.27295,2.7957757,4.956793,1.1510404,-3.3509927,100,2.8074079,-7.383448,10500,1.601029
100.0,0.28608,1.0,959001,4.196167e-07,0.45192254,106,[-1.126 -1.515 -0.706 -0.898 -0.355],,-7.3748293,1.0,,2182.171678543091,3.4421198,-125.66249610172528,143.04,1.0,97.24298,1.0,1.7271748,1.0,-2.5694866,100,2.6755483,-7.3748293,10600,1.3076327
100.0,9306069000.0,211.68497,971070,1.2397766e-07,490186470000.0,107,[-1.126 -1.515 -0.706 -0.898 -0.355],10.934742,-5.8181148,4.2536235e-11,,2207.44318318367,4.143889,-120.97537768993487,120.69,70819615000000.0,96.99528,835732400000.0,462.35367,1.8783714,-3.64362,100,8.740747,-3.9226732,10700,1.6074781
100.0,0.19644664,2.9956508,979659,-6.723404e-07,0.43322256,108,[-1.079 -1.484 -0.735 -0.904 -0.389],0.4600924,-2.7756624,0.2811318,,2229.9472053050995,3.5439098,-112.33873024507983,85.89,1.5728881,96.384125,1.243414,5.168861,1.0127933,-3.7571979,100,7.420753,-2.7059474,10800,1.5437926
100.0,0.25642157,6.3196793,988047,2.2888183e-07,0.6207546,109,[-1.08  -1.481 -0.746 -0.903 -0.389],0.8848784,-2.5819507,0.03949914,,2249.001565217972,3.2400327,-112.9281627502526,83.88,5.3021946,96.30739,1.9817832,6.1954517,1.0747874,-3.2371469,100,7.815706,-2.346724,10900,1.370413
100.0,0.20096074,4.758333,996284,1.0251999e-07,0.4630807,110,[-1.082 -1.46  -0.734 -0.908 -0.399],0.53006566,-2.5387702,0.25939253,,2268.330688714981,3.6849763,-110.50836619701059,82.37,2.9109967,96.31679,1.3191173,3.4725628,1.0033581,-3.1463022,100,7.6398587,-2.462294,11000,1.55841
100.0,0.24462688,13.573055,1004794,-7.7724457e-07,0.5611129,111,[-1.087 -1.457 -0.727 -0.916 -0.399],0.98905635,-2.9461508,0.08963187,,2286.983484506607,3.6020303,-109.81918866365714,85.1,3.1928763,96.41906,1.6863983,4.5731735,1.0943716,-5.291981,100,7.5044217,-2.6992612,11100,1.5751845
100.0,0.20748031,6.1126842,1013680,5.2452087e-08,0.44961095,112,[-1.088 -1.458 -0.712 -0.923 -0.403],0.6516941,-3.7345138,0.29484385,,2308.8761591911316,3.7142477,-111.388667945671,88.86,2.0382943,96.49294,1.2770107,5.1607313,1.0778736,-3.749518,100,6.5632334,-3.5691214,11200,1.5032917
100.0,0.16402,1.0,1021881,1.66893e-07,0.3703036,113,[-1.098 -1.448 -0.716 -0.913 -0.373],,-2.6679993,1.0,,2327.6450576782227,3.9263954,-110.67630037806897,82.01,1.0,96.30091,1.0,2.7718904,1.0,-5.6318707,100,7.3823786,-2.6679993,11300,1.6565542
100.0,0.22249629,4.455145,1030888,-6.008148e-07,0.48140475,114,[-1.098 -1.448 -0.716 -0.913 -0.373],0.61167145,-3.759585,0.15041009,,2346.286084651947,3.8744702,-109.75684058846446,90.07,2.516518,96.56285,1.4799886,3.9212322,0.94630533,-3.503159,100,6.5279226,-3.6322842,11400,1.5825913
100.0,0.1953,1.0,1040653,-3.4332277e-07,0.39643398,115,[-1.101 -1.452 -0.706 -0.911 -0.374],,-4.3102956,1.0,,2366.61651968956,3.191102,-111.06113521983731,97.65,1.0,96.72533,1.0,2.2362926,1.0,-3.3394365,100,5.7400823,-4.3102956,11500,1.4879279
100.0,0.20802458,2.9845774,1050252,3.0517577e-07,0.42754924,116,[-1.101 -1.452 -0.706 -0.911 -0.374],0.39686573,-4.168613,0.31835142,,2386.7977364063263,3.0527012,-114.07523673839083,95.99,1.3635907,96.62319,1.1554378,2.905071,1.0259573,-3.0254083,100,5.985967,-4.1083703,11600,1.516351
100.0,0.19664,1.0,1060084,3.218651e-07,0.39747164,117,[-1.102 -1.451 -0.698 -0.91  -0.375],,-4.3312216,1.0,,2406.5426070690155,3.441218,-114.61314641852455,98.32,1.0,96.668564,1.0,2.2807248,1.0,-3.1946325,100,5.7191563,-4.3312216,11700,1.502637
100.0,0.2079,1.0,1070479,5.4121017e-07,0.4058005,118,[-1.102 -1.451 -0.698 -0.91  -0.375],,-5.1131296,1.0,,2427.5090098381042,3.5899425,-113.06455549258493,103.95,1.0,96.82464,1.0,2.0963948,1.0,-3.2134871,100,4.937248,-5.1131296,11800,1.4406358
100.0,0.23681968,5.5645566,1080868,3.4809113e-07,0.46540117,119,[-1.102 -1.451 -0.698 -0.91  -0.375],0.66195947,-5.050376,0.30573803,,2448.691520214081,3.517338,-113.67992854654565,103.89,1.8317426,96.81154,1.2551659,2.7471218,1.0812304,-2.9321299,100,5.1031127,-5.00009,11900,1.5060385
100.0,0.2600057,4.934411,1091664,-1.9550323e-07,0.5012824,120,[-1.104 -1.454 -0.69  -0.91  -0.374],0.57172596,-5.455112,0.14888926,,2471.4377427101135,3.1697745,-116.03789806261601,107.96,2.051106,96.85036,1.3487626,2.7722788,0.97287077,-3.730526,100,4.711017,-5.3964896,12000,1.4495317
100.0,0.23482,1.0,1103405,2.5987626e-07,0.42388093,121,[-1.108 -1.458 -0.682 -0.914 -0.372],,-6.123094,1.0,,2496.4516322612762,3.236535,-115.6685558680596,117.41,1.0,97.02966,1.0,1.8622965,1.0,-3.247168,100,3.9272838,-6.123094,12100,1.3578194
100.0,0.23872,1.0,1115341,-6.67572e-08,0.4263098,122,[-1.108 -1.458 -0.682 -0.914 -0.372],,-6.286762,1.0,,2521.244643688202,2.9740994,-115.11326073534794,119.36,1.0,97.07115,1.0,2.4540422,1.0,-3.4886937,100,3.7636156,-6.286762,12200,1.5586861
100.0,0.23774,1.0,1127228,-2.5749208e-07,0.4257006,123,[-1.108 -1.458 -0.682 -0.914 -0.372],,-6.483818,1.0,,2545.9570302963257,3.362227,-114.35298618896216,118.87,1.0,97.076004,1.0,2.3282554,1.0,-3.222989,100,3.5665598,-6.483818,12300,1.5182137
100.0,0.21878,1.0,1138167,-2.1457672e-07,0.41340768,124,[-1.108 -1.458 -0.682 -0.914 -0.372],,-5.2545347,1.0,,2568.1322219371796,3.7101974,-114.13412240844022,109.39,1.0,96.91327,1.0,2.5617242,1.0,-3.2546296,100,4.795843,-5.2545347,12400,1.5925161
100.0,0.23162,1.0,1149748,-1.4781952e-07,0.4218622,125,[-1.108 -1.458 -0.682 -0.914 -0.372],,-6.0795026,1.0,,2591.13325715065,3.2858338,-115.63762716854933,115.81,1.0,97.002975,1.0,2.382092,1.0,-2.9391794,100,3.9708753,-6.0795026,12500,1.5356665
100.0,0.2868657,6.6777163,1161577,-3.004074e-07,0.52201706,126,[-1.108 -1.458 -0.682 -0.914 -0.372],0.8483162,-6.176301,0.16583699,,2615.818384408951,4.4405723,-113.37586726040034,118.29,2.0714517,97.083084,1.3772224,3.070417,1.1863365,-2.9544044,100,4.0406556,-6.0845304,12600,1.4420724
100.0,0.2781875,4.6101403,1172494,7.6293944e-08,0.5404982,127,[-1.107 -1.456 -0.691 -0.914 -0.372],0.6188157,-5.514105,0.16555738,,2638.432143688202,4.072744,-113.32411182298124,109.17,2.5835423,96.9239,1.4912546,3.1898723,1.0555927,-3.5149298,100,4.6814923,-5.4326396,12700,1.5350442
100.0,0.23522,1.0,1184255,1.7166138e-07,0.42414737,128,[-1.108 -1.459 -0.689 -0.905 -0.372],,-6.1787786,1.0,,2662.6890082359314,3.5128956,-114.57592917019278,117.61,1.0,97.05159,1.0,2.3496501,1.0,-3.0516992,100,3.871599,-6.1787786,12800,1.5251733
100.0,0.2221,1.0,1195360,8.4400176e-07,0.41564685,129,[-1.108 -1.459 -0.689 -0.905 -0.372],,-5.6626773,1.0,,2686.7502830028534,3.910252,-113.86025515952336,111.05,1.0,96.94939,1.0,2.2130535,1.0,-2.9767475,100,4.3877006,-5.6626773,12900,1.4801767
100.0,0.23223703,2.7849388,1206058,-4.7683715e-09,0.44610786,130,[-1.108 -1.459 -0.689 -0.905 -0.372],0.32682115,-5.0469365,0.3256171,,2708.1972444057465,3.4573803,-116.34068799635459,106.98,1.3432817,96.825,1.150752,2.47863,0.9661832,-3.1162677,100,5.0746684,-5.0091004,13000,1.581893
100.0,0.23324,1.0,1217720,-4.3392183e-07,0.42288694,131,[-1.109 -1.459 -0.682 -0.905 -0.372],,-5.9153485,1.0,,2731.6549191474915,3.4101434,-118.04056698815756,116.62,1.0,96.97564,1.0,2.2961404,1.0,-4.238126,100,4.1350293,-5.9153485,13100,1.5077065
100.0,0.24638,1.0,1230039,1.16825106e-07,0.43090874,132,[-1.109 -1.459 -0.682 -0.905 -0.372],,-6.4970417,1.0,,2757.2405965328217,4.2053304,-116.63253962569713,123.19,1.0,97.10646,1.0,2.391627,1.0,-3.365951,100,3.5533364,-6.4970417,13200,1.5387368
100.0,0.24556,1.0,1242317,2.6226044e-07,0.43041936,133,[-1.109 -1.459 -0.682 -0.905 -0.372],,-6.6702847,1.0,,2781.26363158226,3.3762736,-118.20321031399523,122.78,1.0,97.074554,1.0,1.8989336,1.0,-3.158749,100,3.380093,-6.6702847,13300,1.3711107
100.0,0.23194014,1.0010848,1253914,6.437302e-07,0.42206484,134,[-1.109 -1.459 -0.682 -0.905 -0.372],0.00041002457,-5.922952,0.9988241,,2805.4744231700897,3.0682745,-115.80652029260156,115.97,1.0000185,97.00282,1.0000072,1.8243885,0.9999947,-3.4818783,100,4.1275144,-5.9228644,13400,1.3438351
100.0,0.2586,1.0,1266844,3.6478042e-07,0.43787497,135,[-1.109 -1.459 -0.682 -0.905 -0.372],,-6.6745834,1.0,,2832.6179387569427,3.4854434,-118.71040744238631,129.3,1.0,97.16381,1.0,2.4825253,1.0,-3.4435577,100,3.3757944,-6.6745834,13500,1.5677054
100.0,0.25632,1.0,1279660,1.66893e-07,0.43658835,136,[-1.109 -1.459 -0.682 -0.905 -0.372],,-6.791749,1.0,,2858.244779586792,2.731979,-121.04924243597365,128.16,1.0,97.11097,1.0,2.0017135,1.0,-4.0170965,100,3.258629,-6.791749,13600,1.4077275
100.0,0.25172,1.0,1292246,-9.059906e-08,0.4339992,137,[-1.109 -1.459 -0.682 -0.905 -0.372],,-6.611136,1.0,,2882.8106503486633,3.775609,-117.74084243839245,125.86,1.0,97.12901,1.0,2.062835,1.0,-3.272612,100,3.439242,-6.611136,13700,1.429058
100.0,0.24452,1.0,1304472,9.3460085e-07,0.42981237,138,[-1.109 -1.459 -0.682 -0.905 -0.372],,-6.4778585,1.0,,2907.874000310898,3.4254825,-116.84879537225517,122.26,1.0,97.08852,1.0,2.3365917,1.0,-3.0429168,100,3.572519,-6.4778585,13800,1.5209293
100.0,0.23224,1.0,1316084,-5.2452087e-08,0.42227218,139,[-1.109 -1.459 -0.682 -0.905 -0.372],,-5.9013934,1.0,,2933.0996894836426,3.4058871,-118.57677414558877,116.12,1.0,96.95769,1.0,1.8872226,1.0,-3.1262865,100,4.1489844,-5.9013934,13900,1.3668761
100.0,0.2557,1.0,1328869,1.9073486e-08,0.43624783,140,[-1.109 -1.459 -0.682 -0.905 -0.372],,-7.0805244,1.0,,2959.013569355011,3.717238,-117.14866914278849,127.85,1.0,97.167404,1.0,2.234058,1.0,-3.2363691,100,2.9698536,-7.0805244,14000,1.4871844
100.0,0.32743478,5.3568344,1341236,-7.1048737e-07,0.5890689,141,[-1.109 -1.459 -0.682 -0.905 -0.372],0.8509269,-6.485732,0.13757862,,2984.9423542022705,3.810672,-117.79347356368817,123.67,3.0620553,97.09503,1.6675394,2.6398466,1.1397696,-2.4750576,100,3.7328076,-6.402493,14100,1.3691303
100.0,0.43824765,5.1660047,1355210,3.3855437e-07,0.77134556,142,[-1.111 -1.464 -0.675 -0.899 -0.371],0.6460397,-7.386244,0.07063157,,3013.430528640747,3.3952794,-122.16300600197688,139.74,5.478264,97.25157,2.0672348,2.8864434,0.97559154,-2.691019,100,2.8188775,-7.300603,14200,1.3771666
100.0,0.25914,1.0,1368167,-2.2172928e-07,0.43815178,143,[-1.112 -1.46  -0.676 -0.909 -0.372],,-6.636778,1.0,,3041.312907934189,3.7400494,-118.48144874228707,129.57,1.0,97.17116,1.0,1.9107647,1.0,-3.2325983,100,3.4135997,-6.636778,14300,1.3753752
100.0,0.6443434,5.3435755,1381480,3.862381e-07,1.693177,144,[-1.112 -1.46  -0.676 -0.909 -0.372],0.9845576,-7.152465,0.013575203,,3068.7001209259033,3.695085,-116.43853995199166,133.13,36.90269,97.25075,3.9421248,4.9183497,1.097733,-5.490648,100,3.1786144,-7.022231,14400,1.5981455
100.0,0.2334,1.0,1393150,5.2452087e-08,0.42299873,145,[-1.113 -1.448 -0.68  -0.92  -0.372],,-6.432661,1.0,,3092.3140132427216,3.2333667,-110.55107197342444,116.7,1.0,97.10538,1.0,2.458913,1.0,-4.0828457,100,3.6177166,-6.432661,14500,1.5602322
100.0,0.5037431,12.665884,1405488,-1.1920929e-07,1.1945524,146,[-1.113 -1.448 -0.68  -0.92  -0.372],1.1367576,-6.6960797,0.031908058,,3116.074592113495,3.4861941,-114.61778438120871,123.38,18.518152,97.14204,2.975091,3.719143,1.0328462,-3.5566282,100,3.5767324,-6.5934916,14600,1.3840818
100.0,0.25394,1.0,1418185,7.6293944e-08,0.4352687,147,[-1.112 -1.457 -0.678 -0.909 -0.374],,-6.9079466,1.0,,3143.1351799964905,3.5005987,-117.44252398405341,126.97,1.0,97.15007,1.0,2.1073666,1.0,-2.6875434,100,3.1424315,-6.9079466,14700,1.4444007
100.0,0.26052,1.0,1431211,-1.9550323e-07,0.43891943,148,[-1.112 -1.457 -0.678 -0.909 -0.374],,-7.0858316,1.0,,3168.0456182956696,4.3126273,-120.06685680918659,130.26,1.0,97.15651,1.0,2.6128879,1.0,-3.1784573,100,2.9645464,-7.0858316,14800,1.6083405
100.0,0.25534,1.0,1443978,5.483627e-07,0.43604285,149,[-1.112 -1.457 -0.678 -0.909 -0.374],,-6.860779,1.0,,3193.805703163147,4.029344,-118.34908535529732,127.67,1.0,97.14601,1.0,2.3727047,1.0,-2.905519,100,3.189599,-6.860779,14900,1.5326376
100.0,0.2893,1.0,1458443,7.6293944e-08,0.4534404,150,[-1.112 -1.457 -0.678 -0.909 -0.374],,-7.7166114,1.0,,3222.0046076774597,3.6398625,-118.76282610563769,144.65,1.0,97.357925,1.0,2.1416388,1.0,-2.6342592,100,2.3337665,-7.7166114,15000,1.4560984
100.0,0.23526,1.0,1470206,1.2874604e-07,0.4241658,151,[-1.112 -1.457 -0.678 -0.909 -0.374],,-6.0556345,1.0,,3245.526338815689,3.4270504,-115.1344532276167,117.63,1.0,97.042435,1.0,3.0946286,1.0,-3.566556,100,3.9947433,-6.0556345,15100,1.7503378
100.0,0.25876,1.0,1483144,1.2397766e-07,0.4379606,152,[-1.112 -1.457 -0.678 -0.909 -0.374],,-6.957956,1.0,,3272.363912820816,3.9192533,-117.24654081176205,129.38,1.0,97.18756,1.0,2.3859339,1.0,-2.6961699,100,3.092422,-6.957956,15200,1.5369041
100.0,0.26144,1.0,1496216,-9.059906e-08,0.43942183,153,[-1.112 -1.457 -0.678 -0.909 -0.374],,-6.721636,1.0,,3297.839742422104,3.0814064,-118.2294443979272,130.72,1.0,97.19113,1.0,1.9025697,1.0,-2.9303813,100,3.328742,-6.721636,15300,1.3724228
100.0,0.24614,1.0,1508523,-1.7642975e-07,0.43076435,154,[-1.112 -1.457 -0.678 -0.909 -0.374],,-6.7040935,1.0,,3323.2747972011566,2.9103472,-112.8406417580709,123.07,1.0,97.16623,1.0,1.7717016,1.0,-3.4348006,100,3.3462844,-6.7040935,15400,1.324381
100.0,0.28302,1.0,1522674,6.198883e-07,0.4504527,155,[-1.112 -1.457 -0.678 -0.909 -0.374],,-7.560693,1.0,,3350.8151807785034,3.4543188,-119.15193159803826,141.51,1.0,97.315994,1.0,2.276812,1.0,-3.4181004,100,2.4896848,-7.560693,15500,1.5013474
100.0,0.34013414,6.067752,1535431,-1.9311905e-07,0.6008588,156,[-1.112 -1.457 -0.678 -0.909 -0.374],0.536075,-6.720131,0.21603161,,3376.730551481247,3.9359941,-117.51286717987904,127.57,3.0318694,97.15767,1.6404834,3.2118711,0.93799764,-5.092756,100,3.523425,-6.6207314,15600,1.5619318
100.0,0.29494,1.0,1550178,5.912781e-07,0.4560161,157,[-1.114 -1.461 -0.669 -0.905 -0.375],,-7.629806,1.0,,3410.373971223831,4.0511556,-123.02035608612367,147.47,1.0,97.33159,1.0,2.2269175,1.0,-3.8327107,100,2.4205718,-7.629806,15700,1.484806
100.0,0.27092,1.0,1563724,2.813339e-07,0.44444045,158,[-1.114 -1.461 -0.669 -0.905 -0.375],,-7.04045,1.0,,3438.225401163101,3.7668397,-121.11919246819562,135.46,1.0,97.21174,1.0,1.8807995,1.0,-2.9265213,100,3.009928,-7.04045,15800,1.3645482
100.0,0.29504,1.0,1578476,2.3841858e-08,0.4560494,159,[-1.114 -1.461 -0.669 -0.905 -0.375],,-7.9157987,1.0,,3468.7185657024384,3.512661,-118.83613852636572,147.52,1.0,97.388885,1.0,1.6311873,1.0,-3.1987123,100,2.1345792,-7.9157987,15900,1.2707776
100.0,0.26018,1.0,1591485,2.2411346e-07,0.43874118,160,[-1.114 -1.461 -0.669 -0.905 -0.375],,-7.048855,1.0,,3494.5811257362366,4.1299024,-117.45727583666529,130.09,1.0,97.194214,1.0,2.0045516,1.0,-3.6646838,100,3.001523,-7.048855,16000,1.408725
100.0,0.27282,1.0,1605126,2.8610229e-08,0.44540733,161,[-1.114 -1.461 -0.669 -0.905 -0.375],,-7.170586,1.0,,3522.1826004981995,3.658365,-119.10412400001343,136.41,1.0,97.25374,1.0,2.3447974,1.0,-3.341175,100,2.8797917,-7.170586,16100,1.5235977
100.0,0.27832,1.0,1619042,4.4345856e-07,0.44817853,162,[-1.114 -1.461 -0.669 -0.905 -0.375],,-7.41611,1.0,,3549.7696352005005,3.573068,-123.44177241201805,139.16,1.0,97.22593,1.0,2.148923,1.0,-3.1173139,100,2.634268,-7.41611,16200,1.4585724
100.0,0.35343102,4.51804,1633215,-1.3113022e-07,0.5772736,163,[-1.114 -1.461 -0.669 -0.905 -0.375],0.5010709,-7.3612204,0.06674373,,3579.434031009674,3.1430135,-121.34162721931597,141.73,2.758864,97.287704,1.4245856,3.2584894,1.0265287,-2.8639913,100,2.822781,-7.287067,16300,1.5233163
100.0,0.24222,1.0,1645326,5.38826e-07,0.42842495,164,[-1.114 -1.457 -0.676 -0.909 -0.374],,-6.475276,1.0,,3603.5127799510956,4.310094,-117.15732475736625,121.11,1.0,97.06528,1.0,2.3356876,1.0,-3.2586384,100,3.5751019,-6.475276,16400,1.5206351
100.0,0.5430195,7.222893,1658330,2.9563904e-07,1.3308864,165,[-1.114 -1.457 -0.676 -0.909 -0.374],1.0998257,-6.908203,0.0009177263,,3629.321170568466,3.960781,-119.65291515033276,130.04,24.74353,97.15975,3.021115,4.9822035,1.0957209,-3.2970319,100,3.3692334,-6.81026,16500,1.5598986
100.0,0.33495116,6.201903,1669784,3.4332277e-07,0.6507279,166,[-1.114 -1.453 -0.68  -0.922 -0.376],0.6798551,-6.0455356,0.042296704,,3654.6937613487244,2.8940074,-115.38787165249663,114.54,4.10067,96.9852,1.7765716,3.0930734,1.0385025,-3.4519477,100,4.1558914,-5.971669,16600,1.4138573
100.0,0.20358,1.0,1679963,6.890297e-07,0.4026568,167,[-1.113 -1.45  -0.673 -0.934 -0.375],,-5.1851535,1.0,,3676.221987247467,4.2170935,-109.28427416298712,101.79,1.0,96.85275,1.0,2.6770537,1.0,-3.8024893,100,4.8652244,-5.1851535,16700,1.6279693
100.0,0.32108608,7.5205293,1691784,7.152558e-08,0.60287005,168,[-1.113 -1.45  -0.673 -0.934 -0.375],0.8116388,-6.359249,0.13384657,,3700.4146361351013,3.7830088,-112.10675869162066,118.21,3.983164,97.10326,1.5551732,3.4437602,1.0936573,-2.9281635,100,3.859364,-6.271772,16800,1.5481439
100.0,0.27691635,3.0283687,1704009,-1.502037e-07,0.49020237,169,[-1.115 -1.449 -0.662 -0.94  -0.375],0.39524743,-6.463782,0.2935858,,3724.0012383461,3.0822773,-111.52679484227252,122.25,1.8290211,97.17543,1.2289568,2.737508,1.0717903,-3.9184585,100,3.682064,-6.40773,16900,1.508523
100.0,0.22954,1.0,1715486,-4.7683716e-07,0.42053866,170,[-1.114 -1.445 -0.668 -0.941 -0.377],,-6.2902174,1.0,,3747.5981347560883,3.6155381,-110.87701446400635,114.77,1.0,97.06784,1.0,2.0673928,1.0,-3.6242933,100,3.7601604,-6.2902174,17000,1.4306359
100.0,0.22264,1.0,1726618,2.2172928e-07,0.41601533,171,[-1.114 -1.445 -0.668 -0.941 -0.377],,-5.99007,1.0,,3770.836570739746,3.7181811,-114.21380260887365,111.32,1.0,96.94801,1.0,2.2275493,1.0,-3.3371682,100,4.060308,-5.99007,17100,1.4850163
100.0,0.2779412,5.341095,1737337,7.867813e-07,0.5498974,172,[-1.114 -1.445 -0.668 -0.941 -0.377],0.55674386,-5.622964,0.13682689,,3792.5490136146545,4.1447706,-112.67169856409141,107.19,3.1907752,96.89772,1.502614,3.857927,1.0133204,-3.2713451,100,4.5602393,-5.543321,17200,1.5859406
100.0,0.18146,1.0,1746410,-2.193451e-07,0.38538274,173,[-1.114 -1.442 -0.665 -0.951 -0.374],,-4.104237,1.0,,3811.550491333008,3.7099314,-107.67416626544366,90.73,1.0,96.626495,1.0,2.395876,1.0,-3.6630793,100,5.946141,-4.104237,17300,1.540103
