Bound,ReturnStepMax,EmpiricalD2,ReturnMeanIW,InitialReturnStd,TimeElapsed,Weights,EpRewMean,EpisodesSoFar,MeanD2w0t,MinIW,StdD2w0t,InitialBound,InitialReturnMin,MaxIW,ReturnStepMaxmin,EpLenMean,MeanIW,InitialReturnMax,MaxD2w0t,EpThisIter,Iteration,MinD2w0t,TimestepsSoFar,StdIW,InitialReturnMean,J_sample_variance
-83.34454,100.0,1.0513779,16.954123,19.820353,3145.784794807434,[-0.919 -0.76  -0.133 -0.603  0.413],-95.94512063153627,16100,0.40826523,0.5986085,0.50439745,-84.078125,-34.750507,2.0604126,98.031204,198.07,0.99161935,40.06857,1.158529,100,161,,1119556,0.1966365,-8.773804e-07,393.08585
-91.75806,100.0,1.1600797,9.217536,18.010944,3202.118735074997,[-0.927 -0.756 -0.134 -0.595  0.413],-93.42247251226358,16200,0.52892095,0.42396763,0.55082464,-93.124344,-39.070335,3.9411013,98.22606,241.42,1.040035,38.038685,1.5058243,100,162,,1143698,0.38836235,-9.918213e-07,322.45438
-87.59211,100.0,1.1142905,12.960066,18.603186,3255.990167617798,[-0.933 -0.754 -0.129 -0.588  0.418],-94.22839767611707,16300,0.47379193,0.4337688,0.52942294,-88.69304,-38.264126,3.0959337,98.15528,223.1,0.98800486,36.757523,1.3168387,100,163,,1166008,0.27697065,-4.005432e-06,360.69473
-95.31774,100.0,1.0498402,4.8288045,20.868818,3318.5931758880615,[-0.952 -0.755 -0.129 -0.583  0.419],-85.91748020299278,16400,0.5492966,0.61275107,0.51338917,-95.81536,-47.274086,2.8847756,98.35654,267.05,0.9925842,41.54416,1.1247876,100,164,,1192713,0.18733655,-1.5258789e-06,407.74005
-97.173294,100.0,1.1062354,3.1165874,18.252228,3382.8167259693146,[-0.963 -0.749 -0.13  -0.576  0.422],-81.77301408701439,16500,0.6147066,0.45159352,0.52336156,-97.932175,-42.153404,2.2872815,98.43744,290.72,0.98988813,35.937355,1.2616003,100,165,,1221785,0.21133758,-1.2969971e-06,308.34857
-99.10115,100.0,1.1241083,1.4055063,18.743237,3450.5211193561554,[-0.977 -0.743 -0.128 -0.57   0.422],-77.07709045274491,16600,0.6283165,0.43114918,0.5286555,-100.04669,-41.04928,2.801658,98.475006,293.63,1.0072768,33.410995,1.2918501,100,166,,1251148,0.25554508,1.9073487e-07,314.91727
-99.04631,100.0,1.0974914,1.2581005,16.809744,3526.0339090824127,[-0.989 -0.743 -0.125 -0.567  0.42 ],-76.6622953981113,16700,0.6957835,0.4166083,0.5000351,-99.6043,-47.955235,2.1075337,98.53581,330.31,1.0452418,31.954668,1.2141936,100,167,,1284179,0.24130444,2.6893615e-06,262.15424
-101.857635,100.0,1.1883171,-1.2674654,18.55201,3601.621292114258,[-0.995 -0.741 -0.122 -0.562  0.419],-75.4777555269861,16800,0.7267073,0.3091207,0.52822363,-103.04438,-47.885338,2.8459508,98.541855,329.49,1.0029337,36.091927,1.462878,100,168,,1317128,0.29700303,1.9073486e-08,279.87262
-102.0212,100.0,1.1025956,-1.7728212,17.273252,3681.5310049057007,[-1.013 -0.731 -0.121 -0.552  0.419],-71.89667815959724,16900,0.7425747,0.3254931,0.48394117,-102.8477,-44.493458,2.1765375,98.59108,351.64,0.99899447,33.311363,1.2143139,100,169,,1352292,0.24334832,-1.9836425e-06,265.8118
-103.54201,100.0,1.0248656,-3.6051855,15.922748,3763.4481551647186,[-1.029 -0.726 -0.12  -0.549  0.417],-62.870768452861476,17000,0.7837039,0.5735354,0.42416424,-103.733025,-50.485313,1.6742644,98.67488,386.76,1.0131751,23.966782,1.0511158,100,170,,1390968,0.11239738,2.2315978e-06,249.13092
-103.88046,100.0,1.0841461,-3.684403,14.995646,3846.827760696411,[-1.039 -0.727 -0.121 -0.549  0.418],-56.816777453179355,17100,0.813948,0.49432924,0.43488383,-104.39112,-46.28098,2.3847754,98.70816,389.38,1.0369458,27.501385,1.1449271,100,171,,1429906,0.2351272,-1.14440915e-07,204.86754
-105.42446,100.0,1.0545297,-5.4040103,15.822083,3929.5086336135864,[-1.049 -0.726 -0.119 -0.548  0.415],-50.885214321395544,17200,0.80847174,0.4915302,0.4210851,-105.891716,-51.43869,1.9441261,98.74138,393.51,1.0000106,22.731836,1.1117258,100,172,,1469257,0.16663349,7.6293946e-07,217.02518
-107.68162,100.0,1.0505848,-7.6150284,16.79536,4017.920663833618,[-1.064 -0.724 -0.12  -0.545  0.416],-49.67250111075402,17300,0.84357893,0.6354782,0.39403006,-108.020905,-49.116135,1.885748,98.75806,410.6,1.0038064,30.026627,1.0843716,100,173,,1510317,0.15317656,2.2888183e-07,245.03407
-107.31139,100.0,1.0302904,-7.3611674,14.15932,4109.333473920822,[-1.069 -0.722 -0.119 -0.543  0.412],-42.2271741122454,17400,0.8801943,0.65385336,0.34408548,-107.54442,-49.289993,1.5367599,98.80531,433.78,1.0006906,22.07003,1.0591475,100,174,,1553695,0.119744964,-8.773804e-07,181.50552
-105.53411,100.0,1.0460569,-5.517968,13.961203,4200.6527400016785,[-1.078 -0.718 -0.12  -0.539  0.413],-56.39310784149832,17500,0.83788866,0.5980454,0.3946473,-105.84425,-52.54135,1.8880513,98.72447,409.34,0.99092156,22.518587,1.0937889,100,175,,1594629,0.14893095,-3.8146973e-07,182.65254
-105.57692,100.0,1.0852276,-5.414496,13.858573,4293.787883043289,[-1.088 -0.717 -0.119 -0.538  0.414],-51.932465712899386,17600,0.84792376,0.5164732,0.40795738,-106.052315,-50.518074,2.2847118,98.744446,406.44,0.98780787,23.495295,1.1700609,100,176,,1635273,0.18880287,2.9563904e-07,155.71553
-107.62115,100.0,1.0141164,-7.721999,13.152766,4396.197580337524,[-1.092 -0.712 -0.116 -0.534  0.412],-38.030777005476565,17700,0.91795313,0.71031696,0.28599864,-107.69783,-42.18851,1.5517037,98.833115,455.77,1.0057338,22.983566,1.019293,100,177,,1680850,0.081580736,-1.3732911e-06,172.47029
-105.963615,100.0,1.0053909,-6.092631,13.437581,4495.0536673069,[-1.093 -0.71  -0.115 -0.535  0.414],-46.339950416288104,17800,0.8760981,0.84761614,0.3332561,-106.014015,-51.558735,1.1641582,98.78783,436.8,0.9904474,27.92398,1.0070329,100,178,,1724530,0.046198547,-3.6239624e-07,180.15767
-105.35386,100.0,1.0288517,-5.41239,9.702139,4595.521762132645,[-1.094 -0.71  -0.114 -0.534  0.416],-42.812348831090304,17900,0.90966815,0.6495819,0.30877653,-105.50406,-36.324997,1.5570483,98.80904,448.39,0.9975543,20.988,1.0472758,100,179,,1769369,0.12337225,6.1035155e-07,90.56443
-106.43914,100.0,1.0624456,-6.3599505,14.689486,4693.278434276581,[-1.098 -0.705 -0.113 -0.533  0.414],-48.286487744603036,18000,0.87732506,0.39269012,0.3693967,-106.80169,-42.59606,1.7514518,98.772736,424.93,0.9833882,23.42415,1.1015035,100,180,,1811862,0.16785187,4.959106e-07,193.9649
-104.9762,100.0,1.0219125,-5.046838,10.476435,4798.941794395447,[-1.105 -0.705 -0.11  -0.533  0.414],-39.52064806137079,18100,0.91183925,0.69184816,0.3008116,-105.10062,-50.33199,1.7100393,98.82472,450.95,0.99988127,28.674355,1.0329342,100,181,,1856957,0.10683436,-1.5258789e-07,118.12026
-107.548805,100.0,1.048955,-7.54217,13.374273,4900.61311507225,[-1.106 -0.699 -0.11  -0.531  0.414],-36.87388707447358,18200,0.91059834,0.57910645,0.32226294,-107.846176,-46.16015,1.8136797,98.83409,444.5,1.0190167,26.967,1.0983522,100,182,,1901407,0.15067723,7.6293946e-07,157.65034
-106.49722,100.0,1.011952,-6.5966644,11.971132,5005.709771156311,[-1.113 -0.693 -0.108 -0.528  0.413],-44.34997717038196,18300,0.9081503,0.73200464,0.29817814,-106.586426,-48.21463,1.3585079,98.80348,451.35,0.9929944,27.514578,1.0156662,100,183,,1946542,0.08407362,-1.2683869e-06,140.04362
-108.87297,100.0,1.021245,-8.952061,11.80781,5109.00914812088,[-1.113 -0.693 -0.107 -0.529  0.41 ],-37.07840392552613,18400,0.91958266,0.6978122,0.28928474,-108.977646,-43.12931,1.6826248,98.83702,455.0,1.0025975,26.213528,1.0312378,100,184,,1992042,0.100880094,-4.7683716e-07,136.99695
-108.24565,100.0,1.0394087,-8.239952,12.588597,5215.064026832581,[-1.115 -0.692 -0.105 -0.529  0.41 ],-32.25824204517703,18500,0.9417515,0.4941049,0.27141315,-108.440765,-52.95956,1.6098287,98.860275,461.73,1.0044659,24.458324,1.0525049,100,185,,2038215,0.1493146,1.6212464e-07,151.24197
-107.52661,100.0,1.0441284,-7.5097823,12.708817,5315.139573335648,[-1.118 -0.689 -0.104 -0.529  0.406],-41.871455262797305,18600,0.9012214,0.55251235,0.3309259,-107.785706,-39.27298,1.6154332,98.80998,440.7,0.99771607,23.94292,1.0756053,100,186,,2082285,0.13070795,1.9073486e-08,152.93365
-109.1465,100.0,1.0053549,-9.279454,12.163451,5419.038551092148,[-1.121 -0.683 -0.103 -0.525  0.402],-35.772723895043114,18700,0.91626596,0.79275227,0.281315,-109.17752,-49.439384,1.2982789,98.843414,456.93,1.008427,21.155724,1.0082022,100,187,,2127978,0.050256025,3.0517577e-07,149.69987
-108.854675,100.0,1.0183918,-8.951719,11.581996,5516.930468082428,[-1.122 -0.682 -0.104 -0.525  0.401],-35.38370895485305,18800,0.9285122,0.68547595,0.27368736,-108.95065,-55.787643,1.6892738,98.846176,460.05,1.0027493,25.303267,1.028223,100,188,,2173983,0.10152025,-6.294251e-07,131.28076
-108.435196,100.0,1.035069,-8.463078,11.600589,5614.177323579788,[-1.126 -0.679 -0.103 -0.524  0.402],-40.719450832419184,18900,0.9202522,0.6110241,0.29900637,-108.60151,-49.911827,1.6178956,98.81995,452.32,1.0083628,21.767792,1.0521936,100,189,,2219215,0.13715197,-1.2969971e-06,127.39378
-108.35977,100.0,1.067169,-8.272475,14.480595,5709.981672525406,[-1.129 -0.679 -0.101 -0.525  0.401],-36.528784413626965,19000,0.91098315,0.5167651,0.3357487,-108.79295,-48.5522,2.2025864,98.83414,440.47,1.0049194,27.954948,1.1116905,100,190,,2263262,0.19383888,-6.4849854e-07,172.46404
-107.59222,100.0,1.027179,-7.6551385,13.30804,5810.297664165497,[-1.137 -0.67  -0.1   -0.519  0.398],-36.775143266617256,19100,0.91427624,0.5499174,0.30129784,-107.73253,-50.215427,1.4156249,98.836945,451.06,1.0019507,35.581055,1.0468944,100,191,,2308368,0.108062536,1.5258789e-07,173.73384
-109.83723,100.0,1.0120869,-9.941038,10.153075,5917.735487699509,[-1.141 -0.666 -0.1   -0.517  0.396],-27.120804103825822,19200,0.97632295,0.6943108,0.1697833,-109.89595,-49.025845,1.3637339,98.888245,485.33,0.99125326,22.941841,1.015899,100,192,,2356901,0.07770788,1.5258789e-07,104.750435
-108.55552,100.0,1.010872,-8.679116,11.927975,6018.545173406601,[-1.144 -0.664 -0.101 -0.518  0.396],-31.49633654794231,19300,0.9319828,0.75959975,0.26144674,-108.6205,-50.995167,1.2906635,98.864105,463.53,0.9965473,18.378555,1.0165817,100,193,,2403254,0.07129427,7.8201293e-07,139.60445
-109.354866,100.0,1.0142887,-9.452345,10.930168,6119.244919300079,[-1.146 -0.661 -0.1   -0.517  0.396],-33.630137874189934,19400,0.93454736,0.7139912,0.26011795,-109.42757,-32.262672,1.2654423,98.85506,464.06,1.0103943,19.909952,1.0204775,100,194,,2449660,0.07292587,4.863739e-07,121.84601
-109.26735,100.0,1.0213634,-9.351737,12.114191,6215.805548906326,[-1.146 -0.661 -0.099 -0.518  0.395],-41.90373403517543,19500,0.90710914,0.676813,0.30667326,-109.37784,-44.626495,1.7734231,98.81323,448.74,1.0097661,27.169891,1.0329326,100,195,,2494534,0.1100119,8.773804e-07,142.86115
-108.848015,100.0,1.0059067,-8.978838,9.959815,6311.457769393921,[-1.15  -0.659 -0.097 -0.518  0.396],-29.634170903505947,19600,0.9527492,0.75741166,0.2186295,-108.89306,-52.535995,1.2292155,98.87523,474.99,0.9981087,18.691051,1.0076737,100,196,,2542033,0.053372815,7.05719e-07,97.7729
-107.643715,100.0,1.014121,-7.751904,12.886952,6401.562727689743,[-1.149 -0.659 -0.098 -0.518  0.394],-34.17385066944268,19700,0.92981404,0.72984517,0.26765773,-107.71574,-44.348953,1.4877379,98.851974,461.75,1.0121076,29.542374,1.0202023,100,197,,2588208,0.091296166,3.6239624e-07,162.61087
-106.91715,100.0,1.0063344,-7.0466337,10.261326,6494.87291097641,[-1.15  -0.658 -0.096 -0.518  0.393],-33.654380936922486,19800,0.9474152,0.7973483,0.22979952,-106.95223,-55.32021,1.1966385,98.85747,472.22,1.0006323,20.450222,1.0081792,100,198,,2635430,0.05258858,-1.9073486e-08,107.15256
-110.13981,100.0,1.0247941,-10.200072,14.4257965,6583.273196220398,[-1.15  -0.656 -0.096 -0.518  0.393],-31.93942753311686,19900,0.92423165,0.659426,0.28546104,-110.25064,-53.199684,1.5047119,98.86006,456.49,0.99635017,28.222836,1.037585,100,199,,2681079,0.11376028,1.2969971e-06,183.09348
-107.18446,100.0,1.0103946,-7.30543,10.06212,6676.447758436203,[-1.151 -0.655 -0.094 -0.517  0.392],-30.933251459622443,20000,0.96879905,0.7655758,0.18708493,-107.2448,-46.7713,1.4355778,98.87166,482.03,1.0034546,27.483067,1.0136291,100,200,,2729282,0.07188386,-1.04904174e-07,100.56645
-108.39672,100.0,1.0331177,-8.426359,11.779608,6767.850164175034,[-1.15  -0.652 -0.093 -0.516  0.391],-28.443734523378765,20100,0.9602406,0.624227,0.23113403,-108.516815,-48.90886,1.57514,98.879654,472.67,1.0082601,28.265171,1.0447307,100,201,,2776549,0.12015039,-3.0517577e-07,135.18814
-108.57957,100.0,1.021252,-8.660919,11.9398365,6854.323547363281,[-1.151 -0.652 -0.091 -0.518  0.39 ],-26.919985178729625,20200,0.9467825,0.6575972,0.24572179,-108.70083,-50.90287,1.6394854,98.88507,468.47,1.0297283,21.237495,1.0311452,100,202,,2823396,0.11346462,-9.536743e-08,132.75243
-109.08657,100.0,1.0266395,-9.159991,11.136366,6940.724894046783,[-1.156 -0.65  -0.09  -0.518  0.387],-30.910291681171017,20300,0.9692008,0.66160977,0.2060757,-109.178185,-50.81668,1.70958,98.87077,478.41,1.0131272,28.71757,1.0374297,100,203,,2871237,0.123808,1.9073487e-07,123.395584
-108.688896,100.0,1.0059958,-8.818475,10.358817,7024.644409656525,[-1.16  -0.646 -0.089 -0.517  0.388],-29.468044792753535,20400,0.9480966,0.82627827,0.22811799,-108.7205,-43.204296,1.231175,98.875305,472.64,1.0033345,16.898783,1.0073414,100,204,,2918501,0.051680386,5.7220458e-08,104.19254
-107.797676,100.0,1.0053666,-7.9307337,10.207656,7107.796903848648,[-1.16  -0.646 -0.088 -0.517  0.386],-25.176935939862606,20500,0.9592442,0.81204355,0.2041289,-107.83387,-52.17989,1.256296,98.89473,478.34,1.0046566,22.621819,1.0062985,100,205,,2966335,0.050630912,5.531311e-07,106.49632
-108.84885,100.0,1.0082234,-8.974854,11.199062,7189.937402963638,[-1.162 -0.646 -0.088 -0.518  0.386],-36.068901942737696,20600,0.92325515,0.77576536,0.272932,-108.879364,-42.764954,1.3171952,98.843124,459.82,1.0027428,19.869667,1.0121455,100,206,,3012317,0.05987919,-8.583069e-08,123.941444
-107.12631,100.0,1.0133202,-7.2184544,9.22017,7268.608620643616,[-1.162 -0.646 -0.086 -0.518  0.386],-35.31438858405556,20700,0.94683623,0.7085128,0.23818564,-107.20648,-50.957623,1.3547176,98.84981,470.25,1.0152646,23.9637,1.0169066,100,207,,3059342,0.07860859,3.8146972e-08,84.545876
-107.96271,100.0,1.0015421,-8.111439,9.263628,7346.584576368332,[-1.165 -0.647 -0.085 -0.52   0.387],-25.173629080106338,20800,0.9468697,0.89766586,0.22596131,-107.97967,-33.373688,1.1134819,98.89357,473.06,1.0015484,23.495613,1.0017841,100,208,,3106648,0.028830133,4.4822693e-07,86.91432
-107.45906,100.0,1.0067713,-7.5863605,9.327892,7423.442675590515,[-1.165 -0.648 -0.085 -0.521  0.388],-31.533638044587764,20900,0.9657089,0.8407276,0.19073348,-107.500656,-29.07758,1.2089822,98.86894,481.23,0.99996686,23.333088,1.0084528,100,209,,3154771,0.055219706,-6.8664554e-07,89.6603
-109.25217,100.0,1.030775,-9.317952,12.805249,7498.062747478485,[-1.165 -0.646 -0.085 -0.521  0.387],-31.210781383154345,21000,0.9372645,0.6392335,0.27082938,-109.44505,-48.779602,1.8161095,98.864746,461.53,1.0012633,23.03376,1.0565349,100,210,,3200924,0.123254746,-9.3460085e-07,147.98895
-107.52429,100.0,1.0226978,-7.577254,9.984717,7575.498278141022,[-1.172 -0.643 -0.085 -0.519  0.387],-27.157072663170844,21100,0.95079815,0.67578876,0.24023557,-107.67845,-25.578419,1.448406,98.884445,470.02,1.0106314,22.72359,1.0348579,100,211,,3247926,0.103459954,6.198883e-07,99.933334
-110.2014,100.0,1.0117313,-10.313478,13.658583,7644.069427013397,[-1.172 -0.636 -0.086 -0.516  0.387],-29.87671409059338,21200,0.91740584,0.721703,0.28471753,-110.24404,-53.15142,1.3397828,98.86899,456.08,0.9996545,28.2141,1.0165216,100,212,,3293534,0.07753842,2.2888183e-07,183.64297
-109.99109,100.0,1.0110589,-10.108418,12.103073,7713.942616701126,[-1.173 -0.637 -0.084 -0.517  0.387],-30.74716951858113,21300,0.9500986,0.78787255,0.22897469,-110.0386,-40.588593,1.4280143,98.86987,472.56,1.005116,24.547804,1.0149865,100,213,,3340790,0.07145246,4.7683717e-08,142.62566
-108.53073,100.0,1.0100894,-8.649074,10.542962,7784.2696940898895,[-1.173 -0.637 -0.082 -0.516  0.386],-29.691640900876635,21400,0.9444425,0.7320752,0.23880067,-108.58744,-41.476303,1.2714851,98.87364,469.96,0.9969977,25.82462,1.0147043,100,214,,3387786,0.068890296,-2.193451e-07,106.2199
-108.28679,100.0,1.002902,-8.433116,10.822153,7853.022156715393,[-1.175 -0.637 -0.084 -0.516  0.385],-23.755637894885343,21500,0.95191234,0.8239778,0.21705033,-108.303314,-39.791145,1.138681,98.90004,475.29,0.9981678,25.911983,1.0037749,100,215,,3435315,0.038895745,-6.294251e-07,117.13891
-107.60632,100.0,1.0169891,-7.6896286,8.183625,7923.57101726532,[-1.175 -0.637 -0.083 -0.516  0.384],-24.76092659307775,21600,0.97120297,0.7198396,0.19022563,-107.6947,-24.820639,1.4565401,98.897156,481.54,1.0097226,23.045618,1.0210015,100,216,,3483469,0.08904218,-3.528595e-07,68.51559
-107.902145,100.0,1.0075235,-8.032592,9.9163885,7993.0248012542725,[-1.175 -0.634 -0.083 -0.517  0.385],-32.71093790775251,21700,0.95149404,0.76902294,0.22254202,-107.93464,-43.20875,1.2421334,98.862,474.07,1.002256,26.089558,1.0104288,100,217,,3530876,0.058336183,3.0517577e-07,97.7455
-108.51811,100.0,1.0138038,-8.623341,10.633059,8062.113898515701,[-1.175 -0.634 -0.082 -0.517  0.385],-25.984566472945797,21800,0.94307023,0.74658567,0.24482661,-108.56862,-50.092873,1.3909215,98.88905,468.44,1.0078692,24.924389,1.0193835,100,218,,3577720,0.083331555,-1.9073487e-07,110.7707
-107.48647,100.0,1.0179431,-7.563734,9.683474,8133.218808889389,[-1.175 -0.634 -0.08  -0.518  0.385],-24.562785542135607,21900,0.988542,0.7322938,0.14203979,-107.571396,-25.330448,1.44134,98.89972,489.9,1.0086097,19.416225,1.0215573,100,219,,3626710,0.091582626,1.0681152e-06,95.26521
-106.62851,100.0,1.0051112,-6.7634587,10.435247,8203.165472984314,[-1.174 -0.633 -0.081 -0.519  0.387],-32.48225562904023,22000,0.94764966,0.8479172,0.22800852,-106.651665,-22.069748,1.1632074,98.86255,472.64,0.998285,22.72675,1.0072769,100,220,,3673974,0.047288425,2.7656554e-07,111.55643
-108.9159,100.0,1.0148616,-9.01774,10.27875,8272.757294416428,[-1.174 -0.632 -0.082 -0.52   0.387],-28.23812487205196,22100,0.95531213,0.73053044,0.22274517,-109.00933,-41.090725,1.403291,98.880905,474.23,1.0031476,21.832375,1.0194162,100,221,,3721397,0.08064548,1.2207031e-06,105.72963
-108.28577,100.0,1.0039538,-8.424066,10.5768175,8343.284126996994,[-1.179 -0.629 -0.083 -0.519  0.388],-30.219259439016728,22200,0.9418294,0.83074963,0.2380791,-108.30409,-33.885563,1.1640499,98.8714,469.97,0.9961691,24.47571,1.0046178,100,222,,3768394,0.04372876,-3.528595e-07,112.70141
-109.572464,100.0,1.0116159,-9.687023,11.022252,8412.932511091232,[-1.179 -0.629 -0.083 -0.52   0.388],-26.878205715732964,22300,0.9478706,0.734221,0.23410769,-109.64504,-49.83056,1.3396639,98.885925,471.26,1.0015154,20.173485,1.0161506,100,223,,3815520,0.0803734,3.528595e-07,125.580864
-109.15122,100.0,1.009476,-9.269631,9.470254,8482.071202754974,[-1.178 -0.626 -0.082 -0.52   0.388],-28.998174180429373,22400,0.9426513,0.7836427,0.24161845,-109.20137,-46.027046,1.2984393,98.87639,469.18,0.99100435,20.358513,1.0124665,100,224,,3862438,0.066447504,-1.1157989e-06,92.50657
-107.72647,100.0,1.0093211,-7.8440495,10.187903,8550.537794351578,[-1.178 -0.626 -0.081 -0.521  0.387],-33.84010289406088,22500,0.9285521,0.7900231,0.2657504,-107.767136,-33.8635,1.3603057,98.853546,462.15,1.0071566,23.58803,1.012707,100,225,,3908653,0.068363704,4.7683716e-07,107.29725
-106.953445,100.0,1.0086762,-7.079837,9.589802,8620.880982160568,[-1.178 -0.625 -0.08  -0.522  0.387],-26.524993970204292,22600,0.93751097,0.7399861,0.249999,-106.995384,-32.868618,1.4580519,98.88635,466.81,0.9970445,27.367855,1.011862,100,226,,3955334,0.063675255,6.7710874e-07,90.95165
-108.05762,100.0,1.022471,-8.115477,11.759984,8687.385196208954,[-1.179 -0.624 -0.079 -0.522  0.386],-37.5825580517201,22700,0.91046697,0.6775581,0.303278,-108.20683,-44.120716,1.5088836,98.83299,450.09,1.0070693,25.904572,1.0338745,100,227,,4000343,0.10648895,-6.8664554e-07,130.34424
-109.48077,100.0,1.0107046,-9.597703,11.592046,8758.058787584305,[-1.178 -0.622 -0.077 -0.52   0.384],-22.14216645985925,22800,0.9579636,0.7307421,0.21272327,-109.52296,-47.01773,1.4024825,98.90706,476.51,1.0025973,29.168074,1.0140722,100,228,,4047994,0.071419194,-1.5258789e-07,130.30917
-107.5517,100.0,1.0097598,-7.676261,10.768737,8826.241804599762,[-1.178 -0.622 -0.075 -0.52   0.384],-28.434798504947636,22900,0.9396211,0.74887896,0.247317,-107.59635,-51.253826,1.347499,98.87839,467.61,0.99949205,21.236069,1.0151556,100,229,,4094755,0.07450098,7.1525574e-07,115.40963
-108.33118,100.0,1.0127282,-8.433315,10.23022,8897.671997785568,[-1.179 -0.621 -0.074 -0.52   0.383],-34.85953791881217,23000,0.953303,0.7570578,0.22479303,-108.38602,-47.98803,1.2797737,98.85281,473.67,0.9980501,23.245068,1.015407,100,230,,4142122,0.0756411,-7.2479247e-07,110.44363
-108.660545,100.0,1.0058521,-8.793146,10.954031,8967.319471597672,[-1.18  -0.62  -0.074 -0.521  0.383],-28.275406593079005,23100,0.93229556,0.7837762,0.2565683,-108.698456,-51.73399,1.2061146,98.87833,464.8,1.0000901,19.964832,1.007328,100,231,,4188602,0.059029687,8.773804e-07,122.507164
-108.84669,100.0,1.0266445,-8.872952,12.210475,9034.492079257965,[-1.18  -0.619 -0.073 -0.521  0.381],-32.71753757498562,23200,0.9248406,0.609839,0.28715178,-109.04082,-49.20419,1.5897343,98.85652,456.07,1.0207301,20.665745,1.0370785,100,232,,4234209,0.132213,1.9073487e-07,137.4478
-107.07831,100.0,1.01106,-7.1853385,9.055974,9107.719230651855,[-1.18  -0.615 -0.072 -0.518  0.378],-21.685722660986027,23300,0.9872408,0.7625443,0.13453077,-107.127594,-23.510864,1.2532718,98.91165,490.89,0.9913488,21.888775,1.0128992,100,233,,4283298,0.069121875,-6.294251e-07,83.87753
-107.06338,100.0,1.0046235,-7.2016025,10.503519,9174.909412622452,[-1.18  -0.614 -0.073 -0.52   0.378],-31.6405593398689,23400,0.9195259,0.7921477,0.27588248,-107.09436,-44.041096,1.239,98.862045,458.71,0.9981804,22.99415,1.0063385,100,234,,4329169,0.04772899,5.4359435e-07,110.89904
-107.66185,100.0,1.0052077,-7.797661,9.489042,9244.335771560669,[-1.18  -0.614 -0.072 -0.519  0.377],-30.201413699055234,23500,0.94909173,0.8306083,0.22529414,-107.70284,-34.480526,1.2002668,98.87239,473.33,0.9983928,23.729527,1.0070189,100,235,,4376502,0.05119145,7.8201293e-07,92.61197
-108.362434,100.0,1.0048236,-8.497352,9.097682,9314.905639886856,[-1.179 -0.612 -0.071 -0.519  0.376],-22.33648326172358,23600,0.9571834,0.83299494,0.20807286,-108.39702,-30.204876,1.233732,98.90643,477.44,0.9939697,19.018421,1.0055896,100,236,,4424246,0.04766108,2.670288e-07,83.138794
-109.32489,100.0,1.023814,-9.401041,14.5757265,9382.30584859848,[-1.179 -0.611 -0.071 -0.519  0.377],-32.811822546708925,23700,0.9214714,0.6295819,0.2889801,-109.47437,-54.65782,1.5414157,98.85585,455.26,0.99016255,23.153961,1.033378,100,237,,4469772,0.10823375,-7.8201293e-07,198.4117
-106.22597,100.0,1.0299449,-6.255117,12.384717,9446.610922813416,[-1.187 -0.611 -0.071 -0.519  0.376],-44.02001151768547,23800,0.8799206,0.6414133,0.34564313,-106.39099,-55.092674,1.5663172,98.79677,433.21,0.9963887,23.074343,1.0428933,100,238,,4513093,0.12350679,3.33786e-07,147.36714
-107.47138,100.0,1.0165279,-7.570436,9.354793,9517.193623781204,[-1.189 -0.61  -0.069 -0.519  0.373],-24.339170783982205,23900,0.9551589,0.68289167,0.22435686,-107.53436,-32.7568,1.3752959,98.89728,473.87,0.99686116,26.04636,1.0218935,100,239,,4560480,0.09190851,-1.0919571e-06,88.79151
-108.430374,100.0,1.004351,-8.568082,8.526355,9588.900012016296,[-1.19  -0.609 -0.067 -0.519  0.373],-24.280361929456163,24000,0.9687819,0.87017155,0.17981006,-108.46263,-22.854143,1.1864035,98.899536,483.35,1.0046625,28.048409,1.0052233,100,240,,4608815,0.04654694,3.8146973e-07,74.563896
-107.10896,100.0,1.0073979,-7.2310443,11.015004,9659.241040229797,[-1.189 -0.609 -0.067 -0.52   0.374],-24.17669756693277,24100,0.9522764,0.7923382,0.22140642,-107.14545,-44.995277,1.2327921,98.89807,474.36,1.0061429,29.467628,1.0091097,100,241,,4656251,0.05957066,8.2969666e-07,126.78692
-107.17401,100.0,1.0031152,-7.315072,10.805897,9728.010520219803,[-1.189 -0.608 -0.067 -0.521  0.374],-29.31654712160888,24200,0.9388618,0.8616749,0.24266355,-107.20156,-51.805138,1.1788069,98.87489,468.69,0.9954828,22.762875,1.0038124,100,242,,4703120,0.040221546,7.6293946e-07,118.47512
-110.85011,100.0,1.0096684,-10.974308,11.176237,9798.053344726562,[-1.189 -0.609 -0.066 -0.522  0.375],-27.607133857656628,24300,0.9449118,0.7619117,0.23773248,-110.903786,-42.855427,1.2514907,98.88258,470.24,1.0027211,23.63012,1.0149119,100,243,,4750144,0.06580373,-3.8146972e-08,120.40498
-108.66746,100.0,1.0077153,-8.787597,10.614793,9869.233493804932,[-1.192 -0.608 -0.066 -0.521  0.374],-26.237208842252986,24400,0.9590505,0.8364957,0.20742042,-108.73154,-43.283707,1.2543236,98.89014,477.66,1.0108137,24.794441,1.0090237,100,244,,4797910,0.05388222,3.2424927e-07,110.73109
