Bound,MeanIW,ReturnStepMax,MaxD2w0t,MeanD2w0t,StdD2w0t,InitialReturnMax,ReturnStepMaxmin,Iteration,EpLenMean,MinIW,TimeElapsed,InitialReturnMean,EpisodesSoFar,StdIW,EpRewMean,EmpiricalD2,InitialReturnStd,TimestepsSoFar,ReturnMeanIW,InitialBound,Weights,EpThisIter,MinD2w0t,MaxIW,J_sample_variance,InitialReturnMin
-100.54509,1.0045171,100.0,1.029052,0.74853843,0.4424913,26.081097,98.495865,169,370.54,0.68891394,8737.238951921463,3.8146972e-08,16900,0.10564861,-93.40003775280098,1.019785,13.327527,4249786,-0.6082064,-100.67263,[-1.142 -1.2   -0.474 -0.708  0.056],100,,1.7492778,176.04155,-43.50647
-102.90773,0.99180347,100.0,1.0214039,0.7687883,0.4290713,29.033695,98.56668,170,381.26,0.6975122,8794.915658712387,8.392334e-07,17000,0.089491956,-82.6041329826584,1.0148834,12.835448,4287912,-2.9941266,-103.00738,[-1.14  -1.203 -0.475 -0.71   0.058],100,,1.4712386,165.15189,-40.403576
-99.108894,1.0053903,100.0,1.0014462,0.6784247,0.46742633,41.808495,98.4557,171,339.05,0.9427524,8846.622943639755,-6.1035155e-07,17100,0.026795842,-92.27089123965388,1.0006726,15.327027,4321817,0.74703056,-99.14634,[-1.142 -1.201 -0.475 -0.71   0.06 ],100,,1.1594373,238.49915,-53.1172
-100.44077,1.0065409,100.0,1.040335,0.7345506,0.4538191,27.900572,98.502945,172,361.91,0.613785,8902.814064025879,-3.4332277e-07,17200,0.12960163,-89.9439349355026,1.026961,14.028451,4358008,-0.45480087,-100.63813,[-1.139 -1.201 -0.473 -0.71   0.06 ],100,,1.5943332,193.4765,-42.68895
-98.85625,1.0024132,100.0,1.0178534,0.72478014,0.4518842,21.36506,98.474396,173,360.05,0.6730521,8958.31949353218,1.335144e-07,17300,0.08437088,-94.62251919609793,1.0115508,11.765539,4394013,1.0528724,-98.95338,[-1.137 -1.202 -0.474 -0.711  0.057],100,,1.3946524,136.49568,-38.926735
-99.479935,1.005935,100.0,1.0260026,0.658845,0.47975504,25.272224,98.43356,174,326.76,0.7359532,9007.61489534378,-1.7929077e-06,17400,0.08676407,-92.54377432302904,1.0139049,14.43842,4426689,0.4352449,-99.58009,[-1.138 -1.201 -0.474 -0.711  0.054],100,,1.4428594,207.40057,-43.51315
-100.866005,0.99880034,100.0,1.0138391,0.81355065,0.39459658,26.38376,98.57437,175,404.78,0.7695723,9069.283203601837,4.196167e-07,17500,0.070908025,-86.1436164387567,1.0098388,10.96784,4467167,-0.9826976,-100.93723,[-1.137 -1.204 -0.475 -0.712  0.055],100,,1.2867246,119.295876,-47.179775
-99.05395,1.003433,100.0,1.0032685,0.7569697,0.4299263,25.095041,98.51254,176,378.05,0.8973222,9127.04928970337,3.2234193e-06,17600,0.033801977,-92.14122230930835,1.0021067,13.503562,4504972,0.80156034,-99.06573,[-1.14  -1.203 -0.475 -0.711  0.057],100,,1.1413921,186.60654,-49.182762
-98.11374,1.001365,100.0,1.0012968,0.6616136,0.47347555,27.888744,98.433395,177,330.66,0.9245368,9176.102957725525,1.2588501e-06,17700,0.022980155,-93.67741886688268,1.0007675,13.862516,4538038,1.7350526,-98.11919,[-1.14  -1.203 -0.476 -0.711  0.057],100,,1.1043152,192.73398,-41.426804
-101.96326,1.0040159,100.0,1.0074424,0.75856173,0.430815,29.302094,98.55002,178,378.06,0.83185637,9232.531646728516,9.155273e-07,17800,0.054326575,-85.0598174579456,1.0054493,14.484364,4575844,-2.081298,-102.02613,[-1.14  -1.203 -0.475 -0.711  0.057],100,,1.309622,210.45763,-46.473198
-103.51042,1.0053008,100.0,1.0170441,0.8048569,0.40327406,28.027359,98.58078,179,399.67,0.6833315,9292.256156921387,1.14440915e-07,17900,0.089012794,-83.77409436688778,1.0119575,13.480402,4615811,-3.590321,-103.6329,[-1.139 -1.204 -0.475 -0.712  0.059],100,,1.3242105,183.75365,-40.118103
-102.07067,1.0029541,100.0,1.0107331,0.76322186,0.428596,24.611977,98.548004,180,380.13,0.7790168,9350.324843406677,5.7220458e-08,18000,0.06680323,-85.90931992704229,1.006957,12.736224,4653824,-2.1831012,-102.1589,[-1.143 -1.206 -0.477 -0.714  0.057],100,,1.2797092,155.53351,-42.25106
-100.03231,0.9972847,100.0,1.002422,0.724823,0.4474175,26.816874,98.514984,181,362.05,0.8912935,9405.76264834404,1.2207031e-06,18100,0.0319127,-87.79894531888591,1.0016818,15.444733,4690029,-0.1777498,-100.050705,[-1.141 -1.211 -0.476 -0.716  0.057],100,,1.1341132,235.61389,-45.361183
-100.40446,0.99851376,100.0,1.0188967,0.7377691,0.44522265,31.364548,98.49278,182,366.53,0.77933884,9460.495315790176,1.8310546e-06,18200,0.08260851,-92.95564394060457,1.0118785,14.2666645,4726682,-0.50482213,-100.49826,[-1.14  -1.211 -0.476 -0.716  0.056],100,,1.4109383,197.88962,-40.553562
-100.4551,1.0040466,100.0,1.0090667,0.6839442,0.46756792,29.951183,98.43561,183,340.75,0.8275063,9512.402707338333,-1.2207031e-06,18300,0.05572196,-96.15926977759993,1.0057963,15.406189,4760757,-0.5691347,-100.51941,[-1.137 -1.211 -0.476 -0.716  0.055],100,,1.280991,242.44836,-40.859524
-101.81495,0.9854468,100.0,1.0595787,0.73623705,0.4577993,41.202255,98.51883,184,360.66,0.62590945,9567.242596149445,1.411438e-06,18400,0.13959958,-86.76952571443168,1.0377502,17.163157,4796823,-1.8000937,-102.069084,[-1.137 -1.211 -0.477 -0.715  0.057],100,,1.7522566,268.98434,-44.95841
-100.51526,1.0117877,100.0,1.0267848,0.7358994,0.44844344,31.883131,98.50806,185,364.62,0.68800473,9622.521673440933,-6.4849854e-07,18500,0.09718081,-89.68513834468709,1.0159935,13.991702,4833285,-0.59152555,-100.618645,[-1.142 -1.209 -0.476 -0.714  0.055],100,,1.4027326,197.74834,-44.201042
-100.3524,0.99711466,100.0,1.0132066,0.7063916,0.45934698,29.059517,98.5031,186,351.41,0.7780332,9675.629821538925,-1.5258789e-07,18600,0.07332654,-87.30962188666271,1.0086557,12.080484,4868426,-0.44884077,-100.427315,[-1.141 -1.212 -0.478 -0.715  0.055],100,,1.3873401,148.64598,-37.929955
-99.34609,0.9983056,100.0,1.0160645,0.7490896,0.4386638,28.026745,98.49733,187,372.33,0.7577022,9731.863007545471,-2.479553e-07,18700,0.07605166,-93.57831585491333,1.0104233,12.855562,4905659,0.555562,-99.41014,[-1.142 -1.213 -0.479 -0.717  0.053],100,,1.2826798,166.69264,-48.284927
-99.727806,1.0078079,100.0,1.0271599,0.7280137,0.45268413,33.165657,98.49008,188,360.6,0.67745614,9786.278613090515,2.861023e-07,18800,0.100913115,-91.93751548877343,1.0167655,14.327111,4941719,0.21403567,-99.83023,[-1.142 -1.212 -0.477 -0.717  0.052],100,,1.5184145,203.7127,-48.855164
-100.083275,0.9903726,100.0,1.0227497,0.6482485,0.48369807,34.53387,98.41997,189,321.19,0.7457875,9835.973130226135,1.5640259e-06,18900,0.087671265,-93.14955560744752,1.0144478,16.640875,4973838,-0.13794948,-100.22048,[-1.142 -1.21  -0.475 -0.717  0.053],100,,1.4195626,269.40887,-42.291245
-98.030266,0.9944264,100.0,1.0078709,0.6700646,0.4722157,23.018929,98.39876,190,334.08,0.78308266,9887.328453302383,-2.117157e-06,19000,0.046857957,-100.4322836934715,1.0048882,13.239885,5007246,1.8457843,-98.08466,[-1.144 -1.211 -0.475 -0.716  0.049],100,,1.2146437,175.10356,-43.578575
-98.75758,1.0158178,100.0,1.0252686,0.7491117,0.44117984,22.891733,98.52849,191,371.25,0.6926615,9943.617130994797,6.389618e-07,19100,0.098641485,-87.52386999009836,1.0161334,12.535564,5044371,1.1833651,-98.85933,[-1.144 -1.211 -0.475 -0.716  0.047],100,,1.5409361,160.97034,-44.75657
-101.13247,1.008355,100.0,1.0128008,0.7472863,0.4384953,27.421606,98.53172,192,371.94,0.8161906,9998.750190258026,-1.6784668e-06,19200,0.06755225,-87.08574326328075,1.0081245,14.367044,5081565,-1.2453105,-101.22111,[-1.145 -1.211 -0.473 -0.716  0.047],100,,1.493033,211.83868,-42.08938
-102.33836,1.0005823,100.0,1.0072305,0.7387876,0.44144934,24.751764,98.53436,193,368.45,0.8562744,10054.651114463806,8.392334e-07,19300,0.048278216,-85.78260944310404,1.0044014,15.004075,5118410,-2.4706316,-102.373116,[-1.144 -1.207 -0.471 -0.714  0.046],100,,1.2133014,227.95743,-43.46209
-103.43835,1.0086949,100.0,1.0158947,0.73947155,0.44472116,24.930304,98.52492,194,367.2,0.70506984,10109.298912286758,-3.8146973e-07,19400,0.08539453,-87.22484338606817,1.0114995,13.824714,5155130,-3.5175676,-103.54952,[-1.143 -1.207 -0.472 -0.714  0.045],100,,1.33815,187.60782,-42.430313
-98.81168,1.0004,100.0,1.0110658,0.75869393,0.43112266,21.46726,98.51578,195,377.96,0.76548064,10166.380286931992,-3.528595e-07,19500,0.054532968,-91.50839115183173,1.0068492,11.0504675,5192926,1.0663393,-98.86099,[-1.144 -1.208 -0.473 -0.714  0.041],100,,1.1947299,120.36265,-37.381927
-97.90592,1.0116976,100.0,1.0172614,0.7247125,0.45200145,22.860313,98.48366,196,359.98,0.7936448,10220.334543466568,-2.822876e-06,19600,0.073124185,-92.9367062881588,1.0117841,13.276782,5228924,2.0158145,-98.03403,[-1.144 -1.209 -0.474 -0.715  0.04 ],100,,1.3810292,183.1246,-39.963448
-103.68277,0.99383014,100.0,1.0116363,0.7392342,0.44306475,31.016043,98.5255,197,367.86,0.7703792,10276.80453467369,9.918213e-07,19700,0.061526105,-87.2746610065355,1.0079305,14.294688,5265710,-3.7910419,-103.73762,[-1.144 -1.212 -0.475 -0.717  0.038],100,,1.2838293,202.6098,-41.85387
-99.79903,1.0054998,100.0,1.0072254,0.70190674,0.4595533,25.300562,98.46326,198,349.98,0.8411635,10329.95967411995,,19800,0.05357275,-93.92382410696217,1.0046684,12.707442,5300708,0.07527261,-99.86232,[-1.143 -1.211 -0.475 -0.717  0.04 ],100,,1.2916446,159.68169,-41.843773
-100.99399,0.99111515,100.0,1.0194098,0.75525343,0.4363266,33.672447,98.51515,199,374.89,0.7423066,10386.517016172409,1.4305115e-06,19900,0.07773729,-90.8837204187669,1.0127994,14.794267,5338197,-1.0744174,-101.07988,[-1.145 -1.214 -0.476 -0.717  0.039],100,,1.2658986,217.25322,-48.98784
-104.31841,0.9937067,100.0,1.0191387,0.7848922,0.4176666,29.131754,98.57294,200,389.67,0.7100998,10444.634022951126,-8.5830686e-07,20000,0.07805861,-83.20585222750402,1.0135385,14.199707,5377164,-4.413922,-104.44705,[-1.146 -1.214 -0.475 -0.718  0.039],100,,1.3631841,198.19766,-42.544334
-103.07604,1.0046059,100.0,1.0667237,0.81342626,0.41109142,25.990683,98.562485,201,398.37,0.61631054,10505.404499292374,1.1062622e-06,20100,0.15361205,-87.14536405891633,1.0424837,12.717212,5417001,-3.0865147,-103.263916,[-1.149 -1.21  -0.475 -0.715  0.037],100,,1.7746991,164.01187,-40.050102
-100.280136,1.0132717,100.0,1.0189914,0.7750579,0.42466944,23.868269,98.52814,202,384.56,0.6814734,10564.348978042603,5.912781e-07,20200,0.09870549,-90.72859432948385,1.0131925,11.786903,5455457,-0.34652823,-100.38651,[-1.159 -1.206 -0.475 -0.713  0.038],100,,1.4105823,140.59286,-42.51804
-101.6406,1.0029695,100.0,1.0121899,0.7647025,0.42888728,31.026058,98.5074,203,380.36,0.7683673,10623.655678510666,-3.8146973e-07,20300,0.08160287,-93.6820081622795,1.0091076,12.924735,5493493,-1.739244,-101.734604,[-1.159 -1.208 -0.474 -0.715  0.036],100,,1.4507883,159.55673,-41.635475
-101.37328,0.99861413,100.0,1.0066664,0.7501777,0.43507838,30.269913,98.5251,204,374.15,0.8514983,10680.584929943085,-2.670288e-07,20400,0.051161636,-88.8427032231573,1.0045748,11.5269165,5530908,-1.5011626,-101.44615,[-1.159 -1.208 -0.474 -0.715  0.033],100,,1.1814317,128.75423,-45.527077
-100.63104,0.9980508,100.0,1.0674094,0.76292276,0.446402,22.81921,98.501175,205,372.58,0.5381959,10738.372778177261,6.1035155e-07,20500,0.17122713,-92.9268163054353,1.0467899,14.244078,5568166,-0.5745601,-100.90435,[-1.156 -1.211 -0.474 -0.716  0.032],100,,2.0276725,186.9405,-49.908226
-99.52725,1.0037472,100.0,1.0290287,0.78238,0.42267126,25.206451,98.550095,206,387.06,0.59477854,10797.348528146744,2.2315978e-06,20600,0.1046118,-87.07158926737222,1.0192883,11.333685,5606872,0.42004,-99.647896,[-1.159 -1.206 -0.472 -0.712  0.034],100,,1.4120173,133.74269,-43.597195
-100.123276,0.9970653,100.0,1.0090116,0.7286997,0.44704154,33.71215,98.471344,207,363.28,0.8437381,10852.565086841583,6.294251e-07,20700,0.04980325,-96.02607328965763,1.0054508,15.349214,5643200,-0.24418882,-100.2214,[-1.161 -1.205 -0.471 -0.713  0.036],100,,1.1926081,232.66467,-48.703255
-99.63586,0.99841654,100.0,1.0192764,0.75429016,0.43662658,28.367435,98.49907,208,374.52,0.6383897,10909.808926343918,2.9563904e-07,20800,0.09277408,-93.80567802107161,1.012804,11.201647,5680652,0.27663735,-99.759735,[-1.166 -1.205 -0.472 -0.713  0.037],100,,1.3897942,124.44034,-34.021324
-101.99008,1.0054207,100.0,1.0159082,0.7546153,0.436116,21.3603,98.5336,209,374.82,0.7319913,10967.600502967834,2.1648407e-06,20900,0.08712955,-87.40725280193496,1.0112945,12.645232,5718134,-2.0777917,-102.07377,[-1.16  -1.204 -0.471 -0.712  0.036],100,,1.3383505,162.0578,-46.20349
-100.2393,1.0135128,100.0,1.0434233,0.6974925,0.47062412,26.578308,98.47461,210,343.62,0.67579615,11019.773887395859,-6.4849854e-07,21000,0.12097664,-90.2670463952425,1.0263739,14.190551,5752496,-0.26896265,-100.39165,[-1.16  -1.203 -0.471 -0.713  0.033],100,,1.5609384,205.5695,-43.775066
-100.08087,1.0025867,100.0,1.005292,0.72230154,0.4495672,28.125507,98.51216,211,360.39,0.8344616,11074.050081729889,-1.0299683e-06,21100,0.0455503,-87.90736002267047,1.003522,13.20857,5788535,-0.21175607,-100.11299,[-1.164 -1.2   -0.47  -0.712  0.031],100,,1.1582832,178.79639,-37.031265
-100.411835,0.997157,100.0,1.0074372,0.7526963,0.4339208,25.696178,98.49376,212,375.28,0.79749733,11130.169508457184,9.536743e-08,21200,0.057386592,-94.99190096005606,1.0051064,11.491894,5826063,-0.5311319,-100.48953,[-1.165 -1.199 -0.47  -0.712  0.03 ],100,,1.2507603,130.71245,-39.44901
-97.95222,1.0012832,100.0,1.0127993,0.78588593,0.41470468,29.61216,98.53905,213,391.1,0.7207673,11190.456503152847,3.4332277e-07,21300,0.07511454,-90.14027125316956,1.008896,12.583626,5865173,1.9424937,-98.024185,[-1.164 -1.201 -0.47  -0.714  0.029],100,,1.3197398,165.04308,-38.229908
-99.33099,1.0068773,100.0,1.016668,0.7367522,0.4459462,30.92311,98.47824,214,365.94,0.7061244,11245.276586532593,-1.335144e-06,21400,0.08691263,-95.46487904265922,1.011573,13.461497,5901767,0.5876276,-99.43962,[-1.163 -1.2   -0.471 -0.714  0.03 ],100,,1.4120672,173.30403,-48.5288
-103.409615,0.9995306,100.0,1.0079831,0.74494064,0.43888086,25.220255,98.531265,215,371.17,0.79312235,11301.294346809387,-1.9454956e-06,21500,0.057807893,-86.99061392658457,1.0058075,15.199099,5938884,-3.5256197,-103.4745,[-1.164 -1.201 -0.471 -0.714  0.027],100,,1.2353482,228.89142,-44.62571
-102.51488,1.0020196,100.0,1.0052918,0.74716264,0.4365261,20.330326,98.56067,216,372.76,0.85660577,11357.462179422379,-4.196167e-07,21600,0.05010642,-81.88230018921715,1.0035487,13.858847,5976160,-2.6340718,-102.5924,[-1.163 -1.202 -0.47  -0.715  0.024],100,,1.2162929,197.24495,-41.674377
-102.52871,1.0096841,100.0,1.0131016,0.78157,0.41825676,29.894585,98.55794,217,388.69,0.7449866,11417.37661743164,-1.2397766e-06,21700,0.080969185,-85.91183509961573,1.0096418,12.347334,6015029,-2.6286707,-102.59251,[-1.165 -1.199 -0.471 -0.713  0.024],100,,1.4311721,149.48633,-47.718597
-100.476944,1.0053606,100.0,1.0045704,0.7655089,0.42529753,33.362938,98.51169,218,382.07,0.87854755,11475.098024368286,-4.5776366e-07,21800,0.03952971,-93.28582214522436,1.0031298,12.728732,6053236,-0.6130583,-100.50936,[-1.165 -1.199 -0.471 -0.711  0.025],100,,1.1854552,165.70473,-45.10393
-100.12376,0.9955457,100.0,1.0247723,0.8149152,0.39802104,22.642939,98.54901,219,403.71,0.6719451,11535.16765332222,-7.4386594e-07,21900,0.096804,-91.03547212057676,1.0180289,10.371012,6093607,-0.1813442,-100.21653,[-1.165 -1.199 -0.47  -0.711  0.024],100,,1.5004574,111.349144,-31.245058
-101.26245,0.9983992,100.0,1.0126641,0.746272,0.4395111,28.349203,98.54385,220,371.24,0.7867397,11590.635665893555,1.411438e-06,22000,0.067391634,-84.66995295126746,1.0089496,13.713939,6130731,-1.3641278,-101.32378,[-1.164 -1.198 -0.471 -0.712  0.024],100,,1.2644527,192.62325,-39.386868
-100.24023,0.9982138,100.0,1.004057,0.7486053,0.43495438,25.138803,98.522095,221,373.81,0.8717394,11647.171822547913,4.196167e-07,22100,0.038472343,-89.32220350445431,1.0022923,12.154233,6168112,-0.3742605,-100.320755,[-1.164 -1.198 -0.472 -0.713  0.025],100,,1.1510236,149.80508,-32.45742
-100.67857,1.0020654,100.0,1.0200818,0.7566488,0.43484238,25.028885,98.539215,222,375.87,0.68771756,11704.507629871368,-2.4795531e-06,22200,0.076149054,-86.5990755913703,1.0131483,14.584242,6205699,-0.7795642,-100.822845,[-1.16  -1.199 -0.47  -0.714  0.024],100,,1.4680426,212.20192,-47.56118
-98.17876,1.0032384,100.0,1.0015808,0.71327835,0.45269743,29.98796,98.462814,223,356.43,0.9355503,11759.211561203003,1.7166137e-06,22300,0.02319124,-95.73454219162927,1.001004,12.132374,6241342,1.6724887,-98.19918,[-1.163 -1.195 -0.47  -0.712  0.024],100,,1.1155391,150.11731,-43.70601
-101.27684,0.9883228,100.0,1.0537747,0.7769251,0.4324139,23.385015,98.55124,224,381.81,0.5867218,11817.572204589844,1.5163422e-06,22400,0.1302356,-85.671546773501,1.0337853,13.094765,6279523,-1.3037822,-101.481125,[-1.164 -1.196 -0.47  -0.713  0.024],100,,1.5868087,161.56105,-41.121193
-101.91284,1.0061892,100.0,1.0264775,0.78043216,0.42390537,33.14781,98.55528,225,386.11,0.6842689,11875.31168103218,2.9182434e-06,22500,0.10176379,-85.85611858976102,1.0186622,11.820979,6318134,-1.959297,-102.04852,[-1.16  -1.2   -0.472 -0.715  0.023],100,,1.5483457,143.40239,-44.750298
-100.57335,1.0194776,100.0,1.0738683,0.77945876,0.43660954,31.81058,98.54906,226,380.7,0.53285295,11933.469381093979,-1.4400482e-06,22600,0.16243349,-85.83592950893353,1.046021,13.208311,6356204,-0.5442755,-100.86289,[-1.16  -1.2   -0.471 -0.717  0.022],100,,1.9690064,171.73236,-37.774605
-98.36949,0.98581845,100.0,1.0109904,0.7589565,0.43155202,24.437767,98.488525,227,377.84,0.7203647,11991.23599410057,1.8119812e-06,22700,0.06666182,-96.62667086979002,1.0077279,11.236676,6393988,1.5196838,-98.42951,[-1.163 -1.192 -0.469 -0.713  0.021],100,,1.2854698,128.43405,-33.112343
-100.38792,0.9965908,100.0,1.0174462,0.7265406,0.45057055,25.013899,98.50899,228,361.12,0.7495414,12045.811655282974,-2.0980835e-06,22800,0.07900301,-88.65680089117224,1.0110914,14.535672,6430100,-0.48883304,-100.50531,[-1.162 -1.191 -0.469 -0.714  0.02 ],100,,1.3050637,211.06522,-40.373394
-97.78634,0.9988086,100.0,1.0055971,0.7411639,0.4397126,22.433453,98.479996,229,369.83,0.7984982,12102.077496051788,2.2888183e-07,22900,0.04432847,-96.15727737127696,1.0038458,13.171157,6467083,2.0771735,-97.8253,[-1.167 -1.189 -0.47  -0.712  0.017],100,,1.1687312,175.35316,-42.30245
-96.4832,1.0003351,100.0,1.0065347,0.6564781,0.47669223,31.697214,98.39909,230,327.38,0.8018632,12152.050170660019,-2.3269654e-06,23000,0.051519915,-98.36189720061974,1.004267,15.679499,6499821,3.392387,-96.52482,[-1.166 -1.189 -0.47  -0.713  0.016],100,,1.200376,244.3037,-48.47764
-103.23478,1.0036579,100.0,1.0444587,0.7732409,0.432594,24.02874,98.53813,231,380.85,0.61360747,12209.084722042084,-3.2424927e-07,23100,0.122170195,-87.95143365322512,1.0281535,13.909944,6537906,-3.2506077,-103.471115,[-1.166 -1.188 -0.47  -0.713  0.014],100,,1.5079355,181.11906,-41.16918
-101.57103,1.0080472,100.0,1.061612,0.7059872,0.47124127,26.856123,98.48169,232,345.96,0.58014804,12263.517051935196,-1.9073486e-08,23200,0.1548916,-89.65741168784125,1.0370239,15.97303,6572502,-1.537722,-101.850235,[-1.173 -1.19  -0.471 -0.712  0.012],100,,1.8894756,238.10457,-40.86068
-101.15579,1.00381,100.0,1.0187343,0.7179706,0.4557173,25.433687,98.49637,233,356.42,0.7073987,12318.102849960327,-2.4986266e-06,23300,0.086710624,-89.75331273751168,1.0125798,13.584695,6608144,-1.2418317,-101.25786,[-1.178 -1.188 -0.471 -0.709  0.008],100,,1.5975437,180.73409,-41.371956
-100.72929,0.9838308,100.0,1.0170532,0.76015633,0.4321034,26.150398,98.508316,234,377.9,0.67049706,12376.135736942291,-5.722046e-07,23400,0.07386523,-92.90449843555402,1.0110666,13.683815,6645934,-0.83856064,-100.83238,[-1.181 -1.188 -0.471 -0.709  0.006],100,,1.2520851,182.23694,-43.672207
-101.46252,1.005723,100.0,1.012878,0.7687882,0.4266354,25.130024,98.5352,235,382.28,0.79055655,12434.069690465927,2.3555756e-06,23500,0.08224635,-88.84049289589339,1.0095458,11.736916,6684162,-1.5579809,-101.55282,[-1.185 -1.186 -0.471 -0.708  0.004],100,,1.4552358,135.82053,-38.20555
-100.28436,1.0024885,100.0,1.020481,0.7294214,0.4509073,33.863003,98.49199,236,361.77,0.76472855,12488.827645301819,1.6784668e-06,23600,0.088476315,-91.89238986970875,1.0138768,14.520462,6720339,-0.35337752,-100.411934,[-1.184 -1.187 -0.471 -0.708  0.007],100,,1.3071975,208.59328,-45.883827
-102.34556,1.0040586,100.0,1.0049131,0.7479486,0.43600208,28.040556,98.552155,237,373.19,0.8786832,12546.174915075302,-8.9645386e-07,23700,0.041088175,-83.56615989885022,1.0035677,15.034898,6757658,-2.4787247,-102.38573,[-1.183 -1.183 -0.469 -0.706  0.004],100,,1.146766,228.30484,-40.55426
-102.49805,1.0022733,100.0,1.0049722,0.79454815,0.4059231,39.452393,98.574844,238,396.51,0.83370167,12606.382164239883,-6.4849854e-07,23800,0.043583184,-84.28792253878359,1.0034038,14.016268,6797309,-2.6351461,-102.51692,[-1.184 -1.183 -0.47  -0.707  0.002],100,,1.1664069,196.97166,-43.88291
-99.15277,1.0048919,100.0,1.0575858,0.7240263,0.46195525,31.498392,98.47078,239,355.4,0.60393995,12658.902639627457,5.8174135e-07,23900,0.14156683,-94.04156194269113,1.0339904,15.755758,6832849,0.88699377,-99.3692,[-1.183 -1.183 -0.47  -0.706  0.002],100,,1.7918981,255.11403,-43.395393
-102.88685,0.9958245,100.0,1.0478661,0.8075832,0.41286233,32.591812,98.577545,240,396.46,0.5593875,12720.041196107864,-2.2506713e-06,24000,0.1160745,-83.74386592731625,1.0333047,12.281826,6872495,-2.8832107,-103.09228,[-1.182e+00 -1.184e+00 -4.723e-01 -7.075e-01 -3.109e-04],100,,1.4715943,152.47798,-35.795235
-102.02959,0.99924916,100.0,1.0234822,0.7461284,0.44356638,28.093304,98.52472,241,369.45,0.66869736,12776.573550462723,1.3732911e-06,24100,0.10210485,-87.79723549599105,1.0164349,13.518918,6909440,-2.07875,-102.17908,[-1.183e+00 -1.181e+00 -4.708e-01 -7.078e-01  2.956e-04],100,,1.4751594,173.40875,-40.693775
-101.56886,1.0041969,100.0,1.027566,0.7591664,0.43669233,23.886576,98.535355,242,375.71,0.5933338,12833.490814208984,8.201599e-07,24200,0.1001323,-87.28464141862821,1.0180981,13.619567,6947011,-1.6360523,-101.68624,[-1.184 -1.183 -0.471 -0.708 -0.003],100,,1.4057837,194.34221,-37.210186
-101.420746,0.98977256,100.0,1.0222754,0.70105165,0.46413207,30.352213,98.486725,243,347.64,0.6002511,12886.66107416153,2.861023e-07,24300,0.0892419,-89.21764188794694,1.014614,14.345223,6981775,-1.4910855,-101.55744,[-1.185 -1.18  -0.47  -0.708 -0.003],100,,1.3391843,197.31946,-38.892303
-100.000084,1.0268048,100.0,1.0453604,0.75745714,0.4436741,30.265636,98.51416,244,372.32,0.6073085,12944.376707315445,-1.5258789e-07,24400,0.14743704,-90.44483427264821,1.0307837,14.612463,7019007,0.03750488,-100.209785,[-1.184 -1.185 -0.471 -0.71  -0.006],100,,1.90456,226.34233,-43.114258
-99.99217,1.0088986,100.0,1.0069785,0.7295584,0.4464355,30.258657,98.4926,245,363.78,0.83466387,12999.654907941818,3.6239624e-07,24500,0.052290265,-92.28990403296024,1.0046933,13.959875,7055385,-0.118447356,-100.0403,[-1.184 -1.183 -0.473 -0.711 -0.005],100,,1.2498783,193.89297,-43.788628
-99.65233,1.0116513,100.0,1.0380379,0.73023945,0.45441073,27.786966,98.497574,246,360.46,0.6126444,13054.359592676163,1.2207031e-06,24600,0.12327251,-90.55126860165348,1.0250076,13.452429,7091431,0.3187732,-99.84443,[-1.184 -1.183 -0.473 -0.711 -0.007],100,,1.5751966,183.79434,-42.56064
-101.53148,1.0042435,100.0,1.0118608,0.7904916,0.41044027,35.3381,98.588165,247,393.83,0.78921187,13115.809530496597,5.722046e-07,24700,0.0621044,-81.09776280633373,1.0072695,14.930176,7130814,-1.6496475,-101.62613,[-1.18  -1.186 -0.473 -0.714 -0.006],100,,1.2748169,218.06357,-45.91385
-101.00173,1.005057,100.0,1.0137006,0.7810232,0.418471,21.633326,98.52724,248,388.48,0.76613384,13174.435280561447,2.0980835e-07,24800,0.07833671,-91.83020168191467,1.0095676,11.57444,7169662,-1.1001295,-101.092026,[-1.174 -1.188 -0.472 -0.716 -0.006],100,,1.2524835,136.96927,-46.778175
-99.84807,0.9991308,100.0,1.0107062,0.7429009,0.4407463,30.36808,98.515656,249,369.83,0.70882815,13232.770179748535,-1.0871887e-06,24900,0.06239427,-89.5624417376785,1.0074644,16.92085,7206645,0.046437073,-99.93333,[-1.173 -1.186 -0.473 -0.715 -0.006],100,,1.3025892,284.92667,-47.380657
-99.37114,0.9972314,100.0,1.0095959,0.6929167,0.46393317,40.079674,98.46394,250,345.24,0.82533044,13287.543945789337,1.0299683e-06,25000,0.05311343,-92.53325636833826,1.006042,13.781055,7241169,0.5095464,-99.42269,[-1.175 -1.186 -0.474 -0.714 -0.003],100,,1.2314173,188.07053,-44.365395
-100.50015,1.0042785,100.0,1.010867,0.755945,0.4324011,24.479206,98.52301,251,376.74,0.7684042,13346.194065332413,1.0299683e-06,25100,0.06398102,-89.85142069814607,1.0063744,13.766371,7278843,-0.63279134,-100.55211,[-1.176 -1.186 -0.473 -0.715 -0.004],100,,1.3898696,188.2254,-48.81096
-101.30698,1.0026528,100.0,1.0168931,0.73469365,0.4467635,29.955376,98.52345,252,365.03,0.7259494,13402.869539737701,-7.6293944e-08,25200,0.08649418,-86.97796173797364,1.0106153,13.172572,7315346,-1.390668,-101.426186,[-1.174 -1.189 -0.473 -0.716 -0.004],100,,1.3562808,167.1365,-45.49269
