MinD2w0t,ReturnMeanIW,ReturnStepMaxmin,TimeElapsed,StdIW,MeanIW,Weights,TimestepsSoFar,Bound,EpThisIter,EmpiricalD2,MaxD2w0t,ReturnStepMax,InitialReturnMean,InitialReturnStd,MinIW,EpLenMean,StdD2w0t,InitialReturnMax,InitialReturnMin,MaxIW,J_sample_variance,MeanD2w0t,Iteration,EpRewMean,InitialBound,EpisodesSoFar
,-75.67962,99.00003,1914.6256141662598,0.01961953,0.9983239,[-0.563 -1.212 -0.838 -1.082 -0.165],631759,-377.2774,100,1.000491,1.0010893,100.0,-75.79158,15.023493,0.94128454,39.95,0.2712161,-30.311338,-96.382355,1.0675541,227.70306,0.07992446,170,-106.73194196354639,-377.334,17000
,-74.0254,99.00003,1924.7325942516327,0.052168086,0.9917731,[-0.563 -1.212 -0.837 -1.083 -0.165],635762,-370.27768,100,1.0026642,1.006175,100.0,-74.57443,14.685014,0.78552175,40.03,0.271814,-42.31288,-93.40565,1.114676,232.5852,0.08018477,171,-105.39922219749634,-370.5579,17100
,-77.18363,99.0,1935.6977417469025,0.07769794,0.9851291,[-0.565 -1.215 -0.84  -1.083 -0.168],639433,-385.94766,100,1.0062473,1.011633,100.0,-78.28897,13.926134,0.78136706,36.71,0.26150668,-18.738297,-95.8657,1.1954966,222.39558,0.07360921,172,-107.39396396048468,-386.51285,17200
,-75.38573,99.0,1946.6733639240265,0.045259524,0.99010974,[-0.566 -1.217 -0.839 -1.082 -0.171],643183,-377.88104,100,1.0026088,1.0069754,100.0,-76.20058,15.015542,0.8652748,37.5,0.26387927,-15.48768,-95.67449,1.1599517,231.07962,0.07513893,173,-105.43116060801607,-378.37018,17300
,-77.14447,99.00002,1958.7194697856903,0.0468947,0.98707545,[-0.559 -1.218 -0.837 -1.083 -0.169],646847,-373.5179,100,1.0031497,1.009354,100.0,-77.95959,13.279992,0.8395317,36.64,0.26109043,-44.146618,-93.76868,1.1386862,198.2705,0.07341751,174,-106.96016329597472,-373.94305,17400
,-77.93446,99.0,1969.6517729759216,0.06379429,0.98695976,[-0.561 -1.214 -0.836 -1.083 -0.171],650379,-372.745,100,1.0047458,1.0118662,100.0,-78.73897,13.638087,0.816986,35.32,0.25675213,-42.81745,-95.50789,1.1334233,233.739,0.070787854,175,-106.7059331109823,-373.16763,17500
,-76.80348,99.00002,1981.9932000637054,0.050027598,0.98979264,[-0.556 -1.214 -0.834 -1.085 -0.175],654040,-374.54852,100,1.002561,1.0052339,100.0,-77.445595,14.2899885,0.81432045,36.61,0.2608596,-34.817924,-96.200264,1.1040454,222.8182,0.07332353,176,-106.20584576023792,-374.91446,17600
,-73.63941,99.000046,1992.7803404331207,0.12175322,0.9727867,[-0.554 -1.214 -0.834 -1.086 -0.18 ],657861,-369.8904,100,1.0185559,1.034871,100.0,-75.72002,15.74101,0.6733472,38.21,0.26718593,-26.571342,-95.376045,1.2842046,296.49762,0.07685238,177,-105.15961626612379,-370.935,17700
,-76.34423,99.0,2003.859305858612,0.027270833,0.99810326,[-0.564 -1.217 -0.836 -1.084 -0.18 ],661726,-372.41666,100,1.000751,1.0013689,100.0,-76.54305,14.530467,0.91171217,38.65,0.26720828,-42.493477,-95.982,1.0591803,209.25363,0.07734104,178,-106.60645547172422,-372.52652,17800
,-74.5467,99.0,2015.748079776764,0.047354806,0.99383205,[-0.563 -1.216 -0.834 -1.083 -0.182],665646,-372.18784,100,1.0020759,1.00371,100.0,-74.90985,15.620584,0.8679452,39.2,0.26907015,-38.506966,-94.98357,1.1319082,268.2109,0.07847684,179,-104.91676133866059,-372.37872,17900
,-73.33854,99.0,2026.905021429062,0.074463874,0.98375165,[-0.561 -1.216 -0.834 -1.085 -0.183],669615,-373.47974,100,1.0057728,1.0118147,100.0,-74.50916,16.734945,0.76682377,39.69,0.27123564,-19.724289,-94.90452,1.3058813,298.11844,0.07964407,180,-105.06069028694657,-374.0836,18000
,-75.41309,99.000015,2037.4692437648773,0.042033944,0.99170506,[-0.559 -1.22  -0.835 -1.09  -0.182],673323,-375.25296,100,1.0021154,1.0054667,100.0,-76.057846,15.190312,0.87206584,37.08,0.26241428,-33.458847,-93.67635,1.1855513,231.34373,0.074267864,181,-104.84063135452092,-375.63226,18100
,-73.48938,99.0,2049.8245553970337,0.11771769,0.9727209,[-0.555 -1.217 -0.832 -1.088 -0.182],677101,-379.023,100,1.0151976,1.0248581,100.0,-75.54788,15.681935,0.74132633,37.78,0.26564157,-26.30686,-93.99753,1.2898638,309.9448,0.07594474,182,-104.67587088608367,-380.091,18200
,-77.191315,99.000015,2059.6614742279053,0.044153247,0.98890305,[-0.549 -1.218 -0.834 -1.092 -0.185],680648,-377.18356,100,1.0027461,1.0088226,100.0,-78.026375,15.364025,0.8419191,35.47,0.2572684,-31.039528,-95.78791,1.1471044,244.33897,0.07108835,183,-105.78177310696394,-377.6008,18300
,-76.699036,99.000015,2071.3544569015503,0.031084301,0.99496603,[-0.543 -1.218 -0.831 -1.092 -0.183],684173,-372.09073,100,1.001279,1.0039614,100.0,-77.057816,15.172718,0.91788965,35.25,0.2562194,-37.979103,-94.91341,1.0827253,237.20615,0.07056535,184,-104.50676920193523,-372.27277,18400
,-74.24285,99.0,2083.4555110931396,0.06401956,0.9910311,[-0.539 -1.22  -0.83  -1.092 -0.183],688104,-381.81003,100,1.0039994,1.0075994,100.0,-74.966995,15.927887,0.8182194,39.31,0.26959762,-22.884417,-95.57021,1.1529222,261.14996,0.07875488,185,-105.02193158871556,-382.19632,18500
,-74.23624,99.0,2095.486617565155,0.109778024,0.9729517,[-0.538 -1.218 -0.829 -1.093 -0.185],691791,-375.9533,100,1.0121806,1.0224079,100.0,-75.969246,16.4868,0.7134693,36.87,0.2624455,-20.185293,-93.89249,1.3145604,368.0449,0.07404794,186,-104.4053585017107,-376.87033,18600
,-75.91371,99.00007,2107.0162246227264,0.105447546,0.9765545,[-0.534 -1.214 -0.829 -1.093 -0.185],695480,-374.2879,100,1.0136921,1.0255903,100.0,-77.69902,13.879185,0.7056686,36.89,0.2626761,-34.376404,-95.99522,1.2421914,247.15077,0.07413729,187,-106.87269394207277,-375.1679,18700
,-77.23213,99.0,2118.3715295791626,0.044085532,0.99291456,[-0.532 -1.212 -0.83  -1.096 -0.187],699076,-376.34833,100,1.0017456,1.0058595,100.0,-77.71787,14.155538,0.80251276,35.96,0.2586389,-37.25243,-95.710106,1.1748478,216.57549,0.071997546,188,-105.96564202484531,-376.60626,18800
,-77.04282,99.000015,2129.973104953766,0.09897376,0.97675544,[-0.535 -1.21  -0.829 -1.094 -0.19 ],702479,-369.84122,100,1.0123551,1.0222439,100.0,-78.8142,13.3064785,0.77249527,34.03,0.25299358,-31.118532,-96.197174,1.3887608,225.8734,0.06837037,189,-105.84761941396565,-370.77258,18900
,-73.902916,99.0,2142.1070177555084,0.03792186,0.99195814,[-0.531 -1.208 -0.83  -1.096 -0.186],706408,-374.39053,100,1.0020266,1.0047053,100.0,-74.47446,15.635701,0.8870555,39.29,0.26946986,-32.141754,-95.39566,1.1388047,245.65034,0.078692116,190,-104.4711754347903,-374.7197,19000
,-70.48765,99.0,2154.914533138275,0.0529606,0.98457843,[-0.528 -1.206 -0.827 -1.095 -0.183],710607,-377.63855,100,1.0035042,1.0063736,100.0,-71.41644,17.964493,0.85948026,41.99,0.2780478,-11.823257,-94.75664,1.1671941,343.99405,0.0841899,191,-102.49128758280041,-378.1319,19100
,-73.03124,99.0,2166.124779701233,0.039277922,0.9946337,[-0.53  -1.207 -0.83  -1.096 -0.178],714686,-371.3645,100,1.0013992,1.0028387,100.0,-73.339645,15.209166,0.8779916,40.79,0.27394384,-37.437065,-93.192894,1.1033844,241.8691,0.08164826,192,-104.33695810039175,-371.5263,19200
,-76.492966,99.00001,2176.3480677604675,0.029308861,0.9946606,[-0.53  -1.206 -0.829 -1.097 -0.18 ],718416,-380.63843,100,1.0010879,1.003404,100.0,-76.846725,15.151912,0.88468045,37.3,0.2629657,-30.015759,-94.447914,1.1072005,236.35756,0.07466123,193,-105.60449632903213,-380.8161,19300
,-74.06797,99.0,2186.5406744480133,0.100126654,0.97253835,[-0.528 -1.207 -0.829 -1.097 -0.182],722191,-377.20706,100,1.0160614,1.0333914,100.0,-75.97959,16.46607,0.6612549,37.75,0.2655659,-29.394978,-94.57223,1.3164406,334.2204,0.07588902,194,-104.6799520723045,-378.1492,19400
,-74.35161,99.00001,2198.6185858249664,0.052916035,0.987369,[-0.519 -1.208 -0.829 -1.102 -0.185],726159,-369.96362,100,1.0036107,1.0060047,100.0,-75.136345,15.381826,0.83033776,39.68,0.2709626,-37.550808,-94.9845,1.1152422,263.09558,0.07955682,195,-105.50689942539222,-370.35132,19500
,-75.3817,99.0,2210.5155141353607,0.035970178,0.99537796,[-0.52  -1.21  -0.833 -1.103 -0.188],729862,-374.36218,100,1.0013068,1.0030687,100.0,-75.593094,16.601465,0.8697921,37.03,0.26199082,-35.155807,-94.69088,1.0915221,307.65924,0.074093156,196,-103.85394524079484,-374.4815,19600
,-76.29143,99.0,2222.6665012836456,0.064179815,0.97927,[-0.517 -1.211 -0.833 -1.104 -0.187],733462,-371.35083,100,1.0048028,1.0121796,100.0,-77.754,14.306363,0.74529165,36.0,0.25939903,-40.722992,-96.62172,1.1127794,227.96187,0.07225443,197,-106.02097766015044,-372.18268,19700
,-74.256256,99.0,2233.8277292251587,0.039902266,0.9921574,[-0.517 -1.217 -0.837 -1.107 -0.191],737404,-375.32617,100,1.0013626,1.004931,100.0,-74.70899,16.833523,0.8482015,39.42,0.26971388,-17.112387,-95.43141,1.1041605,294.65808,0.078906044,198,-104.7290786297835,-375.61008,19800
,-77.363716,99.0,2244.6045594215393,0.026009561,0.99791956,[-0.512 -1.22  -0.837 -1.109 -0.191],740957,-382.00952,100,1.001012,1.002073,100.0,-77.56381,14.032158,0.9246735,35.53,0.25705466,-28.900768,-95.39013,1.0626041,193.59807,0.07109442,199,-105.48257717389134,-382.10693,19900
,-75.87263,99.0,2256.728168487549,0.059571184,0.9895688,[-0.511 -1.221 -0.838 -1.11  -0.193],744738,-382.46756,100,1.0054345,1.0084729,100.0,-76.666275,14.971502,0.8410164,37.81,0.26493832,-29.080038,-96.523125,1.2069628,239.98962,0.07577864,200,-105.91408758914939,-382.85645,20000
,-73.52776,99.0,2268.326244831085,0.041981395,0.99017733,[-0.508 -1.222 -0.839 -1.113 -0.191],748734,-375.96027,100,1.0022007,1.0045799,100.0,-74.089195,15.357744,0.8634864,39.96,0.27156523,-28.701445,-95.47797,1.1222401,255.3598,0.08003536,201,-104.68728885471522,-376.25882,20100
,-74.33201,99.000015,2280.5449936389923,0.10877412,0.9765826,[-0.511 -1.22  -0.839 -1.111 -0.188],752497,-375.993,100,1.0122455,1.0218778,100.0,-75.94989,15.457304,0.69925964,37.63,0.26484087,-29.338627,-95.143234,1.3050456,314.12222,0.07555417,202,-104.95580197249294,-376.85098,20200
,-73.80944,99.00002,2291.924126625061,0.03132392,0.9972461,[-0.504 -1.22  -0.84  -1.113 -0.19 ],756522,-375.4229,100,1.0010954,1.0020247,100.0,-73.96089,15.440717,0.88137704,40.25,0.27217707,-31.202242,-95.50607,1.098543,253.31195,0.08052956,203,-104.68540401099362,-375.50333,20300
,-73.54016,99.0,2303.482983827591,0.06520223,0.98498017,[-0.502 -1.22  -0.841 -1.114 -0.19 ],760548,-375.62064,100,1.0047975,1.0125209,100.0,-74.758095,16.206453,0.7964871,40.26,0.27294338,-13.642872,-95.549065,1.2086613,257.9422,0.08076778,204,-105.7086909070611,-376.30054,20400
,-75.75179,99.0,2314.102665424347,0.088866755,0.9779149,[-0.498 -1.215 -0.836 -1.113 -0.192],764141,-377.89856,100,1.0076587,1.01334,100.0,-77.06658,15.126349,0.71886945,35.93,0.25905094,-31.178146,-95.83595,1.2013955,311.88138,0.07208182,205,-104.99808008623776,-378.60904,20500
,-77.06951,99.00001,2326.5199415683746,0.015089485,0.9992018,[-0.495 -1.214 -0.837 -1.114 -0.195],767904,-378.00418,100,1.0002565,1.000692,100.0,-77.13554,14.230522,0.95440954,37.63,0.26386103,-29.970604,-93.19612,1.0349048,205.24872,0.07527286,206,-106.73808720208228,-378.03662,20600
,-75.516525,99.00001,2336.2013280391693,0.052431896,0.9946828,[-0.496 -1.215 -0.837 -1.115 -0.194],771788,-372.45703,100,1.0028955,1.0055343,100.0,-75.92728,14.945673,0.8210751,38.84,0.26795653,-32.002583,-95.399765,1.2137214,221.1704,0.077765524,207,-106.21858569071037,-372.6619,20700
,-76.06624,99.00007,2347.666277885437,0.07922,0.9786257,[-0.498 -1.217 -0.839 -1.114 -0.193],775495,-371.9754,100,1.0062397,1.012404,100.0,-77.52974,13.135844,0.8048188,37.07,0.26298848,-24.987541,-93.63369,1.1992934,208.38127,0.0744229,208,-106.88650829709331,-372.7447,20800
,-77.19976,99.00001,2358.6728994846344,0.060618117,0.98843783,[-0.499 -1.218 -0.837 -1.115 -0.199],779167,-372.81143,100,1.0047419,1.0093302,100.0,-77.980774,14.196307,0.84373254,36.72,0.26138824,-40.361504,-95.55105,1.1910454,224.47644,0.07359199,209,-106.86831387648661,-373.19574,20900
,-74.81413,99.00001,2369.4209067821503,0.08625506,0.97942454,[-0.498 -1.215 -0.836 -1.115 -0.196],782872,-365.63293,100,1.0078607,1.0137287,100.0,-76.1881,15.74123,0.7492136,37.05,0.26288012,-33.89386,-96.743065,1.2020594,301.08145,0.07437014,210,-104.95753962037996,-366.40173,21000
,-76.19063,99.0,2379.9291808605194,0.048502397,0.98884064,[-0.495 -1.218 -0.838 -1.12  -0.193],786446,-376.14392,100,1.0030513,1.0076898,100.0,-76.9894,15.061814,0.8529874,35.74,0.25813398,-20.339657,-96.57965,1.1935921,241.5121,0.07162228,211,-105.02842807642574,-376.56384,21100
,-76.17876,99.0,2390.2069280147552,0.051693417,0.99269813,[-0.498 -1.221 -0.839 -1.121 -0.19 ],790150,-376.68243,100,1.0029727,1.0061946,100.0,-76.69145,14.7555895,0.8281963,37.04,0.26225755,-37.39666,-95.43367,1.162252,229.61229,0.07418214,212,-105.57319860293579,-376.9367,21200
,-75.45249,99.000015,2400.2835948467255,0.049871404,0.98742783,[-0.5   -1.221 -0.84  -1.12  -0.192],793882,-371.78024,100,1.0028014,1.0071503,100.0,-76.17295,13.908438,0.8723743,37.32,0.26335672,-39.82344,-96.07746,1.1639271,226.01366,0.07479634,213,-105.30746191231012,-372.1564,21300
,-74.36724,99.0,2413.0010685920715,0.037042364,0.98830235,[-0.505 -1.221 -0.842 -1.118 -0.189],797954,-379.16394,100,1.0017343,1.0054852,100.0,-74.9677,14.72051,0.87217045,40.72,0.27384073,-19.284756,-92.765564,1.0892066,245.23592,0.081537046,214,-106.45232051593054,-379.5108,21400
,-75.31556,99.00002,2424.397267818451,0.091551356,0.9714267,[-0.507 -1.216 -0.841 -1.115 -0.19 ],801539,-372.35837,100,1.0106733,1.0242518,100.0,-77.61804,15.281289,0.692201,35.85,0.25941777,-35.541275,-96.245544,1.308649,235.32117,0.07209708,215,-105.68761442092823,-373.6015,21500
,-77.003296,99.00001,2435.720558166504,0.0850493,0.9848655,[-0.513 -1.224 -0.845 -1.118 -0.187],805032,-381.01465,100,1.0090317,1.0172834,100.0,-78.23608,14.869856,0.7552603,34.93,0.25570077,-25.813694,-95.36549,1.2315274,246.01985,0.07007499,216,-105.66687843459489,-381.6188,21600
,-75.44583,99.0,2446.4541404247284,0.055131912,0.98906165,[-0.516 -1.227 -0.845 -1.117 -0.186],808878,-379.09164,100,1.0032902,1.0068022,100.0,-76.13861,14.179597,0.7909315,38.46,0.26678795,-32.72184,-93.88243,1.1508551,228.90747,0.07701539,217,-106.2603087766979,-379.52133,21700
,-74.332664,99.0,2458.0087065696716,0.06285035,0.98688203,[-0.51  -1.225 -0.843 -1.118 -0.187],812868,-378.1101,100,1.0044398,1.0085152,100.0,-75.14482,15.310375,0.81902945,39.9,0.27160022,-33.924145,-95.790276,1.168032,273.3909,0.079979695,218,-105.71818031109035,-378.52753,21800
,-75.44209,99.0,2469.4602756500244,0.05262584,0.9892058,[-0.507 -1.228 -0.843 -1.122 -0.189],816761,-371.7975,100,1.0032892,1.0069314,100.0,-76.25,14.045056,0.82722986,38.93,0.2684815,-41.79245,-96.25319,1.1310068,205.40347,0.078016914,219,-106.66522100574858,-372.23346,21900
,-74.88387,99.000015,2481.07541680336,0.044309203,0.99384344,[-0.509 -1.23  -0.844 -1.123 -0.194],820576,-377.94284,100,1.002332,1.0068816,100.0,-75.43027,15.8457985,0.8626845,38.15,0.26588127,-32.560135,-95.472115,1.1598635,251.1542,0.07641785,220,-104.6881564456545,-378.21317,22000
,-74.51482,99.0,2492.055682659149,0.052498423,0.9913268,[-0.506 -1.23  -0.842 -1.124 -0.197],824426,-368.40808,100,1.0031208,1.0065652,100.0,-75.06799,15.765653,0.86233747,38.5,0.26701412,-40.125675,-96.05336,1.1291589,271.1859,0.07712058,221,-104.63013609665673,-368.69217,22100
,-75.4179,99.0,2502.9265444278717,0.06311061,0.9850566,[-0.506 -1.228 -0.842 -1.124 -0.198],828153,-376.80063,100,1.0057242,1.0129749,100.0,-76.38722,15.629165,0.81228226,37.27,0.2632855,-18.80703,-96.2676,1.1727424,272.7041,0.07472011,222,-105.37083769843079,-377.2883,22200
,-78.195755,99.0,2512.328518152237,0.073951714,0.9863684,[-0.507 -1.232 -0.844 -1.124 -0.195],831501,-366.04755,100,1.0062959,1.0174211,100.0,-79.12764,14.473319,0.76043546,33.48,0.25054166,-40.50866,-96.06978,1.2127612,246.60027,0.06711622,223,-105.59334082593567,-366.56656,22300
,-75.86455,99.0,2524.298136472702,0.04338345,0.9908956,[-0.515 -1.233 -0.847 -1.121 -0.197],835349,-390.5722,100,1.0024865,1.0059564,100.0,-76.38312,15.460574,0.78806025,38.48,0.26690426,-13.809127,-95.47136,1.131159,261.97913,0.07706644,224,-105.89805771730606,-390.83514,22400
,-76.03104,99.00001,2535.258486032486,0.07689653,0.97509336,[-0.512 -1.233 -0.845 -1.124 -0.198],838922,-382.06363,100,1.0076303,1.017355,100.0,-77.913704,14.38393,0.7119203,35.73,0.25870475,-30.542871,-95.89965,1.1967365,229.62509,0.07176608,225,-105.91235128902568,-383.01797,22500
,-74.06836,99.0,2547.8288185596466,0.035540238,0.9951814,[-0.511 -1.235 -0.845 -1.122 -0.206],842930,-375.73828,100,1.0012804,1.002295,100.0,-74.33675,15.544338,0.9114135,40.08,0.27172914,-23.14341,-95.65438,1.0888081,254.10484,0.08021405,226,-105.20149749510479,-375.87918,22600
,-75.99363,99.00002,2559.6056032180786,0.04094259,0.99336904,[-0.511 -1.235 -0.845 -1.124 -0.203],846625,-381.87952,100,1.0016674,1.0048884,100.0,-76.47604,14.983669,0.8888836,36.95,0.26187813,-25.364855,-96.19634,1.1285493,234.54652,0.07397764,227,-105.12504109438537,-382.12927,22700
,-76.47031,99.0,2570.7942399978638,0.084785834,0.98253274,[-0.508 -1.234 -0.845 -1.123 -0.205],850240,-372.2926,100,1.0074623,1.0134794,100.0,-77.78212,15.026068,0.7645283,36.15,0.25991523,-26.908855,-96.50905,1.2474751,256.19376,0.07255685,228,-106.13597631363218,-372.99707,22800
,-73.36908,99.0,2582.8470237255096,0.07843428,0.9784998,[-0.506 -1.237 -0.848 -1.126 -0.206],854171,-375.011,100,1.0063071,1.0121759,100.0,-74.92393,17.171015,0.7264223,39.31,0.27028942,-25.558006,-96.65349,1.2343818,303.00964,0.07895498,229,-104.61936684167665,-375.825,22900
,-75.39936,99.00001,2594.3387155532837,0.025517317,0.99838513,[-0.507 -1.236 -0.845 -1.126 -0.21 ],857968,-385.09186,100,1.0006971,1.0015112,100.0,-75.51964,16.296776,0.93397284,37.97,0.2649774,-20.472607,-95.82161,1.0898924,275.96613,0.07596261,230,-104.70457523363926,-385.1562,23000
,-74.32308,99.00001,2606.4543232917786,0.101426214,0.9792898,[-0.509 -1.237 -0.846 -1.125 -0.211],861767,-370.34213,100,1.0136341,1.0246763,100.0,-75.89062,14.934213,0.68662477,37.99,0.26613477,-33.77581,-95.57968,1.24078,274.67905,0.07631284,231,-105.39218304651244,-371.1056,23100
,-76.16692,99.00001,2618.45166683197,0.07419241,0.98700905,[-0.515 -1.242 -0.849 -1.125 -0.211],865407,-376.30505,100,1.0057136,1.0106552,100.0,-77.28814,14.71721,0.8084401,36.4,0.2606077,-36.862373,-95.42382,1.2155895,217.06865,0.073023245,232,-105.57910981094342,-376.86255,23200
,-73.38112,99.0,2628.8900537490845,0.078163505,0.98284274,[-0.514 -1.244 -0.847 -1.125 -0.214],869314,-376.78552,100,1.0064948,1.0119548,100.0,-74.68235,16.423353,0.76855505,39.07,0.26927036,-33.072098,-94.8001,1.2337689,282.9354,0.07839754,233,-104.37819436410864,-377.46524,23300
,-74.61755,99.00001,2638.6688532829285,0.06262721,0.9849727,[-0.514 -1.244 -0.848 -1.127 -0.21 ],873122,-375.94928,100,1.004742,1.0106456,100.0,-75.66989,16.349163,0.7873276,38.08,0.26586568,-25.199814,-93.07268,1.129545,297.83975,0.07633464,234,-104.63916256398113,-376.57098,23400
,-76.67742,99.0,2648.7924675941467,0.05744996,0.98572874,[-0.509 -1.245 -0.847 -1.13  -0.215],876787,-379.95517,100,1.0042778,1.0096682,100.0,-77.68462,14.370995,0.8490708,36.65,0.26126263,-15.93362,-95.683,1.251583,225.2372,0.07347721,235,-106.53669335435669,-380.46753,23500
,-72.28264,99.0,2659.2907984256744,0.06877318,0.98829234,[-0.509 -1.247 -0.848 -1.129 -0.21 ],880909,-375.4839,100,1.0037574,1.0074024,100.0,-73.20372,16.00422,0.7370446,41.22,0.2756583,-26.155466,-94.21728,1.1401842,267.83432,0.08262573,236,-104.48811647494722,-375.98663,23600
,-75.28785,99.00003,2670.446166038513,0.05242308,0.99235874,[-0.507 -1.248 -0.847 -1.131 -0.215],884775,-370.74155,100,1.0030235,1.0065637,100.0,-75.85867,14.616869,0.83466125,38.66,0.2674584,-40.823666,-94.59048,1.202174,231.74327,0.07742674,237,-105.69023818734806,-371.07364,23700
,-73.21086,99.00001,2681.938441991806,0.051698033,0.9849076,[-0.51  -1.248 -0.848 -1.128 -0.215],888839,-371.10657,100,1.003231,1.0077329,100.0,-74.15746,14.932158,0.81971276,40.64,0.27393687,-37.101086,-95.39729,1.1205243,244.38023,0.081477,238,-105.61018499423973,-371.62634,23800
,-74.127525,99.000015,2693.6718022823334,0.021038735,0.9975239,[-0.509 -1.252 -0.85  -1.132 -0.215],892820,-375.09103,100,1.0005436,1.0019011,100.0,-74.28456,14.860067,0.9380077,39.81,0.2707983,-29.887112,-93.51118,1.0578157,224.75702,0.07964649,239,-104.74744837661723,-375.18567,23900
,-76.413445,99.0,2704.964072704315,0.09240213,0.99056524,[-0.512 -1.253 -0.851 -1.132 -0.217],896592,-363.42477,100,1.007379,1.0126868,100.0,-77.54465,12.816629,0.7812099,37.72,0.2649615,-49.65525,-98.31736,1.3572096,155.3669,0.07568478,240,-107.56312841139699,-364.01434,24000
,-77.77814,99.00001,2716.1007146835327,0.07857756,0.9797764,[-0.512 -1.252 -0.848 -1.129 -0.219],899940,-364.95773,100,1.0067717,1.0141423,100.0,-79.295364,13.723648,0.77657145,33.48,0.2510286,-43.03461,-96.53288,1.2310188,213.62769,0.06724976,241,-105.99091555809373,-365.76508,24100
,-75.74167,99.0,2727.7968776226044,0.039640564,0.9912971,[-0.513 -1.248 -0.844 -1.127 -0.215],903680,-381.69922,100,1.0021224,1.0045464,100.0,-76.340614,15.83139,0.8923758,37.4,0.26348862,-26.747847,-94.92221,1.1483595,265.8995,0.0749184,242,-105.20367841379891,-381.99384,24200
,-70.31267,99.0,2739.0208497047424,0.07016828,0.97843564,[-0.516 -1.248 -0.846 -1.126 -0.212],907931,-370.61475,100,1.006163,1.012253,100.0,-71.805374,16.333776,0.8183741,42.51,0.28017387,-28.193186,-94.5748,1.2072207,284.33963,0.08540447,243,-103.774284672386,-371.3798,24300
,-72.74727,99.0,2750.1840949058533,0.09686256,0.9759214,[-0.511 -1.251 -0.844 -1.13  -0.211],911827,-375.33136,100,1.0123004,1.0219638,100.0,-74.81879,16.747728,0.764934,38.96,0.26970443,-24.109583,-95.20666,1.2350473,284.28436,0.07840378,244,-104.58374232202017,-376.36124,24400
,-70.84279,99.0,2761.3322072029114,0.090925984,0.9823485,[-0.511 -1.25  -0.839 -1.128 -0.213],916032,-377.79584,100,1.0110666,1.0201162,100.0,-72.37993,16.656599,0.767814,42.05,0.27873945,-14.449013,-95.92736,1.2991152,270.29468,0.08446103,245,-103.92678314377918,-378.57013,24500
,-75.400154,99.00001,2774.0118272304535,0.030831104,0.99481845,[-0.513 -1.251 -0.838 -1.126 -0.211],919869,-374.46808,100,1.001298,1.0030841,100.0,-75.776726,14.664255,0.89991206,38.37,0.26642555,-34.981514,-95.37303,1.0837768,218.34299,0.07681269,246,-105.60707464297948,-374.66513,24600
,-74.207695,99.00005,2784.209622144699,0.06455656,0.9861791,[-0.513 -1.254 -0.839 -1.128 -0.211],923697,-383.3355,100,1.0048848,1.0087868,100.0,-75.09727,16.5145,0.84261787,38.28,0.26643646,-22.713324,-95.124245,1.1723108,309.15872,0.076715186,247,-104.28267131421494,-383.80234,24700
,-75.58815,99.0,2794.5683653354645,0.054874033,0.9887638,[-0.514 -1.257 -0.839 -1.128 -0.208],927551,-380.52277,100,1.0035106,1.0063164,100.0,-76.39025,15.411372,0.82431144,38.54,0.26724827,-28.524286,-95.27899,1.1315299,256.19522,0.07723603,248,-106.27033628419356,-380.93335,24800
,-77.1601,99.0,2804.8453645706177,0.058646917,0.98276967,[-0.516 -1.258 -0.841 -1.13  -0.213],931121,-377.21805,100,1.004412,1.0117356,100.0,-78.34369,14.804267,0.8048762,35.7,0.258123,-29.165253,-96.079445,1.1544387,244.41212,0.07157359,249,-106.4823141140957,-377.91812,24900
,-70.59536,99.00001,2816.2040741443634,0.11273989,0.9734378,[-0.52  -1.253 -0.838 -1.126 -0.216],935267,-385.23395,100,1.0130147,1.0251799,100.0,-72.48801,17.925135,0.6369586,41.46,0.27704623,-14.653461,-95.707375,1.3759335,355.8607,0.08330846,250,-103.29369926399858,-386.2214,25000
,-75.66619,99.0,2827.7182557582855,0.05860347,0.98873806,[-0.528 -1.255 -0.841 -1.124 -0.219],938993,-369.66806,100,1.0033884,1.0133712,100.0,-76.50713,14.416356,0.8304045,37.26,0.26325938,-41.11216,-96.095924,1.1981181,222.57465,0.074701145,251,-105.77767395007983,-370.13132,25100
,-74.172935,99.0,2839.750126838684,0.050483853,0.9895552,[-0.521 -1.255 -0.837 -1.125 -0.22 ],942888,-380.0749,100,1.0031008,1.0086787,100.0,-74.852325,17.412819,0.84908307,38.95,0.26836398,-29.13657,-94.172775,1.2146041,322.3205,0.07800328,252,-104.29613645694549,-380.50555,25200
,-75.49397,99.0,2851.319679260254,0.047296483,0.9939887,[-0.527 -1.256 -0.84  -1.124 -0.22 ],946723,-374.60553,100,1.0016977,1.0048892,100.0,-75.9818,15.9564295,0.85648346,38.35,0.26642746,-23.42936,-94.29667,1.1156672,252.95683,0.07679249,253,-105.66151209160613,-374.87018,25300
,-75.03627,99.0,2862.8552837371826,0.03771469,0.9938392,[-0.53  -1.257 -0.84  -1.126 -0.222],950486,-381.45282,100,1.0016252,1.0047342,100.0,-75.574036,16.266695,0.88082296,37.63,0.26410818,-29.610638,-95.381386,1.1108879,260.58304,0.0753452,254,-104.43226502571548,-381.76422,25400
