J_sample_variance,MinIW,InitialReturnMin,Bound,InitialReturnStd,MaxIW,Weights,InitialBound,MeanD2w0t,Iteration,EpisodesSoFar,InitialReturnMean,EmpiricalD2,EpRewMean,TimeElapsed,ReturnStepMaxmin,EpLenMean,InitialReturnMax,MinD2w0t,MaxD2w0t,ReturnStepMax,EpThisIter,ReturnMeanIW,TimestepsSoFar,StdIW,StdD2w0t,MeanIW
1818.9282,0.49022362,-17.079895,-103.83206,13.556948,1.9449733,[-0.746 -0.534 -0.426 -0.814  0.198],-106.71437,0.07747983,170,17000,8.544922e-06,1.0469216,-107.01510486600473,2001.3793976306915,93.363205,37.97,41.43574,,1.0921005,100.0,100,209.67245,654039,0.27462444,0.27032134,1.0412668
977.5016,0.4796688,-19.506004,-125.42206,14.322547,1.8202529,[-0.741 -0.53  -0.433 -0.815  0.202],-128.27437,0.08486501,171,17100,-2.0599366e-06,1.0423884,-106.34633067777176,2013.8930172920227,93.908005,41.77,32.741837,,1.0750406,100.0,100,184.61768,658216,0.22190422,0.28111604,1.0497103
748.3608,0.6233596,-15.779579,-78.53882,11.625989,1.4849334,[-0.735 -0.525 -0.437 -0.819  0.198],-81.42024,0.072776034,172,17200,-1.1444092e-06,1.0182633,-107.382919431342,2026.03915309906,93.03928,36.03,27.856377,,1.0565667,100.0,100,222.64621,661819,0.12878673,0.2611796,1.0300457
933.58673,0.59939486,-19.788635,-123.687775,13.879011,1.6024461,[-0.719 -0.532 -0.438 -0.825  0.187],-126.90228,0.082694806,173,17300,2.0980835e-06,1.0279292,-107.2150067763433,2038.613614320755,93.74693,40.82,53.28325,,1.0512918,100.0,100,191.26611,665901,0.1575469,0.27736428,1.0334903
1766.5533,0.6643264,-15.416481,-94.75104,12.529224,2.6272535,[-0.726 -0.531 -0.431 -0.822  0.18 ],-100.92511,0.07858745,174,17400,5.722046e-07,1.037211,-107.38097631072885,2050.2023401260376,93.40287,38.37,34.74189,,1.1383194,100.0,100,211.87933,669738,0.21794972,0.2726424,1.059793
521.55963,0.7534684,-18.45057,-101.437225,13.968614,1.4060671,[-0.745 -0.527 -0.435 -0.821  0.198],-103.51842,0.07802875,175,17500,9.155273e-07,1.0130702,-107.36997992931809,2061.668576478958,93.44687,38.67,37.805305,,1.0348618,100.0,100,202.53317,673605,0.09663787,0.26952875,1.021008
921.00323,0.7126554,-19.07219,-95.155,14.280903,1.6638198,[-0.745 -0.517 -0.43  -0.82   0.19 ],-98.362,0.07604151,176,17600,3.0517579e-06,1.0231087,-106.08120520011788,2073.986281633377,93.346954,37.53,47.713593,,1.0653486,100.0,100,209.57648,677358,0.15786706,0.26694542,1.0340772
173.57852,0.8529085,-19.298462,-115.2852,11.63092,1.2402459,[-0.76  -0.524 -0.433 -0.824  0.182],-115.599945,0.08101584,177,17700,-2.861023e-06,1.0027308,-107.93896371775354,2086.4696805477142,93.664474,40.46,27.079563,,1.0107638,100.0,100,189.49971,681404,0.053203925,0.27303222,1.0046374
1069.0542,0.6321981,-17.762848,-111.47504,15.408898,1.7715688,[-0.767 -0.522 -0.434 -0.821  0.18 ],-115.24602,0.07841147,178,17800,-5.760193e-06,1.0214243,-105.36257114341807,2098.732765197754,93.54787,38.65,70.16705,,1.0732929,100.0,100,201.69037,685269,0.14758112,0.2709306,1.0402273
2209.6565,0.58540267,-20.995522,-111.32985,13.699379,2.065995,[-0.758 -0.535 -0.433 -0.833  0.177],-116.76309,0.08338967,179,17900,-3.3569336e-06,1.0561936,-106.13702285149107,2110.7354831695557,93.75608,40.48,35.17807,,1.1151702,100.0,100,196.62202,689317,0.2658302,0.2810445,1.0662639
715.4256,0.791546,-19.17678,-112.66234,13.604952,1.8058655,[-0.763 -0.537 -0.426 -0.833  0.193],-114.499466,0.078911066,180,18000,-1.2969971e-06,1.0137466,-106.87614526347934,2122.859288454056,93.53603,39.12,40.817307,,1.0340972,100.0,100,198.35274,693229,0.1363473,0.27085668,1.0226187
517.698,0.71578026,-18.919289,-126.44273,14.562694,1.399924,[-0.769 -0.533 -0.428 -0.831  0.204],-127.66551,0.08093206,181,18100,-5.9509275e-06,1.0140773,-107.20267721456067,2134.9854035377502,93.67321,40.25,46.843666,,1.0242802,100.0,100,190.50462,697254,0.118216954,0.27353668,1.014933
302.7016,0.8012985,-16.91504,-96.791885,11.791605,1.3244189,[-0.775 -0.534 -0.425 -0.828  0.206],-97.75366,0.07676935,182,18200,-3.7384034e-06,1.0067625,-107.13139396772412,2148.2600338459015,93.39863,38.25,29.297066,,1.0194523,100.0,100,202.846,701079,0.07673859,0.26672858,1.011
389.0527,0.7497282,-19.663063,-123.882675,13.310415,1.3044909,[-0.78  -0.528 -0.422 -0.824  0.202],-125.35773,0.08181063,183,18300,3.967285e-06,1.0107597,-107.69577223784205,2160.6435832977295,93.70132,40.65,48.789467,,1.0280544,100.0,100,189.79768,705144,0.10310023,0.27501234,1.0197213
238.65025,0.8008005,-19.20884,-108.38966,12.704467,1.2772533,[-0.778 -0.523 -0.424 -0.82   0.203],-109.48082,0.08007138,184,18400,1.7166137e-06,1.0059897,-107.77047729381916,2171.9689712524414,93.59392,39.87,48.77955,,1.0225173,100.0,100,194.00209,709131,0.06895893,0.272014,1.0105044
919.07874,0.69305766,-16.955544,-72.87102,11.649858,1.5049387,[-0.785 -0.527 -0.43  -0.822  0.205],-77.89473,0.075193055,185,18500,-1.6021728e-06,1.0302873,-108.07537884321646,2182.2338507175446,93.121605,36.77,34.755016,,1.0647119,100.0,100,222.05373,712808,0.15155016,0.26692778,1.0493687
589.3351,0.7317976,-19.19809,-123.51428,13.371689,1.5819108,[-0.794 -0.522 -0.438 -0.811  0.196],-125.136826,0.08374919,186,18600,-3.4332274e-06,1.0148331,-107.9263183594526,2195.6143939495087,93.80625,41.56,35.966476,,1.0392872,100.0,100,185.18192,716964,0.13224325,0.2781646,1.021591
455.974,0.7428429,-15.729477,-91.15639,12.637533,1.2755877,[-0.784 -0.524 -0.436 -0.819  0.203],-92.84161,0.07527121,187,18700,4.196167e-07,1.011251,-108.10894690150865,2206.2937524318695,93.214134,37.37,46.375504,,1.0291374,100.0,100,211.83635,720701,0.086335,0.26485083,1.016833
366.51733,0.8444556,-18.541908,-101.926605,11.775202,1.4687862,[-0.782 -0.519 -0.433 -0.818  0.192],-102.846725,0.0780181,188,18800,-2.861023e-06,1.0072961,-108.07722684719391,2218.7127323150635,93.439064,38.87,27.522846,,1.0231216,100.0,100,200.44916,724588,0.09645527,0.26871374,1.0124907
910.036,0.73576194,-16.591194,-112.41673,12.105608,1.6308221,[-0.79  -0.515 -0.432 -0.814  0.197],-116.047,0.08280182,189,18900,-1.6021728e-06,1.0246406,-107.5647330376242,2230.314437389374,93.71167,40.68,36.86561,,1.0669026,100.0,100,193.8156,728656,0.16466627,0.27826372,1.0446233
610.73553,0.70051616,-19.3582,-123.123886,14.592911,1.7500638,[-0.793 -0.51  -0.422 -0.815  0.205],-124.56625,0.08290416,190,19000,1.1444092e-06,1.0115516,-106.21593056411724,2242.9929008483887,93.84389,41.2,40.948147,,1.0465618,100.0,100,183.6556,732776,0.12474963,0.2766544,1.0125277
487.07574,0.62973136,-20.20346,-129.26117,14.23051,1.4852931,[-0.779 -0.509 -0.418 -0.82   0.204],-130.88564,0.08503338,191,19100,4.4250487e-06,1.018307,-106.51349292008346,2256.068650484085,93.95199,42.2,36.6699,,1.0361454,100.0,100,179.44382,736996,0.13163108,0.28008133,1.0168395
167.2931,0.9141186,-17.922234,-108.363785,12.296148,1.0914236,[-0.783 -0.511 -0.417 -0.815  0.205],-108.549194,0.07911649,192,19200,-9.155273e-07,1.0010122,-108.02097709564033,2267.1890404224396,93.53616,39.54,35.84113,,1.0043126,100.0,100,194.51701,740950,0.025349844,0.26998344,1.0016946
312.95895,0.7701647,-20.448135,-126.123764,15.842745,1.201911,[-0.789 -0.51  -0.418 -0.814  0.204],-126.81529,0.078947656,193,19300,-3.6621093e-06,1.0042162,-105.89663195786834,2278.6199634075165,93.623184,39.39,56.659653,,1.015249,100.0,100,192.2646,744889,0.05962645,0.26996034,1.0081807
1013.9184,0.7336356,-18.253967,-112.085526,13.044673,1.8063778,[-0.797 -0.51  -0.419 -0.811  0.199],-115.006744,0.080113396,194,19400,-4.8828124e-06,1.0222493,-106.58335743656491,2290.9228117465973,93.60897,39.54,44.110695,,1.0792059,100.0,100,197.52742,748843,0.17038834,0.27340832,1.0413705
630.5125,0.76177144,-20.335167,-140.83827,13.716444,1.547258,[-0.789 -0.498 -0.412 -0.811  0.205],-143.40575,0.08858039,195,19500,4.959106e-07,1.0202538,-106.73425923391386,2304.114759683609,94.1252,43.79,43.092964,,1.060479,100.0,100,173.30388,753222,0.13861066,0.28592518,1.0361303
243.22334,0.87066907,-17.91085,-123.25534,12.502795,1.2435322,[-0.774 -0.493 -0.407 -0.81   0.212],-123.88063,0.08133955,196,19600,4.7302246e-06,1.0037328,-107.79799481376513,2315.4151113033295,93.68714,40.58,44.018673,,1.0107366,100.0,100,188.66183,757280,0.06084516,0.27369234,1.0078881
569.286,0.75142896,-20.067879,-126.82086,13.811237,1.6880385,[-0.777 -0.488 -0.407 -0.807  0.216],-128.36989,0.084580995,197,19700,5.340576e-06,1.0132458,-107.2122625393684,2327.6036512851715,93.8898,41.96,36.226727,,1.0330075,100.0,100,182.02078,761476,0.12794924,0.27944824,1.0219786
239.54776,0.89228404,-19.317917,-137.97905,13.514626,1.2625673,[-0.786 -0.484 -0.407 -0.803  0.227],-138.49203,0.08323439,198,19800,-4.577637e-06,1.0028656,-107.61749228643677,2340.706270456314,93.81861,41.54,49.516567,,1.0145493,100.0,100,182.41515,765630,0.05215701,0.27651578,1.0078534
638.4022,0.7663393,-16.53595,-98.59834,13.030549,1.448015,[-0.792 -0.481 -0.409 -0.799  0.226],-100.97006,0.0741336,199,19900,3.5095215e-06,1.0124395,-106.79155303400157,2351.715699672699,93.1898,36.76,40.501915,,1.0473001,100.0,100,214.92003,769306,0.11691287,0.2631714,1.0264214
654.2525,0.7597209,-22.473862,-141.21686,14.772997,1.4701357,[-0.784 -0.485 -0.412 -0.8    0.236],-143.28699,0.087949514,200,20000,-6.713867e-06,1.0133725,-106.63210530581904,2364.44917345047,94.105255,43.57,43.01173,,1.0334641,100.0,100,173.21103,773663,0.10796411,0.28465694,1.019784
621.0526,0.61676085,-17.035912,-95.12799,13.147925,1.4391184,[-0.778 -0.487 -0.406 -0.804  0.244],-96.55679,0.07591707,201,20100,2.861023e-06,1.0155292,-107.24356088239297,2375.7285754680634,93.30766,37.68,49.398544,,1.0386546,100.0,100,208.02682,777431,0.133922,0.26593375,1.0192341
446.52753,0.8478081,-22.666801,-139.60243,14.355094,1.3056155,[-0.775 -0.478 -0.404 -0.803  0.238],-141.00836,0.086232595,202,20200,-4.959106e-07,1.006221,-107.0027529807846,2389.050708293915,94.010376,42.89,44.537167,,1.0232903,100.0,100,175.57896,781720,0.072954565,0.28152558,1.0147773
544.38635,0.71547484,-18.275574,-103.68213,13.791486,1.356898,[-0.77  -0.478 -0.399 -0.807  0.237],-105.52104,0.07622116,203,20300,5.645752e-06,1.0117909,-107.81720977672741,2401.109675884247,93.299995,37.83,39.661938,,1.0400608,100.0,100,208.13193,785503,0.09998874,0.26641405,1.0212666
497.6426,0.85495496,-20.867424,-140.34444,14.544872,1.3682996,[-0.771 -0.472 -0.397 -0.81   0.231],-141.81523,0.08526605,204,20400,-4.577637e-06,1.0074471,-106.45281332916329,2414.18386554718,93.97748,42.39,40.33375,,1.0352172,100.0,100,177.80086,789742,0.08321885,0.2801475,1.0190027
881.2861,0.6840867,-18.611626,-107.44293,12.86645,1.5195507,[-0.776 -0.471 -0.394 -0.812  0.233],-109.98729,0.07620314,205,20500,-3.4332277e-07,1.0213437,-106.53365646690348,2425.7455468177795,93.358864,37.77,47.265213,,1.0738696,100.0,100,207.75897,793519,0.14780554,0.26659015,1.0293328
1104.8927,0.6233226,-18.904907,-111.47296,15.347057,1.5716743,[-0.759 -0.468 -0.391 -0.816  0.228],-114.7847,0.08017536,206,20600,-6.027222e-06,1.0256488,-105.41092527769662,2438.7029559612274,93.64784,39.39,57.00289,,1.0690156,100.0,100,197.1406,797458,0.165089,0.27419916,1.0425618
256.1045,0.80677664,-15.950188,-75.62346,11.3473425,1.2662688,[-0.758 -0.464 -0.385 -0.816  0.211],-76.41757,0.07053332,207,20700,-9.536743e-07,1.0034493,-107.42145632370458,2449.444847345352,92.894806,35.19,26.590672,,1.0142769,100.0,100,225.2033,800977,0.06287063,0.25634384,1.0087907
1280.1633,0.63604355,-19.498184,-115.30406,12.669913,2.2371097,[-0.751 -0.47  -0.387 -0.819  0.214],-118.9924,0.08123182,208,20800,4.7302246e-06,1.0358493,-107.39074474444706,2461.1465499401093,93.622406,39.94,35.96844,,1.0877674,100.0,100,197.83333,804971,0.21745041,0.2757143,1.0468755
842.4892,0.6880605,-17.948112,-110.67714,12.588248,1.6305773,[-0.739 -0.471 -0.387 -0.829  0.205],-113.743866,0.081035234,209,20900,1.9073487e-07,1.0248855,-107.82882753118311,2473.3259930610657,93.60261,39.95,31.229694,,1.0609907,100.0,100,197.32387,808966,0.15533446,0.2750043,1.0349206
517.9469,0.7634542,-20.946175,-113.77594,13.73032,1.4792504,[-0.735 -0.468 -0.378 -0.825  0.209],-114.87154,0.08012907,210,21000,4.043579e-06,1.0085896,-106.46111952828967,2485.919580221176,93.65427,39.83,33.768173,,1.0259031,100.0,100,191.97552,812949,0.10495291,0.27235687,1.0161006
3428.4224,0.48670235,-19.05812,-120.29457,11.609594,3.1481938,[-0.732 -0.464 -0.373 -0.825  0.2  ],-127.52222,0.08969834,211,21100,-2.3269654e-06,1.0963066,-108.34794911067915,2498.3638746738434,93.96411,43.03,28.90519,,1.1792238,100.0,100,191.03108,817252,0.38582548,0.2925031,1.1058885
2508.912,0.5376689,-18.940056,-107.65268,12.541769,2.5232902,[-0.727 -0.476 -0.365 -0.826  0.209],-112.03348,0.08174739,212,21200,-3.1661987e-06,1.0481286,-108.22798822697021,2511.6784217357635,93.55867,39.78,30.911427,,1.1237351,100.0,100,203.3577,821230,0.32074556,0.27816218,1.0701082
674.9727,0.73350114,-20.006065,-102.29988,14.1576805,1.4285107,[-0.723 -0.457 -0.358 -0.815  0.205],-104.49739,0.076158606,213,21300,5.683899e-06,1.0193042,-105.57638517201936,2523.2737312316895,93.40959,37.77,43.421585,,1.0482382,100.0,100,204.96925,825007,0.12565903,0.2664299,1.0250974
624.94543,0.7491161,-21.910126,-146.06029,13.173171,1.6245077,[-0.735 -0.458 -0.36  -0.81   0.201],-148.71574,0.092492014,214,21400,5.378723e-06,1.0217158,-107.83227393308036,2536.123054265976,94.280876,45.7,34.686756,,1.0730203,100.0,100,166.06496,829577,0.14899068,0.29163322,1.0406134
393.70935,0.6823963,-18.521667,-124.26196,13.108866,1.3682804,[-0.739 -0.469 -0.364 -0.814  0.206],-126.89328,0.08508753,215,21500,6.2179565e-06,1.0154973,-107.33658861886254,2547.176892518997,93.90692,42.15,30.559677,,1.0593069,100.0,100,182.04459,833792,0.10865636,0.28044036,1.0310203
1423.1283,0.5580432,-18.023766,-108.43036,13.174054,2.757065,[-0.751 -0.476 -0.37  -0.811  0.204],-112.554825,0.07997363,216,21600,-2.4795531e-06,1.0434542,-107.48355993350026,2559.1078357696533,93.51621,39.2,35.50894,,1.122407,100.0,100,203.16309,837712,0.25726056,0.27425048,1.0493786
317.0164,0.834748,-18.206245,-116.43977,14.805934,1.2304343,[-0.774 -0.476 -0.374 -0.799  0.205],-117.55882,0.0818648,217,21700,2.4414062e-06,1.0052029,-106.69405054287373,2571.438917160034,93.76477,40.76,60.41447,,1.0212415,100.0,100,186.53145,841788,0.060786985,0.2747992,1.0145292
439.99423,0.7493377,-19.068268,-108.65967,13.588138,1.3310593,[-0.782 -0.475 -0.379 -0.797  0.202],-109.72244,0.08050497,218,21800,,1.0072834,-107.27379432686087,2584.5705313682556,93.64579,40.07,55.829445,,1.0248456,100.0,100,191.82822,845795,0.08537249,0.2727417,1.0112233
2768.0352,0.6089822,-18.384827,-113.082504,14.035798,2.5339344,[-0.769 -0.478 -0.376 -0.797  0.201],-118.68417,0.08226301,219,21900,3.890991e-06,1.0465362,-106.23133648927993,2596.39359498024,93.668465,39.85,38.481934,,1.1415737,100.0,100,201.07307,849780,0.29096815,0.2796238,1.0733805
508.7776,0.73941576,-19.428741,-127.76654,14.750364,1.4727697,[-0.754 -0.48  -0.361 -0.8    0.193],-129.457,0.082913876,220,22000,1.411438e-06,1.0097821,-106.95598840129556,2609.526311159134,93.805435,41.18,46.257103,,1.0396264,100.0,100,185.63666,853898,0.10552299,0.27676597,1.0216625
563.59924,0.81740034,-20.705994,-130.47157,15.38451,1.3500341,[-0.742 -0.483 -0.36  -0.799  0.198],-132.47078,0.08388973,221,22100,1.6403199e-06,1.0104023,-105.3809515755882,2622.24307847023,93.92874,41.56,50.519318,,1.0431683,100.0,100,181.4051,858054,0.08503275,0.2786368,1.019348
1484.9036,0.39356035,-20.271767,-133.31137,13.987699,1.9651886,[-0.735 -0.481 -0.353 -0.802  0.193],-137.05154,0.08972702,222,22200,-1.5258789e-07,1.062492,-106.17131836501039,2635.0288615226746,94.15643,43.84,37.43014,,1.106621,100.0,100,175.6336,862438,0.28081098,0.2895023,1.0564741
345.66434,0.69365615,-21.11634,-126.16029,13.15615,1.3171678,[-0.75  -0.487 -0.35  -0.799  0.187],-127.60318,0.08654615,223,22300,5.645752e-06,1.0110333,-107.07325543361151,2646.054085254669,94.01753,42.98,31.430801,,1.0245864,100.0,100,176.00383,866736,0.0960041,0.28221142,1.0171461
1003.8515,0.65734744,-18.61689,-105.85524,14.047959,1.810042,[-0.755 -0.485 -0.35  -0.801  0.178],-108.651596,0.07823212,224,22400,1.9454956e-06,1.0263456,-106.6865577362196,2656.581191778183,93.476494,38.63,37.53684,,1.0745962,100.0,100,202.94768,870599,0.17221305,0.2703918,1.0348672
694.62256,0.67561936,-23.368057,-157.99452,14.155373,1.9199191,[-0.748 -0.493 -0.356 -0.811  0.18 ],-160.06313,0.095031306,225,22500,1.0681152e-06,1.0272008,-105.6192192374635,2668.4826917648315,94.50461,46.99,39.14856,,1.0708016,100.0,100,156.91005,875298,0.18142453,0.29508293,1.0353886
265.45053,0.86584836,-21.283417,-135.99896,13.95655,1.2189243,[-0.758 -0.495 -0.358 -0.805  0.184],-136.3865,0.08705922,226,22600,-3.5095215e-06,1.0032276,-106.48489693684024,2680.0295572280884,94.09738,43.44,31.563213,,1.0094178,100.0,100,170.59937,879642,0.05942445,0.28223306,1.0055203
504.56586,0.74555504,-22.52687,-150.15726,14.013894,1.6173885,[-0.76  -0.499 -0.36  -0.808  0.185],-151.42224,0.09167402,227,22700,-3.7384034e-06,1.0101631,-106.80357796203606,2692.970941543579,94.30946,45.54,40.21606,,1.0288789,100.0,100,162.9404,884196,0.113778464,0.28959814,1.0159471
680.40326,0.76828116,-23.135857,-147.27126,14.294521,2.560155,[-0.757 -0.501 -0.359 -0.815  0.185],-150.11322,0.092374735,228,22800,1.9073487e-07,1.0245689,-105.51920630491388,2706.4694991111755,94.385124,45.73,42.862614,,1.1114707,100.0,100,162.41542,888769,0.19541846,0.29118195,1.040999
496.19244,0.7738541,-19.430428,-107.47298,13.009778,1.4015363,[-0.773 -0.493 -0.356 -0.806  0.185],-109.35719,0.07939306,229,22900,-6.1798096e-06,1.0107173,-106.60423329233022,2717.9827723503113,93.58599,39.38,35.76606,,1.0369977,100.0,100,196.31679,892707,0.09926754,0.2715449,1.0231264
300.99936,0.7652206,-19.31414,-117.31369,12.595515,1.3592079,[-0.779 -0.496 -0.361 -0.804  0.193],-118.36928,0.08252608,230,23000,,1.0046765,-107.21387506422565,2729.624356508255,93.78921,41.15,28.695862,,1.0238762,100.0,100,184.80087,896822,0.07072406,0.27557206,1.0101205
2978.2712,0.57185835,-21.203148,-131.20842,13.994952,3.6477878,[-0.792 -0.491 -0.363 -0.801  0.195],-138.36124,0.08999001,231,23100,2.0217894e-06,1.0683323,-105.64587237105187,2742.713698387146,94.16716,43.72,33.276443,,1.3034177,100.0,100,179.80882,901194,0.37817794,0.29087088,1.1045953
393.58786,0.79648656,-24.055565,-161.17548,16.664122,1.4011791,[-0.825 -0.487 -0.368 -0.789  0.203],-162.26941,0.09186489,232,23200,1.4877319e-06,1.0093518,-104.88315786240979,2755.7971839904785,94.408936,45.69,54.108013,,1.0201923,100.0,100,158.634,905763,0.09850015,0.28969058,1.0182778
758.29224,0.49667278,-18.684914,-134.79225,13.602317,1.7919403,[-0.829 -0.486 -0.372 -0.789  0.208],-137.45288,0.08906614,233,23300,2.2506713e-06,1.0361613,-106.91885295995246,2767.658022403717,94.1301,43.91,44.159866,,1.0788493,100.0,100,173.51768,910154,0.19054443,0.28707805,1.0533258
496.79602,0.61168945,-19.981842,-130.1679,13.675022,1.4057032,[-0.819 -0.49  -0.377 -0.798  0.211],-132.29274,0.08436636,234,23400,-3.967285e-06,1.018452,-106.69265655811854,2781.2287435531616,93.89509,41.8,35.573925,,1.0427219,100.0,100,182.67784,914334,0.12914029,0.2793237,1.026172
424.9454,0.6091775,-19.354858,-122.89661,14.339861,1.4164324,[-0.822 -0.492 -0.378 -0.792  0.208],-124.759995,0.08133349,235,23500,-1.6403199e-06,1.0126326,-106.11571726541057,2793.4676373004913,93.73764,40.33,42.03862,,1.0456887,100.0,100,189.43405,918367,0.110373564,0.27460265,1.0241938
260.95483,0.8890558,-19.63868,-141.55077,14.586976,1.143832,[-0.819 -0.486 -0.374 -0.792  0.2  ],-141.72919,0.087465,236,23600,-5.1879883e-06,1.0011162,-106.90699547219182,2806.1981711387634,94.10722,43.7,37.108406,,1.0034522,100.0,100,169.12862,922737,0.034762025,0.28263614,1.001401
503.96387,0.76083106,-21.602005,-132.3913,13.363495,1.4375768,[-0.815 -0.484 -0.372 -0.791  0.198],-134.26505,0.086210206,237,23700,2.670288e-07,1.0158818,-106.34101929480856,2819.761209487915,94.02501,42.75,42.034134,,1.0363641,100.0,100,177.12262,927012,0.11971419,0.28196552,1.0304543
418.4394,0.7782618,-20.372818,-148.93575,13.286191,1.7281137,[-0.809 -0.486 -0.369 -0.788  0.191],-150.42526,0.09358088,238,23800,7.6293944e-08,1.0126996,-107.94204345959766,2833.4845418930054,94.35035,46.43,46.698643,,1.0271189,100.0,100,160.72847,931655,0.12005915,0.29249385,1.0204184
776.4214,0.73537385,-21.8489,-133.24042,13.065853,1.8011506,[-0.809 -0.484 -0.37  -0.787  0.202],-135.6104,0.089484416,239,23900,-5.645752e-06,1.0155662,-107.83164141552406,2847.103873729706,94.11963,44.19,37.38939,,1.061955,100.0,100,173.1177,936074,0.13572504,0.28740284,1.0303347
451.93054,0.73673284,-18.529396,-131.96097,14.158483,1.7162824,[-0.802 -0.481 -0.361 -0.791  0.198],-133.62605,0.08291152,240,24000,-4.196167e-06,1.0084187,-106.01559075660666,2859.839642763138,93.85112,41.18,39.624752,,1.0360209,100.0,100,183.80597,940192,0.106080964,0.2767557,1.0189071
250.62027,0.87191504,-20.86441,-136.97287,13.807172,1.1721978,[-0.814 -0.48  -0.367 -0.785  0.197],-137.3871,0.086195566,241,24100,-2.5939942e-06,1.00271,-107.22393444218507,2872.9964830875397,94.01519,43.02,38.068134,,1.0107911,100.0,100,173.98026,944494,0.04760958,0.28092018,1.0065186
457.57336,0.6487917,-16.813194,-116.74608,13.216198,1.3086178,[-0.809 -0.479 -0.366 -0.783  0.194],-118.30568,0.08034757,242,24200,-5.41687e-06,1.0097417,-106.8762135075019,2885.413783311844,93.64279,39.9,43.855614,,1.033397,100.0,100,193.01598,948484,0.09687558,0.27285957,1.0165058
999.59515,0.6608381,-18.342934,-123.976746,12.324597,1.7319245,[-0.799 -0.483 -0.368 -0.782  0.192],-126.462006,0.08544787,243,24300,3.2043456e-06,1.0191467,-108.17894267395832,2897.8864006996155,93.8707,42.18,31.174744,,1.0598997,100.0,100,184.31851,952702,0.15868796,0.2815252,1.030959
436.42514,0.8388792,-20.981033,-146.90839,14.904521,1.3206937,[-0.803 -0.481 -0.363 -0.785  0.2  ],-147.6738,0.08633738,244,24400,6.027222e-06,1.0055513,-106.51286519589154,2910.3660140037537,94.047066,43.01,55.50937,,1.0165117,100.0,100,173.42334,957003,0.08415659,0.28142616,1.0125188
534.56256,0.65300333,-19.855942,-119.99028,12.474937,1.3740023,[-0.803 -0.479 -0.364 -0.782  0.206],-123.01604,0.08344137,245,24500,-4.4250487e-06,1.019269,-107.80191694607761,2923.1271755695343,93.76949,41.22,31.206402,,1.057561,100.0,100,189.17812,961125,0.12305802,0.2783816,1.0360987
656.7506,0.74396884,-20.207596,-134.32315,13.019364,1.5778654,[-0.814 -0.483 -0.369 -0.781  0.193],-137.27675,0.08730324,246,24600,-1.0299683e-06,1.0198903,-106.27969712483355,2935.0460002422333,94.06824,43.1,38.544804,,1.0603026,100.0,100,177.24744,965435,0.14236872,0.28428552,1.0439907
1145.8633,0.6375091,-19.732658,-146.8599,14.443706,2.299836,[-0.803 -0.481 -0.369 -0.776  0.197],-150.49168,0.09205843,247,24700,2.3269654e-06,1.0389981,-106.77978145641431,2947.539022922516,94.27211,45.17,44.50714,,1.1150608,100.0,100,168.98874,969952,0.2213273,0.29217622,1.0562763
262.56815,0.85437834,-18.879318,-119.15845,14.872936,1.1659269,[-0.81  -0.472 -0.361 -0.767  0.203],-119.72421,0.0786185,248,24800,4.653931e-06,1.0034046,-106.16990371526876,2960.336574316025,93.58869,39.24,41.557636,,1.0191907,100.0,100,193.44852,973876,0.04830656,0.26940995,1.0056075
304.382,0.78292596,-19.69207,-153.15172,14.095285,1.253605,[-0.819 -0.469 -0.362 -0.764  0.2  ],-153.983,0.087958954,249,24900,2.670288e-06,1.0052558,-106.03414941012778,2973.2782180309296,94.161575,43.83,45.549404,,1.0174589,100.0,100,168.72896,978259,0.07346448,0.2837758,1.0087854
1174.8544,0.5124593,-20.351318,-130.97453,14.316494,2.4224405,[-0.82  -0.469 -0.361 -0.764  0.193],-133.84741,0.088743284,250,25000,4.5776366e-07,1.0430727,-107.14410065939923,2985.335794687271,94.09077,43.65,34.94868,,1.111136,100.0,100,175.38414,982624,0.2555362,0.2869732,1.0520906
505.33768,0.69796556,-20.344261,-131.08813,14.155705,1.4631376,[-0.797 -0.468 -0.358 -0.772  0.198],-132.35591,0.08407106,251,25100,-2.0217894e-06,1.0124979,-106.74769028007522,2997.719311475754,93.88634,41.75,44.543404,,1.0300272,100.0,100,181.73508,986799,0.12325871,0.27853963,1.0206125
329.72678,0.81429726,-20.688972,-134.93523,14.442461,1.3182001,[-0.796 -0.467 -0.358 -0.778  0.201],-135.71153,0.08753092,252,25200,5.1498414e-06,1.0059705,-106.84346073761553,3011.2325296401978,94.09892,43.6,36.237797,,1.0176756,100.0,100,170.89449,991159,0.07559645,0.28319776,1.01183
726.6024,0.49297392,-21.049095,-133.70517,14.532794,1.5135251,[-0.795 -0.47  -0.358 -0.782  0.205],-136.16675,0.0860969,253,25300,-9.460449e-06,1.0257936,-106.5769715932928,3023.0257177352905,93.98343,42.49,41.52866,,1.055923,100.0,100,179.43698,995408,0.16074944,0.28253996,1.031421
230.11743,0.8996561,-20.689804,-129.40402,14.097128,1.1549859,[-0.792 -0.463 -0.358 -0.783  0.196],-129.62048,0.08077111,254,25400,-4.3869018e-06,1.0013189,-106.68522187166242,3034.5932524204254,93.712006,40.35,51.611755,,1.0034118,100.0,100,187.22958,999443,0.034762423,0.27262235,1.0033302
