EpRewMean,InitialReturnStd,StdD2w0t,MeanIW,EmpiricalD2,EpThisIter,InitialReturnMax,Iteration,EpisodesSoFar,J_sample_variance,Bound,MinD2w0t,InitialBound,ReturnStepMax,EpLenMean,ReturnMeanIW,InitialReturnMean,InitialReturnMin,Weights,StdIW,MaxIW,MinIW,MeanD2w0t,TimeElapsed,MaxD2w0t,ReturnStepMaxmin,TimestepsSoFar
-122.25705014877191,1.0499275,0.23356052,1.0710591,1.0677854,100,2.2713394,84,8400,7426.9604,85.9798,,72.94379,100.0,26.67,381.41483,7.6293944e-08,-2.909317,[ 0.956 -0.121  0.325  0.555 -0.065],0.27887902,2.3250887,0.3780676,0.055405587,1048.2288949489594,1.2625637,90.83186,293342
-121.38106497729216,0.98013693,0.2248718,1.0197107,1.024712,100,2.717392,85,8500,2980.9734,55.95395,,51.895508,100.0,25.87,376.03976,5.7983398e-06,-2.0632706,[ 0.942 -0.116  0.331  0.584 -0.048],0.16365337,1.6458681,0.61872077,0.052523144,1058.9696044921875,1.0619236,90.61607,295929
-123.14780712743159,1.3803178,0.23431928,1.0273949,1.0326996,100,3.8352127,86,8600,2508.2144,46.814545,,41.597107,100.0,27.99,349.78033,3.8146973e-07,-2.6161804,[ 0.923 -0.11   0.326  0.598 -0.045],0.16177794,1.5117943,0.69956726,0.057050116,1069.608880996704,1.0901132,91.19834,298728
-122.5752720386438,1.1070695,0.23066118,1.0292213,1.0374653,100,2.7786636,87,8700,4804.198,59.954285,,54.70581,100.0,27.12,361.0588,9.613037e-06,-2.7292786,[ 0.919 -0.117  0.327  0.581 -0.051],0.2171176,2.1109834,0.56772107,0.055231854,1080.3279983997345,1.1168323,90.960526,301440
-123.19084546489708,1.0547849,0.24980788,1.0987706,1.4102625,100,3.440361,88,8800,58295.895,58.15143,,45.6846,100.0,27.59,377.1916,-1.4343262e-05,-2.5687027,[ 0.898 -0.112  0.319  0.563 -0.04 ],0.8697149,5.912303,0.1493896,0.060034093,1090.5084612369537,1.5874469,91.069885,304199
-120.86093064094106,1.1576091,63.65355,14.09336,803.1756,100,3.466591,89,8900,2079019400.0,2045.5808,,84.9642,100.0,25.34,4790.205,-4.7302246e-06,-2.4453812,[ 0.861 -0.134  0.313  0.566 -0.056],136.94324,1507.3358,3.1010564e-05,2.8780913,1101.0620563030243,8620.063,90.46086,306733
-119.05105797661282,1.0153784,0.2142443,1.008016,1.0320935,100,3.798912,90,9000,3777.0935,115.73401,,114.104065,100.0,23.69,405.61807,-8.087158e-06,-2.375412,[ 1.004 -0.045  0.364  0.649 -0.153],0.17515609,1.5385978,0.56567246,0.047776133,1115.4748837947845,1.0477188,89.94925,309102
-118.78983597883617,1.0136157,0.21188645,1.0030669,1.003929,100,2.6306763,91,9100,447.4372,110.05301,,109.154785,100.0,23.48,407.09613,-1.4572143e-05,-2.2190094,[ 1.007 -0.036  0.366  0.651 -0.158],0.057840217,1.1693556,0.83350056,0.047034413,1124.6596806049347,1.0100546,89.88162,311450
-120.08881904985655,1.0234786,0.22302592,1.0494636,1.055956,100,2.333641,92,9200,6457.584,91.77927,,82.434326,100.0,24.89,399.82016,2.2125244e-06,-2.9182663,[ 1.016 -0.037  0.367  0.656 -0.16 ],0.2399821,2.1357293,0.42236143,0.051031884,1135.0767409801483,1.1829553,90.35043,313939
-119.30020082948332,1.1428554,2.2628603,2.1968734,17.788504,100,3.4871597,93,9300,15868857.0,337.53476,,97.61841,100.0,24.18,824.19476,3.8146973e-06,-2.461258,[ 1.021 -0.052  0.376  0.666 -0.175],11.175035,112.96316,0.0010002684,0.14422867,1144.6855781078339,201.19855,90.132324,316357
-119.10210307020881,1.0989863,0.2190254,1.043632,1.0611787,100,3.1662674,94,9400,8060.082,136.08679,,127.11148,100.0,23.76,416.68158,-4.8828124e-06,-2.8968353,[ 1.079 -0.002  0.396  0.758 -0.172],0.2618841,2.7276702,0.45604303,0.048906952,1157.8625676631927,1.1659193,89.97456,318733
-120.70056287823428,0.85532236,0.22309567,1.0188593,1.0580864,100,2.732071,95,9500,6117.5566,70.23959,,66.79175,100.0,25.39,382.32217,-3.967285e-06,-2.3712082,[ 1.088 -0.016  0.397  0.775 -0.159],0.25037488,1.8015397,0.46428674,0.051594425,1168.9224607944489,1.0935432,90.49228,321272
-119.27613841247276,0.9614238,0.2511577,1.1471382,1.6459433,100,2.578659,96,9600,123494.0,126.08911,,98.8465,100.0,24.0,446.6232,-5.41687e-06,-2.8816986,[ 1.098 -0.008  0.398  0.766 -0.161],1.0522721,9.340286,0.16680893,0.05546746,1179.1201050281525,2.274505,90.06032,323672
-118.46066604830665,1.1021199,0.21315137,1.0369812,1.0338084,100,3.2016525,97,9700,4829.6226,133.17975,,125.914185,100.0,23.07,425.7831,4.9591063e-06,-2.8942947,[ 1.010e+00 -8.808e-04  3.729e-01  7.520e-01 -1.570e-01],0.19579855,2.0171475,0.5678669,0.04687326,1189.7155537605286,1.1386914,89.73033,325979
-119.29778725774173,1.1484773,0.2335953,1.075482,1.3864359,100,3.3912659,98,9800,52659.098,125.73755,,113.65323,100.0,23.9,424.95996,8.621216e-06,-2.728096,[ 0.988  0.004  0.374  0.768 -0.168],0.6612043,3.732813,0.19126906,0.05198643,1199.683830022812,1.6819524,90.01692,328369
-120.59801115585049,1.1265035,0.22348829,1.0249736,1.0390419,100,2.712967,99,9900,5488.259,110.426544,,106.64978,100.0,25.08,389.48648,-3.2043456e-06,-2.622757,[ 0.993  0.036  0.379  0.781 -0.164],0.22080539,1.7749966,0.49226278,0.05135041,1210.7415852546692,1.0914512,90.382935,330877
-120.18049870850335,0.9874291,0.22147723,1.0260379,1.048859,100,3.1202393,100,10000,5586.205,99.308075,,94.72836,100.0,24.88,391.8819,-3.2806397e-06,-2.6986542,[ 0.999  0.033  0.377  0.771 -0.19 ],0.22426462,2.008513,0.5623746,0.05067415,1220.5755460262299,1.1020831,90.33919,333365
-119.14220388399542,1.2325352,0.22093725,1.0589046,1.1128402,100,3.041748,101,10100,14561.172,116.77646,,104.93143,100.0,23.64,423.53314,-9.994506e-06,-2.6078339,[ 1.007  0.043  0.375  0.782 -0.182],0.3414972,2.2398627,0.3698807,0.049185615,1230.4719359874725,1.1961856,89.92029,335729
-120.26986479372594,0.9681289,0.21877612,1.0099392,1.0112263,100,3.3539658,102,10200,1010.80585,102.22424,,99.78873,100.0,24.95,385.64377,-6.942749e-06,-2.8347244,[ 0.987  0.038  0.365  0.786 -0.2  ],0.0980745,1.4023535,0.7558241,0.05013746,1240.424768447876,1.0258448,90.35913,338224
-120.55068801929366,1.0832874,0.23565616,1.0836036,1.2410053,100,2.9696732,103,10300,40673.984,73.88574,,59.773712,100.0,25.2,407.75534,3.2043456e-06,-2.5513916,[ 0.997  0.028  0.369  0.788 -0.196],0.5980876,6.0160117,0.3362279,0.0541282,1250.7369832992554,1.5368365,90.43248,340744
-118.39060812811871,0.9191027,0.23025367,1.112358,1.1641389,100,2.9207993,104,10400,28297.877,169.75839,,147.26941,100.0,23.07,455.6356,6.866455e-06,-2.717125,[ 1.005  0.052  0.368  0.812 -0.192],0.45668986,3.0961716,0.21615556,0.05048897,1260.3214836120605,1.6427115,89.736404,343051
-120.42739832775928,1.0713102,0.24703331,1.1576356,1.3345864,100,2.5494003,105,10500,56380.566,126.93851,,99.72891,100.0,24.98,437.3053,-4.5776366e-07,-2.5481873,[ 1.013  0.059  0.35   0.803 -0.232],0.7306083,5.6101403,0.29828984,0.05637409,1270.5796957015991,1.6900184,90.35809,345549
-118.30293657309642,1.0285239,11.229276,9.8109455,136.00284,100,2.6399002,106,10600,734315260.0,1338.99,,112.15057,100.0,22.97,3047.8203,1.9073486e-06,-2.4965363,[ 1.014  0.037  0.349  0.796 -0.184],93.79116,982.94293,0.00079716946,0.6990745,1281.3570165634155,1063.987,89.699356,347846
-120.38299911957934,0.8867119,0.22315054,1.051326,1.0384929,100,3.1163406,107,10700,7170.125,98.40961,,90.595856,100.0,24.73,403.6868,5.340576e-07,-2.0698318,[ 0.966 -0.044  0.341  0.86  -0.112],0.25908175,2.6540709,0.39980578,0.050877925,1294.4726593494415,1.17854,90.26422,350319
-119.01494054950143,0.9913952,0.22052132,1.0563507,1.0599542,100,3.2246857,108,10800,10321.796,131.54977,,120.81888,100.0,23.45,428.0157,3.967285e-06,-2.2744598,[ 0.962 -0.047  0.351  0.859 -0.097],0.2638441,2.1408646,0.4621371,0.04888471,1304.8106377124786,1.2009528,89.84947,352664
-120.94136636586069,1.091905,0.2312755,1.0526414,1.1331229,100,2.9775925,109,10900,23664.904,107.04599,,98.75049,100.0,25.31,396.12097,-1.6784668e-06,-2.5875015,[ 0.963 -0.049  0.349  0.821 -0.103],0.4583044,3.4489117,0.33597374,0.05332235,1316.147673368454,1.3778288,90.44319,355195
-121.74245553127093,0.9326588,0.24252534,1.1183175,1.1482259,100,2.8828735,110,11000,20366.373,113.53342,,91.26196,100.0,25.87,411.88205,-2.4414062e-06,-1.9638672,[ 0.94  -0.016  0.34   0.835 -0.103],0.42247933,2.9144673,0.3571939,0.05650165,1327.5192053318024,1.4275625,90.588135,357782
-120.13287553765616,1.0538841,0.2539316,1.145742,1.6489507,100,3.2779312,111,11100,80609.07,121.428955,,97.53256,100.0,24.58,438.45593,-4.348755e-06,-2.157631,[ 0.94  -0.003  0.33   0.847 -0.064],0.8512899,4.5506053,0.063266546,0.056745946,1339.2802109718323,3.0699475,90.22516,360240
-120.08479003286753,0.9474408,0.22569257,1.0454619,1.0981345,100,2.5495453,112,11200,13265.69,130.39407,,121.61029,100.0,24.48,406.48666,-2.0599366e-06,-2.5298004,[ 1.01   0.005  0.35   0.888 -0.084],0.33110547,2.312663,0.29567352,0.05115229,1350.7915935516357,1.3514928,90.18915,362688
-121.25719592057361,1.158261,0.24696575,1.1601189,1.4036602,100,3.2899475,113,11300,52401.617,126.6539,,97.96286,100.0,25.54,426.7234,-6.3323973e-06,-2.480362,[ 0.987  0.002  0.343  0.853 -0.098],0.7230375,4.622229,0.18888514,0.05691872,1361.8534348011017,1.7565767,90.50453,365242
-120.08568732055163,1.1934571,0.23184876,1.0955287,1.2367958,100,3.1003418,114,11400,32249.645,130.40518,,115.1145,100.0,24.68,415.75656,6.027222e-06,-2.2258835,[ 0.982 -0.035  0.351  0.851 -0.125],0.56907517,4.499272,0.38046798,0.0526955,1373.7530920505524,1.4971282,90.268585,367710
-120.14736067501988,1.0259815,0.27068433,1.2092096,1.9152259,100,2.4691086,115,11500,256514.53,138.28152,,101.42801,100.0,24.47,466.63535,5.9509275e-06,-2.4866486,[ 0.994 -0.013  0.35   0.828 -0.134],1.4604493,12.107634,0.110926695,0.059427746,1384.695392370224,2.9109457,90.18002,370157
-119.66818901171712,1.0544178,0.43198973,1.5621042,4.3892746,100,2.8848343,116,11600,1023474.2,175.68027,,95.81006,100.0,24.15,592.38544,-9.9182125e-06,-2.6466446,[ 1.052e+00  9.412e-04  3.765e-01  8.451e-01 -1.254e-01],2.9291296,20.061665,0.072998315,0.08183432,1397.8342399597168,10.816663,90.089584,372572
-121.56409242395661,0.9513006,4.4029818,5.193437,58.93338,100,2.6909943,117,11700,149336060.0,814.494,,74.893555,100.0,26.09,1693.3751,1.4495849e-06,-2.3332596,[ 1.076  0.054  0.387  0.886 -0.068],38.63944,395.5128,0.00019306189,0.3522984,1411.1183576583862,285.60718,90.68117,375181
-119.08532877862235,1.0883695,0.25791594,1.2160643,1.660025,100,2.5325775,118,11800,143858.44,174.75839,,132.3551,100.0,23.38,488.07556,-4.7302246e-06,-2.4348526,[ 0.871  0.053  0.315  0.892 -0.088],1.0464923,7.669588,0.050931863,0.055784564,1426.2569591999054,2.6027522,89.813065,377519
-119.9786035302641,1.1209484,0.21815188,1.0302498,1.0399175,100,3.1190643,119,11900,3806.8962,89.4541,,84.585236,100.0,24.31,402.05334,-3.0517579e-06,-2.4591293,[ 0.891  0.09   0.298  0.897 -0.116],0.18496609,1.4879711,0.50458556,0.049311724,1438.162630558014,1.0923011,90.12927,379950
-120.3694886115684,1.1587129,0.21698126,1.0034013,1.0067085,100,3.8089828,120,12000,676.67596,97.394165,,96.77307,100.0,24.66,388.87054,-5.340576e-06,-2.5273132,[ 0.889  0.08   0.299  0.902 -0.13 ],0.076021485,1.2071944,0.8091023,0.049421895,1449.110549211502,1.016425,90.23767,382416
-120.22211216558226,1.1770445,0.21697183,1.01494,1.0186921,100,3.9722824,121,12100,1582.3396,102.84064,,99.48834,100.0,24.36,398.48788,2.5939942e-06,-2.2843018,[ 0.887  0.086  0.3    0.907 -0.129],0.113257654,1.31895,0.5708173,0.049101416,1460.5372381210327,1.0366694,90.12955,384852
-118.9645256733308,1.0514282,0.23909812,1.125759,1.3639711,100,2.971199,122,12200,60949.375,171.469,,146.87833,100.0,22.98,466.3155,-2.7465821e-06,-2.2174454,[ 0.9    0.085  0.302  0.904 -0.142],0.6743717,4.992216,0.09654838,0.05217332,1471.651599407196,1.7269315,89.646255,387150
-120.4417533038862,1.0966232,0.22237812,1.0359261,1.07947,100,2.8632812,123,12300,7645.291,82.90747,,76.13229,100.0,24.86,395.47827,-1.1138916e-05,-2.1793747,[ 0.91   0.106  0.316  0.93  -0.192],0.27801922,2.1691365,0.4573772,0.050850634,1483.3942980766296,1.1302881,90.310394,389636
-117.29237236483948,1.0445125,0.21755333,1.0857204,1.2081023,100,3.622589,124,12400,34515.14,182.52042,,166.38327,100.0,21.97,465.88486,-6.1035155e-07,-2.6616592,[ 0.922  0.115  0.322  0.929 -0.2  ],0.50123775,3.8510482,0.25873074,0.046511386,1493.9792211055756,1.4926797,89.322495,391833
-120.42941417661214,1.2163404,0.23865245,1.0911747,1.1733317,100,3.4375305,125,12500,31524.844,109.230835,,92.443146,100.0,25.0,414.74448,-6.408691e-06,-2.3930664,[ 0.913  0.093  0.331  0.942 -0.211],0.49777746,4.4815164,0.3812242,0.054599006,1505.6786243915558,1.5619787,90.36565,394333
-117.82116754766191,1.0629306,0.27832302,1.2301055,1.9623964,100,3.694641,126,12600,182229.61,208.27277,,162.85513,100.0,22.27,518.67755,,-2.567871,[ 0.9    0.085  0.329  0.903 -0.193],1.1179308,6.6392403,0.0430447,0.05749291,1516.7439935207367,4.917715,89.38712,396560
-118.77651954616834,1.0058168,0.2165454,1.0362967,1.0440991,100,3.3418503,127,12700,4944.8486,122.54816,,114.68948,100.0,23.36,421.56543,-7.3242186e-06,-2.7641525,[ 0.929  0.118  0.328  0.959 -0.231],0.19188929,1.749121,0.67281795,0.04792958,1527.7433235645294,1.1024873,89.83078,398896
-120.28818854298855,0.9636582,0.22869608,1.0665582,1.1075354,100,3.3125458,128,12800,17687.498,118.76068,,108.56113,100.0,24.66,409.98834,5.1116945e-06,-2.559105,[ 0.935  0.119  0.327  0.933 -0.238],0.397526,3.4806986,0.35973626,0.051996034,1538.8070373535156,1.3309474,90.24426,401362
-119.86782291151476,1.016603,0.3139813,1.2916021,2.8102236,100,3.0437927,129,12900,620838.94,123.08542,,91.12076,100.0,24.29,492.1005,4.196167e-06,-2.2742157,[ 0.927  0.138  0.314  0.935 -0.25 ],2.2766647,19.851646,0.048962515,0.06540147,1550.3894393444061,4.456845,90.13028,403791
-119.6539517867406,1.0255526,0.28548008,1.2215272,2.3585224,100,2.9245071,130,13000,322908.72,158.26437,,124.563446,100.0,24.11,477.39706,-1.5258789e-06,-2.5613937,[ 0.934  0.19   0.318  0.923 -0.243],1.64818,11.8111725,0.08269046,0.060826242,1562.8410563468933,4.650078,90.074326,406202
-119.14886272448781,1.1604122,0.22762233,1.099609,1.1278782,100,3.5491714,131,13100,23105.576,141.07724,,124.283356,100.0,23.61,438.3731,8.621216e-06,-2.6264954,[ 0.895  0.158  0.302  0.899 -0.259],0.4426662,3.4592054,0.2327417,0.050535414,1574.9060909748077,1.6614952,89.90692,408563
-119.49938345816456,1.1565683,0.21969105,1.03463,1.0516162,100,4.1033707,132,13200,7734.497,125.09012,,119.375946,100.0,24.09,407.8993,-3.2806397e-06,-2.783615,[ 0.882  0.157  0.317  0.922 -0.271],0.25615332,1.9863222,0.5481242,0.04941664,1586.306236743927,1.132107,90.07892,410972
-118.55870911877697,0.98398197,0.21617861,1.0595725,1.0547613,100,3.2516556,133,13300,9741.271,147.11298,,135.445,100.0,22.93,437.46402,1.04522705e-05,-2.164688,[ 0.88   0.165  0.312  0.917 -0.247],0.27897432,2.4187217,0.5485857,0.0473633,1597.3605744838715,1.2116536,89.65907,413265
-118.38489503687623,1.1614624,0.27154925,1.2202,1.4531592,100,3.649109,134,13400,139520.55,193.56604,,158.19238,100.0,22.93,500.1666,1.0986329e-05,-2.6930618,[ 0.896  0.164  0.305  0.919 -0.231],1.0275358,7.3644776,0.15895563,0.05803921,1608.0749242305756,3.1219983,89.65597,415558
-118.90506686916042,1.0672895,0.2223082,1.0836538,1.1363888,100,3.523262,135,13500,19271.57,129.60904,,112.91373,100.0,23.39,438.98813,-4.8828124e-06,-2.5150757,[ 0.908  0.146  0.34   0.927 -0.228],0.3856692,2.901964,0.41961554,0.049196973,1619.964684009552,1.2841244,89.832825,417897
-117.29505042945591,1.1508596,0.22678037,1.1086746,1.3922268,100,3.717308,136,13600,61053.293,181.03342,,153.7991,100.0,21.82,482.6335,9.07898e-06,-2.6284103,[ 0.917  0.158  0.336  0.911 -0.202],0.6396798,4.097903,0.20914419,0.048042685,1630.6765789985657,2.1396723,89.248856,420079
-118.82785144722328,0.96299946,0.5371329,1.6017822,7.3277354,100,3.3588638,137,13700,3341343.8,209.5604,,129.79861,100.0,23.52,622.7662,-3.5858154e-06,-2.4973679,[ 0.926  0.186  0.343  0.941 -0.206],5.2606564,52.09916,0.016572038,0.08744244,1640.8855757713318,18.649876,89.895584,422431
-121.21604983595199,1.1306919,0.2209878,1.0035603,1.0088458,100,3.9577713,138,13800,702.5779,69.71887,,68.83148,100.0,25.6,374.82852,-1.2207031e-05,-2.6576614,[ 0.825  0.152  0.329  0.921 -0.188],0.08163162,1.3020124,0.77273005,0.051335245,1652.815021276474,1.0170889,90.53,424991
-119.77346052143923,1.0620872,0.22610568,1.0800297,1.174149,100,2.7883759,139,13900,21304.25,119.06619,,101.72739,100.0,24.21,423.1379,-1.197815e-05,-2.5605469,[ 0.827  0.156  0.331  0.92  -0.187],0.43133438,2.763337,0.23873061,0.05091468,1662.9202308654785,1.3743275,90.10545,427412
-118.68539775453058,1.0933042,0.9869845,2.2011187,11.777949,100,3.4957504,140,14000,13680818.0,360.77734,,146.61148,100.0,23.08,877.6342,7.858276e-06,-2.906128,[ 0.806  0.19   0.329  0.927 -0.201],9.568127,106.57968,0.008058055,0.12819989,1672.4834597110748,39.500626,89.7153,429720
-118.23077911747701,0.94753575,0.21923637,1.0786241,1.1797111,100,3.0953827,141,14100,20032.293,135.90332,,116.366974,100.0,22.88,445.25092,4.5776366e-07,-2.2825089,[ 0.881  0.228  0.352  0.879 -0.184],0.3955465,3.0214214,0.27833337,0.047930088,1684.9038722515106,1.2859821,89.665146,432008
-117.62799904453026,0.9837069,0.22608735,1.0855967,1.407278,100,2.1560059,142,14200,71582.79,171.70584,,153.33414,100.0,22.41,459.27832,-2.3651123e-06,-2.938736,[ 0.904  0.24   0.363  0.886 -0.198],0.7103583,4.835931,0.20716126,0.04868564,1695.0833413600922,1.5572184,89.50218,434249
-118.31165718158698,1.2360884,0.25225198,1.1739095,1.6983566,100,3.0424194,143,14300,127192.56,168.45749,,135.25424,100.0,23.36,470.12534,7.095337e-06,-2.7297287,[ 0.95   0.252  0.369  0.888 -0.188],0.99652374,5.8313665,0.08731747,0.054723356,1705.7335543632507,3.0312672,89.870575,436585
-116.75281287981244,0.920842,0.76750267,1.941631,9.326491,100,2.9393845,144,14400,4066607.8,308.98206,,157.62537,100.0,21.81,786.3616,-7.93457e-06,-2.742714,[ 0.973  0.281  0.383  0.923 -0.222],5.567558,44.430237,0.0018279473,0.10792167,1717.0066895484924,30.865406,89.29364,438766
-116.71922823042307,1.0758547,0.22436333,1.085934,1.2752526,100,2.8090134,145,14500,59828.555,176.61722,,161.56259,100.0,21.74,468.41632,3.4332274e-06,-2.8366928,[ 1.043  0.312  0.429  0.96  -0.264],0.6297236,4.7823305,0.25670305,0.047587413,1729.7898473739624,1.9811288,89.26225,440940
-117.47327493884454,1.0725362,0.21817577,1.0486279,1.2124398,100,3.2039108,146,14600,35092.54,154.48682,,144.80353,100.0,22.43,442.10452,7.705688e-06,-2.7102966,[ 1.041  0.339  0.429  0.996 -0.282],0.5109097,4.3800592,0.277314,0.047174454,1739.811571598053,1.4026942,89.525345,443183
-116.7300023668578,1.1220826,0.56890035,1.5301185,5.8624115,100,2.897171,147,14700,2478247.0,220.94388,,157.51819,100.0,21.81,640.92914,1.1367798e-05,-3.006401,[ 1.058  0.352  0.438  1.007 -0.27 ],4.160691,31.39193,0.014229221,0.08723941,1749.1472012996674,30.187021,89.29573,445364
-117.19412533984315,1.0839521,0.21597472,1.059867,1.0993826,100,2.5942993,148,14800,19187.86,154.0462,,141.75827,100.0,22.19,451.75934,4.5776366e-07,-2.7732925,[ 1.055  0.426  0.436  1.073 -0.321],0.36226228,2.9549885,0.31666377,0.04648369,1760.7974486351013,1.3153331,89.43721,447583
-116.83948043102393,1.0040115,0.21121535,1.0382779,1.0605844,100,3.0793076,149,14900,11631.683,173.30112,,163.15167,100.0,21.8,452.4684,5.1879883e-06,-2.369629,[ 1.062  0.417  0.45   1.097 -0.327],0.27393252,2.1600423,0.5356886,0.045076538,1771.201591014862,1.2457075,89.28078,449763
-115.86740971937706,1.0976138,0.34799427,1.3529599,3.8783169,100,3.936531,150,15000,899774.4,227.24307,,180.15631,100.0,20.76,593.3576,-1.0986329e-05,-2.753479,[ 1.048  0.423  0.441  1.074 -0.345],2.4630017,14.629188,0.035018872,0.063289024,1780.7420597076416,6.0955777,88.83743,451839
-116.4779943575975,1.0314062,4.4821067,3.3377666,41.94067,100,2.6686401,151,15100,71575790.0,640.3529,,167.36496,100.0,21.41,1363.201,4.7302246e-06,-3.0213928,[ 0.996  0.385  0.432  1.064 -0.382],21.629934,219.49507,0.0025107074,0.26118493,1791.7667067050934,389.5761,89.11929,453980
-116.44910834326654,0.9732735,0.21602422,1.0819205,1.118449,100,2.8644638,152,15200,22684.58,157.24515,,138.99112,100.0,21.63,471.54608,5.41687e-06,-3.2418442,[ 0.977  0.301  0.442  1.002 -0.361],0.38224202,2.4883003,0.48214042,0.045894537,1803.8998301029205,1.2621875,89.22771,456143
-116.04242205944936,0.94314504,9.762965,6.896287,152.56572,100,2.8515244,153,15300,527193760.0,1370.8375,,179.50275,100.0,21.06,2749.261,-1.2207031e-06,-2.571724,[ 0.996  0.299  0.457  0.999 -0.373],59.889565,612.974,4.0203395e-05,0.63187647,1814.2172963619232,750.78516,88.97983,458249
-116.50379506184022,1.0967011,0.65772647,1.6872641,9.382129,100,3.1886215,154,15400,4554749.5,224.12051,,157.85562,100.0,21.76,700.1449,1.411438e-05,-2.7012405,[ 1.072  0.384  0.458  1.034 -0.431],5.6545696,51.682743,0.0125852255,0.096779786,1827.0120124816895,18.120716,89.29193,460425
-115.49821135756524,1.001978,0.21107753,1.0623146,1.1790757,100,2.280182,155,15500,32543.191,198.31085,,184.58304,100.0,20.83,478.67557,-2.670288e-06,-2.8351212,[ 1.13   0.426  0.468  1.028 -0.435],0.45479274,3.7053761,0.3253643,0.04393668,1837.0410528182983,1.299494,88.9104,462508
-115.33093901622631,1.0728375,0.20490387,1.0298619,1.0517193,100,2.1343079,156,15600,12022.29,204.54016,,197.02469,100.0,20.55,473.9635,-1.5258789e-07,-3.0506592,[ 1.115  0.417  0.465  1.037 -0.425],0.25378653,1.8500826,0.5992063,0.04240255,1846.8518288135529,1.1554322,88.77124,464563
-116.40986519232307,1.0321587,0.21918318,1.1135089,1.1204466,100,2.2173843,157,15700,26216.326,171.98083,,147.89755,100.0,21.76,480.2531,8.69751e-06,-2.743843,[ 1.136  0.409  0.472  1.024 -0.419],0.41369396,4.1954536,0.58685046,0.046688866,1856.8279180526733,1.386961,89.30057,466739
-117.26103964951467,1.0561473,0.25084442,1.1708331,1.3743864,100,2.0715103,158,15800,159902.1,172.14252,,148.43112,100.0,22.34,491.6648,1.0299683e-05,-2.6786804,[ 1.142  0.409  0.473  1.036 -0.374],1.055025,8.708277,0.20224062,0.053776927,1867.7638442516327,2.3167772,89.50215,468973
-115.80533414520785,1.0592494,0.25677046,1.2210642,2.024204,100,2.6033936,159,15900,307636.66,223.35074,,188.32129,100.0,20.9,540.36816,-2.2888185e-06,-2.9594193,[ 1.126  0.413  0.479  1.079 -0.325],1.4123253,10.19154,0.1041956,0.05183065,1878.1086313724518,2.9175262,88.91815,471063
-116.4793724410573,0.96419513,0.21870466,1.0849578,1.237629,100,2.5071487,160,16000,41770.953,181.55215,,160.37561,100.0,21.7,471.75015,4.5776366e-07,-3.0437546,[ 1.101  0.381  0.487  1.086 -0.301],0.519679,2.980164,0.12798785,0.0464195,1888.2656378746033,1.731101,89.26457,473233
-117.44370422551323,1.0108037,0.23856072,1.1732334,1.4970369,100,2.8020935,161,16100,111102.59,175.24915,,141.55103,100.0,22.68,483.9555,-3.4332274e-06,-2.8049698,[ 1.099  0.404  0.495  1.112 -0.322],0.9238793,7.728433,0.20671818,0.051417872,1898.6124241352081,2.0601594,89.64342,475501
-116.99458886052138,1.0609018,0.38042057,1.3658594,2.719498,100,3.1927109,162,16200,514501.22,237.46677,,158.97339,100.0,21.84,581.09454,1.4495849e-06,-2.8577652,[ 1.1    0.37   0.504  1.118 -0.309],1.8422965,11.871351,0.056054644,0.066574045,1908.6467308998108,13.314356,89.28621,477685
-117.34721554992733,1.0794032,0.23605649,1.1402935,1.3263342,100,2.5311432,163,16300,97135.664,182.69446,,149.90579,100.0,22.4,476.51688,-5.0354006e-06,-2.9978714,[ 1.132  0.397  0.52   1.208 -0.318],0.82796013,7.9870596,0.15784788,0.05079087,1919.3563582897186,1.8936949,89.52257,479925
-115.79233422926706,0.9933208,0.2234755,1.1133546,1.3866354,100,3.4336472,164,16400,88291.07,195.90613,,174.06372,100.0,20.94,499.7347,3.0517577e-07,-3.1680298,[ 1.201  0.381  0.542  1.2   -0.341],0.76242703,6.23322,0.17659386,0.046375938,1930.0519275665283,1.8606087,88.94055,482019
-116.1626493729163,0.997027,0.2373261,1.2374463,1.3436602,100,2.1122437,165,16500,97527.92,250.49478,,190.35828,100.0,21.19,542.94794,-4.4250487e-06,-2.86232,[ 1.182  0.36   0.55   1.221 -0.357],0.79482067,8.203597,0.27051535,0.049433257,1940.0377430915833,2.2911832,89.03609,484138
-115.80529889587991,1.0976022,0.21147358,1.0537164,1.1572199,100,3.3906097,166,16600,35264.47,211.56549,,197.9791,100.0,20.97,476.55524,1.6021728e-06,-2.9066467,[ 1.183  0.369  0.532  1.189 -0.31 ],0.46948108,4.3376822,0.29656258,0.044169083,1951.294852256775,1.3674401,88.95514,486235
-115.46271508095928,1.0530809,0.208841,1.0573106,1.0698593,100,2.8072586,167,16700,14720.842,178.48972,,165.40839,100.0,20.69,483.05682,5.722046e-06,-3.0709686,[ 1.177  0.39   0.523  1.174 -0.303],0.28669596,2.3455415,0.33931667,0.04335914,1960.5690195560455,1.1591372,88.823265,488304
-116.00525956661625,0.9439147,0.21497628,1.0658782,1.2189196,100,2.5747604,168,16800,36717.17,202.24988,,187.65637,100.0,21.14,475.01038,-1.0681152e-05,-2.706955,[ 1.197  0.381  0.536  1.166 -0.322],0.49007046,3.2106116,0.19813615,0.04503095,1970.486979007721,1.7074275,89.025055,490418
