ReturnStepMaxmin,MaxIW,ReturnStepMax,StdIW,InitialBound,EmpiricalD2,TimestepsSoFar,J_sample_variance,MeanIW,InitialReturnMax,Weights,Iteration,EpRewMean,InitialReturnMin,MinD2w0t,InitialReturnStd,MinIW,MeanD2w0t,ReturnMeanIW,MaxD2w0t,StdD2w0t,Bound,EpThisIter,EpisodesSoFar,EpLenMean,InitialReturnMean,TimeElapsed
93.5457,2.1339254,100.0,0.24813531,-115.96869,1.0381857,335092,2163.8867,1.0619951,51.603794,[-0.793 -1.099 -0.79  -0.857  0.121],85,-108.7860226585806,-16.854912,,13.231391,0.503814,0.082049645,204.3495,1.0924207,0.27874488,-111.291794,100,8500,39.89,4.15802e-06,1132.1832344532013
94.349884,2.1936214,100.0,0.24866074,-151.60925,1.0416921,339602,1770.3365,1.0675743,53.350983,[-0.797 -1.093 -0.782 -0.862  0.109],86,-104.86010997126185,-23.717651,,17.073832,0.5796818,0.09243529,169.57458,1.1042905,0.29365456,-146.4372,100,8600,45.1,-1.7547608e-06,1146.5540091991425
93.61332,1.6464425,100.0,0.14242394,-113.94983,1.0167434,343613,769.03314,1.0262984,45.314117,[-0.82  -1.099 -0.786 -0.866  0.116],87,-108.03026874878984,-18.638855,,13.170655,0.74598604,0.08114334,195.46738,1.0340377,0.2747788,-111.832275,100,8700,40.11,1.0299683e-06,1160.4418642520905
94.223694,1.2122378,100.0,0.079571255,-143.906,1.0070239,348133,265.2488,1.0139118,47.847687,[-0.823 -1.092 -0.79  -0.861  0.111],88,-107.94467034603724,-23.085266,,13.340822,0.7779243,0.0908909,166.16896,1.0136619,0.28831765,-142.96626,100,8800,45.2,3.0899048e-06,1176.0350756645203
93.80209,1.5404891,100.0,0.16303657,-118.22731,1.022348,352238,984.9046,1.0305955,41.58502,[-0.83  -1.088 -0.795 -0.857  0.11 ],89,-106.68709225516271,-19.709175,,14.544957,0.6645497,0.08325664,188.88194,1.051058,0.27839443,-115.137924,100,8900,41.05,2.2125244e-06,1189.9448235034943
93.42026,1.5812683,100.0,0.12141714,-95.63942,1.013988,356138,544.9199,1.0176228,34.374363,[-0.834 -1.1   -0.803 -0.868  0.114],90,-108.80511897417301,-18.08828,,11.487292,0.76114154,0.07865466,202.69417,1.0340227,0.270433,-94.11223,100,9000,39.0,7.6293944e-08,1202.542793750763
93.82926,1.2448047,100.0,0.06294862,-124.177734,1.0052723,360266,297.30777,1.0112293,48.726364,[-0.838 -1.099 -0.803 -0.874  0.116],91,-106.72404557427637,-18.41986,,14.572819,0.8269559,0.082867734,183.70686,1.0148866,0.27624282,-123.252914,100,9100,41.28,-1.8310546e-06,1216.5689885616302
93.95407,1.1610714,100.0,0.045078114,-129.26024,1.0021194,364556,193.12529,1.0047089,46.932823,[-0.845 -1.09  -0.803 -0.87   0.115],92,-108.23675586005012,-18.988235,,13.516323,0.85776216,0.085910685,176.38234,1.0048883,0.2804351,-128.97606,100,9200,42.9,2.3651123e-06,1230.3049638271332
93.47712,1.7037199,100.0,0.14658278,-101.57472,1.0173221,368472,622.90894,1.0250396,36.69845,[-0.848 -1.086 -0.802 -0.867  0.112],93,-108.13837117264882,-18.35852,,12.291484,0.73279953,0.07887469,200.92647,1.0331866,0.27058712,-99.39476,100,9300,39.16,5.7983398e-06,1243.5674500465393
93.66724,1.6352679,100.0,0.13979124,-103.95003,1.0205357,372471,694.70953,1.0323426,45.47435,[-0.861 -1.087 -0.804 -0.864  0.122],94,-106.62863032048051,-19.433289,,14.436277,0.68930316,0.08089195,194.69511,1.0601916,0.27436194,-101.007095,100,9400,39.99,-3.4332277e-07,1256.7473118305206
93.96144,1.4190503,100.0,0.12200121,-127.462875,1.0136117,376734,583.2051,1.0280951,42.813297,[-0.882 -1.08  -0.807 -0.858  0.11 ],95,-107.39770162724716,-18.07666,,13.668173,0.69581425,0.08589051,180.23332,1.0341163,0.28134367,-124.521774,100,9500,42.63,-6.5612794e-06,1270.5391600131989
93.9239,1.1588194,100.0,0.043522008,-124.2914,1.0020169,380943,299.82193,1.0028156,39.19169,[-0.9   -1.087 -0.815 -0.86   0.107],96,-106.82688997053454,-20.43074,,13.941146,0.88103056,0.084319755,178.49086,1.0059334,0.27811992,-123.95058,100,9600,42.09,2.861023e-06,1283.6412658691406
93.74601,1.5214771,100.0,0.13630393,-107.205215,1.0204151,385016,681.6204,1.0297542,32.73593,[-0.893 -1.086 -0.811 -0.861  0.106],97,-106.99774180903081,-18.136795,,13.9318495,0.6962659,0.08248709,190.16353,1.0402149,0.27700275,-104.735275,100,9700,40.73,8.277893e-06,1296.8026766777039
93.96443,1.195376,100.0,0.06953207,-125.59627,1.0049772,389313,274.9062,1.0076661,37.980446,[-0.889 -1.086 -0.809 -0.857  0.119],98,-108.18907182716039,-20.078163,,13.300141,0.7643811,0.086233415,176.53107,1.0104202,0.28123927,-124.98331,100,9800,42.97,-7.2479247e-07,1310.8471157550812
93.4971,1.6553692,100.0,0.16763054,-107.51146,1.0237336,393269,1116.4697,1.0373961,45.78936,[-0.887 -1.086 -0.81  -0.856  0.113],99,-108.84728662177207,-17.874397,,13.10341,0.6816427,0.0802844,202.12259,1.0579904,0.2739107,-104.160614,100,9900,39.56,1.1062622e-06,1325.0681691169739
93.27055,2.0693338,100.0,0.22782454,-92.27899,1.0350392,397043,1727.9847,1.0368323,37.37584,[-0.902 -1.083 -0.818 -0.858  0.12 ],100,-108.1157703750087,-16.00505,,12.603582,0.6139214,0.07677208,212.66681,1.0666262,0.26870698,-89.4772,100,10000,37.74,3.1661987e-06,1339.4428100585938
93.19668,2.0366595,100.0,0.22636533,-89.47287,1.0387483,400751,2643.9412,1.0524863,44.628704,[-0.896 -1.084 -0.816 -0.869  0.126],101,-107.59370268538781,-15.149963,,13.095515,0.50802463,0.07664504,221.21588,1.0912986,0.27089146,-84.02884,100,10100,37.08,-4.959106e-07,1353.2576761245728
93.47119,1.5708356,100.0,0.1294434,-97.5403,1.019463,404647,866.8232,1.0281293,44.184044,[-0.882 -1.087 -0.803 -0.88   0.132],102,-107.70121526203813,-19.04647,,13.225178,0.60635865,0.07915896,203.35255,1.0524586,0.2723245,-94.39128,100,10200,38.96,5.378723e-06,1367.450281381607
93.60185,2.1561964,100.0,0.22715893,-109.29651,1.0378857,408648,1221.0513,1.0330081,44.21092,[-0.866 -1.084 -0.79  -0.885  0.128],103,-107.99024388310156,-18.178024,,13.121517,0.51766694,0.081020705,196.49033,1.0637357,0.27473137,-106.78735,100,10300,40.01,-4.196167e-06,1382.0355966091156
93.86438,1.7233658,100.0,0.21211499,-118.460526,1.0277585,412765,1270.1053,1.0297742,40.881615,[-0.879 -1.084 -0.791 -0.876  0.128],104,-105.71688181727048,-19.963127,,15.1228695,0.5673855,0.08359069,185.94412,1.0769945,0.27907705,-116.28824,100,10400,41.17,-8.7738035e-06,1396.6042580604553
93.5916,1.2520728,100.0,0.09694966,-108.520004,1.0099491,416781,494.52927,1.0221127,36.86511,[-0.876 -1.099 -0.799 -0.889  0.123],105,-108.60071441126061,-16.96251,,12.887061,0.71279395,0.081042394,195.61081,1.02946,0.27422956,-106.10782,100,10500,40.16,-1.0681152e-06,1410.108722448349
93.97475,1.4269872,100.0,0.14630158,-123.60828,1.0233471,421079,766.05304,1.0344915,34.843063,[-0.891 -1.101 -0.81  -0.889  0.124],106,-107.99276755289371,-20.143517,,13.580407,0.6551519,0.08717412,180.23425,1.0459604,0.28427878,-121.10715,100,10600,42.98,1.7547608e-06,1424.7388088703156
93.67731,1.8295193,100.0,0.23149738,-100.53722,1.0552396,425109,1146.2439,1.051538,28.33982,[-0.89  -1.111 -0.812 -0.9    0.116],107,-107.25232791898317,-19.73722,,13.416025,0.50457096,0.08216664,196.05287,1.086593,0.2775407,-96.5197,100,10700,40.3,6.1035155e-07,1439.7313659191132
93.79162,1.4697146,100.0,0.15143625,-120.194016,1.0203784,429198,549.62787,1.0302464,42.28503,[-0.88  -1.11  -0.812 -0.91   0.111],108,-106.48543322067586,-18.965027,,14.770714,0.68821824,0.08253374,187.9139,1.0410421,0.27655488,-117.802475,100,10800,40.89,3.0517579e-06,1454.3272891044617
93.502,1.475088,100.0,0.10757443,-102.40045,1.0106809,433100,601.687,1.0129925,34.860596,[-0.869 -1.099 -0.804 -0.91   0.117],109,-107.26613523806026,-18.872757,,13.315794,0.73051643,0.078670576,199.34709,1.0235405,0.2704146,-100.99785,100,10900,39.02,3.8146972e-08,1467.6370499134064
93.091415,1.432627,100.0,0.13907355,-72.451965,1.0158036,436750,846.33136,1.0254335,36.964123,[-0.869 -1.102 -0.802 -0.916  0.121],110,-107.83162198543961,-15.919579,,12.653856,0.63004786,0.07385388,219.76224,1.0396256,0.26318896,-69.47717,100,11000,36.5,6.2561035e-06,1481.4755184650421
93.32122,1.1679763,100.0,0.05463563,-88.16139,1.0027262,440539,292.3384,1.0029594,29.670052,[-0.887 -1.111 -0.815 -0.919  0.128],111,-107.58488401222822,-16.366798,,12.130275,0.8058435,0.07594428,205.33624,1.005129,0.26522034,-87.82437,100,11100,37.89,-6.4849854e-07,1495.4724960327148
93.721436,1.7236879,100.0,0.16607723,-109.279526,1.0236717,444614,1013.45856,1.0366244,40.089836,[-0.89  -1.109 -0.818 -0.916  0.125],112,-107.55086016821112,-19.152916,,13.772588,0.587098,0.08287725,192.83527,1.0669384,0.27825126,-106.06366,100,11200,40.75,3.3569336e-06,1510.4888157844543
93.845764,1.3654008,100.0,0.15233333,-122.881195,1.017599,448802,753.83966,1.0207617,49.810898,[-0.891 -1.125 -0.822 -0.928  0.129],113,-107.9298609061193,-18.285751,,12.415766,0.70650935,0.08446963,183.77539,1.0256689,0.2793857,-121.73474,100,11300,41.88,3.2424928e-06,1524.8920776844025
94.03028,1.4386296,100.0,0.13057263,-122.261475,1.0148568,453113,554.3149,1.012841,28.83142,[-0.892 -1.127 -0.817 -0.928  0.123],114,-107.12246890470188,-20.695877,,13.748153,0.6414706,0.08679494,175.1442,1.0288843,0.28256938,-121.20715,100,11400,43.11,-1.6784668e-06,1540.1166036128998
94.24698,1.6964707,100.0,0.1762457,-140.91714,1.0294441,457629,846.34076,1.0380713,43.31806,[-0.896 -1.136 -0.819 -0.929  0.118],115,-107.3232388857964,-21.649544,,13.267366,0.6837009,0.091661856,169.63078,1.0529704,0.29091245,-137.72368,100,11500,45.16,-1.2969971e-06,1556.2996711730957
93.768814,1.6100905,100.0,0.18104905,-112.55292,1.0349531,461714,765.11444,1.0433394,47.3816,[-0.905 -1.139 -0.818 -0.93   0.13 ],116,-106.84709017140261,-18.350471,,13.436565,0.5719973,0.082562216,190.84142,1.0783056,0.27680787,-108.78029,100,11600,40.85,1.8310546e-06,1571.0154933929443
93.9913,1.7373108,100.0,0.20112169,-128.32433,1.0316998,465944,1314.9719,1.0395185,38.535767,[-0.934 -1.142 -0.827 -0.924  0.128],117,-105.93400101746849,-18.998665,,14.901268,0.65908444,0.08603537,181.65802,1.0642985,0.2830525,-124.801544,100,11700,42.3,-6.790161e-06,1585.4636135101318
93.120865,1.5167441,100.0,0.11216993,-79.164185,1.0116553,469596,580.019,1.021626,32.682602,[-0.948 -1.145 -0.824 -0.925  0.126],118,-107.35304591480345,-15.112877,,12.554303,0.76896286,0.073633954,217.65285,1.0294989,0.26232797,-76.551346,100,11800,36.52,2.4414062e-06,1599.243210554123
93.99607,1.2846688,100.0,0.07773173,-134.02519,1.0058044,473860,372.1855,1.0054747,68.915054,[-0.938 -1.133 -0.814 -0.923  0.13 ],119,-106.68438431471013,-19.427376,,15.146877,0.82361096,0.08552862,175.77222,1.0115914,0.28011826,-133.47446,100,11900,42.64,-2.4032593e-06,1613.9871056079865
93.98571,1.5586675,100.0,0.11920647,-125.14081,1.0145242,478172,494.5089,1.0247195,36.96134,[-0.943 -1.14  -0.817 -0.925  0.133],120,-108.10821851496522,-19.904243,,13.715542,0.7368995,0.08701583,178.32738,1.0324671,0.2832474,-122.867905,100,12000,43.12,6.8664554e-07,1629.0637772083282
93.78067,1.281909,100.0,0.095332116,-112.08153,1.0097243,482358,395.40427,1.0181051,40.097717,[-0.938 -1.127 -0.812 -0.92   0.128],121,-109.24068257488118,-17.947044,,12.897811,0.77066463,0.08418213,185.88496,1.022092,0.27849057,-110.27028,100,12100,41.86,3.7002565e-06,1643.4447164535522
93.92139,1.4779968,100.0,0.14208531,-120.50975,1.0204481,486593,901.1752,1.0231563,38.63969,[-0.925 -1.119 -0.803 -0.919  0.125],122,-107.5395569473507,-17.66719,,12.743574,0.73219967,0.08573987,181.99025,1.0389098,0.28187123,-118.29552,100,12200,42.35,5.2261353e-06,1656.8666796684265
94.01956,1.3552208,100.0,0.09465023,-139.53076,1.0073906,490845,421.21866,1.0095241,58.559357,[-0.928 -1.125 -0.8   -0.922  0.127],123,-105.88397944927361,-20.612831,,14.884252,0.81750333,0.08535842,175.70901,1.0156325,0.2799893,-138.82993,100,12300,42.52,5.1116945e-06,1670.3748507499695
94.185165,2.3525655,100.0,0.22352244,-130.36298,1.0289015,495273,1155.6729,1.0504717,34.90763,[-0.927 -1.126 -0.803 -0.925  0.134],124,-106.60040009598653,-22.131233,,14.098866,0.69698405,0.090218164,172.9343,1.0696844,0.28945696,-126.86279,100,12400,44.28,-4.15802e-06,1684.877331495285
93.78385,1.1289762,100.0,0.058125004,-116.16255,1.0036526,499371,343.49417,1.0055531,42.52956,[-0.919 -1.111 -0.794 -0.917  0.146],125,-106.87903316020203,-18.779907,,14.864622,0.7974716,0.08211947,184.98616,1.0098479,0.27483928,-115.620865,100,12500,40.98,-2.0980835e-06,1698.2783522605896
93.43188,1.399934,100.0,0.13896771,-97.64882,1.0207039,503211,617.0043,1.0311038,41.35563,[-0.926 -1.116 -0.796 -0.919  0.144],126,-106.90809823598771,-16.258522,,13.932681,0.59091985,0.07775722,205.2003,1.0566974,0.26960945,-94.751175,100,12600,38.4,7.3242186e-06,1711.3996024131775
93.83046,1.3973185,100.0,0.10517087,-123.9872,1.0115483,507370,503.69394,1.0228648,46.15477,[-0.932 -1.099 -0.792 -0.915  0.14 ],127,-107.50114026926674,-19.158165,,13.495394,0.7441063,0.08384787,185.2123,1.0245967,0.2783663,-121.77223,100,12700,41.59,4.8828124e-06,1724.8989691734314
94.41021,1.5659989,100.0,0.17965522,-141.47804,1.0275775,512079,789.76483,1.0248665,30.03183,[-0.946 -1.109 -0.803 -0.918  0.144],128,-108.06689174267026,-19.488586,,13.963413,0.6629417,0.09533949,159.87283,1.0455946,0.29569295,-139.6456,100,12800,47.09,8.773804e-07,1739.3346600532532
94.2484,1.4242966,100.0,0.102459066,-137.27547,1.0107998,516562,541.3461,1.0192622,36.743584,[-0.945 -1.114 -0.8   -0.916  0.15 ],129,-106.50714257054001,-20.859047,,15.013761,0.8163153,0.09027605,166.11308,1.0200441,0.28765896,-135.9825,100,12900,44.83,-1.8310546e-06,1752.6064670085907
94.09503,2.3286893,100.0,0.18776485,-135.14061,1.0226284,520983,928.3441,1.031769,44.614395,[-0.946 -1.111 -0.796 -0.916  0.16 ],130,-108.42428525525229,-20.422867,,13.831859,0.701591,0.08965306,174.03398,1.0450958,0.28787276,-133.09468,100,13000,44.21,-3.8146973e-07,1766.3518197536469
94.26117,1.716692,100.0,0.17930917,-138.57024,1.0247834,525499,971.5498,1.0271437,40.96197,[-0.946 -1.111 -0.798 -0.912  0.173],131,-107.00279187425564,-21.923195,,14.036106,0.5645606,0.09158792,167.48831,1.0449038,0.290685,-136.49438,100,13100,45.16,1.5258789e-07,1780.2244889736176
93.99137,1.7649968,100.0,0.16019614,-122.47403,1.0261921,529766,734.4847,1.0390671,36.180744,[-0.955 -1.117 -0.797 -0.916  0.167],132,-106.85909240713123,-19.402298,,13.575412,0.70166945,0.086585514,180.63957,1.052936,0.28348845,-119.40581,100,13200,42.67,-2.5558472e-06,1794.0199375152588
94.11482,1.7212954,100.0,0.15332884,-131.82979,1.0274829,534181,501.85925,1.035643,35.96037,[-0.951 -1.114 -0.792 -0.922  0.177],133,-107.84013767786884,-22.4655,,13.120685,0.5637113,0.0892358,173.68591,1.0582534,0.28675157,-129.19608,100,13300,44.15,-2.3269654e-06,1808.2882568836212
94.23775,2.2283132,100.0,0.23613407,-145.50162,1.0353798,538688,1573.0461,1.0555221,47.883007,[-0.94  -1.121 -0.796 -0.93   0.184],134,-107.3181816695474,-22.614098,,15.868513,0.5471689,0.09240208,172.01933,1.0708714,0.2936307,-141.75102,100,13400,45.07,1.8310546e-06,1823.3250000476837
93.89778,1.2385051,100.0,0.08320513,-124.29271,1.0083492,542872,322.14255,1.0134768,45.89759,[-0.943 -1.124 -0.794 -0.941  0.186],135,-106.73829104153558,-19.720963,,13.457786,0.72473896,0.084088415,181.0535,1.0171903,0.27826515,-123.26663,100,13500,41.84,6.1035155e-07,1837.579912185669
93.72396,1.6627791,100.0,0.19542077,-116.63521,1.0425414,546934,1045.505,1.0421766,41.125484,[-0.943 -1.128 -0.797 -0.944  0.177],136,-107.15638501091011,-17.304962,,13.296067,0.5110576,0.08267955,193.73727,1.0709703,0.27807125,-112.96939,100,13600,40.62,-6.828308e-06,1851.3280498981476
93.76085,1.7231104,100.0,0.18638678,-125.19147,1.0374981,551024,899.4927,1.0569676,57.1886,[-0.949 -1.118 -0.789 -0.931  0.176],137,-107.14072908554961,-21.755707,,14.165418,0.58244705,0.08313839,192.67372,1.0610204,0.27855474,-120.55037,100,13700,40.9,9.536743e-07,1865.4930062294006
94.05858,2.0144043,100.0,0.23887824,-133.46817,1.0421714,555365,1232.7573,1.0690966,56.173767,[-0.937 -1.121 -0.787 -0.942  0.185],138,-107.25364815297057,-20.449501,,14.495419,0.67536384,0.08881781,180.90375,1.0908936,0.28808194,-128.67209,100,13800,43.41,-3.967285e-06,1880.0316498279572
93.875244,1.4297534,100.0,0.11764129,-115.53386,1.013648,559556,407.4036,1.0197476,36.00541,[-0.948 -1.117 -0.785 -0.939  0.203],139,-107.38919190751578,-19.574669,,13.421987,0.74813974,0.08445052,182.29187,1.0226167,0.27921274,-114.160126,100,13900,41.91,4.7683716e-06,1894.08043551445
93.6991,1.3983457,100.0,0.10541201,-115.604385,1.0104208,563599,484.51657,1.0216187,48.795895,[-0.948 -1.109 -0.787 -0.935  0.206],140,-107.15777581955795,-18.183144,,13.746347,0.78747237,0.08145428,191.0002,1.0270884,0.27462015,-113.56914,100,14000,40.43,-2.2888185e-06,1906.91366648674
93.86552,2.2138865,100.0,0.26002654,-127.30875,1.0514998,567735,1484.4563,1.06743,51.003212,[-0.938 -1.103 -0.778 -0.937  0.211],141,-106.18126430667309,-18.21669,,13.902029,0.6306158,0.08477019,190.79816,1.0917399,0.2823242,-122.38406,100,14100,41.36,1.7547608e-06,1919.2397134304047
93.38185,1.3234231,100.0,0.084730946,-91.52649,1.0076098,571542,395.09488,1.0114851,34.56328,[-0.939 -1.103 -0.776 -0.927  0.222],142,-106.94152440957565,-16.91375,,12.723781,0.79785717,0.07650663,204.2226,1.023505,0.26650888,-90.301056,100,14200,38.07,-1.5258789e-07,1932.4985456466675
93.99741,1.4278473,100.0,0.10592932,-125.84474,1.0092587,575782,457.8505,1.0131654,40.64148,[-0.931 -1.111 -0.778 -0.931  0.23 ],143,-106.05482887875687,-19.5428,,13.822866,0.7819248,0.085079394,176.98378,1.020467,0.27949685,-124.517746,100,14300,42.4,3.0517579e-06,1945.5591983795166
93.68985,1.3011739,100.0,0.106258936,-109.71445,1.0137867,579851,347.1901,1.0156882,35.278923,[-0.948 -1.113 -0.783 -0.93   0.232],144,-108.0351678796447,-18.772247,,12.526608,0.7531382,0.08172025,189.84572,1.0287739,0.27456972,-108.469986,100,14400,40.69,-4.7683716e-06,1958.5903930664062
93.67355,1.6958978,100.0,0.17022209,-103.68927,1.0244296,583926,877.3774,1.0241742,31.153252,[-0.962 -1.11  -0.783 -0.923  0.232],145,-108.52642524636101,-15.400696,,11.98057,0.6814325,0.082479306,192.23166,1.045093,0.2769039,-101.78497,100,14500,40.75,4.0817263e-06,1971.8192474842072
93.70674,1.6058583,100.0,0.13529468,-107.94823,1.0193188,587989,599.3363,1.0261694,32.272373,[-0.961 -1.11  -0.78  -0.916  0.24 ],146,-107.53265893020065,-15.828125,,13.002795,0.7137381,0.08216505,191.23425,1.0375131,0.27627775,-105.89932,100,14600,40.63,-2.9754638e-06,1984.5756454467773
94.20067,1.3221039,100.0,0.09325718,-138.3792,1.0120139,592480,417.5657,1.0231379,40.759514,[-0.957 -1.111 -0.786 -0.916  0.247],147,-107.7690638563603,-20.74955,,14.245057,0.70416325,0.0904554,167.97108,1.0247282,0.28794563,-136.71083,100,14700,44.91,-1.9073486e-06,1998.7450020313263
94.428345,1.287631,100.0,0.10379484,-147.96819,1.0126837,597041,478.79108,1.0247818,47.780354,[-0.949 -1.108 -0.784 -0.915  0.237],148,-104.25677378342374,-19.886772,,16.525536,0.65145135,0.091885336,159.59744,1.0299175,0.29003242,-146.22586,100,14800,45.61,4.5013426e-06,2012.9483273029327
93.618034,1.4556363,100.0,0.089748874,-110.56218,1.0092577,601064,371.9216,1.0081112,41.705486,[-0.944 -1.12  -0.789 -0.924  0.232],149,-108.25904915515879,-19.073395,,12.35014,0.82034034,0.08067841,192.25809,1.0161239,0.27273917,-109.83511,100,14900,40.23,1.2207031e-06,2025.9609098434448
93.78766,1.8138651,100.0,0.18424498,-117.958084,1.0328574,605248,934.7211,1.0331684,49.434586,[-0.952 -1.122 -0.79  -0.921  0.231],150,-109.0422219956665,-18.344948,,12.605968,0.5655898,0.085000955,188.67801,1.0610794,0.28130665,-115.23248,100,15000,41.84,4.119873e-06,2040.144248008728
93.92133,1.731928,100.0,0.16703556,-120.92929,1.0337988,609516,1006.7091,1.0540103,52.792435,[-0.948 -1.123 -0.785 -0.916  0.219],151,-108.37906798878151,-18.587822,,13.448238,0.65701413,0.08731635,186.16548,1.1187867,0.2858837,-115.61601,100,15100,42.68,-8.392334e-07,2054.0695855617523
94.11226,1.2924184,100.0,0.08639679,-135.1915,1.0099543,613901,429.76532,1.0163633,40.5006,[-0.965 -1.142 -0.797 -0.928  0.214],152,-107.16377195236912,-22.951714,,13.9202,0.817035,0.08816752,171.53267,1.0186898,0.28437176,-133.97145,100,15200,43.85,1.9836425e-06,2068.7833013534546
94.15938,1.4336776,100.0,0.14591801,-135.80125,1.022487,618303,684.70905,1.0346794,41.046013,[-0.968 -1.146 -0.802 -0.933  0.211],153,-106.54219843116033,-19.123436,,14.083456,0.70424205,0.08925082,172.67558,1.0412138,0.28726268,-133.06136,100,15300,44.02,-5.9509275e-06,2082.6072204113007
94.1919,1.2481537,100.0,0.05234984,-135.68018,1.0026757,622760,265.25388,1.0072132,42.59336,[-0.966 -1.154 -0.797 -0.937  0.206],154,-107.14844287405288,-19.740036,,14.604307,0.84728616,0.089269355,166.72574,1.0110744,0.28535596,-135.11932,100,15400,44.57,6.4849854e-07,2096.4698259830475
94.34236,1.4035459,100.0,0.1294055,-141.32071,1.0185723,627352,494.0854,1.0205371,40.614105,[-0.956 -1.159 -0.796 -0.941  0.205],155,-106.93955022318363,-22.289627,,14.360696,0.63134754,0.09253285,162.41684,1.0321884,0.29099137,-139.84183,100,15500,45.92,-6.1035155e-07,2111.2458684444427
94.33078,1.4223152,100.0,0.1261535,-144.82106,1.0145512,631938,681.78796,1.0310514,40.25034,[-0.96  -1.162 -0.797 -0.937  0.198],156,-107.06535072422218,-23.333725,,14.613588,0.7009728,0.09265213,164.35202,1.0375715,0.29157153,-142.00735,100,15600,45.86,-2.9754638e-06,2125.6376287937164
94.22116,1.7224871,100.0,0.1617193,-136.19823,1.0205662,636419,767.62335,1.0341467,38.00924,[-0.955 -1.178 -0.799 -0.947  0.201],157,-107.06995723609815,-20.740623,,14.185282,0.6365629,0.09066932,169.72868,1.0610616,0.28898975,-132.98079,100,15700,44.81,1.6784668e-06,2140.5530757904053
93.96479,1.2745211,100.0,0.07379979,-118.73537,1.0074426,640705,323.71072,1.010618,40.658493,[-0.932 -1.179 -0.788 -0.955  0.201],158,-107.90639519795474,-20.35907,,13.13939,0.8246318,0.08610391,177.411,1.0129732,0.28120816,-117.772354,100,15800,42.86,3.6239624e-06,2155.4543404579163
94.22742,1.3695496,100.0,0.10186576,-152.35141,1.0149741,645161,476.9659,1.0284591,62.19929,[-0.929 -1.183 -0.788 -0.959  0.209],159,-106.33317777692616,-19.943275,,15.479654,0.7452047,0.08982661,168.22914,1.0318357,0.28717405,-150.20058,100,15900,44.56,-4.005432e-06,2169.3250284194946
93.89702,1.366238,100.0,0.11033359,-128.25552,1.0088203,649322,481.33105,1.0163702,49.186768,[-0.927 -1.175 -0.783 -0.96   0.203],160,-106.16759720847215,-19.860252,,13.755037,0.78825885,0.08370256,181.94936,1.0212852,0.27782813,-126.96651,100,16000,41.61,-2.2888183e-07,2182.228597164154
94.17798,1.5737612,100.0,0.109391086,-136.5539,1.0109477,653731,380.63077,1.0231246,38.549713,[-0.919 -1.172 -0.781 -0.957  0.211],161,-106.30159124746439,-19.874641,,14.615677,0.7708378,0.088725746,169.2231,1.0211891,0.28531608,-135.28355,100,16100,44.09,-2.0217894e-06,2195.819035053253
94.333664,1.3894646,100.0,0.09395046,-150.94229,1.0083746,658326,344.64267,1.0193399,51.966324,[-0.912 -1.175 -0.78  -0.961  0.22 ],162,-107.20912414171848,-21.880959,,14.130018,0.75789464,0.092235476,161.51772,1.0157802,0.28994757,-149.6595,100,16200,45.95,-4.043579e-06,2211.6622829437256
93.8354,1.6402144,100.0,0.16402984,-119.12181,1.0193374,662535,1128.9712,1.0301951,35.123863,[-0.926 -1.173 -0.785 -0.956  0.222],163,-108.68881121625829,-17.79161,,12.015197,0.7477884,0.085486755,186.96005,1.0408868,0.28197,-115.77872,100,16300,42.09,1.9454956e-06,2225.6735677719116
94.11038,1.3346064,100.0,0.09480432,-135.55293,1.0099756,666907,317.73203,1.0178956,42.095726,[-0.915 -1.165 -0.77  -0.956  0.227],164,-106.88693243641546,-18.786552,,14.479072,0.8062422,0.08772742,171.29425,1.0225168,0.28340206,-134.4249,100,16400,43.72,-3.6621093e-06,2240.4135959148407
94.2925,1.3240116,100.0,0.12276112,-136.56105,1.0158566,671449,535.3181,1.0282823,38.041985,[-0.903 -1.165 -0.766 -0.961  0.226],165,-106.90743149853773,-22.155594,,13.818812,0.66564333,0.09180905,165.30681,1.028748,0.29044887,-134.61873,100,16500,45.42,3.1280517e-06,2255.084252357483
94.04096,1.480826,100.0,0.13412543,-127.33411,1.0185654,675797,534.25037,1.0274391,36.97709,[-0.901 -1.173 -0.766 -0.968  0.217],166,-107.80949829236535,-18.969765,,12.813647,0.7683377,0.0876984,175.87814,1.0354309,0.2841744,-125.25717,100,16600,43.48,2.9754638e-06,2268.569623231888
94.23024,1.2927518,100.0,0.07621844,-136.80287,1.006326,680287,309.772,1.013759,37.627766,[-0.912 -1.177 -0.768 -0.968  0.227],167,-107.0812451689299,-21.487442,,13.618125,0.76068544,0.0901532,165.8622,1.015128,0.28701493,-135.7242,100,16700,44.9,-3.2424928e-06,2283.020926475525
94.03795,1.2571919,100.0,0.052991066,-121.81392,1.0029702,684612,286.34952,1.0077028,32.65704,[-0.924 -1.178 -0.77  -0.969  0.224],168,-107.30450290922086,-19.300217,,13.898243,0.8603597,0.086702615,173.85849,1.0087001,0.28175294,-120.94223,100,16800,43.25,8.8119505e-06,2297.4135649204254
94.109825,1.2546533,100.0,0.07174871,-131.18456,1.0048974,688978,301.97183,1.0100629,46.05213,[-0.913 -1.182 -0.766 -0.971  0.223],169,-106.75261495746439,-19.391342,,13.874726,0.76985955,0.08763447,170.98994,1.0125413,0.28332904,-130.48814,100,16900,43.66,-2.822876e-06,2311.493658065796
