J_sample_variance,MaxD2w0t,Weights,ReturnMeanIW,Iteration,MeanIW,EpisodesSoFar,EpThisIter,InitialReturnMean,InitialReturnMin,InitialBound,ReturnStepMax,StdIW,ReturnStepMaxmin,MeanD2w0t,EpRewMean,InitialReturnStd,StdD2w0t,TimestepsSoFar,Bound,EpLenMean,EmpiricalD2,MinIW,TimeElapsed,MinD2w0t,MaxIW,InitialReturnMax
2.7016504,1.40324,[-1.089 -1.604 -0.645 -1.023  0.135],3.7135582,165,1.0127013,16500,100,-3.33786e-08,-2.9495325,-29.69961,100.0,0.27909592,97.06425,0.24237306,-111.30600054550001,1.5501674,0.44418097,1447152,-29.65902,115.0,1.0943185,0.19183858,3218.1281065940857,,1.6829585,3.8755524
2.0209517,1.0,[-1.088 -1.599 -0.647 -1.028  0.134],3.8559015,166,1.0,16600,100,4.2438506e-07,-2.9549737,-29.477434,100.0,,97.075485,0.22886,-110.11108500616928,1.414476,0.42009348,1458595,-29.477434,114.43,1.0,1.0,3241.137416601181,,1.0,3.3049593
3.2237926,1.0711001,[-1.088 -1.599 -0.647 -1.028  0.134],4.0174537,167,0.9966467,16700,100,-5.1259997e-07,-8.45644,-29.361631,100.0,0.13525261,96.94998,0.22170141,-112.07441204185474,1.7713257,0.4190952,1469529,-29.329561,109.34,1.0211976,0.615002,3264.5616664886475,,1.5538981,4.0072913
2.9198146,1.0,[-1.09  -1.602 -0.645 -1.03   0.127],4.329971,168,1.0,16800,100,3.3855437e-07,-3.6377912,-29.003365,100.0,,96.91929,0.2195,-114.17915287646557,1.7001812,0.41390383,1480504,-29.003365,109.75,1.0,1.0,3287.793485403061,,1.0,3.5142417
2.3877776,1.0,[-1.09  -1.602 -0.645 -1.03   0.127],3.6392052,169,1.0,16900,100,-4.005432e-07,-3.5847926,-29.69413,100.0,,97.10335,0.23382,-110.86851366068235,1.537498,0.42326483,1492195,-29.69413,116.91,1.0,1.0,3312.4956378936768,,1.0,3.664865
3.0417619,1.2338436,[-1.09  -1.602 -0.645 -1.03   0.127],4.1890855,170,0.9941433,17000,100,-1.04904174e-07,-4.587853,-29.198149,100.0,0.21551193,96.93817,0.2229507,-111.06073232266999,1.7028505,0.42573085,1502968,-29.170942,107.73,1.0466195,0.48194775,3333.600908279419,,2.48083,4.04865
2.6398284,1.0,[-1.092 -1.602 -0.64  -1.034  0.126],3.2498877,171,0.9999992,17100,100,-2.5987626e-07,-3.6823769,-30.083448,100.0,2.6231106e-05,97.14679,0.23742,-109.99749690281031,1.6166112,0.42551804,1514839,-30.083448,118.71,1.0,0.9999089,3358.117112636566,,1.0000843,3.523034
2.4523096,1.0,[-1.092 -1.602 -0.64  -1.034  0.126],5.046855,172,1.0,17200,100,5.340576e-07,-2.8757915,-28.28648,100.0,,96.71682,0.19582,-111.7739185087347,1.5581355,0.39682928,1524630,-28.28648,97.91,1.0,1.0,3378.26744055748,,1.0,3.896709
2.5627582,1.0,[-1.092 -1.602 -0.64  -1.034  0.126],3.7528288,173,1.0000901,17300,100,-5.4359435e-07,-2.9590788,-29.5806,100.0,0.00053834333,97.027084,0.22533992,-111.1439809012061,1.5926508,0.41780856,1535897,-29.580503,112.67,0.99999666,0.99832094,3404.0302534103394,,1.0019958,4.210539
2.8045588,1.0,[-1.092 -1.602 -0.64  -1.034  0.126],3.2450554,174,1.0,17400,100,6.4849854e-07,-3.4679527,-30.08828,100.0,,97.13805,0.23992,-111.67981109892956,1.6662872,0.42703378,1547893,-30.08828,119.96,1.0,1.0,3428.787436246872,,1.0,3.7932036
2.4016757,1.0,[-1.092 -1.602 -0.64  -1.034  0.126],3.7885375,175,1.0,17500,100,-6.198883e-08,-4.847492,-29.5448,100.0,3.35677e-06,96.97066,0.22192,-112.58823653737078,1.541965,0.4155407,1558989,-29.544798,110.96,1.0,0.9999895,3453.351065635681,,1.00001,3.314794
2.3746135,1.0,[-1.092 -1.602 -0.64  -1.034  0.126],3.0280826,176,1.0,17600,100,-4.4822693e-07,-3.4696712,-30.305254,100.0,,97.1476,0.24348,-112.75601861813192,1.5332539,0.42918172,1571163,-30.305254,121.74,1.0,1.0,3477.4255204200745,,1.0,3.7556872
2.8863134,1.0337939,[-1.092 -1.602 -0.64  -1.034  0.126],3.8307724,177,1.0049375,17700,100,1.4305115e-07,-3.5147128,-29.523521,100.0,0.106875286,96.99931,0.22548117,-111.96814804299474,1.671524,0.41985306,1582356,-29.512768,111.93,1.012269,0.6987527,3500.582001209259,,1.4083211,3.632989
2.7202415,1.0578324,[-1.092 -1.602 -0.643 -1.035  0.125],3.818041,178,1.015125,17800,100,-4.7683717e-08,-3.4398088,-29.548168,100.0,0.123947345,97.020966,0.2305841,-112.7652532024672,1.6310954,0.42441815,1593752,-29.526655,113.96,1.020312,0.731222,3524.330142736435,,1.5713229,4.6466875
2.2534237,1.0000005,[-1.096 -1.602 -0.642 -1.034  0.119],3.2967687,179,0.9999814,17900,100,-9.536743e-08,-6.009058,-30.036644,100.0,0.00035272597,97.03819,0.22822,-111.93066237930601,1.4935235,0.41967863,1605163,-30.036568,114.11,1.0000001,0.9986693,3548.2540395259857,,1.0009502,3.5610125
2.7991676,1.145222,[-1.096 -1.602 -0.642 -1.034  0.119],3.7712471,180,0.9941986,18000,100,1.4781952e-07,-5.6268034,-29.606512,100.0,0.18576756,97.00917,0.22995566,-111.68594803935254,1.6819764,0.4276329,1616383,-29.583038,112.2,1.042235,0.5773993,3572.169163942337,,1.781434,3.007495
3.3147342,1.148129,[-1.096 -1.604 -0.64  -1.03   0.12 ],2.6176538,181,1.0164778,18100,100,-1.5258789e-07,-9.587484,-30.7851,100.0,0.17553546,97.247314,0.2640188,-112.79401006697464,1.9146144,0.44857058,1629254,-30.732685,128.71,1.0414366,0.55850697,3597.5992562770844,,1.7569654,3.9014516
2.7317564,1.1875857,[-1.097 -1.609 -0.641 -1.028  0.113],3.0790596,182,0.99990076,18200,100,-2.861023e-07,-3.1673422,-30.312595,100.0,0.23893897,97.187485,0.25723317,-112.62955666741534,1.5180798,0.4475144,1641682,-30.285957,124.28,1.0609192,0.3742872,3623.741545200348,,1.7829608,3.6434278
2.037253,1.3674825,[-1.097 -1.606 -0.644 -1.031  0.113],4.5109057,183,1.0911673,18300,100,3.218651e-07,-2.9182782,-28.923122,100.0,0.36478454,96.8811,0.22884017,-113.81625241962564,1.359301,0.43824673,1652425,-28.875462,107.43,1.1195459,0.4971466,3647.533011674881,,3.384644,2.8850255
2.6007793,1.0,[-1.097 -1.61  -0.642 -1.024  0.111],2.7465637,184,1.0,18400,100,1.5735627e-07,-3.0271196,-30.586773,100.0,,97.23747,0.25712,-113.29506078057659,1.6046095,0.43704858,1665281,-30.586773,128.56,1.0,1.0,3674.717738866806,,1.0,3.295962
2.6423295,1.0,[-1.097 -1.61  -0.642 -1.024  0.111],2.8302202,185,1.0,18500,100,-8.106232e-08,-3.1956663,-30.503117,100.0,,97.18642,0.25412,-115.21725826852852,1.6173763,0.43536583,1677987,-30.503117,127.06,1.0,1.0,3699.977165222168,,1.0,4.0254374
2.2167377,1.0,[-1.097 -1.61  -0.642 -1.024  0.111],2.558852,186,1.0,18600,100,6.198883e-08,-2.8764381,-30.774485,100.0,,97.227234,0.26152,-115.90346521260275,1.4814082,0.43946967,1691063,-30.774485,130.76,1.0,1.0,3725.0580854415894,,1.0,3.577556
2.6312532,1.0,[-1.097 -1.61  -0.642 -1.024  0.111],2.796585,187,1.0,18700,100,2.9563904e-07,-2.8951373,-30.53675,100.0,,97.172,0.2526,-115.43844435226673,1.613983,0.43449882,1703693,-30.53675,126.3,1.0,1.0,3751.2424550056458,,1.0,3.6604943
2.5983937,1.0,[-1.097 -1.61  -0.642 -1.024  0.111],3.9192762,188,1.0,18800,100,-7.6770783e-07,-3.4716244,-29.414059,100.0,,97.00125,0.22456,-112.2094614498616,1.6038734,0.4172861,1714921,-29.414059,112.28,1.0,1.0,3773.687215566635,,1.0,3.3079016
2.5753891,1.0,[-1.097 -1.61  -0.642 -1.024  0.111],3.2920728,189,1.0,18900,100,-3.004074e-07,-3.3804893,-30.041264,100.0,,97.15883,0.24798,-114.1436450415351,1.5967579,0.43185583,1727320,-30.041264,123.99,1.0,1.0,3799.6680619716644,,1.0,3.1811876
3.1212938,1.421284,[-1.097 -1.61  -0.642 -1.024  0.111],3.260418,190,1.0198367,19000,100,6.198883e-08,-3.1863985,-30.142849,100.0,0.2881238,97.130264,0.25965935,-113.53932334124029,1.6064788,0.45962065,1739465,-30.109852,121.45,1.1039695,0.41036674,3825.2880034446716,,2.37353,4.537161
2.7565036,1.0,[-1.098 -1.607 -0.64  -1.032  0.112],2.665166,191,1.0,19100,100,1.7166138e-07,-3.3975825,-30.66817,100.0,,97.27469,0.25808,-111.31667149623064,1.6519499,0.43757692,1752369,-30.66817,129.04,1.0,1.0,3851.236516237259,,1.0,3.7238503
3.0496604,1.0,[-1.098 -1.607 -0.64  -1.032  0.112],3.921074,192,1.0,19200,100,4.7683716e-07,-3.7442074,-29.412262,100.0,,96.96925,0.2227,-113.06142682816181,1.7375741,0.41606587,1763504,-29.412262,111.35,1.0,1.0,3872.0190818309784,,1.0,4.3704987
2.1804545,1.0,[-1.098 -1.607 -0.64  -1.032  0.112],3.1730335,193,1.0,19300,100,2.813339e-07,-3.1129947,-30.160303,100.0,,97.09739,0.2397,-114.01411947550663,1.4692346,0.42689484,1775489,-30.160303,119.85,1.0,1.0,3894.5814158916473,,1.0,3.8241339
2.6457348,1.0,[-1.098 -1.607 -0.64  -1.032  0.112],2.566614,194,1.0,19400,100,3.33786e-08,-3.1647997,-30.766722,100.0,,97.25589,0.25894,-112.90478109957775,1.6184182,0.438059,1788436,-30.766722,129.47,1.0,1.0,3919.1896512508392,,1.0,3.5123882
2.4471788,1.0,[-1.098 -1.607 -0.64  -1.032  0.112],3.1711686,195,0.99998164,19500,100,1.9550323e-07,-3.527464,-30.162193,100.0,0.00014022403,97.17999,0.24797998,-112.83103256245711,1.5564833,0.4318555,1800835,-30.162163,123.99,0.9999983,0.99945337,3942.9727263450623,,1.0003719,3.3817143
3.2220564,1.0,[-1.098 -1.607 -0.64  -1.032  0.112],3.178561,196,1.0,19600,100,-2.7179718e-07,-4.120826,-30.154776,100.0,,97.17049,0.25062,-114.62835922388129,1.7860111,0.4333735,1813366,-30.154776,125.31,1.0,1.0,3967.30748796463,,1.0,3.7212176
2.2494,1.0,[-1.098 -1.607 -0.64  -1.032  0.112],2.5271277,197,1.0,19700,100,-4.4822693e-07,-3.1008282,-30.806208,100.0,,97.3069,0.2657,-112.46387641048872,1.4922823,0.44170302,1826651,-30.806208,132.85,1.0,1.0,3993.137293815613,,1.0,4.0054913
2.7905624,1.0,[-1.098 -1.607 -0.64  -1.032  0.112],3.1197476,198,1.0,19800,100,-1.335144e-07,-3.99927,-30.213589,100.0,,97.14075,0.24408,-113.45193549131668,1.6621243,0.42953578,1838855,-30.213589,122.04,1.0,1.0,4016.8450202941895,,1.0,4.408183
2.9599364,1.0,[-1.098 -1.607 -0.64  -1.032  0.112],3.1153214,199,1.0,19900,100,-9.059906e-08,-4.086153,-30.218014,100.0,,97.139755,0.2446,-113.753882600819,1.7118227,0.42983973,1851085,-30.218014,122.3,1.0,1.0,4041.98689866066,,1.0,4.008027
2.4256916,1.0,[-1.098 -1.607 -0.64  -1.032  0.112],3.0086145,200,1.0,20000,100,3.2901764e-07,-3.4861984,-30.324722,100.0,,97.19472,0.25228,-113.85939465442964,1.5496563,0.43432337,1863699,-30.324722,126.14,1.0,1.0,4065.6289989948273,,1.0,3.0999358
2.601439,1.0,[-1.098 -1.607 -0.64  -1.032  0.112],2.878115,201,1.0,20100,100,4.6730042e-07,-4.1984096,-30.455221,100.0,,97.22194,0.2515,-111.79541304859593,1.6048129,0.4338676,1876274,-30.455221,125.75,1.0,1.0,4090.0539622306824,,1.0,3.785115
2.1296237,1.0,[-1.098 -1.607 -0.64  -1.032  0.112],3.3174179,202,1.0,20200,100,-3.1471254e-07,-3.7942448,-30.015919,100.0,,97.103195,0.23652,-112.15778178930482,1.4520081,0.4249506,1888100,-30.015919,118.26,1.0,1.0,4112.823118925095,,1.0,3.4128075
2.4947128,1.0,[-1.098 -1.607 -0.64  -1.032  0.112],3.3454683,203,1.0,20300,100,6.1035155e-07,-3.4764977,-29.987867,100.0,,97.08316,0.23462,-112.43183571184902,1.5715489,0.42376846,1899831,-29.987867,117.31,1.0,1.0,4134.598753452301,,1.0,3.5279822
2.4624543,1.0,[-1.098 -1.607 -0.64  -1.032  0.112],2.7323906,204,1.0,20400,100,-7.152558e-08,-3.0128603,-30.600945,100.0,,97.22504,0.25632,-113.73921682771554,1.5613551,0.43658847,1912647,-30.600945,128.16,1.0,1.0,4158.819161653519,,1.0,3.5374746
2.6054752,1.190599,[-1.098 -1.607 -0.64  -1.032  0.112],2.9046547,205,1.0606437,20500,100,-6.294251e-07,-3.2208881,-30.490004,100.0,0.26748502,97.20417,0.25986555,-112.49983149382459,1.58809,0.44968772,1925176,-30.458832,125.29,1.0619421,0.6083541,4182.311007976532,,2.5885105,3.6393194
2.612249,1.0,[-1.099 -1.61  -0.638 -1.028  0.113],2.367825,206,1.0,20600,100,2.7418136e-07,-3.3338766,-30.965511,100.0,,97.285385,0.27364,-117.29697556810952,1.6081437,0.44582105,1938858,-30.965511,136.82,1.0,1.0,4209.26771903038,,1.0,3.4521677
2.9811013,1.0,[-1.099 -1.61  -0.638 -1.028  0.113],2.6952736,207,1.0,20700,100,-6.67572e-08,-3.8303504,-30.638062,100.0,,97.29535,0.2638,-112.42152980098595,1.7179321,0.4406862,1952048,-30.638062,131.9,1.0,1.0,4235.223418474197,,1.0,3.5321293
2.1976836,1.0697743,[-1.099 -1.61  -0.638 -1.028  0.113],2.8685656,208,1.0089207,20800,100,4.172325e-07,-3.216022,-30.492235,100.0,0.13188821,97.23178,0.25854218,-112.77700397906945,1.4362285,0.44181147,1964804,-30.477814,127.56,1.0227154,0.6510397,4260.524470329285,,1.4958501,3.7767057
3.8997505,1.3080108,[-1.099 -1.609 -0.64  -1.03   0.113],3.1215074,209,1.0536656,20900,100,-2.7179718e-07,-3.5008602,-30.302963,100.0,0.30277947,97.165436,0.2651947,-112.58682144975522,1.7992494,0.46617937,1977078,-30.258768,122.74,1.1198239,0.3479349,4285.258538007736,,2.0928473,3.8523316
2.3954973,1.0,[-1.099 -1.605 -0.635 -1.037  0.114],3.719119,210,1.0,21000,100,3.671646e-07,-2.855219,-29.614216,100.0,,96.97996,0.22916,-115.72826507728342,1.5399814,0.42028219,1988536,-29.614216,114.58,1.0,1.0,4308.681228637695,,1.0,3.8585033
2.463564,1.0,[-1.099 -1.605 -0.635 -1.037  0.114],2.2684255,211,1.0,21100,100,-3.9100647e-07,-3.5478406,-31.06491,100.0,,97.363174,0.27228,-111.41851507046132,1.5617069,0.44513392,2002150,-31.06491,136.14,1.0,1.0,4334.759314775467,,1.0,3.5366035
2.819799,1.0,[-1.099 -1.605 -0.635 -1.037  0.114],2.9846866,212,1.0,21200,100,-4.816055e-07,-3.2927852,-30.34865,100.0,,97.20036,0.2475,-111.35286116401207,1.6708084,0.43157282,2014525,-30.34865,123.75,1.0,1.0,4357.755559921265,,1.0,4.107068
2.215544,1.0,[-1.099 -1.605 -0.635 -1.037  0.114],3.0492432,213,1.0,21300,100,-8.583069e-08,-2.8742752,-30.284092,100.0,,97.13762,0.24452,-113.84704840210092,1.4810092,0.4298126,2026751,-30.284092,122.26,1.0,1.0,4381.220321893692,,1.0,3.6800275
2.9523735,1.0,[-1.099 -1.605 -0.635 -1.037  0.114],3.409068,214,1.0,21400,100,-1.7166138e-07,-3.1610212,-29.924267,100.0,,97.12013,0.23784,-111.77703644267712,1.7096345,0.42576286,2038643,-29.924267,118.92,1.0,1.0,4404.7973663806915,,1.0,3.6931856
2.0558095,1.0,[-1.099 -1.605 -0.635 -1.037  0.114],3.0837414,215,1.0,21500,100,-4.1484833e-07,-3.0194473,-30.249594,100.0,,97.14078,0.2426,-112.7623014804863,1.4266224,0.42865,2050773,-30.249594,121.3,1.0,1.0,4429.105572938919,,1.0,3.2764478
2.9391892,1.0,[-1.099 -1.605 -0.635 -1.037  0.114],3.4303024,216,1.0,21600,100,2.7894973e-07,-3.0253887,-29.903034,100.0,,97.059525,0.23478,-113.89634468246122,1.7058129,0.42386365,2062512,-29.903034,117.39,1.0,1.0,4451.79526424408,,1.0,3.4581351
2.585399,1.0,[-1.099 -1.605 -0.635 -1.037  0.114],2.6610675,217,1.0,21700,100,9.536743e-08,-3.3061824,-30.672268,100.0,,97.30055,0.2653,-112.71580242410838,1.5998578,0.44149676,2075777,-30.672268,132.65,1.0,1.0,4478.222081422806,,1.0,3.3559036
2.6448362,1.0,[-1.099 -1.605 -0.635 -1.037  0.114],2.8966382,218,1.0,21800,100,2.0980835e-07,-3.45397,-30.436697,100.0,,97.242905,0.25104,-110.27516131904954,1.6181433,0.4336138,2088329,-30.436697,125.52,1.0,1.0,4501.768946170807,,1.0,3.6232176
2.0728993,1.0,[-1.099 -1.605 -0.635 -1.037  0.114],2.9042249,219,1.0,21900,100,9.536743e-08,-3.6880627,-30.429111,100.0,,97.21968,0.25114,-111.77705432624643,1.4325399,0.43366724,2100886,-30.429111,125.57,1.0,1.0,4525.4939131736755,,1.0,4.120702
3.3304493,1.0,[-1.099 -1.605 -0.635 -1.037  0.114],3.5332687,220,1.0,22000,100,-5.7220458e-08,-3.2830305,-29.800068,100.0,,97.06146,0.23516,-113.966598106479,1.8158042,0.4240945,2112644,-29.800068,117.58,1.0,1.0,4547.944177389145,,1.0,4.104985
2.8748717,1.0,[-1.099 -1.605 -0.635 -1.037  0.114],3.1565413,221,1.0,22100,100,1.66893e-07,-3.4134984,-30.176794,100.0,,97.12674,0.2396,-112.20824004563258,1.6870458,0.4268449,2124624,-30.176794,119.8,1.0,1.0,4571.630853652954,,1.0,4.6349006
3.403536,1.0,[-1.099 -1.605 -0.635 -1.037  0.114],2.601275,222,1.0,22200,100,3.7670137e-07,-6.7713366,-30.732061,100.0,,97.22156,0.24988,-111.09966405480048,1.8356199,0.43294644,2137118,-30.732061,124.94,1.0,1.0,4595.653710842133,,1.0,3.9390476
2.5554075,1.0,[-1.099 -1.605 -0.635 -1.037  0.114],2.6517634,223,1.0,22300,100,-5.9843063e-07,-2.7665973,-30.681572,100.0,,97.26196,0.25738,-111.83371314743228,1.5905514,0.43719476,2149987,-30.681572,128.69,1.0,1.0,4620.604115962982,,1.0,3.6306906
2.875317,1.1266147,[-1.099 -1.605 -0.635 -1.037  0.114],3.1677666,224,1.022059,22400,100,7.557869e-07,-3.150782,-30.207363,100.0,0.18419512,97.16413,0.24430034,-109.95022926277126,1.6362365,0.43535605,2161965,-30.17794,119.78,1.0345049,0.4346615,4644.195275068283,,1.5582207,4.3569803
3.260899,1.2261851,[-1.093 -1.599 -0.636 -1.036  0.11 ],3.6774342,225,1.011215,22500,100,-2.9087067e-07,-4.482334,-29.716583,100.0,0.2069811,97.04855,0.23891191,-111.85733441752174,1.7002658,0.4383946,2173429,-29.686846,114.64,1.0688378,0.5681082,4665.5428631305695,,1.7200015,4.5397997
2.516504,1.0,[-1.093 -1.597 -0.637 -1.042  0.108],3.449306,226,1.0,22600,100,3.33786e-08,-3.3056588,-29.88403,100.0,,97.02956,0.22404,-110.36454844004388,1.5783978,0.41693982,2184631,-29.88403,112.02,1.0,1.0,4687.622814178467,,1.0,3.8021307
3.3113663,1.0,[-1.093 -1.597 -0.637 -1.042  0.108],3.5024338,227,1.0,22700,100,-6.437302e-08,-3.2897148,-29.830902,100.0,,97.01622,0.22798,-113.06522556872332,1.8105947,0.4195406,2196030,-29.830902,113.99,1.0,1.0,4709.750416755676,,1.0,4.0759454
2.3682544,1.0,[-1.093 -1.597 -0.637 -1.042  0.108],3.5949178,228,1.0,22800,100,7.6293944e-08,-3.1205316,-29.738419,100.0,,97.0748,0.22936,-110.39096911498446,1.5311996,0.42042342,2207498,-29.738419,114.68,1.0,1.0,4732.727325201035,,1.0,3.8104534
2.3917365,1.1593237,[-1.093 -1.597 -0.637 -1.042  0.108],3.622985,229,1.0309819,22900,100,-3.8146972e-08,-3.5667448,-29.772211,100.0,0.23927972,97.04616,0.23308738,-110.23547390477576,1.4802673,0.43195266,2218782,-29.740185,112.84,1.0583631,0.57108516,4754.619446516037,,2.4092708,3.1947646
2.5923166,1.0,[-1.094 -1.6   -0.634 -1.038  0.108],2.81663,230,1.0,23000,100,-5.626678e-07,-3.3418503,-30.516706,100.0,,97.18312,0.24252,-110.15706771492802,1.6019967,0.42861664,2230908,-30.516706,121.26,1.0,1.0,4778.570545434952,,1.0,4.154097
2.8843257,1.3449004,[-1.094 -1.6   -0.634 -1.038  0.108],3.5628645,231,1.0356183,23100,100,-2.5749208e-07,-3.724743,-29.908781,100.0,0.4167075,97.12178,0.25812268,-112.0169118707146,1.5080417,0.4622742,2242836,-29.842546,119.28,1.1531597,0.3024903,4801.260687351227,,3.0419543,3.3217916
2.5846086,1.0,[-1.094 -1.596 -0.639 -1.045  0.107],3.5983229,232,1.0,23200,100,2.2411346e-07,-4.916731,-29.735012,100.0,,97.049515,0.22502,-109.7242734029567,1.5996133,0.41760528,2254087,-29.735012,112.51,1.0,1.0,4823.312710762024,,1.0,3.5187364
3.0338154,1.0,[-1.094 -1.596 -0.639 -1.045  0.107],2.9434137,233,1.0,23300,100,-4.2915346e-08,-3.8052888,-30.389923,100.0,,97.16382,0.24368,-111.86058938377795,1.7330543,0.42930326,2266271,-30.389923,121.84,1.0,1.0,4846.266122341156,,1.0,3.7724333
3.083693,1.1233014,[-1.094 -1.596 -0.639 -1.045  0.107],4.0768547,234,1.0185796,23400,100,-8.583069e-08,-6.846032,-29.295338,100.0,0.21195668,96.95235,0.21979968,-110.14330467386941,1.7932798,0.4198925,2277029,-29.274979,107.58,1.0373726,0.7109555,4867.144490242004,,2.0249348,4.423811
3.274497,1.0,[-1.094 -1.599 -0.638 -1.041  0.105],2.9921849,235,1.0000085,23500,100,-7.4386594e-07,-4.138085,-30.341173,100.0,9.63977e-05,97.0956,0.23682,-112.7505344778144,1.800474,0.42513326,2288870,-30.34115,118.41,1.0,0.9997546,4890.433508396149,,1.0002635,4.790533
3.1345901,1.10672,[-1.094 -1.599 -0.638 -1.041  0.105],3.3008585,236,0.9848833,23600,100,3.027916e-07,-3.5227852,-30.08725,100.0,0.18608657,97.11667,0.24491037,-112.67062401719589,1.7307124,0.43676364,2300835,-30.050087,119.65,1.0413775,0.5036453,4913.094475984573,,1.5984838,3.558091
2.9118493,1.0,[-1.099 -1.605 -0.636 -1.041  0.099],3.1787038,237,1.0,23700,100,5.1498415e-07,-3.4132705,-30.154633,100.0,,97.168686,0.2438,-111.61885945249269,1.6978606,0.42938164,2313025,-30.154633,121.9,1.0,1.0,4936.820692777634,,1.0,3.578933
1.9985489,1.0,[-1.099 -1.605 -0.636 -1.041  0.099],2.8675394,238,1.0,23800,100,6.437302e-07,-2.9157405,-30.465797,100.0,,97.20839,0.2516,-112.6927382874639,1.4066142,0.433935,2325605,-30.465797,125.8,1.0,1.0,4960.65883731842,,1.0,3.8288596
2.6524508,1.0,[-1.099 -1.605 -0.636 -1.041  0.099],3.3756716,239,1.0,23900,100,-6.389618e-07,-3.4415264,-29.957664,100.0,,97.03276,0.23148,-113.84452548694875,1.6204711,0.4217845,2337179,-29.957664,115.74,1.0,1.0,4983.297765254974,,1.0,4.5734625
2.7720766,1.0,[-1.099 -1.605 -0.636 -1.041  0.099],3.9075367,240,1.0,24000,100,-1.1920929e-08,-3.4307904,-29.425798,100.0,,97.06053,0.22926,-111.16104987192836,1.6566099,0.4203586,2348642,-29.425798,114.63,1.0,1.0,5004.598174095154,,1.0,4.1278095
2.6010718,1.0,[-1.099 -1.605 -0.636 -1.041  0.099],2.9994452,241,1.0,24100,100,4.3392183e-07,-4.458987,-30.33389,100.0,,97.257904,0.25498,-111.05011690981226,1.6046999,0.4358497,2361391,-30.33389,127.49,1.0,1.0,5027.878208875656,,1.0,3.669414
2.8023205,1.0,[-1.099 -1.605 -0.636 -1.041  0.099],3.3879635,242,1.0,24200,100,3.33786e-08,-3.2834692,-29.945372,100.0,,97.14851,0.23804,-110.18185538214576,1.665622,0.42587122,2373293,-29.945372,119.02,1.0,1.0,5050.676808834076,,1.0,3.2456532
3.049924,1.0674844,[-1.099 -1.605 -0.636 -1.041  0.099],3.1584148,243,1.000813,24300,100,-9.536743e-09,-4.584469,-30.1991,100.0,0.14284272,97.13902,0.24521448,-112.72895262392124,1.7598764,0.4336653,2385408,-30.18567,121.15,1.0193055,0.7325946,5073.06330871582,,1.7808622,3.3543506
2.0395832,1.0,[-1.1   -1.606 -0.633 -1.04   0.098],2.8602548,244,1.0,24400,100,2.0980835e-07,-3.3932686,-30.473082,100.0,,97.20824,0.2519,-112.83651639570532,1.4209813,0.43411237,2398003,-30.473082,125.95,1.0,1.0,5096.211010932922,,1.0,3.307537
2.3426492,1.0609182,[-1.1   -1.606 -0.633 -1.04   0.098],3.8791432,245,1.0090854,24500,100,1.5974045e-07,-2.969594,-29.488163,100.0,0.1435319,96.979706,0.2316095,-115.12686164744369,1.5174196,0.42629498,2409400,-29.470726,113.97,1.0259755,0.69007313,5118.267231464386,,1.7962842,3.2816372
2.3838031,1.0,[-1.101 -1.607 -0.629 -1.042  0.098],2.0671465,246,1.0,24600,100,5.8174135e-07,-3.859538,-31.26619,100.0,,97.371796,0.27366,-111.39412070338142,1.5362179,0.44583133,2423083,-31.26619,136.83,1.0,1.0,5145.128215074539,,1.0,3.7463505
2.5756936,1.0,[-1.101 -1.607 -0.629 -1.042  0.098],2.4922264,247,1.0,24700,100,-4.1007996e-07,-3.1211767,-30.84111,100.0,,97.26276,0.26392,-114.62341081630852,1.5968522,0.44075844,2436279,-30.84111,131.96,1.0,1.0,5169.786417961121,,1.0,3.8777523
2.5574906,1.0,[-1.101 -1.607 -0.629 -1.042  0.098],1.8723953,248,1.0,24800,100,-1.1920929e-07,-3.0807347,-31.460941,100.0,,97.4032,0.28364,-113.22966234313803,1.5911995,0.4507617,2450461,-31.460941,141.82,1.0,1.0,5195.559054851532,,1.0,4.3022523
2.9307249,1.0,[-1.101 -1.607 -0.629 -1.042  0.098],2.5733821,249,1.0,24900,100,4.029274e-07,-3.3349447,-30.759954,100.0,,97.29451,0.26264,-111.98234954528459,1.7033548,0.44006264,2463593,-30.759954,131.32,1.0,1.0,5219.687258481979,,1.0,3.1174011
2.7651916,1.0,[-1.101 -1.607 -0.629 -1.042  0.098],2.371303,250,1.0,25000,100,-6.3419344e-07,-3.3021145,-30.962032,100.0,,97.37265,0.26538,-107.96706300024078,1.6545513,0.44154152,2476862,-30.962032,132.69,1.0,1.0,5245.063831329346,,1.0,3.7169595
2.827579,1.0,[-1.101 -1.607 -0.629 -1.042  0.098],2.958538,251,1.0000074,25100,100,4.2438506e-07,-2.9162397,-30.374813,100.0,5.378097e-05,97.19851,0.25557998,-115.10624460224524,1.6731137,0.436177,2489641,-30.374794,127.79,0.9999981,0.9998442,5268.844005823135,,1.0001935,4.416297
3.01573,1.55096,[-1.101 -1.607 -0.629 -1.042  0.098],2.283555,252,1.0094944,25200,100,4.5776366e-07,-3.1983628,-31.125362,100.0,0.32661572,97.314224,0.30236086,-116.64769058858417,1.6246964,0.49130777,2503480,-31.089115,138.39,1.1263295,0.14313644,5296.094185590744,,2.5230074,3.9858196
