MinD2w0t,ReturnStepMaxmin,EpThisIter,InitialReturnMin,MaxD2w0t,EpisodesSoFar,InitialReturnMax,InitialReturnStd,MinIW,EmpiricalD2,StdIW,MeanD2w0t,InitialBound,StdD2w0t,EpLenMean,Weights,TimestepsSoFar,MeanIW,J_sample_variance,ReturnStepMax,ReturnMeanIW,Iteration,EpRewMean,InitialReturnMean,TimeElapsed,MaxIW,Bound
,99.0,100,-9.240581,1.0,17500,-1.9566205,1.649622,0.9999797,1.0,7.542868e-06,0.26556,-38.994904,0.4416308,132.78,[-1.151 -1.103 -0.412 -0.843 -0.179],1609700,1.0000001,2.7487411,100.0,-5.6615667,175,-100.67616476650981,-5.6615686,3292.9883918762207,1.0000216,-38.994904
,99.0,100,-8.818754,1.0,17600,-2.3481517,1.6686904,1.0,1.0,,0.26756,-39.209072,0.44267908,133.78,[-1.151 -1.103 -0.412 -0.843 -0.179],1623078,1.0,2.812654,100.0,-5.8757353,176,-98.38100067796022,-5.8757353,3317.446444749832,1.0,-39.209072
,99.0,100,-9.16906,1.0,17700,-2.8574185,1.5437429,1.0,1.0,,0.26598,-39.32124,0.44185537,132.99,[-1.151 -1.103 -0.412 -0.843 -0.179],1636377,1.0,2.4072144,100.0,-5.987904,177,-102.1391218200539,-5.9879045,3343.0823068618774,1.0,-39.32124
,99.0,100,-9.405558,1.0,17800,-1.9213964,1.5092009,1.0,1.0,,0.25502,-39.249966,0.43588823,127.51,[-1.151 -1.103 -0.412 -0.843 -0.179],1649128,1.0,2.3006945,100.0,-5.9166303,178,-100.96115974911177,-5.9166303,3367.127292394638,1.0,-39.249966
,99.0,100,-9.026464,1.0,17900,-1.8267868,1.5820628,1.0,1.0,,0.28904,-39.179817,0.45332077,144.52,[-1.151 -1.103 -0.412 -0.843 -0.179],1663580,1.0,2.528205,100.0,-5.846482,179,-98.354898907184,-5.846482,3396.5397844314575,1.0,-39.179817
,99.0,100,-8.553617,1.0,18000,-2.6112552,1.5906323,1.0,1.0,,0.28888,-39.12223,0.45324767,144.44,[-1.151 -1.103 -0.412 -0.843 -0.179],1678024,1.0,2.5556679,100.0,-5.7888947,180,-98.24749411980596,-5.7888947,3425.020172595978,1.0,-39.12223
,99.0,100,-9.905674,1.0,18100,-1.2470167,1.7054341,1.0,1.0,,0.25208,-39.440636,0.43420753,126.04,[-1.151 -1.103 -0.412 -0.843 -0.179],1690628,1.0,2.9378843,100.0,-6.1073003,181,-101.60650474142662,-6.1073003,3450.4059619903564,1.0,-39.440636
,99.0,100,-8.933458,1.0,18200,-2.9389935,1.5293349,1.0,1.0,,0.24144,-39.535324,0.42796484,120.72,[-1.151 -1.103 -0.412 -0.843 -0.179],1702700,1.0,2.36249,100.0,-6.201987,182,-103.63485282066726,-6.2019873,3471.7562522888184,1.0,-39.535324
,99.0,100,-9.734781,1.0,18300,-1.663905,1.7450736,1.0,1.0,,0.2609,-39.422028,0.4391217,130.45,[-1.151 -1.103 -0.412 -0.843 -0.179],1715745,1.0,3.0760424,100.0,-6.0886936,183,-101.68861361524125,-6.0886936,3496.848625898361,1.0,-39.422028
,99.0,100,-9.773817,1.0984299,18400,-2.567877,1.4738914,0.5165614,1.0340921,0.17032564,0.25703597,-39.48291,0.44273454,126.07,[-1.151 -1.103 -0.412 -0.843 -0.179],1728352,0.98474663,2.2815318,100.0,-6.1095233,184,-102.98165637605489,-6.149574,3519.0268454551697,1.9143177,-39.46245
,99.0,100,-9.168932,1.0,18500,-2.0487366,1.609265,1.0,1.0,,0.288,-39.45291,0.45282683,144.0,[-1.151 -1.105 -0.409 -0.842 -0.18 ],1742752,1.0,2.6158924,100.0,-6.1195745,185,-100.52813330850509,-6.119575,3543.6960723400116,1.0,-39.45291
,99.0,100,-9.379644,1.0,18600,-2.5584464,1.682977,1.0,1.0,,0.23492,-39.32223,0.42393842,117.46,[-1.151 -1.105 -0.409 -0.842 -0.18 ],1754498,1.0,2.8610215,100.0,-5.988897,186,-102.3690873134802,-5.9888973,3565.859741449356,1.0,-39.32223
,99.0,100,-9.386021,1.0,18700,-2.2613773,1.5863976,1.0,1.0,,0.25624,-39.457363,0.43656552,128.12,[-1.151 -1.105 -0.409 -0.842 -0.18 ],1767310,1.0,2.5420785,100.0,-6.124028,187,-100.78026223353305,-6.124028,3589.358500480652,1.0,-39.457363
,99.0,100,-8.933132,1.0,18800,-3.0080943,1.4046488,1.0,1.0,,0.25556,-39.249653,0.4361746,127.78,[-1.151 -1.105 -0.409 -0.842 -0.18 ],1780088,1.0,1.9929675,100.0,-5.9163184,188,-100.93363488280568,-5.9163184,3614.077414035797,1.0,-39.249653
,99.0,100,-9.017599,1.0,18900,-1.770726,1.512087,1.0,1.0,,0.2311,-39.222145,0.42153814,115.55,[-1.151 -1.105 -0.409 -0.842 -0.18 ],1791643,1.0,2.3095021,100.0,-5.888811,189,-103.3663442118465,-5.888811,3636.286644220352,1.0,-39.222145
,99.0,100,-9.451811,1.0,19000,-1.9905165,1.6484884,1.0,1.0,,0.2505,-39.468143,0.43329823,125.25,[-1.151 -1.105 -0.409 -0.842 -0.18 ],1804168,1.0,2.7449636,100.0,-6.134807,190,-102.28648396291925,-6.134807,3660.442729949951,1.0,-39.468143
,99.0,100,-9.311287,1.0,19100,-2.9375892,1.718228,1.0,1.0,,0.27902,-39.28341,0.44853103,139.51,[-1.151 -1.105 -0.409 -0.842 -0.18 ],1818119,1.0,2.9821284,100.0,-5.950074,191,-98.69718079238936,-5.950075,3686.3652126789093,1.0,-39.28341
,99.0,100,-8.987957,1.0,19200,-2.6096325,1.4480629,1.0,1.0,,0.26254,-39.05732,0.44001243,131.27,[-1.151 -1.105 -0.409 -0.842 -0.18 ],1831246,1.0,2.1180668,100.0,-5.7239823,192,-98.8384871248948,-5.7239823,3711.5531396865845,1.0,-39.05732
,99.0,100,-9.661999,1.0,19300,-2.2960398,1.5285066,1.0,1.0,,0.28082,-39.062744,0.44939607,140.41,[-1.151 -1.105 -0.409 -0.842 -0.18 ],1845287,1.0,2.359932,100.0,-5.729409,193,-98.14575374175493,-5.729409,3738.9357993602753,1.0,-39.062744
,99.0,100,-9.932315,1.0,19400,-2.8562553,1.6506702,1.0,1.0,,0.25586,-39.44078,0.43634793,127.93,[-1.151 -1.105 -0.409 -0.842 -0.18 ],1858080,1.0,2.7522342,100.0,-6.1074443,194,-101.41873680013798,-6.1074443,3762.640650510788,1.0,-39.44078
,99.0,100,-9.406149,1.0,19500,-2.738919,1.5976142,1.0,1.0,,0.27516,-39.212147,0.4465793,137.58,[-1.151 -1.105 -0.409 -0.842 -0.18 ],1871838,1.0,2.5781524,100.0,-5.878811,195,-101.16377540953843,-5.878811,3789.642106294632,1.0,-39.212147
,99.0,100,-9.449793,1.0761136,19600,-1.8715026,1.6581928,0.59677255,1.0271167,0.15892144,0.2487236,-39.332672,0.4376058,122.12,[-1.151 -1.105 -0.409 -0.842 -0.18 ],1884050,0.9625119,2.7768478,100.0,-5.960712,196,-100.53715973997916,-5.9993353,3814.0860390663147,1.8240333,-39.31351
,99.0,100,-9.207163,1.0,19700,-2.312101,1.5739561,1.0,1.0,,0.32786,-39.23954,0.4694423,163.93,[-1.151 -1.105 -0.406 -0.841 -0.179],1900443,1.0,2.5023618,100.0,-5.906206,197,-97.09131920067831,-5.906206,3845.613278865814,1.0,-39.23954
,99.0,100,-9.223674,1.1703056,19800,-1.7470443,1.6425833,0.3667457,1.0464714,0.25021005,0.28282726,-39.17915,0.4619228,136.48,[-1.151 -1.105 -0.406 -0.841 -0.179],1914091,1.0174384,2.663435,100.0,-5.7997284,198,-101.10961280425546,-5.8458157,3872.109141111374,2.6593409,-39.155994
,99.0,100,-8.970665,1.0,19900,-2.2613924,1.6172483,1.0,1.0,,0.28254,-39.01687,0.45024177,141.27,[-1.151 -1.107 -0.41  -0.839 -0.178],1928218,1.0,2.641911,100.0,-5.683531,199,-102.42198331343607,-5.683531,3898.863029241562,1.0,-39.01687
,99.0,100,-9.3646965,1.0,20000,-2.440833,1.7515719,1.0,1.0,,0.27202,-39.229763,0.44499117,136.01,[-1.151 -1.107 -0.41  -0.839 -0.178],1941819,1.0,3.0989938,100.0,-5.896428,200,-101.47556621938611,-5.896428,3922.3716633319855,1.0,-39.229763
,99.0,100,-9.045735,1.0,20100,-2.5720186,1.638142,1.0,1.0,,0.28452,-39.203262,0.45117936,142.26,[-1.151 -1.107 -0.41  -0.839 -0.178],1956045,1.0,2.7106154,100.0,-5.8699274,201,-100.33827633998699,-5.869928,3948.8009197711945,1.0,-39.203262
,99.0,100,-9.306927,1.1474979,20200,-1.7440436,1.6367776,0.5727326,1.0507253,0.1836446,0.31495866,-39.338238,0.4757803,152.47,[-1.151 -1.107 -0.41  -0.839 -0.178],1971292,0.9930109,2.7029712,100.0,-5.956365,202,-100.31021882805116,-6.004901,3975.322957754135,2.0421097,-39.31373
,99.0,100,-9.445953,1.0,20300,-1.991031,1.580494,1.0,1.0,,0.27732,-39.48209,0.44767356,138.66,[-1.151 -1.108 -0.407 -0.837 -0.178],1985158,1.0,2.5231931,100.0,-6.148754,203,-100.98270125553681,-6.148755,4001.3375022411346,1.0,-39.48209
,99.0,100,-9.276819,1.0,20400,-2.695658,1.5617764,1.0,1.0,,0.28134,-39.318268,0.44965324,140.67,[-1.151 -1.108 -0.407 -0.837 -0.178],1999225,1.0,2.4637835,100.0,-5.9849305,204,-100.54719446715387,-5.9849305,4027.238493680954,1.0,-39.318268
,99.0,100,-9.221706,1.0,20500,-2.3299284,1.6791745,1.0,1.0,,0.2873,-39.510002,0.45249134,143.65,[-1.151 -1.108 -0.407 -0.837 -0.178],2013590,1.0,2.848108,100.0,-6.1766663,205,-97.84990287502576,-6.1766663,4052.962697505951,1.0,-39.510002
,99.0,100,-9.29942,1.0,20600,-2.9124405,1.5690525,1.0,1.0,,0.27158,-39.426846,0.44476578,135.79,[-1.151 -1.108 -0.407 -0.837 -0.178],2027169,1.0,2.4867935,100.0,-6.093511,206,-98.22881590140334,-6.0935116,4077.120454788208,1.0,-39.426846
,99.0,100,-9.255423,1.0,20700,-2.1287203,1.6035957,1.0,1.0,,0.31068,-38.979797,0.4627749,155.34,[-1.151 -1.108 -0.407 -0.837 -0.178],2042703,1.0,2.5974941,100.0,-5.6464615,207,-97.97303557457886,-5.646462,4104.696236848831,1.0,-38.979797
,99.0,100,-9.158108,1.0,20800,-2.6268802,1.5256857,1.0,1.0,,0.31196,-39.307278,0.46327797,155.98,[-1.151 -1.108 -0.407 -0.837 -0.178],2058301,1.0,2.351229,100.0,-5.973941,208,-96.2735753157636,-5.973941,4132.7572684288025,1.0,-39.307278
,99.0,100,-9.307437,1.0,20900,-2.30986,1.5991313,1.0,1.0,,0.30414,-39.321583,0.4600548,152.07,[-1.151 -1.108 -0.407 -0.837 -0.178],2073508,1.0,2.5830517,100.0,-5.9882474,209,-98.41458586131279,-5.988248,4160.615303039551,1.0,-39.321583
,99.0,100,-9.382785,1.2589834,21000,-2.7468352,1.6591243,0.5199688,1.0849471,0.24853203,0.29164785,-39.388657,0.47287604,138.09,[-1.151 -1.108 -0.407 -0.837 -0.178],2087317,0.9699661,2.7196255,100.0,-5.958959,210,-101.34597429752715,-6.0553217,4185.614940166473,2.7516913,-39.337063
,99.0,100,-8.930666,1.0,21100,-1.754914,1.761789,1.0,1.0,,0.27314,-39.001823,0.44556242,136.57,[-1.152 -1.109 -0.402 -0.836 -0.178],2100974,1.0,3.1352527,100.0,-5.6684856,211,-101.11392779163778,-5.6684856,4211.362691402435,1.0,-39.001823
,99.0,100,-9.237181,1.0,21200,-2.1083965,1.6162353,1.0,1.0,,0.35982,-39.714947,0.4799486,179.91,[-1.152 -1.109 -0.402 -0.836 -0.178],2118965,1.0,2.6386023,100.0,-6.3816104,212,-99.21176099198473,-6.381611,4244.571252346039,1.0,-39.714947
,99.0,100,-8.872695,1.0,21300,-2.336453,1.6122686,1.0,1.0,,0.31068,-39.09647,0.46277592,155.34,[-1.152 -1.109 -0.402 -0.836 -0.178],2134499,1.0,2.6256664,100.0,-5.7631335,213,-100.30708467106685,-5.7631335,4272.152697324753,1.0,-39.09647
,99.0,100,-11.893262,1.0,21400,-1.4523938,1.9298244,1.0,1.0,,0.30792,-39.627693,0.4616396,153.96,[-1.152 -1.109 -0.402 -0.836 -0.178],2149895,1.0,3.7618408,100.0,-6.294356,214,-102.18267845488083,-6.294356,4300.184535980225,1.0,-39.627693
,99.0,100,-9.59639,1.0,21500,-2.039081,1.5831925,1.0,1.0,,0.30158,-39.158184,0.45894024,150.79,[-1.152 -1.109 -0.402 -0.836 -0.178],2164974,1.0,2.5318165,100.0,-5.8248487,215,-97.60019865797804,-5.8248487,4326.968688249588,1.0,-39.158184
,99.0,100,-9.345045,1.3770368,21600,-2.1007838,1.5920898,0.22309656,1.1077996,0.30153102,0.30552155,-39.396873,0.48334813,143.2,[-1.152 -1.109 -0.402 -0.836 -0.178],2179294,0.9976702,2.4969828,100.0,-5.9825597,216,-101.48036147584746,-6.0635357,4350.051181316376,2.6750574,-39.35529
,99.0,100,-9.47294,1.0,21700,-2.202407,1.4601134,1.0,1.0,,0.2552,-39.212532,0.43598115,127.6,[-1.151 -1.106 -0.404 -0.84  -0.178],2192054,1.0,2.1534657,100.0,-5.879198,217,-100.24525029669344,-5.879198,4371.951070070267,1.0,-39.212532
,99.0,100,-9.78318,1.0,21800,-2.267589,1.6124752,1.0,1.0,,0.25584,-39.315506,0.43632293,127.92,[-1.151 -1.106 -0.404 -0.84  -0.178],2204846,1.0,2.6263394,100.0,-5.982171,218,-102.9965192324316,-5.982171,4394.855716466904,1.0,-39.315506
,99.0,100,-8.994589,1.0,21900,-2.4826572,1.5882933,1.0,1.0,,0.29716,-39.122818,0.457005,148.58,[-1.151 -1.106 -0.404 -0.84  -0.178],2219704,1.0,2.5481572,100.0,-5.7894816,219,-98.45538493517452,-5.7894816,4421.237209320068,1.0,-39.122818
,99.0,100,-9.143187,1.0,22000,-2.0142903,1.5504415,1.0,1.0,,0.25934,-39.24014,0.438277,129.67,[-1.151 -1.106 -0.404 -0.84  -0.178],2232671,1.0,2.4281502,100.0,-5.906802,220,-101.43424092423751,-5.906803,4443.937888622284,1.0,-39.24014
,99.0,100,-9.675543,1.0,22100,-1.7600863,1.6823586,1.0,1.0,,0.2764,-39.483395,0.44722414,138.2,[-1.151 -1.106 -0.404 -0.84  -0.178],2246491,1.0,2.8589196,100.0,-6.1500573,221,-101.56853511305488,-6.1500573,4468.223342418671,1.0,-39.483395
,99.0,100,-9.389254,1.0,22200,-1.4062036,1.5780921,1.0,1.0,,0.27136,-39.514156,0.44465098,135.68,[-1.151 -1.106 -0.404 -0.84  -0.178],2260059,1.0,2.51553,100.0,-6.1808195,222,-102.59717459527293,-6.1808195,4493.13902759552,1.0,-39.514156
,99.0,100,-9.576422,1.0,22300,-2.9853392,1.506089,1.0,1.0,,0.31338,-39.455616,0.4638727,156.69,[-1.151 -1.106 -0.404 -0.84  -0.178],2275728,1.0,2.2912161,100.0,-6.1222787,223,-96.46008756374815,-6.122279,4524.170343399048,1.0,-39.455616
,99.0,100,-8.933966,1.0,22400,-2.520669,1.4721733,1.0,1.0,,0.25124,-39.444103,0.4337232,125.62,[-1.151 -1.106 -0.404 -0.84  -0.178],2288290,1.0,2.189186,100.0,-6.110766,224,-102.93447777415832,-6.110766,4546.130769491196,1.0,-39.444103
,99.0,100,-9.080692,1.0,22500,-2.2260199,1.730303,1.0,1.0,,0.27478,-39.306396,0.44641143,137.39,[-1.151 -1.106 -0.404 -0.84  -0.178],2302029,1.0,3.0241902,100.0,-5.973062,225,-100.44324510535942,-5.9730625,4569.1723845005035,1.0,-39.306396
,99.0,100,-9.326584,1.0,22600,-1.6685236,1.6719056,1.0,1.0,,0.28816,-39.293148,0.45289204,144.08,[-1.151 -1.106 -0.404 -0.84  -0.178],2316437,1.0,2.8235033,100.0,-5.959813,226,-101.42096092030505,-5.959813,4597.100660085678,1.0,-39.293148
,99.0,100,-11.303571,1.0,22700,-2.12092,1.8949981,1.0,1.0,,0.29058,-39.44136,0.45402923,145.29,[-1.151 -1.106 -0.404 -0.84  -0.178],2330966,1.0,3.6272902,100.0,-6.1080246,227,-98.38545549600148,-6.108025,4622.160663127899,1.0,-39.44136
,99.0,100,-9.461545,1.0,22800,-2.1680884,1.4675951,1.0,1.0,,0.27712,-39.238342,0.44757205,138.56,[-1.151 -1.106 -0.404 -0.84  -0.178],2344822,1.0,2.1755915,100.0,-5.9050083,228,-101.87605828986295,-5.9050083,4646.8348300457,1.0,-39.238342
,99.0,100,-8.776649,1.0,22900,-2.6926541,1.5018787,1.0,1.0,,0.25828,-39.275684,0.43768567,129.14,[-1.151 -1.106 -0.404 -0.84  -0.178],2357736,1.0,2.2784238,100.0,-5.9423485,229,-101.90344516366389,-5.9423485,4669.958052635193,1.0,-39.275684
,99.0,100,-9.344593,1.0,23000,-2.234381,1.6366179,1.0,1.0,,0.25082,-39.31644,0.43348226,125.41,[-1.151 -1.106 -0.404 -0.84  -0.178],2370277,1.0,2.7055738,100.0,-5.9831033,230,-100.29105999246661,-5.9831038,4694.093497514725,1.0,-39.31644
,99.0,100,-9.455982,1.0,23100,-1.9371963,1.8206367,1.0,1.0,,0.28222,-39.316723,0.4500742,141.11,[-1.151 -1.106 -0.404 -0.84  -0.178],2384388,1.0,3.3482,100.0,-5.9833856,231,-96.78661461612496,-5.9833856,4719.694043397903,1.0,-39.316723
,99.0,100,-11.029126,1.0,23200,-1.8147196,1.7082094,1.0,1.0,,0.2954,-39.416786,0.4562297,147.7,[-1.151 -1.106 -0.404 -0.84  -0.178],2399158,1.0,2.947454,100.0,-6.083452,232,-98.94019795408026,-6.083452,4745.075598478317,1.0,-39.416786
,99.0,100,-9.533786,1.0,23300,-2.0821607,1.5981346,1.0,1.0,,0.30014,-39.165047,0.45831755,150.07,[-1.151 -1.106 -0.404 -0.84  -0.178],2414165,1.0,2.579832,100.0,-5.831711,233,-99.4396674535275,-5.8317113,4771.581029891968,1.0,-39.165047
,99.0,100,-9.3196335,1.0,23400,-2.3943172,1.6644839,1.0,1.0,,0.26474,-39.317455,0.44118652,132.37,[-1.151 -1.106 -0.404 -0.84  -0.178],2427402,1.0,2.7984915,100.0,-5.984121,234,-102.45974994647048,-5.9841213,4795.725706577301,1.0,-39.317455
,99.0,100,-9.262838,1.0,23500,-2.332868,1.4701889,1.0,1.0,,0.30222,-39.77234,0.4592061,151.11,[-1.151 -1.106 -0.404 -0.84  -0.178],2442513,1.0,2.1832879,100.0,-6.439003,235,-102.280538338238,-6.439004,4820.962676525116,1.0,-39.77234
,99.0,100,-9.5703335,1.0,23600,-2.5888863,1.6595253,1.0,1.0,,0.28598,-39.340675,0.4518785,142.99,[-1.151 -1.106 -0.404 -0.84  -0.178],2456812,1.0,2.7818425,100.0,-6.00734,236,-102.31379911944083,-6.00734,4846.15495967865,1.0,-39.340675
,99.0,100,-10.581002,1.0,23700,-1.63064,1.6883287,1.0,1.0,,0.29204,-39.13476,0.4547041,146.02,[-1.151 -1.106 -0.404 -0.84  -0.178],2471414,1.0,2.879246,100.0,-5.801427,237,-99.95992337994149,-5.801427,4874.146339416504,1.0,-39.13476
,99.0,100,-9.308687,1.0,23800,-2.337291,1.68113,1.0,1.0,,0.2935,-38.96731,0.45536757,146.75,[-1.151 -1.106 -0.404 -0.84  -0.178],2486089,1.0,2.854746,100.0,-5.633975,238,-98.37357074159274,-5.633976,4901.169394493103,1.0,-38.96731
,99.0,100,-9.351251,1.0,23900,-2.121631,1.7403768,1.0,1.0,,0.32902,-39.29712,0.469862,164.51,[-1.151 -1.106 -0.404 -0.84  -0.178],2502540,1.0,3.0595062,100.0,-5.9637823,239,-99.91198968153475,-5.9637823,4930.60523724556,1.0,-39.29712
,99.0,100,-9.416353,1.0,24000,-2.8742113,1.5758792,1.0,1.0,,0.30516,-39.406185,0.46047696,152.58,[-1.151 -1.106 -0.404 -0.84  -0.178],2517798,1.0,2.5084798,100.0,-6.072849,240,-103.08575480636833,-6.0728493,4958.950141906738,1.0,-39.406185
,99.0,100,-9.544968,1.0,24100,-2.3449383,1.6872345,1.0,1.0,,0.26586,-39.364964,0.4417846,132.93,[-1.151 -1.106 -0.404 -0.84  -0.178],2531091,1.0,2.8755147,100.0,-6.031628,241,-101.93929022246076,-6.0316286,4982.069011449814,1.0,-39.364964
,99.0,100,-9.347395,1.0,24200,-2.7591112,1.5602701,1.0,1.0,,0.30346,-39.12311,0.45974517,151.73,[-1.151 -1.106 -0.404 -0.84  -0.178],2546264,1.0,2.4590328,100.0,-5.7897744,242,-95.314191487671,-5.789775,5009.34428024292,1.0,-39.12311
,99.0,100,-9.862275,1.0,24300,-2.107665,1.7227495,1.0,1.0,,0.28306,-39.473763,0.45048237,141.53,[-1.151 -1.106 -0.404 -0.84  -0.178],2560417,1.0,2.9978437,100.0,-6.1404266,243,-101.81365456566986,-6.140427,5033.952019453049,1.0,-39.473763
,99.0,100,-9.330783,1.0,24400,-2.3587341,1.6733273,1.0,1.0,,0.24208,-39.245766,0.4283394,121.04,[-1.151 -1.106 -0.404 -0.84  -0.178],2572521,1.0,2.828307,100.0,-5.91243,244,-101.84138056097734,-5.91243,5054.980968236923,1.0,-39.245766
,99.0,100,-9.640453,1.0,24500,-1.6877795,1.6114761,1.0,1.0,,0.26468,-39.529446,0.44117138,132.34,[-1.151 -1.106 -0.404 -0.84  -0.178],2585755,1.0,2.6230857,100.0,-6.1961083,245,-100.63475877780307,-6.1961083,5077.886370420456,1.0,-39.529446
,99.0,100,-9.466353,1.0,24600,-1.8410246,1.5945128,1.0,1.0,,0.27198,-39.420837,0.4449828,135.99,[-1.151 -1.106 -0.404 -0.84  -0.178],2599354,1.0,2.5681527,100.0,-6.087503,246,-100.2775491512332,-6.087503,5101.388385057449,1.0,-39.420837
,99.0,100,-9.524464,1.0,24700,-1.4348675,1.6607491,1.0,1.0,,0.26402,-39.202644,0.44080693,132.01,[-1.151 -1.106 -0.404 -0.84  -0.178],2612555,1.0,2.7859466,100.0,-5.869309,247,-99.9755397322707,-5.869309,5126.343729496002,1.0,-39.202644
,99.0,100,-9.855663,1.0,24800,-2.5075214,1.6566764,1.0,1.0,,0.2555,-39.251953,0.43615192,127.75,[-1.151 -1.106 -0.404 -0.84  -0.178],2625330,1.0,2.7722993,100.0,-5.918616,248,-102.86610009797299,-5.918616,5150.63233757019,1.0,-39.251953
,99.0,100,-9.498605,1.0,24900,-2.131811,1.4674609,1.0,1.0,,0.29126,-39.575943,0.45434958,145.63,[-1.151 -1.106 -0.404 -0.84  -0.178],2639893,1.0,2.1751935,100.0,-6.2426085,249,-102.83152007293782,-6.2426085,5177.688325405121,1.0,-39.575943
,99.0,100,-9.582677,1.0,25000,-1.889541,1.6344386,1.0,1.0,,0.2881,-39.382057,0.45288178,144.05,[-1.151 -1.106 -0.404 -0.84  -0.178],2654298,1.0,2.698373,100.0,-6.048722,250,-98.51091349990934,-6.048722,5204.8444612026215,1.0,-39.382057
,99.0,100,-9.37886,1.0,25100,-2.4096756,1.6529812,1.0,1.0,,0.3106,-39.12091,0.4627364,155.3,[-1.151 -1.106 -0.404 -0.84  -0.178],2669828,1.0,2.7599463,100.0,-5.787576,251,-96.47390347003802,-5.7875767,5232.347207546234,1.0,-39.12091
,99.0,100,-8.980753,1.0,25200,-2.2070944,1.5666578,1.0,1.0,,0.27502,-39.23217,0.44652516,137.51,[-1.151 -1.106 -0.404 -0.84  -0.178],2683579,1.0,2.479209,100.0,-5.8988323,252,-100.66207783864404,-5.8988323,5258.331704854965,1.0,-39.23217
,99.0,100,-8.906044,1.1297468,25300,-2.6084638,1.6219114,0.45888016,1.0398237,0.16696377,0.34640956,-39.36285,0.48578468,168.63,[-1.151 -1.106 -0.404 -0.84  -0.178],2700442,0.998545,2.6194103,100.0,-5.9866395,253,-101.12254649549888,-6.029516,5287.689436674118,1.9343437,-39.341103
,99.0,100,-8.742862,1.0,25400,-2.3199298,1.6256154,1.0,1.0,,0.28998,-39.182262,0.45376313,144.99,[-1.152 -1.106 -0.4   -0.84  -0.178],2714941,1.0,2.6693187,100.0,-5.8489275,254,-99.6956244329078,-5.8489275,5314.7066395282745,1.0,-39.182262
,99.0,100,-9.305796,1.0,25500,-2.2797265,1.5458151,1.0,1.0,,0.30198,-39.39568,0.4591115,150.99,[-1.152 -1.106 -0.4   -0.84  -0.178],2730040,1.0,2.4136808,100.0,-6.062342,255,-101.25909009761848,-6.0623426,5343.039165019989,1.0,-39.39568
,99.0,100,-9.570229,1.0,25600,-1.7137201,1.7320892,1.0,1.0,,0.26428,-39.343803,0.4409373,132.14,[-1.152 -1.106 -0.4   -0.84  -0.178],2743254,1.0,3.0304372,100.0,-6.0104675,256,-98.69965856977282,-6.010469,5366.259183168411,1.0,-39.343803
,99.0,100,-9.639772,1.0,25700,-2.0623312,1.4634179,1.0,1.0,,0.29066,-39.362534,0.45406276,145.33,[-1.152 -1.106 -0.4   -0.84  -0.178],2757787,1.0,2.1632242,100.0,-6.029197,257,-98.99433536411547,-6.029197,5392.0969932079315,1.0,-39.362534
,99.0,100,-9.253528,1.0,25800,-1.9850357,1.6667885,1.0,1.0,,0.28566,-38.974182,0.45171484,142.83,[-1.152 -1.106 -0.4   -0.84  -0.178],2772070,1.0,2.806246,100.0,-5.6408463,258,-98.46164589174694,-5.6408467,5418.623589992523,1.0,-38.974182
,99.0,100,-8.833322,1.0,25900,-1.8362877,1.6829643,1.0,1.0,,0.30202,-39.42346,0.459122,151.01,[-1.152 -1.106 -0.4   -0.84  -0.178],2787171,1.0,2.8609786,100.0,-6.0901217,259,-99.27419475715557,-6.090122,5447.001623392105,1.0,-39.42346
,99.0,100,-9.134825,1.0,26000,-2.051258,1.6244277,1.0,1.0,,0.25006,-39.39297,0.43303642,125.03,[-1.152 -1.106 -0.4   -0.84  -0.178],2799674,1.0,2.6654193,100.0,-6.0596356,260,-102.1260936301964,-6.059636,5471.905054092407,1.0,-39.39297
,99.0,100,-9.622736,1.0,26100,-2.6880023,1.7289186,1.0,1.0,,0.29828,-39.475777,0.4575139,149.14,[-1.152 -1.106 -0.4   -0.84  -0.178],2814588,1.0,3.0193524,100.0,-6.1424413,261,-99.80886688880706,-6.142442,5500.025074720383,1.0,-39.475777
,99.0,100,-8.86511,1.0,26200,-3.1840563,1.3581018,1.0,1.0,,0.28704,-39.65354,0.4523815,143.52,[-1.152 -1.106 -0.4   -0.84  -0.178],2828940,1.0,1.863071,100.0,-6.3202047,262,-104.48431907177883,-6.320205,5529.395871639252,1.0,-39.65354
,99.0,100,-9.39419,1.0,26300,-1.6716106,1.7122365,1.0,1.0,,0.2794,-39.33164,0.44871604,139.7,[-1.152 -1.106 -0.4   -0.84  -0.178],2842910,1.0,2.961367,100.0,-5.9983025,263,-102.13856478089743,-5.9983034,5558.181672096252,1.0,-39.33164
,99.0,100,-9.358316,1.0,26400,-2.0707455,1.6285493,1.0,1.0,,0.29766,-39.304523,0.4572396,148.83,[-1.152 -1.106 -0.4   -0.84  -0.178],2857793,1.0,2.6789627,100.0,-5.971187,264,-99.50243227609359,-5.971187,5588.343739032745,1.0,-39.304523
,99.0,100,-9.563561,1.0,26500,-2.2271533,1.6918255,1.0,1.0,,0.2531,-39.516346,0.4348007,126.55,[-1.152 -1.106 -0.4   -0.84  -0.178],2870448,1.0,2.8911855,100.0,-6.1830106,265,-100.85960207365392,-6.183011,5614.052803039551,1.0,-39.516346
