VarRet,AvgRet,AvgVanillaIw,VarJ,EpsThisIter,J,MinVanillaIw,MaxNormIw,MinNormIw,VarDiscRet,Bound,AvgDiscRet,Delta,eRenyi2,IterType,AvgEpLen,BatchSize,MaxVanillaIw,ESSRenyi,VarVanillaIw,VanillaAvgRet,VarNormIw,ESSClassic,AvgNormIw
538532.084197,4123.96045728,0.9882,604.464,100,4280.92,0.122601,0.00761891,0.00024813,538532.084197,3925.7,4123.96045728,0.3,1.23454,1,449.29,500,3.76451,405.007945556,0.271207,4123.96045728,1.11089e-06,391.491700209,0.002
446549.127903,4196.17209852,1.0,664.894,100,4196.17,1.0,0.01,0.01,446549.127903,3481.33,4196.17209852,0.3,1.0,2,455.91,500,1.0,500.0,,4196.17209852,3.50449e-18,100.0,0.01
450680.944973,4256.92975406,1.0,667.122,100,4226.55,1.0,0.005,0.005,450680.944973,3721.08,4256.92975406,0.3,1.0,2,462.1,500,1.0,500.0,,4256.92975406,2.1793e-19,200.000000102,0.005
513902.861434,4174.41435286,1.0,683.296,100,4209.17,1.0,0.00333333,0.00333333,513902.861434,3796.46,4174.41435286,0.3,1.0,2,453.9,500,1.0,500.0,,4174.41435286,5.43914e-20,299.999969474,0.00333333
344338.933583,4290.54682779,1.0,660.784,100,4229.52,1.0,0.0025,0.0025,344338.933583,3872.1,4290.54682779,0.3,1.0,2,467.01,500,1.0,500.0,,4290.54682779,5.4346e-20,400.0,0.0025
345346.376143,4296.92401474,1.02834,593.643,100,4308.61,0.113538,0.00759581,0.000220819,345346.376143,3957.86,4296.92401474,0.3,1.20373,1,467.09,500,3.90553,415.374146844,0.235902,4296.92401474,8.92318e-07,408.953319195,0.002
495482.063934,4131.32611391,1.0,700.377,100,4131.33,1.0,0.01,0.01,495482.063934,3416.49,4131.32611391,0.3,1.0,2,449.5,500,1.0,500.0,,4131.32611391,3.50449e-18,100.0,0.01
376218.329305,4230.48637028,1.0,658.749,100,4180.91,1.0,0.005,0.005,376218.329305,3675.43,4230.48637028,0.3,1.0,2,460.45,500,1.0,500.0,,4230.48637028,2.1793e-19,200.000000102,0.005
500200.850564,4136.52839187,1.0,674.391,100,4166.11,1.0,0.00333333,0.00333333,500200.850564,3753.38,4136.52839187,0.3,1.0,2,450.09,500,1.0,500.0,,4136.52839187,5.43914e-20,299.999969474,0.00333333
514126.010906,4078.02605643,1.0,685.422,100,4144.09,1.0,0.0025,0.0025,514126.010906,3786.66,4078.02605643,0.3,1.0,2,444.4,500,1.0,500.0,,4078.02605643,5.4346e-20,400.0,0.0025
505842.345548,4140.91406566,1.03423,662.079,100,4211.0,0.152154,0.00807072,0.000294236,505842.345548,3855.22,4140.91406566,0.3,1.2384,1,450.75,500,4.17351,403.747397587,0.271767,4140.91406566,1.01629e-06,398.862219356,0.002
454951.126236,4155.4908291,1.0,671.12,100,4155.49,1.0,0.01,0.01,454951.126236,3440.65,4155.4908291,0.3,1.0,2,452.5,500,1.0,500.0,,4155.4908291,3.50449e-18,100.0,0.01
433464.312273,4191.56368361,1.0,663.394,100,4173.53,1.0,0.005,0.005,433464.312273,3668.06,4191.56368361,0.3,1.0,2,455.81,500,1.0,500.0,,4191.56368361,2.1793e-19,200.000000102,0.005
480091.989891,4230.20611356,1.0,672.71,100,4192.42,1.0,0.00333333,0.00333333,480091.989891,3779.7,4230.20611356,0.3,1.0,2,458.65,500,1.0,500.0,,4230.20611356,5.43914e-20,299.999969474,0.00333333
467400.764833,4159.07421525,1.0,674.755,100,4184.08,1.0,0.0025,0.0025,467400.764833,3826.65,4159.07421525,0.3,1.0,2,452.33,500,1.0,500.0,,4159.07421525,5.4346e-20,400.0,0.0025
326341.459109,4284.80137503,1.03457,647.224,100,4263.49,0.0382917,0.0111896,7.40242e-05,326341.459109,3909.42,4284.80137503,0.3,1.22653,1,466.36,500,5.78821,407.653098167,0.313997,4284.80137503,1.17345e-06,386.764775545,0.002
510701.244018,4104.38712728,1.0,711.052,100,4104.39,1.0,0.01,0.01,510701.244018,3389.51,4104.38712728,0.3,1.0,2,447.09,500,1.0,500.0,,4104.38712728,3.50449e-18,100.0,0.01
384713.200158,4228.23175059,1.0,668.629,100,4166.31,1.0,0.005,0.005,384713.200158,3660.81,4228.23175059,0.3,1.0,2,460.05,500,1.0,500.0,,4228.23175059,2.1793e-19,200.000000102,0.005
373562.153878,4271.40656314,1.0,650.979,100,4201.34,1.0,0.00333333,0.00333333,373562.153878,3788.61,4271.40656314,0.3,1.0,2,464.67,500,1.0,500.0,,4271.40656314,5.43914e-20,299.999969474,0.00333333
371894.706095,4274.3492834,1.0,640.994,100,4219.59,1.0,0.0025,0.0025,371894.706095,3862.15,4274.3492834,0.3,1.0,2,464.61,500,1.0,500.0,,4274.3492834,5.4346e-20,400.0,0.0025
348909.790198,4285.90024646,0.992307,578.111,100,4315.28,0.0169123,0.00840167,3.40869e-05,348909.790198,3953.74,4285.90024646,0.3,1.27884,1,465.91,500,4.16852,390.980690086,0.307993,4285.90024646,1.25115e-06,381.050919986,0.002
436316.194764,4208.34398056,1.0,657.231,100,4208.34,1.0,0.01,0.01,436316.194764,3493.59,4208.34398056,0.3,1.0,2,457.77,500,1.0,500.0,,4208.34398056,3.50449e-18,100.0,0.01
389161.136896,4248.60396404,1.0,639.544,100,4228.47,1.0,0.005,0.005,389161.136896,3723.0,4248.60396404,0.3,1.0,2,461.97,500,1.0,500.0,,4248.60396404,2.1793e-19,200.000000102,0.005
197194.45025,4435.33807226,1.0,589.289,100,4297.43,1.0,0.00333333,0.00333333,197194.45025,3884.71,4435.33807226,0.3,1.0,2,480.71,500,1.0,500.0,,4435.33807226,5.43914e-20,299.999969474,0.00333333
324387.865685,4316.74371524,1.0,583.782,100,4302.26,1.0,0.0025,0.0025,324387.865685,3944.84,4316.74371524,0.3,1.0,2,469.14,500,1.0,500.0,,4316.74371524,5.4346e-20,400.0,0.0025
446544.90058,4199.57189761,0.999236,544.103,100,4339.63,0.0701635,0.00562559,0.000140434,446544.90058,3994.32,4199.57189761,0.3,1.16676,1,456.51,500,2.81064,428.536588232,0.165437,4199.57189761,6.6276e-07,429.052472317,0.002
447323.85647,4204.81009894,1.0,665.47,100,4204.81,1.0,0.01,0.01,447323.85647,3490.12,4204.81009894,0.3,1.0,2,458.02,500,1.0,500.0,,4204.81009894,3.50449e-18,100.0,0.01
339610.903184,4271.14967397,1.0,625.006,100,4237.98,1.0,0.005,0.005,339610.903184,3732.59,4271.14967397,0.3,1.0,2,465.93,500,1.0,500.0,,4271.14967397,2.1793e-19,200.000000102,0.005
476931.676467,4203.2934582,1.0,646.589,100,4226.42,1.0,0.00333333,0.00333333,476931.676467,3813.77,4203.2934582,0.3,1.0,2,457.13,500,1.0,500.0,,4203.2934582,5.43914e-20,299.999969474,0.00333333
250241.943899,4366.99885405,1.0,615.791,100,4261.56,1.0,0.0025,0.0025,250241.943899,3904.15,4366.99885405,0.3,1.0,2,475.2,500,1.0,500.0,,4366.99885405,5.4346e-20,400.0,0.0025
292126.514877,4316.62970362,1.00145,547.149,100,4324.21,0.179807,0.00652673,0.000359092,292126.514877,3980.85,4316.62970362,0.3,1.15358,1,470.45,500,3.26811,433.431583794,0.184046,4316.62970362,7.34049e-07,422.602134609,0.002
278148.079913,4331.89602484,1.0,524.754,100,4331.9,1.0,0.01,0.01,278148.079913,3617.34,4331.89602484,0.3,1.0,2,471.26,500,1.0,500.0,,4331.89602484,3.50449e-18,100.0,0.01
378706.70445,4263.55043394,1.0,571.236,100,4297.72,1.0,0.005,0.005,378706.70445,3792.3,4263.55043394,0.3,1.0,2,464.22,500,1.0,500.0,,4263.55043394,2.1793e-19,200.000000102,0.005
329673.785263,4266.29495995,1.0,571.448,100,4287.25,1.0,0.00333333,0.00333333,329673.785263,3874.55,4266.29495995,0.3,1.0,2,464.57,500,1.0,500.0,,4266.29495995,5.43914e-20,299.999969474,0.00333333
357009.378197,4309.77479054,1.0,577.381,100,4292.88,1.0,0.0025,0.0025,357009.378197,3935.47,4309.77479054,0.3,1.0,2,468.16,500,1.0,500.0,,4309.77479054,5.4346e-20,400.0,0.0025
380351.182533,4251.35729521,1.01246,553.474,100,4322.1,0.303084,0.00690479,0.000598708,380351.182533,3983.96,4251.35729521,0.3,1.11887,1,462.7,500,3.49541,446.879004399,0.142702,4251.35729521,5.56844e-07,439.007600908,0.002
250670.143853,4361.69080073,1.0,498.16,100,4361.69,1.0,0.01,0.01,250670.143853,3647.16,4361.69080073,0.3,1.0,2,474.87,500,1.0,500.0,,4361.69080073,3.50449e-18,100.0,0.01
317025.702922,4271.84209711,1.0,532.003,100,4316.77,1.0,0.005,0.005,317025.702922,3811.28,4271.84209711,0.3,1.0,2,465.25,500,1.0,500.0,,4271.84209711,2.1793e-19,200.000000102,0.005
336110.718951,4242.12063281,1.0,548.489,100,4291.88,1.0,0.00333333,0.00333333,336110.718951,3879.15,4242.12063281,0.3,1.0,2,463.2,500,1.0,500.0,,4242.12063281,5.43914e-20,299.999969474,0.00333333
303897.519398,4301.66641758,1.0,548.509,100,4294.33,1.0,0.0025,0.0025,303897.519398,3936.9,4301.66641758,0.3,1.0,2,468.06,500,1.0,500.0,,4301.66641758,5.4346e-20,400.0,0.0025
303670.807064,4284.95762594,1.03077,514.53,100,4342.83,0.231496,0.00495691,0.000449172,303670.807064,3998.47,4284.95762594,0.3,1.16024,1,466.51,500,2.55471,430.947161221,0.187284,4284.95762594,7.05084e-07,425.199609228,0.002
291940.87002,4327.90892633,1.0,537.607,100,4327.91,1.0,0.01,0.01,291940.87002,3613.05,4327.90892633,0.3,1.0,2,471.15,500,1.0,500.0,,4327.90892633,3.50449e-18,100.0,0.01
365065.267821,4253.70950821,1.0,571.484,100,4290.81,1.0,0.005,0.005,365065.267821,3785.32,4253.70950821,0.3,1.0,2,463.11,500,1.0,500.0,,4253.70950821,2.1793e-19,200.000000102,0.005
402440.352749,4226.44827133,1.0,592.837,100,4269.36,1.0,0.00333333,0.00333333,402440.352749,3856.62,4226.44827133,0.3,1.0,2,459.93,500,1.0,500.0,,4226.44827133,5.43914e-20,299.999969474,0.00333333
353154.561459,4259.3590031,1.0,592.466,100,4266.86,1.0,0.0025,0.0025,353154.561459,3909.42,4259.3590031,0.3,1.0,2,463.15,500,1.0,500.0,,4259.3590031,5.4346e-20,400.0,0.0025
237703.264716,4373.99611142,1.01658,548.346,100,4345.85,0.161799,0.00630189,0.00031832,237703.264716,3990.37,4373.99611142,0.3,1.23631,1,476.1,500,3.20319,404.430088035,0.238229,4373.99611142,9.22086e-07,406.484242635,0.002
371620.392195,4209.24205936,1.0,606.551,100,4209.24,1.0,0.01,0.01,371620.392195,3494.37,4209.24205936,0.3,1.0,2,459.31,500,1.0,500.0,,4209.24205936,3.50449e-18,100.0,0.01
287648.346326,4354.22463235,1.0,575.841,100,4281.73,1.0,0.005,0.005,287648.346326,3776.24,4354.22463235,0.3,1.0,2,473.32,500,1.0,500.0,,4354.22463235,2.1793e-19,200.000000102,0.005
384718.670393,4226.88990583,1.0,590.498,100,4263.45,1.0,0.00333333,0.00333333,384718.670393,3850.72,4226.88990583,0.3,1.0,2,460.39,500,1.0,500.0,,4226.88990583,5.43914e-20,299.999969474,0.00333333
190932.890548,4423.40887646,1.0,559.972,100,4303.44,1.0,0.0025,0.0025,190932.890548,3946.0,4423.40887646,0.3,1.0,2,480.93,500,1.0,500.0,,4423.40887646,5.4346e-20,400.0,0.0025
332171.671809,4263.659426,1.0,562.92,100,4295.49,1.0,0.002,0.002,332171.671809,3975.78,4263.659426,0.3,1.0,1,465.0,500,1.0,500.0,,4263.659426,5.43187e-20,500.000006643,0.002
277393.684038,4352.4483257,1.0,524.042,100,4352.45,1.0,0.01,0.01,277393.684038,3637.85,4352.4483257,0.3,1.0,2,472.95,500,1.0,500.0,,4352.4483257,3.50449e-18,100.0,0.01
240784.545439,4370.9732186,1.0,506.541,100,4361.71,1.0,0.005,0.005,240784.545439,3856.33,4370.9732186,0.3,1.0,2,475.78,500,1.0,500.0,,4370.9732186,2.1793e-19,200.000000102,0.005
364302.68078,4236.69630448,1.0,542.908,100,4320.04,1.0,0.00333333,0.00333333,364302.68078,3907.38,4236.69630448,0.3,1.0,2,462.16,500,1.0,500.0,,4236.69630448,5.43914e-20,299.999969474,0.00333333
391044.636641,4206.74785331,1.0,565.908,100,4291.72,1.0,0.0025,0.0025,391044.636641,3934.34,4206.74785331,0.3,1.0,2,458.49,500,1.0,500.0,,4206.74785331,5.4346e-20,400.0,0.0025
353491.81473,4259.36527374,1.0,571.28,100,4285.25,1.0,0.002,0.002,353491.81473,3965.6,4259.36527374,0.3,1.0,1,463.83,500,1.0,500.0,,4259.36527374,5.43187e-20,500.000006643,0.002
274833.396216,4334.29354609,1.0,521.618,100,4334.29,1.0,0.01,0.01,274833.396216,3619.46,4334.29354609,0.3,1.0,2,471.77,500,1.0,500.0,,4334.29354609,3.50449e-18,100.0,0.01
298001.388405,4348.03894081,1.0,532.542,100,4341.17,1.0,0.005,0.005,298001.388405,3835.67,4348.03894081,0.3,1.0,2,472.12,500,1.0,500.0,,4348.03894081,2.1793e-19,200.000000102,0.005
402867.007619,4183.53037007,1.0,572.307,100,4288.62,1.0,0.00333333,0.00333333,402867.007619,3875.89,4183.53037007,0.3,1.0,2,456.03,500,1.0,500.0,,4183.53037007,5.43914e-20,299.999969474,0.00333333
446310.053703,4156.52734007,1.0,599.487,100,4255.6,1.0,0.0025,0.0025,446310.053703,3898.16,4156.52734007,0.3,1.0,2,452.55,500,1.0,500.0,,4156.52734007,5.4346e-20,400.0,0.0025
307507.633125,4307.03954128,1.0,590.608,100,4265.89,1.0,0.002,0.002,307507.633125,3946.18,4307.03954128,0.3,1.0,1,469.42,500,1.0,500.0,,4307.03954128,5.43187e-20,500.000006643,0.002
376409.207208,4237.88273493,1.0,610.447,100,4237.88,1.0,0.01,0.01,376409.207208,3523.0,4237.88273493,0.3,1.0,2,461.28,500,1.0,500.0,,4237.88273493,3.50449e-18,100.0,0.01
280165.772284,4335.2140256,1.0,572.165,100,4286.55,1.0,0.005,0.005,280165.772284,3781.05,4335.2140256,0.3,1.0,2,471.71,500,1.0,500.0,,4335.2140256,2.1793e-19,200.000000102,0.005
292683.424935,4354.66666675,1.0,562.019,100,4309.25,1.0,0.00333333,0.00333333,292683.424935,3896.52,4354.66666675,0.3,1.0,2,473.13,500,1.0,500.0,,4354.66666675,5.43914e-20,299.999969474,0.00333333
354935.957607,4244.51313482,1.0,570.554,100,4293.07,1.0,0.0025,0.0025,354935.957607,3935.63,4244.51313482,0.3,1.0,2,462.51,500,1.0,500.0,,4244.51313482,5.4346e-20,400.0,0.0025
335845.777879,4312.66323401,1.0,571.825,100,4296.99,1.0,0.002,0.002,335845.777879,3977.28,4312.66323401,0.3,1.0,1,468.99,500,1.0,500.0,,4312.66323401,5.43187e-20,500.000006643,0.002
308734.429516,4292.13281524,1.0,552.854,100,4292.13,1.0,0.01,0.01,308734.429516,3577.39,4292.13281524,0.3,1.0,2,467.77,500,1.0,500.0,,4292.13281524,3.50449e-18,100.0,0.01
370653.929724,4233.24995633,1.0,580.658,100,4262.69,1.0,0.005,0.005,370653.929724,3757.21,4233.24995633,0.3,1.0,2,462.07,500,1.0,500.0,,4233.24995633,2.1793e-19,200.000000102,0.005
318348.054508,4261.27955948,1.0,574.309,100,4262.22,1.0,0.00333333,0.00333333,318348.054508,3849.5,4261.27955948,0.3,1.0,2,464.6,500,1.0,500.0,,4261.27955948,5.43914e-20,299.999969474,0.00333333
275116.10683,4344.67683526,1.0,562.796,100,4282.83,1.0,0.0025,0.0025,275116.10683,3925.41,4344.67683526,0.3,1.0,2,472.79,500,1.0,500.0,,4344.67683526,5.4346e-20,400.0,0.0025
267169.988064,4349.86121115,1.0,554.085,100,4296.24,1.0,0.002,0.002,267169.988064,3976.55,4349.86121115,0.3,1.0,1,474.29,500,1.0,500.0,,4349.86121115,5.43187e-20,500.000006643,0.002
266754.42264,4319.20355517,1.0,513.894,100,4319.2,1.0,0.01,0.01,266754.42264,3604.59,4319.20355517,0.3,1.0,2,470.51,500,1.0,500.0,,4319.20355517,3.50449e-18,100.0,0.01
449625.640892,4195.41574634,1.0,598.698,100,4257.31,1.0,0.005,0.005,449625.640892,3752.0,4195.41574634,0.3,1.0,2,456.51,500,1.0,500.0,,4195.41574634,2.1793e-19,200.000000102,0.005
308487.320071,4333.31759579,1.0,584.845,100,4282.65,1.0,0.00333333,0.00333333,308487.320071,3869.92,4333.31759579,0.3,1.0,2,471.37,500,1.0,500.0,,4333.31759579,5.43914e-20,299.999969474,0.00333333
373006.476283,4241.45667711,1.0,590.906,100,4272.35,1.0,0.0025,0.0025,373006.476283,3914.91,4241.45667711,0.3,1.0,2,461.49,500,1.0,500.0,,4241.45667711,5.4346e-20,400.0,0.0025
325593.88666,4301.2986928,1.0,586.462,100,4278.14,1.0,0.002,0.002,325593.88666,3958.44,4301.2986928,0.3,1.0,1,468.15,500,1.0,500.0,,4301.2986928,5.43187e-20,500.000006643,0.002
327501.470093,4304.85557619,1.0,569.409,100,4304.86,1.0,0.01,0.01,327501.470093,3590.02,4304.85557619,0.3,1.0,2,468.26,500,1.0,500.0,,4304.85557619,3.50449e-18,100.0,0.01
265668.02227,4384.64650302,1.0,543.333,100,4344.75,1.0,0.005,0.005,265668.02227,3839.28,4384.64650302,0.3,1.0,2,476.02,500,1.0,500.0,,4384.64650302,2.1793e-19,200.000000102,0.005
263220.569142,4344.579591,1.0,532.607,100,4344.69,1.0,0.00333333,0.00333333,263220.569142,3931.98,4344.579591,0.3,1.0,2,473.28,500,1.0,500.0,,4344.579591,5.43914e-20,299.999969474,0.00333333
310078.453212,4321.32453718,1.0,538.144,100,4338.85,1.0,0.0025,0.0025,310078.453212,3981.43,4321.32453718,0.3,1.0,2,470.36,500,1.0,500.0,,4321.32453718,5.4346e-20,400.0,0.0025
369005.918476,4252.23174263,1.0,553.121,100,4321.53,1.0,0.002,0.002,369005.918476,4001.84,4252.23174263,0.3,1.0,1,463.47,500,1.0,500.0,,4252.23174263,5.43187e-20,500.000006643,0.002
370285.589074,4259.33547203,1.0,605.461,100,4259.34,1.0,0.01,0.01,370285.589074,3544.48,4259.33547203,0.3,1.0,2,463.45,500,1.0,500.0,,4259.33547203,3.50449e-18,100.0,0.01
275442.309892,4324.08996388,1.0,566.289,100,4291.71,1.0,0.005,0.005,275442.309892,3786.23,4324.08996388,0.3,1.0,2,470.27,500,1.0,500.0,,4324.08996388,2.1793e-19,200.000000102,0.005
237365.526781,4413.92437322,1.0,543.543,100,4332.45,1.0,0.00333333,0.00333333,237365.526781,3919.73,4413.92437322,0.3,1.0,2,479.57,500,1.0,500.0,,4413.92437322,5.43914e-20,299.999969474,0.00333333
285128.577648,4329.88292263,1.0,540.509,100,4331.81,1.0,0.0025,0.0025,285128.577648,3974.37,4329.88292263,0.3,1.0,2,470.17,500,1.0,500.0,,4329.88292263,5.4346e-20,400.0,0.0025
338508.382642,4283.63134254,1.0,548.74,100,4322.17,1.0,0.002,0.002,338508.382642,4002.47,4283.63134254,0.3,1.0,1,465.99,500,1.0,500.0,,4283.63134254,5.43187e-20,500.000006643,0.002
293660.895483,4324.76853931,1.0,539.189,100,4324.77,1.0,0.01,0.01,293660.895483,3609.96,4324.76853931,0.3,1.0,2,470.69,500,1.0,500.0,,4324.76853931,3.50449e-18,100.0,0.01
298939.814972,4317.63157056,1.0,541.618,100,4321.2,1.0,0.005,0.005,298939.814972,3815.75,4317.63157056,0.3,1.0,2,470.66,500,1.0,500.0,,4317.63157056,2.1793e-19,200.000000102,0.005
248711.090466,4333.02895961,1.0,526.946,100,4325.14,1.0,0.00333333,0.00333333,248711.090466,3912.44,4333.02895961,0.3,1.0,2,471.74,500,1.0,500.0,,4333.02895961,5.43914e-20,299.999969474,0.00333333
400010.55486,4171.64301079,1.0,558.279,100,4286.77,1.0,0.0025,0.0025,400010.55486,3929.36,4171.64301079,0.3,1.0,2,454.54,500,1.0,500.0,,4171.64301079,5.4346e-20,400.0,0.0025
325453.276008,4280.56532286,1.0,560.166,100,4285.53,1.0,0.002,0.002,325453.276008,3965.85,4280.56532286,0.3,1.0,1,465.99,500,1.0,500.0,,4280.56532286,5.43187e-20,500.000006643,0.002
232642.110078,4383.28188621,1.0,479.912,100,4383.28,1.0,0.01,0.01,232642.110078,3668.44,4383.28188621,0.3,1.0,2,476.9,500,1.0,500.0,,4383.28188621,3.50449e-18,100.0,0.01
305615.826632,4282.39442041,1.0,518.635,100,4332.84,1.0,0.005,0.005,305615.826632,3827.37,4282.39442041,0.3,1.0,2,466.68,500,1.0,500.0,,4282.39442041,2.1793e-19,200.000000102,0.005
247701.800765,4385.0556484,1.0,511.536,100,4350.24,1.0,0.00333333,0.00333333,247701.800765,3937.53,4385.0556484,0.3,1.0,2,476.26,500,1.0,500.0,,4385.0556484,5.43914e-20,299.999969474,0.00333333
226243.75059,4365.2748012,1.0,502.284,100,4354.0,1.0,0.0025,0.0025,226243.75059,3996.58,4365.2748012,0.3,1.0,2,475.47,500,1.0,500.0,,4365.2748012,5.4346e-20,400.0,0.0025
215010.501401,4400.84665158,1.0,494.727,100,4363.37,1.0,0.002,0.002,215010.501401,4043.67,4400.84665158,0.3,1.0,1,478.07,500,1.0,500.0,,4400.84665158,5.43187e-20,500.000006643,0.002
388080.419902,4242.04996123,1.0,619.838,100,4242.05,1.0,0.01,0.01,388080.419902,3527.25,4242.04996123,0.3,1.0,2,461.49,500,1.0,500.0,,4242.04996123,3.50449e-18,100.0,0.01
335050.321616,4244.26305313,1.0,598.29,100,4243.16,1.0,0.005,0.005,335050.321616,3737.72,4244.26305313,0.3,1.0,2,462.61,500,1.0,500.0,,4244.26305313,2.1793e-19,200.000000102,0.005
346754.289139,4310.70635047,1.0,595.044,100,4265.67,1.0,0.00333333,0.00333333,346754.289139,3852.96,4310.70635047,0.3,1.0,2,468.18,500,1.0,500.0,,4310.70635047,5.43914e-20,299.999969474,0.00333333
249673.408217,4387.56533396,1.0,574.576,100,4296.15,1.0,0.0025,0.0025,249673.408217,3938.73,4387.56533396,0.3,1.0,2,476.53,500,1.0,500.0,,4387.56533396,5.4346e-20,400.0,0.0025
356600.468096,4230.45205635,1.0,579.144,100,4283.01,1.0,0.002,0.002,356600.468096,3963.31,4230.45205635,0.3,1.0,1,460.87,500,1.0,500.0,,4230.45205635,5.43187e-20,500.000006643,0.002
316914.327119,4328.4932901,1.0,560.13,100,4328.49,1.0,0.01,0.01,316914.327119,3614.0,4328.4932901,0.3,1.0,2,470.25,500,1.0,500.0,,4328.4932901,3.50449e-18,100.0,0.01
331420.311514,4313.02246275,1.0,566.556,100,4320.76,1.0,0.005,0.005,331420.311514,3815.37,4313.02246275,0.3,1.0,2,469.29,500,1.0,500.0,,4313.02246275,2.1793e-19,200.000000102,0.005
250697.188331,4380.21404238,1.0,545.441,100,4340.58,1.0,0.00333333,0.00333333,250697.188331,3927.87,4380.21404238,0.3,1.0,2,476.42,500,1.0,500.0,,4380.21404238,5.43914e-20,299.999969474,0.00333333
247923.595803,4384.8429521,1.0,533.721,100,4351.64,1.0,0.0025,0.0025,247923.595803,3994.22,4384.8429521,0.3,1.0,2,476.74,500,1.0,500.0,,4384.8429521,5.4346e-20,400.0,0.0025
381047.804429,4234.0120645,1.0,552.764,100,4328.12,1.0,0.002,0.002,381047.804429,4008.43,4234.0120645,0.3,1.0,1,460.65,500,1.0,500.0,,4234.0120645,5.43187e-20,500.000006643,0.002
476401.753759,4121.1607763,1.0,686.759,100,4121.16,1.0,0.01,0.01,476401.753759,3406.67,4121.1607763,0.3,1.0,2,449.11,500,1.0,500.0,,4121.1607763,3.50449e-18,100.0,0.01
280581.736925,4298.94645729,1.0,618.554,100,4210.05,1.0,0.005,0.005,280581.736925,3704.56,4298.94645729,0.3,1.0,2,468.59,500,1.0,500.0,,4298.94645729,2.1793e-19,200.000000102,0.005
262513.515226,4371.20195901,1.0,589.468,100,4263.77,1.0,0.00333333,0.00333333,262513.515226,3851.04,4371.20195901,0.3,1.0,2,475.12,500,1.0,500.0,,4371.20195901,5.43914e-20,299.999969474,0.00333333
277514.619925,4365.91709469,1.0,575.54,100,4289.31,1.0,0.0025,0.0025,277514.619925,3931.87,4365.91709469,0.3,1.0,2,474.67,500,1.0,500.0,,4365.91709469,5.4346e-20,400.0,0.0025
409551.25937,4185.86018648,1.0,589.746,100,4268.62,1.0,0.002,0.002,409551.25937,3948.92,4185.86018648,0.3,1.0,1,456.1,500,1.0,500.0,,4185.86018648,5.43187e-20,500.000006643,0.002
321553.448129,4322.00267476,1.0,564.214,100,4322.0,1.0,0.01,0.01,321553.448129,3607.22,4322.00267476,0.3,1.0,2,470.02,500,1.0,500.0,,4322.00267476,3.50449e-18,100.0,0.01
364613.581171,4234.27945391,1.0,584.445,100,4278.14,1.0,0.005,0.005,364613.581171,3772.71,4234.27945391,0.3,1.0,2,461.55,500,1.0,500.0,,4234.27945391,2.1793e-19,200.000000102,0.005
262277.512845,4360.15917845,1.0,561.929,100,4305.48,1.0,0.00333333,0.00333333,262277.512845,3892.77,4360.15917845,0.3,1.0,2,473.78,500,1.0,500.0,,4360.15917845,5.43914e-20,299.999969474,0.00333333
250140.934129,4353.28653812,1.0,546.957,100,4317.43,1.0,0.0025,0.0025,250140.934129,3960.01,4353.28653812,0.3,1.0,2,474.34,500,1.0,500.0,,4353.28653812,5.4346e-20,400.0,0.0025
334994.552187,4252.89212343,1.0,553.466,100,4304.52,1.0,0.002,0.002,334994.552187,3984.83,4252.89212343,0.3,1.0,1,463.49,500,1.0,500.0,,4252.89212343,5.43187e-20,500.000006643,0.002
282265.477668,4340.11571563,1.0,528.624,100,4340.12,1.0,0.01,0.01,282265.477668,3625.25,4340.11571563,0.3,1.0,2,472.35,500,1.0,500.0,,4340.11571563,3.50449e-18,100.0,0.01
338090.847324,4289.67213207,1.0,554.718,100,4314.89,1.0,0.005,0.005,338090.847324,3809.4,4289.67213207,0.3,1.0,2,466.02,500,1.0,500.0,,4289.67213207,2.1793e-19,200.000000102,0.005
388674.84277,4241.76574793,1.0,578.44,100,4290.52,1.0,0.00333333,0.00333333,388674.84277,3877.79,4241.76574793,0.3,1.0,2,461.91,500,1.0,500.0,,4241.76574793,5.43914e-20,299.999969474,0.00333333
234796.259529,4408.32784631,1.0,558.264,100,4319.97,1.0,0.0025,0.0025,234796.259529,3962.53,4408.32784631,0.3,1.0,2,478.54,500,1.0,500.0,,4408.32784631,5.4346e-20,400.0,0.0025
340847.439475,4268.25012192,1.0,563.243,100,4309.63,1.0,0.002,0.002,340847.439475,3989.93,4268.25012192,0.3,1.0,1,464.83,500,1.0,500.0,,4268.25012192,5.43187e-20,500.000006643,0.002
285789.200011,4337.77528979,1.0,531.913,100,4337.78,1.0,0.01,0.01,285789.200011,3622.9,4337.77528979,0.3,1.0,2,471.66,500,1.0,500.0,,4337.77528979,3.50449e-18,100.0,0.01
276203.988772,4334.93840843,1.0,527.436,100,4336.36,1.0,0.005,0.005,276203.988772,3830.86,4334.93840843,0.3,1.0,2,472.64,500,1.0,500.0,,4334.93840843,2.1793e-19,200.000000102,0.005
205256.210401,4416.72936279,1.0,504.608,100,4363.15,1.0,0.00333333,0.00333333,205256.210401,3950.41,4416.72936279,0.3,1.0,2,480.08,500,1.0,500.0,,4416.72936279,5.43914e-20,299.999969474,0.00333333
341567.242004,4282.59571904,1.0,526.048,100,4343.01,1.0,0.0025,0.0025,341567.242004,3985.57,4282.59571904,0.3,1.0,2,466.26,500,1.0,500.0,,4282.59571904,5.4346e-20,400.0,0.0025
