VarJ,AvgEpLen,ESSClassic,MaxVanillaIw,AvgRet,Bound,VarNormIw,eRenyi2,AvgDiscRet,VarDiscRet,AvgVanillaIw,MinNormIw,Delta,MaxNormIw,IterType,MinVanillaIw,VarVanillaIw,VarRet,J,AvgNormIw,ESSRenyi,BatchSize,EpsThisIter,VanillaAvgRet
2.81628,16.36,99.9193618096,1.06734,-107.079542968,-141.363,8.15546e-08,1.00083,-107.079542968,7.96061594914,0.999451,0.00891432,0.1,0.0106793,1,0.890943,0.000814651,7.96061594914,-107.052,0.01,99.9171467218,100,100,-107.079542968
5.06608,18.23,99.4061377602,1.32818,-106.781730149,-143.454,6.03459e-07,1.00314,-106.781730149,18.7041154203,1.00636,0.00825609,0.1,0.0131978,1,0.830861,0.00611161,18.7041154203,-106.67,0.01,99.6870092809,100,100,-106.781730149
5.9366,16.95,98.2832086409,1.8175,-106.674982691,-141.233,1.76443e-06,1.01026,-106.674982691,15.7542625533,1.00469,0.00840974,0.1,0.0180902,1,0.844919,0.0178103,15.7542625533,-106.353,0.01,98.9841525916,100,100,-106.674982691
2.71266,16.21,99.9620654814,1.03016,-106.900512787,-141.135,3.83082e-08,1.00038,-106.900512787,7.42943661671,1.00159,0.00902639,0.1,0.0102852,1,0.904078,0.000384305,7.42943661671,-106.887,0.01,99.9617722791,100,100,-106.900512787
4.01489,18.18,96.5649972257,2.12835,-106.899611162,-141.541,3.59312e-06,1.00912,-106.899611162,12.2605075272,1.02612,0.0071219,0.1,0.0207418,1,0.73079,0.0378325,12.2605075272,-106.621,0.01,99.0959976648,100,100,-106.899611162
7.09217,17.34,98.9164485185,1.45193,-106.928833029,-140.862,1.10646e-06,1.00884,-106.928833029,34.2529669479,0.990443,0.00778858,0.1,0.0146594,1,0.771414,0.0108542,34.2529669479,-106.639,0.01,99.1240540738,100,100,-106.928833029
7.55611,17.09,99.175660105,1.50445,-106.933506056,-141.212,8.39608e-07,1.00838,-106.933506056,29.3888713143,0.988944,0.00844827,0.1,0.0152127,1,0.835487,0.00821146,29.3888713143,-106.669,0.01,99.1685014111,100,100,-106.933506056
3.28738,17.54,99.9188733572,1.03919,-107.239563827,-142.856,8.20302e-08,1.00062,-107.239563827,11.5087651881,0.996813,0.00883329,0.1,0.0104252,1,0.880515,0.000815082,11.5087651881,-107.217,0.01,99.9380257595,100,100,-107.239563827
2.68729,16.06,99.9535920407,1.05692,-106.758914316,-141.382,4.68911e-08,1.00053,-106.758914316,7.32042573792,0.999934,0.00932592,0.1,0.0105699,1,0.93253,0.000468849,7.32042573792,-106.74,0.01,99.9474920514,100,100,-106.758914316
2.7772,17.67,99.8258328602,1.11408,-107.244915639,-141.488,1.76256e-07,1.00139,-107.244915639,7.71876882182,1.00362,0.00820009,0.1,0.0111007,1,0.822976,0.00177534,7.71876882182,-107.197,0.01,99.8609571481,100,100,-107.244915639
2.41664,16.34,99.9423453342,1.0566,-107.118397986,-140.951,5.82858e-08,1.0005,-107.118397986,5.88536698375,1.00189,0.00931727,0.1,0.010546,1,0.933492,0.000585068,5.88536698375,-107.101,0.01,99.9499214268,100,100,-107.118397986
2.52082,16.15,99.8679392382,1.0539,-107.210825301,-141.53,1.33572e-07,1.00101,-107.210825301,6.64980948734,0.997251,0.00836483,0.1,0.0105681,1,0.834183,0.00132839,6.64980948734,-107.175,0.01,99.8992743418,100,100,-107.210825301
2.97057,16.4,99.839871911,1.14862,-106.833360687,-140.801,1.62004e-07,1.00145,-106.833360687,8.23506624014,1.00278,0.00913477,0.1,0.0114543,1,0.916018,0.00162907,8.23506624014,-106.785,0.01,99.8556435836,100,100,-106.833360687
2.79895,17.87,99.6520974334,1.11971,-106.580144912,-140.453,3.52651e-07,1.00254,-106.580144912,7.73321360714,1.00022,0.00800989,0.1,0.0111947,1,0.801162,0.00352804,7.73321360714,-106.495,0.01,99.7468933616,100,100,-106.580144912
2.83543,17.06,99.9224355482,1.03112,-106.565058757,-140.192,7.84158e-08,1.00061,-106.565058757,8.07304979297,0.997892,0.00902672,0.1,0.010333,1,0.900769,0.000780855,8.07304979297,-106.544,0.01,99.9390496995,100,100,-106.565058757
4.22982,17.76,99.7900289753,1.13291,-106.83639451,-141.365,2.12521e-07,1.00282,-106.83639451,15.6462104565,0.994169,0.00866732,0.1,0.0113955,1,0.861678,0.0021005,15.6462104565,-106.742,0.01,99.7190167429,100,100,-106.83639451
3.45574,18.27,99.8013062952,1.09461,-106.515644628,-142.324,2.01117e-07,1.00149,-106.515644628,12.4447710326,0.992272,0.00790083,0.1,0.0110313,1,0.783978,0.00198021,12.4447710326,-106.459,0.01,99.8507703414,100,100,-106.515644628
4.75228,17.87,99.8464286168,1.10114,-106.518842502,-140.698,1.55381e-07,1.00177,-106.518842502,20.9208855903,1.0027,0.00897301,0.1,0.0109818,1,0.899723,0.00156221,20.9208855903,-106.456,0.01,99.8237978251,100,100,-106.518842502
3.9161,19.39,99.5746513325,1.14407,-106.431954837,-144.395,4.31486e-07,1.00315,-106.431954837,16.8756218449,0.997912,0.00697368,0.1,0.0114646,1,0.695912,0.00429686,16.8756218449,-106.306,0.01,99.6861444995,100,100,-106.431954837
3.07231,18.64,99.8336962114,1.06116,-107.118259916,-141.464,1.68246e-07,1.00125,-107.118259916,9.77290290406,0.996106,0.00843001,0.1,0.0106531,1,0.839718,0.00166938,9.77290290406,-107.075,0.01,99.8756288506,100,100,-107.118259916
3.13085,17.25,99.9054801411,1.15923,-106.413800596,-139.855,9.55787e-08,1.00111,-106.413800596,9.29973375285,0.99825,0.00898224,0.1,0.0116126,1,0.896652,0.000952444,9.29973375285,-106.378,0.01,99.888865616,100,100,-106.413800596
4.80994,18.58,99.6889571781,1.17296,-106.139313888,-139.744,3.15139e-07,1.003,-106.139313888,19.6628262055,1.0014,0.0086757,0.1,0.0117133,1,0.868783,0.00316021,19.6628262055,-106.039,0.01,99.7009307717,100,100,-106.139313888
4.8659,20.56,99.7517197229,1.18948,-106.534318283,-141.714,2.51452e-07,1.00262,-106.534318283,21.0923004316,0.996908,0.00865324,0.1,0.0119317,1,0.862648,0.00249899,21.0923004316,-106.444,0.01,99.7388880586,100,100,-106.534318283
6.03209,19.96,99.6827905762,1.06057,-107.423434942,-158.881,3.21389e-07,1.0029,-107.423434942,55.2533121586,0.997434,0.00753277,0.1,0.010633,1,0.751344,0.00319742,55.2533121586,-107.259,0.01,99.7108262799,100,100,-107.423434942
4.84556,19.5,99.6766809284,1.1656,-105.550970624,-140.7,3.27637e-07,1.00254,-105.550970624,20.8726666698,1.00222,0.00898591,0.1,0.0116302,1,0.900587,0.00329094,20.8726666698,-105.46,0.01,99.7468221976,100,100,-105.550970624
15.634,25.78,97.6520125504,1.1226,-110.37738445,-256.07,2.42874e-06,1.01287,-110.37738445,1524.67360191,0.981155,0.00382057,0.1,0.0114416,1,0.374858,0.0233807,1524.67360191,-107.676,0.01,98.7297643957,100,100,-110.37738445
5.82133,20.5,99.8465492381,1.07908,-106.419773027,-142.079,1.55226e-07,1.00153,-106.419773027,31.3445754523,0.992761,0.00874138,0.1,0.0108695,1,0.867809,0.00152987,31.3445754523,-106.367,0.01,99.8469909348,100,100,-106.419773027
4.74834,17.17,99.121255116,1.62031,-106.543501722,-141.168,8.95444e-07,1.00537,-106.543501722,12.1032198943,1.00302,0.00902482,0.1,0.0161542,1,0.90521,0.00900865,12.1032198943,-106.385,0.01,99.4656539328,100,100,-106.543501722
7.81644,19.56,96.0118526022,2.32102,-106.851374528,-142.118,4.19577e-06,1.01999,-106.851374528,20.845340071,0.992712,0.0065249,0.1,0.0233806,1,0.647734,0.0413483,20.845340071,-106.277,0.01,98.039778966,100,100,-106.851374528
6.36784,20.56,98.1159101695,1.53431,-105.376974932,-138.656,1.93965e-06,1.01311,-105.376974932,25.370163341,1.00429,0.00817985,0.1,0.0152775,1,0.821498,0.0195635,25.370163341,-104.956,0.01,98.7056936161,100,100,-105.376974932
5.52204,20.79,98.6613939534,1.64296,-106.502732682,-140.751,1.37046e-06,1.00917,-106.502732682,21.167727498,1.00736,0.00815908,0.1,0.0163096,1,0.821915,0.0139072,21.167727498,-106.203,0.01,99.0910929376,100,100,-106.502732682
4.67123,22.78,99.5963759675,1.06893,-106.184240839,-140.789,4.09404e-07,1.00294,-106.184240839,20.789176859,0.995477,0.00757007,0.1,0.0107378,1,0.753583,0.00405709,20.789176859,-106.083,0.01,99.7071167156,100,100,-106.184240839
3.63605,19.96,99.8918676725,1.09983,-106.376375452,-140.347,1.09344e-07,1.00106,-106.376375452,12.6118644979,0.996008,0.00930903,0.1,0.0110424,1,0.927187,0.00108472,12.6118644979,-106.341,0.01,99.8941827169,100,100,-106.376375452
8.84541,28.67,99.6399812719,1.07415,-106.805901357,-160.485,3.64951e-07,1.00292,-106.805901357,96.1140824253,0.992007,0.00777149,0.1,0.0108281,1,0.770938,0.0035914,96.1140824253,-106.645,0.01,99.708491474,100,100,-106.805901357
3.02295,18.6,99.9636402546,1.03088,-106.509032581,-141.522,3.67462e-08,1.00038,-106.509032581,9.17657525928,1.00114,0.00939017,0.1,0.010297,1,0.940092,0.000368304,9.17657525928,-106.496,0.01,99.9624989052,100,100,-106.509032581
3.68706,19.11,99.9017046966,1.05766,-106.806332397,-141.461,9.93881e-08,1.00135,-106.806332397,13.4372668808,1.00172,0.00840665,0.1,0.0105584,1,0.842114,0.000997311,13.4372668808,-106.761,0.01,99.8648802768,100,100,-106.806332397
8.26159,22.84,99.8242812564,1.15252,-106.128114509,-159.787,1.77816e-07,1.00197,-106.128114509,79.1975005319,1.00769,0.00877677,0.1,0.0114373,1,0.884424,0.00180561,79.1975005319,-106.022,0.01,99.8037976709,100,100,-106.128114509
4.96358,20.64,99.5845399073,1.22246,-105.700577829,-140.161,4.21393e-07,1.00408,-105.700577829,20.6140777036,1.00031,0.00892721,0.1,0.0122208,1,0.892999,0.00421656,20.6140777036,-105.565,0.01,99.5939359905,100,100,-105.700577829
6.70164,20.78,99.03955357,1.47399,-105.89253711,-140.19,9.79562e-07,1.00776,-105.89253711,34.4255103909,0.995676,0.00817119,0.1,0.0148039,1,0.813586,0.0097111,34.4255103909,-105.623,0.01,99.2303815065,100,100,-105.89253711
5.39733,20.36,98.6644591921,1.46877,-105.855328386,-140.057,1.36728e-06,1.00999,-105.855328386,19.8751290676,1.00698,0.00810522,0.1,0.0145859,1,0.816177,0.0138643,19.8751290676,-105.522,0.01,99.0112458378,100,100,-105.855328386
6.37318,21.06,99.2037690272,1.30972,-105.000815226,-138.469,8.10728e-07,1.00806,-105.000815226,32.6453335135,0.983523,0.00791776,0.1,0.0133167,1,0.778729,0.00784231,32.6453335135,-104.736,0.01,99.2006342326,100,100,-105.000815226
20.8818,33.31,98.9911741825,1.15283,-109.027689039,-245.066,1.02942e-06,1.00909,-109.027689039,1273.22309274,0.997769,0.00571887,0.1,0.011554,1,0.570611,0.0102484,1273.22309274,-107.481,0.01,99.0989009301,100,100,-109.027689039
11.4582,26.15,99.0882701779,1.25678,-104.877826393,-159.02,9.29464e-07,1.00734,-104.877826393,127.830241575,0.992677,0.0064632,0.1,0.0126606,1,0.641587,0.00915901,127.830241575,-104.483,0.01,99.2715877569,100,100,-104.877826393
4.89483,21.39,99.7566532275,1.22981,-105.504858872,-140.52,2.46396e-07,1.00161,-105.504858872,22.0519324378,1.00029,0.00854165,0.1,0.0122946,1,0.854412,0.00246538,22.0519324378,-105.452,0.01,99.8397300476,100,100,-105.504858872
13.0753,30.87,98.8891769905,1.10064,-107.927813192,-232.114,1.13466e-06,1.0099,-107.927813192,1011.14867494,1.00544,0.00379257,0.1,0.0109468,1,0.381321,0.0114704,1011.14867494,-106.055,0.01,99.0198477438,100,100,-107.927813192
5.42981,26.31,99.7057369124,1.09446,-105.96821757,-147.525,2.98091e-07,1.00244,-105.96821757,30.5639063561,0.996107,0.00841218,0.1,0.0109874,1,0.837943,0.00295775,30.5639063561,-105.874,0.01,99.7568098591,100,100,-105.96821757
6.5196,27.82,99.3764637042,1.27032,-104.787015697,-139.143,6.33796e-07,1.00535,-104.787015697,36.9414816056,1.00484,0.00793187,0.1,0.012642,1,0.797029,0.0063995,36.9414816056,-104.606,0.01,99.4682604466,100,100,-104.787015697
5.55147,24.97,99.5264093492,1.22105,-104.944464302,-139.219,4.80616e-07,1.00538,-104.944464302,27.4897971003,0.999987,0.00821758,0.1,0.0122106,1,0.821747,0.00480604,27.4897971003,-104.764,0.01,99.4644981468,100,100,-104.944464302
4.15778,22.0,99.9202503442,1.08869,-106.107312065,-140.074,8.0619e-08,1.00079,-106.107312065,16.9317627292,1.0006,0.00935407,0.1,0.0108804,1,0.93597,0.000807161,16.9317627292,-106.08,0.01,99.9211694837,100,100,-106.107312065
7.26607,25.26,99.4251342097,1.14815,-105.399052195,-145.862,5.84001e-07,1.00551,-105.399052195,47.2513473404,1.00314,0.00774905,0.1,0.0114455,1,0.77734,0.00587676,47.2513473404,-105.19,0.01,99.4515386722,100,100,-105.399052195
7.17148,28.12,99.85013106,1.08901,-105.539612849,-152.427,1.51635e-07,1.00193,-105.539612849,56.9137608076,1.00851,0.00840226,0.1,0.0107982,1,0.847373,0.00154225,56.9137608076,-105.449,0.01,99.8074194323,100,100,-105.539612849
4.11562,22.96,99.6512653419,1.06554,-105.992537577,-145.285,3.53466e-07,1.00269,-105.992537577,19.9917673436,0.99263,0.00693184,0.1,0.0107345,1,0.688076,0.00348276,19.9917673436,-105.874,0.01,99.7320104542,100,100,-105.992537577
5.79041,22.4,99.8112868622,1.06726,-106.003850068,-148.695,1.90989e-07,1.00166,-106.003850068,36.2338036353,0.998746,0.00854952,0.1,0.010686,1,0.85388,0.0019051,36.2338036353,-105.931,0.01,99.8340979427,100,100,-106.003850068
5.1211,22.05,99.789633911,1.068,-106.127627635,-146.516,2.12924e-07,1.00214,-106.127627635,29.4834005445,1.00533,0.00770283,0.1,0.0106234,1,0.774392,0.00215201,29.4834005445,-106.037,0.01,99.7863693943,100,100,-106.127627635
4.38562,24.53,99.7764123919,1.23992,-105.803551498,-139.936,2.26343e-07,1.00252,-105.803551498,17.9787124227,1.00077,0.00903133,0.1,0.0123896,1,0.903831,0.00226693,17.9787124227,-105.718,0.01,99.7485657427,100,100,-105.803551498
9.81404,26.34,99.2906480989,1.23923,-104.494740787,-139.896,7.21657e-07,1.00595,-104.494740787,79.7413787483,1.0144,0.00747443,0.1,0.0122164,1,0.758204,0.00742586,79.7413787483,-104.292,0.01,99.4087928218,100,100,-104.494740787
5.73398,28.64,99.7493363291,1.11073,-105.164075708,-140.348,2.53814e-07,1.00271,-105.164075708,30.5278072146,0.996191,0.00892512,0.1,0.0111497,1,0.889112,0.00251884,30.5278072146,-105.068,0.01,99.7293663864,100,100,-105.164075708
4.41751,21.85,99.8478937701,1.04736,-105.715099426,-141.348,1.53879e-07,1.00116,-105.715099426,19.0483666432,0.998991,0.00823508,0.1,0.0104842,1,0.822677,0.00153569,19.0483666432,-105.675,0.01,99.8845600117,100,100,-105.715099426
10.897,32.21,99.2709356534,1.11562,-105.970874618,-183.975,7.41808e-07,1.00674,-105.970874618,284.094678884,1.00151,0.00575206,0.1,0.0111394,1,0.576074,0.00744047,284.094678884,-105.338,0.01,99.330103247,100,100,-105.970874618
7.12078,25.29,99.5532377689,1.1895,-105.464137488,-140.205,4.53313e-07,1.00433,-105.464137488,40.0261177825,0.998852,0.00879665,0.1,0.0119087,1,0.878655,0.00452272,40.0261177825,-105.319,0.01,99.5685320249,100,100,-105.464137488
7.06965,25.58,99.1478977307,1.33822,-105.186502605,-140.505,8.68115e-07,1.00683,-105.186502605,41.3342905796,1.00011,0.00831415,0.1,0.0133807,1,0.831511,0.00868313,41.3342905796,-104.947,0.01,99.3214120757,100,100,-105.186502605
5.30002,22.86,99.2641676141,1.43042,-105.297574952,-140.691,7.4877e-07,1.00532,-105.297574952,22.2053062503,0.999344,0.00860534,0.1,0.0143136,1,0.85997,0.00747788,22.2053062503,-105.113,0.01,99.4707609412,100,100,-105.297574952
10.2823,29.34,99.1790777899,1.10771,-104.128104851,-147.615,8.36081e-07,1.00634,-104.128104851,95.9892532073,0.990533,0.00705213,0.1,0.0111829,1,0.698537,0.00820325,95.9892532073,-103.868,0.01,99.3696031368,100,100,-104.128104851
7.22125,27.82,99.318295148,1.18742,-104.359312933,-139.301,6.93306e-07,1.00599,-104.359312933,47.8525230162,0.985209,0.00794392,0.1,0.0120524,1,0.782642,0.00672949,47.8525230162,-104.156,0.01,99.4049643422,100,100,-104.359312933
5.53613,27.5,99.560359344,1.08845,-105.629950799,-146.612,4.4604e-07,1.00381,-105.629950799,34.590846683,1.00313,0.00750535,0.1,0.0108505,1,0.752888,0.00448841,34.590846683,-105.466,0.01,99.6201573927,100,100,-105.629950799
7.99373,30.19,99.5323288391,1.17259,-104.081621625,-147.849,4.7464e-07,1.00379,-104.081621625,56.8110796016,1.00698,0.00833715,0.1,0.0116446,1,0.839537,0.00481292,56.8110796016,-103.922,0.01,99.6225590501,100,100,-104.081621625
13.7783,31.85,98.8777251326,1.14122,-107.462791856,-193.944,1.14647e-06,1.0094,-107.462791856,469.121054579,0.989581,0.00568493,0.1,0.0115323,1,0.56257,0.011227,469.121054579,-106.464,0.01,99.0691856225,100,100,-107.462791856
6.78958,27.82,99.4233970889,1.2576,-104.09031238,-138.036,5.858e-07,1.00595,-104.09031238,43.1328145929,0.997557,0.00854005,0.1,0.0126068,1,0.851919,0.00582941,43.1328145929,-103.887,0.01,99.4087221395,100,100,-104.09031238
6.34488,28.1,99.4675544405,1.10601,-105.092699665,-147.658,5.4071e-07,1.00514,-105.092699665,43.8306138864,0.997158,0.00795973,0.1,0.0110916,1,0.79371,0.00537641,43.8306138864,-104.875,0.01,99.4886573005,100,100,-105.092699665
6.75969,27.93,99.7781920097,1.12107,-104.273772593,-139.427,2.24585e-07,1.00333,-104.273772593,44.0552769861,0.997673,0.00873453,0.1,0.0112368,1,0.87142,0.00223541,44.0552769861,-104.155,0.01,99.6685441285,100,100,-104.273772593
7.74339,30.67,99.4629114421,1.27587,-103.508276637,-142.822,5.45433e-07,1.00558,-103.508276637,56.9478747679,0.996546,0.00822269,0.1,0.0128029,1,0.819429,0.00541672,56.9478747679,-103.293,0.01,99.4455376575,100,100,-103.508276637
18.5515,32.46,98.8959306158,1.12521,-105.915142009,-215.7,1.12769e-06,1.00817,-105.915142009,775.315600925,0.995309,0.00615377,0.1,0.0113051,1,0.61249,0.0111713,775.315600925,-104.867,0.01,99.1898427882,100,100,-105.915142009
7.3351,28.55,99.4539453204,1.15674,-103.845542912,-137.446,5.54605e-07,1.00582,-103.845542912,47.6077662275,0.997545,0.00792349,0.1,0.0115958,1,0.790404,0.00551886,47.6077662275,-103.651,0.01,99.4215172724,100,100,-103.845542912
7.95554,29.92,98.3288847754,1.51441,-103.700201237,-138.51,1.71667e-06,1.01361,-103.700201237,54.0826983904,1.00382,0.00766625,0.1,0.0150865,1,0.769552,0.017298,54.0826983904,-103.224,0.01,98.6577496937,100,100,-103.700201237
6.38224,30.08,99.7630447351,1.09494,-105.038115131,-149.178,2.3992e-07,1.0022,-105.038115131,45.6726287658,0.997171,0.00826305,0.1,0.0109804,1,0.823968,0.00238565,45.6726287658,-104.942,0.01,99.7800786645,100,100,-105.038115131
5.52231,31.01,99.5558317659,1.13178,-104.550932103,-139.703,4.50652e-07,1.00398,-104.550932103,29.3062777498,1.00637,0.0081864,0.1,0.0112461,1,0.823858,0.00456415,29.3062777498,-104.413,0.01,99.6037866168,100,100,-104.550932103
7.14416,28.62,99.0556730528,1.38762,-104.687734113,-140.331,9.62959e-07,1.0085,-104.687734113,43.9135464381,1.00026,0.00728464,0.1,0.0138726,1,0.728654,0.00963463,43.9135464381,-104.401,0.01,99.157177795,100,100,-104.687734113
7.65176,30.58,99.3260784012,1.1918,-103.618863808,-143.08,6.85354e-07,1.00723,-103.618863808,55.2316565287,1.00559,0.0081544,0.1,0.0118518,1,0.819998,0.00693037,55.2316565287,-103.342,0.01,99.2819622318,100,100,-103.618863808
8.64418,32.46,99.398840201,1.11592,-103.028467584,-140.286,6.109e-07,1.00536,-103.028467584,68.2362068004,1.0059,0.00673054,0.1,0.0110938,1,0.677023,0.00618125,68.2362068004,-102.835,0.01,99.4671635712,100,100,-103.028467584
7.65364,33.05,98.3614504011,1.3057,-103.010341954,-137.127,1.68266e-06,1.01079,-103.010341954,53.5212203955,0.985418,0.00707434,0.1,0.0132502,1,0.697118,0.0163394,53.5212203955,-102.648,0.01,98.9329041048,100,100,-103.010341954
5.73734,29.45,99.4523248491,1.16075,-103.939724765,-138.769,5.56261e-07,1.00484,-103.939724765,31.3598882029,0.992778,0.00752653,0.1,0.0116919,1,0.747217,0.00548255,31.3598882029,-103.769,0.01,99.5187546868,100,100,-103.939724765
7.09938,34.72,99.4019276687,1.20003,-103.083979786,-141.95,6.07782e-07,1.00534,-103.083979786,46.3853538445,1.00012,0.00771785,0.1,0.011999,1,0.771874,0.00607922,46.3853538445,-102.879,0.01,99.4687912015,100,100,-103.083979786
47.8403,37.96,58.6232248081,8.83026,-103.213598237,-136.757,7.12938e-05,1.22681,-103.213598237,69.6075053576,1.05966,0.00445268,0.1,0.0833311,1,0.471833,0.800542,69.6075053576,-98.1004,0.01,81.5125328582,100,100,-103.213598237
10.5306,32.1,93.5923737985,3.14673,-103.898953128,-138.748,6.91544e-06,1.03297,-103.898953128,42.2120249008,1.00903,0.00757011,0.1,0.0311856,1,0.763849,0.0704094,42.2120249008,-102.962,0.01,96.8083823428,100,100,-103.898953128
8.50959,41.84,98.3219095649,1.24418,-101.141766127,-135.975,1.72399e-06,1.01245,-101.141766127,69.1958807646,0.995315,0.00563491,0.1,0.0125003,1,0.560851,0.0170787,69.1958807646,-100.729,0.01,98.7701022858,100,100,-101.141766127
24.2336,51.8,98.1185547382,1.18921,-107.756509506,-250.569,1.93689e-06,1.01836,-107.756509506,2525.84915836,0.989376,0.00416799,0.1,0.0120198,1,0.412371,0.0189595,2525.84915836,-104.152,0.01,98.1973063252,100,100,-107.756509506
7.17038,39.32,99.4837711031,1.11753,-102.251596211,-141.708,5.24149e-07,1.00598,-102.251596211,51.4004421353,1.00178,0.00758085,0.1,0.0111554,1,0.759439,0.00526022,51.4004421353,-102.021,0.01,99.4050703576,100,100,-102.251596211
7.33787,38.12,99.5906135655,1.08589,-102.932174368,-147.086,4.15253e-07,1.00356,-102.932174368,55.3081373457,0.997846,0.00751905,0.1,0.0108823,1,0.750285,0.00413466,55.3081373457,-102.777,0.01,99.6448183402,100,100,-102.932174368
6.63066,35.56,99.3129911904,1.17634,-101.687080365,-134.931,6.98766e-07,1.00671,-101.687080365,42.3073083477,0.996069,0.00804509,0.1,0.0118098,1,0.801347,0.00693283,42.3073083477,-101.465,0.01,99.3330790585,100,100,-101.687080365
8.68005,39.07,99.6392817421,1.07454,-101.325190326,-136.24,3.6565e-07,1.00372,-101.325190326,73.2101046324,1.00077,0.00765173,0.1,0.0107372,1,0.765765,0.00366215,73.2101046324,-101.195,0.01,99.6290074223,100,100,-101.325190326
13.9729,47.41,98.3466486567,1.23719,-101.21588476,-142.21,1.69814e-06,1.01227,-101.21588476,146.165719822,0.981289,0.00605679,0.1,0.0126079,1,0.594346,0.0163519,146.165719822,-100.744,0.01,98.7873867496,100,100,-101.21588476
8.1123,42.65,99.376733568,1.08739,-100.921963508,-136.314,6.33522e-07,1.00361,-100.921963508,65.8851510685,0.993809,0.0063006,0.1,0.0109416,1,0.626159,0.00625702,65.8851510685,-100.789,0.01,99.6403443828,100,100,-100.921963508
12.8711,51.64,97.4892832966,1.2348,-105.878585838,-183.482,2.6014e-06,1.01859,-105.878585838,459.508898616,0.988565,0.00337381,0.1,0.0124909,1,0.333523,0.0254225,459.508898616,-104.084,0.01,98.1752178909,100,100,-105.878585838
8.41764,42.1,99.0091073131,1.15079,-101.802645699,-139.161,1.01094e-06,1.00845,-101.802645699,69.4080017679,1.00264,0.00667843,0.1,0.0114776,1,0.669606,0.0101629,69.4080017679,-101.491,0.01,99.1621828426,100,100,-101.802645699
8.70264,41.0,98.6159580311,1.21485,-100.232364572,-134.294,1.41764e-06,1.01091,-100.232364572,68.7664990697,1.00045,0.00622546,0.1,0.0121431,1,0.622828,0.0141892,68.7664990697,-99.8675,0.01,98.9209226526,100,100,-100.232364572
9.55318,41.22,99.1894616039,1.11448,-100.180792403,-134.294,8.25422e-07,1.00677,-100.180792403,85.4647501812,0.985189,0.00707403,0.1,0.0113124,1,0.696926,0.00801153,85.4647501812,-99.9639,0.01,99.3270805698,100,100,-100.180792403
8.96818,42.35,98.1153285397,1.28943,-100.819565309,-139.442,1.94027e-06,1.01231,-100.819565309,78.8515894306,0.981284,0.00570999,0.1,0.0131402,1,0.560313,0.0186833,78.8515894306,-100.353,0.01,98.7844086448,100,100,-100.819565309
10.7563,45.76,99.2917047471,1.11867,-101.818825155,-169.474,7.20555e-07,1.00801,-101.818825155,212.336715812,0.997083,0.00615729,0.1,0.0112194,1,0.613933,0.00716357,212.336715812,-101.209,0.01,99.2054324874,100,100,-101.818825155
7.7806,45.11,98.7911584311,1.13358,-101.515665942,-153.561,1.23601e-06,1.00822,-101.515665942,99.1255113846,0.992658,0.00545819,0.1,0.0114196,1,0.541812,0.0121792,99.1255113846,-101.012,0.01,99.1849522219,100,100,-101.515665942
20.54,47.8,98.4590769439,1.44418,-98.832573933,-133.374,1.58085e-06,1.02143,-98.832573933,251.864955754,1.00492,0.00674261,0.1,0.0143711,1,0.677581,0.0159646,251.864955754,-98.1599,0.01,97.9020166144,100,100,-98.832573933
8.03352,40.74,99.8938693704,1.08865,-98.9625929475,-134.171,1.07283e-07,1.00147,-98.9625929475,64.7693921208,0.997929,0.00932675,0.1,0.0109091,1,0.930743,0.00106839,64.7693921208,-98.9104,0.01,99.8531355873,100,100,-98.9625929475
8.78138,47.96,99.4106753522,1.18461,-100.654732972,-136.383,5.98826e-07,1.00545,-100.654732972,73.9347213677,1.01138,0.00765805,0.1,0.0117128,1,0.77452,0.00612533,73.9347213677,-100.461,0.01,99.4580710516,100,100,-100.654732972
7.17,39.82,98.6100022845,1.33263,-100.704740149,-135.25,1.42383e-06,1.01116,-100.704740149,46.9424570527,1.0125,0.00698601,0.1,0.0131617,1,0.707336,0.0145966,46.9424570527,-100.322,0.01,98.8963621674,100,100,-100.704740149
7.40225,41.87,98.7761927364,1.13499,-99.9923118999,-133.989,1.25147e-06,1.00878,-99.9923118999,52.6975301417,0.981405,0.00674843,0.1,0.011565,1,0.662295,0.0120536,52.6975301417,-99.6974,0.01,99.1301217801,100,100,-99.9923118999
6.80398,46.35,99.4413851141,1.09761,-100.624324099,-134.393,5.6743e-07,1.00445,-100.624324099,45.3025655167,0.9908,0.00717447,0.1,0.011078,1,0.710846,0.00557037,45.3025655167,-100.476,0.01,99.5571168744,100,100,-100.624324099
10.1183,44.73,99.2689575803,1.19866,-99.5441392001,-133.242,7.43851e-07,1.00772,-99.5441392001,92.9496353568,1.00795,0.00637603,0.1,0.011892,1,0.642674,0.00755729,92.9496353568,-99.2884,0.01,99.2339265526,100,100,-99.5441392001
9.24147,41.16,99.3066889518,1.24263,-100.330332532,-135.371,7.05204e-07,1.00719,-100.330332532,83.175709272,1.00114,0.00779383,0.1,0.0124121,1,0.780271,0.00706811,83.175709272,-100.086,0.01,99.28585175,100,100,-100.330332532
230.492,51.99,41.6810917183,11.1875,-96.8331283443,-127.957,0.00014133,1.85935,-96.8331283443,600.332116417,1.00718,0.000358137,0.1,0.111078,1,0.0360707,1.43366,600.332116417,-74.0122,0.01,53.7822367096,100,100,-96.8331283443
