IterType,VarJ,AvgRet,AvgVanillaIw,VarDiscRet,EpsThisIter,J,delta,VarNormIw,VarVanillaIw,AvgEpLen,VanillaAvgRet,VarRet,renyi2,AvgNormIw,MaxVanillaIw,AvgDiscRet,SamplesThisIter,ESSClassic,MaxNormIw,MinNormIw,ESSRenyi,BatchSize,Bound,MinVanillaIw
1,138.038,-59.0914855162,0.931426,50.7288905499,575,-10215.1,0.3,4.53467e-11,0.421428,86.9565217391,-59.0914855162,50.7288905499,34.7595,9.66184e-06,10.1431,-59.0914855162,50000,3.88331273184,0.000105216,4.82812e-10,8.01942486683e-14,100,-60.9409,4.65443e-05
1,119.079,-59.8476159183,0.920912,81.6186300272,568,-10456.6,0.3,1.89155e-11,0.167686,88.0281690141,-59.8476159183,81.6186300272,33.9803,9.78091e-06,5.20179,-59.8476159183,50000,3.63999082873,5.52476e-05,6.44865e-09,1.74803891111e-13,100,-65.2298,0.000607166
1,216.053,-59.5561635193,0.990123,501.25744333,575,-10545.8,0.3,2.37065e-12,0.0248959,86.9565217391,-59.5561635193,501.25744333,32.7151,9.66184e-06,1.88454,-59.5561635193,50000,3.34419408484,1.83897e-05,6.60161e-07,6.1947602207e-13,100,-84.4838,0.0676517
1,228.372,-59.2620502983,0.977067,88.0394332195,574,-10311.4,0.3,2.35128e-11,0.23962,87.1080139373,-59.2620502983,88.0394332195,32.9818,9.67867e-06,10.1083,-59.2620502983,50000,3.48995384513,0.000100131,7.97311e-08,4.74450822391e-13,100,-64.85,0.0080489
1,259.596,-58.20918819,0.959447,53.8453814045,586,-10110.7,0.3,3.45047e-11,0.353394,85.3242320819,-58.20918819,53.8453814045,33.9709,9.48047e-06,16.8509,-58.20918819,50000,3.72259098382,0.000166506,2.36005e-09,1.76446627561e-13,100,-60.9828,0.000238842
1,253.944,-60.9549476724,0.983288,716.961554161,561,-10728.8,0.3,3.42219e-12,0.0337394,89.1265597148,-60.9549476724,716.961554161,33.1418,9.90295e-06,1.92902,-60.9549476724,50000,3.31719714775,1.94277e-05,4.93547e-07,4.04284956192e-13,100,-85.028,0.0490055
1,129.156,-58.6568583568,0.935665,58.1924533796,582,-10177.9,0.3,3.31891e-11,0.318881,85.910652921,-58.6568583568,58.1924533796,34.6132,9.54563e-06,7.22472,-58.6568583568,50000,4.16537821417,7.37064e-05,4.3894e-09,9.28280888233e-14,100,-61.4549,0.00043025
1,122.633,-58.825699892,0.90268,60.7572980311,579,-10184.6,0.3,3.41689e-11,0.302413,86.3557858377,-58.825699892,60.7572980311,35.3827,9.59509e-06,9.43094,-58.825699892,50000,3.86488360649,0.000100247,2.73727e-09,4.30015873963e-14,100,-61.3442,0.000257514
1,129.57,-59.1595325049,0.97737,100.412875134,575,-10479.3,0.3,6.01835e-12,0.0615852,86.9565217391,-59.1595325049,100.412875134,34.2443,9.66184e-06,3.75821,-59.1595325049,50000,3.52688800448,3.7152e-05,4.40904e-07,1.34236072889e-13,100,-71.8396,0.0446009
1,295.85,-60.8419721028,0.985329,942.321228622,564,-10626.9,0.3,4.56766e-12,0.0457045,88.6524822695,-60.8419721028,942.321228622,34.3225,9.85028e-06,3.3437,-60.8419721028,50000,3.34669049451,3.34267e-05,3.92947e-07,1.24141914591e-13,100,-84.1678,0.0393068
1,157.686,-59.559586302,0.962424,143.249036166,572,-10469.0,0.3,9.71892e-12,0.0954308,87.4125874126,-59.559586302,143.249036166,34.3077,9.71251e-06,4.86876,-59.559586302,50000,3.44498468373,4.91342e-05,3.28482e-07,1.25991087407e-13,100,-69.9927,0.0325497
1,234.319,-58.9771578673,0.966793,63.1310842237,576,-10210.3,0.3,4.34288e-11,0.43635,86.8055555556,-58.9771578673,63.1310842237,35.2172,9.64506e-06,13.9934,-58.9771578673,50000,3.9293306448,0.000139603,2.33582e-09,5.07394345365e-14,100,-60.7876,0.000234136
1,115.105,-58.4718531924,0.942545,60.9865637786,582,-10215.3,0.3,2.26401e-11,0.220736,85.910652921,-58.4718531924,60.9865637786,34.8524,9.54563e-06,5.59887,-58.4718531924,50000,3.64185204265,5.67026e-05,7.52379e-09,7.30781655428e-14,100,-62.8048,0.000742906
1,225.727,-60.2692582136,0.988565,510.74893399,568,-10642.4,0.3,3.07717e-12,0.0314343,88.0281690141,-60.2692582136,510.74893399,33.5841,9.78091e-06,3.41788,-60.2692582136,50000,3.38145505314,3.38166e-05,5.73299e-07,2.59774358989e-13,100,-85.0604,0.0579438
1,216.857,-58.2414681012,0.969967,63.5445735124,586,-10130.9,0.3,3.24664e-11,0.339851,85.3242320819,-58.2414681012,63.5445735124,34.6259,9.48047e-06,12.8676,-58.2414681012,50000,3.8092482082,0.000125768,7.15586e-10,9.1658103005e-14,100,-61.1296,7.32131e-05
1,191.498,-59.4662648127,0.966075,70.2915757768,571,-10304.1,0.3,3.51845e-11,0.346889,87.5656742557,-59.4662648127,70.2915757768,34.933,9.72952e-06,11.0397,-59.4662648127,50000,3.40855715258,0.000111183,1.37263e-08,6.74227311727e-14,100,-63.0312,0.00136293
1,165.819,-58.6361166418,0.947172,67.5323032422,580,-10097.2,0.3,4.3649e-11,0.426808,86.2068965517,-58.6361166418,67.5323032422,35.5513,9.57855e-06,10.9201,-58.6361166418,50000,3.35112796935,0.000110432,1.11131e-09,3.63300967296e-14,100,-60.6749,0.000109891
1,209.523,-59.1079654605,0.988054,487.672833274,580,-10455.9,0.3,2.56547e-12,0.0272979,86.2068965517,-59.1079654605,487.672833274,33.9104,9.57854e-06,1.9672,-59.1079654605,50000,3.43261310935,1.90708e-05,5.46046e-07,1.87452094235e-13,100,-83.4373,0.0563263
1,114.335,-58.202870899,0.937311,51.1074949926,585,-10115.9,0.3,3.34361e-11,0.325716,85.4700854701,-58.202870899,51.1074949926,35.5788,9.49668e-06,7.03205,-58.202870899,50000,3.55925790729,7.12475e-05,1.79807e-08,3.53452994981e-14,100,-60.7209,0.00177468
1,465.874,-58.6458329826,1.01341,69.3907573904,581,-10074.3,0.3,7.90574e-11,0.88799,86.0585197935,-58.6458329826,69.3907573904,35.5405,9.56206e-06,32.7207,-58.6458329826,50000,3.7488028513,0.000308737,6.90434e-09,3.67234463689e-14,100,-59.1569,0.000731737
1,124.865,-59.2432247404,0.949447,62.1729568669,575,-10372.9,0.3,1.93455e-11,0.186811,86.9565217391,-59.2432247404,62.1729568669,34.9566,9.66184e-06,6.3298,-59.2432247404,50000,3.65481748284,6.44138e-05,2.13366e-08,6.58503386779e-14,100,-64.6342,0.0020967
1,143.677,-58.5908363146,0.943835,62.4264722684,581,-10091.7,0.3,4.66249e-11,0.454263,86.0585197935,-58.5908363146,62.4264722684,36.0165,9.56206e-06,8.64,-58.5908363146,50000,3.7401399204,8.75324e-05,1.7801e-09,2.28164634106e-14,100,-60.3661,0.000175707
1,195.077,-58.7413008387,0.962274,64.0095614889,580,-10186.9,0.3,3.36756e-11,0.339871,86.2068965517,-58.7413008387,64.0095614889,35.0823,9.57854e-06,10.903,-58.7413008387,50000,3.6084937639,0.000108529,1.11222e-08,5.80681748064e-14,100,-62.0344,0.00111735
1,217.015,-60.0164253287,0.986237,477.987489668,570,-10614.7,0.3,2.82943e-12,0.0289705,87.7192982456,-60.0164253287,477.987489668,34.9969,9.74659e-06,2.82323,-60.0164253287,50000,3.32583380063,2.79008e-05,6.05138e-07,6.32465318723e-14,100,-84.1292,0.0612326
1,106.992,-58.6449968874,0.895675,50.6815139687,582,-10218.1,0.3,2.90582e-11,0.255835,85.910652921,-58.6449968874,50.6815139687,nan,9.54563e-06,8.12942,-58.6449968874,50000,3.93708151702,8.6639e-05,1.96812e-09,nan,100,-61.1343,0.00018467
1,217.366,-58.5537322496,0.983074,56.2845074385,582,-10269.7,0.3,2.60296e-11,0.276078,85.910652921,-58.5537322496,56.2845074385,35.5463,9.54563e-06,13.4698,-58.5537322496,50000,3.76808066382,0.000130791,4.40219e-09,3.65139125148e-14,100,-61.9611,0.000453368
1,214.608,-60.2895282839,0.985308,503.881125671,567,-10646.7,0.3,3.05528e-12,0.0308963,88.1834215168,-60.2895282839,503.881125671,34.4149,9.79816e-06,2.37607,-60.2895282839,50000,3.32081060775,2.36283e-05,5.68575e-07,1.13191718946e-13,100,-84.6941,0.0571762
1,227.784,-58.5206935343,0.981385,68.1313407123,583,-10279.1,0.3,1.95712e-11,0.207577,85.7632933105,-58.5206935343,68.1313407123,35.3494,9.52925e-06,11.4454,-58.5206935343,50000,3.55257775732,0.000111134,2.54026e-08,4.44567371317e-14,100,-63.0454,0.00261613
1,256.255,-59.0380994392,0.988525,62.6059946851,576,-10249.8,0.3,4.62177e-11,0.485482,86.8055555556,-59.0380994392,62.6059946851,37.7859,9.64506e-06,16.912,-59.0380994392,50000,3.82158097167,0.000165011,8.76373e-09,3.88867824811e-15,100,-60.7441,0.000898197
1,116.062,-58.8095098513,0.916728,50.6685642021,579,-10206.4,0.3,3.63783e-11,0.332068,86.3557858377,-58.8095098513,50.6685642021,36.5805,9.59509e-06,8.84159,-58.8095098513,50000,3.57685040079,9.25419e-05,8.64794e-10,1.29799138105e-14,100,-60.9982,8.26237e-05
1,189.463,-58.2922315734,0.967525,62.1163969569,586,-9983.85,0.3,6.13016e-11,0.638464,85.3242320819,-58.2922315734,62.1163969569,36.6615,9.48047e-06,17.88,-58.2922315734,50000,4.56375142124,0.0001752,2.23198e-10,1.19702986804e-14,100,-59.4856,2.27783e-05
1,219.408,-58.4044551734,0.988985,489.317871498,587,-10317.8,0.3,2.78696e-12,0.0304321,85.1788756388,-58.4044551734,489.317871498,35.1794,9.46432e-06,2.79302,-58.4044551734,50000,3.52518625713,2.67284e-05,4.32252e-07,5.26962953566e-14,100,-82.5446,0.0451687
1,121.361,-59.1078140809,0.967646,103.928813392,578,-10471.0,0.3,5.72149e-12,0.0579886,86.5051903114,-59.1078140809,103.928813392,35.1686,9.61169e-06,2.63851,-59.1078140809,50000,3.6120017362,2.62085e-05,3.2501e-07,5.32702990814e-14,100,-71.5087,0.03272
1,276.303,-58.1136815017,0.9893,61.5211605475,586,-10155.9,0.3,3.19406e-11,0.347808,85.3242320819,-58.1136815017,61.5211605475,35.7024,9.48047e-06,16.3946,-58.1136815017,50000,3.71265706387,0.000157109,2.32995e-08,3.12346274596e-14,100,-60.7265,0.00243134
1,175.086,-58.8352163858,0.992022,269.744901375,581,-10467.8,0.3,2.02513e-12,0.0217968,86.0585197935,-58.8352163858,269.744901375,35.083,9.56206e-06,2.13732,-58.8352163858,50000,3.36130104654,2.06015e-05,8.64508e-07,5.80300888416e-14,100,-83.5821,0.089689
1,240.891,-58.4659049785,0.963222,53.1294257015,582,-10127.9,0.3,4.09108e-11,0.416564,85.910652921,-58.4659049785,53.1294257015,36.6225,9.54563e-06,17.5802,-58.4659049785,50000,3.75398327879,0.000174222,1.21524e-08,1.24470466996e-14,100,-60.7896,0.00122627
1,245.806,-58.0772812357,0.982035,58.7152914,588,-9970.26,0.3,5.97742e-11,0.645755,85.0340136054,-58.0772812357,58.7152914,37.1249,9.44822e-06,17.1195,-58.0772812357,50000,3.50343196291,0.000164708,3.80395e-09,7.53139365587e-15,100,-59.4588,0.000395377
1,207.42,-58.208825161,0.97307,57.4415974368,586,-10028.8,0.3,5.25579e-11,0.553689,85.3242320819,-58.208825161,57.4415974368,37.2999,9.48047e-06,15.9067,-58.208825161,50000,3.93078197033,0.000154976,5.0379e-10,6.322261721e-15,100,-59.8911,5.17087e-05
1,311.47,-58.2477253568,0.988671,61.1900521312,586,-10033.1,0.3,5.93732e-11,0.645706,85.3242320819,-58.2477253568,61.1900521312,37.4537,9.48047e-06,20.2582,-58.2477253568,50000,3.76364566669,0.000194258,3.78586e-09,5.42066668344e-15,100,-59.541,0.000394809
1,146.788,-58.0833727001,0.947036,55.0951023154,587,-10015.8,0.3,4.78101e-11,0.478712,85.1788756388,-58.0833727001,55.0951023154,39.9531,9.46432e-06,13.4507,-58.0833727001,50000,3.73129020258,0.000134421,1.00622e-09,4.45232182604e-16,100,-59.8185,0.000100686
1,132.53,-58.0171049393,0.925888,50.911809094,589,-10088.6,0.3,3.17022e-11,0.305479,84.8896434635,-58.0171049393,50.911809094,39.2948,9.43218e-06,9.12162,-58.0171049393,50000,4.075481723,9.29235e-05,9.62123e-10,8.6000345158e-16,100,-60.7193,9.44445e-05
1,305.837,-57.9458495643,0.962934,65.3923039484,589,-9963.16,0.3,4.84461e-11,0.504925,84.8896434635,-57.9458495643,65.3923039484,40.6713,9.43218e-06,19.5226,-57.9458495643,50000,3.62499663541,0.000191229,2.10415e-09,2.17112206253e-16,100,-59.9413,0.000214814
1,199.168,-58.7324368461,0.961906,58.5593380289,580,-10187.1,0.3,3.99586e-11,0.402973,86.2068965517,-58.7324368461,58.5593380289,41.1544,9.57854e-06,14.1373,-58.7324368461,50000,4.15828220675,0.000140778,7.56373e-09,1.33932553341e-16,100,-60.8003,0.000759573
1,222.629,-58.1879253771,0.953525,61.8535510955,585,-10012.8,0.3,4.66012e-11,0.469806,85.4700854701,-58.1879253771,61.8535510955,42.106,9.49668e-06,15.1441,-58.1879253771,50000,3.53862398873,0.000150829,6.76221e-09,5.17148418351e-17,100,-60.3262,0.000678968
1,265.935,-57.9913151317,0.978956,57.1776044858,589,-9999.01,0.3,5.03182e-11,0.542034,84.8896434635,-57.9913151317,57.1776044858,42.3775,9.43218e-06,20.1732,-57.9913151317,50000,3.65723435329,0.000194367,5.04684e-09,3.94161863988e-17,100,-59.646,0.000523806
1,148.252,-57.8174251649,0.949212,47.1307776135,592,-10016.2,0.3,4.18535e-11,0.4282,84.4594594595,-57.8174251649,47.1307776135,42.6742,9.38438e-06,11.4721,-57.8174251649,50000,3.92245117197,0.000113419,1.055e-09,2.92983268133e-17,100,-59.7255,0.000106711
1,142.976,-58.3360682245,0.94651,57.0306053222,586,-10023.7,0.3,5.59348e-11,0.557536,85.3242320819,-58.3360682245,57.0306053222,nan,9.48047e-06,9.04705,-58.3360682245,50000,3.61707414817,9.06174e-05,1.3099e-09,nan,100,-59.1634,0.000130778
1,340.77,-57.3801988897,0.973651,59.6232673352,596,-9812.66,0.3,6.56875e-11,0.716682,83.8926174497,-57.3801988897,59.6232673352,nan,9.3214e-06,26.6566,-57.3801988897,50000,3.27767942421,0.000255201,2.75918e-11,nan,100,-58.2862,2.88205e-06
1,224.22,-58.9810414069,0.989127,498.614464115,581,-10417.0,0.3,2.91042e-12,0.0311427,86.0585197935,-58.9810414069,498.614464115,42.9757,9.56206e-06,3.01822,-58.9810414069,50000,3.4016949729,2.91777e-05,4.40139e-07,2.1672071454e-17,100,-83.5059,0.0455292
1,471.836,-57.7150060863,1.05003,61.7698747825,591,-9822.97,0.3,1.38247e-10,1.72494,84.6023688663,-57.7150060863,61.7698747825,43.1496,9.40026e-06,44.2045,-57.7150060863,50000,3.95284610384,0.000395737,4.23955e-10,1.82125759776e-17,100,-57.3861,4.73565e-05
1,217.788,-58.0024177999,0.930625,45.8973732522,589,-10086.0,0.3,3.51062e-11,0.34175,84.8896434635,-58.0024177999,45.8973732522,inf,9.43218e-06,17.0062,-58.0024177999,50000,4.14566762473,0.000172364,1.32206e-10,,100,-60.15,1.30441e-05
1,430.821,-57.6048752991,1.0324,59.7120398748,593,-9811.35,0.3,1.02751e-10,1.24777,84.3170320405,-57.6048752991,59.7120398748,inf,9.36856e-06,36.2599,-57.6048752991,50000,3.26549090825,0.000329044,4.57669e-11,,100,-57.8352,5.04342e-06
1,227.837,-57.3141439677,0.969172,50.5088234352,598,-9898.75,0.3,5.05789e-11,0.550452,83.6120401338,-57.3141439677,50.5088234352,inf,9.29023e-06,22.5437,-57.3141439677,50000,3.67896533054,0.000216098,1.86827e-09,,100,-58.6056,0.000194901
1,254.829,-57.6941932378,0.983668,56.8818829044,593,-9959.63,0.3,5.65199e-11,0.623094,84.3170320405,-57.6941932378,56.8818829044,nan,9.36856e-06,20.4619,-57.6941932378,50000,3.72619317125,0.000194881,1.84505e-10,nan,100,-58.9618,1.93725e-05
1,142.588,-58.2010279271,0.940769,56.4646065672,586,-10095.1,0.3,3.41029e-11,0.335813,85.3242320819,-58.2010279271,56.4646065672,inf,9.48047e-06,8.73438,-58.2010279271,50000,3.51646037873,8.80195e-05,3.01746e-09,,100,-61.0311,0.000299429
1,144.733,-57.7506746642,0.948693,48.5178445482,592,-9991.53,0.3,4.55098e-11,0.465098,84.4594594595,-57.7506746642,48.5178445482,nan,9.38438e-06,10.8573,-57.7506746642,50000,3.73774964046,0.0001074,1.54655e-09,nan,100,-59.3691,0.000156345
1,137.273,-57.7792484967,0.926208,53.3556642578,592,-9962.11,0.3,4.78034e-11,0.465656,84.4594594595,-57.7792484967,53.3556642578,inf,9.38438e-06,9.77618,-57.7792484967,50000,3.63582019274,9.90527e-05,1.13954e-09,,100,-59.0585,0.000112469
1,248.561,-57.4757641491,0.985613,59.3464553838,595,-9969.83,0.3,3.84698e-11,0.428659,84.0336134454,-57.4757641491,59.3464553838,inf,9.33707e-06,14.6905,-57.4757641491,50000,3.90611610502,0.000139169,1.63225e-08,,100,-60.1544,0.00172299
1,376.341,-57.4158513456,1.02377,58.2100045561,596,-9918.88,0.3,7.03236e-11,0.848288,83.8926174497,-57.4158513456,58.2100045561,inf,9.3214e-06,30.6579,-57.4158513456,50000,3.943146671,0.000279139,3.63358e-09,,100,-58.2027,0.000399076
1,256.671,-57.4255111048,0.98332,53.2067974244,595,-10031.0,0.3,3.24707e-11,0.36013,84.0336134454,-57.4255111048,53.2067974244,inf,9.33707e-06,16.0727,-57.4255111048,50000,3.7381088984,0.000152618,1.72394e-08,,100,-59.9841,0.00181554
1,193.597,-57.4160120566,0.965833,49.6805972256,595,-9891.08,0.3,5.67627e-11,0.607359,84.0336134454,-57.4160120566,49.6805972256,inf,9.33707e-06,16.6935,-57.4160120566,50000,4.01329484893,0.000161382,9.65783e-12,,100,-58.6924,9.99013e-07
1,336.007,-57.965235349,0.974444,59.5876559374,589,-9955.36,0.3,5.88708e-11,0.628332,84.8896434635,-57.965235349,59.5876559374,inf,9.43218e-06,23.6929,-57.965235349,50000,3.64188399602,0.000229337,3.67365e-09,,100,-59.2383,0.000379526
1,381.101,-57.6752001696,1.00645,69.4684968306,592,-9815.44,0.3,8.26177e-11,0.950259,84.4594594595,-57.6752001696,69.4684968306,nan,9.38438e-06,22.6615,-57.6752001696,50000,3.43636028974,0.000211302,1.92049e-09,nan,100,-58.5296,0.000205967
1,174.667,-57.868902064,0.956142,61.967882724,590,-10047.4,0.3,3.26034e-11,0.336169,84.7457627119,-57.868902064,61.967882724,inf,9.4162e-06,11.5095,-57.868902064,50000,3.56480079349,0.000113347,7.68852e-09,,100,-60.6021,0.000780709
1,492.41,-58.0593770722,1.02362,68.5652889419,587,-9957.5,0.3,9.16597e-11,1.07221,85.1788756388,-58.0593770722,68.5652889419,inf,9.46432e-06,34.4257,-58.0593770722,50000,4.43105373969,0.000318297,5.46359e-09,,100,-58.5523,0.00059092
1,119.874,-57.8955922896,0.931169,47.3446084752,590,-10089.0,0.3,2.99613e-11,0.292999,84.7457627119,-57.8955922896,47.3446084752,inf,9.4162e-06,7.17233,-57.8955922896,50000,4.08016490587,7.25282e-05,4.23602e-09,,100,-60.6984,0.0004189
1,509.61,-58.1166479877,1.02522,67.0477899789,588,-9996.62,0.3,9.83824e-11,1.15838,85.0340136054,-58.1166479877,67.0477899789,inf,9.44822e-06,42.0928,-58.1166479877,50000,4.21988852511,0.000387919,1.94045e-09,,100,-58.2692,0.000210557
1,102.348,-58.4069066566,0.900321,49.384026063,585,-10157.1,0.3,3.33725e-11,0.299944,85.4700854701,-58.4069066566,49.384026063,nan,9.49668e-06,6.92308,-58.4069066566,50000,4.0005965157,7.30253e-05,1.70829e-09,nan,100,-60.3125,0.000161952
1,121.044,-58.1129490575,0.90262,56.7810574511,588,-10047.0,0.3,3.7481e-11,0.342074,85.0340136054,-58.1129490575,56.7810574511,inf,9.44822e-06,7.34505,-58.1129490575,50000,4.66176774187,7.68847e-05,3.26659e-09,,100,-59.9399,0.000312068
1,172.152,-57.5629521406,0.961084,55.105554392,595,-9908.41,0.3,5.45733e-11,0.578206,84.0336134454,-57.5629521406,55.105554392,inf,9.33707e-06,14.3164,-57.5629521406,50000,3.89292594696,0.000139086,2.12224e-11,,100,-58.5988,2.18447e-06
1,127.14,-57.9919606128,0.93866,52.5546631521,589,-10030.7,0.3,4.24202e-11,0.420112,84.8896434635,-57.9919606128,52.5546631521,inf,9.43218e-06,7.60212,-57.9919606128,50000,3.53298662054,7.63904e-05,1.27422e-09,,100,-59.8164,0.000126806
1,202.005,-57.387968919,0.968977,56.0416636752,595,-9990.25,0.3,2.90861e-11,0.31325,84.0336134454,-57.387968919,56.0416636752,inf,9.33707e-06,10.701,-57.387968919,50000,3.75376686414,0.000103115,1.58949e-08,,100,-60.9312,0.00164953
1,139.222,-58.1430173123,0.95766,50.5432429419,588,-10038.1,0.3,5.00355e-11,0.514044,85.0340136054,-58.1430173123,50.5432429419,inf,9.44822e-06,11.3833,-58.1430173123,50000,3.66306094462,0.000112307,2.23408e-09,,100,-59.6065,0.000226444
1,325.029,-57.7206295825,0.994284,64.1299751204,592,-9841.85,0.3,7.23217e-11,0.811855,84.4594594595,-57.7206295825,64.1299751204,nan,9.38439e-06,23.2858,-57.7206295825,50000,3.90166279221,0.000219779,6.23014e-10,nan,100,-58.7395,6.60089e-05
1,174.338,-57.764385591,0.974758,108.931778001,591,-10140.0,0.3,1.11663e-11,0.120067,84.6023688663,-57.764385591,108.931778001,inf,9.40026e-06,6.232,-57.764385591,50000,3.55114363958,6.00994e-05,1.35842e-07,,100,-66.8591,0.0140861
1,115.481,-58.6448479168,0.933496,59.4319267573,581,-10249.8,0.3,2.1821e-11,0.207968,86.0585197935,-58.6448479168,59.4319267573,inf,9.56206e-06,5.56276,-58.6448479168,50000,3.59731591725,5.69809e-05,2.89231e-08,,100,-63.1977,0.00282362
1,317.74,-57.596785811,0.987617,61.1221238171,594,-10020.2,0.3,3.82046e-11,0.426001,84.1750841751,-57.596785811,61.1221238171,inf,9.35279e-06,17.8912,-57.596785811,50000,3.67725129246,0.00016943,6.88727e-09,,100,-59.7299,0.000727268
1,217.382,-58.0082132092,0.974299,55.6877904103,588,-10067.7,0.3,4.15419e-11,0.441744,85.0340136054,-58.0082132092,55.6877904103,inf,9.44822e-06,14.2657,-58.0082132092,50000,3.70126445019,0.000138341,1.16459e-08,,100,-59.8786,0.00120093
1,257.249,-57.4912945986,0.967823,53.6506991011,595,-9897.92,0.3,5.45727e-11,0.586336,84.0336134454,-57.4912945986,53.6506991011,inf,9.33707e-06,22.2875,-57.4912945986,50000,3.54374978241,0.000215019,1.58363e-09,,100,-58.6425,0.000164149
1,227.366,-58.5953028563,0.963834,73.5282397692,583,-10056.6,0.3,4.88661e-11,0.499913,85.7632933105,-58.5953028563,73.5282397692,inf,9.52925e-06,12.616,-58.5953028563,50000,3.64235678187,0.000124732,5.91807e-09,,100,-60.4448,0.000598581
1,113.853,-58.2786695298,0.922735,57.265585274,586,-10121.7,0.3,3.3347e-11,0.315901,85.3242320819,-58.2786695298,57.265585274,inf,9.48047e-06,7.43044,-58.2786695298,50000,3.69476295736,7.63427e-05,1.11211e-09,,100,-60.4418,0.000108242
1,342.964,-57.9328440424,1.01287,59.2969238728,591,-9991.62,0.3,6.86426e-11,0.79693,84.6023688663,-57.9328440424,59.2969238728,inf,9.40026e-06,24.5877,-57.9328440424,50000,4.09839570922,0.000228195,9.00994e-10,,100,-59.0119,9.70811e-05
1,286.115,-57.7417852625,0.99764,50.3682069965,593,-10064.5,0.3,4.56274e-11,0.517402,84.3170320405,-57.7417852625,50.3682069965,inf,9.36856e-06,19.2972,-57.7417852625,50000,3.65885019947,0.000181215,5.79149e-09,,100,-59.1847,0.000616725
1,367.099,-57.6892894958,0.996332,62.2984433642,593,-10016.8,0.3,4.51512e-11,0.51066,84.3170320405,-57.6892894958,62.2984433642,inf,9.36856e-06,20.713,-57.6892894958,50000,3.70100041528,0.000194765,2.55456e-08,,100,-59.6013,0.00271673
1,132.447,-58.1504041913,0.929779,55.8797614271,587,-10049.5,0.3,4.12792e-11,0.398393,85.1788756388,-58.1504041913,55.8797614271,inf,9.46432e-06,9.84508,-58.1504041913,50000,3.61180661336,0.000100214,1.05073e-09,,100,-59.9147,0.000103224
1,398.607,-57.7628700223,1.0099,65.550320239,591,-9901.95,0.3,7.43602e-11,0.858248,84.6023688663,-57.7628700223,65.550320239,inf,9.40026e-06,25.0161,-57.7628700223,50000,3.62477485027,0.000232854,2.10439e-09,,100,-58.5783,0.00022608
1,115.49,-57.7498858526,0.920295,53.7016327557,592,-10022.4,0.3,3.34199e-11,0.321401,84.4594594595,-57.7498858526,53.7016327557,inf,9.38438e-06,6.60534,-57.7498858526,50000,4.09995431214,6.73557e-05,1.33137e-10,,100,-59.9408,1.30563e-05
1,172.639,-57.4116177917,0.946979,55.3753896799,597,-9914.45,0.3,4.34066e-11,0.4495,83.7520938023,-57.4116177917,55.3753896799,inf,9.30579e-06,15.3397,-57.4116177917,50000,3.52167039662,0.000150741,3.1836e-09,,100,-59.3092,0.00032397
1,187.949,-56.7357101692,0.969922,49.9399610865,605,-9941.86,0.3,2.3129e-11,0.258039,82.6446280992,-56.7357101692,49.9399610865,inf,9.18274e-06,11.4392,-56.7357101692,50000,3.7759900667,0.0001083,2.16025e-08,,100,-60.1122,0.00228176
1,289.291,-57.8778601541,0.973727,65.0727934016,592,-9978.07,0.3,4.70292e-11,0.506327,84.4594594595,-57.8778601541,65.0727934016,inf,9.38438e-06,19.5969,-57.8778601541,50000,3.74807056286,0.000188867,3.61415e-09,,100,-59.6949,0.000375006
1,313.979,-57.4850823111,0.996179,56.8539340719,595,-9988.04,0.3,4.83953e-11,0.550879,84.0336134454,-57.4850823111,56.8539340719,inf,9.33707e-06,21.4622,-57.4850823111,50000,4.42276748316,0.000201162,7.01393e-09,,100,-58.837,0.000748322
1,267.792,-57.6474661033,0.995395,61.7742560493,592,-9892.95,0.3,6.37207e-11,0.716902,84.4594594595,-57.6474661033,61.7742560493,inf,9.38438e-06,20.4626,-57.6474661033,50000,3.43959837385,0.000192918,3.52865e-09,,100,-58.8785,0.000374281
1,476.322,-57.7370962001,1.0275,67.4579311341,591,-9969.86,0.3,8.68775e-11,1.03799,84.6023688663,-57.7370962001,67.4579311341,nan,9.40026e-06,33.429,-57.7370962001,50000,4.2197504764,0.00030583,1.74181e-08,nan,100,-58.1146,0.00190389
1,120.287,-57.8008474515,0.936085,55.5869478506,591,-10039.6,0.3,3.14028e-11,0.3114,84.6023688663,-57.8008474515,55.5869478506,inf,9.40026e-06,6.58775,-57.8008474515,50000,3.59691688355,6.61549e-05,3.86816e-09,,100,-60.6384,0.000385194
1,345.811,-57.9402224018,0.996901,64.3757485555,589,-9957.02,0.3,6.08847e-11,0.680124,84.8896434635,-57.9402224018,64.3757485555,inf,9.43218e-06,20.7456,-57.9402224018,50000,3.59933830296,0.000196284,3.25605e-09,,100,-59.5359,0.000344137
1,300.167,-57.7429851012,0.983559,54.2458134294,591,-10000.3,0.3,5.19559e-11,0.568794,84.6023688663,-57.7429851012,54.2458134294,inf,9.40026e-06,20.4187,-57.7429851012,50000,3.83307249985,0.000195149,2.0474e-09,,100,-58.8775,0.000214221
1,171.49,-57.2960276785,0.968534,49.0297845852,597,-9887.91,0.3,5.34408e-11,0.57889,83.7520938023,-57.2960276785,49.0297845852,inf,9.30579e-06,13.46,-57.2960276785,50000,4.49991710821,0.000129325,4.80039e-10,,100,-58.4506,4.99618e-05
