MinVanillaIw,AvgNormIw,MinNormIw,VarVanillaIw,AvgVanillaIw,AvgRet,EpsThisIter,VarDiscRet,AvgDiscRet,VarNormIw,ESSClassic,Delta,Bound,VarRet,AvgEpLen,IterType,MaxNormIw,ESSRenyi,eRenyi2,VanillaAvgRet,VarJ,BatchSize,MaxVanillaIw,J
5.96142e-05,0.00333333,1.83425e-07,2.71133,1.08335,-489.328829311,100,4213.40904951,-489.328829311,2.56686e-05,90.8409719181,0.8,-502.442,4213.40904951,500.0,1,0.0500403,130.395775657,2.30069,-489.328829311,98.3299,300,16.2634,-470.791
1.0,0.01,0.01,,1.0,-488.47528667,100,3087.27372119,-488.47528667,3.50449e-18,100.0,0.8,-522.952,3087.27372119,500.0,2,0.01,300.0,1.0,-488.47528667,55.2847,300,1.0,-488.475
1.0,0.005,0.005,,1.0,-482.487560302,100,2839.58818351,-482.487560302,2.1793e-19,200.000000102,0.8,-510.738,2839.58818351,500.0,2,0.005,300.0,1.0,-482.487560302,54.2472,300,1.0,-485.481
0.00876896,0.00333333,2.19279e-05,41.5707,1.333,-485.126252162,100,3299.16747942,-485.126252162,0.000259948,12.3368648294,0.8,-496.036,3299.16747942,500.0,1,0.276232,91.6297532038,3.27405,-485.126252162,254.28,300,110.465,-458.722
1.0,0.01,0.01,,1.0,-482.136971582,100,2938.06655514,-482.136971582,3.50449e-18,100.0,0.8,-516.784,2938.06655514,500.0,2,0.01,300.0,1.0,-482.136971582,53.9322,300,1.0,-482.137
1.0,0.005,0.005,,1.0,-484.896192718,100,3085.23331109,-484.896192718,2.1793e-19,200.000000102,0.8,-508.016,3085.23331109,500.0,2,0.005,300.0,1.0,-484.896192718,54.6208,300,1.0,-483.517
0.0127984,0.00333333,4.27697e-05,1.90353,0.997464,-498.496660082,100,4125.29753844,-498.496660082,2.1258e-05,103.20465134,0.8,-506.238,4125.29753844,500.0,1,0.0688232,168.885509574,1.77635,-498.496660082,90.636,300,20.5946,-475.908
1.0,0.01,0.01,,1.0,-486.792268837,100,1923.23936142,-486.792268837,3.50449e-18,100.0,0.8,-516.486,1923.23936142,500.0,2,0.01,300.0,1.0,-486.792268837,43.6349,300,1.0,-486.792
1.0,0.005,0.005,,1.0,-480.799454906,100,2924.87770356,-480.799454906,2.1793e-19,200.000000102,0.8,-506.337,2924.87770356,500.0,2,0.005,300.0,1.0,-480.799454906,49.0795,300,1.0,-483.796
0.0256267,0.00333333,5.60958e-05,71.3519,1.52279,-484.200788252,100,2580.28379739,-484.200788252,0.000341886,9.47354459971,0.8,-483.861,2580.28379739,500.0,1,0.317246,87.6380519658,3.42317,-484.200788252,386.017,300,144.93,-445.602
1.0,0.01,0.01,,1.0,-484.474785591,100,2944.17577322,-484.474785591,3.50449e-18,100.0,0.8,-520.288,2944.17577322,500.0,2,0.01,300.0,1.0,-484.474785591,53.9883,300,1.0,-484.475
1.0,0.005,0.005,,1.0,-489.900646917,100,3101.9198705,-489.900646917,2.1793e-19,200.000000102,0.8,-512.511,3101.9198705,500.0,2,0.005,300.0,1.0,-489.900646917,54.7739,300,1.0,-487.188
0.00689988,0.00333333,9.40924e-06,11.8665,2.44437,-484.200788252,100,3031.56451401,-489.984086866,2.20671e-05,100.690594473,0.8,-522.56,2580.28379739,500.0,,0.0532132,161.859216228,2.47128,-484.200788252,73.6981,400,39.0218,-489.606
0.027044,0.0025,5.05484e-05,43.9592,1.33753,-482.846742144,100,3819.47392712,-482.846742144,0.000153576,15.6797043119,0.8,-487.118,3819.47392712,500.0,1,0.242186,117.519874346,3.40368,-482.846742144,377.811,400,129.572,-453.154
1.0,0.01,0.01,,1.0,-483.156445598,100,2871.54688776,-483.156445598,3.50449e-18,100.0,0.8,-517.185,2871.54688776,500.0,2,0.01,400.0,1.0,-483.156445598,53.3182,400,1.0,-483.156
1.0,0.005,0.005,,1.0,-485.131429365,100,2536.5356892,-485.131429365,2.1793e-19,200.000000102,0.8,-508.206,2536.5356892,500.0,2,0.005,400.0,1.0,-485.131429365,51.7492,400,1.0,-484.144
1.0,0.00333333,0.00333333,,1.0,-486.656322011,100,2413.11018415,-486.656322011,5.43914e-20,299.999969474,0.8,-504.628,2413.11018415,500.0,2,0.00333333,400.0,1.0,-486.656322011,50.8237,400,1.0,-484.981
0.03684,0.0025,9.06876e-05,0.443483,1.01557,-487.558235784,100,3584.93944667,-487.558235784,2.68741e-06,279.933684802,0.8,-501.157,3584.93944667,500.0,1,0.0123885,288.542158525,1.38628,-487.558235784,56.472,400,5.03257,-480.229
1.0,0.01,0.01,,1.0,-482.894091676,100,2273.5844985,-482.894091676,3.50449e-18,100.0,0.8,-515.157,2273.5844985,500.0,2,0.01,400.0,1.0,-482.894091676,47.4431,400,1.0,-482.894
1.0,0.005,0.005,,1.0,-493.01786217,100,2989.18156497,-493.01786217,2.1793e-19,200.000000102,0.8,-512.172,2989.18156497,500.0,2,0.005,400.0,1.0,-493.01786217,51.2903,400,1.0,-487.956
1.0,0.00333333,0.00333333,,1.0,-479.075076724,100,3157.84265098,-479.075076724,5.43914e-20,299.999969474,0.8,-504.768,3157.84265098,500.0,2,0.00333333,400.0,1.0,-479.075076724,53.0416,400,1.0,-484.996
0.118475,0.0025,0.000290453,0.164705,1.01975,-489.68677667,100,3543.32802468,-489.68677667,9.89922e-07,345.425552997,0.8,-503.864,3543.32802468,500.0,1,0.00634519,351.633633365,1.13755,-489.68677667,58.858,400,2.58819,-484.153
1.0,0.01,0.01,,1.0,-472.160383072,100,1997.97265585,-472.160383072,3.50449e-18,100.0,0.8,-500.938,1997.97265585,500.0,2,0.01,400.0,1.0,-472.160383072,44.4746,400,1.0,-472.16
1.0,0.005,0.005,,1.0,-486.303627401,100,4849.93934762,-486.303627401,2.1793e-19,200.000000102,0.8,-505.349,4849.93934762,500.0,2,0.005,400.0,1.0,-486.303627401,58.6492,400,1.0,-479.232
1.0,0.00333333,0.00333333,,1.0,-485.835985437,100,2862.78450051,-485.835985437,5.43914e-20,299.999969474,0.8,-502.758,2862.78450051,500.0,2,0.00333333,400.0,1.0,-485.835985437,56.9874,400,1.0,-481.433
0.245979,0.0025,0.000599324,0.342105,1.02607,-483.213004329,100,2700.36958905,-483.213004329,2.03089e-06,302.085331974,0.8,-498.207,2700.36958905,500.0,1,0.0163743,319.227698492,1.25302,-483.213004329,63.5307,400,6.72046,-477.534
1.0,0.01,0.01,,1.0,-494.874809099,100,3942.7443032,-494.874809099,3.50449e-18,100.0,0.8,-528.786,3942.7443032,500.0,2,0.01,400.0,1.0,-494.874809099,62.4765,400,1.0,-494.875
1.0,0.005,0.005,,1.0,-492.323562058,100,3242.05961162,-492.323562058,2.1793e-19,200.000000102,0.8,-517.578,3242.05961162,500.0,2,0.005,400.0,1.0,-492.323562058,59.6499,400,1.0,-493.599
1.0,0.00333333,0.00333333,,1.0,-481.868441204,100,2639.88382351,-481.868441204,5.43914e-20,299.999969474,0.8,-510.058,2639.88382351,500.0,2,0.00333333,400.0,1.0,-481.868441204,57.2172,400,1.0,-489.689
0.298694,0.0025,0.000751116,0.217467,0.994167,-489.529826017,100,2968.19063509,-489.529826017,1.37516e-06,328.009622905,0.8,-505.513,2968.19063509,500.0,1,0.00855367,324.861320449,1.23129,-489.529826017,56.0405,400,3.40151,-485.224
1.0,0.01,0.01,,1.0,-482.151806946,100,3504.26027547,-482.151806946,3.50449e-18,100.0,0.8,-516.154,3504.26027547,500.0,2,0.01,400.0,1.0,-482.151806946,58.9001,400,1.0,-482.152
1.0,0.005,0.005,,1.0,-483.733773886,100,2878.36271586,-483.733773886,2.1793e-19,200.000000102,0.8,-506.986,2878.36271586,500.0,2,0.005,400.0,1.0,-483.733773886,56.2141,400,1.0,-482.943
1.0,0.00333333,0.00333333,,1.0,-486.622786336,100,4022.30828612,-486.622786336,5.43914e-20,299.999969474,0.8,-503.818,4022.30828612,500.0,2,0.00333333,400.0,1.0,-486.622786336,58.6264,400,1.0,-484.169
0.152068,0.0025,0.000374481,0.385428,1.01519,-484.656733823,100,2918.66476206,-484.656733823,2.33738e-06,291.322856639,0.8,-500.401,2918.66476206,500.0,1,0.0143125,313.248746494,1.27694,-484.656733823,57.7223,400,5.81196,-480.46
1.0,0.01,0.01,,1.0,-487.836197155,100,3572.18513877,-487.836197155,3.50449e-18,100.0,0.8,-521.945,3572.18513877,500.0,2,0.01,400.0,1.0,-487.836197155,59.4682,400,1.0,-487.836
1.0,0.005,0.005,,1.0,-486.205303108,100,2166.23279799,-486.205303108,2.1793e-19,200.000000102,0.8,-511.139,2166.23279799,500.0,2,0.005,400.0,1.0,-486.205303108,53.3027,400,1.0,-487.021
1.0,0.00333333,0.00333333,,1.0,-488.473152046,100,3640.75779145,-488.473152046,5.43914e-20,299.999969474,0.8,-508.304,3640.75779145,500.0,2,0.00333333,400.0,1.0,-488.473152046,55.6421,400,1.0,-487.505
0.0129416,0.0025,2.87805e-05,9.12375,1.12416,-491.953208089,100,3234.62930927,-491.953208089,4.51227e-05,48.7710184536,0.8,-502.562,3234.62930927,500.0,1,0.129286,189.596992072,2.10974,-491.953208089,176.52,400,58.1354,-475.731
1.0,0.01,0.01,,1.0,-493.311107652,100,3438.52048603,-493.311107652,3.50449e-18,100.0,0.8,-528.255,3438.52048603,500.0,2,0.01,400.0,1.0,-493.311107652,58.345,400,1.0,-493.311
1.0,0.005,0.005,,1.0,-492.77415378,100,5057.63578003,-492.77415378,2.1793e-19,200.000000102,0.8,-518.698,5057.63578003,500.0,2,0.005,400.0,1.0,-492.77415378,64.8511,400,1.0,-493.043
1.0,0.00333333,0.00333333,,1.0,-491.083839322,100,2685.43356174,-491.083839322,5.43914e-20,299.999969474,0.8,-513.337,2685.43356174,500.0,2,0.00333333,400.0,1.0,-491.083839322,60.7522,400,1.0,-492.39
7.7122e-05,0.0025,1.82351e-07,0.931829,1.05733,-488.048331098,100,3670.80637264,-488.048331098,5.20948e-06,218.408225884,0.8,-505.439,3670.80637264,500.0,1,0.0139025,239.784249835,1.66817,-488.048331098,73.7016,400,5.87981,-481.829
1.0,0.01,0.01,,1.0,-494.234641017,100,3879.16223515,-494.234641017,3.50449e-18,100.0,0.8,-530.37,3879.16223515,500.0,2,0.01,400.0,1.0,-494.234641017,61.9707,400,1.0,-494.235
1.0,0.005,0.005,,1.0,-483.238903624,100,1933.54149479,-483.238903624,2.1793e-19,200.000000102,0.8,-514.289,1933.54149479,500.0,2,0.005,400.0,1.0,-483.238903624,53.9214,400,1.0,-488.737
1.0,0.00333333,0.00333333,,1.0,-492.833135289,100,4716.03250578,-492.833135289,5.43914e-20,299.999969474,0.8,-512.449,4716.03250578,500.0,2,0.00333333,400.0,1.0,-492.833135289,59.147,400,1.0,-490.102
0.218673,0.0025,0.00055291,0.261603,0.988735,-488.303169366,100,3189.47365273,-488.303169366,1.67249e-06,315.724262805,0.8,-506.34,3189.47365273,500.0,1,0.0128938,313.407677577,1.27629,-488.303169366,62.1126,400,5.09941,-484.477
1.0,0.01,0.01,,1.0,-482.464650391,100,2757.69176813,-482.464650391,3.50449e-18,100.0,0.8,-517.279,2757.69176813,500.0,2,0.01,400.0,1.0,-482.464650391,52.2505,400,1.0,-482.465
1.0,0.005,0.005,,1.0,-490.747195179,100,3665.46252932,-490.747195179,2.1793e-19,200.000000102,0.8,-511.223,3665.46252932,500.0,2,0.005,400.0,1.0,-490.747195179,56.5386,400,1.0,-486.606
1.0,0.00333333,0.00333333,,1.0,-480.916623316,100,2493.8043954,-480.916623316,5.43914e-20,299.999969474,0.8,-504.81,2493.8043954,500.0,2,0.00333333,400.0,1.0,-480.916623316,54.4171,400,1.0,-484.709
0.0118277,0.0025,1.99056e-05,113.956,1.48547,-492.898036028,100,2549.84489272,-492.898036028,0.000322767,7.6170657025,0.8,-487.646,2549.84489272,500.0,1,0.35768,91.2263431447,4.3847,-492.898036028,399.742,400,212.529,-451.196
1.0,0.01,0.01,,1.0,-491.436622013,100,3891.91985031,-491.436622013,3.50449e-18,100.0,0.8,-529.979,3891.91985031,500.0,2,0.01,400.0,1.0,-491.436622013,62.0725,400,1.0,-491.437
1.0,0.005,0.005,,1.0,-497.10012143,100,3512.53462015,-497.10012143,2.1793e-19,200.000000102,0.8,-521.522,3512.53462015,500.0,2,0.005,400.0,1.0,-497.10012143,60.6071,400,1.0,-494.268
1.0,0.00333333,0.00333333,,1.0,-485.97533475,100,2780.94639133,-485.97533475,5.43914e-20,299.999969474,0.8,-513.756,2780.94639133,500.0,2,0.00333333,400.0,1.0,-485.97533475,58.1533,400,1.0,-491.504
0.00470524,0.0025,3.8519e-06,43.0396,3.05385,-492.898036028,100,2812.0898852,-492.715959355,2.88439e-05,71.38414309,0.8,-523.486,2549.84489272,500.0,,0.0692138,186.96616648,2.67428,-492.898036028,84.616,500,84.5473,-491.972
0.0547743,0.002,9.61761e-05,13.6334,1.13904,-481.943310569,100,2290.88373341,-481.943310569,4.20325e-05,43.5270598103,0.8,-493.651,2290.88373341,500.0,1,0.142847,227.637140351,2.19648,-481.943310569,245.306,500,81.3543,-470.576
1.0,0.01,0.01,,1.0,-481.806857346,100,3151.8903795,-481.806857346,3.50449e-18,100.0,0.8,-517.09,3151.8903795,500.0,2,0.01,500.0,1.0,-481.806857346,55.8603,500,1.0,-481.807
1.0,0.005,0.005,,1.0,-478.186854235,100,2201.65597342,-478.186854235,2.1793e-19,200.000000102,0.8,-504.946,2201.65597342,500.0,2,0.005,500.0,1.0,-478.186854235,51.51,500,1.0,-479.997
1.0,0.00333333,0.00333333,,1.0,-489.820234684,100,3113.1592707,-489.820234684,5.43914e-20,299.999969474,0.8,-503.642,3113.1592707,500.0,2,0.00333333,500.0,1.0,-489.820234684,53.0815,500,1.0,-483.271
1.0,0.0025,0.0025,,1.0,-489.31207037,100,2679.0258039,-489.31207037,5.4346e-20,400.0,0.8,-502.423,2679.0258039,500.0,2,0.0025,500.0,1.0,-489.31207037,52.7554,500,1.0,-484.781
0.0469121,0.002,9.17187e-05,0.337541,1.02296,-480.987109333,100,2906.45505543,-480.987109333,1.29025e-06,378.238854968,0.8,-498.042,2906.45505543,500.0,1,0.00538784,372.639510021,1.34178,-480.987109333,60.7238,500,2.75576,-479.764
1.0,0.01,0.01,,1.0,-497.956863883,100,3023.22094549,-497.956863883,3.50449e-18,100.0,0.8,-531.733,3023.22094549,500.0,2,0.01,500.0,1.0,-497.956863883,54.7082,500,1.0,-497.957
1.0,0.005,0.005,,1.0,-478.417500716,100,2413.71532818,-478.417500716,2.1793e-19,200.000000102,0.8,-512.07,2413.71532818,500.0,2,0.005,500.0,1.0,-478.417500716,52.7895,500,1.0,-488.187
1.0,0.00333333,0.00333333,,1.0,-485.429053719,100,3314.6073893,-485.429053719,5.43914e-20,299.999969474,0.8,-506.992,3314.6073893,500.0,2,0.00333333,500.0,1.0,-485.429053719,54.3446,500,1.0,-487.268
1.0,0.0025,0.0025,,1.0,-485.251430138,100,2379.91761549,-485.251430138,5.4346e-20,400.0,0.8,-503.845,2379.91761549,500.0,2,0.0025,500.0,1.0,-485.251430138,52.9603,500,1.0,-486.764
0.0224074,0.002,4.27003e-05,1.82823,1.04952,-485.923873325,100,3986.00086854,-485.923873325,6.63912e-06,188.220465461,0.8,-499.829,3986.00086854,500.0,1,0.04556,279.124169975,1.79132,-485.923873325,116.706,500,23.908,-479.069
1.0,0.01,0.01,,1.0,-494.782235717,100,2958.29982257,-494.782235717,3.50449e-18,100.0,0.8,-529.743,2958.29982257,500.0,2,0.01,500.0,1.0,-494.782235717,54.1176,500,1.0,-494.782
1.0,0.005,0.005,,1.0,-488.149317698,100,2349.71674452,-488.149317698,2.1793e-19,200.000000102,0.8,-516.187,2349.71674452,500.0,2,0.005,500.0,1.0,-488.149317698,51.366,500,1.0,-491.466
1.0,0.00333333,0.00333333,,1.0,-493.597719774,100,3813.11388922,-493.597719774,5.43914e-20,299.999969474,0.8,-512.361,3813.11388922,500.0,2,0.00333333,500.0,1.0,-493.597719774,54.9392,500,1.0,-492.176
1.0,0.0025,0.0025,,1.0,-494.250039603,100,2699.30647527,-494.250039603,5.4346e-20,400.0,0.8,-510.175,2699.30647527,500.0,2,0.0025,500.0,1.0,-494.250039603,54.1537,500,1.0,-492.695
0.0512638,0.002,0.000103475,0.387453,0.990841,-493.54469609,100,3062.88152487,-493.54469609,1.57859e-06,358.716511896,0.8,-506.154,3062.88152487,500.0,1,0.01218,370.996377696,1.34772,-493.54469609,62.6855,500,6.03424,-488.003
1.0,0.01,0.01,,1.0,-484.898274054,100,2860.33328205,-484.898274054,3.50449e-18,100.0,0.8,-517.785,2860.33328205,500.0,2,0.01,500.0,1.0,-484.898274054,53.214,500,1.0,-484.898
1.0,0.005,0.005,,1.0,-488.035305324,100,4002.49542519,-488.035305324,2.1793e-19,200.000000102,0.8,-511.005,4002.49542519,500.0,2,0.005,500.0,1.0,-488.035305324,58.3057,500,1.0,-486.467
1.0,0.00333333,0.00333333,,1.0,-500.205624183,100,2861.97223697,-500.205624183,5.43914e-20,299.999969474,0.8,-511.082,2861.97223697,500.0,2,0.00333333,500.0,1.0,-500.205624183,57.0331,500,1.0,-491.046
1.0,0.0025,0.0025,,1.0,-491.958642531,100,3627.62381636,-491.958642531,5.4346e-20,400.0,0.8,-508.656,3627.62381636,500.0,2,0.0025,500.0,1.0,-491.958642531,57.7717,500,1.0,-491.274
0.00375673,0.002,7.40345e-06,0.533301,1.01486,-485.070980075,100,2047.92892129,-485.070980075,2.0712e-06,329.649406008,0.8,-503.284,2047.92892129,500.0,1,0.0119755,344.691069804,1.45057,-485.070980075,67.5295,500,6.0767,-484.56
1.0,0.01,0.01,,1.0,-483.834769125,100,2477.03586373,-483.834769125,3.50449e-18,100.0,0.8,-516.791,2477.03586373,500.0,2,0.01,500.0,1.0,-483.834769125,49.5204,500,1.0,-483.835
1.0,0.005,0.005,,1.0,-490.294364894,100,2378.22921002,-490.294364894,2.1793e-19,200.000000102,0.8,-511.221,2378.22921002,500.0,2,0.005,500.0,1.0,-490.294364894,49.1303,500,1.0,-487.065
1.0,0.00333333,0.00333333,,1.0,-494.432178464,100,4943.98743122,-494.432178464,5.43914e-20,299.999969474,0.8,-511.643,4943.98743122,500.0,2,0.00333333,500.0,1.0,-494.432178464,57.0331,500,1.0,-489.52
1.0,0.0025,0.0025,,1.0,-488.122484278,100,2578.63683873,-488.122484278,5.4346e-20,400.0,0.8,-508.329,2578.63683873,500.0,2,0.0025,500.0,1.0,-488.122484278,55.4811,500,1.0,-489.171
0.257101,0.002,0.000511113,0.18273,1.00604,-485.375602118,100,2347.29710416,-485.375602118,7.22167e-07,423.663773473,0.8,-504.316,2347.29710416,500.0,1,0.00583542,429.482920178,1.16419,-485.375602118,58.9071,500,2.93534,-485.827
1.0,0.01,0.01,,1.0,-493.942823632,100,3572.350807,-493.942823632,3.50449e-18,100.0,0.8,-528.141,3572.350807,500.0,2,0.01,500.0,1.0,-493.942823632,59.4695,500,1.0,-493.943
1.0,0.005,0.005,,1.0,-489.602927523,100,3796.86002078,-489.602927523,2.1793e-19,200.000000102,0.8,-519.541,3796.86002078,500.0,2,0.005,500.0,1.0,-489.602927523,60.4356,500,1.0,-491.773
1.0,0.00333333,0.00333333,,1.0,-491.87574066,100,3837.3053823,-491.87574066,5.43914e-20,299.999969474,0.8,-514.48,3837.3053823,500.0,2,0.00333333,500.0,1.0,-491.87574066,60.8382,500,1.0,-491.807
1.0,0.0025,0.0025,,1.0,-481.249845988,100,2315.27040256,-481.249845988,5.4346e-20,400.0,0.8,-508.803,2315.27040256,500.0,2,0.0025,500.0,1.0,-481.249845988,58.0508,500,1.0,-489.168
0.0152696,0.002,2.91448e-05,0.306315,1.04785,-482.901232978,100,2140.4377306,-482.901232978,1.11592e-06,391.107111619,0.8,-503.357,2140.4377306,500.0,1,0.0093015,387.72012777,1.28959,-482.901232978,60.6477,500,4.87327,-483.414
1.0,0.01,0.01,,1.0,-494.118948266,100,3175.12850087,-494.118948266,3.50449e-18,100.0,0.8,-531.934,3175.12850087,500.0,2,0.01,500.0,1.0,-494.118948266,56.0658,500,1.0,-494.119
1.0,0.005,0.005,,1.0,-482.460152459,100,3097.27468359,-482.460152459,2.1793e-19,200.000000102,0.8,-515.029,3097.27468359,500.0,2,0.005,500.0,1.0,-482.460152459,56.0252,500,1.0,-488.29
1.0,0.00333333,0.00333333,,1.0,-485.478866102,100,2359.08761843,-485.478866102,5.43914e-20,299.999969474,0.8,-509.185,2359.08761843,500.0,2,0.00333333,500.0,1.0,-485.478866102,53.5985,500,1.0,-487.353
1.0,0.0025,0.0025,,1.0,-496.602330249,100,2796.04912192,-496.602330249,5.4346e-20,400.0,0.8,-508.572,2796.04912192,500.0,2,0.0025,500.0,1.0,-496.602330249,53.5039,500,1.0,-489.665
0.231427,0.002,0.000280995,167.233,1.64719,-483.449318408,100,2549.25611226,-483.449318408,0.000246543,7.99839501437,0.8,-493.593,2549.25611226,500.0,1,0.347717,188.163414137,2.65726,-483.449318408,301.65,500,286.378,-466.025
1.0,0.01,0.01,,1.0,-504.642357737,100,4362.90257801,-504.642357737,3.50449e-18,100.0,0.8,-541.953,4362.90257801,500.0,2,0.01,500.0,1.0,-504.642357737,65.7212,500,1.0,-504.642
1.0,0.005,0.005,,1.0,-484.9700322,100,1926.6927564,-484.9700322,2.1793e-19,200.000000102,0.8,-521.189,1926.6927564,500.0,2,0.005,500.0,1.0,-484.9700322,56.6577,500,1.0,-494.806
1.0,0.00333333,0.00333333,,1.0,-501.738037399,100,3520.22794618,-501.738037399,5.43914e-20,299.999969474,0.8,-518.658,3520.22794618,500.0,2,0.00333333,500.0,1.0,-501.738037399,57.5536,500,1.0,-497.117
1.0,0.0025,0.0025,,1.0,-492.153172772,100,2703.67392559,-492.153172772,5.4346e-20,400.0,0.8,-514.531,2703.67392559,500.0,2,0.0025,500.0,1.0,-492.153172772,56.1969,500,1.0,-495.876
0.0859062,0.002,0.00017279,0.0890655,0.994341,-492.589968754,100,3039.12203868,-492.589968754,3.60328e-07,458.757102443,0.8,-510.819,3039.12203868,500.0,1,0.0043477,456.96898556,1.09417,-492.589968754,55.8817,500,2.16155,-493.366
1.0,0.01,0.01,,1.0,-493.738187263,100,3692.16459251,-493.738187263,3.50449e-18,100.0,0.8,-529.635,3692.16459251,500.0,2,0.01,500.0,1.0,-493.738187263,60.4586,500,1.0,-493.738
1.0,0.005,0.005,,1.0,-495.579602011,100,3764.30339157,-495.579602011,2.1793e-19,200.000000102,0.8,-520.042,3764.30339157,500.0,2,0.005,500.0,1.0,-495.579602011,60.7602,500,1.0,-494.659
1.0,0.00333333,0.00333333,,1.0,-478.05679614,100,2844.58297536,-478.05679614,5.43914e-20,299.999969474,0.8,-509.85,2844.58297536,500.0,2,0.00333333,500.0,1.0,-478.05679614,58.8316,500,1.0,-489.125
1.0,0.0025,0.0025,,1.0,-478.545994672,100,3236.74437986,-478.545994672,5.4346e-20,400.0,0.8,-504.429,3236.74437986,500.0,2,0.0025,500.0,1.0,-478.545994672,58.4632,500,1.0,-486.48
5.88225e-05,0.002,1.17416e-07,1.15,1.00195,-489.961736377,100,2745.44642713,-489.961736377,4.58209e-06,233.292626913,0.8,-499.372,2745.44642713,500.0,1,0.0104948,233.242278678,2.14369,-489.961736377,65.8586,500,5.25764,-475.867
1.0,0.01,0.01,,1.0,-500.971963905,100,4032.32935131,-500.971963905,3.50449e-18,100.0,0.8,-539.012,4032.32935131,500.0,2,0.01,500.0,1.0,-500.971963905,63.1823,500,1.0,-500.972
1.0,0.005,0.005,,1.0,-490.082035621,100,3234.19133975,-490.082035621,2.1793e-19,200.000000102,0.8,-522.425,3234.19133975,500.0,2,0.005,500.0,1.0,-490.082035621,60.2211,500,1.0,-495.527
1.0,0.00333333,0.00333333,,1.0,-487.709342883,100,2134.8938196,-487.709342883,5.43914e-20,299.999969474,0.8,-514.884,2134.8938196,500.0,2,0.00333333,500.0,1.0,-487.709342883,55.9983,500,1.0,-492.921
1.0,0.0025,0.0025,,1.0,-484.173849361,100,2529.90456926,-484.173849361,5.4346e-20,400.0,0.8,-509.754,2529.90456926,500.0,2,0.0025,500.0,1.0,-484.173849361,54.7024,500,1.0,-490.734
0.0443646,0.002,7.8188e-05,3.33688,1.13482,-482.474378387,100,2435.74238227,-482.474378387,1.03645e-05,139.433665192,0.8,-501.383,2435.74238227,500.0,1,0.0616473,289.848858991,1.72504,-482.474378387,89.8585,500,34.9793,-479.039
1.0,0.01,0.01,,1.0,-482.621099906,100,2537.53696943,-482.621099906,3.50449e-18,100.0,0.8,-516.567,2537.53696943,500.0,2,0.01,500.0,1.0,-482.621099906,50.1215,500,1.0,-482.621
1.0,0.005,0.005,,1.0,-482.667289049,100,3517.62723445,-482.667289049,2.1793e-19,200.000000102,0.8,-506.886,3517.62723445,500.0,2,0.005,500.0,1.0,-482.667289049,54.7477,500,1.0,-482.644
1.0,0.00333333,0.00333333,,1.0,-486.09843308,100,3042.89631801,-486.09843308,5.43914e-20,299.999969474,0.8,-503.645,3042.89631801,500.0,2,0.00333333,500.0,1.0,-486.09843308,54.818,500,1.0,-483.796
1.0,0.0025,0.0025,,1.0,-485.119032642,100,3262.44288664,-485.119032642,5.4346e-20,400.0,0.8,-501.316,3262.44288664,500.0,2,0.0025,500.0,1.0,-485.119032642,55.3312,500,1.0,-484.126
0.00182149,0.002,3.55201e-06,0.860188,1.02561,-491.664331825,100,2009.66368323,-491.664331825,3.27106e-06,275.310764747,0.8,-498.254,2009.66368323,500.0,1,0.0114214,278.444673256,1.79569,-491.664331825,62.8009,500,5.85693,-477.651
1.0,0.01,0.01,,1.0,-485.892728938,100,2809.56424021,-485.892728938,3.50449e-18,100.0,0.8,-518.741,2809.56424021,500.0,2,0.01,500.0,1.0,-485.892728938,52.7396,500,1.0,-485.893
1.0,0.005,0.005,,1.0,-494.272929635,100,3145.71912871,-494.272929635,2.1793e-19,200.000000102,0.8,-514.859,3145.71912871,500.0,2,0.005,500.0,1.0,-494.272929635,54.4557,500,1.0,-490.083
1.0,0.00333333,0.00333333,,1.0,-481.446578236,100,2505.56216937,-481.446578236,5.43914e-20,299.999969474,0.8,-507.434,2505.56216937,500.0,2,0.00333333,500.0,1.0,-481.446578236,53.107,500,1.0,-487.204
1.0,0.0025,0.0025,,1.0,-489.151691253,100,2434.33886637,-489.151691253,5.4346e-20,400.0,0.8,-505.21,2434.33886637,500.0,2,0.0025,500.0,1.0,-489.151691253,52.139,500,1.0,-487.691
0.224383,0.002,0.000452017,0.0482218,0.992808,-492.486548452,100,2977.53481184,-492.486548452,1.95692e-07,476.723541639,0.8,-503.628,2977.53481184,500.0,1,0.00400487,476.090231743,1.05022,-492.486548452,52.7255,500,1.98803,-487.569
1.0,0.01,0.01,,1.0,-483.810374159,100,3641.10283404,-483.810374159,3.50449e-18,100.0,0.8,-517.249,3641.10283404,500.0,2,0.01,500.0,1.0,-483.810374159,60.0391,500,1.0,-483.81
1.0,0.005,0.005,,1.0,-485.824410074,100,2546.05050089,-485.824410074,2.1793e-19,200.000000102,0.8,-508.462,2546.05050089,500.0,2,0.005,500.0,1.0,-485.824410074,55.3503,500,1.0,-484.817
1.0,0.00333333,0.00333333,,1.0,-489.900467723,100,4114.24185178,-489.900467723,5.43914e-20,299.999969474,0.8,-509.37,4114.24185178,500.0,2,0.00333333,500.0,1.0,-489.900467723,58.3599,500,1.0,-486.512
1.0,0.0025,0.0025,,1.0,-484.454659096,100,2033.47289078,-484.454659096,5.4346e-20,400.0,0.8,-505.793,2033.47289078,500.0,2,0.0025,500.0,1.0,-484.454659096,55.3036,500,1.0,-485.997
