Bound,TimeElapsed,InitialReturnMax,Weights,ReturnMeanIW,InitialBound,J_sample_variance,StdIW,EpLenMean,InitialReturnMin,TimestepsSoFar,MeanIW,InitialReturnStd,EpisodesSoFar,MaxIW,Iteration,EmpiricalD2,InitialReturnMean,EpRewMean,EpThisIter,MinIW
568.76245,1508.4755165576935,14.086607,[-1.186 -0.555 -0.563 -1.561 -0.884],568.76245,254.47804,25634454.0,19.396564,29.83,-23.453213,371915,2.1746469,8.76681,10300,271.34387,103,5302797000000.0,-2.9563904e-07,-105.79185311650406,100,1.6433513e-09
18533.654,1522.526309967041,12.593393,[-1.159 -0.472 -0.557 -1.512 -0.889],18533.654,247.90424,33828550000.0,712.8345,30.93,-18.990305,375008,70.35643,8.545294,10400,7930.919,104,1193336900000.0,1.153946e-06,-105.55563083076237,100,2.1563099e-11
6238.2744,1538.1850607395172,14.132439,[-1.164 -0.462 -0.518 -1.58  -0.916],6238.2744,241.40341,3710653000.0,258.96384,31.47,-22.42091,378155,24.273863,8.933303,10500,2883.6418,105,5377201300000000.0,-9.536743e-08,-104.59389436932645,100,4.0684272e-13
997.16504,1552.7219018936157,14.818999,[-1.304 -0.404 -0.475 -1.566 -1.   ],997.16504,253.54004,54997976.0,30.527552,31.3,-19.060902,381285,4.0348268,8.637499,10600,383.80707,106,1.0701637e+17,1.335144e-07,-105.18130931353762,100,3.823968e-13
1211.3376,1565.8347902297974,15.890812,[-1.296 -0.304 -0.457 -1.535 -1.038],1211.3376,291.6709,96746296.0,33.64155,28.61,-14.660545,384146,4.1174917,8.558708,10700,421.8676,107,8118695600000000.0,-1.5258789e-07,-105.53116467022119,100,1.2105761e-13
395.8286,1580.0454654693604,15.263637,[-1.306 -0.285 -0.384 -1.496 -1.1  ],395.8286,264.76016,885325.2,3.5819242,30.36,-13.40299,387182,1.4790741,8.193862,10800,142.7172,108,417.39496,-3.8146972e-08,-104.61819845744593,100,0.0009373757
8263.696,1592.3782029151917,15.246037,[-1.301 -0.282 -0.358 -1.52  -1.123],8263.696,281.5221,6407920600.0,276.15094,29.41,-18.391724,390123,27.751442,8.519116,10900,5643.6733,109,2.0517435e+18,4.863739e-07,-104.90907705661293,100,3.88181e-07
224.88905,1609.5889902114868,12.363437,[-1.35  -0.338 -0.401 -1.547 -1.072],224.88905,209.01543,19913.994,0.65064764,33.61,-21.253376,393484,1.0720536,8.89719,11000,4.798595,110,1.6705974,-5.912781e-07,-105.10022665750397,100,0.017228775
916.3474,1622.1470260620117,13.698487,[-1.352 -0.348 -0.401 -1.558 -1.067],916.3474,215.87117,62300996.0,37.315525,33.86,-14.825222,396870,4.3165627,8.101542,11100,486.12476,111,5545412700000000.0,1.001358e-06,-105.14514702283348,100,1.8608977e-12
1839.2897,1636.6256124973297,13.30228,[-1.32  -0.361 -0.39  -1.51  -1.079],1839.2897,267.35938,295741860.0,74.566574,29.82,-22.008724,399852,6.5247188,8.534516,11200,5418.8613,112,3027914.5,-7.6293946e-07,-104.33881752455436,100,3.2061944e-06
67722.28,1651.6656894683838,14.114866,[-1.34  -0.333 -0.337 -1.508 -1.118],67722.28,241.63722,458512800000.0,2828.3257,31.84,-16.950565,403036,281.36722,7.9622545,11300,38079.34,113,nan,1.4495849e-06,-104.57217528001613,100,
285.29022,1667.2579834461212,12.385129,[-1.358 -0.468 -0.518 -1.514 -0.74 ],285.29022,246.19629,233626.22,1.9083024,31.09,-17.545412,406145,1.1462834,8.619741,11400,17.83202,114,3.2345202,9.536743e-07,-106.09677752211255,100,0.019582242
460.08945,1680.2165887355804,12.707755,[-1.347 -0.474 -0.499 -1.507 -0.788],460.08945,233.48767,4592528.0,9.314097,31.57,-23.237658,409302,1.9906893,7.9495015,11500,121.70104,115,611199740.0,6.7710874e-07,-105.61551599082848,100,2.0301471e-07
1863.9034,1694.377851486206,13.090194,[-1.409 -0.452 -0.437 -1.516 -0.75 ],1863.9034,245.9608,252808670.0,62.915092,30.99,-19.741573,412401,7.3480973,8.342583,11600,843.2586,116,6828092600000.0,-3.0517577e-07,-105.62214793176702,100,3.6551862e-10
34901.426,1710.2568538188934,13.128763,[-1.439 -0.477 -0.544 -1.522 -0.786],34901.426,233.24913,121046245000.0,1560.5566,31.33,-27.842813,415534,140.88927,8.844556,11700,96618.836,117,81164510000.0,-7.6293944e-08,-106.11935170620643,100,5.6033495e-10
867.1884,1727.0258152484894,14.556888,[-1.418 -0.554 -0.529 -1.603 -0.848],867.1884,234.50151,50123932.0,30.185213,32.02,-14.467228,418736,3.664497,8.470383,11800,309.4038,118,9556744000.0,6.389618e-07,-105.10368231145121,100,2.5561264e-09
491.46167,1741.7211861610413,12.19062,[-1.421 -0.594 -0.482 -1.648 -0.87 ],491.46167,190.85994,7315922.5,13.964717,35.11,-18.881693,422247,2.5244687,8.444201,11900,128.47243,119,105832.6,-7.2479247e-07,-103.43837198831976,100,3.9166155e-09
6752.7866,1756.2534549236298,11.444223,[-1.361 -0.57  -0.481 -1.68  -0.956],6752.7866,193.5305,4475138000.0,354.04092,35.03,-21.721342,425750,35.131966,8.816318,12000,13753.53,120,inf,-7.2479247e-07,-105.57400105308535,100,
390.12466,1772.5381879806519,12.017721,[-1.349 -0.634 -0.632 -1.618 -0.942],390.12466,227.5875,836198.9,3.8932374,31.56,-15.586791,428906,1.689585,8.372823,12100,43.32837,121,56.561134,4.959106e-07,-106.17780534485046,100,0.0019142424
643.34985,1785.9847357273102,12.570343,[-1.365 -0.643 -0.673 -1.626 -0.955],643.34985,233.53827,18089884.0,17.711264,30.43,-21.102741,431949,2.6496282,8.46187,12200,324.08502,122,17745.78,-8.010864e-07,-106.58119919571237,100,6.15165e-05
312.94357,1799.6852278709412,15.004439,[-1.342 -0.601 -0.613 -1.598 -0.916],312.94357,249.62894,2306339.0,6.20514,30.7,-20.115065,435019,1.276212,8.777841,12300,76.20815,123,828960.94,-6.198883e-07,-103.45176957214034,100,3.0519104e-07
985.33875,1812.6482210159302,12.89078,[-1.35  -0.626 -0.613 -1.561 -0.934],985.33875,235.33409,78090584.0,36.76808,30.63,-17.813293,438082,3.9691715,8.727945,12400,388.255,124,54787.953,-1.2016296e-06,-106.50703276243185,100,2.083805e-06
448.4452,1827.3220009803772,11.701004,[-1.351 -0.606 -0.65  -1.575 -0.975],448.4452,189.45695,9551358.0,15.600147,34.63,-19.02706,441545,2.28444,8.214507,12500,162.70108,125,2775136.2,-3.8146972e-08,-105.98951283553458,100,1.8466155e-06
309.71863,1841.1930730342865,12.004975,[-1.363 -0.546 -0.652 -1.531 -0.956],309.71863,227.12187,1398758.2,5.035612,30.81,-18.751785,444626,1.3440619,8.386188,12600,81.0919,126,259.61694,8.487701e-07,-106.37868050617624,100,0.00045156156
1152.6752,1852.751049041748,16.477179,[-1.352 -0.536 -0.606 -1.534 -0.981],1152.6752,312.1014,81578190.0,28.123108,27.16,-14.500017,447342,3.5480378,7.532272,12700,317.49704,127,660.00146,-2.002716e-07,-106.64772195361347,100,8.595393e-05
2633.2124,1866.7075397968292,11.2241535,[-1.378 -0.555 -0.588 -1.56  -1.035],2633.2124,183.24602,637386430.0,139.8051,34.45,-19.727776,450787,14.496662,8.005298,12800,1425.0735,128,1.8999968e+18,1.5258789e-07,-104.74235528627204,100,3.2138188e-18
905.846,1879.3981094360352,14.562903,[-1.431 -0.599 -0.662 -1.61  -1.058],905.846,292.23944,38263240.0,20.752378,27.29,-15.707247,453516,2.9956613,7.879957,12900,476.59155,129,432204.1,-8.392334e-07,-106.93312131101727,100,3.165905e-06
239.38403,1893.0925805568695,11.817778,[-1.498 -0.61  -0.67  -1.644 -1.096],239.38403,217.9261,40764.184,0.89942414,31.24,-21.283358,456640,1.0919273,7.616653,13000,6.3576555,130,1.7747946,-1.0108947e-06,-106.8401969239603,100,0.06971452
3213.2515,1905.653418302536,13.918926,[-1.488 -0.611 -0.669 -1.633 -1.13 ],3213.2515,232.86607,852536900.0,123.10353,31.24,-20.524576,459764,13.368933,9.03385,13100,1269.2908,131,15739252000000.0,3.7193297e-07,-106.10996580893945,100,7.167787e-11
311.6975,1920.0409801006317,13.179183,[-1.445 -0.53  -0.647 -1.596 -1.108],311.6975,265.91278,916035.6,3.699059,29.22,-19.551702,462686,1.1826525,8.36755,13200,117.80021,132,103.10056,8.773804e-07,-107.21958508801993,100,0.000575716
6769.1494,1931.6082792282104,13.653469,[-1.44  -0.513 -0.661 -1.604 -1.122],6769.1494,307.0782,4460922400.0,220.0775,26.84,-13.339804,465370,22.041708,7.597774,13300,2250.3308,133,inf,-7.6293944e-08,-106.02098076381293,100,2.299014e-32
484.79187,1947.9052906036377,13.79009,[-1.425 -0.551 -0.653 -1.727 -1.095],484.79187,249.69072,12144768.0,13.950359,30.39,-17.245955,468409,1.9356219,8.242794,13400,144.00345,134,682261800000.0,2.2888183e-07,-105.33484083967141,100,4.1818743e-11
2449.1753,1962.1055953502655,13.898259,[-1.416 -0.591 -0.71  -1.783 -1.12 ],2449.1753,226.68391,481638140.0,93.53556,32.14,-23.614094,471623,10.21476,9.028216,13500,1060.8821,135,1946192600.0,3.0517577e-07,-105.47416558357541,100,1.0798143e-09
405.92065,1976.4567170143127,14.364408,[-1.438 -0.599 -0.692 -1.828 -1.116],405.92065,273.96725,4683791.0,7.6199713,29.51,-16.277075,474574,1.4535775,8.611107,13600,99.75778,136,54538.934,1.707077e-06,-105.70057392975245,100,6.5940976e-06
567.47565,1989.1779584884644,13.7323265,[-1.428 -0.6   -0.692 -1.869 -1.105],567.47565,281.95822,11958651.0,11.984223,28.72,-22.022352,477446,1.9566243,8.655734,13700,321.90662,137,2538.1123,1.3923645e-06,-106.52835444426786,100,7.0992446e-06
417.02844,2001.7236905097961,13.06358,[-1.396 -0.612 -0.728 -1.861 -1.133],417.02844,264.41498,2266638.8,5.54314,28.95,-19.474392,480341,1.5611169,8.109184,13800,86.520676,138,29586.01,-1.7261505e-06,-105.23153389817026,100,9.987509e-06
1487.3881,2013.973462343216,15.349136,[-1.389 -0.615 -0.737 -1.827 -1.122],1487.3881,275.72,143003200.0,42.387016,29.18,-22.152489,483259,5.1859336,8.739974,13900,722.4446,139,93600415000000.0,5.531311e-07,-105.6420836478022,100,2.6632044e-08
1005.21454,2029.5106842517853,12.795834,[-1.344 -0.662 -0.73  -1.811 -1.111],1005.21454,222.1864,75127960.0,38.2068,31.77,-20.239372,486436,4.3079715,8.995155,14000,401.31424,140,3.4058769e+16,4.6730042e-07,-104.83213711061683,100,1.144535e-11
347.39438,2043.6452012062073,13.659856,[-1.294 -0.698 -0.684 -1.802 -1.128],347.39438,283.09277,145387.64,1.3128424,28.64,-19.716196,489300,1.2151942,9.169857,14100,10.063129,141,4.007384,1.7166138e-07,-107.44341745412595,100,0.037822455
467.5812,2056.344983816147,14.2395735,[-1.298 -0.719 -0.692 -1.8   -1.12 ],467.5812,278.9082,1822254.5,4.733417,28.36,-19.673424,492136,1.6534142,8.793633,14200,66.4951,142,185.45284,5.340576e-07,-104.36732219690035,100,0.004476223
255.89624,2069.3326835632324,12.736496,[-1.306 -0.727 -0.701 -1.83  -1.075],255.89624,222.21214,1236970.0,5.1719346,31.08,-15.817662,495244,1.1820769,8.01012,14300,59.3259,143,1535.8394,6.294251e-07,-106.78360146533541,100,2.6893618e-05
558.91583,2082.231791496277,12.114734,[-1.303 -0.7   -0.71  -1.842 -1.056],558.91583,223.7542,12433890.0,15.945088,31.1,-17.86489,498354,2.5415373,8.302794,14400,195.09863,144,18067095000000.0,4.6730042e-07,-105.59489196508314,100,6.5821903e-10
844.0246,2094.9387032985687,12.829337,[-1.268 -0.706 -0.742 -1.795 -1.055],844.0246,230.55478,47228028.0,28.974318,30.25,-20.55832,501379,3.5105786,8.837064,14500,303.92447,145,4292627700000.0,5.722046e-07,-104.32800134173439,100,4.550562e-12
307.40512,2107.3694915771484,13.492553,[-1.276 -0.651 -0.704 -1.833 -1.068],307.40512,265.35843,163663.08,1.4973834,29.41,-16.97218,504320,1.1512178,8.100362,14600,20.854053,146,20.084515,2.5749208e-07,-106.18297840913854,100,0.0063823448
375.0899,2119.8740072250366,14.29743,[-1.274 -0.619 -0.679 -1.815 -1.05 ],375.0899,257.495,1146008.1,3.9803753,29.95,-22.783173,507315,1.4409693,9.350492,14700,52.19986,147,4175.2935,1.2397766e-07,-105.10345683532107,100,0.0004101278
456.08533,2132.1747393608093,14.852108,[-1.261 -0.583 -0.678 -1.78  -1.056],456.08533,275.4474,2688895.2,5.856389,29.54,-22.121967,510269,1.6137134,9.240887,14800,51.84942,148,755.9164,-3.6239624e-07,-103.30440056299045,100,9.908722e-05
27676.777,2143.9100410938263,15.670754,[-1.224 -0.576 -0.703 -1.776 -1.061],27676.777,303.16483,75633120000.0,888.34985,27.13,-18.528528,512982,86.58266,7.9035096,14900,19580.957,149,5.3456575e+17,1.3732911e-06,-106.6949228903633,100,5.317149e-10
486.93378,2159.438882827759,15.086234,[-1.269 -0.518 -0.672 -1.81  -1.029],486.93378,299.42847,5508044.5,7.516159,27.69,-22.019558,515751,1.5914737,8.57052,15000,149.47202,150,1887.9747,2.0980835e-06,-106.33706164469523,100,0.00063427404
1043.4712,2172.8078260421753,14.294569,[-1.275 -0.516 -0.711 -1.793 -1.033],1043.4712,283.3533,97533520.0,34.850822,28.72,-22.323084,518623,3.6741712,9.402518,15100,431.8472,151,2.6586505e+22,-3.4332277e-07,-106.38152388675044,100,5.068703e-15
359.84293,2185.610726594925,15.589342,[-1.268 -0.555 -0.732 -1.729 -1.042],359.84293,324.9368,459555.4,2.0454338,26.07,-17.782942,521230,1.1015756,8.779088,15200,38.760845,152,7.6389904,-3.0517577e-07,-106.13137336463268,100,0.0037627118
375.9829,2197.574151277542,14.918572,[-1.247 -0.538 -0.726 -1.741 -1.049],375.9829,295.38937,1244872.9,3.8210027,27.68,-19.200218,523998,1.2798826,9.570687,15300,30.938425,153,645.52716,-1.9454956e-06,-105.72267127243722,100,0.00019577217
416.4403,2210.816982984543,13.916764,[-1.236 -0.548 -0.688 -1.75  -1.095],416.4403,268.68427,2867602.8,6.075188,29.48,-15.27663,526946,1.514659,8.162729,15400,93.79696,154,1285.9563,7.05719e-07,-105.24708345230947,100,1.9374202e-05
433.48492,2222.9188499450684,14.77897,[-1.216 -0.572 -0.7   -1.73  -1.143],433.48492,269.28122,2403992.5,5.687171,28.86,-16.203426,529832,1.5816469,8.664576,15500,56.745243,155,131.48117,-1.4019013e-06,-105.95074216824834,100,0.000531101
1038.8044,2235.3397357463837,14.327995,[-1.182 -0.569 -0.712 -1.747 -1.155],1038.8044,259.8219,84077016.0,35.668964,29.23,-16.775494,532755,4.0263133,8.470061,15600,364.0401,156,67839704.0,-1.1062622e-06,-105.75066312321671,100,3.4664822e-13
1269.8755,2249.4755387306213,14.602428,[-1.175 -0.585 -0.697 -1.707 -1.191],1269.8755,286.10056,102665280.0,35.515953,29.13,-15.906631,535668,4.4141936,8.984324,15700,738.27246,157,2411179800.0,1.0108947e-06,-104.90993455322104,100,5.8859206e-09
611.42255,2262.9079959392548,15.694605,[-1.253 -0.599 -0.727 -1.701 -1.167],611.42255,326.27884,10852851.0,9.901593,27.49,-20.798027,538417,1.8267357,8.8063,15800,210.19824,158,56.67731,-1.5544891e-06,-107.15365347515412,100,0.0022945094
471.48242,2276.7739651203156,13.805174,[-1.289 -0.576 -0.74  -1.676 -1.147],471.48242,268.00452,3492510.5,7.087154,28.42,-19.286171,541259,1.7591938,7.8029957,15900,101.454636,159,10815.6,4.959106e-07,-107.6805400333833,100,3.182495e-05
642.6634,2288.6990473270416,13.809359,[-1.286 -0.577 -0.78  -1.663 -1.145],642.6634,270.61258,15751184.0,14.204431,29.22,-15.214096,544181,2.305352,8.582039,16000,154.79695,160,44058.496,-7.343292e-07,-107.17097744160708,100,3.0143272e-07
1730.9604,2300.6483709812164,16.030117,[-1.269 -0.629 -0.795 -1.702 -1.186],1730.9604,335.37323,252543630.0,46.891342,25.48,-21.500542,546729,4.9410367,9.036539,16100,493.76245,161,70312.73,-5.7220458e-08,-106.10641650313937,100,0.00019197387
284.49783,2314.5652906894684,14.315556,[-1.305 -0.62  -0.762 -1.686 -1.216],284.49783,248.9233,61457.004,0.978158,29.52,-18.15269,549681,1.1367266,8.191012,16200,8.595394,162,2.7260787,-5.0544736e-07,-105.69714346808969,100,0.029586898
6382.789,2325.6857736110687,14.915356,[-1.31  -0.627 -0.752 -1.688 -1.221],6382.789,313.45825,3883942400.0,196.18588,26.59,-21.902308,552340,19.40776,8.896334,16300,2057.0916,163,1090019.1,-1.6212464e-07,-106.8315635094459,100,1.364468e-07
329.30832,2340.6059815883636,14.018819,[-1.284 -0.628 -0.784 -1.711 -1.243],329.30832,299.63602,75443.57,0.90750355,26.94,-18.984222,555034,1.0964316,8.479622,16400,7.850456,164,2.1863718,-5.4359435e-07,-106.57574596027698,100,0.14273562
363.47537,2352.8673663139343,14.797769,[-1.25  -0.637 -0.778 -1.724 -1.254],363.47537,296.97244,492897.9,2.4085202,27.53,-19.216549,557787,1.2298838,8.573502,16500,25.158262,165,24.19526,1.5068055e-06,-105.76265764662222,100,0.0017055576
528.96594,2364.3088920116425,15.942421,[-1.223 -0.646 -0.797 -1.726 -1.24 ],528.96594,317.13483,5667044.0,7.417796,27.07,-15.0554905,560494,1.6335078,8.826465,16600,95.70314,166,21.300892,1.1444092e-06,-106.92684347119678,100,0.0007616389
314.03458,2377.610455274582,15.858162,[-1.179 -0.667 -0.803 -1.726 -1.262],314.03458,282.62424,132153.19,1.2803547,29.15,-21.886156,563409,1.1160816,9.475017,16700,8.346784,167,4.7295556,6.580353e-07,-105.93753899419114,100,0.006682191
957.3229,2388.122470140457,14.170736,[-1.169 -0.658 -0.811 -1.716 -1.266],957.3229,305.3017,78238690.0,28.843727,26.61,-18.793724,566070,3.1140256,8.493746,16800,295.38205,168,3441028400.0,1.9073486e-08,-107.08775729108497,100,2.0040127e-09
396.06253,2400.766512155533,15.302736,[-1.172 -0.686 -0.876 -1.718 -1.274],396.06253,298.4413,1285789.2,3.6710246,26.88,-22.426725,568758,1.3143322,8.871763,16900,64.78307,169,62.89835,1.1157989e-06,-106.45305565805,100,0.0009373265
490.76065,2412.0390667915344,16.145998,[-1.151 -0.705 -0.903 -1.713 -1.265],490.76065,383.4926,233737.16,1.2316779,23.93,-20.210741,571151,1.2721653,8.606212,17000,12.484338,170,8.961032,-5.531311e-07,-107.2438650898231,100,0.011673069
479.33142,2423.304986000061,16.306128,[-1.175 -0.715 -0.93  -1.709 -1.267],479.33142,368.89786,3778713.5,5.249554,24.06,-17.20171,573557,1.2921631,7.9633384,17100,68.1052,171,237.30882,-2.3841858e-06,-106.7409072977769,100,8.620538e-05
1101.4492,2435.0451130867004,16.146591,[-1.167 -0.702 -0.942 -1.725 -1.282],1101.4492,311.51645,43255468.0,20.920969,26.36,-14.980665,576193,3.4824011,8.22598,17200,200.10294,172,409616060000.0,2.002716e-07,-107.12552759203204,100,6.198183e-09
634.75916,2448.1106221675873,16.913877,[-1.15  -0.646 -0.935 -1.682 -1.296],634.75916,379.96045,4452681.5,5.523081,24.13,-20.513369,578606,1.6731786,9.295756,17300,43.396904,173,509.07687,-1.9073486e-08,-106.27789057539262,100,0.0011489174
474.98856,2460.5907216072083,15.814297,[-1.148 -0.651 -0.973 -1.674 -1.289],474.98856,322.09747,3002871.5,5.280153,26.09,-18.921278,581215,1.4553269,9.47439,17400,52.306786,174,112.79969,-2.861023e-07,-105.86055792578244,100,0.0016671148
611.9093,2473.004083633423,14.073117,[-1.158 -0.653 -0.987 -1.698 -1.286],611.9093,297.64282,10274742.0,10.608711,27.26,-22.57269,583941,2.0097356,9.435037,17500,107.78943,175,6950.8438,-3.0517577e-07,-106.95530587790327,100,0.00012566432
1466.57,2486.065458536148,15.442512,[-1.159 -0.635 -0.945 -1.685 -1.298],1466.57,336.93848,118380010.0,31.83441,25.76,-17.560608,586517,4.209157,9.062346,17600,441.77692,176,67586.95,1.7166137e-06,-107.12881033581608,100,4.588782e-08
2494.1396,2498.0409581661224,16.049538,[-1.141 -0.646 -0.988 -1.686 -1.313],2494.1396,381.72324,544849200.0,61.84527,23.57,-14.158197,588874,6.545091,8.154483,17700,1780.2727,177,11515865000000.0,-1.4495849e-06,-106.74637849665375,100,3.2077032e-09
394.4764,2511.0978598594666,16.945362,[-1.125 -0.599 -0.981 -1.704 -1.292],394.4764,355.06192,62794.38,0.69779503,25.24,-19.699497,591398,1.1111106,9.417607,17800,5.113449,178,2.0835147,-2.670288e-07,-106.2260443124532,100,0.0064354027
391.84586,2522.24769449234,16.149704,[-1.117 -0.594 -0.981 -1.69  -1.301],391.84586,312.20865,1215433.2,3.4354038,27.28,-17.973797,594126,1.2462878,9.192368,17900,50.546673,179,23.694714,-3.7193297e-07,-106.98918731215139,100,0.0018930733
502.11597,2534.5841147899628,15.44072,[-1.104 -0.586 -0.962 -1.705 -1.317],502.11597,317.2871,4971173.0,6.9586225,26.83,-20.82468,596809,1.5504881,9.812651,18000,246.1969,180,590703.8,-1.6021728e-06,-105.98562110346752,100,6.395801e-05
1323.897,2547.311776638031,14.689344,[-1.071 -0.608 -0.967 -1.686 -1.304],1323.897,298.1141,163589420.0,43.697742,26.85,-19.174667,599494,4.48921,8.093682,18100,446.38678,181,inf,5.340576e-07,-107.93904046830859,100,3.7532942e-26
1091.6191,2559.5010135173798,16.81835,[-1.    -0.56  -0.976 -1.622 -1.297],1091.6191,397.91113,26348808.0,12.877147,23.52,-16.58068,601846,2.7384012,8.898383,18200,120.64409,182,49002.734,-1.2397766e-06,-107.51153947538543,100,1.1734406e-05
28041.34,2572.5147268772125,15.869467,[-0.99  -0.567 -0.951 -1.594 -1.302],28041.34,337.368,78624200000.0,828.0129,25.62,-18.381104,604408,81.80741,8.872663,18300,8479.909,183,inf,-6.8664554e-07,-105.0352055728611,100,
3125.6218,2586.9864025115967,15.150484,[-1.025 -0.552 -0.98  -1.714 -1.327],3125.6218,342.08704,818699900.0,82.223625,25.33,-18.15939,606941,8.727586,8.66352,18400,1056.8529,184,1897.7113,-9.536743e-08,-107.83356985208859,100,1.7601542e-05
653.4036,2600.256366968155,15.22264,[-1.031 -0.535 -0.976 -1.679 -1.346],653.4036,321.95743,10944433.0,10.204065,26.07,-15.100838,609548,1.9976557,8.552588,18500,155.60835,185,23974318.0,-6.8664554e-07,-106.12448077226925,100,2.5991716e-07
411.79272,2611.750416278839,15.546704,[-1.041 -0.559 -0.966 -1.658 -1.328],411.79272,333.86484,1535476.9,3.6791584,25.55,-18.319153,612103,1.2153586,9.327134,18600,48.160934,186,47.272404,-1.9073487e-07,-105.62749959575174,100,0.003288061
521.5839,2622.0652434825897,17.131807,[-1.023 -0.579 -0.969 -1.644 -1.338],521.5839,441.68658,358446.9,1.3385817,22.13,-15.6758995,614316,1.1780013,8.4816265,18700,10.216553,187,8.89065,-4.196167e-07,-106.40984170410839,100,0.0035026036
332.23975,2633.2333545684814,14.607689,[-1.013 -0.583 -0.974 -1.625 -1.341],332.23975,277.93637,498282.6,2.4874682,28.02,-14.282919,617118,1.194448,8.622778,18800,20.159996,188,19.91029,-4.7683716e-07,-106.26684426256415,100,0.00092018064
364.0472,2644.320051431656,16.494333,[-1.019 -0.588 -1.001 -1.621 -1.34 ],364.0472,354.54047,12268.383,0.30106437,25.12,-17.430082,619630,1.0255024,8.894899,18900,2.9254496,189,1.1125702,-2.0980835e-07,-106.00648430596922,100,0.29987592
518.57904,2653.8347969055176,16.025835,[-1.014 -0.597 -1.007 -1.626 -1.342],518.57904,381.61148,1299889.9,2.9127352,23.83,-17.600216,622013,1.341836,8.921714,19000,36.13201,190,11.344771,-1.4400482e-06,-106.82699511511758,100,0.00015034327
1168.725,2666.086993455887,16.41438,[-1.005 -0.628 -1.022 -1.652 -1.341],1168.725,370.69623,102692340.0,27.28441,24.36,-20.081896,624449,3.1387324,9.141307,19100,320.88028,191,115227290000000.0,6.1035155e-07,-106.48824919666198,100,1.0050233e-11
443.26068,2679.372640609741,16.327139,[-1.011 -0.652 -1.035 -1.603 -1.342],443.26068,362.1698,2068749.6,3.9003816,24.15,-14.799467,626864,1.2101959,8.126107,19200,38.074944,192,130.52545,-1.1062622e-06,-107.11114160533909,100,0.0021170492
49189.062,2691.3526294231415,15.12785,[-1.042 -0.645 -1.031 -1.577 -1.318],49189.062,372.0069,234939240000.0,1293.4977,24.12,-16.533876,629276,126.16846,8.326602,19300,13616.846,193,31862135000.0,-6.8664554e-07,-107.48641806934646,100,1.9313543e-07
693.4436,2705.756689310074,17.727373,[-1.058 -0.635 -1.031 -1.617 -1.338],693.4436,423.8509,9740708.0,7.302512,22.43,-16.500467,631519,1.6022599,8.125122,19400,75.724174,194,37.973602,8.392334e-07,-107.18212884725713,100,0.0014261233
533.3984,2717.908874988556,15.181779,[-1.034 -0.66  -1.014 -1.63  -1.371],533.3984,353.18204,2346694.8,4.273763,24.69,-12.969244,633988,1.4849935,8.466939,19500,41.835335,195,32.661354,-8.9645386e-07,-106.72643454015763,100,0.005937389
499.45535,2729.6849422454834,15.339132,[-1.031 -0.666 -1.021 -1.656 -1.382],499.45535,328.75458,12675159.0,10.743958,25.97,-18.195538,636585,1.4697468,9.449755,19600,113.248085,196,8308.026,1.4305115e-07,-106.74249333301316,100,4.2471934e-06
412.39148,2740.8010218143463,17.013134,[-1.009 -0.651 -1.034 -1.669 -1.35 ],412.39148,379.95367,142452.17,0.9873848,23.64,-13.758476,638949,1.0855553,8.448466,19700,9.767228,197,2.4396503,-9.727478e-07,-106.73387693088806,100,0.032563046
582.36786,2751.359840631485,15.679146,[-1.005 -0.649 -1.036 -1.681 -1.354],582.36786,336.39163,6397068.5,7.4238205,25.52,-18.129074,641501,1.6973822,9.105071,19800,71.49756,198,6807.7607,8.2969666e-07,-106.9721939037208,100,8.050151e-05
689.2179,2763.3732590675354,15.119133,[-1.011 -0.634 -1.009 -1.652 -1.331],689.2179,348.57898,21253210.0,13.389112,25.04,-20.96854,644005,1.9876772,8.885047,19900,135.42128,199,2875490.2,-1.8310546e-06,-106.0703173138236,100,2.4728574e-06
1023.90356,2775.5625648498535,17.06069,[-1.042 -0.625 -1.038 -1.668 -1.323],1023.90356,372.31033,38606948.0,16.180943,24.37,-13.529362,646442,2.6666636,8.901754,20000,214.40648,200,2185.8132,-7.05719e-07,-107.06066316390549,100,8.54017e-06
1248.5862,2786.981499195099,17.116476,[-1.039 -0.626 -1.    -1.684 -1.334],1248.5862,415.59766,96802950.0,23.591208,22.79,-13.867096,648721,2.978878,7.6130795,20100,241.39485,201,566098.94,-2.2888183e-07,-106.12115386006367,100,6.061237e-08
9530.682,2800.418548107147,16.901213,[-1.032 -0.627 -1.045 -1.665 -1.348],9530.682,362.31955,8639437000.0,256.54678,24.73,-17.298903,651194,25.98224,8.986563,20200,2628.2437,202,1.0831314e+28,4.5776366e-07,-106.62675511243553,100,1.09668e-18
811.2196,2814.7179811000824,17.76692,[-0.984 -0.552 -1.008 -1.681 -1.341],811.2196,422.76627,38462988.0,14.810078,22.67,-17.932907,653461,1.9158788,8.478833,20300,585.1276,203,2235153.2,-1.1157989e-06,-107.60686444179362,100,1.678233e-07
7248.5474,2825.2652411460876,17.627121,[-0.96  -0.5   -1.006 -1.659 -1.335],7248.5474,434.31964,5105482000.0,162.89078,22.52,-15.874384,655713,16.007652,8.535423,20400,1808.7047,204,3509671000000000.0,1.4495849e-06,-107.723836443896,100,1.2735437e-09
2142.3435,2837.5457746982574,17.398514,[-0.99  -0.438 -1.003 -1.673 -1.346],2142.3435,416.48047,219632510.0,35.336624,22.87,-12.868408,658000,5.0791206,8.002221,20500,559.6772,205,984890500000.0,3.6239624e-07,-107.06641328528863,100,1.6738367e-06
