ReturnMeanIW,Weights,EpisodesSoFar,J_sample_variance,MinIW,TimestepsSoFar,InitialReturnMin,InitialReturnMean,InitialReturnStd,StdIW,InitialBound,Bound,EmpiricalD2,EpRewMean,TimeElapsed,InitialReturnMax,Iteration,MeanIW,EpLenMean,EpThisIter,MaxIW
47.32251,[-0.369 -1.318 -2.578 -1.638 -2.041],20300,26865.566,1.0103961e-21,408174,-12.8311615,5.340576e-07,6.548217,3.3716798,36.643936,47.32251,3.836636e+27,-108.05603473978982,1696.8439066410065,19.032011,203,0.05951533,18.01,100,696.26184
71.894775,[-0.379 -1.27  -2.595 -1.61  -2.066],20400,59187.24,2.0477387e-07,409911,-12.317816,1.5258789e-07,6.342221,7.48052,37.708263,71.894775,248378430.0,-107.8393073655523,1705.3969490528107,18.87503,204,1.3576728,17.37,100,231.53328
60.867756,[-0.342 -1.244 -2.553 -1.592 -2.07 ],20500,55781.31,,411634,-14.191103,-2.670288e-07,5.477277,2.7858505,38.564648,60.867756,inf,-108.6424286263871,1714.1536400318146,18.550806,205,0.39080617,17.23,100,227.55826
42.575756,[-0.35  -1.231 -2.589 -1.53  -2.073],20600,2220.2112,0.0019586172,413263,-10.759222,-2.4890899e-06,5.3575196,2.6697695,40.427814,42.575756,5568.9985,-108.4308739218944,1723.5442233085632,19.287222,206,1.1950638,16.29,100,36.7606
39.86947,[-0.351 -1.227 -2.594 -1.508 -2.082],20700,97.70886,0.1320265,414937,-14.285698,2.670288e-06,5.5702724,0.6728466,39.459755,39.86947,1.4991001,-107.91351646850566,1731.8043036460876,17.024694,207,0.9639092,16.74,100,5.0535607
46.64247,[-0.35  -1.233 -2.596 -1.516 -2.083],20800,15249.604,4.7832692e-08,416648,-14.831043,1.926422e-06,6.4939985,1.6758307,38.337044,46.64247,1779927400.0,-107.51006304616334,1740.986352443695,15.925551,208,0.61932373,17.11,100,54.670704
55.33631,[-0.343 -1.209 -2.562 -1.541 -2.087],20900,8276.799,1.6122749e-05,418301,-14.475895,-1.0681152e-06,5.4773374,1.6254319,39.962856,55.33631,2205282000.0,-108.13289866277086,1749.508198261261,17.412743,209,0.544356,16.53,100,47.822487
48.609974,[-0.323 -1.224 -2.59  -1.532 -2.084],21000,3378.7385,7.496969e-09,419936,-14.560417,4.959106e-07,5.6856503,0.9517481,40.279324,48.609974,634868.6,-107.85528325513854,1758.6907398700714,18.619484,210,0.23077022,16.35,100,90.71514
45.30185,[-0.325 -1.196 -2.593 -1.528 -2.092],21100,1266.6301,7.084865e-10,421629,-18.09805,2.3841858e-06,5.343417,0.7075314,39.30725,45.30185,126264115000.0,-108.445204753862,1767.7692935466766,15.842342,211,0.21130113,16.93,100,27.628601
61.63135,[-0.331 -1.223 -2.589 -1.545 -2.083],21200,14130.699,2.211093e-05,423305,-12.624624,-1.3542175e-06,5.536741,1.6387663,39.29611,61.63135,857434.0,-108.00321991640027,1776.5486693382263,18.139893,212,0.65392774,16.76,100,107.23744
57.53969,[-0.328 -1.248 -2.61  -1.523 -2.081],21300,9847.83,2.3735503e-05,424929,-10.457676,6.9618227e-07,5.183749,2.7931387,40.59654,57.53969,2064.317,-108.30870992593314,1786.3214042186737,17.466953,213,1.2045835,16.24,100,48.180332
147.11435,[-0.355 -1.262 -2.641 -1.524 -2.098],21400,708167.4,1.0051498e-26,426666,-12.241747,1.6307831e-06,5.9565444,7.5497146,37.973137,147.11435,inf,-107.32243484653257,1794.900578737259,17.531292,214,1.1358403,17.37,100,620.6318
63.030674,[-0.367 -1.299 -2.714 -1.482 -2.109],21500,22284.809,2.2526134e-09,428394,-14.24593,-1.8310546e-06,5.923198,2.4189522,38.637318,63.030674,40528224.0,-108.62677862261619,1804.8050122261047,15.340831,215,0.49329522,17.28,100,86.537094
73.501465,[-0.369 -1.3   -2.743 -1.485 -2.107],21600,91458.13,7.7649e-12,430017,-14.222744,-1.2779236e-06,4.718545,18.037798,40.846443,73.501465,29602984000000.0,-108.03753249987301,1813.7872133255005,9.433004,216,2.13002,16.23,100,481.3443
53.78688,[-0.377 -1.321 -2.738 -1.47  -2.109],21700,12206.25,2.3215659e-10,431671,-12.842081,-1.6784668e-06,5.1940413,1.7829437,40.001858,53.78688,268961250000.0,-108.25932667097536,1823.0615632534027,17.626984,217,0.5137388,16.54,100,50.027954
46.64352,[-0.35  -1.303 -2.721 -1.438 -2.108],21800,6511.646,3.828687e-05,433312,-13.992262,-1.335144e-06,5.6901526,2.8169532,40.088097,46.64352,3428.5232,-107.84469395377322,1831.5752921104431,14.356036,218,0.98641956,16.41,100,176.8367
77.80272,[-0.357 -1.308 -2.718 -1.422 -2.116],21900,91705.8,1.20832535e-08,434991,-16.530344,1.8501282e-06,5.429465,5.6990137,39.563927,77.80272,18335288.0,-108.4084727374512,1840.2903742790222,13.644608,219,0.78418,16.79,100,448.42224
51.71153,[-0.362 -1.325 -2.714 -1.411 -2.118],22000,10385.957,2.020159e-08,436731,-15.779205,6.294251e-07,6.3825502,2.5043662,38.07648,51.71153,1543953.5,-108.16495851408267,1849.9641811847687,15.344376,220,0.31083012,17.4,100,170.80588
136.96327,[-0.381 -1.359 -2.725 -1.411 -2.124],22100,1188554.8,4.316053e-15,438391,-11.737358,5.1498415e-07,5.454162,15.597073,39.713703,136.96327,4.5426167e+23,-108.05832358707511,1858.5960302352905,18.234129,221,0.18805096,16.6,100,3253.7007
44.711113,[-0.37  -1.325 -2.741 -1.399 -2.128],22200,795.3874,3.840116e-08,440068,-14.65333,1.2588501e-06,4.9840016,1.0558711,39.66947,44.711113,13892493000.0,-108.23972789530592,1869.1754741668701,15.789164,222,0.6376629,16.77,100,16.365154
143.63203,[-0.351 -1.326 -2.751 -1.38  -2.133],22300,1634992.4,,441725,-11.230486,-1.2397766e-06,4.843842,9.155981,39.99674,143.63203,inf,-107.7935067979271,1877.8491327762604,16.22421,223,0.11608965,16.57,100,1296.9274
43.150745,[-0.365 -1.392 -2.703 -1.478 -2.158],22400,1104.8075,4.246156e-08,443412,-11.73152,-2.9563904e-07,5.8532357,0.67267853,39.11266,43.150745,16117882.0,-107.58545960414064,1888.8019533157349,16.305925,224,0.25662208,16.87,100,27.679295
77.753746,[-0.393 -1.391 -2.692 -1.481 -2.157],22500,156330.14,,445114,-13.802151,-9.918213e-07,5.97948,2.672743,38.865383,77.753746,inf,-107.89170160978061,1897.8810181617737,17.15102,225,0.034403395,17.02,100,372.5771
52.484985,[-0.386 -1.381 -2.596 -1.494 -2.16 ],22600,13805.37,5.4931213e-08,446870,-12.206736,2.4795531e-06,5.8000045,1.5834417,37.890472,52.484985,27961914.0,-108.607438657379,1908.830598115921,18.51353,226,0.23611942,17.56,100,223.25949
41.828865,[-0.377 -1.417 -2.599 -1.496 -2.157],22700,678.385,1.3046249e-10,448624,-18.501366,-4.196167e-07,6.9751086,1.2504247,37.250732,41.828865,238911590000.0,-107.54631351193103,1918.8184530735016,17.117558,227,0.3145884,17.54,100,32.83001
48.004963,[-0.355 -1.406 -2.61  -1.487 -2.161],22800,19885.592,1.1404097e-19,450377,-15.669632,2.2315978e-06,6.0937943,1.201133,37.659435,48.004963,2.4775733e+28,-108.06152430047645,1927.7807188034058,16.741535,228,0.12560292,17.53,100,119.24582
54.948833,[-0.298 -1.411 -2.623 -1.524 -2.157],22900,30577.762,4.8556847e-16,452176,-13.923176,3.5095215e-06,7.1398497,2.0704622,36.280113,54.948833,4.479175e+18,-107.90651863424245,1937.092856645584,18.032875,229,0.14074259,17.99,100,346.6297
51.897606,[-0.287 -1.359 -2.599 -1.54  -2.157],23000,6367.728,1.0217594e-08,453859,-13.275539,-2.7656556e-06,5.1219335,2.5533893,39.312706,51.897606,65227484000000.0,-107.93053648695444,1946.921885728836,17.907736,230,0.77481204,16.83,100,141.022
42.653408,[-0.299 -1.355 -2.587 -1.568 -2.16 ],23100,1042.068,0.0027785406,455521,-13.936531,-1.2397766e-06,6.2360845,4.084866,39.14304,42.653408,23.641705,-107.77862160829567,1956.3605875968933,19.504911,231,1.2403502,16.62,100,38.639606
41.651516,[-0.3   -1.344 -2.592 -1.566 -2.162],23200,2604.4736,1.6093025e-05,457342,-16.485653,1.1062622e-06,6.9268546,2.7889705,36.14678,41.651516,483.58914,-107.74087441876654,1965.5431745052338,16.211117,232,1.2643498,18.21,100,74.3346
106.517555,[-0.311 -1.344 -2.589 -1.579 -2.163],23300,376227.6,8.827586e-18,459075,-18.443296,1.0681152e-06,6.8891845,9.630283,37.40665,106.517555,1.3877282e+27,-107.2850123184544,1974.4712648391724,19.092402,233,0.37307364,17.33,100,1622.8531
267.36902,[-0.312 -1.315 -2.58  -1.615 -2.164],23400,4997292.5,4.319468e-05,460762,-12.782612,-1.3542175e-06,5.587706,156.47504,39.144753,267.36902,198382.92,-108.1765856177103,1984.2338185310364,19.5344,234,16.28986,16.87,100,2028.8722
221.92958,[-0.316 -1.3   -2.589 -1.599 -2.163],23500,4401756.0,,462496,-11.886778,-7.8201293e-07,5.559956,19.606682,38.29917,221.92958,inf,-108.31634828761551,1994.9528493881226,18.201828,235,0.11263324,17.34,100,4342.0854
48.532154,[-0.296 -1.297 -2.656 -1.577 -2.167],23600,15909.884,0.0002076776,464153,-16.050745,-4.5776366e-07,5.5736446,3.8691967,39.724964,48.532154,302.26794,-107.89942549379964,2005.3974537849426,17.155338,236,1.3458179,16.57,100,47.169224
40.32613,[-0.316 -1.314 -2.684 -1.571 -2.174],23700,66.47614,0.3793492,465796,-14.467363,-1.2969971e-06,5.8071966,0.48289126,39.85405,40.32613,1.1132357,-107.4769380119308,2014.4995357990265,18.819239,237,1.0564817,16.43,100,4.9525795
56.959534,[-0.328 -1.31  -2.686 -1.57  -2.175],23800,42783.105,1.5332597e-09,467400,-16.104433,-1.9073486e-08,6.0629888,1.9069531,40.81027,56.959534,264075310.0,-108.07351724416111,2023.1874563694,16.964397,238,0.48746645,16.04,100,277.18582
48.543995,[-0.311 -1.321 -2.685 -1.548 -2.16 ],23900,20959.26,1.5427335e-22,469078,-13.796747,-1.9073487e-07,5.522858,1.122609,39.473644,48.543995,3.4973842e+26,-108.2848342239316,2032.0023589134216,16.898552,239,0.07231131,16.78,100,144.01498
64.4771,[-0.305 -1.308 -2.712 -1.565 -2.167],24000,51479.902,8.934954e-13,470790,-13.209429,2.117157e-06,5.6810923,6.3091087,38.739834,64.4771,9384401000.0,-107.9484068272829,2041.5197598934174,15.869989,240,0.6157888,17.12,100,516.5905
178.45798,[-0.316 -1.342 -2.716 -1.563 -2.17 ],24100,2520424.0,,472449,-14.5001545,-3.6239624e-07,4.888691,14.535279,40.08868,178.45798,inf,-108.13350001518525,2051.4864506721497,10.9378395,241,0.14035018,16.59,100,3242.911
47.07433,[-0.301 -1.349 -2.681 -1.689 -2.15 ],24200,2649.8657,2.4348734e-07,474138,-13.048807,9.536743e-08,5.977227,1.4681259,38.82243,47.07433,1723819.2,-107.74469065646151,2061.4229831695557,18.912182,242,0.24097659,16.89,100,114.627945
64.80136,[-0.329 -1.374 -2.687 -1.687 -2.148],24300,28107.688,3.813867e-27,475839,-14.795231,1.0490418e-06,6.0140276,1.6935267,38.614937,64.80136,inf,-107.62237878288126,2070.034771680832,19.74269,243,0.21249336,17.01,100,240.78258
46.271458,[-0.376 -1.357 -2.662 -1.724 -2.146],24400,2688.4346,1.8725908e-08,477554,-12.322313,6.67572e-07,5.802608,2.3473332,38.539288,46.271458,28193746.0,-108.94265467467878,2079.6130838394165,17.64336,244,0.311081,17.15,100,120.12281
64.04553,[-0.363 -1.331 -2.664 -1.721 -2.153],24500,157238.2,1.0308462e-23,479189,-16.044577,-1.04904174e-07,6.2806177,3.4149396,40.01104,64.04553,inf,-108.04331288195667,2088.4674723148346,17.070562,245,0.096413285,16.35,100,691.52246
58.26588,[-0.355 -1.343 -2.616 -1.752 -2.149],24600,10064.152,5.1198008e-08,480897,-13.914698,-3.8146973e-07,6.35629,0.7957322,38.09873,58.26588,458805380.0,-107.4200850923755,2097.9196004867554,19.282478,246,0.09411203,17.08,100,102.44087
39.144287,[-0.374 -1.384 -2.639 -1.746 -2.138],24700,1452.5516,2.777079e-09,482734,-15.625977,2.479553e-07,8.177866,1.170084,34.824245,39.144287,22567272000.0,-107.48381051804613,2107.167226791382,18.636032,247,0.3058352,18.37,100,27.87791
60.863968,[-0.398 -1.386 -2.625 -1.754 -2.156],24800,50089.207,4.5022443e-07,484531,-13.974491,1.2779236e-06,6.0319233,10.420969,36.813564,60.863968,486414.03,-107.863781159169,2116.1789116859436,18.682064,248,1.8170588,17.97,100,404.43808
44.67076,[-0.395 -1.38  -2.621 -1.728 -2.154],24900,7029.022,8.532123e-05,486287,-14.477579,-1.3160706e-06,6.4484744,2.147407,37.434586,44.67076,10779.9,-108.24254942008474,2125.6532278060913,18.210888,249,0.6373475,17.56,100,52.0194
41.923935,[-0.405 -1.368 -2.596 -1.729 -2.158],25000,810.0798,0.0007081833,487985,-11.076132,2.670288e-06,6.2016077,1.8235143,38.32268,41.923935,62.5796,-107.73492203904601,2134.164321899414,20.270664,250,1.1136547,16.98,100,11.4177885
47.262676,[-0.44  -1.345 -2.597 -1.718 -2.161],25100,8116.0757,0.0002421407,489662,-12.967705,1.2397766e-07,5.754316,1.3574009,39.288197,47.262676,93.659836,-107.89643138113114,2142.3866539001465,19.958931,251,0.9853878,16.77,100,38.20135
48.517338,[-0.438 -1.331 -2.572 -1.723 -2.162],25200,9882.039,1.6501924e-24,491390,-11.623981,1.2779236e-06,5.934623,2.0366762,38.33043,48.517338,2.7671538e+28,-108.57861294000162,2152.040120601654,17.514235,252,0.38971847,17.28,100,72.75363
76.02652,[-0.467 -1.337 -2.563 -1.754 -2.172],25300,260818.19,5.051069e-12,493142,-17.047241,2.4318695e-06,7.3282466,5.516096,36.726353,76.02652,2.309273e+16,-107.25369805033957,2161.4576301574707,18.458086,253,0.37198734,17.52,100,1052.4054
39.52065,[-0.484 -1.325 -2.578 -1.776 -2.163],25400,947.8389,0.006233752,494985,-17.05687,-1.4019013e-06,6.6044316,1.4199879,35.972275,39.52065,55.875732,-108.4575646856153,2171.3549344539642,15.846618,254,0.8292825,18.43,100,36.343563
301.62357,[-0.479 -1.313 -2.569 -1.761 -2.162],25500,7375256.5,1.3730406e-12,496758,-13.590906,-5.722046e-07,7.4959636,20.04495,36.306725,301.62357,7.299186e+20,-107.60977105819646,2179.2728984355927,19.378145,255,0.7312153,17.73,100,2660.2266
51.51945,[-0.459 -1.249 -2.519 -1.764 -2.16 ],25600,24206.592,1.4456237e-13,498499,-11.127178,-7.6293946e-07,6.288452,1.5250585,37.46706,51.51945,1293012200000.0,-107.46141929274347,2190.7567958831787,20.450363,256,0.35715237,17.41,100,141.34926
319.01038,[-0.427 -1.264 -2.507 -1.747 -2.158],25700,8959227.0,,500180,-14.6097145,-1.7929077e-06,6.219888,16.8696,38.697567,319.01038,inf,-107.41781300896872,2200.120731830597,19.707308,257,0.20664223,16.81,100,2598.2246
42.448006,[-0.393 -1.22  -2.488 -1.631 -2.18 ],25800,5609.149,2.0893947e-06,501958,-15.493719,3.0517577e-07,6.668864,0.8008187,36.93083,42.448006,85094.37,-107.62454944688378,2211.199235677719,18.164028,258,0.22928984,17.78,100,40.868313
50.000965,[-0.399 -1.22  -2.512 -1.624 -2.184],25900,20451.621,4.5425095e-18,503675,-14.033339,-7.4386594e-07,6.666598,0.72448456,38.217922,50.000965,2.2864517e+35,-107.9004816458492,2220.4121227264404,17.333473,259,0.06211064,17.17,100,52.08088
43.70043,[-0.41  -1.284 -2.529 -1.649 -2.178],26000,983.3995,5.4840426e-09,505373,-14.801161,-1.3160706e-06,5.930848,0.6090451,38.494896,43.70043,134417900000.0,-107.81861118010667,2228.9079053401947,20.895142,260,0.107270785,16.98,100,90.135765
43.461975,[-0.413 -1.313 -2.526 -1.662 -2.184],26100,3775.3618,4.0382012e-08,507101,-13.549944,6.7710874e-07,6.5339046,2.21899,37.90375,43.461975,1203771.0,-108.0238320533619,2236.9841589927673,19.594448,261,0.61025053,17.28,100,102.009
53.614353,[-0.393 -1.332 -2.526 -1.649 -2.186],26200,7560.058,9.155696e-08,508816,-17.199585,1.1634827e-06,7.208016,3.2277443,37.69012,53.614353,72482090000.0,-107.68801595822448,2245.2014729976654,19.833384,262,0.96286625,17.15,100,205.28857
43.53593,[-0.401 -1.338 -2.526 -1.68  -2.187],26300,10121.115,5.350293e-10,510534,-16.878485,5.340576e-07,7.018497,4.91013,37.58627,43.53593,219447280000000.0,-107.78191647673366,2254.394808769226,21.488934,263,0.96508306,17.18,100,104.703
50.21576,[-0.406 -1.368 -2.545 -1.661 -2.185],26400,31996.205,7.052886e-13,512299,-14.948448,-2.5177003e-06,6.7589107,1.8549827,36.97337,50.21576,21215637000000.0,-107.64793126321993,2263.7467968463898,19.904873,264,0.49864456,17.65,100,68.03668
102.67392,[-0.389 -1.353 -2.526 -1.688 -2.19 ],26500,394121.66,4.7508335e-13,514012,-15.03932,-2.0980835e-07,6.378218,27.340492,38.180984,102.67392,32404777000000.0,-107.74367729882279,2272.1752729415894,18.568783,265,2.7275238,17.13,100,782.4625
38.590763,[-0.375 -1.333 -2.539 -1.693 -2.187],26600,151.59708,0.007959726,515753,-12.11941,-2.9945375e-06,6.2647715,0.5738757,37.653606,38.590763,1.6606182,-107.47546429803943,2281.489066362381,20.279837,266,0.9597267,17.41,100,3.754722
88.97971,[-0.39  -1.324 -2.533 -1.689 -2.187],26700,228552.55,1.16819176e-14,517632,-16.912203,7.4386594e-07,7.381458,10.371109,34.66995,88.97971,4.3244522e+16,-107.56388184497472,2290.637758255005,17.9432,267,0.10987611,18.79,100,2089.6414
50.544834,[-0.383 -1.3   -2.552 -1.683 -2.188],26800,22077.512,2.5413431e-09,519313,-12.636902,-8.773804e-07,5.9210787,2.7144344,39.01003,50.544834,776843600000.0,-108.58890141705957,2299.9554390907288,18.808662,268,0.9386779,16.81,100,112.57423
60.057426,[-0.361 -1.339 -2.579 -1.671 -2.181],26900,25983.096,1.3895676e-08,520951,-11.747725,-1.0108947e-06,5.3841453,1.4172646,40.114075,60.057426,18716568000.0,-107.69922928956665,2309.427811861038,16.913818,269,0.29101342,16.38,100,103.515656
48.63751,[-0.342 -1.343 -2.546 -1.686 -2.181],27000,5023.707,8.033848e-12,522723,-15.570385,7.4386594e-07,7.011583,1.1059585,36.80425,48.63751,486538050000.0,-107.57028788261282,2318.716676712036,18.974707,270,0.33168638,17.72,100,23.22453
46.096294,[-0.34  -1.39  -2.56  -1.706 -2.183],27100,7262.8276,3.1443478e-16,524439,-15.236391,6.4849854e-07,6.057942,2.8181403,38.040432,46.096294,1.4015714e+24,-107.2412654848511,2327.3351163864136,18.162762,271,0.57204115,17.16,100,62.99879
67.47907,[-0.328 -1.405 -2.594 -1.68  -2.194],27200,121002.34,4.3527635e-28,526203,-13.610277,8.773804e-07,6.780044,4.5136123,36.90568,67.47907,2.541726e+33,-107.8597754058408,2336.2129414081573,19.931076,272,0.05459401,17.64,100,883.88
40.67272,[-0.349 -1.455 -2.618 -1.655 -2.208],27300,1901.3057,2.9563884e-07,527960,-17.793383,1.6212464e-06,6.3491306,2.029299,37.52357,40.67272,503850.4,-108.03231407221777,2345.623127222061,18.22559,273,0.44254625,17.57,100,56.071976
45.47659,[-0.335 -1.45  -2.632 -1.652 -2.207],27400,2308.4888,5.0030354e-05,529707,-12.785479,-9.918213e-07,6.128079,2.2144697,37.62654,45.47659,11208.235,-107.99345639710663,2354.448328256607,19.170246,274,0.6398298,17.47,100,47.634163
42.07304,[-0.314 -1.429 -2.619 -1.659 -2.208],27500,952.40894,0.0008979102,531414,-17.179907,-3.2234193e-06,6.867457,3.938541,37.916096,42.07304,137.10103,-107.91174332739652,2362.896761417389,20.54527,275,1.3606703,17.07,100,52.081474
41.970066,[-0.311 -1.435 -2.62  -1.645 -2.209],27600,4678.356,3.482555e-08,533145,-15.154661,3.1280517e-06,6.192844,11.115195,37.900715,41.970066,869368.3,-108.21590751413378,2372.036438703537,20.140507,276,1.506565,17.31,100,113.43152
462.30392,[-0.308 -1.455 -2.613 -1.646 -2.208],27700,19379734.0,6.6328705e-20,534874,-12.209442,-1.7356873e-06,6.4851336,33.27294,37.665886,462.30392,1.03591986e+24,-107.35823485633824,2380.323962688446,18.944174,277,0.5496938,17.29,100,3116.019
74.697395,[-0.342 -1.438 -2.575 -1.624 -2.206],27800,39788.098,3.3316733e-10,536582,-13.755987,-1.3732911e-06,6.1276765,4.917297,38.279194,74.697395,5.245325e+17,-108.035401742015,2391.3383939266205,17.675571,278,1.4906878,17.08,100,95.56447
158.81708,[-0.294 -1.473 -2.603 -1.621 -2.218],27900,1855566.8,,538339,-12.421127,-2.4032593e-06,7.048095,16.894615,36.9431,158.81708,inf,-107.53137565170228,2400.7020037174225,18.999462,279,0.110559806,17.57,100,3545.1917
63.050827,[-0.367 -1.563 -2.646 -1.653 -2.229],28000,59397.168,,540162,-13.385969,-2.2506713e-06,6.5456777,1.8714913,36.065876,63.050827,inf,-107.86786480839658,2410.370742082596,16.610163,280,0.041755065,18.23,100,181.45001
44.97214,[-0.422 -1.577 -2.632 -1.743 -2.235],28100,11093.302,7.4909383e-07,541966,-12.660187,4.005432e-07,7.2744164,1.2060865,35.83546,44.97214,5066521.5,-107.80381571892362,2418.89253616333,19.260216,281,0.36623767,18.04,100,150.39636
86.57969,[-0.418 -1.563 -2.627 -1.76  -2.239],28200,219370.12,1.6034754e-08,543813,-18.670172,1.5258789e-07,7.582391,12.661025,34.939354,86.57969,7494291.0,-107.83709304919935,2428.018941640854,20.118053,282,1.291849,18.47,100,1201.133
64.05977,[-0.418 -1.564 -2.652 -1.763 -2.239],28300,163187.52,,545689,-12.82147,-1.6212464e-06,7.1010165,2.4350483,34.59913,64.05977,inf,-107.34878731451235,2437.988630056381,19.260578,283,0.04264752,18.76,100,368.96164
45.060257,[-0.308 -1.522 -2.626 -1.729 -2.251],28400,2403.541,0.00042408876,547460,-12.674059,-7.724762e-07,6.6216455,1.5507425,36.95293,45.060257,7401.6445,-107.7346024746753,2447.0228176116943,18.490238,284,0.7979044,17.71,100,15.723532
54.055996,[-0.295 -1.497 -2.604 -1.729 -2.253],28500,13958.958,1.6947548e-06,549335,-14.283606,1.8692017e-06,7.3897257,1.993705,34.599068,54.055996,34031.414,-106.87262875692468,2456.6494398117065,17.653688,285,0.5199141,18.75,100,92.69195
44.23569,[-0.303 -1.502 -2.628 -1.732 -2.253],28600,3065.599,4.8565475e-06,551104,-11.808716,-1.8882752e-06,7.053726,2.8556752,36.557617,44.23569,212035.45,-107.56584062428068,2466.079227924347,20.10369,286,0.7145286,17.69,100,74.20651
38.618057,[-0.309 -1.476 -2.622 -1.738 -2.258],28700,1436.4863,0.013761767,552918,-15.639984,1.0681152e-06,6.1302996,2.3157616,36.182888,38.618057,5.239883,-107.52053629929198,2475.0066969394684,19.223803,287,1.1053011,18.14,100,22.216587
42.36761,[-0.305 -1.494 -2.636 -1.737 -2.26 ],28800,6171.694,1.0508767e-05,554667,-15.602755,1.3160706e-06,6.010919,3.5227432,37.673496,42.36761,4760.544,-107.63176522088197,2483.629464864731,18.12025,288,0.91118217,17.49,100,81.47795
57.651073,[-0.272 -1.514 -2.626 -1.742 -2.292],28900,78835.82,7.28323e-08,556502,-19.376783,-1.6212464e-06,6.4635057,3.912002,36.000607,57.651073,80629224.0,-107.85802075351,2492.934133052826,17.440306,289,0.5483848,18.35,100,326.4123
47.94492,[-0.25  -1.522 -2.607 -1.739 -2.288],29000,17644.12,3.7961674e-30,558336,-12.016085,1.1062622e-06,7.6349664,1.5044013,35.019,47.94492,inf,-107.21314085759644,2502.4714155197144,18.546284,290,0.23318063,18.34,100,118.852646
45.505672,[-0.255 -1.573 -2.625 -1.78  -2.287],29100,5061.277,6.259734e-06,560114,-13.215733,-1.14440915e-07,7.3418164,2.1266751,36.031197,45.505672,54091.58,-107.30999390432133,2512.388326883316,20.703468,291,0.5087122,17.78,100,90.86514
59.231205,[-0.254 -1.564 -2.634 -1.784 -2.289],29200,77347.695,3.7903442e-07,561944,-16.679554,-1.926422e-06,7.107815,5.241984,35.46598,59.231205,79578.35,-107.18839784515474,2521.749177455902,18.379501,292,0.9347287,18.3,100,221.81802
41.478783,[-0.248 -1.53  -2.613 -1.771 -2.287],29300,2586.698,1.8277711e-05,563744,-13.319601,,6.867389,1.6085593,36.315525,41.478783,27848.08,-108.20273964203156,2532.222356557846,17.051407,293,0.6049055,18.0,100,32.851425
36.449913,[-0.251 -1.549 -2.622 -1.76  -2.301],29400,120.02183,0.25006327,565555,-16.053665,1.9073486e-06,7.353931,0.53172165,35.70054,36.449913,1.3739754,-107.263401246696,2540.867419719696,17.999142,294,1.0054756,18.11,100,4.7004056
35.128395,[-0.259 -1.548 -2.621 -1.762 -2.303],29500,403.61755,0.025557173,567494,-16.492777,9.536743e-08,7.720917,2.220168,33.3458,35.128395,4.887372,-107.12279138576031,2549.5885989665985,17.786055,295,1.1489872,19.39,100,16.682028
69.42683,[-0.267 -1.547 -2.626 -1.768 -2.303],29600,60353.547,1.373055e-25,569367,-15.433376,-1.5258789e-07,7.7362394,2.9663289,34.147873,69.42683,inf,-107.39782787322619,2558.502369403839,19.863113,296,0.2524442,18.73,100,421.38852
70.32094,[-0.287 -1.591 -2.636 -1.803 -2.301],29700,184595.11,9.103819e-16,571094,-14.0658455,-1.7929077e-06,6.6559157,5.309808,37.45481,70.32094,3.6484145e+21,-107.58684466651422,2567.528191804886,20.345802,297,0.048003778,17.27,100,1172.9978
39.84906,[-0.284 -1.589 -2.662 -1.821 -2.308],29800,2981.043,0.00087433285,572891,-16.865116,-1.6021728e-06,6.885649,2.519266,36.155666,39.84906,71.58311,-107.82489503677833,2575.868482351303,19.575132,298,1.0676955,17.97,100,30.50038
51.702,[-0.272 -1.577 -2.649 -1.811 -2.31 ],29900,40094.5,1.651628e-13,574608,-11.809158,8.010864e-07,6.7831326,2.6491263,37.575832,51.702,2.3928857e+22,-107.42247328264409,2583.50448179245,20.510757,299,0.60429966,17.17,100,221.85092
176.0799,[-0.275 -1.583 -2.644 -1.847 -2.309],30000,2449092.0,,576378,-14.392178,-1.8310546e-06,6.901593,8.960444,36.544407,176.0799,inf,-107.59412066531968,2592.101313829422,20.132303,300,0.11789861,17.7,100,1305.135
67.636986,[-0.289 -1.493 -2.667 -1.791 -2.319],30100,127599.54,,578075,-14.296026,-5.722046e-07,6.954137,1.4527756,38.05872,67.636986,inf,-107.47360582026826,2602.2156801223755,20.490398,301,0.033580497,16.97,100,156.028
42.247948,[-0.304 -1.525 -2.637 -1.864 -2.317],30200,2992.89,6.3692404e-08,579898,-15.210909,-8.773804e-07,7.069437,2.7588143,35.48844,42.247948,14518377.0,-107.61200272222997,2610.631031513214,19.358501,302,0.45175806,18.23,100,69.6967
100.00753,[-0.304 -1.555 -2.646 -1.86  -2.314],30300,555534.44,,581693,-13.064774,9.822845e-07,6.907146,10.994408,36.347122,100.00753,inf,-108.11714067231961,2619.129269361496,18.53837,303,0.065763295,17.95,100,2450.5906
107.18652,[-0.321 -1.524 -2.672 -1.882 -2.319],30400,605346.25,7.301265e-13,583471,-15.861029,-1.0585785e-06,5.9082193,5.2407537,37.077095,107.18652,1.4410565e+17,-107.8263930162981,2628.313285589218,18.457104,304,0.8434757,17.78,100,837.32733
65.67214,[-0.329 -1.484 -2.631 -1.88  -2.324],30500,43764.78,1.2923909e-05,585175,-14.202459,-1.6212464e-07,6.3322787,3.9754038,38.18455,65.67214,43968.84,-108.0366852842869,2638.1943578720093,19.613693,305,1.4212675,17.04,100,248.06374
