MinD2w0t,Bound,StdD2w0t,TimestepsSoFar,J_sample_variance,InitialReturnMax,Iteration,ReturnStepMaxmin,InitialBound,MeanD2w0t,EpRewMean,MaxIW,ReturnMeanIW,MaxD2w0t,MinIW,InitialReturnMean,EpisodesSoFar,MeanIW,Weights,ReturnStepMax,InitialReturnMin,TimeElapsed,StdIW,EpLenMean,EmpiricalD2,InitialReturnStd,EpThisIter
,-31.263689,0.4548985,1918031,2.9538467,3.6845303,175,97.25435,-31.285,0.27568907,-117.29072769143144,2.2253726,2.0901554,1.1240978,0.6680155,2.9087067e-07,17500,1.0102432,[-0.682 -0.69  -0.406 -0.349 -0.213],100.0,-3.0604029,4062.8879039287567,0.1992201,134.38,1.0422729,1.695173,100
,-32.168026,0.45234567,1932379,2.4524324,3.0462928,176,97.44292,-32.168026,0.28696,-111.70482091533425,1.0,1.1653111,1.0,1.0,-4.2438506e-07,17600,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-2.8340383,4091.2457599639893,,143.48,1.0,1.5581746,100
,-31.2384,0.44155282,1945651,2.9742599,3.5665789,177,97.24964,-31.2384,0.26544,-116.15389449854807,1.0,2.0949366,1.0,1.0,2.5749208e-07,17700,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-2.8555942,4116.367703914642,,132.72,1.0,1.7159595,100
,-31.352108,0.44195837,1958960,2.8366845,3.540081,178,97.30849,-31.352108,0.26618,-112.56124151965857,1.0,1.9812276,1.0,1.0,2.3841858e-08,17800,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-3.1540833,4141.794041395187,,133.09,1.0,1.6758038,100
,-30.983469,0.43728906,1971838,2.9922557,3.38839,179,97.19812,-30.98348,0.2575601,-116.02287497801575,1.0002892,2.3498664,1.0000097,0.99984217,-8.201599e-07,17900,1.0000012,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-3.0803356,4166.752953529358,6.104676e-05,128.78,1.0000039,1.721147,100
,-31.577255,0.44641465,1985578,2.5976098,3.7211516,180,97.2825,-31.577255,0.2748,-117.99355167984857,1.0,1.7560807,1.0,1.0,2.69413e-07,18000,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-2.8290715,4191.672421455383,,137.4,1.0,1.6036314,100
,-30.84514,0.43517148,1998267,2.9571073,4.2361135,181,97.17593,-30.84514,0.25378,-115.72847856421313,1.0,2.4881952,1.0,1.0,8.106232e-08,18100,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-4.098704,4215.164263248444,,126.89,1.0,1.7110046,100
,-31.684443,0.45085025,2012457,2.1397593,3.5837555,182,97.3735,-31.684443,0.2838,-115.40058329287018,1.0,1.6488926,1.0,1.0,5.4359435e-07,18200,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-2.8742523,4242.87900519371,,141.9,1.0,1.4554592,100
,-31.950626,0.45278195,2026852,2.9944005,4.473807,183,97.3914,-31.950626,0.2879,-115.77884026450207,1.0,1.3827091,1.0,1.0,1.7642975e-07,18300,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-3.0658388,4269.917016744614,,143.95,1.0,1.7217597,100
,-31.554832,0.44854465,2040806,3.037832,3.8731973,184,97.34766,-31.554832,0.27908,-115.28390858151248,1.0,1.7785034,1.0,1.0,-3.671646e-07,18400,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-3.1117449,4297.655500411987,,139.54,1.0,1.7342012,100
,-31.856396,0.45225164,2055144,2.7896054,4.397555,185,97.38059,-31.856396,0.28676,-116.09529597160767,1.0,1.4769403,1.0,1.0,-2.2411346e-07,18500,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-3.0094914,4325.963108301163,,143.38,1.0,1.6618391,100
,-31.907005,0.4474543,2068987,2.6218357,4.4399247,186,97.34473,-31.907005,0.27686,-114.56986340060048,1.0,1.4263308,1.0,1.0,-2.861023e-07,18600,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-2.720551,4352.282226085663,,138.43,1.0,1.611092,100
,-31.531176,0.4459258,2082679,3.1030765,4.298046,187,97.30655,-31.531176,0.27384,-115.93394647207721,1.0,1.8021605,1.0,1.0,4.386902e-07,18700,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-2.988957,4376.653711795807,,136.92,1.0,1.7527251,100
,-30.609562,0.431528,2095051,2.5494413,3.662012,188,97.1366,-30.609562,0.24744,-115.26969139667206,1.0,2.7237732,1.0,1.0,-2.3841858e-08,18800,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-3.44249,4400.486783981323,,123.72,1.0,1.5886935,100
,-31.74417,0.44363552,2108520,3.6218555,3.540208,189,97.32304,-31.74417,0.26938,-112.93608415490782,1.0,1.5891659,1.0,1.0,6.437302e-08,18900,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-7.172169,4426.366069316864,,134.69,1.0,1.8935777,100
,-32.260334,0.45831522,2123525,2.298026,3.433642,190,97.49373,-32.260334,0.3001,-113.00859168063478,1.0,1.0730008,1.0,1.0,1.3828277e-07,19000,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-3.0721126,4455.541632413864,,150.05,1.0,1.5083256,100
,-31.531147,0.44287035,2136920,2.2836328,3.73994,191,97.27301,-31.531147,0.2679,-115.66516635126804,1.0,1.8021897,1.0,1.0,-2.9802322e-07,19100,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-2.8924332,4481.308894634247,,133.95,1.0,1.5035945,100
,-32.173763,0.45249188,2151285,2.545096,3.9956493,192,97.4577,-32.173763,0.2873,-110.77550312333175,1.0,1.1595709,1.0,1.0,1.001358e-07,19200,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-2.9421153,4507.799550533295,,143.65,1.0,1.5873389,100
,-32.63288,0.46335414,2166891,2.6616266,3.6684904,193,97.51915,-32.63288,0.31212,-115.55050582974927,1.0,0.70045584,1.0,1.0,1.4781952e-07,19300,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-2.9379072,4537.898676633835,,156.06,1.0,1.6232716,100
,-31.772217,0.45118004,2181118,2.9939084,4.341528,194,97.37045,-31.772217,0.28454,-115.9176326775249,1.0,1.5611197,1.0,1.0,-4.1007996e-07,19400,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-3.1272926,4564.418829917908,,142.27,1.0,1.7216183,100
,-31.831812,0.44904792,2195123,2.7006798,4.417992,195,97.33458,-31.831812,0.2801,-116.62108855578725,1.0,1.5015237,1.0,1.0,-1.3828277e-07,19500,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-2.7773757,4592.309435606003,,140.05,1.0,1.6351371,100
,-31.41412,0.44730327,2208952,2.5451,3.2596369,196,97.31888,-31.41412,0.27658,-116.24143823482667,1.0,1.9192156,1.0,1.0,-2.9087067e-07,19600,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-2.7661605,4618.614015817642,,138.29,1.0,1.5873404,100
,-30.869562,0.43864968,2221953,2.4209073,3.9165864,197,97.24069,-30.869562,0.26002,-114.3640430793585,1.0,2.463774,1.0,1.0,1.6212464e-07,19700,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-2.831727,4642.894821166992,,130.01,1.0,1.5481273,100
,-30.962389,0.44097757,2235170,2.7471974,3.6954055,198,97.22836,-30.962389,0.26434,-117.0803218135875,1.0,2.3709462,1.0,1.0,-3.0994414e-07,19800,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-3.5585127,4667.417900323868,,132.17,1.0,1.6491591,100
,-31.792704,0.44592658,2248862,2.2399087,3.3327131,199,97.33236,-31.792704,0.27384,-114.16716717388933,1.0,1.5406322,1.0,1.0,-3.862381e-07,19900,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-2.8469915,4694.478509187698,,136.92,1.0,1.4891305,100
,-31.672323,0.4477961,2262741,2.7778296,4.0020094,200,97.354004,-31.672323,0.27758,-114.22394736247898,1.0,1.6610118,1.0,1.0,-7.6293944e-08,20000,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-3.068492,4721.396968841553,,138.79,1.0,1.6583278,100
,-31.950815,0.45262095,2277119,3.0797796,4.2310724,201,97.40427,-31.950815,0.28756,-114.71775947162386,1.0,1.3825201,1.0,1.0,1.5735627e-07,20100,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-3.1249208,4748.447168827057,,143.78,1.0,1.7461334,100
,-31.233284,0.44131684,2290368,2.71574,4.1786456,202,97.259094,-31.233284,0.26498,-115.32643658178976,1.0,2.1000512,1.0,1.0,-8.583069e-08,20200,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-2.8273377,4773.170075893402,,132.49,1.0,1.6396898,100
,-31.354704,0.4433071,2303805,2.9385126,3.850893,203,97.25658,-31.354704,0.26874,-117.13216638214442,1.0,1.9786325,1.0,1.0,1.001358e-07,20300,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-2.9964375,4798.948034763336,,134.37,1.0,1.7056167,100
,-32.397213,0.45580256,2318528,2.539463,4.1885176,204,97.43292,-32.397213,0.29446,-115.36054611925336,1.0,0.9361217,1.0,1.0,-2.670288e-07,20400,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-4.372382,4826.488266706467,,147.23,1.0,1.5855814,100
,-32.220047,0.45700365,2333387,2.341043,3.6978168,205,97.47989,-32.220047,0.29718,-112.93672369870929,1.0,1.1132877,1.0,1.0,-4.7683717e-08,20500,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-2.964108,4855.126801729202,,148.59,1.0,1.5223773,100
,-31.484587,0.44303912,2346799,2.4590142,4.463519,206,97.30177,-31.484587,0.26824,-113.88279335362385,1.0,1.8487494,1.0,1.0,1.3828277e-07,20600,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-2.8506894,4880.2667400836945,,134.12,1.0,1.5602642,100
,-30.844198,0.43531594,2359501,2.6243646,4.048118,207,97.19813,-30.844198,0.25404,-114.43695012549628,1.0,2.489138,1.0,1.0,8.8214875e-08,20700,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-3.0968747,4905.01522397995,,127.02,1.0,1.6118687,100
,-31.530195,0.4474581,2373346,2.8830507,3.9238977,208,97.328766,-31.530195,0.2769,-115.69553894275731,1.0,1.803141,1.0,1.0,-6.723404e-07,20800,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-2.9444146,4930.346314668655,,138.45,1.0,1.6894438,100
,-30.731508,0.43504596,2386024,3.33424,4.44141,209,97.16376,-30.731508,0.25356,-116.39979177592764,1.0,2.6018283,1.0,1.0,-9.775162e-08,20900,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-3.0670753,4953.442420244217,,126.78,1.0,1.8168373,100
,-32.380188,0.45908365,2401120,2.7669628,3.6061106,210,97.48457,-32.380188,0.30192,-114.38434094257686,1.0,0.9531494,1.0,1.0,-1.66893e-07,21000,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-5.814711,4981.321676969528,,150.96,1.0,1.6550812,100
,-32.088905,0.45558155,2415820,2.6294284,3.1888251,211,97.43544,-32.088905,0.294,-114.99480230424831,1.0,1.2444314,1.0,1.0,-2.7179718e-07,21100,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-4.5495753,5006.753092288971,,147.0,1.0,1.6134233,100
,-31.532658,0.4473126,2429650,2.8610134,3.5773087,212,97.32544,-31.532658,0.2766,-115.79716803204539,1.0,1.8006777,1.0,1.0,-7.4386594e-07,21200,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-3.1929717,5032.119362831116,,138.3,1.0,1.6829745,100
,-31.07619,0.44112912,2442881,2.867178,4.073817,213,97.258545,-31.07619,0.26462,-115.2057320243245,1.0,2.2571442,1.0,1.0,5.6028364e-07,21300,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-3.2390351,5056.083171129227,,132.31,1.0,1.6847868,100
,-31.167004,0.44022593,2456028,2.883702,3.528692,214,97.24681,-31.167004,0.26294,-115.24595566020811,1.0,2.1663315,1.0,1.0,-1.9073486e-08,21400,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-2.6585293,5080.357163906097,,131.47,1.0,1.6896348,100
,-31.154818,0.43905625,2469068,3.0064087,3.6319172,215,97.23502,-31.154818,0.2608,-115.07689339346467,1.0,2.1785176,1.0,1.0,-2.0503998e-07,21500,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-3.1589284,5103.636187314987,,130.4,1.0,1.7252085,100
,-30.966923,0.43988034,2482183,2.1851003,4.019054,216,97.26031,-30.966923,0.2623,-114.08306836929108,1.0,2.366413,1.0,1.0,-3.0517577e-07,21600,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-2.9346647,5128.131750583649,,131.15,1.0,1.470799,100
,-32.014675,0.45356822,2496662,3.1296096,4.564718,217,97.395744,-32.014675,0.28958,-116.14023524752685,1.0,1.3186618,1.0,1.0,2.5749208e-07,21700,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-3.643178,5155.41780424118,,144.79,1.0,1.7602028,100
,-32.36929,0.4617337,2512069,3.2909777,4.03274,218,97.47179,-32.36929,0.30814,-117.72617362382157,1.0,0.96404546,1.0,1.0,-2.2888183e-07,21800,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-3.1489148,5184.53351688385,,154.07,1.0,1.8050121,100
,-31.43026,0.4425147,2525431,2.379873,3.090993,219,97.261536,-31.43026,0.26724,-116.1470644018937,1.0,1.9030769,1.0,1.0,3.33786e-08,21900,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-2.605196,5208.552949666977,,133.62,1.0,1.534951,100
,-31.341667,0.4418669,2538731,2.4778054,4.1374745,220,97.26424,-31.341667,0.266,-115.4287070974492,1.0,1.9916688,1.0,1.0,5.7220458e-08,22000,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-2.8278294,5233.490702390671,,133.0,1.0,1.5662144,100
,-31.402077,0.44005185,2551861,2.351329,4.672108,221,97.21927,-31.402077,0.2626,-116.90515461224096,1.0,1.9312595,1.0,1.0,3.5762787e-07,22100,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-3.0662732,5258.497053861618,,131.3,1.0,1.5257182,100
,-32.083157,0.45472366,2566465,2.376251,3.589786,222,97.45724,-32.083157,0.29208,-112.65278312576562,1.0,1.2501804,1.0,1.0,-9.536743e-09,22200,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-3.2868452,5285.8959357738495,,146.04,1.0,1.5337824,100
,-31.24523,0.44203484,2579782,2.9702568,4.391435,223,97.27089,-31.24523,0.26634,-115.13326662050875,1.0,2.0881057,1.0,1.0,-7.152558e-08,22300,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-4.2928724,5312.129264116287,,133.17,1.0,1.7148044,100
,-31.277222,0.44363508,2593251,2.9091446,4.4138455,224,97.28665,-31.277222,0.26938,-115.38583045928425,1.0,2.0561132,1.0,1.0,3.8146973e-07,22400,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-3.3132992,5337.323727607727,,134.69,1.0,1.6970719,100
,-31.827183,0.45463938,2607846,2.8282225,3.4562216,225,97.39113,-31.827183,0.2919,-117.40722665970026,1.0,1.5061529,1.0,1.0,5.221367e-07,22500,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-2.9839172,5363.668937206268,,145.95,1.0,1.6733023,100
,-30.90397,0.43744156,2620737,3.4176307,4.057567,226,97.2099,-30.90397,0.25782,-115.3813588624685,1.0,2.4293659,1.0,1.0,-3.194809e-07,22600,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-6.4461837,5387.616110801697,,128.91,1.0,1.8394169,100
,-31.20881,0.43938184,2633806,3.1001694,4.057123,227,97.28038,-31.20881,0.26138,-112.36834811166635,1.0,2.1245248,1.0,1.0,5.9604645e-07,22700,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-3.3182068,5413.584497690201,,130.69,1.0,1.7519041,100
,-31.935429,0.4503787,2647947,2.4821966,3.7937832,228,97.36888,-31.935429,0.28282,-115.32842621921935,1.0,1.3979069,1.0,1.0,-4.1484833e-07,22800,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-2.6289458,5440.708595275879,,141.41,1.0,1.5676016,100
,-32.331276,0.4598676,2663133,2.7293408,4.077079,229,97.47081,-32.331276,0.30372,-116.11175400046781,1.0,1.0020587,1.0,1.0,1.2874604e-07,22900,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-3.1766324,5470.153755426407,,151.86,1.0,1.6437907,100
,-31.77694,0.4523883,2677486,2.9746168,4.043955,230,97.41171,-31.77694,0.28706,-113.98345752229996,1.0,1.5563965,1.0,1.0,2.0980835e-07,23000,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-3.4301934,5498.86180472374,,143.53,1.0,1.7160625,100
,-32.73522,0.4622808,2692960,2.935471,3.8566868,231,97.54448,-32.73522,0.30948,-112.61383468675486,1.0,0.5981149,1.0,1.0,8.4400176e-07,23100,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-3.2456503,5529.492540359497,,154.74,1.0,1.7047336,100
,-31.844095,0.45062044,2707127,2.848769,3.8453455,232,97.372314,-31.844095,0.28334,-115.29675678605729,1.0,1.4892411,1.0,1.0,-3.5762787e-07,23200,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-2.8719754,5557.181404829025,,141.67,1.0,1.6793693,100
,-31.073957,0.44220456,2720459,3.1921494,3.6168451,233,97.28398,-31.073957,0.26664,-114.3899770939149,1.0,2.259378,1.0,1.0,2.2411346e-07,23300,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-3.2794552,5583.994754076004,,133.32,1.0,1.777703,100
,-31.244774,0.44244236,2733814,2.5680418,4.0105753,234,97.206085,-31.244774,0.2671,-119.7883451190479,1.0,2.088561,1.0,1.0,7.152558e-08,23400,1.0,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-3.4212089,5610.594384908676,,133.55,1.0,1.5944785,100
,-30.73407,0.44323015,2746341,2.9531155,4.4780874,235,97.136475,-30.767746,0.25619066,-116.72190079965763,1.7732337,2.6118386,1.1357653,0.6271945,-3.1471254e-07,23500,0.99089706,[-0.683 -0.692 -0.403 -0.347 -0.213],100.0,-5.3126626,5637.18296957016,0.17271946,125.27,1.0361316,1.741953,100
,-32.302536,0.46105203,2761667,4.453803,3.481647,236,97.48393,-32.302536,0.30652,-116.17645936605054,1.0,1.0308007,1.0,1.0,,23600,1.0,[-0.686 -0.696 -0.404 -0.345 -0.216],100.0,-12.560968,5667.434767007828,,153.26,1.0,2.099825,100
,-31.916706,0.457179,2776545,3.049083,3.3026333,237,97.38845,-31.916706,0.29756,-119.88373328105696,1.0,1.41663,1.0,1.0,4.959106e-07,23700,1.0,[-0.686 -0.696 -0.404 -0.345 -0.216],100.0,-3.1395912,5697.284987688065,,148.78,1.0,1.7374096,100
,-32.753124,0.4695968,2792960,2.7485478,3.5148153,238,97.55673,-32.753124,0.3283,-118.45605144258748,1.0,0.58021045,1.0,1.0,1.7642975e-07,23800,1.0,[-0.686 -0.696 -0.404 -0.345 -0.216],100.0,-2.7967591,5730.306724309921,,164.15,1.0,1.6495641,100
,-32.564644,0.46185008,2808382,2.9741323,4.7290077,239,97.49887,-32.564644,0.30844,-115.75250560576477,1.0,0.76869243,1.0,1.0,3.862381e-07,23900,1.0,[-0.686 -0.696 -0.404 -0.345 -0.216],100.0,-2.7017503,5761.161106824875,,154.22,1.0,1.7159228,100
,-32.447548,0.46082872,2823681,2.3136563,3.5710878,240,97.488556,-32.447548,0.30598,-115.61850568120873,1.0,0.8857874,1.0,1.0,4.6730042e-07,24000,1.0,[-0.686 -0.696 -0.404 -0.345 -0.216],100.0,-2.7550745,5790.269522428513,,152.99,1.0,1.5134463,100
,-31.728552,0.45119762,2837909,2.6769495,4.274362,241,97.37184,-31.728552,0.28456,-115.82725471913496,1.0,1.6047844,1.0,1.0,-5.76973e-07,24100,1.0,[-0.686 -0.696 -0.404 -0.345 -0.216],100.0,-4.2287073,5818.8762130737305,,142.28,1.0,1.6279374,100
,-32.505817,0.46343473,2853524,2.5179968,3.3188586,242,97.48822,-32.505817,0.3123,-118.03217080514655,1.0,0.8275175,1.0,1.0,-4.1007996e-07,24200,1.0,[-0.686 -0.696 -0.404 -0.345 -0.216],100.0,-2.800943,5850.8435089588165,,156.15,1.0,1.5788658,100
,-32.30045,0.4601367,2868741,2.7699058,4.0325727,243,97.46298,-32.30045,0.30434,-116.94381580674155,1.0,1.0328857,1.0,1.0,-3.7670137e-07,24300,1.0,[-0.686 -0.696 -0.404 -0.345 -0.216],100.0,-3.022265,5880.874086856842,,152.17,1.0,1.655961,100
,-32.84449,0.46364483,2884383,2.5073254,3.8471224,244,97.5316,-32.84449,0.31284,-114.84396009777804,1.0,0.48884478,1.0,1.0,2.884865e-07,24400,1.0,[-0.686 -0.696 -0.404 -0.345 -0.216],100.0,-2.8747277,5912.66378569603,,156.42,1.0,1.5755166,100
,-32.57108,0.46366543,2900028,2.5299904,4.565033,245,97.5058,-32.57108,0.3129,-116.88349764049813,1.0,0.7622555,1.0,1.0,-5.00679e-07,24500,1.0,[-0.686 -0.696 -0.404 -0.345 -0.216],100.0,-3.1261272,5942.576975345612,,156.45,1.0,1.5826215,100
,-32.12712,0.45498756,2914662,2.8603039,3.9901166,246,97.427414,-32.12712,0.29268,-115.06588276841079,1.0,1.2062157,1.0,1.0,2.0980835e-07,24600,1.0,[-0.686 -0.696 -0.404 -0.345 -0.216],100.0,-2.4934683,5970.870719671249,,146.34,1.0,1.6827658,100
,-31.421532,0.44234186,2928007,2.4939282,3.7539053,247,97.2476,-31.421532,0.2669,-116.92929179576339,1.0,1.9118043,1.0,1.0,1.5735627e-07,24700,1.0,[-0.686 -0.696 -0.404 -0.345 -0.216],100.0,-2.9527092,5998.58244228363,,133.45,1.0,1.5713017,100
,-32.165127,0.45530283,2942675,2.463282,4.0862083,248,97.41536,-32.165127,0.29336,-116.21779254867164,1.0,1.168209,1.0,1.0,-3.0994414e-07,24800,1.0,[-0.686 -0.696 -0.404 -0.345 -0.216],100.0,-2.347476,6027.088498353958,,146.68,1.0,1.5616176,100
,-31.972889,0.4857561,2957030,3.4549391,4.2369843,249,97.40604,-32.004387,0.3073758,-114.40676044225509,2.3218842,1.3953925,1.4038187,0.25382456,-2.9563904e-07,24900,1.039324,[-0.686 -0.696 -0.404 -0.345 -0.216],100.0,-3.120047,6055.848475933075,0.28054515,143.55,1.1069777,1.7509745,100
,-31.512363,0.44421327,2970554,3.06723,4.6220274,250,97.319046,-31.512363,0.27048,-113.66662544509946,1.0,1.8209718,1.0,1.0,-3.1471254e-07,25000,1.0,[-0.686 -0.693 -0.405 -0.35  -0.215],100.0,-2.9214277,6082.943330526352,,135.24,1.0,1.7425722,100
,-31.37571,0.44282347,2983944,2.6535668,3.8184514,251,97.27118,-31.37571,0.2678,-115.74595217638829,1.0,1.9576269,1.0,1.0,-4.816055e-07,25100,1.0,[-0.686 -0.693 -0.405 -0.35  -0.215],100.0,-2.854622,6110.314804553986,,133.9,1.0,1.620812,100
,-31.742815,0.45106703,2998158,2.8336663,4.0499687,252,97.36865,-31.742815,0.28428,-115.94013667710736,1.0,1.5905206,1.0,1.0,-1.9073487e-07,25200,1.0,[-0.686 -0.693 -0.405 -0.35  -0.215],100.0,-3.0633197,6139.335486650467,,142.14,1.0,1.674912,100
,-32.048717,0.45561275,3012860,2.7119048,3.711164,253,97.42981,-32.048717,0.29404,-115.42480388182297,1.0,1.284618,1.0,1.0,-3.7431718e-07,25300,1.0,[-0.686 -0.693 -0.405 -0.35  -0.215],100.0,-2.67,6169.408882379532,,147.02,1.0,1.6385316,100
,-31.569784,0.4437838,3026343,2.6274602,4.2142444,254,97.29889,-31.569784,0.26966,-114.68065051328304,1.0,1.7635512,1.0,1.0,3.2424927e-07,25400,1.0,[-0.686 -0.693 -0.405 -0.35  -0.215],100.0,-3.1070614,6196.9253005981445,,134.83,1.0,1.6128191,100
,-31.306705,0.44501323,3039945,2.7990513,3.642081,255,97.306595,-31.306705,0.27204,-115.16793830732364,1.0,2.0266314,1.0,1.0,6.67572e-08,25500,1.0,[-0.686 -0.693 -0.405 -0.35  -0.215],100.0,-4.0168076,6223.69442653656,,136.02,1.0,1.6646504,100
,-31.816015,0.45134357,3054187,2.250871,4.251911,256,97.364975,-31.816015,0.28484,-116.4302747480845,1.0,1.51732,1.0,1.0,-1.1205673e-07,25600,1.0,[-0.686 -0.693 -0.405 -0.35  -0.215],100.0,-3.0388565,6251.317453145981,,142.42,1.0,1.4927701,100
,-31.011835,0.43626323,3066973,2.8901987,3.8707178,257,97.21568,-31.011835,0.25572,-114.07105892085063,1.0,2.3215003,1.0,1.0,3.33786e-08,25700,1.0,[-0.686 -0.693 -0.405 -0.35  -0.215],100.0,-4.6784124,6275.693112850189,,127.86,1.0,1.6915368,100
,-31.065777,0.43342954,3079509,2.6523511,4.086459,258,97.18506,-31.065777,0.25072,-113.76035219714323,1.0,2.2675595,1.0,1.0,-1.9073487e-07,25800,1.0,[-0.686 -0.693 -0.405 -0.35  -0.215],100.0,-3.1121216,6300.43061876297,,125.36,1.0,1.6204405,100
,-31.80491,0.44763625,3093371,2.2180057,3.5377593,259,97.347916,-31.80491,0.27724,-114.50608270074636,1.0,1.5284252,1.0,1.0,2.813339e-07,25900,1.0,[-0.686 -0.693 -0.405 -0.35  -0.215],100.0,-2.8037157,6328.240434646606,,138.62,1.0,1.481832,100
,-31.852152,0.44890994,3107362,2.5332673,4.000087,260,97.37654,-31.852152,0.27982,-113.56954560038277,1.0,1.481184,1.0,1.0,3.7193297e-07,26000,1.0,[-0.686 -0.693 -0.405 -0.35  -0.215],100.0,-2.9353962,6356.041890382767,,139.91,1.0,1.583646,100
,-30.995235,0.43549773,3120079,2.4106557,4.5482063,261,97.16707,-30.995235,0.25434,-116.54697750614307,1.0,2.3381011,1.0,1.0,-3.0994414e-07,26100,1.0,[-0.686 -0.693 -0.405 -0.35  -0.215],100.0,-3.7011504,6381.532818317413,,127.17,1.0,1.544846,100
,-30.987392,0.4438914,3132729,2.8523495,4.409163,262,97.13322,-31.007067,0.25827718,-118.07406228938777,1.7040957,2.3651342,1.121655,0.6851352,4.005432e-07,26200,0.9858731,[-0.686 -0.693 -0.405 -0.35  -0.215],100.0,-3.5957603,6406.228538274765,0.16162895,126.5,1.0334029,1.6739964,100
,-32.00398,0.4485316,3146681,2.5057871,4.4041653,263,97.35098,-32.00398,0.27904,-115.03532152733312,1.0,1.3293567,1.0,1.0,7.8201293e-07,26300,1.0,[-0.687 -0.695 -0.403 -0.349 -0.216],100.0,-2.9428754,6433.394612073898,,139.52,1.0,1.5750331,100
,-31.699234,0.45074776,3160861,2.2718422,3.2032468,264,97.35779,-31.699234,0.2836,-116.43238329842733,1.0,1.6341027,1.0,1.0,4.7683717e-08,26400,1.0,[-0.687 -0.695 -0.403 -0.349 -0.216],100.0,-3.0463495,6461.342401981354,,141.8,1.0,1.4997079,100
