MaxIW,InitialReturnMax,InitialReturnMin,InitialBound,Weights,TimeElapsed,EpisodesSoFar,InitialReturnStd,ReturnMeanIW,MinIW,EpLenMean,J_sample_variance,EpRewMean,EpThisIter,EmpiricalD2,TimestepsSoFar,Iteration,InitialReturnMean,Bound,StdIW,MeanIW
4.6216784,2.7766342,-2.9784698,2344.5264,[ 0.634  1.525  0.632  1.948 -1.849],2068.3560700416565,20300,1.1290057,2451.2026,0.09675176,19.62,2218447.2,-113.87849769509738,100,1.4817036,395079,203,8.010864e-06,2451.2026,0.6392965,1.0453303
36.78565,2.2919846,-2.92762,2401.7947,[ 0.647  1.516  0.631  1.954 -1.848],2076.9634351730347,20400,1.1875314,3273.2551,0.009146438,19.21,54922880.0,-113.73333495558194,100,7.234205,397000,204,-5.340576e-06,3273.2551,3.0958679,1.3620859
19.16356,3.0876236,-2.5308075,2320.9475,[ 0.671  1.505  0.645  1.957 -1.856],2086.2519838809967,20500,1.1218247,2795.8662,0.012687041,19.84,19027150.0,-114.23630544972701,100,12.587109,398984,205,-1.5258789e-07,2795.8662,1.8922718,1.2037537
596.1902,1.8642349,-3.0078506,2500.2878,[ 0.682  1.51   0.637  1.943 -1.848],2094.809007167816,20600,1.155648,7998.0073,2.3857926e-06,18.49,4324755000.0,-113.07541315668765,100,204646640.0,400833,206,1.1901855e-05,7998.0073,26.503159,3.1895416
3482.5613,1.8811417,-3.2242966,2347.7407,[ 0.694  1.495  0.604  1.937 -1.828],2104.9615454673767,20700,0.98503196,78727.86,6.9791936e-20,19.67,615194000000.0,-114.36515776770415,100,1.29029654e+36,402800,207,-8.7738035e-06,78727.86,338.18582,33.34815
48.42085,3.032814,-2.8961487,2317.2405,[ 0.718  1.537  0.567  1.981 -1.831],2115.7494015693665,20800,1.2219654,2859.7124,0.0008117,19.9,126483710.0,-114.49267024655175,100,220.60059,404790,208,1.9836425e-06,2859.7124,4.896664,1.2336991
80.95355,3.1819458,-2.320877,2366.0625,[ 0.708  1.543  0.556  1.949 -1.832],2125.203938484192,20900,0.9837973,3586.876,1.3701298e-05,19.5,177090290.0,-114.07265586898177,100,2102.7458,406740,209,2.3651123e-06,3586.876,5.643611,1.5144929
38.7945,2.2103653,-3.1076508,2333.191,[ 0.715  1.535  0.545  1.982 -1.828],2135.782882452011,21000,1.1140647,3938.452,0.0003097771,19.77,106685890.0,-114.38557202190606,100,1060.208,408717,210,2.4414062e-06,3938.452,4.4434333,1.6873059
192.90953,2.095726,-2.16568,2490.699,[ 0.724  1.548  0.555  2.01  -1.837],2144.714653968811,21100,0.9191233,4663.2285,2.0209638e-05,18.54,428624600.0,-113.01660300047328,100,2421.0142,410571,211,-7.781982e-06,4663.2285,8.429968,1.8706568
185.37003,2.4884567,-2.851181,2356.1555,[ 0.723  1.525  0.546  2.018 -1.841],2153.3999717235565,21200,1.0059004,6345.147,8.324166e-05,19.63,1781854300.0,-114.48842204353674,100,5092.306,412534,212,1.2893677e-05,6345.147,18.088602,2.6858459
1019.0117,2.1179047,-2.3970718,2421.0671,[ 0.738  1.541  0.534  2.029 -1.848],2164.390464067459,21300,1.0162917,33113.438,3.0560485e-11,19.08,56050210000.0,-113.71901059583342,100,5949832000000.0,414442,213,-8.392334e-07,33113.438,98.0949,13.619863
13.181019,2.2401886,-2.194725,2454.7795,[ 0.734  1.528  0.568  1.998 -1.862],2175.928761959076,21400,0.9955774,3127.728,0.0017260102,18.82,30301264.0,-113.4166605856493,100,12.599797,416324,214,-6.790161e-06,3127.728,2.2558367,1.2734144
46.608505,2.9798203,-2.8960342,2418.372,[ 0.738  1.544  0.568  1.998 -1.859],2185.0253903865814,21500,1.2463466,3863.881,0.00062931166,19.11,75636670.0,-113.80338613371978,100,124.57211,418235,215,8.163453e-06,3863.881,3.6413124,1.5960572
172.81929,2.704338,-1.785408,2480.883,[ 0.758  1.556  0.573  1.989 -1.862],2193.809075832367,21600,1.0679709,5393.5547,1.1349701e-05,18.64,1729079800.0,-113.2929034791562,100,5240.0225,420099,216,2.670288e-06,5393.5547,16.92855,2.1693757
113.171814,1.7828293,-2.3499603,2494.6,[ 0.74   1.53   0.57   1.979 -1.872],2203.5618994235992,21700,0.94201654,3894.2444,2.2645667e-10,18.54,244194340.0,-113.18525372989096,100,2814092000000.0,421953,217,2.822876e-06,3894.2444,6.2880816,1.5604067
347.93127,2.001007,-2.1831589,2332.2263,[ 0.728  1.525  0.612  1.97  -1.885],2213.8670415878296,21800,0.9563537,8808.268,6.128002e-10,19.75,6349789000.0,-114.17504069516981,100,396132800000000.0,423928,218,8.392334e-07,8808.268,34.2822,3.7722206
82.41406,3.0715866,-2.6269836,2312.4534,[ 0.754  1.562  0.622  2.005 -1.867],2225.0931849479675,21900,1.0926645,3048.978,0.0003104896,19.91,82388170.0,-114.30939734200922,100,1467.4572,425919,219,1.0681152e-06,3048.978,3.958865,1.3174582
13.180836,2.7387695,-2.4397583,2465.7507,[ 0.76   1.564  0.611  2.037 -1.872],2235.2812056541443,22000,0.9962122,2717.1914,0.03280051,18.74,8742037.0,-113.36950606288266,100,3.2171686,427793,220,5.9509275e-06,2717.1914,1.203855,1.1016403
31.064026,2.419098,-2.4840775,2366.2642,[ 0.76   1.561  0.622  2.037 -1.873],2244.0760440826416,22100,1.0518337,3110.9497,0.00016368831,19.52,52841916.0,-114.2217481664452,100,84.86007,429745,221,-2.2125244e-06,3110.9497,3.0808966,1.3145803
26.840714,1.7672653,-2.9547958,2441.112,[ 0.767  1.573  0.616  2.059 -1.874],2253.9072246551514,22200,1.0485234,3290.712,0.0011345168,18.91,53991924.0,-113.44758191014859,100,201.84325,431636,222,9.994506e-06,3290.712,3.025303,1.3463436
43.478397,2.4468918,-2.0501938,2444.086,[ 0.762  1.574  0.636  2.062 -1.875],2263.433633327484,22300,1.0802321,3876.439,8.821252e-08,18.92,182276900.0,-113.62418979359364,100,7363485.5,433528,223,4.7302246e-06,3876.439,5.5604553,1.5837197
6.188777,3.106224,-3.3120346,2389.274,[ 0.782  1.588  0.618  2.048 -1.883],2272.358065843582,22400,1.0947778,2639.8093,0.015963199,19.32,3662027.8,-113.9263890212666,100,2.5871923,435460,224,1.8310546e-06,2639.8093,0.8047695,1.1047436
54.00214,2.8968048,-2.3606033,2414.046,[ 0.77   1.589  0.625  2.044 -1.885],2281.4905214309692,22500,1.0934963,4487.743,2.0951873e-06,19.08,288832830.0,-113.40162764741598,100,15576.546,437368,225,2.2888183e-07,4487.743,7.0914955,1.8563044
32.12955,2.4159698,-3.0244446,2344.9363,[ 0.751  1.575  0.634  2.06  -1.897],2292.4543421268463,22600,1.1515305,2791.2773,0.00038753042,19.64,45532296.0,-114.04143470099454,100,103.74561,439332,226,1.9073486e-06,2791.2773,2.8869576,1.1899978
266.85468,1.872345,-2.6847687,2416.766,[ 0.748  1.562  0.641  2.041 -1.901],2301.747167825699,22700,1.0453947,8975.698,1.1221207e-05,19.08,3916667100.0,-113.49463571791588,100,448728.12,441240,227,1.6250611e-05,8975.698,26.250101,3.6988127
748.67236,1.6132889,-2.3535614,2387.236,[ 0.759  1.588  0.634  2.056 -1.904],2313.0375475883484,22800,0.8990058,9314.43,4.093009e-12,19.32,6607850000.0,-113.81217973401591,100,82245940000000.0,443172,228,6.4849855e-06,9314.43,34.35121,3.9010856
151.74936,2.394577,-3.383461,2407.4153,[ 0.773  1.594  0.659  2.005 -1.918],2324.533335208893,22900,1.0489553,3872.181,0.00021593942,19.16,595535170.0,-113.64124107268889,100,4903.2744,445088,229,-1.2207031e-06,3872.181,10.183839,1.6041137
97.52141,3.4405212,-1.9253464,2307.947,[ 0.781  1.592  0.638  2.016 -1.923],2335.201653957367,23000,1.0377392,5710.702,2.7992688e-05,19.93,558526660.0,-114.23893054053094,100,969.2765,447081,230,6.1798096e-06,5710.702,10.471945,2.4641585
15.932014,2.6568756,-3.3868866,2453.1445,[ 0.775  1.568  0.638  2.    -1.932],2345.0052382946014,23100,1.1323634,3009.425,0.0026957006,18.82,13020151.0,-113.38169883084484,100,9.382533,448963,231,3.2806397e-06,3009.425,1.4747697,1.2257984
30.526693,2.146225,-2.7062073,2433.7336,[ 0.788  1.571  0.631  2.01  -1.937],2354.369378566742,23200,1.0966364,3308.2478,0.00046951795,18.98,75274820.0,-113.5853735443096,100,357.06653,450861,232,5.569458e-06,3308.2478,3.582019,1.3584164
40.786034,1.7536163,-2.7999496,2456.4285,[ 0.79   1.567  0.617  1.977 -1.95 ],2362.842130422592,23300,0.99381983,3519.193,0.004974881,18.8,72676050.0,-113.3200167120701,100,22.58873,452741,233,1.9073486e-06,3519.193,3.4954712,1.4306043
755.82043,3.1809387,-3.6208496,2345.5764,[ 0.792  1.565  0.606  1.993 -1.953],2372.131199359894,23400,1.1342641,18360.59,2.0860408e-07,19.6,29735934000.0,-113.77623276960111,100,53735656.0,454701,234,-3.2043456e-06,18360.59,73.97671,7.80492
27.983519,3.8412476,-2.830246,2465.6807,[ 0.786  1.583  0.631  1.995 -1.963],2382.5779700279236,23500,1.1764423,4124.3403,0.00043405217,18.75,112238420.0,-113.39813257104032,100,89.01228,456576,235,7.400513e-06,4124.3403,4.3151846,1.6704378
148.57608,3.687767,-2.7783813,2178.8774,[ 0.794  1.581  0.65   1.998 -1.969],2392.044410467148,23600,1.1381717,4225.3457,0.0002172662,21.07,186622990.0,-115.36660985678387,100,693.0768,458683,236,6.8664554e-07,4225.3457,6.333945,1.9358412
67.82102,2.141533,-2.3785782,2526.989,[ 0.813  1.59   0.655  1.984 -1.957],2402.5116465091705,23700,1.0146006,3348.934,5.947879e-05,18.3,286532200.0,-112.9166240474687,100,8919.892,460513,237,6.866455e-06,3348.934,6.7084513,1.3245324
24.736847,2.8450012,-2.659874,2500.3035,[ 0.831  1.587  0.681  1.993 -1.957],2412.748480796814,23800,1.081768,3473.583,0.0017841255,18.42,53851624.0,-112.58465517261962,100,47.761524,462355,238,3.2043456e-06,3473.583,2.9517572,1.3885466
231.93715,2.3636093,-2.6188583,2577.8164,[ 0.831  1.569  0.686  1.98  -1.959],2423.8969779014587,23900,1.1061262,5716.1597,1.648842e-06,17.91,1614487400.0,-112.26264640553646,100,1105438.2,464146,239,-8.621216e-06,5716.1597,15.687404,2.2119715
49.470097,3.3672562,-2.863823,2257.2668,[ 0.822  1.576  0.714  1.973 -1.957],2433.8111345767975,24000,1.1652199,2878.9646,0.0029507158,20.32,52751292.0,-114.3794783607428,100,27.882324,466178,240,6.1035155e-07,2878.9646,3.2545083,1.2739444
51.724506,2.0026932,-3.292328,2468.5278,[ 0.826  1.585  0.726  1.98  -1.954],2443.0284650325775,24100,1.0275184,3829.0295,1.27709045e-05,18.66,299153200.0,-112.90032568909815,100,123514.16,468044,241,-1.2207031e-06,3829.0295,7.0474644,1.5501711
7915.55,2.482376,-3.066124,2488.7354,[ 0.83   1.564  0.739  1.992 -1.952],2452.4317803382874,24200,1.1266025,192563.81,1.1086948e-23,18.55,3689741500000.0,-113.03039314159354,100,8.766429e+31,469899,242,8.621216e-06,192563.81,776.0553,77.15405
32.664715,2.4459229,-3.306366,2541.8486,[ 0.856  1.591  0.705  1.958 -1.949],2460.3629019260406,24300,1.1433686,3047.5898,0.003834225,18.16,29171810.0,-112.52777219044383,100,19.575132,471715,243,2.4414062e-06,3047.5898,2.1302443,1.1982607
109.86419,3.4341812,-2.788437,2468.3647,[ 0.849  1.596  0.719  1.949 -1.949],2468.4562413692474,24400,1.192878,4720.472,0.000117479154,18.69,707090900.0,-113.11491502449455,100,309.32867,473584,244,5.1879883e-06,4720.472,10.789138,1.9117367
247.34383,3.4806137,-2.5802536,2475.0564,[ 0.861  1.582  0.713  1.916 -1.954],2477.728820323944,24500,1.2071089,8918.443,1.3008259e-06,18.61,3779238100.0,-112.85540043648676,100,7914619.0,475445,245,3.6621093e-06,8918.443,25.046227,3.5942028
73.28531,2.561615,-3.233612,2432.5464,[ 0.862  1.594  0.741  1.941 -1.96 ],2488.44229221344,24600,1.2556921,3570.5183,2.3301013e-06,18.91,329548770.0,-113.0802203638053,100,2149449.5,477336,246,-4.5776366e-07,3570.5183,7.5406923,1.4656243
14.741145,2.9164658,-3.0950165,2428.5906,[ 0.872  1.614  0.757  1.959 -1.964],2497.2514657974243,24700,1.2068762,2707.67,0.006536424,18.92,17762674.0,-112.93525145642334,100,6.272713,479228,247,5.0354006e-06,2707.67,1.7406732,1.1145138
99.695816,2.3480988,-2.9603806,2394.5256,[ 0.864  1.616  0.743  1.959 -1.974],2506.647439479828,24800,1.1404582,5154.975,0.0009105667,19.21,570709900.0,-113.40413843365997,100,359.71774,481149,248,-1.1444092e-06,5154.975,10.11729,2.1469965
16.25511,2.1047287,-2.8344498,2558.0845,[ 0.865  1.634  0.739  1.947 -1.975],2515.529090166092,24900,1.1993808,3155.4724,0.013667831,18.01,29567310.0,-112.14941512550038,100,9.429196,482950,249,5.569458e-06,3155.4724,2.1318521,1.2334534
1389.8192,3.388527,-2.9930496,2280.7275,[ 0.877  1.624  0.725  1.935 -1.974],2524.4527757167816,25000,1.2631862,26944.68,3.2358317e-11,20.09,62451640000.0,-114.00035964134752,100,3.176388e+17,484959,250,-5.0354006e-06,26944.68,109.89858,11.792479
33.806038,2.330429,-2.7521362,2378.1565,[ 0.865  1.618  0.71   1.983 -1.959],2535.947804927826,25100,1.2308561,3194.969,0.0007545998,19.37,77135176.0,-113.76006253856163,100,96.340485,486896,251,-3.4332274e-06,3194.969,3.7054443,1.342878
73.2902,2.3528748,-3.259735,2303.7927,[ 0.857  1.635  0.724  1.993 -1.986],2546.0746381282806,25200,1.278765,3739.6062,0.0010268646,19.92,279441700.0,-113.98654525371298,100,111.73818,488888,252,-1.0070801e-05,3739.6062,7.2756214,1.6219927
62.04495,3.594139,-3.0413895,2279.2717,[ 0.849  1.645  0.734  2.02  -1.992],2557.3475608825684,25300,1.156901,3031.5066,0.0005794732,20.13,191102690.0,-114.17348009448293,100,264.48315,490901,253,3.8146973e-07,3031.5066,6.1310544,1.3276086
24.78643,2.6258926,-3.1598587,2458.1467,[ 0.849  1.663  0.725  2.027 -1.995],2566.467077255249,25400,1.3215214,2953.498,0.0002753121,18.76,26650268.0,-113.155906150612,100,14.521675,492777,254,1.4343262e-05,2953.498,2.105778,1.2011735
491.76874,2.2696838,-2.7159805,2320.7417,[ 0.849  1.666  0.736  2.016 -1.995],2575.3003294467926,25500,1.2031549,11497.288,6.7333376e-06,19.79,9608480000.0,-113.88638824684273,100,1437494.1,494756,255,-4.119873e-06,11497.288,42.302624,4.9479623
4048.4502,2.8843842,-2.765213,2447.1765,[ 0.854  1.662  0.722  2.049 -1.999],2584.207205057144,25600,1.1829295,48537.613,2.171912e-06,18.8,218979100000.0,-112.93592680649635,100,387911100.0,496636,256,-5.569458e-06,48537.613,191.84044,19.825308
7.9662046,3.203514,-2.9095306,2414.903,[ 0.848  1.658  0.712  1.998 -1.999],2596.3271889686584,25700,1.1990763,2667.8042,0.010522713,19.07,7614889.5,-113.34634051267389,100,3.0344586,498543,257,-6.1035155e-07,2667.8042,1.1499226,1.1043323
58.220783,2.4434433,-2.9058456,2491.928,[ 0.861  1.658  0.708  1.988 -1.993],2605.145579099655,25800,1.072895,3377.4958,0.00018987487,18.46,197235140.0,-112.53124910849431,100,55.92411,500389,258,1.2054444e-05,3377.4958,5.7134,1.3531857
1239.527,2.3834915,-2.0859604,2506.4407,[ 0.888  1.658  0.72   1.98  -2.004],2614.814914226532,25900,1.1319691,30260.469,6.3792124e-11,18.42,91039610000.0,-112.85399494805046,100,8460879500000.0,502231,259,8.468628e-06,30260.469,121.35855,12.038315
88.17373,2.277382,-3.21669,2489.5254,[ 0.912  1.695  0.725  1.997 -2.005],2625.6551954746246,26000,1.2688361,4002.0967,0.0051470334,18.51,359948000.0,-112.7639433166682,100,74.79978,504082,260,-7.3242186e-06,4002.0967,7.6465926,1.6065203
572.24567,3.0818405,-2.7800598,2413.4778,[ 0.905  1.713  0.727  2.019 -1.998],2634.4012155532837,26100,1.2907571,14086.286,1.254584e-07,19.09,17679217000.0,-113.42396397638275,100,955319100.0,505991,261,1.3732911e-06,14086.286,55.44086,5.8109627
1397.9612,3.1839752,-3.122902,2362.8843,[ 0.922  1.725  0.719  1.982 -1.983],2644.0948827266693,26200,1.3571808,21243.385,4.8697075e-07,19.46,37738553000.0,-113.65144791403533,100,22650616.0,507937,262,9.689331e-06,21243.385,83.22736,8.940551
182.48856,3.276451,-2.9243011,2516.193,[ 0.922  1.712  0.701  1.996 -1.988],2654.9699733257294,26300,1.2890793,4600.486,1.0014844e-05,18.32,668922600.0,-112.55863703666125,100,8628.105,509769,263,-4.4250487e-06,4600.486,10.364498,1.8257041
112.310005,2.8008575,-2.6803513,2468.5227,[ 0.916  1.733  0.688  2.002 -1.991],2664.6528210639954,26400,1.2502381,5033.6304,3.7623722e-05,18.66,680149900.0,-112.88153091384564,100,982.65466,511635,264,4.8065185e-06,5033.6304,10.664969,2.0340338
30.400383,2.4742966,-3.418274,2371.1394,[ 0.913  1.725  0.703  2.006 -1.995],2673.5762326717377,26500,1.2558516,2921.0405,0.011948081,19.39,55785960.0,-113.54390612755718,100,39.113583,513574,265,-4.653931e-06,2921.0405,3.2013056,1.2304206
9648.748,2.5741196,-2.8685608,2422.3877,[ 0.902  1.737  0.712  2.001 -1.982],2684.366595506668,26600,1.2158324,71313.32,9.03151e-08,18.99,506283620000.0,-113.11425297549975,100,1078329740000.0,515473,266,-5.1879883e-06,71313.32,295.96973,29.381315
13.189032,2.7572327,-2.173088,2375.3154,[ 0.916  1.741  0.749  1.995 -1.979],2691.607197999954,26700,1.2154306,2872.9949,0.0018094651,19.38,26745152.0,-113.66856606640923,100,8.822902,517411,267,8.087158e-06,2872.9949,2.188353,1.2083962
2403.162,2.5741196,-3.1594772,2413.4563,[ 0.907  1.738  0.736  1.991 -1.989],2700.710107564926,26800,1.1959276,56898.348,3.1470018e-11,19.03,316151200000.0,-113.01991216144407,100,4732376000000.0,519314,268,1.9073486e-06,56898.348,234.75471,23.492905
19.419128,2.9530869,-2.4178238,2561.8757,[ 0.92   1.752  0.751  1.958 -1.994],2709.518996477127,26900,1.1112694,3292.8486,0.0045685284,18.0,27487574.0,-112.24470472943483,100,10.348616,521114,269,-8.7738035e-06,3292.8486,2.056562,1.2845169
2857.288,3.282196,-3.0858688,2293.552,[ 0.912  1.751  0.738  1.965 -1.998],2719.2774908542633,27000,1.242374,64538.88,1.9250192e-11,19.99,407947150000.0,-113.968639545557,100,1.3754088e+18,523113,270,1.3732911e-06,64538.88,280.32706,28.067022
215.07196,2.5840912,-2.6624374,2497.5032,[ 0.936  1.793  0.738  1.999 -2.001],2729.185518503189,27100,1.2324575,12057.473,2.7666087e-07,18.44,5176304600.0,-112.59381168326287,100,906012.0,524957,271,-9.918213e-07,12057.473,28.949562,4.8205442
318.55386,2.3809204,-3.2723389,2475.856,[ 0.88   1.79   0.723  2.004 -1.989],2739.946457386017,27200,1.1961787,5370.125,6.9545275e-21,18.59,592407940.0,-112.71422887588199,100,5.235856e+27,526816,272,9.07898e-06,5370.125,10.115689,2.1680079
913.17926,2.9171066,-2.4304504,2649.4128,[ 0.889  1.826  0.688  2.007 -1.997],2750.3033578395844,27300,1.1825593,26639.848,8.393492e-15,17.42,56789920000.0,-111.62582181729955,100,1.2963603e+20,528558,273,-3.2043456e-06,26639.848,89.94575,10.042121
5592.8955,2.9042664,-3.047226,2415.1958,[ 0.877  1.834  0.706  1.943 -2.007],2760.5795316696167,27400,1.2497731,130965.73,7.117767e-28,19.06,1708917800000.0,-113.27661376273046,100,2.8590467e+32,530464,274,-8.850097e-06,130965.73,546.48596,54.02757
29.34508,2.302864,-2.9322586,2545.7449,[ 0.865  1.785  0.69   1.961 -2.005],2767.7752912044525,27500,1.1688268,3768.0022,0.0007919006,18.13,82609120.0,-112.4870944988674,100,49.743786,532277,275,7.6293944e-08,3768.0022,3.5856411,1.4789337
532.74164,3.252449,-2.1631393,2404.2368,[ 0.879  1.796  0.687  1.975 -2.01 ],2777.221654176712,27600,1.27978,5927.0723,1.27778384e-14,19.15,1572145900.0,-113.41345760998021,100,1.6808747e+19,534192,276,-6.8664554e-07,5927.0723,16.69089,2.4642973
17.483137,2.5348969,-2.6698227,2492.9314,[ 0.876  1.824  0.698  1.938 -2.01 ],2787.0842897892,27700,1.2958745,2980.5078,0.0022160264,18.47,30580080.0,-112.60399614540543,100,76.62527,536039,277,-9.536743e-06,2980.5078,2.2280774,1.19527
13.919155,3.0534668,-2.698738,2543.253,[ 0.868  1.831  0.715  1.958 -2.017],2797.1837482452393,27800,1.2747523,3059.4155,0.010252413,18.07,17514114.0,-111.95145079281689,100,6.5261946,537846,278,-1.3275147e-05,3059.4155,1.6557022,1.2024179
11.396278,3.2065964,-3.8728714,2445.875,[ 0.884  1.828  0.711  1.94  -2.026],2807.035283088684,27900,1.4388658,2832.4143,0.0050912863,18.79,14804644.0,-112.79701940621857,100,7.6448216,539725,279,3.4332274e-06,2832.4143,1.5804609,1.1571465
431.9611,2.261238,-2.035141,2561.464,[ 0.901  1.83   0.705  1.951 -2.032],2815.551353931427,28000,1.1487159,9169.171,7.6489624e-07,18.0,6791062500.0,-112.20726396223355,100,945301.7,541525,280,1.2359619e-05,9169.171,32.44615,3.5705006
368.9826,2.4669266,-2.7817612,2385.738,[ 0.883  1.81   0.692  1.948 -2.015],2826.796103477478,28100,1.1252853,6053.397,5.5907876e-05,19.26,1447993700.0,-113.33847136321758,100,1243.0244,543451,281,1.0757446e-05,6053.397,16.145285,2.5296717
9.35284,3.0286942,-2.7862473,2365.158,[ 0.876  1.79   0.687  1.944 -2.015],2836.1330342292786,28200,1.2022419,2670.0505,0.01937635,19.45,10067371.0,-113.66697072776437,100,4.2812405,545396,282,1.2969971e-06,2670.0505,1.3506522,1.1285995
40.899498,3.9162064,-2.9271622,2359.0977,[ 0.89   1.794  0.689  1.937 -2.017],2844.5306210517883,28300,1.3479048,2967.5022,0.0058635874,19.45,36372256.0,-113.40626854027134,100,19.456537,547341,283,-1.0757446e-05,2967.5022,2.5839915,1.2569185
25.213501,3.3700333,-3.1104507,2393.8257,[ 0.887  1.808  0.694  1.942 -2.007],2854.2192680835724,28400,1.3231833,2755.6216,0.008634238,19.2,20415178.0,-113.29976137245303,100,8.16457,549261,284,-4.653931e-06,2755.6216,1.9031065,1.1505947
281.9878,2.9033737,-2.1083603,2423.0898,[ 0.88   1.819  0.704  1.947 -2.003],2861.9649810791016,28500,1.1833011,5636.576,9.375297e-13,18.97,2342644500.0,-113.04690859272927,100,1.500384e+17,551158,285,8.392334e-07,5636.576,20.031822,2.3211236
40.5967,2.651825,-3.5128098,2439.7488,[ 0.883  1.803  0.713  2.004 -2.012],2872.199350118637,28600,1.2543126,3146.0894,0.00038791331,18.87,128962024.0,-113.06888177810102,100,665.7314,553045,286,-4.196167e-06,3146.0894,4.672762,1.2885385
82.87367,2.2069016,-3.2358246,2397.2822,[ 0.895  1.812  0.729  2.014 -2.019],2882.1168942451477,28700,1.180992,4255.503,1.9851822e-08,19.13,378350000.0,-112.96907522458584,100,13352219000.0,554958,287,7.6293944e-08,4255.503,8.09824,1.7748444
44.176132,3.1193008,-2.8472672,2439.0251,[ 0.879  1.82   0.758  2.043 -2.017],2892.5516436100006,28800,1.2579107,4142.5645,0.00074943656,18.86,179880640.0,-112.96925030235364,100,240.09628,556844,288,-5.41687e-06,4142.5645,5.5086374,1.695815
26.196722,2.2089615,-2.738922,2350.747,[ 0.933  1.793  0.748  2.033 -2.024],2903.8493461608887,28900,1.2382059,2697.5212,0.00018020195,19.54,24312710.0,-113.59883685359459,100,117.01579,558798,289,-2.3651123e-06,2697.5212,2.1039867,1.1471621
198.57167,2.7172394,-3.128502,2411.3281,[ 0.94   1.781  0.762  2.028 -2.026],2913.035296201706,29000,1.2453423,5492.067,7.153676e-06,19.08,1915098000.0,-113.25221870516289,100,16167.666,560706,290,5.8746336e-06,5492.067,18.247374,2.2737992
6693.0215,3.2484741,-2.9579697,2340.132,[ 0.943  1.8    0.758  2.056 -2.033],2923.9749257564545,29100,1.2914491,157475.7,1.1986807e-14,19.63,2288036300000.0,-113.72384528695997,100,6.1697886e+18,562669,291,-2.4414062e-06,157475.7,650.38403,66.9547
689.12213,2.9010239,-2.2028427,2409.973,[ 0.903  1.819  0.734  1.993 -2.024],2931.0599961280823,29200,1.1734246,18245.637,2.3246935e-18,19.03,26223305000.0,-112.82698052949411,100,7.0689253e+31,564572,292,-1.7547608e-06,18245.637,67.680275,7.5509586
146.55692,3.3741608,-2.1198273,2434.5254,[ 0.921  1.862  0.712  2.024 -2.028],2942.1683423519135,29300,1.1866435,4082.9387,2.9384273e-05,18.87,682933060.0,-112.81454641337575,100,732.90063,566459,293,-8.850097e-06,4082.9387,10.790746,1.6735346
57.128403,1.9075546,-2.2494507,2397.9443,[ 0.917  1.859  0.694  2.033 -2.027],2951.191411972046,29400,1.1273524,4083.9443,0.0003613626,19.19,193140160.0,-113.42031960049786,100,117.141205,568378,294,-4.653931e-06,4083.9443,5.8217773,1.7012964
