InitialReturnStd,Weights,J_sample_variance,Iteration,ReturnMeanIW,TimestepsSoFar,MeanIW,MinIW,StdIW,TimeElapsed,MaxIW,EpisodesSoFar,InitialReturnMax,EpThisIter,EpRewMean,EpLenMean,InitialReturnMean,EmpiricalD2,InitialBound,Bound,InitialReturnMin
1.6113384,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.6226377,212,-1.121214,5325036,1.0,1.0,,10516.722200393677,1.0,21200,3.1927934,100,-121.27760499584865,237.51,1.66893e-07,1.0,-11.171595,-11.171595,-3.4787283
1.6716392,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.8226042,213,-1.7419783,5351192,1.0,1.0,,10563.978668928146,1.0,21300,4.830421,100,-122.11047729347769,261.56,-4.529953e-07,1.0,-11.792362,-11.792362,-3.013277
1.5624014,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.465756,214,-0.9797427,5373494,1.0,1.0,,10604.174168348312,1.0,21400,3.7280252,100,-124.27335969086973,223.02,9.536743e-09,1.0,-11.030128,-11.030128,-3.21529
1.6931857,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.895836,215,-1.1014675,5396231,1.0,1.0,,10642.741177082062,1.0,21500,3.9534414,100,-118.89896428577043,227.37,-2.7656554e-07,1.0,-11.151859,-11.151859,-3.3496366
1.6115886,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.623452,216,-1.2132592,5419711,1.0,1.0,,10683.103439569473,1.0,21600,3.7512898,100,-122.35048512607955,234.8,3.6001205e-07,1.0,-11.263638,-11.263638,-3.3326974
1.5147748,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.31772,217,-1.0919874,5442161,1.0,1.0,,10720.17726302147,1.0,21700,4.0339823,100,-121.76121924650727,224.5,5.1736833e-07,1.0,-11.142365,-11.142365,-2.8315
1.7517467,[-0.554 -0.839 -0.312 -0.497 -0.55 ],3.0996127,218,-1.105076,5464881,1.0,1.0,,10757.97747349739,1.0,21800,4.2716627,100,-121.76778336327892,227.2,2.7656554e-07,1.0,-11.155455,-11.155455,-3.404482
1.6374227,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.708235,219,-1.610477,5489990,1.0,1.0,,10799.494382619858,1.0,21900,3.589407,100,-122.59697633531347,251.09,-4.7683717e-08,1.0,-11.660854,-11.660854,-3.10394
1.644736,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.7324817,220,-1.2319715,5513476,1.0,1.0,,10838.869932413101,1.0,22000,3.966861,100,-123.18701612458653,234.86,5.531311e-07,1.0,-11.282354,-11.282354,-2.9076986
1.702235,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.9268732,221,-1.414635,5537334,1.0,1.0,,10880.429699420929,1.0,22100,3.9013631,100,-125.28560887254947,238.58,6.794929e-07,1.0,-11.465013,-11.465013,-3.0641117
1.7940431,[-0.554 -0.839 -0.312 -0.497 -0.55 ],3.2511015,222,-0.46761122,5558941,1.0,1.0,,10917.87827038765,1.0,22200,4.014063,100,-123.50503896223046,216.07,9.536743e-09,1.0,-10.517992,-10.517992,-3.554603
1.6545281,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.7651148,223,-1.334602,5583750,1.0,1.0,,10960.329283237457,1.0,22300,3.6510823,100,-124.62305315219848,248.09,9.536743e-08,1.0,-11.3850155,-11.3850155,-3.4796567
1.5813153,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.5258157,224,-0.84129757,5606585,1.0,1.0,,10999.237731933594,1.0,22400,3.9365797,100,-126.86667319268912,228.35,8.106232e-08,1.0,-10.891685,-10.891685,-2.9812527
1.4730309,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.1917377,225,-1.260309,5629801,1.0,1.0,,11038.15272283554,1.0,22500,4.2751284,100,-121.95438112384134,232.16,-4.7683717e-08,1.0,-11.310784,-11.310784,-2.945745
1.4659826,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.170813,226,-0.9213486,5651603,1.0,1.0,,11074.249964475632,1.0,22600,4.0395536,100,-123.55466095925352,218.02,-3.33786e-08,1.0,-10.971726,-10.971726,-2.6085553
1.6690785,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.8139627,227,-1.425546,5675642,1.0,1.0,,11114.564163208008,1.0,22700,4.3551364,100,-126.45613063156168,240.39,2.0503998e-07,1.0,-11.475928,-11.475928,-3.119214
1.8080423,[-0.554 -0.839 -0.312 -0.497 -0.55 ],3.302037,228,-0.83818305,5697746,1.0,1.0,,11152.627940893173,1.0,22800,3.6351511,100,-127.45551986025592,221.04,6.437302e-07,1.0,-10.888677,-10.888677,-3.1057491
1.5686444,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.4855003,229,-0.9775863,5719534,1.0,1.0,,11189.197460651398,1.0,22900,3.958846,100,-125.55987793286278,217.88,-1.001358e-07,1.0,-11.027983,-11.027983,-2.5217628
1.5887078,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.5494874,230,-1.8785455,5746680,1.0,1.0,,11234.490837097168,1.0,23000,3.4267557,100,-117.17704267631208,271.46,3.5762787e-07,1.0,-11.928924,-11.928924,-3.132296
1.5421774,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.4023347,231,-1.8108871,5772982,1.0,1.0,,11278.015285491943,1.0,23100,3.5072894,100,-120.81057303042074,263.02,1.2159347e-07,1.0,-11.861266,-11.861266,-3.2754202
1.5895021,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.5520375,232,-1.5610528,5796656,1.0,1.0,,11317.577779531479,1.0,23200,4.468169,100,-120.29418763030661,236.74,-5.38826e-07,1.0,-11.611431,-11.611431,-3.0183454
1.5293285,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.3624706,233,-1.258471,5822918,1.0,1.0,,11362.009665489197,1.0,23300,4.360907,100,-126.53571874973639,262.62,7.7724457e-07,1.0,-11.308849,-11.308849,-3.1743374
1.5974257,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.5775442,234,-0.852374,5845054,1.0,1.0,,11399.238158464432,1.0,23400,3.4959881,100,-122.24413792787601,221.36,1.4305115e-07,1.0,-10.902755,-10.902755,-3.0882273
1.6001384,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.5863066,235,-1.1733005,5868146,1.0,1.0,,11438.160384178162,1.0,23500,4.448497,100,-124.19662959702289,230.92,-2.7656554e-07,1.0,-11.223705,-11.223705,-2.9268541
1.6206833,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.6531456,236,-2.165241,5895328,1.0,1.0,,11484.10468006134,1.0,23600,4.1325164,100,-120.40600324691275,271.82,-6.437302e-07,1.0,-12.215629,-12.215629,-3.1897044
1.5447493,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.4103534,237,-1.3640382,5919672,1.0,1.0,,11525.638009548187,1.0,23700,3.6718414,100,-120.49219468101315,243.44,3.2901764e-07,1.0,-11.414417,-11.414417,-3.5108008
1.536152,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.3835993,238,-1.1672556,5943391,1.0,1.0,,11565.50212097168,1.0,23800,3.346956,100,-120.15206360842895,237.19,2.670288e-07,1.0,-11.217635,-11.217635,-3.4431458
1.4681824,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.177333,239,-2.1431625,5970583,1.0,1.0,,11612.114876270294,1.0,23900,3.6303086,100,-120.84128446326572,271.92,-5.531311e-07,1.0,-12.193541,-12.193541,-2.914106
1.53161,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.3695247,240,-1.1862804,5993869,1.0,1.0,,11651.545541763306,1.0,24000,3.55717,100,-127.68266904457491,232.86,-4.5776366e-07,1.0,-11.236662,-11.236662,-2.9226165
1.4665993,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.1726398,241,-1.5842882,6019198,1.0,1.0,,11694.527991056442,1.0,24100,2.8963678,100,-121.18784018180527,253.29,-1.835823e-07,1.0,-11.634667,-11.634667,-3.2375145
1.4593437,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.1511958,242,-1.0997897,6042567,1.0,1.0,,11734.18512392044,1.0,24200,3.8100774,100,-120.31786391809452,233.69,1.2397766e-07,1.0,-11.150169,-11.150169,-2.711831
1.5977163,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.5784822,243,-0.6844112,6064629,1.0,1.0,,11771.833973169327,1.0,24300,3.5266724,100,-127.06636946188569,220.62,3.8146972e-08,1.0,-10.734789,-10.734789,-3.2773724
1.651433,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.7547786,244,-0.97182083,6088165,1.0,1.0,,11811.5265853405,1.0,24400,3.4589705,100,-122.57111127908443,235.36,-2.813339e-07,1.0,-11.022202,-11.022202,-3.3140059
1.6531346,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.760459,245,-1.0225123,6111634,1.0,1.0,,11852.091281414032,1.0,24500,4.0152197,100,-127.05408508620205,234.69,1.5258789e-07,1.0,-11.072893,-11.072893,-2.859271
1.4718964,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.1883626,246,-0.004417913,6131429,1.0,1.0,,11886.165629148483,1.0,24600,3.8575888,100,-129.09990391157413,197.95,1.6212464e-07,1.0,-10.054799,-10.054799,-2.5704546
1.5490282,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.4237254,247,-0.92224693,6152946,1.0,1.0,,11923.787991762161,1.0,24700,3.8893037,100,-123.72512242365319,215.17,-5.245209e-07,1.0,-10.9726305,-10.9726305,-2.5714197
1.6177344,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.6434999,248,-0.95781827,6175807,1.0,1.0,,11961.588466644287,1.0,24800,4.4954805,100,-122.4190063554307,228.61,2.9087067e-07,1.0,-11.008199,-11.008199,-3.0335388
1.4590082,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.150207,249,-1.7471973,6200721,1.0,1.0,,12005.137545585632,1.0,24900,3.5532963,100,-124.19856746245436,249.14,-2.8610229e-08,1.0,-11.797579,-11.797579,-2.4751983
1.7046643,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.935233,250,-1.8850371,6227736,1.0,1.0,,12050.126420736313,1.0,25000,3.9147398,100,-124.50273045110896,270.15,-4.196167e-07,1.0,-11.935416,-11.935416,-3.2076015
1.8347509,[-0.554 -0.839 -0.312 -0.497 -0.55 ],3.4003139,251,-1.0595623,6251241,1.0,1.0,,12091.450091123581,1.0,25100,4.462164,100,-122.96923187656407,235.05,3.528595e-07,1.0,-11.10995,-11.10995,-3.5611267
1.5872887,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.5449347,252,-1.1534717,6275465,1.0,1.0,,12132.098772525787,1.0,25200,4.292677,100,-125.7148258596754,242.24,4.196167e-07,1.0,-11.203851,-11.203851,-2.9038286
1.6831952,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.8617637,253,-1.498416,6300483,1.0,1.0,,12174.732729911804,1.0,25300,3.9456592,100,-126.37715087304792,250.18,1.0967255e-07,1.0,-11.548796,-11.548796,-3.2655692
1.6454296,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.7347863,254,-0.9770468,6323000,1.0,1.0,,12212.643305063248,1.0,25400,4.0851784,100,-120.63623770096845,225.17,4.959106e-07,1.0,-11.027428,-11.027428,-3.5200706
1.6885121,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.8798716,255,-1.2467272,6345686,1.0,1.0,,12251.588780403137,1.0,25500,3.66367,100,-119.33158273399958,226.86,-3.4809113e-07,1.0,-11.297111,-11.297111,-3.028194
1.6947525,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.9011977,256,-0.7283634,6367475,1.0,1.0,,12289.431331396103,1.0,25600,3.533795,100,-125.93137327164173,217.89,-4.5776366e-07,1.0,-10.778744,-10.778744,-3.1009145
1.5879848,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.5471675,257,-0.38786712,6388183,1.0,1.0,,12325.486860275269,1.0,25700,3.9141939,100,-123.39919863866113,207.08,3.2424927e-07,1.0,-10.43825,-10.43825,-3.036922
1.5304236,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.3658555,258,-1.0896268,6411593,1.0,1.0,,12365.334947347641,1.0,25800,4.254963,100,-122.88325882932409,234.1,-1.335144e-07,1.0,-11.14012,-11.14012,-3.059586
1.5622969,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.465426,259,-1.3802267,6436369,1.0,1.0,,12408.30109000206,1.0,25900,3.2666833,100,-125.53813366906847,247.76,-6.3419344e-07,1.0,-11.430605,-11.430605,-2.9378276
1.6784267,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.845572,260,-1.1499077,6460902,1.0,1.0,,12449.43856883049,1.0,26000,3.8931272,100,-129.5109386512336,245.33,2.8610229e-08,1.0,-11.200289,-11.200289,-3.221911
1.6725606,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.8257163,261,-1.0661075,6484418,1.0,1.0,,12491.384811401367,1.0,26100,4.3019395,100,-126.34438655313996,235.16,-3.0517577e-07,1.0,-11.116486,-11.116486,-3.19339
1.6339546,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.6967754,262,-0.86908275,6505818,1.0,1.0,,12527.143072366714,1.0,26200,3.5487728,100,-126.03815749632511,214.0,-3.862381e-07,1.0,-10.919465,-10.919465,-2.9166574
1.5430828,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.405156,263,-1.0806258,6528861,1.0,1.0,,12565.750450134277,1.0,26300,3.620668,100,-126.08925330147517,230.43,-4.816055e-07,1.0,-11.131045,-11.131045,-3.1670494
1.7103409,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.9548137,264,-1.0799288,6553267,1.0,1.0,,12607.489789009094,1.0,26400,4.5704675,100,-125.80967923236217,244.06,-1.9073486e-08,1.0,-11.130308,-11.130308,-3.5600166
1.6511018,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.753674,265,-1.6132404,6578353,1.0,1.0,,12649.820750236511,1.0,26500,3.4855163,100,-117.01318439773766,250.86,-3.576279e-08,1.0,-11.66362,-11.66362,-3.2618275
1.5442979,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.4089456,266,-0.57010096,6599964,1.0,1.0,,12687.623906373978,1.0,26600,3.6104426,100,-123.2534337637693,216.11,-4.720688e-07,1.0,-10.6205015,-10.6205015,-3.2368402
1.5316321,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.369593,267,-1.5951525,6624739,1.0,1.0,,12726.45788359642,1.0,26700,3.815,100,-119.65505984405176,247.75,6.198883e-08,1.0,-11.645571,-11.645571,-3.2260995
1.7648709,[-0.554 -0.839 -0.312 -0.497 -0.55 ],3.1462312,268,-1.0327346,6647814,1.0,1.0,,12763.524373054504,1.0,26800,3.655057,100,-122.30531493966608,230.75,4.3392183e-07,1.0,-11.083114,-11.083114,-3.0786343
1.7535328,[-0.554 -0.839 -0.312 -0.497 -0.55 ],3.105937,269,-1.132442,6671732,1.0,1.0,,12802.118741989136,1.0,26900,3.4387856,100,-118.65845385992243,239.18,-5.722046e-07,1.0,-11.182823,-11.182823,-3.2349482
1.4426663,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.1023088,270,-0.9798495,6695024,1.0,1.0,,12839.439142942429,1.0,27000,3.62563,100,-121.87173303073384,232.92,4.529953e-07,1.0,-11.030235,-11.030235,-2.9038868
1.680096,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.8512344,271,-0.78856474,6717545,1.0,1.0,,12874.719503164291,1.0,27100,3.6326895,100,-125.30336564977064,225.21,-3.3855437e-07,1.0,-10.838943,-10.838943,-3.1450572
1.598626,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.5814195,272,-1.9328821,6744284,1.0,1.0,,12917.888908624649,1.0,27200,3.6154113,100,-123.8585426309793,267.39,5.76973e-07,1.0,-11.983286,-11.983286,-3.0265126
1.5907681,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.5561044,273,-1.5356481,6768598,1.0,1.0,,12956.64754486084,1.0,27300,3.6031332,100,-123.66774626870358,243.14,3.7670137e-07,1.0,-11.58603,-11.58603,-3.034968
1.5366627,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.3851838,274,-0.5892416,6791076,1.0,1.0,,12992.950268268585,1.0,27400,3.0228825,100,-123.60573385723538,224.78,5.912781e-07,1.0,-10.639623,-10.639623,-3.2315283
1.6371858,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.707452,275,-1.1586004,6814965,1.0,1.0,,13030.442623376846,1.0,27500,3.6709335,100,-122.514772240771,238.89,-3.0517577e-07,1.0,-11.208979,-11.208979,-3.379294
1.5209038,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.3365135,276,-0.6746823,6837805,1.0,1.0,,13066.391305923462,1.0,27600,3.8441918,100,-122.04735138725943,228.4,-1.14440915e-07,1.0,-10.725065,-10.725065,-3.6022596
1.5470651,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.417586,277,-0.8685486,6861150,1.0,1.0,,13103.661413192749,1.0,27700,3.4581957,100,-124.62981709489394,233.45,3.7670137e-07,1.0,-10.918929,-10.918929,-3.1545048
1.6448301,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.7327936,278,-1.3252332,6884518,1.0,1.0,,13141.124264717102,1.0,27800,3.1997595,100,-123.84476532114422,233.68,-2.6226044e-07,1.0,-11.375617,-11.375617,-3.1477928
1.7621075,[-0.554 -0.839 -0.312 -0.497 -0.55 ],3.1363869,279,-0.80501926,6906832,1.0,1.0,,13177.218208312988,1.0,27900,3.9355087,100,-121.7125379205052,223.14,3.3855437e-07,1.0,-10.855399,-10.855399,-3.3108568
1.5299882,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.3645086,280,-1.5948484,6930929,1.0,1.0,,13216.490104913712,1.0,28000,3.833622,100,-120.68851592955309,240.97,6.6280364e-07,1.0,-11.645235,-11.645235,-2.806151
1.5969409,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.57598,281,-0.9188808,6953608,1.0,1.0,,13252.930766105652,1.0,28100,3.591379,100,-124.27077460894002,226.79,1.8119812e-07,1.0,-10.969277,-10.969277,-2.923761
1.6550831,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.7669697,282,-1.5227433,6978930,1.0,1.0,,13293.982897996902,1.0,28200,3.998178,100,-124.56445604802883,253.22,5.2452087e-08,1.0,-11.573121,-11.573121,-3.0526695
1.6263175,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.6716244,283,-1.026218,7001600,1.0,1.0,,13329.795568943024,1.0,28300,3.6330786,100,-124.37085929146382,226.7,-5.00679e-07,1.0,-11.076605,-11.076605,-3.1177936
1.6715006,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.8221352,284,-1.133627,7024722,1.0,1.0,,13367.445689201355,1.0,28400,4.3192377,100,-127.00306405851092,231.22,-4.005432e-07,1.0,-11.184047,-11.184047,-2.5612574
1.3785745,[-0.554 -0.839 -0.312 -0.497 -0.55 ],1.9196646,285,-1.0059458,7047545,1.0,1.0,,13403.876852273941,1.0,28500,3.5359929,100,-123.7582139934862,228.23,-1.9073487e-07,1.0,-11.056327,-11.056327,-2.6312814
1.5526103,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.4349484,286,-1.3898106,7071527,1.0,1.0,,13442.187303304672,1.0,28600,3.3543935,100,-120.53325561190962,239.82,-6.4849854e-07,1.0,-11.440188,-11.440188,-3.236442
1.7326516,[-0.554 -0.839 -0.312 -0.497 -0.55 ],3.0324063,287,-1.0062481,7095329,1.0,1.0,,13479.907461643219,1.0,28700,3.452661,100,-124.05971460915279,238.02,2.813339e-07,1.0,-11.056627,-11.056627,-3.4673944
1.6872599,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.875602,288,-0.8864791,7117712,1.0,1.0,,13516.136410236359,1.0,28800,4.09524,100,-126.3356402708275,223.83,1.9073486e-08,1.0,-10.936859,-10.936859,-3.1804843
1.7324337,[-0.554 -0.839 -0.312 -0.497 -0.55 ],3.0316434,289,-1.2623438,7142192,1.0,1.0,,13554.956858158112,1.0,28900,3.5517178,100,-127.5911487059139,244.8,-4.7683715e-09,1.0,-11.312724,-11.312724,-3.4029102
1.7034823,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.9311635,290,-0.9715833,7164715,1.0,1.0,,13590.83839058876,1.0,29000,3.639783,100,-123.56253953599908,225.23,1.5258789e-07,1.0,-11.021964,-11.021964,-3.058622
1.590589,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.555529,291,-1.3837335,7189631,1.0,1.0,,13630.55793261528,1.0,29100,3.293007,100,-121.30655489275816,249.16,-3.3855437e-07,1.0,-11.434112,-11.434112,-3.2192206
1.5912553,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.5576699,292,-1.3545015,7213639,1.0,1.0,,13669.58569407463,1.0,29200,3.815393,100,-126.02948076672645,240.08,2.3841858e-07,1.0,-11.404893,-11.404893,-3.1781507
1.704437,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.9344494,293,-1.3930092,7238687,1.0,1.0,,13709.714378118515,1.0,29300,3.8341906,100,-124.66771222600957,250.48,1.14440915e-07,1.0,-11.443391,-11.443391,-3.322938
1.6189331,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.6474185,294,-0.67762977,7261219,1.0,1.0,,13746.398078203201,1.0,29400,3.548029,100,-124.32026962409365,225.32,-2.813339e-07,1.0,-10.72801,-10.72801,-3.3709316
1.5331982,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.3744411,295,-1.5065651,7286182,1.0,1.0,,13785.674511909485,1.0,29500,3.669058,100,-124.21327170769986,249.63,-7.6293944e-08,1.0,-11.556943,-11.556943,-3.116004
1.7230941,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.9990442,296,-1.0112218,7310105,1.0,1.0,,13823.915334224701,1.0,29600,3.4199495,100,-123.98967901669404,239.23,7.6293946e-07,1.0,-11.0616,-11.0616,-3.519145
1.5763652,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.5100276,297,-1.5704376,7334611,1.0,1.0,,13863.346702098846,1.0,29700,4.056671,100,-119.48716546063328,245.06,4.005432e-07,1.0,-11.620815,-11.620815,-3.1326666
1.4941403,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.2550056,298,-1.4649441,7358239,1.0,1.0,,13902.337604999542,1.0,29800,4.535049,100,-124.89307510500016,236.28,-1.2874604e-07,1.0,-11.5153265,-11.5153265,-2.9474802
1.6894366,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.8830261,299,-1.5674509,7385593,1.0,1.0,,13944.86650109291,1.0,29900,3.4473186,100,-124.13426509870025,273.54,-4.2915346e-08,1.0,-11.617829,-11.617829,-3.2501273
1.5554898,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.443988,300,-1.4186426,7411180,1.0,1.0,,13986.897856473923,1.0,30000,3.1081774,100,-126.31800183631645,255.87,-1.0967255e-07,1.0,-11.469047,-11.469047,-2.865487
1.742471,[-0.554 -0.839 -0.312 -0.497 -0.55 ],3.0668743,301,-1.3555223,7435088,1.0,1.0,,14025.598581790924,1.0,30100,4.195104,100,-123.8637196091039,239.08,4.2438506e-07,1.0,-11.405933,-11.405933,-3.1174154
1.4958384,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.260134,302,-0.8522184,7457383,1.0,1.0,,14061.70395898819,1.0,30200,2.958124,100,-120.04456560005663,222.95,-3.2901764e-07,1.0,-10.902616,-10.902616,-3.3091636
1.4120486,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.0140216,303,-1.1404656,7481129,1.0,1.0,,14098.822521686554,1.0,30300,3.0194945,100,-126.28483164920227,237.46,-3.528595e-07,1.0,-11.190894,-11.190894,-2.6779656
1.5224233,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.3411841,304,-1.4945978,7505452,1.0,1.0,,14137.584349632263,1.0,30400,3.5594394,100,-125.82360253969777,243.23,-2.69413e-07,1.0,-11.544976,-11.544976,-2.683508
1.4727788,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.1909873,305,-0.849156,7527359,1.0,1.0,,14172.608835458755,1.0,30500,4.152091,100,-127.55869911679206,219.07,-1.4305115e-07,1.0,-10.899537,-10.899537,-2.6064491
1.5374361,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.3875859,306,-1.2733767,7551469,1.0,1.0,,14210.973989963531,1.0,30600,4.6602077,100,-123.90549729012973,241.1,4.7683717e-08,1.0,-11.323755,-11.323755,-3.258699
1.5731261,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.4997225,307,-1.1123582,7574807,1.0,1.0,,14247.708360910416,1.0,30700,4.0247974,100,-124.4218103931284,233.38,1.5258789e-07,1.0,-11.162741,-11.162741,-3.0161505
1.6717062,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.82283,308,-1.5459329,7598728,1.0,1.0,,14285.85320186615,1.0,30800,3.781811,100,-118.93151765630597,239.21,-2.3841858e-08,1.0,-11.596313,-11.596313,-3.383873
1.6342291,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.6976814,309,-1.1738937,7620793,1.0,1.0,,14320.831281423569,1.0,30900,3.8819418,100,-124.57536315449742,220.65,4.7683716e-07,1.0,-11.224273,-11.224273,-2.9040146
1.6430693,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.7269456,310,-0.6479824,7642977,1.0,1.0,,14355.072695016861,1.0,31000,3.4936767,100,-126.08690231409608,221.84,1.4305115e-07,1.0,-10.69837,-10.69837,-3.5632238
1.5974461,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.5776103,311,-1.3188095,7667025,1.0,1.0,,14393.56638097763,1.0,31100,2.9643815,100,-120.52009332582513,240.48,-2.4318695e-07,1.0,-11.369197,-11.369197,-2.6936855
1.4943584,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.2556634,312,-1.756418,7691944,1.0,1.0,,14433.142737150192,1.0,31200,3.7190914,100,-122.32277149325662,249.19,-5.2928925e-07,1.0,-11.806797,-11.806797,-2.644168
1.6109457,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.6213598,313,-0.9484332,7716228,1.0,1.0,,14471.842479228973,1.0,31300,3.5251045,100,-123.66547743542294,242.84,1.335144e-07,1.0,-10.998811,-10.998811,-3.2652774
1.5997721,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.585122,314,-0.95231557,7738491,1.0,1.0,,14506.99071598053,1.0,31400,3.8803563,100,-127.70718019473622,222.63,4.959106e-07,1.0,-11.002694,-11.002694,-2.9727159
1.6386493,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.7122948,315,-1.3706532,7762802,1.0,1.0,,14546.336863994598,1.0,31500,4.210738,100,-122.22345471806075,243.11,8.106232e-08,1.0,-11.421031,-11.421031,-3.3608074
1.6633072,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.7945364,316,-0.81736535,7784877,1.0,1.0,,14581.731483459473,1.0,31600,3.6286469,100,-122.4944684622539,220.75,6.580353e-07,1.0,-10.867744,-10.867744,-3.282022
1.7883489,[-0.554 -0.839 -0.312 -0.497 -0.55 ],3.230497,317,-0.5283064,7806957,1.0,1.0,,14616.887165784836,1.0,31700,3.401176,100,-124.65976774084714,220.8,1.5258789e-07,1.0,-10.578687,-10.578687,-3.3854122
1.5375209,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.3878493,318,-1.3719773,7830889,1.0,1.0,,14655.611315488815,1.0,31800,3.3355951,100,-122.20282827735633,239.32,-5.245209e-07,1.0,-11.422358,-11.422358,-2.9100332
