EpRewMean,J_sample_variance,InitialBound,TimeElapsed,EmpiricalD2,InitialReturnMean,TimestepsSoFar,MaxIW,MeanIW,Iteration,Bound,EpLenMean,Weights,EpThisIter,InitialReturnMax,StdIW,ReturnMeanIW,MinIW,InitialReturnMin,InitialReturnStd,EpisodesSoFar
-112.62973831035478,2.5916982,-31.79211,5330.397389650345,1.0,5.102158e-07,2717190,1.0,1.0,214,-31.79211,144.05,[-0.703 -1.378 -0.37  -0.948  0.002],100,4.2554703,,1.5413442,1.0,-2.8097348,1.6018057,21400
-112.71861843130021,2.6680512,-31.607658,5355.739870071411,1.0,3.2663345e-07,2730768,1.0,1.0,215,-31.607658,135.78,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.9287486,,1.725701,1.0,-3.0521913,1.6252294,21500
-109.77948397376355,2.292154,-31.704536,5381.8549036979675,1.0,1.66893e-07,2744721,1.0,1.0,216,-31.704536,139.53,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.5855556,,1.6291877,1.0,-3.0521197,1.5063972,21600
-110.65547853823851,2.6293082,-32.281868,5410.018516540527,1.0,,2760258,1.0,1.0,217,-32.281868,155.37,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.3726864,,1.0515894,1.0,-2.8215618,1.6133863,21700
-107.9472639047684,2.7526984,-32.155838,5437.760110616684,1.0,-1.1205673e-07,2775275,1.0,1.0,218,-32.155838,150.17,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.6705155,,1.1776483,1.0,-3.4501328,1.6508094,21800
-109.75909635028955,2.4900453,-31.28141,5462.828350067139,1.0,3.5762787e-07,2788540,1.0,1.0,219,-31.28141,132.65,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.271373,,2.052165,1.0,-3.4736576,1.570078,21900
-108.64533766096962,2.5841918,-31.673866,5490.546981334686,1.0,-9.536743e-08,2803455,1.0,1.0,220,-31.673866,149.15,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.7217627,,1.6597983,1.0,-3.9800696,1.5994842,22000
-110.72871849467212,3.1025763,-31.26018,5515.044277429581,1.0,-3.9577483e-07,2816625,1.0,1.0,221,-31.26018,131.7,[-0.703 -1.378 -0.37  -0.948  0.002],100,4.27941,,2.073382,1.0,-3.3974113,1.7525841,22100
-110.2626188785761,2.7856917,-31.508312,5541.299075603485,1.0,,2830287,1.0,1.0,222,-31.508312,136.62,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.9124985,,1.8252635,1.0,-3.3807373,1.6606729,22200
-110.2255665731454,2.568983,-31.432201,5566.750457286835,1.0,1.66893e-07,2843989,1.0,1.0,223,-31.432201,137.02,[-0.703 -1.378 -0.37  -0.948  0.002],100,4.8779874,,1.9012231,1.0,-3.1926522,1.5947707,22300
-110.32440882939592,3.0664034,-31.56431,5592.271064996719,1.0,-4.6253206e-07,2858149,1.0,1.0,224,-31.56431,141.6,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.9927764,,1.7691021,1.0,-4.497869,1.7423376,22400
-109.40340679708139,1.6488626,-32.04077,5618.983297586441,1.0,-3.2424927e-07,2872491,1.0,1.0,225,-32.04077,143.42,[-0.703 -1.378 -0.37  -0.948  0.002],100,2.521483,,1.2929269,1.0,-3.0394115,1.277644,22500
-111.15835753132926,2.7047899,-32.63755,5649.252178668976,1.0,-1.001358e-07,2888614,1.0,1.0,226,-32.63755,161.23,[-0.703 -1.378 -0.37  -0.948  0.002],100,2.8476396,,0.69587743,1.0,-3.3805146,1.6363808,22600
-108.79952172304925,2.4345474,-32.615856,5678.227750778198,1.0,-3.33786e-08,2904264,1.0,1.0,227,-32.615856,156.5,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.970889,,0.7174947,1.0,-2.9243932,1.5524825,22700
-108.5991963975407,2.5063086,-31.060307,5702.6734890937805,1.0,5.531311e-07,2917393,1.0,1.0,228,-31.060307,131.29,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.757513,,2.2731812,1.0,-3.7224588,1.575197,22800
-109.75823346462712,2.4757838,-32.63901,5732.995364189148,1.0,-2.813339e-07,2933497,1.0,1.0,229,-32.63901,161.04,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.6998804,,0.69440734,1.0,-2.7066464,1.5655754,22900
-110.1291896928777,3.1645055,-31.469894,5758.937186956406,1.0,5.5789945e-07,2947511,1.0,1.0,230,-31.469894,140.14,[-0.703 -1.378 -0.37  -0.948  0.002],100,4.1996446,,1.8635474,1.0,-3.605555,1.7699889,23000
-109.39917187236342,2.4819355,-32.508476,5787.688108444214,1.0,2.002716e-07,2963005,1.0,1.0,231,-32.508476,154.94,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.6569028,,0.8253283,1.0,-3.487935,1.5675193,23100
-110.88139298632801,3.4026449,-30.824064,5810.995395183563,1.0,2.69413e-07,2975667,1.0,1.0,232,-30.824064,126.62,[-0.703 -1.378 -0.37  -0.948  0.002],100,4.0622606,,2.5106747,1.0,-5.611174,1.8353796,23200
-107.8440645434103,2.4312608,-31.529915,5837.593756437302,1.0,-8.2969666e-07,2989652,1.0,1.0,233,-31.529915,139.85,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.8670878,,1.8036453,1.0,-3.477141,1.5514343,23300
-109.16639503454638,2.8159938,-32.53923,5865.680530309677,1.0,1.6212464e-07,3005231,1.0,1.0,234,-32.53923,155.79,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.826405,,0.7941266,1.0,-2.9974146,1.669681,23400
-110.41603152486003,2.0227647,-32.184155,5892.477284193039,1.0,-2.9087067e-07,3019946,1.0,1.0,235,-32.184155,147.15,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.1355135,,1.1494092,1.0,-2.936706,1.4151101,23500
-109.54501401302346,2.8247921,-31.586517,5917.8469223976135,1.0,9.679794e-07,3033760,1.0,1.0,236,-31.586517,138.14,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.9423409,,1.7471008,1.0,-3.1774116,1.6722873,23600
-107.95365246962461,3.0276177,-31.034634,5941.877642869949,1.0,-3.8146972e-08,3046581,1.0,1.0,237,-31.034634,128.21,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.376937,,2.2987986,1.0,-3.4240189,1.7312833,23700
-108.28463956486499,2.4447818,-31.866602,5967.050193071365,1.0,-1.0967255e-07,3060532,1.0,1.0,238,-31.866602,139.51,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.173709,,1.4668146,1.0,-2.951487,1.5557423,23800
-110.82992242716699,2.956237,-31.580173,5993.518480539322,1.0,2.7656554e-07,3074591,1.0,1.0,239,-31.580173,140.59,[-0.703 -1.378 -0.37  -0.948  0.002],100,4.180527,,1.7532164,1.0,-2.9483814,1.7107527,23900
-109.14974880095517,2.4645863,-31.518457,6019.284816503525,1.0,-7.6293946e-07,3088363,1.0,1.0,240,-31.518457,137.72,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.0863922,,1.8149126,1.0,-3.017713,1.5620309,24000
-110.16970037250978,3.4764843,-31.942976,6047.210031032562,1.0,2.0980835e-07,3103374,1.0,1.0,241,-31.942976,150.11,[-0.703 -1.378 -0.37  -0.948  0.002],100,4.789135,,1.390395,1.0,-3.5977154,1.8551873,24100
-111.77873439353876,2.2970705,-32.45688,6075.8893802165985,1.0,6.818771e-07,3118680,1.0,1.0,242,-32.45688,153.06,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.2526665,,0.87649024,1.0,-2.9506388,1.5080119,24200
-109.95726307334246,3.4167428,-32.005016,6102.76379776001,1.0,-1.7404557e-07,3132906,1.0,1.0,243,-32.005016,142.26,[-0.703 -1.378 -0.37  -0.948  0.002],100,4.004238,,1.3284193,1.0,-3.4419956,1.839178,24300
-110.51477526785669,2.5805345,-30.921339,6126.456254005432,1.0,1.5735627e-07,3145892,1.0,1.0,244,-30.921339,129.86,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.3602111,,2.4120882,1.0,-3.409607,1.5983521,24400
-110.08975901563079,2.5431921,-32.33596,6154.232998132706,1.0,-3.1471254e-07,3161308,1.0,1.0,245,-32.33596,154.16,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.9383183,,0.9974638,1.0,-3.3520432,1.5867451,24500
-112.4778747182283,2.6338732,-31.361742,6180.132825136185,1.0,-7.6293944e-08,3175144,1.0,1.0,246,-31.361742,138.36,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.5536194,,1.9716443,1.0,-3.1395874,1.6147864,24600
-112.05886927655192,3.456741,-31.601791,6205.772244215012,1.0,-7.390976e-08,3189158,1.0,1.0,247,-31.601791,140.14,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.8778899,,1.7315975,1.0,-3.0479631,1.8499118,24700
-110.8647565806697,2.7910244,-31.8242,6232.377972126007,1.0,1.04904174e-07,3203525,1.0,1.0,248,-31.8242,143.67,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.3263683,,1.509804,1.0,-3.446959,1.662262,24800
-109.43452088276145,2.5505924,-31.557554,6258.875912427902,1.0,4.3392183e-07,3217377,1.0,1.0,249,-31.557554,138.52,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.7311218,,1.7758511,1.0,-3.3102508,1.5890522,24900
-110.28332485197028,2.9907176,-31.860678,6285.090011358261,1.0,4.6253206e-07,3231551,1.0,1.0,250,-31.860678,141.74,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.6692734,,1.472711,1.0,-2.8643508,1.7207007,25000
-110.35862694359383,2.9537354,-31.618385,6311.029317140579,1.0,-6.437302e-08,3245654,1.0,1.0,251,-31.618385,141.03,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.9295545,,1.7153593,1.0,-3.1190886,1.7100288,25100
-108.25956796980708,2.8108394,-31.221828,6335.98534321785,1.0,1.2397766e-07,3259022,1.0,1.0,252,-31.221828,133.68,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.6663458,,2.1117165,1.0,-2.8014493,1.668152,25200
-110.94372364301539,2.8975265,-31.647034,6361.968399524689,1.0,-4.2915346e-08,3273236,1.0,1.0,253,-31.647034,142.14,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.6540298,,1.686345,1.0,-3.6643314,1.6936798,25300
-110.13163562914293,3.101553,-31.201426,6386.652672529221,1.0,2.0980835e-07,3286717,1.0,1.0,254,-31.201426,134.81,[-0.703 -1.378 -0.37  -0.948  0.002],100,4.1497803,,2.1323154,1.0,-3.737041,1.7522949,25400
-110.0857299858306,3.1410596,-31.561768,6413.191148757935,1.0,-6.67572e-08,3301001,1.0,1.0,255,-31.561768,142.84,[-0.703 -1.378 -0.37  -0.948  0.002],100,4.2275505,,1.7715985,1.0,-3.5052285,1.7634196,25500
-109.43589425250013,2.8940115,-31.86739,6439.807688951492,1.0,3.7670137e-07,3315398,1.0,1.0,256,-31.86739,143.97,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.25494,,1.4659992,1.0,-3.3027854,1.6926523,25600
-109.021858927021,2.2455792,-32.405914,6467.987255811691,1.0,1.6212464e-07,3330856,1.0,1.0,257,-32.405914,154.58,[-0.703 -1.378 -0.37  -0.948  0.002],100,4.0140014,,0.927646,1.0,-3.183257,1.4910144,25700
-110.64785881598458,2.4155478,-32.37983,6496.369890451431,1.0,-7.724762e-07,3346176,1.0,1.0,258,-32.37983,153.2,[-0.703 -1.378 -0.37  -0.948  0.002],100,4.2383056,,0.9538766,1.0,-2.8548908,1.5464128,25800
-111.04817229376344,3.1440306,-31.334532,6521.7092344760895,1.0,-2.861023e-07,3360159,1.0,1.0,259,-31.334532,139.83,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.299674,,1.9988185,1.0,-3.7329187,1.7642535,25900
-110.2196814908722,2.656447,-31.95295,6548.720063686371,1.0,1.4305115e-07,3374898,1.0,1.0,260,-31.95295,147.39,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.5093584,,1.3807669,1.0,-3.3322468,1.6216912,26000
-111.44037538065199,2.6430893,-31.733543,6575.329471826553,1.0,3.528595e-07,3389332,1.0,1.0,261,-31.733543,144.34,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.967341,,1.5998467,1.0,-3.0505795,1.6176089,26100
-110.61374587324819,2.9265404,-31.997929,6602.589056968689,1.0,5.76973e-07,3403967,1.0,1.0,262,-31.997929,146.35,[-0.703 -1.378 -0.37  -0.948  0.002],100,4.375491,,1.3354337,1.0,-3.4506812,1.7021385,26200
-110.01395901505519,3.2373877,-31.327375,6627.2618634700775,1.0,1.9073486e-08,3417564,1.0,1.0,263,-31.327375,135.97,[-0.703 -1.378 -0.37  -0.948  0.002],100,4.1006784,,2.0061586,1.0,-3.21734,1.7902553,26300
-107.5492674842148,2.0813959,-31.480436,6652.677775382996,1.0,2.813339e-07,3431146,1.0,1.0,264,-31.480436,135.82,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.1647718,,1.8529792,1.0,-3.5512395,1.4354727,26400
-108.72404789445486,2.6368449,-32.005344,6678.950048685074,1.0,3.5524369e-07,3445243,1.0,1.0,265,-32.005344,140.97,[-0.703 -1.378 -0.37  -0.948  0.002],100,4.2013197,,1.328101,1.0,-3.3012967,1.615697,26500
-112.85933187942175,2.962083,-31.64684,6705.496346712112,1.0,1.9073486e-08,3459821,1.0,1.0,266,-31.64684,145.78,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.9308069,,1.6867144,1.0,-3.47899,1.7124434,26600
-111.40089835269458,2.6874707,-32.36671,6733.592389583588,1.0,-6.055832e-07,3474731,1.0,1.0,267,-32.36671,149.1,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.9994957,,0.9670857,1.0,-2.7164245,1.6311334,26700
-109.62876095834467,2.3976996,-31.739344,6757.906707763672,1.0,-1.7881393e-07,3488449,1.0,1.0,268,-31.739344,137.18,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.596676,,1.5940613,1.0,-3.165864,1.5406891,26800
-111.24330983117318,2.8902032,-32.241035,6785.7096881866455,1.0,-1.4305115e-07,3503853,1.0,1.0,269,-32.241035,154.04,[-0.703 -1.378 -0.37  -0.948  0.002],100,4.0738597,,1.0924327,1.0,-3.10853,1.6915381,26900
-105.85818831500934,2.2501054,-31.687017,6811.592834711075,1.0,-3.194809e-07,3517538,1.0,1.0,270,-31.687017,136.85,[-0.703 -1.378 -0.37  -0.948  0.002],100,4.1232343,,1.6463717,1.0,-3.179771,1.4925162,27000
-110.06399825503004,2.7610345,-32.08472,6838.520976305008,1.0,-1.4305114e-08,3532421,1.0,1.0,271,-32.08472,148.83,[-0.703 -1.378 -0.37  -0.948  0.002],100,4.364261,,1.248928,1.0,-3.3398952,1.6533071,27100
-108.9444513651929,2.8646495,-31.623697,6864.462267160416,1.0,4.529953e-07,3546653,1.0,1.0,272,-31.623697,142.32,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.6201053,,1.7097871,1.0,-3.1124063,1.6840439,27200
-109.54470709845984,3.204588,-32.54363,6892.733477115631,1.0,-6.198883e-08,3562064,1.0,1.0,273,-32.54363,154.11,[-0.703 -1.378 -0.37  -0.948  0.002],100,4.06505,,0.790107,1.0,-3.1442094,1.7811632,27300
-109.07424795262804,2.2049637,-31.346176,6917.539915323257,1.0,3.7193297e-07,3575419,1.0,1.0,274,-31.346176,133.55,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.2401237,,1.9875141,1.0,-3.1125627,1.4774687,27400
-108.62433167945049,2.9481971,-31.600946,6943.410902261734,1.0,-2.3365021e-07,3589265,1.0,1.0,275,-31.600946,138.46,[-0.703 -1.378 -0.37  -0.948  0.002],100,4.0525484,,1.7326179,1.0,-3.2447176,1.7084248,27500
-109.91452116795817,2.442886,-31.936947,6969.751271247864,1.0,7.6770783e-07,3603653,1.0,1.0,276,-31.936947,143.88,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.9698758,,1.3964382,1.0,-3.2369018,1.555139,27600
-106.70264778403558,2.445015,-31.42242,6995.369169950485,1.0,-1.3828277e-07,3617078,1.0,1.0,277,-31.42242,134.25,[-0.703 -1.378 -0.37  -0.948  0.002],100,4.3939652,,1.9133102,1.0,-3.228272,1.5558164,27700
-111.16626878480072,2.7120333,-31.470396,7021.220958948135,1.0,-5.865097e-07,3631109,1.0,1.0,278,-31.470396,140.31,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.4439867,,1.8629924,1.0,-3.2758503,1.6385705,27800
-109.98315212937217,2.4282472,-32.58795,7048.438166618347,1.0,3.004074e-07,3646134,1.0,1.0,279,-32.58795,150.25,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.3980017,,0.74545324,1.0,-2.756414,1.5504725,27900
-111.53139854328674,2.5673723,-31.348621,7074.265944242477,1.0,2.1457672e-07,3659776,1.0,1.0,280,-31.348621,136.42,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.7979772,,1.9847912,1.0,-2.954021,1.5942707,28000
-109.69594810560238,3.322448,-31.723783,7100.5169813632965,1.2885683,4.3392183e-07,3673934,3.602707,1.0420127,281,-31.636692,141.58,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.0503592,0.48307225,1.7980462,0.11134583,-3.5737906,1.5697641,28100
-107.26666555227874,3.0394254,-31.76371,7127.000403642654,1.0,8.106232e-08,3688227,1.0,1.0,282,-31.76371,142.93,[-7.015e-01 -1.373e+00 -3.759e-01 -9.545e-01  1.156e-03],100,3.3585234,,1.5696825,1.0,-3.3555984,1.734656,28200
-107.85425345023259,2.1417513,-31.386417,7151.001403331757,1.0,-2.9563904e-07,3701532,1.0,1.0,283,-31.386417,133.05,[-7.015e-01 -1.373e+00 -3.759e-01 -9.545e-01  1.156e-03],100,3.090767,,1.947082,1.0,-3.1470938,1.4561366,28300
-108.19028980937448,3.2021978,-31.731474,7177.273800373077,1.0,2.670288e-07,3715329,1.0,1.0,284,-31.731474,137.97,[-7.015e-01 -1.373e+00 -3.759e-01 -9.545e-01  1.156e-03],100,3.7833216,,1.602052,1.0,-3.4582658,1.7804989,28400
-108.60861834310761,2.6000311,-32.113823,7204.391836643219,1.0,4.6730042e-07,3730013,1.0,1.0,285,-32.113823,146.84,[-7.015e-01 -1.373e+00 -3.759e-01 -9.545e-01  1.156e-03],100,3.231442,,1.2205666,1.0,-4.726856,1.6043787,28500
-111.03005607109331,3.566807,-30.780825,7226.729835033417,1.0,3.576279e-08,3742507,1.0,1.0,286,-30.780825,124.94,[-7.015e-01 -1.373e+00 -3.759e-01 -9.545e-01  1.156e-03],100,4.1527705,,2.5527556,1.0,-3.1089082,1.8791324,28600
-107.07430018132584,2.8660195,-31.978516,7253.458802938461,1.0,-3.5762787e-07,3756880,1.0,1.0,287,-31.978516,143.73,[-7.015e-01 -1.373e+00 -3.759e-01 -9.545e-01  1.156e-03],100,3.5372608,,1.3548769,1.0,-3.5837698,1.6844465,28700
-109.92595715617317,2.7922504,-31.05219,7276.933491706848,1.0,-4.36306e-07,3769908,1.0,1.0,288,-31.05219,130.28,[-7.015e-01 -1.373e+00 -3.759e-01 -9.545e-01  1.156e-03],100,3.4005964,,2.2828612,1.0,-5.4666033,1.6626269,28800
-108.31646596783044,2.9893577,-30.64378,7298.302409887314,1.0,3.576279e-08,3781753,1.0,1.0,289,-30.64378,118.45,[-7.015e-01 -1.373e+00 -3.759e-01 -9.545e-01  1.156e-03],100,3.8709962,,2.9405932,1.0,-3.1693435,1.7203093,28900
-110.63689364051946,3.0937808,-31.119717,7322.509784221649,1.0,6.3419344e-07,3795169,1.0,1.0,290,-31.119717,134.16,[-7.015e-01 -1.373e+00 -3.759e-01 -9.545e-01  1.156e-03],100,4.020897,,2.2136872,1.0,-3.6492968,1.750098,29000
-109.62167604342781,2.743751,-30.893976,7346.551689624786,1.0,-2.3841858e-08,3807925,1.0,1.0,291,-30.893976,127.56,[-7.015e-01 -1.373e+00 -3.759e-01 -9.545e-01  1.156e-03],100,4.572396,,2.4395998,1.0,-3.4930205,1.6481243,29100
-109.27766931137673,2.7322178,-31.216528,7370.810014247894,1.0,1.7642975e-07,3820982,1.0,1.0,292,-31.216528,130.57,[-7.015e-01 -1.373e+00 -3.759e-01 -9.545e-01  1.156e-03],100,3.7980094,,2.116914,1.0,-3.2871718,1.6446568,29200
-107.27346051794518,2.4678996,-31.61456,7395.28212928772,1.0,-9.298324e-08,3834296,1.0,1.0,293,-31.61456,133.14,[-7.015e-01 -1.373e+00 -3.759e-01 -9.545e-01  1.156e-03],100,3.4670312,,1.7194891,1.0,-2.9048853,1.5630804,29300
-109.14805140159002,2.3195434,-30.747059,7418.735546350479,1.0,3.33786e-08,3846753,1.0,1.0,294,-30.747059,124.57,[-7.015e-01 -1.373e+00 -3.759e-01 -9.545e-01  1.156e-03],100,3.8989363,,2.5865786,1.0,-3.176577,1.5153707,29400
-108.90531018653941,3.221842,-31.210604,7444.450778245926,1.1683232,-9.393692e-07,3860157,2.3914819,1.0139375,295,-31.15875,134.04,[-7.015e-01 -1.373e+00 -3.759e-01 -9.545e-01  1.156e-03],100,3.516214,0.3562905,2.231333,0.27059844,-3.6416588,1.6564521,29500
-109.49465559189157,2.478594,-31.324467,7468.60543179512,1.0,5.340576e-07,3873077,1.0,1.0,296,-31.324467,129.2,[-7.012e-01 -1.368e+00 -3.780e-01 -9.607e-01  3.401e-04],100,4.4489193,,2.0092933,1.0,-2.4684472,1.5664637,29600
-108.17269335601027,2.6092844,-31.05375,7491.548769950867,1.0,6.914139e-07,3885689,1.0,1.0,297,-31.05375,126.12,[-7.012e-01 -1.368e+00 -3.780e-01 -9.607e-01  3.401e-04],100,4.7237363,,2.279849,1.0,-3.428852,1.6072311,29700
-109.30637781672385,2.7010994,-30.537281,7514.369374513626,1.0,-2.5749208e-07,3897724,1.0,1.0,298,-30.537281,120.35,[-7.012e-01 -1.368e+00 -3.780e-01 -9.607e-01  3.401e-04],100,3.8468437,,2.7961762,1.0,-3.4154882,1.6352642,29800
-110.0267346654458,2.8960054,-30.338955,7536.728130102158,1.0657969,3.33786e-08,3909693,2.67985,1.0241598,299,-30.299643,119.69,[-7.012e-01 -1.368e+00 -3.780e-01 -9.607e-01  3.401e-04],100,3.530308,0.22545414,3.0729387,0.64026004,-3.254259,1.6867458,29900
-107.65532227986411,2.374381,-30.36241,7558.980742931366,1.0,-2.69413e-07,3921431,1.0,1.0,300,-30.36241,117.38,[-7.016e-01 -1.371e+00 -3.729e-01 -9.587e-01 -2.362e-04],100,4.109003,,3.079565,1.0,-3.3330207,1.5331789,30000
-108.85253941396014,2.5202312,-31.706863,7583.863350391388,1.0,-2.670288e-07,3935111,1.0,1.0,301,-31.706863,136.8,[-7.016e-01 -1.371e+00 -3.729e-01 -9.587e-01 -2.362e-04],100,3.5608935,,1.6265419,1.0,-3.2185369,1.5795661,30100
-108.13180485440562,2.2514968,-30.837494,7608.009170770645,1.0,-2.551079e-07,3947989,1.0,1.0,302,-30.837494,128.78,[-7.016e-01 -1.371e+00 -3.729e-01 -9.587e-01 -2.362e-04],100,3.1000578,,2.4963684,1.0,-2.879609,1.4929775,30200
-107.77611595584969,2.6913433,-30.675932,7631.253780841827,1.0,-2.3841858e-07,3960335,1.0,1.0,303,-30.675932,123.46,[-7.016e-01 -1.371e+00 -3.729e-01 -9.587e-01 -2.362e-04],100,3.4658418,,2.657484,1.0,-3.2879772,1.6323081,30300
-107.21775982119388,2.2995808,-31.17888,7655.746982336044,1.0,2.193451e-07,3973343,1.0,1.0,304,-31.17888,130.08,[-7.016e-01 -1.371e+00 -3.729e-01 -9.587e-01 -2.362e-04],100,3.3075192,,2.1546314,1.0,-3.2867136,1.5088358,30400
-106.84085960708254,3.2111385,-31.342234,7679.668924331665,1.0,2.6226044e-08,3986314,1.0,1.0,305,-31.342234,129.71,[-7.016e-01 -1.371e+00 -3.729e-01 -9.587e-01 -2.362e-04],100,3.767178,,1.9920297,1.0,-3.4473667,1.7829826,30500
-108.88858391653758,2.932187,-30.466938,7701.517781496048,1.1080915,2.2888183e-07,3997861,2.2559762,1.0458632,306,-30.432577,115.47,[-7.016e-01 -1.371e+00 -3.729e-01 -9.587e-01 -2.362e-04],100,4.2490883,0.30301666,2.9365819,0.27987245,-3.0721173,1.5857964,30600
-106.62449863942052,2.9930174,-30.343925,7724.3348026275635,1.1504399,-1.2636184e-07,4009712,2.8010254,1.0684569,307,-30.293755,118.51,[-7.017e-01 -1.367e+00 -3.721e-01 -9.651e-01  1.032e-03],100,3.5418217,0.34006712,3.0898638,0.22770146,-3.4598007,1.5779126,30700
-105.52249321786941,2.6795661,-30.463013,7746.42849779129,1.0172876,6.699562e-07,4021533,1.4172037,1.0168295,308,-30.451889,118.21,[-7.011e-01 -1.363e+00 -3.714e-01 -9.726e-01  6.174e-04],100,3.088984,0.10341953,2.9799185,0.7665907,-3.629715,1.6253481,30800
-107.14849343777318,3.2235594,-31.110176,7771.181787014008,1.0,-3.8146972e-08,4034573,1.0,1.0,309,-31.110176,130.4,[-0.702 -1.369 -0.371 -0.976 -0.005],100,4.2849097,,2.2232218,1.0,-3.4006305,1.7864277,30900
-105.65808373438203,3.096207,-30.022667,7792.348939418793,1.0318565,1.8596648e-07,4045911,1.5747628,1.0340302,310,-29.983915,113.38,[-0.702 -1.369 -0.371 -0.976 -0.005],100,3.9881616,0.16754214,3.369322,0.59643185,-3.3281589,1.6823646,31000
-105.71256232235147,2.6281855,-30.043985,7814.041850090027,1.0,-4.1484833e-07,4056974,1.0,1.0,311,-30.043985,110.63,[-0.702 -1.367 -0.373 -0.978 -0.011],100,3.8160188,,3.2896636,1.0,-2.9719224,1.6130419,31100
-107.35807133032029,3.180125,-30.451529,7836.164893627167,1.0,9.775162e-08,4068831,1.0,1.0,312,-30.451529,118.57,[-0.702 -1.367 -0.373 -0.978 -0.011],100,4.0225763,,2.8821352,1.0,-3.305664,1.7743517,31200
-106.72222709787152,2.8464398,-30.303928,7857.4290108680725,1.0,-1.14440915e-07,4080361,1.0,1.0,313,-30.303928,115.3,[-0.702 -1.367 -0.373 -0.978 -0.011],100,3.844671,,3.0310965,1.0,-3.1143851,1.6786828,31300
-106.73602168275006,3.0877783,-30.234236,7879.15393948555,1.0,1.2397766e-07,4091816,1.0,1.0,314,-30.234236,114.55,[-0.702 -1.367 -0.373 -0.978 -0.011],100,4.1270413,,3.2643254,1.0,-3.6774082,1.7483997,31400
-106.53927070453314,3.3163798,-30.279583,7900.846549510956,1.0,3.2901764e-07,4103683,1.0,1.0,315,-30.279583,118.67,[-0.702 -1.367 -0.373 -0.978 -0.011],100,4.3210936,,3.053779,1.0,-3.7823324,1.8119646,31500
-106.16285995245352,3.402997,-29.832325,7922.161501169205,1.080969,5.3167344e-07,4114781,2.1242166,1.0338926,316,-29.790302,110.98,[-0.702 -1.367 -0.373 -0.978 -0.011],100,3.4327378,0.2601242,3.5902147,0.4663807,-3.2798982,1.7030795,31600
-106.3197524232545,5.5432463,-222.87004,7942.055950164795,2.670659,1.9073486e-08,4125376,10.365538,1.0128919,317,-222.73909,105.95,[-0.702 -1.365 -0.378 -0.981 -0.01 ],100,3.9525528,0.9812708,4.40961,0.05568089,-3.5867977,1.7929249,31700
-107.98742492438261,2.7605872,-31.024494,7965.541393995285,1.0322785,-1.04904174e-07,4138130,1.7298849,1.0201485,318,-31.0078,127.54,[-0.707 -1.372 -0.355 -0.98  -0.016],100,3.8772702,0.163421,2.3425848,0.6527784,-3.3873906,1.6410431,31800
-106.32164849112516,2.4354374,-30.836506,7988.865607500076,1.0,4.7683715e-09,4150244,1.0,1.0,319,-30.836506,121.14,[-0.707 -1.373 -0.352 -0.978 -0.016],100,4.4092245,,2.497178,1.0,-3.165854,1.5527664,31900
