InitialBound,EpThisIter,InitialReturnMax,Bound,EpisodesSoFar,EpLenMean,MinIW,InitialReturnStd,MeanIW,J_sample_variance,ReturnMeanIW,EpRewMean,InitialReturnMean,MaxIW,TimestepsSoFar,StdIW,EmpiricalD2,InitialReturnMin,Weights,Iteration,TimeElapsed
36.70904,100,15.288124,66.06327,10700,18.4,1.1603965,6.264408,19.624725,2268.1152,66.06327,-110.21921194658196,-2.0980835e-07,116.789825,243660,19.35348,1.9014084,-11.85507,[  1.078 -11.773 -41.029  29.449 -43.213],107,875.1567866802216
36.54833,100,15.308197,68.37053,10800,18.15,1.1670821,7.238405,22.20091,2885.459,68.37053,-109.63936810096158,1.4495849e-06,140.36047,245475,22.662395,1.9772519,-14.367313,[  1.078 -11.773 -41.029  29.449 -43.361],108,882.9503617286682
37.62005,100,15.235417,69.498474,10900,17.88,1.1685567,6.1382413,19.993172,2204.7957,69.498474,-110.07974894560515,-2.8419495e-06,125.067024,247263,18.66448,nan,-12.827108,[  1.078 -11.773 -41.029  29.449 -43.516],109,889.8682589530945
37.500042,100,15.354963,71.01909,11000,17.76,1.1727097,6.9180856,21.59619,2628.2476,71.01909,-109.87032202529434,-2.670288e-07,139.60646,249039,20.789001,nan,-15.207306,[  1.078 -11.773 -41.029  29.449 -43.672],110,896.4874973297119
36.941578,100,15.097334,69.17382,11100,18.02,1.1687884,7.098617,21.765108,2759.282,69.17382,-109.74458856237995,-5.8174135e-07,125.83847,250841,21.125492,nan,-15.147718,[  1.078 -11.773 -41.029  29.449 -43.831],111,903.523677110672
37.21964,100,16.89849,70.15212,11200,17.93,1.1712209,6.8402395,23.03861,3086.5007,70.15212,-109.9298026818386,-1.6212464e-06,215.6353,252634,27.901337,nan,-12.855724,[  1.078 -11.773 -41.029  29.449 -43.987],112,910.4906117916107
35.31406,100,13.948718,61.81156,11300,19.14,1.1497467,7.2568064,18.185028,1973.0057,61.81156,-110.38142265479215,-3.2043456e-06,75.62527,254548,15.386614,nan,-18.407732,[  1.078 -11.773 -41.029  29.449 -44.145],113,918.0489542484283
36.013374,100,15.058501,64.645386,11400,18.66,1.1572491,6.969553,19.72503,2282.1597,64.645386,-110.14036252850885,1.9073486e-08,107.067764,256414,19.029667,nan,-14.501671,[  1.078 -11.773 -41.029  29.449 -44.284],114,925.3702967166901
37.318523,100,15.363381,70.32635,11500,17.88,1.1713594,6.5794277,22.179544,2808.9395,70.32635,-109.97731733997698,1.1062622e-06,157.79225,258202,24.612928,nan,-14.219479,[  1.078 -11.773 -41.029  29.449 -44.43 ],115,932.8036367893219
35.299614,100,12.633714,60.205853,11600,19.36,1.1446571,6.29284,16.459957,1540.4569,60.205853,-110.47111236253915,2.6988982e-06,65.90795,260138,12.933806,nan,-12.867931,[  1.078 -11.773 -41.029  29.449 -44.589],116,939.937965631485
36.682587,100,13.580469,65.09519,11700,18.43,1.1569798,6.3535986,17.357346,1625.59,65.09519,-110.068781973891,-4.863739e-07,79.39137,261981,12.669374,nan,-13.984802,[  1.078 -11.773 -41.029  29.449 -44.724],117,947.3736786842346
36.944153,100,16.685844,69.335106,11800,18.05,1.1697652,6.822614,23.64517,3327.304,69.335106,-109.80100869382865,-1.2779236e-06,206.70786,263786,30.04194,nan,-15.308756,[  1.078 -11.773 -41.029  29.449 -44.87 ],118,954.7699067592621
36.97032,100,17.090118,69.02395,11900,17.99,1.1685567,6.8815536,21.602777,2755.5735,69.02395,-109.50188916256053,-2.632141e-06,199.56856,265585,23.41968,nan,-12.817963,[  1.078 -11.773 -41.029  29.449 -45.026],119,961.6691980361938
37.59711,100,14.109571,69.03911,12000,17.9,1.1672245,6.2266035,19.004635,1958.9441,69.03911,-110.00824270581538,2.670288e-06,88.60904,267375,14.259248,nan,-15.241623,[  1.078 -11.773 -41.029  29.449 -45.182],120,968.8074660301208
35.707676,100,15.631002,63.694763,12100,18.82,1.1550571,7.081319,19.642307,2288.912,63.694763,-110.1145622066719,-4.196167e-07,134.43657,269257,19.930805,nan,-15.889145,[  1.078 -11.773 -41.029  29.449 -45.337],121,975.5998873710632
35.765564,100,14.048477,62.016125,12200,19.09,1.1495142,6.4367275,17.71271,1815.2981,62.016125,-110.74247113071226,-1.6975403e-06,86.38917,271166,16.113615,nan,-14.803896,[  1.078 -11.773 -41.029  29.449 -45.481],122,982.7403583526611
37.792076,100,14.008241,68.53631,12300,17.97,1.1652849,5.4805956,18.528967,1789.57,68.53631,-110.5076144935079,1.0871887e-06,98.39267,272963,15.756492,nan,-13.205908,[  1.078 -11.773 -41.029  29.449 -45.62 ],123,989.6274335384369
36.5824,100,15.560102,67.641754,12400,18.28,1.1652937,6.926532,22.34016,2989.5032,67.641754,-109.98667310619138,2.002716e-06,133.63893,274791,24.475712,nan,-13.289261,[  1.078 -11.773 -41.029  29.449 -45.773],124,996.9685561656952
36.4189,100,15.882172,67.23624,12500,18.34,1.1643473,7.0852895,22.1599,2948.9517,67.23624,-109.9761105301828,3.6811828e-06,151.60846,276625,25.020111,nan,-16.278496,[  1.078 -11.773 -41.029  29.449 -45.926],125,1004.2136507034302
36.35601,100,14.636192,66.54947,12600,18.41,1.1622128,7.027144,20.872557,2595.3188,66.54947,-110.10372731444264,-8.9645386e-07,105.646545,278466,20.579536,nan,-14.492052,[  1.078 -11.773 -41.029  29.449 -46.078],126,1011.3975183963776
37.78162,100,16.010351,69.200264,12700,17.84,1.1677322,5.559289,19.171642,1936.6552,69.200264,-109.9452342063995,-1.8882752e-06,166.85075,280250,19.909157,nan,-12.4088955,[  1.078 -11.773 -41.029  29.449 -46.229],127,1018.7188997268677
36.857567,100,13.92737,67.3118,12800,18.19,1.1636457,6.66201,19.581535,2218.2285,67.3118,-109.89354644026739,1.8882752e-06,94.32419,282069,16.96519,nan,-15.029915,[  1.078 -11.773 -41.029  29.449 -46.384],128,1025.180208683014
37.142117,100,14.005909,66.95052,12900,18.14,1.1619601,6.031979,18.206673,1751.5442,66.95052,-109.86811265135599,-8.010864e-07,104.93682,283883,15.020904,nan,-14.234478,[  1.078 -11.773 -41.029  29.449 -46.535],129,1031.8016605377197
36.914883,100,15.425913,68.28329,13000,18.19,1.1665524,6.767884,22.094847,2942.5002,68.28329,-110.25134408586862,4.386902e-07,138.33627,285702,25.364235,nan,-16.965567,[  1.078 -11.773 -41.029  29.449 -46.685],130,1038.7064998149872
37.218975,100,15.210859,69.21766,13100,18.02,1.1684809,6.73431,21.331785,2716.2468,69.21766,-110.17338518484775,-2.2888183e-07,124.81585,287504,20.989082,nan,-18.63532,[  1.078 -11.773 -41.029  29.449 -46.839],131,1045.570583820343
36.240353,100,13.152631,66.307144,13200,18.44,1.1615125,7.258991,20.493038,2467.9387,66.307144,-110.07120128759762,2.9373168e-06,76.85869,289348,18.342491,nan,-13.529699,[  1.078 -11.773 -41.029  29.449 -46.995],132,1052.3693075180054
36.064114,100,16.01197,67.900635,13300,18.35,1.1668639,7.6709943,25.45143,3830.269,67.900635,-109.60913913656027,-1.5258789e-07,162.80484,291183,31.993181,nan,-13.998669,[  1.078 -11.773 -41.029  29.449 -47.145],133,1059.3747572898865
37.13696,100,14.742558,67.59169,13400,18.09,1.1638322,6.3325205,18.89302,1936.1443,67.59169,-109.878879230073,-1.7547608e-06,110.30644,292992,16.021536,nan,-15.029652,[  1.078 -11.773 -41.029  29.449 -47.299],134,1066.296219587326
35.874496,100,13.809237,63.211395,13500,18.86,1.1527418,6.736889,18.29017,1994.4154,63.211395,-110.29046044127381,1.6212464e-07,81.977165,294878,15.900986,nan,-14.2395115,[  1.078 -11.773 -41.029  29.449 -47.451],135,1073.4240791797638
36.19932,100,14.878639,65.13811,13600,18.57,1.158181,6.8187366,19.580786,2208.0688,65.13811,-110.15626411275007,2.479553e-07,109.86131,296735,19.170853,nan,-16.241879,[  1.078 -11.773 -41.029  29.449 -47.593],136,1079.711524963379
37.90849,100,14.113556,69.07686,13700,17.87,1.1666949,5.6115155,18.442953,1734.4956,69.07686,-110.33202459022829,-6.4849854e-07,102.02768,298522,15.003849,nan,-17.170193,[  1.078 -11.773 -41.029  29.449 -47.74 ],137,1086.4903178215027
37.805393,100,14.244718,70.65064,13800,17.72,1.1718332,6.2302995,20.643564,2399.8047,70.65064,-109.73622221993855,-1.5640259e-06,116.40553,300294,18.649424,nan,-17.85139,[  1.078 -11.773 -41.029  29.449 -47.894],138,1093.104660987854
36.2158,100,14.944065,66.56889,13900,18.38,1.1622926,7.494222,20.682686,2511.288,66.56889,-109.82148672569144,2.4414062e-06,123.05385,302132,19.19337,nan,-15.452356,[  1.078 -11.773 -41.029  29.449 -48.053],139,1099.1584351062775
36.0912,100,13.346931,63.61043,14000,18.77,1.1537228,6.54992,17.854124,1822.5447,63.61043,-110.3801725061579,-2.07901e-06,72.95318,304009,14.244604,nan,-16.336645,[  1.078 -11.773 -41.029  29.449 -48.203],140,1106.646281003952
36.922947,100,14.820898,68.054565,14100,18.12,1.1656849,6.7628584,20.49569,2444.9426,68.054565,-109.84966833156852,4.0817263e-06,115.882286,305821,18.768333,nan,-13.941767,[  1.078 -11.773 -41.029  29.449 -48.346],141,1113.9248583316803
36.02013,100,14.155779,64.55258,14200,18.7,1.1568253,7.02806,19.455296,2257.2192,64.55258,-110.3435943866235,3.8146973e-07,91.474815,307691,17.00134,nan,-13.438343,[  1.078 -11.773 -41.029  29.449 -48.499],142,1121.2503917217255
36.843994,100,14.776788,69.19639,14300,18.05,1.1690025,7.1968813,22.626513,3056.5366,69.19639,-109.74180389417963,2.4414062e-06,126.554794,309496,23.648594,nan,-15.457157,[  1.078 -11.773 -41.029  29.449 -48.645],143,1128.6202301979065
37.567364,100,15.448755,73.944176,14400,17.56,1.1805285,7.279526,25.713037,3845.5032,73.944176,-109.56183990049632,-1.926422e-06,145.30959,311252,29.032158,nan,-14.51753,[  1.078 -11.773 -41.029  29.449 -48.801],144,1135.986653327942
35.916557,100,14.703623,63.02712,14500,18.87,1.1524911,6.422901,18.064465,1889.768,63.02712,-110.31251080708684,2.2983552e-06,93.84326,313139,15.983464,nan,-13.644405,[  1.078 -11.773 -41.029  29.449 -48.967],145,1142.5803861618042
36.001354,100,15.684528,64.530624,14600,18.72,1.1570107,6.869895,20.190737,2417.5728,64.530624,-110.35405341777397,2.8419495e-06,142.38712,315011,21.391594,nan,-16.642498,[  1.078 -11.773 -41.029  29.449 -49.109],146,1149.8755617141724
37.450115,100,15.46393,71.321556,14700,17.74,1.1740211,6.77038,22.722178,2996.0278,71.321556,-109.63469850188518,-7.05719e-07,169.67946,316785,24.634403,nan,-15.464245,[  1.078 -11.773 -41.029  29.449 -49.255],147,1156.656112909317
37.55174,100,16.613033,72.37841,14800,17.67,1.1767652,7.098264,24.13181,3422.9204,72.37841,-109.66611492996091,1.8882752e-06,215.1612,318552,28.837908,nan,-18.658213,[  1.078 -11.773 -41.029  29.449 -49.415],148,1163.3672738075256
37.7444,100,14.930033,70.830864,14900,17.73,1.172155,6.3021717,20.791225,2394.4233,70.830864,-109.89102727476262,-6.67572e-07,117.36865,320325,19.214218,nan,-13.363235,[  1.078 -11.773 -41.029  29.449 -49.578],149,1169.7545170783997
38.072838,100,14.770993,71.97187,15000,17.58,1.1752623,6.036706,21.55907,2651.5154,71.97187,-109.71507603954907,-1.2588501e-06,127.07047,322083,20.886377,nan,-15.0959,[  1.078 -11.773 -41.029  29.449 -49.737],150,1176.2375495433807
36.311134,100,14.024553,64.350746,15100,18.65,1.1557976,6.222744,18.462505,1959.518,64.350746,-110.32629901893502,-4.196167e-07,88.98876,323948,16.632727,nan,-14.242771,[  1.078 -11.773 -41.029  29.449 -49.898],151,1182.8583178520203
37.697346,100,14.248981,70.18411,15200,17.82,1.1703678,6.308381,20.30068,2310.5574,70.18411,-110.10359365418837,-5.722046e-07,112.11706,325730,17.27008,nan,-14.163179,[  1.078 -11.773 -41.029  29.449 -50.043],152,1189.4673857688904
35.742813,100,14.759569,63.1139,15300,18.91,1.1524603,7.023656,18.29753,1978.4644,63.1139,-110.46123292109773,4.196167e-07,108.058266,327621,16.178299,nan,-14.413906,[  1.078 -11.773 -41.029  29.449 -50.201],153,1196.3362896442413
35.268684,100,15.516548,63.729168,15400,18.97,1.1560401,7.643467,21.789478,2841.2434,63.729168,-110.31802692855705,-4.196167e-07,138.38167,329518,23.53827,nan,-15.171238,[  1.078 -11.773 -41.029  29.449 -50.342],154,1203.3383569717407
35.995426,100,14.909171,63.238384,15500,18.82,1.1528254,6.4502463,17.844038,1783.3427,63.238384,-110.32328389145276,-1.3446808e-06,109.19323,331400,16.051964,nan,-16.142277,[  1.078 -11.773 -41.029  29.449 -50.487],155,1210.1719708442688
37.333824,100,14.222628,67.525696,15600,18.09,1.1632906,5.789906,18.451897,1794.0457,67.525696,-110.11355143793111,1.0967254e-06,108.726456,333209,15.724842,nan,-13.25013,[  1.078 -11.773 -41.029  29.449 -50.63 ],156,1217.3830642700195
36.756634,100,14.726347,68.051605,15700,18.18,1.1658139,7.0647874,21.418747,2734.6064,68.051605,-109.958357033372,-3.452301e-06,116.28038,335027,20.93019,nan,-13.665743,[  1.078 -11.773 -41.029  29.449 -50.781],157,1224.054461479187
36.839954,100,16.830006,70.573,15800,17.99,1.172723,7.42434,25.43262,3810.002,70.573,-109.80995064958175,4.5776366e-07,225.24026,336826,31.801922,nan,-15.529552,[  1.078 -11.773 -41.029  29.449 -50.934],158,1231.369535446167
36.88268,100,12.8441305,68.23221,15900,18.08,1.1659696,6.8886003,20.055492,2258.8027,68.23221,-109.77275754785582,-6.198883e-07,85.887405,338634,16.41062,nan,-13.10335,[  1.078 -11.773 -41.029  29.449 -51.094],159,1238.72030377388
37.303978,100,14.847419,68.05462,16000,18.09,1.1648804,6.2468677,19.440134,2108.4722,68.05462,-110.29493838492367,1.7642975e-06,132.13037,340443,18.06166,nan,-14.414257,[  1.078 -11.773 -41.029  29.449 -51.247],160,1246.1996607780457
37.60099,100,16.549194,71.8728,16100,17.73,1.1756569,6.687636,24.499004,3589.2112,71.8728,-109.7789845608064,-1.4305115e-06,208.574,342216,32.10269,nan,-13.709637,[  1.078 -11.773 -41.029  29.449 -51.4  ],161,1252.7187559604645
37.877163,100,16.336803,75.81384,16200,17.41,1.184959,7.218064,27.876604,4543.012,75.81384,-109.56331961214275,-1.6593933e-06,192.66556,343957,35.4673,nan,-17.281122,[  1.078 -11.773 -41.029  29.449 -51.562],162,1259.1087245941162
37.117435,100,16.816662,70.96231,16300,17.89,1.1735823,6.9264774,24.94176,3657.3901,70.96231,-109.76821761266473,6.1035155e-07,230.9197,345746,32.17108,nan,-17.85945,[  1.078 -11.773 -41.029  29.449 -51.731],163,1265.878634929657
36.57871,100,15.229408,67.76465,16400,18.23,1.1654227,7.1245255,21.659096,2805.1143,67.76465,-109.827391177262,5.722046e-07,134.11285,347569,21.20591,nan,-15.918119,[  1.078 -11.773 -41.029  29.449 -51.891],164,1272.911141872406
35.994183,100,15.7902975,65.47629,16500,18.64,1.1599982,7.171967,21.72556,2856.2493,65.47629,-110.28259360486756,-7.8201293e-07,133.99574,349433,23.975534,nan,-16.149485,[  1.078 -11.773 -41.029  29.449 -52.045],165,1280.5237197875977
37.431213,100,14.276729,70.2214,16600,17.82,1.1709841,6.4313517,21.082516,2496.3296,70.2214,-109.73654243430512,-1.5640259e-06,113.90176,351215,19.45262,nan,-14.13718,[  1.078 -11.773 -41.029  29.449 -52.193],166,1287.6706399917603
35.519146,100,13.607759,62.31057,16700,19.06,1.151072,7.0164347,18.733114,2124.7542,62.31057,-110.39594991867065,-6.8664554e-07,78.37489,353121,16.932768,nan,-14.920506,[  1.078 -11.773 -41.029  29.449 -52.351],167,1295.3544833660126
36.575333,100,13.893234,65.552,16800,18.49,1.1588305,6.2965126,19.040415,2076.268,65.552,-110.41779247305958,-7.05719e-07,96.52014,354970,17.33225,nan,-13.168905,[  1.078 -11.773 -41.029  29.449 -52.491],168,1302.8582737445831
35.73354,100,14.98715,64.426956,16900,18.75,1.1571608,7.098677,20.498528,2498.9727,64.426956,-110.1397089061812,1.411438e-06,123.59251,356845,20.760115,nan,-13.672489,[  1.078 -11.773 -41.029  29.449 -52.639],169,1310.7871840000153
35.250076,100,15.32085,61.812363,17000,19.14,1.1500055,7.051674,18.53208,2019.3234,61.812363,-110.26890041007614,-9.727478e-07,133.19766,358759,17.382406,nan,-15.200541,[  1.078 -11.773 -41.029  29.449 -52.785],170,1318.0486919879913
35.724335,100,14.719568,64.4549,17100,18.66,1.1572756,7.304719,19.782139,2298.1328,64.4549,-109.64735971490511,-1.0108947e-06,107.14621,360625,17.863644,nan,-14.809689,[  1.078 -11.773 -41.029  29.449 -52.925],171,1325.217257976532
37.429886,100,15.527901,69.70364,17200,17.97,1.1695333,6.4553814,21.749718,2786.2698,69.70364,-110.3526798085591,-5.912781e-07,128.34831,362422,23.601074,nan,-14.43516,[  1.078 -11.773 -41.029  29.449 -53.071],172,1332.5282227993011
37.418133,100,16.675201,70.98923,17300,17.83,1.172996,6.805651,22.670645,3024.3115,70.98923,-110.03823717946103,3.33786e-06,165.0019,364205,24.041069,nan,-12.770664,[  1.078 -11.773 -41.029  29.449 -53.227],173,1339.2944145202637
36.240013,100,12.256168,63.70295,17400,18.72,1.1533444,6.377018,17.07576,1556.6305,63.70295,-110.47224205093278,-3.8146973e-07,62.63411,366077,12.296667,nan,-16.597633,[  1.078 -11.773 -41.029  29.449 -53.387],174,1345.9786894321442
35.714848,100,13.73111,62.564804,17500,18.98,1.1510632,6.87619,17.943655,1830.09,62.564804,-110.50223785599732,1.8882752e-06,90.193115,367975,15.675513,nan,-15.298973,[  1.078 -11.773 -41.029  29.449 -53.53 ],175,1353.6980776786804
37.175507,100,14.847092,68.63324,17600,18.04,1.1669129,6.448611,20.572124,2449.8555,68.63324,-110.00618847366715,-8.773804e-07,119.72692,369779,19.701015,nan,-15.546862,[  1.078 -11.773 -41.029  29.449 -53.67 ],176,1360.820639848709
36.18256,100,13.531632,64.10741,17700,18.64,1.1550483,6.657882,17.833838,1774.2157,64.10741,-110.06644704148395,-7.6293944e-08,75.50996,371643,14.352727,nan,-16.754847,[  1.078 -11.773 -41.029  29.449 -53.825],177,1367.8450903892517
36.474045,100,15.055458,64.57433,17800,18.62,1.1558373,6.322024,18.18347,1852.2496,64.57433,-110.57020245966592,1.2397766e-06,119.01201,373505,16.327662,nan,-19.303087,[  1.078 -11.773 -41.029  29.449 -53.969],178,1375.3472921848297
37.62127,100,16.06932,73.51782,17900,17.57,1.1794841,7.11228,25.49101,3773.614,73.51782,-109.52152287961073,-1.7356873e-06,196.85565,375262,31.355848,nan,-14.697002,[  1.078 -11.773 -41.029  29.449 -54.114],179,1382.9528126716614
35.611324,100,14.793472,64.0585,18000,18.79,1.1563312,7.446373,20.405838,2512.4243,64.0585,-109.96489658146331,-1.335144e-07,120.70186,377141,19.907488,nan,-15.89064,[  1.078 -11.773 -41.029  29.449 -54.279],180,1389.7431178092957
37.047546,100,13.124882,66.7114,18100,18.25,1.1610031,6.2416654,18.150333,1758.7227,66.7114,-110.38276386384479,-1.6212464e-06,88.10514,378966,13.758938,nan,-14.590261,[  1.078 -11.773 -41.029  29.449 -54.424],181,1397.0882325172424
37.14486,100,15.591189,69.4514,18200,17.95,1.1691809,6.9375134,21.282005,2634.0276,69.4514,-109.77430503482043,1.411438e-06,127.15485,380761,20.324411,nan,-15.7022,[  1.078 -11.773 -41.029  29.449 -54.573],182,1404.2280232906342
35.833683,100,14.575392,62.91651,18300,18.92,1.1521263,6.669076,18.265598,1941.8356,62.91651,-110.4571102391993,-2.822876e-06,92.89726,382653,16.415781,nan,-15.914907,[  1.078 -11.773 -41.029  29.449 -54.729],183,1411.3076121807098
35.204235,100,14.119748,61.655975,18400,19.2,1.1494967,7.306623,18.546892,2059.1458,61.655975,-110.4919038322416,1.2493133e-06,86.347,384573,16.997936,nan,-17.495367,[  1.078 -11.773 -41.029  29.449 -54.871],184,1418.7747337818146
36.29025,100,15.40969,66.70267,18500,18.46,1.162674,7.3690853,21.89526,2897.1235,66.70267,-110.35833590705542,2.861023e-07,124.35248,386419,23.842768,nan,-15.98539,[  1.078 -11.773 -41.029  29.449 -55.01 ],185,1425.7379877567291
35.985413,100,15.570291,66.17571,18600,18.54,1.1615081,7.5995736,21.844418,2849.523,66.17571,-110.16444255713546,2.3460389e-06,139.873,388273,23.353662,nan,-16.019676,[  1.078 -11.773 -41.029  29.449 -55.161],186,1433.938311100006
36.912407,100,14.518619,67.76678,18700,18.14,1.1646316,6.6382723,19.631485,2155.2046,67.76678,-109.98622153515733,-8.583069e-08,96.75128,390087,16.815344,nan,-15.584217,[  1.078 -11.773 -41.029  29.449 -55.311],187,1440.7587683200836
38.089817,100,13.254363,72.19952,18800,17.56,1.1751727,6.26661,20.696848,2247.0627,72.19952,-109.99328643512666,7.2479247e-07,91.800964,391843,17.47254,nan,-18.71178,[  1.078 -11.773 -41.029  29.449 -55.463],188,1447.835948228836
37.15495,100,14.1172695,67.8625,18900,18.07,1.1645694,6.2496905,18.960182,1948.011,67.8625,-109.91830577473134,3.490448e-06,96.59639,393650,15.103552,nan,-12.012901,[  1.078 -11.773 -41.029  29.449 -55.625],189,1454.4772577285767
37.201626,100,14.229521,68.5357,19000,18.04,1.1667216,6.421986,20.387943,2413.5417,68.5357,-109.95221182287656,4.196167e-07,102.09776,395454,18.91184,nan,-15.151455,[  1.078 -11.773 -41.029  29.449 -55.777],190,1461.8592500686646
35.91017,100,16.919888,66.56299,19100,18.51,1.163446,7.4547954,24.058628,3420.6868,66.56299,-109.78908370761715,3.8146972e-08,200.04036,397305,30.51323,nan,-14.377584,[  1.078 -11.773 -41.029  29.449 -55.931],191,1469.1644432544708
36.030155,100,16.3659,66.0352,19200,18.55,1.1613353,7.118571,22.138443,2898.1401,66.0352,-110.13126579290693,1.0681152e-06,161.6439,399160,25.874212,nan,-15.197893,[  1.078 -11.773 -41.029  29.449 -56.083],192,1476.3374648094177
36.006027,100,15.483691,65.86945,19300,18.52,1.160826,7.4418473,21.14968,2695.1301,65.86945,-109.88165071254343,-3.1280517e-06,137.1875,401012,21.095379,nan,-19.370445,[  1.078 -11.773 -41.029  29.449 -56.232],193,1483.3530769348145
35.92346,100,13.777018,65.221954,19400,18.64,1.1590517,7.229142,20.736752,2563.8528,65.221954,-110.18356607946552,-6.67572e-07,83.76895,402876,19.699108,nan,-14.889072,[  1.078 -11.773 -41.029  29.449 -56.381],194,1490.4487051963806
36.446033,100,13.898638,65.18024,19500,18.51,1.1578275,6.5308566,18.673895,1973.9774,65.18024,-110.20661907800138,3.1089783e-06,93.96362,404727,16.48147,nan,-15.928106,[  1.078 -11.773 -41.029  29.449 -56.529],195,1497.8493049144745
35.280792,100,12.883316,60.258102,19600,19.42,1.1447924,6.392587,17.001688,1669.1755,60.258102,-110.82656929308152,4.4822693e-07,66.15001,406669,14.52367,nan,-14.172716,[  1.078 -11.773 -41.029  29.449 -56.675],196,1505.9405136108398
36.65728,100,14.069876,66.16784,19700,18.35,1.1605558,6.6286883,18.935047,2042.6206,66.16784,-110.03910233537235,-9.536743e-08,87.092636,408504,16.129124,nan,-16.33336,[  1.078 -11.773 -41.029  29.449 -56.811],197,1513.089555978775
35.416916,100,13.429208,62.32339,19800,19.0,1.1508613,7.2376685,17.850294,1806.019,62.32339,-110.15112862722131,1.039505e-06,77.931274,410404,14.041677,nan,-15.237579,[  1.078 -11.773 -41.029  29.449 -56.96 ],198,1520.366694688797
36.414417,100,15.62639,66.21221,19900,18.4,1.1612068,6.971303,20.189943,2397.2854,66.21221,-109.93550378931836,,138.68077,412244,19.474636,nan,-16.194708,[  1.078 -11.773 -41.029  29.449 -57.1  ],199,1527.2100718021393
36.33112,100,14.385849,66.31046,20000,18.41,1.1615435,6.920004,20.401123,2428.8735,66.31046,-109.99267363707845,-1.2016296e-06,103.776794,414085,19.60521,nan,-15.829872,[  1.078 -11.773 -41.029  29.449 -57.25 ],200,1534.4965870380402
37.67763,100,15.0132885,70.00716,20100,17.82,1.1701849,6.0543833,20.600147,2364.1494,70.00716,-109.9560547531908,-2.4604797e-06,130.58353,415867,20.99571,nan,-12.191246,[  1.078 -11.773 -41.029  29.449 -57.399],201,1541.6752042770386
37.355286,100,15.572762,70.07681,20200,17.9,1.1710511,6.620758,22.560684,3038.17,70.07681,-109.82248598377163,2.0980835e-06,156.46877,417657,25.194118,nan,-12.879175,[  1.078 -11.773 -41.029  29.449 -57.556],202,1548.7878217697144
36.38769,100,16.359066,67.1546,20300,18.35,1.1641386,7.0602946,22.2128,2951.8567,67.1546,-109.9515054560491,-2.2888183e-07,175.45209,419492,24.845541,nan,-16.412228,[  1.078 -11.773 -41.029  29.449 -57.714],203,1555.2915184497833
36.14693,100,14.408508,65.49361,20400,18.52,1.1594009,7.1197042,20.00611,2392.851,65.49361,-109.92759364863144,6.7710874e-07,98.003845,421344,18.491793,nan,-14.74539,[  1.078 -11.773 -41.029  29.449 -57.866],204,1561.8611814975739
36.237743,100,14.300442,64.85588,20500,18.58,1.1575979,6.595211,19.25809,2148.6902,64.85588,-110.07150220033881,-6.1035155e-07,108.10527,423202,18.494778,nan,-15.879787,[  1.078 -11.773 -41.029  29.449 -58.014],205,1568.4468069076538
36.10206,100,13.19668,62.844353,20600,18.82,1.1510501,6.3165927,16.469173,1443.503,62.844353,-110.32318989192817,1.8119812e-06,68.04966,425084,11.633778,nan,-16.663157,[  1.078 -11.773 -41.029  29.449 -58.161],206,1575.5418796539307
36.2209,100,14.625784,63.537773,20700,18.78,1.15334,6.140797,17.904388,1814.8739,63.537773,-110.52993246618087,-2.5177003e-06,110.813385,426962,16.578476,nan,-14.653212,[  1.078 -11.773 -41.029  29.449 -58.301],207,1581.9677059650421
37.32522,100,14.126962,68.969826,20800,17.94,1.1673982,6.629376,19.69823,2146.0752,68.969826,-109.88489124065546,1.4877319e-06,103.88929,428756,16.77191,nan,-18.222025,[  1.078 -11.773 -41.029  29.449 -58.444],208,1588.5901501178741
36.186478,100,13.646117,65.82314,20900,18.48,1.1601176,7.179547,19.918024,2301.3262,65.82314,-110.03351408417087,6.1035155e-07,86.11148,430604,17.330479,nan,-16.3392,[  1.078 -11.773 -41.029  29.449 -58.599],209,1595.0594537258148
35.516502,100,15.185184,61.974243,21000,19.09,1.1501195,6.459626,18.466162,1946.9015,61.974243,-110.38098888132464,-1.335144e-06,133.66086,432513,19.053432,nan,-14.545349,[  1.078 -11.773 -41.029  29.449 -58.747],210,1602.4143574237823
35.308918,100,12.485679,61.072346,21100,19.2,1.1472362,6.864754,16.877558,1618.269,61.072346,-110.29845502516275,-1.1825562e-06,61.600754,434433,12.64604,nan,-17.135988,[  1.078 -11.773 -41.029  29.449 -58.887],211,1608.927184343338
36.530567,100,15.670526,67.87407,21200,18.35,1.1662899,6.8947186,24.326612,3596.4646,67.87407,-110.2403633281653,-9.536743e-07,160.18237,436268,30.318865,nan,-15.750217,[  1.078 -11.773 -41.029  29.449 -59.024],212,1615.6113486289978
36.836563,100,15.282114,67.046074,21300,18.23,1.162634,6.504363,19.17241,2011.0771,67.046074,-110.10250248156035,-1.6403199e-06,106.8401,438091,16.868637,nan,-19.556658,[  1.078 -11.773 -41.029  29.449 -59.178],213,1622.5275926589966
36.83078,100,15.263024,66.68081,21400,18.33,1.1617517,6.2974505,19.602116,2223.054,66.68081,-110.38583828948843,-3.7193297e-07,121.23484,439924,18.698328,nan,-12.603418,[  1.078 -11.773 -41.029  29.449 -59.329],214,1629.3482546806335
