InitialReturnMax,J_sample_variance,StdIW,ReturnMeanIW,Iteration,InitialReturnMean,MaxIW,MeanIW,MinIW,InitialReturnMin,EmpiricalD2,Weights,Bound,TimeElapsed,EpisodesSoFar,EpLenMean,TimestepsSoFar,EpRewMean,InitialReturnStd,InitialBound,EpThisIter
2.8625336,82938150.0,21.73424,1613.7324,204,2.2888183e-07,189.39188,3.6439095,1.9843523e-05,-1.6334763,19336.623,[ 0.367  0.753  0.164  0.993 -1.528],1613.7324,2220.120177745819,20400,19.09,474726,-114.37984510552843,0.89329445,498.57675,100
2.915512,5025431.5,5.8329363,728.32965,205,-6.3323973e-06,85.40311,1.6406721,0.00028094652,-1.9071426,52091.285,[ 0.413  0.77   0.177  0.978 -1.524],728.32965,2233.474185705185,20500,21.5,476876,-116.57414491021166,1.0247362,442.14355,100
3.203827,97711520.0,22.835924,1403.6556,206,1.5258789e-06,295.07306,3.1591122,5.939481e-06,-2.3373413,10914.729,[ 0.438  0.764  0.21   0.982 -1.521],1403.6556,2244.49453496933,20600,20.01,478877,-114.87195538372659,0.9780856,474.0123,100
2.7528687,165215.7,0.91412145,527.62115,207,-5.8746336e-06,8.059151,1.097717,0.009764773,-2.9686356,2.1386416,[ 0.448  0.804  0.217  1.    -1.533],527.62115,2257.171990633011,20700,19.55,480832,-114.25165550800753,0.9668187,484.4346,100
2.4104156,2217127.5,3.5545282,619.3211,208,-1.7547608e-06,36.98073,1.3634883,0.0013909393,-2.5357285,228.27022,[ 0.454  0.802  0.226  0.981 -1.549],619.3211,2267.295939207077,20800,20.28,482860,-115.24133693149253,0.89657193,468.14972,100
2.2046204,358554340.0,39.793663,2011.855,209,1.9836425e-06,607.9069,4.17535,6.527308e-17,-2.320694,1.0467073e+23,[ 0.463  0.807  0.203  0.977 -1.54 ],2011.855,2277.532337665558,20900,18.72,484732,-113.63131247017964,0.8582815,506.7081,100
2.7570572,70076760.0,19.851982,1325.4766,210,-2.2888185e-06,200.6952,3.0034604,1.538194e-05,-2.0674515,37320.168,[ 0.451  0.767  0.135  0.98  -1.522],1325.4766,2290.050098657608,21000,19.43,486675,-114.36670862324259,0.84570044,488.41022,100
3.6108398,6350825.5,5.560878,812.24396,211,4.119873e-06,45.456985,1.6700934,0.00015592281,-1.7103882,162.91798,[ 0.476  0.794  0.121  0.97  -1.531],812.24396,2301.9448792934418,21100,18.74,488549,-113.71276124108549,0.92421085,506.4493,100
3.4432526,717580160.0,63.77237,2836.6572,212,7.6293944e-08,653.9705,6.51477,7.7699777e-13,-1.7941132,7251351000000000.0,[ 0.457  0.813  0.153  0.982 -1.532],2836.6572,2313.6533420085907,21200,18.96,490445,-113.86604463206564,0.8496544,500.33417,100
3.1958847,10901925.0,7.4765463,966.3385,213,-6.1035157e-06,213.84756,1.9623611,0.00018536963,-1.9521027,216.8868,[ 0.483  0.851  0.119  0.964 -1.559],966.3385,2327.363909482956,21300,17.92,492237,-112.65093071656969,1.005401,528.41364,100
3.3670197,523408.03,1.6366369,576.8559,214,-3.2043456e-06,13.398764,1.2088861,0.012649469,-1.7205353,6.524977,[ 0.475  0.827  0.112  0.98  -1.562],576.8559,2338.302039861679,21400,19.67,494204,-114.68842556311553,0.8777709,482.80356,100
2.4778137,40487060.0,14.576207,1094.2294,215,-2.5939942e-06,145.66992,2.347813,2.2807376e-06,-2.0175247,6813.531,[ 0.482  0.828  0.13   0.971 -1.569],1094.2294,2348.459636449814,21500,19.28,496132,-114.18527147353433,0.71409124,492.0307,100
3.0044708,306650.1,1.2554541,586.167,216,-1.121521e-05,7.516797,1.2021617,0.022665855,-1.5542068,3.5378144,[ 0.48   0.867  0.121  0.977 -1.592],586.167,2360.7062695026398,21600,19.08,498040,-114.13658062479834,0.79102993,497.8419,100
2.1545792,151824.08,0.81683356,543.7141,217,2.8991699e-06,5.3939023,1.0590638,0.03548902,-2.0669708,1.9488282,[ 0.511  0.867  0.129  0.975 -1.586],543.7141,2371.5546295642853,21700,18.3,499870,-113.04554074796171,0.8411227,517.5562,100
2.8481827,2893097.2,3.7978761,740.47797,218,-6.790161e-06,30.75978,1.4616809,0.0018361898,-1.7939148,51.9525,[ 0.517  0.861  0.137  0.956 -1.593],740.47797,2381.112351179123,21800,18.28,501698,-113.06251873708143,0.9423077,518.28217,100
3.2416763,5458604.0,4.9405603,724.7029,219,-9.307862e-06,53.90448,1.4438473,0.0051280623,-1.8218613,2758.3662,[ 0.518  0.84   0.121  0.945 -1.581],724.7029,2392.0469477176666,21900,18.37,503535,-113.32436037248789,0.83060974,516.5222,100
2.9126434,1067581400.0,71.73689,3557.5627,220,-9.841919e-06,1583.2277,7.702121,9.3448097e-23,-1.657486,inf,[ 0.537  0.845  0.114  0.993 -1.553],3557.5627,2404.0643832683563,22000,19.28,505463,-114.13635728920944,0.8524897,491.83682,100
1.6683807,2637935.8,3.6459422,704.1107,221,-6.713867e-06,54.45162,1.5045154,0.015335643,-1.2648392,19.338684,[ 0.564  0.883  0.091  1.146 -1.526],704.1107,2417.7836258411407,22100,19.95,507458,-115.02093487332976,0.5521522,476.2578,100
3.0548859,9544262.0,7.5333486,958.0967,222,-1.1444092e-06,65.79802,2.0933914,0.00018233221,-1.4403992,378.31366,[ 0.506  0.903  0.088  1.104 -1.507],958.0967,2428.7322754859924,22200,19.23,509381,-114.28537828728828,0.82947093,493.96402,100
2.4201126,823627.06,2.0579362,587.5251,223,-4.196167e-06,18.009539,1.1851614,0.008789553,-1.7789688,15.4373,[ 0.511  0.931  0.076  1.117 -1.559],587.5251,2441.273377418518,22300,18.86,511267,-113.79013286897803,0.8297554,503.0553,100
2.1438446,17089713000.0,273.24313,13910.06,224,5.264282e-06,2783.5073,28.76802,3.3955238e-11,-1.6307755,1.6004588e+16,[ 0.472  0.929  0.065  1.105 -1.531],13910.06,2452.520742416382,22400,17.55,513022,-112.47095602296224,0.8080227,540.38727,100
3.1179428,49627016.0,14.768674,1235.3102,225,1.6784668e-06,143.85204,2.4693542,5.1025483e-05,-1.753128,353.22723,[ 0.492  0.983  0.074  1.167 -1.531],1235.3102,2467.4570858478546,22500,17.68,514790,-112.64443971917598,0.8508911,536.62585,100
2.4195023,2522710800000.0,3349.666,158905.86,226,6.3323973e-06,38419.086,334.2756,,-1.5912552,inf,[ 0.464  0.971  0.054  1.142 -1.542],158905.86,2479.523780107498,22600,18.62,516652,-113.57174972101932,0.885721,509.63245,100
2.2661514,11264824000.0,250.96228,10725.13,227,8.69751e-06,2558.0527,25.009897,1.6854582e-15,-1.8172607,1.4113867e+16,[ 0.462  0.919  0.207  1.109 -1.557],10725.13,2493.106459379196,22700,19.67,518619,-114.38247754804972,0.7943035,481.52985,100
2.2681503,347787.9,1.2323841,570.2601,228,7.6293945e-06,13.308825,1.0972699,0.014623823,-1.8476334,3.5481308,[ 0.501  0.976  0.182  1.124 -1.628],570.2601,2508.630478143692,22800,18.2,520439,-113.07456371572715,0.85797185,520.9862,100
2.5897064,1400757.5,2.5647552,584.71606,229,-5.722046e-06,38.009277,1.1605726,0.0016970104,-2.1718216,22.686314,[ 0.5    0.981  0.169  1.117 -1.635],584.71606,2518.4208512306213,22900,19.11,522350,-113.81395461727017,0.96628577,495.5165,100
2.9833832,209274.06,1.0840539,559.2945,230,-1.0681152e-06,6.3948154,1.1868864,0.04208409,-1.7617645,2.5041487,[ 0.523  0.972  0.159  1.149 -1.642],559.2945,2529.171948671341,23000,19.75,524325,-114.70765738427343,0.86668855,480.5904,100
3.1039352,592209.6,1.7770841,624.62335,231,6.866455e-06,14.335546,1.2761531,0.022387426,-1.8892059,6.935744,[ 0.509  0.964  0.154  1.141 -1.657],624.62335,2539.4917330741882,23100,19.05,526230,-113.91716114592852,0.909609,497.79437,100
2.5822144,23031034.0,10.489689,934.01733,232,8.163453e-06,102.9583,1.8671916,1.0882698e-11,-1.4740219,87147120000000.0,[ 0.508  0.981  0.152  1.135 -1.65 ],934.01733,2548.2200610637665,23200,17.81,528011,-112.74188635299821,0.7972937,532.5833,100
2.8596878,4330959400.0,145.84697,6799.0474,233,7.6293946e-07,1484.0559,14.82956,7.268116e-16,-2.1806183,3.9679253e+22,[ 0.478  0.952  0.181  1.106 -1.659],6799.0474,2559.4365882873535,23300,19.19,529930,-113.97087418569146,1.0294294,493.81464,100
2.4263153,267231.22,1.1658281,595.74567,234,-4.577637e-06,6.057622,1.201289,0.0023210275,-2.8102036,3.5296192,[ 0.463  0.963  0.242  1.146 -1.657],595.74567,2571.9089732170105,23400,18.79,531809,-113.60049320028955,0.91708356,504.38904,100
3.3256836,1236175500.0,81.60966,3994.253,235,3.0517577e-07,837.0116,8.956018,2.053124e-05,-2.563202,536645.94,[ 0.463  0.977  0.248  1.151 -1.659],3994.253,2580.7883162498474,23500,18.31,533640,-113.02907438197559,1.0403517,517.1527,100
2.6922836,249769500000.0,1172.6598,50266.035,236,3.3569336e-06,12023.531,116.34912,1.7934827e-16,-2.1526184,2.8189945e+23,[ 0.381  0.998  0.231  1.202 -1.656],50266.035,2592.90518951416,23600,18.8,535520,-113.73977053917048,0.8754971,504.69678,100
2.522255,45963.805,0.48722953,518.37787,237,-4.043579e-06,3.4443004,1.0590187,0.14429447,-2.2611694,1.2150742,[ 0.448  0.901  0.206  1.183 -1.644],518.37787,2607.3728020191193,23700,19.28,537448,-114.26971331853645,0.7644902,492.40085,100
3.242546,511887330.0,49.550076,2359.1052,238,-5.7983398e-06,529.4952,5.074544,5.0530594e-25,-2.1733704,inf,[ 0.438  0.909  0.209  1.179 -1.666],2359.1052,2617.1540865898132,23800,19.23,539371,-114.43347547040399,0.8747043,494.61667,100
3.1228561,10526381.0,7.290318,1050.3154,239,-3.0517579e-06,84.34637,2.2247329,1.3078195e-09,-1.7992859,227726690.0,[ 0.433  0.932  0.141  1.229 -1.675],1050.3154,2629.0071046352386,23900,19.01,541272,-113.94659382469618,0.902185,499.14365,100
3.3755493,167467.05,0.91704607,548.705,240,-4.7302246e-06,5.5842896,1.1113616,0.10317454,-2.0111923,2.077843,[ 0.419  0.929  0.133  1.295 -1.674],548.705,2639.528780937195,24000,18.99,543171,-114.05380470131722,0.9162847,500.23077,100
2.546196,957878.25,2.4848282,544.69226,241,-1.1825561e-05,23.209352,1.2199907,0.0012267267,-1.9316559,16.373634,[ 0.403  0.924  0.135  1.288 -1.673],544.69226,2650.405192375183,24100,20.64,545235,-115.81977461087023,0.77083707,460.8597,100
3.136078,436464520000.0,1434.4503,66397.21,242,-4.196167e-06,14589.308,143.14653,3.0882223e-08,-1.9144058,496086340.0,[ 0.403  0.924  0.153  1.305 -1.683],66397.21,2660.500741958618,24200,18.51,547086,-113.39841980134238,1.0039592,512.36316,100
2.5452423,3107717.5,4.394096,659.06165,243,2.5177003e-06,49.45123,1.4279784,0.0021800208,-1.7444916,54.718956,[ 0.394  0.905  0.149  1.242 -1.666],659.06165,2673.2612159252167,24300,19.68,549054,-114.8531125989344,0.7545553,483.20758,100
2.1666718,973343.25,2.3157437,564.4334,244,-9.536743e-06,36.026394,1.217663,0.001156646,-1.8405685,58.804443,[ 0.391  0.881  0.145  1.243 -1.668],564.4334,2683.4858305454254,24400,20.34,551088,-115.41681602136218,0.7815884,467.22092,100
2.3697205,69454.54,0.57130903,527.4496,245,-2.7465821e-06,4.7712793,1.0463486,0.11091694,-2.1184158,1.4740801,[ 0.386  0.889  0.132  1.215 -1.655],527.4496,2694.3908083438873,24500,18.74,552962,-113.67674562582384,0.7937254,506.3054,100
3.2863998,664117.75,1.85249,533.8848,246,,16.38953,1.1151862,0.0042734076,-2.2742538,12.298534,[ 0.387  0.882  0.135  1.203 -1.668],533.8848,2704.334984064102,24600,19.71,554933,-114.81375773134674,0.9407808,482.20758,100
2.9393692,2033624.9,3.309415,671.8517,247,-2.670288e-06,51.754074,1.4276897,0.00061354064,-2.2350464,112.03713,[ 0.391  0.892  0.15   1.201 -1.678],671.8517,2714.020089864731,24700,19.71,556904,-114.72502540044628,0.7981188,481.8304,100
2.5649872,54857610.0,17.402506,1099.6145,248,-3.0517579e-06,177.54303,2.4236257,2.026298e-05,-2.2456818,1312.9325,[ 0.386  0.87   0.156  1.206 -1.682],1099.6145,2724.638995885849,24800,19.81,558885,-114.87387280451384,0.8430818,479.60764,100
2.5790405,11054942.0,7.640637,710.05054,249,5.340576e-07,131.46985,1.5224891,6.236052e-05,-2.1356735,201885.2,[ 0.383  0.855  0.153  1.251 -1.687],710.05054,2736.9544768333435,24900,20.39,560924,-115.61293162324964,0.91606474,466.68225,100
3.2527466,466874000.0,55.231308,2452.9658,250,-1.8310546e-06,786.09906,5.9767876,4.8032797e-07,-2.007759,5334856.5,[ 0.376  0.873  0.185  1.263 -1.684],2452.9658,2748.0403003692627,25000,20.27,562951,-115.22079266414966,0.86913294,468.31516,100
2.9843369,48281772.0,17.932753,1115.4215,251,-2.4414062e-06,173.44374,2.6608794,1.4274322e-07,-2.277092,2899405.8,[ 0.393  0.863  0.22   1.23  -1.647],1115.4215,2761.276549100876,25100,20.38,564989,-115.34726188793456,0.875196,465.83984,100
3.3517303,3530808300.0,146.10028,6052.7173,252,5.7983398e-06,1489.8728,14.653833,3.7374812e-13,-2.5481186,355973670000000.0,[ 0.373  0.827  0.231  1.232 -1.663],6052.7173,2773.190827846527,25200,20.74,567063,-115.99676846254351,1.0481958,458.98694,100
2.9707642,203771470.0,31.636171,2008.2166,253,-6.1035155e-07,320.55835,4.290021,2.1571723e-05,-2.0703583,12459.457,[ 0.384  0.798  0.194  1.28  -1.663],2008.2166,2786.923070907593,25300,19.32,568995,-114.54889002877925,0.8403386,492.4166,100
3.2811813,655015.8,2.0185902,526.8367,254,1.5716552e-05,17.1694,1.1709677,0.004654935,-2.238968,9.852401,[ 0.366  0.807  0.228  1.272 -1.644],526.8367,2800.506098985672,25400,21.27,571122,-116.34395644555882,0.9964706,446.88867,100
3.2675552,634363900.0,58.780643,2925.8767,255,1.7547608e-06,1139.7217,6.643846,1.0551284e-09,-2.251152,849443000000.0,[ 0.357  0.808  0.214  1.297 -1.658],2925.8767,2811.976266860962,25500,20.46,573168,-115.58361131266838,0.9153751,464.69617,100
2.8276749,508751.12,1.6595365,632.35266,256,1.3732911e-06,13.077548,1.2935398,0.011632906,-2.149208,5.7625246,[ 0.318  0.832  0.191  1.22  -1.631],632.35266,2826.5017647743225,25600,18.84,575052,-113.92993475667414,1.0250151,504.31937,100
2.573532,2674602.8,3.7154124,638.12823,257,4.8065185e-06,27.535366,1.3360219,0.00015626087,-1.8762512,244.51952,[ 0.32   0.814  0.188  1.218 -1.635],638.12823,2836.4471096992493,25700,19.57,577009,-114.63431975154417,0.79996306,485.47763,100
2.2386475,97221660.0,22.843815,1337.9388,258,-5.4931643e-06,381.22668,2.9317691,2.0768283e-07,-2.2642593,83560.01,[ 0.339  0.809  0.164  1.217 -1.653],1337.9388,2847.739738702774,25800,19.1,578919,-114.22330703680944,0.8835156,497.6185,100
3.0743713,272464640.0,39.68902,1865.1194,259,-6.1035155e-07,471.38422,4.3682013,1.3293842e-11,-1.7903137,3660896700000000.0,[ 0.345  0.773  0.151  1.226 -1.668],1865.1194,2860.8580434322357,25900,20.56,580975,-115.81848369271154,0.8076516,462.97437,100
3.915718,14812722.0,9.058511,982.956,260,-2.670288e-06,117.366806,2.2022424,7.35515e-05,-1.7488403,2647.1965,[ 0.349  0.788  0.113  1.163 -1.673],982.956,2874.336017370224,26000,20.12,582987,-115.42705540948346,0.79516506,473.2389,100
2.7862625,2181778600000.0,3687.0488,147792.5,261,5.1879883e-06,42410.668,364.1415,,-1.811554,inf,[ 0.339  0.777  0.118  1.111 -1.656],147792.5,2886.941298007965,26100,20.23,585010,-115.497717107511,0.7518584,470.50757,100
2.2253265,21352700.0,11.613706,820.6314,262,1.6784668e-06,122.86933,1.9555206,2.9461787e-06,-2.4434433,134300.77,[ 0.32   0.704  0.187  1.145 -1.625],820.6314,2902.6018075942993,26200,21.45,587155,-116.70017630316774,0.8349139,443.78824,100
3.8549423,1777295.0,3.376875,579.09406,263,-3.0517577e-07,27.043695,1.3150356,0.00051843625,-2.7997131,138.04329,[ 0.282  0.729  0.207  1.123 -1.632],579.09406,2914.1978104114532,26300,21.16,589271,-116.28402928632913,0.98105854,449.3785,100
2.1183014,9384549.0,7.3956,770.7392,264,2.2888183e-07,69.6879,1.7643772,4.7533704e-06,-2.1880188,30321.115,[ 0.298  0.743  0.222  1.118 -1.649],770.7392,2924.6800832748413,26400,20.86,591357,-115.94947753498259,0.86816424,455.68994,100
2.32518,82229140000.0,670.9591,28800.666,265,2.8991699e-06,17751.182,66.762024,2.8771642e-14,-2.1727905,7629418000000000.0,[ 0.302  0.739  0.2    1.161 -1.661],28800.666,2936.326237678528,26500,20.79,593436,-115.90509118250053,1.0234381,457.3128,100
2.5876083,1144399.2,2.5287545,564.9879,266,6.790161e-06,36.802967,1.2363222,0.0022144187,-2.377945,38.432278,[ 0.283  0.763  0.261  1.221 -1.684],564.9879,2949.974660396576,26600,20.93,595529,-116.35166917013616,1.0359534,455.46112,100
2.997139,2368263400.0,121.83455,5010.0903,267,-7.705688e-06,1249.5001,12.218283,8.89734e-16,-2.6359024,5.5513112e+17,[ 0.286  0.754  0.278  1.205 -1.68 ],5010.0903,2961.047850370407,26700,19.87,597516,-114.97749427492512,0.9558145,478.3586,100
2.2959213,465313250.0,47.553146,2469.7825,268,-5.7983398e-06,657.40125,5.366129,1.3323405e-16,-2.3461685,2.4315997e+22,[ 0.314  0.807  0.256  1.22  -1.704],2469.7825,2974.7865629196167,26800,19.75,599491,-114.84138332621139,0.7400042,481.16684,100
2.5698395,123847.875,0.83929807,491.63562,269,-3.0517579e-06,13.133168,1.07599,0.1887869,-2.6375275,1.7840912,[ 0.327  0.773  0.303  1.253 -1.693],491.63562,2988.179625749588,26900,20.75,601566,-115.89239375496099,1.0936942,458.3216,100
2.5873947,1342304.0,2.7047276,556.4721,270,-8.621216e-06,49.18121,1.2250514,0.005503691,-2.9722366,114.12539,[ 0.306  0.789  0.301  1.246 -1.69 ],556.4721,2999.2966532707214,27000,20.99,603665,-115.9505583605842,1.1118393,452.38632,100
2.0320282,20645056.0,11.619982,945.2326,271,-1.8310546e-06,113.6316,2.2380834,7.18035e-05,-3.0984802,1004.67975,[ 0.283  0.794  0.312  1.217 -1.68 ],945.2326,3010.842840909958,27100,20.72,605737,-115.53722012822404,0.95777416,457.68155,100
2.4840546,228024910.0,37.92185,1608.5491,272,-1.0223389e-05,3693.5984,3.5883956,6.54918e-25,-3.2889023,inf,[ 0.338  0.793  0.312  1.184 -1.683],1608.5491,3023.7985541820526,27200,20.86,607823,-115.8594038552341,0.99341476,455.35162,100
1.2566757,20470294.0,13.242903,1010.06714,273,-1.2512207e-05,106.410126,2.6564763,6.740884e-05,-3.529869,1376.8834,[ 0.307  0.745  0.347  1.098 -1.672],1010.06714,3036.3479211330414,27300,22.14,610037,-116.90650959522247,0.9294643,428.29358,100
2.6664581,94534630.0,25.659754,1291.9098,274,-3.890991e-06,361.997,3.2760153,1.2003002e-07,-2.9087372,7672203.0,[ 0.32   0.774  0.34   1.109 -1.7  ],1291.9098,3049.3956780433655,27400,22.38,612275,-117.08615800490635,1.0428734,423.50293,100
2.3677826,5697687.5,5.3755927,783.0737,275,1.8310546e-06,76.11119,1.669006,5.1935867e-06,-2.6906815,443.63367,[ 0.362  0.735  0.333  1.044 -1.708],783.0737,3061.718377828598,27500,19.76,614251,-114.74724535742371,1.0647132,480.5145,100
2.9024963,2739749400.0,119.63382,5405.7744,276,6.2561035e-06,1218.0822,12.177371,4.1671743e-08,-2.8698044,2257228000.0,[ 0.353  0.741  0.315  1.074 -1.703],5405.7744,3072.646241426468,27600,19.36,616187,-114.31300706337204,1.0093268,490.24512,100
2.1831894,1544598.6,2.800291,584.97485,277,7.171631e-06,42.002014,1.2259425,5.8226768e-05,-2.8435898,305.51648,[ 0.363  0.767  0.31   1.019 -1.702],584.97485,3086.0261142253876,27700,19.81,618168,-114.74979518337797,1.0617075,479.08527,100
3.312584,105027900.0,25.22639,1317.8925,278,6.1798096e-06,258.54468,3.084448,1.4673086e-07,-2.7528687,60987580.0,[ 0.371  0.76   0.336  1.023 -1.724],1317.8925,3096.544268846512,27800,19.98,620166,-114.62128519849176,1.1705056,473.8285,100
2.295807,3923076.5,4.334787,616.768,279,-9.9182125e-06,55.64634,1.2888861,0.00015383636,-3.021019,125.463,[ 0.332  0.754  0.346  0.965 -1.735],616.768,3108.548864364624,27900,19.65,622131,-114.28447704261966,1.1236298,481.69196,100
2.449997,34449376.0,15.394276,927.04156,280,-1.6098022e-05,157.55933,2.1737628,2.1412596e-08,-3.120613,109593.37,[ 0.348  0.752  0.364  0.945 -1.737],927.04156,3118.81316113472,28000,20.31,624162,-114.91663475163654,1.1989206,466.01608,100
1.7854767,374582.34,1.5430821,487.46246,281,2.3651123e-06,14.956794,1.0991684,0.0148926815,-3.4796448,5.2445693,[ 0.37   0.778  0.376  0.964 -1.754],487.46246,3130.439525604248,28100,21.19,626281,-115.51265652053031,1.0980852,445.6894,100
3.3588867,2961547.2,3.8662877,738.0407,282,-2.822876e-06,84.04554,1.4998535,2.348577e-05,-3.7855453,658.7823,[ 0.386  0.762  0.372  0.97  -1.754],738.0407,3139.702845096588,28200,18.84,628165,-113.51348125607434,1.2540731,502.50754,100
2.5677872,1642879.0,3.134527,662.9164,283,5.340576e-07,24.693726,1.45136,0.00027796483,-3.5728302,47.917633,[ 0.369  0.752  0.371  0.996 -1.753],662.9164,3149.2060916423798,28300,20.26,630191,-114.72283755135308,1.1954898,466.57877,100
3.3195343,4710199.5,6.02459,708.11774,284,4.9591063e-06,86.0992,1.7660906,0.0036651946,-3.5023193,71.26107,[ 0.392  0.738  0.363  0.955 -1.756],708.11774,3161.0623891353607,28400,22.26,632417,-116.89401346045456,1.3272135,425.5671,100
2.4863205,941604.4,2.2151847,610.5198,285,-1.5258789e-07,24.670422,1.3038325,0.0010587326,-2.9292603,223.17001,[ 0.385  0.748  0.354  0.923 -1.762],610.5198,3172.5593554973602,28500,19.78,634395,-114.06566550599351,1.0404394,477.11658,100
1.8811646,151165180.0,29.927002,1791.8047,286,-6.1035155e-07,304.21677,4.157459,3.5711495e-05,-2.2306595,10699.798,[ 0.379  0.756  0.331  0.921 -1.758],1791.8047,3182.117098093033,28600,20.38,636433,-114.60739421412771,0.9466061,462.89948,100
1.7573318,301173280.0,40.154438,1809.8038,287,1.9073486e-06,639.7013,4.094223,9.967366e-15,-2.714737,6216487000000000.0,[ 0.39   0.778  0.349  0.937 -1.775],1809.8038,3193.876055955887,28700,20.14,638447,-114.65302301667278,1.0572166,469.55524,100
2.0667038,543727.6,1.7999718,584.9093,288,8.087158e-06,16.504944,1.2801377,0.015330708,-2.6970596,6.9332585,[ 0.366  0.762  0.299  0.898 -1.764],584.9093,3206.746148109436,28800,20.23,640470,-114.75564012265504,1.0507256,467.52158,100
2.6826248,21255194.0,10.821008,1086.7195,289,-2.2125244e-06,170.44928,2.3751025,0.00015070473,-2.2605515,1045.733,[ 0.372  0.761  0.283  0.899 -1.777],1086.7195,3217.292408466339,28900,19.75,642445,-114.40046691805082,0.9239783,479.36246,100
2.8059692,159078.38,0.914166,532.54126,290,-5.7983398e-06,4.938543,1.0773748,0.021376915,-2.8255234,2.1330442,[ 0.39   0.782  0.283  0.919 -1.776],532.54126,3229.194677591324,29000,19.04,644349,-113.73058052756537,1.1530011,497.32416,100
2.2603302,14822387.0,8.439049,916.4517,291,7.781982e-06,83.7263,1.904211,4.1687825e-05,-2.818718,453.96167,[ 0.407  0.783  0.283  0.908 -1.785],916.4517,3238.4403097629547,29100,18.99,646248,-113.73063535389433,0.9919274,498.85123,100
2.3323212,34821444000.0,448.1162,18747.668,292,-9.9182125e-06,4572.3433,44.40214,7.3977634e-17,-2.4528275,1.8344472e+21,[ 0.404  0.772  0.263  0.885 -1.797],18747.668,3249.6009979248047,29200,19.81,648229,-114.55682655895626,1.0403447,478.28183,100
2.5889587,40765396.0,15.575829,1107.7329,293,5.569458e-06,156.89755,2.540716,1.5036089e-06,-2.9769592,14177.367,[ 0.389  0.714  0.254  0.899 -1.797],1107.7329,3263.296389102936,29300,19.73,650202,-114.52677741362886,0.941453,480.43405,100
3.5173264,70361384.0,22.990355,1051.2245,294,4.653931e-06,236.27026,2.670473,0.00011771511,-3.132286,1634.6245,[ 0.376  0.692  0.265  0.903 -1.817],1051.2245,3274.849201440811,29400,21.45,652347,-116.05897065437512,1.0423443,441.41205,100
2.6686172,1778875.0,3.1119285,573.5234,295,1.2435913e-05,28.891222,1.2209533,1.3884106e-05,-2.9717178,907.5059,[ 0.359  0.679  0.266  0.93  -1.818],573.5234,3285.1636307239532,29500,19.97,654344,-114.96800613967285,0.9881307,475.50998,100
2.0564346,3298890.0,5.3957667,511.0032,296,-1.1901855e-05,55.82765,1.2206284,0.0010154377,-2.8013535,72.79659,[ 0.338  0.675  0.281  0.93  -1.821],511.0032,3295.000805616379,29600,21.07,656451,-116.0072336569064,0.9655159,450.5935,100
3.2207184,135830300.0,28.808218,1652.4283,297,1.4495849e-06,292.9537,3.838998,1.2082477e-05,-2.5629501,5052.9346,[ 0.328  0.662  0.267  0.922 -1.825],1652.4283,3304.9244787693024,29700,20.2,658471,-115.06396594097374,1.0023171,469.6174,100
2.8868942,9933852.0,6.8937154,802.13293,298,4.5776366e-07,148.24532,1.7079268,7.470663e-07,-2.9382248,446400060.0,[ 0.333  0.688  0.28   0.931 -1.853],802.13293,3316.056666612625,29800,20.25,660496,-115.13227559934728,1.0482234,468.53952,100
2.6047363,4160895.0,5.637024,749.70874,299,1.8310546e-06,41.859436,1.8081145,0.0007946411,-2.982338,7113.2295,[ 0.327  0.691  0.313  0.957 -1.846],749.70874,3327.477277994156,29900,20.9,662586,-115.719214191304,1.1183894,453.78082,100
1.6894684,257088.77,1.2585347,497.03873,300,-2.822876e-06,10.443907,1.1143907,0.012778289,-2.726097,3.4708009,[ 0.315  0.718  0.324  0.988 -1.837],497.03873,3339.027456521988,30000,21.05,664691,-115.87410540521535,0.9796082,450.56165,100
2.7772675,3246559.8,4.076982,623.946,301,4.5776366e-07,31.540659,1.299958,0.00046568998,-3.0953827,988.65314,[ 0.305  0.726  0.332  0.984 -1.835],623.946,3348.9932374954224,30100,19.79,666670,-114.32690098197118,1.0430988,477.92148,100
2.5274048,202269860.0,34.26305,2213.4187,302,3.0517579e-06,784.8728,4.8273754,8.47057e-09,-3.257843,246679790.0,[ 0.336  0.724  0.351  0.97  -1.849],2213.4187,3359.9966259002686,30200,20.51,668721,-114.97890653344425,1.015295,460.93533,100
3.6190414,7722765.0,7.2552295,927.0911,303,3.6621093e-06,78.24658,2.2059386,4.0681487e-05,-3.1418304,3308.5344,[ 0.339  0.744  0.367  0.939 -1.861],927.0911,3373.22319483757,30300,21.02,670823,-115.53026774435367,1.3123065,449.9819,100
2.4797592,119828.516,0.94716275,487.2992,304,6.5612794e-06,8.671184,1.1783689,0.0080934325,-3.8096542,3.0837438,[ 0.328  0.735  0.373  0.973 -1.858],487.2992,3385.200272798538,30400,22.36,673059,-116.65776658541853,1.1922352,422.41754,100
2.2401047,913952450.0,73.51382,3190.697,305,2.5939942e-06,1188.2919,7.5806794,5.366485e-09,-3.3204956,367901060.0,[ 0.331  0.726  0.37   0.955 -1.869],3190.697,3395.6836154460907,30500,20.45,675104,-114.8423308031757,1.0149533,461.9876,100
2.3876114,7312470.0,6.5610776,637.39545,306,-5.340576e-07,176.7609,1.4106247,9.273933e-05,-2.8590622,347.8221,[ 0.324  0.745  0.382  0.918 -1.891],637.39545,3408.9669013023376,30600,20.37,677141,-114.33183443060153,1.049007,462.06995,100
